
[00:00:00.000 --> 00:00:03.740]  我們今次繼續去追溯阿巴拉罕的故事
[00:02:49.580 --> 00:02:52.080]  你可以看到阿巴拉罕的事跡裡面
[00:02:52.080 --> 00:02:56.080]  一段一段一對一對地去記載
[00:02:56.080 --> 00:03:00.080]  所以今天我們看到阿巴拉罕和羅德的故事都是一樣
[00:03:00.080 --> 00:03:02.080]  我們看十三章開始
[00:03:02.080 --> 00:03:04.080]  然後看到十四章
[00:03:04.080 --> 00:03:07.080]  影照到下面就是十八十九章
[00:03:07.080 --> 00:03:10.080]  所以歡迎大家來到舊約網上行
[00:03:15.080 --> 00:03:18.080]  阿巴拉罕和羅德的故事
[00:03:18.080 --> 00:03:21.080]  我們先看《撞世紀》第十三章
[00:03:21.080 --> 00:03:25.080]  就是阿巴拉罕和羅德撒拉的婚姻
[00:03:25.080 --> 00:03:27.080]  而羅德撒拉的婚姻
[00:03:27.080 --> 00:03:29.080]  就在《撞世紀》第十四章
[00:03:29.080 --> 00:03:31.080]  就在《撞世紀》第十四章
[00:03:31.080 --> 00:03:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:33.080 --> 00:03:35.080]  就在《撞世紀》第十四章
[00:03:35.080 --> 00:03:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:37.080 --> 00:03:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:39.080 --> 00:03:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:41.080 --> 00:03:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:43.080 --> 00:03:45.080]  我們先看《撞世紀》第十三章
[00:03:45.080 --> 00:03:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:47.080 --> 00:03:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:49.080 --> 00:03:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:51.080 --> 00:03:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:53.080 --> 00:03:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:55.080 --> 00:03:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:57.080 --> 00:03:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:03:59.080 --> 00:04:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:01.080 --> 00:04:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:03.080 --> 00:04:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:05.080 --> 00:04:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:15.080 --> 00:04:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:17.080 --> 00:04:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:19.080 --> 00:04:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:21.080 --> 00:04:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:23.080 --> 00:04:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:25.080 --> 00:04:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:27.080 --> 00:04:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:29.080 --> 00:04:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:31.080 --> 00:04:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:33.080 --> 00:04:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:35.080 --> 00:04:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:37.080 --> 00:04:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:39.080 --> 00:04:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:41.080 --> 00:04:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:43.080 --> 00:04:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:45.080 --> 00:04:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:47.080 --> 00:04:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:49.080 --> 00:04:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:51.080 --> 00:04:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:53.080 --> 00:04:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:04:55.080 --> 00:05:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:05.080 --> 00:05:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:07.080 --> 00:05:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:09.080 --> 00:05:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:11.080 --> 00:05:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:13.080 --> 00:05:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:15.080 --> 00:05:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:17.080 --> 00:05:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:19.080 --> 00:05:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:21.080 --> 00:05:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:23.080 --> 00:05:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:25.080 --> 00:05:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:27.080 --> 00:05:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:29.080 --> 00:05:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:31.080 --> 00:05:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:33.080 --> 00:05:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:35.080 --> 00:05:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:37.080 --> 00:05:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:39.080 --> 00:05:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:41.080 --> 00:05:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:43.080 --> 00:05:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:45.080 --> 00:05:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:05:59.080 --> 00:06:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:01.080 --> 00:06:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:03.080 --> 00:06:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:05.080 --> 00:06:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:07.080 --> 00:06:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:09.080 --> 00:06:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:11.080 --> 00:06:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:13.080 --> 00:06:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:15.080 --> 00:06:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:17.080 --> 00:06:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:19.080 --> 00:06:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:21.080 --> 00:06:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:23.080 --> 00:06:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:25.080 --> 00:06:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:27.080 --> 00:06:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:29.080 --> 00:06:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:31.080 --> 00:06:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:33.080 --> 00:06:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:35.080 --> 00:06:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:43.080 --> 00:06:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:45.080 --> 00:06:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:47.080 --> 00:06:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:49.080 --> 00:06:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:51.080 --> 00:06:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:53.080 --> 00:06:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:55.080 --> 00:06:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:57.080 --> 00:06:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:06:59.080 --> 00:07:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:01.080 --> 00:07:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:03.080 --> 00:07:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:05.080 --> 00:07:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:07.080 --> 00:07:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:09.080 --> 00:07:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:11.080 --> 00:07:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:13.080 --> 00:07:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:15.080 --> 00:07:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:17.080 --> 00:07:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:19.080 --> 00:07:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:21.080 --> 00:07:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:23.080 --> 00:07:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:25.080 --> 00:07:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:33.080 --> 00:07:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:35.080 --> 00:07:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:37.080 --> 00:07:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:39.080 --> 00:07:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:41.080 --> 00:07:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:43.080 --> 00:07:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:45.080 --> 00:07:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:47.080 --> 00:07:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:49.080 --> 00:07:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:51.080 --> 00:07:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:53.080 --> 00:07:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:55.080 --> 00:07:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:57.080 --> 00:07:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:07:59.080 --> 00:08:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:01.080 --> 00:08:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:03.080 --> 00:08:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:05.080 --> 00:08:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:07.080 --> 00:08:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:09.080 --> 00:08:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:11.080 --> 00:08:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:13.080 --> 00:08:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:15.080 --> 00:08:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:23.080 --> 00:08:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:25.080 --> 00:08:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:27.080 --> 00:08:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:29.080 --> 00:08:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:31.080 --> 00:08:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:33.080 --> 00:08:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:35.080 --> 00:08:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:37.080 --> 00:08:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:39.080 --> 00:08:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:41.080 --> 00:08:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:43.080 --> 00:08:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:45.080 --> 00:08:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:47.080 --> 00:08:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:49.080 --> 00:08:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:51.080 --> 00:08:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:53.080 --> 00:08:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:55.080 --> 00:08:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:57.080 --> 00:08:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:08:59.080 --> 00:09:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:01.080 --> 00:09:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:03.080 --> 00:09:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:05.080 --> 00:09:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:13.080 --> 00:09:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:15.080 --> 00:09:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:17.080 --> 00:09:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:19.080 --> 00:09:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:21.080 --> 00:09:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:23.080 --> 00:09:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:25.080 --> 00:09:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:27.080 --> 00:09:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:29.080 --> 00:09:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:31.080 --> 00:09:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:33.080 --> 00:09:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:35.080 --> 00:09:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:37.080 --> 00:09:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:39.080 --> 00:09:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:41.080 --> 00:09:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:43.080 --> 00:09:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:45.080 --> 00:09:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:47.080 --> 00:09:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:49.080 --> 00:09:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:51.080 --> 00:09:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:53.080 --> 00:09:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:09:55.080 --> 00:10:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:03.080 --> 00:10:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:05.080 --> 00:10:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:07.080 --> 00:10:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:09.080 --> 00:10:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:11.080 --> 00:10:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:13.080 --> 00:10:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:15.080 --> 00:10:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:17.080 --> 00:10:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:19.080 --> 00:10:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:21.080 --> 00:10:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:23.080 --> 00:10:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:25.080 --> 00:10:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:27.080 --> 00:10:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:29.080 --> 00:10:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:31.080 --> 00:10:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:33.080 --> 00:10:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:35.080 --> 00:10:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:37.080 --> 00:10:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:39.080 --> 00:10:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:41.080 --> 00:10:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:43.080 --> 00:10:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:45.080 --> 00:10:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:53.080 --> 00:10:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:55.080 --> 00:10:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:57.080 --> 00:10:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:10:59.080 --> 00:11:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:01.080 --> 00:11:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:03.080 --> 00:11:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:05.080 --> 00:11:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:07.080 --> 00:11:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:09.080 --> 00:11:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:11.080 --> 00:11:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:13.080 --> 00:11:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:15.080 --> 00:11:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:17.080 --> 00:11:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:19.080 --> 00:11:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:21.080 --> 00:11:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:23.080 --> 00:11:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:25.080 --> 00:11:27.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:27.080 --> 00:11:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:29.080 --> 00:11:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:31.080 --> 00:11:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:33.080 --> 00:11:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:35.080 --> 00:11:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:43.080 --> 00:11:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:45.080 --> 00:11:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:47.080 --> 00:11:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:49.080 --> 00:11:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:51.080 --> 00:11:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:53.080 --> 00:11:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:55.080 --> 00:11:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:57.080 --> 00:11:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:11:59.080 --> 00:12:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:01.080 --> 00:12:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:03.080 --> 00:12:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:05.080 --> 00:12:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:07.080 --> 00:12:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:09.080 --> 00:12:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:11.080 --> 00:12:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:13.080 --> 00:12:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:15.080 --> 00:12:17.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:17.080 --> 00:12:19.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:19.080 --> 00:12:21.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:21.080 --> 00:12:23.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:23.080 --> 00:12:25.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:25.080 --> 00:12:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:33.080 --> 00:12:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:35.080 --> 00:12:37.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:37.080 --> 00:12:39.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:39.080 --> 00:12:41.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:41.080 --> 00:12:43.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:43.080 --> 00:12:45.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:45.080 --> 00:12:47.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:47.080 --> 00:12:49.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:49.080 --> 00:12:51.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:51.080 --> 00:12:53.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:53.080 --> 00:12:55.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:55.080 --> 00:12:57.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:57.080 --> 00:12:59.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:12:59.080 --> 00:13:01.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:01.080 --> 00:13:03.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:03.080 --> 00:13:05.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:05.080 --> 00:13:07.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:07.080 --> 00:13:09.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:09.080 --> 00:13:11.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:11.080 --> 00:13:13.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:13.080 --> 00:13:15.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:15.080 --> 00:13:29.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:29.080 --> 00:13:31.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:31.080 --> 00:13:33.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:33.080 --> 00:13:35.080]  在阿巴拉罕和羅德撒拉的婚姻
[00:13:35.080 --> 00:13:37.080]  在阿巴拉罕和羅德撒拉的婚姻
