
[00:00:00.000 --> 00:00:05.880]  早晨,是否還有線上的領事們,網上的,大家好
[00:03:52.000 --> 00:03:54.480]  他們關心的可能是這些東西
[00:03:54.480 --> 00:04:01.760]  他們覺得我們怎樣面對轉變的環境
[00:04:01.760 --> 00:04:05.880]  其實是他們最想知,他們最想探求的
[00:04:05.880 --> 00:04:10.080]  今天的題目就叫「調教你心」
[00:04:10.080 --> 00:04:12.480]  「調教」這個詞過去兩三年又多了出現
[00:04:12.480 --> 00:04:14.200]  不知道大家有沒有發現
[00:04:14.200 --> 00:04:17.280]  甚麼叫調教呢?
[00:04:17.280 --> 00:04:19.680]  我們執生就是調教
[00:04:19.680 --> 00:04:23.680]  我們有一位畢業的同學
[00:04:23.680 --> 00:04:26.280]  他是飛機師
[00:04:26.280 --> 00:04:31.280]  就問他,其實他現在開了一個模擬駕駛學校
[00:04:31.280 --> 00:04:32.640]  我也上去玩過
[00:04:32.640 --> 00:04:33.760]  一見到你會害怕的
[00:04:33.760 --> 00:04:38.640]  因為有很多的米特,很多的制
[00:04:38.640 --> 00:04:42.480]  有很多的數字、很多的標
[00:04:42.480 --> 00:04:48.320]  無論是高度、風速等等的東西
[00:04:48.320 --> 00:04:53.360]  其實現在很多飛機都是自動駕駛的
[00:04:53.360 --> 00:04:54.840]  要機師來做甚麼呢?
[00:04:54.840 --> 00:04:58.560]  原來自動駕駛也不保證飛機一直飛
[00:04:58.560 --> 00:05:04.040]  風向等等的東西會影響飛機的航道
[00:05:04.040 --> 00:05:06.840]  所以要經常的調教
[00:05:06.840 --> 00:05:10.400]  就算是半個小時的航程
[00:05:10.400 --> 00:05:12.840]  飛機師也要打醒精神
[00:05:12.840 --> 00:05:15.520]  十二分精神,要看著那些米特
[00:05:15.520 --> 00:05:18.320]  那些數據,那些各樣的東西有沒有變化
[00:05:18.320 --> 00:05:21.160]  而隨時的去調整
[00:05:21.160 --> 00:05:23.160]  人生也一樣
[00:05:23.160 --> 00:05:26.000]  我這段時間
[00:05:26.000 --> 00:05:32.200]  其實一直都有跟香港內地的同工分享
[00:05:32.200 --> 00:05:35.720]  很多時候我們都提到一個問題
[00:05:35.720 --> 00:05:37.800]  信耶穌前後
[00:05:37.800 --> 00:05:40.160]  又或者有些人信了耶穌一段時間
[00:05:40.160 --> 00:05:43.560]  我昨天才跟一位內地的醫生分享
[00:05:43.560 --> 00:05:46.040]  他說在醫院裡
[00:05:46.040 --> 00:05:49.160]  其實很正常的去跟人分享福音
[00:05:49.160 --> 00:05:50.440]  很多人怕死
[00:05:50.440 --> 00:05:53.480]  特別是現在怕感染等等
[00:05:53.480 --> 00:05:55.600]  他說教會也沒有例外
[00:05:55.600 --> 00:05:57.040]  弟兄姊妹也怕死
[00:05:57.040 --> 00:05:58.680]  我怕死是人之常情而已
[00:05:58.680 --> 00:06:00.440]  他的疑惑就是
[00:06:00.440 --> 00:06:02.440]  信耶穌不是信永生
[00:06:02.440 --> 00:06:04.600]  是應該不怕死的
[00:06:04.600 --> 00:06:06.280]  我不知道你怕不怕
[00:06:06.280 --> 00:06:09.680]  死不要緊,不要感染那病毒就行了
[00:06:09.680 --> 00:06:11.520]  不要去捉蟋蟀就行了
[00:06:11.520 --> 00:06:15.640]  我們其實就算信耶穌也好
[00:06:15.640 --> 00:06:18.520]  我們理性上知道有永生的確懼
[00:06:18.520 --> 00:06:21.080]  但是有些人我們都害怕
[00:06:21.080 --> 00:06:22.680]  有些人我們都疑惑
[00:06:22.680 --> 00:06:25.560]  甚至信心都有高低的時候
[00:06:25.560 --> 00:06:27.560]  我們都需要調教
[00:06:27.560 --> 00:06:30.320]  今天選擇的詩篇七十三篇
[00:06:30.320 --> 00:06:34.040]  其實當我們去不同的教會講道的時候
[00:06:34.040 --> 00:06:37.480]  很害怕碰到教會已經講過
[00:06:37.480 --> 00:06:39.720]  或者正在講的經文
[00:06:39.720 --> 00:06:41.200]  詩篇七十三篇就很穩陣
[00:06:41.200 --> 00:06:42.600]  很少人講的
[00:06:42.600 --> 00:06:44.920]  我想這裡沒有人講過
[00:06:44.920 --> 00:06:47.240]  但是我很喜歡這個詩篇的
[00:06:47.240 --> 00:06:48.200]  雖然它很長
[00:06:48.200 --> 00:06:50.680]  但是其實今天跟大家分享
[00:06:50.680 --> 00:06:52.560]  這個詩篇七十三篇
[00:06:52.560 --> 00:06:53.840]  剛才已經讀了出來
[00:06:53.840 --> 00:06:56.240]  大概從
[00:06:56.240 --> 00:06:57.400]  我們看一下
[00:06:57.400 --> 00:06:59.520]  我們是一個怎樣的心
[00:06:59.520 --> 00:07:01.600]  我們怎樣對待自己的心
[00:07:01.600 --> 00:07:03.000]  因為世界怎樣變都好
[00:07:03.000 --> 00:07:04.520]  外面環境怎樣變都好
[00:07:04.520 --> 00:07:07.160]  你可能掌控不了
[00:07:07.160 --> 00:07:08.760]  你改變不了外面的東西
[00:07:08.760 --> 00:07:11.000]  但是你可以掌控你的心
[00:07:11.000 --> 00:07:11.920]  其實可以這麼說
[00:07:11.920 --> 00:07:14.320]  我們可以將我們的心交給神
[00:07:14.320 --> 00:07:15.840]  由神來掌控
[00:07:15.840 --> 00:07:17.080]  不過在過程裡面
[00:07:17.080 --> 00:07:18.840]  我們要做些什麼
[00:07:18.840 --> 00:07:20.560]  我們要做些什麼呢
[00:07:20.560 --> 00:07:22.280]  詩人就提醒了我們
[00:07:22.280 --> 00:07:24.320]  第一個我們看第一節到第三節
[00:07:24.320 --> 00:07:28.240]  我的翻譯本就有一點點不同的
[00:07:28.240 --> 00:07:29.520]  第一節到第三節
[00:07:29.520 --> 00:07:31.280]  我這個是和本的修訂版
[00:07:31.280 --> 00:07:34.920]  中文聖經翻譯是很文雅的
[00:07:34.920 --> 00:07:35.880]  文雅到一個地步
[00:07:35.880 --> 00:07:38.000]  有些時候我們不是很明白它說什麼
[00:07:38.000 --> 00:07:42.320]  這裡和本修訂版比較清楚
[00:07:42.320 --> 00:07:43.800]  我用了不同的顏色
[00:07:43.800 --> 00:07:44.960]  給大家看到
[00:07:44.960 --> 00:07:45.600]  這裡這麼說
[00:07:45.600 --> 00:07:47.240]  上帝實在恩待以色列
[00:07:47.240 --> 00:07:49.000]  那些清心的人
[00:07:49.000 --> 00:07:49.840]  一說清心的人
[00:07:49.840 --> 00:07:51.520]  大家就想起伯福
[00:07:51.520 --> 00:07:53.920]  都是想起一個
[00:07:53.920 --> 00:07:56.720]  其實這裡是在說
[00:07:56.720 --> 00:07:58.560]  好像一塊鏡子一樣
[00:07:58.560 --> 00:08:00.160]  一說清的話
[00:08:00.160 --> 00:08:02.200]  就像一塊鏡子一樣清
[00:08:02.200 --> 00:08:03.880]  是什麼意思呢
[00:08:03.880 --> 00:08:06.360]  就是我們的人很單純
[00:08:06.360 --> 00:08:08.560]  我們沒有那麼多雜質
[00:08:08.560 --> 00:08:10.720]  沒有那麼多東西阻礙了
[00:08:10.720 --> 00:08:12.680]  我們和神的關係
[00:08:12.680 --> 00:08:13.280]  這裡在說
[00:08:13.280 --> 00:08:13.880]  至於我
[00:08:13.880 --> 00:08:15.400]  我的腳幾乎失閃
[00:08:15.400 --> 00:08:17.920]  我的步伐險些走偏
[00:08:17.920 --> 00:08:19.920]  因為我疾到狂傲的人
[00:08:19.920 --> 00:08:22.760]  我看見惡人享平安
[00:08:22.760 --> 00:08:25.480]  有什麼影響他的清心
[00:08:25.480 --> 00:08:26.880]  就是我們調教我們的心
[00:08:26.880 --> 00:08:27.600]  第一件事
[00:08:27.600 --> 00:08:30.800]  要調教自己做一個清心的人
[00:08:30.800 --> 00:08:32.440]  什麼是清心
[00:08:32.440 --> 00:08:37.160]  為什麼私人會這樣提出呢
[00:08:37.160 --> 00:08:40.280]  表面上如果一看第二第三節
[00:08:40.280 --> 00:08:41.000]  我們會覺得
[00:08:41.000 --> 00:08:45.320]  會不會在投訴中
[00:08:45.320 --> 00:08:46.320]  特別是第三節
[00:08:46.320 --> 00:08:48.680]  我疾到狂傲的人
[00:08:48.680 --> 00:08:51.240]  因為我看見惡人享平安
[00:08:51.240 --> 00:08:53.320]  就是別人事事順利
[00:08:53.320 --> 00:08:56.200]  就自己心裡不平衡
[00:08:56.200 --> 00:08:59.520]  那個人在我眼中是壞人
[00:08:59.520 --> 00:09:02.680]  但是為什麼他那麼順利呢
[00:09:02.680 --> 00:09:05.080]  我明明是一個好人
[00:09:05.080 --> 00:09:08.200]  為什麼我諸事不順呢
[00:09:08.200 --> 00:09:11.480]  我們有一句廣東話真的挺好的
[00:09:11.480 --> 00:09:13.280]  不過有時候要逐一點
[00:09:13.280 --> 00:09:15.280]  那麼多人死不見你死
[00:09:15.280 --> 00:09:16.000]  我們未必講出
[00:09:16.000 --> 00:09:17.560]  我心裡可能會這樣想
[00:09:17.560 --> 00:09:19.960]  對於一些不平的事
[00:09:19.960 --> 00:09:23.160]  其實那個人是怎樣呢
[00:09:23.160 --> 00:09:24.920]  你真的搞不到的
[00:09:24.920 --> 00:09:27.840]  不是你可以影響的範圍
[00:09:27.840 --> 00:09:30.680]  特別你在新聞媒體也好
[00:09:30.680 --> 00:09:31.680]  社交媒體也好
[00:09:31.680 --> 00:09:34.440]  你看到社會的不平事
[00:09:34.440 --> 00:09:35.920]  你心裡那種不平衡
[00:09:35.920 --> 00:09:38.440]  你知道你做不到任何事
[00:09:38.440 --> 00:09:41.520]  但是不要被它影響你
[00:09:41.520 --> 00:09:42.800]  我們有時候說
[00:09:42.800 --> 00:09:44.280]  我們很努力做很多事
[00:09:44.280 --> 00:09:47.040]  世界真的很不妥當
[00:09:47.040 --> 00:09:51.040]  那一邊很熱又缺水
[00:09:51.040 --> 00:09:54.800]  那一邊巴基斯坦又水災
[00:09:54.800 --> 00:09:56.880]  這裡有很多貪污的問題
[00:09:56.880 --> 00:09:59.480]  那裡又有很多戰爭的問題
[00:09:59.480 --> 00:10:00.720]  我們香港的社會
[00:10:00.720 --> 00:10:03.640]  我們在說花很多資源去扶貧
[00:10:03.640 --> 00:10:06.400]  但是指數告訴我們越扶越貧
[00:10:06.400 --> 00:10:10.320]  那麼世界很多東西都好像很不妥
[00:10:10.320 --> 00:10:11.520]  一個猶太學者
[00:10:11.520 --> 00:10:12.800]  一個哲學家叫馬丁布伯
[00:10:12.800 --> 00:10:14.360]  Martin Buber是這麼說的
[00:10:14.360 --> 00:10:16.720]  其實是你的心決定了
[00:10:16.720 --> 00:10:18.840]  你看世界是怎樣
[00:10:18.840 --> 00:10:20.360]  你的心決定了
[00:10:20.360 --> 00:10:22.760]  你是不是活在真理那裡
[00:10:22.760 --> 00:10:25.800]  是不是正在經歷神的尾線
[00:10:25.800 --> 00:10:30.440]  其實是你的心作最後的決定
[00:10:30.440 --> 00:10:33.360]  當然我們明白聖靈掌管我們的心
[00:10:33.360 --> 00:10:34.760]  神引導我們
[00:10:34.760 --> 00:10:36.480]  但是我們意志上的決定
[00:10:36.480 --> 00:10:39.400]  其實就是改變我們的眼光
[00:10:39.400 --> 00:10:41.400]  去看這個世界
[00:10:41.400 --> 00:10:43.960]  所以有些人說
[00:10:43.960 --> 00:10:46.760]  這個世界正是很崩壞
[00:10:46.760 --> 00:10:48.360]  不過老實說
[00:10:48.360 --> 00:10:51.320]  我們活了差不多一年多
[00:10:51.320 --> 00:10:53.480]  每一個年代都有人這樣說
[00:10:53.480 --> 00:10:55.520]  問題是在哪裡
[00:10:55.520 --> 00:10:59.920]  那個世界是由開始神創造之後
[00:10:59.920 --> 00:11:01.440]  都是走向滅亡的了
[00:11:01.440 --> 00:11:03.240]  是在等主再來
[00:11:03.240 --> 00:11:07.160]  所以世界是有很多的問題
[00:11:07.160 --> 00:11:09.080]  不過問題是
[00:11:09.080 --> 00:11:12.360]  我們要怎樣看這個世界
[00:11:12.360 --> 00:11:13.200]  我們要怎樣
[00:11:13.200 --> 00:11:13.920]  作為基督徒
[00:11:13.920 --> 00:11:17.120]  我們怎樣活在一個這樣的世界裡面
[00:11:17.120 --> 00:11:19.800]  我們不單止不要被它影響
[00:11:19.800 --> 00:11:22.360]  反而是要正面的影響
[00:11:22.360 --> 00:11:23.320]  詩人在這裡說
[00:11:23.320 --> 00:11:25.680]  第一代清心的人
[00:11:25.680 --> 00:11:27.280]  簡單的說法就是
[00:11:27.280 --> 00:11:31.080]  不見一人只見耶穌就是清心的人
[00:11:31.080 --> 00:11:32.520]  世界很多的標準
[00:11:32.520 --> 00:11:33.800]  很多的說法
[00:11:33.800 --> 00:11:35.480]  但是耶穌怎樣說
[00:11:35.480 --> 00:11:37.440]  我們的主怎樣看
[00:11:37.440 --> 00:11:39.240]  我們時刻要記掛的
[00:11:39.240 --> 00:11:43.840]  我們就要這樣做
[00:11:43.840 --> 00:11:45.120]  下一張
[00:11:45.120 --> 00:11:51.400]  我早兩年看了一套電視劇說排球的
[00:11:51.400 --> 00:11:52.800]  不知道有沒有人看
[00:11:52.800 --> 00:11:55.400]  因為它不是在主流的電視台播放
[00:11:55.400 --> 00:11:58.480]  不過有一句話我記了很久
[00:11:58.480 --> 00:12:02.680]  是其中一個不太顯眼的配角
[00:12:02.680 --> 00:12:03.280]  不知道是誰
[00:12:03.280 --> 00:12:04.560]  是媽媽
[00:12:04.560 --> 00:12:06.400]  她說她的女兒
[00:12:06.400 --> 00:12:08.360]  你遇到困難的時候
[00:12:08.360 --> 00:12:11.400]  就覺得問題是天那麼大
[00:12:11.400 --> 00:12:12.560]  但是當事情過去
[00:12:12.560 --> 00:12:15.440]  你知道那個困難其實不大
[00:12:15.440 --> 00:12:17.440]  這個比喻挺好
[00:12:17.440 --> 00:12:20.440]  會不會是在處理我們的狀態呢
[00:12:20.440 --> 00:12:22.320]  當我正在面對的時候
[00:12:22.320 --> 00:12:24.080]  那個問題真的很大很大
[00:12:24.080 --> 00:12:27.000]  過了之後就覺得很小事
[00:12:27.000 --> 00:12:28.680]  同一個問題再遇到的時候
[00:12:28.680 --> 00:12:30.600]  又覺得天那麼大
[00:12:30.600 --> 00:12:33.480]  譬如很多年前我有心虧的
[00:12:33.480 --> 00:12:34.720]  那時候有一點驚恐症
[00:12:34.720 --> 00:12:36.160]  很多年前
[00:12:36.160 --> 00:12:39.160]  半夜心跳得
[00:12:39.160 --> 00:12:41.640]  其實脈搏是沒有變的
[00:12:41.640 --> 00:12:44.360]  感覺上是很重的
[00:12:44.360 --> 00:12:46.640]  就是覺得自己快要死了
[00:12:46.640 --> 00:12:50.640]  接著自己覺得呼吸困難
[00:12:50.640 --> 00:12:52.320]  那時候真的覺得天那麼大
[00:12:52.320 --> 00:12:54.440]  真的覺得快要死了
[00:12:54.440 --> 00:12:55.920]  但是過了一段時間之後
[00:12:55.920 --> 00:12:57.240]  適應了覺得都沒有什麼事
[00:12:57.240 --> 00:12:57.880]  隨它吧
[00:12:57.880 --> 00:12:59.560]  現在完全康復沒事了
[00:12:59.560 --> 00:13:01.000]  但是問題就是
[00:13:01.000 --> 00:13:03.000]  我們身處的那種環境裡面
[00:13:03.000 --> 00:13:05.360]  我怎樣吸收那個經驗
[00:13:05.360 --> 00:13:06.440]  譬如幾年前
[00:13:06.440 --> 00:13:09.280]  幾年以來我們面對病毒感染
[00:13:09.280 --> 00:13:13.000]  現在聽到身邊的人感染、隔離等等
[00:13:13.000 --> 00:13:14.880]  你都沒什麼了
[00:13:14.880 --> 00:13:17.120]  沒那麼重要了
[00:13:17.120 --> 00:13:20.440]  所以原來我們吸收了一些經驗
[00:13:20.440 --> 00:13:22.760]  我們調校了我們的期望
[00:13:22.760 --> 00:13:26.080]  我們知道世界是怎樣發生的
[00:13:26.080 --> 00:13:27.840]  所以我們更加要相信
[00:13:27.840 --> 00:13:29.240]  要明白
[00:13:29.240 --> 00:13:34.080]  其實神讓這些所謂不如意的人和事
[00:13:34.080 --> 00:13:35.440]  在我們身邊出現
[00:13:35.440 --> 00:13:37.320]  其實是要我們學習
[00:13:37.320 --> 00:13:38.120]  學習什麼呢
[00:13:38.120 --> 00:13:41.400]  第二個心就是要學習做放心的人
[00:13:41.400 --> 00:13:44.600]  在第十四節開始看下去的時候
[00:13:44.600 --> 00:13:47.160]  就是私人給我們看到
[00:13:47.160 --> 00:13:52.360]  其實這裡我不會讀出來太多了
[00:13:52.360 --> 00:13:55.560]  四至十四節其實是一個角度來的
[00:13:55.560 --> 00:13:58.240]  十五至二十節是另一個角度來的
[00:13:58.240 --> 00:14:00.280]  四至十四節就是在說
[00:14:00.280 --> 00:14:03.840]  私人他怎樣看待其他人
[00:14:03.840 --> 00:14:05.000]  又或者這樣說
[00:14:05.000 --> 00:14:08.000]  其他人怎樣影響我們
[00:14:08.000 --> 00:14:10.720]  這裡說他們氣力強壯
[00:14:10.720 --> 00:14:12.400]  他們死的時候都沒有疼痛
[00:14:12.400 --> 00:14:14.320]  延續第三節說
[00:14:14.320 --> 00:14:16.200]  那些壞人他們有多好
[00:14:16.200 --> 00:14:17.600]  簡單來說是這樣
[00:14:17.600 --> 00:14:22.560]  第七節
[00:14:22.560 --> 00:14:24.360]  他們眼睛因體叛而突出
[00:14:24.360 --> 00:14:26.280]  他們內心放任不羈
[00:14:26.280 --> 00:14:27.560]  都很斯文
[00:14:27.560 --> 00:14:32.760]  有一個翻譯本叫做《新普及》
[00:14:32.760 --> 00:14:36.200]  這些富豪肥頭大耳一無所缺
[00:14:36.200 --> 00:14:39.400]  他們所擁有的超過他們所想所求
[00:14:39.400 --> 00:14:42.920]  肥頭大耳四個字你已經覺得很精彩了
[00:14:42.920 --> 00:14:44.720]  就是自肥那些
[00:14:44.720 --> 00:14:49.640]  這裡和合本修訂版說他們體叛而突出
[00:14:49.640 --> 00:14:51.920]  其實都很斯文的
[00:14:51.920 --> 00:14:53.720]  就是說那些人這麼壞
[00:14:53.720 --> 00:14:59.040]  簡單來說就是他們為什麼會有好下場
[00:14:59.040 --> 00:15:01.400]  我們很多時候真的要小心
[00:15:01.400 --> 00:15:05.280]  我們教會特別在香港的社會裡面
[00:15:05.280 --> 00:15:07.960]  我們都鼓勵大家關心時事
[00:15:07.960 --> 00:15:10.120]  關心社會
[00:15:10.120 --> 00:15:12.880]  很多人過去幾年都會舉例子
[00:15:12.880 --> 00:15:16.080]  就是舉巴特說的話
[00:15:16.080 --> 00:15:17.840]  基督徒應該一手拿聖經
[00:15:17.840 --> 00:15:19.480]  一手拿報紙
[00:15:19.480 --> 00:15:21.920]  接著我就去問其實拿哪份報紙呢
[00:15:21.920 --> 00:15:23.800]  都很大分別的
[00:15:23.800 --> 00:15:26.080]  我們沒錯我們要關心社會
[00:15:26.080 --> 00:15:28.280]  我們要知道社會發生的事
[00:15:28.280 --> 00:15:30.880]  但不是被牽著鼻子走
[00:15:30.880 --> 00:15:33.280]  不是被社會的事件事務
[00:15:33.280 --> 00:15:35.480]  或者某些的價值觀
[00:15:35.480 --> 00:15:38.360]  改變教會應該要走的路
[00:15:38.360 --> 00:15:41.840]  改變我們應該要履行的使命
[00:15:41.840 --> 00:15:44.840]  是的那些社會上不平的事真的很多
[00:15:44.840 --> 00:15:46.720]  這裡全部都是說他們的
[00:15:46.720 --> 00:15:48.120]  是不是這麼多節
[00:15:48.120 --> 00:15:49.360]  不過呢
[00:15:49.360 --> 00:15:51.600]  我們再看下去
[00:15:51.600 --> 00:15:54.200]  繼續描述第九節一路數路
[00:15:54.200 --> 00:15:56.880]  他們的口舌讀上天等等的東西
[00:15:56.880 --> 00:15:59.000]  第十三節這樣說
[00:15:59.000 --> 00:16:02.000]  實在徒然潔淨了我的心
[00:16:02.000 --> 00:16:05.320]  徒然洗手表明我的無辜
[00:16:05.320 --> 00:16:09.920]  好像很白費氣力一樣
[00:16:09.920 --> 00:16:11.840]  因為我終日遭災難
[00:16:11.840 --> 00:16:14.400]  每日早晨受懲治
[00:16:14.400 --> 00:16:16.200]  我面對這樣的環境
[00:16:16.200 --> 00:16:20.160]  這些人我所做的都好像是白費一樣
[00:16:20.160 --> 00:16:21.720]  那麼第十一節那裡說
[00:16:21.720 --> 00:16:24.280]  他們說上帝怎能曉得至高者
[00:16:24.280 --> 00:16:26.760]  那會知道呢
[00:16:26.760 --> 00:16:29.520]  信息版就是信息的版本
[00:16:29.520 --> 00:16:30.760]  就是他這麼說
[00:16:30.760 --> 00:16:33.040]  我的翻譯就是
[00:16:33.040 --> 00:16:34.320]  到底神做什麼
[00:16:34.320 --> 00:16:36.120]  他是不是去吃午飯
[00:16:36.120 --> 00:16:37.320]  他這樣描述
[00:16:37.320 --> 00:16:39.600]  就是說神看不到
[00:16:39.600 --> 00:16:41.800]  是不是神真的看不到呢
[00:16:41.800 --> 00:16:44.400]  以致那些惡人繼續作惡呢
[00:16:44.400 --> 00:16:47.560]  我們沒有一個完善的答案在這裡
[00:16:47.560 --> 00:16:50.240]  因為神給人有自由意志
[00:16:50.240 --> 00:16:51.200]  他的選擇
[00:16:51.200 --> 00:16:54.320]  所有人都可以為自己的選擇負責任
[00:16:54.320 --> 00:16:56.040]  有些人他覺得在做好事
[00:16:56.040 --> 00:16:58.040]  但是其實他在傷害人
[00:16:58.040 --> 00:17:02.080]  有些人他其實是
[00:17:02.080 --> 00:17:04.120]  知道自己在做壞事
[00:17:04.120 --> 00:17:06.520]  但是他覺得自己控制不了自己
[00:17:06.520 --> 00:17:10.080]  甚至有些人他在享受他在做的事
[00:17:10.080 --> 00:17:11.320]  有很多的原因
[00:17:11.320 --> 00:17:12.600]  很多的因素
[00:17:12.600 --> 00:17:18.600]  我們都未必一定可以回應得到
[00:17:18.600 --> 00:17:21.720]  有另一個翻譯我們再看看
[00:17:21.720 --> 00:17:22.960]  就是辛普吉說
[00:17:22.960 --> 00:17:25.840]  但我反而終日遭受患難
[00:17:25.840 --> 00:17:29.600]  每個清晨我都痛苦不堪
[00:17:29.600 --> 00:17:30.640]  就是當我們唱詩
[00:17:30.640 --> 00:17:32.560]  我們說每個早晨都是新的
[00:17:32.560 --> 00:17:35.200]  我們每個早晨都會讚美神
[00:17:35.200 --> 00:17:38.480]  但願這是你每天可以有的祈禱
[00:17:38.480 --> 00:17:39.520]  但是都不要忽略
[00:17:39.520 --> 00:17:40.800]  有些時候
[00:17:40.800 --> 00:17:43.640]  用回這一節十四節這裡
[00:17:43.640 --> 00:17:46.600]  其實有些清晨我們醒來的時候
[00:17:46.600 --> 00:17:48.280]  我們很痛苦
[00:17:48.280 --> 00:17:49.720]  當你患病
[00:17:49.720 --> 00:17:51.280]  當你有親人離世
[00:17:51.280 --> 00:17:54.920]  或者當你遇到一些不如意的事
[00:17:54.920 --> 00:17:56.200]  你是怎樣呢
[00:17:56.200 --> 00:17:59.240]  你都要容讓自己的情緒和感受
[00:17:59.240 --> 00:18:02.440]  好像私人那樣向神去傾討
[00:18:02.440 --> 00:18:03.920]  我有一次
[00:18:03.920 --> 00:18:06.160]  應該是五月的時候
[00:18:06.160 --> 00:18:08.200]  我在教一個密集的課程
