
[00:00:00.000 --> 00:00:04.000]  剛才周谷成執事都提醒我們
[00:02:49.000 --> 00:02:51.000]  透過主耶穌基督提醒我們
[00:02:51.000 --> 00:02:58.000]  神的律法裡面最大的總綱就是愛上帝
[00:02:58.000 --> 00:03:00.000]  而且更加重要
[00:03:00.000 --> 00:03:01.000]  其實之前都有一句
[00:03:01.000 --> 00:03:03.000]  認定他是獨一的主
[00:03:03.000 --> 00:03:05.000]  所以在基督教信仰裡面
[00:03:05.000 --> 00:03:06.000]  我們是相信獨一神
[00:03:06.000 --> 00:03:07.000]  唯一的神
[00:03:07.000 --> 00:03:09.000]  你一信了基督
[00:03:09.000 --> 00:03:11.000]  你一歸入主耶穌基督
[00:03:11.000 --> 00:03:13.000]  你不要再信其他的神靈了
[00:03:13.000 --> 00:03:15.000]  那些是偶像
[00:03:15.000 --> 00:03:17.000]  所以你不要這個又拜那個又拜
[00:03:17.000 --> 00:03:19.000]  又敬拜耶穌
[00:03:19.000 --> 00:03:21.000]  這是一個錯誤的神觀
[00:03:21.000 --> 00:03:23.000]  所以說獨一的主是獨一的神
[00:03:23.000 --> 00:03:28.000]  然後就說你要盡心盡性盡義盡力愛主你的神
[00:03:28.000 --> 00:03:32.000]  原來整個聖經裡面有一個很焦點
[00:03:32.000 --> 00:03:35.000]  無論我們怎樣仔細地去講解其他經文
[00:03:35.000 --> 00:03:39.000]  但是其實一個總綱是愛
[00:03:39.000 --> 00:03:43.000]  所以透過耶穌基督的教導讓我們知道
[00:03:43.000 --> 00:03:47.000]  這個其實就是神對我們所有屬主的人的一個期望
[00:03:47.000 --> 00:03:49.000]  甚至一個要求
[00:03:49.000 --> 00:03:51.000]  愛上帝
[00:03:51.000 --> 00:03:53.000]  而且講得更加清楚
[00:03:53.000 --> 00:03:57.000]  是盡心盡性盡義盡力去愛
[00:03:57.000 --> 00:03:59.000]  總之一看到這裡我們都很害怕
[00:03:59.000 --> 00:04:05.000]  盡,你有沒有盡過力,有沒有盡過心去愛上帝呢?
[00:04:05.000 --> 00:04:07.000]  這個真是很大的挑戰
[00:04:07.000 --> 00:04:12.000]  但是真是神的話語就是這麼清楚這麼明顯地講出來
[00:04:12.000 --> 00:04:15.000]  所以當我們說要敬愛上帝的時候
[00:04:15.000 --> 00:04:17.000]  我們要敬畏神
[00:04:17.000 --> 00:04:19.000]  但是同樣的我們需要彼此勉勵
[00:04:19.000 --> 00:04:22.000]  就是我們需要去愛神
[00:04:22.000 --> 00:04:24.000]  因為聖經是很清楚講出來
[00:04:24.000 --> 00:04:31.000]  所以讓我們彼此勉勵學習這裡的功課
[00:04:31.000 --> 00:04:34.000]  讓我們知道在愛的裏面
[00:04:34.000 --> 00:04:38.000]  在我們信仰裏面是很獨特的
[00:04:38.000 --> 00:04:40.000]  或者我們真是習慣了來到教會
[00:04:40.000 --> 00:04:42.000]  經常都聽到這個訊息
[00:04:42.000 --> 00:04:44.000]  看到這些說話我們都習慣了
[00:04:44.000 --> 00:04:46.000]  都是的,愛呀
[00:04:46.000 --> 00:04:47.000]  但是如果我們留意一下
[00:04:47.000 --> 00:04:50.000]  原來當我們講到愛上帝的時候
[00:04:50.000 --> 00:04:53.000]  我們來留意一下世間其他的宗教信仰
[00:04:53.000 --> 00:04:58.000]  普遍的宗教信仰是不提愛這件事的
[00:04:58.000 --> 00:05:01.000]  是不提愛上帝這件事的
[00:05:01.000 --> 00:05:05.000]  等於原來當我們有這個基督信仰的時候
[00:05:05.000 --> 00:05:08.000]  這個愛上帝是一個很獨特的訊息
[00:05:08.000 --> 00:05:12.000]  是我們基督徒很獨特的信仰的實踐
[00:05:12.000 --> 00:05:15.000]  因為當我們看看其他的宗教
[00:05:15.000 --> 00:05:16.000]  其他的信仰的時候
[00:05:16.000 --> 00:05:18.000]  他們怎樣去看神靈呢?
[00:05:18.000 --> 00:05:20.000]  很多時候
[00:05:20.000 --> 00:05:22.000]  很多的專家告訴我們
[00:05:22.000 --> 00:05:27.000]  他們看神靈是出於恐懼
[00:05:27.000 --> 00:05:30.000]  知道嗎?恐懼呀
[00:05:30.000 --> 00:05:33.000]  和神靈的關係是一種懼怕的關係
[00:05:33.000 --> 00:05:35.000]  因為這位神靈是很偉大
[00:05:35.000 --> 00:05:36.000]  很厲害的
[00:05:36.000 --> 00:05:38.000]  有時候都很邪惡的
[00:05:38.000 --> 00:05:39.000]  很兇猛的
[00:05:39.000 --> 00:05:41.000]  所以我們要小心
[00:05:41.000 --> 00:05:42.000]  不要惹怒他
[00:05:42.000 --> 00:05:44.000]  不然他就降禍給你
[00:05:44.000 --> 00:05:47.000]  所以很多宗教信仰是從這個出發點
[00:05:47.000 --> 00:05:48.000]  來去想事
[00:05:48.000 --> 00:05:50.000]  來和神靈結合關係
[00:05:50.000 --> 00:05:52.000]  所以愛的元素
[00:05:52.000 --> 00:05:55.000]  基本上是沒有的
[00:05:55.000 --> 00:05:56.000]  但是在基督教裡面
[00:05:56.000 --> 00:05:59.000]  竟然說整個的總綱就是要愛上帝
[00:05:59.000 --> 00:06:01.000]  是不是很重要?
[00:06:01.000 --> 00:06:03.000]  是我們的信仰所特有的
[00:06:03.000 --> 00:06:07.000]  所以今天讓我們去實踐這份愛
[00:06:07.000 --> 00:06:09.000]  去明白這份愛
[00:06:09.000 --> 00:06:13.000]  和怎樣去表達這份愛上帝
[00:06:13.000 --> 00:06:15.000]  那種的心
[00:06:15.000 --> 00:06:17.000]  讓我舉一些例子
[00:06:17.000 --> 00:06:20.000]  一些宗教信仰的懼怕神靈
[00:06:20.000 --> 00:06:24.000]  原來在菲律賓南部的巴西蘭島
[00:06:24.000 --> 00:06:28.000]  在那裡有一個族群叫做阿坎人
[00:06:28.000 --> 00:06:29.000]  阿坎人
[00:06:29.000 --> 00:06:33.000]  當他們表示歡迎人的時候會怎樣呢?
[00:06:33.000 --> 00:06:34.000]  當你去到他們中間
[00:06:34.000 --> 00:06:35.000]  他要歡迎你的時候
[00:06:35.000 --> 00:06:39.000]  他就會邀請你參加他們的一個儀式
[00:06:39.000 --> 00:06:40.000]  叫做什麼儀式呢?
[00:06:40.000 --> 00:06:43.000]  就叫做嘴檳榔的儀式
[00:06:43.000 --> 00:06:46.000]  檳榔大家知道是一些可以吃的東西
[00:06:46.000 --> 00:06:48.000]  嘴著
[00:06:48.000 --> 00:06:50.000]  大家來到嘴檳榔
[00:06:50.000 --> 00:06:52.000]  我接受你的邀請
[00:06:52.000 --> 00:06:53.000]  接受你的歡迎
[00:06:53.000 --> 00:06:54.000]  你就嘴檳榔
[00:06:54.000 --> 00:06:55.000]  一邊嘴的時候
[00:06:55.000 --> 00:06:57.000]  你又要有些心理準備
[00:06:57.000 --> 00:07:00.000]  當你嘴著檳榔的時候
[00:07:00.000 --> 00:07:05.000]  你的嘴和牙齒會變成什麼顏色呢?
[00:07:05.000 --> 00:07:06.000]  不是黑色
[00:07:06.000 --> 00:07:07.000]  是紅色
[00:07:07.000 --> 00:07:08.000]  是紅色
[00:07:08.000 --> 00:07:09.000]  那你滿口都是紅色
[00:07:09.000 --> 00:07:11.000]  但是重點還不在這裡
[00:07:11.000 --> 00:07:13.000]  當你嘴著的時候
[00:07:13.000 --> 00:07:14.000]  然後一邊跟他走
[00:07:14.000 --> 00:07:15.000]  回家的時候
[00:07:15.000 --> 00:07:18.000]  你會發現接待你的主人
[00:07:18.000 --> 00:07:25.000]  他是隨地亂吐這些檳榔汁
[00:07:25.000 --> 00:07:27.000]  那你說隨便吐而已
[00:07:27.000 --> 00:07:28.000]  不是,他們是有意思的
[00:07:28.000 --> 00:07:30.000]  原來他們一邊走一邊嘴著
[00:07:30.000 --> 00:07:32.000]  一邊將這些檳榔汁吐出來的時候
[00:07:32.000 --> 00:07:33.000]  他們原來的意思就是說
[00:07:33.000 --> 00:07:35.000]  相信這些紅色的汁
[00:07:35.000 --> 00:07:38.000]  會將惡靈
[00:07:38.000 --> 00:07:39.000]  邪惡的靈
[00:07:39.000 --> 00:07:41.000]  嚇跑了
[00:07:41.000 --> 00:07:42.000]  頂姐妹
[00:07:42.000 --> 00:07:43.000]  他們是這樣的意思
[00:07:43.000 --> 00:07:45.000]  所以就是這樣
[00:07:45.000 --> 00:07:47.000]  來表示他們一邊走一邊要驅趕這些靈
[00:07:47.000 --> 00:07:49.000]  因為他們很害怕
[00:07:49.000 --> 00:07:51.000]  所以唯有透過這一種的表達
[00:07:51.000 --> 00:07:53.000]  當你真的去到家裡
[00:07:53.000 --> 00:07:54.000]  他又很歡迎你的時候
[00:07:54.000 --> 00:07:57.000]  將他家裡的手工藝品展示給你看
[00:07:57.000 --> 00:07:59.000]  然後發現很多的手工藝品
[00:07:59.000 --> 00:08:01.000]  是用一些很鮮艷的顏色
[00:08:01.000 --> 00:08:03.000]  來編織一些布料
[00:08:03.000 --> 00:08:05.000]  那你看,多漂亮
[00:08:05.000 --> 00:08:07.000]  原來他們又會告訴你
[00:08:07.000 --> 00:08:09.000]  這些這麼鮮色的布料
[00:08:09.000 --> 00:08:15.000]  這些布料最好是用來蓋在懷孕的人身上
[00:08:15.000 --> 00:08:17.000]  那有什麼作用呢?
[00:08:17.000 --> 00:08:18.000]  他們會這樣說
[00:08:18.000 --> 00:08:21.000]  這樣就可以保護嬰孩
[00:08:21.000 --> 00:08:23.000]  不受惡靈的侵擾
[00:08:23.000 --> 00:08:25.000]  有沒有看到?
[00:08:25.000 --> 00:08:27.000]  生活上很多事情所做的
[00:08:27.000 --> 00:08:29.000]  都是懼怕懼怕
[00:08:29.000 --> 00:08:30.000]  懼怕那些惡靈
[00:08:30.000 --> 00:08:32.000]  不知道什麼時候
[00:08:32.000 --> 00:08:34.000]  降臨在他們的身上
[00:08:34.000 --> 00:08:36.000]  很多宗教
[00:08:36.000 --> 00:08:38.000]  真的有一些這樣的表達
[00:08:38.000 --> 00:08:40.000]  在我們基督教信仰裡面不是這樣的
[00:08:40.000 --> 00:08:41.000]  弟兄姊妹
[00:08:41.000 --> 00:08:43.000]  這個就是我們的獨特性
[00:08:43.000 --> 00:08:45.000]  敬畏神
[00:08:45.000 --> 00:08:48.000]  可能其他的宗教都有提到
[00:08:48.000 --> 00:08:50.000]  但是說到愛這方面
[00:08:50.000 --> 00:08:51.000]  其實真的不多
[00:08:51.000 --> 00:08:54.000]  所以當我們今天在基督徒
[00:08:54.000 --> 00:08:55.000]  在基督信仰裡面的時候
[00:08:55.000 --> 00:08:56.000]  看回聖經的時候
[00:08:56.000 --> 00:08:59.000]  看回耶穌基督當時的教導
[00:08:59.000 --> 00:09:00.000]  我們就要看得到
[00:09:00.000 --> 00:09:01.000]  原來很重要的
[00:09:01.000 --> 00:09:03.000]  成為了主的門徒之後
[00:09:03.000 --> 00:09:07.000]  我們要學習怎樣去愛上帝
[00:09:07.000 --> 00:09:08.000]  是很重要的
[00:09:08.000 --> 00:09:11.000]  更加和其他的宗教信仰人士
[00:09:11.000 --> 00:09:14.000]  是有不同的地方
[00:09:14.000 --> 00:09:17.000]  讓我們彼此勉勵去學習這個功課
[00:09:17.000 --> 00:09:20.000]  既然都說到要愛上帝愛神的時候
[00:09:20.000 --> 00:09:22.000]  我們就會想一下
[00:09:22.000 --> 00:09:24.000]  應該怎樣實踐呢?
[00:09:24.000 --> 00:09:27.000]  怎樣去表達這份愛呢?
[00:09:27.000 --> 00:09:30.000]  愛人我們反而容易掌握
[00:09:30.000 --> 00:09:31.000]  容易體驗
[00:09:31.000 --> 00:09:32.000]  但是說到愛神的時候
[00:09:32.000 --> 00:09:35.000]  恐怕有時候我們會覺得很抽象
[00:09:35.000 --> 00:09:37.000]  但是慢慢地去了解一下
[00:09:37.000 --> 00:09:38.000]  又不會很抽象
[00:09:38.000 --> 00:09:42.000]  其實你和我都可以學習
[00:09:42.000 --> 00:09:44.000]  盡量去做好的
[00:09:44.000 --> 00:09:47.000]  我們怎樣去表達我們愛神的心
[00:09:47.000 --> 00:09:49.000]  愛神的實踐呢?
[00:09:49.000 --> 00:09:51.000]  第一我們要有很重要的
[00:09:51.000 --> 00:09:53.000]  一個愛神的人
[00:09:53.000 --> 00:09:54.000]  他有一些特徵
[00:09:54.000 --> 00:09:57.000]  或者一些很重要的元素
[00:09:57.000 --> 00:10:01.000]  是要在他生命裡面顯示出來的
[00:10:01.000 --> 00:10:04.000]  是什麼呢?第一樣東西
[00:10:04.000 --> 00:10:06.000]  怎樣叫愛神呢?
[00:10:06.000 --> 00:10:08.000]  愛神就是
[00:10:08.000 --> 00:10:12.000]  你願意多點和他在一起
[00:10:12.000 --> 00:10:16.000]  道理就是這麼簡單
[00:10:16.000 --> 00:10:18.000]  大家想一下
[00:10:18.000 --> 00:10:21.000]  愛神的人
[00:10:21.000 --> 00:10:25.000]  你就很樂意時時和神在一起
[00:10:25.000 --> 00:10:28.000]  道理就是這麼簡單
[00:10:28.000 --> 00:10:30.000]  從人間的經驗裡面
[00:10:30.000 --> 00:10:32.000]  我們是不是可以掌握到
[00:10:32.000 --> 00:10:33.000]  你愛一個人
[00:10:33.000 --> 00:10:36.000]  你是不是很想和他在一起
[00:10:36.000 --> 00:10:38.000]  熱戀中的人就更加明白了
[00:10:38.000 --> 00:10:39.000]  時刻的思念
[00:10:39.000 --> 00:10:41.000]  時刻的很想約出來
[00:10:41.000 --> 00:10:42.000]  見完一次又一次
[00:10:42.000 --> 00:10:43.000]  一次又一次
[00:10:43.000 --> 00:10:44.000]  因為有愛在這裡
[00:10:44.000 --> 00:10:46.000]  將兩個人連在一起
[00:10:46.000 --> 00:10:48.000]  愛就是這樣
[00:10:48.000 --> 00:10:50.000]  朋友之間也是
[00:10:50.000 --> 00:10:51.000]  有情的愛有時候
[00:10:51.000 --> 00:10:53.000]  一兩個小時很快過
[00:10:53.000 --> 00:10:57.000]  很喜歡大家走在一起
[00:10:57.000 --> 00:10:58.000]  肢體的愛也是
[00:10:58.000 --> 00:11:00.000]  小組團契主一學的人
[00:11:00.000 --> 00:11:02.000]  我們幾十年一起
[00:11:02.000 --> 00:11:03.000]  走在一起
[00:11:03.000 --> 00:11:05.000]  大家心靈相通
[00:11:05.000 --> 00:11:07.000]  這是愛的維繫
[00:11:07.000 --> 00:11:08.000]  是一種肢體的愛
[00:11:08.000 --> 00:11:10.000]  或者是有情的愛
[00:11:10.000 --> 00:11:12.000]  或者是戀情的愛
[00:11:12.000 --> 00:11:13.000]  人間的經驗也是
[00:11:13.000 --> 00:11:16.000]  或者父母親愛子女
[00:11:16.000 --> 00:11:18.000]  你是不是也很想見到他和他在一起
[00:11:18.000 --> 00:11:19.000]  你有子女的
[00:11:19.000 --> 00:11:22.000]  你就很深明這個道理
[00:11:22.000 --> 00:11:23.000]  我們有兩個女兒
[00:11:23.000 --> 00:11:24.000]  大家都知道
[00:11:24.000 --> 00:11:26.000]  當我的大女兒Carol
[00:11:26.000 --> 00:11:28.000]  還是少女的時候
[00:11:28.000 --> 00:11:30.000]  她現在結婚八年了
[00:11:30.000 --> 00:11:32.000]  還是少女的時候
[00:11:32.000 --> 00:11:33.000]  她很喜歡看電影
[00:11:33.000 --> 00:11:35.000]  我又喜歡看電影
[00:11:35.000 --> 00:11:38.000]  兩父女約在一起看電影
[00:11:38.000 --> 00:11:39.000]  就是啊
[00:11:39.000 --> 00:11:40.000]  看完電影之後
[00:11:40.000 --> 00:11:42.000]  就喝下茶聊下天
[00:11:42.000 --> 00:11:43.000]  為什麼
[00:11:43.000 --> 00:11:44.000]  愛
[00:11:44.000 --> 00:11:46.000]  父女的愛
[00:11:46.000 --> 00:11:48.000]  當然她現在結了婚
[00:11:48.000 --> 00:11:51.000]  做爸爸的好色的就退後了
[00:11:51.000 --> 00:11:52.000]  沒有了
[00:11:52.000 --> 00:11:55.000]  她另一半和他在一起
[00:11:55.000 --> 00:11:57.000]  但是當時真的很開心
[00:11:57.000 --> 00:11:59.000]  很多時候和他在一起看電影
[00:11:59.000 --> 00:12:00.000]  小女兒
[00:12:00.000 --> 00:12:01.000]  大家知道
[00:12:01.000 --> 00:12:03.000]  她是殘障人士
[00:12:03.000 --> 00:12:06.000]  她現在在明愛的工場工作
[00:12:06.000 --> 00:12:08.000]  叫做工作
[00:12:08.000 --> 00:12:09.000]  一二三四五
[00:12:09.000 --> 00:12:11.000]  都是這樣
[00:12:11.000 --> 00:12:15.000]  從早上八點半到下午四點
[00:12:15.000 --> 00:12:17.000]  我都有很多的服侍
[00:12:17.000 --> 00:12:18.000]  但是當有時候
[00:12:18.000 --> 00:12:21.000]  我有些時間是鬆動的
[00:12:21.000 --> 00:12:23.000]  我都會打算四點鐘
[00:12:23.000 --> 00:12:25.000]  我會去接她
[00:12:25.000 --> 00:12:26.000]  接她
[00:12:26.000 --> 00:12:27.000]  不用姐姐接
[00:12:27.000 --> 00:12:28.000]  我去接
[00:12:28.000 --> 00:12:29.000]  是指定動作
[00:12:29.000 --> 00:12:31.000]  一定去喝杯下午茶
[00:12:31.000 --> 00:12:32.000]  聊聊天
[00:12:32.000 --> 00:12:33.000]  坐一坐
[00:12:33.000 --> 00:12:35.000]  然後才慢慢回家
[00:12:35.000 --> 00:12:36.000]  就是這樣
[00:12:36.000 --> 00:12:37.000]  簡簡單單
[00:12:37.000 --> 00:12:39.000]  這個就是愛
[00:12:39.000 --> 00:12:40.000]  人間的經驗
[00:12:40.000 --> 00:12:43.000]  我們可以體會得到
[00:12:43.000 --> 00:12:46.000]  在平凡中顯出不平凡
[00:12:46.000 --> 00:12:47.000]  所以當我們這樣想的時候
[00:12:47.000 --> 00:12:48.000]  我們就問
[00:12:48.000 --> 00:12:50.000]  什麼叫做愛神呢
[00:12:50.000 --> 00:12:52.000]  愛神第一個特徵
[00:12:52.000 --> 00:12:53.000]  第一個的元素就是
[00:12:53.000 --> 00:12:56.000]  你很想和神多點在一起
[00:12:56.000 --> 00:12:57.000]  對不對
[00:12:57.000 --> 00:12:58.000]  你一起床
[00:12:58.000 --> 00:13:00.000]  是在思念著上帝
[00:13:00.000 --> 00:13:02.000]  你很想讀祂的話語
[00:13:02.000 --> 00:13:04.000]  我要認識上帝更多
[00:13:04.000 --> 00:13:06.000]  因為你渴慕認識
[00:13:06.000 --> 00:13:10.000]  這位你愛的神
[00:13:10.000 --> 00:13:13.000]  你很想服侍祂
[00:13:13.000 --> 00:13:16.000]  你很想回來一齊敬拜祂
[00:13:16.000 --> 00:13:17.000]  不要動不動就不回來
[00:13:17.000 --> 00:13:18.000]  主日崇拜
[00:13:18.000 --> 00:13:20.000]  不是,我要回來朝見神
[00:13:20.000 --> 00:13:21.000]  因為我是很愛祂
[00:13:21.000 --> 00:13:23.000]  我很想去讚美祂
[00:13:23.000 --> 00:13:24.000]  去敬拜祂
[00:13:24.000 --> 00:13:27.000]  我是去團計去主日學等等
[00:13:27.000 --> 00:13:30.000]  這個就是很自然的事
[00:13:30.000 --> 00:13:34.000]  愛就是你很想和神在一起
[00:13:34.000 --> 00:13:35.000]  不單止這樣
[00:13:35.000 --> 00:13:36.000]  你不是將這個信仰
[00:13:36.000 --> 00:13:39.000]  只是框在一個基督徒圈子裡
[00:13:39.000 --> 00:13:41.000]  就是當我們在職場裡
[00:13:41.000 --> 00:13:43.000]  我們都很願意在人群中間
[00:13:43.000 --> 00:13:46.000]  去見證這位神
[00:13:46.000 --> 00:13:48.000]  我們所愛的東西和人分享
[00:13:48.000 --> 00:13:51.000]  大家都聽過一些職場的服侍
[00:13:51.000 --> 00:13:55.000]  這個字十年八年前不是這麼多人流行
[00:13:55.000 --> 00:13:56.000]  職場的見證
[00:13:56.000 --> 00:13:57.000]  福音工作
[00:13:57.000 --> 00:13:58.000]  現在多了很多
[00:13:58.000 --> 00:13:59.000]  為什麼?
[00:13:59.000 --> 00:14:01.000]  將我們的信仰帶到周邊的圈子
[00:14:01.000 --> 00:14:04.000]  和那些未信的人走在一起
[00:14:04.000 --> 00:14:07.000]  我們讓他們感受到神的愛
[00:14:07.000 --> 00:14:08.000]  我們去服侍他們
[00:14:08.000 --> 00:14:09.000]  所以我也知道
[00:14:09.000 --> 00:14:10.000]  在我們中間有些弟兄姊妹
[00:14:10.000 --> 00:14:12.000]  在職場裡有團契
[00:14:12.000 --> 00:14:14.000]  大家基督徒互相勉勵
[00:14:14.000 --> 00:14:16.000]  也邀請一些未信的朋友
[00:14:16.000 --> 00:14:17.000]  一起加起來認識上帝
[00:14:17.000 --> 00:14:19.000]  這個是愛
[00:14:19.000 --> 00:14:21.000]  很欣賞這些弟兄姊妹
[00:14:21.000 --> 00:14:22.000]  就是這樣
[00:14:22.000 --> 00:14:24.000]  所以當你有愛的時候
[00:14:24.000 --> 00:14:26.000]  你就會很想和神在一起
[00:14:26.000 --> 00:14:29.000]  還有進一步就會很想和神分享
[00:14:29.000 --> 00:14:31.000]  不只是回到禮拜堂
[00:14:31.000 --> 00:14:32.000]  而是在周邊
[00:14:32.000 --> 00:14:33.000]  在職場
[00:14:33.000 --> 00:14:36.000]  在你的網絡裡都會這樣做
[00:14:36.000 --> 00:14:37.000]  弟兄姊妹
[00:14:37.000 --> 00:14:40.000]  愛神這句話真的有一點點抽象
[00:14:40.000 --> 00:14:41.000]  但是當我們這樣想
[00:14:41.000 --> 00:14:43.000]  又沒有這麼抽象
[00:14:43.000 --> 00:14:46.000]  你有沒有經常靈修呢?
[00:14:46.000 --> 00:14:47.000]  有沒有經常讀經呢?
[00:14:47.000 --> 00:14:50.000]  有沒有找時間去默想一下上帝呢?
[00:14:50.000 --> 00:14:51.000]  還是在你的腦海裡
[00:14:51.000 --> 00:14:53.000]  從頭到尾都是想工作
[00:14:53.000 --> 00:14:55.000]  想自己想做什麼
[00:14:55.000 --> 00:14:56.000]  上帝不知道去了哪裡
[00:14:56.000 --> 00:14:57.000]  那我就會問
[00:14:57.000 --> 00:15:00.000]  那你是不是真的愛神呢?
[00:15:00.000 --> 00:15:02.000]  神在你的心靈的空間
[00:15:02.000 --> 00:15:03.000]  日常的空間裡
[00:15:03.000 --> 00:15:05.000]  佔了有多少席位呢?
[00:15:05.000 --> 00:15:08.000]  如果我們說愛是走在一起的時候
[00:15:08.000 --> 00:15:09.000]  那我們就會問
[00:15:09.000 --> 00:15:11.000]  這方面我們有多少?
[00:15:11.000 --> 00:15:14.000]  所以很重要的
[00:15:14.000 --> 00:15:15.000]  我相信大家都很熟悉
[00:15:15.000 --> 00:15:18.000]  路加福音第十章三十八到四十二節
[00:15:18.000 --> 00:15:21.000]  那裡說到馬大馬利亞
[00:15:21.000 --> 00:15:22.000]  馬大馬利亞
[00:15:22.000 --> 00:15:25.000]  耶穌去他家探望他們的時候
[00:15:25.000 --> 00:15:29.000]  本來他們兩個都來一起聽耶穌的分享
[00:15:29.000 --> 00:15:30.000]  但是慢慢地
[00:15:30.000 --> 00:15:32.000]  馬大就很想工作
[00:15:32.000 --> 00:15:33.000]  所以於是他就怎樣呢?
[00:15:33.000 --> 00:15:35.000]  他也是出於很好的動機
[00:15:35.000 --> 00:15:36.000]  我相信
[00:15:36.000 --> 00:15:38.000]  不過他就把心放出去
[00:15:38.000 --> 00:15:39.000]  做東西吃
[00:15:39.000 --> 00:15:41.000]  越做就越煩
[00:15:41.000 --> 00:15:42.000]  一眼看著馬利亞
[00:15:42.000 --> 00:15:44.000]  還坐在耶穌的筋前
[00:15:44.000 --> 00:15:46.000]  他心裡就有點酸溜溜
[00:15:46.000 --> 00:15:47.000]  有點不開心
[00:15:47.000 --> 00:15:48.000]  我就做到這樣
[00:15:48.000 --> 00:15:50.000]  他就坐在主的面前
[00:15:50.000 --> 00:15:52.000]  於是走去主那裡告狀
[00:15:52.000 --> 00:15:53.000]  為什麼會這樣?
[00:15:53.000 --> 00:15:54.000]  他應該來幫幫我
[00:15:54.000 --> 00:15:55.000]  耶穌怎麼說?
[00:15:55.000 --> 00:15:58.000]  你為什麼要這麼多思慮煩擾?
[00:15:58.000 --> 00:16:00.000]  有一件很重要的事
[00:16:00.000 --> 00:16:02.000]  馬利亞已經選上了
[00:16:02.000 --> 00:16:04.000]  那件是什麼?
[00:16:04.000 --> 00:16:07.000]  就是和耶穌在一起
[00:16:07.000 --> 00:16:08.000]  是不是?
[00:16:08.000 --> 00:16:09.000]  不是做事
[00:16:09.000 --> 00:16:10.000]  是和主在一起
[00:16:10.000 --> 00:16:12.000]  就是了
[00:16:12.000 --> 00:16:13.000]  在這裡我們很清楚
[00:16:13.000 --> 00:16:15.000]  是沒有直接說到「愛」這個字
[00:16:15.000 --> 00:16:16.000]  但是我相信
[00:16:16.000 --> 00:16:18.000]  這個在馬利亞的彰顯
