
[00:00:00.000 --> 00:00:03.280]  師妹平安 聖誕節快樂
[00:04:09.320 --> 00:04:12.680]  這個是一個很獨特的情況和處境
[00:04:12.680 --> 00:04:17.520]  沒有什麼機會可以去經歷
[00:04:18.280 --> 00:04:20.720]  突然間主的使者站在牧羊人旁邊
[00:04:20.720 --> 00:04:22.840]  然後說出這段說話的時候
[00:04:22.840 --> 00:04:26.520]  天使要說這些消息之前
[00:04:26.520 --> 00:04:28.200]  首先就要安慰
[00:04:28.200 --> 00:04:28.720]  等於姐妹
[00:04:28.720 --> 00:04:30.640]  我們要人聽話的時候
[00:04:30.640 --> 00:04:31.680]  我們都要知道
[00:04:31.680 --> 00:04:33.040]  他很害怕的時候
[00:04:33.040 --> 00:04:34.160]  你才要安慰
[00:04:34.160 --> 00:04:35.080]  害怕的時候
[00:04:35.080 --> 00:04:37.720]  所有的訊息都應該聽不到
[00:04:37.720 --> 00:04:38.200]  等於姐妹
[00:04:38.200 --> 00:04:38.960]  你現在很平安
[00:04:38.960 --> 00:04:39.440]  是不是
[00:04:39.440 --> 00:04:43.000]  你們沒有任何的戰略或者焦慮
[00:04:43.000 --> 00:04:43.600]  對不對
[00:04:43.600 --> 00:04:45.600]  你們沒有在想其他事情
[00:04:45.600 --> 00:04:46.200]  對不對
[00:04:47.000 --> 00:04:49.360]  在一個平安的狀態才可以聽訊息
[00:04:49.360 --> 00:04:53.000]  天使就在那一刻安慰那幫牧羊人
[00:04:53.000 --> 00:04:56.200]  你們不要懼怕
[00:04:56.200 --> 00:04:59.480]  所以在一個這樣的處境
[00:04:59.480 --> 00:05:00.680]  這個訊息背後
[00:05:00.680 --> 00:05:02.120]  這一幫牧羊人很害怕
[00:05:02.120 --> 00:05:02.920]  但是
[00:05:02.920 --> 00:05:04.440]  又很開心
[00:05:04.440 --> 00:05:05.080]  因為
[00:05:05.080 --> 00:05:06.680]  天使說
[00:05:06.680 --> 00:05:09.200]  我給你一個大喜的訊息
[00:05:09.200 --> 00:05:11.200]  是關乎萬民的
[00:05:11.200 --> 00:05:13.960]  就是什麼呢
[00:05:13.960 --> 00:05:15.560]  今天在大衛城裡面
[00:05:15.560 --> 00:05:17.080]  生了救主主基督
[00:05:17.080 --> 00:05:19.360]  基督就是救贖的意思
[00:05:19.360 --> 00:05:23.080]  這位救主他們盼望了一段很長的時間
[00:05:23.080 --> 00:05:25.080]  這個驚嚇的場景
[00:05:25.080 --> 00:05:27.680]  這幫牧羊人聽到這個大喜的訊息
[00:05:27.680 --> 00:05:31.080]  在驚嚇裡面聽大喜的訊息
[00:05:31.080 --> 00:05:34.920]  給人的情緒就有一個很大的反差
[00:05:34.920 --> 00:05:40.680]  有沒有試過心又驚心又喜
[00:05:40.680 --> 00:05:42.200]  那種的處境
[00:05:42.200 --> 00:05:44.080]  有沒有
[00:05:45.280 --> 00:05:46.120]  沒經歷過
[00:05:46.120 --> 00:05:47.200]  有
[00:05:47.200 --> 00:05:48.800]  什麼情況
[00:05:48.800 --> 00:05:50.280]  又驚又開心
[00:05:50.280 --> 00:05:53.880]  又驚又開心
[00:05:53.880 --> 00:05:56.240]  驚的
[00:05:56.240 --> 00:05:58.760]  類似的經驗
[00:05:58.760 --> 00:06:00.720]  類似的經驗
[00:06:00.720 --> 00:06:03.320]  類似的經驗就是
[00:06:03.320 --> 00:06:04.400]  追女孩
[00:06:04.400 --> 00:06:07.800]  追女孩怕被人拒絕
[00:06:07.800 --> 00:06:09.720]  但是你又要說
[00:06:09.720 --> 00:06:11.800]  去到那個point你說了
[00:06:11.800 --> 00:06:13.640]  對方又OK
[00:06:13.920 --> 00:06:16.480]  就是那個情緒反差
[00:06:16.480 --> 00:06:17.480]  就很大
[00:06:17.480 --> 00:06:20.600]  這些都是類似我當年一些
[00:06:20.600 --> 00:06:22.400]  追女孩的經歷
[00:06:22.400 --> 00:06:25.160]  師母在那個日子那個場景
[00:06:25.160 --> 00:06:26.200]  我還歷歷在目
[00:06:26.200 --> 00:06:27.080]  又驚
[00:06:27.080 --> 00:06:28.280]  驚不知道怎樣跟她說
[00:06:28.280 --> 00:06:29.840]  說了她拒絕不知道怎樣
[00:06:29.840 --> 00:06:31.320]  但是驚沒有反抗
[00:06:31.320 --> 00:06:32.680]  沒有拒絕
[00:06:32.680 --> 00:06:33.600]  那麼開心
[00:06:33.600 --> 00:06:38.320]  這個不是很好的形容詞
[00:06:38.320 --> 00:06:39.680]  沒有反對
[00:06:43.320 --> 00:06:46.840]  頂尖的牧羊人在情緒上的反差和對比
[00:06:46.840 --> 00:06:49.600]  一時之間可能仍然很難調節適應
[00:06:49.600 --> 00:06:53.480]  但是天使給他們聽到一個訊息
[00:06:53.480 --> 00:06:55.240]  是關乎萬民的訊息
[00:06:55.240 --> 00:06:57.520]  是在牧羊人口中
[00:06:57.520 --> 00:07:00.920]  他們要開始收到的時候
[00:07:00.920 --> 00:07:02.160]  就要去傳開
[00:07:02.160 --> 00:07:04.720]  什麼是救贖
[00:07:04.720 --> 00:07:08.040]  什麼是救主
[00:07:08.040 --> 00:07:11.680]  當時對他們來說
[00:07:12.520 --> 00:07:15.160]  他們就在一個強權的壓制底下
[00:07:15.160 --> 00:07:19.680]  在羅馬人政府強權壓制底下
[00:07:19.680 --> 00:07:21.680]  他們沒有自由
[00:07:21.680 --> 00:07:24.240]  他們心裏面很痛
[00:07:24.240 --> 00:07:26.840]  在壓制的裏面
[00:07:26.840 --> 00:07:28.680]  得不著自由
[00:07:28.680 --> 00:07:30.800]  不被釋放那種感覺
[00:07:30.800 --> 00:07:31.600]  又或者
[00:07:31.600 --> 00:07:33.040]  在我們生命裏面
[00:07:33.040 --> 00:07:34.960]  經歷了一些罪困
[00:07:34.960 --> 00:07:36.840]  很難去
[00:07:36.840 --> 00:07:38.560]  增開的時間
[00:07:38.560 --> 00:07:40.840]  一種在罪裏面
[00:07:41.120 --> 00:07:42.840]  壓制裏面那種苦
[00:07:42.840 --> 00:07:45.640]  這個喜訊
[00:07:45.640 --> 00:07:48.040]  這個大喜的訊息
[00:07:48.040 --> 00:07:52.040]  就直著天使告訴牧羊人
[00:07:52.040 --> 00:07:54.920]  他們要告訴其他人
[00:07:54.920 --> 00:07:57.000]  在大衛城裏面
[00:07:57.000 --> 00:08:00.200]  為你們生了救主
[00:08:00.200 --> 00:08:02.400]  救贖
[00:08:02.400 --> 00:08:06.200]  是要從人的身體和心靈裏面
[00:08:06.200 --> 00:08:07.160]  得著釋放
[00:08:07.160 --> 00:08:08.520]  這個救贖
[00:08:08.520 --> 00:08:10.560]  是一個傳人的救贖
[00:08:11.800 --> 00:08:12.520]  頂智媒
[00:08:12.520 --> 00:08:14.400]  原來在我們的生命裏面
[00:08:14.400 --> 00:08:16.400]  在一個處境
[00:08:16.400 --> 00:08:18.280]  我們的生命
[00:08:18.280 --> 00:08:20.840]  是需要一個傳人的被救贖
[00:08:20.840 --> 00:08:24.520]  頂智媒如果我們在我們的日常生活裏面
[00:08:24.520 --> 00:08:27.760]  我們今天我們以為我們得著救恩
[00:08:27.760 --> 00:08:29.760]  只是未來的事
[00:08:29.760 --> 00:08:31.760]  我們離開這個世界
[00:08:31.760 --> 00:08:33.840]  去見天父的面
[00:08:33.840 --> 00:08:37.040]  才可以完完全全得著救贖
[00:08:37.040 --> 00:08:38.760]  可能我們對
[00:08:38.760 --> 00:08:40.160]  這個福音
[00:08:40.440 --> 00:08:42.720]  都不是很完全的理解
[00:08:42.720 --> 00:08:44.720]  原來這個救贖
[00:08:44.720 --> 00:08:46.280]  在我們的生命裏面
[00:08:46.280 --> 00:08:48.440]  當我們接受主耶穌
[00:08:48.440 --> 00:08:50.240]  就在當下那一刻
[00:08:50.240 --> 00:08:52.040]  我們得著釋放
[00:08:52.040 --> 00:08:53.960]  我們得著挽回
[00:08:53.960 --> 00:08:55.840]  我們被寬恕
[00:08:55.840 --> 00:08:57.240]  然後
[00:08:57.240 --> 00:08:59.440]  我們仍然在地上生活的日子
[00:08:59.440 --> 00:09:02.160]  我們可以得著一個豐盛的生命
[00:09:02.160 --> 00:09:04.760]  天國的福音
[00:09:04.760 --> 00:09:06.640]  就在我們接納
[00:09:06.640 --> 00:09:08.240]  相信的時候
[00:09:08.240 --> 00:09:10.240]  那一刻開始
[00:09:11.440 --> 00:09:12.680]  頂智媒
[00:09:12.680 --> 00:09:16.600]  這一班牧羊人在一個京具裏面
[00:09:16.600 --> 00:09:19.040]  是去接受聽到這個福音
[00:09:19.040 --> 00:09:20.960]  帶起的訊息的時候
[00:09:20.960 --> 00:09:22.400]  當下
[00:09:22.400 --> 00:09:23.920]  他們
[00:09:23.920 --> 00:09:25.800]  有什麼反應呢?
[00:09:25.800 --> 00:09:28.160]  天使告訴他們
[00:09:28.160 --> 00:09:30.520]  這個訊息
[00:09:30.520 --> 00:09:32.440]  他們怎樣可以尋找呢?
[00:09:32.440 --> 00:09:34.440]  在第十二節
[00:09:34.440 --> 00:09:37.520]  他說你們要看見一個鷹鞋
[00:09:37.520 --> 00:09:38.920]  包著布
[00:09:39.480 --> 00:09:42.960]  「我在馬槽,那就是記號。」
[00:09:42.960 --> 00:09:45.640]  救贖
[00:09:45.640 --> 00:09:47.560]  怎樣去展現出來呢?
[00:09:47.560 --> 00:09:49.800]  怎樣去宣告呢?
[00:09:49.800 --> 00:09:53.360]  天使傳到牧羊人
[00:09:53.360 --> 00:09:55.160]  這一班當時
[00:09:55.160 --> 00:09:58.240]  正在工作的一班人
[00:09:58.240 --> 00:10:01.160]  救贖怎樣出現呢?
[00:10:01.160 --> 00:10:02.560]  主耶穌
[00:10:02.560 --> 00:10:04.680]  在馬槽裏面
[00:10:04.680 --> 00:10:07.080]  他生在一個牧匠的家庭
[00:10:08.240 --> 00:10:10.640]  當約瑟瑪利亞要報名上冊
[00:10:10.640 --> 00:10:12.840]  回到他的故鄉的時候
[00:10:12.840 --> 00:10:16.080]  當地已經有很多人回去
[00:10:16.080 --> 00:10:19.360]  他們沒有正常的居所可以住
[00:10:19.360 --> 00:10:22.560]  黑店沒有地方
[00:10:22.560 --> 00:10:28.160]  他們只可以在馬槽作為一個臨時的居所
[00:10:28.160 --> 00:10:30.520]  一個普通的家庭
[00:10:30.520 --> 00:10:32.720]  很普通的家庭
[00:10:32.720 --> 00:10:34.640]  他們的生活
[00:10:34.640 --> 00:10:36.880]  很基層
[00:10:37.640 --> 00:10:39.160]  是一個牧匠的家庭
[00:10:39.160 --> 00:10:42.080]  在我們今天的眼光
[00:10:42.080 --> 00:10:43.720]  在我們今天逐世的眼光
[00:10:43.720 --> 00:10:48.640]  這個家庭完全和尊貴和權力扯不上關係
[00:10:48.640 --> 00:10:51.280]  卻是當時
[00:10:51.280 --> 00:10:55.120]  藉著天使
[00:10:55.120 --> 00:10:57.960]  就要去講出這個訊息
[00:10:57.960 --> 00:11:00.200]  鷹鞋
[00:11:00.200 --> 00:11:03.240]  住在馬槽裏面
[00:11:03.240 --> 00:11:05.960]  馬槽我們可以想像
[00:11:06.560 --> 00:11:07.960]  當然四周有馬
[00:11:07.960 --> 00:11:09.880]  又或者有其他的牲畜
[00:11:09.880 --> 00:11:14.080]  耶穌就住在馬槽
[00:11:14.080 --> 00:11:15.640]  溝縮
[00:11:15.640 --> 00:11:17.560]  就從它移出
[00:11:17.560 --> 00:11:21.400]  要從百姓
[00:11:21.400 --> 00:11:23.720]  因著它的離道
[00:11:23.720 --> 00:11:28.600]  要將他們從強權壓迫的裏面得到自由
[00:11:28.600 --> 00:11:30.360]  但其實
[00:11:30.360 --> 00:11:34.200]  歷世歷代經過了二千多年的裏面
[00:11:34.720 --> 00:11:36.720]  這個馬槽
[00:11:36.720 --> 00:11:38.840]  這個鷹鞋的記號
[00:11:38.840 --> 00:11:41.720]  和我們今天作為基督徒
[00:11:41.720 --> 00:11:44.640]  給我們有什麼的體會呢?
[00:11:44.640 --> 00:11:47.640]  原來主耶穌來到
[00:11:47.640 --> 00:11:51.840]  祂不是用高賢、大智、權力、富貴
[00:11:51.840 --> 00:11:54.960]  叫我們去接受這個信仰
[00:11:54.960 --> 00:11:58.080]  今天我們所認識這個信仰
[00:11:58.080 --> 00:12:00.200]  我們所認識的基督的君王
[00:12:00.200 --> 00:12:02.720]  用今天的說話
[00:12:05.720 --> 00:12:10.320]  就是一個謙卑伏事的形象來到這個世界
[00:12:10.320 --> 00:12:11.440]  又或者
[00:12:11.440 --> 00:12:17.120]  從一個本來可以和父神在天上
[00:12:17.120 --> 00:12:21.520]  一起去享受那份權柄權貴的時間
[00:12:21.520 --> 00:12:24.640]  他卻願意道成肉身
[00:12:24.640 --> 00:12:25.960]  又或者
[00:12:25.960 --> 00:12:28.280]  輸尊降貴來到這個世間
[00:12:28.280 --> 00:12:33.320]  今天說話就是一個下流的信仰
[00:12:33.440 --> 00:12:34.920]  下流的意思是什麼呢?
[00:12:34.920 --> 00:12:38.040]  向下流動的意思
[00:12:38.040 --> 00:12:40.320]  丁子妹
[00:12:40.320 --> 00:12:43.120]  這個向下流動
[00:12:43.120 --> 00:12:48.440]  就從在臥在馬槽的主耶穌基督身上
[00:12:48.440 --> 00:12:50.560]  就成為一個很重要的記號
[00:12:50.560 --> 00:12:52.680]  去苦咒卑微
[00:12:52.680 --> 00:12:54.800]  在這個記號裏面
[00:12:54.800 --> 00:12:56.920]  今天你和我的解讀是什麼呢?
[00:12:56.920 --> 00:12:59.320]  丁子妹
[00:13:00.240 --> 00:13:03.840]  我們不要想著我們要信耶穌我們得著
[00:13:03.840 --> 00:13:05.360]  除了救恩之外
[00:13:05.360 --> 00:13:08.480]  是得著任何今天世界裏面所謂的好處
[00:13:08.480 --> 00:13:12.240]  信耶穌不是為著要得著
[00:13:12.240 --> 00:13:14.880]  在今天世界裏面我們所說的什麼好處
[00:13:14.880 --> 00:13:19.440]  今天信耶穌當然我們能夠得著一個永生的盼望
[00:13:19.440 --> 00:13:20.840]  但是最重要的
[00:13:20.840 --> 00:13:23.160]  主耶穌基督祂卑微來到這個世界
[00:13:23.160 --> 00:13:25.280]  教導我們熟悉祂的人
[00:13:25.280 --> 00:13:26.720]  我們一班的門徒
[00:13:26.720 --> 00:13:28.840]  是要去謙卑
[00:13:28.960 --> 00:13:30.960]  是要去服侍
[00:13:30.960 --> 00:13:33.080]  是要去苦咒卑微
[00:13:33.080 --> 00:13:35.600]  是願意鍍誠肉身
[00:13:35.600 --> 00:13:38.120]  縱然我們有不同的身份
[00:13:38.120 --> 00:13:39.840]  我們能夠可以藉著
[00:13:39.840 --> 00:13:42.520]  這一份主耶穌基督給我們的愛
[00:13:42.520 --> 00:13:44.320]  去回應祂這一份的愛
[00:13:44.320 --> 00:13:46.440]  去服侍四周圍的人
[00:13:46.440 --> 00:13:51.720]  而不是高高在上的一個信仰
[00:13:51.720 --> 00:13:53.840]  卑微
[00:13:53.840 --> 00:13:57.800]  就陪著主耶穌基督的降生
[00:13:57.920 --> 00:14:01.760]  成為我們這個信仰的記號
[00:14:01.760 --> 00:14:06.840]  弟子們我們怎樣去看我們的信仰
[00:14:06.840 --> 00:14:09.680]  如果我們說我們的教會
[00:14:09.680 --> 00:14:11.800]  是和社區有一個很密切的關係
[00:14:11.800 --> 00:14:13.920]  今天我相信
[00:14:13.920 --> 00:14:16.880]  我們西區浸信會已經做到一點
[00:14:16.880 --> 00:14:20.280]  我不敢說我們做到很多
[00:14:20.280 --> 00:14:22.400]  因為我們有老人中心
[00:14:22.400 --> 00:14:24.520]  有我們的托管服務
[00:14:24.640 --> 00:14:29.200]  我們有一些資源放在
[00:14:29.200 --> 00:14:33.120]  服侍一些需要開飯的街坊
[00:14:33.120 --> 00:14:37.360]  在過程中我們都做一些服侍
[00:14:37.360 --> 00:14:40.480]  如果我們想
[00:14:40.480 --> 00:14:42.600]  又或者
[00:14:42.600 --> 00:14:46.160]  我們用一些世俗的眼光去看
[00:14:46.160 --> 00:14:50.560]  我們這些服侍是否需要回報的時候
[00:14:50.560 --> 00:14:53.680]  我們都不是很理解
[00:14:53.800 --> 00:14:59.840]  我們主耶穌基督給我們的救恩的核心意義
[00:14:59.840 --> 00:15:02.880]  這個意義就是
[00:15:02.880 --> 00:15:06.080]  今天當我們願意去付出
[00:15:06.080 --> 00:15:10.240]  當我們願意因著神給我們的恩典
[00:15:10.240 --> 00:15:12.360]  我們願意和人分享的時候
[00:15:12.360 --> 00:15:17.280]  這個就是聖誕節的意義
[00:15:17.280 --> 00:15:19.880]  弟子們
[00:15:19.880 --> 00:15:23.560]  當主耶穌基督來到這個世界
[00:15:23.680 --> 00:15:25.680]  他的降生
[00:15:25.680 --> 00:15:27.800]  伴隨的是甚麼呢
[00:15:27.800 --> 00:15:29.920]  在第十三節
[00:15:29.920 --> 00:15:34.840]  伴隨一對天兵天使高聲讚美
[00:15:34.840 --> 00:15:39.280]  然後告訴我們很重要的訊息
[00:15:39.280 --> 00:15:41.400]  這個訊息就是
[00:15:41.400 --> 00:15:43.520]  在至高之處
[00:15:43.520 --> 00:15:45.640]  因著主耶穌基督的來到
[00:15:45.640 --> 00:15:48.760]  父神得著剛德的榮耀
[00:15:48.880 --> 00:15:54.040]  而我們在地上平安歸於今天
[00:15:54.040 --> 00:15:56.640]  你和我神所喜悅的人
[00:15:56.640 --> 00:15:58.960]  因為我們作為神的兒女
[00:15:58.960 --> 00:16:01.840]  祂願意我們在生活裏面
[00:16:01.840 --> 00:16:07.240]  享受一份從祂而來給我們的平安
[00:16:07.240 --> 00:16:09.360]  這份平安因著
[00:16:09.360 --> 00:16:13.960]  以馬來尼主與我們同在的緣故
[00:16:13.960 --> 00:16:16.080]  我們能夠得到
[00:16:16.200 --> 00:16:19.800]  所以天兵天使的讚美
[00:16:19.800 --> 00:16:26.120]  就去說出這兩句很重要的話
[00:16:26.120 --> 00:16:29.760]  在至高之處榮耀歸於神
[00:16:29.760 --> 00:16:30.880]  弟子們
[00:16:30.880 --> 00:16:34.160]  這給我們在生活上作為神的兒女
[00:16:34.160 --> 00:16:36.280]  一個很大的挑戰
[00:16:36.280 --> 00:16:38.400]  人都喜歡被人稱讚
[00:16:38.400 --> 00:16:43.520]  人都喜歡將榮耀歸於自己
[00:16:43.640 --> 00:16:46.400]  又或者在我們的生活裏面
[00:16:46.400 --> 00:16:48.520]  在商業世界裏面
[00:16:48.520 --> 00:16:49.640]  我們有一句說話
[00:16:49.640 --> 00:16:51.760]  有些人喜歡邀功
[00:16:51.760 --> 00:16:54.880]  有鑊就卸鑊
[00:16:54.880 --> 00:16:57.440]  這是世俗世界商業社會
[00:16:57.440 --> 00:17:00.760]  現今社會我們可能經常遇見的事
[00:17:00.760 --> 00:17:04.080]  但是我們作為基督徒
[00:17:04.080 --> 00:17:07.920]  有一樣我們需要很重要的去學習
[00:17:07.920 --> 00:17:13.000]  我們怎樣可以將榮耀歸給我們的主
[00:17:13.120 --> 00:17:17.120]  我們的神
[00:17:17.120 --> 00:17:21.240]  這就成為我們一個很大的學習
[00:17:21.240 --> 00:17:23.360]  去開飯
[00:17:23.360 --> 00:17:29.480]  來吃完飯的街坊就說
[00:17:29.480 --> 00:17:31.600]  多謝你們
[00:17:31.600 --> 00:17:33.720]  通常我們的義工或者我
[00:17:33.720 --> 00:17:35.840]  或者其他不同的義工
[00:17:35.840 --> 00:17:39.960]  我們都說你將多謝給神
[00:17:40.080 --> 00:17:43.080]  這個很重要
[00:17:43.080 --> 00:17:47.200]  因為不是因著我們能夠做些什麼
[00:17:47.200 --> 00:17:49.320]  而是因著神給我們有恩典
[00:17:49.320 --> 00:17:51.440]  給我們有能力去做這個服事
[00:17:51.440 --> 00:17:53.560]  我們可以服侍四周的人
[00:17:53.560 --> 00:17:55.680]  榮耀歸於最高神
[00:17:55.680 --> 00:17:57.800]  這個作為基督徒
[00:17:57.800 --> 00:17:59.920]  我們就成為一個很重要的學習功課
[00:17:59.920 --> 00:18:02.040]  今天我們所擁有的一切
[00:18:02.040 --> 00:18:04.160]  今天你和我有的生命氣息
[00:18:04.160 --> 00:18:08.280]  今天你和我可以在衣食住行裏面
[00:18:08.400 --> 00:18:10.400]  無憂的時候
[00:18:10.400 --> 00:18:13.520]  我們就能夠將榮耀歸給我們的主
[00:18:13.520 --> 00:18:15.640]  但是其實
[00:18:15.640 --> 00:18:17.760]  作為人
[00:18:17.760 --> 00:18:19.880]  我們更想有的
[00:18:19.880 --> 00:18:22.000]  就是在地上
[00:18:22.000 --> 00:18:24.120]  我們享受一份從他而來
[00:18:24.120 --> 00:18:26.240]  給我們的平安
[00:18:26.240 --> 00:18:28.360]  這個平安
[00:18:28.360 --> 00:18:30.480]  在猶太人來說
[00:18:30.480 --> 00:18:32.600]  他就是沙龍
[00:18:32.600 --> 00:18:34.720]  見面的時候
[00:18:34.720 --> 00:18:36.840]  都會這樣彼此打招呼
[00:18:36.960 --> 00:18:38.960]  就不和我們中國人見面
[00:18:38.960 --> 00:18:41.080]  我們都實際吃飯了沒有
[00:18:41.080 --> 00:18:43.200]  這個是我們的打招呼
[00:18:43.200 --> 00:18:45.320]  但是猶太人他們就會說沙龍
[00:18:45.320 --> 00:18:50.240]  我們中國人都會說平安意志
[00:18:50.240 --> 00:18:52.360]  值千金
[00:18:52.360 --> 00:18:54.480]  這是什麼呢
[00:18:54.480 --> 00:18:56.600]  是一種生命狀態
[00:18:56.600 --> 00:18:58.720]  這種生命狀態是關乎我們全人
[00:18:58.720 --> 00:19:00.840]  一個新心靈我們有的一種狀態
[00:19:00.840 --> 00:19:02.960]  在這種狀態裏面
[00:19:02.960 --> 00:19:05.080]  我們可以沒有驚嚇
[00:19:05.200 --> 00:19:07.200]  我們沒有安全感
[00:19:07.200 --> 00:19:09.320]  我們感受不到
[00:19:09.320 --> 00:19:11.440]  有的威脅
[00:19:11.440 --> 00:19:13.560]  最基本的東西
[00:19:13.560 --> 00:19:15.680]  我們可以有
[00:19:15.680 --> 00:19:17.800]  安居
[00:19:17.800 --> 00:19:19.920]  男士我們很想有
[00:19:19.920 --> 00:19:22.040]  我們不會失業
[00:19:22.040 --> 00:19:24.160]  安居樂業
[00:19:24.160 --> 00:19:26.280]  可能就是我們生活裏面
[00:19:26.280 --> 00:19:28.400]  可以有的那份平安
[00:19:28.400 --> 00:19:30.520]  所以
[00:19:30.520 --> 00:19:32.640]  今天這份平安
[00:19:32.640 --> 00:19:34.760]  對我們作為基督徒
[00:19:34.880 --> 00:19:36.880]  我們很重視工作的
[00:19:36.880 --> 00:19:39.000]  我更加盼望
[00:19:39.000 --> 00:19:41.120]  大家是快樂工作
[00:19:41.120 --> 00:19:43.240]  你很重視生命的
[00:19:43.240 --> 00:19:45.360]  你明白生命都是從神而來
