
[00:00:00.000 --> 00:00:02.000]  兄弟姊妹早安
[00:04:51.000 --> 00:04:53.000]  所以是一條非常合理的問題
[00:04:53.000 --> 00:04:54.000]  當然了
[00:04:54.000 --> 00:04:56.000]  問的背後
[00:04:56.000 --> 00:04:59.000]  猶太人其實有另一番的心意
[00:04:59.000 --> 00:05:01.000]  那個心意就是測試
[00:05:01.000 --> 00:05:03.000]  究竟這個耶穌
[00:05:03.000 --> 00:05:05.000]  是不是一個真正的先知
[00:05:05.000 --> 00:05:06.000]  真正的教師
[00:05:06.000 --> 00:05:07.000]  甚至乎來說
[00:05:07.000 --> 00:05:10.000]  是不是真正的尼塞亞
[00:05:10.000 --> 00:05:12.000]  剛才我們讀
[00:05:12.000 --> 00:05:15.000]  由34節開始讀起
[00:05:15.000 --> 00:05:18.000]  其實34至46這個單元
[00:05:18.000 --> 00:05:20.000]  那個開始點在哪裡呢
[00:05:20.000 --> 00:05:21.000]  就是第15節
[00:05:21.000 --> 00:05:23.000]  第22章的第15節
[00:05:23.000 --> 00:05:26.000]  如果你看回第22章15節的時候
[00:05:26.000 --> 00:05:28.000]  你會發覺到
[00:05:28.000 --> 00:05:30.000]  當時
[00:05:30.000 --> 00:05:31.000]  是怎樣呢
[00:05:31.000 --> 00:05:36.000]  由法利塞人出去商議怎樣看耶穌的話題來陷害他
[00:05:36.000 --> 00:05:42.000]  而後來到34節就發出這條問題
[00:05:42.000 --> 00:05:45.000]  表面上來看是非常合理的問題
[00:05:45.000 --> 00:05:51.000]  其實34節到46節這個單元
[00:05:51.000 --> 00:05:54.000]  在這22章裡面來說
[00:05:54.000 --> 00:05:57.000]  其實是一個猶太人
[00:05:57.000 --> 00:06:00.000]  法利塞人和耶穌的辯論
[00:06:00.000 --> 00:06:03.000]  甚至說到法利塞人
[00:06:03.000 --> 00:06:07.000]  去測試耶穌的身份
[00:06:07.000 --> 00:06:11.000]  到34節到46節這個片段
[00:06:11.000 --> 00:06:15.000]  進行一個高潮
[00:06:15.000 --> 00:06:17.000]  剛才我們聽的時候
[00:06:17.000 --> 00:06:20.000]  似乎聽到有兩段
[00:06:20.000 --> 00:06:23.000]  第一段就是34節到40節
[00:06:23.000 --> 00:06:26.000]  問耶穌一條很合理的問題
[00:06:26.000 --> 00:06:29.000]  究竟哪一條是戒命最大的
[00:06:29.000 --> 00:06:32.000]  然後到41節到46節的時候
[00:06:32.000 --> 00:06:34.000]  反過來
[00:06:34.000 --> 00:06:39.000]  似乎是耶穌問這些法利塞人一條問題
[00:06:39.000 --> 00:06:46.000]  根據詩篇第110篇裡面所說的一段話
[00:06:46.000 --> 00:06:49.000]  是耶穌問這些法利塞人一條問題
[00:06:49.000 --> 00:06:51.000]  也是一條很合理的問題
[00:06:51.000 --> 00:06:57.000]  似乎是兩個不同的故事
[00:06:57.000 --> 00:07:01.000]  我們今天串起來一起讀
[00:07:01.000 --> 00:07:04.000]  其實跟大家說
[00:07:04.000 --> 00:07:09.000]  在這條法利塞人所問耶穌合理的問題的背後
[00:07:09.000 --> 00:07:12.000]  耶穌其實是想對這些法利塞人
[00:07:12.000 --> 00:07:16.000]  作出一些邀請
[00:07:16.000 --> 00:07:21.000]  同樣地對我們今天作出同樣的邀請
[00:07:21.000 --> 00:07:23.000]  我們回到第一條合理的問題
[00:07:23.000 --> 00:07:27.000]  就是說這些法利塞人按照他們的背景
[00:07:27.000 --> 00:07:30.000]  613條的律法裡面
[00:07:30.000 --> 00:07:32.000]  問耶穌哪一條是最大的的時候
[00:07:32.000 --> 00:07:34.000]  耶穌給他們一個答案
[00:07:34.000 --> 00:07:40.000]  答案是哪一條最大呢?
[00:07:40.000 --> 00:07:43.000]  哪一條最大呢?
[00:07:43.000 --> 00:07:48.000]  你們要盡心盡性盡愛主你的神
[00:07:48.000 --> 00:07:50.000]  如果你回到摩西的律法
[00:07:50.000 --> 00:07:55.000]  有沒有這一條的十誡?
[00:07:55.000 --> 00:07:59.000]  似乎是沒有的
[00:07:59.000 --> 00:08:06.000]  摩西的十誡第一條是什麼呢?
[00:08:06.000 --> 00:08:10.000]  頭三條誡命摩西的十誡裡面
[00:08:10.000 --> 00:08:11.000]  在20章
[00:08:11.000 --> 00:08:12.000]  如果你要找在哪裡的時候
[00:08:12.000 --> 00:08:15.000]  出埃及記的第20章
[00:08:15.000 --> 00:08:21.000]  是沒有說過要盡心盡性盡愛主你的神
[00:08:21.000 --> 00:08:24.000]  只是說耶和華獨一的真神
[00:08:24.000 --> 00:08:26.000]  第二是你不可以拜其他的神
[00:08:26.000 --> 00:08:28.000]  不要有偶像
[00:08:28.000 --> 00:08:30.000]  然後要守安息日
[00:08:30.000 --> 00:08:32.000]  就是這樣
[00:08:32.000 --> 00:08:34.000]  頭那十誡
[00:08:34.000 --> 00:08:37.000]  但是後來到了生命記的時候
[00:08:37.000 --> 00:08:42.000]  摩西再次重申這十誡的時候
[00:08:42.000 --> 00:08:44.000]  生命記的第六章第五節
[00:08:44.000 --> 00:08:48.000]  生命記第六章第五節的時候
[00:08:48.000 --> 00:08:50.000]  就說了
[00:08:50.000 --> 00:08:57.000]  你們要盡心盡性盡力愛主你的神
[00:08:57.000 --> 00:09:01.000]  而這個盡心盡力盡義盡力愛主你的神
[00:09:01.000 --> 00:09:05.000]  就成為了猶太人的一個座右銘
[00:09:05.000 --> 00:09:07.000]  所謂的在猶太人來說
[00:09:07.000 --> 00:09:10.000]  他那個希伯來文就是Shema
[00:09:10.000 --> 00:09:11.000]  就是聽
[00:09:11.000 --> 00:09:12.000]  你們要這樣
[00:09:12.000 --> 00:09:14.000]  所以今天有些猶太人
[00:09:14.000 --> 00:09:16.000]  如果你去他家門口的門禁
[00:09:16.000 --> 00:09:19.000]  都會有一個很小的東西
[00:09:19.000 --> 00:09:20.000]  一個桶
[00:09:20.000 --> 00:09:23.000]  Matusa就放了這句話在這裡
[00:09:23.000 --> 00:09:24.000]  就是他們是知道的
[00:09:24.000 --> 00:09:28.000]  要盡心盡性盡義盡力
[00:09:28.000 --> 00:09:30.000]  去愛主你的神
[00:09:30.000 --> 00:09:32.000]  去愛主你的神
[00:09:32.000 --> 00:09:35.000]  這一句話在他們的傳統底下
[00:09:35.000 --> 00:09:38.000]  雖然他們有613條的誡明
[00:09:38.000 --> 00:09:40.000]  但是他們是知道
[00:09:40.000 --> 00:09:46.000]  也似乎已經將所有613條的誡明
[00:09:46.000 --> 00:09:50.000]  去到總括出來
[00:09:50.000 --> 00:09:51.000]  是做什麼的呢?
[00:09:51.000 --> 00:09:54.000]  就是盡心盡義盡力愛主你的神
[00:09:54.000 --> 00:09:58.000]  613條誡明是說做些什麼
[00:09:58.000 --> 00:09:59.000]  不做些什麼
[00:09:59.000 --> 00:10:02.000]  是外表的那個行為
[00:10:02.000 --> 00:10:04.000]  譬如安息日裡面
[00:10:04.000 --> 00:10:06.000]  不可以去擔柴
[00:10:06.000 --> 00:10:08.000]  但是你可以煲水
[00:10:08.000 --> 00:10:10.000]  這是事實
[00:10:10.000 --> 00:10:11.000]  不可以擔柴
[00:10:11.000 --> 00:10:14.000]  因為當時是用柴去煲水的
[00:10:14.000 --> 00:10:15.000]  安息日裡面
[00:10:15.000 --> 00:10:16.000]  你不可以擔柴
[00:10:16.000 --> 00:10:17.000]  就是說你不可以擔柴
[00:10:17.000 --> 00:10:19.000]  但是在安息日之前那一晚
[00:10:19.000 --> 00:10:21.000]  你拿了柴
[00:10:21.000 --> 00:10:24.000]  你就在安息日可以去煲水
[00:10:24.000 --> 00:10:26.000]  可以燒
[00:10:26.000 --> 00:10:29.000]  你就好像很捉字蝨
[00:10:29.000 --> 00:10:31.000]  很鑽牛角尖的
[00:10:31.000 --> 00:10:33.000]  將律法變成這樣
[00:10:33.000 --> 00:10:35.000]  他們就很注重做些什麼
[00:10:35.000 --> 00:10:37.000]  不做些什麼
[00:10:37.000 --> 00:10:39.000]  耶穌給他的答案就說
[00:10:39.000 --> 00:10:43.000]  不是做些什麼不做些什麼重要
[00:10:43.000 --> 00:10:45.000]  而是什麼最重要呢?
[00:10:45.000 --> 00:10:47.000]  你的心
[00:10:47.000 --> 00:10:50.000]  盡心盡義盡力愛主
[00:10:50.000 --> 00:10:52.000]  不是說盡心盡義盡力
[00:10:52.000 --> 00:10:56.000]  有時候解經上就去看什麼叫盡心盡義盡力
[00:10:56.000 --> 00:10:58.000]  其實重點在這一節
[00:10:58.000 --> 00:11:00.000]  是愛主那裡
[00:11:00.000 --> 00:11:02.000]  愛主那裡
[00:11:02.000 --> 00:11:05.000]  就是說你整個人盡心盡義盡力盡性
[00:11:05.000 --> 00:11:07.000]  有時候你看馬可福音他加盡性
[00:11:07.000 --> 00:11:10.000]  愛主是最重要的
[00:11:10.000 --> 00:11:12.000]  整個人
[00:11:12.000 --> 00:11:15.000]  由內心出發
[00:11:15.000 --> 00:11:19.000]  到和神有一個愛的關係
[00:11:19.000 --> 00:11:21.000]  去犧牲給他
[00:11:21.000 --> 00:11:23.000]  是最重要的一件事
[00:11:23.000 --> 00:11:26.000]  所以耶穌的邀請對法輪才人就說
[00:11:26.000 --> 00:11:30.000]  你不要只注重外表的行動
[00:11:30.000 --> 00:11:32.000]  注重外表守律法
[00:11:32.000 --> 00:11:36.000]  而是注重你的內心
[00:11:36.000 --> 00:11:40.000]  你的內心去愛神
[00:11:40.000 --> 00:11:42.000]  和神的關係建立
[00:11:42.000 --> 00:11:44.000]  是最重要的一回事
[00:11:44.000 --> 00:11:46.000]  這個其實耶穌說
[00:11:46.000 --> 00:11:48.000]  你問了一條很合理的問題
[00:11:48.000 --> 00:11:50.000]  但是這條問題呢
[00:11:50.000 --> 00:11:52.000]  有一個問題在這裡
[00:11:52.000 --> 00:11:53.000]  問題在哪裡呢?
[00:11:53.000 --> 00:11:58.000]  你不明白律法的最終目的是什麼
[00:11:58.000 --> 00:12:00.000]  律法最終的目的
[00:12:00.000 --> 00:12:03.000]  不只是看律法的表面
[00:12:03.000 --> 00:12:04.000]  而是背後
[00:12:04.000 --> 00:12:06.000]  上帝是邀請
[00:12:06.000 --> 00:12:09.000]  以色列人和祂有建立一個關係
[00:12:09.000 --> 00:12:11.000]  一個愛的關係
[00:12:11.000 --> 00:12:14.000]  這是律法背後的目的
[00:12:14.000 --> 00:12:16.000]  不是要去守
[00:12:16.000 --> 00:12:18.000]  但是很多時候你會發覺
[00:12:18.000 --> 00:12:23.000]  人很容易著重了律法的表面
[00:12:23.000 --> 00:12:25.000]  所以後來去到耶穌的時代
[00:12:25.000 --> 00:12:27.000]  他們就很注重守
[00:12:27.000 --> 00:12:29.000]  做些什麼不做些什麼
[00:12:29.000 --> 00:12:33.000]  很聽這些宗教領袖的教導
[00:12:33.000 --> 00:12:35.000]  但是耶穌說不是
[00:12:35.000 --> 00:12:37.000]  要看內心
[00:12:37.000 --> 00:12:40.000]  耶利米書第十七章第九節告訴我們
[00:12:40.000 --> 00:12:42.000]  人心比萬物都詭詐
[00:12:42.000 --> 00:12:44.000]  沒有辦法醫治
[00:12:44.000 --> 00:12:46.000]  誰懂得透呢?
[00:12:46.000 --> 00:12:49.000]  守律法在表面上守
[00:12:49.000 --> 00:12:51.000]  是很容易的事
[00:12:51.000 --> 00:12:55.000]  但是內心的詭詐
[00:12:55.000 --> 00:12:58.000]  上帝要我們去嘗試
[00:12:58.000 --> 00:13:00.000]  去對付
[00:13:00.000 --> 00:13:02.000]  因為神說
[00:13:02.000 --> 00:13:04.000]  我們人心比萬物都詭詐
[00:13:04.000 --> 00:13:07.000]  今天如果你過馬路的時候
[00:13:07.000 --> 00:13:09.000]  你會看見有紅綠燈
[00:13:09.000 --> 00:13:11.000]  紅燈就不要過了
[00:13:11.000 --> 00:13:13.000]  有個sign walk
[00:13:13.000 --> 00:13:15.000]  don't walk就不要walk
[00:13:15.000 --> 00:13:17.000]  walk就walk了
[00:13:17.000 --> 00:13:18.000]  很簡單
[00:13:18.000 --> 00:13:19.000]  don't walk就不walk
[00:13:19.000 --> 00:13:20.000]  walk就walk了
[00:13:20.000 --> 00:13:22.000]  但如果半夜三更
[00:13:22.000 --> 00:13:23.000]  什麼車都沒有
[00:13:23.000 --> 00:13:24.000]  只剩下你一個人的時候
[00:13:24.000 --> 00:13:26.000]  你會不會試一下
[00:13:26.000 --> 00:13:29.000]  don't walk沒車 要等多久才有車呢?
[00:13:29.000 --> 00:13:31.000]  你可能會說不要理了 照過了
[00:13:31.000 --> 00:13:33.000]  是不是?
[00:13:33.000 --> 00:13:35.000]  心呢
[00:13:35.000 --> 00:13:40.000]  有時候外在的行動很容易去遵守
[00:13:40.000 --> 00:13:42.000]  但是心就會說不要了
[00:13:42.000 --> 00:13:44.000]  無所謂了 人看不到
[00:13:44.000 --> 00:13:46.000]  等到什麼時候?walk了
[00:13:46.000 --> 00:13:48.000]  在我自己做工的地方
[00:13:48.000 --> 00:13:53.000]  其實去年跟大家說
[00:13:53.000 --> 00:13:54.000]  不知道大家知不知道
[00:13:54.000 --> 00:13:56.000]  我都好像黃牧師一樣
[00:13:56.000 --> 00:13:58.000]  平時上班的
[00:13:58.000 --> 00:14:00.000]  不知道
[00:14:00.000 --> 00:14:02.000]  我平時是上班的
[00:14:02.000 --> 00:14:05.000]  去年我在一些車廠裡面
[00:14:05.000 --> 00:14:10.000]  做一些檢視這些汽車零件的質素
[00:14:10.000 --> 00:14:14.000]  為什麼我會做牧師又上班呢?
[00:14:14.000 --> 00:14:18.000]  其實這個在我神面前的一個心智
[00:14:18.000 --> 00:14:21.000]  發覺到我們今天在天下的教會裡面
[00:14:21.000 --> 00:14:23.000]  對於牧師的理解
[00:14:23.000 --> 00:14:25.000]  甚至教會的操作
[00:14:25.000 --> 00:14:27.000]  都可能離開聖經有一點遠了
[00:14:27.000 --> 00:14:29.000]  希望回到聖經的時候
[00:14:29.000 --> 00:14:31.000]  其實做一個牧者
[00:14:31.000 --> 00:14:34.000]  能夠回到這個工場裡面
[00:14:34.000 --> 00:14:36.000]  出世界的工場裡面
[00:14:36.000 --> 00:14:39.000]  其實都很有效
[00:14:39.000 --> 00:14:43.000]  甚至乎都很合乎聖經的教導
[00:14:43.000 --> 00:14:45.000]  不只是一個全職受薪
[00:14:45.000 --> 00:14:47.000]  在教會裡面
[00:14:47.000 --> 00:14:50.000]  所謂服侍教會的人
[00:14:50.000 --> 00:14:52.000]  在教會裡面拿薪水
[00:14:52.000 --> 00:14:54.000]  所以我希望在外面
[00:14:54.000 --> 00:14:57.000]  能夠有工作
[00:14:57.000 --> 00:14:59.000]  不需要教會完全支持
[00:14:59.000 --> 00:15:01.000]  甚至乎在工作的時候
[00:15:01.000 --> 00:15:03.000]  跟別人的接觸相交
[00:15:03.000 --> 00:15:08.000]  可以有效地去宣揚福音
[00:15:08.000 --> 00:15:10.000]  因為發覺到今天
[00:15:10.000 --> 00:15:12.000]  我相信你們可能不清楚
[00:15:12.000 --> 00:15:14.000]  做牧師的那些
[00:15:14.000 --> 00:15:15.000]  你的工作的環境
[00:15:15.000 --> 00:15:17.000]  你跟別人講耶穌講福音
[00:15:17.000 --> 00:15:19.000]  簡直是
[00:15:19.000 --> 00:15:21.000]  我也不知道怎麼形容
[00:15:21.000 --> 00:15:23.000]  因為我自己也不知道怎麼形容
[00:15:23.000 --> 00:15:25.000]  因為聽同事所講的東西
[00:15:25.000 --> 00:15:26.000]  對教會的認識
[00:15:26.000 --> 00:15:27.000]  牧者的認識
[00:15:27.000 --> 00:15:29.000]  真的很痛心
[00:15:29.000 --> 00:15:32.000]  但是也很難重新去到
[00:15:32.000 --> 00:15:34.000]  跟他們的辯論
[00:15:34.000 --> 00:15:35.000]  不是這樣的
[00:15:35.000 --> 00:15:36.000]  很難的
[00:15:36.000 --> 00:15:38.000]  已經去到不是這樣的地步
[00:15:38.000 --> 00:15:40.000]  所以有時候牧師說
[00:15:40.000 --> 00:15:41.000]  去轉福音吧
[00:15:41.000 --> 00:15:43.000]  其實你怎麼樣
[00:15:43.000 --> 00:15:44.000]  然後牧師就說
[00:15:44.000 --> 00:15:45.000]  這樣吧
[00:15:45.000 --> 00:15:47.000]  其實他說這樣那一套
[00:15:47.000 --> 00:15:48.000]  是很不妙的
[00:15:48.000 --> 00:15:50.000]  因為回到工場就不是一回事
[00:15:50.000 --> 00:15:52.000]  講完一大堆
[00:15:52.000 --> 00:15:54.000]  其實想講什麼
[00:15:54.000 --> 00:15:55.000]  在我工作的地方
[00:15:55.000 --> 00:15:57.000]  今天其實我在Costco工作
[00:15:57.000 --> 00:15:58.000]  大家認識Costco吧
[00:15:58.000 --> 00:16:00.000]  在Richmond Hill那間
[00:16:00.000 --> 00:16:02.000]  做些什麼呢
[00:16:02.000 --> 00:16:04.000]  做些最低工資的
[00:16:04.000 --> 00:16:06.000]  最低工資的那些
[00:16:06.000 --> 00:16:07.000]  很辛苦的
[00:16:07.000 --> 00:16:08.000]  倒垃圾
[00:16:08.000 --> 00:16:09.000]  什麼都做的
[00:16:09.000 --> 00:16:10.000]  在當中做的時候
[00:16:10.000 --> 00:16:12.000]  很多人都知道我做牧師
[00:16:12.000 --> 00:16:14.000]  有一次
[00:16:14.000 --> 00:16:16.000]  就連一個外籍人士
[00:16:16.000 --> 00:16:17.000]  他說
[00:16:17.000 --> 00:16:20.000]  牧師可能你懂得回答我這條問題
[00:16:20.000 --> 00:16:22.000]  什麼問題
[00:16:22.000 --> 00:16:26.000]  他說我是天主教的
[00:16:26.000 --> 00:16:28.000]  我先生是東正教的
[00:16:28.000 --> 00:16:30.000]  但是我們有子女
[00:16:30.000 --> 00:16:32.000]  我就想我的子女
[00:16:32.000 --> 00:16:35.000]  在天主教的教導下長大
[00:16:35.000 --> 00:16:38.000]  你認為有沒有問題
[00:16:38.000 --> 00:16:39.000]  我聽這條問題
[00:16:39.000 --> 00:16:41.000]  就好像想起耶穌的時候
[00:16:41.000 --> 00:16:43.000]  那些人就推妓女出來
[00:16:43.000 --> 00:16:45.000]  就說這個人行淫
[00:16:45.000 --> 00:16:47.000]  你說要赦免憐憫
[00:16:47.000 --> 00:16:48.000]  那你赦免她吧
[00:16:48.000 --> 00:16:49.000]  你說要審判她
[00:16:49.000 --> 00:16:50.000]  她犯了罪
[00:16:50.000 --> 00:16:52.000]  你說要將她抓去所監
[00:16:52.000 --> 00:16:53.000]  那耶穌就怎樣
[00:16:53.000 --> 00:16:54.000]  蹲在地上寫字
[00:16:54.000 --> 00:16:55.000]  如果你記得那個故事
[00:16:55.000 --> 00:16:57.000]  問我這個問題的時候
[00:16:57.000 --> 00:16:58.000]  我真的想起那個故事
[00:16:58.000 --> 00:17:00.000]  真的要寫在地上寫字
[00:17:00.000 --> 00:17:01.000]  為什麼呢
[00:17:01.000 --> 00:17:03.000]  你發覺到一件事
[00:17:03.000 --> 00:17:04.000]  如果有讀歷史
[00:17:04.000 --> 00:17:06.000]  和有去看宗教的時候
[00:17:06.000 --> 00:17:07.000]  東正教和天主教
[00:17:07.000 --> 00:17:09.000]  其實大家都是敬奉什麼
[00:17:09.000 --> 00:17:11.000]  上帝
[00:17:11.000 --> 00:17:12.000]  耶穌
[00:17:12.000 --> 00:17:14.000]  和基督教都是一樣
[00:17:14.000 --> 00:17:16.000]  都是一樣
[00:17:16.000 --> 00:17:19.000]  但是表達方式可能不同
[00:17:19.000 --> 00:17:21.000]  當然在教義上有些差異
[00:17:21.000 --> 00:17:23.000]  但是這些差異
[00:17:23.000 --> 00:17:26.000]  就不造成成為一個對峙
[00:17:26.000 --> 00:17:28.000]  不成為一個對峙
[00:17:28.000 --> 00:17:29.000]  對峙的意思就是
[00:17:29.000 --> 00:17:30.000]  這樣不對
[00:17:30.000 --> 00:17:31.000]  這樣不對
[00:17:31.000 --> 00:17:33.000]  其實不應該是這樣
[00:17:33.000 --> 00:17:35.000]  但是當他這樣問的時候
[00:17:35.000 --> 00:17:37.000]  其實在他的背後
[00:17:37.000 --> 00:17:39.000]  他看天主教
[00:17:39.000 --> 00:17:40.000]  東正教
[00:17:40.000 --> 00:17:42.000]  是兩個不同的教
[00:17:42.000 --> 00:17:44.000]  所以呢
[00:17:44.000 --> 00:17:46.000]  在不同的教裡面成長
[00:17:46.000 --> 00:17:48.000]  其實就會有這個問題
[00:17:48.000 --> 00:17:50.000]  和有不同
[00:17:50.000 --> 00:17:52.000]  是不是
[00:17:52.000 --> 00:17:54.000]  很多時候我們只是看見
[00:17:54.000 --> 00:17:56.000]  表面這些的教
[00:17:56.000 --> 00:17:58.000]  我們經常叫人信教
