
[00:00:00.000 --> 00:00:02.000]  好,各位電視姊妹,早安
[00:04:13.000 --> 00:04:15.000]  這個是誰
[00:04:15.000 --> 00:04:17.000]  看到他的樣子你會看得到
[00:04:17.000 --> 00:04:19.000]  明哥
[00:04:19.000 --> 00:04:21.000]  有些人可能知道
[00:04:21.000 --> 00:04:23.000]  最近有些新聞
[00:04:23.000 --> 00:04:25.000]  講到這一期的天使心
[00:04:25.000 --> 00:04:27.000]  上年半之前的天使心
[00:04:27.000 --> 00:04:29.000]  就說他做好事
[00:04:29.000 --> 00:04:31.000]  引用心意更新變化
[00:04:31.000 --> 00:04:33.000]  就說
[00:04:33.000 --> 00:04:35.000]  批評海默
[00:04:35.000 --> 00:04:37.000]  不應該用他來講
[00:04:37.000 --> 00:04:39.000]  因為他不是一個基督徒
[00:04:39.000 --> 00:04:41.000]  他只是一個
[00:04:41.000 --> 00:04:43.000]  有自己的信仰,不過他做好事
[00:04:43.000 --> 00:04:45.000]  海默就說他
[00:04:45.000 --> 00:04:47.000]  引用經文
[00:04:47.000 --> 00:04:49.000]  有一點誤導
[00:04:49.000 --> 00:04:51.000]  我不是想講這個,我只是想講
[00:04:51.000 --> 00:04:53.000]  這個世界很多人都做好事
[00:04:53.000 --> 00:04:55.000]  但是
[00:04:55.000 --> 00:04:57.000]  基督徒會不會被人做得少呢
[00:04:57.000 --> 00:04:59.000]  是一個問題,我們要問的問題
[00:04:59.000 --> 00:05:01.000]  不是每個人都要比賽
[00:05:01.000 --> 00:05:03.000]  我要做多少
[00:05:03.000 --> 00:05:05.000]  服侍有需要的人
[00:05:05.000 --> 00:05:07.000]  人家做這麼多,我做這麼多
[00:05:07.000 --> 00:05:09.000]  我們不是一種
[00:05:09.000 --> 00:05:11.000]  比較式,但是
[00:05:11.000 --> 00:05:13.000]  我們不應該
[00:05:13.000 --> 00:05:15.000]  有能力去做,而不去做
[00:05:15.000 --> 00:05:17.000]  神想我們做的事情
[00:05:17.000 --> 00:05:19.000]  希望大家明白這一點
[00:05:19.000 --> 00:05:21.000]  我們不是說人家做了這麼多
[00:05:21.000 --> 00:05:23.000]  好事,我們也要做這麼多
[00:05:23.000 --> 00:05:25.000]  好事,或者服侍什麼人
[00:05:25.000 --> 00:05:27.000]  但問題是我們手上有能力
[00:05:27.000 --> 00:05:29.000]  有資源,又見到一些人有需要的時候
[00:05:29.000 --> 00:05:31.000]  你會不會服侍他呢
[00:05:31.000 --> 00:05:33.000]  這個正是今天
[00:05:33.000 --> 00:05:35.000]  經文要
[00:05:35.000 --> 00:05:37.000]  提出,要面對
[00:05:37.000 --> 00:05:39.000]  的問題
[00:05:39.000 --> 00:05:41.000]  今天經文
[00:05:41.000 --> 00:05:43.000]  是講到一個
[00:05:43.000 --> 00:05:45.000]  引一個律法師
[00:05:45.000 --> 00:05:47.000]  來試探耶穌,問他什麼是
[00:05:47.000 --> 00:05:49.000]  永生
[00:05:49.000 --> 00:05:51.000]  耶穌就用他
[00:05:51.000 --> 00:05:53.000]  其中一個教學的方法
[00:05:53.000 --> 00:05:55.000]  問他,你知道是怎樣
[00:05:55.000 --> 00:05:57.000]  聖經是怎樣講,律法是怎樣講
[00:05:57.000 --> 00:05:59.000]  他就回答
[00:06:01.000 --> 00:06:03.000]  你要盡心盡性
[00:06:03.000 --> 00:06:05.000]  盡力,盡意愛主你的神
[00:06:05.000 --> 00:06:07.000]  又要愛鄰舍
[00:06:07.000 --> 00:06:09.000]  如同愛自己
[00:06:09.000 --> 00:06:13.000]  這個開場白
[00:06:13.000 --> 00:06:15.000]  講到我要解釋一點字眼
[00:06:15.000 --> 00:06:17.000]  這個律法師,另一種翻譯是文士
[00:06:17.000 --> 00:06:19.000]  可能大家聽得多一點
[00:06:19.000 --> 00:06:21.000]  文士是一個很有
[00:06:21.000 --> 00:06:23.000]  對宗教的內容
[00:06:23.000 --> 00:06:25.000]  或者我們說的神學
[00:06:25.000 --> 00:06:27.000]  一些規條規矩,很清楚的
[00:06:27.000 --> 00:06:29.000]  研究,他甚至
[00:06:29.000 --> 00:06:31.000]  有一點點做一個
[00:06:31.000 --> 00:06:33.000]  判斷是非,因為有些人
[00:06:33.000 --> 00:06:35.000]  因為宗教的事情
[00:06:35.000 --> 00:06:37.000]  要覺得什麼是對,什麼是不對
[00:06:37.000 --> 00:06:39.000]  要問他,他做一個判斷
[00:06:39.000 --> 00:06:41.000]  但這個時候他要
[00:06:41.000 --> 00:06:43.000]  來問耶穌的問題
[00:06:43.000 --> 00:06:45.000]  第二,試探這個字眼
[00:06:45.000 --> 00:06:47.000]  可能有些人去問耶穌
[00:06:47.000 --> 00:06:49.000]  是一種很想
[00:06:49.000 --> 00:06:51.000]  拖他下水,去拖垮耶穌
[00:06:51.000 --> 00:06:53.000]  不過有些解經家覺得
[00:06:53.000 --> 00:06:55.000]  這個試探
[00:06:55.000 --> 00:06:57.000]  在這裡來說,可能是一種很純粹
[00:06:57.000 --> 00:06:59.000]  去問一個問題
[00:06:59.000 --> 00:07:01.000]  因為他自己是一個律法師
[00:07:01.000 --> 00:07:03.000]  他自己要對法例
[00:07:03.000 --> 00:07:05.000]  宗教的條例有些清楚
[00:07:05.000 --> 00:07:07.000]  他需要問耶穌
[00:07:07.000 --> 00:07:09.000]  因為耶穌是一個很獨特的人
[00:07:09.000 --> 00:07:13.000]  他叫耶穌做夫子
[00:07:13.000 --> 00:07:15.000]  但是看聖經很多的研究
[00:07:15.000 --> 00:07:17.000]  似乎耶穌沒有受一個
[00:07:17.000 --> 00:07:19.000]  專職的拉比訓練
[00:07:19.000 --> 00:07:21.000]  不過他所說的話
[00:07:21.000 --> 00:07:23.000]  他所做的事情
[00:07:23.000 --> 00:07:25.000]  令很多人都對他
[00:07:25.000 --> 00:07:27.000]  刮目相看
[00:07:27.000 --> 00:07:29.000]  為什麼這麼有權柄
[00:07:29.000 --> 00:07:31.000]  他所做的
[00:07:31.000 --> 00:07:33.000]  是不是先知
[00:07:33.000 --> 00:07:35.000]  因為以往的先知做了很多神蹟
[00:07:35.000 --> 00:07:37.000]  很多奇妙的事情
[00:07:37.000 --> 00:07:39.000]  但耶穌來到,他的講論
[00:07:39.000 --> 00:07:41.000]  他所做的事情
[00:07:41.000 --> 00:07:43.000]  都令人對他很刮目相看
[00:07:43.000 --> 00:07:45.000]  所以很多人都去問耶穌的問題
[00:07:45.000 --> 00:07:47.000]  律法師這個問事
[00:07:47.000 --> 00:07:49.000]  就是去問耶穌一個問題
[00:07:49.000 --> 00:07:51.000]  做什麼事
[00:07:51.000 --> 00:07:53.000]  才可以承受永生
[00:07:53.000 --> 00:07:55.000]  因為永生
[00:07:55.000 --> 00:07:57.000]  當時都有些人去想這個問題
[00:07:57.000 --> 00:07:59.000]  一個的
[00:07:59.000 --> 00:08:01.000]  死後會怎麼樣
[00:08:01.000 --> 00:08:03.000]  這個問題
[00:08:03.000 --> 00:08:05.000]  跟神的關係會不會延續
[00:08:05.000 --> 00:08:07.000]  會怎麼樣,很多人都不知道
[00:08:07.000 --> 00:08:09.000]  今天我們用的說話
[00:08:09.000 --> 00:08:11.000]  如果你今天死了
[00:08:11.000 --> 00:08:13.000]  有些人說,不要問這個問題
[00:08:13.000 --> 00:08:15.000]  不過我們都要面對這個問題
[00:08:15.000 --> 00:08:17.000]  如果今天死了,你去哪裡
[00:08:17.000 --> 00:08:19.000]  沒所謂,真的沒所謂
[00:08:19.000 --> 00:08:21.000]  不是的,有所謂
[00:08:21.000 --> 00:08:23.000]  你去哪裡
[00:08:23.000 --> 00:08:25.000]  去好的地方,不好的地方,當然有所謂
[00:08:25.000 --> 00:08:27.000]  你去一間茶樓,你都要問
[00:08:27.000 --> 00:08:29.000]  是好的茶樓還是不好的茶樓
[00:08:29.000 --> 00:08:31.000]  你進去才算,你不會
[00:08:31.000 --> 00:08:33.000]  進去又要收你很貴,服務又不好
[00:08:33.000 --> 00:08:35.000]  很多的菌,廁所又髒
[00:08:35.000 --> 00:08:37.000]  你去不去酒樓,你都不會
[00:08:37.000 --> 00:08:39.000]  你要問清楚,那間酒樓怎麼樣
[00:08:39.000 --> 00:08:41.000]  服務怎麼樣,我就去
[00:08:41.000 --> 00:08:43.000]  或者不去
[00:08:43.000 --> 00:08:45.000]  所以當時很多人問這些問題
[00:08:45.000 --> 00:08:47.000]  這個的
[00:08:47.000 --> 00:08:49.000]  問事就問這個問題
[00:08:49.000 --> 00:08:51.000]  耶穌的回答
[00:08:51.000 --> 00:08:53.000]  你答對了,你這樣走
[00:08:53.000 --> 00:08:55.000]  就得到永生
[00:08:55.000 --> 00:08:57.000]  那人就顯明自己有道理
[00:08:57.000 --> 00:08:59.000]  耶穌說,誰是我的
[00:08:59.000 --> 00:09:01.000]  輪舍
[00:09:01.000 --> 00:09:03.000]  這裡有些背後
[00:09:03.000 --> 00:09:05.000]  待會會講解為什麼這樣的對話
[00:09:05.000 --> 00:09:07.000]  但是
[00:09:07.000 --> 00:09:09.000]  問事所回答的
[00:09:09.000 --> 00:09:11.000]  正是舊約兩段相關的經文
[00:09:11.000 --> 00:09:13.000]  在生命記第六章
[00:09:13.000 --> 00:09:15.000]  和利美記十九章
[00:09:15.000 --> 00:09:17.000]  他總結了
[00:09:17.000 --> 00:09:19.000]  這兩個的內容,就是說
[00:09:19.000 --> 00:09:21.000]  愛神和愛人
[00:09:21.000 --> 00:09:23.000]  在舊約有613條的
[00:09:23.000 --> 00:09:25.000]  律法裡面,在不同的
[00:09:25.000 --> 00:09:27.000]  大衛,可能在不同的人裡面
[00:09:27.000 --> 00:09:29.000]  的演繹,去到新約的時候
[00:09:29.000 --> 00:09:31.000]  耶穌說,或者認同的
[00:09:31.000 --> 00:09:33.000]  只是兩條的內容
[00:09:33.000 --> 00:09:35.000]  這個問事都明白這兩條的內容
[00:09:35.000 --> 00:09:37.000]  他不是講613條
[00:09:37.000 --> 00:09:39.000]  他是講兩條
[00:09:39.000 --> 00:09:41.000]  因為他都很有
[00:09:41.000 --> 00:09:43.000]  一種的
[00:09:43.000 --> 00:09:45.000]  理解能力都不低
[00:09:45.000 --> 00:09:47.000]  不像其他法律上
[00:09:47.000 --> 00:09:49.000]  講到很多很多的條例
[00:09:49.000 --> 00:09:51.000]  而問這個問題
[00:09:51.000 --> 00:09:53.000]  不單止
[00:09:53.000 --> 00:09:55.000]  這個問事問過
[00:09:55.000 --> 00:09:57.000]  大家記不記得誰問過
[00:09:57.000 --> 00:09:59.000]  還有一個什麼人問過
[00:09:59.000 --> 00:10:01.000]  一個有錢的
[00:10:01.000 --> 00:10:03.000]  少年的官
[00:10:03.000 --> 00:10:05.000]  很虔誠的來到耶穌的面前
[00:10:05.000 --> 00:10:07.000]  跪在那裡問耶穌,記不記得
[00:10:07.000 --> 00:10:09.000]  一個人,夫子我怎樣才得到永生
[00:10:09.000 --> 00:10:11.000]  都很類似
[00:10:11.000 --> 00:10:13.000]  那個有錢官這個問事
[00:10:13.000 --> 00:10:15.000]  顯然是兩個不同的人
[00:10:15.000 --> 00:10:17.000]  答案都不同
[00:10:17.000 --> 00:10:19.000]  所記載的都不同,那個人就
[00:10:19.000 --> 00:10:21.000]  悠悠愁愁的走了,這個還有很多的對答
[00:10:21.000 --> 00:10:23.000]  就是這兩條
[00:10:23.000 --> 00:10:25.000]  誰是我鄰舍
[00:10:25.000 --> 00:10:27.000]  還想去討論
[00:10:27.000 --> 00:10:29.000]  那個呢,知道答案之後
[00:10:29.000 --> 00:10:31.000]  他就悠悠愁愁的走了
[00:10:31.000 --> 00:10:33.000]  所以大家看聖經
[00:10:33.000 --> 00:10:35.000]  不單止一個人問永生的問題
[00:10:35.000 --> 00:10:37.000]  起碼另一個人
[00:10:37.000 --> 00:10:39.000]  都曾經問過這個問題
[00:10:39.000 --> 00:10:41.000]  而永生也是耶穌基督
[00:10:41.000 --> 00:10:43.000]  很經常提到的題目
[00:10:43.000 --> 00:10:45.000]  大家最熟悉的
[00:10:45.000 --> 00:10:47.000]  約翰福音第三章
[00:10:47.000 --> 00:10:49.000]  有提到
[00:10:49.000 --> 00:10:51.000]  識背三章十六節
[00:10:51.000 --> 00:10:53.000]  有誰識背
[00:10:53.000 --> 00:10:55.000]  神愛世人
[00:10:55.000 --> 00:10:59.000]  賜給他們
[00:10:59.000 --> 00:11:01.000]  不至
[00:11:01.000 --> 00:11:05.000]  所以約翰福音
[00:11:05.000 --> 00:11:07.000]  記載了很多次
[00:11:07.000 --> 00:11:09.000]  有十七次說到
[00:11:09.000 --> 00:11:11.000]  永生的事情
[00:11:11.000 --> 00:11:13.000]  不是一次兩次,而是耶穌多次都提到這個話題
[00:11:13.000 --> 00:11:15.000]  第四章
[00:11:15.000 --> 00:11:17.000]  說到喝活水有永生
[00:11:17.000 --> 00:11:19.000]  說到很多話題
[00:11:19.000 --> 00:11:21.000]  說到很多很多
[00:11:21.000 --> 00:11:23.000]  這樣的事情
[00:11:23.000 --> 00:11:27.000]  所以耶穌
[00:11:27.000 --> 00:11:29.000]  是一個很經常的題目
[00:11:29.000 --> 00:11:31.000]  甚至
[00:11:31.000 --> 00:11:33.000]  我們明白到
[00:11:33.000 --> 00:11:35.000]  在當時的會眾
[00:11:35.000 --> 00:11:37.000]  那些群眾裏面
[00:11:37.000 --> 00:11:39.000]  有信有死了之後的生命
[00:11:39.000 --> 00:11:41.000]  有些人不信有死了之後的生命
[00:11:41.000 --> 00:11:43.000]  所以在保羅
[00:11:43.000 --> 00:11:45.000]  之後的一個很獨特的情況
[00:11:45.000 --> 00:11:47.000]  士同尊二十三章
[00:11:47.000 --> 00:11:49.000]  記載
[00:11:49.000 --> 00:11:51.000]  看到一半是薩都該人,一半是法利塞人
[00:11:51.000 --> 00:11:53.000]  就知道
[00:11:53.000 --> 00:11:55.000]  他們有
[00:11:55.000 --> 00:11:57.000]  薩都該人不信有復活
[00:11:57.000 --> 00:11:59.000]  也覺得沒有天使
[00:11:59.000 --> 00:12:01.000]  鬼魂,法利塞人覺得兩樣都有
[00:12:01.000 --> 00:12:05.000]  法利塞人覺得有
[00:12:05.000 --> 00:12:07.000]  復活的生命,所謂的永生
[00:12:07.000 --> 00:12:09.000]  有些人是不信
[00:12:09.000 --> 00:12:11.000]  所以這個題目也是經常討論
[00:12:11.000 --> 00:12:13.000]  經常提及
[00:12:13.000 --> 00:12:17.000]  我們再回到
[00:12:17.000 --> 00:12:19.000]  經文原本提及的問題
[00:12:19.000 --> 00:12:21.000]  或者耶穌所說的一件事
[00:12:21.000 --> 00:12:23.000]  究竟
[00:12:23.000 --> 00:12:25.000]  什麼人才得到永生呢
[00:12:25.000 --> 00:12:27.000]  怎樣才得到永生呢
[00:12:27.000 --> 00:12:29.000]  是不是好的人信耶穌就得到永生呢
[00:12:29.000 --> 00:12:31.000]  根據
[00:12:31.000 --> 00:12:33.000]  《約翰福音》三章六十六節是
[00:12:33.000 --> 00:12:35.000]  不過
[00:12:35.000 --> 00:12:37.000]  有其他經文說到
[00:12:37.000 --> 00:12:39.000]  好像不太對
[00:12:39.000 --> 00:12:41.000]  是有點複雜的一個話題
[00:12:41.000 --> 00:12:43.000]  但這個經文
[00:12:43.000 --> 00:12:45.000]  我們要看看
[00:12:45.000 --> 00:12:47.000]  究竟說些什麼呢
[00:12:47.000 --> 00:12:49.000]  這種不離地的信仰
[00:12:49.000 --> 00:12:51.000]  和我們今天
[00:12:51.000 --> 00:12:53.000]  很多人都認為信仰
[00:12:53.000 --> 00:12:55.000]  很簡單
[00:12:55.000 --> 00:12:57.000]  我只是說一些
[00:12:57.000 --> 00:12:59.000]  宗教的內容,一些事情
[00:12:59.000 --> 00:13:01.000]  但這裡說
[00:13:01.000 --> 00:13:03.000]  英文說到銀幣的兩面
[00:13:03.000 --> 00:13:05.000]  一方面是愛神
[00:13:05.000 --> 00:13:07.000]  另一方面是愛人
[00:13:07.000 --> 00:13:09.000]  什麼是愛人呢
[00:13:09.000 --> 00:13:11.000]  愛人是很抽象的
[00:13:11.000 --> 00:13:13.000]  很多婚姻的生活
[00:13:13.000 --> 00:13:15.000]  男的對女的說我愛你
[00:13:15.000 --> 00:13:17.000]  女的說我愛你
[00:13:17.000 --> 00:13:19.000]  不過說完之後那種愛
[00:13:19.000 --> 00:13:21.000]  可能是罵他打他虐待他
[00:13:21.000 --> 00:13:23.000]  都是說我愛你
[00:13:23.000 --> 00:13:25.000]  在一些宗教裡面也是
[00:13:25.000 --> 00:13:27.000]  那些很權威的男性
[00:13:27.000 --> 00:13:29.000]  我愛你所以我打你我罰你
[00:13:29.000 --> 00:13:31.000]  讓你不要勾引別人的男人
[00:13:31.000 --> 00:13:33.000]  都是我愛你
[00:13:33.000 --> 00:13:35.000]  你要知道說這句話
[00:13:35.000 --> 00:13:37.000]  背後可能很不同
[00:13:37.000 --> 00:13:39.000]  我們自己也是這樣經歷
[00:13:39.000 --> 00:13:41.000]  我的家庭究竟
[00:13:41.000 --> 00:13:43.000]  彼此相愛是什麼事情呢
[00:13:43.000 --> 00:13:45.000]  在教會裡面
[00:13:45.000 --> 00:13:47.000]  是怎樣去生活活出愛呢
[00:13:47.000 --> 00:13:49.000]  我以前認識一個
[00:13:49.000 --> 00:13:51.000]  另一個教會的會友
[00:13:51.000 --> 00:13:53.000]  他很早
[00:13:53.000 --> 00:13:55.000]  崇拜還沒開始
[00:13:55.000 --> 00:13:57.000]  就回到教會裡面
[00:13:57.000 --> 00:13:59.000]  很準時
[00:13:59.000 --> 00:14:01.000]  他回去就找位子坐
[00:14:01.000 --> 00:14:03.000]  然後他做了一個服事
[00:14:03.000 --> 00:14:05.000]  做了一個服事然後就坐下
[00:14:05.000 --> 00:14:07.000]  預備等崇拜
[00:14:07.000 --> 00:14:09.000]  你說他是不是一個好的會眾呢
[00:14:09.000 --> 00:14:11.000]  好 其實他做什麼呢
[00:14:11.000 --> 00:14:13.000]  他早回去要霸佔自己的位子
[00:14:13.000 --> 00:14:15.000]  因為那個是對著冷氣機
[00:14:15.000 --> 00:14:17.000]  最涼的位子 他不能夠讓別人坐他的位子
[00:14:17.000 --> 00:14:19.000]  所以他要比其他人早回去坐這個位子
[00:14:19.000 --> 00:14:21.000]  他回去做的服事
[00:14:21.000 --> 00:14:23.000]  是什麼呢 他就是調校冷氣機
[00:14:23.000 --> 00:14:25.000]  調校到最冷
[00:14:25.000 --> 00:14:27.000]  因為他身材很
[00:14:27.000 --> 00:14:29.000]  很胖 他要很涼的冷氣
[00:14:29.000 --> 00:14:31.000]  那張
[00:14:31.000 --> 00:14:33.000]  詩詩在那個冷氣機寫明
[00:14:33.000 --> 00:14:35.000]  不可以自己調校冷氣
[00:14:35.000 --> 00:14:37.000]  但每一次他都回去調校冷氣
[00:14:37.000 --> 00:14:39.000]  他很資深的會友
[00:14:39.000 --> 00:14:41.000]  然後告訴那些
[00:14:41.000 --> 00:14:43.000]  詩詩說 你們都不會調校冷氣
[00:14:43.000 --> 00:14:45.000]  這麼熱 怎麼行
[00:14:45.000 --> 00:14:47.000]  一回去他就調校冷氣 調校到很低
[00:14:47.000 --> 00:14:49.000]  有時候
[00:14:49.000 --> 00:14:51.000]  有些基督徒
[00:14:51.000 --> 00:14:53.000]  所愛的並不是其他人
[00:14:53.000 --> 00:14:55.000]  而是愛他自己
[00:14:55.000 --> 00:14:57.000]  兄弟姐妹 我們是一個什麼人呢
[00:14:57.000 --> 00:15:01.000]  這個經文特別提到
[00:15:01.000 --> 00:15:03.000]  是一個很大的對比
[00:15:03.000 --> 00:15:05.000]  說到有兩類人
[00:15:05.000 --> 00:15:07.000]  待會我們都會
[00:15:07.000 --> 00:15:09.000]  剛才讀經文 待會我們都會提到
[00:15:09.000 --> 00:15:11.000]  宗教的人
[00:15:11.000 --> 00:15:13.000]  一個很不宗教的人 在猶太人說
[00:15:13.000 --> 00:15:15.000]  看來是並不宗教的人
[00:15:15.000 --> 00:15:17.000]  一個撒瑪利亞人
[00:15:17.000 --> 00:15:19.000]  他們面對事情有不同的
[00:15:19.000 --> 00:15:21.000]  反應
[00:15:21.000 --> 00:15:23.000]  我們說一個其中宗教危機
[00:15:23.000 --> 00:15:25.000]  回教會的危機
[00:15:25.000 --> 00:15:27.000]  就是太過
[00:15:27.000 --> 00:15:29.000]  屬靈
[00:15:29.000 --> 00:15:31.000]  離地的屬靈
[00:15:31.000 --> 00:15:33.000]  我們今天看到的問題都沒有能力
[00:15:33.000 --> 00:15:35.000]  去回應 沒有一種
[00:15:35.000 --> 00:15:37.000]  積極去回應社會
[00:15:37.000 --> 00:15:39.000]  或者我們身邊
[00:15:39.000 --> 00:15:41.000]  鄰舍 鄰居
[00:15:41.000 --> 00:15:43.000]  朋友所遇見的問題
[00:15:43.000 --> 00:15:45.000]  我們沒有
[00:15:45.000 --> 00:15:47.000]  一個人能夠完全
[00:15:47.000 --> 00:15:49.000]  做得完 我們沒有一個人
[00:15:49.000 --> 00:15:51.000]  有完全的能力
[00:15:51.000 --> 00:15:53.000]  昨晚睡得不好
