
[00:00:00.000 --> 00:00:03.080]  上一講我提到猶大王約西亞
[00:04:39.040 --> 00:04:43.040]  所以他不太想見到埃及的軍隊去支援亞述
[00:04:43.040 --> 00:04:45.240]  於是他出兵阻止
[00:04:45.240 --> 00:04:47.440]  結果就在米吉多那處
[00:04:47.440 --> 00:04:51.240]  猶大王約西亞戰死
[00:04:51.240 --> 00:04:52.640]  約西亞死了之後
[00:04:52.640 --> 00:04:55.240]  他的第四兒子約克斯作王
[00:04:55.240 --> 00:04:57.440]  當時是23歲
[00:04:57.440 --> 00:05:00.240]  只不過約克斯是一個短命的王
[00:05:00.240 --> 00:05:02.240]  在位只有三年
[00:05:02.240 --> 00:05:06.440]  當不征歸回的法老經過猶大的仇
[00:05:06.440 --> 00:05:08.240]  他入侵猶大
[00:05:08.240 --> 00:05:12.640]  法老王尼戈將只是作王三個月的約克斯帶走
[00:05:12.640 --> 00:05:14.640]  帶回埃及那處
[00:05:14.640 --> 00:05:18.840]  他另立約西亞的次子約亞勁作王
[00:05:18.840 --> 00:05:23.840]  而被帶走的約克斯最後就死在埃及那處
[00:05:23.840 --> 00:05:27.040]  約亞勁作王的時候是25歲
[00:05:27.040 --> 00:05:28.840]  在位11年
[00:05:28.840 --> 00:05:32.240]  起初約亞勁是向埃及表示臣服
[00:05:32.240 --> 00:05:34.440]  不過當他在位第四年的時候
[00:05:34.440 --> 00:05:36.240]  就是主前605年
[00:05:36.240 --> 00:05:38.840]  巴比倫大敗埃及之後
[00:05:38.840 --> 00:05:41.240]  巴比倫的大軍攻入猶大
[00:05:41.240 --> 00:05:42.840]  搶奪聖殿
[00:05:42.840 --> 00:05:44.840]  擄去所有貴族
[00:05:44.840 --> 00:05:50.440]  這個就是猶太人第一次被擄的事件
[00:05:50.440 --> 00:05:54.240]  而被擄的人當中最著名的就是丹爾尼
[00:05:54.240 --> 00:05:56.240]  有些資料亦都指出了
[00:05:56.240 --> 00:05:59.840]  約亞勁王同樣被擄到巴比倫那處
[00:05:59.840 --> 00:06:01.640]  後來才被釋放
[00:06:01.640 --> 00:06:06.040]  所以約亞勁王就改為臣服巴比倫
[00:06:06.040 --> 00:06:09.640]  不過後來當埃及的勢力再次興起的時候
[00:06:09.640 --> 00:06:11.640]  約亞勁王又改變立場
[00:06:11.640 --> 00:06:14.840]  背叛巴比倫來對抗巴比倫
[00:06:14.840 --> 00:06:17.440]  於是巴比倫的大軍壓境
[00:06:17.440 --> 00:06:20.840]  就是那時候約亞勁被人所殺
[00:06:20.840 --> 00:06:23.640]  而他的兒子約亞根就作王
[00:06:23.640 --> 00:06:28.240]  當約亞根作王的時候是18歲
[00:06:28.240 --> 00:06:30.040]  他亦都是一個短命的王
[00:06:30.040 --> 00:06:31.840]  作王只有三年
[00:06:31.840 --> 00:06:35.240]  當時巴比倫的大軍到達耶路撒冷
[00:06:35.240 --> 00:06:38.640]  於是乎他就向巴比倫投降
[00:06:38.640 --> 00:06:41.040]  剛才所讀的聶王記下二十四章裏面
[00:06:41.040 --> 00:06:43.440]  有一段聖經記述這件事
[00:06:43.440 --> 00:06:46.040]  那時巴比倫王尼布加尼撒的軍兵
[00:06:46.040 --> 00:06:49.040]  上到耶路撒冷圍困城
[00:06:49.040 --> 00:06:51.840]  當他的軍兵圍困城的時候
[00:06:51.840 --> 00:06:56.240]  巴比倫王尼布加尼撒就親自來了
[00:06:56.240 --> 00:07:01.240]  由低王約亞根和他母親臣服首領太監
[00:07:01.240 --> 00:07:04.240]  一同出城投降巴比倫王
[00:07:04.240 --> 00:07:06.440]  巴比倫王就拿著他
[00:07:06.440 --> 00:07:09.440]  那時是巴比倫王第八年
[00:07:09.440 --> 00:07:12.640]  即是主前597年
[00:07:12.640 --> 00:07:16.240]  於是約亞根就秘魯到巴比倫那裏
[00:07:16.240 --> 00:07:19.240]  這是猶太人的第二次秘魯
[00:07:19.240 --> 00:07:22.440]  秘魯人當中有幾個都是我們所認識的
[00:07:22.440 --> 00:07:25.440]  譬如以西傑和莫底改
[00:07:25.440 --> 00:07:31.040]  其後巴比倫王就恩代投降的約亞根王
[00:07:31.040 --> 00:07:34.240]  巴比倫王另立了約西亞王的第三兒子
[00:07:34.240 --> 00:07:35.840]  西底加作王
[00:07:35.840 --> 00:07:39.040]  西底加在位的時候才21歲
[00:07:39.040 --> 00:07:41.040]  作王有11年
[00:07:41.040 --> 00:07:44.440]  這個王可以說是一個悲劇的人生
[00:07:44.440 --> 00:07:46.840]  他在心裏猶疑不定
[00:07:46.840 --> 00:07:48.840]  既臣服於巴比倫
[00:07:48.840 --> 00:07:52.840]  但心裏又常常面對著很多反巴比倫的勢力
[00:07:52.840 --> 00:07:55.440]  究竟應該和埃及聯盟
[00:07:55.440 --> 00:07:59.840]  還是臣服於巴比倫呢?
[00:07:59.840 --> 00:08:02.840]  當時他雖然向巴比倫臣服
[00:08:02.840 --> 00:08:06.440]  但當時的先知耶利米
[00:08:06.440 --> 00:08:09.440]  很清楚地告訴西底加王知道
[00:08:09.440 --> 00:08:10.840]  臣的心意
[00:08:10.840 --> 00:08:12.440]  臣已經定了旨意
[00:08:12.440 --> 00:08:16.440]  就是要將猶大交在巴比倫的手裏
[00:08:16.440 --> 00:08:19.840]  所以先知耶利米提醒王
[00:08:19.840 --> 00:08:22.840]  鼓勵他要臣服巴比倫
[00:08:22.840 --> 00:08:25.840]  不過他當時有很強的勢力
[00:08:25.840 --> 00:08:29.840]  就是要和埃及聯盟對抗巴比倫
[00:08:29.840 --> 00:08:32.840]  所以王心裏猶疑不定
[00:08:32.840 --> 00:08:36.840]  最後他依然選擇了對抗巴比倫
[00:08:36.840 --> 00:08:42.840]  於是巴比倫的大軍再一次圍困耶路撒冷
[00:08:42.840 --> 00:08:44.840]  在西底加王第九年
[00:08:44.840 --> 00:08:47.840]  尼泊爾加尼沙包圍著耶路撒冷
[00:08:47.840 --> 00:08:49.840]  18個月之後
[00:08:49.840 --> 00:08:52.840]  耶路撒冷裏面發生了嚴重的饑荒
[00:08:52.840 --> 00:08:54.840]  最後整個城被攻陷
[00:08:54.840 --> 00:08:57.840]  剛才我們讀過的經文就提到這件事
[00:08:57.840 --> 00:08:59.840]  西底加王逃走
[00:08:59.840 --> 00:09:01.840]  他向東逃走
[00:09:01.840 --> 00:09:04.840]  在耶利哥的平原那處
[00:09:04.840 --> 00:09:06.840]  也就是說走了不是很遠
[00:09:06.840 --> 00:09:09.840]  只是由山頂走到山腳就是平原
[00:09:09.840 --> 00:09:12.840]  在那處就被巴比倫的軍隊俘虜
[00:09:12.840 --> 00:09:16.840]  尼泊爾加尼沙在他眼前將他的眾子殺了
[00:09:16.840 --> 00:09:18.840]  將他的眼睛挖了出來
[00:09:18.840 --> 00:09:20.840]  用銅鏈鎖住他
[00:09:20.840 --> 00:09:24.840]  然後將他押到巴比倫那處的監獄裏面
[00:09:24.840 --> 00:09:27.840]  最後他死在監獄裏面
[00:09:27.840 --> 00:09:30.840]  尼泊爾加尼沙搶奪了整個地方
[00:09:30.840 --> 00:09:32.840]  焚燒聖殿
[00:09:32.840 --> 00:09:35.840]  將整個耶路撒冷移為平地
[00:09:35.840 --> 00:09:39.840]  結果猶大王國正式滅亡
[00:09:39.840 --> 00:09:42.840]  是主前586年
[00:09:42.840 --> 00:09:44.840]  在聖經考古學上
[00:09:44.840 --> 00:09:46.840]  有一批陶瓷碎片
[00:09:46.840 --> 00:09:48.840]  這些是圖片
[00:09:48.840 --> 00:09:50.840]  即是陶瓷碎片不是相片
[00:09:50.840 --> 00:09:53.840]  被稱為拉吉書信集
[00:09:53.840 --> 00:09:57.840]  是和猶大王國的歷史有著關係
[00:09:57.840 --> 00:10:00.840]  話說大概在1930年代裏面
[00:10:00.840 --> 00:10:03.840]  考古學家在拉吉這個城市那處
[00:10:03.840 --> 00:10:05.840]  找到了一些碎片
[00:10:05.840 --> 00:10:07.840]  這些是陶瓷的碎片
[00:10:07.840 --> 00:10:11.840]  其中有12塊碎片裏面寫著一些文字
[00:10:11.840 --> 00:10:13.840]  相信是一些書信
[00:10:13.840 --> 00:10:15.840]  從內容裏面可以知道
[00:10:15.840 --> 00:10:17.840]  在軍事上的通信
[00:10:17.840 --> 00:10:20.840]  就是拉吉那處的防守指揮官
[00:10:20.840 --> 00:10:23.840]  和他的下屬之間的通信
[00:10:23.840 --> 00:10:28.840]  拉吉是防守著耶路撒冷一個很重要的要塞
[00:10:28.840 --> 00:10:30.840]  它在耶路撒冷的西南面
[00:10:30.840 --> 00:10:32.840]  大概43公里
[00:10:32.840 --> 00:10:34.840]  在這些書信裏面
[00:10:34.840 --> 00:10:39.840]  就講述耶路撒冷被攻陷之前最後的情況
[00:10:39.840 --> 00:10:41.840]  書信裏面提到一句這樣說
[00:10:41.840 --> 00:10:44.840]  香港人正留意著拉吉的烽火信號
[00:10:44.840 --> 00:10:49.840]  因為我們看不見亞西加的技術
[00:10:49.840 --> 00:10:53.840]  正好和耶利米蘇34章7節
[00:10:53.840 --> 00:10:58.840]  講述當耶路撒冷最後的時候的技術相吻合
[00:10:58.840 --> 00:11:00.840]  耶利米蘇的書這樣說
[00:11:00.840 --> 00:11:04.840]  他說那時巴比倫王的軍隊正攻打耶路撒冷
[00:11:04.840 --> 00:11:07.840]  又攻打猶大所剩下的城邑
[00:11:07.840 --> 00:11:09.840]  就是拉吉和亞西加
[00:11:09.840 --> 00:11:14.840]  原來猶大的堅固城只剩下這兩座城
[00:11:14.840 --> 00:11:16.840]  從這些經文讓我們看見
[00:11:16.840 --> 00:11:19.840]  當猶大面對亡國的時候
[00:11:19.840 --> 00:11:22.840]  這個亡國是一個徹底的覆亡
[00:11:22.840 --> 00:11:24.840]  除了耶路撒冷之外
[00:11:24.840 --> 00:11:26.840]  只剩下兩個城
[00:11:26.840 --> 00:11:28.840]  拉吉和亞西加
[00:11:28.840 --> 00:11:33.840]  而這兩個城都面對著敵人的包圍和進攻
[00:11:33.840 --> 00:11:34.840]  由此可知道
[00:11:34.840 --> 00:11:38.840]  西帝吉王當時所面對的是一個絕望的情況
[00:11:38.840 --> 00:11:41.840]  是在絕望裏面的垂死掙扎
[00:11:41.840 --> 00:11:46.840]  原因是他沒有聽從神透過先知耶利米
[00:11:46.840 --> 00:11:48.840]  告訴他神的心意
[00:11:48.840 --> 00:11:51.840]  沒有理會神對他的提醒
[00:11:51.840 --> 00:11:54.840]  西帝吉王落得如此下場
[00:11:54.840 --> 00:11:59.840]  親眼面對著自己的子女被殺
[00:11:59.840 --> 00:12:01.840]  最後眼睛被刮出來
[00:12:01.840 --> 00:12:03.840]  又被童年鎖住
[00:12:03.840 --> 00:12:07.840]  最後被嚇死在巴比倫的監獄裏
[00:12:07.840 --> 00:12:09.840]  原因是甚麼呢
[00:12:09.840 --> 00:12:11.840]  是否因為神沒有理會他呢
[00:12:11.840 --> 00:12:15.840]  是否因為神對他太殘忍呢
[00:12:15.840 --> 00:12:17.840]  從聖經的技術裏我們可以知道
[00:12:17.840 --> 00:12:20.840]  神一直透過先知耶利米
[00:12:20.840 --> 00:12:23.840]  不斷地提醒著西帝吉王
[00:12:23.840 --> 00:12:27.840]  換言之神到最後一刻都沒有離棄這個王
[00:12:27.840 --> 00:12:28.840]  沒有放棄他
[00:12:28.840 --> 00:12:31.840]  不斷地提醒和挽回他
[00:12:31.840 --> 00:12:34.840]  西帝吉王和先知之間的交往
[00:12:34.840 --> 00:12:37.840]  在聶王記和李在志裏沒有記述過
[00:12:37.840 --> 00:12:40.840]  不過在耶利米書裏有不少的片段
[00:12:40.840 --> 00:12:43.840]  記述著他們之間彼此的交往
[00:12:43.840 --> 00:12:46.840]  從先知書裏我們可以知道
[00:12:46.840 --> 00:12:49.840]  西帝吉王經常都找先知
[00:12:49.840 --> 00:12:52.840]  經常請求先知去求問神
[00:12:52.840 --> 00:12:54.840]  問神的心意
[00:12:54.840 --> 00:12:56.840]  比如在耶利米書三十七章
[00:12:56.840 --> 00:12:58.840]  三節和十七節裏就這樣記述
[00:12:58.840 --> 00:13:00.840]  第三節說
[00:13:08.840 --> 00:13:10.840]  去見耶利米先知說
[00:13:10.840 --> 00:13:14.840]  請你為我們向耶和華我們的神禱告
[00:13:14.840 --> 00:13:15.840]  十七節這樣說
[00:13:15.840 --> 00:13:18.840]  後來西帝吉王派人去把他帶來
[00:13:18.840 --> 00:13:20.840]  因為他就是知道耶利米先知
[00:13:20.840 --> 00:13:23.840]  王在自己的宮中私下問他說
[00:13:23.840 --> 00:13:26.840]  從耶和華那裏有話來嗎?
[00:13:26.840 --> 00:13:27.840]  耶利米回答
[00:13:27.840 --> 00:13:28.840]  有
[00:13:28.840 --> 00:13:29.840]  又說
[00:13:29.840 --> 00:13:32.840]  你必交在巴比倫王的手中
[00:13:32.840 --> 00:13:35.840]  耶利米書三十八章十四節這樣說
[00:13:35.840 --> 00:13:38.840]  後來西帝吉王派人去把耶利米先知
[00:13:38.840 --> 00:13:42.840]  帶到耶和華殿中的第三門那裏去見他
[00:13:42.840 --> 00:13:44.840]  王對耶利米說
[00:13:44.840 --> 00:13:46.840]  我要問你一件事
[00:13:46.840 --> 00:13:49.840]  你甚麼都不可以向我隱瞞
[00:13:49.840 --> 00:13:51.840]  王不斷這樣問先知
[00:13:51.840 --> 00:13:55.840]  甚至請先知將他的詢問保密
[00:13:55.840 --> 00:13:57.840]  所以二十四節那一說這樣說
[00:13:57.840 --> 00:13:59.840]  西帝吉王對耶利米說
[00:13:59.840 --> 00:14:02.840]  不要給人知道這些話
[00:14:02.840 --> 00:14:04.840]  這樣你就不會死
[00:14:04.840 --> 00:14:08.840]  在耶利米書有一章一節那說
[00:14:08.840 --> 00:14:11.840]  耶和華有話臨到耶利米
[00:14:11.840 --> 00:14:16.840]  那時西帝吉猜遣馬基雅的兒子巴斯活爾
[00:14:16.840 --> 00:14:20.840]  和馬西雅的兒子西凡雅祭司去見耶利米
[00:14:20.840 --> 00:14:23.840]  耶利米書有一章的背景
[00:14:23.840 --> 00:14:28.840]  正好當時西帝吉王已經背叛了巴比倫
[00:14:28.840 --> 00:14:30.840]  而巴比倫的大軍亦都來到了
[00:14:30.840 --> 00:14:33.840]  所以王又再派人去求問先知
[00:14:33.840 --> 00:14:37.840]  每次當王去求問先知
[00:14:37.840 --> 00:14:39.840]  求問神的心意的時候
[00:14:39.840 --> 00:14:42.840]  先知很清楚地回答
[00:14:42.840 --> 00:14:45.840]  好像剛才所讀的那節經文所說
[00:14:45.840 --> 00:14:47.840]  先知的回答是
[00:14:47.840 --> 00:14:50.840]  「有,你要交給在巴比倫王的手裏」
[00:14:50.840 --> 00:14:54.840]  先知從來沒有隱瞞著神的心意
[00:14:54.840 --> 00:14:58.840]  很清楚地一次又一次地告訴王知道
[00:14:58.840 --> 00:15:00.840]  巴比倫必定打勝
[00:15:00.840 --> 00:15:04.840]  所以先知呼喚和鼓勵王投降
[00:15:04.840 --> 00:15:08.840]  從西帝吉不斷地向先知求問
[00:15:08.840 --> 00:15:10.840]  一方面讓我們看見
[00:15:10.840 --> 00:15:13.840]  王的心底裏面對著巴比倫的大軍
[00:15:13.840 --> 00:15:15.840]  這個強大的帝國
[00:15:15.840 --> 00:15:17.840]  心裏面有著很多的擔心
[00:15:17.840 --> 00:15:19.840]  但另一方面也讓我們看到
[00:15:19.840 --> 00:15:22.840]  這位王是很清楚地認識和知道
[00:15:22.840 --> 00:15:24.840]  先知耶利米
[00:15:24.840 --> 00:15:26.840]  他真的從神那處而來
[00:15:26.840 --> 00:15:27.840]  是神的僕人
[00:15:27.840 --> 00:15:29.840]  是真的先知
[00:15:29.840 --> 00:15:32.840]  在那處能夠求問到神的心意
[00:15:32.840 --> 00:15:35.840]  不過我們也看見另一件事
[00:15:35.840 --> 00:15:37.840]  就是王雖然很清楚地知道
[00:15:37.840 --> 00:15:40.840]  先知是從神那處而來
[00:15:40.840 --> 00:15:42.840]  而先知亦很清楚地坦白地
[00:15:42.840 --> 00:15:44.840]  將神的心意告訴他
[00:15:44.840 --> 00:15:47.840]  就是猶大必定亡國
[00:15:47.840 --> 00:15:49.840]  他投降給巴比倫是出路
[00:15:49.840 --> 00:15:51.840]  但我們看見
[00:15:51.840 --> 00:15:55.840]  王並沒有去聽從先知的意思
[00:15:55.840 --> 00:15:57.840]  或者這位王在性格裏面
[00:15:57.840 --> 00:16:00.840]  有一種優柔寡斷的性格
[00:16:00.840 --> 00:16:02.840]  又或者可能這位王
[00:16:02.840 --> 00:16:04.840]  心底裏面仍然對於
[00:16:04.840 --> 00:16:09.840]  和埃及的聯盟有著一點的希望
[00:16:09.840 --> 00:16:11.840]  或者更加可能的是
[00:16:11.840 --> 00:16:15.840]  他沒有了勇氣去進行神的心意
[00:16:15.840 --> 00:16:19.840]  在當時整個政治的氣氛裏面
[00:16:19.840 --> 00:16:22.840]  其實有不少的皇宮裏面的大臣
[00:16:22.840 --> 00:16:24.840]  或者有不少的人
[00:16:24.840 --> 00:16:28.840]  其實是希望與埃及聯盟對抗巴比倫
[00:16:28.840 --> 00:16:31.840]  而這些其他國家
[00:16:31.840 --> 00:16:33.840]  包括埃及那裏的國家
[00:16:33.840 --> 00:16:35.840]  有不少的使臣
[00:16:35.840 --> 00:16:37.840]  留在耶路撒冷那裏
[00:16:37.840 --> 00:16:40.840]  向西帝加王遊說
[00:16:40.840 --> 00:16:43.840]  所謂耶利米書的27章1到15字那裏
[00:16:43.840 --> 00:16:47.840]  就記述了先知來向這些使臣發出警告
[00:16:47.840 --> 00:16:56.840]  告訴他們神的心意是要將猶大交付在巴比倫的手裏
[00:16:56.840 --> 00:16:57.840]  在另一方面
[00:16:57.840 --> 00:16:59.840]  在宗教信仰上
[00:16:59.840 --> 00:17:03.840]  王亦面對著不少反對巴比倫的勢力
[00:17:03.840 --> 00:17:07.840]  譬如在先知書裏面
[00:17:07.840 --> 00:17:08.840]  就提到有假先知
[00:17:08.840 --> 00:17:11.840]  第28章1到17字那裏有假先知出來
[00:17:11.840 --> 00:17:13.840]  告訴王知道
[00:17:13.840 --> 00:17:15.840]  他從神那裏有預言
[00:17:15.840 --> 00:17:18.840]  就是巴比倫將要來覆亡
[00:17:18.840 --> 00:17:22.840]  而先知面對著這些假先知的預言
[00:17:22.840 --> 00:17:24.840]  他從心裏回答說
[00:17:24.840 --> 00:17:26.840]  希望真是這樣
[00:17:26.840 --> 00:17:29.840]  最後神就透過先知發出預言
[00:17:29.840 --> 00:17:31.840]  宣告那些假先知
[00:17:31.840 --> 00:17:35.840]  在神面前來受刑罰死亡
[00:17:35.840 --> 00:17:37.840]  換句話說
[00:17:37.840 --> 00:17:41.840]  當時王面對著的情況是相當不容易
[00:17:41.840 --> 00:17:51.840]  當時耶利敏先知很清楚地告訴王知道神的心意
[00:17:51.840 --> 00:17:53.840]  所以耶利敏書裏面也記述了
[00:17:53.840 --> 00:17:58.840]  這位先知面對著當時百姓對他的指責
[00:17:58.840 --> 00:18:01.840]  有一種悶覺的指責
[00:18:01.840 --> 00:18:02.840]  所以你可以理解
[00:18:02.840 --> 00:18:08.840]  當時先知面對著的那種政治上和宗教上的情況
[00:18:08.840 --> 00:18:09.840]  相當不容易
[00:18:09.840 --> 00:18:11.840]  現在先知很忠誠
[00:18:11.840 --> 00:18:14.840]  很勇敢地堅守著神的心意
[00:18:14.840 --> 00:18:16.840]  將神的心意宣告
[00:18:16.840 --> 00:18:18.840]  先知所面對的情況
[00:18:18.840 --> 00:18:21.840]  其實同樣是王所要面對的情況
[00:18:21.840 --> 00:18:25.840]  只不過這位王並沒有先知的勇氣
[00:18:25.840 --> 00:18:28.840]  王面對著政治和社會上的壓力
[00:18:28.840 --> 00:18:30.840]  他心裏是猶疑不定
[00:18:30.840 --> 00:18:34.840]  他雖然明知先知所講的是真的訊息
[00:18:34.840 --> 00:18:36.840]  這些訊息是從神那裏而來
[00:18:36.840 --> 00:18:38.840]  但是他沒有勇氣去進行
[00:18:38.840 --> 00:18:40.840]  先知面對著叛國的指控
[00:18:40.840 --> 00:18:42.840]  所以王提醒他
[00:18:42.840 --> 00:18:43.840]  你要保密
[00:18:43.840 --> 00:18:45.840]  否則被人知道的話
[00:18:45.840 --> 00:18:47.840]  我都不行
[00:18:47.840 --> 00:18:48.840]  我保不住你
[00:18:48.840 --> 00:18:51.840]  所以我們可以知道
[00:18:51.840 --> 00:18:54.840]  王心裏面是面對著很多的掙扎
[00:18:54.840 --> 00:18:58.840]  他面對著政治上的要求
[00:18:58.840 --> 00:19:00.840]  就是和埃及聯盟
[00:19:00.840 --> 00:19:01.840]  那些游說的人
[00:19:01.840 --> 00:19:03.840]  那些愛國的代表
[00:19:03.840 --> 00:19:05.840]  仍然留在耶路撒冷裏面
[00:19:05.840 --> 00:19:06.840]  同樣面對著信仰上
[00:19:06.840 --> 00:19:07.840]  宗教上
[00:19:07.840 --> 00:19:09.840]  有些假先知出來
[00:19:09.840 --> 00:19:11.840]  而當那個氣氛
[00:19:11.840 --> 00:19:12.840]  就是戰場上的氣氛
