
[00:00:00.000 --> 00:00:04.440]  今天跟大家繼續看上一次我們在提摩太后書的三章
[00:02:13.440 --> 00:02:14.280]  總之是有益
[00:02:14.280 --> 00:02:16.280]  可能有多一點能力
[00:02:16.280 --> 00:02:17.600]  有多一點益處
[00:02:17.600 --> 00:02:18.840]  有多一點能力
[00:02:18.840 --> 00:02:20.240]  我不知道聖經對你來說
[00:02:20.240 --> 00:02:24.120]  會不會也像這個產品那樣能夠讓你
[00:02:24.120 --> 00:02:26.000]  經歷到更多的益處
[00:02:26.000 --> 00:02:27.240]  有益多一點
[00:02:27.240 --> 00:02:29.800]  然後讓你有能力多一點呢?
[00:02:29.800 --> 00:02:32.520]  聖經在保羅這個時代告訴我們
[00:02:32.520 --> 00:02:34.920]  其實它提醒提摩泰
[00:02:34.920 --> 00:02:36.280]  聖經這麼重要
[00:02:36.280 --> 00:02:37.840]  但是有人就會提出一個挑戰
[00:02:37.840 --> 00:02:39.680]  就會說提摩泰的時代
[00:02:39.680 --> 00:02:41.800]  其實說的聖經是什麼聖經呢?
[00:02:41.800 --> 00:02:43.800]  是舊約聖經
[00:02:43.800 --> 00:02:45.280]  是不是提摩泰
[00:02:45.280 --> 00:02:46.360]  保羅告訴提摩泰
[00:02:46.360 --> 00:02:49.400]  其實最重要的都是舊約聖經
[00:02:49.400 --> 00:02:51.840]  今天我們有新舊約
[00:02:51.840 --> 00:02:56.600]  但是提摩泰時代只有舊約的成書
[00:02:56.600 --> 00:03:00.800]  所以保羅是想要好好地去持守聖經
[00:03:00.800 --> 00:03:05.840]  是不是唯獨舊約才是在我們基督徒的生命當中
[00:03:05.840 --> 00:03:06.680]  最重要呢?
[00:03:06.680 --> 00:03:08.320]  新約又如何呢?
[00:03:08.320 --> 00:03:10.320]  我們經過教會這麼多年
[00:03:10.320 --> 00:03:13.880]  在無論我們不同的年代裡面
[00:03:13.880 --> 00:03:14.800]  都有一些挑戰
[00:03:14.800 --> 00:03:16.080]  但是最終我們都會相信
[00:03:16.080 --> 00:03:19.880]  聖經新約和舊約總共六十六卷書
[00:03:19.880 --> 00:03:21.880]  都是神所默示的
[00:03:21.880 --> 00:03:23.760]  是絕對沒有錯誤的
[00:03:23.760 --> 00:03:26.240]  這個就是我上次提過的聖經無誤
[00:03:26.240 --> 00:03:29.160]  所以我們要認定這個不單單是舊約
[00:03:29.160 --> 00:03:30.840]  聖經提摩泰的書三章十六節
[00:03:30.840 --> 00:03:32.600]  不是只是說舊約
[00:03:32.600 --> 00:03:36.920]  其實新舊約全書都是我們所認定是神的話
[00:03:36.920 --> 00:03:38.600]  但是當然過程裡面
[00:03:38.600 --> 00:03:42.480]  我們需要學習有一個叫聖經的正典的歷史
[00:03:42.480 --> 00:03:44.040]  這個就是我們要去學習的
[00:03:44.040 --> 00:03:47.880]  到底新約如何可以成為正典
[00:03:47.880 --> 00:03:51.000]  新舊約全書在正典歷史的過程裡面
[00:03:51.000 --> 00:03:52.160]  我們要認識些什麼
[00:03:52.160 --> 00:03:55.280]  我都盼望大家可以有機會來認識多一點
[00:03:55.280 --> 00:03:57.280]  我大常不會在崇拜的時間
[00:03:57.280 --> 00:03:59.080]  因為這個起碼要用兩三堂課
[00:03:59.080 --> 00:04:01.640]  來跟大家講解一個專題
[00:04:01.640 --> 00:04:03.120]  但是大家如果可以
[00:04:03.120 --> 00:04:05.240]  我們教會有訓練的課程
[00:04:05.240 --> 00:04:07.240]  無論讀一下新約的概論
[00:04:07.240 --> 00:04:10.280]  或者是在系統神學讀聖經論的時候
[00:04:10.280 --> 00:04:13.680]  都會涉及聖經的正典歷史
[00:04:13.680 --> 00:04:16.360]  我鼓勵你都可以來學習
[00:04:16.360 --> 00:04:18.000]  以致裝備好自己
[00:04:18.000 --> 00:04:20.360]  但是我又想到
[00:04:20.360 --> 00:04:23.760]  提溫太后書三章十六節十七節有多特別
[00:04:23.760 --> 00:04:25.880]  既然保羅提醒他
[00:04:25.880 --> 00:04:29.160]  這個也是其中一個焦點在舊約裡面
[00:04:29.160 --> 00:04:32.080]  我覺得不如我又用舊約一段經文
[00:04:32.080 --> 00:04:34.240]  來跟大家去講一下
[00:04:34.240 --> 00:04:38.680]  成為提後十三章十六、十七節的一個對應
[00:04:38.680 --> 00:04:40.680]  是很相似的教導
[00:04:40.680 --> 00:04:42.200]  我先問一下大家
[00:04:42.200 --> 00:04:44.640]  大家對舊約的熟悉
[00:04:44.640 --> 00:04:47.440]  大家知不知道舊約有一段經文
[00:04:47.440 --> 00:04:50.080]  是講神的話講得很詳細的
[00:04:50.080 --> 00:04:52.960]  差不多就是整個聖經裡面
[00:04:52.960 --> 00:04:55.760]  這麼多章裡面最長的一章
[00:04:55.760 --> 00:04:56.800]  大家知不知道在哪裡?
[00:04:56.800 --> 00:05:00.360]  有些知道有些不知道
[00:05:00.360 --> 00:05:02.040]  知道的話讓你旁邊的人知道
[00:05:02.040 --> 00:05:04.840]  最長的那篇就是詩篇
[00:05:04.840 --> 00:05:05.600]  第幾篇?
[00:05:05.600 --> 00:05:07.760]  一一九篇
[00:05:07.760 --> 00:05:12.560]  詩人很詳細地寫下了神的話語這麼寶貴
[00:05:12.560 --> 00:05:15.320]  當然要我講詩篇一一九篇
[00:05:15.320 --> 00:05:16.600]  今天更加不可能
[00:05:16.600 --> 00:05:18.160]  我們讀完整個詩篇一一九篇
[00:05:18.160 --> 00:05:19.360]  就可以完結這個講道
[00:05:19.360 --> 00:05:21.080]  可以不用怎麼講都可以
[00:05:21.080 --> 00:05:23.080]  但是我覺得詩篇一一九篇
[00:05:23.080 --> 00:05:26.400]  其實有很多的金句是我們都熟悉的
[00:05:26.400 --> 00:05:27.480]  大家其中有一節
[00:05:27.480 --> 00:05:28.440]  我不知道你認不認識
[00:05:28.440 --> 00:05:30.160]  我們一起溫習一下
[00:05:30.160 --> 00:05:33.080]  有一節金句是詩篇一八十九篇的第十一節
[00:05:33.080 --> 00:05:35.360]  我們一起試試讀一次
[00:05:35.360 --> 00:05:36.560]  預備起
[00:05:36.560 --> 00:05:42.280]  "我將你的話藏在心裡,免得我得罪你"
[00:05:42.280 --> 00:05:43.880]  這一節是好的詩
[00:05:43.880 --> 00:05:45.080]  這一節金句
[00:05:45.080 --> 00:05:48.160]  其實也是我今天講道的其中一個很重要的訊息
[00:05:48.160 --> 00:05:50.080]  我將你的話藏在心裡面
[00:05:50.080 --> 00:05:53.960]  我不知道大家可不可以將這一節金句藏在你的心裡面
[00:05:53.960 --> 00:05:55.400]  至少這一節金句
[00:05:55.400 --> 00:05:58.480]  這一節金句其實詩篇也可以唱一下
[00:05:58.480 --> 00:06:02.320]  大家唱的話可能幫大家去背得多一點
[00:06:02.320 --> 00:06:03.720]  或者熟悉一點
[00:06:03.720 --> 00:06:05.240]  其實很多詩篇都可以唱的
[00:06:05.240 --> 00:06:06.640]  詩篇懂不懂得唱?
[00:06:06.640 --> 00:06:07.680]  詩篇什麼歌曲都懂得唱的
[00:06:07.680 --> 00:06:08.560]  大家放心
[00:06:08.560 --> 00:06:10.160]  我們和詩篇一起唱
[00:06:10.160 --> 00:06:11.360]  唱我的版本
[00:06:11.360 --> 00:06:13.480]  希望大家唱一唱
[00:06:13.480 --> 00:06:16.000]  可以幫助你熟悉一下這一節的經文
[00:06:16.000 --> 00:06:17.880]  真的藏在你的心裡面
[00:06:17.880 --> 00:06:20.280]  你跟著也可以隨時加入
[00:06:20.280 --> 00:06:23.200]  唱這一節唱兩遍就是了
[00:06:23.200 --> 00:06:24.520]  我的版本就是
[00:06:24.520 --> 00:06:25.560]  是這樣的
[00:06:25.560 --> 00:06:35.200]  "我將你的話藏在心裡,免得我得罪你"
[00:06:35.200 --> 00:06:46.920]  "我將你的話藏在心裡,免得我得罪你"
[00:06:46.920 --> 00:06:50.160]  很盼望今天講到完之後
[00:06:50.160 --> 00:06:51.720]  你可以將神的話
[00:06:51.720 --> 00:06:53.360]  在你每天的生活裡面
[00:06:53.360 --> 00:06:55.040]  都藏在你的心裡面
[00:06:55.040 --> 00:06:57.480]  既然我不講一一九篇
[00:06:57.480 --> 00:06:58.920]  那我講什麼詩篇好呢?
[00:06:58.920 --> 00:07:01.320]  我選了一篇短一點的
[00:07:01.320 --> 00:07:03.000]  就是十九篇
[00:07:03.000 --> 00:07:04.120]  一一九就不講了
[00:07:04.120 --> 00:07:05.680]  講一下十九篇
[00:07:05.680 --> 00:07:07.680]  十九篇是詩篇裡面
[00:07:07.680 --> 00:07:13.160]  另外一個詩人用了神的大自然
[00:07:13.160 --> 00:07:14.520]  神的創造的世界
[00:07:14.520 --> 00:07:15.800]  來做一個對比
[00:07:15.800 --> 00:07:20.280]  幫助當事人去認識神話語的寶貴
[00:07:20.280 --> 00:07:23.080]  所以我很想和大家來看一看這篇十九篇
[00:07:23.080 --> 00:07:26.280]  這篇十九篇在文學史上
[00:07:26.280 --> 00:07:28.320]  有一位很出名的文學家
[00:07:28.320 --> 00:07:29.840]  又是一位基督徒
[00:07:29.840 --> 00:07:31.680]  C.S. Lewis 老益思
[00:07:31.680 --> 00:07:33.640]  他很讚賞這篇十九篇
[00:07:33.640 --> 00:07:36.240]  他覺得這篇十九篇是一首很美麗
[00:07:36.240 --> 00:07:39.640]  又很有高技巧的一首詩歌
[00:07:39.640 --> 00:07:42.960]  是在文學上一座很優美的抒情詩
[00:07:42.960 --> 00:07:45.400]  所以我相信這首詩篇可以幫助我們
[00:07:45.400 --> 00:07:47.960]  更加認識到神的創造
[00:07:47.960 --> 00:07:51.240]  更加認識到神的說話的寶貴
[00:07:51.240 --> 00:07:52.600]  他就用了大自然
[00:07:52.600 --> 00:07:54.280]  用了神所創造的世界
[00:07:54.280 --> 00:07:55.440]  來做一個對比
[00:07:55.440 --> 00:07:56.960]  幫助我們去認識神的話
[00:07:56.960 --> 00:07:58.240]  神的聖言
[00:07:58.240 --> 00:08:01.000]  那種真實的寶貴
[00:08:01.000 --> 00:08:03.720]  以致我們來讚美神創造的時候
[00:08:03.720 --> 00:08:06.840]  更加是讚美神的道理
[00:08:06.840 --> 00:08:07.920]  神的真理
[00:08:07.920 --> 00:08:09.840]  讓我們更加能夠藉著神的話
[00:08:09.840 --> 00:08:11.920]  可以反省到我們的人生
[00:08:11.920 --> 00:08:14.080]  我們一起來讀這首詩篇
[00:08:14.080 --> 00:08:15.600]  因為就短很多了
[00:08:15.600 --> 00:08:16.720]  你可以讀完
[00:08:16.720 --> 00:08:18.400]  讀完之後我們一起來
[00:08:18.400 --> 00:08:21.240]  更認識到神的話語的寶貴
[00:08:21.240 --> 00:08:22.600]  他最主要分三部分的
[00:08:22.600 --> 00:08:23.840]  第一到第六節
[00:08:23.840 --> 00:08:25.960]  是講到神創造的世界
[00:08:25.960 --> 00:08:27.720]  第七到第十三節
[00:08:27.720 --> 00:08:29.560]  是講到神的聖言
[00:08:29.560 --> 00:08:31.920]  最後一節是一個祈禱
[00:08:31.920 --> 00:08:34.960]  我們一起來讀完這十九篇詩篇
[00:08:34.960 --> 00:08:35.960]  預備起
[00:08:59.560 --> 00:09:01.840]  太陽安似帳幕
[00:09:01.840 --> 00:09:05.040]  太陽如同新郎出洞房
[00:09:05.040 --> 00:09:08.240]  猶如勇士歡熱奔怒
[00:09:08.240 --> 00:09:10.680]  他從天這邊出來
[00:09:10.680 --> 00:09:12.840]  繞到天那邊
[00:09:12.840 --> 00:09:14.920]  沒有一物被隱藏
[00:09:14.920 --> 00:09:17.320]  不得他的熱氣
[00:09:17.320 --> 00:09:19.760]  耶和華的律法傳遞
[00:09:19.760 --> 00:09:21.880]  能甦醒人心
[00:09:21.880 --> 00:09:24.360]  耶和華的法道確定
[00:09:24.360 --> 00:09:27.040]  能使人有智慧
[00:09:27.040 --> 00:09:29.600]  耶和華的訓辭正直
[00:09:29.600 --> 00:09:31.840]  能快活人的心
[00:09:31.840 --> 00:09:34.160]  耶和華的命令清潔
[00:09:34.160 --> 00:09:36.760]  能明亮人的眼目
[00:09:36.760 --> 00:09:39.120]  耶和華的道理潔淨
[00:09:39.120 --> 00:09:40.920]  傳道永遠
[00:09:40.920 --> 00:09:43.640]  耶和華的典章真實
[00:09:43.640 --> 00:09:45.400]  傳言公義
[00:09:45.400 --> 00:09:48.040]  都比金紙可羨慕
[00:09:48.040 --> 00:09:51.640]  且比極多的精金可羨慕
[00:09:51.640 --> 00:09:53.320]  比蜜金田
[00:09:53.320 --> 00:09:57.040]  且比瘋狂下敵的蜜金田
[00:09:57.040 --> 00:10:01.000]  況且你的僕人因此受警戒
[00:10:01.000 --> 00:10:04.240]  手著這些便有大賞
[00:10:04.240 --> 00:10:07.360]  誰能知道自己的錯失呢
[00:10:07.360 --> 00:10:11.520]  願你赦免我忍而未現的過錯
[00:10:11.520 --> 00:10:13.360]  求你難阻僕人
[00:10:13.360 --> 00:10:16.280]  不犯任意妄為的罪
[00:10:16.280 --> 00:10:18.840]  不用這罪克制我
[00:10:18.840 --> 00:10:22.560]  我便完全免犯大罪
[00:10:22.560 --> 00:10:24.560]  也要說我的伴碩
[00:10:24.560 --> 00:10:26.560]  我的救贖主
[00:10:26.560 --> 00:10:28.680]  願我口中的言語
[00:10:28.680 --> 00:10:30.440]  心裡的意念
[00:10:30.440 --> 00:10:33.680]  在你面前蒙月臨
[00:10:33.680 --> 00:10:37.000]  這裡剛才我提到是分主要兩個部份
[00:10:37.000 --> 00:10:40.640]  第一個是說到神的世界
[00:10:40.640 --> 00:10:44.200]  第二個是說到神的聖言
[00:10:44.200 --> 00:10:46.320]  這兩個是很特別的
[00:10:46.320 --> 00:10:48.320]  就是放在一起
[00:10:48.320 --> 00:10:50.320]  其實我最想問大家
[00:10:50.320 --> 00:10:52.920]  如果你有看過聖經
[00:10:52.920 --> 00:10:56.920]  你還記不記得神怎樣創造世界
[00:10:56.920 --> 00:11:00.320]  神說「有就有」
[00:11:00.320 --> 00:11:03.200]  「明立就立」
[00:11:03.200 --> 00:11:05.000]  詩人都是這樣形容神的創造
[00:11:05.000 --> 00:11:07.320]  其實回到創世紀看大家都知道
[00:11:07.320 --> 00:11:09.920]  神就是用祂的說話
[00:11:09.920 --> 00:11:11.920]  來創造這個世界
[00:11:11.920 --> 00:11:13.640]  所以其實神所造的世界
[00:11:13.640 --> 00:11:16.000]  就是基於祂的說話
[00:11:16.000 --> 00:11:17.320]  神的真理
[00:11:17.320 --> 00:11:18.320]  神的言語
[00:11:18.320 --> 00:11:20.000]  所以你會發現在十九篇裏面
[00:11:20.000 --> 00:11:24.920]  很多說到說話、言語、知識、聲音、量大
[00:11:24.920 --> 00:11:27.520]  這些其實都是跟聲音、說話有關
[00:11:27.520 --> 00:11:29.320]  其實神創造的世界
[00:11:29.320 --> 00:11:31.920]  就是神要藉著世界跟我們說話
[00:11:31.920 --> 00:11:33.920]  叫人來認識神
[00:11:33.920 --> 00:11:35.120]  所以一開始就說到
[00:11:35.120 --> 00:11:37.120]  「諸天述說神的榮耀
[00:11:37.120 --> 00:11:39.320]  窮瘡傳揚祂的手段」
[00:11:39.320 --> 00:11:40.920]  就是神要藉著世界
[00:11:40.920 --> 00:11:42.120]  藉著這個創造
[00:11:42.120 --> 00:11:43.720]  來跟我們說話
[00:11:43.720 --> 00:11:46.520]  所以我們在羅馬書的時候
[00:11:46.520 --> 00:11:48.520]  我們時時會提一節經文
[00:11:48.520 --> 00:11:50.520]  這個我們在傳福音的時候
[00:11:50.520 --> 00:11:53.520]  有時候都會用來跟人分享
[00:11:53.520 --> 00:11:55.520]  告訴別人這個世界
[00:11:55.520 --> 00:11:57.520]  可以讓我們更加認識到
[00:11:57.520 --> 00:12:00.920]  有一位創造主的智慧設計
[00:12:00.920 --> 00:12:02.920]  在背後怎樣來創造這個世界
[00:12:02.920 --> 00:12:04.920]  我們來看一看這段經文
[00:12:04.920 --> 00:12:06.320]  羅馬書一章二十節
[00:12:06.320 --> 00:12:07.320]  我們一起讀一次
[00:12:07.320 --> 00:12:08.320]  預備起
[00:12:08.320 --> 00:12:10.520]  自從造天地以來
[00:12:10.520 --> 00:12:14.720]  神的永能和神聖是明明可知的
[00:12:14.720 --> 00:12:19.120]  雖是眼不能見,但藉著所造之物
[00:12:19.120 --> 00:12:23.520]  就可以曉得,叫人無可推諉
[00:12:23.520 --> 00:12:25.720]  這個就是神藉著創造的世界
[00:12:25.720 --> 00:12:28.120]  來跟我們說話
[00:12:28.120 --> 00:12:30.720]  我們可能不知道創造的情況是怎樣
[00:12:30.720 --> 00:12:32.520]  可能有很多不同的理論
[00:12:32.520 --> 00:12:33.720]  但是聖經就很清楚告訴我們
[00:12:33.720 --> 00:12:34.920]  就是神所創造的
[00:12:34.920 --> 00:12:36.920]  從受造物裡面
[00:12:36.920 --> 00:12:39.320]  神已經跟我們說話
[00:12:39.320 --> 00:12:41.120]  而詩人十九篇裡面
[00:12:41.120 --> 00:12:42.520]  就用了一個很特別的
[00:12:42.520 --> 00:12:44.520]  就是用了一個叫太陽
[00:12:44.520 --> 00:12:45.520]  對我們來說
[00:12:45.520 --> 00:12:46.920]  可能都沒什麼所謂太陽
[00:12:46.920 --> 00:12:47.920]  大家都很熟悉的
[00:12:47.920 --> 00:12:49.120]  但是當時的太陽
[00:12:49.120 --> 00:12:51.120]  和我們今天去想的太陽
[00:12:51.120 --> 00:12:52.720]  大家要記得是不一樣的
[00:12:52.720 --> 00:12:54.520]  當時人所認識的宇宙
[00:12:54.520 --> 00:12:55.920]  所認識的世界
[00:12:55.920 --> 00:12:57.920]  不是我們今天能夠透過科學
[00:12:57.920 --> 00:12:58.920]  可以了解這麼多
[00:12:58.920 --> 00:13:01.120]  所以太陽對於當時人來說
[00:13:01.120 --> 00:13:02.920]  是一個最重要的
[00:13:02.920 --> 00:13:04.320]  所以他們又有太陽神
[00:13:04.320 --> 00:13:06.120]  有很多這些膜拜的偶像
[00:13:06.120 --> 00:13:08.120]  但是如果用今時現代人的話
[00:13:08.120 --> 00:13:10.320]  就是世界大自然裡面
[00:13:10.320 --> 00:13:12.320]  一個重中之重
[00:13:12.320 --> 00:13:13.120]  就是太陽
[00:13:13.120 --> 00:13:14.720]  太陽就是那個代表
[00:13:14.720 --> 00:13:15.720]  但是詩人就很特別的
[00:13:15.720 --> 00:13:19.720]  就是將當時人心目中的重中之重
[00:13:19.720 --> 00:13:20.720]  告訴他們
[00:13:20.720 --> 00:13:22.120]  這個是誰設計的
[00:13:22.120 --> 00:13:23.720]  是誰擺在樹上的呢
[00:13:23.720 --> 00:13:24.920]  就是這位創造主
[00:13:24.920 --> 00:13:28.320]  將太陽設計擺在地球
[00:13:28.320 --> 00:13:30.120]  擺在宇宙那裡
[00:13:30.120 --> 00:13:31.120]  所以這個就是
[00:13:31.120 --> 00:13:34.320]  神透過創造
[00:13:34.320 --> 00:13:37.720]  透過大自然來向我們說話
[00:13:37.720 --> 00:13:39.120]  這些說話是什麼樣的說話呢
[00:13:39.120 --> 00:13:42.320]  其實是聽不到的聲音
[00:13:42.320 --> 00:13:45.520]  但是又是看得到的言語
[00:13:45.520 --> 00:13:48.120]  他說無言無語無聲音可聽
[00:13:48.120 --> 00:13:50.520]  但是他量大又通遍天下
[00:13:50.520 --> 00:13:52.320]  言語又傳到地極
[00:13:52.320 --> 00:13:53.520]  但是你是聽不到的
[00:13:53.520 --> 00:13:54.720]  可能你說不是的
[00:13:54.720 --> 00:13:55.520]  我們去到大自然
[00:13:55.520 --> 00:13:57.120]  看看這麼好的環境
[00:13:57.120 --> 00:13:59.320]  聽到都聽到的
[00:13:59.320 --> 00:14:00.320]  聽到什麼呢
[00:14:00.320 --> 00:14:01.920]  通常聽到鳥叫
[00:14:01.920 --> 00:14:03.520]  有些風聲
[00:14:03.520 --> 00:14:05.120]  吹吹有些風
[00:14:05.120 --> 00:14:05.920]  其實都有的
[00:14:05.920 --> 00:14:08.120]  但是我相信這個對比
[00:14:08.120 --> 00:14:08.920]  就是說這個不是一些
[00:14:08.920 --> 00:14:11.720]  我們平時用的那些說話言語
[00:14:11.720 --> 00:14:12.920]  但是提醒我們其實
[00:14:12.920 --> 00:14:13.720]  去到大自然
[00:14:13.720 --> 00:14:15.320]  去到神所創造的世界
[00:14:15.320 --> 00:14:17.320]  我們可以去欣賞
[00:14:17.320 --> 00:14:19.320]  去聽到神透過創造
[00:14:19.320 --> 00:14:23.920]  這些被造物來說話
[00:14:23.920 --> 00:14:25.720]  剛才我們提到
[00:14:25.720 --> 00:14:26.920]  有一些不幸的事件
[00:14:26.920 --> 00:14:28.120]  在旅行發生
[00:14:28.120 --> 00:14:30.120]  我想在我們生活裡面
[00:14:30.120 --> 00:14:31.320]  可能我們每個人
[00:14:31.320 --> 00:14:33.920]  都會有時候去旅行
[00:14:33.920 --> 00:14:35.520]  可能有些
[00:14:35.520 --> 00:14:37.520]  頂尖的朋友都會喜歡一年
[00:14:37.520 --> 00:14:39.720]  去一兩次兩三次旅行
[00:14:39.720 --> 00:14:41.920]  可能讓自己休息一下
[00:14:41.920 --> 00:14:43.520]  我不知道大家旅行的目標
[00:14:43.520 --> 00:14:44.920]  或者目的是什麼
[00:14:44.920 --> 00:14:46.120]  有些旅行
[00:14:46.120 --> 00:14:47.920]  大家聽很多旅行團新聞
[00:14:47.920 --> 00:14:49.120]  剛剛過去
[00:14:49.120 --> 00:14:50.920]  最主要就是什麼
[00:14:50.920 --> 00:14:52.120]  購物
[00:14:52.120 --> 00:14:54.720]  去樂園玩
[00:14:54.720 --> 00:14:56.120]  不過可能很慘
[00:14:56.120 --> 00:14:58.320]  就變成了巴士購物團
[00:14:58.320 --> 00:14:59.920]  又要睡巴士
[00:14:59.920 --> 00:15:01.520]  但是其實也不是太差
[00:15:01.520 --> 00:15:02.720]  我不知道大家以前
[00:15:02.720 --> 00:15:03.520]  年輕一點的時候
[00:15:03.520 --> 00:15:06.120]  會不會去歐洲巴士團
[00:15:06.120 --> 00:15:07.320]  那些人又來睡巴士
[00:15:07.320 --> 00:15:09.120]  但是可能歐洲巴士團
[00:15:09.120 --> 00:15:10.720]  可以載我們去一些
[00:15:10.720 --> 00:15:11.920]  比較風景
[00:15:11.920 --> 00:15:15.520]  大自然一點的環境去旅行
[00:15:15.520 --> 00:15:16.720]  其實旅行最重要
[00:15:16.720 --> 00:15:18.120]  不是一些走馬看花
[00:15:18.120 --> 00:15:20.720]  又不是真的只是去
[00:15:20.720 --> 00:15:21.520]  買一下東西
[00:15:21.520 --> 00:15:22.520]  就是一個旅行
[00:15:22.520 --> 00:15:23.920]  我想旅行可能真的
[00:15:23.920 --> 00:15:25.920]  比我們一個更加重要的目的
[00:15:25.920 --> 00:15:27.320]  就是能夠去一些
[00:15:27.320 --> 00:15:28.920]  更加自然的環境
[00:15:28.920 --> 00:15:31.120]  離開一些都市繁囂
[00:15:31.120 --> 00:15:32.320]  以致我們可以
[00:15:32.320 --> 00:15:34.520]  洗滌一下我們的心靈
[00:15:34.520 --> 00:15:35.520]  我想當人去到
[00:15:35.520 --> 00:15:36.520]  大自然環境裡面的時候
[00:15:36.520 --> 00:15:37.720]  是更加容易
[00:15:37.720 --> 00:15:40.520]  去體會到人那種渺小
[00:15:40.520 --> 00:15:42.520]  人那種有限
[00:15:42.520 --> 00:15:44.120]  特別有意外發生的時候
[00:15:44.120 --> 00:15:45.120]  我見報紙都提到
[00:15:45.120 --> 00:15:47.720]  有些人的感覺就是人的無常
[00:15:47.720 --> 00:15:49.920]  所以在有機會去旅行的時候
[00:15:49.920 --> 00:15:51.320]  我想我們都要想一下
[00:15:51.320 --> 00:15:52.520]  我們去哪一處呢
[00:15:52.520 --> 00:15:54.720]  是不是真的可以藉著一些旅行
[00:15:54.720 --> 00:15:57.920]  去到一些看見神創造的世界
[00:15:57.920 --> 00:15:59.520]  是能夠幫助到我們
[00:15:59.520 --> 00:16:02.320]  讓我們的身心靈可以洗滌一下
[00:16:02.320 --> 00:16:04.320]  早幾年我看過一個報章
[00:16:04.320 --> 00:16:05.920]  報導有一個華人
