
[00:00:00.000 --> 00:00:07.000]  我們今天分享《生命記》第十章十二到十九節
[00:02:05.000 --> 00:02:06.000]  我和你有什麼關係
[00:02:06.000 --> 00:02:08.000]  我不知道你會不會這樣
[00:02:08.000 --> 00:02:09.000]  你有沒有試過在街上
[00:02:09.000 --> 00:02:10.000]  三不識七的人
[00:02:10.000 --> 00:02:13.000]  問你要些東西?
[00:02:13.000 --> 00:02:15.000]  我試過有人問
[00:02:15.000 --> 00:02:17.000]  我回家途中有人問我
[00:02:17.000 --> 00:02:19.000]  小姐可不可以給點錢
[00:02:19.000 --> 00:02:20.000]  我坐車回家
[00:02:20.000 --> 00:02:22.000]  他說可以的
[00:02:22.000 --> 00:02:24.000]  給我一百元坐計程車
[00:02:24.000 --> 00:02:26.000]  我說什麼?坐計程車?
[00:02:26.000 --> 00:02:27.000]  你問我拿零錢
[00:02:27.000 --> 00:02:28.000]  差不多
[00:02:28.000 --> 00:02:29.000]  或者拿十元
[00:02:29.000 --> 00:02:32.000]  我覺得很正常
[00:02:32.000 --> 00:02:34.000]  拿一百元坐計程車?
[00:02:34.000 --> 00:02:36.000]  我當然不給
[00:02:36.000 --> 00:02:38.000]  我給你坐巴士
[00:02:38.000 --> 00:02:40.000]  你去哪裡?什麼號巴士?
[00:02:40.000 --> 00:02:42.000]  他就不理我走了
[00:02:42.000 --> 00:02:44.000]  有一次去喪禮的途中
[00:02:44.000 --> 00:02:47.000]  我經常覺得我的樣子很仁慈
[00:02:47.000 --> 00:02:48.000]  有人問我要東西
[00:02:48.000 --> 00:02:50.000]  他就說小姐我好餓
[00:02:50.000 --> 00:02:51.000]  可不可以給點錢
[00:02:51.000 --> 00:02:52.000]  我買飯吃
[00:02:52.000 --> 00:02:54.000]  買飯吧
[00:02:54.000 --> 00:02:56.000]  我說幫你買
[00:02:56.000 --> 00:02:57.000]  我買個飯給你
[00:02:57.000 --> 00:02:59.000]  他又走了
[00:02:59.000 --> 00:03:01.000]  我自己檢討
[00:03:01.000 --> 00:03:03.000]  我這個樣子好騙一點
[00:03:03.000 --> 00:03:06.000]  可能我不知道你會遇到
[00:03:06.000 --> 00:03:08.000]  因為現在的市道
[00:03:08.000 --> 00:03:09.000]  已經不是那麼單純
[00:03:09.000 --> 00:03:11.000]  所以通常人家問你拿東西
[00:03:11.000 --> 00:03:12.000]  就會左想右想
[00:03:12.000 --> 00:03:14.000]  就會覺得人家是不是騙我
[00:03:14.000 --> 00:03:15.000]  我要想清楚
[00:03:15.000 --> 00:03:18.000]  才肯伸出援手
[00:03:18.000 --> 00:03:21.000]  但我們真的要看關係
[00:03:21.000 --> 00:03:22.000]  三不識七
[00:03:22.000 --> 00:03:24.000]  我真的想了很多
[00:03:24.000 --> 00:03:27.000]  假設你隔壁屋問你拿鹽
[00:03:27.000 --> 00:03:29.000]  可不可以給點鹽
[00:03:29.000 --> 00:03:31.000]  通常我們說好
[00:03:31.000 --> 00:03:32.000]  你等一下我就給
[00:03:32.000 --> 00:03:34.000]  二話不說就給
[00:03:34.000 --> 00:03:36.000]  如果第二天他又來了
[00:03:36.000 --> 00:03:38.000]  你幫我交租
[00:03:38.000 --> 00:03:40.000]  大家都會笑
[00:03:40.000 --> 00:03:41.000]  傻的
[00:03:41.000 --> 00:03:42.000]  如果他再來跟我說
[00:03:42.000 --> 00:03:44.000]  你幫我收拾屋
[00:03:44.000 --> 00:03:45.000]  不是啊
[00:03:45.000 --> 00:03:46.000]  你有問題
[00:03:46.000 --> 00:03:48.000]  我再來也傻了
[00:03:48.000 --> 00:03:50.000]  那就關門吧
[00:03:50.000 --> 00:03:51.000]  不理他
[00:03:51.000 --> 00:03:54.000]  隔壁屋的你爸爸媽媽呢
[00:03:54.000 --> 00:03:57.000]  有時有些父母住隔壁屋
[00:03:57.000 --> 00:03:59.000]  你就不會覺得
[00:03:59.000 --> 00:04:01.000]  他是你的鄰舍
[00:04:01.000 --> 00:04:02.000]  交租想一想
[00:04:02.000 --> 00:04:04.000]  你是不是傻的
[00:04:04.000 --> 00:04:05.000]  你父母叫你交租
[00:04:05.000 --> 00:04:06.000]  當然交了
[00:04:06.000 --> 00:04:07.000]  你父母叫你收拾屋
[00:04:07.000 --> 00:04:08.000]  你就收拾屋
[00:04:08.000 --> 00:04:09.000]  正路
[00:04:09.000 --> 00:04:11.000]  除非你和你父母
[00:04:11.000 --> 00:04:13.000]  關係一般
[00:04:13.000 --> 00:04:15.000]  可能我們的家人
[00:04:15.000 --> 00:04:16.000]  有需要我們
[00:04:16.000 --> 00:04:17.000]  馬上二話不說
[00:04:17.000 --> 00:04:19.000]  馬上做
[00:04:19.000 --> 00:04:21.000]  因為他是你家人
[00:04:21.000 --> 00:04:22.000]  你們關係會很好
[00:04:22.000 --> 00:04:25.000]  你不會左想右想
[00:04:25.000 --> 00:04:27.000]  街坊雖然有時很熟悉
[00:04:27.000 --> 00:04:28.000]  經常招呼
[00:04:28.000 --> 00:04:29.000]  有時都說
[00:04:29.000 --> 00:04:31.000]  我幫你拿東西
[00:04:31.000 --> 00:04:32.000]  但去到某些位置
[00:04:32.000 --> 00:04:34.000]  我們都會想
[00:04:34.000 --> 00:04:35.000]  給不給
[00:04:35.000 --> 00:04:37.000]  等一等
[00:04:37.000 --> 00:04:40.000]  其實有時我們給不給
[00:04:40.000 --> 00:04:42.000]  都真的看關係
[00:04:42.000 --> 00:04:44.000]  上帝問你要東西
[00:04:44.000 --> 00:04:47.000]  那你和上帝有什麼關係
[00:04:47.000 --> 00:04:49.000]  他是你誰
[00:04:49.000 --> 00:04:51.000]  以致你去想
[00:04:51.000 --> 00:04:52.000]  給不給
[00:04:52.000 --> 00:04:53.000]  你是不是二話不說
[00:04:53.000 --> 00:04:54.000]  當上帝問
[00:04:54.000 --> 00:04:56.000]  我問你要什麼
[00:04:56.000 --> 00:04:57.000]  好
[00:04:57.000 --> 00:04:58.000]  我馬上答應
[00:04:58.000 --> 00:05:00.000]  我馬上給
[00:05:00.000 --> 00:05:03.000]  我不知道你是否這樣對上帝
[00:05:03.000 --> 00:05:05.000]  我們假設
[00:05:05.000 --> 00:05:07.000]  《真名記摩西經》
[00:05:07.000 --> 00:05:09.000]  摩西寫的
[00:05:09.000 --> 00:05:10.000]  雖然那裡不是
[00:05:10.000 --> 00:05:13.000]  但我們假設摩西都提及以色列人
[00:05:13.000 --> 00:05:15.000]  他說二話是你誰
[00:05:15.000 --> 00:05:17.000]  是你的神
[00:05:17.000 --> 00:05:19.000]  是你的神
[00:05:19.000 --> 00:05:22.000]  是你們的神
[00:05:22.000 --> 00:05:25.000]  在這段經文告訴以色列人
[00:05:25.000 --> 00:05:26.000]  上帝是誰
[00:05:26.000 --> 00:05:29.000]  上帝和你很有關係
[00:05:29.000 --> 00:05:31.000]  是你個人的神
[00:05:31.000 --> 00:05:33.000]  亦是你家族
[00:05:33.000 --> 00:05:34.000]  你們
[00:05:34.000 --> 00:05:36.000]  你的家族
[00:05:36.000 --> 00:05:38.000]  你整個民族的神
[00:05:38.000 --> 00:05:40.000]  上帝在你們周遭
[00:05:40.000 --> 00:05:42.000]  上帝不單是你自己
[00:05:42.000 --> 00:05:44.000]  周遭都是你的神
[00:05:44.000 --> 00:05:47.000]  當他們叫耶和華
[00:05:47.000 --> 00:05:49.000]  這個上帝的名字
[00:05:49.000 --> 00:05:50.000]  是在說什麼
[00:05:50.000 --> 00:05:53.000]  耶和華是代表和他們納約的神
[00:05:53.000 --> 00:05:54.000]  他們祈禱
[00:05:54.000 --> 00:05:55.000]  如果你看詩篇
[00:05:55.000 --> 00:05:57.000]  很多時候他們提耶和華
[00:05:57.000 --> 00:05:58.000]  因為當他提耶和華
[00:05:58.000 --> 00:05:59.000]  叫耶和華
[00:05:59.000 --> 00:06:01.000]  叫神做耶和華的時候
[00:06:01.000 --> 00:06:02.000]  是在說
[00:06:02.000 --> 00:06:03.000]  耶和華
[00:06:03.000 --> 00:06:06.000]  你和我納約的
[00:06:06.000 --> 00:06:08.000]  我們很有關係
[00:06:08.000 --> 00:06:10.000]  你要記得我
[00:06:10.000 --> 00:06:11.000]  你要幫我
[00:06:11.000 --> 00:06:14.000]  因為我們納約的關係
[00:06:14.000 --> 00:06:16.000]  今日摩西用另一個角度
[00:06:16.000 --> 00:06:19.000]  就是耶和華和你納約的
[00:06:19.000 --> 00:06:22.000]  你記不記得耶和華
[00:06:22.000 --> 00:06:24.000]  耶和華是你的神
[00:06:24.000 --> 00:06:27.000]  是你們的神
[00:06:27.000 --> 00:06:29.000]  對於你來說
[00:06:29.000 --> 00:06:31.000]  我們不是猶太人
[00:06:31.000 --> 00:06:34.000]  我們好像沒有和上帝納約
[00:06:34.000 --> 00:06:37.000]  但我們都和上帝建立關係
[00:06:37.000 --> 00:06:39.000]  究竟耶和華是誰
[00:06:39.000 --> 00:06:41.000]  耶和華和你什麼關係
[00:06:41.000 --> 00:06:43.000]  可能在座有人會想
[00:06:43.000 --> 00:06:45.000]  我也是剛剛來
[00:06:45.000 --> 00:06:47.000]  我都不知道三不識七
[00:06:47.000 --> 00:06:49.000]  我也是在想
[00:06:49.000 --> 00:06:51.000]  或者你也認識耶和華
[00:06:51.000 --> 00:06:54.000]  讓我再轉一下
[00:06:54.000 --> 00:06:56.000]  我需要一點時間
[00:06:56.000 --> 00:06:58.000]  再鑽研一下
[00:06:58.000 --> 00:07:00.000]  想想耶和華和我是誰
[00:07:00.000 --> 00:07:03.000]  你馬上已經知道上帝是誰
[00:07:03.000 --> 00:07:05.000]  即是你很感恩
[00:07:05.000 --> 00:07:08.000]  上帝耶和華是你的神
[00:07:08.000 --> 00:07:12.000]  究竟你處於什麼階段
[00:07:12.000 --> 00:07:13.000]  當然有時我們都會
[00:07:13.000 --> 00:07:15.000]  經常會頭頭轉
[00:07:15.000 --> 00:07:17.000]  有時我們都會想
[00:07:17.000 --> 00:07:19.000]  其實是不是上帝是我的主呢
[00:07:19.000 --> 00:07:21.000]  我有沒有失措呢
[00:07:21.000 --> 00:07:23.000]  有時我們都會這樣
[00:07:23.000 --> 00:07:26.000]  但無論我們現在在什麼狀況
[00:07:26.000 --> 00:07:30.000]  其實不影響上帝是神
[00:07:30.000 --> 00:07:33.000]  摩西提說
[00:07:33.000 --> 00:07:36.000]  天上和天上的天
[00:07:36.000 --> 00:07:41.000]  究竟天上的天有多遠呢
[00:07:41.000 --> 00:07:43.000]  不知道有多高
[00:07:43.000 --> 00:07:46.000]  但地和地上所有的
[00:07:46.000 --> 00:07:48.000]  都屬於神
[00:07:48.000 --> 00:07:50.000]  由地到天
[00:07:50.000 --> 00:07:52.000]  天上的天很遠
[00:07:52.000 --> 00:07:53.000]  其實這個世界
[00:07:53.000 --> 00:07:54.000]  我們先假設這個世界
[00:07:54.000 --> 00:07:56.000]  縮小一點
[00:07:56.000 --> 00:07:58.000]  都是屬於上帝
[00:07:58.000 --> 00:08:00.000]  所以就算今天你覺得
[00:08:00.000 --> 00:08:02.000]  我和上帝沒有關係
[00:08:02.000 --> 00:08:05.000]  但其實你是屬於上帝
[00:08:05.000 --> 00:08:07.000]  你屬於神
[00:08:07.000 --> 00:08:09.000]  上帝擁有一切
[00:08:09.000 --> 00:08:13.000]  包括你和我
[00:08:13.000 --> 00:08:14.000]  摩西提
[00:08:14.000 --> 00:08:16.000]  我們的神是怎樣
[00:08:16.000 --> 00:08:18.000]  很厲害的
[00:08:18.000 --> 00:08:19.000]  萬神的神
[00:08:19.000 --> 00:08:20.000]  萬主的主
[00:08:20.000 --> 00:08:21.000]  大有能力
[00:08:21.000 --> 00:08:22.000]  之大的神
[00:08:22.000 --> 00:08:23.000]  大有能力
[00:08:23.000 --> 00:08:25.000]  大而可為
[00:08:25.000 --> 00:08:26.000]  很偉大
[00:08:26.000 --> 00:08:28.000]  很厲害
[00:08:28.000 --> 00:08:30.000]  祂是唯一的主
[00:08:30.000 --> 00:08:33.000]  雖然說祂是萬主之主
[00:08:33.000 --> 00:08:35.000]  其實都是那個主
[00:08:35.000 --> 00:08:38.000]  其實祂很厲害
[00:08:38.000 --> 00:08:40.000]  祂很偉大
[00:08:40.000 --> 00:08:41.000]  但祂對人
[00:08:41.000 --> 00:08:43.000]  祂不藐視人
[00:08:43.000 --> 00:08:45.000]  不以貌採人
[00:08:45.000 --> 00:08:46.000]  不是你帥一點
[00:08:46.000 --> 00:08:48.000]  祂就疼你多一點
[00:08:48.000 --> 00:08:50.000]  不是你奉獻多一點
[00:08:50.000 --> 00:08:51.000]  祂就對你好一點
[00:08:51.000 --> 00:08:54.000]  祂不會受賄賂
[00:08:54.000 --> 00:08:56.000]  就算在社會上
[00:08:56.000 --> 00:08:58.000]  很無助的一群
[00:08:58.000 --> 00:08:59.000]  在當時孤兒寡婦
[00:08:59.000 --> 00:09:01.000]  沒有了家裏的男人
[00:09:01.000 --> 00:09:02.000]  沒有地位
[00:09:02.000 --> 00:09:03.000]  沒有賺錢的能力
[00:09:03.000 --> 00:09:05.000]  沒有聲音
[00:09:05.000 --> 00:09:07.000]  唯有靠叔伯兄弟
[00:09:07.000 --> 00:09:09.000]  但祂都為他們去伸冤
[00:09:09.000 --> 00:09:12.000]  祂為寄居的人
[00:09:12.000 --> 00:09:14.000]  當時寄居都是二等公民
[00:09:14.000 --> 00:09:16.000]  其實今時今日都是
[00:09:16.000 --> 00:09:18.000]  當你移民去一個國家
[00:09:18.000 --> 00:09:21.000]  其實都好像二等公民
[00:09:21.000 --> 00:09:24.000]  但上帝紀念他們
[00:09:24.000 --> 00:09:26.000]  賜給他們飲食
[00:09:26.000 --> 00:09:27.000]  賜給他們的飲食
[00:09:27.000 --> 00:09:30.000]  其實不單是寄居的所有
[00:09:30.000 --> 00:09:31.000]  波西提
[00:09:31.000 --> 00:09:33.000]  這個就是你的神
[00:09:33.000 --> 00:09:35.000]  這個神很厲害
[00:09:35.000 --> 00:09:36.000]  但這個神
[00:09:36.000 --> 00:09:38.000]  也充滿著憐愛
[00:09:38.000 --> 00:09:40.000]  充滿著慈愛
[00:09:40.000 --> 00:09:41.000]  我不知道
[00:09:41.000 --> 00:09:43.000]  當別人提起上帝的時候
[00:09:43.000 --> 00:09:44.000]  你會否覺得
[00:09:44.000 --> 00:09:45.000]  天知自己
[00:09:45.000 --> 00:09:46.000]  這個是我的神
[00:09:46.000 --> 00:09:49.000]  我會很偷笑
[00:09:49.000 --> 00:09:50.000]  有時可能
[00:09:50.000 --> 00:09:51.000]  你提起一個校友
[00:09:51.000 --> 00:09:52.000]  我校友
[00:09:52.000 --> 00:09:54.000]  我都覺得很自豪
[00:09:54.000 --> 00:09:56.000]  有個人很厲害
[00:09:56.000 --> 00:09:57.000]  你認識他
[00:09:57.000 --> 00:09:58.000]  你會很自豪
[00:09:58.000 --> 00:09:59.000]  或者他和你有關係
[00:09:59.000 --> 00:10:01.000]  當別人提起上帝
[00:10:01.000 --> 00:10:02.000]  你和他有關係
[00:10:02.000 --> 00:10:03.000]  你會否覺得
[00:10:03.000 --> 00:10:04.000]  我都沾沾自喜
[00:10:04.000 --> 00:10:07.000]  我都覺得很自豪
[00:10:07.000 --> 00:10:08.000]  我不知道你對上帝
[00:10:08.000 --> 00:10:10.000]  有沒有這種感覺
[00:10:10.000 --> 00:10:12.000]  還是別人提起上帝
[00:10:12.000 --> 00:10:14.000]  哦哦哦哦
[00:10:14.000 --> 00:10:15.000]  都好的
[00:10:15.000 --> 00:10:17.000]  你認同上帝
[00:10:17.000 --> 00:10:19.000]  但究竟你對於上帝
[00:10:19.000 --> 00:10:22.000]  你有什麼想法呢
[00:10:22.000 --> 00:10:24.000]  你的關係是不是很親近呢
[00:10:24.000 --> 00:10:25.000]  但無論如何
[00:10:25.000 --> 00:10:26.000]  我們都知道
[00:10:26.000 --> 00:10:27.000]  這是一個很偉大的神
[00:10:27.000 --> 00:10:29.000]  祂很有能力
[00:10:29.000 --> 00:10:30.000]  那我又想問
[00:10:30.000 --> 00:10:32.000]  這麼厲害的神
[00:10:32.000 --> 00:10:36.000]  為什麼要問我們要什麼呢
[00:10:36.000 --> 00:10:38.000]  祂有什麼需要問你要呢
[00:10:38.000 --> 00:10:40.000]  祂智慧又高過我們
[00:10:40.000 --> 00:10:41.000]  能力又多過我們
[00:10:41.000 --> 00:10:43.000]  厲害過我們
[00:10:43.000 --> 00:10:44.000]  祂全身
[00:10:44.000 --> 00:10:47.000]  所有東西都屬於祂
[00:10:47.000 --> 00:10:49.000]  為什麼要問我們要什麼呢
[00:10:49.000 --> 00:10:50.000]  你有沒有試過
[00:10:50.000 --> 00:10:52.000]  想東西要送給別人
[00:10:52.000 --> 00:10:53.000]  但接著那個人
[00:10:53.000 --> 00:10:54.000]  其實什麼都有
[00:10:54.000 --> 00:10:56.000]  我都不知道送什麼好
[00:10:56.000 --> 00:10:57.000]  想到頭都白
[00:10:57.000 --> 00:10:59.000]  當然可能最簡單
[00:10:59.000 --> 00:11:01.000]  節宴
[00:11:01.000 --> 00:11:02.000]  是不是
[00:11:02.000 --> 00:11:04.000]  當然節宴都比沒有好
[00:11:04.000 --> 00:11:05.000]  但是節宴有時候
[00:11:05.000 --> 00:11:06.000]  我想送一些東西
[00:11:06.000 --> 00:11:07.000]  好像有紀念價值
[00:11:07.000 --> 00:11:08.000]  更加好
[00:11:08.000 --> 00:11:10.000]  但都不知道怎麼送什麼好
[00:11:10.000 --> 00:11:12.000]  好像什麼都有
[00:11:12.000 --> 00:11:13.000]  其實有時候
[00:11:13.000 --> 00:11:14.000]  心意都很重要
[00:11:14.000 --> 00:11:15.000]  心動
[00:11:15.000 --> 00:11:17.000]  但是
[00:11:17.000 --> 00:11:19.000]  那上帝問你要什麼呢
[00:11:19.000 --> 00:11:21.000]  祂真的什麼都有
[00:11:21.000 --> 00:11:24.000]  祂又不稀罕你一滴難力
[00:11:24.000 --> 00:11:28.000]  那上帝問你要什麼呢
[00:11:28.000 --> 00:11:30.000]  這段經文有提
[00:11:30.000 --> 00:11:31.000]  祂說
[00:11:31.000 --> 00:11:36.000]  祂只是要你敬畏祂
[00:11:36.000 --> 00:11:38.000]  你要敬畏上帝
[00:11:38.000 --> 00:11:39.000]  尊敬
[00:11:39.000 --> 00:11:41.000]  又怕得罪祂
[00:11:41.000 --> 00:11:43.000]  怕祂的怒氣
[00:11:43.000 --> 00:11:45.000]  要去敬畏上帝
[00:11:45.000 --> 00:11:46.000]  敬畏這個字
[00:11:46.000 --> 00:11:48.000]  其實很多篇章都有出
[00:11:48.000 --> 00:11:51.000]  就算是這段經文的第二十節
[00:11:51.000 --> 00:11:52.000]  我們沒有讀
[00:11:52.000 --> 00:11:53.000]  沒有去看
[00:11:53.000 --> 00:11:54.000]  第二十節祂再提
[00:11:54.000 --> 00:11:56.000]  你要去敬畏上帝
[00:11:56.000 --> 00:11:58.000]  所以對於摩西來說
[00:11:58.000 --> 00:11:59.000]  作者來說
[00:11:59.000 --> 00:12:01.000]  敬畏上帝很重要
[00:12:01.000 --> 00:12:04.000]  祂只是要你敬畏上帝
[00:12:04.000 --> 00:12:05.000]  這麼簡單
[00:12:05.000 --> 00:12:06.000]  夠不夠
[00:12:06.000 --> 00:12:08.000]  用不著了
[00:12:08.000 --> 00:12:11.000]  祂說你要去遵行祂的道
[00:12:11.000 --> 00:12:13.000]  你要愛祂
[00:12:13.000 --> 00:12:15.000]  要盡心盡性去侍奉祂
[00:12:15.000 --> 00:12:17.000]  遵行祂的誡命
[00:12:17.000 --> 00:12:20.000]  這些全部都是熟口熟面的東西
[00:12:20.000 --> 00:12:24.000]  祂只是要你這些
[00:12:24.000 --> 00:12:26.000]  好像那些字都很熟
[00:12:26.000 --> 00:12:29.000]  但我們知道
[00:12:29.000 --> 00:12:31.000]  都好像不容易
[00:12:31.000 --> 00:12:32.000]  不過
[00:12:32.000 --> 00:12:36.000]  這是上帝要我們給祂的東西
[00:12:36.000 --> 00:12:37.000]  敬畏祂
[00:12:37.000 --> 00:12:38.000]  遵行祂的道
[00:12:38.000 --> 00:12:39.000]  愛祂
[00:12:39.000 --> 00:12:40.000]  盡心盡性去侍奉祂
[00:12:40.000 --> 00:12:43.000]  遵行祂的誡命
[00:12:43.000 --> 00:12:46.000]  按祂吩咐去做
[00:12:46.000 --> 00:12:47.000]  我不知道
[00:12:47.000 --> 00:12:51.000]  當上帝問你要這些東西
[00:12:51.000 --> 00:12:54.000]  你肯不肯給
[00:12:54.000 --> 00:12:57.000]  祂說你要去走在我這條路
[00:12:57.000 --> 00:12:59.000]  不是喜歡走在這條路
[00:12:59.000 --> 00:13:01.000]  是有空走在隔壁的路
[00:13:01.000 --> 00:13:02.000]  我今天覺得OK
[00:13:02.000 --> 00:13:04.000]  我心情好可以走在這條路
[00:13:04.000 --> 00:13:07.000]  我最近覺得可以愛你多一點
[00:13:07.000 --> 00:13:09.000]  就愛你多一點
[00:13:09.000 --> 00:13:11.000]  盡心盡性
[00:13:11.000 --> 00:13:13.000]  我都覺得很盡
[00:13:13.000 --> 00:13:16.000]  我前兩星期去女小教書的時候
[00:13:16.000 --> 00:13:18.000]  剛好講最大的誡命
[00:13:18.000 --> 00:13:19.000]  就是你要盡心盡性
[00:13:19.000 --> 00:13:20.000]  盡義盡力
[00:13:20.000 --> 00:13:21.000]  愛著你的神
[00:13:21.000 --> 00:13:23.000]  因為祂是大愛人員
[00:13:23.000 --> 00:13:24.000]  講了幾段
[00:13:24.000 --> 00:13:25.000]  然後我就問學生
[00:13:25.000 --> 00:13:26.000]  什麼叫盡呢
[00:13:26.000 --> 00:13:28.000]  有個學生就說
[00:13:28.000 --> 00:13:30.000]  我覺得
[00:13:30.000 --> 00:13:31.000]  那也是
[00:13:31.000 --> 00:13:33.000]  我覺得盡就是盡
[00:13:33.000 --> 00:13:35.000]  這個就是很反映
[00:13:35.000 --> 00:13:37.000]  我覺得
[00:13:37.000 --> 00:13:39.000]  我覺得我這樣就是了
[00:13:39.000 --> 00:13:40.000]  那當然了
[00:13:40.000 --> 00:13:43.000]  你的盡力就是你的覺得
[00:13:43.000 --> 00:13:45.000]  但其實我們很少會想
[00:13:45.000 --> 00:13:48.000]  上帝你覺得呢
[00:13:48.000 --> 00:13:50.000]  我盡心盡性
[00:13:50.000 --> 00:13:52.000]  其實我相信上帝不是
[00:13:52.000 --> 00:13:55.000]  完全什麼都分盡
[00:13:55.000 --> 00:13:57.000]  其實是講那個心
[00:13:57.000 --> 00:13:59.000]  我很願意傾盡我一切
[00:13:59.000 --> 00:14:01.000]  去侍奉祂
[00:14:01.000 --> 00:14:02.000]  其實當我好
[00:14:02.000 --> 00:14:05.000]  二話不說要做的時候
[00:14:05.000 --> 00:14:08.000]  其實都是講你和上帝的關係
[00:14:08.000 --> 00:14:10.000]  當我很願意的時候
[00:14:10.000 --> 00:14:12.000]  其實講你和上帝的關係很好
[00:14:12.000 --> 00:14:14.000]  所以你很愛祂
[00:14:14.000 --> 00:14:16.000]  你很願意盡力去幫祂
[00:14:16.000 --> 00:14:17.000]  不是幫祂
[00:14:17.000 --> 00:14:19.000]  是侍奉祂去做
[00:14:19.000 --> 00:14:22.000]  等於你和一個人關係好的時候
[00:14:22.000 --> 00:14:23.000]  人家問你
[00:14:23.000 --> 00:14:24.000]  你都盡力了
[00:14:24.000 --> 00:14:26.000]  幫盡他
[00:14:26.000 --> 00:14:28.000]  所以其實當我們思想
[00:14:28.000 --> 00:14:32.000]  我願不願意回應上帝的時候
[00:14:32.000 --> 00:14:37.000]  其實是反映著我和上帝的關係
[00:14:37.000 --> 00:14:40.000]  這個月是我們的猜拳餘
[00:14:40.000 --> 00:14:44.000]  都想分享一下我的猜拳經驗
[00:14:44.000 --> 00:14:47.000]  都不算是猜拳的一些恍孫
[00:14:47.000 --> 00:14:50.000]  我讀神學的時候
[00:14:50.000 --> 00:14:52.000]  我都已經一早覺得
[00:14:52.000 --> 00:14:54.000]  我很想去教會默會
[00:14:54.000 --> 00:14:57.000]  我有三分之二的同學說去宣教
[00:14:57.000 --> 00:14:59.000]  我真的覺得宣教不是我的杯茶
[00:14:59.000 --> 00:15:01.000]  我說我不宣教的
[00:15:01.000 --> 00:15:03.000]  所以就這樣
[00:15:03.000 --> 00:15:06.000]  第二年我有一個宣教士的老師
[00:15:06.000 --> 00:15:09.000]  因為那時候神學已經比較多外國人
[00:15:09.000 --> 00:15:12.000]  他就叫我去馬來西亞實習
[00:15:12.000 --> 00:15:15.000]  我就馬上跟他說我不去
[00:15:15.000 --> 00:15:17.000]  第一我不宣教
