
[00:00:00.000 --> 00:00:02.240]  加點我們感激的恩典
[00:01:43.040 --> 00:01:46.640]  所以今年的受難節和復活節
[00:01:46.640 --> 00:01:51.840]  我們選到的經文都是來自羅馬書
[00:01:52.480 --> 00:01:56.320]  今天讓我們再次思想主耶穌之死
[00:01:56.320 --> 00:02:00.080]  帶給世人的意義和好處
[00:02:00.080 --> 00:02:03.120]  今天的經文比較短
[00:02:03.120 --> 00:02:09.760]  我們有足夠時間去仔細地想一想每一節經文的意思
[00:02:09.760 --> 00:02:14.640]  五章六節一開始說「我們還軟弱的時候」
[00:02:14.640 --> 00:02:20.400]  「基督就在特定的時刻為不敬前之人死」
[00:02:22.240 --> 00:02:24.480]  「軟弱的時候是何時呢?」
[00:02:24.480 --> 00:02:31.600]  我相信保羅是說當我們未曾欣順清義的時候
[00:02:31.600 --> 00:02:34.640]  就是那個時候我們和上帝
[00:02:34.640 --> 00:02:38.880]  是沒有一個正常的父子父女的關係的時候
[00:02:38.880 --> 00:02:43.360]  甚至是說我們與上帝為敵的時候
[00:02:43.360 --> 00:02:47.600]  在那個時候我們沒有恆善的力量
[00:02:48.000 --> 00:02:53.360]  只有不斷行惡並且一直走下坡
[00:02:53.360 --> 00:02:57.840]  就即使好像保羅這位猶太人
[00:02:57.840 --> 00:03:02.880]  他受了很多聖經的教導
[00:03:02.880 --> 00:03:12.080]  他真的很想進行聖經的教導來行事為人
[00:03:12.080 --> 00:03:15.840]  外表上其實他都做得到的
[00:03:16.960 --> 00:03:20.160]  正如他在《肥臘秘書》三章六節這麼說
[00:03:20.160 --> 00:03:23.120]  他說就律法上的義說
[00:03:23.120 --> 00:03:26.240]  「我是無可指責的」
[00:03:26.240 --> 00:03:29.920]  行不行啊?無可指責
[00:03:29.920 --> 00:03:31.520]  我全部都做得對
[00:03:31.520 --> 00:03:33.760]  你不可以用律法控告我
[00:03:33.760 --> 00:03:40.320]  但是他的內心仍然是很苦的
[00:03:40.320 --> 00:03:43.200]  所以在羅馬書七章十八節那裡說
[00:03:43.200 --> 00:03:45.520]  「我也知道住在我裡面的」
[00:03:45.520 --> 00:03:48.400]  「就算我肉體中沒有善」
[00:03:48.400 --> 00:03:52.240]  「因為立志為善由得我」
[00:03:52.240 --> 00:03:55.200]  「只是行不出來,由不得我」
[00:03:55.200 --> 00:03:57.920]  並且在二十四節那裡說
[00:03:57.920 --> 00:04:00.400]  「我真是苦啊」
[00:04:00.400 --> 00:04:02.720]  「我真是苦啊」
[00:04:02.720 --> 00:04:06.640]  誰能夠拿出這必死的身體呢?
[00:04:06.640 --> 00:04:08.880]  很久都喊救命
[00:04:08.880 --> 00:04:11.680]  他的內心是痛苦軟弱
[00:04:11.680 --> 00:04:13.200]  很難告訴別人
[00:04:14.000 --> 00:04:17.600]  唯有,有苦自己知道
[00:04:17.600 --> 00:04:21.920]  基督在特定的時刻
[00:04:21.920 --> 00:04:24.560]  為不敬虔的人死
[00:04:24.560 --> 00:04:26.400]  特定的時刻
[00:04:26.400 --> 00:04:29.360]  就是上帝精心設計
[00:04:29.360 --> 00:04:31.760]  挑選出來的時刻
[00:04:31.760 --> 00:04:34.400]  或者是時機
[00:04:34.400 --> 00:04:39.760]  基督的死
[00:04:39.760 --> 00:04:42.480]  不是歷史上的偶然事件
[00:04:42.800 --> 00:04:44.800]  我們看看歷史
[00:04:44.800 --> 00:04:46.000]  假如過幾年
[00:04:46.000 --> 00:04:50.000]  為何偶然選出了美國總統特尼普
[00:04:50.000 --> 00:04:52.560]  這些可能是偶然事件
[00:04:52.560 --> 00:04:54.320]  但是耶穌的誕生
[00:04:54.320 --> 00:04:55.600]  耶穌所做的事
[00:04:55.600 --> 00:04:59.120]  是上帝的精心安排
[00:04:59.120 --> 00:05:02.160]  上帝有時我覺得
[00:05:02.160 --> 00:05:05.280]  有點像一位編劇兼導演
[00:05:05.280 --> 00:05:06.800]  他有編劇導演
[00:05:06.800 --> 00:05:09.040]  找主耶穌來做男主角
[00:05:09.040 --> 00:05:11.520]  在歷史舞台上
[00:05:11.520 --> 00:05:13.520]  在特定的時刻出現
[00:05:13.520 --> 00:05:17.040]  為不敬虔之人死
[00:05:17.040 --> 00:05:21.280]  不敬虔的人就是否認上帝
[00:05:21.280 --> 00:05:23.280]  或者否定上帝
[00:05:23.280 --> 00:05:25.280]  認為沒有上帝的人
[00:05:25.280 --> 00:05:27.040]  他們一般都認為
[00:05:27.040 --> 00:05:31.040]  自然界一切只不過是偶然存在
[00:05:31.040 --> 00:05:34.400]  由於人否定上帝
[00:05:34.400 --> 00:05:37.920]  會帶來一連串的罪惡後果
[00:05:39.120 --> 00:05:43.280]  保羅在羅馬書第一章的《立論》一開始就說
[00:05:43.280 --> 00:05:46.080]  當人不敬畏上帝
[00:05:46.080 --> 00:05:48.080]  就變得很愚昧
[00:05:48.080 --> 00:05:52.240]  人就會有個經常去拜偶像
[00:05:52.240 --> 00:05:54.720]  人就會放縱自己的情慾
[00:05:54.720 --> 00:05:56.720]  交同性戀
[00:05:56.720 --> 00:05:58.480]  並且人與人之間
[00:05:58.480 --> 00:06:02.160]  都是充滿了以如我詐的行為等等
[00:06:02.160 --> 00:06:07.520]  如果這些行為是沒有人理會
[00:06:07.520 --> 00:06:09.520]  那就當然沒事了
[00:06:09.520 --> 00:06:10.880]  有什麼所謂的犯罪?
[00:06:10.880 --> 00:06:12.160]  就是犯罪
[00:06:12.160 --> 00:06:13.920]  我喜歡犯罪就犯罪吧
[00:06:13.920 --> 00:06:15.120]  我長大了
[00:06:15.120 --> 00:06:17.520]  你來吵我我再打你
[00:06:17.520 --> 00:06:19.520]  無所謂的
[00:06:19.520 --> 00:06:21.520]  但是這些行為
[00:06:21.520 --> 00:06:25.520]  最後是會受到公義的上帝審判
[00:06:25.520 --> 00:06:28.960]  而審判的結果是非常嚴厲
[00:06:28.960 --> 00:06:30.960]  是永恆的死
[00:06:30.960 --> 00:06:32.960]  是永遠與上帝隔絕
[00:06:32.960 --> 00:06:35.920]  只有悲傷和痛苦
[00:06:35.920 --> 00:06:37.920]  是等待那些人的
[00:06:37.920 --> 00:06:42.320]  這個後果可以說是非常嚴重
[00:06:42.320 --> 00:06:46.800]  不過上帝做人的原意
[00:06:46.800 --> 00:06:48.800]  不是想人去地獄的
[00:06:48.800 --> 00:06:52.640]  所以上帝就想出了另外一個辦法
[00:06:52.640 --> 00:06:55.600]  去拯救人類脫離這個困局
[00:06:55.600 --> 00:07:00.560]  上帝的辦法就是用代替的辦法
[00:07:00.560 --> 00:07:02.160]  代替的辦法
[00:07:02.160 --> 00:07:04.160]  用一個人的死亡
[00:07:04.160 --> 00:07:07.520]  去代替所有罪人的死亡
[00:07:07.520 --> 00:07:10.560]  但是這個人
[00:07:10.560 --> 00:07:12.560]  要滿足一些條件
[00:07:12.560 --> 00:07:15.840]  才可以代表人類去死
[00:07:15.840 --> 00:07:21.520]  第一個條件他一定要是一個人
[00:07:21.520 --> 00:07:24.720]  是人才可以去替人死
[00:07:24.720 --> 00:07:28.160]  不可以派個天使來替人死
[00:07:28.160 --> 00:07:31.600]  天使代死不行
[00:07:32.880 --> 00:07:34.400]  在舊約裡面
[00:07:34.400 --> 00:07:36.400]  我們當然看到憲制的制度
[00:07:36.400 --> 00:07:38.400]  就用動物代死
[00:07:38.400 --> 00:07:41.200]  但那個是暫時性的
[00:07:41.200 --> 00:07:44.160]  並且你每次犯罪都要選一隻動物
[00:07:44.160 --> 00:07:49.680]  他是不可以永遠解決到
[00:07:49.680 --> 00:07:52.880]  我們與上帝隔離了的問題
[00:07:52.880 --> 00:07:57.920]  另一個條件就是這個人
[00:07:57.920 --> 00:07:59.920]  一定要是一個完全的人
[00:08:00.800 --> 00:08:03.760]  他自己是沒有什麼瑕疵的
[00:08:03.760 --> 00:08:05.760]  才可以替全人類去死
[00:08:05.760 --> 00:08:07.760]  代表全人類去死
[00:08:07.760 --> 00:08:11.200]  而帶來一個永恆的效果
[00:08:11.200 --> 00:08:14.640]  如果那個人
[00:08:14.640 --> 00:08:16.640]  不是一位完全的人
[00:08:16.640 --> 00:08:19.600]  那就是說他本身就是罪人
[00:08:19.600 --> 00:08:22.800]  那他最多就是為自己的罪死
[00:08:22.800 --> 00:08:26.400]  他沒有資格代表全人類的罪死
[00:08:26.400 --> 00:08:29.600]  結果呢
[00:08:29.600 --> 00:08:31.600]  上帝看來找來找去
[00:08:31.600 --> 00:08:34.480]  在人間找不到任何一個人
[00:08:34.480 --> 00:08:37.280]  他就只有派他的兒子
[00:08:37.280 --> 00:08:40.000]  於是乎就有了道
[00:08:40.000 --> 00:08:42.000]  成為肉身來到世上
[00:08:42.000 --> 00:08:45.200]  作為一個人類的代表
[00:08:45.200 --> 00:08:47.600]  為不敬前的人
[00:08:47.600 --> 00:08:50.400]  或者說是為罪人死
[00:08:50.400 --> 00:08:55.200]  在那裡願意相信跟隨耶穌的人
[00:08:55.200 --> 00:08:59.200]  都可以跟上帝恢復正常的
[00:08:59.200 --> 00:09:01.200]  父子父女關係
[00:09:01.200 --> 00:09:06.960]  那為什麼這件事要發生在兩千多年前呢
[00:09:06.960 --> 00:09:08.960]  發生在今天不是很好
[00:09:08.960 --> 00:09:10.960]  在我當中我們看看耶穌
[00:09:10.960 --> 00:09:12.960]  他怎樣行神蹟
[00:09:12.960 --> 00:09:14.960]  然後才死
[00:09:14.960 --> 00:09:16.960]  讓我們親眼見到他
[00:09:16.960 --> 00:09:20.960]  上帝揀選的時機
[00:09:20.960 --> 00:09:24.800]  肯定是最合適的時機
[00:09:24.800 --> 00:09:26.800]  如果是現代之來的話
[00:09:26.800 --> 00:09:28.800]  我想以色列總理
[00:09:28.800 --> 00:09:30.800]  最多都是將耶穌
[00:09:30.800 --> 00:09:32.800]  困起來吧這個瘋子
[00:09:32.800 --> 00:09:34.800]  困住他吧
[00:09:34.800 --> 00:09:36.800]  而不是會殺害他
[00:09:36.800 --> 00:09:40.800]  即使以色列總理說要殺害他
[00:09:40.800 --> 00:09:44.800]  都不會用十字架這種方法的
[00:09:44.800 --> 00:09:48.800]  但兩千年前的環境就很不同了
[00:09:48.800 --> 00:09:50.800]  在政治方面
[00:09:50.800 --> 00:09:54.800]  猶太人沒有自己的國家
[00:09:54.800 --> 00:09:56.800]  他當時是受羅馬人統治
[00:09:56.800 --> 00:10:00.800]  在耶穌受死的那一年
[00:10:00.800 --> 00:10:04.800]  大約是主後三十年左右
[00:10:04.800 --> 00:10:16.800]  那時羅馬派去巴勒斯坦的總督
[00:10:16.800 --> 00:10:18.800]  比拉多
[00:10:18.800 --> 00:10:20.800]  他的官位正好是
[00:10:20.800 --> 00:10:24.800]  由於一些政治上的原因
[00:10:24.800 --> 00:10:26.800]  不是很穩定
[00:10:26.800 --> 00:10:28.800]  所以
[00:10:28.800 --> 00:10:32.800]  令到他本來都不想發耶穌
[00:10:32.800 --> 00:10:36.800]  但他又不想得罪猶太人
[00:10:36.800 --> 00:10:40.800]  如果得罪猶太人引起暴動
[00:10:40.800 --> 00:10:42.800]  他的官位就實行武行當
[00:10:42.800 --> 00:10:44.800]  被人炒魷魚
[00:10:44.800 --> 00:10:48.800]  猶太人其實都很聰明的
[00:10:48.800 --> 00:10:50.800]  他們的政治智慧很厲害
[00:10:50.800 --> 00:10:52.800]  他們的領袖
[00:10:52.800 --> 00:10:54.800]  就知道當時的政治局勢
[00:10:54.800 --> 00:10:56.800]  於是就鼓動群眾
[00:10:56.800 --> 00:11:00.800]  要逼比拉多下令去殺耶穌
[00:11:00.800 --> 00:11:02.800]  所以
[00:11:02.800 --> 00:11:04.800]  最後比拉多又怎樣
[00:11:04.800 --> 00:11:06.800]  他選擇埋沒良心
[00:11:06.800 --> 00:11:08.800]  洗洗手
[00:11:08.800 --> 00:11:10.800]  清水洗過洗完手
[00:11:10.800 --> 00:11:12.800]  不關我們事
[00:11:12.800 --> 00:11:14.800]  他是選擇了
[00:11:14.800 --> 00:11:16.800]  順應猶太人要求
[00:11:16.800 --> 00:11:18.800]  將耶穌釘在十字架上
[00:11:20.800 --> 00:11:22.800]  現今社會真的不太可能
[00:11:22.800 --> 00:11:24.800]  由法官審判之後
[00:11:24.800 --> 00:11:26.800]  認定一個人明明是無罪的
[00:11:26.800 --> 00:11:28.800]  而將他判死刑
[00:11:28.800 --> 00:11:32.800]  現在就不是一個合適的時機
[00:11:32.800 --> 00:11:34.800]  很難死耶穌這麼救
[00:11:34.800 --> 00:11:39.800]  保羅在《羅馬書》11章
[00:11:39.800 --> 00:11:41.800]  他想到上帝的智慧
[00:11:41.800 --> 00:11:43.800]  他非常讚嘆
[00:11:43.800 --> 00:11:51.800]  甚在上帝豐富智慧和知識
[00:11:51.800 --> 00:11:53.800]  他的審判
[00:11:53.800 --> 00:11:55.800]  他的判斷何其難得
[00:11:55.800 --> 00:11:58.800]  他的蹤跡何其難逞
[00:11:58.800 --> 00:12:03.800]  上帝選定了在兩千多年前
[00:12:03.800 --> 00:12:05.800]  猶太人的如意節
[00:12:05.800 --> 00:12:08.800]  就是一個最適當的時刻
[00:12:08.800 --> 00:12:11.800]  我們不必懷疑上帝的智慧
[00:12:13.800 --> 00:12:15.800]  為異人死是少有的
[00:12:15.800 --> 00:12:17.800]  什麼是異人呢?
[00:12:17.800 --> 00:12:20.800]  大概就是和上帝有好關係的人
[00:12:20.800 --> 00:12:22.800]  甚至行為很好
[00:12:22.800 --> 00:12:29.800]  在聖經裡面提到異人的時候
[00:12:29.800 --> 00:12:32.800]  就不是單單是指行為上的好
[00:12:32.800 --> 00:12:35.800]  而是他要敬畏上帝
[00:12:35.800 --> 00:12:41.800]  為異人死是少有的
[00:12:41.800 --> 00:12:46.800]  最近電視新聞提到教宗患了肺炎
[00:12:46.800 --> 00:12:50.800]  也拍到很多教徒為他祈禱
[00:12:50.800 --> 00:12:54.800]  但幾乎沒有人願意出來為他死
[00:12:54.800 --> 00:13:01.800]  在澳洲
[00:13:01.800 --> 00:13:05.800]  如果我們患了腎病
[00:13:05.800 --> 00:13:07.800]  需要換腎
[00:13:07.800 --> 00:13:11.800]  原來平均要等兩年以上
[00:13:11.800 --> 00:13:15.800]  因為要等有人願意捐腎的人
[00:13:15.800 --> 00:13:17.800]  要等他死
[00:13:17.800 --> 00:13:19.800]  等他死才拿到他的腎
[00:13:19.800 --> 00:13:21.800]  來給另外一個人
[00:13:21.800 --> 00:13:24.800]  還要是合用才行
[00:13:24.800 --> 00:13:27.800]  不是所有都合用
[00:13:27.800 --> 00:13:32.800]  很少有陌生的人
[00:13:32.800 --> 00:13:35.800]  願意捐出自己的一個腎
[00:13:35.800 --> 00:13:37.800]  去給另外一位
[00:13:37.800 --> 00:13:39.800]  無親無故
[00:13:39.800 --> 00:13:41.800]  純粹只是由於那位病人
[00:13:41.800 --> 00:13:44.800]  是一個好人
[00:13:44.800 --> 00:13:46.800]  異人大慈善家
[00:13:46.800 --> 00:13:50.800]  很少這樣做
[00:13:50.800 --> 00:13:52.800]  所以為異人死真的少有
[00:13:52.800 --> 00:13:54.800]  其實在澳洲
[00:13:54.800 --> 00:13:56.800]  如果要找一個活人
[00:13:56.800 --> 00:13:58.800]  不要說等人死
[00:13:58.800 --> 00:14:00.800]  找一個活人捐一個腎
[00:14:00.800 --> 00:14:02.800]  給另外一個活人行不行
[00:14:02.800 --> 00:14:04.800]  可以的
[00:14:04.800 --> 00:14:06.800]  最近我有一位朋友
[00:14:06.800 --> 00:14:10.800]  他捐了一個腎給他的女兒
[00:14:10.800 --> 00:14:13.800]  不過原來不是你說捐就捐的
[00:14:13.800 --> 00:14:15.800]  很多手續去檢查
[00:14:15.800 --> 00:14:16.800]  這個檢查那個
[00:14:16.800 --> 00:14:17.800]  驗這個驗那個
[00:14:17.800 --> 00:14:18.800]  照這個照那個
[00:14:18.800 --> 00:14:20.800]  弄了一大輪
[00:14:20.800 --> 00:14:22.800]  還要吃藥
[00:14:22.800 --> 00:14:25.800]  即是你沒事都要吃些藥
[00:14:25.800 --> 00:14:27.800]  弄了一年之後
[00:14:27.800 --> 00:14:29.800]  才終於等到最後一步
[00:14:29.800 --> 00:14:34.800]  約定一個日期你來醫院過世
[00:14:34.800 --> 00:14:36.800]  為異人死
[00:14:36.800 --> 00:14:39.800]  確實很少會發生
[00:14:39.800 --> 00:14:41.800]  波羅接著又補充一句
[00:14:41.800 --> 00:14:42.800]  為人人死
[00:14:42.800 --> 00:14:45.800]  或者有這樣做的
[00:14:45.800 --> 00:14:47.800]  為人人死
[00:14:47.800 --> 00:14:49.800]  希臘文這個人人
[00:14:49.800 --> 00:14:52.800]  其實應該譯做好人
[00:14:52.800 --> 00:14:55.800]  我相信是合理的解釋
[00:14:55.800 --> 00:14:56.800]  好人
[00:14:56.800 --> 00:14:58.800]  他好成怎樣呢
[00:14:58.800 --> 00:15:00.800]  為什麼為好人死
[00:15:00.800 --> 00:15:03.800]  會有人或者這樣做呢
[00:15:03.800 --> 00:15:06.800]  即是或者
[00:15:06.800 --> 00:15:08.800]  我相信那個好人
[00:15:08.800 --> 00:15:11.800]  很可能是曾經對自己
[00:15:11.800 --> 00:15:12.800]  很有恩惠
[00:15:12.800 --> 00:15:15.800]  幫過自己很多忙
[00:15:15.800 --> 00:15:17.800]  如果用華人的話
[00:15:17.800 --> 00:15:18.800]  應該說是
[00:15:18.800 --> 00:15:21.800]  因人可能更貼切
[00:15:21.800 --> 00:15:24.800]  為因人死或者有這樣做的
[00:15:24.800 --> 00:15:25.800]  我們這些屬於
[00:15:25.800 --> 00:15:27.800]  上個世紀出生的華人
[00:15:27.800 --> 00:15:31.800]  就會受到古老傳統的教誨
[00:15:31.800 --> 00:15:35.800]  我們得人恩典千年記
[00:15:35.800 --> 00:15:38.800]  有機會我們要報恩
[00:15:38.800 --> 00:15:40.800]  但是這個時代現代人
[00:15:40.800 --> 00:15:42.800]  可能沒有這個概念
[00:15:42.800 --> 00:15:44.800]  得到那個恩典之後
[00:15:44.800 --> 00:15:46.800]  不一定要報恩
[00:15:46.800 --> 00:15:49.800]  他不害你已經算好了
[00:15:49.800 --> 00:15:51.800]  因為新一代的人
[00:15:51.800 --> 00:15:53.800]  很多都會認為
[00:15:53.800 --> 00:15:55.800]  我所有的一切
[00:15:55.800 --> 00:15:56.800]  我今天來到這個世界
[00:15:56.800 --> 00:15:58.800]  是上一代欠了我的
[00:15:58.800 --> 00:16:03.800]  他們欠了我一個幸福人生
[00:16:03.800 --> 00:16:06.800]  記得在從前的教會
[00:16:06.800 --> 00:16:08.800]  都有辦英文辦
[00:16:08.800 --> 00:16:09.800]  幫助很多
[00:16:09.800 --> 00:16:12.800]  不是很會講英語的華人
[00:16:12.800 --> 00:16:13.800]  學英文
[00:16:13.800 --> 00:16:14.800]  那裡的老師
[00:16:14.800 --> 00:16:15.800]  都是英文和會友
[00:16:15.800 --> 00:16:17.800]  一般都是非常熱情
[00:16:17.800 --> 00:16:18.800]  他們做這件事
[00:16:18.800 --> 00:16:20.800]  又不是為了錢
[00:16:20.800 --> 00:16:21.800]  沒有工資
[00:16:21.800 --> 00:16:23.800]  全部是義務來的
[00:16:23.800 --> 00:16:24.800]  來學英文的人
[00:16:24.800 --> 00:16:25.800]  都是免費的
[00:16:25.800 --> 00:16:26.800]  不用付錢
[00:16:26.800 --> 00:16:31.800]  教會還出茶、茶點請他們吃
[00:16:31.800 --> 00:16:33.800]  每逢聖誕節將近的時候
[00:16:33.800 --> 00:16:34.800]  當然最後一堂
[00:16:34.800 --> 00:16:36.800]  最後一堂多數
[00:16:36.800 --> 00:16:38.800]  就會搞一個聖誕聚餐
[00:16:38.800 --> 00:16:41.800]  鼓勵學員來參加
[00:16:41.800 --> 00:16:43.800]  結果我留意到一個現象
[00:16:43.800 --> 00:16:46.800]  很多華人都不來參加
[00:16:46.800 --> 00:16:48.800]  他們來只是想要
[00:16:48.800 --> 00:16:51.800]  拿到自己想要的東西
[00:16:51.800 --> 00:16:54.800]  是一個非常自我忠心
[00:16:54.800 --> 00:16:57.800]  的態度
[00:16:57.800 --> 00:16:59.800]  起初我也不是很開心
[00:16:59.800 --> 00:17:00.800]  但是後來我回心一想
[00:17:00.800 --> 00:17:01.800]  算了
[00:17:01.800 --> 00:17:04.800]  我們是想將好東西和人分享
[00:17:04.800 --> 00:17:05.800]  他們不要
[00:17:05.800 --> 00:17:07.800]  是他們的損失
[00:17:07.800 --> 00:17:10.800]  好東西仍然留在我們身上
[00:17:10.800 --> 00:17:13.800]  所以我們仍然要歡喜快樂
[00:17:13.800 --> 00:17:15.800]  來慶祝聖誕
[00:17:15.800 --> 00:17:18.800]  但是基督就很特別
[00:17:18.800 --> 00:17:21.800]  祂不是為了義人死
[00:17:21.800 --> 00:17:22.800]  不是為了恩人死
[00:17:22.800 --> 00:17:24.800]  不是為了好人死
[00:17:24.800 --> 00:17:28.800]  而是為了罪人死
[00:17:28.800 --> 00:17:31.800]  這個真是千古奇聞
[00:17:31.800 --> 00:17:35.800]  為罪人死
[00:17:35.800 --> 00:17:37.800]  我記得好幾年前
[00:17:37.800 --> 00:17:40.800]  有一個巴黎廳的案件
[00:17:40.800 --> 00:17:41.800]  那個案件就是說
[00:17:41.800 --> 00:17:43.800]  澳洲有十個澳洲青年
[00:17:43.800 --> 00:17:44.800]  去了巴黎廳
[00:17:44.800 --> 00:17:47.800]  偷運毒品到印尼的巴黎
[00:17:47.800 --> 00:17:50.800]  被印尼抓了
[00:17:50.800 --> 00:17:52.800]  印尼法院判了
[00:17:52.800 --> 00:17:55.800]  那兩個頭目是要判死刑
[00:17:55.800 --> 00:17:58.800]  澳洲政府出了很多力
[00:17:58.800 --> 00:18:01.800]  要求印尼總理
[00:18:01.800 --> 00:18:04.800]  總統特赦行不行
[00:18:04.800 --> 00:18:07.800]  結果都不成功
[00:18:07.800 --> 00:18:08.800]  我想假如
[00:18:08.800 --> 00:18:10.800]  假如而已
[00:18:10.800 --> 00:18:11.800]  如果印尼政府說
[00:18:11.800 --> 00:18:13.800]  我們有一條例
[00:18:13.800 --> 00:18:14.800]  特赦不行
[00:18:14.800 --> 00:18:15.800]  但是我們有一條例
[00:18:15.800 --> 00:18:17.800]  如果你想這兩個人走
[00:18:17.800 --> 00:18:22.800]  你找兩個跟他們無親無故
[00:18:22.800 --> 00:18:25.800]  又沒有犯罪紀錄的人
[00:18:25.800 --> 00:18:26.800]  你找他們兩個過來
[00:18:26.800 --> 00:18:27.800]  代他們死
[00:18:27.800 --> 00:18:31.800]  我就把這兩個放給你
[00:18:31.800 --> 00:18:32.800]  要無親無故
[00:18:32.800 --> 00:18:34.800]  不是親戚
[00:18:34.800 --> 00:18:38.800]  那我又不准患有絕症
[00:18:38.800 --> 00:18:39.800]  那我就真的不知道
[00:18:39.800 --> 00:18:40.800]  有沒有人會
[00:18:40.800 --> 00:18:41.800]  他說好啊好啊
[00:18:41.800 --> 00:18:42.800]  我去吧
[00:18:42.800 --> 00:18:43.800]  我去死吧
[00:18:43.800 --> 00:18:45.800]  讓那兩個人可以回來
[00:18:45.800 --> 00:18:47.800]  我不會這麼做
[00:18:47.800 --> 00:18:50.800]  記住那兩個是罪人
[00:18:50.800 --> 00:18:52.800]  他們是罪有應得的
[00:18:52.800 --> 00:18:56.800]  犯了印尼的法律
[00:18:56.800 --> 00:18:58.800]  你如果問我
[00:18:58.800 --> 00:19:02.800]  他自己真的罪有應得
[00:19:02.800 --> 00:19:05.800]  他死他的事
[00:19:05.800 --> 00:19:10.800]  我為什麼要去代他死
[00:19:10.800 --> 00:19:12.800]  我不知道你們怎麼想
[00:19:12.800 --> 00:19:13.800]  有沒有人說
[00:19:13.800 --> 00:19:16.800]  不怕我去吧
[00:19:16.800 --> 00:19:18.800]  救回兩個人
[00:19:18.800 --> 00:19:23.800]  有沒有人願意救人
[00:19:23.800 --> 00:19:28.800]  唯有基督在我們還作罪人的時候
[00:19:28.800 --> 00:19:30.800]  為我們死
[00:19:30.800 --> 00:19:36.800]  上帝的愛就此向我們顯明了
[00:19:36.800 --> 00:19:38.800]  唯有基督願意為我們這些罪人死
[00:19:38.800 --> 00:19:39.800]  原來有目的
[00:19:39.800 --> 00:19:41.800]  那目的是什麼
[00:19:41.800 --> 00:19:45.800]  是要顯明上帝愛世人
[00:19:45.800 --> 00:19:47.800]  在這個人世間
[00:19:47.800 --> 00:19:48.800]  古今中外
[00:19:48.800 --> 00:19:52.800]  都有很多的偉大的愛的故事
[00:19:52.800 --> 00:19:54.800]  或者愛情故事
[00:19:54.800 --> 00:19:56.800]  我特別用AI
[00:19:56.800 --> 00:19:58.800]  深度求索碟斯
[00:19:58.800 --> 00:20:00.800]  去找一下中國民間
[00:20:00.800 --> 00:20:02.800]  有沒有什麼愛的故事
[00:20:02.800 --> 00:20:06.800]  結果碟斯找到八個出來
[00:20:06.800 --> 00:20:07.800]  但是看來看去
[00:20:07.800 --> 00:20:11.800]  全部都是男女的愛情故事居多
[00:20:11.800 --> 00:20:12.800]  《白蛇傳》
[00:20:12.800 --> 00:20:14.800]  《梁山八月竹櫻台》
[00:20:14.800 --> 00:20:16.800]  《孟姜女哭長城》
[00:20:16.800 --> 00:20:18.800]  《牛郎織女》
[00:20:18.800 --> 00:20:22.800]  這些都是中國民間的愛情故事
[00:20:22.800 --> 00:20:25.800]  只有一個不是和男女有關
[00:20:25.800 --> 00:20:27.800]  孔庸讓妮
[00:20:27.800 --> 00:20:28.800]  尊重她
[00:20:28.800 --> 00:20:30.800]  給她大理你死
[00:20:30.800 --> 00:20:33.800]  都不是為哥哥去死
