
[00:00:00.000 --> 00:00:02.000]  在開始我們講到的時候
[00:05:48.000 --> 00:05:50.000]  就好像以利亞的新瓶一樣
[00:05:50.000 --> 00:05:52.000]  很平凡的當中
[00:05:52.000 --> 00:05:54.000]  但是這個經節裡面不平凡
[00:05:54.000 --> 00:05:56.000]  第一個就是
[00:05:56.000 --> 00:05:58.000]  原來我們每一個在座當中
[00:05:58.000 --> 00:06:00.000]  都很平凡的人
[00:06:00.000 --> 00:06:02.000]  在這裡激烈
[00:06:02.000 --> 00:06:04.000]  激烈是什麼呢
[00:06:04.000 --> 00:06:06.000]  如果大家去查聖經
[00:06:06.000 --> 00:06:08.000]  你會發覺激烈是一個很出名的地方
[00:06:08.000 --> 00:06:10.000]  一開始
[00:06:10.000 --> 00:06:12.000]  創世紀就引入激烈
[00:06:12.000 --> 00:06:14.000]  激烈是在約旦河以東的地方
[00:06:14.000 --> 00:06:16.000]  他未入
[00:06:16.000 --> 00:06:18.000]  英許地的時候已經很出名
[00:06:18.000 --> 00:06:20.000]  但是激烈寄居裡面
[00:06:20.000 --> 00:06:24.000]  有一個寄居的提詩給人
[00:06:24.000 --> 00:06:26.000]  提詩給人我們更加不知道是什麼
[00:06:26.000 --> 00:06:28.000]  以利亞你猜你知不知道是什麼
[00:06:28.000 --> 00:06:30.000]  如果你什麼都不看
[00:06:30.000 --> 00:06:32.000]  你就按聖經
[00:06:32.000 --> 00:06:34.000]  由創世紀看到
[00:06:34.000 --> 00:06:36.000]  列王紀上第十七章
[00:06:36.000 --> 00:06:38.000]  以利亞是第一次出現
[00:06:38.000 --> 00:06:42.000]  是因為我們看的雅各書多
[00:06:42.000 --> 00:06:44.000]  知道以利亞是怎麼樣
[00:06:44.000 --> 00:06:46.000]  我們調轉了來
[00:06:46.000 --> 00:06:48.000]  原來當以利亞在這個
[00:06:48.000 --> 00:06:50.000]  第一節的第一大段
[00:06:50.000 --> 00:06:52.000]  十七章一節的A
[00:06:52.000 --> 00:06:56.000]  就是激烈寄居的提詩給人
[00:06:56.000 --> 00:06:58.000]  以利亞
[00:06:58.000 --> 00:07:00.000]  對阿哈說
[00:07:00.000 --> 00:07:02.000]  兩個人物
[00:07:02.000 --> 00:07:04.000]  一個是以利亞一個是阿哈
[00:07:04.000 --> 00:07:06.000]  兩個人都是直接或者
[00:07:06.000 --> 00:07:08.000]  是間接地被上帝揀選
[00:07:08.000 --> 00:07:10.000]  直接就是以利亞
[00:07:10.000 --> 00:07:12.000]  我相信是上帝揀選他出來
[00:07:12.000 --> 00:07:14.000]  阿哈就是由他的爸爸
[00:07:14.000 --> 00:07:16.000]  整個王朝開始去揀選
[00:07:16.000 --> 00:07:18.000]  如果不是上帝應允
[00:07:18.000 --> 00:07:20.000]  沒有人可以到那個王朝
[00:07:20.000 --> 00:07:22.000]  今天雖然
[00:07:22.000 --> 00:07:24.000]  明天後天有人去遊行
[00:07:24.000 --> 00:07:26.000]  叫人下台
[00:07:26.000 --> 00:07:28.000]  但是如果沒有上帝的應許
[00:07:28.000 --> 00:07:30.000]  包括我們的特首
[00:07:30.000 --> 00:07:32.000]  包括昔日迫害過我們的毛澤東
[00:07:32.000 --> 00:07:34.000]  有沒有上帝的看法
[00:07:34.000 --> 00:07:36.000]  我要知道
[00:07:36.000 --> 00:07:38.000]  羅馬書告訴我們
[00:07:38.000 --> 00:07:40.000]  政權是在上帝的手中
[00:07:40.000 --> 00:07:42.000]  王的手在耶和華的手中
[00:07:42.000 --> 00:07:44.000]  好像冷溝的水
[00:07:44.000 --> 00:07:46.000]  這兩個人物
[00:07:46.000 --> 00:07:48.000]  其實在當中裡面
[00:07:48.000 --> 00:07:50.000]  沒有什麼特別
[00:07:50.000 --> 00:07:52.000]  但也很特別
[00:07:52.000 --> 00:07:54.000]  因為阿哈是一個政治領袖
[00:07:54.000 --> 00:07:56.000]  在聖經說
[00:07:56.000 --> 00:07:58.000]  阿哈是一個北角的王
[00:07:58.000 --> 00:08:00.000]  他行惡比以前的王更深
[00:08:00.000 --> 00:08:02.000]  阿哈是一個皇帝
[00:08:02.000 --> 00:08:04.000]  但他不是一個好王
[00:08:04.000 --> 00:08:06.000]  在列王紀上和下都是這樣評斷所有王
[00:08:06.000 --> 00:08:08.000]  如果他行耶和華眼中
[00:08:08.000 --> 00:08:10.000]  看為惡的就不是一個好王
[00:08:10.000 --> 00:08:12.000]  行耶和華眼中看為正的
[00:08:12.000 --> 00:08:14.000]  就是一個好王
[00:08:14.000 --> 00:08:16.000]  而阿哈很明顯就不是
[00:08:16.000 --> 00:08:18.000]  但他是一個很出名
[00:08:18.000 --> 00:08:20.000]  被神揀選
[00:08:20.000 --> 00:08:22.000]  但是在這裡記載另一個就是什麼
[00:08:22.000 --> 00:08:24.000]  以利亞
[00:08:24.000 --> 00:08:26.000]  十七章一節引入以利亞在列王紀上
[00:08:26.000 --> 00:08:28.000]  就成為列王紀上
[00:08:28.000 --> 00:08:30.000]  重心的人物的其中一個
[00:08:30.000 --> 00:08:32.000]  在這裡說到一件事
[00:08:32.000 --> 00:08:34.000]  之前聖經沒有介紹過
[00:08:34.000 --> 00:08:36.000]  以利亞
[00:08:36.000 --> 00:08:38.000]  他是一個無名的傳道者
[00:08:38.000 --> 00:08:40.000]  他是一個無名的傳道者
[00:08:40.000 --> 00:08:42.000]  他開始了正正式式的
[00:08:42.000 --> 00:08:44.000]  先知的角色
[00:08:44.000 --> 00:08:46.000]  先知就是神的代言人
[00:08:46.000 --> 00:08:48.000]  不一定是說
[00:08:48.000 --> 00:08:50.000]  三年後會發生什麼事
[00:08:50.000 --> 00:08:52.000]  不過有些時候
[00:08:52.000 --> 00:08:54.000]  我們都可以有先知的角色
[00:08:54.000 --> 00:08:56.000]  如果你是聖經熟悉的
[00:08:56.000 --> 00:08:58.000]  你可以知道哪些是真先知
[00:08:58.000 --> 00:09:00.000]  哪些是假先知
[00:09:00.000 --> 00:09:02.000]  我可以告訴你
[00:09:02.000 --> 00:09:04.000]  我知道耶穌一定會回來
[00:09:04.000 --> 00:09:06.000]  有沒有人不相信
[00:09:06.000 --> 00:09:08.000]  如果不相信就麻煩了
[00:09:08.000 --> 00:09:10.000]  這是貼著我現在看的重點
[00:09:10.000 --> 00:09:12.000]  耶穌一定會回來
[00:09:12.000 --> 00:09:14.000]  你告訴別人耶穌一定會回來
[00:09:14.000 --> 00:09:16.000]  他可以有先知的角色
[00:09:16.000 --> 00:09:18.000]  因為按聖經說
[00:09:18.000 --> 00:09:20.000]  我們是代言人
[00:09:20.000 --> 00:09:22.000]  但耶穌在十二月二十一日回來
[00:09:22.000 --> 00:09:24.000]  這句一定是假
[00:09:24.000 --> 00:09:26.000]  因為那次我記得
[00:09:26.000 --> 00:09:28.000]  他有個團契
[00:09:28.000 --> 00:09:30.000]  他問牧師十二月一日是不是末日
[00:09:30.000 --> 00:09:32.000]  我說一定不會
[00:09:32.000 --> 00:09:34.000]  其實在末日的地方
[00:09:34.000 --> 00:09:36.000]  是對那些什麼呢
[00:09:36.000 --> 00:09:38.000]  資訊發達的人才會這樣說
[00:09:38.000 --> 00:09:40.000]  資訊發達的傳說
[00:09:40.000 --> 00:09:42.000]  現在WhatsApp有人說十二月二十一日
[00:09:42.000 --> 00:09:44.000]  就會末日了
[00:09:44.000 --> 00:09:46.000]  或者十二月今天是幾號
[00:09:46.000 --> 00:09:48.000]  三十
[00:09:48.000 --> 00:09:50.000]  五點
[00:09:50.000 --> 00:09:52.000]  兄弟姐妹們
[00:09:52.000 --> 00:09:54.000]  你知不知道在非洲的地方
[00:09:54.000 --> 00:09:56.000]  連報紙都沒有
[00:09:56.000 --> 00:09:58.000]  那些人
[00:09:58.000 --> 00:10:00.000]  怎知末日
[00:10:00.000 --> 00:10:02.000]  當上帝公平的時候
[00:10:02.000 --> 00:10:04.000]  那些人就會很可憐
[00:10:04.000 --> 00:10:06.000]  所以告訴你
[00:10:06.000 --> 00:10:08.000]  如果科技不去到全世界那麼發達
[00:10:08.000 --> 00:10:10.000]  WhatsApp或者報紙很流行
[00:10:10.000 --> 00:10:12.000]  沒有太陽爽報
[00:10:12.000 --> 00:10:14.000]  周圍走的時候
[00:10:14.000 --> 00:10:16.000]  哪個日子是沒有人
[00:10:16.000 --> 00:10:18.000]  那個一定是假的
[00:10:18.000 --> 00:10:20.000]  不過我們不要說那麼遠
[00:10:20.000 --> 00:10:22.000]  那個先知的角色
[00:10:22.000 --> 00:10:24.000]  由他開始
[00:10:24.000 --> 00:10:26.000]  第十八章
[00:10:26.000 --> 00:10:28.000]  他一個人
[00:10:28.000 --> 00:10:30.000]  抵擋多少
[00:10:30.000 --> 00:10:32.000]  八百五十個京派
[00:10:32.000 --> 00:10:34.000]  巴黎和阿塞拉的先知
[00:10:34.000 --> 00:10:36.000]  列王際下
[00:10:36.000 --> 00:10:38.000]  接著
[00:10:38.000 --> 00:10:40.000]  他是其中在聖經
[00:10:40.000 --> 00:10:42.000]  記載的兩個人物
[00:10:42.000 --> 00:10:44.000]  特別是舊約
[00:10:44.000 --> 00:10:46.000]  一個是以諾
[00:10:46.000 --> 00:10:48.000]  舊約的以諾有什麼特別
[00:10:48.000 --> 00:10:50.000]  他與神同行
[00:10:50.000 --> 00:10:52.000]  走著走著走到現在在上帝當中
[00:10:52.000 --> 00:10:54.000]  他沒死過
[00:10:54.000 --> 00:10:56.000]  第二個就是爾利亞
[00:10:56.000 --> 00:10:58.000]  連那麼敬重的摩西
[00:10:58.000 --> 00:11:00.000]  都要老死
[00:11:00.000 --> 00:11:02.000]  但是爾利亞
[00:11:02.000 --> 00:11:04.000]  就是被神
[00:11:04.000 --> 00:11:06.000]  接了上去
[00:11:06.000 --> 00:11:08.000]  爾利亞的被接
[00:11:08.000 --> 00:11:10.000]  告訴你
[00:11:10.000 --> 00:11:12.000]  如果有幸的
[00:11:12.000 --> 00:11:14.000]  我們有一天
[00:11:14.000 --> 00:11:16.000]  鐵撒爾加前書第四章
[00:11:16.000 --> 00:11:18.000]  你好像
[00:11:18.000 --> 00:11:20.000]  從地上被神接到空中
[00:11:20.000 --> 00:11:22.000]  與那些死了的人
[00:11:22.000 --> 00:11:24.000]  一起與著空中相會
[00:11:24.000 --> 00:11:26.000]  就是因為神揀選
[00:11:26.000 --> 00:11:28.000]  爾利亞從一個
[00:11:28.000 --> 00:11:30.000]  直直無名的被神揀選
[00:11:30.000 --> 00:11:32.000]  可以一個人
[00:11:32.000 --> 00:11:34.000]  對八百五十個先知
[00:11:34.000 --> 00:11:36.000]  一個人不經歷過
[00:11:36.000 --> 00:11:38.000]  一個肉身的捆綁
[00:11:38.000 --> 00:11:40.000]  這個死亡就上到去
[00:11:40.000 --> 00:11:42.000]  這個激烈寄居的
[00:11:42.000 --> 00:11:44.000]  提斯比人爾利亞
[00:11:44.000 --> 00:11:46.000]  和阿哈說
[00:11:46.000 --> 00:11:48.000]  兩個人物爾利亞和阿哈
[00:11:48.000 --> 00:11:50.000]  分別在哪裡
[00:11:50.000 --> 00:11:52.000]  兩個都是上帝揀選
[00:11:52.000 --> 00:11:54.000]  為什麼
[00:11:54.000 --> 00:11:56.000]  一個可以經歷蒙福
[00:11:56.000 --> 00:11:58.000]  甚至不需要死亡
[00:11:58.000 --> 00:12:00.000]  另外阿哈知不知道怎麼死的
[00:12:00.000 --> 00:12:02.000]  知不知道
[00:12:02.000 --> 00:12:04.000]  在聯王記上告訴你
[00:12:04.000 --> 00:12:06.000]  他打仗的時候穿著便服出去
[00:12:06.000 --> 00:12:08.000]  不知怎麼亂衝
[00:12:08.000 --> 00:12:10.000]  他有個法治箭
[00:12:10.000 --> 00:12:12.000]  就射了他屁股
[00:12:12.000 --> 00:12:14.000]  重傷而死
[00:12:14.000 --> 00:12:16.000]  多可憐
[00:12:16.000 --> 00:12:18.000]  一個是不需要死亡
[00:12:18.000 --> 00:12:20.000]  一個是不是這樣
[00:12:20.000 --> 00:12:22.000]  有人說笑
[00:12:22.000 --> 00:12:24.000]  吃豆腐都死
[00:12:24.000 --> 00:12:26.000]  就是這樣
[00:12:26.000 --> 00:12:28.000]  分別在哪裡
[00:12:28.000 --> 00:12:30.000]  我相信在揀選和蒙福之間
[00:12:30.000 --> 00:12:32.000]  有一個最大的橋梁
[00:12:32.000 --> 00:12:34.000]  就是我們對真理的回應
[00:12:34.000 --> 00:12:36.000]  Amen
[00:12:36.000 --> 00:12:38.000]  神揀選的人
[00:12:38.000 --> 00:12:40.000]  為什麼很多神被揀選的人
[00:12:40.000 --> 00:12:42.000]  不經歷到很深切的蒙福
[00:12:42.000 --> 00:12:44.000]  好像以利亞那樣
[00:12:44.000 --> 00:12:46.000]  分別就是他對真理
[00:12:46.000 --> 00:12:48.000]  不看重
[00:12:48.000 --> 00:12:50.000]  也對真理不回應
[00:12:50.000 --> 00:12:52.000]  以利亞和我們一樣
[00:12:52.000 --> 00:12:54.000]  很平凡的一個人
[00:12:54.000 --> 00:12:56.000]  甚至是寄居
[00:12:56.000 --> 00:12:58.000]  但是因為他對上帝的真理
[00:12:58.000 --> 00:13:00.000]  上帝讓他這樣說
[00:13:00.000 --> 00:13:02.000]  他就去做的時候
[00:13:02.000 --> 00:13:04.000]  他的生命不再一樣
[00:13:04.000 --> 00:13:06.000]  我們今天每一個
[00:13:06.000 --> 00:13:08.000]  都是被耶穌所揀選
[00:13:08.000 --> 00:13:10.000]  找來尋找拯救失喪的人
[00:13:10.000 --> 00:13:12.000]  我們曾經是失喪
[00:13:12.000 --> 00:13:14.000]  耶穌尋找我們
[00:13:14.000 --> 00:13:16.000]  彼得前書告訴我們
[00:13:16.000 --> 00:13:18.000]  我們是被揀選的族類
[00:13:18.000 --> 00:13:20.000]  Amen
[00:13:20.000 --> 00:13:22.000]  是軍專的祭司
[00:13:22.000 --> 00:13:24.000]  很厲害啊
[00:13:24.000 --> 00:13:26.000]  什麼叫軍專的祭司
[00:13:26.000 --> 00:13:28.000]  比CY更尊貴的人
[00:13:28.000 --> 00:13:30.000]  就是軍專的祭司
[00:13:30.000 --> 00:13:32.000]  Amen
[00:13:32.000 --> 00:13:34.000]  CY只是香港的特首
[00:13:34.000 --> 00:13:36.000]  但是我們是上帝
[00:13:36.000 --> 00:13:40.000]  萬君耶和華的祭司
[00:13:40.000 --> 00:13:44.000]  上帝從來沒停過去揀選人
[00:13:44.000 --> 00:13:46.000]  從來沒停過
[00:13:46.000 --> 00:13:48.000]  從阿伯拉罕開始
[00:13:48.000 --> 00:13:50.000]  到今時今日都去揀選人
[00:13:50.000 --> 00:13:52.000]  Amen
[00:13:52.000 --> 00:13:54.000]  我想問最近半年里
[00:13:54.000 --> 00:13:56.000]  信耶穌的有沒有哪一位
[00:13:56.000 --> 00:13:58.000]  請舉手
[00:13:58.000 --> 00:14:00.000]  你就是了
[00:14:00.000 --> 00:14:02.000]  上帝在這半年里揀選你
[00:14:02.000 --> 00:14:04.000]  好像我們上個星期很興奮
[00:14:04.000 --> 00:14:06.000]  再來一次
[00:14:06.000 --> 00:14:08.000]  上帝開始40年揀選你
[00:14:08.000 --> 00:14:10.000]  20年前信耶穌請舉手
[00:14:10.000 --> 00:14:12.000]  又一批
[00:14:12.000 --> 00:14:14.000]  到今時今日
[00:14:14.000 --> 00:14:16.000]  上帝從來沒停過
[00:14:16.000 --> 00:14:18.000]  不知道在座當中有沒有人沒信
[00:14:18.000 --> 00:14:20.000]  可能你不方便舉手
[00:14:20.000 --> 00:14:22.000]  不好意思
[00:14:22.000 --> 00:14:24.000]  大臣仍然是今天揀選你
[00:14:24.000 --> 00:14:26.000]  Amen
[00:14:26.000 --> 00:14:28.000]  上帝從來沒停過
[00:14:28.000 --> 00:14:30.000]  其實人生就好像扔泥一樣
[00:14:30.000 --> 00:14:32.000]  有人說人生就好像扔泥
[00:14:34.000 --> 00:14:36.000]  放在這裡就是扔泥
[00:14:36.000 --> 00:14:38.000]  沒用
[00:14:38.000 --> 00:14:40.000]  但當我們信了耶穌
[00:14:40.000 --> 00:14:42.000]  上帝揀選這扔泥
[00:14:42.000 --> 00:14:44.000]  去回應的時候
[00:14:44.000 --> 00:14:46.000]  祂就很珍貴這扔泥
[00:14:46.000 --> 00:14:48.000]  正如耶利米羅
[00:14:48.000 --> 00:14:50.000]  我們在上帝眼中好像圖像的一扔泥
[00:14:50.000 --> 00:14:52.000]  祂就會塑造我們
[00:14:52.000 --> 00:14:54.000]  成為一個珍貴的器皿
[00:14:54.000 --> 00:14:56.000]  兄弟姐妹們
[00:14:56.000 --> 00:14:58.000]  我們每一個都是上帝所珍貴的器皿
[00:14:58.000 --> 00:15:00.000]  被塑造起來
[00:15:00.000 --> 00:15:02.000]  不再一樣
[00:15:02.000 --> 00:15:04.000]  如果大家留意一些特色
[00:15:04.000 --> 00:15:06.000]  下面有一個小的圖畫
[00:15:06.000 --> 00:15:08.000]  叫做《標綱人生》
[00:15:08.000 --> 00:15:10.000]  不是賣廣告
[00:15:10.000 --> 00:15:12.000]  《標綱人生》這本書
[00:15:12.000 --> 00:15:14.000]  華里克
[00:15:14.000 --> 00:15:16.000]  是告訴我們
[00:15:16.000 --> 00:15:18.000]  每一個被揀選的人
[00:15:18.000 --> 00:15:20.000]  都在神里是蒙福的
[00:15:20.000 --> 00:15:22.000]  上帝在我們生命中有一個特別的使命
[00:15:22.000 --> 00:15:24.000]  在我們裡面
[00:15:24.000 --> 00:15:26.000]  每一個都有一個特別的使命
[00:15:26.000 --> 00:15:30.000]  求主都幫助我們
[00:15:30.000 --> 00:15:32.000]  上帝這次直接提醒我們
[00:15:32.000 --> 00:15:34.000]  我們被神揀選
[00:15:34.000 --> 00:15:36.000]  我們進入蒙福的當中
[00:15:36.000 --> 00:15:38.000]  條件很簡單
[00:15:38.000 --> 00:15:40.000]  就是按上帝的真理而行
[00:15:40.000 --> 00:15:44.000]  為此我們鼓勵大家
[00:15:44.000 --> 00:15:46.000]  全教會都進入每日讀經式
[00:15:46.000 --> 00:15:48.000]  又或者你每日讀經
[00:15:48.000 --> 00:15:50.000]  這個禱告靈修的習慣
[00:15:50.000 --> 00:15:52.000]  是將上帝的話
[00:15:52.000 --> 00:15:54.000]  放在心裡面
[00:15:54.000 --> 00:15:56.000]  成為你的指引
[00:15:58.000 --> 00:16:00.000]  2012將會過去
[00:16:00.000 --> 00:16:02.000]  不管你滿不滿意
[00:16:02.000 --> 00:16:04.000]  你2012年
[00:16:04.000 --> 00:16:06.000]  你的生命
[00:16:06.000 --> 00:16:08.000]  保羅提醒我們
[00:16:08.000 --> 00:16:10.000]  忘記背後
