
[00:00:00.000 --> 00:00:05.000]  今日的講題是《浴火重生的見證》
[00:05:55.500 --> 00:05:58.500]  這一章我們可以把它分為四個段落
[00:05:58.500 --> 00:06:02.500]  第一個段落是第一和第二節
[00:06:02.500 --> 00:06:07.500]  在這裡其實像保羅寫其他的書信一樣
[00:06:07.500 --> 00:06:11.500]  一開始的時候都是以文安來開始
[00:06:11.500 --> 00:06:15.500]  接著第二段就是第三至第五節
[00:06:15.500 --> 00:06:19.500]  這一段保羅為信徒感恩
[00:06:19.500 --> 00:06:21.500]  我們看看這一節的經文
[00:06:21.500 --> 00:06:23.500]  第三節我們一起讀
[00:06:23.500 --> 00:06:24.500]  弟兄們
[00:06:24.500 --> 00:06:28.500]  我們該為你們常常感謝神
[00:06:28.500 --> 00:06:30.500]  這本是合宜的
[00:06:30.500 --> 00:06:33.500]  因你們的信心格外增長
[00:06:33.500 --> 00:06:38.500]  並且你們眾人彼此相愛的心也都充足
[00:06:38.500 --> 00:06:42.500]  保羅在這裡為貼薩羅尼加的信徒感恩
[00:06:42.500 --> 00:06:45.500]  並不只是感恩那麼簡單
[00:06:45.500 --> 00:06:47.500]  不是普通的感恩
[00:06:47.500 --> 00:06:51.500]  他覺得是該為他們感恩
[00:06:51.500 --> 00:06:52.500]  是應份的
[00:06:52.500 --> 00:06:54.500]  應該為他們感恩
[00:06:54.500 --> 00:06:56.500]  其實在前書裡
[00:06:56.500 --> 00:07:00.500]  保羅也曾經為他們的信心和愛心感恩
[00:07:00.500 --> 00:07:03.500]  在前書的一章三節
[00:07:03.500 --> 00:07:06.500]  為他們的信心和愛心感恩
[00:07:06.500 --> 00:07:08.500]  而在後書
[00:07:08.500 --> 00:07:12.500]  更應份為他們感恩
[00:07:12.500 --> 00:07:15.500]  因為他們的信心格外增長
[00:07:15.500 --> 00:07:18.500]  而他們的愛心也都充足
[00:07:18.500 --> 00:07:23.500]  「充足」這個字原文也解作「增長」
[00:07:23.500 --> 00:07:26.500]  而「格外增長」和「充足」這兩個字
[00:07:26.500 --> 00:07:29.500]  其實原文都是用進行式來寫
[00:07:29.500 --> 00:07:32.500]  即是他們還在不斷地增長
[00:07:32.500 --> 00:07:36.500]  他們的信心和愛心是不斷地增加
[00:07:36.500 --> 00:07:40.500]  正正因為他們的信心和愛心不斷地增加
[00:07:40.500 --> 00:07:44.500]  保羅格外覺得需要為他們感恩
[00:07:44.500 --> 00:07:47.500]  而他們的信心和愛心如何看得到呢?
[00:07:47.500 --> 00:07:49.500]  在第四節
[00:07:49.500 --> 00:07:50.500]  保羅說
[00:07:50.500 --> 00:07:54.500]  他們在一切的患難和逼迫當中
[00:07:54.500 --> 00:07:57.500]  營救、傳、忍耐和信心
[00:07:57.500 --> 00:07:59.500]  從這裡我們看到
[00:07:59.500 --> 00:08:03.500]  他們的信心和愛心不斷地增長
[00:08:03.500 --> 00:08:05.500]  在持續的患難中
[00:08:05.500 --> 00:08:07.500]  他們不僅有信心和愛心
[00:08:07.500 --> 00:08:11.500]  而且是不斷地增長
[00:08:11.500 --> 00:08:15.500]  所以保羅為他們感恩
[00:08:15.500 --> 00:08:18.500]  其實在我們受苦的時候
[00:08:18.500 --> 00:08:21.500]  其中一件事最令我們感到困惑的
[00:08:21.500 --> 00:08:25.500]  往往就是周圍的環境
[00:08:25.500 --> 00:08:27.500]  那個痛苦的環境
[00:08:27.500 --> 00:08:29.500]  似乎好像沒有改善
[00:08:29.500 --> 00:08:31.500]  好像沒有出路
[00:08:31.500 --> 00:08:35.500]  那個困境一直圍繞著我們
[00:08:35.500 --> 00:08:37.500]  毫無寸進
[00:08:37.500 --> 00:08:41.500]  令我們覺得好像苦無出路
[00:08:41.500 --> 00:08:49.500]  這種感覺往往使人最難過、最焦慮
[00:08:49.500 --> 00:08:52.500]  但當我們這樣想的時候
[00:08:52.500 --> 00:08:54.500]  其實我們忽略了一件事
[00:08:54.500 --> 00:08:57.500]  就是外在的環境雖然沒有改變
[00:08:57.500 --> 00:09:02.500]  但如果我們能夠繼續堅持的話
[00:09:02.500 --> 00:09:05.500]  我們的耐力是會不斷地增加
[00:09:05.500 --> 00:09:11.500]  這種進步對於我們的生命有更大的益處
[00:09:11.500 --> 00:09:14.500]  上帝的確可以將困難拿走
[00:09:14.500 --> 00:09:16.500]  讓它完全消失
[00:09:16.500 --> 00:09:18.500]  他可以不費吹灰之力
[00:09:18.500 --> 00:09:21.500]  將困難拿走
[00:09:21.500 --> 00:09:23.500]  但這對於提升我們的生命
[00:09:23.500 --> 00:09:26.500]  卻未必是最有效
[00:09:26.500 --> 00:09:28.500]  有一本書我不知道大家有沒有看過
[00:09:28.500 --> 00:09:31.500]  這本書叫《密室》
[00:09:31.500 --> 00:09:36.500]  這本書描寫在第二次世界大戰的時候
[00:09:36.500 --> 00:09:40.500]  一段發生在荷蘭的真人真事
[00:09:40.500 --> 00:09:42.500]  作者叫彭柯麗
[00:09:42.500 --> 00:09:45.500]  他們一家人都是虔誠的基督徒
[00:09:45.500 --> 00:09:50.500]  他們知道德軍要屠殺猶太人
[00:09:50.500 --> 00:09:53.500]  於是他們在自己的家中
[00:09:53.500 --> 00:09:57.500]  篤了一個密室出來收藏猶太人
[00:09:57.500 --> 00:09:59.500]  這件事後來被發現
[00:09:59.500 --> 00:10:02.500]  於是他們一家人都被捕
[00:10:02.500 --> 00:10:05.500]  被拉到集中營
[00:10:05.500 --> 00:10:10.500]  作者的父母和姐姐都先後被害致死
[00:10:10.500 --> 00:10:14.500]  但作者仍然堅持下去
[00:10:14.500 --> 00:10:15.500]  不單是堅持
[00:10:15.500 --> 00:10:18.500]  他還帶了很多人來信耶穌
[00:10:18.500 --> 00:10:27.500]  這本書提到他和姐姐被囚禁在囚室
[00:10:27.500 --> 00:10:30.500]  他詳細地描寫囚室的情況
[00:10:30.500 --> 00:10:33.500]  囚室內有很多跳室
[00:10:33.500 --> 00:10:37.500]  有一天他姐姐讀聖經
[00:10:37.500 --> 00:10:39.500]  讀到切薩羅尼加前書
[00:10:39.500 --> 00:10:43.500]  讀到「常常喜樂,不住禱告,凡事謝恩」
[00:10:43.500 --> 00:10:45.500]  讀到這裡的時候
[00:10:45.500 --> 00:10:48.500]  他就把聖經蓋起來對妹妹說
[00:10:48.500 --> 00:10:50.500]  「我們今天要學習
[00:10:50.500 --> 00:10:55.500]  要為每一件事感恩,去稱謝神
[00:10:55.500 --> 00:10:59.500]  要為集中營裡的每一件事感謝神
[00:10:59.500 --> 00:11:03.500]  甚至跳室也要去感謝」
[00:11:03.500 --> 00:11:06.500]  作者聽到後覺得很無稽
[00:11:06.500 --> 00:11:09.500]  有什麼值得感恩呢?
[00:11:09.500 --> 00:11:11.500]  在集中營裡
[00:11:11.500 --> 00:11:14.500]  但他又敵不過姐姐的堅持
[00:11:14.500 --> 00:11:17.500]  勉為其難地學習
[00:11:17.500 --> 00:11:21.500]  為集中營裡的每一件事感恩
[00:11:21.500 --> 00:11:23.500]  包括那些跳室
[00:11:23.500 --> 00:11:27.500]  後來他們竟然可以在囚室裡
[00:11:27.500 --> 00:11:30.500]  不但祈禱、唱詩、傳福音
[00:11:30.500 --> 00:11:32.500]  還開茶經班
[00:11:32.500 --> 00:11:35.500]  幾個月後他們才知道
[00:11:35.500 --> 00:11:41.500]  原來多虧囚室裡的跳室
[00:11:41.500 --> 00:11:43.500]  因為太多跳室
[00:11:43.500 --> 00:11:48.500]  德軍的士兵不願意來囚室
[00:11:48.500 --> 00:11:50.500]  所以他們可以那麼自由
[00:11:50.500 --> 00:11:53.500]  在裡面唱詩讚美神
[00:11:53.500 --> 00:11:55.500]  還開茶經班
[00:11:55.500 --> 00:11:56.500]  因為這件事
[00:11:56.500 --> 00:12:00.500]  作者學習了要凡事謝恩
[00:12:00.500 --> 00:12:02.500]  他學習到這個功課
[00:12:02.500 --> 00:12:03.500]  的確是的
[00:12:03.500 --> 00:12:07.500]  神的確可以把那些跳室完全拿走
[00:12:07.500 --> 00:12:09.500]  完全令他們消失
[00:12:09.500 --> 00:12:12.500]  不過他沒有這樣做
[00:12:12.500 --> 00:12:17.500]  因為這樣可以幫助這位作者
[00:12:17.500 --> 00:12:20.500]  來提升他的生命
[00:12:20.500 --> 00:12:23.500]  神在貼薩羅尼加教會的工作也是一樣
[00:12:23.500 --> 00:12:29.500]  他沒有把教會的困難、患難拿走
[00:12:29.500 --> 00:12:31.500]  他是讓信徒在裡面
[00:12:31.500 --> 00:12:34.500]  繼續堅持忍耐
[00:12:34.500 --> 00:12:38.500]  使他們的信心、愛心都越發增長
[00:12:38.500 --> 00:12:42.500]  今天可能我們在座的朋友
[00:12:42.500 --> 00:12:44.500]  或者弟兄姊妹
[00:12:44.500 --> 00:12:47.500]  我們可能都面對或多或少的困難
[00:12:47.500 --> 00:12:50.500]  可能你都覺得好像苦無出路
[00:12:50.500 --> 00:12:52.500]  為何上帝遲遲都不幫助我們
[00:12:52.500 --> 00:12:56.500]  來解決拿走的困難呢?
[00:12:56.500 --> 00:12:58.500]  或許我們從這個角度去看
[00:12:58.500 --> 00:13:00.500]  上帝是藉著這些困難
[00:13:00.500 --> 00:13:02.500]  來提升我們的生命
[00:13:02.500 --> 00:13:06.500]  使我們的生命能夠有更大的獎項
[00:13:08.500 --> 00:13:11.500]  接著在第六至十節
[00:13:11.500 --> 00:13:14.500]  這是第三段
[00:13:14.500 --> 00:13:17.500]  主題是「神的公義」
[00:13:17.500 --> 00:13:23.500]  雖然保羅是為貼薩羅尼加教會的信徒
[00:13:23.500 --> 00:13:26.500]  信心、愛心的增長來感恩
[00:13:26.500 --> 00:13:31.500]  但他又不是完全對他們沒有擔憂
[00:13:31.500 --> 00:13:33.500]  保羅的擔心就是
[00:13:33.500 --> 00:13:36.500]  在這麼漫長的痛苦裡
[00:13:36.500 --> 00:13:39.500]  信徒會不會質疑上帝的公義呢?
[00:13:39.500 --> 00:13:41.500]  他們會不會想
[00:13:41.500 --> 00:13:46.500]  為何上帝要我們受這麼多的痛苦
[00:13:46.500 --> 00:13:48.500]  為何上帝不會懲罰那些惡人
[00:13:48.500 --> 00:13:50.500]  上帝是否真的公義呢?
[00:13:50.500 --> 00:13:54.500]  所以就著這個可能有的疑惑
[00:13:54.500 --> 00:13:59.500]  保羅就在第六至第八節這樣說
[00:13:59.500 --> 00:14:00.500]  我們一起讀
[00:14:00.500 --> 00:14:08.500]  「神既是公義的,就必將患難報應那加患難給你們的人
[00:14:08.500 --> 00:14:14.500]  也必使你們這受患難的人與我們同得平安
[00:14:14.500 --> 00:14:18.500]  那時主耶穌和他有能力的天使
[00:14:18.500 --> 00:14:21.500]  從天上的火焰中顯現
[00:14:21.500 --> 00:14:24.500]  要報應那不認識神
[00:14:24.500 --> 00:14:28.500]  和那不聽從我主耶穌福音的人」
[00:14:28.500 --> 00:14:31.500]  這幾節的意思就是說
[00:14:31.500 --> 00:14:35.500]  神會按照著祂公義的標準
[00:14:35.500 --> 00:14:37.500]  來回報所有人
[00:14:37.500 --> 00:14:39.500]  這些人包括那些
[00:14:39.500 --> 00:14:43.500]  加患難給這些貼薩羅尼加信徒的人
[00:14:43.500 --> 00:14:47.500]  上帝會將患難加給這些惡人
[00:14:47.500 --> 00:14:53.500]  同時上帝也會將平安賜給那些受患難的人
[00:14:53.500 --> 00:14:58.500]  將平安賜給這些被逼迫的信徒
[00:14:58.500 --> 00:15:01.500]  這件事將會在何時實現呢?
[00:15:01.500 --> 00:15:07.500]  就是等到耶穌和他有能力的天使
[00:15:07.500 --> 00:15:10.500]  從天上的火焰中顯現
[00:15:10.500 --> 00:15:13.500]  這裡就是說主在來的時候
[00:15:13.500 --> 00:15:16.500]  在將來末世主在來的時候
[00:15:16.500 --> 00:15:19.500]  這件事就會完全實現
[00:15:19.500 --> 00:15:22.500]  到時就會善有善報,惡有惡報
[00:15:22.500 --> 00:15:24.500]  如何報呢?
[00:15:24.500 --> 00:15:26.500]  第九節
[00:15:26.500 --> 00:15:28.500]  「他們要受刑罰
[00:15:28.500 --> 00:15:31.500]  就是永遠沉淪離開主的面
[00:15:31.500 --> 00:15:34.500]  和他權能的榮光」
[00:15:34.500 --> 00:15:39.500]  永遠沉淪就是永遠被毀滅
[00:15:39.500 --> 00:15:42.500]  對於一群因為信仰
[00:15:42.500 --> 00:15:46.500]  而受到迫迫的貼薩羅尼加信徒來說
[00:15:46.500 --> 00:15:49.500]  他們質疑上帝的公義
[00:15:49.500 --> 00:15:52.500]  這也是在所難免的
[00:15:52.500 --> 00:15:56.500]  就算我們面對長期困難
[00:15:56.500 --> 00:15:58.500]  患難的時候
[00:15:58.500 --> 00:16:00.500]  我們也難免會質疑上帝
[00:16:00.500 --> 00:16:02.500]  到底我們是否看到
[00:16:02.500 --> 00:16:05.500]  我們為何不做事呢?
[00:16:05.500 --> 00:16:08.500]  加上當時貼薩羅尼加教會的人
[00:16:08.500 --> 00:16:12.500]  他們周圍有很多似是而非的訊息
[00:16:12.500 --> 00:16:14.500]  在動搖他們的信心
[00:16:14.500 --> 00:16:17.500]  所以他們就更加疑惑
[00:16:17.500 --> 00:16:20.500]  而保羅在這裡要告訴他們
[00:16:20.500 --> 00:16:22.500]  神是公義的
[00:16:22.500 --> 00:16:25.500]  等到將來主再來的時候
[00:16:25.500 --> 00:16:27.500]  他的公義就會完全實現
[00:16:27.500 --> 00:16:29.500]  到時就會善有善報
[00:16:29.500 --> 00:16:31.500]  惡有惡報
[00:16:31.500 --> 00:16:33.500]  保羅這樣說
[00:16:33.500 --> 00:16:35.500]  其實對於貼薩羅尼加的信徒來說
[00:16:35.500 --> 00:16:37.500]  真是一個安慰
[00:16:37.500 --> 00:16:39.500]  因為貼薩羅尼加前後書
[00:16:39.500 --> 00:16:41.500]  寫的時候
[00:16:41.500 --> 00:16:44.500]  大概是在公元51年前後
[00:16:44.500 --> 00:16:47.500]  差不多的日子
[00:16:47.500 --> 00:16:50.500]  即是在主耶穌釘十字架
[00:16:50.500 --> 00:16:52.500]  離開世界之後
[00:16:52.500 --> 00:16:54.500]  多久?
[00:16:54.500 --> 00:16:56.500]  二十年也不夠
[00:16:56.500 --> 00:16:58.500]  所以對於他們來說
[00:16:58.500 --> 00:17:01.500]  主耶穌再回來是指日可待的事
[00:17:01.500 --> 00:17:04.500]  他們相信主耶穌很快就會再回來
[00:17:04.500 --> 00:17:06.500]  所以保羅這樣說
[00:17:06.500 --> 00:17:09.500]  是為他們提供一個安慰
[00:17:09.500 --> 00:17:10.500]  一個願景
[00:17:10.500 --> 00:17:12.500]  一個盼望
[00:17:12.500 --> 00:17:14.500]  不過對於我們今時今日
[00:17:14.500 --> 00:17:19.500]  在公元二千年後的信徒來說
[00:17:19.500 --> 00:17:22.500]  主耶穌何時才會再回來呢?
[00:17:22.500 --> 00:17:24.500]  說了千多二千年都還沒有回來
[00:17:24.500 --> 00:17:26.500]  這個願景對我們來說
[00:17:26.500 --> 00:17:30.500]  會不會真是太遠呢?
[00:17:30.500 --> 00:17:34.500]  到底為什麼
[00:17:34.500 --> 00:17:37.500]  神不施行這個即時的報應呢?
[00:17:37.500 --> 00:17:40.500]  這個可能是我們的疑問
[00:17:40.500 --> 00:17:42.500]  其實今日
[00:17:42.500 --> 00:17:44.500]  《惡人有惡報》的例子也不少
[00:17:44.500 --> 00:17:46.500]  我們每天打開報紙
[00:17:46.500 --> 00:17:50.500]  其實我們也看到不少貪官污吏
[00:17:50.500 --> 00:17:52.500]  他們的案件被揭發
[00:17:52.500 --> 00:17:54.500]  他們受到審查
[00:17:54.500 --> 00:17:57.500]  他們要坐牢
[00:17:57.500 --> 00:18:00.500]  也有罪犯被繩之於法
[00:18:00.500 --> 00:18:03.500]  這些報道的例子不少
[00:18:03.500 --> 00:18:04.500]  換言之
[00:18:04.500 --> 00:18:08.500]  神有時會藉著這些執法機關
[00:18:08.500 --> 00:18:13.500]  向惡人施行報應
[00:18:13.500 --> 00:18:17.500]  不過我們也看到不少的例子
[00:18:17.500 --> 00:18:19.500]  惡人是逍遙法外
[00:18:19.500 --> 00:18:24.500]  特別是那些在戰亂中的無辜百姓
[00:18:24.500 --> 00:18:28.500]  還有在天災人禍中喪生的人
[00:18:28.500 --> 00:18:31.500]  例如最近高雄的氣體爆炸
[00:18:31.500 --> 00:18:33.500]  在這場慘劇中
[00:18:33.500 --> 00:18:37.500]  有不少的兒子失去了父親
[00:18:37.500 --> 00:18:40.500]  不少的父親也失去了兒子
[00:18:40.500 --> 00:18:42.500]  在剛剛過去的8月8日
[00:18:42.500 --> 00:18:44.500]  就是台灣的父親節
[00:18:44.500 --> 00:18:48.500]  也是他們一個非常傷痛的日子
[00:18:48.500 --> 00:18:50.500]  對於這些天災人禍
[00:18:50.500 --> 00:18:53.500]  或者在高雄這次事件中
[00:18:53.500 --> 00:18:56.500]  人禍多於一切
[00:18:56.500 --> 00:19:00.500]  無論將來法律如何制裁也好
[00:19:00.500 --> 00:19:04.500]  相信也無法彌補這些痛苦的家庭
[00:19:04.500 --> 00:19:07.500]  他們所遭受的艱難
[00:19:07.500 --> 00:19:11.500]  他們所忍受的痛苦
[00:19:11.500 --> 00:19:13.500]  上帝又如何在他們身上
[00:19:13.500 --> 00:19:16.500]  來施行他們的公義呢?
[00:19:16.500 --> 00:19:18.500]  其實在我們的思想裏
[00:19:18.500 --> 00:19:20.500]  我們常常都會認為
[00:19:20.500 --> 00:19:26.500]  公義的神應該即時來刑罰那些惡人
[00:19:26.500 --> 00:19:27.500]  因為這樣做
[00:19:27.500 --> 00:19:31.500]  上帝才會顯出他的威榮
[00:19:31.500 --> 00:19:33.500]  人們就不會亂來
[00:19:33.500 --> 00:19:35.500]  他們就會知道害怕
[00:19:35.500 --> 00:19:37.500]  如果神不是這樣做
[00:19:37.500 --> 00:19:39.500]  我們就會覺得他不公義
[00:19:39.500 --> 00:19:41.500]  但在現實生活裏
[00:19:41.500 --> 00:19:42.500]  我們的確看到
[00:19:42.500 --> 00:19:49.500]  上帝的確不是每一次都去刑罰那些惡人
[00:19:49.500 --> 00:19:53.500]  或者不是每一個惡人都會去懲罰
[00:19:53.500 --> 00:19:57.500]  這是否表示上帝是不公義的呢?
[00:19:57.500 --> 00:20:00.500]  我們可以想像一下
[00:20:00.500 --> 00:20:03.500]  如果上帝真的每一次
[00:20:03.500 --> 00:20:05.500]  都對我們的惡
[00:20:05.500 --> 00:20:06.500]  我們的罪惡
[00:20:06.500 --> 00:20:09.500]  是即時施行審判的話
[00:20:09.500 --> 00:20:11.500]  你可以想像
[00:20:11.500 --> 00:20:12.500]  這個世界上
[00:20:12.500 --> 00:20:14.500]  可能都沒有多少人
[00:20:14.500 --> 00:20:16.500]  可以仍然存留
[00:20:16.500 --> 00:20:18.500]  我們可以繼續站立
[00:20:18.500 --> 00:20:21.500]  因為其實我們在座每一個人
[00:20:21.500 --> 00:20:24.500]  我們都或多或少
[00:20:24.500 --> 00:20:26.500]  都曾經做過錯的事
[00:20:26.500 --> 00:20:29.500]  犯過罪
[00:20:29.500 --> 00:20:32.500]  如果上帝真的要即時去報應的話
[00:20:32.500 --> 00:20:36.500]  恐怕你和我都早已經被懲罰
[00:20:36.500 --> 00:20:38.500]  我們連命都沒有
[00:20:38.500 --> 00:20:40.500]  公義的神
[00:20:40.500 --> 00:20:43.500]  他沒有即時對惡人施行懲罰
[00:20:43.500 --> 00:20:45.500]  其中一個原因就是
[00:20:45.500 --> 00:20:47.500]  他是一位既公義
[00:20:47.500 --> 00:20:50.500]  但也是一位慈愛的神
[00:20:50.500 --> 00:20:52.500]  他願意給我們機會
[00:20:52.500 --> 00:20:55.500]  他希望我們來悔改
[00:20:55.500 --> 00:20:58.500]  如果不是出於他的慈愛
[00:20:58.500 --> 00:21:02.500]  其實我們早已經被毀滅
[00:21:02.500 --> 00:21:05.500]  我們人其實還有一個問題
[00:21:05.500 --> 00:21:09.500]  我們常常都只是看到別人的錯
[00:21:09.500 --> 00:21:11.500]  別人的惡
[00:21:11.500 --> 00:21:14.500]  但看不到自己的惡
[00:21:14.500 --> 00:21:18.500]  我們對於那些惡人
[00:21:18.500 --> 00:21:21.500]  我們就不得他們即時受到上帝的懲罰
[00:21:21.500 --> 00:21:23.500]  如果上帝不懲罰他們
[00:21:23.500 --> 00:21:25.500]  我們就會覺得上帝不公義
[00:21:25.500 --> 00:21:28.500]  但當我們自己做錯事的時候
[00:21:28.500 --> 00:21:31.500]  我們又會死纏著我們的神
[00:21:31.500 --> 00:21:32.500]  「神你憐憫我們」
[00:21:32.500 --> 00:21:35.500]  「你開恩可憐我們這個罪人」
[00:21:35.500 --> 00:21:37.500]  如果上帝不給我們機會的話
[00:21:37.500 --> 00:21:39.500]  我們又會覺得他殘忍
[00:21:39.500 --> 00:21:41.500]  不慈愛
[00:21:41.500 --> 00:21:44.500]  其實在彼得後書也有這樣說
[00:21:44.500 --> 00:21:45.500]  我們一起讀
[00:21:45.500 --> 00:21:47.500]  「親愛的弟兄啊
