
[00:00:00.000 --> 00:00:02.560]  在正道之前我們同心祈禱
[00:05:53.840 --> 00:05:55.920]  《菲律賓書》三章一到六節
[00:05:55.920 --> 00:05:57.000]  他表露心色
[00:05:57.000 --> 00:06:02.320]  他說他是出生於一個正統的以色列人家庭
[00:06:02.320 --> 00:06:04.800]  父母都是希伯來人
[00:06:04.800 --> 00:06:07.200]  是神塔約的選民
[00:06:07.200 --> 00:06:08.680]  是名門望族
[00:06:08.680 --> 00:06:11.760]  從小都已經受了好的教育
[00:06:11.760 --> 00:06:18.080]  在法利塞的門派底下受教
[00:06:18.080 --> 00:06:20.840]  是受教於加瑪烈的門下
[00:06:20.840 --> 00:06:23.120]  他是熟悉律法
[00:06:23.120 --> 00:06:24.720]  他用中國國情來說
[00:06:24.720 --> 00:06:26.320]  保祿的身份
[00:06:26.320 --> 00:06:29.840]  他的出身是根正苗紅
[00:06:29.840 --> 00:06:31.240]  保祿是年輕有為
[00:06:31.240 --> 00:06:33.640]  不單是追求世俗的名利
[00:06:33.640 --> 00:06:37.520]  他是一位熱心、有熱情的青年
[00:06:37.520 --> 00:06:39.880]  為了維護猶太人的傳統
[00:06:39.880 --> 00:06:44.120]  他到處去逼迫教會
[00:06:44.120 --> 00:06:45.920]  從他的身上
[00:06:45.920 --> 00:06:50.000]  從他可以親身向耶路撒冷的祭司
[00:06:50.000 --> 00:06:53.000]  申請捕捉信徒的公民
[00:06:53.000 --> 00:06:56.640]  可見他在民族當中有一定的認受性、知名度
[00:06:56.640 --> 00:06:57.800]  不單是這樣
[00:06:57.800 --> 00:07:00.760]  他也是一個品格純正的人
[00:07:00.760 --> 00:07:05.800]  我相信他是一個很忠心、很忠誠、很正直的人
[00:07:05.800 --> 00:07:06.640]  信主之後
[00:07:06.640 --> 00:07:10.240]  他仍然是信徒的領袖
[00:07:10.240 --> 00:07:12.000]  身份地位昭然
[00:07:12.000 --> 00:07:16.400]  相信也有不少人以他作為學習的榜樣
[00:07:16.400 --> 00:07:18.400]  按今天的說法
[00:07:18.400 --> 00:07:23.040]  保祿未信耶穌之前擁有幾個博士學位
[00:07:23.040 --> 00:07:24.760]  是出名的學者
[00:07:24.760 --> 00:07:29.720]  在著名的學府牛津、劍橋、麻省理工
[00:07:29.720 --> 00:07:31.600]  擔任教授
[00:07:31.600 --> 00:07:34.360]  他不是學習那個,是教那個
[00:07:34.360 --> 00:07:37.960]  更加是家族生意的繼承人
[00:07:37.960 --> 00:07:43.040]  不過保祿不滿足這一切
[00:07:43.040 --> 00:07:47.200]  應該說他認為他所擁有的一切
[00:07:47.200 --> 00:07:53.520]  成為他追求耶穌的障礙
[00:07:53.520 --> 00:07:56.240]  他過往的身份、他過往的努力
[00:07:56.240 --> 00:07:58.600]  他說他現在所擁有的一切
[00:07:58.600 --> 00:08:03.000]  成為了他追求耶穌的障礙
[00:08:03.000 --> 00:08:05.760]  經文第十一節說
[00:08:05.760 --> 00:08:07.800]  「這不是說我已經得著了
[00:08:07.800 --> 00:08:09.360]  我已經完全了」
[00:08:09.360 --> 00:08:10.000]  十二節說
[00:08:10.000 --> 00:08:13.800]  「弟兄們,我不是以為自己已經得著了」
[00:08:13.800 --> 00:08:15.960]  保祿用了兩次的「不是」
[00:08:15.960 --> 00:08:21.160]  來表達他的不足和不完全
[00:08:21.160 --> 00:08:25.000]  從彼得比書的文氣來說
[00:08:25.000 --> 00:08:29.480]  第二章是讚揚耶穌基督
[00:08:29.480 --> 00:08:32.120]  謙卑虛己的重覺
[00:08:32.120 --> 00:08:33.160]  而第三章
[00:08:33.160 --> 00:08:40.960]  保祿以自身的經歷來說謙卑和虛己
[00:08:40.960 --> 00:08:44.080]  也是為他往後在第四章
[00:08:44.080 --> 00:08:47.680]  來勸勉、勸誡
[00:08:47.680 --> 00:08:52.560]  「有阿爹秦都基」第四章第二節
[00:08:52.560 --> 00:08:56.000]  這兩個不和的姐妹
[00:08:56.000 --> 00:08:59.320]  他們的矛盾和衝突來鋪路
[00:08:59.320 --> 00:09:02.320]  耶穌基督的謙卑和虛己
[00:09:02.320 --> 00:09:06.080]  而保祿他自己自認為不足
[00:09:06.080 --> 00:09:11.360]  來遊說這兩個不和的教會領袖
[00:09:11.360 --> 00:09:12.960]  學習放下
[00:09:12.960 --> 00:09:16.920]  學習彼此來耀算
[00:09:16.920 --> 00:09:20.960]  保祿過往的知識、學識、傳統
[00:09:20.960 --> 00:09:23.240]  限制了他的想像
[00:09:23.240 --> 00:09:27.960]  他視耶穌為一個欺世盜名的騙子
[00:09:27.960 --> 00:09:30.360]  猶太教的大敵
[00:09:30.360 --> 00:09:32.160]  是一個叛徒
[00:09:32.160 --> 00:09:37.680]  保祿以消滅教會、捉拿基督徒作為己任
[00:09:37.680 --> 00:09:38.840]  此後行傳第八章
[00:09:38.840 --> 00:09:41.880]  來寄述保祿去殘害教會
[00:09:41.880 --> 00:09:45.240]  到處捉拿信耶穌的人
[00:09:45.240 --> 00:09:46.720]  此後行傳第九章
[00:09:46.720 --> 00:09:49.480]  來寄述保祿怒氣沖天
[00:09:49.480 --> 00:09:51.440]  在大馬塞的路上
[00:09:51.440 --> 00:09:56.680]  趕著拿文書到會堂捉拿信耶穌的人
[00:09:56.680 --> 00:09:58.120]  捆綁他們
[00:09:58.120 --> 00:10:00.840]  捆綁捉拿信耶穌的人
[00:10:00.840 --> 00:10:05.400]  要帶到耶路撒冷迫害他們
[00:10:05.400 --> 00:10:08.840]  突然天上見到大綱
[00:10:08.840 --> 00:10:10.240]  四面罩著他
[00:10:10.240 --> 00:10:12.120]  他就跌倒在地上
[00:10:12.120 --> 00:10:13.520]  有聲音跟他說
[00:10:13.520 --> 00:10:18.560]  「掃羅!掃羅!你為什麼逼迫我?」
[00:10:18.560 --> 00:10:19.680]  什麼?
[00:10:19.680 --> 00:10:23.880]  原來我一切為了主所做的
[00:10:23.880 --> 00:10:25.960]  原來我就是在迫害主
[00:10:25.960 --> 00:10:29.000]  我以為替天行道
[00:10:29.000 --> 00:10:30.840]  為民除害
[00:10:30.840 --> 00:10:34.600]  原來我就是成為一個迫害忠良的人
[00:10:34.600 --> 00:10:37.720]  我所做的一切原來是在迫害神
[00:10:37.720 --> 00:10:41.240]  在破壞神的工作
[00:10:41.240 --> 00:10:44.080]  保祿說他以前所做的
[00:10:44.080 --> 00:10:50.320]  原來這一切都是成為他得著耶穌的障礙
[00:10:50.320 --> 00:10:52.320]  很多場合
[00:10:52.320 --> 00:10:54.480]  好像是培靈會、粉輕會
[00:10:54.480 --> 00:10:58.040]  甚至是港獨的場合
[00:10:58.040 --> 00:11:01.560]  我以前上教會也是這樣
[00:11:01.560 --> 00:11:07.560]  我一聽到主席在讀經
[00:11:07.560 --> 00:11:11.240]  我旁邊一個人就會說
[00:11:11.240 --> 00:11:16.520]  「今天講完所講的,我也知道」
[00:11:16.520 --> 00:11:20.800]  甚至培靈會結束後
[00:11:20.800 --> 00:11:22.840]  在這裡跟頂姐妹傾談
[00:11:22.840 --> 00:11:23.840]  她說
[00:11:23.840 --> 00:11:28.600]  「其實他講什麼,我都聽過了」
[00:11:28.600 --> 00:11:34.760]  「已經知道了,還講來幹什麼?」
[00:11:34.760 --> 00:11:40.760]  「無知是進步的力量,成長重要的動力」
[00:11:40.760 --> 00:11:45.120]  「不自滿才會有進步的空間」
[00:11:45.120 --> 00:11:48.600]  「才會有進步的可能」
[00:11:48.600 --> 00:11:52.040]  「主是我為充滿萬有者所充滿的」
[00:11:52.040 --> 00:11:53.680]  「祂擁有一切的豐富」
[00:11:53.680 --> 00:11:59.640]  「無人能夠識透以保羅超越的知識神學的理論」
[00:11:59.640 --> 00:12:04.200]  「屬靈的經驗侍奉的成就」
[00:12:04.200 --> 00:12:11.800]  「祂仍然去表達,祂追求還是未得著」
[00:12:11.800 --> 00:12:16.560]  我們也不應該自滿
[00:12:16.560 --> 00:12:21.960]  記得,我兒子冥恩小時候
[00:12:21.960 --> 00:12:25.880]  吃奶的時候有一個重要的步驟
[00:12:25.880 --> 00:12:31.640]  是需要定時去做的
[00:12:31.640 --> 00:12:36.240]  他明明很餓,他想去喝奶
[00:12:36.240 --> 00:12:40.000]  但是在哭、在叫
[00:12:40.000 --> 00:12:41.840]  很辛苦地在叫
[00:12:41.840 --> 00:12:44.240]  明明是想去喝奶
[00:12:44.240 --> 00:12:47.360]  但是他捉不到,為什麼呢?
[00:12:47.360 --> 00:12:48.880]  因為我們大人是懂得做的
[00:12:48.880 --> 00:12:51.120]  但是小朋友是不懂的
[00:12:51.120 --> 00:12:54.120]  有一個動作一定要在背後拍拍拍
[00:12:54.120 --> 00:12:57.080]  這個叫什麼?
[00:12:57.080 --> 00:13:00.480]  我們作為家長,只是幫他掃風
[00:13:00.480 --> 00:13:01.880]  因為他不懂的
[00:13:01.880 --> 00:13:07.200]  他喝奶的時候,會把空氣帶到肚子裡
[00:13:07.200 --> 00:13:10.080]  這樣就頂住了
[00:13:10.080 --> 00:13:11.960]  明明很餓,很想喝
[00:13:11.960 --> 00:13:14.680]  但是頂住吞不下去
[00:13:14.680 --> 00:13:17.440]  越是哭,越是吞這些風到肚子裡
[00:13:17.440 --> 00:13:19.400]  越是頂住
[00:13:19.400 --> 00:13:25.880]  掃完之後,他才喝得下
[00:13:25.880 --> 00:13:29.280]  要我們一起來檢視我們的生命
[00:13:29.280 --> 00:13:35.440]  有什麼地方阻礙我們成長和進步
[00:13:35.440 --> 00:13:40.800]  去認真對付生命才能成長
[00:13:40.800 --> 00:13:43.560]  會不會是我們成功的經驗
[00:13:43.560 --> 00:13:46.080]  去攔阻我們學習
[00:13:46.080 --> 00:13:49.600]  會不會是停留在以前的光輝歲月
[00:13:49.600 --> 00:13:54.680]  不懂得與時並進
[00:13:54.680 --> 00:13:57.080]  為免讀者來來去去誤解
[00:13:57.080 --> 00:14:01.040]  保羅強調他屬靈的狀態不完全
[00:14:01.040 --> 00:14:04.000]  而是不斷追求長進
[00:14:04.000 --> 00:14:08.680]  已經完全是指道德和靈性上絕對的完全
[00:14:08.680 --> 00:14:12.760]  對基督有完全的知識和了解
[00:14:12.760 --> 00:14:15.160]  到達比賽的終點
[00:14:15.160 --> 00:14:17.200]  獲得勝利的獎賞
[00:14:17.200 --> 00:14:19.280]  從死人中復活
[00:14:19.280 --> 00:14:21.920]  得著基督完全的救恩
[00:14:21.920 --> 00:14:28.120]  最終與基督一同得著榮耀
[00:14:28.120 --> 00:14:30.280]  也就是說,我不是已經得著
[00:14:30.280 --> 00:14:32.920]  已經完全,乃是竭力追求
[00:14:32.920 --> 00:14:37.360]  或者可以得到基督耶穌所得到的
[00:14:37.360 --> 00:14:39.200]  如果我們看到剛才讀經的時候
[00:14:39.200 --> 00:14:46.400]  細字是寫著所要得的
[00:14:46.400 --> 00:14:48.640]  保羅追求不只是知識
[00:14:48.640 --> 00:14:50.240]  不只是經驗
[00:14:50.240 --> 00:14:55.800]  是追求被耶穌掌管
[00:14:55.800 --> 00:14:59.080]  他不是要得著耶穌
[00:14:59.080 --> 00:15:05.080]  是被耶穌來得著
[00:15:05.080 --> 00:15:07.240]  他是追求被耶穌掌管
[00:15:07.240 --> 00:15:09.440]  擁有耶穌在他身上
[00:15:09.440 --> 00:15:11.440]  不單有主權
[00:15:11.440 --> 00:15:13.200]  更加有治權
[00:15:13.200 --> 00:15:15.200]  治理的權利
[00:15:15.200 --> 00:15:17.440]  耶穌不單純是認識
[00:15:17.440 --> 00:15:20.120]  不是一個單純的資訊
[00:15:20.120 --> 00:15:23.040]  知識不多的資料
[00:15:23.040 --> 00:15:26.600]  是說掌握真理的程度
[00:15:26.600 --> 00:15:28.520]  是真理的回應
[00:15:28.520 --> 00:15:30.720]  如果只是知道而不是實踐
[00:15:30.720 --> 00:15:35.320]  知道有甚麼用?
[00:15:35.320 --> 00:15:39.520]  保羅追求被耶穌掌管
[00:15:39.520 --> 00:15:41.560]  成為他最大的努力
[00:15:41.560 --> 00:15:50.000]  成為他未完成的目標
[00:15:50.000 --> 00:15:56.520]  以學校耶穌作為對象
[00:15:56.520 --> 00:15:58.360]  既然無法達成
[00:15:58.360 --> 00:16:01.560]  是否等於放棄?
[00:16:01.560 --> 00:16:02.960]  很弔詭的
[00:16:02.960 --> 00:16:06.640]  相反是一個竭力去追求
[00:16:06.640 --> 00:16:09.080]  期望能夠去貼近
[00:16:09.080 --> 00:16:11.720]  期望能夠去完成
[00:16:11.720 --> 00:16:14.760]  保羅從運動員的領域
[00:16:14.760 --> 00:16:17.240]  舉例來說明
[00:16:17.240 --> 00:16:25.560]  描繪一幅希臘競賽選手的圖畫
[00:16:25.560 --> 00:16:28.920]  當我們來到見到
[00:16:28.920 --> 00:16:31.720]  在螢光幕或運動場館
[00:16:31.720 --> 00:16:36.880]  當人們衝線的時候
[00:16:36.880 --> 00:16:40.320]  所有選手都用盡全力
[00:16:40.320 --> 00:16:42.000]  傾盡努力
[00:16:42.000 --> 00:16:43.800]  希望可以壓線
[00:16:43.800 --> 00:16:47.360]  希望可以衝線
[00:16:47.360 --> 00:16:50.840]  正如我們看游泳
[00:16:50.840 --> 00:16:52.360]  在運動員的時間
[00:16:52.360 --> 00:16:57.040]  在最後一段衝線
[00:16:57.040 --> 00:17:03.680]  他要用盡全力去拍攝感應器
[00:17:03.680 --> 00:17:05.800]  不碰到
[00:17:05.800 --> 00:17:07.920]  也不代表能夠觸動
[00:17:07.920 --> 00:17:10.920]  是要用盡全力拍下去
[00:17:10.920 --> 00:17:14.200]  去感應到他能夠去表達
[00:17:14.200 --> 00:17:19.200]  他已經到達終點
[00:17:19.200 --> 00:17:21.480]  我們在保羅的生命裏
[00:17:21.480 --> 00:17:24.400]  可以學習到什麼?
[00:17:24.400 --> 00:17:25.760]  很奇怪
[00:17:25.760 --> 00:17:30.960]  好的記性未必是人的最大資產
[00:17:30.960 --> 00:17:37.520]  問題是我們把應該記住的忘記了
[00:17:37.520 --> 00:17:43.480]  而應該把忘記的反而牢牢地記住
[00:17:43.480 --> 00:17:45.680]  在聖經裏我們可以說
[00:17:45.680 --> 00:17:50.880]  保羅比任何人更加努力
[00:17:50.880 --> 00:17:55.320]  保羅是很清楚、恩順、清義的道理
[00:17:55.320 --> 00:17:59.880]  同時他比任何人更加努力
[00:17:59.880 --> 00:18:02.240]  去用盡他的生命
[00:18:02.240 --> 00:18:06.120]  來回應神給他的呼召
[00:18:06.120 --> 00:18:07.520]  在聖經裏面
[00:18:07.520 --> 00:18:10.040]  保羅四次宣教的旅程
[00:18:10.040 --> 00:18:12.640]  一次比一次艱難
[00:18:12.640 --> 00:18:14.800]  情況越來越嚴峻
[00:18:14.800 --> 00:18:17.800]  保羅完全沒有退後
[00:18:17.800 --> 00:18:19.240]  繼續迎難而上
[00:18:19.240 --> 00:18:21.720]  在四行五轉我們看到保羅
[00:18:21.720 --> 00:18:26.240]  視死如歸地走向耶路撒冷
[00:18:26.240 --> 00:18:28.520]  明知山有苦
[00:18:28.520 --> 00:18:31.840]  偏向苦山狠
[00:18:31.840 --> 00:18:35.960]  保羅大可以誇耀自己的戰績
[00:18:35.960 --> 00:18:40.760]  去博取其他人的掌聲和同情
[00:18:40.760 --> 00:18:42.640]  他偏偏去保表
[00:18:42.640 --> 00:18:44.680]  但是在自己距離這個目標
[00:18:44.680 --> 00:18:46.000]  還有大段距離
[00:18:46.000 --> 00:18:49.040]  保羅的謙卑和不自滿
[00:18:49.040 --> 00:18:54.840]  來推動他繼續求變、成長、進步
[00:18:54.840 --> 00:18:57.040]  要挑戰我們
[00:18:57.040 --> 00:18:59.640]  不要留戀昔日的光輝歲月
[00:18:59.640 --> 00:19:04.520]  也不是在失敗裏面自怨自艾
[00:19:04.520 --> 00:19:06.000]  在哪裏跌倒
[00:19:06.000 --> 00:19:08.920]  就是在哪裏重新站起來
[00:19:08.920 --> 00:19:11.160]  渴望被耶穌管理
[00:19:11.160 --> 00:19:14.680]  去推動保羅生命不會停留
[00:19:14.680 --> 00:19:18.400]  我們要竭力追求
[00:19:18.400 --> 00:19:20.640]  這個追求
[00:19:20.640 --> 00:19:23.080]  我們才會有長進
[00:19:23.080 --> 00:19:25.840]  才會向前
[00:19:25.840 --> 00:19:29.400]  屬靈的追求是永無止境的
[00:19:29.400 --> 00:19:31.000]  誰肯不斷追求
[00:19:31.000 --> 00:19:33.720]  誰就會進步
[00:19:33.720 --> 00:19:35.280]  而「竭力」
[00:19:35.280 --> 00:19:40.040]  原來的文字是說保羅被綁住
[00:19:40.040 --> 00:19:42.080]  整個人的注意力
[00:19:42.080 --> 00:19:46.240]  全部集中在追求耶穌的身上
[00:19:46.240 --> 00:19:48.800]  「竭力追求」和原來的文字
[00:19:48.800 --> 00:19:53.920]  原來說三章六字迫害教會的字
[00:19:53.920 --> 00:19:58.560]  是同一個字
[00:19:58.560 --> 00:20:06.480]  這個字原來是指獵人去追逐獵物
[00:20:06.480 --> 00:20:09.840]  在去形象化的表達以前
[00:20:09.840 --> 00:20:14.720]  我小時候
[00:20:14.720 --> 00:20:17.720]  也去過澳門的
[00:20:17.720 --> 00:20:20.600]  可能拆了大家不知道
[00:20:20.600 --> 00:20:23.880]  我跟我爸爸去看賽狗場
[00:20:23.880 --> 00:20:25.560]  一開閘的時間
[00:20:25.560 --> 00:20:27.080]  電套就放出來了
[00:20:27.080 --> 00:20:34.280]  有些狗在後面追著
[00:20:34.280 --> 00:20:36.840]  同樣保羅就是這樣
[00:20:36.840 --> 00:20:43.400]  他來渴望追求和成長
[00:20:43.400 --> 00:20:46.440]  以致他看著獵物
[00:20:46.440 --> 00:20:49.120]  他來追著它
[00:20:49.120 --> 00:20:50.800]  顯示保羅
[00:20:50.800 --> 00:20:55.240]  清楚保羅是說他徒步競賽的參與者
[00:20:55.240 --> 00:20:58.840]  他不是獵人
[00:20:58.840 --> 00:21:01.440]  我們說又是競賽的選手
[00:21:01.440 --> 00:21:03.040]  又是獵人
[00:21:03.040 --> 00:21:09.520]  我們說理解獵人在捕捉獵物那種專注
[00:21:09.520 --> 00:21:12.400]  整個人的心智
[00:21:12.400 --> 00:21:16.560]  留意獵物的一舉一動
[00:21:16.560 --> 00:21:18.960]  期待一擊即中
[00:21:18.960 --> 00:21:28.240]  我們見到有時去國家生態頻道
[00:21:28.240 --> 00:21:33.160]  去講一些獅子、老虎、獵豹
[00:21:33.160 --> 00:21:38.480]  靜悄悄地在後面埋伏
[00:21:38.480 --> 00:21:42.080]  在最好的時機一下子就放出去
[00:21:42.080 --> 00:21:44.800]  然後咬著獵物不放
[00:21:44.800 --> 00:21:52.880]  保羅就是用它專注在屬靈的追求上
[00:21:52.880 --> 00:21:56.520]  期待一擊即中
[00:21:56.520 --> 00:22:00.760]  有時在運動場上參賽的建議
[00:22:00.760 --> 00:22:03.240]  你追我捉
[00:22:03.240 --> 00:22:07.320]  竭盡所能去得到第一名
[00:22:07.320 --> 00:22:11.280]  有時我們去追巴士、追地鐵
[00:22:11.280 --> 00:22:19.280]  看到離遠的巴士
[00:22:19.280 --> 00:22:20.800]  剛剛轉燈
[00:22:20.800 --> 00:22:21.880]  馬上撲過去
[00:22:21.880 --> 00:22:23.240]  兩盞燈過了
[00:22:23.240 --> 00:22:26.960]  然後一下子就跑到巴士站
[00:22:26.960 --> 00:22:33.480]  剛剛到站上車
[00:22:33.480 --> 00:22:38.120]  怪不得保羅信主之後
[00:22:38.120 --> 00:22:41.160]  不久就進步神速
[00:22:41.160 --> 00:22:44.480]  比同輩的人更有長進
[00:22:44.480 --> 00:22:47.880]  比其他人更加明白真理更多
[00:22:47.880 --> 00:22:51.040]  亦能夠有更大的空間
[00:22:51.040 --> 00:22:53.480]  來被神使用
[00:22:53.480 --> 00:22:57.480]  今日我們追求的是甚麼呢?
[00:22:57.480 --> 00:23:00.200]  我們花多少時間
[00:23:00.200 --> 00:23:03.760]  精神在屬靈的追求上
[00:23:03.760 --> 00:23:05.320]  追求基督
[00:23:05.320 --> 00:23:08.400]  督順歷行
[00:23:08.400 --> 00:23:15.240]  有時我們看到小朋友在搭地鐵或在街上
[00:23:15.240 --> 00:23:18.720]  突然間走快了
[00:23:18.720 --> 00:23:21.840]  在走斑馬線,快要過馬路了
[00:23:21.840 --> 00:23:24.040]  你後面任由他嗎?
[00:23:24.040 --> 00:23:26.640]  馬上起勢撲出去捉住他
[00:23:26.640 --> 00:23:30.440]  他跑出去被車撞死
[00:23:30.440 --> 00:23:32.600]  就是這樣的速度
