
[00:00:00.000 --> 00:00:03.000]  如果我們和上帝有了這個恩約
[00:02:30.000 --> 00:02:36.000]  但我們不是一個完全的被動的關係
[00:02:36.000 --> 00:02:39.000]  我下面用兩個例子
[00:02:39.000 --> 00:02:42.000]  一個是比較適合少年人
[00:02:42.000 --> 00:02:48.000]  一個比較適合成年人來聽
[00:02:48.000 --> 00:02:54.000]  譬如打電話
[00:02:54.000 --> 00:02:58.000]  你不因為這個電話是對方撥給你
[00:02:58.000 --> 00:03:01.000]  所以你由頭到尾都只能夠聽
[00:03:01.000 --> 00:03:03.000]  好好好 行行行
[00:03:03.000 --> 00:03:05.000]  你不會這樣的
[00:03:05.000 --> 00:03:09.000]  你會一樣 雖然電話是他打來
[00:03:09.000 --> 00:03:11.000]  你仍然會主動的來配合
[00:03:11.000 --> 00:03:14.000]  和他發生這個互動
[00:03:14.000 --> 00:03:15.000]  對不對
[00:03:15.000 --> 00:03:17.000]  你仍然在電話裏面
[00:03:17.000 --> 00:03:19.000]  發生這個主動被動
[00:03:19.000 --> 00:03:22.000]  是一種互動關係的裏面
[00:03:22.000 --> 00:03:27.000]  然後電話就算是一個很美滿的電話的交通
[00:03:27.000 --> 00:03:29.000]  這個小朋友適合聽的
[00:03:29.000 --> 00:03:32.000]  下面是不適合小朋友聽的
[00:03:32.000 --> 00:03:35.000]  但我們每一個成年人都經驗過的
[00:03:35.000 --> 00:03:38.000]  就是性關係
[00:03:38.000 --> 00:03:44.000]  是一個純以愛為主動的一個性關係
[00:03:44.000 --> 00:03:50.000]  以別於一種以金錢或是種族或是責任
[00:03:50.000 --> 00:03:52.000]  而有的性關係
[00:03:52.000 --> 00:03:56.000]  一個有真愛而主導的性關係
[00:03:56.000 --> 00:04:01.000]  儘管是由一方來主導 主動
[00:04:01.000 --> 00:04:05.000]  但不等於另外一方
[00:04:05.000 --> 00:04:07.000]  譬如男方是主動
[00:04:07.000 --> 00:04:10.000]  不等於女方就由頭到尾都被動
[00:04:10.000 --> 00:04:12.000]  如果是的話
[00:04:12.000 --> 00:04:15.000]  女又不滿足 男又會感到很辛苦
[00:04:15.000 --> 00:04:22.000]  在性的來往裏面
[00:04:22.000 --> 00:04:25.000]  男方可能是做了主動
[00:04:25.000 --> 00:04:27.000]  女方在那個過程
[00:04:27.000 --> 00:04:29.000]  都有些時間要做主動
[00:04:29.000 --> 00:04:33.000]  如果完全沒有了主動的關係
[00:04:33.000 --> 00:04:35.000]  就很不滿足
[00:04:35.000 --> 00:04:39.000]  兩方面都一樣
[00:04:39.000 --> 00:04:41.000]  互動的意思就是說
[00:04:41.000 --> 00:04:46.000]  我們這個關係雖然是由神來啟動的
[00:04:46.000 --> 00:04:48.000]  但整個過程
[00:04:48.000 --> 00:04:52.000]  我們是在那種呼召和邀請裏面
[00:04:52.000 --> 00:04:57.000]  人是要做主動的應召和配合
[00:04:57.000 --> 00:04:59.000]  這個叫做互動
[00:04:59.000 --> 00:05:01.000]  在聖經裏面
[00:05:01.000 --> 00:05:04.000]  你知不知道上帝這個字
[00:05:04.000 --> 00:05:07.000]  是從來沒有單獨出現的
[00:05:07.000 --> 00:05:09.000]  他總是
[00:05:09.000 --> 00:05:12.000]  in relation to somebody and some place
[00:05:12.000 --> 00:05:14.000]  or something
[00:05:14.000 --> 00:05:20.000]  一定是和某一種的人事物
[00:05:20.000 --> 00:05:23.000]  有關係之下來出現
[00:05:23.000 --> 00:05:25.000]  而那句說話永遠都是
[00:05:25.000 --> 00:05:28.000]  然後加一個很強的
[00:05:28.000 --> 00:05:30.000]  很powerful的一個動詞
[00:05:30.000 --> 00:05:34.000]  下面那個就是被動的那個
[00:05:34.000 --> 00:05:38.000]  就在這種主動的力量
[00:05:38.000 --> 00:05:43.000]  又要求人有那個配合回應
[00:05:43.000 --> 00:05:46.000]  上帝一切的激情
[00:05:46.000 --> 00:05:49.000]  和福音的真意
[00:05:49.000 --> 00:05:52.000]  就是這樣顯露出來
[00:05:52.000 --> 00:05:55.000]  上帝的激情是甚麼
[00:05:55.000 --> 00:05:58.000]  原來祂會因我們不回應
[00:05:58.000 --> 00:06:00.000]  祂會很悲傷的
[00:06:00.000 --> 00:06:02.000]  因我們回應
[00:06:02.000 --> 00:06:04.000]  祂會很激動很開心的
[00:06:04.000 --> 00:06:08.000]  你知道這個觀念多不容易說出來嗎
[00:06:08.000 --> 00:06:11.000]  因為在古代的世界
[00:06:11.000 --> 00:06:13.000]  上帝或者是神
[00:06:13.000 --> 00:06:19.000]  是被描寫為不能夠為任何人間情來激動的
[00:06:19.000 --> 00:06:24.000]  於是就出現了希臘的宗教世界的immutability
[00:06:24.000 --> 00:06:26.000]  不動性
[00:06:26.000 --> 00:06:28.000]  就是說你講話我不笑的
[00:06:28.000 --> 00:06:31.000]  表示我是有餡過你有料過你
[00:06:31.000 --> 00:06:35.000]  我講話欺蝦絕肚抽筋的
[00:06:35.000 --> 00:06:37.000]  表示你是很低質素
[00:06:37.000 --> 00:06:39.000]  我們人都是這樣的
[00:06:39.000 --> 00:06:41.000]  但是我們的耶和華
[00:06:41.000 --> 00:06:44.000]  在發出他的要約
[00:06:44.000 --> 00:06:48.000]  他是將自己完全externalize自己
[00:06:48.000 --> 00:06:53.000]  將自己完全是赤露塞開給人
[00:06:53.000 --> 00:06:55.000]  是make fully available
[00:06:55.000 --> 00:07:00.000]  將他自己是完全的
[00:07:00.000 --> 00:07:04.000]  使到你可以隨手可得的
[00:07:04.000 --> 00:07:07.000]  這個是我們的上帝
[00:07:07.000 --> 00:07:09.000]  我想問你
[00:07:09.000 --> 00:07:12.000]  如果這個不是他最愛
[00:07:12.000 --> 00:07:16.000]  誰會將自己最寶貴的壓上去
[00:07:16.000 --> 00:07:17.000]  就是他的兒子
[00:07:17.000 --> 00:07:19.000]  如果你不是他所愛
[00:07:19.000 --> 00:07:20.000]  所最尊重的
[00:07:20.000 --> 00:07:26.000]  誰會將他自己完全的向你externalize
[00:07:26.000 --> 00:07:30.000]  誰會將自己是make fully available
[00:07:30.000 --> 00:07:32.000]  誰會
[00:07:32.000 --> 00:07:34.000]  我們人間的愛
[00:07:34.000 --> 00:07:36.000]  就是透過這一種
[00:07:36.000 --> 00:07:40.000]  將自己完全毫無保留的赤露塞開
[00:07:40.000 --> 00:07:46.000]  是將自己完全make全天候的available
[00:07:46.000 --> 00:07:47.000]  是這一點
[00:07:47.000 --> 00:07:49.000]  你感覺到你是被愛的
[00:07:49.000 --> 00:07:52.000]  你感覺到你是被尊重的
[00:07:52.000 --> 00:07:53.000]  兄弟姐妹
[00:07:53.000 --> 00:07:58.000]  這個就是我們人在神裏的那種慰訓
[00:07:58.000 --> 00:08:07.000]  說到新約
[00:08:07.000 --> 00:08:11.000]  我們更加熟習了
[00:08:13.000 --> 00:08:16.000]  鍾姑娘和我們讀出那段經文
[00:08:16.000 --> 00:08:20.000]  彼得前書二章九節
[00:08:20.000 --> 00:08:24.000]  是我在你們當中多次講解過的
[00:08:24.000 --> 00:08:28.000]  但我仍然不厭其煩
[00:08:28.000 --> 00:08:30.000]  要重新提醒你
[00:08:30.000 --> 00:08:32.000]  不要當這個是教義
[00:08:32.000 --> 00:08:35.000]  這個是你的身份的宣告
[00:08:35.000 --> 00:08:42.000]  在這節經文裏面告訴我們知道
[00:08:42.000 --> 00:08:44.000]  我們每一個信徒
[00:08:44.000 --> 00:08:50.000]  都是上帝揀選的族類
[00:08:50.000 --> 00:08:54.000]  這個意思是說
[00:08:54.000 --> 00:08:57.000]  你是他精心挑選的
[00:08:57.000 --> 00:09:02.000]  在你裏面沒有濫充戶數的成份
[00:09:02.000 --> 00:09:09.000]  我喜歡用到老婆婆在街市買菜這個來做handpick的解釋
[00:09:09.000 --> 00:09:11.000]  是因為的確是這樣的
[00:09:13.000 --> 00:09:16.000]  上帝怎樣揀選你的
[00:09:16.000 --> 00:09:21.000]  如果你是香港人
[00:09:21.000 --> 00:09:24.000]  一百個人他只揀得五個
[00:09:24.000 --> 00:09:25.000]  不多過五個
[00:09:25.000 --> 00:09:27.000]  如果你是新加坡人
[00:09:27.000 --> 00:09:30.000]  一百個揀不到十八個
[00:09:30.000 --> 00:09:33.000]  不因為你特別好
[00:09:33.000 --> 00:09:36.000]  只因為他的愛選中了你
[00:09:36.000 --> 00:09:37.000]  你問問你太太
[00:09:37.000 --> 00:09:40.000]  是不是因為你好所以他揀了你
[00:09:41.000 --> 00:09:43.000]  沒有人好過你
[00:09:43.000 --> 00:09:45.000]  我們不是這樣揀的
[00:09:45.000 --> 00:09:48.000]  男人出問題很多時候都是
[00:09:48.000 --> 00:09:51.000]  我認識他的時候是很漂亮的
[00:09:51.000 --> 00:09:56.000]  沒多久整個黃臉婆又肥又烏的
[00:09:56.000 --> 00:09:59.000]  接著見了沒多久有一個比他漂亮
[00:09:59.000 --> 00:10:01.000]  如果你用這種等級來選
[00:10:01.000 --> 00:10:03.000]  你永遠有人是比他漂亮的
[00:10:03.000 --> 00:10:05.000]  你揀到什麼時候
[00:10:05.000 --> 00:10:07.000]  這個不是愛來的
[00:10:07.000 --> 00:10:08.000]  是不是
[00:10:10.000 --> 00:10:12.000]  愛不是這樣揀的
[00:10:12.000 --> 00:10:16.000]  你見過太太揀到你
[00:10:16.000 --> 00:10:20.000]  是因為你又英俊又靚仔又高個人
[00:10:20.000 --> 00:10:21.000]  做事又叻
[00:10:21.000 --> 00:10:23.000]  我都沒見過這樣的人
[00:10:23.000 --> 00:10:25.000]  哪有這樣的人
[00:10:25.000 --> 00:10:29.000]  他又再等揀下一個
[00:10:29.000 --> 00:10:32.000]  上帝在新加坡十個人揀了十八個
[00:10:32.000 --> 00:10:35.000]  不是因為這十八個人是叻個人
[00:10:35.000 --> 00:10:37.000]  這個只不過是愛的選擇
[00:10:37.000 --> 00:10:39.000]  台灣更差
[00:10:40.000 --> 00:10:41.000]  或者更叻
[00:10:41.000 --> 00:10:44.000]  一百個人只揀了兩個
[00:10:44.000 --> 00:10:46.000]  慘不慘
[00:10:46.000 --> 00:10:48.000]  這個叫手揀
[00:10:48.000 --> 00:10:51.000]  一百個只揀了兩個
[00:10:51.000 --> 00:10:56.000]  哪個老婆婆買芒果
[00:10:56.000 --> 00:10:58.000]  一百個芒果才揀了兩個
[00:10:58.000 --> 00:10:59.000]  哪個會
[00:10:59.000 --> 00:11:00.000]  哪個老婆婆會
[00:11:00.000 --> 00:11:02.000]  不會的
[00:11:02.000 --> 00:11:06.000]  就是說我們的上帝要手揀我們
[00:11:06.000 --> 00:11:08.000]  要精心挑選我們
[00:11:08.000 --> 00:11:11.000]  比老婆婆在街市買菜更奸詐
[00:11:11.000 --> 00:11:13.000]  是不是
[00:11:13.000 --> 00:11:19.000]  這個是被揀選的族類的意思
[00:11:19.000 --> 00:11:22.000]  我告訴你這些思想
[00:11:22.000 --> 00:11:26.000]  你要找時間好好地將這些思想
[00:11:26.000 --> 00:11:30.000]  來深化來沉澱在你的意識層裏面
[00:11:30.000 --> 00:11:32.000]  不要再小看自己
[00:11:32.000 --> 00:11:36.000]  你是被揀選的族類
[00:11:37.000 --> 00:11:39.000]  是有君尊的祭司
[00:11:39.000 --> 00:11:41.000]  意思是說
[00:11:41.000 --> 00:11:44.000]  你被揀選是要做祭司
[00:11:44.000 --> 00:11:46.000]  但不是那些
[00:11:46.000 --> 00:11:50.000]  小和尚那種的祭司
[00:11:50.000 --> 00:11:55.000]  我知道我們一講到祭司
[00:11:55.000 --> 00:11:58.000]  我們是有很多錯誤的觀念
[00:11:58.000 --> 00:11:59.000]  錯誤的觀念
[00:11:59.000 --> 00:12:01.000]  一講到祭司
[00:12:01.000 --> 00:12:04.000]  我們就想到一些老頭子
[00:12:04.000 --> 00:12:06.000]  生了這麼長的鬍子
[00:12:07.000 --> 00:12:08.000]  穿上祭司袍
[00:12:08.000 --> 00:12:10.000]  可能胸前還戴上胸牌
[00:12:10.000 --> 00:12:12.000]  九粒的寶石
[00:12:12.000 --> 00:12:15.000]  那你叫那些姊妹
[00:12:15.000 --> 00:12:17.000]  怎樣想像自己是祭司
[00:12:17.000 --> 00:12:21.000]  姊妹就很難想像自己是祭司了
[00:12:21.000 --> 00:12:29.000]  再講我們那個祭壇在哪裏呢
[00:12:29.000 --> 00:12:32.000]  我們的廟在哪裏呢
[00:12:32.000 --> 00:12:34.000]  你是不是說
[00:12:34.000 --> 00:12:36.000]  如果你有間廟有個祭壇
[00:12:36.000 --> 00:12:38.000]  有一件胸
[00:12:38.000 --> 00:12:39.000]  有一件祭袍
[00:12:39.000 --> 00:12:41.000]  有一件祭司的袍
[00:12:41.000 --> 00:12:43.000]  有一個胸牌
[00:12:43.000 --> 00:12:44.000]  你就是祭司嗎
[00:12:44.000 --> 00:12:45.000]  錯
[00:12:45.000 --> 00:12:48.000]  你是一個基督教的和尚
[00:12:48.000 --> 00:12:50.000]  你只是一個廟族
[00:12:50.000 --> 00:12:51.000]  你不是一個祭司
[00:12:51.000 --> 00:12:56.000]  當我們說你是上帝的
[00:12:56.000 --> 00:12:58.000]  君尊的祭司
[00:12:58.000 --> 00:12:59.000]  是甚麼意思呢
[00:12:59.000 --> 00:13:02.000]  你不僅是一個祭司
[00:13:02.000 --> 00:13:03.000]  你是一個大祭司
[00:13:03.000 --> 00:13:04.000]  就是說
[00:13:05.000 --> 00:13:06.000]  在今天
[00:13:06.000 --> 00:13:07.000]  在我們這個社會
[00:13:07.000 --> 00:13:10.000]  一個越來越小圈子化的社會
[00:13:10.000 --> 00:13:12.000]  你的社會圈子
[00:13:12.000 --> 00:13:15.000]  其實是密不透風的
[00:13:15.000 --> 00:13:17.000]  愛人愛巷人
[00:13:17.000 --> 00:13:18.000]  進不去的
[00:13:18.000 --> 00:13:21.000]  我想請問
[00:13:21.000 --> 00:13:23.000]  如果你是做股票的
[00:13:23.000 --> 00:13:25.000]  你怎樣找一個牧師
[00:13:25.000 --> 00:13:28.000]  進入你的股票經紀的團契
[00:13:28.000 --> 00:13:30.000]  向人傳福音
[00:13:30.000 --> 00:13:32.000]  你是做美容師的
[00:13:32.000 --> 00:13:34.000]  你怎樣找一個牧師
[00:13:34.000 --> 00:13:39.000]  進入你的美容師的圈子
[00:13:39.000 --> 00:13:41.000]  來向人傳福音
[00:13:41.000 --> 00:13:42.000]  不行的
[00:13:42.000 --> 00:13:45.000]  特別
[00:13:45.000 --> 00:13:48.000]  現在我們專門化到了一個地步
[00:13:48.000 --> 00:13:50.000]  假如你是做數碼的
[00:13:50.000 --> 00:13:51.000]  Digital
[00:13:51.000 --> 00:13:54.000]  這個是越來越多的行業
[00:13:54.000 --> 00:13:55.000]  你是做Digital的
[00:13:55.000 --> 00:13:57.000]  我想請問
[00:13:57.000 --> 00:14:00.000]  你怎樣請我進入你的圈子裡面
[00:14:00.000 --> 00:14:01.000]  傳福音
[00:14:01.000 --> 00:14:02.000]  完全不行的
[00:14:03.000 --> 00:14:05.000]  我們在說這個祭司
[00:14:05.000 --> 00:14:06.000]  就是說
[00:14:06.000 --> 00:14:09.000]  在你那個專業的圈子裡面
[00:14:09.000 --> 00:14:12.000]  你就是代表著上帝
[00:14:12.000 --> 00:14:13.000]  活在他們當中
[00:14:13.000 --> 00:14:15.000]  你失職
[00:14:15.000 --> 00:14:17.000]  他們就沒有機會看到上帝
[00:14:17.000 --> 00:14:20.000]  沒有機會聽到上帝
[00:14:20.000 --> 00:14:22.000]  沒有機會明白
[00:14:22.000 --> 00:14:24.000]  什麼是叫做福音的
[00:14:24.000 --> 00:14:27.000]  你是他們唯一的希望
[00:14:27.000 --> 00:14:30.000]  是這樣的意思之下
[00:14:30.000 --> 00:14:33.000]  你代表著上帝
[00:14:33.000 --> 00:14:34.000]  在他們當中
[00:14:34.000 --> 00:14:36.000]  你也代表著他們
[00:14:36.000 --> 00:14:38.000]  來向上帝祈求
[00:14:38.000 --> 00:14:42.000]  你的牧師是不會為你的圈子祈求的
[00:14:42.000 --> 00:14:46.000]  你就是那個一手握著上帝
[00:14:46.000 --> 00:14:49.000]  一手握著你那個專業的圈子
[00:14:49.000 --> 00:14:52.000]  來讓兩造
[00:14:52.000 --> 00:14:54.000]  可以在你的生命那裡
[00:14:54.000 --> 00:14:55.000]  來相遇
[00:14:55.000 --> 00:14:57.000]  這個叫大祭司
[00:15:01.000 --> 00:15:03.000]  不要再搞錯這件事
[00:15:03.000 --> 00:15:09.000]  你不能夠在你的專業建立你的祭壇
[00:15:09.000 --> 00:15:13.000]  仍然是回到教會
[00:15:13.000 --> 00:15:15.000]  只是扮一隻小羊
[00:15:15.000 --> 00:15:16.000]  因因待報
[00:15:16.000 --> 00:15:18.000]  什麼什麼待報
[00:15:18.000 --> 00:15:19.000]  等待包紮
[00:15:19.000 --> 00:15:20.000]  等待引渡
[00:15:20.000 --> 00:15:24.000]  你一輩子都是那些不能夠盛事的基督徒
[00:15:24.000 --> 00:15:27.000]  你只是成為了人的重擔
[00:15:28.000 --> 00:15:31.000]  你不是上帝的精兵
[00:15:31.000 --> 00:15:33.000]  第三樣
[00:15:33.000 --> 00:15:37.000]  你是聖潔的國度
[00:15:37.000 --> 00:15:41.000]  我和你在這裡當中解釋過無數次
[00:15:41.000 --> 00:15:44.000]  聖潔不是不吃人間煙火
[00:15:44.000 --> 00:15:48.000]  不是扮作是出紅塵
[00:15:48.000 --> 00:15:50.000]  不是扮作有料
[00:15:50.000 --> 00:15:52.000]  口中藍藍有詞
[00:15:52.000 --> 00:15:57.000]  聖潔不是另一種的形式
[00:15:57.000 --> 00:15:58.000]  聖潔
[00:15:58.000 --> 00:16:08.000]  是一個分別為聖歸耶和華的意思
[00:16:08.000 --> 00:16:17.000]  Holiness就是將自己分別出來
[00:16:17.000 --> 00:16:19.000]  我此生不為世用
[00:16:19.000 --> 00:16:21.000]  此情不為世好
[00:16:21.000 --> 00:16:23.000]  這個就叫聖潔
[00:16:26.000 --> 00:16:30.000]  你要你的生命能夠發到光輝
[00:16:30.000 --> 00:16:32.000]  不要一半為世用
[00:16:32.000 --> 00:16:35.000]  一半為上帝用
[00:16:35.000 --> 00:16:38.000]  將它完全分別出來
[00:16:38.000 --> 00:16:39.000]  給上帝用
[00:16:39.000 --> 00:16:41.000]  給上帝用的意思
[00:16:41.000 --> 00:16:43.000]  不是丟下你的專業
[00:16:43.000 --> 00:16:45.000]  走去入神樂園
[00:16:45.000 --> 00:16:48.000]  你只會搞到越來越糟糕
[00:16:48.000 --> 00:16:49.000]  不會的
[00:16:49.000 --> 00:16:51.000]  不會因為這樣是更加好的
[00:16:51.000 --> 00:16:55.000]  我們說分別為聖給上帝用
[00:16:55.000 --> 00:16:57.000]  是在你的專業那裡
[00:16:57.000 --> 00:16:59.000]  完全只是為上帝
[00:16:59.000 --> 00:17:01.000]  在你的專業那裡工作
[00:17:01.000 --> 00:17:03.000]  努力
[00:17:03.000 --> 00:17:05.000]  和爭取表現
[00:17:05.000 --> 00:17:07.000]  讓人看到你
[00:17:07.000 --> 00:17:10.000]  就看到一個基督徒的會計師
[00:17:10.000 --> 00:17:11.000]  基督徒的醫生
[00:17:11.000 --> 00:17:14.000]  基督徒的律師
[00:17:14.000 --> 00:17:16.000]  是這樣來做
[00:17:16.000 --> 00:17:21.000]  我就診的醫院
[00:17:21.000 --> 00:17:22.000]  是威爾斯醫院
[00:17:24.000 --> 00:17:26.000]  是被報紙譽為
[00:17:26.000 --> 00:17:31.000]  最多得到病人讚譽的醫院
[00:17:31.000 --> 00:17:33.000]  然後他有一個解釋
[00:17:33.000 --> 00:17:35.000]  他說很可能
[00:17:35.000 --> 00:17:39.000]  這個和裡面有60%的基督徒醫生
[00:17:39.000 --> 00:17:41.000]  這種比例有關
[00:17:41.000 --> 00:17:43.000]  聽師妹
[00:17:43.000 --> 00:17:45.000]  你叫一個醫生受感同
[00:17:45.000 --> 00:17:49.000]  就丟下他做醫生的行業
[00:17:49.000 --> 00:17:51.000]  走入去神樂園
[00:17:51.000 --> 00:17:53.000]  讀完出來蠢蠢地
[00:17:53.000 --> 00:17:55.000]  又由一個小傳道開始
[00:17:55.000 --> 00:17:57.000]  有什麼的幫助
[00:17:57.000 --> 00:17:58.000]  有什麼的東西
[00:17:58.000 --> 00:18:00.000]  他讀了三年四年之後
[00:18:00.000 --> 00:18:01.000]  是做到
[00:18:01.000 --> 00:18:03.000]  而他做醫生的時候是做不到的
[00:18:03.000 --> 00:18:04.000]  Honestly
[00:18:04.000 --> 00:18:06.000]  哪一樣你講給我聽
[00:18:06.000 --> 00:18:09.000]  沒有一樣
[00:18:09.000 --> 00:18:12.000]  當我們講聖結
[00:18:12.000 --> 00:18:14.000]  不是放下那個世上的工作
[00:18:14.000 --> 00:18:15.000]  就走入教會
[00:18:15.000 --> 00:18:17.000]  教會仍然是一個
[00:18:17.000 --> 00:18:21.000]  滿有名利爭奪的一個場所來
[00:18:21.000 --> 00:18:23.000]  Right
[00:18:23.000 --> 00:18:24.000]  我應該知道
[00:18:24.000 --> 00:18:26.000]  因為我在教會裡面夠久
[00:18:26.000 --> 00:18:30.000]  不是放下一種職業
[00:18:30.000 --> 00:18:32.000]  走入一個圈子
[00:18:32.000 --> 00:18:35.000]  在你自己的崗位那裡
[00:18:35.000 --> 00:18:36.000]  告訴上帝
[00:18:36.000 --> 00:18:38.000]  我此生不為世用
[00:18:38.000 --> 00:18:40.000]  我這一世
[00:18:40.000 --> 00:18:42.000]  我都是屬於上帝的
[00:18:42.000 --> 00:18:46.000]  你的生命
[00:18:46.000 --> 00:18:49.000]  自然就好像一個煙花那樣
[00:18:49.000 --> 00:18:50.000]  會發出光芒
[00:18:52.000 --> 00:18:53.000]  最後一個
[00:18:53.000 --> 00:18:56.000]  肅神的指紋
[00:18:56.000 --> 00:18:58.000]  弟兄姊妹這裡有兩個意思
[00:18:58.000 --> 00:19:00.000]  你的價值
[00:19:00.000 --> 00:19:02.000]  不是因為你本身有價值
[00:19:02.000 --> 00:19:04.000]  是因為你所肅
[00:19:04.000 --> 00:19:05.000]  而叫你有價值
[00:19:05.000 --> 00:19:07.000]  有沒有去過博物館
[00:19:07.000 --> 00:19:09.000]  有沒有看過
[00:19:09.000 --> 00:19:15.000]  愛因斯坦那枝筆
[00:19:15.000 --> 00:19:18.000]  瑪麗蓮夢露穿過那件衣服
[00:19:18.000 --> 00:19:21.000]  或者蕭邦寫過的那個樂章
[00:19:21.000 --> 00:19:23.000]  我想請問你
[00:19:23.000 --> 00:19:25.000]  那張紙張那枝筆
[00:19:25.000 --> 00:19:27.000]  和那件的萬禮服
[00:19:27.000 --> 00:19:28.000]  值多少錢
[00:19:28.000 --> 00:19:31.000]  它有價值
[00:19:31.000 --> 00:19:34.000]  是因為它曾經屬於過
[00:19:34.000 --> 00:19:35.000]  這些的名人
[00:19:35.000 --> 00:19:36.000]  所以它有價值
[00:19:36.000 --> 00:19:38.000]  你也一樣
[00:19:38.000 --> 00:19:39.000]  你有價值
[00:19:39.000 --> 00:19:42.000]  不因為你本身這個
[00:19:42.000 --> 00:19:44.000]  130磅的臭皮囊
[00:19:44.000 --> 00:19:45.000]  值得什麼
[00:19:45.000 --> 00:19:48.000]  是因為你是屬於上帝的
[00:19:48.000 --> 00:19:51.000]  這個是你的價值的來源
[00:19:51.000 --> 00:19:54.000]  第二個價值的來源
[00:19:54.000 --> 00:19:56.000]  是因為你不是一個孤島
[00:19:56.000 --> 00:19:59.000]  你和弟兄姊妹是彼此相屬的
[00:19:59.000 --> 00:20:01.000]  你們是一個半島
[00:20:01.000 --> 00:20:03.000]  在不可見的下面
[00:20:03.000 --> 00:20:05.000]  你們是相連的
[00:20:05.000 --> 00:20:07.000]  因為
[00:20:07.000 --> 00:20:10.000]  為什麼我們有基督教的宣教
[00:20:10.000 --> 00:20:12.000]  完全因為這個原因
[00:20:12.000 --> 00:20:14.000]  我出去因為我可以回來
[00:20:15.000 --> 00:20:18.000]  我出去因為我是代表著我的弟兄
[00:20:18.000 --> 00:20:21.000]  出去將福音帶到那些未信人當中
[00:20:21.000 --> 00:20:25.000]  我一切的需要
[00:20:25.000 --> 00:20:29.000]  是由我後面的弟兄姊妹為我預備
[00:20:29.000 --> 00:20:31.000]  所以我可以出去
[00:20:31.000 --> 00:20:33.000]  是不是
[00:20:33.000 --> 00:20:35.000]  是這種所屬
[00:20:35.000 --> 00:20:37.000]  叫我們的侍奉
[00:20:37.000 --> 00:20:39.000]  叫我們的工作
[00:20:39.000 --> 00:20:40.000]  有它的價值
[00:20:40.000 --> 00:20:41.000]  有它的定位
[00:20:42.000 --> 00:20:47.000]  最後是一個再上路的經驗
[00:20:47.000 --> 00:20:48.000]  在每一次
[00:20:48.000 --> 00:20:51.000]  其實這一次是我
[00:20:51.000 --> 00:20:55.000]  預備這個訊息
[00:20:55.000 --> 00:20:59.000]  整年的訊息的總結
[00:20:59.000 --> 00:21:00.000]  你記不記得
[00:21:00.000 --> 00:21:03.000]  由一月開始
