
[00:00:00.000 --> 00:00:05.620]  好,今天我們繼續去看這個系列裡面最後一個的部分
[00:03:32.200 --> 00:03:36.120]  吹完國之後這些很大的城牆就會倒塌
[00:03:36.120 --> 00:03:38.080]  我們想起就是這些驚心動魄
[00:03:38.080 --> 00:03:40.840]  或者是很驚天動地的事情
[00:03:40.840 --> 00:03:42.200]  一件很大的事情
[00:03:42.200 --> 00:03:44.400]  上帝的大能就是這樣彰顯
[00:03:44.400 --> 00:03:45.360]  怎樣彰顯呢
[00:03:45.360 --> 00:03:49.400]  就是那些以色列人和約書亞
[00:03:49.400 --> 00:03:50.920]  他們願意去相信上帝
[00:03:50.920 --> 00:03:54.160]  然後這些城牆便倒塌下來
[00:03:54.160 --> 00:03:56.040]  但我們雖然問一個問題
[00:03:56.040 --> 00:03:59.000]  就是約書亞時期的耶利哥
[00:03:59.000 --> 00:04:01.520]  是一個怎樣的地方
[00:04:01.520 --> 00:04:05.360]  但耶利哥其實是一點都不大的
[00:04:05.360 --> 00:04:07.280]  只是一個小鎮而已
[00:04:07.280 --> 00:04:09.920]  下面你見到有條路
[00:04:09.920 --> 00:04:11.640]  那個彎彎的那條路
[00:04:11.640 --> 00:04:13.480]  右邊就在上面
[00:04:13.480 --> 00:04:15.200]  那個就是叫耶利哥
[00:04:15.200 --> 00:04:16.360]  去到哪裡呢
[00:04:16.360 --> 00:04:20.160]  去到你見到那個有個小小平平的山位
[00:04:20.160 --> 00:04:21.440]  那個土丘
[00:04:21.440 --> 00:04:23.480]  上面再有幾塊田
[00:04:23.480 --> 00:04:25.440]  就是這麼大的
[00:04:25.440 --> 00:04:26.680]  就是這麼大,有幾大呢
[00:04:26.680 --> 00:04:28.400]  如果你喜歡數字的話
[00:04:28.400 --> 00:04:30.160]  就是一英畝
[00:04:30.160 --> 00:04:31.520]  一個圓圓
[00:04:31.520 --> 00:04:34.680]  一個圓圓有多大,知道嗎
[00:04:34.680 --> 00:04:35.920]  在我們之下哥呢
[00:04:35.920 --> 00:04:38.240]  不夠一個圓圓
[00:04:38.240 --> 00:04:39.200]  不夠一個圓圓
[00:04:39.200 --> 00:04:40.520]  你晨運的時候
[00:04:40.520 --> 00:04:42.800]  你都不知道走那麼少
[00:04:42.800 --> 00:04:44.680]  不夠一個圓圓
[00:04:44.680 --> 00:04:47.200]  這個叫做Jericho
[00:04:47.200 --> 00:04:49.960]  大概在約書亞的時期
[00:04:49.960 --> 00:04:53.120]  這個地方只不過是一個
[00:04:53.120 --> 00:04:57.760]  一英畝的地方
[00:04:57.760 --> 00:04:59.120]  我知道後世有很多人
[00:04:59.120 --> 00:05:01.400]  或者今天也有很多人很想去那裡說
[00:05:01.400 --> 00:05:04.880]  或者想說這個耶利哥是多麼偉大
[00:05:04.880 --> 00:05:07.600]  城牆是多麼高,多麼堅實
[00:05:07.600 --> 00:05:09.800]  但是最合理的估計
[00:05:09.800 --> 00:05:12.760]  當約書亞去到耶利哥這個地方的時候
[00:05:12.760 --> 00:05:14.920]  大概裡面
[00:05:14.920 --> 00:05:19.040]  可能只不過只有二、三百人左右
[00:05:19.040 --> 00:05:21.480]  只不過是一個小的冰寨
[00:05:21.480 --> 00:05:23.320]  不代表這個冰寨不重要
[00:05:23.320 --> 00:05:25.080]  這個冰寨是重要的
[00:05:25.080 --> 00:05:26.880]  翻開聖經地圖
[00:05:26.880 --> 00:05:29.040]  你就知道這個地方耶利哥
[00:05:29.040 --> 00:05:34.680]  是守著以色列地的東面的入口
[00:05:34.680 --> 00:05:37.000]  所以以色列人就是在這個地方
[00:05:37.000 --> 00:05:39.120]  在戰略性的地方來攻打
[00:05:39.120 --> 00:05:41.200]  不過整體來說就是
[00:05:41.200 --> 00:05:43.480]  耶利哥,約書亞時期的耶利哥
[00:05:43.480 --> 00:05:47.520]  其實是一個很小很小的城市
[00:05:47.520 --> 00:05:50.240]  是不是很驚訝
[00:05:50.240 --> 00:05:52.440]  因為跟我們想像的不同
[00:05:52.440 --> 00:05:56.120]  我們後世人加了很多不同的想像力
[00:05:56.120 --> 00:05:58.160]  如果你真的看清楚聖經
[00:05:58.160 --> 00:06:00.520]  聖經從來沒有一個地方
[00:06:00.520 --> 00:06:01.760]  從來沒有一個字
[00:06:01.760 --> 00:06:05.200]  去形容耶利哥是一個大城市
[00:06:05.200 --> 00:06:07.760]  你見到聖經裡面也有時候
[00:06:07.760 --> 00:06:11.480]  會描述一些地方是小或者大
[00:06:11.480 --> 00:06:13.600]  舉兩個例子
[00:06:13.600 --> 00:06:15.240]  第七章,打艾城的時候
[00:06:15.240 --> 00:06:16.600]  打完耶利哥就打艾城
[00:06:16.600 --> 00:06:18.800]  他們上山打艾城
[00:06:18.800 --> 00:06:20.160]  City of Eye
[00:06:20.160 --> 00:06:21.360]  怎麼形容呢
[00:06:21.360 --> 00:06:25.720]  他們探子回來約書亞的時候
[00:06:25.720 --> 00:06:26.800]  七章第三節
[00:06:26.800 --> 00:06:29.680]  就對約書亞說中百星不用一起上去
[00:06:29.680 --> 00:06:31.840]  我們派二三千人上去就可以了
[00:06:31.840 --> 00:06:33.360]  其實二三千的意思
[00:06:33.360 --> 00:06:36.280]  千這個字其實就是部隊的意思
[00:06:36.280 --> 00:06:39.040]  就是派兩三個部隊上去就可以了
[00:06:39.040 --> 00:06:41.720]  部隊就是一個軍事部隊
[00:06:41.720 --> 00:06:45.040]  你有沒有吃過部隊鍋那些黑派
[00:06:45.040 --> 00:06:47.760]  兩三派就夠了
[00:06:47.760 --> 00:06:52.360]  兩三個部隊上去打艾城就可以了
[00:06:52.360 --> 00:06:55.240]  不必勞煩中百星上去
[00:06:55.240 --> 00:06:57.960]  因為人很少
[00:06:57.960 --> 00:07:01.000]  艾城是什麼地方
[00:07:01.000 --> 00:07:03.000]  小城,是不是
[00:07:03.000 --> 00:07:05.800]  兩三個部隊就搞定了
[00:07:05.800 --> 00:07:08.320]  然後說到打夏鎖的時候
[00:07:08.320 --> 00:07:09.640]  黑鎖
[00:07:09.640 --> 00:07:11.040]  上一章第十節
[00:07:11.040 --> 00:07:12.520]  那時約書亞轉回了
[00:07:12.520 --> 00:07:14.360]  到了奪了夏鎖
[00:07:14.360 --> 00:07:15.760]  這個地方夏鎖在北邊
[00:07:15.760 --> 00:07:17.880]  一個很大的土地
[00:07:17.880 --> 00:07:19.320]  一個很大的城市
[00:07:19.320 --> 00:07:22.200]  用刀殺了夏鎖王
[00:07:22.200 --> 00:07:26.240]  他說先前約書亞還沒攻打夏鎖的時候
[00:07:26.240 --> 00:07:31.800]  夏鎖在加南地的國中是為首的
[00:07:31.800 --> 00:07:33.400]  The Capital
[00:07:33.400 --> 00:07:35.040]  The Head
[00:07:35.040 --> 00:07:37.440]  所以聖經裡面有一些這樣的描述
[00:07:37.440 --> 00:07:39.760]  這個城市真的這麼大的時候
[00:07:39.760 --> 00:07:42.920]  他就說這個是真的
[00:07:42.920 --> 00:07:44.480]  那夏鎖城在哪裡
[00:07:44.480 --> 00:07:45.760]  在北邊
[00:07:45.760 --> 00:07:48.160]  你看到這裡上面有一些建築
[00:07:48.160 --> 00:07:50.640]  然後在上面右上角
[00:07:50.640 --> 00:07:52.640]  那裡就是夏城的地方
[00:07:52.640 --> 00:07:57.000]  整個加起來是二百英畝
[00:07:57.000 --> 00:07:58.680]  夏鎖和耶利歌比
[00:07:58.680 --> 00:08:01.080]  誰打
[00:08:01.080 --> 00:08:03.320]  二百倍
[00:08:03.320 --> 00:08:03.920]  二百倍
[00:08:03.920 --> 00:08:05.120]  所以他是Capital
[00:08:05.120 --> 00:08:06.960]  Or Head of the Kingdom
[00:08:06.960 --> 00:08:08.560]  對比之下你就會看到
[00:08:08.560 --> 00:08:13.560]  打耶利歌這章聖經就有一些很有趣的事
[00:08:13.560 --> 00:08:15.120]  整章聖經
[00:08:15.120 --> 00:08:16.880]  第六章約書亞
[00:08:16.880 --> 00:08:20.680]  就是要處理攻打耶利歌
[00:08:20.680 --> 00:08:22.640]  就是攻打耶利歌
[00:08:22.640 --> 00:08:25.440]  但是說到夏鎖攻打的時候
[00:08:25.440 --> 00:08:28.240]  用了十五節
[00:08:28.240 --> 00:08:30.800]  就是最威風的地方
[00:08:30.800 --> 00:08:32.040]  最大的城
[00:08:32.040 --> 00:08:36.040]  當時加南地最大的戰爭
[00:08:36.040 --> 00:08:37.840]  打夏鎖
[00:08:37.840 --> 00:08:41.120]  用了十五節
[00:08:41.120 --> 00:08:43.920]  但是攻打耶利歌一個小城
[00:08:43.920 --> 00:08:45.560]  差成二百倍
[00:08:45.560 --> 00:08:47.800]  一個只不過是小鎮
[00:08:47.800 --> 00:08:49.800]  他就用了整章聖經
[00:08:49.800 --> 00:08:51.880]  如果你加起來上文下來
[00:08:51.880 --> 00:08:53.360]  其實不止的
[00:08:53.360 --> 00:08:56.000]  因為第一個戰爭就是耶利歌
[00:08:56.000 --> 00:08:58.520]  所以約書亞的第一章第二章開始
[00:08:58.520 --> 00:09:01.120]  就是他在說怎樣打最後一局
[00:09:01.120 --> 00:09:04.120]  第二章你記得是有拉合的故事
[00:09:04.120 --> 00:09:05.800]  然後三四五
[00:09:05.800 --> 00:09:08.200]  就是他在處理他們
[00:09:08.200 --> 00:09:09.840]  怎樣去潔淨自己
[00:09:09.840 --> 00:09:11.440]  怎樣去預備這一場的戰爭
[00:09:11.440 --> 00:09:12.560]  所以加起來
[00:09:12.560 --> 00:09:14.920]  用了六章七章的聖經
[00:09:14.920 --> 00:09:18.160]  就說他打一個這樣的
[00:09:18.160 --> 00:09:19.800]  Bad Water Town
[00:09:19.800 --> 00:09:22.080]  一個這麼小的小鎮
[00:09:22.080 --> 00:09:25.200]  我們看看第六章
[00:09:25.200 --> 00:09:27.200]  第一節到第五節
[00:09:27.200 --> 00:09:29.000]  因為聖經很長
[00:09:29.000 --> 00:09:32.000]  整章聖經只講這個戰爭
[00:09:32.000 --> 00:09:33.080]  我們只選這一段
[00:09:33.080 --> 00:09:35.480]  六章第一節
[00:09:35.480 --> 00:09:38.040]  耶利歌的城門因為以色列人的緣故
[00:09:38.040 --> 00:09:39.800]  關得嚴謹
[00:09:39.800 --> 00:09:41.600]  沒有人出入
[00:09:41.600 --> 00:09:45.200]  又說對約書亞說
[00:09:45.200 --> 00:09:48.480]  我已經把耶利歌城和耶利歌王大林的勇士
[00:09:48.480 --> 00:09:49.480]  都交在你手中
[00:09:49.480 --> 00:09:51.400]  你們要圍繞這城
[00:09:51.400 --> 00:09:53.200]  所有的士兵圍繞一次
[00:09:53.200 --> 00:09:55.240]  六天你都要這樣做
[00:09:55.240 --> 00:09:58.880]  七個祭司要帶著七個陽閣走在約會之前
[00:09:58.880 --> 00:10:00.080]  但是到了第七天
[00:10:00.080 --> 00:10:04.000]  你們就要繞城七次
[00:10:04.000 --> 00:10:06.760]  祭司最後也要吹過
[00:10:06.760 --> 00:10:11.840]  楊國升拖長的時候你不一聽見楊國升
[00:10:11.840 --> 00:10:14.360]  眾百姓就要大聲呼喊
[00:10:14.360 --> 00:10:16.840]  然後城牆就必倒塌
[00:10:16.840 --> 00:10:19.160]  各人要往前直上
[00:10:19.160 --> 00:10:21.760]  去到攻打這個地方
[00:10:21.760 --> 00:10:23.400]  做了什麼?
[00:10:23.400 --> 00:10:25.760]  六天每天就圍繞一次
[00:10:25.760 --> 00:10:27.560]  第七天圍繞多少次?
[00:10:27.560 --> 00:10:28.280]  七次
[00:10:28.280 --> 00:10:29.440]  不要搞錯
[00:10:29.440 --> 00:10:29.920]  不要搞錯
[00:10:29.920 --> 00:10:34.160]  經常聖經問答的問題都有
[00:10:34.160 --> 00:10:35.720]  六天每天一次
[00:10:35.720 --> 00:10:37.440]  第七天就多少次?
[00:10:37.440 --> 00:10:39.080]  七次
[00:10:39.080 --> 00:10:42.240]  他就要攻打耶利歌
[00:10:42.240 --> 00:10:43.880]  我剛才說過整張聖經
[00:10:43.880 --> 00:10:47.960]  要處理打一個這麼小的地方
[00:10:47.960 --> 00:10:51.280]  用小的槍來砍
[00:10:51.280 --> 00:10:53.320]  用小的槍來砍
[00:10:53.320 --> 00:10:54.720]  無論如何
[00:10:54.720 --> 00:10:58.360]  這段的聖經三個段落
[00:10:58.360 --> 00:11:00.560]  就是上帝吩咐
[00:11:00.560 --> 00:11:01.960]  剛才我讀了
[00:11:01.960 --> 00:11:03.840]  約書他們應該怎麼做
[00:11:03.840 --> 00:11:06.040]  六天每天圍繞一次
[00:11:06.040 --> 00:11:08.560]  第七天圍繞七次
[00:11:08.560 --> 00:11:11.680]  然後他們怎麼去執行這個計劃
[00:11:11.680 --> 00:11:14.520]  他們真的這麼做
[00:11:14.520 --> 00:11:16.080]  六天每天圍繞一次
[00:11:16.080 --> 00:11:18.400]  第七天圍繞七次
[00:11:18.400 --> 00:11:20.760]  然後第七次之後
[00:11:20.760 --> 00:11:22.000]  他們就吹起楊國升
[00:11:22.000 --> 00:11:23.400]  然後城牆就倒塌
[00:11:23.400 --> 00:11:26.360]  然後他們就攻進去耶利歌
[00:11:26.360 --> 00:11:29.000]  然後二十二至二十七節第三段
[00:11:29.000 --> 00:11:35.120]  就是講到他們的聖像的紀錄
[00:11:35.120 --> 00:11:36.800]  三段
[00:11:36.800 --> 00:11:38.000]  講耶利歌
[00:11:38.000 --> 00:11:39.400]  那些細節我們不看了
[00:11:39.400 --> 00:11:40.240]  或者你有機會
[00:11:40.240 --> 00:11:41.120]  你有興趣的話
[00:11:41.120 --> 00:11:44.840]  回去自己看一下
[00:11:44.840 --> 00:11:48.800]  這個是以色列人第一場的戰爭
[00:11:48.800 --> 00:11:50.880]  很奇怪神所要求的
[00:11:50.880 --> 00:11:52.800]  居然不是戰略
[00:11:52.800 --> 00:11:54.200]  不是戰術
[00:11:54.200 --> 00:11:55.440]  不是招兵買馬
[00:11:55.440 --> 00:11:59.040]  或者去儲蓄好我們的資源
[00:11:59.040 --> 00:12:01.440]  去打這場仗
[00:12:01.440 --> 00:12:02.960]  神所要求的
[00:12:02.960 --> 00:12:06.320]  其實是一些很小的事
[00:12:06.320 --> 00:12:08.160]  很不著緊的事
[00:12:08.160 --> 00:12:10.480]  是軍隊不會著緊的事
[00:12:10.480 --> 00:12:13.280]  上帝編繫就是吩咐這件事
[00:12:13.280 --> 00:12:15.760]  去繞城每天一次
[00:12:15.760 --> 00:12:17.800]  第七次第七天
[00:12:17.800 --> 00:12:20.360]  繞城七次
[00:12:20.360 --> 00:12:21.560]  似乎很容易做
[00:12:21.560 --> 00:12:23.640]  也不是很精彩
[00:12:23.640 --> 00:12:25.800]  順帶一提,如果你想清楚的話
[00:12:25.800 --> 00:12:29.040]  怎樣打一個城市
[00:12:29.040 --> 00:12:31.800]  繞城其實也不是很合理
[00:12:31.800 --> 00:12:33.720]  為什麼要圍著它走
[00:12:33.720 --> 00:12:35.760]  我們曾經講過什麼
[00:12:35.760 --> 00:12:38.440]  打一個城市是怎麼打的
[00:12:38.440 --> 00:12:40.320]  是圍城
[00:12:40.320 --> 00:12:42.640]  Siege
[00:12:42.640 --> 00:12:44.280]  在《摩西律法》裡面
[00:12:44.280 --> 00:12:47.440]  是有教以色列人怎樣去圍城
[00:12:47.440 --> 00:12:50.200]  就是說他們要去到圍城的時候
[00:12:50.200 --> 00:12:53.440]  然後就要跟那個城市先講和
[00:12:53.440 --> 00:12:55.000]  申明記
[00:12:55.000 --> 00:12:58.080]  所以他們是有這招的
[00:12:58.080 --> 00:13:00.040]  其他的軍隊都會做這件事
[00:13:00.040 --> 00:13:02.120]  所以叫他們去繞城
[00:13:02.120 --> 00:13:03.760]  是很奇怪的
[00:13:03.760 --> 00:13:05.920]  一般來說都是先圍城
[00:13:05.920 --> 00:13:09.480]  然後阻止所有附近的水泉
[00:13:09.480 --> 00:13:10.520]  關掉那些水喉
[00:13:10.520 --> 00:13:11.920]  然後圍城裡面的人
[00:13:11.920 --> 00:13:13.560]  他們就會投降
[00:13:13.560 --> 00:13:14.560]  你就不費一兵一卒
[00:13:14.560 --> 00:13:17.160]  然後就可以拿到那個城市
[00:13:17.160 --> 00:13:19.520]  不需要毀壞
[00:13:19.520 --> 00:13:24.520]  這裡會吩咐他們要繞城很多次
[00:13:24.520 --> 00:13:27.080]  很奇怪,不是很精彩的事
[00:13:27.080 --> 00:13:29.040]  並且很簡單
[00:13:29.040 --> 00:13:30.360]  很小的事
[00:13:30.360 --> 00:13:34.280]  上帝就將城交給他們
[00:13:34.280 --> 00:13:36.520]  做一些很小的事
[00:13:36.520 --> 00:13:38.080]  你肯做
[00:13:38.080 --> 00:13:39.800]  你就可以攻打
[00:13:39.800 --> 00:13:42.120]  你就可以得城
[00:13:42.120 --> 00:13:45.520]  還有《斯雅記》裡面所記載的
[00:13:45.520 --> 00:13:49.240]  所謂軍事的細節
[00:13:49.240 --> 00:13:51.280]  一些情節
[00:13:51.280 --> 00:13:53.840]  其實又很奇怪
[00:13:53.840 --> 00:13:56.200]  你想想,你拿起《斯雅記》
[00:13:56.200 --> 00:13:57.720]  你的感覺就是
[00:13:57.720 --> 00:14:01.360]  這本是一本軍事的歷史
[00:14:01.360 --> 00:14:03.080]  軍事的歷史
[00:14:03.080 --> 00:14:10.120]  昨晚因為和我老婆去慶祝她生日
[00:14:10.120 --> 00:14:11.880]  差點忘記了做了什麼
[00:14:11.880 --> 00:14:14.560]  不好意思,開始老了
[00:14:14.560 --> 00:14:15.840]  昨晚做了什麼
[00:14:15.840 --> 00:14:18.240]  無論如何,我們去了餐館吃東西
[00:14:18.240 --> 00:14:23.280]  因為要等,等進那間餐館
[00:14:23.280 --> 00:14:28.360]  然後我們在附近一間書店
[00:14:28.360 --> 00:14:29.600]  因為沒有工作
[00:14:29.600 --> 00:14:31.800]  有一間書店在旁邊
[00:14:31.800 --> 00:14:34.040]  我們就進去那間書店
[00:14:34.040 --> 00:14:36.120]  去看東西
[00:14:36.120 --> 00:14:39.480]  我看到那裡一大棵樹架
[00:14:39.480 --> 00:14:41.400]  很棒的
[00:14:41.400 --> 00:14:43.760]  軍事歷史
[00:14:43.760 --> 00:14:48.720]  說 Civil War、美國、World War I、World War II
[00:14:48.720 --> 00:14:50.680]  原來這麼多
[00:14:50.680 --> 00:14:52.200]  這麼多戰爭的歷史
[00:14:52.200 --> 00:14:54.920]  我隨便拿一本來看
[00:14:54.920 --> 00:14:58.600]  看到 World War II 的時候發生什麼事
[00:14:58.600 --> 00:15:00.440]  然後說什麼英雄故事
[00:15:00.440 --> 00:15:03.240]  還有軍隊如何部署等等
[00:15:03.240 --> 00:15:05.800]  這些就是我們看軍事歷史
[00:15:05.800 --> 00:15:08.320]  我們會有的預期
[00:15:08.320 --> 00:15:11.000]  我們的期望就是要說這件事
[00:15:11.000 --> 00:15:15.400]  Military Strategy 那些Heroes
[00:15:15.400 --> 00:15:19.080]  在約瑟亞記卻不是這樣
[00:15:19.080 --> 00:15:21.320]  妙術耶利哥攻打的
[00:15:21.320 --> 00:15:23.880]  用了多少個字呢
[00:15:23.880 --> 00:15:26.200]  一百零二個字
[00:15:26.200 --> 00:15:28.640]  就是剛才我們其中一段
[00:15:28.640 --> 00:15:31.080]  六章十六至二十五節
[00:15:31.080 --> 00:15:32.760]  用了一百零二個字
[00:15:32.760 --> 00:15:34.760]  怎樣 exactly 怎樣攻打他
[00:15:34.760 --> 00:15:38.680]  一百零二個字就說完了
[00:15:38.680 --> 00:15:41.640]  但拉合呢 我剛才說過上文下理
[00:15:41.640 --> 00:15:46.000]  我們再看怎樣預備攻打耶利哥的時候
[00:15:46.000 --> 00:15:47.560]  約瑟亞記第二章
[00:15:47.560 --> 00:15:50.720]  說到拉合和他一家做了什麼
[00:15:50.720 --> 00:15:52.040]  他們說了什麼
[00:15:52.040 --> 00:15:54.480]  用了八十六個字
[00:15:54.480 --> 00:15:57.240]  差不多是一樣的篇幅
[00:15:57.240 --> 00:16:02.120]  強調的不是我們心裡想的戰爭
[00:16:02.120 --> 00:16:04.760]  不是心裡想怎樣打成功的一章
[00:16:04.760 --> 00:16:05.920]  而是全心的信服
[00:16:05.920 --> 00:16:08.880]  因為說到妓女拉合 一個嘉林人
[00:16:08.880 --> 00:16:11.200]  他以信靠耶和華
[00:16:11.200 --> 00:16:16.240]  並且給他一個最長的讀白
[00:16:16.240 --> 00:16:17.600]  一個對白
[00:16:17.600 --> 00:16:21.680]  給了拉合五節的聖經
[00:16:21.680 --> 00:16:24.360]  給了這個人最嗆罵
[00:16:24.360 --> 00:16:27.360]  或者人最不會留意的一個人
[00:16:27.360 --> 00:16:29.640]  妓女拉合
[00:16:29.640 --> 00:16:32.200]  給他一個對話 公開的對白
[00:16:32.200 --> 00:16:34.600]  其實就是一個公開的認順
[00:16:34.600 --> 00:16:37.800]  認順哪一個是真正的上帝
[00:16:37.800 --> 00:16:41.160]  拉希伯來的聖經 那些故事
[00:16:41.160 --> 00:16:43.560]  很多時候就是用這樣的技巧
[00:16:43.560 --> 00:16:45.440]  如果你懂得留意的話
[00:16:45.440 --> 00:16:47.080]  你懂得觀察的話
[00:16:47.080 --> 00:16:48.200]  你就看到很多東西
[00:16:48.200 --> 00:16:51.800]  你就不會錯過那個意思
[00:16:51.800 --> 00:16:53.680]  我們說我們查考聖經的時候
[00:16:53.680 --> 00:16:55.880]  我們有時候會觀察一些東西
[00:16:55.880 --> 00:16:58.560]  你觀察一下有沒有一些直接的說話
[00:16:58.560 --> 00:17:01.800]  一些直接的對白
[00:17:01.800 --> 00:17:04.440]  是給某一個角色的
[00:17:04.440 --> 00:17:07.720]  你就知道導演其實就是將鏡頭
[00:17:07.720 --> 00:17:10.680]  突然間放進去
[00:17:10.680 --> 00:17:12.080]  就是留意這個人
[00:17:12.080 --> 00:17:14.320]  如果你不懂得這樣去觀察的時候
[00:17:14.320 --> 00:17:17.040]  你就很多時候會錯過整個點
[00:17:17.040 --> 00:17:20.280]  妓女拉合就是有一個最長的
[00:17:20.280 --> 00:17:22.760]  公開的宣告
[00:17:22.760 --> 00:17:24.680]  就是耶和華已經將這個地方交給你
[00:17:24.680 --> 00:17:28.440]  因為耶和華是真正的上帝
[00:17:28.440 --> 00:17:29.320]  如果你這樣想的時候
[00:17:29.320 --> 00:17:30.360]  整本藥書下記
[00:17:30.360 --> 00:17:33.280]  舉足輕重的人
[00:17:33.280 --> 00:17:34.600]  就是一些我們心裡面想的
[00:17:34.600 --> 00:17:37.080]  不會是一些軍事英雄
[00:17:37.080 --> 00:17:39.680]  他有沒有講藥書呢 有
[00:17:39.680 --> 00:17:42.560]  但其實你這樣比較其他的
[00:17:42.560 --> 00:17:45.160]  那些所謂軍事歷史
[00:17:45.160 --> 00:17:47.800]  近東的也好 現代的也好
[00:17:47.800 --> 00:17:50.960]  其實比重是非常之少的
[00:17:50.960 --> 00:17:54.680]  中心的人物放在哪裡
[00:17:54.680 --> 00:17:58.400]  外面的軍事的歷史
[00:17:58.400 --> 00:18:00.560]  以前古代的軍事歷史
[00:18:00.560 --> 00:18:05.040]  都是講亞述王 帝王 將軍 大將軍
[00:18:05.040 --> 00:18:06.640]  他們有什麼戰術
