
[00:00:00.000 --> 00:00:02.500]  今天是母親節 我們看到很偉大
[00:05:18.900 --> 00:05:21.900]  當你不需要擔心這一切是上帝賜福的時候
[00:05:21.900 --> 00:05:23.900]  你反而安寧
[00:05:23.900 --> 00:05:25.900]  所以人拿了之後
[00:05:25.900 --> 00:05:28.900]  上帝會繼續滿滿的恩典要臨到你手上
[00:05:28.900 --> 00:05:30.900]  縱使一隻手卻滿滿
[00:05:30.900 --> 00:05:35.900]  勝過兩隻手滿滿而勞碌暴風
[00:05:35.900 --> 00:05:37.900]  所以和你旁邊的人說
[00:05:37.900 --> 00:05:40.900]  你要活出一個慷慨的人生
[00:05:40.900 --> 00:05:44.900]  原來生命能夠慷慨
[00:05:44.900 --> 00:05:46.900]  越分享的時候
[00:05:46.900 --> 00:05:48.900]  卻是越得著
[00:05:48.900 --> 00:05:50.900]  很奇怪的事
[00:05:50.900 --> 00:05:52.900]  原來教的真理跟我們說
[00:05:52.900 --> 00:05:55.900]  我們要享受安寧的人生是怎樣的呢
[00:05:55.900 --> 00:06:00.900]  第一件事,一個安寧的人生能夠勝過生或死
[00:06:00.900 --> 00:06:02.900]  在肥勒比書一章二十到二十一節
[00:06:02.900 --> 00:06:04.900]  照著我所切勿所盼望的每一事
[00:06:04.900 --> 00:06:06.900]  叫我羞愧,只要凡事放膽
[00:06:06.900 --> 00:06:08.900]  無論是生是死
[00:06:08.900 --> 00:06:10.900]  總叫基督在我身上照常顯大
[00:06:10.900 --> 00:06:13.900]  因為我活在就是基督,我死了就有益處
[00:06:13.900 --> 00:06:15.900]  人生最不安寧
[00:06:15.900 --> 00:06:18.900]  或者人生令我們最困擾的問題
[00:06:18.900 --> 00:06:20.900]  就是生和死的問題
[00:06:20.900 --> 00:06:23.900]  但是很少會想死
[00:06:23.900 --> 00:06:25.900]  多數人都不想死
[00:06:25.900 --> 00:06:28.900]  如果是不斷思考死的人
[00:06:28.900 --> 00:06:30.900]  是抑鬱的
[00:06:30.900 --> 00:06:32.900]  正常沒有抑鬱的人
[00:06:32.900 --> 00:06:33.900]  每天都不想死
[00:06:33.900 --> 00:06:35.900]  所以我們經常跟年輕人說
[00:06:35.900 --> 00:06:36.900]  你不知道他死會怎樣
[00:06:36.900 --> 00:06:38.900]  我們會死都不會想
[00:06:38.900 --> 00:06:40.900]  你今天吃完母親節那頓飯
[00:06:40.900 --> 00:06:42.900]  就說明年去哪裏吃呢
[00:06:42.900 --> 00:06:45.900]  好像這三百六十四天是不會發生事的
[00:06:45.900 --> 00:06:47.900]  不會死的,我們沒事的
[00:06:47.900 --> 00:06:51.900]  但是死亡就是這麼突然
[00:06:51.900 --> 00:06:54.900]  今早早堂與中堂中間
[00:06:54.900 --> 00:06:56.900]  我收到一個短訊
[00:06:56.900 --> 00:06:59.900]  我的師兄大約幾年在加拿大
[00:06:59.900 --> 00:07:01.900]  木會剛剛去世
[00:07:01.900 --> 00:07:04.900]  我們這個年紀經常聽這些消息
[00:07:04.900 --> 00:07:06.900]  在教會裏面
[00:07:06.900 --> 00:07:07.900]  你現在看到的
[00:07:07.900 --> 00:07:10.900]  三十五歲已經患癌病
[00:07:10.900 --> 00:07:12.900]  癌病是早發的
[00:07:12.900 --> 00:07:14.900]  因為很多寶業告訴我們
[00:07:14.900 --> 00:07:16.900]  三十五歲已經開始
[00:07:16.900 --> 00:07:18.900]  很多人談這個危疾
[00:07:18.900 --> 00:07:20.900]  多數都是癌病
[00:07:20.900 --> 00:07:23.900]  我們雖然不想死這個字
[00:07:23.900 --> 00:07:26.900]  但是生死卻很具體
[00:07:26.900 --> 00:07:28.900]  在我們每一天身邊發生
[00:07:28.900 --> 00:07:30.900]  我今天穿這雙鞋比較特別
[00:07:30.900 --> 00:07:31.900]  因為沒辦法不穿
[00:07:31.900 --> 00:07:34.900]  因為我一月二十八日在台灣
[00:07:34.900 --> 00:07:37.900]  我二十六日在台灣上課
[00:07:37.900 --> 00:07:40.900]  由早上到晚上
[00:07:40.900 --> 00:07:42.900]  上午八點到晚上十二點
[00:07:42.900 --> 00:07:45.900]  我住到第二天
[00:07:45.900 --> 00:07:48.900]  我才知道這間酒店是溫泉酒店
[00:07:48.900 --> 00:07:50.900]  到第二天才知道
[00:07:50.900 --> 00:07:52.900]  我第一天進去已經看到洗澡房很古怪
[00:07:52.900 --> 00:07:53.900]  有個汽缸
[00:07:53.900 --> 00:07:54.900]  然後兩個浸下去的
[00:07:54.900 --> 00:07:55.900]  不要理他們了
[00:07:55.900 --> 00:07:56.900]  坐個汽缸洗澡
[00:07:56.900 --> 00:07:57.900]  已經很晚了
[00:07:57.900 --> 00:07:58.900]  回到上個酒店已經是
[00:07:58.900 --> 00:08:00.900]  第二天一早又要起床
[00:08:00.900 --> 00:08:03.900]  由早到晚疲勞轟炸得很厲害
[00:08:03.900 --> 00:08:05.900]  到第二天晚上上了十二點多
[00:08:05.900 --> 00:08:07.900]  知道是溫泉酒店
[00:08:07.900 --> 00:08:09.900]  所以第二天三天早上
[00:08:09.900 --> 00:08:11.900]  幾大都浸溫泉
[00:08:11.900 --> 00:08:15.900]  浸完一上來就滑倒
[00:08:15.900 --> 00:08:19.900]  一滑倒才看到牌子寫著
[00:08:19.900 --> 00:08:23.900]  小心地滑
[00:08:23.900 --> 00:08:27.900]  回到香港我要坐輪椅
[00:08:27.900 --> 00:08:29.900]  上飛機坐輪椅
[00:08:29.900 --> 00:08:30.900]  下飛機
[00:08:30.900 --> 00:08:32.900]  我還取消了上海報道的工作
[00:08:32.900 --> 00:08:34.900]  但我還要跟著去美國
[00:08:34.900 --> 00:08:39.900]  我約了申請簽證
[00:08:39.900 --> 00:08:42.900]  原來坐輪椅進美國領事館
[00:08:42.900 --> 00:08:45.900]  美國領事館有特惠
[00:08:45.900 --> 00:08:47.900]  傷殘人士
[00:08:47.900 --> 00:08:49.900]  美國入境又有特惠
[00:08:49.900 --> 00:08:51.900]  傷殘人士
[00:08:51.900 --> 00:08:54.900]  原來在先進國家傷殘人士有優惠
[00:08:54.900 --> 00:08:57.900]  我還要帶一條以色列
[00:08:57.900 --> 00:08:58.900]  拿著一支拐杖
[00:08:58.900 --> 00:08:59.900]  挾著挾著這樣去
[00:08:59.900 --> 00:09:01.900]  很辛苦
[00:09:01.900 --> 00:09:02.900]  我回來香港之後
[00:09:02.900 --> 00:09:03.900]  分享
[00:09:03.900 --> 00:09:05.900]  有些姐妹跟師母說
[00:09:05.900 --> 00:09:07.900]  幸好牧師母沒有死
[00:09:07.900 --> 00:09:10.900]  我以為她擔心我死還是不死
[00:09:10.900 --> 00:09:15.900]  她說洗完澡在酒店這樣跌死
[00:09:15.900 --> 00:09:17.900]  報紙就會說
[00:09:17.900 --> 00:09:19.900]  香港某出名的著名牧師
[00:09:19.900 --> 00:09:23.900]  在台北酒店裡面全身赤裸死了
[00:09:23.900 --> 00:09:26.900]  我有沒有想過
[00:09:26.900 --> 00:09:28.900]  她不是擔心我死
[00:09:28.900 --> 00:09:32.900]  她是擔心報紙出全身赤裸而死
[00:09:32.900 --> 00:09:33.900]  是的
[00:09:33.900 --> 00:09:35.900]  洗完澡真的會
[00:09:35.900 --> 00:09:38.900]  我有可能有三個跌法
[00:09:38.900 --> 00:09:40.900]  第一個可能是向後跌
[00:09:40.900 --> 00:09:43.900]  但那些不是普通的石
[00:09:43.900 --> 00:09:44.900]  那些石很厲害
[00:09:44.900 --> 00:09:46.900]  向後一跌即死
[00:09:46.900 --> 00:09:48.900]  第二個可能是向前跌
[00:09:48.900 --> 00:09:50.900]  向前跌頭落地
[00:09:50.900 --> 00:09:52.900]  暈一暈可能還沒死
[00:09:52.900 --> 00:09:55.900]  不過因為我的房間只有我一個人住
[00:09:55.900 --> 00:09:58.900]  明天早上會失救而死
[00:09:58.900 --> 00:10:00.900]  但這種死是慘的
[00:10:00.900 --> 00:10:02.900]  唉唉唉
[00:10:02.900 --> 00:10:03.900]  喊救命沒人聽到你
[00:10:03.900 --> 00:10:05.900]  最後還是死了
[00:10:05.900 --> 00:10:08.900]  感恩我不是向後跌不是向前跌
[00:10:08.900 --> 00:10:12.900]  我腳趾向內咬一咬
[00:10:12.900 --> 00:10:14.900]  整個趴落地
[00:10:14.900 --> 00:10:16.900]  我站起來以為沒事
[00:10:16.900 --> 00:10:20.900]  感恩我回來又沒有裂骨又沒有碎
[00:10:20.900 --> 00:10:22.900]  但有些人說起碼要一百日
[00:10:22.900 --> 00:10:25.900]  所以回來我穿不到夾身的鞋
[00:10:25.900 --> 00:10:28.900]  在過程中我想一想
[00:10:28.900 --> 00:10:31.900]  如果我1月28日死了會怎樣呢
[00:10:31.900 --> 00:10:34.900]  我覺得原來沒事的
[00:10:34.900 --> 00:10:38.900]  我不會說這樣死是不划算的
[00:10:38.900 --> 00:10:40.900]  有什麼叫划不划算
[00:10:40.900 --> 00:10:41.900]  死始終要死的
[00:10:41.900 --> 00:10:43.900]  你怎樣死才划算
[00:10:43.900 --> 00:10:45.900]  很奇怪的
[00:10:45.900 --> 00:10:47.900]  有人說這樣死是不划算的
[00:10:47.900 --> 00:10:49.900]  你想怎樣死才划算呢
[00:10:49.900 --> 00:10:51.900]  你能不能回答我
[00:10:51.900 --> 00:10:53.900]  回答不了的
[00:10:53.900 --> 00:10:56.900]  死了有沒有牽掛
[00:10:56.900 --> 00:10:57.900]  我沒有牽掛
[00:10:57.900 --> 00:10:58.900]  我女兒還沒畢業
[00:10:58.900 --> 00:10:59.900]  但我沒有牽掛
[00:10:59.900 --> 00:11:01.900]  不是我不負責任
[00:11:01.900 --> 00:11:03.900]  我覺得上帝會看顧我的家庭
[00:11:03.900 --> 00:11:05.900]  如果上帝要接我走的話
[00:11:05.900 --> 00:11:07.900]  一個安寧的人
[00:11:07.900 --> 00:11:09.900]  基督教給我們最大的安寧
[00:11:09.900 --> 00:11:13.900]  我能夠面對生與死
[00:11:13.900 --> 00:11:18.900]  這是很大很大的考驗
[00:11:18.900 --> 00:11:20.900]  想清楚是嗎
[00:11:20.900 --> 00:11:22.900]  有些姐妹說
[00:11:22.900 --> 00:11:23.900]  我不想這麼早死
[00:11:23.900 --> 00:11:25.900]  這樣死是不划算的
[00:11:25.900 --> 00:11:27.900]  我還沒結婚
[00:11:27.900 --> 00:11:28.900]  如果萬一你沒有死
[00:11:28.900 --> 00:11:30.900]  你是不是馬上結婚呢
[00:11:30.900 --> 00:11:31.900]  那又不是
[00:11:31.900 --> 00:11:33.900]  這樣結婚不就不划算嗎
[00:11:33.900 --> 00:11:35.900]  怎樣都不划算
[00:11:35.900 --> 00:11:37.900]  怎樣才算划算呢
[00:11:37.900 --> 00:11:38.900]  我不明白
[00:11:38.900 --> 00:11:43.900]  所以人生我們最怕生或死的問題
[00:11:43.900 --> 00:11:45.900]  卻不能夠令我們安寧的話
[00:11:45.900 --> 00:11:47.900]  基督教卻可以讓我們安寧
[00:11:47.900 --> 00:11:48.900]  第二
[00:11:48.900 --> 00:11:49.900]  他剛才告訴我們
[00:11:49.900 --> 00:11:52.900]  原來我們可以一無掛慮
[00:11:52.900 --> 00:11:55.900]  原來掛慮是令我們人生不能夠安寧
[00:11:55.900 --> 00:11:56.900]  很勞碌
[00:11:56.900 --> 00:11:58.900]  最後都很暴風
[00:11:58.900 --> 00:11:59.900]  聖經說
[00:11:59.900 --> 00:12:00.900]  他應當一無掛慮
[00:12:00.900 --> 00:12:02.900]  只要凡事直到禱告祈求和感謝
[00:12:02.900 --> 00:12:04.900]  將你所要的告訴神
[00:12:04.900 --> 00:12:05.900]  不要忘記
[00:12:05.900 --> 00:12:06.900]  聖經沒有應許到
[00:12:06.900 --> 00:12:08.900]  你告訴神之後
[00:12:08.900 --> 00:12:10.900]  神就可以幫你解決所有問題
[00:12:10.900 --> 00:12:12.900]  有病得盡醫治
[00:12:12.900 --> 00:12:14.900]  沒錢變有錢
[00:12:14.900 --> 00:12:16.900]  沒分結有分結
[00:12:16.900 --> 00:12:17.900]  肥變瘦
[00:12:17.900 --> 00:12:18.900]  沒有沒有沒有
[00:12:18.900 --> 00:12:20.900]  這個世界沒有這個宗教
[00:12:20.900 --> 00:12:22.900]  基督教也不是這樣
[00:12:22.900 --> 00:12:23.900]  我找看一些宗教
[00:12:23.900 --> 00:12:27.900]  沒有一個宗教可以給你這個應許
[00:12:27.900 --> 00:12:28.900]  如果有
[00:12:28.900 --> 00:12:29.900]  那叫邪教
[00:12:29.900 --> 00:12:31.900]  騙你的錢
[00:12:31.900 --> 00:12:33.900]  沒有任何宗教會告訴你
[00:12:33.900 --> 00:12:35.900]  信他們的神就可以
[00:12:35.900 --> 00:12:37.900]  你人生一帆風順
[00:12:37.900 --> 00:12:38.900]  事事順利
[00:12:38.900 --> 00:12:40.900]  逆境變順境
[00:12:40.900 --> 00:12:42.900]  有病變無病
[00:12:42.900 --> 00:12:44.900]  沒有這回事
[00:12:44.900 --> 00:12:46.900]  沒有這種宗教
[00:12:46.900 --> 00:12:47.900]  基督教的應許是什麼?
[00:12:47.900 --> 00:12:48.900]  基督教的應許是
[00:12:48.900 --> 00:12:50.900]  神所賜出人意外的平安
[00:12:50.900 --> 00:12:54.900]  必在基督耶穌裏面保守你的心懷意念
[00:12:54.900 --> 00:12:57.900]  上帝要給你有平安
[00:12:57.900 --> 00:12:59.900]  這個出人意外的平安
[00:12:59.900 --> 00:13:03.900]  是世上買不到的
[00:13:03.900 --> 00:13:07.900]  我最近去濟南
[00:13:07.900 --> 00:13:11.900]  在濟南有個弟兄帶我去看他的印刷廠
[00:13:11.900 --> 00:13:15.900]  他的印刷廠大概是這個hall的六倍
[00:13:15.900 --> 00:13:16.900]  有兩層
[00:13:16.900 --> 00:13:17.900]  我去看的時候
[00:13:17.900 --> 00:13:18.900]  什麼人都沒有
[00:13:18.900 --> 00:13:19.900]  只有機器
[00:13:19.900 --> 00:13:20.900]  我們都沒有人
[00:13:20.900 --> 00:13:21.900]  他說牧師
[00:13:21.900 --> 00:13:25.900]  我這個城市有八間印刷廠
[00:13:25.900 --> 00:13:27.900]  七間倒閉了
[00:13:27.900 --> 00:13:29.900]  經濟真的很差
[00:13:29.900 --> 00:13:31.900]  我們死剩最後一間
[00:13:31.900 --> 00:13:34.900]  他跟我分享他的見證
[00:13:34.900 --> 00:13:37.900]  他說他有一次要欠一百萬
[00:13:37.900 --> 00:13:38.900]  明天要還
[00:13:38.900 --> 00:13:39.900]  沒有錢
[00:13:39.900 --> 00:13:41.900]  但是他又騙不了太太
[00:13:41.900 --> 00:13:42.900]  因為太太跟他在一起
[00:13:42.900 --> 00:13:43.900]  資產
[00:13:43.900 --> 00:13:45.900]  有時候女士說
[00:13:45.900 --> 00:13:47.900]  老公什麼都不跟她說
[00:13:47.900 --> 00:13:49.900]  其實跟她說更慘
[00:13:49.900 --> 00:13:51.900]  兩個都睡不著
[00:13:51.900 --> 00:13:55.900]  有沒有發覺姐妹有憂慮
[00:13:55.900 --> 00:13:57.900]  姐妹有憂慮
[00:13:57.900 --> 00:13:59.900]  就會不斷打電話
[00:13:59.900 --> 00:14:01.900]  跟別人說
[00:14:01.900 --> 00:14:03.900]  說完之後憂慮會舒服一點
[00:14:03.900 --> 00:14:04.900]  為什麼
[00:14:04.900 --> 00:14:05.900]  因為那些憂慮分了出去
[00:14:05.900 --> 00:14:07.900]  給別人憂慮
[00:14:07.900 --> 00:14:08.900]  聽完電話
[00:14:08.900 --> 00:14:09.900]  那些姐妹說死了
[00:14:09.900 --> 00:14:10.900]  很慘
[00:14:10.900 --> 00:14:11.900]  很陰
[00:14:11.900 --> 00:14:13.900]  跟著姐妹又打電話給別人
[00:14:13.900 --> 00:14:15.900]  她又要解決她的憂慮
[00:14:15.900 --> 00:14:17.900]  她是為了你憂慮
[00:14:17.900 --> 00:14:18.900]  到很多姐妹知道之後
[00:14:18.900 --> 00:14:19.900]  跟著問你
[00:14:19.900 --> 00:14:20.900]  你怎樣
[00:14:20.900 --> 00:14:22.900]  因為都說出來了
[00:14:22.900 --> 00:14:24.900]  分了出去
[00:14:24.900 --> 00:14:26.900]  大家一起揹這個憂慮
[00:14:26.900 --> 00:14:27.900]  弟兄就不是
[00:14:27.900 --> 00:14:29.900]  弟兄有什麼都不跟別人說
[00:14:29.900 --> 00:14:30.900]  自己抱著
[00:14:30.900 --> 00:14:31.900]  聖經說
[00:14:31.900 --> 00:14:33.900]  你應當一無掛慮
[00:14:33.900 --> 00:14:34.900]  凡事只要禱告和祈求
[00:14:34.900 --> 00:14:36.900]  就交給上帝
[00:14:36.900 --> 00:14:38.900]  上帝會將出人意外平安給你
[00:14:38.900 --> 00:14:41.900]  弟兄那晚睡不著
[00:14:41.900 --> 00:14:42.900]  睡覺的時候
[00:14:42.900 --> 00:14:43.900]  他老婆睡不著
[00:14:43.900 --> 00:14:45.900]  那天全日他盡了
[00:14:45.900 --> 00:14:47.900]  所有可能方法
[00:14:47.900 --> 00:14:49.900]  都籌不到八萬回來還
[00:14:49.900 --> 00:14:51.900]  國內現在連銀行都不借貸
[00:14:51.900 --> 00:14:53.900]  最慘是這樣
[00:14:53.900 --> 00:14:54.900]  那怎麼辦呢
[00:14:54.900 --> 00:14:55.900]  弟兄說
[00:14:55.900 --> 00:14:57.900]  睡吧
[00:14:57.900 --> 00:14:58.900]  姐妹說
[00:14:58.900 --> 00:14:59.900]  睡不著
[00:14:59.900 --> 00:15:00.900]  明天要還
[00:15:00.900 --> 00:15:01.900]  怎樣睡
[00:15:01.900 --> 00:15:02.900]  現在沒錢
[00:15:02.900 --> 00:15:03.900]  他說
[00:15:03.900 --> 00:15:05.900]  你睡得著
[00:15:05.900 --> 00:15:06.900]  都是沒錢
[00:15:06.900 --> 00:15:07.900]  睡不著
[00:15:07.900 --> 00:15:08.900]  都是沒錢
[00:15:08.900 --> 00:15:10.900]  那當然睡吧
[00:15:10.900 --> 00:15:11.900]  弟兄就這樣說
[00:15:11.900 --> 00:15:12.900]  他老婆說
[00:15:12.900 --> 00:15:14.900]  我沒錢還怎樣睡
[00:15:14.900 --> 00:15:15.900]  他說
[00:15:15.900 --> 00:15:17.900]  你沒錢還
[00:15:17.900 --> 00:15:18.900]  怎樣睡
[00:15:18.900 --> 00:15:21.900]  都是睡吧
[00:15:21.900 --> 00:15:23.900]  反正還不了
[00:15:23.900 --> 00:15:24.900]  就睡吧
[00:15:24.900 --> 00:15:26.900]  還不了又睡不了
[00:15:26.900 --> 00:15:27.900]  更慘
[00:15:27.900 --> 00:15:28.900]  他睡不著
[00:15:28.900 --> 00:15:29.900]  祈禱
[00:15:29.900 --> 00:15:30.900]  祈禱之後
[00:15:30.900 --> 00:15:31.900]  一二三睡
[00:15:31.900 --> 00:15:33.900]  弟兄就睡著了
[00:15:33.900 --> 00:15:35.900]  姐妹還沒睡著
[00:15:35.900 --> 00:15:37.900]  姐妹後來見到老公睡著了
[00:15:37.900 --> 00:15:38.900]  算了
[00:15:38.900 --> 00:15:39.900]  睡著了
[00:15:39.900 --> 00:15:41.900]  睡醒了
[00:15:41.900 --> 00:15:44.900]  沒神蹟
[00:15:44.900 --> 00:15:45.900]  不是睡醒有電話來
