
[00:00:00.000 --> 00:00:04.000]  繼續和大家看這個C篇23篇
[00:03:58.000 --> 00:04:01.000]  當然不會每一句都是說道理
[00:04:01.000 --> 00:04:03.000]  有很多是說情感的
[00:04:03.000 --> 00:04:05.000]  有很多是說情緒的
[00:04:05.000 --> 00:04:07.000]  有很多是說關係的
[00:04:07.000 --> 00:04:09.000]  但是這裡就是說
[00:04:09.000 --> 00:04:11.000]  「因為神是和你一起」
[00:04:11.000 --> 00:04:15.000]  這個題目我真的時常想的
[00:04:15.000 --> 00:04:18.000]  我時常在走路
[00:04:18.000 --> 00:04:19.000]  譬如我開車
[00:04:19.000 --> 00:04:21.000]  早上開車
[00:04:21.000 --> 00:04:23.000]  上車騎個肚子
[00:04:23.000 --> 00:04:26.000]  接著我就開回去馬場
[00:04:26.000 --> 00:04:29.000]  那裡有個彭福公園前面
[00:04:29.000 --> 00:04:30.000]  免費泊車
[00:04:30.000 --> 00:04:31.000]  我就在那裡下車
[00:04:31.000 --> 00:04:33.000]  走回去火炭辦公室
[00:04:33.000 --> 00:04:35.000]  大概走七八分鐘
[00:04:35.000 --> 00:04:36.000]  一路走
[00:04:36.000 --> 00:04:38.000]  一路走的時候
[00:04:38.000 --> 00:04:41.000]  我就在那裡思想
[00:04:41.000 --> 00:04:45.000]  神是和我一起的
[00:04:45.000 --> 00:04:47.000]  但是
[00:04:47.000 --> 00:04:49.000]  我發覺一件事
[00:04:49.000 --> 00:04:54.000]  不只是思想神和我一起
[00:04:54.000 --> 00:04:55.000]  神和我一起
[00:04:55.000 --> 00:04:57.000]  祂也在我旁邊
[00:04:57.000 --> 00:04:59.000]  我和你一起走
[00:04:59.000 --> 00:05:01.000]  阿Wayland
[00:05:01.000 --> 00:05:02.000]  我經常不知道祂叫阿Way還是Wayland
[00:05:02.000 --> 00:05:03.000]  因為我叫阿Way
[00:05:03.000 --> 00:05:04.000]  Wayland
[00:05:04.000 --> 00:05:05.000]  我可以和你一起出去走
[00:05:05.000 --> 00:05:06.000]  走兩小時
[00:05:06.000 --> 00:05:07.000]  你在我旁邊走
[00:05:07.000 --> 00:05:08.000]  我知道你在那裡
[00:05:08.000 --> 00:05:09.000]  你知道我在那裡
[00:05:09.000 --> 00:05:11.000]  但是我可以不知道你在想什麼
[00:05:11.000 --> 00:05:12.000]  你不知道我在想什麼
[00:05:12.000 --> 00:05:13.000]  是不是
[00:05:13.000 --> 00:05:15.000]  因為我不是你肚子裡的蟲
[00:05:15.000 --> 00:05:17.000]  我們還有一句話
[00:05:17.000 --> 00:05:21.000]  但是當我們與神同行的時候
[00:05:21.000 --> 00:05:23.000]  我告訴你
[00:05:23.000 --> 00:05:25.000]  我們可以不知道神在想什麼
[00:05:25.000 --> 00:05:28.000]  但是神知不知道我們在想什麼
[00:05:28.000 --> 00:05:29.000]  哇
[00:05:29.000 --> 00:05:33.000]  那個感受是很不同的
[00:05:33.000 --> 00:05:35.000]  所以當一個人真真正正是
[00:05:35.000 --> 00:05:37.000]  相信
[00:05:37.000 --> 00:05:39.000]  因為神看不見
[00:05:39.000 --> 00:05:41.000]  我有時候和一些不信任的人
[00:05:41.000 --> 00:05:43.000]  談到
[00:05:43.000 --> 00:05:45.000]  他們真的挑戰我
[00:05:45.000 --> 00:05:47.000]  昨天還是前天
[00:05:47.000 --> 00:05:49.000]  我腦袋忘記了是昨天還是前天
[00:05:49.000 --> 00:05:54.000]  在西洋菜南街和賣東西的那個人聊天
[00:05:54.000 --> 00:05:55.000]  他又告訴我
[00:05:55.000 --> 00:05:57.000]  你證明神給我看
[00:05:57.000 --> 00:05:58.000]  我說你這句話
[00:05:58.000 --> 00:05:59.000]  我43年前
[00:05:59.000 --> 00:06:00.000]  我就和神父說
[00:06:00.000 --> 00:06:01.000]  你證明神給我看
[00:06:01.000 --> 00:06:02.000]  我43年前
[00:06:02.000 --> 00:06:06.000]  不過
[00:06:06.000 --> 00:06:09.000]  但是當我是
[00:06:09.000 --> 00:06:11.000]  英文是叫做
[00:06:11.000 --> 00:06:12.000]  Be aware of
[00:06:12.000 --> 00:06:13.000]  Aware of
[00:06:13.000 --> 00:06:14.000]  神是
[00:06:14.000 --> 00:06:15.000]  不是只是同行
[00:06:15.000 --> 00:06:17.000]  是進入到我
[00:06:17.000 --> 00:06:20.000]  心思意念裡面
[00:06:20.000 --> 00:06:23.000]  正如C篇139篇
[00:06:23.000 --> 00:06:25.000]  我的說話都還沒離開我的噱頭
[00:06:25.000 --> 00:06:26.000]  你已經知道了
[00:06:26.000 --> 00:06:27.000]  你認識我
[00:06:27.000 --> 00:06:28.000]  你監察我
[00:06:28.000 --> 00:06:29.000]  C篇139篇
[00:06:29.000 --> 00:06:30.000]  你認識我
[00:06:30.000 --> 00:06:31.000]  你監察我
[00:06:31.000 --> 00:06:32.000]  你監察我
[00:06:32.000 --> 00:06:33.000]  他不是監視我
[00:06:33.000 --> 00:06:35.000]  他是監察我
[00:06:35.000 --> 00:06:37.000]  他是留意我
[00:06:37.000 --> 00:06:39.000]  你如果對一個人很喜歡的時候
[00:06:39.000 --> 00:06:40.000]  你會留意他對不對
[00:06:40.000 --> 00:06:42.000]  是不是
[00:06:42.000 --> 00:06:43.000]  你去到一個地方
[00:06:43.000 --> 00:06:44.000]  先看看是誰
[00:06:44.000 --> 00:06:45.000]  正如我
[00:06:45.000 --> 00:06:46.000]  每一次
[00:06:46.000 --> 00:06:47.000]  最近少了
[00:06:47.000 --> 00:06:48.000]  那時候
[00:06:48.000 --> 00:06:49.000]  我經常在銀禧
[00:06:49.000 --> 00:06:51.000]  去進景園吃午飯
[00:06:51.000 --> 00:06:52.000]  走的時候
[00:06:52.000 --> 00:06:54.000]  經常見到一個哥哥和一個妹妹
[00:06:54.000 --> 00:06:56.000]  我很喜歡他們
[00:06:56.000 --> 00:06:57.000]  他們也很喜歡我
[00:06:57.000 --> 00:06:58.000]  他們見不到我
[00:06:58.000 --> 00:07:01.000]  為什麼上個禮拜不見了你
[00:07:01.000 --> 00:07:03.000]  由不認識我到認識我
[00:07:03.000 --> 00:07:04.000]  跟我打手板
[00:07:04.000 --> 00:07:05.000]  見到我在跳
[00:07:05.000 --> 00:07:06.000]  我錄影了
[00:07:06.000 --> 00:07:08.000]  有一次我特意走過去
[00:07:08.000 --> 00:07:09.000]  他們在跳
[00:07:09.000 --> 00:07:11.000]  由不認識我到認識我
[00:07:11.000 --> 00:07:12.000]  到現在變成
[00:07:12.000 --> 00:07:13.000]  見不到我
[00:07:13.000 --> 00:07:15.000]  為什麼不見了你
[00:07:15.000 --> 00:07:16.000]  上個禮拜
[00:07:16.000 --> 00:07:17.000]  因為我
[00:07:17.000 --> 00:07:19.000]  可能我沒去吃東西
[00:07:19.000 --> 00:07:21.000]  是不是
[00:07:21.000 --> 00:07:22.000]  我每次走
[00:07:22.000 --> 00:07:23.000]  我都在看
[00:07:23.000 --> 00:07:24.000]  他是不是在那裡
[00:07:24.000 --> 00:07:25.000]  因為差不多時間
[00:07:25.000 --> 00:07:26.000]  哥哥要上校班
[00:07:26.000 --> 00:07:27.000]  妹妹就在陪他
[00:07:27.000 --> 00:07:29.000]  妹妹就去進景園那邊
[00:07:29.000 --> 00:07:31.000]  一間幼兒園
[00:07:31.000 --> 00:07:32.000]  那些東西
[00:07:32.000 --> 00:07:33.000]  所以我走過
[00:07:33.000 --> 00:07:35.000]  我當然在看他們是不是在那裡
[00:07:35.000 --> 00:07:37.000]  見到他我就開心
[00:07:37.000 --> 00:07:38.000]  他們兩個
[00:07:38.000 --> 00:07:40.000]  很小的時候
[00:07:40.000 --> 00:07:43.000]  原來神其實是監察我們
[00:07:43.000 --> 00:07:44.000]  不是監視我們
[00:07:44.000 --> 00:07:46.000]  神是愛我們
[00:07:46.000 --> 00:07:47.000]  我們不明白的
[00:07:47.000 --> 00:07:49.000]  因為我們沒有那些愛
[00:07:49.000 --> 00:07:50.000]  我們不明白的
[00:07:50.000 --> 00:07:51.000]  我們很多人不明白的
[00:07:51.000 --> 00:07:53.000]  我們不是神的心
[00:07:53.000 --> 00:07:54.000]  神愛我們的心
[00:07:54.000 --> 00:07:56.000]  不是我們能夠明白的
[00:07:56.000 --> 00:07:58.000]  我們能夠愛世人
[00:07:58.000 --> 00:07:59.000]  什麼叫世人
[00:07:59.000 --> 00:08:01.000]  你以為每個人都喜歡他嗎
[00:08:01.000 --> 00:08:02.000]  不是的
[00:08:02.000 --> 00:08:04.000]  很多不喜歡他
[00:08:04.000 --> 00:08:05.000]  很多逃避他
[00:08:05.000 --> 00:08:07.000]  很多要躲起來
[00:08:07.000 --> 00:08:08.000]  不想被他見到
[00:08:08.000 --> 00:08:10.000]  以為可以行
[00:08:10.000 --> 00:08:11.000]  所以我跟大家說
[00:08:11.000 --> 00:08:13.000]  那個同在這兩樣東西
[00:08:13.000 --> 00:08:14.000]  在我的腦裡面
[00:08:14.000 --> 00:08:15.000]  是很重要的
[00:08:15.000 --> 00:08:17.000]  因為我經常
[00:08:17.000 --> 00:08:18.000]  敬畏神
[00:08:18.000 --> 00:08:19.000]  學習敬畏神
[00:08:19.000 --> 00:08:21.000]  這個字我正在研究
[00:08:21.000 --> 00:08:25.000]  還有神與我同在
[00:08:25.000 --> 00:08:26.000]  如果一個人說
[00:08:26.000 --> 00:08:27.000]  天不怕地不怕
[00:08:27.000 --> 00:08:28.000]  我告訴你
[00:08:28.000 --> 00:08:30.000]  這個一定不會是好人
[00:08:30.000 --> 00:08:32.000]  如果天都不怕
[00:08:32.000 --> 00:08:33.000]  是不是
[00:08:33.000 --> 00:08:35.000]  那他怕什麼
[00:08:35.000 --> 00:08:39.000]  這些不會是好人
[00:08:39.000 --> 00:08:41.000]  所以敬畏神
[00:08:41.000 --> 00:08:43.000]  與神同行
[00:08:43.000 --> 00:08:44.000]  也深知道
[00:08:44.000 --> 00:08:47.000]  神是知道我們的心思意念
[00:08:47.000 --> 00:08:49.000]  看穿我們的
[00:08:49.000 --> 00:08:50.000]  不能造作的
[00:08:50.000 --> 00:08:52.000]  我見到太多人造作了
[00:08:52.000 --> 00:08:53.000]  這個世界
[00:08:53.000 --> 00:08:54.000]  去參加一個聚會
[00:08:54.000 --> 00:08:57.000]  為了不讓別人覺得他不去
[00:08:57.000 --> 00:08:59.000]  崇拜的時候唱詩
[00:08:59.000 --> 00:09:01.000]  為了怕別人說
[00:09:01.000 --> 00:09:04.000]  這個人不知道是不是微信主
[00:09:04.000 --> 00:09:06.000]  連唱詩都不會唱
[00:09:06.000 --> 00:09:07.000]  或者是
[00:09:07.000 --> 00:09:08.000]  咦
[00:09:08.000 --> 00:09:09.000]  我不唱詩
[00:09:09.000 --> 00:09:10.000]  會不會別人覺得
[00:09:10.000 --> 00:09:12.000]  我今天down了呢
[00:09:12.000 --> 00:09:13.000]  跌了
[00:09:13.000 --> 00:09:15.000]  跌低了呢
[00:09:15.000 --> 00:09:17.000]  哇
[00:09:17.000 --> 00:09:18.000]  聖經說
[00:09:18.000 --> 00:09:20.000]  世人都是幻影的
[00:09:20.000 --> 00:09:23.000]  我們很多虛假的
[00:09:23.000 --> 00:09:25.000]  不然為什麼法利塞人
[00:09:25.000 --> 00:09:26.000]  這麼熟悉聖經
[00:09:26.000 --> 00:09:28.000]  但是這個叫做
[00:09:28.000 --> 00:09:30.000]  是要看別人怎麼看他的時候
[00:09:30.000 --> 00:09:32.000]  他就做些事給別人看
[00:09:32.000 --> 00:09:33.000]  所以
[00:09:33.000 --> 00:09:35.000]  hypocrite
[00:09:35.000 --> 00:09:36.000]  是君子
[00:09:36.000 --> 00:09:40.000]  在這裡繼續和大家看到
[00:09:40.000 --> 00:09:42.000]  神同在的結果是什麼呢
[00:09:42.000 --> 00:09:43.000]  神同在的結果
[00:09:43.000 --> 00:09:45.000]  在創世紀
[00:09:45.000 --> 00:09:49.000]  弱失在他埃及主人的家中
[00:09:49.000 --> 00:09:50.000]  其實弱失是
[00:09:50.000 --> 00:09:52.000]  他本來是很富貴的
[00:09:52.000 --> 00:09:56.000]  本來他是瓦國的拉仔
[00:09:56.000 --> 00:09:58.000]  很疼愛的拉仔
[00:09:58.000 --> 00:10:00.000]  但是被人賣了去
[00:10:00.000 --> 00:10:02.000]  埃及去做奴隸
[00:10:02.000 --> 00:10:06.000]  所以在埃及主人的家裡
[00:10:06.000 --> 00:10:09.000]  耶和華與他同在
[00:10:09.000 --> 00:10:11.000]  他是一個通達的人
[00:10:11.000 --> 00:10:13.000]  他主人見耶和華與他同在
[00:10:13.000 --> 00:10:18.000]  又見耶和華使他手裡所辦的事都順利
[00:10:18.000 --> 00:10:19.000]  連主人都看得出
[00:10:19.000 --> 00:10:21.000]  耶和華神與他同在
[00:10:23.000 --> 00:10:24.000]  兄弟姐妹
[00:10:24.000 --> 00:10:26.000]  今天我們走出來
[00:10:26.000 --> 00:10:27.000]  我們不是出來走走
[00:10:27.000 --> 00:10:28.000]  是走出來
[00:10:28.000 --> 00:10:30.000]  別人看不看得見
[00:10:30.000 --> 00:10:32.000]  神與我們同在
[00:10:32.000 --> 00:10:33.000]  別人看不看得見
[00:10:33.000 --> 00:10:36.000]  我們是一個屬神的人
[00:10:36.000 --> 00:10:37.000]  別人看不看得見
[00:10:37.000 --> 00:10:39.000]  我們所做的事
[00:10:39.000 --> 00:10:41.000]  是神得榮耀
[00:10:41.000 --> 00:10:42.000]  聖經說
[00:10:42.000 --> 00:10:45.000]  耶穌行了很多好的善事
[00:10:45.000 --> 00:10:48.000]  人們是將榮耀歸給神
[00:10:48.000 --> 00:10:51.000]  不是將榮耀歸給這個人
[00:10:53.000 --> 00:10:55.000]  有時很難的
[00:10:55.000 --> 00:10:56.000]  我是聰明就聰明
[00:10:56.000 --> 00:10:57.000]  我是聰明就聰明
[00:10:57.000 --> 00:10:58.000]  是嗎?
[00:10:58.000 --> 00:10:59.000]  人家當然要稱讚我
[00:10:59.000 --> 00:11:01.000]  我不是說我自己
[00:11:01.000 --> 00:11:03.000]  我聽別人這樣說
[00:11:03.000 --> 00:11:06.000]  但是
[00:11:06.000 --> 00:11:09.000]  我們的智慧、聰明、能力
[00:11:09.000 --> 00:11:11.000]  耐力
[00:11:11.000 --> 00:11:12.000]  耐力也是一樣東西
[00:11:12.000 --> 00:11:15.000]  人可以三十六小時不睡
[00:11:15.000 --> 00:11:16.000]  不眠不休
[00:11:16.000 --> 00:11:18.000]  有個醫生朋友跟我說
[00:11:18.000 --> 00:11:21.000]  他說你知道我們按摩三十六小時嗎?
[00:11:22.000 --> 00:11:24.000]  他說不過七十二小時就不行了
[00:11:24.000 --> 00:11:25.000]  我想了
[00:11:25.000 --> 00:11:29.000]  但是他仍然可以張開眼睛
[00:11:29.000 --> 00:11:31.000]  還可以工作
[00:11:31.000 --> 00:11:33.000]  這些是神恩典
[00:11:33.000 --> 00:11:36.000]  但是我們有沒有將榮耀真真正正歸給神呢?
[00:11:36.000 --> 00:11:38.000]  人不知道
[00:11:38.000 --> 00:11:39.000]  自己知道
[00:11:39.000 --> 00:11:42.000]  有時我自己做的事
[00:11:42.000 --> 00:11:44.000]  我自己沾沾自喜
[00:11:44.000 --> 00:11:46.000]  沾沾自喜
[00:11:46.000 --> 00:11:47.000]  人不知道
[00:11:47.000 --> 00:11:48.000]  自己知道
[00:11:48.000 --> 00:11:51.000]  求主憐憫我們
[00:11:52.000 --> 00:11:54.000]  因為主耶穌基督是什麼?
[00:11:54.000 --> 00:11:57.000]  他說我心裡柔和謙卑
[00:11:57.000 --> 00:12:01.000]  聖經說什麼?
[00:12:01.000 --> 00:12:03.000]  行公義好憐憫
[00:12:03.000 --> 00:12:06.000]  全謙卑的心與神同行
[00:12:06.000 --> 00:12:08.000]  尼加書六章第八節
[00:12:08.000 --> 00:12:10.000]  神要我們什麼?
[00:12:10.000 --> 00:12:11.000]  行公義
[00:12:11.000 --> 00:12:12.000]  我們要公義的
[00:12:12.000 --> 00:12:14.000]  公義的主要原因
[00:12:14.000 --> 00:12:15.000]  意思是什麼?
[00:12:15.000 --> 00:12:17.000]  就是不可以將黑變白、白變黑
[00:12:17.000 --> 00:12:20.000]  不可以做貪官污吏
[00:12:20.000 --> 00:12:23.000]  不可以做一個不公道的人
[00:12:23.000 --> 00:12:25.000]  這是一個公義、公平
[00:12:25.000 --> 00:12:26.000]  很有關係
[00:12:26.000 --> 00:12:28.000]  很憐憫
[00:12:28.000 --> 00:12:29.000]  不只是一個
[00:12:29.000 --> 00:12:31.000]  判官嗎?
[00:12:31.000 --> 00:12:32.000]  對嗎?不對嗎?
[00:12:32.000 --> 00:12:33.000]  今天才有人問我一件事
[00:12:33.000 --> 00:12:35.000]  這樣做對還是不對?
[00:12:35.000 --> 00:12:37.000]  分享一下而已
[00:12:37.000 --> 00:12:40.000]  我就將我的分析跟他說
[00:12:40.000 --> 00:12:43.000]  我們有時很多時候
[00:12:43.000 --> 00:12:45.000]  我們很容易做了一個判官
[00:12:45.000 --> 00:12:48.000]  因為做判官很厲害
[00:12:48.000 --> 00:12:51.000]  做判官自己的身份是高一些的
[00:12:51.000 --> 00:12:52.000]  是不是?
[00:12:52.000 --> 00:12:55.000]  不然為什麼舊有裡面有這麼多事司
[00:12:55.000 --> 00:12:56.000]  事司是什麼?
[00:12:56.000 --> 00:12:57.000]  事司記
[00:12:57.000 --> 00:12:59.000]  他們是領導
[00:12:59.000 --> 00:13:01.000]  他們是舊意識來的人
[00:13:01.000 --> 00:13:03.000]  但是他們就是英文叫Judges
[00:13:03.000 --> 00:13:04.000]  Judge
[00:13:04.000 --> 00:13:07.000]  判決一些事情
[00:13:07.000 --> 00:13:09.000]  這是身份的象徵
[00:13:09.000 --> 00:13:10.000]  那個不行了
[00:13:10.000 --> 00:13:11.000]  我們找牧師
[00:13:11.000 --> 00:13:13.000]  牧師看看牧師怎麼看
[00:13:13.000 --> 00:13:14.000]  是不是?
[00:13:14.000 --> 00:13:15.000]  你作為一個領袖
[00:13:15.000 --> 00:13:17.000]  你就是要做判決
[00:13:17.000 --> 00:13:18.000]  我不在乎
[00:13:18.000 --> 00:13:19.000]  你說怎樣就怎樣
[00:13:19.000 --> 00:13:20.000]  我說這樣又怎樣?
[00:13:20.000 --> 00:13:24.000]  但是神是真是好
[00:13:24.000 --> 00:13:25.000]  聖經真是真理
[00:13:25.000 --> 00:13:26.000]  為什麼?
[00:13:26.000 --> 00:13:27.000]  行公義
[00:13:27.000 --> 00:13:29.000]  但是又要好憐憫
[00:13:29.000 --> 00:13:30.000]  是不是?
[00:13:30.000 --> 00:13:32.000]  要憐憫人的心
[00:13:32.000 --> 00:13:36.000]  聖經也有的
[00:13:36.000 --> 00:13:38.000]  有時犯了錯
[00:13:38.000 --> 00:13:39.000]  不是真心想犯錯
[00:13:39.000 --> 00:13:40.000]  不是有意犯錯
[00:13:40.000 --> 00:13:43.000]  是一時軟弱
[00:13:43.000 --> 00:13:44.000]  或者什麼
[00:13:44.000 --> 00:13:47.000]  或者根本自己夢察不夠知識
[00:13:47.000 --> 00:13:51.000]  神給我們的懲罰
[00:13:51.000 --> 00:13:53.000]  也不會這麼重
[00:13:53.000 --> 00:13:54.000]  不是五分
[00:13:54.000 --> 00:13:55.000]  不會這麼重
[00:13:55.000 --> 00:14:00.000]  是給一個在蓄意謀殺的
[00:14:00.000 --> 00:14:01.000]  設局的
[00:14:01.000 --> 00:14:02.000]  那些就大件事
[00:14:02.000 --> 00:14:07.000]  所以弱失有神與他同在
[00:14:07.000 --> 00:14:10.000]  甚至連主人都見到異化神與他同在
[00:14:10.000 --> 00:14:11.000]  那怎樣?
[00:14:11.000 --> 00:14:14.000]  他能夠辦事通達
[00:14:14.000 --> 00:14:17.000]  創世的第39章23節
[00:14:17.000 --> 00:14:19.000]  任何交在弱失手中的事
[00:14:19.000 --> 00:14:21.000]  監獄長一概不察
[00:14:21.000 --> 00:14:24.000]  因為而說與弱失同在
[00:14:24.000 --> 00:14:26.000]  而說使他所做的事都順利
[00:14:26.000 --> 00:14:28.000]  弱失本來好好的
[00:14:28.000 --> 00:14:30.000]  他是一個好人
[00:14:30.000 --> 00:14:31.000]  好好的
[00:14:31.000 --> 00:14:35.000]  幫主人辦事辦到真的非常好
[00:14:35.000 --> 00:14:39.000]  但是主人的太太看中了他
[00:14:41.000 --> 00:14:43.000]  調戲他
[00:14:43.000 --> 00:14:45.000]  調戲不到他又怎樣?
[00:14:45.000 --> 00:14:47.000]  說他非禮他
[00:14:47.000 --> 00:14:49.000]  說屈他
[00:14:49.000 --> 00:14:51.000]  結果就坐牢
[00:14:51.000 --> 00:14:52.000]  這樣坐牢
[00:14:52.000 --> 00:14:56.000]  你說真的多激氣
[00:14:56.000 --> 00:15:00.000]  這個世界有時就是這樣
[00:15:00.000 --> 00:15:03.000]  但是就算去到監獄裡
[00:15:03.000 --> 00:15:04.000]  神是無所不在
[00:15:04.000 --> 00:15:05.000]  處處都在
[00:15:05.000 --> 00:15:07.000]  都與他同在
[00:15:07.000 --> 00:15:09.000]  那些其他的
[00:15:09.000 --> 00:15:11.000]  就看《聖經》、《創世紀》
[00:15:11.000 --> 00:15:13.000]  接著打下講的那些
[00:15:13.000 --> 00:15:15.000]  約書亞記
[00:15:15.000 --> 00:15:17.000]  你一生的日子
[00:15:17.000 --> 00:15:19.000]  必無人能在你面前站立得住
[00:15:19.000 --> 00:15:21.000]  我怎樣與摩西同在
[00:15:21.000 --> 00:15:23.000]  也照樣與你同在
[00:15:23.000 --> 00:15:26.000]  我必撇下你也不調戲你
[00:15:26.000 --> 00:15:31.000]  這個是對摩西的手下約書亞講的
[00:15:31.000 --> 00:15:33.000]  同樣神鷹去了
