
[00:00:00.000 --> 00:00:01.480]  頂曉門平安
[00:01:34.400 --> 00:01:36.000]  我就不多提
[00:01:36.000 --> 00:01:39.800]  其實哥倫多前書第八章一至三節
[00:01:39.800 --> 00:01:44.000]  其實講到特別對頂尖姐妹讀者
[00:01:44.000 --> 00:01:46.000]  期望他們在一些廟宇裏面
[00:01:46.000 --> 00:01:48.200]  製藕醬的食物的時候
[00:01:48.200 --> 00:01:51.200]  一些想法一些成見定論去講
[00:01:51.200 --> 00:01:52.800]  八章四到十二節
[00:01:52.800 --> 00:01:55.200]  其實是用我們這個群體
[00:01:55.200 --> 00:01:57.200]  去形成那個核心
[00:01:57.200 --> 00:02:00.000]  八章十三節到第九章二十七節
[00:02:00.000 --> 00:02:02.400]  講到保羅自己講到那個自由
[00:02:02.400 --> 00:02:04.400]  十章一到二十二節
[00:02:04.400 --> 00:02:06.800]  其實就講到以色列民這個群體
[00:02:06.800 --> 00:02:09.400]  怎樣去運用自由成為一個監戒
[00:02:09.400 --> 00:02:12.800]  去到第十章二十三節到第十一章一節
[00:02:12.800 --> 00:02:17.800]  呼應好似學習保羅怎樣去學習基督一樣
[00:02:17.800 --> 00:02:19.600]  我們去看一看這段經文
[00:02:19.600 --> 00:02:22.400]  哥倫多前書第八章第一節
[00:02:22.400 --> 00:02:25.200]  我一齊讀這段經文預備起
[00:02:25.200 --> 00:02:27.200]  論到製藕醬之物
[00:02:27.200 --> 00:02:29.800]  我們曉得我們都有知識
[00:02:29.800 --> 00:02:32.600]  但知識是叫人自高自大
[00:02:32.600 --> 00:02:35.000]  唯有愛心能造就人
[00:02:35.000 --> 00:02:37.800]  若有人以為自己知道甚麼
[00:02:37.800 --> 00:02:39.800]  按他所當知道的
[00:02:39.800 --> 00:02:41.600]  他仍是不知道
[00:02:41.600 --> 00:02:43.200]  若有人愛神
[00:02:43.200 --> 00:02:45.800]  這人乃是神所知道的
[00:02:45.800 --> 00:02:48.000]  論到吃製藕醬之物
[00:02:48.000 --> 00:02:51.400]  我們知道藕醬在世上算不得甚麼
[00:02:51.400 --> 00:02:53.600]  也知道神只有一位
[00:02:53.600 --> 00:02:55.400]  再沒有別的神
[00:02:55.400 --> 00:02:57.200]  雖有稱為神的
[00:02:57.200 --> 00:02:59.000]  或在天或在地
[00:02:59.000 --> 00:03:02.000]  就如那許多的神許多的主
[00:03:02.000 --> 00:03:04.200]  然而我們只有一位神
[00:03:04.200 --> 00:03:05.400]  就是父
[00:03:05.400 --> 00:03:07.400]  萬物都是本於他
[00:03:07.400 --> 00:03:09.200]  我們也貴於他
[00:03:09.200 --> 00:03:12.400]  並有一位主就是耶穌基督
[00:03:12.400 --> 00:03:14.800]  萬物都是藉著他有的
[00:03:14.800 --> 00:03:17.200]  我們也是藉著他有的
[00:03:17.200 --> 00:03:19.800]  但人不都有這等知識
[00:03:19.800 --> 00:03:23.000]  有人到如今因拜慣了藕醬
[00:03:23.000 --> 00:03:26.200]  就以為所吃的是製藕醬之物
[00:03:26.200 --> 00:03:28.600]  他們的良心既然軟弱
[00:03:28.600 --> 00:03:30.200]  也就污穢了
[00:03:30.200 --> 00:03:33.200]  其實食物不能叫神看中我們
[00:03:33.200 --> 00:03:35.800]  因為我們不吃也無損
[00:03:35.800 --> 00:03:37.400]  吃也無益
[00:03:37.400 --> 00:03:39.400]  只是你們要謹慎
[00:03:39.400 --> 00:03:41.200]  恐怕你們這是由
[00:03:41.200 --> 00:03:44.200]  警醒了那軟弱人的半腳石
[00:03:44.200 --> 00:03:46.800]  若有人見你這有知識的
[00:03:46.800 --> 00:03:49.000]  在藕醬的廟裡坐的
[00:03:49.000 --> 00:03:51.600]  這人的良心若是軟弱
[00:03:51.600 --> 00:03:55.000]  豈不放膽去吃那製藕醬之物嗎?
[00:03:55.000 --> 00:03:58.800]  因此基督為他的死的那軟弱弟兄
[00:03:58.800 --> 00:04:01.600]  也就因你的知識沉淪了
[00:04:01.600 --> 00:04:03.800]  你們這樣得罪弟兄們
[00:04:03.800 --> 00:04:06.400]  傷了他們軟弱的良心
[00:04:06.400 --> 00:04:08.400]  就是得罪基督
[00:04:08.400 --> 00:04:11.200]  所以食物若叫我弟兄跌倒
[00:04:11.200 --> 00:04:13.200]  我就永遠不吃肉
[00:04:13.200 --> 00:04:15.800]  免得叫我弟兄跌倒了
[00:04:15.800 --> 00:04:19.000]  凡事都可行但不都有益處
[00:04:19.000 --> 00:04:22.200]  凡事都可行但不都造就人
[00:04:22.200 --> 00:04:25.200]  無論何人不求自己益處
[00:04:25.200 --> 00:04:27.600]  乃要求別人的益處
[00:04:27.600 --> 00:04:30.800]  凡市上所買的你們只管吃
[00:04:30.800 --> 00:04:34.000]  不要為良心的緣故問甚麼話
[00:04:34.000 --> 00:04:38.000]  因為地和其中所充滿的都屬付主
[00:04:38.000 --> 00:04:41.200]  倘有一個不信的人請你們付席
[00:04:41.200 --> 00:04:43.000]  你們若願意去
[00:04:43.000 --> 00:04:46.000]  凡擺在你們面前的只管吃
[00:04:46.000 --> 00:04:49.200]  非要為良心的緣故問甚麼話
[00:04:49.200 --> 00:04:50.800]  若有人對你們說
[00:04:50.800 --> 00:04:52.800]  這是獻過祭的物
[00:04:52.800 --> 00:04:55.200]  就要為那告訴你們的人
[00:04:55.200 --> 00:04:57.800]  並為良心的緣故不吃
[00:04:57.800 --> 00:05:00.000]  我說的良心不是你的
[00:05:00.000 --> 00:05:01.400]  乃是他的
[00:05:01.400 --> 00:05:05.200]  我這是由為甚麼被別人的良心論斷呢?
[00:05:05.200 --> 00:05:06.800]  我若借因而吃
[00:05:06.800 --> 00:05:10.600]  為甚麼因我借因的物被人毀謗呢?
[00:05:10.600 --> 00:05:13.000]  所以你們或吃或喝
[00:05:13.000 --> 00:05:14.400]  無論做甚麼
[00:05:14.400 --> 00:05:16.800]  都要為榮耀神而行
[00:05:16.800 --> 00:05:18.400]  不拘自猶太人
[00:05:18.400 --> 00:05:19.400]  自希臘人
[00:05:19.400 --> 00:05:20.800]  自神的教會
[00:05:20.800 --> 00:05:23.400]  你們都不要使他跌倒
[00:05:23.400 --> 00:05:26.600]  又好在我凡事都叫眾人喜歡
[00:05:26.600 --> 00:05:28.400]  不求自己的益處
[00:05:28.400 --> 00:05:30.200]  只求眾人的益處
[00:05:30.200 --> 00:05:31.800]  叫他們得救
[00:05:31.800 --> 00:05:33.600]  你們該效法我
[00:05:33.600 --> 00:05:36.600]  像我效法基督一樣
[00:05:37.800 --> 00:05:42.000]  其實整段經文講到祭偶像之物
[00:05:42.000 --> 00:05:44.000]  其實當時一般來說
[00:05:44.000 --> 00:05:47.000]  他們很多時吃飯不是自己一個人吃
[00:05:47.000 --> 00:05:50.200]  不是自己會不會吃一些祭偶像的食物
[00:05:50.200 --> 00:05:53.200]  很多時在當時的社會背景
[00:05:53.200 --> 00:05:56.200]  大多數人都是一家人或一班人
[00:05:56.200 --> 00:05:59.600]  很多時他們都是完成祭祀之後
[00:05:59.600 --> 00:06:05.000]  一起在筵席上去吃拜過神明的食物
[00:06:05.000 --> 00:06:08.600]  在整個地中海世界的城市裏面
[00:06:08.600 --> 00:06:12.000]  其實當時的神廟神壇比比皆是
[00:06:12.000 --> 00:06:13.400]  周圍都是
[00:06:13.400 --> 00:06:15.800]  好像我們去過泰國的時候
[00:06:15.800 --> 00:06:17.200]  去到哪裏都是廟宇
[00:06:17.200 --> 00:06:19.000]  其實當時都是這樣的情景
[00:06:19.000 --> 00:06:22.200]  所以無論公共或私人的空間裏面
[00:06:22.200 --> 00:06:25.800]  其實去有一些聚會聚餐
[00:06:25.800 --> 00:06:28.400]  其實是相關時事都有
[00:06:28.400 --> 00:06:32.200]  當時在廟裏面一些宴會
[00:06:32.200 --> 00:06:34.400]  亦都是他們的一種生活方式
[00:06:34.400 --> 00:06:38.600]  甚至他們在工會裏面做貿易
[00:06:38.600 --> 00:06:41.800]  亦都是他們一些慣常的事
[00:06:41.800 --> 00:06:46.000]  所以當在裏面無論一些酬神的酬神宴
[00:06:46.000 --> 00:06:49.000]  一些酬謝君王的宴會
[00:06:49.000 --> 00:06:51.200]  或者他們兩年一度舉行的運動會
[00:06:51.200 --> 00:06:53.600]  即是開幕的時候會吃一些晚宴
[00:06:53.600 --> 00:06:55.200]  其實對他們當時來說
[00:06:55.200 --> 00:06:58.000]  時時都有這樣的場合
[00:06:58.000 --> 00:07:01.400]  所以這裏講的不是那些食物是否可以吃
[00:07:01.400 --> 00:07:05.000]  而是通常他們出席這些群體的時間
[00:07:05.000 --> 00:07:08.000]  他們有一些祭祀的儀式
[00:07:08.000 --> 00:07:10.200]  他們是否參與或怎樣參與
[00:07:10.200 --> 00:07:13.400]  其實在中國來說
[00:07:13.400 --> 00:07:14.600]  可能大家沒有留意
[00:07:14.600 --> 00:07:18.200]  今天我們不期然會參與其中
[00:07:18.200 --> 00:07:20.400]  已經沒有那些傳統了
[00:07:20.400 --> 00:07:24.200]  其實大家可能都有吃過盆菜
[00:07:24.200 --> 00:07:26.000]  其實盆菜在圍村裏面
[00:07:26.000 --> 00:07:27.800]  通常是他們新居入伙
[00:07:27.800 --> 00:07:29.000]  一些祠堂開光
[00:07:29.000 --> 00:07:31.200]  或者在新年點燈的時間
[00:07:31.200 --> 00:07:32.600]  其實他們會吃盆菜
[00:07:32.600 --> 00:07:33.800]  今天的習俗裏面
[00:07:33.800 --> 00:07:35.600]  可能已經沒有那些習慣
[00:07:35.600 --> 00:07:38.200]  我們去到哪裏都經常吃盆菜
[00:07:38.200 --> 00:07:40.400]  大家很喜歡吃火鍋
[00:07:40.400 --> 00:07:42.600]  我也很喜歡吃火鍋
[00:07:42.600 --> 00:07:44.600]  其實在商周的時間
[00:07:44.600 --> 00:07:47.400]  其實當時是進行完一些祭祀的時間
[00:07:47.400 --> 00:07:50.200]  一些慶典會鳴鐘列鼎
[00:07:50.200 --> 00:07:51.800]  然後就會吃火鍋
[00:07:51.800 --> 00:07:53.600]  今天我們也不會有甚麼祭祀
[00:07:53.600 --> 00:07:55.200]  我們也繼續吃火鍋
[00:07:55.200 --> 00:07:58.200]  所以在歷史文化裏面有些改變
[00:07:58.200 --> 00:08:00.400]  但是這段經文裏面所講的
[00:08:00.400 --> 00:08:02.400]  其實他們最重要的是
[00:08:02.400 --> 00:08:05.800]  那些群體很多時候犯罪
[00:08:05.800 --> 00:08:08.000]  他們的犯罪就不是我們今天吃飯
[00:08:08.000 --> 00:08:09.600]  醉了的那些飯局
[00:08:09.600 --> 00:08:12.400]  他們犯罪就真的是走在一起的時間
[00:08:12.400 --> 00:08:15.200]  去敬拜那些不同的神
[00:08:15.200 --> 00:08:17.400]  以至在裏面去得罪神
[00:08:17.400 --> 00:08:18.200]  所以在裏面
[00:08:18.200 --> 00:08:20.400]  這個是他們當時面對的考驗
[00:08:20.400 --> 00:08:21.800]  面對的挑戰
[00:08:21.800 --> 00:08:25.800]  他們經常都會面對這樣的事
[00:08:25.800 --> 00:08:28.600]  經文第五第六節
[00:08:28.600 --> 00:08:30.800]  「所有稱為神或在天或在地」
[00:08:30.800 --> 00:08:33.000]  就好像那些很多神許多的主
[00:08:33.000 --> 00:08:35.600]  就好像我剛才說他們不同的地方裏面
[00:08:35.600 --> 00:08:37.600]  敬拜很多的偶像
[00:08:37.600 --> 00:08:39.200]  「保羅在這裏一個凝訊」
[00:08:39.200 --> 00:08:40.800]  「然而我們只有一位神」
[00:08:40.800 --> 00:08:43.000]  「就是父萬物都本於他」
[00:08:43.000 --> 00:08:44.200]  「我們也歸於他」
[00:08:44.200 --> 00:08:46.000]  「並有一位主就是耶穌基督」
[00:08:46.000 --> 00:08:47.800]  「萬物都是藉著祂有」
[00:08:47.800 --> 00:08:50.400]  「我們也是藉著祂所有」
[00:08:50.400 --> 00:08:53.600]  「因為地和其中所充滿的都屬乎主」
[00:08:53.600 --> 00:08:56.600]  其實這裏用了兩段的經文
[00:08:56.600 --> 00:08:58.600]  「地和其中所都屬乎主」的時候
[00:08:58.600 --> 00:09:01.800]  其實是用了詩篇第二十四篇第一節
[00:09:01.800 --> 00:09:03.400]  上面說到「我們只有一位神」
[00:09:03.400 --> 00:09:05.000]  「就是父萬物都本於他」
[00:09:05.000 --> 00:09:06.000]  「我們也歸於他」
[00:09:06.000 --> 00:09:07.600]  「並有一位主就是耶穌基督」
[00:09:07.600 --> 00:09:09.000]  「萬物都是藉著祂有」
[00:09:09.000 --> 00:09:11.200]  「我們也是藉著祂所有」
[00:09:11.200 --> 00:09:13.400]  這裏其實如果大家記得的時間
[00:09:13.400 --> 00:09:15.000]  我之前講道的時間
[00:09:15.000 --> 00:09:17.400]  講過生命記第六章第四第五節
[00:09:17.400 --> 00:09:18.800]  其實是一個「事馬土文」
[00:09:18.800 --> 00:09:21.000]  我們有敬拜獨一的主
[00:09:21.000 --> 00:09:25.400]  其實這裏用了一個「事馬土文」的描述
[00:09:25.400 --> 00:09:27.200]  之前我講哥羅西書第一章的時候
[00:09:27.200 --> 00:09:32.200]  講到無論用了很多不同的前置詞
[00:09:32.200 --> 00:09:35.400]  「屬於他」「歸於他」「依靠他」「屬乎他」
[00:09:35.400 --> 00:09:36.800]  哥羅西書第一章裏面
[00:09:36.800 --> 00:09:38.600]  講到「萬有屬於他」的時間
[00:09:38.600 --> 00:09:40.800]  其實這裏也有這些描述
[00:09:40.800 --> 00:09:41.800]  你見到那些字眼
[00:09:41.800 --> 00:09:44.000]  「萬有本於他」「歸於他」
[00:09:44.000 --> 00:09:45.200]  「萬物藉他而有」
[00:09:45.200 --> 00:09:47.400]  「我們也是藉他所有」
[00:09:47.400 --> 00:09:49.800]  何君堯跟我們分享
[00:09:49.800 --> 00:09:52.800]  羅馬書第十一章尾的時間
[00:09:52.800 --> 00:09:54.000]  「萬有本於他」「依靠他」
[00:09:54.000 --> 00:09:56.200]  「歸於他而一切榮耀歸給他」
[00:09:56.200 --> 00:09:58.000]  其實你見到這些句式
[00:09:58.000 --> 00:10:00.600]  都是講對上帝那份認信
[00:10:00.600 --> 00:10:02.200]  即是那位獨一的主
[00:10:02.200 --> 00:10:04.400]  所以這裏用了「事馬土文」
[00:10:04.400 --> 00:10:05.400]  亦都好像哥羅西書
[00:10:05.400 --> 00:10:08.200]  亦都好像羅馬書裏面那種描述
[00:10:08.200 --> 00:10:11.600]  這個是當時頂尖姐妹那種認識
[00:10:11.600 --> 00:10:12.800]  或者那種知識
[00:10:12.800 --> 00:10:14.800]  既然萬有都屬於主的時候
[00:10:14.800 --> 00:10:15.800]  那就不介懷了
[00:10:15.800 --> 00:10:16.600]  甚麼都可以吃
[00:10:16.600 --> 00:10:18.600]  所以食物是甚麼都可以吃
[00:10:18.600 --> 00:10:20.000]  即是放心吃 大膽吃
[00:10:20.000 --> 00:10:21.000]  全感恩的心食
[00:10:21.000 --> 00:10:23.000]  因為那些都是從神而來
[00:10:23.000 --> 00:10:25.600]  這個是他們心裏面那種想法
[00:10:25.600 --> 00:10:27.000]  但你讀哥倫多前書
[00:10:27.000 --> 00:10:29.200]  即是剛剛讀的第八章一至三節
[00:10:29.200 --> 00:10:31.000]  他們有這樣的知識
[00:10:31.000 --> 00:10:34.400]  但是講的知識只是叫人自高自大
[00:10:34.400 --> 00:10:36.000]  唯有愛心能夠建立人
[00:10:36.000 --> 00:10:37.600]  所以講的愛心的原則
[00:10:37.600 --> 00:10:39.600]  即是雖然你有很多不同的食物
[00:10:39.600 --> 00:10:40.800]  你都可以吃
[00:10:40.800 --> 00:10:43.800]  但是你都要顧及其他人的情況
[00:10:43.800 --> 00:10:49.400]  以至愛心的原則是更加重要
[00:10:49.400 --> 00:10:50.200]  這裏講到
[00:10:50.200 --> 00:10:52.000]  保羅他講到自由那種運用
[00:10:52.000 --> 00:10:54.000]  那些食物我們可以吃
[00:10:54.000 --> 00:10:55.600]  但是我們要小心
[00:10:55.600 --> 00:10:58.400]  看看自由那種情況
[00:10:58.400 --> 00:10:59.600]  他說知識你們要謹慎
[00:10:59.600 --> 00:11:00.800]  恐怕你們的自由
[00:11:00.800 --> 00:11:03.800]  竟成了那軟弱人的絆腳石
[00:11:03.800 --> 00:11:06.400]  他說我們要謹慎那份自由
[00:11:06.400 --> 00:11:09.200]  當我們參與其中的時間
[00:11:09.200 --> 00:11:12.400]  就成為那些人的絆腳石
[00:11:12.400 --> 00:11:13.600]  保羅說我不是自由的嗎?
[00:11:13.600 --> 00:11:14.400]  我不是使徒嗎?
[00:11:14.400 --> 00:11:15.800]  我不是見過我們主耶穌嗎?
[00:11:15.800 --> 00:11:17.600]  你們不是我在主裏面做工嗎?
[00:11:17.600 --> 00:11:19.200]  其實整個第九章
[00:11:19.200 --> 00:11:21.400]  保羅就講到他自己那種自由
[00:11:21.400 --> 00:11:24.400]  講到我們那份權利
[00:11:24.400 --> 00:11:27.000]  但是他怎樣在裏面面對自由呢?
[00:11:27.000 --> 00:11:29.400]  他甚至放棄那份自由
[00:11:29.400 --> 00:11:31.200]  我須自自由無人核管
[00:11:31.200 --> 00:11:33.800]  然而我甘心作了眾人的僕人
[00:11:33.800 --> 00:11:35.000]  為要多得人
[00:11:35.000 --> 00:11:36.400]  所以後面的篇幅裏面
[00:11:36.400 --> 00:11:38.000]  保羅就說在甚麼人中間做甚麼人
[00:11:38.000 --> 00:11:39.800]  為要得著那些人
[00:11:39.800 --> 00:11:41.400]  所以在裏面不斷講
[00:11:41.400 --> 00:11:44.000]  雖然我們擁有這份自由
[00:11:44.000 --> 00:11:45.800]  但是我們沒有濫用這份自由
[00:11:45.800 --> 00:11:48.800]  保羅說我甚至雖然有這份自由
[00:11:48.800 --> 00:11:51.800]  但我放棄這份自由的權利
[00:11:51.800 --> 00:11:53.800]  我講的良心其實不是你的良心
[00:11:53.800 --> 00:11:54.800]  而是他們
[00:11:54.800 --> 00:11:58.600]  我為自由為甚麼被別人的良心論斷呢?
[00:11:58.600 --> 00:12:00.600]  就是他去用自由的時間
[00:12:00.600 --> 00:12:03.800]  不要令其他人有機會有把柄
[00:12:03.800 --> 00:12:05.800]  講到他為甚麼去用這樣的自由
[00:12:05.800 --> 00:12:11.800]  而去參與那些聚會現席
[00:12:11.800 --> 00:12:12.800]  講到自由的時候
[00:12:12.800 --> 00:12:15.800]  其實保羅講了一個原則
[00:12:15.800 --> 00:12:18.800]  凡事都可行,但不都有益處
[00:12:18.800 --> 00:12:21.800]  凡事都可行,但不都造就人
[00:12:21.800 --> 00:12:25.800]  無論何人不要求自己的益處
[00:12:25.800 --> 00:12:27.800]  乃要求別人的益處
[00:12:27.800 --> 00:12:29.800]  保羅說其實甚麼都可以做
[00:12:29.800 --> 00:12:31.800]  但不是甚麼都有益處
[00:12:31.800 --> 00:12:32.800]  甚麼都可以做
[00:12:32.800 --> 00:12:34.800]  但不是甚麼都能造就建立人
[00:12:34.800 --> 00:12:36.800]  所以無論誰都好
[00:12:36.800 --> 00:12:38.800]  我們不只是單求自己的益處
[00:12:38.800 --> 00:12:40.800]  我們也要為著其他人的益處
[00:12:40.800 --> 00:12:43.800]  我們要顧及其他人
[00:12:43.800 --> 00:12:46.800]  所以這裡說「但人不都有這等知識」
[00:12:46.800 --> 00:12:49.800]  有人到如今仍然拜慣了偶像
[00:12:49.800 --> 00:12:51.800]  以為所食的是偶像之物
[00:12:51.800 --> 00:12:55.800]  他們的良心既然軟弱也就污穢了
[00:12:55.800 --> 00:12:59.800]  即是保羅說當時不是每個人都有那種知識
[00:12:59.800 --> 00:13:01.800]  那份知識就是前面所說的
[00:13:01.800 --> 00:13:03.800]  耶穌就是那位主
[00:13:03.800 --> 00:13:05.800]  全地都是屬乎他
[00:13:05.800 --> 00:13:07.800]  所以有些人有個想法
[00:13:07.800 --> 00:13:09.800]  既然是這樣甚麼都可以吃
[00:13:09.800 --> 00:13:11.800]  有些人拜慣了偶像的時候
[00:13:11.800 --> 00:13:15.800]  他們仍然覺得那些製偶像之物是不乾淨
[00:13:15.800 --> 00:13:17.800]  所以那些人的良心軟弱的時候
[00:13:17.800 --> 00:13:20.800]  就污穢覺得那些食物被污染有問題
[00:13:20.800 --> 00:13:22.800]  比偶像快的時候
[00:13:22.800 --> 00:13:24.800]  所以保羅在裏面提醒
[00:13:24.800 --> 00:13:27.800]  其實食物不能夠叫神看中我們
[00:13:27.800 --> 00:13:29.800]  我們不吃其實沒有甚麼損傷
[00:13:29.800 --> 00:13:31.800]  就算我們吃也沒有甚麼益處
[00:13:31.800 --> 00:13:33.800]  不是在乎吃與不吃
[00:13:33.800 --> 00:13:35.800]  吃與不吃其實你要看看那些人
[00:13:35.800 --> 00:13:37.800]  不要敗壞了他的良心
[00:13:37.800 --> 00:13:39.800]  神不是因為那些食物
[00:13:39.800 --> 00:13:41.800]  以致我們吃與不吃
[00:13:41.800 --> 00:13:44.800]  如果有人見到你有那個知識
[00:13:44.800 --> 00:13:47.800]  在偶像的廟裏面坐直
[00:13:47.800 --> 00:13:50.800]  這個人的良心軟弱就放膽去吃那些製偶像之物
[00:13:50.800 --> 00:13:52.800]  你都參與其中
[00:13:52.800 --> 00:13:53.800]  既然你參與其中
[00:13:53.800 --> 00:13:54.800]  那我又跟著你尾
[00:13:54.800 --> 00:13:57.800]  一起放膽去吃那些製偶像之物
[00:13:57.800 --> 00:14:00.800]  所以保羅說為了那些人的良心的緣故
[00:14:00.800 --> 00:14:02.800]  你要小心
[00:14:02.800 --> 00:14:05.800]  因此基督為他死的那軟弱弟兄
[00:14:05.800 --> 00:14:07.800]  也就因你的知識沉淪
[00:14:07.800 --> 00:14:09.800]  你們這樣得罪弟兄
[00:14:09.800 --> 00:14:10.800]  傷了他們軟弱的良心
[00:14:10.800 --> 00:14:12.800]  就是得罪基督
[00:14:12.800 --> 00:14:14.800]  如果你這樣參與犯罪
[00:14:14.800 --> 00:14:16.800]  以致那些人跟著你
[00:14:16.800 --> 00:14:19.800]  以為沒事又去得罪神
[00:14:19.800 --> 00:14:22.800]  其實你是得罪基督
[00:14:22.800 --> 00:14:24.800]  所以如果食物叫我弟兄跌倒
[00:14:24.800 --> 00:14:25.800]  我就永遠不吃
[00:14:25.800 --> 00:14:26.800]  免得叫我弟兄跌倒
[00:14:26.800 --> 00:14:29.800]  如果真的令他跌倒
[00:14:29.800 --> 00:14:31.800]  我就不吃那些東西
[00:14:31.800 --> 00:14:33.800]  凡是市面上所買回來
[00:14:33.800 --> 00:14:34.800]  儘管吃
[00:14:34.800 --> 00:14:36.800]  不要為了良心的緣故問甚麼
[00:14:36.800 --> 00:14:39.800]  因為地和其中都是屬狐主
[00:14:39.800 --> 00:14:41.800]  如果有一個不信的人請你去筵席
[00:14:41.800 --> 00:14:42.800]  你如果願意去的話
[00:14:42.800 --> 00:14:43.800]  他擺在你面前
[00:14:43.800 --> 00:14:44.800]  就放膽去吃
[00:14:44.800 --> 00:14:46.800]  不要為良心的緣故問甚麼
[00:14:46.800 --> 00:14:48.800]  但如果有人對你說
[00:14:48.800 --> 00:14:50.800]  這些是獻國祭的食物
[00:14:50.800 --> 00:14:53.800]  就要為那個告訴你的人
[00:14:53.800 --> 00:14:56.800]  為了他良心的緣故不吃
[00:14:56.800 --> 00:14:58.800]  我講良心不是他的良心
[00:14:58.800 --> 00:15:00.800]  不是你的良心是他的良心
[00:15:00.800 --> 00:15:03.800]  我這樣為者自由
[00:15:03.800 --> 00:15:05.800]  為甚麼被別人的良心論斷呢
[00:15:05.800 --> 00:15:08.800]  其實是為了那個人的緣故
[00:15:08.800 --> 00:15:12.800]  在裏面小心不吃
[00:15:12.800 --> 00:15:18.800]  今天我想拜偶像的儀式
[00:15:18.800 --> 00:15:19.800]  或拜偶像的食物
[00:15:19.800 --> 00:15:23.800]  我想不一定很多鼎姐妹會面對
[00:15:23.800 --> 00:15:26.800]  過往個別有些我們了解的
[00:15:26.800 --> 00:15:29.800]  可能你見有些儀式
[00:15:29.800 --> 00:15:33.800]  拍戲開戲的時候會爆漲
[00:15:33.800 --> 00:15:34.800]  但我們不是很多鼎姐妹
[00:15:34.800 --> 00:15:36.800]  在做演藝界
[00:15:36.800 --> 00:15:39.800]  過往可能有些做三行的
[00:15:39.800 --> 00:15:41.800]  有老班師傅節
[00:15:41.800 --> 00:15:42.800]  但我們也不是很多鼎姐妹
[00:15:42.800 --> 00:15:44.800]  面對這些情況
[00:15:44.800 --> 00:15:47.800]  但這裏說的不是吃不吃的問題
[00:15:47.800 --> 00:15:50.800]  這裏說的是那個群體
[00:15:50.800 --> 00:15:52.800]  你參與他們其中
[00:15:52.800 --> 00:15:53.800]  會不會像一些工會
[00:15:53.800 --> 00:15:55.800]  你們甚至要做生意
[00:15:55.800 --> 00:15:57.800]  為了在那個群體裏面
