
[00:00:00.000 --> 00:00:01.720]  對於志願會的親愛的朋友
[00:01:34.320 --> 00:01:35.120]  又或者
[00:01:35.120 --> 00:01:36.840]  我在香港有住過很多區
[00:01:36.840 --> 00:01:38.040]  大家都知道我呢
[00:01:38.040 --> 00:01:39.360]  我是鴨脷洲出生的
[00:01:39.360 --> 00:01:40.280]  香港仔長大的
[00:01:40.280 --> 00:01:43.040]  那我香港仔南區就天翻地覆
[00:01:43.040 --> 00:01:45.080]  所以我最近回去告訴你
[00:01:45.080 --> 00:01:46.480]  我經常都很慨嘆
[00:01:46.480 --> 00:01:49.280]  我不能夠義感還鄉住在鴨脷洲大街
[00:01:49.280 --> 00:01:51.080]  我小時候那條街
[00:01:51.080 --> 00:01:51.960]  很純樸的
[00:01:51.960 --> 00:01:53.480]  那些樓不高過六層的那些
[00:01:53.480 --> 00:01:55.000]  現在賣兩萬多元一呎
[00:01:55.000 --> 00:01:55.920]  真可憐
[00:01:55.920 --> 00:01:58.400]  沒辦法回去住的了
[00:01:58.400 --> 00:02:00.040]  那我相信在西灣河區
[00:02:00.040 --> 00:02:00.720]  首爾基灣區
[00:02:00.720 --> 00:02:02.720]  或者是港九新界很多區
[00:02:02.720 --> 00:02:04.720]  其實都有這個重建計劃
[00:02:04.720 --> 00:02:06.680]  但當然香港這些區的重建
[00:02:06.680 --> 00:02:08.840]  到最後都是便宜了地產商
[00:02:08.840 --> 00:02:09.720]  坦白說
[00:02:09.720 --> 00:02:10.800]  一拆了之後
[00:02:10.800 --> 00:02:11.520]  多數建豪宅
[00:02:11.520 --> 00:02:13.840]  接著賣萬多兩萬元一呎
[00:02:13.840 --> 00:02:15.080]  但在聖經裡面
[00:02:15.080 --> 00:02:17.240]  都用這個比喻來比喻我們的生命
[00:02:17.240 --> 00:02:18.880]  我先看一看
[00:02:18.880 --> 00:02:20.360]  我們其實上主之後
[00:02:20.360 --> 00:02:21.960]  我們有個很遠大的目標
[00:02:21.960 --> 00:02:23.840]  就是如何作主的門徒
[00:02:23.840 --> 00:02:26.440]  而作主門徒有很多不同的
[00:02:26.440 --> 00:02:29.040]  坊間有很多不同的計劃
[00:02:29.040 --> 00:02:30.960]  或者不同的課程
[00:02:30.960 --> 00:02:31.720]  理論等等
[00:02:31.720 --> 00:02:35.160]  但其實我很喜歡用這個來做一個比喻
[00:02:35.160 --> 00:02:37.560]  就是說我們的生命被改造
[00:02:37.560 --> 00:02:39.920]  其實好像舊區重建計劃
[00:02:39.920 --> 00:02:43.000]  為什麼舊區或者舊的建築物需要拆卸呢
[00:02:43.000 --> 00:02:44.960]  很多時候這些可能是危樓
[00:02:44.960 --> 00:02:46.680]  好像這幅圖裡面
[00:02:46.680 --> 00:02:47.920]  很多區都有的
[00:02:47.920 --> 00:02:50.040]  在戰前的時候已經蓋的
[00:02:50.040 --> 00:02:51.200]  四五十年代的
[00:02:51.200 --> 00:02:54.040]  所以它裡面的結構已經搖搖欲墜了
[00:02:54.040 --> 00:02:55.000]  或者只有一個殼
[00:02:55.000 --> 00:02:56.640]  你看到這一間只有一個殼
[00:02:56.640 --> 00:02:57.640]  但是你不要說
[00:02:57.640 --> 00:02:58.560]  有這樣的危樓
[00:02:58.560 --> 00:03:00.400]  有很多人正在住
[00:03:00.400 --> 00:03:02.240]  那你會不會替那些人很擔心
[00:03:02.240 --> 00:03:03.200]  當然擔心了
[00:03:03.200 --> 00:03:04.480]  隨時會倒塌
[00:03:04.480 --> 00:03:05.400]  隨時會受傷
[00:03:05.400 --> 00:03:08.280]  甚至乎性命都會堪冤
[00:03:08.280 --> 00:03:09.520]  但是舊區重建計劃
[00:03:09.520 --> 00:03:12.000]  這些危樓就比喻我們的老我
[00:03:12.000 --> 00:03:14.120]  或者舊我的生命
[00:03:14.120 --> 00:03:15.760]  就是說未曾相信主之前
[00:03:15.760 --> 00:03:17.240]  我們的舊的生命就是這樣的
[00:03:17.240 --> 00:03:18.840]  就是心裡與神為敵的
[00:03:18.840 --> 00:03:19.640]  與神隔絕
[00:03:19.640 --> 00:03:21.800]  就是祂說什麼我們就怎樣
[00:03:21.800 --> 00:03:22.960]  不做的
[00:03:22.960 --> 00:03:24.200]  祂說叫我們去左
[00:03:24.200 --> 00:03:25.360]  我們就去哪裡
[00:03:25.360 --> 00:03:26.000]  向右的
[00:03:26.000 --> 00:03:27.200]  叫你向東
[00:03:27.200 --> 00:03:28.160]  你就會向西的
[00:03:28.160 --> 00:03:30.960]  但是一言幾多
[00:03:30.960 --> 00:03:33.120]  狗頂的
[00:03:33.120 --> 00:03:34.800]  這個就是我們未信主之前
[00:03:34.800 --> 00:03:36.680]  或者我們未曾重新得救之前
[00:03:36.680 --> 00:03:37.720]  那種的光景
[00:03:37.720 --> 00:03:40.400]  就是與神是沒有關係的
[00:03:40.400 --> 00:03:41.880]  甚至乎祂說的話
[00:03:41.880 --> 00:03:43.400]  或者祂的旨意
[00:03:43.400 --> 00:03:44.560]  祂認為什麼是對的
[00:03:44.560 --> 00:03:45.560]  什麼是不對的
[00:03:45.560 --> 00:03:47.320]  我們怎樣能夠獲得一個豐盛的人生
[00:03:47.320 --> 00:03:48.480]  我們是不在乎的
[00:03:48.480 --> 00:03:49.320]  甚至乎聽完之後
[00:03:49.320 --> 00:03:51.040]  我們根本就不會跟從的
[00:03:51.040 --> 00:03:52.200]  你有你說
[00:03:52.200 --> 00:03:53.480]  我有我做
[00:03:53.480 --> 00:03:54.880]  其實我們人未信主之前
[00:03:54.880 --> 00:03:56.160]  我們都很自我中心的
[00:03:56.160 --> 00:03:57.560]  自我中心有很多表現的
[00:03:57.560 --> 00:03:58.840]  有很多是很極端的
[00:03:58.840 --> 00:03:59.880]  譬如自我中心
[00:03:59.880 --> 00:04:01.120]  當然是以自己為中心
[00:04:01.120 --> 00:04:02.880]  譬如自高自大
[00:04:02.880 --> 00:04:04.520]  我最厲害
[00:04:04.520 --> 00:04:06.520]  天下第一
[00:04:06.520 --> 00:04:07.600]  又或者反過來
[00:04:07.600 --> 00:04:10.040]  自卑也是一種自我中心
[00:04:10.040 --> 00:04:11.720]  當你認為全世界對不起你
[00:04:11.720 --> 00:04:14.080]  當你認為用自卑可以
[00:04:14.080 --> 00:04:15.400]  去控制別人的情緒
[00:04:15.400 --> 00:04:16.920]  情緒脅迫
[00:04:16.920 --> 00:04:17.840]  又或者是
[00:04:17.840 --> 00:04:19.760]  你會覺得自己成長背景
[00:04:19.760 --> 00:04:21.640]  不斷出來大做文章等等
[00:04:21.640 --> 00:04:23.040]  其實這些都是自我中心
[00:04:23.040 --> 00:04:24.800]  或者這些不是真正的自由的人
[00:04:24.800 --> 00:04:25.960]  應該有的表現
[00:04:25.960 --> 00:04:27.080]  因為真正自由的人
[00:04:27.080 --> 00:04:29.080]  譬如看到半杯水
[00:04:29.080 --> 00:04:29.800]  是不是?
[00:04:29.800 --> 00:04:31.320]  經常都用這個比喻
[00:04:31.320 --> 00:04:32.360]  如果自我中心的人
[00:04:32.360 --> 00:04:33.040]  永遠都會覺得
[00:04:33.040 --> 00:04:35.240]  為什麼我不會有整杯水呢?
[00:04:35.240 --> 00:04:36.360]  為什麼只有半杯呢?
[00:04:36.360 --> 00:04:37.200]  不公平啊
[00:04:37.200 --> 00:04:39.040]  為什麼旁邊那個有三分之四
[00:04:39.040 --> 00:04:39.920]  有整杯水呢?
[00:04:39.920 --> 00:04:42.320]  為什麼我這麼厲害過他
[00:04:42.320 --> 00:04:43.160]  比他聰明
[00:04:43.160 --> 00:04:45.920]  為什麼他是我老闆呢?
[00:04:45.920 --> 00:04:48.280]  應該是我的老闆先生
[00:04:48.280 --> 00:04:49.040]  反過來
[00:04:49.040 --> 00:04:52.480]  如果一個感恩的人
[00:04:52.480 --> 00:04:54.640]  他會看到另外那半杯自己的水
[00:04:54.640 --> 00:04:55.400]  不過有些人就說
[00:04:55.400 --> 00:04:56.560]  這樣就沒有進步了
[00:04:56.560 --> 00:04:58.200]  你永遠看到自己那半杯水
[00:04:58.200 --> 00:04:59.400]  看不到沒有那半杯水
[00:04:59.400 --> 00:05:00.680]  丁字妹不是這樣的
[00:05:00.680 --> 00:05:02.600]  我告訴你我的經歷就是這樣
[00:05:02.600 --> 00:05:03.920]  當我們作為基督徒的時候
[00:05:03.920 --> 00:05:05.960]  我們看到那半杯神給我們的水的時候
[00:05:05.960 --> 00:05:07.080]  不斷感恩
[00:05:07.080 --> 00:05:09.560]  並且善用這半杯水
[00:05:09.560 --> 00:05:11.880]  第一這半杯水就有它的價值
[00:05:11.880 --> 00:05:14.400]  不會只是成為你私人的財產
[00:05:14.400 --> 00:05:16.280]  第二當你善用這半杯水的時候
[00:05:16.280 --> 00:05:16.880]  神會怎樣?
[00:05:16.880 --> 00:05:20.280]  不斷加水給你
[00:05:20.280 --> 00:05:22.200]  因為你證實了
[00:05:22.200 --> 00:05:23.840]  你很珍惜神給你的恩典
[00:05:23.840 --> 00:05:24.400]  這半杯水
[00:05:24.400 --> 00:05:26.960]  以及你是善用神給你的資源
[00:05:26.960 --> 00:05:30.960]  你是一個可堪託付的基督徒
[00:05:30.960 --> 00:05:32.040]  行不行?
[00:05:32.040 --> 00:05:34.000]  所以如果你很想有更多的恩賜
[00:05:34.000 --> 00:05:36.440]  你很想有更多的祝福、恩典的話
[00:05:36.440 --> 00:05:37.120]  我告訴你
[00:05:37.120 --> 00:05:39.360]  你對於現在神給你的
[00:05:39.360 --> 00:05:40.320]  就算是很微小的恩典
[00:05:40.320 --> 00:05:41.400]  我們亞沙一號晚
[00:05:41.400 --> 00:05:42.320]  早兩晚
[00:05:42.320 --> 00:05:44.160]  有個姐妹出來講見證話
[00:05:44.160 --> 00:05:45.600]  神說要預備一條小手巾
[00:05:45.600 --> 00:05:47.160]  她不斷講
[00:05:47.160 --> 00:05:48.280]  其實芝麻露島的事
[00:05:48.280 --> 00:05:49.440]  不應該講見證的
[00:05:49.440 --> 00:05:52.320]  其實她都是一些很感恩的人
[00:05:52.320 --> 00:05:54.800]  我們無論大事或是小事
[00:05:54.800 --> 00:05:56.400]  我們都應該傳感恩的心
[00:05:56.400 --> 00:05:57.960]  如果你這樣的話
[00:05:57.960 --> 00:05:58.960]  我告訴你
[00:05:58.960 --> 00:06:02.240]  神一定會接納
[00:06:02.240 --> 00:06:04.200]  預納你感恩的心
[00:06:04.200 --> 00:06:08.160]  以及神會不斷加添更多的恩典給你
[00:06:08.160 --> 00:06:10.000]  即是很多杯水不斷倒滿它
[00:06:10.000 --> 00:06:11.400]  因為我再講一次
[00:06:11.400 --> 00:06:14.960]  你是一個可堪託付重任的人
[00:06:14.960 --> 00:06:16.880]  因為你能夠善用神給你的資源
[00:06:16.880 --> 00:06:19.480]  你能夠做一個感恩的人
[00:06:19.480 --> 00:06:20.160]  好了
[00:06:20.160 --> 00:06:20.880]  自我中心
[00:06:20.880 --> 00:06:22.360]  或者我們未曾信主前
[00:06:22.360 --> 00:06:24.200]  我們老外是自高自異的
[00:06:24.200 --> 00:06:25.000]  我最厲害
[00:06:25.000 --> 00:06:25.760]  為什麼不信耶穌
[00:06:25.760 --> 00:06:27.480]  譬如我以前或許很多人不信耶穌
[00:06:27.480 --> 00:06:29.160]  因為我覺得天地異度之間
[00:06:29.160 --> 00:06:31.080]  我是站在頂天立地
[00:06:31.080 --> 00:06:32.080]  我是大丈夫
[00:06:32.080 --> 00:06:35.040]  我不需要信一個看不到的神
[00:06:35.040 --> 00:06:36.480]  有一個形而上的神
[00:06:36.480 --> 00:06:38.440]  一個好像虛無縹緲的神
[00:06:38.440 --> 00:06:39.160]  我就是我自己
[00:06:39.160 --> 00:06:42.160]  我對我自己的人生負責
[00:06:42.160 --> 00:06:43.440]  你負得起責任嗎
[00:06:43.440 --> 00:06:44.880]  我不知道
[00:06:44.880 --> 00:06:45.720]  但是我告訴你
[00:06:45.720 --> 00:06:47.720]  其實信主之後
[00:06:47.720 --> 00:06:50.480]  我們更加需要對我們人生負責
[00:06:50.480 --> 00:06:51.520]  但是這個負責任
[00:06:51.520 --> 00:06:52.960]  不是單單我們自己
[00:06:52.960 --> 00:06:54.200]  是揹不了一個重擔
[00:06:54.200 --> 00:06:56.160]  這樣去負這個責任
[00:06:56.160 --> 00:06:59.120]  而是神引導我們走一個人生的道路
[00:06:59.120 --> 00:07:01.320]  這個道路可能是我們熟悉的
[00:07:01.320 --> 00:07:03.360]  又或者是我們不熟悉的
[00:07:03.360 --> 00:07:05.000]  但是只要神引導我們
[00:07:05.000 --> 00:07:06.680]  有什麼好怕的
[00:07:06.680 --> 00:07:07.880]  至少說明天發生什麼事
[00:07:07.880 --> 00:07:08.680]  你知不知道
[00:07:08.680 --> 00:07:10.080]  千萬不要走過來問牧師
[00:07:10.080 --> 00:07:11.280]  牧師明天發生什麼事
[00:07:11.280 --> 00:07:13.800]  對不起我不是巫婆
[00:07:13.800 --> 00:07:15.600]  我不是文迷婆
[00:07:15.600 --> 00:07:17.120]  我又不是看相佬
[00:07:17.120 --> 00:07:18.640]  我不知道明天發生什麼事
[00:07:18.640 --> 00:07:19.720]  我只會跟你說
[00:07:19.720 --> 00:07:21.160]  我們一起禱告吧
[00:07:21.160 --> 00:07:21.760]  但是一起禱告
[00:07:21.760 --> 00:07:23.520]  會不會知道明天發生什麼事
[00:07:23.520 --> 00:07:24.960]  也不一定
[00:07:24.960 --> 00:07:27.000]  但是為什麼禱告完之後很有信心
[00:07:27.000 --> 00:07:27.800]  很舒服
[00:07:27.800 --> 00:07:28.360]  很自在
[00:07:28.360 --> 00:07:30.200]  心理作用嗎
[00:07:30.200 --> 00:07:30.600]  不是
[00:07:30.600 --> 00:07:31.520]  你禱告真正交託
[00:07:31.520 --> 00:07:33.280]  就是如果神牽著你的手
[00:07:33.280 --> 00:07:36.120]  如果祂在你旁邊牽著你的話
[00:07:36.120 --> 00:07:38.280]  你赴湯蹈火去哪裡都好
[00:07:38.280 --> 00:07:39.000]  怕什麼呢
[00:07:39.000 --> 00:07:39.480]  反過來說
[00:07:39.480 --> 00:07:40.800]  如果你沒有神牽著你的話
[00:07:40.800 --> 00:07:42.080]  你就算去到一個
[00:07:42.080 --> 00:07:44.120]  天堂
[00:07:44.120 --> 00:07:47.680]  全世界最美麗的地方
[00:07:47.680 --> 00:07:48.200]  我告訴你
[00:07:48.200 --> 00:07:49.160]  你住不夠兩天
[00:07:49.160 --> 00:07:53.280]  你就會發現很多問題
[00:07:53.280 --> 00:07:54.400]  所以讓我們再看看
[00:07:54.400 --> 00:07:57.080]  我們有一個老我舊我的人
[00:07:57.080 --> 00:07:59.440]  就是會隨從今世的風俗
[00:07:59.440 --> 00:08:02.960]  隨著肉體和心中喜好去行
[00:08:02.960 --> 00:08:05.200]  這個當然是包括微信主人
[00:08:05.200 --> 00:08:08.400]  就是世界的價值觀
[00:08:08.400 --> 00:08:13.080]  要物質、名利、要威、要面子
[00:08:13.080 --> 00:08:16.960]  總之很多這些事業最重要
[00:08:16.960 --> 00:08:18.160]  但是我有時候發覺
[00:08:18.160 --> 00:08:20.120]  所謂信主人是多少圖呢
[00:08:20.120 --> 00:08:22.000]  只有一個殼而已
[00:08:22.000 --> 00:08:23.160]  表面是多少圖
[00:08:23.160 --> 00:08:25.960]  但是裡面全部的東西可能很細軸
[00:08:25.960 --> 00:08:27.920]  就等於我的子女
[00:08:27.920 --> 00:08:29.400]  在加拿大出生或長大
[00:08:29.400 --> 00:08:30.480]  就叫做香蕉
[00:08:30.480 --> 00:08:31.520]  大家有沒有聽過
[00:08:31.520 --> 00:08:32.800]  banana
[00:08:32.800 --> 00:08:33.840]  香蕉
[00:08:33.840 --> 00:08:34.400]  為什麼呢
[00:08:34.400 --> 00:08:36.760]  因為它們外表是黃皮膚的人
[00:08:36.760 --> 00:08:39.480]  但是香蕉裡面是什麼顏色
[00:08:39.480 --> 00:08:41.120]  你的香蕉是黑色的嗎
[00:08:41.120 --> 00:08:43.040]  不是呀,是白色的
[00:08:43.040 --> 00:08:45.560]  黃皮就白心
[00:08:45.560 --> 00:08:47.640]  就是說其實它外表像個中國人
[00:08:47.640 --> 00:08:48.800]  但是你跟它說
[00:08:48.800 --> 00:08:50.080]  Hey, what are you talking about
[00:08:50.080 --> 00:08:50.760]  它不會說中文
[00:08:50.760 --> 00:08:51.280]  然後就說
[00:08:51.280 --> 00:08:52.400]  I am Canadian
[00:08:52.400 --> 00:08:53.680]  I am not Chinese
[00:08:53.680 --> 00:08:54.560]  不是我的子女
[00:08:54.560 --> 00:08:55.560]  我的子女說要加教
[00:08:55.560 --> 00:08:56.240]  我教他
[00:08:56.240 --> 00:08:58.840]  You are Chinese-Canadian
[00:08:58.840 --> 00:09:01.440]  你是加籍華人
[00:09:01.440 --> 00:09:03.560]  所以其實當我們明白這個道理之後
[00:09:03.560 --> 00:09:05.680]  我們如果只是做一個外殼
[00:09:05.680 --> 00:09:06.360]  是幾多圖
[00:09:06.360 --> 00:09:08.200]  但是裡面的價值觀全部跟這個細軸
[00:09:08.200 --> 00:09:09.520]  以前我也經常說過
[00:09:09.520 --> 00:09:12.480]  有些人聽過也未必聽過
[00:09:12.480 --> 00:09:14.400]  有個弟兄跟我查經查了三年多
[00:09:14.400 --> 00:09:15.240]  每次查完經他都說
[00:09:15.240 --> 00:09:16.680]  哇,鄧牧師真棒
[00:09:16.680 --> 00:09:18.440]  今天看完經文我明白了很多
[00:09:18.440 --> 00:09:21.920]  整個華語真是厲害了
[00:09:21.920 --> 00:09:22.840]  我以為可以
[00:09:22.840 --> 00:09:24.920]  這個弟兄很堪造就
[00:09:24.920 --> 00:09:26.080]  說很有前途
[00:09:26.080 --> 00:09:27.080]  成為基督門徒
[00:09:27.080 --> 00:09:27.840]  赴湯蹈火
[00:09:27.840 --> 00:09:28.960]  什麼都行
[00:09:28.960 --> 00:09:30.240]  接著他下面那句是什麼
[00:09:30.240 --> 00:09:31.160]  很反高潮
[00:09:31.160 --> 00:09:31.800]  他就說
[00:09:31.800 --> 00:09:33.080]  不過剛才說的那些東西
[00:09:33.080 --> 00:09:35.440]  在這個世界是不可行的
[00:09:35.440 --> 00:09:37.160]  氣死我了
[00:09:37.160 --> 00:09:39.280]  愚之不可教
[00:09:39.280 --> 00:09:40.240]  但是我就跟他說
[00:09:40.240 --> 00:09:42.000]  其實就是因為聖經所說的
[00:09:42.000 --> 00:09:42.960]  跟這個世界是不同的
[00:09:42.960 --> 00:09:44.040]  這個很正常的
[00:09:44.040 --> 00:09:45.240]  這個世界是世俗的人
[00:09:45.240 --> 00:09:46.920]  他定了很多的規則
[00:09:46.920 --> 00:09:47.720]  法度
[00:09:47.720 --> 00:09:48.640]  什麼對什麼不對
[00:09:48.640 --> 00:09:50.120]  應該做什麼不做什麼
[00:09:50.120 --> 00:09:51.160]  你跟這個世界
[00:09:51.160 --> 00:09:53.200]  根本就是另外一條路
[00:09:53.200 --> 00:09:55.320]  所以聖經所說的很多的原則
[00:09:55.320 --> 00:09:56.520]  很多的真理
[00:09:56.520 --> 00:09:58.880]  跟世界一貫的做法
[00:09:58.880 --> 00:09:59.840]  或者價值觀
[00:09:59.840 --> 00:10:00.720]  是不一樣的
[00:10:00.720 --> 00:10:01.640]  這個很正常的
[00:10:01.640 --> 00:10:03.000]  所謂正常的
[00:10:03.000 --> 00:10:04.240]  那你現在要做的就是什麼
[00:10:04.240 --> 00:10:05.680]  你怎麼做決定呢
[00:10:05.680 --> 00:10:07.920]  你究竟是要跟世界潮流走
[00:10:07.920 --> 00:10:08.880]  查完經之後
[00:10:08.880 --> 00:10:09.920]  聽完道之後
[00:10:09.920 --> 00:10:11.160]  只不過心裡覺得很舒服
[00:10:11.160 --> 00:10:11.840]  接著呢
[00:10:11.840 --> 00:10:13.040]  跟你的生命沒有關係的
[00:10:13.040 --> 00:10:14.640]  你不會應用在你的生命當中的
[00:10:14.640 --> 00:10:15.960]  因為那個弟兄說
[00:10:15.960 --> 00:10:17.480]  如果我這樣跟著他做
[00:10:17.480 --> 00:10:18.600]  我就虧大錢
[00:10:18.600 --> 00:10:20.040]  因為他是做生意的
[00:10:20.040 --> 00:10:23.200]  坦白說
[00:10:23.200 --> 00:10:24.160]  那個弟兄賺夠了
[00:10:24.160 --> 00:10:24.960]  上了岸了
[00:10:24.960 --> 00:10:26.120]  虧就虧吧
[00:10:26.120 --> 00:10:27.880]  OK
[00:10:27.880 --> 00:10:29.240]  但是就算你沒賺夠也好
[00:10:29.240 --> 00:10:30.800]  看你追求什麼人生
[00:10:30.800 --> 00:10:31.960]  如果你追求的是一個
[00:10:31.960 --> 00:10:33.160]  很有錢的
[00:10:33.160 --> 00:10:34.160]  物質享受的話
[00:10:34.160 --> 00:10:35.840]  我相信你不會坐在這裡
[00:10:35.840 --> 00:10:37.240]  聽鄧穆斯這個傻子在這裡說話
[00:10:37.240 --> 00:10:38.480]  有什麼好意思呢
[00:10:38.480 --> 00:10:39.440]  我相信你坐在這裡
[00:10:39.440 --> 00:10:42.400]  你是想要一個更加高層次的人生
[00:10:42.400 --> 00:10:43.520]  人生你認為
[00:10:43.520 --> 00:10:44.800]  你知道你經歷過
[00:10:44.800 --> 00:10:46.080]  你隱隱約約知道
[00:10:46.080 --> 00:10:48.200]  不是單單只是賺錢的
[00:10:48.200 --> 00:10:48.880]  你要賺錢
[00:10:48.880 --> 00:10:50.080]  我也要賺錢的
[00:10:50.080 --> 00:10:51.320]  我也要吃東西的
[00:10:51.320 --> 00:10:51.960]  我是人來的
[00:10:51.960 --> 00:10:53.240]  我不是機械人來的
[00:10:53.240 --> 00:10:54.240]  我也要交租的
[00:10:54.240 --> 00:10:55.840]  我也要做很多事情的
[00:10:55.840 --> 00:10:57.560]  但是我們不會為了這些東西而活
[00:10:57.560 --> 00:10:58.920]  不是被這些東西捆綁著
[00:10:58.920 --> 00:10:59.920]  但是我這樣說的時候
[00:10:59.920 --> 00:11:00.720]  你是不會明白的
[00:11:00.720 --> 00:11:02.440]  就算明白了之後你是做不到的
[00:11:02.440 --> 00:11:02.920]  為什麼呢
[00:11:02.920 --> 00:11:05.480]  因為你需要有一個屬靈的生命來支撐著你
[00:11:05.480 --> 00:11:07.400]  來到去好像一個Driving Force
[00:11:07.400 --> 00:11:08.760]  就是一個引擎
[00:11:08.760 --> 00:11:09.440]  好像是車
[00:11:09.440 --> 00:11:10.400]  你沒有引擎
[00:11:10.400 --> 00:11:11.480]  其實是做不到的
[00:11:11.480 --> 00:11:12.560]  我今天要跟你說的就是
[00:11:12.560 --> 00:11:13.640]  你怎樣得到這個引擎
[00:11:13.640 --> 00:11:14.920]  所以你要留心一點聽
[00:11:14.920 --> 00:11:16.760]  好了
[00:11:16.760 --> 00:11:19.080]  這間這樣的危樓
[00:11:19.080 --> 00:11:20.760]  坦白講是沒有用的
[00:11:20.760 --> 00:11:21.160]  是不是
[00:11:21.160 --> 00:11:22.120]  只有一個殼
[00:11:22.120 --> 00:11:22.960]  那要怎麼做呢
[00:11:22.960 --> 00:11:24.240]  拆毀了它
[00:11:24.240 --> 00:11:25.200]  把它弄垮
[00:11:25.200 --> 00:11:26.240]  弄垮之後怎麼樣
[00:11:26.240 --> 00:11:28.120]  在上面蓋了一間新屋
[00:11:28.120 --> 00:11:29.080]  這間新屋叫什麼名字
[00:11:29.080 --> 00:11:30.120]  鄧炳強你自己說
[00:11:30.120 --> 00:11:30.840]  三個字
[00:11:30.840 --> 00:11:33.680]  怎麼不敢說呢
[00:11:33.680 --> 00:11:35.760]  大膽一點行不行
[00:11:35.760 --> 00:11:38.720]  我知道你和我現在做不到
[00:11:38.720 --> 00:11:40.240]  不過這是目標來的
[00:11:40.240 --> 00:11:42.000]  還有這間屋的名字就是這樣的
[00:11:42.000 --> 00:11:43.080]  你住得進去
[00:11:43.080 --> 00:11:44.280]  或者你的生命和我
[00:11:44.280 --> 00:11:45.280]  是應該被神去建立
[00:11:45.280 --> 00:11:47.640]  神對我們的生命的要求和目標
[00:11:47.640 --> 00:11:48.440]  就是要信服神
[00:11:48.440 --> 00:11:49.200]  為什麼
[00:11:49.200 --> 00:11:50.800]  因為神知道
[00:11:50.800 --> 00:11:51.760]  祂創造我們的
[00:11:51.760 --> 00:11:53.160]  唯有我們信服神
[00:11:53.160 --> 00:11:54.600]  就是信服我們的創造主
[00:11:54.600 --> 00:11:57.600]  我們的生命才會活得有意義
[00:11:57.600 --> 00:11:59.560]  才會換得滿結果子
[00:12:00.160 --> 00:12:01.640]  所以其實
[00:12:01.640 --> 00:12:02.880]  我經常都說
[00:12:02.880 --> 00:12:04.760]  如果我們跟從聖經的話要行的時候
[00:12:04.760 --> 00:12:07.600]  最大的得益者就是肯定我自己
[00:12:07.600 --> 00:12:09.360]  不是其他人
[00:12:09.360 --> 00:12:11.640]  也不是你認識的人
