
[00:00:00.000 --> 00:00:02.000]  各位理事會早晨
[00:04:12.000 --> 00:04:14.000]  使八日黑夜不按時輪轉
[00:04:14.000 --> 00:04:16.000]  就能廢棄我與我僕人大衛所納的藥
[00:04:16.000 --> 00:04:18.000]  使他沒有後裔
[00:04:18.000 --> 00:04:20.000]  在他的寶座上作和
[00:04:20.000 --> 00:04:22.000]  耶利米書
[00:04:22.000 --> 00:04:24.000]  也是一個被老的時期
[00:04:24.000 --> 00:04:26.000]  一個被老的先知
[00:04:26.000 --> 00:04:28.000]  所寫下的經文
[00:04:28.000 --> 00:04:30.000]  是上帝
[00:04:30.000 --> 00:04:32.000]  感召耶利米寫下的
[00:04:32.000 --> 00:04:34.000]  上帝
[00:04:34.000 --> 00:04:36.000]  再次重申
[00:04:36.000 --> 00:04:38.000]  他與大衛的約
[00:04:38.000 --> 00:04:40.000]  是八日黑夜的約
[00:04:40.000 --> 00:04:42.000]  什麼叫八日黑夜的約
[00:04:42.000 --> 00:04:44.000]  是令到日間和夜間倒轉
[00:04:44.000 --> 00:04:46.000]  這個約就會廢棄
[00:04:46.000 --> 00:04:48.000]  但沒有人能令到日間和夜間倒轉
[00:04:48.000 --> 00:04:50.000]  可否令到日間出個月亮
[00:04:50.000 --> 00:04:52.000]  夜間出個太陽
[00:04:52.000 --> 00:04:54.000]  所以大衛的約
[00:04:54.000 --> 00:04:56.000]  是不會廢棄的
[00:04:56.000 --> 00:04:58.000]  他的後裔也永遠
[00:04:58.000 --> 00:05:00.000]  站在寶座之上
[00:05:00.000 --> 00:05:02.000]  不知道你聽完會覺得很奇怪
[00:05:02.000 --> 00:05:04.000]  與現實見的東西不同
[00:05:04.000 --> 00:05:06.000]  上帝的應許與現實見的東西不同
[00:05:06.000 --> 00:05:08.000]  聖地已被毀
[00:05:08.000 --> 00:05:10.000]  大衛的皇朝已終結
[00:05:10.000 --> 00:05:12.000]  為何上帝
[00:05:12.000 --> 00:05:14.000]  還可以這樣說
[00:05:14.000 --> 00:05:16.000]  但我們不要被歷史
[00:05:16.000 --> 00:05:18.000]  短暫的現實
[00:05:18.000 --> 00:05:20.000]  蒙蓋著
[00:05:20.000 --> 00:05:22.000]  在七十年後
[00:05:22.000 --> 00:05:24.000]  以色列回歸耶路撒冷
[00:05:24.000 --> 00:05:26.000]  重建聖殿
[00:05:26.000 --> 00:05:28.000]  上帝的應許
[00:05:28.000 --> 00:05:30.000]  好像短暫停頓了
[00:05:30.000 --> 00:05:32.000]  但在歷史長河之中
[00:05:32.000 --> 00:05:34.000]  上帝的應許仍然存在
[00:05:34.000 --> 00:05:36.000]  你說不是
[00:05:36.000 --> 00:05:38.000]  羅馬後來已經
[00:05:38.000 --> 00:05:40.000]  服了以色列
[00:05:40.000 --> 00:05:42.000]  以色列今天也不知道誰是皇
[00:05:42.000 --> 00:05:44.000]  已經找不到了
[00:05:44.000 --> 00:05:46.000]  但我們知道
[00:05:46.000 --> 00:05:48.000]  真正的皇
[00:05:48.000 --> 00:05:50.000]  不是我們人肉眼所想的那個
[00:05:50.000 --> 00:05:52.000]  而是耶穌基督
[00:05:52.000 --> 00:05:54.000]  耶穌基督就是尼塞亞的國度
[00:05:54.000 --> 00:05:56.000]  祂就是大衛的子孫
[00:05:56.000 --> 00:05:58.000]  祂就是永遠所立的皇
[00:05:58.000 --> 00:06:00.000]  這個就是補充
[00:06:00.000 --> 00:06:02.000]  可能有人問
[00:06:02.000 --> 00:06:04.000]  如果聖地已被毀
[00:06:04.000 --> 00:06:06.000]  大衛之約是否被毀了呢
[00:06:06.000 --> 00:06:08.000]  信心不是建立在
[00:06:08.000 --> 00:06:10.000]  我們眼見的歷史裏面
[00:06:10.000 --> 00:06:12.000]  而是我們的信心建立在哪裏呢
[00:06:12.000 --> 00:06:14.000]  在上帝的應許裏面
[00:06:14.000 --> 00:06:16.000]  這個對我們有什麼意義呢
[00:06:16.000 --> 00:06:18.000]  就是當你
[00:06:18.000 --> 00:06:20.000]  在信仰的低谷的時候
[00:06:20.000 --> 00:06:22.000]  當有一天
[00:06:22.000 --> 00:06:24.000]  可能我們回不來教會聚會的時候
[00:06:24.000 --> 00:06:26.000]  當有一天
[00:06:26.000 --> 00:06:28.000]  可能好像很多事情
[00:06:28.000 --> 00:06:30.000]  連我們的信仰都不能自由地
[00:06:30.000 --> 00:06:32.000]  去實踐的時候
[00:06:34.000 --> 00:06:36.000]  我希望大家將你的信心
[00:06:36.000 --> 00:06:38.000]  放在神的應許裏面
[00:06:38.000 --> 00:06:40.000]  而不是放在眼見的
[00:06:40.000 --> 00:06:42.000]  現場的事情裏面
[00:06:42.000 --> 00:06:46.000]  讓我們進入今天的訊息
[00:06:46.000 --> 00:06:48.000]  我們重申一下禱告
[00:06:48.000 --> 00:06:50.000]  上帝天保求你幫助我們
[00:06:50.000 --> 00:06:52.000]  讓我們今天回到教會
[00:06:52.000 --> 00:06:54.000]  不是聽完一篇道
[00:06:54.000 --> 00:06:56.000]  然後離開了禮堂
[00:06:56.000 --> 00:06:58.000]  就放下了
[00:06:58.000 --> 00:07:00.000]  而是將神的話語
[00:07:00.000 --> 00:07:02.000]  真的建立在我們的心裏面
[00:07:02.000 --> 00:07:04.000]  我們反覆思想
[00:07:04.000 --> 00:07:06.000]  我們去走出來
[00:07:06.000 --> 00:07:08.000]  在今天當我們要面對
[00:07:08.000 --> 00:07:10.000]  前面幻變當中的時代
[00:07:10.000 --> 00:07:12.000]  就不是說得很遠
[00:07:12.000 --> 00:07:14.000]  其實
[00:07:14.000 --> 00:07:16.000]  半年前我們就已經不能夠回來教會
[00:07:16.000 --> 00:07:18.000]  現場聚會
[00:07:18.000 --> 00:07:20.000]  我們不知道遲些會不會有疫症
[00:07:20.000 --> 00:07:22.000]  或者有其他的問題阻攔著我們
[00:07:22.000 --> 00:07:24.000]  但求主幫助我們
[00:07:24.000 --> 00:07:26.000]  繼續有信心
[00:07:26.000 --> 00:07:28.000]  我們的信心不是建立在現場的事件
[00:07:28.000 --> 00:07:30.000]  或者是在現場
[00:07:30.000 --> 00:07:32.000]  現實一些的政策裏面
[00:07:32.000 --> 00:07:34.000]  而是將我們的信心
[00:07:34.000 --> 00:07:36.000]  放在上帝的應許
[00:07:36.000 --> 00:07:38.000]  你的話語裏面
[00:07:38.000 --> 00:07:40.000]  就正如以色列文
[00:07:40.000 --> 00:07:42.000]  他們就經歷了無數次的轉變
[00:07:42.000 --> 00:07:44.000]  國破家亡的歷史
[00:07:44.000 --> 00:07:46.000]  但是他們仍然
[00:07:46.000 --> 00:07:48.000]  是將信心放在
[00:07:48.000 --> 00:07:50.000]  耶和華的應許裏面
[00:07:50.000 --> 00:07:52.000]  就是我們每個人所持著的聖經
[00:07:52.000 --> 00:07:54.000]  讓我今天繼續
[00:07:54.000 --> 00:07:56.000]  去宣講神的道
[00:07:56.000 --> 00:07:58.000]  讓我們今天亦都帶著撒姆爾的耳朵
[00:07:58.000 --> 00:08:00.000]  去聆聽神理的話語
[00:08:00.000 --> 00:08:02.000]  求祢帶領今天的時間
[00:08:02.000 --> 00:08:04.000]  祈禱教託奉耶穌基督名靠
[00:08:04.000 --> 00:08:06.000]  阿們
[00:08:06.000 --> 00:08:08.000]  今天我會和大家思想
[00:08:08.000 --> 00:08:10.000]  兩個問題
[00:08:10.000 --> 00:08:12.000]  第一個問題就是
[00:08:12.000 --> 00:08:14.000]  大衛怎可能犯罪呢
[00:08:14.000 --> 00:08:16.000]  今天題目是犯罪與悔改
[00:08:16.000 --> 00:08:18.000]  大衛這麼好
[00:08:18.000 --> 00:08:20.000]  對上帝這麼有心
[00:08:20.000 --> 00:08:22.000]  神給了他這麼多福氣
[00:08:22.000 --> 00:08:24.000]  他的後代會永遠作和
[00:08:24.000 --> 00:08:26.000]  這樣都還犯罪
[00:08:26.000 --> 00:08:28.000]  要聽話 要很乖才對
[00:08:28.000 --> 00:08:30.000]  但是竟然犯罪
[00:08:30.000 --> 00:08:32.000]  剛才都讀了經 稍後會再解
[00:08:32.000 --> 00:08:34.000]  哇 這樣都犯罪
[00:08:34.000 --> 00:08:36.000]  還射臉他
[00:08:36.000 --> 00:08:38.000]  上帝還射臉他
[00:08:38.000 --> 00:08:40.000]  那些殺人放火的
[00:08:40.000 --> 00:08:42.000]  經常都是這樣
[00:08:42.000 --> 00:08:44.000]  坐牢之後就認罪悔改
[00:08:44.000 --> 00:08:46.000]  受洗禮
[00:08:46.000 --> 00:08:48.000]  就上殿堂 哇 他殺人放火
[00:08:48.000 --> 00:08:50.000]  判終身監禁
[00:08:50.000 --> 00:08:52.000]  認罪悔改就上殿堂
[00:08:52.000 --> 00:08:54.000]  不是很著數
[00:08:54.000 --> 00:08:56.000]  寫臉這麼容易嗎
[00:08:56.000 --> 00:08:58.000]  不知道大家有沒有這個問題
[00:08:58.000 --> 00:09:00.000]  其實在這裡就帶領大家祈禱
[00:09:00.000 --> 00:09:02.000]  今天就處理這個問題
[00:09:02.000 --> 00:09:04.000]  不過我想說
[00:09:04.000 --> 00:09:06.000]  不要常常把手指著別人
[00:09:06.000 --> 00:09:08.000]  我其實更加想大家指著自己
[00:09:08.000 --> 00:09:10.000]  大衛都犯罪
[00:09:10.000 --> 00:09:12.000]  我會不會犯罪呢
[00:09:12.000 --> 00:09:14.000]  如果我犯罪
[00:09:14.000 --> 00:09:16.000]  神會不會射臉我呢
[00:09:16.000 --> 00:09:18.000]  神為什麼會射臉我呢
[00:09:18.000 --> 00:09:20.000]  我們看看今天
[00:09:20.000 --> 00:09:22.000]  有什麼大衛值得我們學習的地方
[00:09:22.000 --> 00:09:24.000]  有什麼大衛值得我們學習的地方
[00:09:24.000 --> 00:09:28.000]  第一個題目是
[00:09:28.000 --> 00:09:30.000]  百無了賴 屍肉重生
[00:09:30.000 --> 00:09:32.000]  我們有好好的姐妹
[00:09:32.000 --> 00:09:34.000]  幫我去教對
[00:09:34.000 --> 00:09:36.000]  問是不是重生這個字錯了
[00:09:36.000 --> 00:09:38.000]  我一會兒會解釋
[00:09:38.000 --> 00:09:40.000]  經文回到
[00:09:40.000 --> 00:09:42.000]  《哨部預記》下第十一章
[00:09:42.000 --> 00:09:44.000]  第十一章
[00:09:44.000 --> 00:09:46.000]  的第一節
[00:09:46.000 --> 00:09:48.000]  過了一年 十二章
[00:09:48.000 --> 00:09:50.000]  十二章的第一節 過了一年
[00:09:50.000 --> 00:09:52.000]  十二章的第一節 過了一年
[00:09:52.000 --> 00:09:54.000]  十二章的第一節 過了一年
[00:09:54.000 --> 00:09:56.000]  十二章的第一節 過了一年
[00:09:56.000 --> 00:09:58.000]  十二章的第一節 過了一年
[00:09:58.000 --> 00:10:00.000]  十二章的第一節 過了一年
[00:10:00.000 --> 00:10:02.000]  十二章的第一節 過了一年
[00:10:02.000 --> 00:10:04.000]  十二章的第一節 過了一年
[00:10:04.000 --> 00:10:06.000]  十二章的第一節 過了一年
[00:10:06.000 --> 00:10:08.000]  十二章的第一節 過了一年
[00:10:08.000 --> 00:10:10.000]  十二章的第一節 過了一年
[00:10:10.000 --> 00:10:12.000]  十二章的第一節 過了一年
[00:10:12.000 --> 00:10:14.000]  十二章的第一節 過了一年
[00:10:14.000 --> 00:10:16.000]  十二章的第一節 過了一年
[00:10:16.000 --> 00:10:18.000]  十二章的第一節 過了一年
[00:10:18.000 --> 00:10:20.000]  十二章的第一節 過了一年
[00:10:20.000 --> 00:10:22.000]  十二章的第一節 過了一年
[00:10:22.000 --> 00:10:24.000]  十二章的第一節 過了一年
[00:10:24.000 --> 00:10:26.000]  十二章的第一節 過了一年
[00:10:26.000 --> 00:10:28.000]  十二章的第一節 過了一年
[00:10:28.000 --> 00:10:30.000]  十二章的第一節 過了一年
[00:10:30.000 --> 00:10:32.000]  十二章的第一節 過了一年
[00:10:32.000 --> 00:10:34.000]  十二章的第一節 過了一年
[00:10:34.000 --> 00:10:36.000]  十二章的第一節 過了一年
[00:10:36.000 --> 00:10:38.000]  十二章的第一節 過了一年
[00:10:38.000 --> 00:10:40.000]  十二章的第一節 過了一年
[00:10:40.000 --> 00:10:42.000]  十二章的第一節 過了一年
[00:10:42.000 --> 00:10:44.000]  十二章的第一節 過了一年
[00:10:44.000 --> 00:10:46.000]  十二章的第一節 過了一年
[00:10:46.000 --> 00:10:48.000]  十二章的第一節 過了一年
[00:10:48.000 --> 00:10:50.000]  十二章的第一節 過了一年
[00:10:50.000 --> 00:10:52.000]  十二章的第一節 過了一年
[00:10:52.000 --> 00:10:54.000]  十二章的第一節 過了一年
[00:10:54.000 --> 00:10:56.000]  十二章的第一節 過了一年
[00:10:56.000 --> 00:10:58.000]  十二章的第一節 過了一年
[00:10:58.000 --> 00:11:00.000]  十二章的第一節 過了一年
[00:11:00.000 --> 00:11:02.000]  十二章的第一節 過了一年
[00:11:02.000 --> 00:11:04.000]  十二章的第一節 過了一年
[00:11:04.000 --> 00:11:06.000]  十二章的第一節 過了一年
[00:11:06.000 --> 00:11:08.000]  十二章的第一節 過了一年
[00:11:08.000 --> 00:11:10.000]  十二章的第一節 過了一年
[00:11:10.000 --> 00:11:12.000]  十二章的第一節 過了一年
[00:11:12.000 --> 00:11:14.000]  十二章的第一節 過了一年
[00:11:14.000 --> 00:11:16.000]  十二章的第一節 過了一年
[00:11:16.000 --> 00:11:18.000]  十二章的第一節 過了一年
[00:11:18.000 --> 00:11:20.000]  十二章的第一節 過了一年
[00:11:20.000 --> 00:11:22.000]  十二章的第一節 過了一年
[00:11:22.000 --> 00:11:24.000]  十二章的第一節 過了一年
[00:11:24.000 --> 00:11:26.000]  十二章的第一節 過了一年
[00:11:26.000 --> 00:11:28.000]  十二章的第一節 過了一年
[00:11:28.000 --> 00:11:30.000]  十二章的第一節 過了一年
[00:11:30.000 --> 00:11:32.000]  十二章的第一節 過了一年
[00:11:32.000 --> 00:11:34.000]  十二章的第一節 過了一年
[00:11:34.000 --> 00:11:36.000]  十二章的第一節 過了一年
[00:11:36.000 --> 00:11:38.000]  十二章的第一節 過了一年
[00:11:38.000 --> 00:11:40.000]  十二章的第一節 過了一年
[00:11:40.000 --> 00:11:42.000]  十二章的第一節 過了一年
[00:11:42.000 --> 00:11:44.000]  十二章的第一節 過了一年
[00:11:44.000 --> 00:11:46.000]  十二章的第一節 過了一年
[00:11:46.000 --> 00:11:48.000]  十二章的第一節 過了一年
[00:11:48.000 --> 00:11:50.000]  十二章的第一節 過了一年
[00:11:50.000 --> 00:11:52.000]  十二章的第一節 過了一年
[00:11:52.000 --> 00:11:54.000]  十二章的第一節 過了一年
[00:11:54.000 --> 00:11:56.000]  十二章的第一節 過了一年
[00:11:56.000 --> 00:11:58.000]  十二章的第一節 過了一年
[00:11:58.000 --> 00:12:00.000]  十二章的第一節 過了一年
[00:12:00.000 --> 00:12:02.000]  十二章的第一節 過了一年
[00:12:02.000 --> 00:12:04.000]  十二章的第一節 過了一年
[00:12:04.000 --> 00:12:06.000]  十二章的第一節 過了一年
[00:12:06.000 --> 00:12:08.000]  十二章的第一節 過了一年
[00:12:08.000 --> 00:12:10.000]  十二章的第一節 過了一年
[00:12:10.000 --> 00:12:12.000]  十二章的第一節 過了一年
[00:12:12.000 --> 00:12:14.000]  十二章的第一節 過了一年
[00:12:14.000 --> 00:12:16.000]  十二章的第一節 過了一年
[00:12:16.000 --> 00:12:18.000]  十二章的第一節 過了一年
[00:12:18.000 --> 00:12:20.000]  十二章的第一節 過了一年
[00:12:20.000 --> 00:12:22.000]  十二章的第一節 過了一年
[00:12:22.000 --> 00:12:24.000]  十二章的第一節 過了一年
[00:12:24.000 --> 00:12:26.000]  十二章的第一節 過了一年
[00:12:26.000 --> 00:12:28.000]  十二章的第一節 過了一年
[00:12:28.000 --> 00:12:30.000]  十二章的第一節 過了一年
[00:12:30.000 --> 00:12:32.000]  十二章的第一節 過了一年
[00:12:32.000 --> 00:12:34.000]  十二章的第一節 過了一年
[00:12:34.000 --> 00:12:36.000]  十二章的第一節 過了一年
[00:12:36.000 --> 00:12:38.000]  十二章的第一節 過了一年
[00:12:38.000 --> 00:12:40.000]  十二章的第一節 過了一年
[00:12:40.000 --> 00:12:42.000]  十二章的第一節 過了一年
[00:12:42.000 --> 00:12:44.000]  十二章的第一節 過了一年
[00:12:44.000 --> 00:12:46.000]  十二章的第一節 過了一年
[00:12:46.000 --> 00:12:48.000]  十二章的第一節 過了一年
[00:12:48.000 --> 00:12:50.000]  十二章的第一節 過了一年
[00:12:50.000 --> 00:12:52.000]  十二章的第一節 過了一年
[00:12:52.000 --> 00:12:54.000]  十二章的第一節 過了一年
[00:12:54.000 --> 00:12:56.000]  十二章的第一節 過了一年
[00:12:56.000 --> 00:12:58.000]  十二章的第一節 過了一年
[00:12:58.000 --> 00:13:00.000]  十二章的第一節 過了一年
[00:13:00.000 --> 00:13:02.000]  十二章的第一節 過了一年
[00:13:02.000 --> 00:13:04.000]  十二章的第一節 過了一年
[00:13:04.000 --> 00:13:06.000]  十二章的第一節 過了一年
[00:13:06.000 --> 00:13:08.000]  十二章的第一節 過了一年
[00:13:08.000 --> 00:13:10.000]  十二章的第一節 過了一年
[00:13:10.000 --> 00:13:12.000]  十二章的第一節 過了一年
[00:13:12.000 --> 00:13:14.000]  十二章的第一節 過了一年
[00:13:14.000 --> 00:13:16.000]  十二章的第一節 過了一年
[00:13:16.000 --> 00:13:18.000]  十二章的第一節 過了一年
[00:13:18.000 --> 00:13:20.000]  十二章的第一節 過了一年
[00:13:20.000 --> 00:13:22.000]  十二章的第一節 過了一年
[00:13:22.000 --> 00:13:24.000]  十二章的第一節 過了一年
[00:13:24.000 --> 00:13:26.000]  十二章的第一節 過了一年
[00:13:26.000 --> 00:13:28.000]  十二章的第一節 過了一年
[00:13:28.000 --> 00:13:30.000]  十二章的第一節 過了一年
[00:13:30.000 --> 00:13:32.000]  十二章的第一節 過了一年
[00:13:32.000 --> 00:13:34.000]  十二章的第一節 過了一年
[00:13:34.000 --> 00:13:36.000]  十二章的第一節 過了一年
[00:13:36.000 --> 00:13:38.000]  十二章的第一節 過了一年
[00:13:38.000 --> 00:13:40.000]  十二章的第一節 過了一年
[00:13:40.000 --> 00:13:42.000]  十二章的第一節 過了一年
[00:13:42.000 --> 00:13:44.000]  十二章的第一節 過了一年
[00:13:44.000 --> 00:13:46.000]  十二章的第一節 過了一年
[00:13:46.000 --> 00:13:48.000]  十二章的第一節 過了一年
[00:13:48.000 --> 00:13:50.000]  十二章的第一節 過了一年
[00:13:50.000 --> 00:13:52.000]  十二章的第一節 過了一年
[00:13:52.000 --> 00:13:54.000]  十二章的第一節 過了一年
[00:13:54.000 --> 00:13:56.000]  十二章的第一節 過了一年
[00:13:56.000 --> 00:13:58.000]  十二章的第一節 過了一年
[00:13:58.000 --> 00:14:00.000]  十二章的第一節 過了一年
[00:14:00.000 --> 00:14:02.000]  十二章的第一節 過了一年
[00:14:02.000 --> 00:14:04.000]  十二章的第一節 過了一年
[00:14:04.000 --> 00:14:06.000]  十二章的第一節 過了一年
[00:14:06.000 --> 00:14:08.000]  十二章的第一節 過了一年
[00:14:08.000 --> 00:14:10.000]  十二章的第一節 過了一年
[00:14:10.000 --> 00:14:12.000]  十二章的第一節 過了一年
[00:14:12.000 --> 00:14:14.000]  十二章的第一節 過了一年
[00:14:14.000 --> 00:14:16.000]  十二章的第一節 過了一年
[00:14:16.000 --> 00:14:18.000]  十二章的第一節 過了一年
[00:14:18.000 --> 00:14:20.000]  十二章的第一節 過了一年
[00:14:20.000 --> 00:14:22.000]  十二章的第一節 過了一年
[00:14:22.000 --> 00:14:24.000]  十二章的第一節 過了一年
[00:14:24.000 --> 00:14:26.000]  十二章的第一節 過了一年
[00:14:26.000 --> 00:14:28.000]  十二章的第一節 過了一年
[00:14:28.000 --> 00:14:30.000]  十二章的第一節 過了一年
[00:14:30.000 --> 00:14:32.000]  十二章的第一節 過了一年
[00:14:32.000 --> 00:14:34.000]  十二章的第一節 過了一年
[00:14:34.000 --> 00:14:36.000]  十二章的第一節 過了一年
[00:14:36.000 --> 00:14:38.000]  十二章的第一節 過了一年
[00:14:38.000 --> 00:14:40.000]  十二章的第一節 過了一年
[00:14:40.000 --> 00:14:42.000]  十二章的第一節 過了一年
