
[00:00:00.000 --> 00:00:02.920]  話說前幾天有一位弟兄來跟我聊天
[00:02:37.720 --> 00:02:41.640]  有人問耶穌,你去哪裏我都跟你,耶穌說我什麼都沒有
[00:02:41.640 --> 00:02:46.440]  狐狸也有洞,天氣的灰也有窩,我什麼都沒有,枕頭也沒有一個
[00:02:46.440 --> 00:02:51.680]  那你跟著我吧,但是那些人就說,我要跟了
[00:02:51.680 --> 00:02:55.880]  耶穌最後的結論是什麼呢?你要跟,你要放下所有的東西
[00:02:55.880 --> 00:02:59.520]  手扶著泥向後看的人,不能夠背進上帝的國
[00:02:59.520 --> 00:03:05.320]  這就是之前講的東西,這件事就是有人說,耶穌說我要跟你
[00:03:05.320 --> 00:03:08.160]  耶穌說你來跟吧,不過你要這樣那樣
[00:03:08.160 --> 00:03:11.440]  在不同經卷裏面,你會發現很多人有不同的反應
[00:03:11.440 --> 00:03:15.760]  我不知道今天你坐在那裏崇拜,你有沒有想起耶穌叫你跟我吧
[00:03:15.760 --> 00:03:19.360]  可能你說我也跟一點,不然也不會回到教會
[00:03:19.360 --> 00:03:23.840]  不過先跟著一點,你叫我跟得不要太前
[00:03:23.840 --> 00:03:25.800]  跟車不要太貼
[00:03:25.800 --> 00:03:29.520]  信仰是怎樣的呢?耶穌說要跟就要放棄所有東西
[00:03:29.520 --> 00:03:34.360]  這個最難的,我經常都說,我身邊大部份的電影節目都覺得信仰是好的
[00:03:34.360 --> 00:03:37.600]  跟耶穌回教會也不錯,聽講道奉獻也OK的
[00:03:37.600 --> 00:03:42.600]  只不過不是全部,不是全部時間,不是全部錢,不是全部的東西
[00:03:42.600 --> 00:03:46.040]  總之他們就糾纏著這個想法,怎樣跟耶穌
[00:03:46.040 --> 00:03:49.480]  在這件事之後,耶穌就做了一個動作
[00:03:49.480 --> 00:03:54.280]  耶穌差派這72個人,也都相信是他身邊最熟悉的一些門徒
[00:03:54.280 --> 00:04:00.640]  跟從耶穌的人,差派這一群跟從耶穌的人,要出去,去到各城各地
[00:04:00.640 --> 00:04:05.080]  當然在實際上裏面,我們知道耶穌派人去,就是將耶穌的道會分享
[00:04:05.080 --> 00:04:10.320]  和耶穌的那種愛,宣告天國的福音去分享
[00:04:10.320 --> 00:04:13.920]  但更重要的,告訴我們第一個信息,就是如果你要跟耶穌
[00:04:13.920 --> 00:04:21.920]  第一樣就是,你要願意為了主去進入一個可能不知是不是你願意的人群當中
[00:04:21.920 --> 00:04:24.080]  聖經裏面只是講話,耶穌差派他們
[00:04:24.080 --> 00:04:29.120]  都好的,兩個兩個,不用單打獨鬥,放心,信仰裏面一定會有你的同伴
[00:04:29.120 --> 00:04:33.160]  要兩個兩個去到自己所要到的各城各地去
[00:04:33.160 --> 00:04:36.240]  每次見到這個字,我就很緊張,究竟要去哪裏呢?
[00:04:36.240 --> 00:04:39.160]  甚麼叫自己所要到的呢?
[00:04:39.160 --> 00:04:43.800]  是你想去的?是你要被差派的?是你要領受的?
[00:04:43.800 --> 00:04:46.040]  自己所要去的地方是哪裏呢?
[00:04:46.040 --> 00:04:50.520]  頂智慧有沒有想過,在信仰裏面,你要去的地方是哪裏呢?
[00:04:50.520 --> 00:04:52.440]  你說,即是甚麼呀?
[00:04:52.440 --> 00:04:57.200]  上帝把我們放在不同的位置,有些人可能就是被感召,去到一個很遠很陌生的地方
[00:04:57.200 --> 00:05:03.240]  有人可能感召在你的家裏環境,工作,朋友,家人,同事,同學裏面
[00:05:03.240 --> 00:05:07.160]  總之那個是你自己的地方,不是隔壁的人的地方
[00:05:07.160 --> 00:05:11.960]  是耶穌為你預備你自己所要到的那個地方
[00:05:11.960 --> 00:05:13.280]  然後耶穌說甚麼?
[00:05:13.280 --> 00:05:17.080]  要收的莊稼多,做工的人少,所以你們要求莊稼的主
[00:05:17.080 --> 00:05:20.680]  差遣做工的人出去收他的莊稼
[00:05:20.680 --> 00:05:23.920]  這段經文好像很奇怪,明明耶穌已經差派了人出去
[00:05:23.920 --> 00:05:29.160]  為何還要說你要求莊稼的主,差派做工的人呢?
[00:05:29.160 --> 00:05:32.280]  是否還有其他人呢?是否不夠人呢?找多些人吧
[00:05:32.280 --> 00:05:34.040]  這當然是其中一個描述
[00:05:34.040 --> 00:05:38.520]  但更重要的是,耶穌教導我們,是要求莊稼的主
[00:05:38.520 --> 00:05:40.440]  我們要主動的
[00:05:40.440 --> 00:05:45.000]  信仰裏面,你有沒有主動期望,可以為上帝做多些事呢?
[00:05:45.000 --> 00:05:46.960]  通常我們反過來,很被動的
[00:05:46.960 --> 00:05:49.920]  是不是?導師邀請你,牧師邀請你,你就幫幫忙
[00:05:49.920 --> 00:05:52.920]  叫你幫忙兩件事,一樣的,我很忙
[00:05:52.920 --> 00:05:55.600]  你也是被動的,不叫就不動,坐在那裏
[00:05:55.600 --> 00:06:00.080]  但這裏說的是,你要主動,你要求莊稼的主
[00:06:00.080 --> 00:06:01.800]  在你禱告裏面,有沒有這樣求的?
[00:06:01.800 --> 00:06:04.240]  上帝你帶我去,我要去的地方
[00:06:04.240 --> 00:06:07.240]  上帝你帶我去那些,我不知道怎樣去見的人
[00:06:07.240 --> 00:06:12.080]  你教我,你帶我去那裏,以致收你的莊稼
[00:06:12.080 --> 00:06:15.000]  我們很少這樣求的,不過耶穌教我們這樣求
[00:06:15.000 --> 00:06:16.880]  所以頂尖我們試試這樣祈禱
[00:06:16.880 --> 00:06:19.400]  你真的求上帝,上帝你帶我去那個地方
[00:06:19.400 --> 00:06:23.000]  能夠用我最多為主,收更多莊稼的地方
[00:06:23.000 --> 00:06:26.120]  你帶我去,這個主動的求很重要
[00:06:26.120 --> 00:06:28.720]  聖經裏面說,你們去吧,看吧
[00:06:28.720 --> 00:06:33.840]  我差你們出去,好像羔羊進入狼群
[00:06:33.840 --> 00:06:36.680]  每次看經文看到這一節,我就很睏
[00:06:36.680 --> 00:06:38.320]  基督徒是這樣的嗎?
[00:06:38.320 --> 00:06:41.040]  原來基督徒進入一群未信主的人當中
[00:06:41.040 --> 00:06:43.120]  或者進入一個世界裏面
[00:06:43.120 --> 00:06:46.280]  第一個就是你的身份、角色、姿態是什麼呢?
[00:06:46.280 --> 00:06:50.160]  就好像羔羊進入狼群一樣
[00:06:50.160 --> 00:06:52.280]  問問自己是不是羔羊
[00:06:52.280 --> 00:06:54.400]  可能你說我都很狼
[00:06:54.400 --> 00:06:57.360]  羔羊是一種什麼療術呢?
[00:06:57.360 --> 00:06:59.880]  不要以為羔羊就是很純良、很乖的意思
[00:06:59.880 --> 00:07:01.680]  這裏不是說那樣東西
[00:07:01.680 --> 00:07:05.520]  羔羊代表什麼呢?代表是上帝的僕人
[00:07:05.520 --> 00:07:07.240]  代表是屬於上帝的
[00:07:07.240 --> 00:07:10.640]  代表那隻羊,耶穌記得我們是僕人,記不記得?
[00:07:10.640 --> 00:07:12.440]  所以代表那個是認識上帝
[00:07:12.440 --> 00:07:14.400]  很熟悉祂的聲音,記得祂
[00:07:14.400 --> 00:07:16.240]  又很順服,叫你怎樣走就怎樣走
[00:07:16.240 --> 00:07:18.240]  那個羔羊
[00:07:18.240 --> 00:07:21.240]  羔羊要進入狼群當中
[00:07:21.240 --> 00:07:23.160]  你說是的,這個世界就是狼群
[00:07:23.160 --> 00:07:25.760]  這個世界就是醜惡,惡死那些人
[00:07:25.760 --> 00:07:26.880]  不過這裏說
[00:07:26.880 --> 00:07:29.280]  原來我們要出去是要帶著這個心態
[00:07:29.280 --> 00:07:31.000]  帶著這個態度
[00:07:31.000 --> 00:07:33.000]  你有沒有想過你進去
[00:07:33.000 --> 00:07:34.640]  會被人吃掉的呢?
[00:07:34.640 --> 00:07:36.640]  明知被人吃掉就不要去,這麼蠢
[00:07:36.640 --> 00:07:37.920]  耶穌叫的
[00:07:37.920 --> 00:07:40.120]  耶穌叫你一個地方可能真的有
[00:07:40.120 --> 00:07:42.080]  這裏所謂的危險
[00:07:42.080 --> 00:07:44.800]  或者起碼去到那裏可能會被人吃掉的
[00:07:44.800 --> 00:07:47.960]  即是說你回到公司那裏可能全部人都是狼一樣
[00:07:47.960 --> 00:07:49.960]  你就是羔羊
[00:07:49.960 --> 00:07:51.640]  是這樣的
[00:07:51.640 --> 00:07:53.040]  這個才是真的
[00:07:53.040 --> 00:07:55.040]  當你覺得這樣很奇怪
[00:07:55.040 --> 00:07:57.040]  上帝好像很吃虧
[00:07:57.040 --> 00:07:59.560]  是的,應該是這樣的
[00:07:59.560 --> 00:08:01.840]  如果在公司裏面你發現你是那隻吃人的狼
[00:08:01.840 --> 00:08:04.320]  對不起,可能你誤會了聖經的描述
[00:08:04.320 --> 00:08:06.320]  或者你錯了你的位置
[00:08:06.320 --> 00:08:07.320]  你發現你就是羊
[00:08:07.320 --> 00:08:09.040]  你經常都好像很怕被人吃
[00:08:09.040 --> 00:08:11.160]  不過你就帶著羊那種純潔
[00:08:11.160 --> 00:08:14.680]  那種上帝的很獨特的氣質
[00:08:14.680 --> 00:08:17.320]  以致可以令那些狼群都被感染
[00:08:17.320 --> 00:08:19.480]  甚至有一天,如果大家記得聖經裏面說
[00:08:19.480 --> 00:08:21.000]  當天國來臨那一天
[00:08:21.000 --> 00:08:24.640]  狼和羊是可以和平共處的
[00:08:24.640 --> 00:08:25.880]  這個是你應該有
[00:08:25.880 --> 00:08:28.360]  我應該有努力的目標
[00:08:28.360 --> 00:08:29.640]  還有趣的,聖經裏面說甚麼呢?
[00:08:29.640 --> 00:08:30.800]  在全方位裏面做些甚麼?
[00:08:30.800 --> 00:08:33.600]  不要帶前狼,不要帶行狼,不要帶鞋
[00:08:33.600 --> 00:08:35.080]  即是甚麼意思?
[00:08:35.080 --> 00:08:36.280]  不要帶要帶的東西
[00:08:36.280 --> 00:08:38.520]  前狼應該要帶,你有沒有帶你的錢包回來?
[00:08:38.520 --> 00:08:40.200]  今天回崇拜有沒有帶錢包?
[00:08:40.200 --> 00:08:41.560]  要帶錢包,為甚麼?
[00:08:41.560 --> 00:08:43.320]  搭車要,吃飯要
[00:08:43.320 --> 00:08:46.920]  錢包象徵著甚麼?象徵著你要擁有的東西
[00:08:46.920 --> 00:08:47.480]  是不是?
[00:08:47.480 --> 00:08:49.200]  如果我跟你說,突然之間我們一起去
[00:08:49.200 --> 00:08:51.560]  去很遠的地方,去全方位分享信仰
[00:08:51.560 --> 00:08:53.080]  甚麼都不用帶
[00:08:53.080 --> 00:08:54.640]  如果有一天你參與了一個短訓隊
[00:08:54.640 --> 00:08:55.800]  領隊跟你說
[00:08:55.800 --> 00:08:57.880]  甚麼都不用帶,錢也不用帶
[00:08:57.880 --> 00:08:59.440]  袋也不用帶,鞋也不用帶
[00:08:59.440 --> 00:09:01.200]  甚麼都不用帶,去吧
[00:09:01.200 --> 00:09:02.280]  你去不去呢?
[00:09:02.280 --> 00:09:04.160]  你這樣想是傻的嗎?
[00:09:04.160 --> 00:09:06.160]  護照也要帶吧
[00:09:06.160 --> 00:09:07.920]  甚麼不帶都要帶一張信用卡
[00:09:07.920 --> 00:09:09.560]  即是廣告,信用卡就不用錢
[00:09:09.560 --> 00:09:10.760]  可能是這樣
[00:09:10.760 --> 00:09:12.040]  怎麼會不帶呢?
[00:09:12.040 --> 00:09:15.160]  怎麼會不帶呢?帶著是令你安心一點的
[00:09:15.160 --> 00:09:16.680]  帶著錢包是令你安心一點
[00:09:16.680 --> 00:09:18.080]  其實當時他們的文化裏面
[00:09:18.080 --> 00:09:19.120]  其實接待是很重要的
[00:09:19.120 --> 00:09:20.880]  所以一會兒會解釋為甚麼下面
[00:09:20.880 --> 00:09:23.880]  接待這麼嚴重,不接待是很大的問題
[00:09:23.880 --> 00:09:26.160]  當時的習慣是其實去到哪裏
[00:09:26.160 --> 00:09:27.880]  在民族裏面就會有人接待
[00:09:27.880 --> 00:09:29.640]  你也應該接待別人
[00:09:29.640 --> 00:09:31.760]  帶錢包是令你安心一點
[00:09:31.760 --> 00:09:33.040]  覺得有個保障
[00:09:33.040 --> 00:09:35.800]  帶行囊即是你預備了很多東西
[00:09:35.800 --> 00:09:37.680]  甚至預備了去收一些好東西
[00:09:37.680 --> 00:09:39.200]  你想想,將來回頭帶個錢包去
[00:09:39.200 --> 00:09:41.000]  可能不是自己的需要
[00:09:41.000 --> 00:09:44.360]  帶個錢包可能就是拿些好東西,先收起來
[00:09:44.360 --> 00:09:46.960]  俗語說,不要帶鞋,不是不准穿鞋
[00:09:46.960 --> 00:09:49.000]  不准帶鞋即是不用那麼擔心
[00:09:49.000 --> 00:09:50.560]  你的鞋夠了
[00:09:50.560 --> 00:09:53.360]  生活裏面所需已經夠了
[00:09:53.360 --> 00:09:54.720]  這個描述講一個很特別的
[00:09:54.720 --> 00:09:56.480]  就是當我們要去進入一些
[00:09:56.480 --> 00:09:57.880]  跟我們不同生活
[00:09:57.880 --> 00:10:00.240]  不同背景,不同信仰的人當中的時候
[00:10:00.240 --> 00:10:01.680]  我們不用那麼多想
[00:10:01.680 --> 00:10:03.760]  我自己是否需要保護多一點
[00:10:03.760 --> 00:10:05.200]  帶多一點錢
[00:10:05.200 --> 00:10:06.240]  帶多一點東西
[00:10:06.240 --> 00:10:08.320]  先預備好自己多一點
[00:10:08.320 --> 00:10:10.960]  很多時候,基督徒經常覺得自己預備不夠
[00:10:10.960 --> 00:10:12.640]  我估計你一定會說要傳福音
[00:10:12.640 --> 00:10:14.440]  那還不行,先上課吧
[00:10:14.440 --> 00:10:16.680]  我信主不是很久的,不要了
[00:10:16.680 --> 00:10:18.360]  經常覺得自己不夠
[00:10:18.360 --> 00:10:20.080]  因為覺得要裝備裝備很多
[00:10:20.080 --> 00:10:21.520]  但你看聖經裏面說
[00:10:21.520 --> 00:10:23.040]  門徒的裝備只有一樣
[00:10:23.040 --> 00:10:24.760]  就是帶著耶穌基督的話
[00:10:24.760 --> 00:10:27.120]  其他那些口袋、行囊、鞋
[00:10:27.120 --> 00:10:28.520]  甚麼都不用帶
[00:10:28.520 --> 00:10:30.280]  要帶的就是耶穌基督的話
[00:10:30.280 --> 00:10:33.400]  還要說到路上不要向人問安是甚麼意思
[00:10:33.400 --> 00:10:34.240]  不是說不問安
[00:10:34.240 --> 00:10:36.440]  後面說進入家就要問平安
[00:10:36.440 --> 00:10:37.280]  意思就是說
[00:10:37.280 --> 00:10:39.680]  原來不要在街上不斷跟人打招呼
[00:10:39.680 --> 00:10:40.360]  不斷跟人問安
[00:10:40.360 --> 00:10:41.680]  因為很多時候
[00:10:41.680 --> 00:10:45.440]  那種問安會帶來一個很不同的影響
[00:10:45.440 --> 00:10:47.240]  別人知道你耶穌是來的
[00:10:47.240 --> 00:10:48.000]  你耶穌的門徒
[00:10:48.000 --> 00:10:49.920]  好吧,我對你好一點等等
[00:10:49.920 --> 00:10:50.800]  又或者反過來
[00:10:50.800 --> 00:10:51.560]  另一個角度就是
[00:10:51.560 --> 00:10:54.160]  你去問安可能是為了得到好處
[00:10:54.160 --> 00:10:55.040]  這裏說的就是
[00:10:55.040 --> 00:10:57.120]  你不要花時間在其他事情上
[00:10:57.120 --> 00:10:58.680]  你的目的不是去社交
[00:10:58.680 --> 00:10:59.520]  不是去見人
[00:10:59.520 --> 00:11:00.360]  不是打招呼
[00:11:00.360 --> 00:11:02.840]  你是很清楚你要進入那個
[00:11:02.840 --> 00:11:03.800]  那個家
[00:11:03.800 --> 00:11:04.480]  那個甚麼家
[00:11:04.480 --> 00:11:06.600]  是當得平安的家
[00:11:06.600 --> 00:11:09.760]  當得平安原文是在說和平之子
[00:11:09.760 --> 00:11:12.360]  即是那些願意去聽
[00:11:12.360 --> 00:11:13.600]  願意去回應
[00:11:13.600 --> 00:11:16.320]  願意去領受上帝那份平安
[00:11:16.320 --> 00:11:18.000]  那些人的家
[00:11:18.000 --> 00:11:20.000]  你要進入他家
[00:11:20.000 --> 00:11:20.600]  很有趣的
[00:11:20.600 --> 00:11:22.880]  這裏說的那種門徒出去傳福音
[00:11:22.880 --> 00:11:24.200]  不是到處派單張
[00:11:24.200 --> 00:11:25.280]  不是到處街頭報道
[00:11:25.280 --> 00:11:26.280]  不是那種
[00:11:26.280 --> 00:11:28.160]  而是很清楚專心出去
[00:11:28.160 --> 00:11:29.400]  去到哪一個人
[00:11:29.400 --> 00:11:31.360]  這個人應該有心信仰的了
[00:11:31.360 --> 00:11:33.760]  這個人應該願意追求的了
[00:11:33.760 --> 00:11:34.560]  他還未認識而已
[00:11:34.560 --> 00:11:36.120]  我就進入他家
[00:11:36.120 --> 00:11:37.680]  這也是策略
[00:11:37.680 --> 00:11:39.480]  傳福音我不知道是甚麼策略
[00:11:39.480 --> 00:11:40.440]  有些人說傳福音
[00:11:40.440 --> 00:11:41.280]  見到行人都傳
[00:11:41.280 --> 00:11:41.960]  到處街都傳
[00:11:41.960 --> 00:11:42.560]  當然了
[00:11:42.560 --> 00:11:44.160]  我們希望盡量傳福音
[00:11:44.160 --> 00:11:45.760]  不過傳福音也是策略
[00:11:45.760 --> 00:11:46.720]  你身邊可能有很多人
[00:11:46.720 --> 00:11:49.480]  很多空間去想很多信仰的事
[00:11:49.480 --> 00:11:50.440]  有些人可能
[00:11:50.440 --> 00:11:51.720]  某些事特別關注
[00:11:51.720 --> 00:11:53.240]  你要進入他當中
[00:11:53.240 --> 00:11:54.560]  進入他家
[00:11:54.560 --> 00:11:56.920]  這裏說是進入了他家
[00:11:56.920 --> 00:11:58.440]  你怎樣可以和人分享信仰呢
[00:11:58.440 --> 00:11:59.320]  其中有一步就是
[00:11:59.320 --> 00:12:01.000]  你能不能進入他家
[00:12:01.000 --> 00:12:01.680]  你進不去他家
[00:12:01.680 --> 00:12:03.440]  其實跟他說不了信仰
[00:12:03.440 --> 00:12:04.640]  你明白我說甚麼嗎
[00:12:04.640 --> 00:12:05.520]  有時我們身邊的人
[00:12:05.520 --> 00:12:07.400]  你沒有進入
[00:12:07.400 --> 00:12:08.600]  我們和身邊的人分享信仰
[00:12:08.600 --> 00:12:10.080]  總之我做自己的事
[00:12:10.080 --> 00:12:10.800]  我回到家
[00:12:10.800 --> 00:12:11.360]  回到教會
[00:12:11.360 --> 00:12:12.240]  回到學校
[00:12:12.240 --> 00:12:13.760]  回到工作崗位
[00:12:13.760 --> 00:12:14.680]  我怎樣傳福音
[00:12:14.680 --> 00:12:15.360]  就派下單張
[00:12:15.360 --> 00:12:16.280]  派下單張派完
[00:12:16.280 --> 00:12:17.760]  有聚會叫你來
[00:12:17.760 --> 00:12:19.600]  我沒有進入他生命當中
[00:12:19.600 --> 00:12:21.440]  去認識理解
[00:12:21.440 --> 00:12:23.680]  他究竟關心甚麼事
[00:12:23.680 --> 00:12:24.840]  但當你認識理解之後
[00:12:24.840 --> 00:12:26.320]  你發覺你和他不同的話
[00:12:26.320 --> 00:12:28.360]  你就要分別那個不同
[00:12:28.360 --> 00:12:29.440]  《聖經》裏面說甚麼呢
[00:12:29.440 --> 00:12:30.880]  如果他有甚麼招待你
[00:12:30.880 --> 00:12:32.080]  你就接受
[00:12:32.080 --> 00:12:33.120]  不要選擇
[00:12:33.120 --> 00:12:34.840]  這當時也是一種文化
[00:12:34.840 --> 00:12:36.040]  因為去到哪就吃到哪
[00:12:36.040 --> 00:12:37.800]  那種大家會去招待的人
[00:12:37.800 --> 00:12:38.880]  這裡一般般好吃
[00:12:38.880 --> 00:12:40.720]  不如離開去那間比較好吃
[00:12:40.720 --> 00:12:41.840]  那間比較大戶
[00:12:41.840 --> 00:12:43.040]  那些人應該比較有錢
[00:12:43.040 --> 00:12:43.800]  不是的
[00:12:43.800 --> 00:12:45.600]  上帝叫你去哪你就去哪
[00:12:45.600 --> 00:12:46.640]  要你領受甚麼
[00:12:46.640 --> 00:12:47.800]  你就領受甚麼
[00:12:47.800 --> 00:12:50.440]  不是按自己的喜好去選擇
[00:12:50.440 --> 00:12:51.280]  更重要當時
[00:12:51.280 --> 00:12:52.760]  如果我們熟悉的舊約裏面
[00:12:52.760 --> 00:12:54.560]  講食物有很多規條
[00:12:54.560 --> 00:12:55.600]  這裏講甚麼呢
[00:12:55.600 --> 00:12:56.560]  去到哪裏
[00:12:56.560 --> 00:12:57.440]  去到家裏
[00:12:57.440 --> 00:12:58.200]  他怎樣接待你
[00:12:58.200 --> 00:12:59.640]  擺上甚麼你就吃甚麼
[00:12:59.640 --> 00:13:00.800]  即是不要問
[00:13:00.800 --> 00:13:02.320]  不要按你的喜好選擇
[00:13:02.320 --> 00:13:03.600]  更不用擔心
[00:13:03.600 --> 00:13:05.720]  因為上帝在當中會帶領
[00:13:05.720 --> 00:13:08.880]  很多時候我們很怕去進入身邊的人
[00:13:08.880 --> 00:13:10.440]  一些的世界
[00:13:10.440 --> 00:13:11.480]  一些的想法
[00:13:11.480 --> 00:13:12.840]  以致我們很怕
[00:13:12.840 --> 00:13:14.920]  會怎樣辦
[00:13:14.920 --> 00:13:16.760]  但同樣地有時我們進入得太深
[00:13:16.760 --> 00:13:17.520]  以致我們跟他一樣
[00:13:17.520 --> 00:13:19.120]  好像我剛才講的故事
[00:13:19.120 --> 00:13:20.120]  有弟兄就覺得
[00:13:20.120 --> 00:13:22.080]  跟身邊的微信主一模一樣
[00:13:22.080 --> 00:13:23.520]  就好像被接納了
[00:13:23.520 --> 00:13:24.640]  不是的
[00:13:24.640 --> 00:13:26.040]  因為這裏講到
[00:13:26.040 --> 00:13:27.720]  在第十一節
[00:13:27.720 --> 00:13:30.040]  如果有人不接納
[00:13:30.040 --> 00:13:30.920]  十節開始
[00:13:30.920 --> 00:13:32.760]  無論哪個城有人不接納的話
[00:13:32.760 --> 00:13:34.320]  就要跟他割席
[00:13:34.320 --> 00:13:35.560]  跟他分開
[00:13:35.560 --> 00:13:37.440]  割席這個字有點敏感
[00:13:37.440 --> 00:13:38.960]  不過這個割席很重要
[00:13:38.960 --> 00:13:41.080]  因為聖經裏面講的割席是
[00:13:41.080 --> 00:13:43.080]  如果他真的不願意信耶穌
[00:13:43.080 --> 00:13:44.800]  他不願意跟上帝有份
[00:13:44.800 --> 00:13:47.400]  他甚至因為這個緣故不願意接待你
[00:13:47.400 --> 00:13:49.600]  覺得你跟他不同的話
[00:13:49.600 --> 00:13:51.280]  你跟他無份
[00:13:51.280 --> 00:13:52.200]  你跟他無份
[00:13:52.200 --> 00:13:53.880]  這裏不是說我們要去詛咒他
[00:13:53.880 --> 00:13:54.480]  或是對他不好
[00:13:54.480 --> 00:13:55.320]  而是告訴他
[00:13:55.320 --> 00:13:56.200]  無份的
[00:13:56.200 --> 00:13:57.520]  你就不要浪費時間
[00:13:57.520 --> 00:13:58.800]  不要浪費空間在那裏
[00:13:58.800 --> 00:14:00.360]  無份的已經代表著
[00:14:00.360 --> 00:14:01.920]  你們身份的不同
[00:14:01.920 --> 00:14:05.600]  回到一開始講狼和羊的比喻
[00:14:05.600 --> 00:14:06.600]  你是羊
[00:14:06.600 --> 00:14:07.960]  他是狼的話
[00:14:07.960 --> 00:14:09.560]  這是不同的身份
[00:14:09.560 --> 00:14:11.440]  甚至是不同的本質
[00:14:11.440 --> 00:14:13.160]  當然狼可能有一天會變成羊
[00:14:13.160 --> 00:14:15.080]  不過這是上帝的心意的改變
[00:14:15.080 --> 00:14:16.480]  而一天他還是狼的話
[00:14:16.480 --> 00:14:17.320]  你還是羊的話
[00:14:17.320 --> 00:14:18.160]  你們的相處
[00:14:18.160 --> 00:14:20.520]  就一定是狼和羊的相處
[00:14:20.520 --> 00:14:22.120]  不知道你明不明白這句說話
[00:14:22.120 --> 00:14:23.840]  你沒辦法以為自己好像一樣
[00:14:23.840 --> 00:14:24.960]  扮成狼一樣跟他相處
[00:14:24.960 --> 00:14:26.440]  這不是聖經裏面教導
[00:14:26.440 --> 00:14:28.520]  也不要期望你身邊的所有都是羊
[00:14:28.520 --> 00:14:29.880]  以致你可以很舒服
[00:14:29.880 --> 00:14:31.360]  很和諧
[00:14:31.360 --> 00:14:33.840]  聖經裏面還有很有趣的說話
[00:14:33.840 --> 00:14:34.920]  第九節
[00:14:34.920 --> 00:14:37.760]  除了我們接受人的招待之外
[00:14:37.760 --> 00:14:39.080]  有一樣很重要
[00:14:39.080 --> 00:14:42.120]  他說要去醫治城裏面的病人
[00:14:42.120 --> 00:14:44.640]  原來門徒被踩出去
[00:14:44.640 --> 00:14:46.160]  是做什麼的呢
[00:14:46.160 --> 00:14:47.280]  聖經裏面其實有沒有講呢
