
[00:00:00.000 --> 00:00:01.720]  今天的正餐
[00:03:55.000 --> 00:03:57.480]  究竟發生了什麼事呢
[00:03:57.480 --> 00:03:59.320]  照我們所知道
[00:03:59.320 --> 00:04:00.840]  當保羅離開的時候
[00:04:00.840 --> 00:04:04.840]  保羅是專講一個唯獨基督的福音
[00:04:04.840 --> 00:04:06.520]  而接着有一羣人來
[00:04:06.520 --> 00:04:08.280]  他又說自己是基督徒
[00:04:08.280 --> 00:04:09.640]  但他是猶太人
[00:04:09.640 --> 00:04:12.440]  他是守猶太律法的猶太人
[00:04:12.440 --> 00:04:14.440]  但他現在又信了耶穌
[00:04:14.440 --> 00:04:16.120]  他來到這些教會
[00:04:16.120 --> 00:04:17.320]  剛纔保羅去過的教會
[00:04:17.320 --> 00:04:20.360]  他說你信耶穌是對的
[00:04:20.360 --> 00:04:21.480]  不過
[00:04:21.480 --> 00:04:23.640]  除了信耶穌以外
[00:04:23.640 --> 00:04:25.400]  你還要多做一件事
[00:04:25.400 --> 00:04:26.600]  那件事是什麼呢
[00:04:26.600 --> 00:04:27.640]  行國禮
[00:04:27.640 --> 00:04:30.040]  所以你看到在《加泰書》裏面
[00:04:30.040 --> 00:04:31.480]  經常講國禮的
[00:04:31.480 --> 00:04:32.760]  除了國禮之外
[00:04:32.760 --> 00:04:35.960]  你還要守猶太人的一些律法
[00:04:35.960 --> 00:04:36.760]  OK
[00:04:36.760 --> 00:04:38.360]  簡單來講
[00:04:38.360 --> 00:04:39.400]  信耶穌是好
[00:04:39.400 --> 00:04:40.840]  不過耶穌以外
[00:04:40.840 --> 00:04:42.840]  還要加一點點自己的功德
[00:04:42.840 --> 00:04:43.960]  你現在聽清楚了
[00:04:43.960 --> 00:04:45.400]  現在不是欠律法的問題
[00:04:45.400 --> 00:04:46.520]  爲什麼你要守律法
[00:04:46.520 --> 00:04:50.120]  因爲律法會幫你得到一些功德
[00:04:50.120 --> 00:04:52.920]  耶穌給了你們恩典
[00:04:52.920 --> 00:04:56.280]  但是你們還要需要自己的功德
[00:04:56.280 --> 00:04:57.640]  這個是什麼呢
[00:04:57.640 --> 00:05:00.280]  這個是天主教的信仰
[00:05:00.280 --> 00:05:02.520]  如果你去年在這裏
[00:05:02.520 --> 00:05:05.080]  去年五百週年紀念
[00:05:05.080 --> 00:05:09.080]  我們教會播了《路德傳》
[00:05:09.080 --> 00:05:10.680]  都播了兩次
[00:05:10.680 --> 00:05:12.520]  如果你有機會回去看《路德傳》
[00:05:12.520 --> 00:05:14.360]  這套戲是拍得挺好的
[00:05:14.360 --> 00:05:16.120]  挺合乎歷史的
[00:05:16.120 --> 00:05:17.640]  你會發覺
[00:05:17.640 --> 00:05:18.840]  你可以說
[00:05:18.840 --> 00:05:21.640]  路德投訴當時的羅馬天主教
[00:05:21.640 --> 00:05:24.920]  除了因爲他們道德上是敗壞的
[00:05:24.920 --> 00:05:27.560]  就是他那些人全被摧造了
[00:05:27.560 --> 00:05:29.880]  以外其實最重要的是
[00:05:29.880 --> 00:05:34.280]  他的神學是離經半道
[00:05:34.280 --> 00:05:37.560]  他離經半道不是說叫你不信耶穌
[00:05:37.560 --> 00:05:41.000]  但是他說除了我們信耶穌以外
[00:05:41.000 --> 00:05:43.480]  人可以靠自己的努力
[00:05:43.480 --> 00:05:45.160]  有他的功德
[00:05:45.160 --> 00:05:46.200]  所以你記得
[00:05:46.200 --> 00:05:47.880]  羅馬天主教裏面有很多聖人
[00:05:47.880 --> 00:05:49.080]  包括瑪利亞
[00:05:49.080 --> 00:05:50.200]  包括聖彼得
[00:05:50.200 --> 00:05:51.720]  聖保羅
[00:05:51.720 --> 00:05:55.720]  如果你有機會去看《路德傳》的時候
[00:05:55.720 --> 00:05:58.120]  路德他說當時
[00:05:58.120 --> 00:06:01.320]  他們可以去羅馬買贖罪券
[00:06:01.320 --> 00:06:03.160]  什麼叫贖罪券呢
[00:06:03.160 --> 00:06:06.200]  不是每個人都這麼有德性的
[00:06:06.200 --> 00:06:08.520]  有些人不夠德性
[00:06:08.520 --> 00:06:09.320]  直入天堂
[00:06:09.320 --> 00:06:11.960]  於是要去一個地方叫煉獄
[00:06:11.960 --> 00:06:13.800]  煉獄都很辛苦的
[00:06:13.800 --> 00:06:16.200]  不過我們當中有些聖人
[00:06:16.200 --> 00:06:17.560]  聖到一個地步
[00:06:17.560 --> 00:06:21.400]  除了他們的功德救了自己入天堂以外
[00:06:21.400 --> 00:06:23.080]  還有正
[00:06:23.080 --> 00:06:24.520]  就是我現在大財主
[00:06:24.520 --> 00:06:25.400]  我有錢
[00:06:25.400 --> 00:06:27.240]  我可以和你分
[00:06:27.240 --> 00:06:28.440]  他們的功德
[00:06:28.440 --> 00:06:29.960]  多餘的功德在哪個手上
[00:06:29.960 --> 00:06:32.520]  在羅馬天主教的教會身上
[00:06:32.520 --> 00:06:34.440]  只要你肯捐一點錢
[00:06:34.440 --> 00:06:35.800]  叫贖罪券
[00:06:35.800 --> 00:06:37.800]  我就可以給一點功德
[00:06:37.800 --> 00:06:39.480]  你這個爸爸也好
[00:06:39.480 --> 00:06:40.360]  阿爺也好
[00:06:40.360 --> 00:06:41.880]  現在在煉獄裏面的人
[00:06:41.880 --> 00:06:45.400]  立刻減300年
[00:06:45.400 --> 00:06:45.960]  你明不明白
[00:06:45.960 --> 00:06:47.720]  本來你應該在煉獄裏面500年
[00:06:47.720 --> 00:06:48.760]  你現在立刻減300年
[00:06:48.760 --> 00:06:49.480]  那剩下200年
[00:06:49.480 --> 00:06:50.680]  你再給多一點錢
[00:06:50.680 --> 00:06:51.480]  200年
[00:06:51.480 --> 00:06:52.280]  又減了
[00:06:52.280 --> 00:06:53.400]  於是可以直入天堂
[00:06:53.400 --> 00:06:55.000]  你明不明白
[00:06:55.000 --> 00:06:56.760]  所以整個系統
[00:06:56.760 --> 00:06:58.360]  是一個神學上的系統
[00:06:58.360 --> 00:06:59.080]  就是說
[00:06:59.080 --> 00:07:02.920]  究竟我們相信的救恩
[00:07:02.920 --> 00:07:03.640]  我們的救恩
[00:07:03.640 --> 00:07:07.080]  是耶穌完全的護上所有的罪債
[00:07:07.080 --> 00:07:09.080]  還是耶穌的恩典
[00:07:09.080 --> 00:07:10.440]  再加一點點自己的功德
[00:07:10.440 --> 00:07:12.200]  究竟人可不可能
[00:07:12.200 --> 00:07:15.160]  靠自己的一些行爲
[00:07:15.160 --> 00:07:17.080]  去積到一些功德
[00:07:17.080 --> 00:07:18.360]  你現在先聽着這麼多
[00:07:18.360 --> 00:07:19.400]  我告訴你
[00:07:19.400 --> 00:07:22.120]  那個實際上對我們的影響有多大
[00:07:22.120 --> 00:07:23.560]  就是實際上出來
[00:07:23.560 --> 00:07:25.000]  你大家抓住這件事
[00:07:25.000 --> 00:07:26.920]  好 第一個重點
[00:07:26.920 --> 00:07:28.680]  第一個重點就是
[00:07:28.680 --> 00:07:30.280]  我回來香港三年
[00:07:30.280 --> 00:07:32.600]  我覺得其中一件事是很有趣的
[00:07:32.600 --> 00:07:35.080]  因爲我回來香港發現
[00:07:35.080 --> 00:07:37.560]  原來基督徒和天主教徒
[00:07:37.560 --> 00:07:41.720]  好像是失散了很久的兄弟一樣
[00:07:41.720 --> 00:07:43.720]  終於隔了五百年之後
[00:07:43.720 --> 00:07:45.240]  終於再在一起了
[00:07:45.240 --> 00:07:46.840]  現在又可以一起慶祝了
[00:07:46.840 --> 00:07:49.400]  我覺得很奇怪的一件事
[00:07:49.400 --> 00:07:52.120]  因爲其實你去看回
[00:07:52.120 --> 00:07:55.000]  天主教現在的神學等等
[00:07:55.000 --> 00:07:56.520]  是沒有改變過的
[00:07:56.520 --> 00:07:58.920]  對於這個恩訊清義這個教導
[00:07:58.920 --> 00:08:01.560]  是沒有改變過的
[00:08:01.560 --> 00:08:03.080]  這件事是挺複雜的
[00:08:03.080 --> 00:08:05.160]  因爲1999年
[00:08:05.160 --> 00:08:09.640]  這個天主教和一幫路德中的人
[00:08:09.640 --> 00:08:11.160]  都做了一個聯合聲明
[00:08:11.160 --> 00:08:13.000]  不過這些中英聯合聲明
[00:08:13.000 --> 00:08:15.960]  這些很多時候是爲了一個情況
[00:08:15.960 --> 00:08:16.760]  要做一些事情
[00:08:16.760 --> 00:08:18.120]  就做一個聯合聲明
[00:08:18.120 --> 00:08:20.760]  它也不是代表了所有的天主教徒
[00:08:20.760 --> 00:08:24.360]  也不是代表了所有的基督教徒
[00:08:24.360 --> 00:08:24.920]  OK
[00:08:24.920 --> 00:08:27.080]  而總之來說
[00:08:27.080 --> 00:08:29.000]  就是他們做了這個聯合聲明
[00:08:29.000 --> 00:08:31.320]  我們在這個恩訊清義的教導上
[00:08:31.320 --> 00:08:32.040]  得到一個共識
[00:08:32.040 --> 00:08:35.880]  其實是沒有共識的
[00:08:35.880 --> 00:08:37.000]  這個聲明出來以後
[00:08:37.000 --> 00:08:38.760]  有一些天主教徒是罵他們的
[00:08:38.760 --> 00:08:41.240]  有一些基督教徒也是罵他們的
[00:08:41.240 --> 00:08:43.560]  完全是看你
[00:08:43.560 --> 00:08:45.320]  多麼相信當年
[00:08:45.320 --> 00:08:47.800]  這個改革中的路德也好
[00:08:47.800 --> 00:08:48.600]  嘉義文也好
[00:08:48.600 --> 00:08:51.080]  他們所注目的恩訊清義
[00:08:51.080 --> 00:08:52.760]  究竟是什麼事
[00:08:52.760 --> 00:08:53.240]  等等
[00:08:53.240 --> 00:08:53.560]  OK
[00:08:53.560 --> 00:08:55.640]  沒時間去說這些了
[00:08:55.640 --> 00:08:57.160]  但是我想對於我們來說
[00:08:57.160 --> 00:08:59.400]  其中一件事我們需要決定的
[00:08:59.400 --> 00:09:01.480]  就是究竟天主教和
[00:09:01.480 --> 00:09:03.800]  基督教的關係是什麼呢
[00:09:03.800 --> 00:09:06.840]  我給你兩個比喻
[00:09:06.840 --> 00:09:08.840]  第一個比喻就是
[00:09:08.840 --> 00:09:10.440]  絕代相交
[00:09:10.440 --> 00:09:12.280]  第二個比喻就是
[00:09:12.280 --> 00:09:13.720]  射鵰英雄傳
[00:09:13.720 --> 00:09:14.440]  OK
[00:09:14.440 --> 00:09:15.640]  絕代相交
[00:09:15.640 --> 00:09:17.640]  我不知道大家有沒有看小說
[00:09:17.640 --> 00:09:20.920]  沒有看小說也可以看電視看電影的
[00:09:20.920 --> 00:09:23.160]  在絕代相交裏面
[00:09:23.160 --> 00:09:27.000]  就有兩個兄弟叫花無缺和小園園
[00:09:27.000 --> 00:09:29.240]  因爲出世的時候被人分隔了
[00:09:29.240 --> 00:09:30.600]  然後要比武
[00:09:30.600 --> 00:09:31.880]  成爲敵人
[00:09:31.880 --> 00:09:33.000]  但是最後
[00:09:33.000 --> 00:09:34.280]  是恢復了
[00:09:34.280 --> 00:09:37.640]  原來因爲歷史場景的緣故被分散
[00:09:37.640 --> 00:09:38.520]  成爲了敵人
[00:09:38.520 --> 00:09:41.080]  其實兩個真的是親兄弟
[00:09:41.080 --> 00:09:43.480]  最後成爲了兄弟
[00:09:43.480 --> 00:09:45.800]  這是其中一個想法
[00:09:45.800 --> 00:09:47.240]  另外一個想法就是
[00:09:47.240 --> 00:09:52.120]  射鵰英雄傳裏面的郭靖和楊康
[00:09:52.120 --> 00:09:55.240]  你記得他倆的父親是結拜的
[00:09:55.240 --> 00:09:57.240]  然後他生了兩個
[00:09:57.240 --> 00:09:58.200]  一個叫郭靖
[00:09:58.200 --> 00:09:59.640]  郭靖康之子
[00:09:59.640 --> 00:10:00.680]  一個叫楊康
[00:10:00.680 --> 00:10:03.640]  但是楊康結果是去了金人那裏
[00:10:03.640 --> 00:10:04.600]  做了
[00:10:04.600 --> 00:10:06.360]  就是
[00:10:06.360 --> 00:10:08.840]  人家的仇人
[00:10:08.840 --> 00:10:11.400]  認賊作父
[00:10:11.400 --> 00:10:12.760]  然後是壞人
[00:10:12.760 --> 00:10:15.800]  所以我們其中一個要問的問題就是
[00:10:15.800 --> 00:10:18.520]  究竟天主教和基督教
[00:10:18.520 --> 00:10:21.160]  究竟是小園園
[00:10:21.160 --> 00:10:23.720]  和花無缺的關係
[00:10:23.720 --> 00:10:26.920]  還是其實真的郭靖、楊康
[00:10:26.920 --> 00:10:28.920]  都不是呢
[00:10:28.920 --> 00:10:32.120]  這個是值得去想的一件事
[00:10:32.120 --> 00:10:33.960]  但是我剛纔已經解釋了一點
[00:10:33.960 --> 00:10:35.720]  在天主教的世界裏面
[00:10:35.720 --> 00:10:39.160]  它是容許你靠你自己的行爲
[00:10:39.160 --> 00:10:41.560]  去做一些功德
[00:10:41.560 --> 00:10:42.440]  我想跟你說
[00:10:42.440 --> 00:10:45.160]  這件事情是傷害了我們的靈魂
[00:10:45.160 --> 00:10:49.480]  這件事情是害死我們的靈魂的
[00:10:49.480 --> 00:10:52.600]  我想帶你去看一段
[00:10:52.600 --> 00:10:53.720]  大家都很熟悉的聖經
[00:10:53.720 --> 00:10:55.560]  但是又好像覺得
[00:10:55.560 --> 00:10:57.400]  和家宅算是沒有什麼關係
[00:10:57.400 --> 00:11:00.040]  但是其實是有關係的聖經
[00:11:00.040 --> 00:11:02.680]  這段聖經就在《馬爾谷音》第十二章
[00:11:02.680 --> 00:11:04.600]  在《馬爾谷音》第十二章裏面
[00:11:04.600 --> 00:11:05.880]  這麼說,第28節
[00:11:05.880 --> 00:11:07.640]  有一個門侍來
[00:11:07.640 --> 00:11:09.400]  聽見他們的辯論
[00:11:09.400 --> 00:11:10.840]  知道耶穌回答得好
[00:11:10.840 --> 00:11:15.560]  當時耶穌的敵人不斷在輪流砌他
[00:11:15.560 --> 00:11:17.720]  但是耶穌全無見招拆招
[00:11:17.720 --> 00:11:19.960]  之後他就問耶穌
[00:11:19.960 --> 00:11:20.440]  他說
[00:11:20.440 --> 00:11:24.360]  「該命中哪一條是第一的?」
[00:11:24.360 --> 00:11:27.400]  「什麼是我們整個信仰的中心?」
[00:11:27.400 --> 00:11:28.200]  就是這麼說
[00:11:28.200 --> 00:11:29.560]  「什麼是第一條該命?」
[00:11:29.560 --> 00:11:31.000]  你記得耶穌的回答嗎?
[00:11:31.000 --> 00:11:32.040]  耶穌說什麼呢?
[00:11:32.040 --> 00:11:33.560]  「以色列,你要聽」
[00:11:33.560 --> 00:11:36.280]  他其實在引用《生命紀》第六章
[00:11:36.280 --> 00:11:39.160]  「主,我們的上帝是獨一的主」
[00:11:39.160 --> 00:11:43.640]  「你要盡心儘性盡義盡力愛主,你的上帝」
[00:11:43.640 --> 00:11:45.480]  第二
[00:11:45.480 --> 00:11:46.520]  「要愛人如己」
[00:11:46.520 --> 00:11:48.760]  其實「愛人如己」就不是《生命紀》出來的
[00:11:48.760 --> 00:11:49.720]  是《利美紀》出來的
[00:11:49.720 --> 00:11:52.440]  然後耶穌將這兩個東西結合
[00:11:52.440 --> 00:11:56.360]  變成了一個天下無敵的第一該命
[00:11:56.360 --> 00:11:58.520]  「愛上帝,愛人如己」
[00:11:58.520 --> 00:12:01.160]  「沒有比這兩條更大的」
[00:12:01.160 --> 00:12:03.240]  於是這個人的回答是什麼呢?
[00:12:03.240 --> 00:12:04.440]  你看他怎麼回答我
[00:12:04.440 --> 00:12:06.280]  「這個民事就對耶穌說」
[00:12:06.280 --> 00:12:09.000]  「好!耶穌你說得好」
[00:12:09.000 --> 00:12:10.360]  聖經學者說
[00:12:10.360 --> 00:12:11.400]  你看回原文
[00:12:11.400 --> 00:12:13.880]  這個人真的對耶穌讚不絕口
[00:12:13.880 --> 00:12:17.160]  耶穌的回答是好到無能
[00:12:17.160 --> 00:12:17.880]  到一個地步
[00:12:17.880 --> 00:12:19.960]  他只能夠重複
[00:12:19.960 --> 00:12:22.600]  於是他將耶穌的答案重複了
[00:12:22.600 --> 00:12:24.920]  「上帝是一位力
[00:12:24.920 --> 00:12:27.800]  除了他以外再沒有別的了
[00:12:27.800 --> 00:12:31.080]  並且盡心盡志盡力愛他
[00:12:31.080 --> 00:12:34.200]  又愛倫如己
[00:12:34.200 --> 00:12:38.680]  要比一切繁祭和祭祀都好得多」
[00:12:38.680 --> 00:12:39.640]  OK
[00:12:39.640 --> 00:12:40.920]  那天開竅了
[00:12:40.920 --> 00:12:41.960]  聽到耶穌這麼回答
[00:12:41.960 --> 00:12:43.720]  然後對耶穌讚不絕口
[00:12:43.720 --> 00:12:46.520]  你看耶穌最後的評語
[00:12:46.520 --> 00:12:49.160]  耶穌現在給分了
[00:12:49.160 --> 00:12:51.960]  「耶穌見他回答得有智慧」
[00:12:51.960 --> 00:12:55.000]  你暫時不要想這個有智慧
[00:12:55.000 --> 00:12:57.000]  耶穌見到他的回答
[00:12:57.000 --> 00:12:59.480]  耶穌就這樣給他評分了
[00:12:59.480 --> 00:13:00.360]  耶穌說
[00:13:00.360 --> 00:13:01.400]  「就對他說
[00:13:01.400 --> 00:13:06.440]  你離上帝的國不遠了」
[00:13:06.440 --> 00:13:09.640]  那我想問問你們這是什麼分數
[00:13:09.640 --> 00:13:13.400]  「你離上帝的國不遠了」
[00:13:13.400 --> 00:13:17.800]  即是好還是不好呢?
[00:13:17.800 --> 00:13:19.240]  即是好像很好
[00:13:19.240 --> 00:13:20.120]  走兩步
[00:13:20.120 --> 00:13:22.600]  喂 你剛纔說什麼?
[00:13:22.600 --> 00:13:24.840]  你說「我離上帝的國不遠」
[00:13:24.840 --> 00:13:28.280]  即是他在上帝國的裏面還是外面呢?
[00:13:28.280 --> 00:13:30.280]  外面
[00:13:30.280 --> 00:13:31.720]  但他是文士來的
[00:13:31.720 --> 00:13:35.400]  他應該在天國裏面守門口
[00:13:35.400 --> 00:13:37.160]  他是律法專家
[00:13:37.160 --> 00:13:41.480]  他竟然在天國以外
[00:13:41.480 --> 00:13:44.280]  其實耶穌肥了他
[00:13:44.280 --> 00:13:46.440]  那你要問他坐在哪裏
[00:13:46.440 --> 00:13:47.880]  他坐在哪裏
[00:13:47.880 --> 00:13:50.920]  他坐在這裏
[00:13:50.920 --> 00:13:53.160]  他說
[00:13:53.160 --> 00:13:54.920]  「老子你說得對
[00:13:54.920 --> 00:13:58.920]  盡心盡志盡力愛上帝和愛人如己」
[00:13:58.920 --> 00:14:02.120]  這句也沒問題
[00:14:02.120 --> 00:14:04.280]  但他下面多加一句
[00:14:04.280 --> 00:14:09.560]  「要比一切的繁祭祭祀好得多」
[00:14:09.560 --> 00:14:11.160]  你知道發生了什麼事嗎
[00:14:11.160 --> 00:14:14.280]  這個文士從小到大是一個禮儀主義
[00:14:14.280 --> 00:14:16.840]  父母帶他去公禮堂
[00:14:16.840 --> 00:14:18.520]  每個禮拜做禮拜
[00:14:18.520 --> 00:14:20.920]  然後不知道他在做什麼禮儀
[00:14:20.920 --> 00:14:22.520]  他去了幾十年
[00:14:22.520 --> 00:14:24.120]  很討厭那些禮儀
[00:14:24.120 --> 00:14:25.960]  覺得無聊
[00:14:25.960 --> 00:14:28.200]  叫傻
[00:14:28.200 --> 00:14:30.360]  他也覺得這個信仰有問題
[00:14:30.360 --> 00:14:32.360]  然後突然間耶穌
[00:14:32.360 --> 00:14:33.960]  他問耶穌最大的誡命是
[00:14:33.960 --> 00:14:37.320]  耶穌說「盡心盡志愛上帝和愛人如己」
[00:14:37.320 --> 00:14:38.840]  然後他突然間開竅了
[00:14:38.840 --> 00:14:41.560]  他成爲了一個道德主義者
[00:14:41.560 --> 00:14:44.920]  真的,公禮堂的禮儀是廢的
[00:14:44.920 --> 00:14:48.600]  愛人如己,貢獻社會
[00:14:48.600 --> 00:14:54.040]  愛倫社,這纔是我們基督信仰的中心
[00:14:54.040 --> 00:14:56.760]  你問一下自己
[00:14:56.760 --> 00:15:00.680]  愛人如己,服務社會
[00:15:00.680 --> 00:15:05.720]  是不是基督教信仰的中心呢
[00:15:05.720 --> 00:15:07.640]  不是
[00:15:07.640 --> 00:15:09.480]  這個人最大的問題在哪裏
[00:15:09.480 --> 00:15:12.360]  他說這些祭祀都是廢的
[00:15:12.360 --> 00:15:15.640]  我想問一下這些祭祀是不是廢的
[00:15:15.640 --> 00:15:16.360]  不是的
[00:15:16.360 --> 00:15:18.760]  你知道當這個故事發生的時候
[00:15:18.760 --> 00:15:21.160]  它發生在哪裏
[00:15:21.160 --> 00:15:22.840]  發生在聖殿裏面
[00:15:22.840 --> 00:15:23.800]  在聖殿裏面
[00:15:23.800 --> 00:15:24.920]  耶穌最後一個禮拜
[00:15:24.920 --> 00:15:25.720]  耶穌最後一個禮拜
[00:15:25.720 --> 00:15:27.800]  整個禮拜都在聖殿裏面
[00:15:27.800 --> 00:15:31.800]  聖殿最特別的地方在哪裏
[00:15:31.800 --> 00:15:32.600]  有祭祀
[00:15:32.600 --> 00:15:33.320]  有血啊
[00:15:33.320 --> 00:15:34.440]  不停地流,不停地流
[00:15:34.440 --> 00:15:36.920]  不可以讓它停
[00:15:36.920 --> 00:15:39.880]  爲什麼耶穌在聖殿裏面做教導
[00:15:39.880 --> 00:15:42.680]  因爲祂要指向最終祂自己
[00:15:42.680 --> 00:15:45.880]  要成就這些所有的祭祀
[00:15:45.880 --> 00:15:47.160]  這個人最大的問題
[00:15:47.160 --> 00:15:51.480]  他以爲他可以靠他自己努力去愛上帝
[00:15:51.480 --> 00:15:53.080]  愛人
[00:15:53.080 --> 00:15:54.760]  可以得到功德
[00:15:54.760 --> 00:15:57.400]  傻子來的
[00:15:57.400 --> 00:15:59.160]  而耶穌站在他面前
[00:15:59.160 --> 00:16:02.520]  祂是這些祭祀所指向的最終
[00:16:02.520 --> 00:16:03.800]  祂完全錯過了
