
[00:00:00.000 --> 00:00:03.440]  因為我們是永生神的殿
[00:06:58.600 --> 00:07:01.600]  信徒就要過聖潔的生活
[00:07:01.600 --> 00:07:05.320]  無論前書、後書都是這樣說的
[00:07:05.320 --> 00:07:07.280]  經文重點是相同的
[00:07:07.280 --> 00:07:09.560]  所以在後書這裡再提這件事
[00:07:09.560 --> 00:07:11.440]  不是加插進去的
[00:07:11.440 --> 00:07:14.240]  在哥倫多人背景的問題當中
[00:07:14.240 --> 00:07:17.040]  保羅反覆去教導他們
[00:07:17.040 --> 00:07:20.880]  而且我們的身體是屬於主的
[00:07:20.880 --> 00:07:25.000]  這裡就和哥倫多人以為的自由有衝突
[00:07:25.000 --> 00:07:26.800]  沒錯,我們在靈裡面有自由
[00:07:26.800 --> 00:07:29.280]  我們從罪裡面得到釋放
[00:07:29.280 --> 00:07:32.560]  我們不再被罪和死亡所剋制
[00:07:32.560 --> 00:07:37.880]  但是同一時間我們的身體是屬於主的
[00:07:37.880 --> 00:07:40.840]  前書、後書同樣告訴我們
[00:07:40.840 --> 00:07:43.920]  是基督的死去買屬我們
[00:07:43.920 --> 00:07:47.360]  所以我們上個月的這句二章十四節
[00:07:47.360 --> 00:07:54.520]  說的是我們是跟隨這位得聖主循行的奴隸
[00:07:54.520 --> 00:07:57.880]  我們是被這位得聖主在死亡這場戰役當中
[00:07:57.880 --> 00:08:02.960]  打贏了之後搶奪回來成為主的奴隸
[00:08:02.960 --> 00:08:06.680]  主的奴僕身體是為主
[00:08:06.680 --> 00:08:10.480]  主也是為身體
[00:08:10.480 --> 00:08:13.680]  丁姐妹其實對於這個思想
[00:08:13.680 --> 00:08:17.880]  對今天的人來說也有很多衝擊
[00:08:17.880 --> 00:08:21.200]  因為我們有一個想法就是
[00:08:21.200 --> 00:08:24.040]  我們人真的想怎樣就怎樣
[00:08:24.040 --> 00:08:27.000]  用一對名牌球鞋的口號
[00:08:27.000 --> 00:08:28.800]  just do it
[00:08:28.800 --> 00:08:31.200]  身體想怎樣用就怎樣用
[00:08:31.200 --> 00:08:34.280]  你覺得好、捍衛好就做
[00:08:34.280 --> 00:08:38.880]  但是我們去思想我們自己是怎樣對我們自己的身體
[00:08:38.880 --> 00:08:43.120]  吃、喝、玩、樂、勝
[00:08:43.120 --> 00:08:47.960]  很多東西我們會希望盡可能、最大可能去滿足
[00:08:47.960 --> 00:08:51.840]  我們這個身體的、覺得的需要
[00:08:51.840 --> 00:08:54.480]  當然我們兩年前讀過傳道書
[00:08:54.480 --> 00:08:57.040]  我們知道上帝賜給我們很多的物質
[00:08:57.040 --> 00:08:59.400]  包括我們今生所得到的
[00:08:59.400 --> 00:09:03.240]  我們在家庭裏面的關係
[00:09:03.240 --> 00:09:07.560]  夫妻裏面的關係都是神所賜的一份
[00:09:07.560 --> 00:09:09.960]  很多事情,剛才說的吃、喝、玩、樂、勝
[00:09:09.960 --> 00:09:12.160]  都可以是忠誠的
[00:09:12.160 --> 00:09:14.080]  在神給的範圍裏面
[00:09:14.080 --> 00:09:16.800]  讓我們能夠去享用
[00:09:16.800 --> 00:09:20.200]  但是同時這些事情的確我們知道
[00:09:20.200 --> 00:09:24.040]  是可以走向敗壞的一面
[00:09:24.040 --> 00:09:27.240]  所以頂姐妹我們也去思想一下
[00:09:27.240 --> 00:09:29.840]  我們今天我們的選擇
[00:09:29.840 --> 00:09:34.160]  是不是被我們的身體拉著走呢?
[00:09:34.160 --> 00:09:38.000]  很簡單的,我們香港人很喜歡吃
[00:09:38.000 --> 00:09:41.240]  我們很多時候就追逐美食
[00:09:41.240 --> 00:09:44.000]  享受一些美食是沒有問題的
[00:09:44.000 --> 00:09:48.320]  但是如果我們整個人生只是為了去吃
[00:09:48.320 --> 00:09:50.200]  那你中學都讀過了
[00:09:50.200 --> 00:09:54.000]  Hierarchy of Needs,那個層次很低的
[00:09:54.000 --> 00:09:56.280]  只是滿足吃
[00:09:56.280 --> 00:09:59.440]  但是我們往往就是為了身體
[00:09:59.440 --> 00:10:02.400]  我們就不斷去追逐各樣的需用
[00:10:02.400 --> 00:10:04.960]  甚至身體想要的
[00:10:04.960 --> 00:10:07.120]  我們就覺得我們就要去做了
[00:10:07.120 --> 00:10:09.360]  聽不到的了
[00:10:09.360 --> 00:10:12.600]  但是身體,保羅說
[00:10:12.600 --> 00:10:15.520]  是永生神的殿
[00:10:15.520 --> 00:10:16.960]  這個永生神的殿的意思
[00:10:16.960 --> 00:10:20.400]  是給我們一個更大的目的
[00:10:20.400 --> 00:10:22.440]  當祂拯救了我們,買熟了我們之後
[00:10:22.440 --> 00:10:23.880]  我們就不會像以前那樣
[00:10:23.880 --> 00:10:27.400]  成為罪和死的肢體
[00:10:27.400 --> 00:10:28.880]  卻是成為義
[00:10:28.880 --> 00:10:31.200]  成為神可以用的器皿
[00:10:31.200 --> 00:10:35.480]  這個也是哥林多後書的說話
[00:10:35.480 --> 00:10:37.720]  神住在我們裡面
[00:10:37.720 --> 00:10:40.280]  有這個寶貝在我們這個雅氣裡面
[00:10:40.280 --> 00:10:43.280]  是有目的有意義的了
[00:10:43.280 --> 00:10:45.400]  所以神在我們這個群體當中
[00:10:45.400 --> 00:10:47.880]  祂住在我們裡面
[00:10:47.880 --> 00:10:53.960]  神的靈也都住在我們每一個人的身體、生命當中
[00:10:53.960 --> 00:10:55.560]  保羅解釋
[00:10:55.560 --> 00:10:58.120]  這個信徒是永生神的殿
[00:10:58.120 --> 00:11:00.920]  不是一個口號
[00:11:00.920 --> 00:11:02.640]  在接下來的三節經文
[00:11:02.640 --> 00:11:04.720]  十六節下到十八節
[00:11:04.720 --> 00:11:06.520]  他特地引用了
[00:11:06.520 --> 00:11:09.080]  三次救約神自己的說話
[00:11:09.080 --> 00:11:10.120]  這個很小的字,不要緊
[00:11:10.120 --> 00:11:12.360]  我只是要你看顏色而已
[00:11:12.360 --> 00:11:14.720]  紅色那裡就是三次說到
[00:11:14.720 --> 00:11:17.000]  神說的話
[00:11:17.000 --> 00:11:21.600]  十六節中間說神如神曾說
[00:11:21.600 --> 00:11:24.360]  十七節中間說所以主說
[00:11:24.360 --> 00:11:28.240]  最後這是全能主說
[00:11:28.240 --> 00:11:30.480]  這三節一直在指向
[00:11:30.480 --> 00:11:33.000]  當我們成為神的殿
[00:11:33.000 --> 00:11:36.800]  那個支撐著這件事的成因就是
[00:11:36.800 --> 00:11:38.640]  上帝一早答應了
[00:11:38.640 --> 00:11:41.000]  祂很想跟屬於祂的子民
[00:11:41.000 --> 00:11:43.720]  同在同行同住
[00:11:43.720 --> 00:11:45.080]  祂有應許
[00:11:45.080 --> 00:11:47.240]  應許祂的同在
[00:11:47.240 --> 00:11:49.400]  更加在這個同在當中表達了
[00:11:49.400 --> 00:11:52.120]  祂和我們有一個立約的關係
[00:11:52.120 --> 00:11:54.040]  我們在新約裏面也都承受了
[00:11:54.040 --> 00:11:57.320]  這個救約裏面神的應許
[00:11:57.320 --> 00:11:58.760]  一頭一尾
[00:11:58.760 --> 00:12:01.040]  那裡的應許夾著中間
[00:12:01.040 --> 00:12:04.320]  所以我們有一個領受的命令
[00:12:04.320 --> 00:12:06.200]  命令是什麼
[00:12:06.200 --> 00:12:10.720]  主說你們不要從他們中間出來
[00:12:10.720 --> 00:12:12.920]  跟他們分別
[00:12:12.920 --> 00:12:18.840]  不要沾不潔淨的凍世
[00:12:18.840 --> 00:12:20.560]  這是神三次的說話
[00:12:20.560 --> 00:12:26.080]  其實這三次的說話都有一個特點
[00:12:26.080 --> 00:12:29.480]  一方面強調了祂的同在
[00:12:29.480 --> 00:12:30.920]  神和人盟約的關係
[00:12:30.920 --> 00:12:32.160]  今天我們在新約當中
[00:12:32.160 --> 00:12:33.920]  跟神有這個關係
[00:12:33.920 --> 00:12:36.080]  所以祂會給我們聖靈
[00:12:36.080 --> 00:12:38.840]  在我們這個身體裏面居住
[00:12:38.840 --> 00:12:41.160]  在我們的生命當中
[00:12:41.160 --> 00:12:44.600]  同時也都提到神一個的命令
[00:12:44.600 --> 00:12:46.160]  既然是這樣
[00:12:46.160 --> 00:12:47.760]  既然是這樣
[00:12:47.760 --> 00:12:50.440]  那你要分別出來
[00:12:50.440 --> 00:12:54.200]  你不再是那個很低賤的啞氣
[00:12:54.200 --> 00:12:57.840]  而是一個裝著寶貝的啞氣
[00:12:57.840 --> 00:13:01.760]  那這個啞氣就不可以隨隨便便了
[00:13:01.760 --> 00:13:04.160]  因為裏面裝著的是神的令
[00:13:04.160 --> 00:13:05.520]  是神自己
[00:13:05.520 --> 00:13:09.200]  分別出來成為聖潔
[00:13:09.200 --> 00:13:11.920]  而這三次的說話當中
[00:13:11.920 --> 00:13:14.880]  每一次在舊約的經文裏面
[00:13:14.880 --> 00:13:17.160]  都是提到聖殿
[00:13:17.160 --> 00:13:19.040]  或者回眸
[00:13:19.040 --> 00:13:21.920]  是神臨在的地方
[00:13:21.920 --> 00:13:24.600]  今天這個聖殿在哪裏
[00:13:24.600 --> 00:13:26.760]  今天我們在看電視
[00:13:26.760 --> 00:13:31.720]  我們了解或者認識耳巴的衝突
[00:13:31.720 --> 00:13:35.640]  我們常常只是看著那個地點
[00:13:35.640 --> 00:13:37.920]  但是真正在新約裏面
[00:13:37.920 --> 00:13:39.200]  耶穌基督來到之後
[00:13:39.200 --> 00:13:42.840]  已經有一個新的聖殿
[00:13:42.840 --> 00:13:45.480]  耶穌基督就是神和人同在
[00:13:45.480 --> 00:13:46.440]  以馬來利
[00:13:46.440 --> 00:13:48.720]  下個月我們聖誕節
[00:13:48.720 --> 00:13:50.960]  而我們是祂的身體
[00:13:50.960 --> 00:13:53.400]  我們這一班人是祂的身體
[00:13:53.400 --> 00:13:55.880]  神在我們當中
[00:13:55.880 --> 00:13:58.360]  不用特地走去某個地點
[00:13:58.360 --> 00:14:00.280]  神已經在這裏
[00:14:00.280 --> 00:14:03.080]  在你和我的生命當中
[00:14:03.080 --> 00:14:05.200]  聖殿這件事
[00:14:05.200 --> 00:14:09.560]  完全將我們提升到一個很寶貴的身份
[00:14:09.560 --> 00:14:11.400]  神這三次的說話
[00:14:11.400 --> 00:14:13.600]  寶萊去引用這個舊約的應許的時候
[00:14:13.600 --> 00:14:15.920]  應用在新約的這班哥林多人
[00:14:15.920 --> 00:14:17.760]  很多是外邦人裏面
[00:14:17.760 --> 00:14:21.360]  他們同樣領受著這個寶貴的應許
[00:14:21.360 --> 00:14:25.040]  身份的提升
[00:14:25.040 --> 00:14:27.120]  正因為有一注這麼寶貴的身份
[00:14:27.120 --> 00:14:29.000]  去到七章一節
[00:14:29.000 --> 00:14:30.160]  保羅就這樣說
[00:14:30.160 --> 00:14:31.440]  我們一起讀
[00:14:31.440 --> 00:14:36.560]  所以親愛的既然我們有這樣的應許
[00:14:36.560 --> 00:14:38.680]  就當潔淨自己
[00:14:38.680 --> 00:14:42.440]  除去身體和靈魂一切的污穢
[00:14:42.440 --> 00:14:46.840]  藉著敬畏神得以成聖
[00:14:46.840 --> 00:14:48.400]  既然有了神同在
[00:14:48.400 --> 00:14:50.240]  和神同人盟約的關係
[00:14:50.240 --> 00:14:52.120]  這一份的應許
[00:14:52.120 --> 00:14:55.920]  那我們就要去聽神的命令
[00:14:55.920 --> 00:14:58.440]  做回這個器命應該做的事情
[00:14:58.440 --> 00:14:59.840]  分別出來
[00:14:59.840 --> 00:15:03.800]  專門裝著這個寶貴的寶貝
[00:15:03.800 --> 00:15:05.400]  成為聖潔
[00:15:05.400 --> 00:15:10.160]  這樣才顯出我們是永生神的殿
[00:15:10.160 --> 00:15:11.880]  上一季我們讀過
[00:15:11.880 --> 00:15:13.440]  去重建城牆
[00:15:13.440 --> 00:15:18.080]  亦都去說重建聖城聖殿的事情
[00:15:18.080 --> 00:15:19.440]  在其中
[00:15:19.440 --> 00:15:23.080]  李希米不是這樣看見的問題嗎
[00:15:23.080 --> 00:15:26.040]  當聖殿聖城不是用來
[00:15:26.040 --> 00:15:27.840]  去敬拜神的時候
[00:15:27.840 --> 00:15:29.640]  上帝有吩咐
[00:15:29.640 --> 00:15:31.480]  要去再處理的
[00:15:31.480 --> 00:15:33.320]  同樣今天我們這個身體的殿
[00:15:33.320 --> 00:15:35.640]  怎樣去用
[00:15:35.640 --> 00:15:37.720]  當然這裡說到分別
[00:15:37.720 --> 00:15:38.840]  不是意味著那麼多人
[00:15:38.840 --> 00:15:41.880]  從今以後你不要和任何人來往
[00:15:41.880 --> 00:15:43.520]  你自己躲在一旁
[00:15:43.520 --> 00:15:45.560]  不要和那些不信者有任何的交流
[00:15:45.560 --> 00:15:48.640]  當然不會
[00:15:48.640 --> 00:15:50.080]  由耶穌基督升天之後
[00:15:50.080 --> 00:15:52.160]  差派信徒使徒
[00:15:52.160 --> 00:15:53.640]  一直去接觸微信者
[00:15:53.640 --> 00:15:56.800]  就是讓他們希望得著這份的救恩
[00:15:56.800 --> 00:15:57.800]  但是同時
[00:15:57.800 --> 00:16:01.200]  這個已經是被救的人和群體
[00:16:01.200 --> 00:16:02.720]  要成為神的殿
[00:16:02.720 --> 00:16:04.520]  去勝在神的聖靈
[00:16:04.520 --> 00:16:05.560]  就要有相應
[00:16:05.560 --> 00:16:07.080]  好像祭司一樣
[00:16:07.080 --> 00:16:10.200]  注意聖潔的事項
[00:16:10.200 --> 00:16:13.160]  就好像身處在聖殿
[00:16:13.160 --> 00:16:14.680]  我們看舊日知道
[00:16:14.680 --> 00:16:17.600]  祭司有很多事不能做的
[00:16:17.600 --> 00:16:21.000]  很多事不能去接觸的
[00:16:21.000 --> 00:16:22.800]  就算自己親屬死亡
[00:16:22.800 --> 00:16:26.840]  他都不能去處理自己至親的屍體
[00:16:26.840 --> 00:16:29.600]  為著因為要持守這個聖潔
[00:16:29.600 --> 00:16:34.880]  分別為主所用的狀態
[00:16:34.880 --> 00:16:38.000]  最近有機會接到一些扶貧機構的
[00:16:38.000 --> 00:16:40.080]  就是福音機構的來信
[00:16:40.080 --> 00:16:42.720]  去分享他們一些的需要
[00:16:42.720 --> 00:16:45.080]  其中也都很希望教會
[00:16:45.080 --> 00:16:47.680]  能夠對他們有些資助
[00:16:47.680 --> 00:16:50.520]  我留意到有一間機構特別去表明
[00:16:50.520 --> 00:16:53.800]  他說現在的確在扶貧
[00:16:53.800 --> 00:16:56.680]  或者有一些派飯的服侍上面
[00:16:56.680 --> 00:16:58.680]  經費十分緊張
[00:16:58.680 --> 00:17:02.160]  不過在過去這麼長的年日當中
[00:17:02.160 --> 00:17:03.360]  這個機構他自己說
[00:17:03.360 --> 00:17:05.560]  我們都要維持一個宗旨
[00:17:05.560 --> 00:17:08.560]  我們不會問馬會拿贊助
[00:17:08.560 --> 00:17:10.200]  有人就會說
[00:17:10.200 --> 00:17:13.600]  很多非牟利機構都拿馬會錢
[00:17:13.600 --> 00:17:14.800]  如果你基督教機構不拿
[00:17:14.800 --> 00:17:16.560]  不是很吃虧
[00:17:16.560 --> 00:17:18.960]  這筆錢很大筆的
[00:17:18.960 --> 00:17:21.000]  可以很穩定地有一個資金
[00:17:21.000 --> 00:17:24.240]  去做很多好事的
[00:17:24.240 --> 00:17:26.160]  但這個機構很明白
[00:17:26.160 --> 00:17:28.920]  它不做的原因
[00:17:28.920 --> 00:17:32.840]  這是高舉耶穌基督名號的機構
[00:17:32.840 --> 00:17:35.080]  以耶穌基督的愛
[00:17:35.080 --> 00:17:36.960]  以祂所教導的福音
[00:17:36.960 --> 00:17:39.880]  去服侍貧困的人
[00:17:39.880 --> 00:17:45.320]  而在這種大量資金的來源
[00:17:45.320 --> 00:17:47.200]  其實是從哪裏來的
[00:17:47.200 --> 00:17:48.880]  賭博來的
[00:17:48.880 --> 00:17:51.840]  可能有一班人傾家蕩產
[00:17:51.840 --> 00:17:53.600]  輸了很多錢
[00:17:53.600 --> 00:17:55.080]  可能很多貧窮的人
[00:17:55.080 --> 00:17:56.560]  本身就是因為這件事
[00:17:56.560 --> 00:17:58.680]  掉進貧窮裏面
[00:17:58.680 --> 00:18:00.080]  所以機構很清楚
[00:18:00.080 --> 00:18:02.120]  即使這筆錢很可觀
[00:18:02.120 --> 00:18:03.080]  真的你寫封信
[00:18:03.080 --> 00:18:05.960]  就差不多是可以拿得到的了
[00:18:05.960 --> 00:18:07.960]  但是它都依然知道
[00:18:07.960 --> 00:18:09.840]  它要分別出來
[00:18:09.840 --> 00:18:11.720]  不可以沾染
[00:18:11.720 --> 00:18:13.360]  讓神的侍功
[00:18:13.360 --> 00:18:17.720]  仍然在神的真理當中去運作
[00:18:17.720 --> 00:18:18.360]  丁子妹
[00:18:18.360 --> 00:18:20.040]  我不知道在你生活裏面
[00:18:20.040 --> 00:18:21.960]  你會怎樣去看
[00:18:21.960 --> 00:18:25.000]  分別為聖成為聖結這件事
[00:18:25.000 --> 00:18:26.600]  教會就要
