
[00:00:00.000 --> 00:00:04.800]  好,弟兄姐妹平安,先恭祝大家新年快樂
[00:03:48.040 --> 00:03:49.840]  而有些學者就說
[00:03:49.840 --> 00:03:52.840]  為什麼詩篇的編排裡面會分開做五卷呢?
[00:03:52.840 --> 00:03:54.880]  其中一個學者就說
[00:03:54.880 --> 00:03:59.280]  其實是因為編排裡面其實想對應
[00:03:59.280 --> 00:04:03.880]  《摩西五經》裡面有創出利民生
[00:04:03.880 --> 00:04:06.720]  所以其實就好像回應《摩西五經》那樣
[00:04:06.720 --> 00:04:08.840]  有五卷
[00:04:08.840 --> 00:04:10.920]  所以就創出利民生
[00:04:10.920 --> 00:04:13.400]  也有1、2、3、4、5、5卷
[00:04:13.400 --> 00:04:15.000]  其實想回應
[00:04:15.000 --> 00:04:19.280]  其實詩篇就好像《摩西》的律法一樣
[00:04:19.280 --> 00:04:24.000]  《摩西》的律法一樣是一個這樣的回應
[00:04:24.000 --> 00:04:25.360]  所以當你讀詩篇的時候
[00:04:25.360 --> 00:04:27.120]  一方面是詩歌的體財
[00:04:27.120 --> 00:04:29.080]  但是另一方面你也可以想想
[00:04:29.080 --> 00:04:30.880]  就好像上帝的一些吩咐
[00:04:30.880 --> 00:04:34.800]  一些教導在不斷地提醒我們
[00:04:34.800 --> 00:04:38.040]  所以正如《創世記》一開始的時候
[00:04:38.040 --> 00:04:40.240]  起初神創道天地
[00:04:40.240 --> 00:04:42.920]  一開始就為了整個《摩西五經》
[00:04:42.920 --> 00:04:46.520]  去訂立了一個神的美妙創造
[00:04:46.520 --> 00:04:49.120]  起初神創造天地
[00:04:49.120 --> 00:04:50.880]  所以今天我們去看詩篇的時候
[00:04:50.880 --> 00:04:52.280]  詩篇的第一篇
[00:04:52.280 --> 00:04:54.880]  也同樣地有一個味道就是
[00:04:54.880 --> 00:04:57.600]  好像為了150篇的詩篇裡面
[00:04:57.600 --> 00:05:00.120]  訂下了一個定調
[00:05:00.120 --> 00:05:01.840]  去設定了整個詩篇裡面
[00:05:01.840 --> 00:05:03.320]  那個理解的圖畫
[00:05:03.320 --> 00:05:05.480]  由第一篇作為一個引言
[00:05:05.480 --> 00:05:06.600]  一個介紹
[00:05:06.600 --> 00:05:09.360]  以致鼓勵讀詩篇的人
[00:05:09.360 --> 00:05:13.000]  透過這個詩篇裡面去細味
[00:05:13.000 --> 00:05:18.760]  詩篇裡面每一句的詩歌的一個重設
[00:05:18.760 --> 00:05:21.720]  今天我們看的詩篇就是
[00:05:21.720 --> 00:05:25.080]  第一篇的一至六節
[00:05:25.080 --> 00:05:26.840]  第一至六節經文裡面
[00:05:26.840 --> 00:05:29.000]  它是這樣寫的
[00:05:29.000 --> 00:05:30.600]  不從惡人的計謀
[00:05:30.600 --> 00:05:32.320]  不暫罪人的道路
[00:05:32.320 --> 00:05:34.600]  不助傲慢人的座位
[00:05:34.600 --> 00:05:36.640]  為喜愛耶和華的律法
[00:05:36.640 --> 00:05:38.600]  奏夜思想他的律法
[00:05:38.600 --> 00:05:40.920]  使人變為有福
[00:05:40.920 --> 00:05:44.440]  我們說詩篇既然作為150篇裡面的第一篇
[00:05:44.440 --> 00:05:46.160]  它有一個開頭的作用
[00:05:46.160 --> 00:05:48.960]  其實同樣在詩篇的第一篇裡面
[00:05:48.960 --> 00:05:50.840]  第一個字都有一個
[00:05:50.840 --> 00:05:55.720]  整個為詩篇畫龍點睛的作用
[00:05:55.720 --> 00:05:57.320]  詩篇的第一篇裡面
[00:05:57.320 --> 00:05:58.960]  第一個出現的字
[00:05:58.960 --> 00:06:03.240]  其實就是「有福」
[00:06:03.240 --> 00:06:05.320]  而且這個「有福」這個字
[00:06:05.320 --> 00:06:07.760]  是一個眾數的
[00:06:07.760 --> 00:06:11.280]  就是有很多很多的福
[00:06:11.280 --> 00:06:13.240]  所以詩篇一開始就告訴我們
[00:06:13.240 --> 00:06:17.440]  有很多很多的福要臨到
[00:06:17.440 --> 00:06:19.440]  當你再看第一句的時候
[00:06:19.440 --> 00:06:20.400]  詩篇裡面的第一句
[00:06:20.400 --> 00:06:21.920]  其實它的意思就是
[00:06:21.920 --> 00:06:25.200]  這人變為有福
[00:06:25.200 --> 00:06:27.720]  所以第一句的意思正正好就說什麼
[00:06:27.720 --> 00:06:29.880]  就是「有福的人」
[00:06:29.880 --> 00:06:31.560]  一開始第一個字就是「有福」
[00:06:31.560 --> 00:06:33.160]  但是它強調的就是
[00:06:33.160 --> 00:06:38.040]  「有福的人」那個人就是一個單數
[00:06:38.040 --> 00:06:39.840]  就是你要成為那一位
[00:06:39.840 --> 00:06:41.960]  得到很多很多福氣的人
[00:06:41.960 --> 00:06:44.480]  所以正好我們今天農曆年
[00:06:44.480 --> 00:06:48.160]  就用這句詩篇作為大家的祝福
[00:06:48.160 --> 00:06:49.680]  我們也要成為得到很多很多
[00:06:49.680 --> 00:06:51.280]  上帝福氣的人
[00:06:51.280 --> 00:06:52.960]  我們要成為有福的人
[00:06:52.960 --> 00:06:56.840]  所以我們今天透過三個重點去思考
[00:06:56.840 --> 00:06:59.880]  如何成為有福的人
[00:06:59.880 --> 00:07:01.080]  第一個重點就是
[00:07:01.080 --> 00:07:06.920]  「有所謂」和「有所不畏」
[00:07:06.920 --> 00:07:09.280]  當你看這段詩篇第一節的時候
[00:07:09.280 --> 00:07:14.720]  你見到這裡它是用了三個「不」
[00:07:14.720 --> 00:07:17.040]  去表達那個的意念
[00:07:17.040 --> 00:07:19.280]  就是「不從惡人的計謀」
[00:07:19.280 --> 00:07:21.480]  「不站罪人的道路」
[00:07:21.480 --> 00:07:24.680]  「不助傲慢人的作為」
[00:07:24.680 --> 00:07:27.520]  我們見到當中說有一群
[00:07:27.520 --> 00:07:29.000]  不合乎上帝心意的人
[00:07:29.000 --> 00:07:32.760]  就是惡人、罪人或者傲慢人
[00:07:32.760 --> 00:07:35.920]  說的是一些覺得偏行己路
[00:07:35.920 --> 00:07:37.320]  不合上帝心意
[00:07:37.320 --> 00:07:41.160]  甚至乎以自己的意念排先的人
[00:07:41.160 --> 00:07:44.240]  但是詩篇裡面介紹給我們認識的時候
[00:07:44.240 --> 00:07:47.480]  它正正要我提出我們有三個「不」
[00:07:47.480 --> 00:07:51.920]  去回應著這些惡人、罪人、傲慢人
[00:07:51.920 --> 00:07:54.160]  那個三「不」的政策是什麼呢
[00:07:54.160 --> 00:07:57.840]  「不從」、「不站」、「不助」
[00:07:57.840 --> 00:08:00.400]  「不從」那個字其實你再看一看
[00:08:00.400 --> 00:08:02.600]  因為可能我們的「從」字
[00:08:02.600 --> 00:08:05.360]  可能我們中文未必準確理解
[00:08:05.360 --> 00:08:08.960]  如果用英文就是「walk」
[00:08:08.960 --> 00:08:10.480]  就是「行」
[00:08:10.480 --> 00:08:14.160]  所以我這裡就貼著「不行」
[00:08:14.160 --> 00:08:18.160]  就是不要「行」去他們的道路裡面
[00:08:18.160 --> 00:08:20.320]  他們的計謀裡面
[00:08:20.320 --> 00:08:22.640]  「不行」 然後「不站」
[00:08:22.640 --> 00:08:24.960]  然後「不要坐」
[00:08:24.960 --> 00:08:27.920]  其實這裡詩篇用了一個圖畫是什麼呢
[00:08:27.920 --> 00:08:31.440]  就是一種人慢慢被一些東西吸引
[00:08:31.440 --> 00:08:35.120]  去留住的那個畫面
[00:08:35.120 --> 00:08:37.680]  我們香港有時候不知道是否流行
[00:08:37.680 --> 00:08:42.880]  有時候有些人在街邊捉棋在公園裡面
[00:08:42.880 --> 00:08:47.920]  有些街邊和歷年一些賭檔
[00:08:47.920 --> 00:08:49.280]  在街邊裡面 通常怎樣呢
[00:08:49.280 --> 00:08:53.280]  就是說我們走過公園的時候
[00:08:53.280 --> 00:08:56.240]  看到有些人在捉棋的時候
[00:08:56.240 --> 00:08:58.560]  我們就走過
[00:08:58.560 --> 00:09:01.040]  就被他們捉棋吸引著
[00:09:01.040 --> 00:09:02.080]  吸引著之後
[00:09:02.080 --> 00:09:05.480]  接著你就什麼 心思思
[00:09:05.480 --> 00:09:08.200]  看看吧 反應沒什麼做
[00:09:08.200 --> 00:09:11.360]  那你就什麼 由「行」變成「站」
[00:09:11.360 --> 00:09:12.600]  看看吧
[00:09:12.600 --> 00:09:13.840]  看看
[00:09:13.840 --> 00:09:15.920]  這麼狹窄啊
[00:09:15.920 --> 00:09:17.360]  這樣就算了
[00:09:17.360 --> 00:09:19.120]  這樣你也破不了棋局
[00:09:19.120 --> 00:09:20.480]  對 沒錯
[00:09:20.480 --> 00:09:21.280]  「讓我來」
[00:09:21.280 --> 00:09:24.800]  接著就什麼 自己坐下和別人捉
[00:09:24.800 --> 00:09:26.560]  結果就速速看
[00:09:26.560 --> 00:09:27.920]  不要亂看
[00:09:27.920 --> 00:09:29.360]  通常你也是輸的那個
[00:09:29.360 --> 00:09:31.640]  因為放下一些棋局的那些
[00:09:31.640 --> 00:09:34.600]  通常你也是破不了的
[00:09:34.600 --> 00:09:35.760]  賭錢也是的
[00:09:35.760 --> 00:09:38.000]  街邊的賭檔也是這樣
[00:09:38.000 --> 00:09:39.120]  是不是
[00:09:39.120 --> 00:09:41.680]  你放在那裡 嘩 這麼容易
[00:09:41.680 --> 00:09:45.480]  這麼明顯你放那些東西在杯子裡面
[00:09:45.480 --> 00:09:46.480]  三隻杯子嘛
[00:09:46.480 --> 00:09:47.640]  三隻杯子通常就是
[00:09:47.640 --> 00:09:49.400]  放一些東西在中間的杯子裡面
[00:09:49.400 --> 00:09:52.120]  然後轉轉轉轉轉轉轉
[00:09:52.120 --> 00:09:54.120]  我還不看到你那一隻杯子
[00:09:54.120 --> 00:09:54.960]  是不是
[00:09:54.960 --> 00:09:56.560]  接著就走著走著就說
[00:09:56.560 --> 00:09:58.360]  咦 我留在這裡
[00:09:58.360 --> 00:09:59.960]  看了幾眼
[00:09:59.960 --> 00:10:01.440]  應該破了你的陣了
[00:10:01.440 --> 00:10:05.280]  我就留在這裡賭一局
[00:10:05.280 --> 00:10:07.240]  其實很多東西都是這樣的
[00:10:07.240 --> 00:10:08.000]  就算你呢
[00:10:08.000 --> 00:10:09.920]  有時候我們看到有些人
[00:10:09.920 --> 00:10:12.520]  為什麼買一些鹹酥都是這樣的
[00:10:12.520 --> 00:10:14.480]  我們有時候經過報攤
[00:10:14.480 --> 00:10:16.600]  本來你第一眼看到的那些鹹酥
[00:10:16.600 --> 00:10:18.200]  都不是犯罪的
[00:10:18.200 --> 00:10:20.800]  因為這個不是你自己故意去看的
[00:10:20.800 --> 00:10:22.680]  因為你剛好經過看報紙的時候
[00:10:22.680 --> 00:10:23.960]  看到一本鹹酥
[00:10:23.960 --> 00:10:25.800]  但是你看看那本鹹酥
[00:10:25.800 --> 00:10:27.880]  封面又挺好看的
[00:10:27.880 --> 00:10:29.600]  接著你停下來
[00:10:29.600 --> 00:10:30.400]  接著怎樣
[00:10:30.400 --> 00:10:31.800]  最後就什麼
[00:10:31.800 --> 00:10:32.720]  幾十元
[00:10:32.720 --> 00:10:34.200]  吃頓飯也要
[00:10:34.200 --> 00:10:35.640]  買了
[00:10:35.640 --> 00:10:36.840]  就是這樣
[00:10:36.840 --> 00:10:38.040]  詩篇裡面說的就是
[00:10:38.040 --> 00:10:40.600]  不從不暫不助
[00:10:40.600 --> 00:10:43.240]  就是講一個我們不知不覺
[00:10:43.240 --> 00:10:46.400]  被這些惡人傲慢罪人
[00:10:46.400 --> 00:10:51.520]  慢慢去吸引你去到那些
[00:10:51.520 --> 00:10:52.840]  跟隨他們
[00:10:52.840 --> 00:10:55.160]  埋他們堆的步伐
[00:10:55.160 --> 00:10:56.480]  而那個步伐裡面
[00:10:56.480 --> 00:10:57.920]  你會見得到
[00:10:57.920 --> 00:11:00.400]  甚至乎在那個詩篇裡面說的
[00:11:00.400 --> 00:11:01.600]  那個計謀
[00:11:01.600 --> 00:11:02.680]  不從惡人的計謀
[00:11:02.680 --> 00:11:03.800]  其實計謀是什麼呢
[00:11:03.800 --> 00:11:05.000]  英文就是advice
[00:11:05.000 --> 00:11:07.000]  就是那個建議
[00:11:07.000 --> 00:11:09.040]  就是原來我們一開始的時候
[00:11:09.040 --> 00:11:10.440]  為什麼會去了
[00:11:10.440 --> 00:11:12.840]  走了一些不符合上帝心意的地方呢
[00:11:12.840 --> 00:11:13.920]  就是因為一開始
[00:11:13.920 --> 00:11:16.240]  聽到有些意見
[00:11:16.240 --> 00:11:17.440]  有些advice
[00:11:17.440 --> 00:11:18.720]  這些就是計謀
[00:11:18.720 --> 00:11:20.720]  其實就是那些計謀
[00:11:20.720 --> 00:11:24.040]  就吸引了你的思想和你的意念
[00:11:24.040 --> 00:11:28.280]  原來我們一步一步去墮入一個
[00:11:28.280 --> 00:11:32.200]  犯罪或者誤討上帝喜悅的圈套的時候
[00:11:32.200 --> 00:11:34.320]  很多時候是由思想開始
[00:11:34.320 --> 00:11:35.520]  所以詩人就說
[00:11:35.520 --> 00:11:37.080]  不從惡人的計謀
[00:11:37.080 --> 00:11:39.600]  小心點保護你的思想
[00:11:39.600 --> 00:11:41.000]  保護你的意念
[00:11:41.000 --> 00:11:42.760]  你的意念一開始留下來
[00:11:42.760 --> 00:11:43.960]  看一會
[00:11:43.960 --> 00:11:47.680]  就開始放鬆了自己一些的想法
[00:11:47.680 --> 00:11:49.360]  所以我們的敗壞
[00:11:49.360 --> 00:11:52.680]  有時候是從我們的思想意念開始
[00:11:52.680 --> 00:11:53.680]  意念出現之後
[00:11:53.680 --> 00:11:55.320]  開始就會告訴自己
[00:11:55.320 --> 00:11:57.480]  我都可以試一下
[00:11:57.480 --> 00:12:00.480]  就會影響到我們的生活的方式
[00:12:00.480 --> 00:12:01.760]  就是說那條道路
[00:12:01.760 --> 00:12:03.280]  我們走一條什麼的路
[00:12:03.280 --> 00:12:05.360]  本來平時走另一條路的
[00:12:05.360 --> 00:12:06.600]  接著就吸引了你
[00:12:06.600 --> 00:12:09.200]  每次都走某一條車的路
[00:12:09.200 --> 00:12:11.960]  就像我們開車習慣了走Highway的
[00:12:11.960 --> 00:12:14.440]  通常你都不會再走Local的
[00:12:14.440 --> 00:12:17.520]  就因為你習慣了某一種生活的方式
[00:12:17.520 --> 00:12:18.440]  而最後就是
[00:12:18.440 --> 00:12:21.720]  去到薛萬人的座位就坐慣了
[00:12:21.720 --> 00:12:22.960]  坐慣了就代表什麼
[00:12:22.960 --> 00:12:25.160]  原來就代表了一些聚會
[00:12:25.160 --> 00:12:27.480]  和一些習慣在這個座位
[00:12:27.480 --> 00:12:30.040]  會成為了我們生活的習慣
[00:12:30.040 --> 00:12:32.360]  生活的習慣有一個特色是什麼
[00:12:32.360 --> 00:12:33.880]  不用說大腦的
[00:12:33.880 --> 00:12:34.960]  聽得明白嗎
[00:12:34.960 --> 00:12:36.680]  原本是經過你的意念
[00:12:36.680 --> 00:12:38.840]  想這件事好不好
[00:12:38.840 --> 00:12:41.200]  但是你開始慢慢成為你的生活方式
[00:12:41.200 --> 00:12:42.760]  成為你的習慣的時候
[00:12:42.760 --> 00:12:45.960]  你每天早上起床就自然會刷牙的
[00:12:45.960 --> 00:12:46.960]  就會洗臉的
[00:12:46.960 --> 00:12:48.600]  你不要說
[00:12:48.600 --> 00:12:49.640]  寫下程序表
[00:12:49.640 --> 00:12:50.840]  寫下生活表
[00:12:50.840 --> 00:12:52.920]  今天刷牙了沒有
[00:12:52.920 --> 00:12:54.240]  不需要的
[00:12:54.240 --> 00:12:57.040]  因為已經成為你的生活的習慣
[00:12:57.040 --> 00:12:58.480]  甚至這裡的描述就是
[00:12:58.480 --> 00:12:59.960]  說的是澳萬人的座位
[00:12:59.960 --> 00:13:03.920]  就是去和那些一起澳萬的人走在一起
[00:13:03.920 --> 00:13:06.280]  成為了埋了他們的堆
[00:13:06.280 --> 00:13:09.280]  所以這裡就是說一個這樣的
[00:13:09.280 --> 00:13:13.400]  桃華詩人提我們有三筆的政策
[00:13:13.400 --> 00:13:15.320]  因為當我們從
[00:13:15.320 --> 00:13:17.160]  就會慢慢成為站
[00:13:17.160 --> 00:13:20.120]  慢慢就成為座
[00:13:20.120 --> 00:13:21.120]  我們會問
[00:13:21.120 --> 00:13:24.120]  有沒有人一開始就想做惡人
[00:13:24.120 --> 00:13:24.760]  罪人
[00:13:24.760 --> 00:13:26.040]  澳萬人的呢
[00:13:26.040 --> 00:13:27.520]  我們一開始都不會這樣想
[00:13:27.520 --> 00:13:30.280]  我們自己一定要做壞人
[00:13:30.280 --> 00:13:31.160]  一出生就說
[00:13:31.160 --> 00:13:32.680]  我要決心做壞人
[00:13:32.680 --> 00:13:33.720]  要壞到鐵地
[00:13:33.720 --> 00:13:35.520]  全世界都認識我
[00:13:35.520 --> 00:13:38.400]  很少這樣說
[00:13:38.400 --> 00:13:40.480]  但是原來我們就是剛才說到
[00:13:40.480 --> 00:13:43.000]  我們會不知不覺被一些的意念
[00:13:43.000 --> 00:13:45.160]  去影響了我們就會
[00:13:45.160 --> 00:13:47.680]  墮入了這些的犯罪
[00:13:47.680 --> 00:13:50.360]  得罪上帝的圈套裏面
[00:13:50.360 --> 00:13:53.720]  有一套電影不知道你有沒有看過
[00:13:53.720 --> 00:13:57.160]  這套電影英文叫做《The Experiment》
[00:13:57.160 --> 00:14:01.320]  中文就是《死亡實驗》
[00:14:01.320 --> 00:14:03.480]  有沒有看過這套電影
[00:14:03.480 --> 00:14:04.880]  《死亡實驗》這套電影
[00:14:04.880 --> 00:14:09.000]  其實是2001年的一個德國的電影
[00:14:09.000 --> 00:14:13.960]  其實改編自一個小說叫做《黑俠》
[00:14:13.960 --> 00:14:15.440]  但是這套電影
[00:14:15.440 --> 00:14:18.240]  或者這本小說原本本身
[00:14:18.240 --> 00:14:20.240]  又不是自己虛構出來的
[00:14:20.240 --> 00:14:22.240]  是來自一個真實的
[00:14:22.240 --> 00:14:24.360]  是根據1971年
[00:14:24.360 --> 00:14:30.920]  美國史丹佛大學的一個實驗去寫成的
[00:14:30.920 --> 00:14:32.800]  原來在1971年的時候
[00:14:32.800 --> 00:14:35.640]  史丹佛大學去做了一個研究
[00:14:35.640 --> 00:14:39.760]  去嘗試去了解一下人的行為的表現
[00:14:39.760 --> 00:14:46.760]  於是就開始去召集了一班的大學生
[00:14:46.760 --> 00:14:49.760]  他就嘗試去召集一班大學生
[00:14:49.760 --> 00:14:52.760]  就跟他們說你們來做一個實驗
[00:14:52.760 --> 00:14:54.000]  你來做實驗的時候
[00:14:54.000 --> 00:14:56.440]  每一天都有錢收的
[00:14:56.440 --> 00:14:58.720]  每一天都有錢收
[00:14:58.720 --> 00:15:00.480]  你就來參加這個實驗
[00:15:00.480 --> 00:15:03.760]  這個實驗的地方就在史丹佛大學裡面
[00:15:03.760 --> 00:15:06.760]  一個地下的一個密室裡面
[00:15:06.760 --> 00:15:09.760]  一個室裡面去做
[00:15:09.760 --> 00:15:12.760]  過程裡面就是很簡單的
[00:15:12.760 --> 00:15:17.200]  就是那班學生就分開了做兩班人
[00:15:17.200 --> 00:15:22.200]  一班就做監獄的獄卒
[00:15:22.200 --> 00:15:25.680]  另外一班就做監獄裡面的監犯
[00:15:25.680 --> 00:15:28.920]  這兩班人在事先做這個實驗之前
[00:15:28.920 --> 00:15:31.840]  已經評估他們的心理是健康的
[00:15:31.840 --> 00:15:33.920]  大家都是正正常常的家庭
[00:15:33.920 --> 00:15:35.520]  本身不是一些罪犯
[00:15:35.520 --> 00:15:39.120]  不是一些有暴力傾向的人等等
[00:15:39.120 --> 00:15:41.920]  才去選這班人參與這個實驗
[00:15:41.920 --> 00:15:44.680]  從而去評估做一個這樣的實驗
[00:15:44.680 --> 00:15:45.480]  在這個過程裡面
[00:15:45.480 --> 00:15:49.600]  這些獄卒或者看守者和這些囚犯
[00:15:49.600 --> 00:15:51.600]  在一個這樣的自願情況之下
[00:15:51.600 --> 00:15:54.960]  他們一開始就是很簡單的
[00:15:54.960 --> 00:15:57.280]  就是你們做回自己的角色
[00:15:57.280 --> 00:15:59.640]  你做獄卒就做你做獄卒的角色
[00:15:59.640 --> 00:16:02.960]  確保他們這些囚犯
[00:16:02.960 --> 00:16:06.360]  是跟著監獄裡面應該有的東西
[00:16:06.360 --> 00:16:09.520]  譬如他們要吃的東西就要吃光
[00:16:09.520 --> 00:16:12.320]  就是不可以吃剩
[00:16:12.320 --> 00:16:15.680]  又要守規矩
[00:16:15.680 --> 00:16:20.440]  要聽從一些指示等等
[00:16:20.440 --> 00:16:24.400]  而監獄那些獄卒同仁
[00:16:24.400 --> 00:16:28.440]  要視自己是一個囚犯
[00:16:28.440 --> 00:16:30.320]  結果呢
[00:16:30.320 --> 00:16:32.840]  結果他們很投入
[00:16:32.840 --> 00:16:34.520]  很快已經投入了角色
[00:16:34.520 --> 00:16:37.680]  第一天已經投入了做監犯的角色
[00:16:37.680 --> 00:16:41.960]  也投入了做看守的獄卒的角色
[00:16:41.960 --> 00:16:46.280]  於是大家都為了要做好自己的角色
[00:16:46.280 --> 00:16:47.800]  投入下去的時候
[00:16:47.800 --> 00:16:51.360]  那個獄卒就對監犯開始有些嚴厲
[00:16:51.360 --> 00:16:52.720]  有些要求
[00:16:52.720 --> 00:16:54.520]  要求他們做得很足
[00:16:54.520 --> 00:16:58.120]  這份工作要他們給的崗位
[00:16:58.120 --> 00:17:01.560]  而這些監犯也很視自己成為一個監犯
[00:17:01.560 --> 00:17:03.000]  監犯的人通常有些什麼
[00:17:03.000 --> 00:17:04.080]  有些反叛性質
[00:17:04.080 --> 00:17:06.240]  有些對抗權力的
[00:17:06.240 --> 00:17:08.040]  於是他們也顯露出
[00:17:08.040 --> 00:17:11.240]  他們那種作為監犯
[00:17:11.240 --> 00:17:16.280]  不肯屈服於在權勢之下的狀況
[00:17:16.280 --> 00:17:19.080]  結果在這個情況之下
[00:17:19.080 --> 00:17:21.880]  大家的鬥爭越來越強烈
[00:17:21.880 --> 00:17:24.480]  甚至開始有一些暴力
[00:17:24.480 --> 00:17:25.680]  有一些虐待
[00:17:25.680 --> 00:17:26.920]  有一些創傷
[00:17:26.920 --> 00:17:31.240]  令到整個實驗本來要做兩個星期
[00:17:31.240 --> 00:17:32.720]  結果做了六天
[00:17:32.720 --> 00:17:37.800]  就要臘時停止這個實驗
[00:17:37.800 --> 00:17:39.240]  因為這個實驗結果
[00:17:39.240 --> 00:17:42.600]  當時帶來很多人受到很大的創傷
[00:17:42.600 --> 00:17:48.120]  無論身體還是心靈的創傷
[00:17:48.120 --> 00:17:53.400]  所以最後那些人就稱
