
[00:00:00.000 --> 00:00:04.000]  各位朋友、各位記者、姐妹們,晚安!
[00:02:27.000 --> 00:02:30.000]  另外商場沒什麼人走
[00:02:30.000 --> 00:02:31.000]  因為大家都不希望
[00:02:31.000 --> 00:02:33.000]  在那些環境當中
[00:02:33.000 --> 00:02:37.000]  受到任何的感染
[00:02:37.000 --> 00:02:39.000]  一刻間我們不知為什麼覺得
[00:02:39.000 --> 00:02:41.000]  我當時的感覺就是
[00:02:41.000 --> 00:02:43.000]  香港好像成了一個死城
[00:02:43.000 --> 00:02:46.000]  很快就沒有人在街上
[00:02:46.000 --> 00:02:50.000]  大家盡量都留在家裡當中
[00:02:50.000 --> 00:02:52.000]  而且如果我們真是染了疫症的時候
[00:02:52.000 --> 00:02:54.000]  我們那時候很慘的
[00:02:54.000 --> 00:02:56.000]  最長的時候我們隔離21天
[00:02:56.000 --> 00:02:59.000]  有沒有人試過?
[00:02:59.000 --> 00:03:02.000]  沒有,沒有,很感恩的
[00:03:02.000 --> 00:03:05.000]  我記得我認識一些人
[00:03:05.000 --> 00:03:08.000]  他說隔離21天真的想死
[00:03:08.000 --> 00:03:11.000]  因為21天裡面只有你一個人
[00:03:11.000 --> 00:03:12.000]  連出房門口都不行
[00:03:12.000 --> 00:03:13.000]  食物就放在你門口那裡
[00:03:13.000 --> 00:03:14.000]  敲敲你的門
[00:03:14.000 --> 00:03:15.000]  然後那個人就走
[00:03:15.000 --> 00:03:18.000]  然後你開門就拿進去吃
[00:03:18.000 --> 00:03:20.000]  當然也有些人說
[00:03:20.000 --> 00:03:21.000]  21天不是很慘
[00:03:21.000 --> 00:03:23.000]  我有很多事情要做
[00:03:23.000 --> 00:03:24.000]  混在那裡
[00:03:24.000 --> 00:03:26.000]  21天我做完我的事情就很開心
[00:03:26.000 --> 00:03:27.000]  可以上網
[00:03:27.000 --> 00:03:28.000]  我認識一個弟兄
[00:03:28.000 --> 00:03:30.000]  他說他在那21天裡面
[00:03:30.000 --> 00:03:32.000]  就在他的酒店房裡面
[00:03:32.000 --> 00:03:33.000]  就開了個Zoom繼續教書
[00:03:33.000 --> 00:03:35.000]  那些學生繼續上課
[00:03:35.000 --> 00:03:37.000]  所以他說過得很快
[00:03:37.000 --> 00:03:38.000]  不同的人有不同的體會
[00:03:38.000 --> 00:03:40.000]  不過我想多數人都不會覺得
[00:03:40.000 --> 00:03:44.000]  隔離21天是一件開心的事情
[00:03:44.000 --> 00:03:45.000]  這個情況
[00:03:45.000 --> 00:03:48.000]  我自己一路有看那個處境的時候
[00:03:48.000 --> 00:03:51.000]  我就心裡面有一個很大的感覺
[00:03:51.000 --> 00:03:54.000]  就是為什麼過去這幾年的生活
[00:03:54.000 --> 00:03:58.000]  好像跟我們過去一路接受的訊息
[00:03:58.000 --> 00:04:01.000]  有一個很大的落差
[00:04:01.000 --> 00:04:02.000]  這個訊息是什麼
[00:04:02.000 --> 00:04:03.000]  這個訊息就是
[00:04:03.000 --> 00:04:04.000]  我們不斷地聽到就說
[00:04:04.000 --> 00:04:05.000]  我們這個社會
[00:04:05.000 --> 00:04:08.000]  是一個科技很發達的社會
[00:04:08.000 --> 00:04:11.000]  人的生活應該越來越好的
[00:04:11.000 --> 00:04:12.000]  因為科技越來越發達
[00:04:12.000 --> 00:04:14.000]  我們可以越來越美好的生活
[00:04:14.000 --> 00:04:18.000]  也都因為醫療科技的發展
[00:04:18.000 --> 00:04:20.000]  很多的病都受到控制
[00:04:20.000 --> 00:04:22.000]  人的生命應該是會得到
[00:04:22.000 --> 00:04:24.000]  越來越大的保障
[00:04:24.000 --> 00:04:27.000]  而且我們都被告知
[00:04:27.000 --> 00:04:28.000]  我們就說什麼
[00:04:28.000 --> 00:04:30.000]  就說經濟發展都很好的
[00:04:30.000 --> 00:04:32.000]  不斷每年我們都說
[00:04:32.000 --> 00:04:34.000]  有什麼要增長要增長要增長
[00:04:34.000 --> 00:04:38.000]  所以在過去的連日裡面
[00:04:38.000 --> 00:04:39.000]  我們都覺得
[00:04:39.000 --> 00:04:41.000]  似乎在我們的生活裡面
[00:04:41.000 --> 00:04:44.000]  隨著科技發達
[00:04:44.000 --> 00:04:45.000]  隨著很多的東西
[00:04:45.000 --> 00:04:47.000]  好像都正面來發展的時候
[00:04:47.000 --> 00:04:48.000]  我們覺得我們的生活
[00:04:48.000 --> 00:04:51.000]  是越來越理想越來越好的
[00:04:51.000 --> 00:04:53.000]  不過不知道為什麼
[00:04:53.000 --> 00:04:55.000]  很多人都說了
[00:04:55.000 --> 00:04:57.000]  病毒我們又見不到
[00:04:57.000 --> 00:04:59.000]  究竟是怎樣我們又不知道
[00:04:59.000 --> 00:05:01.000]  但是當一個不知名的病毒出現
[00:05:01.000 --> 00:05:04.000]  很快的就將科技的限制
[00:05:04.000 --> 00:05:07.000]  在我們面前顯露了出來
[00:05:07.000 --> 00:05:08.000]  我相信我們不是說
[00:05:08.000 --> 00:05:10.000]  現在科技不好
[00:05:10.000 --> 00:05:13.000]  而是說原來我們以為
[00:05:13.000 --> 00:05:15.000]  人類那個科技
[00:05:15.000 --> 00:05:17.000]  是將我們帶到一個越來越發達
[00:05:17.000 --> 00:05:18.000]  越來越美好的境況
[00:05:18.000 --> 00:05:20.000]  但是當疫症出來
[00:05:20.000 --> 00:05:22.000]  全球很多的科學家
[00:05:22.000 --> 00:05:23.000]  特別和醫療相關的科學家
[00:05:23.000 --> 00:05:25.000]  都希望盡快研究到
[00:05:25.000 --> 00:05:27.000]  適用的疫苗和藥物
[00:05:27.000 --> 00:05:29.000]  當然我們知道今天是有藥物
[00:05:29.000 --> 00:05:30.000]  但是未必去到
[00:05:30.000 --> 00:05:33.000]  我們心目當中所想所盼望
[00:05:33.000 --> 00:05:34.000]  我中了之後
[00:05:34.000 --> 00:05:36.000]  就好像很普通的病一樣
[00:05:36.000 --> 00:05:41.000]  吃一些藥繼續我的正常生活
[00:05:41.000 --> 00:05:43.000]  我想我們不是說現在科技不好
[00:05:43.000 --> 00:05:46.000]  不過原來不是我們在想
[00:05:46.000 --> 00:05:49.000]  那個科技帶給我們那麼好
[00:05:49.000 --> 00:05:50.000]  不是不好
[00:05:50.000 --> 00:05:51.000]  是好的
[00:05:51.000 --> 00:05:53.000]  對我們的生活改善是有幫助的
[00:05:53.000 --> 00:05:57.000]  但是不是真的那麼好
[00:05:57.000 --> 00:05:58.000]  其實這個疫情
[00:05:58.000 --> 00:06:00.000]  我相信也都讓我們明白一件事
[00:06:00.000 --> 00:06:02.000]  就是原來我們一向依賴的科技
[00:06:02.000 --> 00:06:04.000]  不是萬能的
[00:06:04.000 --> 00:06:07.000]  而且也都因為這個疫症
[00:06:07.000 --> 00:06:09.000]  為我們帶來了幾個困惑
[00:06:09.000 --> 00:06:13.000]  或者困擾我們的問題
[00:06:13.000 --> 00:06:14.000]  我想我們不否認
[00:06:14.000 --> 00:06:18.000]  香港是世界當中最忙碌工作的環境
[00:06:18.000 --> 00:06:20.000]  不知道大家同不同意
[00:06:20.000 --> 00:06:22.000]  我們通常都放很晚
[00:06:22.000 --> 00:06:25.000]  我們經常都說有上班沒有下班
[00:06:25.000 --> 00:06:27.000]  所以過去我們就很多時候
[00:06:27.000 --> 00:06:30.000]  都將家人之間那種疏離
[00:06:30.000 --> 00:06:34.000]  夫妻之間那種未必很親密的關係
[00:06:34.000 --> 00:06:38.000]  父母子女之間那種關係的冷淡
[00:06:38.000 --> 00:06:40.000]  我們就說因為我們沒有時間
[00:06:40.000 --> 00:06:42.000]  因為我們不多時間聊天
[00:06:42.000 --> 00:06:43.000]  不多時間去相處
[00:06:43.000 --> 00:06:47.000]  所以帶來這些關係的疏離
[00:06:47.000 --> 00:06:50.000]  他說遲些多點時間就可以了
[00:06:50.000 --> 00:06:52.000]  這句話的意思是什麼
[00:06:52.000 --> 00:06:54.000]  就是退休之後就可以了
[00:06:54.000 --> 00:06:57.000]  因為工作時間真的沒有了
[00:06:57.000 --> 00:06:58.000]  但是不知道為什麼
[00:06:58.000 --> 00:07:00.000]  當我們面對疫症
[00:07:00.000 --> 00:07:05.000]  然後我們知道你和你的配偶
[00:07:05.000 --> 00:07:08.000]  原來可以在家裡工作
[00:07:08.000 --> 00:07:13.000]  你的子女也是在家裡用電腦讀書的
[00:07:13.000 --> 00:07:16.000]  這個關係是不是應該很好
[00:07:16.000 --> 00:07:17.000]  是不是
[00:07:17.000 --> 00:07:23.000]  每天都見著由早到晚
[00:07:23.000 --> 00:07:27.000]  沒有反應的
[00:07:27.000 --> 00:07:29.000]  我們真的以為
[00:07:29.000 --> 00:07:31.000]  一開始就說好啦
[00:07:31.000 --> 00:07:33.000]  整間都經常在一起
[00:07:33.000 --> 00:07:35.000]  很多機會聊天一定好
[00:07:35.000 --> 00:07:37.000]  但是不知道為什麼
[00:07:37.000 --> 00:07:41.000]  似乎事件事與願違
[00:07:41.000 --> 00:07:44.000]  因為我聽到一個名詞
[00:07:44.000 --> 00:07:46.000]  就是困獸鬥
[00:07:46.000 --> 00:07:48.000]  不知道大家同不同意
[00:07:48.000 --> 00:07:49.000]  為什麼呢
[00:07:49.000 --> 00:07:51.000]  我們上了很久
[00:07:51.000 --> 00:07:53.000]  可以多點時間
[00:07:53.000 --> 00:07:55.000]  可以和子女一起在家裡
[00:07:55.000 --> 00:07:56.000]  很多機會聊天分享
[00:07:56.000 --> 00:07:57.000]  一起吃飯
[00:07:57.000 --> 00:08:00.000]  但是不知道為什麼會變成困獸鬥
[00:08:00.000 --> 00:08:02.000]  這個字我不知道是誰第一個提出來的
[00:08:02.000 --> 00:08:05.000]  我這個字眼真的講得活靈活現
[00:08:05.000 --> 00:08:08.000]  很表達那種無奈
[00:08:08.000 --> 00:08:12.000]  不知道怎麼辦的情況
[00:08:12.000 --> 00:08:14.000]  我們過去經常以為有足夠的時間
[00:08:14.000 --> 00:08:16.000]  一個家庭就會建立好好的關係
[00:08:16.000 --> 00:08:18.000]  不過在疫症裡面
[00:08:18.000 --> 00:08:21.000]  又告訴我們似乎有些事與願違
[00:08:21.000 --> 00:08:23.000]  我不是說每個家庭都不是
[00:08:23.000 --> 00:08:25.000]  但是大部分的家庭都原來
[00:08:25.000 --> 00:08:27.000]  很多時間一起的時候
[00:08:27.000 --> 00:08:30.000]  未必一定代表我們有好的關係
[00:08:30.000 --> 00:08:33.000]  因為原來家庭成員之間的關係不理想
[00:08:33.000 --> 00:08:37.000]  不只是時間上的問題
[00:08:37.000 --> 00:08:41.000]  而是我們不懂相處
[00:08:41.000 --> 00:08:44.000]  而是我們不太懂得溝通
[00:08:44.000 --> 00:08:46.000]  我們在公司可以很厲害
[00:08:46.000 --> 00:08:47.000]  很懂得處理很多事情
[00:08:47.000 --> 00:08:49.000]  但是當一同親人一起的時候
[00:08:49.000 --> 00:08:51.000]  我們原來不太懂得相處
[00:08:51.000 --> 00:08:53.000]  不太懂得溝通
[00:08:53.000 --> 00:08:56.000]  雖然我們發現原來時間不足
[00:08:56.000 --> 00:09:00.000]  好像變成了一個我們用來推卸責任
[00:09:00.000 --> 00:09:02.000]  或者作為掩飾的一個煙幕
[00:09:02.000 --> 00:09:06.000]  以致我們不需要去面對那個處境
[00:09:06.000 --> 00:09:10.000]  我自己來到看到這個處境的時候
[00:09:10.000 --> 00:09:12.000]  我覺得真的很遺憾
[00:09:12.000 --> 00:09:19.000]  有一天我拿著自己強積金的結算表
[00:09:19.000 --> 00:09:24.000]  我就百般滋味在心頭
[00:09:24.000 --> 00:09:25.000]  看著它
[00:09:25.000 --> 00:09:29.000]  我記得當強積金
[00:09:29.000 --> 00:09:32.000]  政府多年前推出這個計劃的時候
[00:09:32.000 --> 00:09:34.000]  我們都知道對打工仔和老闆都很大影響
[00:09:34.000 --> 00:09:35.000]  這個政策
[00:09:35.000 --> 00:09:37.000]  不過無論如何成立了
[00:09:37.000 --> 00:09:39.000]  過了一段時間我們慢慢都有感覺
[00:09:39.000 --> 00:09:41.000]  我自己也有這樣的感覺
[00:09:41.000 --> 00:09:42.000]  都挺好
[00:09:42.000 --> 00:09:46.000]  每個月都被迫要儲錢
[00:09:46.000 --> 00:09:50.000]  希望退休的時候可以有一些比較好的
[00:09:50.000 --> 00:09:53.000]  或者比較良好的經濟環境
[00:09:53.000 --> 00:09:55.000]  不過這幾個月每個月
[00:09:55.000 --> 00:09:57.000]  我記得去到一個月
[00:09:57.000 --> 00:09:59.000]  當我見到又有結算的時候
[00:09:59.000 --> 00:10:01.000]  我就想開不開好呢
[00:10:01.000 --> 00:10:04.000]  究竟是給我驚喜還是驚嚇
[00:10:04.000 --> 00:10:06.000]  我就拿著
[00:10:06.000 --> 00:10:08.000]  我相信這幾個月當我們見到
[00:10:08.000 --> 00:10:10.000]  那些數字一直下滑的時候
[00:10:10.000 --> 00:10:12.000]  不知道大家有什麼感覺
[00:10:12.000 --> 00:10:13.000]  當然了
[00:10:13.000 --> 00:10:16.000]  有人說是這樣的
[00:10:16.000 --> 00:10:17.000]  因為現在疫情
[00:10:17.000 --> 00:10:19.000]  經濟周圍的地方都是這樣
[00:10:19.000 --> 00:10:22.000]  將來經濟好一點就會好一點
[00:10:22.000 --> 00:10:26.000]  不是人手可以控制的這件事
[00:10:26.000 --> 00:10:27.000]  或者是的
[00:10:27.000 --> 00:10:29.000]  不過有一個月
[00:10:29.000 --> 00:10:36.000]  當我打開我的強積金月結單
[00:10:36.000 --> 00:10:39.000]  好像那個月不見了25%
[00:10:39.000 --> 00:10:40.000]  我算一算
[00:10:40.000 --> 00:10:43.000]  不知道是不是我真的投資差
[00:10:43.000 --> 00:10:46.000]  我看著它的時候我就想
[00:10:46.000 --> 00:10:49.000]  不是說儲蓄就有增加嗎
[00:10:49.000 --> 00:10:51.000]  為什麼不是呢
[00:10:51.000 --> 00:10:52.000]  我想想
[00:10:52.000 --> 00:10:53.000]  如果我不投資
[00:10:53.000 --> 00:10:56.000]  我將它放在一個定期戶口
[00:10:56.000 --> 00:10:58.000]  是不是應該都很安全呢
[00:10:58.000 --> 00:11:00.000]  當然沒辦法走回頭
[00:11:00.000 --> 00:11:05.000]  但是心裡面就這樣問我自己這個問題
[00:11:05.000 --> 00:11:09.000]  如果你做強積金管理基金的管理
[00:11:09.000 --> 00:11:11.000]  不好意思我不是想得罪你
[00:11:11.000 --> 00:11:12.000]  不過我又覺得
[00:11:12.000 --> 00:11:13.000]  為什麼我的錢一直下跌
[00:11:13.000 --> 00:11:17.000]  但是那些人仍然是高薪厚祿呢
[00:11:17.000 --> 00:11:22.000]  這個是我很難明白的地方
[00:11:22.000 --> 00:11:23.000]  於是我就想
[00:11:23.000 --> 00:11:27.000]  如果強積金的基金經理
[00:11:27.000 --> 00:11:30.000]  他們的薪酬都要按著我的強積金的變化
[00:11:30.000 --> 00:11:32.000]  而可加可減
[00:11:32.000 --> 00:11:34.000]  那我就很開心了
[00:11:34.000 --> 00:11:36.000]  可能他就會一見我下跌
[00:11:36.000 --> 00:11:37.000]  他就會打來給我
[00:11:37.000 --> 00:11:38.000]  喂吳先生你下跌了
[00:11:38.000 --> 00:11:41.000]  你考慮一下轉嗎
[00:11:41.000 --> 00:11:43.000]  當然我不是很懂得投資
[00:11:43.000 --> 00:11:44.000]  我也沒有時間理會
[00:11:44.000 --> 00:11:45.000]  可能就放在那裡
[00:11:45.000 --> 00:11:46.000]  可能都是我自己的責任
[00:11:46.000 --> 00:11:48.000]  沒有去看那個情況
[00:11:48.000 --> 00:11:50.000]  不過講起今下話
[00:11:50.000 --> 00:11:53.000]  這個事實是讓我們真的有一個感覺
[00:11:53.000 --> 00:11:54.000]  就是原來經濟發展
[00:11:54.000 --> 00:11:56.000]  真的不是掌握在任何人的手上
[00:11:56.000 --> 00:11:58.000]  包括很多專家
[00:11:58.000 --> 00:11:59.000]  我想他不是想的
[00:11:59.000 --> 00:12:02.000]  但是他都給不到一些意見給我們
[00:12:02.000 --> 00:12:04.000]  就說這個時候你要改了你的強積金
[00:12:04.000 --> 00:12:06.000]  你要做些什麼做些什麼
[00:12:06.000 --> 00:12:09.000]  原來今天當這個社會告訴我們
[00:12:09.000 --> 00:12:11.000]  很多東西都好像正面發展的時候
[00:12:11.000 --> 00:12:14.000]  原來在我們不能掌握的情況下
[00:12:14.000 --> 00:12:17.000]  可以很多東西都轉變了
[00:12:17.000 --> 00:12:18.000]  而當經濟不景的時候
[00:12:18.000 --> 00:12:21.000]  另一個令香港人很關心的東西
[00:12:21.000 --> 00:12:22.000]  最近大家都見的
[00:12:22.000 --> 00:12:25.000]  如果你閒不閒過地產舖呢
[00:12:25.000 --> 00:12:27.000]  前兩天我看一個新聞
[00:12:27.000 --> 00:12:29.000]  很驚嚇的那個新聞
[00:12:29.000 --> 00:12:31.000]  之前兩個禮拜前
[00:12:31.000 --> 00:12:33.000]  我就看到我有個同工
[00:12:33.000 --> 00:12:35.000]  他就在分享裡面
[00:12:35.000 --> 00:12:37.000]  他就說現在地產就說什麼
[00:12:37.000 --> 00:12:39.000]  業主想死
[00:12:39.000 --> 00:12:41.000]  不知道減多少萬
[00:12:41.000 --> 00:12:43.000]  這個禮拜我就看到一個廣告
[00:12:43.000 --> 00:12:44.000]  就很驚嚇的
[00:12:44.000 --> 00:12:45.000]  他就說什麼
[00:12:45.000 --> 00:12:49.000]  賣樓葬符
[00:12:49.000 --> 00:12:51.000]  當然他給證
[00:12:51.000 --> 00:12:54.000]  就是想你去看看他在說什麼
[00:12:54.000 --> 00:12:56.000]  但是這個也都明白一下
[00:12:56.000 --> 00:12:57.000]  我想地產行業真的不容易
[00:12:57.000 --> 00:12:59.000]  所以他要用一些很突出的字眼
[00:12:59.000 --> 00:13:04.000]  希望吸引我們注意那層樓的情況
[00:13:04.000 --> 00:13:06.000]  經濟不景的時候
[00:13:06.000 --> 00:13:07.000]  另一個令我們很關心的東西
[00:13:07.000 --> 00:13:09.000]  就是樓價的高低
[00:13:09.000 --> 00:13:11.000]  不過吊詭的就是
[00:13:11.000 --> 00:13:13.000]  無論在什麼經濟環境底下
[00:13:13.000 --> 00:13:16.000]  意見都是兩極的
[00:13:16.000 --> 00:13:19.000]  想買樓的人就希望樓價下跌
[00:13:19.000 --> 00:13:21.000]  因為如果我手上拿的不是很多錢
[00:13:21.000 --> 00:13:23.000]  我就希望樓價下跌
[00:13:23.000 --> 00:13:24.000]  我可以上樓
[00:13:24.000 --> 00:13:27.000]  可以買到自己的房子
[00:13:27.000 --> 00:13:28.000]  經濟都可以的
[00:13:28.000 --> 00:13:30.000]  但是我又想我手上那筆錢
[00:13:30.000 --> 00:13:32.000]  可以買間大一點的
[00:13:32.000 --> 00:13:34.000]  這個很多人都是這樣想
[00:13:34.000 --> 00:13:35.000]  但是買了樓的人
[00:13:35.000 --> 00:13:37.000]  跟我們的看法不同
[00:13:37.000 --> 00:13:38.000]  買了樓的人
[00:13:38.000 --> 00:13:39.000]  因為他還在供房子
[00:13:39.000 --> 00:13:40.000]  他不想付資產
[00:13:40.000 --> 00:13:43.000]  於是他就覺得樓價一路升就好了
[00:13:43.000 --> 00:13:45.000]  因為我會賺多一點錢
[00:13:45.000 --> 00:13:48.000]  永遠都是在這兩極當中
[00:13:48.000 --> 00:13:51.000]  不斷來來去去都是這樣
[00:13:51.000 --> 00:13:52.000]  所以在這個處境底下
[00:13:52.000 --> 00:13:53.000]  我們就想
[00:13:53.000 --> 00:13:57.000]  現代科技究竟是強還是弱
[00:13:57.000 --> 00:13:59.000]  家庭成員之間的關係是好
[00:13:59.000 --> 00:14:03.000]  是因為時價的關係還是其他的原因
[00:14:03.000 --> 00:14:06.000]  經濟又是不是好像這個世界所說
[00:14:06.000 --> 00:14:09.000]  我們會不斷向上發展
[00:14:09.000 --> 00:14:12.000]  樓價應該上升應該下滑
[00:14:12.000 --> 00:14:14.000]  原來我們都沒有一個標準的答案
[00:14:14.000 --> 00:14:16.000]  在我們生活裡面
[00:14:16.000 --> 00:14:17.000]  就是因為這樣的緣故
[00:14:17.000 --> 00:14:19.000]  於是生活在我們這個時代的人
[00:14:19.000 --> 00:14:21.000]  很多時候在不同的處境當中
[00:14:21.000 --> 00:14:22.000]  都帶來很多困惑
[00:14:22.000 --> 00:14:23.000]  很多的迷惘
[00:14:23.000 --> 00:14:27.000]  就是究竟這個世界何去何從
[00:14:27.000 --> 00:14:30.000]  當面對著這麼多不同的處境的改變
[00:14:30.000 --> 00:14:31.000]  這個情況令我想起了
[00:14:31.000 --> 00:14:34.000]  聖經傳道書有一節的說話
[00:14:34.000 --> 00:14:38.000]  他說後來我回顧我手所經營一切
[00:14:38.000 --> 00:14:40.000]  和我勞碌所做的工
[00:14:40.000 --> 00:14:44.000]  看那全是虛空全是暴風
[00:14:44.000 --> 00:14:47.000]  在日光之下毫無益處
[00:14:47.000 --> 00:14:48.000]  這個經文好像告訴我們
[00:14:48.000 --> 00:14:52.000]  人所做的一切其實不在人的掌握裡面
[00:14:52.000 --> 00:14:54.000]  就是人可以很努力
[00:14:54.000 --> 00:14:55.000]  可以做很多的事情
[00:14:55.000 --> 00:14:57.000]  但是我們沒有辦法掌控
[00:14:57.000 --> 00:15:00.000]  那個結果是什麼
[00:15:00.000 --> 00:15:02.000]  我記得在疫情之前
[00:15:02.000 --> 00:15:06.000]  旅遊業和航空業都是天之驕子
[00:15:06.000 --> 00:15:09.000]  因為全世界的人都很喜歡旅行
[00:15:09.000 --> 00:15:12.000]  我們不斷到處去
[00:15:12.000 --> 00:15:14.000]  那時候我們最喜歡回鄉下
[00:15:14.000 --> 00:15:19.000]  回鄉下當然不是回內地那些鄉下
[00:15:19.000 --> 00:15:22.000]  大家都明白鄉下是哪裡
[00:15:22.000 --> 00:15:24.000]  所以疫情期間回不到鄉下
[00:15:24.000 --> 00:15:25.000]  我一次就聽到人說
[00:15:25.000 --> 00:15:26.000]  他說不行了
[00:15:26.000 --> 00:15:30.000]  我要去買回一些鄉下的東西吃吃才行
[00:15:30.000 --> 00:15:33.000]  吃魚生、吃牛肉
[00:15:33.000 --> 00:15:36.000]  去一間D字頭的零食店鋪裡面
[00:15:36.000 --> 00:15:38.000]  買回一些食物
[00:15:38.000 --> 00:15:39.000]  現在好一點了
[00:15:39.000 --> 00:15:41.000]  現在可以飛行的時候
[00:15:41.000 --> 00:15:45.000]  我也認識很多人開始回鄉下
[00:15:45.000 --> 00:15:48.000]  旅遊業和航空業是天之驕子
[00:15:48.000 --> 00:15:50.000]  每年都賺取不少的利潤
[00:15:50.000 --> 00:15:54.000]  不過沒人想到在疫情之下首當其衝的
[00:15:54.000 --> 00:15:57.000]  是這兩個行業
[00:15:57.000 --> 00:16:00.000]  我們看到如果你認識一些機師
[00:16:00.000 --> 00:16:02.000]  一些空姐、地勤都好
[00:16:02.000 --> 00:16:05.000]  很多都要轉工
[00:16:05.000 --> 00:16:10.000]  開辦了幾十年的旅行社都結業
[00:16:10.000 --> 00:16:13.000]  這些有時帶來我們一些唏噓、一些感覺
[00:16:13.000 --> 00:16:16.000]  其實這幾年我們都聽過不少的企業
[00:16:16.000 --> 00:16:19.000]  不少的公司都結業
[00:16:19.000 --> 00:16:23.000]  在街上看到很多空置了的商鋪
[00:16:23.000 --> 00:16:27.000]  但是這些處境我們回頭想
[00:16:27.000 --> 00:16:31.000]  政府是投入了好大量數以百億計的錢來資助
[00:16:31.000 --> 00:16:34.000]  但是為什麼到頭來仍然是結業
[00:16:34.000 --> 00:16:37.000]  仍然是很多人失業
[00:16:37.000 --> 00:16:42.000]  這個就令我很深印象想起這段的經文
[00:16:42.000 --> 00:16:45.000]  政府都沒想過投入這麼大量的錢
[00:16:45.000 --> 00:16:50.000]  但是結果依然很多的公司都要結業
