
[00:00:00.000 --> 00:00:02.800]  弟兄姊妹們,下午平安
[00:06:12.500 --> 00:06:14.500]  Hosanna
[00:06:14.500 --> 00:06:17.500]  有一個救世主要來拯救他們
[00:06:17.500 --> 00:06:22.500]  因為先知在撒加利亞書
[00:06:22.500 --> 00:06:24.500]  九章第九節
[00:06:24.500 --> 00:06:26.500]  你們翻譯一下看看
[00:06:26.500 --> 00:06:28.500]  撒加利亞書講
[00:06:28.500 --> 00:06:30.500]  九章第九節
[00:06:30.500 --> 00:06:33.500]  有一個小先知
[00:06:33.500 --> 00:06:38.500]  撒加利亞在公元前520年
[00:06:38.500 --> 00:06:40.500]  預言
[00:06:40.500 --> 00:06:43.500]  預言說有一個王要來
[00:06:43.500 --> 00:06:46.500]  他要騎著這個驢
[00:06:46.500 --> 00:06:48.500]  不只是騎著這個驢
[00:06:48.500 --> 00:06:51.500]  還要騎著什麼魚車這樣
[00:06:51.500 --> 00:06:56.500]  所以這個預言在520年
[00:06:56.500 --> 00:06:59.500]  當時猶太人是被滅國的時候
[00:06:59.500 --> 00:07:05.500]  有一批人從巴比倫回到耶路撒冷重建聖地
[00:07:05.500 --> 00:07:08.500]  所以經過了500多年
[00:07:08.500 --> 00:07:11.500]  這個百姓到處流浪
[00:07:11.500 --> 00:07:13.500]  然後給巴比倫管
[00:07:13.500 --> 00:07:16.500]  給亞歷山大這個希臘
[00:07:16.500 --> 00:07:17.500]  給托斯管
[00:07:17.500 --> 00:07:20.500]  最後給羅馬管
[00:07:20.500 --> 00:07:23.500]  你們最近都看這個新聞
[00:07:23.500 --> 00:07:27.500]  看到這個以色列的總理
[00:07:27.500 --> 00:07:30.500]  叫什麼名字你們知道嗎
[00:07:30.500 --> 00:07:35.500]  納頓亞胡
[00:07:35.500 --> 00:07:38.500]  他在美國的國會
[00:07:38.500 --> 00:07:41.500]  就是說講話
[00:07:41.500 --> 00:07:43.500]  這一批講話
[00:07:43.500 --> 00:07:47.500]  他就提到以斯帖人
[00:07:47.500 --> 00:07:51.500]  以斯帖人當時是在托斯所控制底下
[00:07:51.500 --> 00:07:56.500]  所以托斯王準備把猶太人滅絕
[00:07:56.500 --> 00:07:59.500]  他剛開始的時候在國會
[00:07:59.500 --> 00:08:00.500]  美國國會講
[00:08:00.500 --> 00:08:02.500]  怎麼會講以斯帖人
[00:08:02.500 --> 00:08:04.500]  就是說這個以斯帖人的時候
[00:08:04.500 --> 00:08:08.500]  巴比倫有一個叫做哈曼
[00:08:08.500 --> 00:08:10.500]  有一個計謀
[00:08:10.500 --> 00:08:14.500]  有一個計謀要把以色列滅絕
[00:08:14.500 --> 00:08:18.500]  但是好在神裁決了這個以斯帖人
[00:08:18.500 --> 00:08:23.500]  所以使這個計謀沒有成功
[00:08:23.500 --> 00:08:27.500]  以色列人還能夠存活下去
[00:08:27.500 --> 00:08:31.500]  他講這個故事給所有美國的國會議員聽
[00:08:31.500 --> 00:08:33.500]  有什麼意思
[00:08:33.500 --> 00:08:35.500]  他的意思就是說
[00:08:35.500 --> 00:08:39.500]  現在伊朗好像有一個計謀
[00:08:39.500 --> 00:08:41.500]  要發展的連續戰
[00:08:41.500 --> 00:08:45.500]  要把整個以色列滅絕
[00:08:45.500 --> 00:08:49.500]  他用滅絕這個字好幾次
[00:08:49.500 --> 00:08:51.500]  在國會裡面好多人聽了
[00:08:51.500 --> 00:08:53.500]  你們這次應該聽聽他的講道
[00:08:53.500 --> 00:08:56.500]  這個聖經裡面你可以看到猶太人
[00:08:56.500 --> 00:09:01.500]  他們以前經過好幾次被滅絕
[00:09:01.500 --> 00:09:05.500]  以色列復國1948年以後
[00:09:05.500 --> 00:09:07.500]  整個阿拉伯國家準備
[00:09:07.500 --> 00:09:09.500]  把他們再一次消滅掉
[00:09:09.500 --> 00:09:11.500]  但是他們這個六日戰爭
[00:09:11.500 --> 00:09:15.500]  很多次戰爭就存活下來
[00:09:15.500 --> 00:09:17.500]  所以你可以想像到
[00:09:17.500 --> 00:09:19.500]  以色列的人民百姓
[00:09:19.500 --> 00:09:22.500]  為什麼美國所有的猶太人
[00:09:22.500 --> 00:09:25.500]  這麼支持以色列這個國家
[00:09:25.500 --> 00:09:28.500]  因為他們都是到處流浪
[00:09:28.500 --> 00:09:33.500]  在二次世界大戰被希特勒殺死的
[00:09:33.500 --> 00:09:36.500]  七百萬人
[00:09:36.500 --> 00:09:39.500]  送到其中去把他們殺掉
[00:09:39.500 --> 00:09:42.500]  所以這些漂流的猶太人
[00:09:42.500 --> 00:09:44.500]  他們內心的渴慕
[00:09:44.500 --> 00:09:46.500]  有一個救世主
[00:09:46.500 --> 00:09:50.500]  能夠再一次的來拯救他們
[00:09:50.500 --> 00:09:54.500]  所以當耶穌急著這個逾區進來的時候
[00:09:54.500 --> 00:09:56.500]  這些百姓們眾人
[00:09:56.500 --> 00:10:01.500]  都聽到耶穌在加利利
[00:10:01.500 --> 00:10:03.500]  所做了許多的神蹟
[00:10:03.500 --> 00:10:05.500]  使俠羊看見
[00:10:05.500 --> 00:10:07.500]  血水的起來
[00:10:07.500 --> 00:10:09.500]  使人復活
[00:10:09.500 --> 00:10:11.500]  所以他們知道
[00:10:11.500 --> 00:10:14.500]  耶穌就是在撒加利亞
[00:10:14.500 --> 00:10:17.500]  所預言的先知
[00:10:17.500 --> 00:10:19.500]  救世主要來
[00:10:19.500 --> 00:10:22.500]  然後我們剛才得到說
[00:10:22.500 --> 00:10:23.500]  奉祖明來了
[00:10:23.500 --> 00:10:26.500]  是要被稱頌至至高等
[00:10:26.500 --> 00:10:29.500]  這是在詩篇裡面所記載
[00:10:29.500 --> 00:10:32.500]  所以馬太人
[00:10:32.500 --> 00:10:34.500]  他是猶太人
[00:10:34.500 --> 00:10:36.500]  所以他就引用這兩節
[00:10:36.500 --> 00:10:38.500]  舊約聖經的預言
[00:10:38.500 --> 00:10:41.500]  來實現在耶穌的身上
[00:10:41.500 --> 00:10:45.500]  那耶穌選這個日子進來
[00:10:45.500 --> 00:10:47.500]  他知道這個時間
[00:10:47.500 --> 00:10:52.500]  在這個育月節的節日要來的時候
[00:10:52.500 --> 00:10:54.500]  就是星期四
[00:10:54.500 --> 00:10:56.500]  就是接下來的星期四
[00:10:56.500 --> 00:10:58.500]  就是育月節的晚餐
[00:10:58.500 --> 00:11:01.500]  那所以耶穌選
[00:11:01.500 --> 00:11:02.500]  為什麼選這個日子
[00:11:02.500 --> 00:11:06.500]  因為他就是育月節的羔羊
[00:11:06.500 --> 00:11:10.500]  所以你看這個魚子很小
[00:11:10.500 --> 00:11:12.500]  就是這個魚雞
[00:11:12.500 --> 00:11:14.500]  進城的時候
[00:11:14.500 --> 00:11:16.500]  很多人都歡呼
[00:11:16.500 --> 00:11:18.500]  他們這個雞子是什麼
[00:11:18.500 --> 00:11:20.500]  叫什麼名字
[00:11:20.500 --> 00:11:23.500]  棕樹
[00:11:23.500 --> 00:11:26.500]  所以今天是什麼日子
[00:11:26.500 --> 00:11:28.500]  我們叫做棕三點
[00:11:28.500 --> 00:11:31.500]  就是棕樹主日子
[00:11:31.500 --> 00:11:37.500]  所以因為主耶穌進了耶路撒冷
[00:11:37.500 --> 00:11:39.500]  百姓歡呼
[00:11:39.500 --> 00:11:41.500]  撒拿撒拿
[00:11:41.500 --> 00:11:42.500]  救主來了
[00:11:42.500 --> 00:11:43.500]  拯救拯救
[00:11:43.500 --> 00:11:44.500]  趕快拯救我們
[00:11:44.500 --> 00:11:46.500]  我們很痛苦
[00:11:46.500 --> 00:11:50.500]  那耶穌進到這個耶路撒冷
[00:11:50.500 --> 00:11:53.500]  他知道他的一個使命
[00:11:53.500 --> 00:11:57.500]  那為什麼選擇這個棕三點
[00:11:57.500 --> 00:11:59.500]  進到耶路撒冷
[00:11:59.500 --> 00:12:02.500]  那這個有一個意思
[00:12:02.500 --> 00:12:04.500]  請你們打開
[00:12:04.500 --> 00:12:10.500]  出埃及記十二章
[00:12:10.500 --> 00:12:18.500]  出埃及記十二章
[00:12:18.500 --> 00:12:20.500]  十二章記載著
[00:12:20.500 --> 00:12:24.500]  當以色列人要出埃及的時候
[00:12:24.500 --> 00:12:30.500]  耶和華就告訴了摩西亞倫
[00:12:30.500 --> 00:12:34.500]  他說你們要以本月為正月
[00:12:34.500 --> 00:12:37.500]  就是出埃及那個月
[00:12:37.500 --> 00:12:40.500]  為以色列人的月曆
[00:12:40.500 --> 00:12:43.500]  以色列人的月曆跟中國的月曆有點像
[00:12:43.500 --> 00:12:45.500]  我們是用農曆的這樣
[00:12:45.500 --> 00:12:48.500]  以色列人的一月一號
[00:12:48.500 --> 00:12:51.500]  就是他們
[00:12:51.500 --> 00:12:53.500]  這個月就是他們出埃及的日子
[00:12:53.500 --> 00:12:59.500]  所以今天就是他們出埃及的紀念日這樣
[00:12:59.500 --> 00:13:01.500]  他們是一月
[00:13:01.500 --> 00:13:03.500]  他們的月曆是一月節
[00:13:03.500 --> 00:13:06.500]  所以你要去看猶太人的日曆
[00:13:06.500 --> 00:13:10.500]  今天就是一月十號
[00:13:10.500 --> 00:13:11.500]  一月十號
[00:13:11.500 --> 00:13:13.500]  在這裡說
[00:13:13.500 --> 00:13:16.500]  一月第十日的時候
[00:13:16.500 --> 00:13:21.500]  你們每一家要選一個預月節的羔羊
[00:13:21.500 --> 00:13:26.500]  所以草地兄你們家要選一個預月節的羔羊
[00:13:26.500 --> 00:13:30.500]  禹節弟兄你們家要選一個預月節的羔羊
[00:13:30.500 --> 00:13:32.500]  你們家的人數比較少的話
[00:13:32.500 --> 00:13:34.500]  你們可以兩家人
[00:13:34.500 --> 00:13:35.500]  因為吃不完這樣
[00:13:35.500 --> 00:13:39.500]  所以就兩家人選一個預月節的羔羊
[00:13:39.500 --> 00:13:41.500]  所以就在Hang Sunday這個日子
[00:13:41.500 --> 00:13:45.500]  是選預月節羔羊的日子
[00:13:45.500 --> 00:13:48.500]  請問一下這個羔羊什麼時候來宰殺呢
[00:13:48.500 --> 00:13:49.500]  第六節
[00:13:49.500 --> 00:13:52.500]  要留到本月十四日
[00:13:52.500 --> 00:13:55.500]  也就是星期四
[00:13:55.500 --> 00:13:58.500]  那個時候黃昏的時候
[00:13:58.500 --> 00:14:01.500]  以色列貴重要把羔羊宰了
[00:14:01.500 --> 00:14:06.500]  把這個血塗在他們的門楣上
[00:14:06.500 --> 00:14:08.500]  還有門的兩旁
[00:14:08.500 --> 00:14:10.500]  門楣上
[00:14:10.500 --> 00:14:12.500]  預月節叫做Passover
[00:14:12.500 --> 00:14:14.500]  英文叫做Passover
[00:14:14.500 --> 00:14:19.500]  所以當神的靈降到埃及的時候
[00:14:19.500 --> 00:14:25.500]  這個擊殺的靈要擊殺埃及地的百姓
[00:14:25.500 --> 00:14:27.500]  還有這個動物
[00:14:27.500 --> 00:14:29.500]  投生的都要擊殺
[00:14:29.500 --> 00:14:32.500]  所以當神的靈經過的時候
[00:14:32.500 --> 00:14:34.500]  看到這個門楣上
[00:14:34.500 --> 00:14:36.500]  還有門旁兩邊
[00:14:36.500 --> 00:14:38.500]  有這個羔羊的血的時候
[00:14:38.500 --> 00:14:40.500]  這個叫做Passover
[00:14:40.500 --> 00:14:42.500]  就越過去了
[00:14:42.500 --> 00:14:44.500]  那這個死亡的神
[00:14:44.500 --> 00:14:47.500]  就沒有進去擊殺這個百姓
[00:14:47.500 --> 00:14:51.500]  所以當時所有以色列人
[00:14:51.500 --> 00:14:55.500]  他們的門楣上
[00:14:55.500 --> 00:14:56.500]  門的兩旁
[00:14:56.500 --> 00:15:01.500]  都要有這個紅色羔羊的血
[00:15:01.500 --> 00:15:03.500]  跟中國的過年很像
[00:15:03.500 --> 00:15:07.500]  我們要貼這個對聯
[00:15:07.500 --> 00:15:09.500]  對聯還有這個
[00:15:09.500 --> 00:15:17.500]  所以耶穌在那一天進去的時候
[00:15:17.500 --> 00:15:23.500]  祂知道祂就是被選上了預約節的羔羊
[00:15:23.500 --> 00:15:25.500]  所以祂進去的時候
[00:15:25.500 --> 00:15:27.500]  喊成歡呼
[00:15:27.500 --> 00:15:28.500]  Hallelujah
[00:15:28.500 --> 00:15:29.500]  Hallelujah
[00:15:29.500 --> 00:15:30.500]  拯救我們
[00:15:30.500 --> 00:15:34.500]  剛才陳長老在禱告的時候
[00:15:34.500 --> 00:15:36.500]  你們有沒有注意聽
[00:15:36.500 --> 00:15:39.500]  他說這一批歡呼的人
[00:15:39.500 --> 00:15:42.500]  歡呼耶穌要來
[00:15:42.500 --> 00:15:44.500]  把祂稱為萬王之王
[00:15:44.500 --> 00:15:46.500]  把他們的衣服都脫了
[00:15:46.500 --> 00:15:47.500]  擺在地上
[00:15:47.500 --> 00:15:50.500]  讓這個離婿可以進過去
[00:15:50.500 --> 00:15:54.500]  但是過了五天以後
[00:15:54.500 --> 00:15:56.500]  很多聖經學者都同意
[00:15:56.500 --> 00:16:00.500]  這一批人就非常的失望
[00:16:00.500 --> 00:16:03.500]  然後就坐定他在十字架上
[00:16:03.500 --> 00:16:08.500]  就是把他定在十字架上
[00:16:08.500 --> 00:16:11.500]  因為這一批人
[00:16:11.500 --> 00:16:14.500]  他們多麼盼望
[00:16:14.500 --> 00:16:17.500]  主耶穌能夠帶給他們
[00:16:17.500 --> 00:16:20.500]  復興以色列的大衛王國
[00:16:20.500 --> 00:16:22.500]  大衛之姓
[00:16:22.500 --> 00:16:24.500]  今天以色列的國旗
[00:16:24.500 --> 00:16:28.500]  還是跟大衛王國的國旗是一樣
[00:16:28.500 --> 00:16:30.500]  一個大衛之姓
[00:16:30.500 --> 00:16:33.500]  所以他們是多麼盼望
[00:16:33.500 --> 00:16:34.500]  以色列這個國家
[00:16:34.500 --> 00:16:37.500]  能夠再一次的復興起來
[00:16:37.500 --> 00:16:40.500]  脫離了羅馬政府的統治
[00:16:40.500 --> 00:16:42.500]  能夠有一個國家
[00:16:42.500 --> 00:16:44.500]  但是沒想到
[00:16:44.500 --> 00:16:47.500]  他們所盼望的這個比賽
[00:16:47.500 --> 00:16:50.500]  卻是一個受苦的僕人
[00:16:50.500 --> 00:16:54.500]  卻是騎著這個驢居進來
[00:16:54.500 --> 00:16:57.500]  照理講他們想像
[00:16:57.500 --> 00:17:00.500]  國王應該騎著馬
[00:17:00.500 --> 00:17:03.500]  但是這個先知的預言
[00:17:03.500 --> 00:17:07.500]  這一位君王第一次來的時候
[00:17:07.500 --> 00:17:12.500]  卻是非常的謙謙卑微地
[00:17:12.500 --> 00:17:15.500]  進到耶路撒冷
[00:17:15.500 --> 00:17:17.500]  假如你是耶穌的話
[00:17:17.500 --> 00:17:18.500]  你會怎麼樣
[00:17:18.500 --> 00:17:21.500]  哎呀 眾人對我這麼樣的期盼
[00:17:21.500 --> 00:17:25.500]  盼望我能夠復興以色列的國家
[00:17:25.500 --> 00:17:29.500]  所有羅馬的軍隊都死了
[00:17:29.500 --> 00:17:31.500]  眾人全部擁護我
[00:17:31.500 --> 00:17:35.500]  馬上當成以色列的國王
[00:17:35.500 --> 00:17:37.500]  多好啊 對不對
[00:17:37.500 --> 00:17:40.500]  能夠拯救百姓
[00:17:40.500 --> 00:17:47.500]  但是耶穌卻沒有因為眾人的捧他
[00:17:47.500 --> 00:17:50.500]  歡呼歌頌他
[00:17:50.500 --> 00:17:54.500]  他就忘記了他一個重要的使命
[00:17:54.500 --> 00:17:56.500]  他的目標
[00:17:56.500 --> 00:18:01.500]  所以今天有一個重要的主題
[00:18:01.500 --> 00:18:04.500]  就是耶穌的使命
[00:18:04.500 --> 00:18:07.500]  從耶穌的使命
[00:18:07.500 --> 00:18:10.500]  The Mission of the Kings
[00:18:10.500 --> 00:18:11.500]  我們再想想
[00:18:11.500 --> 00:18:14.500]  我們今天的使命是什麼
[00:18:14.500 --> 00:18:17.500]  所以耶穌進到耶路撒冷的時候
[00:18:17.500 --> 00:18:20.500]  他很明白他的使命是什麼
[00:18:20.500 --> 00:18:27.500]  所以耶穌知道他就是那個育月節的羔羊
[00:18:27.500 --> 00:18:30.500]  所以在育月節的晚餐
[00:18:30.500 --> 00:18:32.500]  他就說
[00:18:32.500 --> 00:18:34.500]  你舉這個餅
[00:18:34.500 --> 00:18:37.500]  他就說這是我的身體為你們撥開
[00:18:37.500 --> 00:18:39.500]  這個葡萄汁
[00:18:39.500 --> 00:18:42.500]  這是我為你們流出的血
[00:18:42.500 --> 00:18:47.500]  所以他很知道他的使命
[00:18:47.500 --> 00:18:50.500]  你們記得當耶穌出來傳福音的時候
[00:18:50.500 --> 00:18:53.500]  他的媽媽說
[00:18:53.500 --> 00:18:57.500]  婚宴沒有酒了
[00:18:57.500 --> 00:18:59.500]  耶穌說
[00:18:59.500 --> 00:19:02.500]  夫人 我的時間還沒到
[00:19:02.500 --> 00:19:04.500]  所以耶穌知道
[00:19:04.500 --> 00:19:09.500]  他在每一個時間點上有不同的使命
[00:19:09.500 --> 00:19:13.500]  所以耶穌不只是知道他的使命
[00:19:13.500 --> 00:19:17.500]  在那個時候他也完成了整個
[00:19:17.500 --> 00:19:23.500]  舊約聖經對他的預言一步一步的實現
[00:19:23.500 --> 00:19:27.500]  耶穌知道了他的時間
[00:19:27.500 --> 00:19:28.500]  他時間到了
[00:19:28.500 --> 00:19:33.500]  他的騎著驢去進到耶路撒冷
[00:19:33.500 --> 00:19:34.500]  很有意思的
[00:19:34.500 --> 00:19:38.500]  聖經記載著耶穌的出生
[00:19:38.500 --> 00:19:41.500]  然後一下子跳到他十二歲的時候
[00:19:41.500 --> 00:19:43.500]  他的父母親到達耶路撒冷
[00:19:43.500 --> 00:19:46.500]  然後他爸爸媽媽就走了
[00:19:46.500 --> 00:19:48.500]  以為他跟著他們
[00:19:48.500 --> 00:19:49.500]  過了兩天
[00:19:49.500 --> 00:19:50.500]  耶穌不見了
[00:19:50.500 --> 00:19:52.500]  就回來到耶路撒冷去
[00:19:52.500 --> 00:19:54.500]  找他的兒子見
[00:19:54.500 --> 00:19:58.500]  耶穌原來在聖殿跟文士交談
[00:19:58.500 --> 00:20:06.500]  然後耶穌就跟著父母親一起回到家裡
[00:20:06.500 --> 00:20:10.500]  從耶穌十二歲到三十歲
[00:20:10.500 --> 00:20:12.500]  聖經沒有一點點的記載
[00:20:12.500 --> 00:20:14.500]  耶穌做了什麼事情
[00:20:14.500 --> 00:20:17.500]  我也不曉得在十八年當中
[00:20:17.500 --> 00:20:22.500]  不知道耶穌到底做了什麼事情
[00:20:22.500 --> 00:20:25.500]  所以很多人在猜測
[00:20:25.500 --> 00:20:26.500]  但是我們知道
[00:20:26.500 --> 00:20:29.500]  人說他是木匠的兒子
[00:20:29.500 --> 00:20:32.500]  或許跟爸爸一起學做木匠
[00:20:32.500 --> 00:20:34.500]  蓋房子
[00:20:34.500 --> 00:20:37.500]  或許是幫助家庭經濟
[00:20:37.500 --> 00:20:40.500]  到三十歲的時候才出來
[00:20:40.500 --> 00:20:42.500]  要完成神的使命
[00:20:42.500 --> 00:20:45.500]  所以這三十年來當中
[00:20:45.500 --> 00:20:47.500]  是一個預備期
[00:20:47.500 --> 00:20:52.500]  預備將來要完成神的使命
[00:20:52.500 --> 00:20:58.500]  所以在我們人生的每一個階段
[00:20:58.500 --> 00:21:00.500]  有不同的使命
[00:21:00.500 --> 00:21:02.500]  耶穌前三十年
[00:21:02.500 --> 00:21:06.500]  好像是一個隱藏期
[00:21:06.500 --> 00:21:09.500]  在神的裡面有裝備
[00:21:09.500 --> 00:21:11.500]  然後跟神有親密的交通
[00:21:11.500 --> 00:21:14.500]  明白神的旨意
[00:21:14.500 --> 00:21:17.500]  然後三十歲出來傳福音的時候
[00:21:17.500 --> 00:21:23.500]  一步一步的建立祂的門徒
[00:21:23.500 --> 00:21:26.500]  然後到三年半以後
[00:21:26.500 --> 00:21:29.500]  祂知道祂的時間到了
[00:21:29.500 --> 00:21:31.500]  所以這個也是很重要
[00:21:31.500 --> 00:21:34.500]  在我們的生命當中
[00:21:34.500 --> 00:21:38.500]  不只是我們知道神給我們的使命是什麼
[00:21:38.500 --> 00:21:43.500]  我們也要知道神在這一個時間點上
[00:21:43.500 --> 00:21:45.500]  祂給我的使命是什麼
[00:21:45.500 --> 00:21:49.500]  我們等一下可以再多談一下
[00:21:49.500 --> 00:21:54.500]  耶穌知不知道祂的使命的艱難
[00:21:54.500 --> 00:21:55.500]  當聖經記載
[00:21:55.500 --> 00:21:56.500]  祂要進入耶路撒冷的時候
[00:21:56.500 --> 00:21:58.500]  祂哭了
[00:21:58.500 --> 00:22:00.500]  祂哭了為耶路撒冷哭
[00:22:00.500 --> 00:22:04.500]  因為耶路撒冷再過不久就要被毀滅
