
[00:00:00.000 --> 00:00:02.200]  今天的《港道經文》
[00:04:26.920 --> 00:04:30.560]  你們都是上帝的小牧羊人
[00:04:30.560 --> 00:04:33.240]  上帝派你們做的小牧羊人
[00:04:33.240 --> 00:04:36.600]  所以我們都是以關係爲本的時候
[00:04:36.600 --> 00:04:44.680]  我們希望自己能夠讓大家都能夠開心
[00:04:44.680 --> 00:04:48.280]  這個目標可能會放低了一點
[00:04:48.280 --> 00:04:52.160]  不過當我們這麼重視關係的時候
[00:04:52.160 --> 00:04:54.800]  因爲不同人有不同人的想法
[00:04:54.800 --> 00:04:58.160]  所以一旦思想或者意見有不同
[00:04:58.160 --> 00:05:00.400]  甚至是相反的時候
[00:05:00.400 --> 00:05:04.680]  就很容易出現爭執,會發怨言
[00:05:04.680 --> 00:05:08.640]  甚至當碰到這些困難的時候
[00:05:08.640 --> 00:05:13.200]  我們都會問,其實上帝是不是在這裏?
[00:05:13.200 --> 00:05:16.360]  今天的經貨主角
[00:05:16.360 --> 00:05:19.960]  他現在要面對着一羣百姓
[00:05:19.960 --> 00:05:22.520]  他們發怨言
[00:05:22.520 --> 00:05:25.960]  大家都知道摩西的目標是要做什麼呢?
[00:05:25.960 --> 00:05:29.920]  就是帶領以色列人離開圍爐之家
[00:05:29.920 --> 00:05:34.440]  進入上帝所應許的流乃與物之地——迦南
[00:05:34.440 --> 00:05:38.080]  所以中途過紅海,進入曠野
[00:05:38.080 --> 00:05:39.440]  但是呢
[00:05:39.440 --> 00:05:43.920]  因爲曠野什麼都沒有,沒有食物,沒有水
[00:05:43.920 --> 00:05:45.880]  而今天的片段
[00:05:45.880 --> 00:05:48.240]  不單止他們沒有苦水
[00:05:48.240 --> 00:05:50.520]  連水都沒得喝
[00:05:50.520 --> 00:05:53.960]  自然他們就在這裏發怨言
[00:05:53.960 --> 00:05:58.800]  這個臨死,面臨喪命的危機
[00:05:58.800 --> 00:06:00.640]  是不是第一次發生的呢,這羣以色列人?
[00:06:00.640 --> 00:06:04.240]  不是,剛纔也提過
[00:06:04.240 --> 00:06:07.320]  這羣百姓當要過紅海的時候
[00:06:07.320 --> 00:06:11.640]  或者他們遇到一些苦的水,完全喝不下
[00:06:11.640 --> 00:06:15.200]  或者之後再來,沒東西喫
[00:06:15.200 --> 00:06:18.440]  那麼當時他們發的怨言是怎樣的呢?
[00:06:18.440 --> 00:06:21.280]  我就爐烈了出來
[00:06:21.280 --> 00:06:22.520]  過紅海那段就是
[00:06:22.520 --> 00:06:24.520]  難道埃及沒有墳地
[00:06:24.520 --> 00:06:28.800]  你要把我們帶來死在曠野嗎?
[00:06:28.800 --> 00:06:33.200]  因爲服侍埃及人總比死在曠野好
[00:06:33.200 --> 00:06:35.360]  喝甜水那段就是
[00:06:35.360 --> 00:06:38.120]  我們喝什麼呢?
[00:06:38.120 --> 00:06:39.400]  沒東西喫
[00:06:39.400 --> 00:06:43.040]  我們寧願在埃及的死在耶路華手中
[00:06:43.040 --> 00:06:47.000]  那時我們坐在肉鍋旁
[00:06:47.000 --> 00:06:49.640]  你將我們領出來到這曠野
[00:06:49.640 --> 00:06:52.880]  要叫這全會衆都餓死
[00:06:52.880 --> 00:06:57.400]  你見到百姓的怨言是很大很深
[00:06:57.400 --> 00:07:01.920]  但也無可厚非,因爲是生命有關
[00:07:01.920 --> 00:07:05.600]  但問題是這幾次我們見到摩西
[00:07:05.600 --> 00:07:08.240]  他都做對事情
[00:07:08.240 --> 00:07:10.760]  所以當大家翻開經文來看
[00:07:10.760 --> 00:07:14.080]  初一級第十四十五十六這三章的時候
[00:07:14.080 --> 00:07:17.880]  都會看到摩西有三部曲
[00:07:17.880 --> 00:07:19.200]  所謂做對事情
[00:07:19.200 --> 00:07:22.920]  第一,他聽到這些百姓發怨言的時候
[00:07:22.920 --> 00:07:25.080]  他就先尋求耶路華
[00:07:25.080 --> 00:07:27.240]  然後聆聽耶路華
[00:07:27.240 --> 00:07:31.000]  第三,就是遵行耶路華的吩咐
[00:07:31.000 --> 00:07:33.160]  當他做完這三部曲
[00:07:33.160 --> 00:07:35.560]  他就做對事情了
[00:07:35.560 --> 00:07:39.560]  但這次摩西有沒有做對事情呢?
[00:07:39.560 --> 00:07:41.720]  我們一起看看經文
[00:07:41.720 --> 00:07:43.840]  在第二節那裏說
[00:07:43.840 --> 00:07:46.320]  百姓對摩西爭罵
[00:07:46.320 --> 00:07:49.880]  「給我們水喝吧」摩西就說
[00:07:49.880 --> 00:07:52.200]  「你們爲什麼跟我爭罵呢?」
[00:07:52.200 --> 00:07:55.240]  「你們爲什麼要試探耶路華呢?」
[00:07:55.240 --> 00:07:57.080]  百姓再發怨言
[00:07:57.080 --> 00:07:59.160]  「你爲什麼將我們從埃及領出來」
[00:07:59.160 --> 00:08:06.320]  「使得我們和我們的子女和親戚要在這裏喝死呢?」
[00:08:06.320 --> 00:08:10.840]  接着摩西就尋求耶路華了
[00:08:10.840 --> 00:08:13.040]  第一部曲開始
[00:08:13.040 --> 00:08:14.880]  摩西呼求耶路華
[00:08:14.880 --> 00:08:17.160]  「我要怎樣對待這些百姓呢?」
[00:08:17.160 --> 00:08:21.040]  「他們差點就要用石頭打死我了」
[00:08:21.040 --> 00:08:24.240]  然後耶路華就給他指示
[00:08:24.240 --> 00:08:26.640]  「你帶着以色列的幾個長老」
[00:08:26.640 --> 00:08:28.120]  「走在百姓面前」
[00:08:28.120 --> 00:08:32.000]  「手裏拿着先前擊打尼羅河的杖」
[00:08:32.000 --> 00:08:33.040]  「去吧」
[00:08:33.040 --> 00:08:36.720]  「我要在河裂的盤石那裏站在你面前」
[00:08:36.720 --> 00:08:38.120]  「你要擊打盤石」
[00:08:38.120 --> 00:08:43.600]  「水就會從盤石裏流出來給百姓喝」
[00:08:43.600 --> 00:08:46.320]  他就聆聽了第二部曲
[00:08:46.320 --> 00:08:49.000]  聆聽了耶路華的吩咐之後
[00:08:49.000 --> 00:08:51.440]  接着他就執行了
[00:08:51.440 --> 00:08:52.840]  他就進行了
[00:08:52.840 --> 00:08:54.680]  於是乎就寫了
[00:08:54.680 --> 00:08:59.440]  「摩西就在以色列的長老眼前這樣做了」
[00:08:59.440 --> 00:09:03.800]  咦 似乎摩西這次真的做對事情
[00:09:03.800 --> 00:09:06.040]  做完那三部曲
[00:09:06.040 --> 00:09:11.640]  但剛纔我說在文數記記載另一個盤石出水的事件
[00:09:11.640 --> 00:09:14.440]  大概是三十幾年之後
[00:09:14.440 --> 00:09:18.920]  原來都發生了相同埋怨的事件
[00:09:18.920 --> 00:09:23.000]  摩西究竟那一次有沒有做對事情呢
[00:09:23.000 --> 00:09:28.280]  我們一起去看看文數記第20章
[00:09:28.280 --> 00:09:30.280]  在第6節就說
[00:09:30.280 --> 00:09:31.560]  摩西和阿倫
[00:09:31.560 --> 00:09:33.880]  就是那幫會衆發了怨言之後
[00:09:33.880 --> 00:09:36.160]  摩西和阿倫離開會衆面前
[00:09:36.160 --> 00:09:37.680]  到會幕的門口
[00:09:37.680 --> 00:09:39.080]  臉覆於地
[00:09:39.080 --> 00:09:41.160]  耶路華的榮光向他們顯現
[00:09:41.160 --> 00:09:43.600]  很明顯就是他們主動去
[00:09:43.600 --> 00:09:46.920]  在這件事上主動去尋求耶路華
[00:09:46.920 --> 00:09:48.440]  耶路華也給指示
[00:09:48.440 --> 00:09:50.240]  在第7和第8節
[00:09:50.240 --> 00:09:51.720]  特別是第8節
[00:09:51.720 --> 00:09:53.320]  「你們拿着杖去
[00:09:53.320 --> 00:09:55.760]  和你的哥哥阿倫召集會衆
[00:09:55.760 --> 00:09:59.440]  在他們眼前吩咐盤石湧出水來
[00:09:59.440 --> 00:10:02.200]  水就會從盤石流出
[00:10:02.200 --> 00:10:04.720]  給會衆和他們的生畜飲了」
[00:10:04.720 --> 00:10:07.120]  他們就聆聽耶路華
[00:10:07.120 --> 00:10:08.280]  第三部曲
[00:10:08.280 --> 00:10:10.240]  我們都見到它是有做的
[00:10:10.240 --> 00:10:14.120]  於是摩西遵照耶路華吩咐
[00:10:14.120 --> 00:10:17.840]  從耶路華面前拿着杖
[00:10:17.840 --> 00:10:22.640]  看來同類事件在30年後
[00:10:22.640 --> 00:10:27.880]  摩西暫時來說還是做對事情的
[00:10:27.880 --> 00:10:30.120]  他都做了那三部曲
[00:10:30.120 --> 00:10:34.160]  但當我們繼續看下去的時候
[00:10:34.160 --> 00:10:35.720]  就不同說法
[00:10:35.720 --> 00:10:37.720]  第10節
[00:10:37.720 --> 00:10:39.360]  摩西和阿倫召集會衆
[00:10:39.360 --> 00:10:40.560]  到盤石流出之前
[00:10:40.560 --> 00:10:44.160]  摩西就說
[00:10:44.160 --> 00:10:46.160]  「你們聽着
[00:10:46.160 --> 00:10:48.840]  你們這羣活逆的人
[00:10:48.840 --> 00:10:54.880]  我們要叫這些盤石流出水來給你們喝嗎?」
[00:10:54.880 --> 00:10:57.120]  這樣發了一個怨言之後
[00:10:57.120 --> 00:10:58.800]  第11節就說
[00:10:58.800 --> 00:11:00.440]  摩西舉起手來
[00:11:00.440 --> 00:11:02.200]  用杖擊打盤石
[00:11:02.200 --> 00:11:04.360]  「咕咕」兩下
[00:11:04.360 --> 00:11:05.720]  就有很多水流出來
[00:11:05.720 --> 00:11:09.200]  會衆和生畜就能喝了
[00:11:09.200 --> 00:11:11.800]  但是當我們細心看的時候
[00:11:11.800 --> 00:11:15.120]  剛纔耶路華給他的吩咐
[00:11:15.120 --> 00:11:16.960]  摩西有沒有完完整整
[00:11:16.960 --> 00:11:19.000]  或者完完全全執行
[00:11:19.000 --> 00:11:21.720]  是沒有多沒有少呢?
[00:11:21.720 --> 00:11:23.640]  我們看到紅色的字
[00:11:23.640 --> 00:11:29.200]  絕對不是耶路華叫摩西去做的
[00:11:29.200 --> 00:11:33.240]  耶路華沒有叫摩西要對着那羣民衆
[00:11:33.240 --> 00:11:35.040]  人民發怨言
[00:11:35.040 --> 00:11:41.400]  更加沒有叫他用杖擊打盤石兩下而出水
[00:11:41.400 --> 00:11:43.840]  所以這次嚴格來說
[00:11:43.840 --> 00:11:47.840]  摩西就沒有做對事情了
[00:11:47.840 --> 00:11:50.960]  沒有做對事情的後果是什麼呢?
[00:11:50.960 --> 00:11:52.760]  後果就是
[00:11:52.760 --> 00:11:55.640]  引子多友對摩西和阿倫說
[00:11:55.640 --> 00:11:58.720]  「因爲你們不信我
[00:11:58.720 --> 00:12:03.280]  沒有在以色列人眼前尊我爲聖
[00:12:03.280 --> 00:12:10.040]  所以你們必不能領者會衆進入我所要賜給他們的地去」
[00:12:10.040 --> 00:12:12.760]  哇
[00:12:12.760 --> 00:12:14.400]  原來這麼大一件事
[00:12:14.400 --> 00:12:19.280]  引子的後果是令摩西和阿倫
[00:12:19.280 --> 00:12:22.640]  不能夠進入迦南這個流乃餘物之地
[00:12:22.640 --> 00:12:26.400]  是耶路華應許那羣以色列人的地方
[00:12:26.400 --> 00:12:28.600]  當我第一次看到這段的時候
[00:12:28.600 --> 00:12:32.280]  我很替摩西不值
[00:12:32.280 --> 00:12:33.400]  爲什麼?
[00:12:33.400 --> 00:12:37.560]  因爲之前他做對這麼多次的事情
[00:12:37.560 --> 00:12:39.120]  剛纔我舉了三個例子
[00:12:39.120 --> 00:12:42.120]  包括第四個就是今天
[00:12:42.120 --> 00:12:44.400]  我們看的《出家級紀》第十七章
[00:12:44.400 --> 00:12:48.760]  十四、十五、十六、十七這四次
[00:12:48.760 --> 00:12:50.280]  當會衆發怨言的時候
[00:12:50.280 --> 00:12:52.640]  摩西都做對事情
[00:12:52.640 --> 00:12:54.760]  但是到了《文書記》
[00:12:54.760 --> 00:12:57.080]  到最後
[00:12:57.080 --> 00:13:00.840]  竟然因爲這樣他發了怨言
[00:13:00.840 --> 00:13:03.480]  接着轟轟兩下
[00:13:03.480 --> 00:13:09.400]  令耶路華認爲這兩個人是不信他
[00:13:09.400 --> 00:13:12.400]  在百姓面前沒有尊他爲聖
[00:13:12.400 --> 00:13:15.320]  於是乎就不能進入迦南
[00:13:15.320 --> 00:13:18.120]  我真的覺得摩西很不值
[00:13:18.120 --> 00:13:18.880]  這麼慘
[00:13:18.880 --> 00:13:19.800]  做對這麼多事情
[00:13:19.800 --> 00:13:22.960]  只做錯一件事就已經不行了
[00:13:22.960 --> 00:13:26.080]  摩西是不是唯一的悲劇主角呢?
[00:13:26.080 --> 00:13:26.800]  不是的
[00:13:26.800 --> 00:13:30.480]  我們在聖經裏都看到有很多類似的例子
[00:13:30.480 --> 00:13:33.120]  沒有做對事情的例子
[00:13:33.120 --> 00:13:35.280]  我舉一個例子
[00:13:35.280 --> 00:13:37.560]  就是南國的好君王
[00:13:37.560 --> 00:13:38.920]  大家都知道
[00:13:38.920 --> 00:13:42.280]  在以色列國
[00:13:42.280 --> 00:13:44.760]  他們開始有皇帝
[00:13:44.760 --> 00:13:47.800]  但是之後就分了南北兩國
[00:13:47.800 --> 00:13:49.840]  耶羅伯安和羅伯安
[00:13:49.840 --> 00:13:52.720]  在北國就叫以色列
[00:13:52.720 --> 00:13:54.360]  南國就叫猶大
[00:13:54.360 --> 00:13:55.840]  北國所有
[00:13:55.840 --> 00:13:57.680]  直到他滅國的時候
[00:13:57.680 --> 00:14:02.480]  所有皇帝都是做耶和華眼中看爲惡的事
[00:14:02.480 --> 00:14:03.480]  而南國呢
[00:14:03.480 --> 00:14:04.680]  都不好不了多少
[00:14:04.680 --> 00:14:07.760]  但是南國起碼有八個
[00:14:07.760 --> 00:14:11.080]  作耶和華眼中看爲正的事的好君王
[00:14:11.080 --> 00:14:14.120]  這裏就是其中的六個
[00:14:14.120 --> 00:14:16.400]  大家可能看得不是很清楚
[00:14:16.400 --> 00:14:19.040]  不過這個不是重點
[00:14:19.040 --> 00:14:20.280]  重點就是
[00:14:20.280 --> 00:14:23.440]  當他們都是行耶和華眼中看爲正的事
[00:14:23.440 --> 00:14:29.360]  其實他們是效法了他們的爸爸
[00:14:29.360 --> 00:14:31.520]  或者一些好的師傅
[00:14:31.520 --> 00:14:34.040]  或者大魏王
[00:14:34.040 --> 00:14:36.080]  他們有人去效法
[00:14:36.080 --> 00:14:40.160]  所以變成了他們做得好
[00:14:40.160 --> 00:14:43.600]  但是這六個君王
[00:14:43.600 --> 00:14:45.280]  之後的那句
[00:14:45.280 --> 00:14:49.080]  就是指示憂譚還沒有廢去
[00:14:49.080 --> 00:14:52.520]  這六個君王都是這麼說
[00:14:52.520 --> 00:14:53.760]  雖然你做得很好
[00:14:53.760 --> 00:14:56.000]  行耶和華眼中看爲正的事
[00:14:56.000 --> 00:14:57.600]  指示差不多是
[00:14:57.600 --> 00:15:00.640]  但是憂譚還沒有廢去
[00:15:00.640 --> 00:15:02.800]  憂譚是一個什麼地方呢
[00:15:02.800 --> 00:15:05.920]  爲什麼要特別這樣說出來呢
[00:15:05.920 --> 00:15:10.800]  原來憂譚是未建聖殿之前
[00:15:10.800 --> 00:15:14.440]  百姓就在憂譚那裏敬拜耶和華
[00:15:14.440 --> 00:15:17.680]  憂譚其實不是隻有一個
[00:15:17.680 --> 00:15:18.800]  有很多個
[00:15:18.800 --> 00:15:22.320]  所以如果百姓要敬拜耶和華的時候
[00:15:22.320 --> 00:15:25.520]  他就拿着生畜要獻祭的東西
[00:15:25.520 --> 00:15:27.040]  去到憂譚那裏
[00:15:27.040 --> 00:15:28.960]  在家裏附近可能有一個
[00:15:28.960 --> 00:15:29.880]  他就去
[00:15:29.880 --> 00:15:31.400]  就在那裏獻祭
[00:15:31.400 --> 00:15:33.480]  完了就走了
[00:15:33.480 --> 00:15:35.640]  當時未有聖殿是可以的
[00:15:35.640 --> 00:15:41.520]  所羅門王未建殿
[00:15:41.520 --> 00:15:45.200]  但是當所羅門王建了殿之後
[00:15:45.200 --> 00:15:50.200]  就不應該再繼續在憂譚去敬拜耶和華
[00:15:50.200 --> 00:15:54.320]  就應該要去聖殿那裏了
[00:15:54.320 --> 00:15:58.840]  但是那幫百姓習慣了
[00:15:58.840 --> 00:16:01.040]  而且更加重要的是什麼呢
[00:16:01.040 --> 00:16:03.880]  是君王沒有廢去憂譚
[00:16:03.880 --> 00:16:09.080]  繼續有憂譚在那裏有什麼影響呢
[00:16:09.080 --> 00:16:11.440]  當然有影響
[00:16:11.440 --> 00:16:14.720]  因爲原來當我們敬拜耶和華的時候
[00:16:14.720 --> 00:16:16.800]  我們是要跟隨
[00:16:16.800 --> 00:16:21.240]  尤其是李美記所講的獻祭的方法
[00:16:21.240 --> 00:16:22.960]  很詳細去講的
[00:16:22.960 --> 00:16:26.200]  但是因爲當時也有很多異教
[00:16:26.200 --> 00:16:28.640]  一些風俗侵襲
[00:16:28.640 --> 00:16:34.760]  或者在猶太人的羣衆那裏
[00:16:34.760 --> 00:16:39.440]  所以那些所謂的正統的敬拜耶和華方法
[00:16:39.440 --> 00:16:41.240]  開始已經有一些雜質
[00:16:41.240 --> 00:16:45.240]  甚至有些拜偶像的情況發生
[00:16:45.240 --> 00:16:49.080]  變成了他們也會鼓勵
[00:16:49.080 --> 00:16:52.240]  不要再在憂譚那裏去敬拜耶和華
[00:16:52.240 --> 00:16:54.480]  要去的就去聖殿
[00:16:54.480 --> 00:16:56.480]  作爲一國之君
[00:16:56.480 --> 00:16:58.560]  你要做點事纔行
[00:16:58.560 --> 00:16:59.960]  百姓很容易
[00:16:59.960 --> 00:17:02.840]  當然會貪方便就去了憂譚那裏敬拜
[00:17:02.840 --> 00:17:05.320]  但是越走越遠越走越遠的時候
[00:17:05.320 --> 00:17:06.720]  就大件事
[00:17:06.720 --> 00:17:09.200]  這六個皇帝不知爲什麼
[00:17:09.200 --> 00:17:12.800]  沒有將憂譚廢去
[00:17:12.800 --> 00:17:18.120]  於是在指示憂譚還沒有廢去之後
[00:17:18.120 --> 00:17:23.560]  六個皇帝的言語都是這樣說
[00:17:23.560 --> 00:17:30.520]  就是百姓還行敗壞的事
[00:17:30.520 --> 00:17:32.440]  百姓還行敗壞的事
[00:17:32.440 --> 00:17:37.840]  他們間接因爲繼續在憂譚那裏去憲制
[00:17:37.840 --> 00:17:39.240]  他們越走越遠
[00:17:39.240 --> 00:17:41.560]  甚至被異教影響
[00:17:41.560 --> 00:17:43.120]  燒香憲制
[00:17:43.120 --> 00:17:44.880]  行敗壞的事
[00:17:44.880 --> 00:17:47.000]  這些都是不可以的
[00:17:47.000 --> 00:17:48.600]  就因爲這羣君王
[00:17:48.600 --> 00:17:50.160]  是他們做了很多事
[00:17:50.160 --> 00:17:51.760]  他們做了很多次
[00:17:51.760 --> 00:17:55.360]  但是憂譚還沒有廢去
[00:17:55.360 --> 00:17:58.200]  這就導致南國
[00:17:58.200 --> 00:17:59.480]  猶大
[00:17:59.480 --> 00:18:05.200]  最終都要面臨滅國的結局
[00:18:05.200 --> 00:18:09.200]  你說這是聖經的例子
[00:18:09.200 --> 00:18:12.480]  有沒有一些生活化的例子?有
[00:18:12.480 --> 00:18:14.200]  沒有做對事情的例子
[00:18:14.200 --> 00:18:16.680]  考車牌
[00:18:16.680 --> 00:18:20.480]  在香港我不肯定
[00:18:20.480 --> 00:18:23.280]  美國考車牌的時候
[00:18:23.280 --> 00:18:26.960]  每個考車的人上了車之後
[00:18:26.960 --> 00:18:29.360]  他是100分的
[00:18:29.360 --> 00:18:30.960]  滿分
[00:18:30.960 --> 00:18:32.400]  但是當你開的時候
[00:18:32.400 --> 00:18:38.040]  他有很多不同的動作需要做
[00:18:38.040 --> 00:18:40.880]  如果你能夠成功完成
[00:18:40.880 --> 00:18:42.120]  就會給你一個tick
[00:18:42.120 --> 00:18:45.200]  但是如果你那個動作做不到的話
[00:18:45.200 --> 00:18:47.080]  他就會給你一個交叉
[00:18:47.080 --> 00:18:49.160]  交叉就是扣分
[00:18:49.160 --> 00:18:52.680]  就將100扣5,扣10
[00:18:52.680 --> 00:18:55.240]  扣到如果不合格的時候
[00:18:55.240 --> 00:18:56.040]  沒辦法了
[00:18:56.040 --> 00:18:58.880]  你這次肥了腦,衰了
[00:18:58.880 --> 00:19:01.080]  你下次再來考吧
[00:19:01.080 --> 00:19:02.600]  是這樣的狀況
[00:19:02.600 --> 00:19:05.320]  那時候我和朋友一起說要
[00:19:05.320 --> 00:19:07.400]  準備考車牌
[00:19:07.400 --> 00:19:08.840]  那就去練
[00:19:08.840 --> 00:19:12.280]  練一下停車的方法
[00:19:12.280 --> 00:19:14.120]  實際上就不會
[00:19:14.120 --> 00:19:15.560]  咩咩咩咩
[00:19:15.560 --> 00:19:16.920]  又反過來
[00:19:16.920 --> 00:19:19.120]  不要有個刷刷的那一刻
[00:19:19.120 --> 00:19:21.680]  要練一些S字的泊車
[00:19:21.680 --> 00:19:26.960]  或者由一個上高速公路的那一刻
[00:19:26.960 --> 00:19:30.560]  你究竟能不能夠踩盡油
[00:19:30.560 --> 00:19:33.560]  讓那個車一上到高速公路的時候
[00:19:33.560 --> 00:19:35.160]  就和其他的車一樣
[00:19:35.160 --> 00:19:36.440]  大概都是這麼快
[00:19:36.440 --> 00:19:38.680]  因爲如果在高速公路,你開得慢
[00:19:38.680 --> 00:19:40.000]  反而是危險的
[00:19:40.000 --> 00:19:41.520]  就練這些東西
[00:19:41.520 --> 00:19:44.040]  當我們練到自信滿滿的時候
[00:19:44.040 --> 00:19:46.640]  有一個朋友去考
[00:19:46.640 --> 00:19:49.000]  我們祝福他
[00:19:49.000 --> 00:19:51.280]  不過兩分鐘就出來
[00:19:51.280 --> 00:19:52.200]  他說他衰了
[00:19:52.200 --> 00:19:54.000]  哇,爲什麼衰了
[00:19:54.000 --> 00:19:56.720]  我們練了那麼多
[00:19:56.720 --> 00:20:00.480]  原來他太緊張了
[00:20:00.480 --> 00:20:04.000]  將油門和煞車調轉了
[00:20:04.000 --> 00:20:06.080]  於是明明是要刷制
[00:20:06.080 --> 00:20:08.400]  卻是踩油門
[00:20:08.400 --> 00:20:11.840]  旁邊的考牌師傅
[00:20:11.840 --> 00:20:13.360]  哇,好害怕
[00:20:13.360 --> 00:20:16.560]  馬上踩他的煞車
[00:20:16.560 --> 00:20:22.320]  這件事導致考官落了一個大交叉
[00:20:22.320 --> 00:20:24.240]  就算你之後那些
[00:20:24.240 --> 00:20:26.360]  他說不需要再考了,你走得了
[00:20:26.360 --> 00:20:29.560]  因爲就算你之後那些事情全部剔了
[00:20:29.560 --> 00:20:31.080]  都沒用的
[00:20:31.080 --> 00:20:33.160]  你一個這麼大的交叉
[00:20:33.160 --> 00:20:36.200]  就算你做了多少個剔,都是沒用的
[00:20:36.200 --> 00:20:38.680]  這個人就買了教訓
[00:20:38.680 --> 00:20:41.240]  第二次了,他又再去考
[00:20:41.240 --> 00:20:44.440]  這次就不是兩分鐘,也有十幾分鍾
[00:20:44.440 --> 00:20:47.480]  回來之後,他說又衰了
[00:20:47.480 --> 00:20:49.400]  爲什麼
