
[00:00:00.000 --> 00:00:04.200]  所以我今天想透過一段經文跟大家去看看
[00:11:34.440 --> 00:11:36.440]  我們能夠擁抱
[00:11:36.440 --> 00:11:38.440]  合乎聖經真理的多元的話
[00:11:38.440 --> 00:11:40.440]  我們較能夠
[00:11:40.440 --> 00:11:42.440]  去保守這個
[00:11:42.440 --> 00:11:44.440]  合而為一的心
[00:11:44.440 --> 00:11:46.440]  所以我都會鼓勵弟兄姊妹
[00:11:46.440 --> 00:11:48.440]  當我們明白
[00:11:48.440 --> 00:11:50.440]  我們所有屬主的人
[00:11:50.440 --> 00:11:52.440]  都是一個蒙恩照的人
[00:11:52.440 --> 00:11:54.440]  我們就應該
[00:11:54.440 --> 00:11:56.440]  保持這個態度
[00:11:56.440 --> 00:11:58.440]  去在神國裏面
[00:11:58.440 --> 00:12:00.440]  最起碼和我們的弟兄姊妹
[00:12:00.440 --> 00:12:02.440]  去彼此的
[00:12:02.440 --> 00:12:04.440]  結連
[00:12:04.440 --> 00:12:06.440]  彼此的竭力保守
[00:12:06.440 --> 00:12:08.440]  這個合而為一的心
[00:12:08.440 --> 00:12:10.440]  這個是我想講的
[00:12:10.440 --> 00:12:12.440]  因為如果我們都不能夠
[00:12:12.440 --> 00:12:14.440]  感恩彼此的好好的結連的話
[00:12:14.440 --> 00:12:16.440]  我們怎樣
[00:12:16.440 --> 00:12:18.440]  去見證主呢
[00:12:18.440 --> 00:12:20.440]  是不是
[00:12:20.440 --> 00:12:24.440]  如果你再看
[00:12:24.440 --> 00:12:26.440]  第四節開始講
[00:12:26.440 --> 00:12:28.440]  第四節開始講
[00:12:28.440 --> 00:12:30.440]  你會更加看到
[00:12:30.440 --> 00:12:32.440]  第四、五、六這三節
[00:12:32.440 --> 00:12:34.440]  是在講七個一
[00:12:34.440 --> 00:12:37.440]  和我今天定的題目有關
[00:12:37.440 --> 00:12:39.440]  我叫做七一共同體
[00:12:39.440 --> 00:12:41.440]  其實這七個一
[00:12:41.440 --> 00:12:43.440]  是進一步講
[00:12:43.440 --> 00:12:45.440]  屬神的子民
[00:12:45.440 --> 00:12:47.440]  屬神的群體
[00:12:47.440 --> 00:12:49.440]  是怎樣結連成為一體
[00:12:49.440 --> 00:12:51.440]  這七個一
[00:12:51.440 --> 00:12:53.440]  我們數一下這七個一
[00:12:53.440 --> 00:12:56.440]  數不數到有七個一在這裏
[00:12:56.440 --> 00:12:58.440]  我們一起數
[00:12:58.440 --> 00:13:01.440]  第一身體只有一個
[00:13:01.440 --> 00:13:03.440]  性靈只有一個
[00:13:03.440 --> 00:13:05.440]  正如你們蒙召
[00:13:05.440 --> 00:13:07.440]  同有一個子望
[00:13:07.440 --> 00:13:09.440]  接著呢
[00:13:09.440 --> 00:13:11.440]  一主一信一洗
[00:13:11.440 --> 00:13:13.440]  最後是一神
[00:13:13.440 --> 00:13:15.440]  是不是七個一
[00:13:15.440 --> 00:13:17.440]  我們有七個一在我們當中
[00:13:17.440 --> 00:13:20.440]  這七個一是否在你的生命裏
[00:13:20.440 --> 00:13:22.440]  這七個一是否在我的生命裏
[00:13:22.440 --> 00:13:24.440]  如果我們認識這七個一
[00:13:24.440 --> 00:13:26.440]  認識這七個一在我們生命裏
[00:13:26.440 --> 00:13:28.440]  我們就能夠更加知道
[00:13:28.440 --> 00:13:31.440]  我們是成為一體的
[00:13:31.440 --> 00:13:35.440]  所以我叫我們做七一共同體
[00:13:35.440 --> 00:13:37.440]  在七個一裏
[00:13:37.440 --> 00:13:39.440]  我們成為一體
[00:13:39.440 --> 00:13:43.440]  第四節說
[00:13:43.440 --> 00:13:45.440]  身體只有一個
[00:13:45.440 --> 00:13:47.440]  這個身體是指基督的身體
[00:13:47.440 --> 00:13:50.440]  基督的身體也是在講教會
[00:13:50.440 --> 00:13:53.440]  雖然我們有不同的堂會
[00:13:53.440 --> 00:13:55.440]  不過教會基督的身體只有一個
[00:13:55.440 --> 00:13:57.440]  所以這種結連
[00:13:57.440 --> 00:13:59.440]  這種身體的組合
[00:13:59.440 --> 00:14:01.440]  這個身體成為一個身體
[00:14:01.440 --> 00:14:03.440]  其實不只是我們這裏
[00:14:03.440 --> 00:14:05.440]  其實包含其他信耶穌的人
[00:14:05.440 --> 00:14:08.440]  都可以和我們一起結連
[00:14:08.440 --> 00:14:10.440]  可以嗎
[00:14:10.440 --> 00:14:12.440]  想到身體
[00:14:12.440 --> 00:14:14.440]  如果你理解你自己的身體
[00:14:14.440 --> 00:14:16.440]  或者一個人的身體
[00:14:16.440 --> 00:14:18.440]  你就會看見
[00:14:18.440 --> 00:14:21.440]  身體應該是一個整體
[00:14:21.440 --> 00:14:23.440]  如果你少了一些東西
[00:14:23.440 --> 00:14:25.440]  應該不是很正常
[00:14:25.440 --> 00:14:27.440]  又或者
[00:14:27.440 --> 00:14:29.440]  你身體裏面
[00:14:29.440 --> 00:14:31.440]  全部都是那種器官
[00:14:31.440 --> 00:14:34.440]  是不是很可怕
[00:14:34.440 --> 00:14:36.440]  聖經真的這樣說
[00:14:36.440 --> 00:14:39.440]  它說起刀是眼嗎
[00:14:39.440 --> 00:14:41.440]  起刀是耳嗎
[00:14:41.440 --> 00:14:43.440]  如果你多兩隻眼
[00:14:43.440 --> 00:14:45.440]  你都很可怕
[00:14:45.440 --> 00:14:47.440]  你多兩隻手
[00:14:47.440 --> 00:14:49.440]  不知道怎樣運作
[00:14:49.440 --> 00:14:51.440]  OK
[00:14:51.440 --> 00:14:54.440]  這裏的身體
[00:14:54.440 --> 00:14:56.440]  其實是說我們是一個身體
[00:14:56.440 --> 00:14:58.440]  有另一個意思
[00:14:58.440 --> 00:15:00.440]  這個意思我們看看
[00:15:00.440 --> 00:15:02.440]  看前一點
[00:15:02.440 --> 00:15:04.440]  耳不鎖尊二章十六節到十八節
[00:15:04.440 --> 00:15:06.440]  我們看看這段經文說什麼
[00:15:06.440 --> 00:15:09.440]  耳不鎖尊二章十六節到十八節
[00:15:09.440 --> 00:15:11.440]  我們一起讀好不好
[00:15:11.440 --> 00:15:18.440]  這段聖經是說什麼呢
[00:15:18.440 --> 00:15:20.440]  耳不鎖尊是說
[00:15:20.440 --> 00:15:23.440]  外邦人是一下
[00:15:23.440 --> 00:15:25.440]  以色列人是另一下
[00:15:25.440 --> 00:15:28.440]  直著耶穌基督在十字架上
[00:15:28.440 --> 00:15:30.440]  所作成的救恩
[00:15:30.440 --> 00:15:32.440]  滅了冤仇
[00:15:32.440 --> 00:15:34.440]  彼此為敵的這種冤仇
[00:15:34.440 --> 00:15:37.440]  透過耶穌基督的救恩已經消滅了
[00:15:37.440 --> 00:15:40.440]  而且直著十字架的救恩
[00:15:40.440 --> 00:15:42.440]  將兩下
[00:15:42.440 --> 00:15:45.440]  將這兩班原本是彼此分離
[00:15:45.440 --> 00:15:47.440]  彼此敵對的群體
[00:15:47.440 --> 00:15:49.440]  合為一
[00:15:49.440 --> 00:15:53.440]  而且這兩個成為一體的族群
[00:15:53.440 --> 00:15:55.440]  是與神和好鳥
[00:15:55.440 --> 00:15:57.440]  他們怎麼知道呢
[00:15:57.440 --> 00:16:01.440]  是透過聖靈將這個訊息告訴他們
[00:16:01.440 --> 00:16:03.440]  這段聖經是說這件事
[00:16:03.440 --> 00:16:05.440]  所以第四節是說什麼呢
[00:16:05.440 --> 00:16:07.440]  一個身體
[00:16:07.440 --> 00:16:09.440]  一個聖靈
[00:16:09.440 --> 00:16:11.440]  其實聖靈就是將
[00:16:11.440 --> 00:16:16.440]  這兩下與神和好的訊息
[00:16:16.440 --> 00:16:22.440]  加比這兩個族群的人
[00:16:22.440 --> 00:16:26.440]  身體只有一個
[00:16:26.440 --> 00:16:27.440]  這個身體
[00:16:27.440 --> 00:16:30.440]  如果將它比喻為以色列和外邦人
[00:16:30.440 --> 00:16:33.440]  其實從前他們是不能夠合在一起的
[00:16:33.440 --> 00:16:37.440]  因為以色列人覺得自己是選民
[00:16:37.440 --> 00:16:40.440]  那些外邦人是外人
[00:16:40.440 --> 00:16:42.440]  但是因為耶穌基督的犧牲
[00:16:42.440 --> 00:16:45.440]  就將這個圍牆打破了
[00:16:45.440 --> 00:16:47.440]  所以弟子們
[00:16:47.440 --> 00:16:49.440]  如果我們看回今天我們所有的人
[00:16:49.440 --> 00:16:51.440]  所有屬主的人
[00:16:51.440 --> 00:16:53.440]  都成為一個身體
[00:16:53.440 --> 00:16:57.440]  這個冤仇和中間的牆
[00:16:57.440 --> 00:16:59.440]  都已經因為耶穌基督的救恩
[00:16:59.440 --> 00:17:01.440]  打破了
[00:17:01.440 --> 00:17:02.440]  消滅了
[00:17:02.440 --> 00:17:03.440]  移除了
[00:17:03.440 --> 00:17:05.440]  所以我們能夠
[00:17:05.440 --> 00:17:07.440]  同為一個身體
[00:17:07.440 --> 00:17:11.440]  如果你理解什麼是一個身體呢
[00:17:11.440 --> 00:17:13.440]  你就會知道
[00:17:13.440 --> 00:17:18.440]  在我們當中是不應該彼此排斥的
[00:17:18.440 --> 00:17:20.440]  如果一個身體出現排斥的情況
[00:17:20.440 --> 00:17:22.440]  會怎樣呢
[00:17:22.440 --> 00:17:24.440]  很嚴重的
[00:17:24.440 --> 00:17:25.440]  很嚴重的
[00:17:25.440 --> 00:17:27.440]  你知不知道現在有些病呢
[00:17:27.440 --> 00:17:30.440]  就是因為身體的免疫系統裡的白血球
[00:17:30.440 --> 00:17:33.440]  去打回自己身體裡的組織
[00:17:33.440 --> 00:17:39.440]  這個人就會帶來極大的破損和疾病
[00:17:39.440 --> 00:17:40.440]  對不對
[00:17:40.440 --> 00:17:42.440]  我們說一個身體
[00:17:42.440 --> 00:17:44.440]  如果你理解
[00:17:44.440 --> 00:17:46.440]  耶穌是怎麼說的呢
