
[00:00:00.000 --> 00:00:03.440]  今日是張臨期第二個主日
[00:03:18.400 --> 00:03:21.320]  斷是非也不憑耳聞
[00:03:21.320 --> 00:03:24.680]  祂卻是以公義審判窮人
[00:03:24.680 --> 00:03:29.040]  以正直判斷世上的謙卑的人
[00:03:29.040 --> 00:03:31.800]  以口中的杖擊打這個世界
[00:03:31.800 --> 00:03:34.640]  以嘴裡的氣殺戮惡人
[00:03:34.640 --> 00:03:37.240]  公義必當祂的腰帶
[00:03:37.240 --> 00:03:40.840]  信實必當祂脅下的帶子
[00:03:40.840 --> 00:03:41.840]  另一方面
[00:03:41.840 --> 00:03:44.560]  豺狼必與綿羊高同居
[00:03:44.560 --> 00:03:47.440]  豹與山羊高同餓
[00:03:47.440 --> 00:03:52.080]  兆狀獅子與牛獨並肥畜同群
[00:03:52.080 --> 00:03:54.680]  小孩子要牽引他們
[00:03:54.680 --> 00:03:56.600]  牛與熊同食
[00:03:56.600 --> 00:03:58.920]  牛獨必與小熊同餓
[00:03:58.920 --> 00:04:02.120]  獅子必吃草與牛一樣
[00:04:02.120 --> 00:04:06.400]  吃奶的孩子必換撒在餵蛇的洞口
[00:04:06.400 --> 00:04:10.160]  斷奶的嬰孩必按守在毒蛇的穴上
[00:04:10.160 --> 00:04:11.640]  在我聖山的遍處
[00:04:11.640 --> 00:04:14.000]  這一切都不傷人不害物
[00:04:14.000 --> 00:04:16.960]  因為認識耶和華的知識要充滿遍地
[00:04:16.960 --> 00:04:19.680]  好像水充滿洋海一樣
[00:04:19.680 --> 00:04:20.960]  到哪一日
[00:04:20.960 --> 00:04:22.280]  到那一日
[00:04:22.280 --> 00:04:25.560]  耶西的根必立作萬民的大旗
[00:04:25.560 --> 00:04:27.560]  外邦人必尋求祂
[00:04:27.560 --> 00:04:29.480]  祂安息之所
[00:04:29.480 --> 00:04:32.360]  大有榮耀
[00:04:32.360 --> 00:04:38.000]  先知講出一個遠像
[00:04:38.000 --> 00:04:42.960]  一個我們要努力建造的世界前景
[00:04:42.960 --> 00:04:45.800]  先知的話可以分為兩個部分
[00:04:45.800 --> 00:04:49.560]  頭部分是一個公義的遠像
[00:04:49.560 --> 00:04:53.720]  第二部分是講和平的遠像
[00:04:53.720 --> 00:04:57.960]  先講公義的遠像
[00:04:57.960 --> 00:04:59.560]  第十一章第一節說
[00:04:59.560 --> 00:05:02.120]  從耶西的本必發一條
[00:05:02.120 --> 00:05:06.440]  從祂的根生的子子必結果實
[00:05:06.440 --> 00:05:10.320]  耶西是大衛的父親
[00:05:10.320 --> 00:05:12.120]  耶西生了大衛
[00:05:12.120 --> 00:05:19.280]  大衛的後裔開展了一系列的一脈的弟系
[00:05:19.280 --> 00:05:21.080]  但終歸我們都知道
[00:05:21.080 --> 00:05:23.840]  在歷史裏我們看到他們的失敗
[00:05:23.840 --> 00:05:28.760]  這些的帝王沒有將神的公義帶來人間
[00:05:28.760 --> 00:05:32.600]  也沒有造成永久的和平
[00:05:32.600 --> 00:05:36.720]  耶西這個樹幹差不多已經傾覆了
[00:05:36.720 --> 00:05:38.720]  在這個殘幹裏面
[00:05:38.720 --> 00:05:43.120]  先知說祂會生出一條幼若的枝條出來
[00:05:43.120 --> 00:05:45.760]  這個若不堪封的枝條
[00:05:45.760 --> 00:05:47.640]  祂慢慢會長大
[00:05:47.640 --> 00:05:49.920]  祂會改變這個世界
[00:05:49.920 --> 00:05:54.520]  我們知道今天這個枝條就是耶穌
[00:05:54.520 --> 00:05:56.520]  耶穌作為耶西的苗裔
[00:05:56.520 --> 00:05:58.320]  祂是大衛的子孫
[00:05:58.320 --> 00:06:04.120]  祂的生命默默地改造了我們這個不濟的世界
[00:06:04.120 --> 00:06:05.680]  耶穌第一次降臨的時候
[00:06:05.680 --> 00:06:08.800]  祂展開了祂公義的工程
[00:06:08.800 --> 00:06:10.600]  祂總是會再來的
[00:06:10.600 --> 00:06:14.640]  這樣這個公義就會圓滿實現
[00:06:14.640 --> 00:06:15.840]  卑微的耶穌
[00:06:15.840 --> 00:06:20.920]  以及所有卑微的跟從耶穌的人
[00:06:20.920 --> 00:06:26.520]  是在這個世界上怎樣去成就這個公義的呢?
[00:06:26.520 --> 00:06:28.320]  先知第二節這樣說
[00:06:28.320 --> 00:06:32.080]  他說:耶和華的靈必住在他的身上
[00:06:32.080 --> 00:06:34.680]  使得他們有智慧和聰明的靈
[00:06:34.680 --> 00:06:37.000]  謀略和有能力的靈
[00:06:37.000 --> 00:06:40.720]  知識和敬畏耶和華的靈
[00:06:40.720 --> 00:06:42.560]  原來要成就公義
[00:06:42.560 --> 00:06:45.760]  必須依靠神的靈
[00:06:45.760 --> 00:06:47.600]  有神的靈在
[00:06:47.600 --> 00:06:54.560]  才能擺脫人性的自私和庇護
[00:06:54.560 --> 00:06:56.240]  有神的靈在
[00:06:56.240 --> 00:07:00.440]  人才能擺脫人性的自私和庇護
[00:07:00.440 --> 00:07:03.320]  神的靈讓人有智慧和聰明
[00:07:03.320 --> 00:07:05.920]  這裡分開三組來說
[00:07:05.920 --> 00:07:08.080]  智慧和聰明
[00:07:08.080 --> 00:07:13.720]  這個就是辨明正義與不義的這種智慧
[00:07:13.720 --> 00:07:19.160]  能夠按正義去規劃一個社會或歷史的前景
[00:07:19.160 --> 00:07:22.920]  這個就是正義的智
[00:07:22.920 --> 00:07:27.080]  神的靈同時讓人有謀略和能力
[00:07:27.080 --> 00:07:35.120]  有才幹、有能力去實現正義而美善的計劃
[00:07:35.120 --> 00:07:38.560]  這個是正義的勇
[00:07:38.560 --> 00:07:40.640]  有智而無勇
[00:07:40.640 --> 00:07:44.680]  或者說有軟匠而無執行力
[00:07:44.680 --> 00:07:47.320]  就留於吹水
[00:07:47.320 --> 00:07:49.560]  有勇而無智
[00:07:49.560 --> 00:07:52.640]  即是有實力卻沒有方向
[00:07:52.640 --> 00:07:55.680]  這個就留於戀麗
[00:07:55.680 --> 00:08:00.400]  有智有勇還要加上一個人心
[00:08:00.400 --> 00:08:07.280]  神的靈也讓人有照識和敬畏耶和華的心
[00:08:07.280 --> 00:08:11.960]  這個就是領導者應該有的靈性的內涵
[00:08:11.960 --> 00:08:15.120]  這個就是正義的人
[00:08:15.120 --> 00:08:17.120]  敬畏耶和華的心
[00:08:17.120 --> 00:08:21.760]  將會不斷去校正智與勇的方向
[00:08:21.760 --> 00:08:29.040]  也將力量灌注在智與勇之中
[00:08:29.040 --> 00:08:30.960]  祂會怎樣做呢?
[00:08:30.960 --> 00:08:34.320]  第三節和第四節才說
[00:08:34.320 --> 00:08:38.480]  祂必以敬畏耶和華為諾行審判
[00:08:38.480 --> 00:08:42.840]  不憑眼見斷是非也不憑耳聞
[00:08:42.840 --> 00:08:45.320]  祂是要以公義審判貧窮人
[00:08:45.320 --> 00:08:48.360]  以正直判斷世上的謙卑人
[00:08:48.360 --> 00:08:51.120]  以口中的仗擊打世界
[00:08:51.120 --> 00:08:54.880]  以嘴裡的氣殺戮惡人
[00:08:54.880 --> 00:08:57.600]  敬畏耶和華的王者
[00:08:57.600 --> 00:09:03.640]  或者說真是有一種耶和華的靈的管治者
[00:09:03.640 --> 00:09:07.080]  他們審判的時候
[00:09:07.080 --> 00:09:09.880]  不是憑眼見
[00:09:09.880 --> 00:09:13.480]  即是說他們不是憑表面的觀察
[00:09:13.480 --> 00:09:14.840]  不是這樣的
[00:09:14.840 --> 00:09:17.960]  也都斷是非不憑耳聞
[00:09:17.960 --> 00:09:20.720]  他們去做一個正義的判斷的時候
[00:09:20.720 --> 00:09:23.080]  祂不是道定圖說的
[00:09:23.080 --> 00:09:29.400]  更加不會以一些虛無縹緲的理由去屈往正直
[00:09:29.400 --> 00:09:32.320]  祂以公義審判貧窮人
[00:09:32.320 --> 00:09:36.360]  祂為貧窮的人伸張實質的正義
[00:09:36.360 --> 00:09:38.680]  在一個貧富懸殊的社會
[00:09:38.680 --> 00:09:42.360]  這一點是很值得我們多加留意
[00:09:42.360 --> 00:09:43.560]  接著聖經說
[00:09:43.560 --> 00:09:45.680]  祂為謙卑人
[00:09:45.680 --> 00:09:47.280]  甚麼叫做謙卑人呢?
[00:09:47.280 --> 00:09:50.000]  即是那些被社會踐踏的人
[00:09:50.000 --> 00:09:53.480]  這個王者會為那些被社會踐踏的人
[00:09:53.480 --> 00:09:56.880]  制定一些實質有益的措施
[00:09:56.880 --> 00:09:59.440]  在一個金權的世界裏面
[00:09:59.440 --> 00:10:01.960]  管治者要如何管束自己
[00:10:01.960 --> 00:10:04.840]  才能夠做到這一點呢?
[00:10:04.840 --> 00:10:06.560]  正義的王者
[00:10:06.560 --> 00:10:08.480]  他口中的真理
[00:10:08.480 --> 00:10:10.200]  他的律令
[00:10:10.200 --> 00:10:13.040]  會指證這個世界的邪惡
[00:10:13.040 --> 00:10:15.840]  而他的正義的判決
[00:10:15.840 --> 00:10:22.000]  才說他會殺戮惡人,剪除惡人
[00:10:22.000 --> 00:10:24.760]  這就是正義的世界的前景
[00:10:24.760 --> 00:10:26.320]  在正義的世界裏面
[00:10:26.320 --> 00:10:29.240]  窮人與弱者會被建立
[00:10:29.240 --> 00:10:33.600]  惡人會得到應有的懲罰
[00:10:33.600 --> 00:10:35.640]  這根本就是香港人
[00:10:35.640 --> 00:10:38.320]  夢寐以求的世界
[00:10:38.320 --> 00:10:40.440]  惡人被消滅
[00:10:40.440 --> 00:10:43.440]  被踐踏的人被扶起
[00:10:43.440 --> 00:10:47.520]  窮人不再被欺凌
[00:10:47.520 --> 00:10:52.960]  暫時我們這個世界
[00:10:52.960 --> 00:10:55.440]  與先知所說的那個世界
[00:10:55.440 --> 00:10:58.880]  仍然有一段很大的距離
[00:10:58.880 --> 00:11:00.240]  展望將來
[00:11:00.240 --> 00:11:02.320]  也不知道何年何日
[00:11:02.320 --> 00:11:06.840]  世界會像先知所說的那個世界一樣
[00:11:06.840 --> 00:11:08.920]  但我們相信
[00:11:08.920 --> 00:11:11.480]  耶穌來過這個世界
[00:11:11.480 --> 00:11:15.840]  耶穌祂自己就是一個正義的種子
[00:11:15.840 --> 00:11:19.560]  祂已經將生命澆灌在大地之上
[00:11:19.560 --> 00:11:23.000]  這粒種子已經種在人間
[00:11:23.000 --> 00:11:25.960]  祂發出一個很幼弱的苗
[00:11:25.960 --> 00:11:29.240]  這個苗默默地成長
[00:11:29.240 --> 00:11:31.000]  我們相信
[00:11:31.000 --> 00:11:32.320]  有朝一日
[00:11:32.320 --> 00:11:34.320]  耶穌會再回來
[00:11:34.320 --> 00:11:38.360]  這個世界終會有最後的圓滿
[00:11:38.360 --> 00:11:41.480]  正義是會得到伸張的
[00:11:41.480 --> 00:11:42.920]  故此弟兄姊妹
[00:11:42.920 --> 00:11:45.040]  讓我們不要灰心
[00:11:45.040 --> 00:11:46.880]  懷著信心
[00:11:46.880 --> 00:11:48.800]  堅持盼望
[00:11:48.800 --> 00:11:49.960]  在這個世界
[00:11:49.960 --> 00:11:51.880]  做我們應該做的事
[00:11:51.880 --> 00:11:53.920]  每個人總有你的遺憤
[00:11:53.920 --> 00:11:56.200]  為這個正義而奮鬥
[00:11:56.200 --> 00:11:57.760]  終有一天
[00:11:57.760 --> 00:12:02.280]  正義的世界是會來臨的
[00:12:02.280 --> 00:12:06.240]  正義與和平總是攜手前進的
[00:12:06.240 --> 00:12:10.160]  沒有正義就無法談論和平
[00:12:10.160 --> 00:12:12.040]  同樣沒有和平
[00:12:12.040 --> 00:12:14.720]  也無法構想正義
[00:12:14.720 --> 00:12:17.840]  故此先知講正義的遠像的時候
[00:12:17.840 --> 00:12:21.160]  他同時講和平的遠像
[00:12:21.160 --> 00:12:22.160]  接著我們看看
[00:12:22.160 --> 00:12:26.120]  先知怎樣去講和平的遠像
[00:12:26.120 --> 00:12:28.320]  第六節到第八節
[00:12:28.320 --> 00:12:32.160]  豺狼必與綿羊羔同居
[00:12:32.160 --> 00:12:35.280]  豹子與山羊羔同餓
[00:12:35.280 --> 00:12:39.120]  兆狀獅子與牛獨並肥畜同群
[00:12:39.120 --> 00:12:41.320]  小孩子要牽引牠們
[00:12:41.320 --> 00:12:43.360]  牛與熊同食
[00:12:43.360 --> 00:12:46.160]  牛獨與小熊同餓
[00:12:46.160 --> 00:12:49.480]  獅子必吃草與牛一樣
[00:12:49.480 --> 00:12:52.560]  吃奶的孩子
[00:12:52.560 --> 00:12:53.680]  他們在玩
[00:12:53.680 --> 00:12:54.480]  玩在哪裡?
[00:12:54.480 --> 00:12:56.000]  在餵蛇的洞口
[00:12:56.000 --> 00:12:57.920]  在毒蛇的洞口玩
[00:12:57.920 --> 00:13:00.760]  斷奶的嬰孩
[00:13:00.760 --> 00:13:06.680]  必按手在毒蛇的穴上
[00:13:06.680 --> 00:13:10.280]  這是一個不可想像的和平世界
[00:13:10.280 --> 00:13:12.200]  想你都未想過
[00:13:12.200 --> 00:13:15.000]  想你都想不到
[00:13:15.000 --> 00:13:18.360]  這是一個不可想像的和平世界
[00:13:18.360 --> 00:13:20.080]  先知的和平想像
[00:13:20.080 --> 00:13:23.040]  不再停留在人類社會的層面
[00:13:23.040 --> 00:13:27.760]  而是擴大到整個生態的層面
[00:13:27.760 --> 00:13:29.760]  不單止是人與人
[00:13:29.760 --> 00:13:33.760]  更加是獸與獸之間的和平
[00:13:33.760 --> 00:13:36.880]  不單單是牽涉到加速
[00:13:36.880 --> 00:13:39.600]  更加牽涉到猛獸
[00:13:39.600 --> 00:13:43.480]  這是一個全面的和平
[00:13:43.480 --> 00:13:45.800]  人與人之間的和平
[00:13:45.800 --> 00:13:50.000]  必須要擴大到人與萬物之間的和平
[00:13:50.000 --> 00:13:53.200]  這樣才能夠最終實現真正的
[00:13:53.200 --> 00:13:55.240]  全面的和平
[00:13:55.240 --> 00:14:00.840]  一個人如果能夠愛護一些很小的生命
[00:14:00.840 --> 00:14:05.600]  他對於他人的接納度
[00:14:05.600 --> 00:14:08.200]  一定會高很多
[00:14:08.200 --> 00:14:11.400]  瘋子海有一幅很出名的漫畫
[00:14:11.400 --> 00:14:13.880]  叫做《螞蟻搬家》
[00:14:13.880 --> 00:14:20.480]  畫面中有一對螞蟻在前進
[00:14:20.480 --> 00:14:25.480]  有個小蚊子在螞蟻的行進路線上
[00:14:25.480 --> 00:14:29.280]  放了幾張很矮的椅子
[00:14:29.280 --> 00:14:32.280]  造成一個隧道的效果
[00:14:32.280 --> 00:14:36.520]  螞蟻可以在椅子下安然前進
[00:14:36.520 --> 00:14:39.240]  不受其他人的騷擾
[00:14:39.240 --> 00:14:42.440]  對一隻螞蟻都能夠這樣
[00:14:42.440 --> 00:14:47.040]  就能夠很容易對他人留有空間
[00:14:47.040 --> 00:14:55.880]  讓他人在空間裏經過,這樣才能造成和平
[00:14:55.880 --> 00:15:01.560]  「豺狼與無助的小綿羊和平共處」
[00:15:01.560 --> 00:15:05.840]  這個在香港是不能想像的
[00:15:05.840 --> 00:15:07.840]  想也想不到
[00:15:07.840 --> 00:15:12.400]  狼會羊一起同住
[00:15:12.400 --> 00:15:14.920]  獅子與牛一起
[00:15:14.920 --> 00:15:17.400]  牛與熊一起
[00:15:17.400 --> 00:15:22.400]  所有的東西都能夠和平共處
[00:15:22.400 --> 00:15:24.520]  「食奶的孩子」
[00:15:24.520 --> 00:15:28.200]  應該是最無知、最無助的
[00:15:28.200 --> 00:15:30.200]  最無知、最無助的人
[00:15:30.200 --> 00:15:34.120]  竟然能夠與最毒的毒蛇玩
[00:15:34.120 --> 00:15:38.600]  這簡直是匪夷所思
[00:15:38.600 --> 00:15:40.720]  在這裏先知所說的就是
[00:15:40.720 --> 00:15:43.600]  人世間一切的弱肉強食
[00:15:43.600 --> 00:15:45.600]  和暴力的對抗
[00:15:45.600 --> 00:15:48.600]  所有這些場面都消失
[00:15:48.600 --> 00:15:50.400]  最強大的
[00:15:50.400 --> 00:15:52.960]  不再欺凌最弱小的
[00:15:52.960 --> 00:15:56.160]  所有的生命
[00:15:56.160 --> 00:15:58.760]  一起在這裏玩
[00:15:58.760 --> 00:16:02.400]  一起在這裏享受生命的樂趣
[00:16:02.400 --> 00:16:06.640]  這些根本就是我們夢寐以求的和平
[00:16:06.640 --> 00:16:09.760]  在先知的和平的想像裏面
[00:16:09.760 --> 00:16:14.600]  連獅子都變成食草的動物
[00:16:14.600 --> 00:16:17.760]  這基本上是難以想像的
[00:16:17.760 --> 00:16:22.560]  當然若果獅子都能夠變成素食者
[00:16:22.560 --> 00:16:26.160]  則人類變成素食者
[00:16:26.160 --> 00:16:28.400]  相對來說就沒那麼難
[00:16:28.400 --> 00:16:30.800]  也不是不可能
[00:16:30.800 --> 00:16:32.800]  人能夠素食
[00:16:32.800 --> 00:16:35.400]  不單單能夠善待動物
[00:16:35.400 --> 00:16:39.120]  也促進這個世界的糧食正義
[00:16:39.120 --> 00:16:43.120]  也更加能夠保護生態
[00:16:43.120 --> 00:16:46.320]  現在我不是一個素食者
[00:16:46.320 --> 00:16:51.600]  不過我的心向著這個方向前進
[00:16:51.600 --> 00:16:53.200]  人能夠愛動物
[00:16:53.200 --> 00:16:55.880]  善待弱者
[00:16:55.880 --> 00:17:00.840]  這樣才是和平真正的開端
[00:17:00.840 --> 00:17:03.360]  要創造和平需要全方位的努力
[00:17:03.360 --> 00:17:08.280]  要打破兩極對立競爭的思考方式
[00:17:08.280 --> 00:17:09.600]  做豺狼的
[00:17:09.600 --> 00:17:11.960]  不要經常想著要吃羊
[00:17:11.960 --> 00:17:14.880]  其實兩者是可以同居的
[00:17:14.880 --> 00:17:17.600]  贏在起跑線上的
[00:17:17.600 --> 00:17:19.960]  其實都是可以停下來的
[00:17:19.960 --> 00:17:23.160]  和跑得慢的一起去享受
[00:17:23.160 --> 00:17:26.680]  一起跑步的樂趣
[00:17:26.680 --> 00:17:29.320]  每個人都多一些遊戲的意識
[00:17:29.320 --> 00:17:30.680]  所謂遊戲
[00:17:30.680 --> 00:17:32.720]  不是經常回家玩遊戲機
[00:17:32.720 --> 00:17:33.800]  所謂遊戲
[00:17:33.800 --> 00:17:37.000]  其實是放下一個功利的計算
[00:17:37.000 --> 00:17:41.560]  而享受一種純粹的生命的情趣
[00:17:41.560 --> 00:17:43.440]  要創造和平
[00:17:43.440 --> 00:17:45.400]  我們必須要堅持
[00:17:45.400 --> 00:17:47.800]  首先要堅持正義
[00:17:47.800 --> 00:17:49.720]  有了正義
[00:17:49.720 --> 00:17:54.040]  我們就應該努力去實現全面的和平
[00:17:54.040 --> 00:17:57.760]  正義和和平都是我們每一個人的夢想
[00:17:57.760 --> 00:17:59.640]  我們相信耶穌基督
[00:17:59.640 --> 00:18:01.520]  祂藉著十字架的愛
[00:18:01.520 --> 00:18:05.280]  已經將正義與和平的種子埋下
[00:18:05.280 --> 00:18:08.640]  我們是等待耶穌基督再來的人
[00:18:08.640 --> 00:18:10.120]  我們亦都知道
[00:18:10.120 --> 00:18:12.800]  這個正義與和平的種子
[00:18:12.800 --> 00:18:14.240]  其實在這個世界裏面
[00:18:14.240 --> 00:18:17.040]  在歷史裏面默默地在成長
[00:18:17.040 --> 00:18:20.120]  發芽、生長
[00:18:20.120 --> 00:18:21.520]  我們要努力
[00:18:21.520 --> 00:18:23.160]  各位弟兄姊妹
[00:18:23.160 --> 00:18:24.560]  讓我們努力
[00:18:24.560 --> 00:18:27.320]  在不義的世界堅持正義
[00:18:27.320 --> 00:18:31.240]  在憎恨的地方播種仁愛
[00:18:31.240 --> 00:18:34.600]  先知的遠像最後這樣講第十節
[00:18:34.600 --> 00:18:35.560]  到那一日
[00:18:35.560 --> 00:18:39.200]  耶穌的根必作萬民的大旗
[00:18:39.200 --> 00:18:41.680]  外邦人必要尋求祂
[00:18:41.680 --> 00:18:45.160]  祂安息之所大有榮耀
[00:18:45.160 --> 00:18:48.760]  總有一日
[00:18:48.760 --> 00:18:51.960]  耶穌的根即是耶穌
[00:18:51.960 --> 00:18:53.400]  祂的生命
[00:18:53.400 --> 00:18:59.120]  祂將會成為萬國跟隨的王旗
[00:18:59.120 --> 00:19:03.800]  每個人都跟從祂的引導
[00:19:03.800 --> 00:19:07.760]  願正義與和平早日降臨
[00:19:07.760 --> 00:19:12.040]  也願榮耀歸於聖父、聖子、聖靈
[00:19:12.040 --> 00:19:13.040]  阿們
