
[00:00:00.000 --> 00:00:05.000]  剛才我們讀了《雅各書》第三章一至十二節
[00:02:08.000 --> 00:02:10.000]  在聲明裡面他這樣說
[00:02:10.000 --> 00:02:15.000]  我基於尊重會眾,教會的群體和以往聖經
[00:02:15.000 --> 00:02:19.000]  基督教對婚姻的觀點和教導
[00:02:19.000 --> 00:02:21.000]  我是不會做那件事的
[00:02:21.000 --> 00:02:25.000]  即是不會和性戀的人士正婚
[00:02:25.000 --> 00:02:28.000]  不過作為牧者,我仍然關心他們
[00:02:28.000 --> 00:02:30.000]  歡迎和他們一起吃飯
[00:02:30.000 --> 00:02:34.000]  對其他人一樣的看待
[00:02:34.000 --> 00:02:39.000]  畢德森牧師被稱為牧師中的牧師
[00:02:39.000 --> 00:02:42.000]  但他都會犯了一些說話上的失言
[00:02:42.000 --> 00:02:44.000]  而引致很大的後果
[00:02:44.000 --> 00:02:49.000]  其實我自己都有說過錯話,得罪過人
[00:02:49.000 --> 00:02:51.000]  我相信很多弟兄姊妹
[00:02:51.000 --> 00:02:53.000]  由你意識來說到現在
[00:02:53.000 --> 00:02:56.000]  你都可能會發覺你說錯話
[00:02:56.000 --> 00:02:58.000]  你都得罪過人
[00:02:58.000 --> 00:03:03.000]  《雅各書》第一章提醒我們
[00:03:03.000 --> 00:03:05.000]  說話需要謹慎
[00:03:05.000 --> 00:03:07.000]  特別是一些位置越高
[00:03:07.000 --> 00:03:10.000]  說話更加要謹慎
[00:03:10.000 --> 00:03:13.000]  因為你要受更重的判斷
[00:03:13.000 --> 00:03:19.000]  在《雅各書》第一至第二節說
[00:03:19.000 --> 00:03:22.000]  我的弟兄們,不要多人作師傅
[00:03:22.000 --> 00:03:26.000]  因為曉得我們要受更重的判斷
[00:03:26.000 --> 00:03:28.000]  師傅的意思是教師
[00:03:28.000 --> 00:03:32.000]  在初期教會裡,教師很受到人的尊重
[00:03:32.000 --> 00:03:35.000]  於是很多人渴望做教師
[00:03:35.000 --> 00:03:38.000]  不但尊重,還可以教導人怎樣做
[00:03:38.000 --> 00:03:42.000]  但記住,教師可以受很嚴重的審判
[00:03:42.000 --> 00:03:45.000]  當他教錯人的時候
[00:03:45.000 --> 00:03:47.000]  就會被人說得這麼嚴重
[00:03:47.000 --> 00:03:50.000]  所以《雅各書》提醒這些人
[00:03:50.000 --> 00:03:51.000]  你渴望做教師的時候
[00:03:51.000 --> 00:03:54.000]  更加要謹慎你的言語
[00:03:54.000 --> 00:03:56.000]  謹慎你的嘴巴
[00:03:56.000 --> 00:03:57.000]  在第二節說
[00:03:57.000 --> 00:04:01.000]  原來我們在許多事上都有過失
[00:04:01.000 --> 00:04:03.000]  若有人在話語上沒有過失
[00:04:03.000 --> 00:04:05.000]  他就是完全人
[00:04:05.000 --> 00:04:07.000]  這裡描述一件事
[00:04:07.000 --> 00:04:09.000]  人人都會有說錯話、做錯事
[00:04:09.000 --> 00:04:11.000]  若果沒有的話,簡直是完全人
[00:04:11.000 --> 00:04:13.000]  但實際上是不存在這樣的人
[00:04:13.000 --> 00:04:15.000]  人總會說錯話
[00:04:15.000 --> 00:04:17.000]  有時你說我沒有說錯話
[00:04:17.000 --> 00:04:18.000]  也是因為你不知道
[00:04:18.000 --> 00:04:21.000]  也會有無心之失說錯話得罪人
[00:04:21.000 --> 00:04:23.000]  我記得有一次在生日飯
[00:04:23.000 --> 00:04:25.000]  某一次人的生日飯裡
[00:04:25.000 --> 00:04:27.000]  有位弟兄坐在我旁邊
[00:04:27.000 --> 00:04:29.000]  跟我說一件事
[00:04:29.000 --> 00:04:31.000]  有一次他排隊上巴士
[00:04:31.000 --> 00:04:33.000]  前面有位婆婆車到
[00:04:33.000 --> 00:04:35.000]  婆婆請他先行
[00:04:35.000 --> 00:04:36.000]  於是他說一句話
[00:04:36.000 --> 00:04:38.000]  「你先行吧」
[00:04:38.000 --> 00:04:40.000]  於是那個婆婆罵他
[00:04:40.000 --> 00:04:42.000]  後來他才了解到
[00:04:42.000 --> 00:04:45.000]  「你先行」代表叫他先死
[00:04:45.000 --> 00:04:46.000]  這樣理解
[00:04:46.000 --> 00:04:48.000]  於是被人罵
[00:04:48.000 --> 00:04:50.000]  我有一次在長者查經班
[00:04:50.000 --> 00:04:53.000]  分享這件事件給長者
[00:04:53.000 --> 00:04:54.000]  有位長者說
[00:04:54.000 --> 00:04:57.000]  「我遭遇過一對夫婦」
[00:04:57.000 --> 00:04:58.000]  年長的
[00:04:58.000 --> 00:05:00.000]  「他們一早就去行山了」
[00:05:00.000 --> 00:05:02.000]  「有人說你先行吧」
[00:05:02.000 --> 00:05:03.000]  「你先上山吧」
[00:05:03.000 --> 00:05:05.000]  於是我太太罵他
[00:05:05.000 --> 00:05:06.000]  罵對方
[00:05:06.000 --> 00:05:08.000]  「你叫我先死?」
[00:05:08.000 --> 00:05:10.000]  「你先上山原來叫人先死」
[00:05:10.000 --> 00:05:11.000]  我都沒有想過
[00:05:11.000 --> 00:05:12.000]  原來會這樣理解
[00:05:12.000 --> 00:05:14.000]  我們很自免
[00:05:14.000 --> 00:05:15.000]  「先行就先行」
[00:05:15.000 --> 00:05:17.000]  「先上山就先上山」
[00:05:17.000 --> 00:05:18.000]  有些人理解
[00:05:18.000 --> 00:05:20.000]  叫他死就很不開心
[00:05:20.000 --> 00:05:22.000]  所以我在想
[00:05:22.000 --> 00:05:23.000]  日後遇到這樣的情況
[00:05:23.000 --> 00:05:25.000]  我應該怎樣說呢
[00:05:25.000 --> 00:05:26.000]  「我先行」
[00:05:26.000 --> 00:05:28.000]  不是這樣說吧
[00:05:28.000 --> 00:05:29.000]  或者做動作
[00:05:29.000 --> 00:05:30.000]  不說話
[00:05:30.000 --> 00:05:32.000]  或者會好一點
[00:05:32.000 --> 00:05:35.000]  所以有時說話都不容易
[00:05:35.000 --> 00:05:38.000]  要一句說話這麼說
[00:05:38.000 --> 00:05:42.000]  有這麼老就是學這麼老
[00:05:42.000 --> 00:05:44.000]  不斷學習
[00:05:44.000 --> 00:05:49.000]  才能夠懂得說話的技巧
[00:05:49.000 --> 00:05:53.000]  接著在第三至第五節
[00:05:53.000 --> 00:05:56.000]  雅各用了三個例子
[00:05:56.000 --> 00:05:58.000]  描述到一個小小的東西
[00:05:58.000 --> 00:06:02.000]  可以產生一個很大的影響力
[00:06:02.000 --> 00:06:04.000]  第三節他這麼說
[00:06:04.000 --> 00:06:06.000]  把雀環放在馬嘴裡
[00:06:06.000 --> 00:06:08.000]  叫它馴服
[00:06:08.000 --> 00:06:10.000]  就能調動它的全身
[00:06:10.000 --> 00:06:13.000]  看那旋脊雖然甚大
[00:06:13.000 --> 00:06:15.000]  又被大風吹迫
[00:06:15.000 --> 00:06:16.000]  只用小小的陀
[00:06:16.000 --> 00:06:20.000]  就隨著掌陀的意思轉動
[00:06:20.000 --> 00:06:21.000]  這樣
[00:06:21.000 --> 00:06:22.000]  是投在八體裡
[00:06:22.000 --> 00:06:24.000]  也是最小的
[00:06:24.000 --> 00:06:25.000]  它能說大話
[00:06:25.000 --> 00:06:27.000]  看那最小的火
[00:06:27.000 --> 00:06:31.000]  能點著最大的樹林
[00:06:31.000 --> 00:06:34.000]  第三節就說一個例子
[00:06:34.000 --> 00:06:36.000]  好小小的雀環
[00:06:36.000 --> 00:06:37.000]  只要你動的時候
[00:06:37.000 --> 00:06:40.000]  它能控制著整隻大馬
[00:06:40.000 --> 00:06:42.000]  要去那裡走就走那裡
[00:06:42.000 --> 00:06:43.000]  第四節說
[00:06:43.000 --> 00:06:44.000]  小小的船的陀
[00:06:44.000 --> 00:06:45.000]  只要你擺動的時候
[00:06:45.000 --> 00:06:47.000]  將整隻船身擺動
[00:06:47.000 --> 00:06:48.000]  向另一個方向走
[00:06:48.000 --> 00:06:49.000]  第五節
[00:06:49.000 --> 00:06:50.000]  小小的火
[00:06:50.000 --> 00:06:54.000]  將一個很大的樹林燒掉
[00:06:54.000 --> 00:06:56.000]  所產生的力量
[00:06:56.000 --> 00:06:59.000]  是很大很大的
[00:06:59.000 --> 00:07:01.000]  我記得有一次看一篇文章裡
[00:07:01.000 --> 00:07:03.000]  有一個婚姻輔導專家
[00:07:03.000 --> 00:07:04.000]  經過過多年
[00:07:04.000 --> 00:07:07.000]  數百個個案以上的觀察裡
[00:07:07.000 --> 00:07:09.000]  他在婚姻裡有一個觀察
[00:07:09.000 --> 00:07:11.000]  有一個發現
[00:07:11.000 --> 00:07:13.000]  他說婚姻裡
[00:07:13.000 --> 00:07:15.000]  他說建立一個婚姻也好
[00:07:15.000 --> 00:07:16.000]  破壞一段婚姻也好
[00:07:16.000 --> 00:07:19.000]  都不是從一些大事發生
[00:07:19.000 --> 00:07:20.000]  而是從一些小事發生
[00:07:20.000 --> 00:07:22.000]  就可以建立一段婚姻
[00:07:22.000 --> 00:07:24.000]  或者和一些小事發生
[00:07:24.000 --> 00:07:26.000]  可以破壞一段婚姻
[00:07:26.000 --> 00:07:32.000]  譬如太太經常埋怨丈夫遲到
[00:07:32.000 --> 00:07:33.000]  時時都要等他
[00:07:33.000 --> 00:07:34.000]  等很多次
[00:07:34.000 --> 00:07:38.000]  於是他就發很大的脾氣
[00:07:38.000 --> 00:07:39.000]  覺得你不要尊重我
[00:07:39.000 --> 00:07:40.000]  你不重視我的時間
[00:07:40.000 --> 00:07:42.000]  你浪費我的時間
[00:07:42.000 --> 00:07:44.000]  就很大很大的脾氣
[00:07:44.000 --> 00:07:46.000]  其實遲到是不是很大事呢
[00:07:46.000 --> 00:07:47.000]  可能都很小事
[00:07:47.000 --> 00:07:51.000]  不過在太太眼中就覺得很大件事
[00:07:51.000 --> 00:07:54.000]  或者有時另一方面去想
[00:07:54.000 --> 00:07:57.000]  有個太太覺得丈夫很愛我
[00:07:57.000 --> 00:07:58.000]  因為每天早上一早起床
[00:07:58.000 --> 00:08:00.000]  就預備早餐給我吃
[00:08:00.000 --> 00:08:02.000]  其實預備早餐都很小事
[00:08:02.000 --> 00:08:06.000]  不過他產生很大的影響力
[00:08:06.000 --> 00:08:09.000]  那個太太覺得丈夫很愛她
[00:08:09.000 --> 00:08:12.000]  原來生活裡一些小事
[00:08:12.000 --> 00:08:15.000]  都可以產生很大的影響力
[00:08:15.000 --> 00:08:18.000]  好的小事產生很大的影響力
[00:08:18.000 --> 00:08:19.000]  很大的影響力
[00:08:19.000 --> 00:08:22.000]  很小的事或者是一些負面的事
[00:08:22.000 --> 00:08:25.000]  可以產生很大的負面的影響力
[00:08:25.000 --> 00:08:27.000]  為什麼會像雅各那樣
[00:08:27.000 --> 00:08:31.000]  小小的說話可以影響很大
[00:08:31.000 --> 00:08:32.000]  那個影響力有多大呢
[00:08:32.000 --> 00:08:34.000]  在獨立節就這樣說
[00:08:34.000 --> 00:08:36.000]  舌頭就是火
[00:08:36.000 --> 00:08:38.000]  在我們八體中
[00:08:38.000 --> 00:08:41.000]  舌頭是個罪惡的世界
[00:08:41.000 --> 00:08:42.000]  能污穢全身
[00:08:42.000 --> 00:08:45.000]  也能把生命的輪子點起來
[00:08:45.000 --> 00:08:49.000]  並且是從地獄裡點著的
[00:08:49.000 --> 00:08:50.000]  在這裡雅各就推論
[00:08:50.000 --> 00:08:53.000]  其實我們舌頭在人的身體裡非常少
[00:08:53.000 --> 00:08:56.000]  但是可以影響整個人的生命
[00:08:56.000 --> 00:08:57.000]  雅各在描述舌頭
[00:08:57.000 --> 00:09:00.000]  用了很多負面的形容詞描述舌頭
[00:09:00.000 --> 00:09:01.000]  舌頭是火
[00:09:01.000 --> 00:09:04.000]  這個火是一種破壞性摧毀性的
[00:09:04.000 --> 00:09:05.000]  而這個火在哪裡點著
[00:09:05.000 --> 00:09:08.000]  是從地獄裡點著的
[00:09:08.000 --> 00:09:11.000]  他就形容舌頭是一個罪惡的世界
[00:09:11.000 --> 00:09:13.000]  是污穢全身
[00:09:13.000 --> 00:09:16.000]  並且將一個人的生命點輪子
[00:09:16.000 --> 00:09:17.000]  燃起著
[00:09:17.000 --> 00:09:18.000]  生命的輪子好像說
[00:09:18.000 --> 00:09:19.000]  生命好像一個輪
[00:09:19.000 --> 00:09:22.000]  可以扭轉整個生命
[00:09:22.000 --> 00:09:24.000]  第八節他還說
[00:09:24.000 --> 00:09:27.000]  舌頭是一個不止息的惡物
[00:09:27.000 --> 00:09:30.000]  滿了害死人的毒氣
[00:09:30.000 --> 00:09:31.000]  在這裡雅各
[00:09:31.000 --> 00:09:35.000]  他焦點放在說話的負面方面
[00:09:35.000 --> 00:09:36.000]  他說小小的舌頭
[00:09:36.000 --> 00:09:39.000]  如果他說一些負面的話
[00:09:39.000 --> 00:09:40.000]  小小的負面的話
[00:09:40.000 --> 00:09:42.000]  可以產生的力量是很大
[00:09:42.000 --> 00:09:43.000]  很恐怖
[00:09:43.000 --> 00:09:45.000]  帶來的破壞性很大
[00:09:45.000 --> 00:09:48.000]  甚至影響整個人的生命
[00:09:48.000 --> 00:09:49.000]  真的
[00:09:49.000 --> 00:09:52.000]  假如有一個人和一個太太去說
[00:09:52.000 --> 00:09:54.000]  你丈夫在外面包二奶
[00:09:54.000 --> 00:09:56.000]  如果他太太相信的時候
[00:09:56.000 --> 00:09:59.000]  這個家就產生巨變
[00:09:59.000 --> 00:10:03.000]  又或者有人向一位丈夫先生說
[00:10:03.000 --> 00:10:05.000]  你太太在外面勾腦
[00:10:05.000 --> 00:10:08.000]  結果也可以很嚴重
[00:10:08.000 --> 00:10:11.000]  你說一句話是很少
[00:10:11.000 --> 00:10:14.000]  但你產生的影響性是非常之大
[00:10:14.000 --> 00:10:15.000]  是破壞關係
[00:10:15.000 --> 00:10:17.000]  甚至影響整個生命
[00:10:17.000 --> 00:10:20.000]  所以雅各特別提醒我們
[00:10:20.000 --> 00:10:24.000]  舌頭特別在負面方面的力量
[00:10:24.000 --> 00:10:25.000]  是很大很大
[00:10:25.000 --> 00:10:30.000]  我們需要你謹慎留意我們說的話
[00:10:30.000 --> 00:10:32.000]  控制我們的舌頭
[00:10:32.000 --> 00:10:35.000]  在第七和第八節裡
[00:10:35.000 --> 00:10:38.000]  雅各有一點點慨嘆
[00:10:38.000 --> 00:10:39.000]  他這樣說
[00:10:39.000 --> 00:10:44.000]  各類的走獸、飛禽、昆蟲、水族
[00:10:44.000 --> 00:10:46.000]  本來都可以制服
[00:10:46.000 --> 00:10:48.000]  也已經被人制服
[00:10:48.000 --> 00:10:51.000]  唯獨舌頭沒有人能制服
[00:10:51.000 --> 00:10:53.000]  自不自釋的惡物
[00:10:53.000 --> 00:10:56.000]  滿了害死人的毒氣
[00:10:56.000 --> 00:10:57.000]  他形容一樣東西
[00:10:57.000 --> 00:10:59.000]  人真的很厲害
[00:10:59.000 --> 00:11:01.000]  人類可以制服一切生物
[00:11:01.000 --> 00:11:03.000]  上天下地巨大的生物
[00:11:03.000 --> 00:11:05.000]  鯊魚、鯨魚、獅子、老虎
[00:11:05.000 --> 00:11:07.000]  我們都可以控制得到
[00:11:07.000 --> 00:11:08.000]  也都被控制
[00:11:08.000 --> 00:11:11.000]  但是人卻控制不到
[00:11:11.000 --> 00:11:14.000]  自己把好我們的舌頭
[00:11:14.000 --> 00:11:17.000]  這個舌頭是說出不死之惡物
[00:11:17.000 --> 00:11:20.000]  滿了害死人的毒氣
[00:11:20.000 --> 00:11:23.000]  因為舌頭有時會說出扭曲的說話
[00:11:23.000 --> 00:11:24.000]  扭曲事實
[00:11:24.000 --> 00:11:28.000]  欺騙、虛放、害人、引導人
[00:11:28.000 --> 00:11:30.000]  引誘人犯罪
[00:11:30.000 --> 00:11:33.000]  煽動人去犯惡等等的東西
[00:11:33.000 --> 00:11:35.000]  人類可以控制很多
[00:11:35.000 --> 00:11:39.000]  他之外的世界生物裡面
[00:11:39.000 --> 00:11:42.000]  但要控制自己就很困難
[00:11:42.000 --> 00:11:44.000]  特別是我爸爸
[00:11:44.000 --> 00:11:46.000]  我們總會想到很多理由
[00:11:46.000 --> 00:11:48.000]  去放任我們自己
[00:11:48.000 --> 00:11:50.000]  今日這個社會裡面
[00:11:50.000 --> 00:11:54.000]  都容許人或尊重人有言論自由
[00:11:54.000 --> 00:11:56.000]  言論自由是好的
[00:11:56.000 --> 00:11:58.000]  但有時因為有言論自由的時候
[00:11:58.000 --> 00:12:01.000]  有些人是很隨意說話
[00:12:01.000 --> 00:12:03.000]  很不負責任地說話
[00:12:03.000 --> 00:12:04.000]  隨意去批評
[00:12:04.000 --> 00:12:06.000]  亦都隨意去投訴
[00:12:06.000 --> 00:12:07.000]  但不需要負責任
[00:12:07.000 --> 00:12:09.000]  說完就算 投訴完就算
[00:12:09.000 --> 00:12:11.000]  他們不單在日常生活隨意
[00:12:11.000 --> 00:12:13.000]  特別在網絡世界裡面
[00:12:13.000 --> 00:12:15.000]  在聊天室裡面
[00:12:15.000 --> 00:12:17.000]  或者在一些新聞裡面
[00:12:17.000 --> 00:12:19.000]  隨意去批評
[00:12:19.000 --> 00:12:21.000]  批評得很厲害
[00:12:21.000 --> 00:12:24.000]  用詞語用得很粗鄙
[00:12:24.000 --> 00:12:27.000]  但不需要負責任
[00:12:27.000 --> 00:12:29.000]  言論自由
[00:12:29.000 --> 00:12:33.000]  言論自由要成為我們一種放縱的舌頭
[00:12:33.000 --> 00:12:35.000]  放縱你的口
[00:12:35.000 --> 00:12:37.000]  但在雅各裡面
[00:12:37.000 --> 00:12:43.000]  要提醒我們基督徒的神體
[00:12:43.000 --> 00:12:45.000]  我們要很謹慎地說話
[00:12:45.000 --> 00:12:47.000]  我們不要那麼隨意
[00:12:47.000 --> 00:12:49.000]  不要因為言論自由
[00:12:49.000 --> 00:12:51.000]  我們就可以隨便說話
[00:12:51.000 --> 00:12:52.000]  不需要負責任
[00:12:52.000 --> 00:12:53.000]  不是的
[00:12:53.000 --> 00:12:55.000]  雅各只是提醒我們
[00:12:55.000 --> 00:12:56.000]  要很謹慎地說話
[00:12:56.000 --> 00:12:59.000]  因為說話舌頭是很少
[00:12:59.000 --> 00:13:01.000]  但它產生的力量是很大
[00:13:01.000 --> 00:13:03.000]  特別要留意它是負面的力量
[00:13:03.000 --> 00:13:05.000]  可以影響一個人的生命
[00:13:05.000 --> 00:13:07.000]  影響整個人的
[00:13:07.000 --> 00:13:11.000]  所以在第9到第12節
[00:13:11.000 --> 00:13:13.000]  雅各就是這樣描述
[00:13:13.000 --> 00:13:15.000]  提醒我們這些做信徒
[00:13:15.000 --> 00:13:17.000]  提醒基督徒的群體要學習
[00:13:17.000 --> 00:13:18.000]  要留意
[00:13:18.000 --> 00:13:22.000]  向我們用舌頭頌讚那為主為父的
[00:13:22.000 --> 00:13:27.000]  用舌頭奏助那照著神形象被造的人
[00:13:27.000 --> 00:13:31.000]  頌讚和奏助從一個口裡出來
[00:13:31.000 --> 00:13:32.000]  我的弟兄們
[00:13:32.000 --> 00:13:34.000]  這是不應當的
[00:13:34.000 --> 00:13:39.000]  全員從一個眼裡能發出甜苦兩樣的水嗎?
[00:13:39.000 --> 00:13:40.000]  我的弟兄們
[00:13:40.000 --> 00:13:43.000]  無花果樹能生出橄欖嗎?
[00:13:43.000 --> 00:13:46.000]  葡萄樹能結無花果嗎?
[00:13:46.000 --> 00:13:50.000]  鹹水也不能發出甜水來?
[00:13:50.000 --> 00:13:54.000]  在第9到第12節裡
[00:13:54.000 --> 00:13:59.000]  作者舉了很多例子
[00:13:59.000 --> 00:14:01.000]  其中他想說出一件事
[00:14:01.000 --> 00:14:06.000]  基督徒的口不能一邊說頌讚神的說話
[00:14:06.000 --> 00:14:08.000]  一邊說奏助人的說話
[00:14:08.000 --> 00:14:10.000]  這樣是不應該的
[00:14:10.000 --> 00:14:13.000]  於是他接續用了三類的例子
[00:14:13.000 --> 00:14:15.000]  來支持他的說法
[00:14:15.000 --> 00:14:19.000]  不應該一邊說頌讚神的說話
[00:14:19.000 --> 00:14:21.000]  一邊說奏助人的說話
[00:14:21.000 --> 00:14:23.000]  不要一口兩舌
[00:14:23.000 --> 00:14:24.000]  為什麼呢?
[00:14:24.000 --> 00:14:31.000]  全員能從一個眼裡發出甜苦兩樣的水嗎?
[00:14:31.000 --> 00:14:32.000]  不會的
[00:14:32.000 --> 00:14:33.000]  苦就是苦
[00:14:33.000 --> 00:14:34.000]  甜就是甜
[00:14:34.000 --> 00:14:35.000]  發出一樣東西
[00:14:35.000 --> 00:14:36.000]  不會的
[00:14:36.000 --> 00:14:38.000]  無花果樹能生出橄欖嗎?
[00:14:38.000 --> 00:14:40.000]  葡萄樹能結無花果嗎?
[00:14:40.000 --> 00:14:41.000]  不可能的
[00:14:41.000 --> 00:14:42.000]  不會的
[00:14:42.000 --> 00:14:44.000]  鹹水能發出甜水來嗎?
[00:14:44.000 --> 00:14:45.000]  不可能的
[00:14:45.000 --> 00:14:48.000]  一個有神的形象的人
[00:14:48.000 --> 00:14:50.000]  一邊說頌讚神的說話
[00:14:50.000 --> 00:14:52.000]  一邊說奏助人的說話
[00:14:52.000 --> 00:14:55.000]  不應該是這樣的
[00:14:55.000 --> 00:14:59.000]  一個人不應該一口兩舌
[00:14:59.000 --> 00:15:00.000]  我們俗語說
[00:15:00.000 --> 00:15:03.000]  不可以見人說人話
[00:15:03.000 --> 00:15:05.000]  見鬼說鬼話
[00:15:05.000 --> 00:15:08.000]  是不應該說一口兩舌
[00:15:08.000 --> 00:15:10.000]  如果這樣的話
[00:15:10.000 --> 00:15:13.000]  這樣就是不妥當
[00:15:13.000 --> 00:15:15.000]  所以雅各裡面
[00:15:15.000 --> 00:15:17.000]  正是提醒我們
[00:15:17.000 --> 00:15:19.000]  要小心你的嘴巴
[00:15:19.000 --> 00:15:21.000]  特別不要一口兩舌
[00:15:21.000 --> 00:15:23.000]  我記得以前聽一些講座
[00:15:23.000 --> 00:15:25.000]  關於信義代
[00:15:25.000 --> 00:15:27.000]  基督徒父母的第二代
[00:15:27.000 --> 00:15:29.000]  他說第二代其中一種困難
[00:15:29.000 --> 00:15:31.000]  有時候很不想回教會
[00:15:31.000 --> 00:15:33.000]  他說了其中一種原因
[00:15:33.000 --> 00:15:35.000]  記住是其中一種原因
[00:15:35.000 --> 00:15:37.000]  有時候信義代不想回教會的時候
[00:15:37.000 --> 00:15:41.000]  他發覺父母在家裡是一個樣子
[00:15:41.000 --> 00:15:43.000]  又說一番話
[00:15:43.000 --> 00:15:45.000]  可能在教會裡又是另一個樣子
[00:15:45.000 --> 00:15:46.000]  又是另一番話
[00:15:46.000 --> 00:15:48.000]  在教會裡表現得很規矩
[00:15:48.000 --> 00:15:52.000]  很淑齡的說話 很溫和
[00:15:52.000 --> 00:15:54.000]  但在家裡又是另一個樣子
[00:15:54.000 --> 00:15:56.000]  說話可以很粗俗
[00:15:56.000 --> 00:16:00.000]  甚至很想說人的情況
[00:16:00.000 --> 00:16:02.000]  所以第二代的信徒
[00:16:02.000 --> 00:16:04.000]  見到父母這樣的時候
[00:16:04.000 --> 00:16:06.000]  有些說我長大了會不會回教會
[00:16:06.000 --> 00:16:09.000]  虛偽 我不做虛偽的人
[00:16:09.000 --> 00:16:12.000]  又或者他已經做了雙面人
[00:16:12.000 --> 00:16:14.000]  在教會裡又是另一個樣子
[00:16:14.000 --> 00:16:16.000]  在家裡又是另一個樣子
[00:16:16.000 --> 00:16:22.000]  原來一個人說一口兩舌的話
[00:16:22.000 --> 00:16:24.000]  產生力量很大的
[00:16:24.000 --> 00:16:26.000]  甚至可以影響下一代
[00:16:26.000 --> 00:16:28.000]  影響其他人怎麼看他
[00:16:28.000 --> 00:16:30.000]  弟兄姊妹 雅各在提醒我們一件事
[00:16:30.000 --> 00:16:33.000]  我們不可以有一口兩舌
[00:16:33.000 --> 00:16:36.000]  因為一口兩舌所帶來的效果
[00:16:36.000 --> 00:16:40.000]  是不好的
[00:16:40.000 --> 00:16:44.000]  雅各提醒我們不要一口兩舌
[00:16:44.000 --> 00:16:48.000]  我們不要說一些皺了的說話
[00:16:48.000 --> 00:16:50.000]  應該說多一點重重的說話
[00:16:50.000 --> 00:16:54.000]  而在二弗所書第四章二十九節
[00:16:54.000 --> 00:16:57.000]  保羅這樣教導我們說話
[00:16:57.000 --> 00:16:59.000]  他有污穢的言語
[00:16:59.000 --> 00:17:01.000]  一句不可出口
[00:17:01.000 --> 00:17:05.000]  只要隨時說造就人的好話
[00:17:05.000 --> 00:17:07.000]  叫聽見的人得益處
[00:17:07.000 --> 00:17:10.000]  保羅說我們基督徒有兩類說話
[00:17:10.000 --> 00:17:12.000]  一類說話不要說 一類說話應該說
[00:17:12.000 --> 00:17:16.000]  一類不要說的說話叫污穢言語
[00:17:16.000 --> 00:17:18.000]  因為它是傷害人的
[00:17:18.000 --> 00:17:20.000]  一句說話都不可以說
[00:17:20.000 --> 00:17:22.000]  第二種說話是造就人的好話
[00:17:22.000 --> 00:17:23.000]  我們要說多一點
[00:17:23.000 --> 00:17:26.000]  因為它使人得益處
