
[00:00:00.000 --> 00:00:02.760]  這個問題呢,我究竟想怎樣呢?
[00:02:50.800 --> 00:02:56.080]  連做這位救世主的奴隸都不配得
[00:02:56.080 --> 00:02:59.760]  因為和客人去解鞋帶
[00:02:59.760 --> 00:03:01.200]  是奴隸的工作
[00:03:01.200 --> 00:03:05.360]  他覺得自己連這個位份都不配
[00:03:05.360 --> 00:03:06.960]  斯西約翰更加說明
[00:03:06.960 --> 00:03:10.560]  救世主要來的是用聖靈去為我們廝洗
[00:03:10.560 --> 00:03:13.360]  和他想做的是很不相同
[00:03:13.360 --> 00:03:16.560]  聖靈要賜給我們有能力和生命
[00:03:16.560 --> 00:03:21.360]  將我們裏面和外面都改換一生
[00:03:21.360 --> 00:03:24.560]  不過那位是救世主呢?
[00:03:24.560 --> 00:03:28.720]  9月11日就介紹了這位利賽亞救世主出場
[00:03:28.720 --> 00:03:34.160]  描述耶穌來受斯西約翰的洗禮時的狀況
[00:03:34.160 --> 00:03:40.160]  在血緣上耶穌是斯西約翰的表弟
[00:03:40.160 --> 00:03:45.440]  不過當耶穌在洗禮時所經歷的一切
[00:03:45.440 --> 00:03:49.600]  就被斯西約翰看到他飛比尋常
[00:03:49.600 --> 00:03:51.600]  當耶穌從水裏面上來的時候
[00:03:51.600 --> 00:03:53.920]  他看到天裂開了
[00:03:53.920 --> 00:03:57.360]  天是上帝寶座的腳凳
[00:03:57.360 --> 00:03:58.800]  天裂開了
[00:03:58.800 --> 00:04:02.800]  聖靈就好像鴿子一樣降在耶穌的頭上
[00:04:02.800 --> 00:04:07.200]  這表示聖靈會將天上來的恩典和能力
[00:04:07.200 --> 00:04:11.760]  去傳遞給耶穌這位救世主
[00:04:11.760 --> 00:04:16.720]  透過祂要賜平安和喜樂給每一個人
[00:04:16.720 --> 00:04:20.560]  然後他的聲音從天上來這樣說
[00:04:20.560 --> 00:04:24.480]  「你是我的愛子,我喜愛你」
[00:04:24.480 --> 00:04:26.240]  這一刻
[00:04:26.240 --> 00:04:32.880]  聖靈、聖子和聖父同框同床
[00:04:32.880 --> 00:04:35.760]  人知耶穌原來有幾個身份的
[00:04:35.760 --> 00:04:38.000]  他既是人道成肉身
[00:04:38.000 --> 00:04:40.320]  也都是上帝的愛子
[00:04:40.320 --> 00:04:44.480]  他更加受託成為上帝國的君王、尊榮
[00:04:44.480 --> 00:04:50.960]  不過同時也甘願成為受苦的僕人
[00:04:50.960 --> 00:04:55.280]  這幾個看來沒有什麼可能集一身的身份
[00:04:55.280 --> 00:04:56.800]  你嘗一嘗
[00:04:56.800 --> 00:04:58.080]  我們想一想
[00:04:58.080 --> 00:05:01.760]  充滿了很多的矛盾和衝突
[00:05:01.760 --> 00:05:03.920]  不過因為聖靈的同在
[00:05:03.920 --> 00:05:06.400]  以及耶穌的願意
[00:05:06.400 --> 00:05:08.240]  在耶穌三年的傳奴生涯裏面
[00:05:08.240 --> 00:05:13.680]  我們看到這幾個身份很完美地去展現
[00:05:13.680 --> 00:05:14.720]  在《聖地經》文章裏面
[00:05:14.720 --> 00:05:16.400]  我很好奇的地方
[00:05:16.400 --> 00:05:17.520]  很觸動我的地方就是
[00:05:17.520 --> 00:05:20.800]  當獅子約翰呼籲人來悔改的時候
[00:05:20.800 --> 00:05:24.320]  要人去承認自己的罪
[00:05:24.320 --> 00:05:26.320]  其他方書更加描述
[00:05:26.320 --> 00:05:28.880]  獅子約翰指出那些
[00:05:28.880 --> 00:05:33.280]  要他去幫他們洗禮的人
[00:05:33.280 --> 00:05:37.040]  是毒蛇的種類
[00:05:37.040 --> 00:05:40.880]  10月25日我們在這裏進行這個洗禮
[00:05:40.880 --> 00:05:44.560]  我不知道當時如果洗禮的人走上前的時候
[00:05:44.560 --> 00:05:46.560]  牧師在這裏介紹的同事就說
[00:05:46.560 --> 00:05:49.040]  毒蛇的業種
[00:05:49.040 --> 00:05:51.040]  我不知道站出來的頂趾妹
[00:05:51.040 --> 00:05:53.840]  是否立刻覺得很愕然
[00:05:53.840 --> 00:06:00.640]  更加可能會倒轉頭走回去也不一定
[00:06:00.640 --> 00:06:05.280]  獅子約翰就是這樣來清呼籲
[00:06:05.280 --> 00:06:07.200]  給他洗禮的人
[00:06:07.200 --> 00:06:09.120]  他為了要點醒對方
[00:06:09.120 --> 00:06:11.360]  就是不要想著接受這個洗禮
[00:06:11.360 --> 00:06:19.040]  就可以去免得上帝的審判
[00:06:19.040 --> 00:06:22.640]  他更加要警告來洗禮的人
[00:06:22.640 --> 00:06:29.360]  他們的行為需要跟他悔改的心去相稱
[00:06:29.360 --> 00:06:32.880]  在獅子約翰這樣嚴厲地指責的時候
[00:06:32.880 --> 00:06:35.360]  終於有很多人來了
[00:06:35.360 --> 00:06:39.280]  聖經說整個猶太境裏的人
[00:06:39.280 --> 00:06:43.760]  都來到約頓河去受獅子約翰的洗禮
[00:06:43.760 --> 00:06:45.840]  各位頂趾妹
[00:06:45.840 --> 00:06:48.000]  當你被人罵的時候
[00:06:48.000 --> 00:06:51.200]  你還會不會信耶穌
[00:06:51.200 --> 00:06:53.280]  當你被人罵的時候
[00:06:53.280 --> 00:06:58.160]  你還會不會繼續去侍奉
[00:06:58.160 --> 00:07:00.000]  其實我想問的問題就是
[00:07:00.000 --> 00:07:03.600]  為甚麼你還選擇去信耶穌
[00:07:03.600 --> 00:07:08.320]  為甚麼你還選擇繼續努力去服侍呢
[00:07:08.320 --> 00:07:11.600]  我想像有四個可能的答案
[00:07:11.600 --> 00:07:15.520]  就好像這些來受洗禮的群眾一樣
[00:07:15.520 --> 00:07:19.680]  因為懼怕上帝的審判
[00:07:19.680 --> 00:07:22.560]  獅子約翰在其他福音書中這樣說
[00:07:22.560 --> 00:07:26.000]  他說「斧頭已經準備好了」
[00:07:26.000 --> 00:07:30.800]  「雖然你們是阿巴拉罕的子孫」
[00:07:30.800 --> 00:07:35.280]  「不過上帝都會不講人情」
[00:07:35.280 --> 00:07:37.760]  「一斬就會斬下來」
[00:07:37.760 --> 00:07:41.280]  「那些不配或只有一把口說」
[00:07:41.280 --> 00:07:42.800]  「他是阿巴拉罕的子孫」
[00:07:42.800 --> 00:07:45.040]  「但他不是真正在他的行為中」
[00:07:45.040 --> 00:07:49.760]  「表達到他們有信心」
[00:07:49.760 --> 00:07:52.320]  所以在聖經中
[00:07:52.320 --> 00:07:53.920]  其他的書信中也說
[00:07:53.920 --> 00:07:59.440]  上帝要揚政祂的祥
[00:07:59.440 --> 00:08:01.200]  甚麼叫揚政祂的祥呢
[00:08:01.200 --> 00:08:04.800]  可能我們現代人沒有機會去種田
[00:08:04.800 --> 00:08:11.680]  原來以前當河水那些穀物生成之後
[00:08:11.680 --> 00:08:13.600]  除了割下來之後
[00:08:13.600 --> 00:08:21.280]  還要將米和外面的糠分別出來
[00:08:21.280 --> 00:08:24.400]  當這些米和糠打開的時候
[00:08:24.400 --> 00:08:29.680]  但它仍然在這個篩上黏在一起
[00:08:29.680 --> 00:08:33.440]  上帝要揚政那些糠坯
[00:08:33.440 --> 00:08:36.800]  留下裡面的穀粒
[00:08:36.800 --> 00:08:40.960]  想要分別出那些真正去信靠祂的人
[00:08:40.960 --> 00:08:44.480]  和那些只有一把口說的人
[00:08:44.480 --> 00:08:47.440]  第二 我們信耶穌或者重信耶穌
[00:08:47.440 --> 00:08:52.160]  會不會渴望一個豐盛 不受罪掌控的生命呢
[00:08:52.160 --> 00:08:55.520]  我們希望擁有真正的自由
[00:08:55.520 --> 00:09:02.400]  基督教說的自由是我們不再受罪的剋制
[00:09:02.400 --> 00:09:06.880]  我記得這個也是我信耶穌的初衷
[00:09:06.880 --> 00:09:08.480]  聖經裡面有一句話
[00:09:08.480 --> 00:09:11.920]  它告訴我們當你去接受主耶穌
[00:09:11.920 --> 00:09:14.720]  你會得著豐盛而有意義的生命
[00:09:14.720 --> 00:09:18.560]  我就因為這句話而吸引了我
[00:09:18.560 --> 00:09:23.680]  在上帝裡面你會得著豐盛而有意義的生命
[00:09:23.680 --> 00:09:25.520]  第三可能是你渴望一個
[00:09:25.520 --> 00:09:28.800]  脫離時刻憂慮纏繞的生命
[00:09:28.800 --> 00:09:34.000]  你盼望擁有一個真正的喜樂和平安的人生
[00:09:34.000 --> 00:09:36.720]  第四可能我們每個人都很想
[00:09:36.720 --> 00:09:39.120]  就是得著上帝所賜的福氣
[00:09:39.120 --> 00:09:44.880]  成為一個有福氣的人 上帝喜悅的兒女
[00:09:44.880 --> 00:09:46.720]  沒錯第二至第四的
[00:09:46.720 --> 00:09:51.280]  都是神答應給每一個相信祂的人的禮物
[00:09:51.280 --> 00:09:54.720]  如果我剛才說的那四樣東西
[00:09:54.720 --> 00:09:56.240]  都是你很想的
[00:09:56.240 --> 00:09:58.400]  無論是一樣或者很多樣
[00:09:58.400 --> 00:10:00.800]  都是你很期望的
[00:10:00.800 --> 00:10:04.480]  那你信耶穌就走對了路了
[00:10:04.480 --> 00:10:09.840]  只是要記得的就是當聖靈去光照我們的時候
[00:10:09.840 --> 00:10:15.440]  我們要向人向神去承認自己的罪
[00:10:15.440 --> 00:10:18.000]  請求他們寬恕
[00:10:18.000 --> 00:10:21.840]  因為向神向人去求寬恕的時候
[00:10:21.840 --> 00:10:25.040]  是我們信仰的第一步
[00:10:25.040 --> 00:10:26.800]  知道自己犯罪
[00:10:26.800 --> 00:10:29.280]  又願意去彼此認罪
[00:10:29.280 --> 00:10:32.400]  其實是一件很難得的事
[00:10:32.400 --> 00:10:37.200]  因為新的生命新的希望就會來到
[00:10:37.200 --> 00:10:39.200]  我們實際看到很多很多的例子
[00:10:39.200 --> 00:10:41.200]  無論是夫妻之間
[00:10:41.200 --> 00:10:43.200]  無論是姐妹之間
[00:10:43.200 --> 00:10:45.440]  朋友之間 手足之間
[00:10:45.440 --> 00:10:48.800]  將會因為彼此願意坦誠的認罪
[00:10:48.800 --> 00:10:56.400]  大家的關係是會由負面的循環去走向正面
[00:10:56.400 --> 00:10:58.320]  所以當我們知道自己的罪的時候
[00:10:58.320 --> 00:11:02.000]  是聖靈的恩典去讓我們明白
[00:11:02.000 --> 00:11:05.760]  當我們願意鼓起勇氣來彼此認罪的時候
[00:11:05.760 --> 00:11:10.640]  會看到很不同的一個局面
[00:11:10.640 --> 00:11:15.360]  我們實在太容易看到別人的錯和別人的罪
[00:11:15.360 --> 00:11:17.600]  是真的比較難去看到自己
[00:11:17.600 --> 00:11:21.040]  究竟在什麼地方得罪了別人
[00:11:21.040 --> 00:11:23.360]  所以如果聖靈感動我們的時候
[00:11:23.360 --> 00:11:25.920]  去光照我們看到自己
[00:11:25.920 --> 00:11:29.120]  我們就需要去走出這一步
[00:11:29.120 --> 00:11:34.880]  向需要道歉的人去請求他的寬恕
[00:11:34.880 --> 00:11:37.920]  當然我們更加要勸求聖靈的幫助
[00:11:37.920 --> 00:11:42.480]  不要再重複重複犯我們所犯的錯誤
[00:11:42.480 --> 00:11:45.840]  在腦海裡記得在昨天的這部影片裡
[00:11:45.840 --> 00:11:47.600]  其中有一個人
[00:11:47.600 --> 00:11:53.200]  他不斷無數次地向神父來懺悔
[00:11:53.200 --> 00:11:57.280]  但當他轉過頭來的時候又再重複犯
[00:11:57.280 --> 00:12:01.920]  沒錯 我們知道這個就是被罪所捆綁
[00:12:01.920 --> 00:12:04.880]  是我們會重複重複犯錯
[00:12:04.880 --> 00:12:08.320]  但當我願意請求聖靈幫助的時候
[00:12:08.320 --> 00:12:12.400]  我們會慢慢的 逐步逐步的離開罪
[00:12:12.400 --> 00:12:14.080]  對我們的捆綁
[00:12:14.080 --> 00:12:15.200]  所以不知道大家記不記得
[00:12:15.200 --> 00:12:18.160]  我曾經講過「獨輪單車」的比喻
[00:12:18.160 --> 00:12:19.440]  如果你不記得的時候
[00:12:19.440 --> 00:12:24.720]  歡迎你隨時來跟我再一起去談一下
[00:12:24.720 --> 00:12:29.280]  究竟今天的經文給了我們什麼訊息呢?
[00:12:29.280 --> 00:12:36.640]  第一 是提醒我們要準備好自己去接受彌賽亞
[00:12:36.640 --> 00:12:39.600]  我們需要勇於承認自己的罪
[00:12:39.600 --> 00:12:43.280]  並且以行動來證明自己有多願意離開
[00:12:43.280 --> 00:12:46.720]  我們所犯過的一切罪
[00:12:46.720 --> 00:12:49.200]  每次上帝都願意赦免我們
[00:12:49.200 --> 00:12:52.160]  所以他鼓勵我們要呼說七十個「七次」
[00:12:52.160 --> 00:12:55.200]  是因為他們知道我們會經常犯錯
[00:12:55.200 --> 00:12:56.880]  所以他也會這樣
[00:12:56.880 --> 00:13:01.120]  很誠心地去寬恕我們
[00:13:01.120 --> 00:13:03.040]  不會懶惰我們
[00:13:03.040 --> 00:13:05.760]  所以我們每一次在神的面前
[00:13:05.760 --> 00:13:07.600]  來求寬恕的時候
[00:13:07.600 --> 00:13:10.160]  向人來求寬恕的時候
[00:13:10.160 --> 00:13:13.040]  我們也不要懶惰著去做
[00:13:13.040 --> 00:13:15.200]  有一個靈修傳統鼓勵信徒
[00:13:15.200 --> 00:13:18.240]  每一天去審查良辭
[00:13:18.240 --> 00:13:20.480]  分別是在中午和晚上的時候
[00:13:20.480 --> 00:13:22.960]  去反思自己過去半天
[00:13:22.960 --> 00:13:27.840]  我們有沒有接收過上帝的恩典去感謝
[00:13:27.840 --> 00:13:29.360]  我們有沒有犯過的錯
[00:13:29.360 --> 00:13:33.200]  包括消滅聖靈對我們的提醒感動
[00:13:33.200 --> 00:13:34.560]  如果有的話
[00:13:34.560 --> 00:13:37.360]  我們求上帝去搖擺來幫助
[00:13:37.360 --> 00:13:42.160]  讓我們可以逐步地去離罪歸正
[00:13:42.160 --> 00:13:44.880]  在和丁姐妹相處的過程裡面
[00:13:44.880 --> 00:13:47.600]  我又見到另一個狀況
[00:13:47.600 --> 00:13:52.080]  有些狀況就是不知道自己犯罪
[00:13:52.080 --> 00:13:58.080]  有些狀況就是經常被罪疚感所折磨
[00:13:58.080 --> 00:14:03.840]  他不覺得上帝會寬恕和接納自己
[00:14:03.840 --> 00:14:05.920]  在天國的路上
[00:14:05.920 --> 00:14:09.280]  其實我們真的有時候都是反反覆覆
[00:14:09.280 --> 00:14:10.560]  有時候會好一點
[00:14:10.560 --> 00:14:12.480]  有時候會跌下來
[00:14:12.480 --> 00:14:15.840]  就好像那些股票經常都說反覆
[00:14:15.840 --> 00:14:17.520]  但是不要緊的
[00:14:17.520 --> 00:14:20.560]  只要反覆向上
[00:14:20.560 --> 00:14:22.480]  邁向更親近上帝
[00:14:22.480 --> 00:14:25.840]  我們的靈命更成熟就可以了
[00:14:25.840 --> 00:14:29.040]  第八節提醒我們要接受聖靈的洗
[00:14:29.040 --> 00:14:32.320]  這是我們第二個的提醒
[00:14:32.320 --> 00:14:34.000]  當我們接受聖靈的洗的時候
[00:14:34.000 --> 00:14:36.880]  會讓我們的生命不斷地更新
[00:14:36.880 --> 00:14:40.160]  成為上帝所喜悅的限制
[00:14:40.160 --> 00:14:44.000]  所以當我們發現自己更渴望親近上帝
[00:14:44.000 --> 00:14:47.600]  和願意更信服他的時候
[00:14:47.600 --> 00:14:50.480]  這是一個很好的徵兆
[00:14:50.480 --> 00:14:56.000]  當我們發現自己更渴望跟人建立和諧的關係
[00:14:56.000 --> 00:14:59.360]  並且很渴望多一點付出自己
[00:14:59.360 --> 00:15:02.560]  和多一點放下自己
[00:15:02.560 --> 00:15:06.800]  那你就走在一個正確的路上
[00:15:06.800 --> 00:15:08.400]  而也是重要的一件事就是
[00:15:08.400 --> 00:15:12.400]  你會發現自己更接納自己的限制和弱點
[00:15:12.400 --> 00:15:16.160]  但同時間在聖靈的幫助和智慧給予你的時候
[00:15:16.160 --> 00:15:22.000]  你就會發現原來有些弱點和限制是可以改變的
[00:15:22.000 --> 00:15:29.360]  我們向著那些可以改變的限制和弱點去努力邁進
[00:15:29.360 --> 00:15:31.680]  在這三方面
[00:15:31.680 --> 00:15:34.160]  如果你都發現自己有一點點
[00:15:34.160 --> 00:15:37.040]  而比之前更加進步
[00:15:37.040 --> 00:15:41.760]  那我們就站在正確的方向上努力了
[00:15:41.760 --> 00:15:46.000]  今天是唐偉的就職禮
[00:15:46.000 --> 00:15:47.600]  作為會中
[00:15:47.600 --> 00:15:53.280]  我鼓勵你要為我們每一位的執事、唐偉和同工去討局
[00:15:53.280 --> 00:15:56.160]  在咒文上面有這份名單
[00:15:56.160 --> 00:16:00.400]  我希望你去展全流起上來
[00:16:00.400 --> 00:16:03.440]  去每一天去為我們祈禱
[00:16:03.440 --> 00:16:06.080]  去年有一位姐妹去WhatsApp我
[00:16:06.080 --> 00:16:09.200]  她告訴我她每天都為我祈禱
[00:16:09.200 --> 00:16:10.800]  坦白說
[00:16:10.800 --> 00:16:17.200]  這個是你們送給我最好最好的禮物
[00:16:17.200 --> 00:16:20.800]  所以如果你打算送禮物給牧師
[00:16:20.800 --> 00:16:22.640]  不用想
[00:16:22.640 --> 00:16:24.320]  每天去為我祈禱
[00:16:24.320 --> 00:16:25.520]  為剛才說的三樣
[00:16:25.520 --> 00:16:29.600]  或者為我以下想說的三樣東西去為我祈禱
[00:16:29.600 --> 00:16:33.920]  為我們每一位的唐偉去討局
[00:16:33.920 --> 00:16:35.760]  第一樣
[00:16:35.760 --> 00:16:39.280]  讓我們願意被真光去照耀
[00:16:39.280 --> 00:16:40.480]  願意承認自己
[00:16:40.480 --> 00:16:42.160]  看到自己的罪
[00:16:42.160 --> 00:16:45.280]  並且願意去彼此凝聚的人
[00:16:45.280 --> 00:16:49.360]  第二樣我們祈禱就是讓每一位的執事、唐偉、同工
[00:16:49.360 --> 00:16:51.360]  唐偉會裡面的成員
[00:16:51.360 --> 00:16:54.960]  都願意更深的去信靠和信奉上帝
[00:16:54.960 --> 00:16:58.480]  以致我們所做的是合乎上帝的心意
[00:16:58.480 --> 00:17:03.440]  更加是帶領教會走在上帝的心意當中
[00:17:03.440 --> 00:17:05.840]  作為唐偉會的成員
[00:17:05.840 --> 00:17:08.080]  願意我們每一位都在新的一年
[00:17:08.080 --> 00:17:15.440]  將自己立志放在成為眾會眾的榜樣這個位置上
[00:17:15.440 --> 00:17:18.080]  成為眾人榜樣的位置
[00:17:18.080 --> 00:17:23.600]  在哪一方面的榜樣呢?
[00:17:23.600 --> 00:17:24.960]  第一
[00:17:24.960 --> 00:17:30.480]  是一個願意被聖靈光照看到自己的罪
[00:17:30.480 --> 00:17:34.000]  特別是一些隱秘未見我們發現不到的罪
[00:17:34.000 --> 00:17:36.960]  我們有沒有得罪過別人的地方?
[00:17:36.960 --> 00:17:42.080]  盼望上帝是幫助我們願意去認出承認
[00:17:42.080 --> 00:17:46.240]  以及有勇氣向人向神來認錯
[00:17:46.240 --> 00:17:47.760]  第二
[00:17:47.760 --> 00:17:49.040]  我們為自己祈禱的就是
[00:17:49.040 --> 00:17:52.800]  一位願意被聖靈更生生命的人
[00:17:52.800 --> 00:17:54.080]  讓我們自己
[00:17:54.080 --> 00:17:57.040]  讓其他人看到上帝的大能
[00:17:57.040 --> 00:18:00.080]  是怎樣將自己改換一生
[00:18:00.080 --> 00:18:05.120]  當然我要澄清的地方就是
[00:18:05.120 --> 00:18:09.600]  從來上帝都沒有像一個神仙棒那樣點下來
[00:18:09.600 --> 00:18:11.440]  我們就變了另外一個人
[00:18:11.440 --> 00:18:16.480]  可能我們聽到見證就一個人改換一生
[00:18:16.480 --> 00:18:18.880]  因為講見證可能只有5分鐘、10分鐘
[00:18:18.880 --> 00:18:22.080]  去將整個時間周期去濃縮
[00:18:22.080 --> 00:18:23.920]  以致我們以為
[00:18:23.920 --> 00:18:25.680]  他在順耶穌第二天
[00:18:25.680 --> 00:18:27.360]  就成為一個另外一個人
[00:18:27.360 --> 00:18:29.120]  不是這樣的
[00:18:29.120 --> 00:18:32.640]  十年樹木、八年樹蔭
[00:18:32.640 --> 00:18:34.160]  是一段很長的時間
[00:18:34.160 --> 00:18:36.720]  上帝要更生改變我們的生命
[00:18:36.720 --> 00:18:39.280]  但你在改變的過程裏面
[00:18:39.280 --> 00:18:43.120]  一定是有跡可尋
[00:18:43.120 --> 00:18:44.080]  第三個鼓勵
[00:18:44.080 --> 00:18:46.960]  每位堂委會的成員包括我自己
[00:18:46.960 --> 00:18:49.040]  是要成為一位願意
[00:18:49.040 --> 00:18:54.000]  求上帝使自己更深信靠和順服上帝的人
[00:18:54.000 --> 00:18:56.560]  順服上帝的人
[00:18:56.560 --> 00:18:57.760]  並且願意帶領教會
[00:18:57.760 --> 00:19:00.480]  行在上帝的心意當中
[00:19:00.480 --> 00:19:02.480]  一會兒我們會唱一首詩歌
[00:19:02.480 --> 00:19:04.400]  會獻上一首詩歌
[00:19:04.400 --> 00:19:09.520]  就是616首的「致死跟隨著」
[00:19:09.520 --> 00:19:10.800]  唱這首歌的時候
[00:19:10.800 --> 00:19:12.720]  其實我很喜歡好聽
[00:19:12.720 --> 00:19:15.840]  但當我們深深地去思考
[00:19:15.840 --> 00:19:22.160]  去默想這篇詩歌裏面的歌詞
[00:19:22.160 --> 00:19:24.480]  真是不簡單
[00:19:24.480 --> 00:19:26.800]  唱可以很浪漫
[00:19:26.800 --> 00:19:33.200]  但願意我們都能夠行出這首詩歌裏面
[00:19:33.200 --> 00:19:35.120]  所講的每一句說話
[00:19:35.120 --> 00:19:37.520]  堅定不移
[00:19:37.520 --> 00:19:42.080]  2024年有人說是充滿挑戰的一年
[00:19:42.080 --> 00:19:45.360]  在香港從未遇上過
[00:19:45.360 --> 00:19:46.640]  就在2024年初
[00:19:46.640 --> 00:19:50.960]  日本遇上了地震和飛機相撞
[00:19:50.960 --> 00:19:57.280]  有些KOL就說日本的首相金雲大獲
[00:19:57.280 --> 00:19:59.440]  其實作為基督徒
[00:19:59.440 --> 00:20:03.360]  從來都不是求安定繁榮
[00:20:03.360 --> 00:20:06.800]  最近有機會聽包圍軍牧師講到
[00:20:06.800 --> 00:20:10.080]  包圍軍牧師是包圍牧師的兒子
[00:20:10.080 --> 00:20:14.480]  他提到原來教會在最艱難的時候
[00:20:14.480 --> 00:20:18.320]  傳風的力量反而是最大
[00:20:18.320 --> 00:20:23.760]  因為人懂得去依靠上帝
[00:20:23.760 --> 00:20:26.080]  所以最艱難的時候
[00:20:26.080 --> 00:20:28.400]  是上帝要顯出他的能力的時候
[00:20:28.400 --> 00:20:33.120]  當人願意去依靠上帝
[00:20:33.120 --> 00:20:35.360]  2024年無論是怎樣
[00:20:35.360 --> 00:20:36.800]  其實我們作為信徒的
[00:20:36.800 --> 00:20:39.440]  都要定徵在神的面前
[00:20:39.440 --> 00:20:41.040]  好像過往一樣
[00:20:41.040 --> 00:20:43.200]  我們時時要醒察自己
[00:20:43.200 --> 00:20:44.400]  當我得罪人的地方
[00:20:44.400 --> 00:20:47.520]  要勇於向人 向神去認錯
[00:20:47.520 --> 00:20:50.720]  讓彼此之間的憐愧
[00:20:50.720 --> 00:20:53.600]  可以盡快的消除
[00:20:53.600 --> 00:20:57.440]  重要的就是不要讓魔鬼留地步
[00:20:57.440 --> 00:21:01.120]  我們要活出同悔罪的心相稱的生活
[00:21:01.120 --> 00:21:02.880]  2024年無論是怎樣
[00:21:02.880 --> 00:21:04.640]  我們作為信徒的
[00:21:04.640 --> 00:21:08.880]  其實都是要靠著聖靈去行事
[00:21:08.880 --> 00:21:13.600]  因為我們所相信的是萬鈞的惹禍上帝
[00:21:13.600 --> 00:21:18.320]  因著依靠聖靈祂所賜給我們的恩典和能力
[00:21:18.320 --> 00:21:24.000]  我們可以更能夠渴慕 親近祂和馴服祂
[00:21:24.000 --> 00:21:26.080]  以致我們有勇氣去承擔
[00:21:26.080 --> 00:21:33.120]  任何上帝給我們的任務 衝擊和挑戰
[00:21:33.120 --> 00:21:35.200]  我們有信心去體誠
