
[00:00:00.000 --> 00:00:02.880]  我住在美孚的家 我住在19樓
[00:02:53.400 --> 00:02:55.800]  原來今天有一個嬰兒出生
[00:02:55.800 --> 00:02:57.400]  是我們的救主
[00:02:57.400 --> 00:02:59.120]  就是主基督
[00:02:59.120 --> 00:03:01.920]  當你聽一次經文
[00:03:01.920 --> 00:03:03.160]  再讀一次經文的時候
[00:03:03.160 --> 00:03:04.160]  雖然很熟
[00:03:04.160 --> 00:03:06.280]  但今天是24號
[00:03:06.280 --> 00:03:08.880]  如果你拿這段經文出去報街陰
[00:03:08.880 --> 00:03:14.600]  你覺得效果會怎樣呢
[00:03:14.600 --> 00:03:15.640]  打鑼打鼓
[00:03:15.640 --> 00:03:16.960]  好消息
[00:03:16.960 --> 00:03:18.120]  有一個小孩出生了
[00:03:18.120 --> 00:03:21.800]  是我們的救主出生了
[00:03:21.800 --> 00:03:24.520]  你猜反應如何
[00:03:24.520 --> 00:03:26.120]  OK嗎
[00:03:26.120 --> 00:03:29.320]  可能被人扔水彈下來
[00:03:29.320 --> 00:03:30.880]  為什麼今天這個好消息
[00:03:30.880 --> 00:03:33.520]  其實對於我們2017年的基督徒
[00:03:33.520 --> 00:03:34.320]  我想說
[00:03:34.320 --> 00:03:37.000]  那個震撼性都不是很大
[00:03:37.000 --> 00:03:39.480]  如果今天告訴你
[00:03:39.480 --> 00:03:40.920]  送一層樓給你
[00:03:40.920 --> 00:03:42.440]  那你怎樣
[00:03:42.440 --> 00:03:44.920]  馬上笑了
[00:03:44.920 --> 00:03:47.520]  或者我們看醫生的時候的報告說
[00:03:47.520 --> 00:03:49.160]  你的樓宇不見了
[00:03:49.160 --> 00:03:50.440]  這是不是好消息
[00:03:50.440 --> 00:03:51.400]  是好消息
[00:03:51.400 --> 00:03:55.400]  但如果今天有一個救主為你降生
[00:03:55.400 --> 00:03:58.760]  是不是一個好消息
[00:03:58.760 --> 00:03:59.360]  OK的
[00:03:59.360 --> 00:04:02.120]  我們基督徒OK的
[00:04:02.120 --> 00:04:04.000]  但所以你去邀請新朋友
[00:04:04.000 --> 00:04:05.400]  你會發覺很大的難度
[00:04:05.400 --> 00:04:06.480]  聖誕節你來吧
[00:04:06.480 --> 00:04:07.400]  有一個救主為你降生
[00:04:07.400 --> 00:04:08.480]  你來聽聽
[00:04:08.480 --> 00:04:09.600]  你嘗試這樣邀請
[00:04:09.600 --> 00:04:11.480]  我保證你是不OK的
[00:04:11.480 --> 00:04:13.240]  所以你看到我們今年的派對
[00:04:13.240 --> 00:04:16.840]  已經是什麼招數都出了
[00:04:16.840 --> 00:04:19.520]  我們今個星期有兩次的盤菜
[00:04:19.520 --> 00:04:21.400]  每次都有二十多位
[00:04:21.400 --> 00:04:23.080]  我們通常都說你來吧
[00:04:23.080 --> 00:04:26.520]  我們有免費的盤菜吃
[00:04:26.520 --> 00:04:27.920]  或者是小朋友的活動
[00:04:27.920 --> 00:04:28.800]  你來吧
[00:04:28.800 --> 00:04:31.000]  我們有禮物收
[00:04:31.000 --> 00:04:33.720]  這樣那些人就會來
[00:04:33.720 --> 00:04:34.520]  意思是什麼
[00:04:34.520 --> 00:04:36.160]  我們今天就想反省一下
[00:04:36.160 --> 00:04:38.400]  報佳音我們報什麼
[00:04:38.400 --> 00:04:39.880]  就是有免費盤菜吃
[00:04:39.880 --> 00:04:40.880]  有禮物
[00:04:40.880 --> 00:04:42.080]  有派對開
[00:04:42.080 --> 00:04:43.480]  或者什麼肥皂
[00:04:43.480 --> 00:04:44.720]  什麼香水
[00:04:44.720 --> 00:04:48.880]  這個月我們非常精彩
[00:04:48.880 --> 00:04:51.280]  給點掌聲所有小組好嗎
[00:04:51.280 --> 00:04:54.800]  今年是非常精彩的一年
[00:04:54.800 --> 00:04:56.360]  實實是的
[00:04:56.360 --> 00:04:58.240]  教會經常在聖誕節裡面
[00:04:58.240 --> 00:05:00.480]  才會搞派對和搞活動
[00:05:00.480 --> 00:05:02.600]  於是我們招集了一群
[00:05:02.600 --> 00:05:04.480]  叫做聖誕節的信徒
[00:05:04.480 --> 00:05:05.600]  為什麼會回教會
[00:05:05.600 --> 00:05:06.800]  為什麼會信耶穌
[00:05:06.800 --> 00:05:07.920]  有盤菜吃
[00:05:07.920 --> 00:05:09.280]  加納木區
[00:05:09.280 --> 00:05:10.720]  生養死葬
[00:05:10.720 --> 00:05:11.920]  每個人都來
[00:05:11.920 --> 00:05:13.040]  子女都沒那麼好
[00:05:13.040 --> 00:05:15.960]  最重要是翁先生你幫我搞完最後一個就行了
[00:05:15.960 --> 00:05:17.680]  翁牧師一答應就算了
[00:05:17.680 --> 00:05:19.120]  回什麼都無所謂了
[00:05:19.120 --> 00:05:20.200]  我們招集了一群
[00:05:20.200 --> 00:05:21.440]  覺得上帝都幾好
[00:05:21.440 --> 00:05:22.080]  耶穌都幾好
[00:05:22.080 --> 00:05:23.280]  那些人都幾好
[00:05:23.280 --> 00:05:25.560]  來這裡都幾好的信徒
[00:05:25.560 --> 00:05:26.680]  第二個大節日
[00:05:26.680 --> 00:05:28.080]  教會會講報道的
[00:05:28.080 --> 00:05:30.720]  就是復活節
[00:05:30.720 --> 00:05:31.920]  但我們都不是說
[00:05:31.920 --> 00:05:32.880]  有個耶穌復活的
[00:05:32.880 --> 00:05:33.960]  邀請人通常說什麼
[00:05:33.960 --> 00:05:35.320]  你來有復活蛋派
[00:05:35.320 --> 00:05:36.360]  小朋友就會很開心
[00:05:36.360 --> 00:05:38.040]  就來拿個復活蛋
[00:05:38.040 --> 00:05:38.880]  所以我說
[00:05:38.880 --> 00:05:41.720]  我們又會招集了一群復活節的信徒
[00:05:41.720 --> 00:05:43.120]  其實這十多年
[00:05:43.120 --> 00:05:46.480]  教會跟什麼什麼先什麼什麼廟
[00:05:46.480 --> 00:05:47.640]  差不多
[00:05:47.640 --> 00:05:48.880]  因為我們差不多講到
[00:05:48.880 --> 00:05:52.600]  我們的信仰就是有求必應
[00:05:52.600 --> 00:05:54.640]  很多信徒都是為了好處
[00:05:54.640 --> 00:05:55.840]  所以信耶穌的
[00:05:55.840 --> 00:05:57.640]  如果好處沒有了
[00:05:57.640 --> 00:05:59.480]  他們就會四散
[00:05:59.480 --> 00:06:00.320]  領子妹
[00:06:00.320 --> 00:06:02.360]  今天我們重新去想一想
[00:06:02.360 --> 00:06:03.960]  聖誕節對於我們來說
[00:06:03.960 --> 00:06:06.560]  是一個什麼的佳音呢
[00:06:06.560 --> 00:06:08.880]  是一個什麼好的訊息呢
[00:06:08.880 --> 00:06:11.080]  這個鷹鞋就是主基督
[00:06:11.080 --> 00:06:12.600]  基督的意思是什麼
[00:06:12.600 --> 00:06:13.920]  舊約的希伯來文
[00:06:13.920 --> 00:06:15.520]  就會叫他做尼塞亞
[00:06:15.520 --> 00:06:16.520]  尼塞亞是什麼
[00:06:16.520 --> 00:06:17.960]  就是救主
[00:06:17.960 --> 00:06:21.560]  什麼人需要救主
[00:06:21.560 --> 00:06:23.480]  我們每一個缺志信主的時候
[00:06:23.480 --> 00:06:25.080]  一定做過這個禱告
[00:06:25.080 --> 00:06:27.720]  我們求神成為我們的救主
[00:06:27.720 --> 00:06:29.080]  成為我們生命的主
[00:06:29.080 --> 00:06:30.560]  個個都講過了
[00:06:30.560 --> 00:06:31.560]  但是你講的時候
[00:06:31.560 --> 00:06:33.920]  你知不知道自己在講什麼
[00:06:33.920 --> 00:06:36.080]  或許在你缺志信主那段時間
[00:06:36.080 --> 00:06:37.480]  你真的有這個問題
[00:06:37.480 --> 00:06:38.320]  你死撐著
[00:06:38.320 --> 00:06:40.160]  希望有個神去幫你
[00:06:40.160 --> 00:06:44.240]  但是那件事過了之後
[00:06:44.240 --> 00:06:45.960]  耶穌基督這個尼塞亞
[00:06:45.960 --> 00:06:46.800]  在你的生命當中
[00:06:46.800 --> 00:06:49.080]  還是你的救主
[00:06:49.080 --> 00:06:50.600]  什麼人需要救主
[00:06:50.600 --> 00:06:52.680]  當然是那些有需要的人
[00:06:52.680 --> 00:06:53.680]  難怪很多時候
[00:06:53.680 --> 00:06:55.640]  我們傳福音遇到很大的困難
[00:06:55.640 --> 00:06:57.080]  人們會覺得我OK
[00:06:57.080 --> 00:06:58.760]  我真的沒有什麼這個需要
[00:06:58.760 --> 00:07:00.640]  你給那些幫助有需要的人
[00:07:00.640 --> 00:07:02.000]  才相信耶穌
[00:07:02.000 --> 00:07:03.880]  是不是我們在傳福音上面
[00:07:03.880 --> 00:07:06.000]  都是有些盲點的呢
[00:07:06.000 --> 00:07:07.280]  什麼人需要救主
[00:07:07.280 --> 00:07:08.680]  往往是在生命當中
[00:07:08.680 --> 00:07:10.120]  遇到很多迷惘的人
[00:07:10.120 --> 00:07:11.840]  他們會去尋求信仰
[00:07:11.840 --> 00:07:13.280]  所以五十多歲的人
[00:07:13.280 --> 00:07:14.280]  特別是男人
[00:07:14.280 --> 00:07:15.720]  很多時候都找信仰的
[00:07:15.720 --> 00:07:16.920]  而通常我們很多時候
[00:07:16.920 --> 00:07:18.320]  都會找佛教的
[00:07:18.320 --> 00:07:19.200]  因為佛教是一個
[00:07:19.200 --> 00:07:20.920]  很好的人生道理
[00:07:20.920 --> 00:07:22.280]  又不用什麼承諾
[00:07:22.280 --> 00:07:25.880]  都是很適合這個年紀的男士需要的
[00:07:25.880 --> 00:07:26.840]  但是有些人
[00:07:26.840 --> 00:07:27.680]  是因為生命當中
[00:07:27.680 --> 00:07:29.640]  遇到很大的困局
[00:07:29.640 --> 00:07:31.080]  走投無理的時候
[00:07:31.080 --> 00:07:32.320]  就唯有找耶穌
[00:07:32.320 --> 00:07:33.280]  很多基督徒都是的
[00:07:33.280 --> 00:07:35.360]  平時就是掉漏漏漏的
[00:07:35.360 --> 00:07:36.720]  當生命當中有事的時候
[00:07:36.720 --> 00:07:38.560]  最重要是找到牧師
[00:07:38.560 --> 00:07:39.800]  傳道都不算數的
[00:07:39.800 --> 00:07:40.960]  早了不算數的
[00:07:40.960 --> 00:07:42.360]  最重要是找到牧師
[00:07:42.360 --> 00:07:43.000]  摸一摸
[00:07:43.000 --> 00:07:43.600]  他就覺得
[00:07:43.600 --> 00:07:46.800]  上帝給他有出路了
[00:07:46.800 --> 00:07:49.720]  人生中遇到突然而來的風暴
[00:07:49.720 --> 00:07:52.560]  的確是很需要喊救命的時間
[00:07:52.560 --> 00:07:53.720]  所以很多時候
[00:07:53.720 --> 00:07:56.400]  人往往就會在這種狀態中
[00:07:56.400 --> 00:07:59.680]  向一位救主去呼求
[00:07:59.680 --> 00:08:01.600]  如果反過來說
[00:08:01.600 --> 00:08:03.280]  你有沒有想到一個問題
[00:08:03.280 --> 00:08:05.200]  就是如果我們不是去到
[00:08:05.200 --> 00:08:06.680]  死到臨頭
[00:08:06.680 --> 00:08:08.240]  其實我們覺得
[00:08:08.240 --> 00:08:09.400]  這個救主對我們來說
[00:08:09.400 --> 00:08:10.960]  是沒有什麼關係的
[00:08:10.960 --> 00:08:12.680]  但是又很諷刺
[00:08:12.680 --> 00:08:14.480]  我們每一個信耶穌的人
[00:08:14.480 --> 00:08:16.600]  其實我們比一些沒有信仰的人
[00:08:16.600 --> 00:08:19.760]  理得更加的幼嫩
[00:08:19.760 --> 00:08:20.800]  就是因為
[00:08:20.800 --> 00:08:22.000]  我常常形容
[00:08:22.000 --> 00:08:24.320]  可能我們是被寵壞的孩子
[00:08:24.320 --> 00:08:26.160]  當我們人生遇到小小事
[00:08:26.160 --> 00:08:27.680]  其實沒有信仰的人
[00:08:27.680 --> 00:08:29.160]  還冷靜面對
[00:08:29.160 --> 00:08:30.400]  用人的方法
[00:08:30.400 --> 00:08:31.240]  拼命去找醫生
[00:08:31.240 --> 00:08:32.400]  拼命去處理
[00:08:32.400 --> 00:08:33.840]  但是基督徒多了一樣東西
[00:08:33.840 --> 00:08:36.200]  就是向上帝發難
[00:08:36.200 --> 00:08:37.560]  很有趣的
[00:08:37.560 --> 00:08:38.720]  你有一個救主救你
[00:08:38.720 --> 00:08:40.040]  你反而不是更加高興
[00:08:40.040 --> 00:08:41.080]  更加有信心
[00:08:41.080 --> 00:08:42.680]  而是你更加可以找一個
[00:08:42.680 --> 00:08:44.240]  發洩的隊長拼命在那裏
[00:08:44.240 --> 00:08:45.960]  在那裏坐冤巴閉
[00:08:45.960 --> 00:08:48.440]  中國人有一句很好的名言
[00:08:48.440 --> 00:08:49.040]  跟教友說
[00:08:49.040 --> 00:08:52.080]  小心死於安逸
[00:08:52.080 --> 00:08:54.080]  上帝容許苦難存在
[00:08:54.080 --> 00:08:56.520]  其實的確有它的意思
[00:08:56.520 --> 00:08:59.440]  上帝重視的是你屬靈的生命
[00:08:59.440 --> 00:09:00.840]  你明白我的意思吧
[00:09:00.840 --> 00:09:02.200]  所以靈姐妹
[00:09:02.200 --> 00:09:03.880]  苦難有它的意味
[00:09:03.880 --> 00:09:06.080]  也都有它的意義存在
[00:09:06.080 --> 00:09:07.520]  第一個的平安夜
[00:09:07.520 --> 00:09:10.960]  是在伯利恆這個地方出現的
[00:09:10.960 --> 00:09:13.040]  這一班牧羊人
[00:09:13.040 --> 00:09:16.160]  他們照平時一樣在那裏看羊
[00:09:16.160 --> 00:09:17.680]  這一班是什麼的以色列人呢
[00:09:17.680 --> 00:09:21.280]  他們是一班亡國了幾百年的以色列人
[00:09:21.280 --> 00:09:22.320]  意思就是說
[00:09:22.320 --> 00:09:24.680]  他們的爺爺 爺爺 爺爺那一代
[00:09:24.680 --> 00:09:26.920]  都已經流離浪蕩
[00:09:26.920 --> 00:09:29.200]  然後他們都是已經亡國的
[00:09:29.200 --> 00:09:30.920]  探知多少代
[00:09:30.920 --> 00:09:32.960]  他們聽的上帝
[00:09:32.960 --> 00:09:34.960]  已經不是第一身經歷
[00:09:34.960 --> 00:09:37.600]  因為如果你留意兩約使中間
[00:09:37.600 --> 00:09:40.840]  上帝是沉默了近四百年的
[00:09:40.840 --> 00:09:42.800]  你想想那裏已經有五六代了
[00:09:42.800 --> 00:09:44.240]  如果短命一點的
[00:09:44.240 --> 00:09:46.560]  他們是完全沒有先知
[00:09:46.560 --> 00:09:48.440]  沒有神的話語和啟示
[00:09:48.440 --> 00:09:50.120]  也都沒有什麼神跡啟示
[00:09:50.120 --> 00:09:52.320]  所以耶和華這個神
[00:09:52.320 --> 00:09:55.000]  帶領以色列人出紅海
[00:09:55.000 --> 00:09:57.040]  去去階級
[00:09:57.040 --> 00:09:58.560]  約旦河
[00:09:58.560 --> 00:10:01.480]  這些全部都是傳言來的
[00:10:01.480 --> 00:10:03.200]  聽回來的故事
[00:10:03.200 --> 00:10:05.000]  說一件事他們聽多了
[00:10:05.000 --> 00:10:06.760]  就是說不用怕
[00:10:06.760 --> 00:10:08.160]  神很愛我們
[00:10:08.160 --> 00:10:09.400]  將來有一天
[00:10:09.400 --> 00:10:10.840]  我們一定會復國的
[00:10:10.840 --> 00:10:12.360]  將來有一天
[00:10:12.360 --> 00:10:14.120]  有一個嬰兒會出生
[00:10:14.120 --> 00:10:16.840]  救世主會為我們誕生
[00:10:16.840 --> 00:10:20.120]  只是一代一代這樣傳聞下去
[00:10:20.120 --> 00:10:21.360]  究竟這一班的以色列人
[00:10:21.360 --> 00:10:22.520]  是不是真的相信
[00:10:22.520 --> 00:10:24.000]  在他們活生生這個年代
[00:10:24.000 --> 00:10:25.760]  他們會有救世主呢
[00:10:25.760 --> 00:10:28.360]  他們的救世主用什麼姿態出現呢
[00:10:28.360 --> 00:10:30.200]  其實每一個人的想法都不同
[00:10:30.200 --> 00:10:31.120]  如果你和我想
[00:10:31.120 --> 00:10:33.600]  要找救世主這個英雄出現
[00:10:33.600 --> 00:10:35.560]  起碼都要有男子氣概
[00:10:35.560 --> 00:10:38.440]  起碼原來有個什麼大大將軍給興起
[00:10:38.440 --> 00:10:39.440]  帶領這個民族
[00:10:39.440 --> 00:10:41.080]  這樣都有點希望
[00:10:41.080 --> 00:10:43.320]  一個嬰兒會是他們的救主
[00:10:43.320 --> 00:10:47.440]  我想他們和我們聽聖誕節的佳音
[00:10:47.440 --> 00:10:49.080]  反應都是差不多
[00:10:49.080 --> 00:10:50.880]  不過
[00:10:50.880 --> 00:10:52.160]  這一班的牧羊人
[00:10:52.160 --> 00:10:53.200]  上帝揀選他們
[00:10:53.200 --> 00:10:56.240]  他有一樣東西是挺值得我們欣賞的
[00:10:56.240 --> 00:10:58.160]  一個不是很合理的
[00:10:58.160 --> 00:11:01.160]  所謂的傳言
[00:11:01.160 --> 00:11:03.120]  關於一個小孩的誕生
[00:11:03.120 --> 00:11:08.520]  當天使在漆黑的夜空大聲宣告的時候
[00:11:08.520 --> 00:11:10.960]  你發覺這一班的牧羊人
[00:11:10.960 --> 00:11:13.960]  只是單純憑一個信心
[00:11:13.960 --> 00:11:15.360]  他們就相信
[00:11:15.360 --> 00:11:16.960]  於是他們很開心
[00:11:16.960 --> 00:11:19.200]  他們到處去找
[00:11:19.200 --> 00:11:20.440]  頂姐妹
[00:11:20.440 --> 00:11:23.520]  好消息從神而來
[00:11:23.520 --> 00:11:26.200]  但是好消息傳到你的耳邊
[00:11:26.200 --> 00:11:28.320]  你是否能夠去相信
[00:11:28.320 --> 00:11:33.160]  以至你能夠去接受和承載這一份福氣呢
[00:11:33.160 --> 00:11:34.680]  這個寓言是從哪裡來的呢
[00:11:34.680 --> 00:11:38.200]  是記載在以色列書九章第六至七節
[00:11:38.200 --> 00:11:41.440]  也是一篇關於尼賽亞很熟悉的經文
[00:11:41.440 --> 00:11:43.760]  我們先聽我讀前面那幾句
[00:11:43.760 --> 00:11:45.920]  因有一英孩為我們而生
[00:11:45.920 --> 00:11:47.640]  有一子賜給我們
[00:11:47.640 --> 00:11:50.760]  政權必擔在他的肩頭上
[00:11:50.760 --> 00:11:53.280]  他名稱為奇妙的賊士
[00:11:53.280 --> 00:11:54.480]  全能的神
[00:11:54.480 --> 00:11:56.840]  永在的父和平的君
[00:11:56.840 --> 00:11:59.120]  如果在和合本長大的頂智會
[00:11:59.120 --> 00:12:00.080]  我們的翻譯不是這樣的
[00:12:00.080 --> 00:12:02.560]  我們說他名稱為奇妙的賊士
[00:12:02.560 --> 00:12:03.360]  全能的神
[00:12:03.360 --> 00:12:05.160]  永在的父和平的君
[00:12:05.160 --> 00:12:06.480]  是有五個的
[00:12:06.480 --> 00:12:07.680]  那麼詳細不說了
[00:12:07.680 --> 00:12:11.400]  因為近代的色經已經是用這個取向的了
[00:12:11.400 --> 00:12:12.880]  這裡說的是什麼呢
[00:12:12.880 --> 00:12:15.200]  這裡說的是有一個小孩子
[00:12:15.200 --> 00:12:17.480]  他很強調這個尼賽亞
[00:12:17.480 --> 00:12:20.080]  是會由嬰兒的形象出現的
[00:12:20.080 --> 00:12:21.840]  因為如果不是有這個特定
[00:12:21.840 --> 00:12:22.840]  你和我都不會相信的
[00:12:22.840 --> 00:12:24.320]  都是信英雄的
[00:12:24.320 --> 00:12:25.120]  但是呢
[00:12:25.120 --> 00:12:27.840]  他有幾個形容詞是形容這個尼賽亞的
[00:12:27.840 --> 00:12:29.680]  我選擇用英文幫一幫
[00:12:29.680 --> 00:12:31.840]  因為我覺得英文翻譯得比較好一點
[00:12:31.840 --> 00:12:33.480]  奇妙的賊士是什麼呢
[00:12:33.480 --> 00:12:35.560]  是說一個wonderful counselor
[00:12:35.560 --> 00:12:37.840]  有多少人曾經接受過輔導的
[00:12:37.840 --> 00:12:38.240]  有沒有的
[00:12:38.240 --> 00:12:38.760]  我們當初
[00:12:38.760 --> 00:12:40.080]  有一部分的人都知道了
[00:12:40.080 --> 00:12:42.640]  如果我們找到一個wonderful counselor就好了
[00:12:42.640 --> 00:12:44.560]  看你怎麼看wonderful是什麼意思
[00:12:44.560 --> 00:12:47.680]  如果他沒什麼智慧和能力
[00:12:47.680 --> 00:12:48.800]  你發覺你見很久
[00:12:48.800 --> 00:12:51.120]  就好像浪費了一點時間
[00:12:51.120 --> 00:12:52.360]  我不是想賭自己
[00:12:52.360 --> 00:12:53.640]  真的會這樣的感覺
[00:12:53.640 --> 00:12:55.600]  但是如果你遇到一個好的
[00:12:55.600 --> 00:12:57.680]  真的有智慧的輔導員
[00:12:57.680 --> 00:12:59.440]  其實我想是第四次左右
[00:12:59.440 --> 00:13:02.240]  你發現總是會有些變化的
[00:13:02.240 --> 00:13:02.800]  丁子梅
[00:13:02.800 --> 00:13:05.600]  我們生命當中真的遇到很多的困難
[00:13:05.600 --> 00:13:07.440]  我們都會遇到很多的困惑
[00:13:07.440 --> 00:13:08.800]  但是不要忘記
[00:13:08.800 --> 00:13:10.000]  這一位的尼賽亞
[00:13:10.000 --> 00:13:14.120]  他本身的名稱就是那個奇妙的賊士
[00:13:14.120 --> 00:13:17.920]  就是那個非常有智慧和能力的輔導員
[00:13:17.920 --> 00:13:18.560]  有些什麼
[00:13:18.560 --> 00:13:20.840]  你的生命的結是解不開的呢
[00:13:20.840 --> 00:13:21.960]  與其你問我
[00:13:21.960 --> 00:13:23.440]  真的不斷的去找輔導
[00:13:23.440 --> 00:13:26.920]  你有沒有去同時去懇求上帝去幫助你
[00:13:26.920 --> 00:13:28.960]  我不是說輔導沒有作用
[00:13:28.960 --> 00:13:30.640]  因為我自己都讀這一行
[00:13:30.640 --> 00:13:33.440]  但是我們只是人的智慧和方法
[00:13:33.440 --> 00:13:36.120]  一起跟你去抽絲剝繭
[00:13:36.120 --> 00:13:37.200]  為什麼我最後
[00:13:37.200 --> 00:13:38.360]  我是因為讀完輔導之後
[00:13:38.360 --> 00:13:40.640]  我才選擇做牧師的呢
[00:13:40.640 --> 00:13:41.720]  因為我發現
[00:13:41.720 --> 00:13:45.200]  其實人知道又如何呢
[00:13:45.200 --> 00:13:46.760]  如果沒有上帝的大能
[00:13:46.760 --> 00:13:48.600]  很難改變
[00:13:48.600 --> 00:13:50.640]  很難改變
[00:13:50.640 --> 00:13:53.560]  這個問題重複又重複的出現
[00:13:53.560 --> 00:13:57.880]  人根本沒有辦法去脫離這個困所
[00:13:57.880 --> 00:13:59.800]  唯有上帝的大能
[00:13:59.800 --> 00:14:02.600]  祂的智慧才能夠去幫助我們
[00:14:02.600 --> 00:14:04.960]  祂的名被稱為全能的神
[00:14:04.960 --> 00:14:06.080]  Mighty God
[00:14:06.080 --> 00:14:06.920]  你有沒有想過
[00:14:06.920 --> 00:14:08.080]  原來這個嬰兒
[00:14:08.080 --> 00:14:09.640]  你有沒有看過小時候
[00:14:09.640 --> 00:14:12.160]  祂是全能的神來的
[00:14:12.160 --> 00:14:13.080]  今天我們在說
[00:14:13.080 --> 00:14:16.560]  慶祝著一個聖嬰的誕生
