
[00:00:00.000 --> 00:00:01.720]  好,我們做一個禱告
[00:01:42.080 --> 00:01:45.200]  但是實際上真正加入教會以後
[00:01:45.200 --> 00:01:47.120]  你會發現我們不說別人
[00:01:47.120 --> 00:01:48.920]  就說拿我們自己來說
[00:01:48.920 --> 00:01:50.620]  實際上我們內心當中
[00:01:50.620 --> 00:01:54.080]  還是存在著各種的私欲的
[00:01:54.620 --> 00:02:00.360]  我們就先從聖經的真實的例子來看
[00:02:00.360 --> 00:02:03.280]  還記得彼得來到耶穌面前
[00:02:03.280 --> 00:02:04.960]  在路加福音說的一句話嗎
[00:02:04.960 --> 00:02:06.960]  說 夫子啊
[00:02:06.960 --> 00:02:10.240]  一個人得罪了我
[00:02:10.240 --> 00:02:13.640]  我饒恕他三次 夠不夠
[00:02:13.640 --> 00:02:18.880]  這表明一種什麽樣的情況
[00:02:18.880 --> 00:02:23.120]  彼得和這位弟兄之間有什麽
[00:02:23.120 --> 00:02:25.120]  有矛盾
[00:02:25.120 --> 00:02:25.820]  是不是
[00:02:25.820 --> 00:02:27.820]  有征戰
[00:02:27.820 --> 00:02:29.120]  還記得嗎
[00:02:29.120 --> 00:02:32.320]  耶穌馬上就要受死了
[00:02:32.320 --> 00:02:35.120]  馬上被抓受死了
[00:02:35.120 --> 00:02:39.320]  但是在快要進行最後晚餐的時候
[00:02:39.320 --> 00:02:43.120]  那些門徒們在表現一件事
[00:02:43.120 --> 00:02:44.520]  大家還記不記得
[00:02:44.520 --> 00:02:45.520]  是什麽
[00:02:45.520 --> 00:02:47.520]  他們在幹什麽
[00:02:47.520 --> 00:02:51.820]  他們在爭誰為大
[00:02:51.820 --> 00:02:56.820]  他們爭著說誰應該去給別人洗腳
[00:02:56.820 --> 00:03:01.820]  誰應該坐在首席
[00:03:01.820 --> 00:03:06.320]  雅各 約翰的母親走到耶穌面前說
[00:03:06.320 --> 00:03:07.320]  夫子啊
[00:03:07.320 --> 00:03:08.820]  等你德國再臨的時候
[00:03:08.820 --> 00:03:11.820]  請我的兩個兒子坐在你的左右邊好不好
[00:03:11.820 --> 00:03:13.820]  然後其他人一聽
[00:03:13.820 --> 00:03:15.820]  什麽反應
[00:03:15.820 --> 00:03:17.820]  非常的憤怒
[00:03:17.820 --> 00:03:19.820]  對他們咬牙
[00:03:19.820 --> 00:03:23.820]  這是聖經界記載的
[00:03:23.820 --> 00:03:25.320]  這表明什麽
[00:03:25.320 --> 00:03:27.320]  雖然信耶穌了
[00:03:27.320 --> 00:03:28.320]  但是你會發現
[00:03:28.320 --> 00:03:31.820]  我們裏面仍然存在著什麽
[00:03:31.820 --> 00:03:35.320]  私欲
[00:03:35.320 --> 00:03:40.320]  我們人裏面仍然存在著私欲
[00:03:40.320 --> 00:03:41.820]  我們很多時候
[00:03:41.820 --> 00:03:43.820]  我們為人處世的時候
[00:03:43.820 --> 00:03:45.320]  我們生活的時候
[00:03:45.320 --> 00:03:46.320]  你會發現
[00:03:46.320 --> 00:03:53.320]  我們還是不經意間被我們的私欲引導著往前走
[00:03:53.320 --> 00:03:56.820]  被我們的私欲牽引著去生活
[00:03:56.820 --> 00:03:57.820]  去為人
[00:03:57.820 --> 00:03:58.820]  去處理
[00:03:58.820 --> 00:04:01.820]  去追求
[00:04:01.820 --> 00:04:04.320]  當我們將不在意的時候
[00:04:04.320 --> 00:04:06.320]  你會發現我們和
[00:04:06.320 --> 00:04:07.320]  不可避免的時候
[00:04:07.320 --> 00:04:12.320]  就會與別人發生衝突
[00:04:12.320 --> 00:04:13.320]  但是我們
[00:04:13.320 --> 00:04:14.320]  你會發現
[00:04:14.320 --> 00:04:15.820]  而我們的反應是什麽
[00:04:15.820 --> 00:04:17.820]  我們常常對別人這種
[00:04:17.820 --> 00:04:19.820]  因著私欲帶來的東西
[00:04:19.820 --> 00:04:21.820]  我們常常很敏感
[00:04:21.820 --> 00:04:22.820]  是不是
[00:04:22.820 --> 00:04:23.820]  這個人怎麽這樣呢
[00:04:23.820 --> 00:04:27.320]  我們批判批判再批判
[00:04:27.320 --> 00:04:28.320]  但是你會發現
[00:04:28.320 --> 00:04:29.820]  我們常常對自己
[00:04:29.820 --> 00:04:31.820]  從內心而發出的私欲
[00:04:31.820 --> 00:04:34.320]  我們常常什麽
[00:04:34.320 --> 00:04:35.320]  很忽略
[00:04:35.320 --> 00:04:43.320]  或者說我們常常認為它是很自然的
[00:04:43.320 --> 00:04:46.320]  這是聖經裏面真實記載的例子
[00:04:46.320 --> 00:04:48.820]  我們再看歷史上
[00:04:48.820 --> 00:04:50.820]  宗教改革的時候
[00:04:50.820 --> 00:04:54.320]  非常非常非常嚴重的
[00:04:54.320 --> 00:04:57.320]  因為宗教改革而導致的戰爭
[00:04:57.320 --> 00:04:58.320]  什麽戰爭
[00:04:58.320 --> 00:05:03.820]  就是天主教與宗教改革之後的新教之間的戰爭
[00:05:03.820 --> 00:05:05.820]  長達三十年
[00:05:05.820 --> 00:05:07.320]  有些國家地區
[00:05:07.320 --> 00:05:09.820]  因為彼此之間的不接納
[00:05:09.820 --> 00:05:11.320]  都認為對方是什麽
[00:05:11.320 --> 00:05:12.820]  異端
[00:05:12.820 --> 00:05:14.820]  都認為對方是錯的
[00:05:14.820 --> 00:05:16.320]  而發生戰爭
[00:05:16.320 --> 00:05:21.320]  有些地區的死亡率達到百分之五十以上
[00:05:21.320 --> 00:05:24.820]  都是我們基督教
[00:05:24.820 --> 00:05:29.820]  都認為我才是信仰的是正確的
[00:05:29.820 --> 00:05:34.320]  這大到國家來說
[00:05:34.320 --> 00:05:36.320]  然後我們看看今天
[00:05:36.320 --> 00:05:38.320]  我們這個社會
[00:05:38.320 --> 00:05:43.820]  我們很多的宗派之間的衝突
[00:05:43.820 --> 00:05:47.820]  雖然整個基督教現在一個流行詞就是什麽
[00:05:47.820 --> 00:05:49.820]  合一合一合一
[00:05:49.820 --> 00:05:50.820]  但是你會發現
[00:05:50.820 --> 00:05:53.320]  彼此宗派之間仍然有很多的什麽
[00:05:53.320 --> 00:05:54.820]  矛盾不可調和
[00:05:54.820 --> 00:05:55.820]  為什麽呢
[00:05:55.820 --> 00:05:57.820]  總認為自己是什麽呀
[00:05:57.820 --> 00:05:59.320]  是對的
[00:05:59.320 --> 00:06:02.820]  這同時也反映出一種什麽
[00:06:02.820 --> 00:06:06.320]  總認為自己對的時候反映出什麽
[00:06:06.320 --> 00:06:08.320]  私欲
[00:06:08.320 --> 00:06:11.820]  要讓別人聽什麽
[00:06:11.820 --> 00:06:13.820]  聽自己的
[00:06:13.820 --> 00:06:16.320]  當我們總是有這種想法的時候
[00:06:16.320 --> 00:06:21.320]  你合一從何而來的
[00:06:21.320 --> 00:06:25.320]  我們宗派中不能接納
[00:06:25.320 --> 00:06:29.320]  當我們真正為大的方向在定奪的時候
[00:06:29.320 --> 00:06:31.320]  你會發現因為一些小的問題
[00:06:31.320 --> 00:06:33.320]  不能達成合一的時候
[00:06:33.320 --> 00:06:38.820]  整個大的方向也不能達成合一
[00:06:38.820 --> 00:06:40.820]  從19世紀初到現在
[00:06:40.820 --> 00:06:44.820]  你會發現關於一個更重要的爭論
[00:06:44.820 --> 00:06:49.320]  就是什麽關於靈恩的
[00:06:49.320 --> 00:06:54.320]  靈恩所帶來的一系列的爭論
[00:06:54.320 --> 00:06:58.320]  能不能說方言呢
[00:06:58.320 --> 00:07:06.320]  能不能按手啊
[00:07:06.320 --> 00:07:10.820]  有沒有神蹟騎士啊
[00:07:10.820 --> 00:07:13.320]  我們在教會裏面爭論的什麽呀
[00:07:13.320 --> 00:07:15.320]  不修
[00:07:15.320 --> 00:07:16.820]  這還從信仰上
[00:07:16.820 --> 00:07:19.820]  再到個人
[00:07:19.820 --> 00:07:20.820]  再到教會裏面個人
[00:07:20.820 --> 00:07:23.320]  你會發現我們今天教會
[00:07:23.320 --> 00:07:29.320]  在美國社會裏面影響一落千丈
[00:07:29.320 --> 00:07:30.820]  很重要的原因就是
[00:07:30.820 --> 00:07:33.320]  有一些非常影響力
[00:07:33.320 --> 00:07:37.820]  非常重要的重大的牧者
[00:07:37.820 --> 00:07:41.820]  特別有一些靈恩派的牧者
[00:07:41.820 --> 00:07:43.320]  因為金錢問題
[00:07:43.320 --> 00:07:45.320]  個人生活問題
[00:07:45.320 --> 00:07:48.820]  被人家追蹤報道
[00:07:48.820 --> 00:07:53.820]  全世界發現牽扯很多的腐敗
[00:07:53.820 --> 00:07:58.320]  很大的生活問題
[00:07:58.320 --> 00:07:59.320]  什麽呀
[00:07:59.320 --> 00:08:04.320]  私欲
[00:08:04.320 --> 00:08:07.320]  私欲在引導著我們
[00:08:07.320 --> 00:08:08.320]  我們不小心
[00:08:08.320 --> 00:08:11.820]  我們就會被我們的私欲引導著往前走
[00:08:11.820 --> 00:08:13.820]  但是當我們每天都說
[00:08:13.820 --> 00:08:15.820]  自己是基督徒的時候
[00:08:15.820 --> 00:08:17.320]  我們很多的時候
[00:08:17.320 --> 00:08:22.320]  我們卻沒有一個清醒的心
[00:08:22.320 --> 00:08:24.320]  有時候當我們更多的時候
[00:08:24.320 --> 00:08:26.320]  我還不說我們平信徒
[00:08:26.320 --> 00:08:28.320]  就說我們這些講道人
[00:08:28.320 --> 00:08:31.320]  當我們經常在教導別人的時候
[00:08:31.320 --> 00:08:33.320]  我們更容易什麽呀
[00:08:33.320 --> 00:08:37.320]  認為我們常常是做的是什麽呀
[00:08:37.320 --> 00:08:40.320]  對的
[00:08:40.320 --> 00:08:43.320]  這也是教會裏面常常說
[00:08:43.320 --> 00:08:46.320]  實際上牧者更需要大家的什麽
[00:08:46.320 --> 00:08:47.320]  禱告
[00:08:47.320 --> 00:08:49.320]  更需要大家的支持
[00:08:49.320 --> 00:08:53.320]  因為人心是恨什麽呀
[00:08:53.320 --> 00:08:56.320]  聖經說人心比什麽都鬼雜呀
[00:08:56.320 --> 00:08:59.320]  比萬物都鬼雜
[00:08:59.320 --> 00:09:02.320]  到了什麽極點
[00:09:02.320 --> 00:09:07.320]  人心太複雜
[00:09:07.320 --> 00:09:08.320]  耶穌說了
[00:09:08.320 --> 00:09:10.320]  自以為站立得穩的
[00:09:10.320 --> 00:09:12.320]  最終會什麽
[00:09:12.320 --> 00:09:13.320]  跌倒
[00:09:13.320 --> 00:09:14.320]  為什麽
[00:09:14.320 --> 00:09:16.320]  因為人
[00:09:16.320 --> 00:09:18.320]  雅各術第一章
[00:09:18.320 --> 00:09:20.320]  你們中間的戰鬥
[00:09:20.320 --> 00:09:22.320]  鬥爭吵
[00:09:22.320 --> 00:09:24.320]  從哪裏來的
[00:09:24.320 --> 00:09:25.320]  從哪裏來
[00:09:25.320 --> 00:09:27.320]  就是我們白體中
[00:09:27.320 --> 00:09:29.320]  就是我們肉體當中的什麽
[00:09:29.320 --> 00:09:32.320]  私欲而來的
[00:09:32.320 --> 00:09:33.320]  親愛的女性子們
[00:09:33.320 --> 00:09:36.320]  你會發現我們今天
[00:09:36.320 --> 00:09:39.320]  當我們在勸勉別人有困難的時候
[00:09:39.320 --> 00:09:41.320]  我們都會很熱心
[00:09:41.320 --> 00:09:42.320]  你要禱告呀
[00:09:42.320 --> 00:09:44.320]  你好好禱告呀
[00:09:44.320 --> 00:09:46.320]  上帝是聽我們禱告的
[00:09:46.320 --> 00:09:47.320]  可是
[00:09:47.320 --> 00:09:49.320]  真正事情臨到我們身上的時候
[00:09:49.320 --> 00:09:50.320]  請問
[00:09:50.320 --> 00:09:52.320]  我們有多少人
[00:09:52.320 --> 00:09:57.320]  在好好地為自己的事去禱告呢
[00:09:57.320 --> 00:09:58.320]  我們多少人
[00:09:58.320 --> 00:10:01.320]  真正耐著性子
[00:10:01.320 --> 00:10:04.320]  忍耐地去禱告呢
[00:10:04.320 --> 00:10:06.320]  你會發現
[00:10:06.320 --> 00:10:07.320]  一個不爭的事實
[00:10:07.320 --> 00:10:09.320]  當事情臨到我們的時候
[00:10:09.320 --> 00:10:13.320]  我們總是被自己的私欲引導著什麽
[00:10:13.320 --> 00:10:14.320]  往前走
[00:10:14.320 --> 00:10:15.320]  被我們的想法
[00:10:15.320 --> 00:10:17.320]  被我們想要的結果
[00:10:17.320 --> 00:10:29.320]  牽著往前去走
[00:10:29.320 --> 00:10:32.320]  前段時間
[00:10:32.320 --> 00:10:33.320]  我生了一小孩
[00:10:33.320 --> 00:10:34.320]  12月10號
[00:10:34.320 --> 00:10:36.320]  12月生我小孩之後
[00:10:36.320 --> 00:10:37.320]  第二個孩子
[00:10:37.320 --> 00:10:40.320]  我又發現我突然有個想法
[00:10:40.320 --> 00:10:41.320]  我想換車了
[00:10:41.320 --> 00:10:45.320]  這個車終於找到合適的理由了
[00:10:45.320 --> 00:10:46.320]  我思考人了
[00:10:46.320 --> 00:10:48.320]  這個車實在有點小了
[00:10:48.320 --> 00:10:50.320]  我當時持個想法
[00:10:50.320 --> 00:10:52.320]  過了兩周之後
[00:10:52.320 --> 00:10:53.320]  我發現
[00:10:53.320 --> 00:10:57.320]  這個想法已經成為一個強烈的慾望
[00:10:57.320 --> 00:10:59.320]  站到我心頭
[00:10:59.320 --> 00:11:00.320]  我回過頭想
[00:11:00.320 --> 00:11:03.320]  我幾乎每時每刻都在想
[00:11:03.320 --> 00:11:05.320]  我想要什麽樣的車
[00:11:05.320 --> 00:11:08.320]  我一有空我就坐在電腦前
[00:11:08.320 --> 00:11:10.320]  然後一點擊就是Cracklist
[00:11:10.320 --> 00:11:16.320]  然後所有賣車的信息不斷地尋求
[00:11:16.320 --> 00:11:20.320]  那兩周我真的控制不了我自己
[00:11:20.320 --> 00:11:21.320]  兩周的時間
[00:11:21.320 --> 00:11:22.320]  我幾乎一坐下來
[00:11:22.320 --> 00:11:30.320]  我就在上網尋找賣車的信息
[00:11:30.320 --> 00:11:31.320]  連我老婆都說
[00:11:31.320 --> 00:11:35.320]  你幹什麽呀
[00:11:35.320 --> 00:11:37.320]  吃飯也看著
[00:11:37.320 --> 00:11:39.320]  吃完飯拿著你的作業
[00:11:39.320 --> 00:11:41.320]  一邊看著書
[00:11:41.320 --> 00:11:42.320]  一邊看著書
[00:11:42.320 --> 00:11:44.320]  一邊一邊看著
[00:11:44.320 --> 00:11:45.320]  那你幹什麽呢
[00:11:45.320 --> 00:11:46.320]  她都生氣了
[00:11:46.320 --> 00:11:52.320]  但是我卻控制不了我自己
[00:11:52.320 --> 00:11:54.320]  我老婆對我說
[00:11:54.320 --> 00:11:55.320]  我們要車
[00:11:55.320 --> 00:11:58.320]  你的好禱告
[00:11:58.320 --> 00:11:59.320]  是你要找
[00:11:59.320 --> 00:12:03.320]  但是你現在我們需要這樣一部車也很合理
[00:12:03.320 --> 00:12:07.320]  但是你不能這樣一天24小時盯著電腦在找啊
[00:12:07.320 --> 00:12:11.320]  你也得禱告啊
[00:12:11.320 --> 00:12:12.320]  你怎麽不禱告
[00:12:12.320 --> 00:12:17.320]  你怎麽找到合適的呢
[00:12:17.320 --> 00:12:18.320]  我也知道啊
[00:12:18.320 --> 00:12:22.320]  說實在我也知道我要禱告
[00:12:22.320 --> 00:12:32.320]  可是我就靜不下心來禱告
[00:12:32.320 --> 00:12:33.320]  親愛的兄弟姐妹
[00:12:33.320 --> 00:12:35.320]  實際上你會發現
[00:12:35.320 --> 00:12:36.320]  我們的實際生活
[00:12:36.320 --> 00:12:42.320]  真的很多時候就是這樣
[00:12:42.320 --> 00:12:44.320]  當事情一來臨
[00:12:44.320 --> 00:12:47.320]  當你的需要一凸顯的時候
[00:12:47.320 --> 00:12:48.320]  你會發現
[00:12:48.320 --> 00:12:50.320]  你的整個人
[00:12:50.320 --> 00:13:01.320]  你的整個心思都被這些占據
[00:13:01.320 --> 00:13:03.320]  我們也是知道啊
[00:13:03.320 --> 00:13:06.320]  我們真的知道我們要禱告呢
[00:13:06.320 --> 00:13:08.320]  但是你會發現
[00:13:08.320 --> 00:13:10.320]  當你真的去禱告的時候
[00:13:10.320 --> 00:13:11.320]  你會發現
[00:13:11.320 --> 00:13:13.320]  我發現我知道我要去禱告了
[00:13:13.320 --> 00:13:15.320]  可是正要禱告的時候
[00:13:15.320 --> 00:13:16.320]  我就想
[00:13:16.320 --> 00:13:17.320]  看看今天有沒有新發佈的車
[00:13:17.320 --> 00:13:19.320]  我趕緊去看看
[00:13:19.320 --> 00:13:21.320]  有沒有別人新敗部的信息
[00:13:21.320 --> 00:13:23.320]  我趕緊去看看
[00:13:23.320 --> 00:13:25.320]  二十分鐘了
[00:13:25.320 --> 00:13:27.320]  已經二十分鐘了
[00:13:27.320 --> 00:13:38.320]  但是我還是不能罷手
[00:13:38.320 --> 00:13:39.320]  不光如此
[00:13:39.320 --> 00:13:44.320]  因為這樣一個強烈的願望
[00:13:44.320 --> 00:13:49.320]  因為一直滿滿的腦子都在想車
[00:13:49.320 --> 00:13:51.320]  有時候孩子站著已經什麼
[00:13:51.320 --> 00:13:53.320]  哭了半天了
[00:13:53.320 --> 00:13:56.320]  我孩子還不願意起來
[00:13:56.320 --> 00:13:58.320]  因為他還在做別的
[00:13:58.320 --> 00:14:01.320]  我的太太還在做別的事情
[00:14:01.320 --> 00:14:06.320]  因此我還甚至給她發生了衝突
[00:14:06.320 --> 00:14:08.320]  她說你能不能起來去看一下孩子
[00:14:08.320 --> 00:14:11.320]  我說你知道我在找車嗎
[00:14:11.320 --> 00:14:20.320]  她說我在做事情
[00:14:20.320 --> 00:14:22.320]  我認為我做得很對
[00:14:22.320 --> 00:14:26.320]  我認為我是在為這個家在著想
[00:14:26.320 --> 00:14:29.320]  我在為這個家去尋找一部好的
[00:14:29.320 --> 00:14:34.320]  合適的車
[00:14:34.320 --> 00:14:35.320]  實際是什麼
[00:14:35.320 --> 00:14:38.320]  是私慾
[00:14:38.320 --> 00:14:40.320]  從一開始一個合理的想法
[00:14:40.320 --> 00:14:45.320]  但現在變成一個強烈的慾望
[00:14:45.320 --> 00:14:50.320]  欲罷不能
[00:14:50.320 --> 00:14:52.320]  知道自己要禱告
[00:14:52.320 --> 00:14:53.320]  要耐心
[00:14:53.320 --> 00:14:55.320]  這個事情不可能那麼快
[00:14:55.320 --> 00:14:58.320]  那麼強求的到來
[00:14:58.320 --> 00:15:03.320]  但是自己卻不能把這件事交給誰
[00:15:03.320 --> 00:15:05.320]  交給誰
[00:15:05.320 --> 00:15:08.320]  我們說話一講到都知道
[00:15:08.320 --> 00:15:10.320]  和別人分享都知道
[00:15:10.320 --> 00:15:12.320]  我登善寶興
[00:15:12.320 --> 00:15:15.320]  《馬太福音》第六章說得很清楚
[00:15:15.320 --> 00:15:19.320]  你先求神的國和神的欲
[00:15:19.320 --> 00:15:25.320]  你所需用的神都知道
[00:15:25.320 --> 00:15:27.320]  但是當你的欲望來的時候
[00:15:27.320 --> 00:15:29.320]  當你的想要來的時候
[00:15:29.320 --> 00:15:34.320]  你會發現控制不了
[00:15:34.320 --> 00:15:39.320]  當你發現這種欲望一直牽引下去的時候
[00:15:39.320 --> 00:15:41.320]  你會發現不光這件事
[00:15:41.320 --> 00:15:42.320]  你會引帶著
[00:15:42.320 --> 00:15:45.320]  就會與家人發生衝突
[00:15:45.320 --> 00:15:46.320]  發生矛盾
[00:15:46.320 --> 00:15:50.320]  發生爭吵
[00:15:50.320 --> 00:15:53.320]  來到教會同樣
[00:15:53.320 --> 00:15:55.320]  聽見沒
[00:15:55.320 --> 00:16:01.320]  你到學校和同學們之間也一樣
[00:16:01.320 --> 00:16:07.320]  然後上班你發現你也一樣
[00:16:07.320 --> 00:16:10.320]  當我們把我們的欲望合理化的時候
[00:16:10.320 --> 00:16:12.320]  覺得是我的正常需求的時候
[00:16:12.320 --> 00:16:14.320]  滿心被祂佔有的時候
[00:16:14.320 --> 00:16:16.320]  一心就向為那兒奔的時候
[00:16:16.320 --> 00:16:23.320]  你會發現什麼你都想不到了
[00:16:23.320 --> 00:16:25.320]  留給人家的你會發現
[00:16:25.320 --> 00:16:28.320]  就是無限的折磨和別人的衝突
[00:16:28.320 --> 00:16:33.320]  但是你卻不能自拔
[00:16:33.320 --> 00:16:35.320]  小到個人關係
[00:16:35.320 --> 00:16:37.320]  大到團體之間的衝突
[00:16:37.320 --> 00:16:53.320]  再到國家中派這種戰爭
[00:16:53.320 --> 00:17:00.320]  所以說禱告真的尤為重要
[00:17:00.320 --> 00:17:04.320]  當我們在極想要極想要
[00:17:04.320 --> 00:17:06.320]  要一件東西的時候
[00:17:06.320 --> 00:17:10.320]  我們還能夠謙卑的來到神面前
[00:17:10.320 --> 00:17:12.320]  忍耐等候
[00:17:12.320 --> 00:17:17.320]  說神啊幫助我
[00:17:17.320 --> 00:17:22.320]  你知道我需要
[00:17:22.320 --> 00:17:26.320]  可能你也承認說我想要
[00:17:26.320 --> 00:17:31.320]  但是幫助我
[00:17:31.320 --> 00:17:35.320]  讓我忍耐等候
[00:17:35.320 --> 00:17:36.320]  來到神面前
[00:17:36.320 --> 00:17:38.320]  你把你這種強烈的慾望
[00:17:38.320 --> 00:17:40.320]  你甚至告訴神
[00:17:40.320 --> 00:17:44.320]  神啊我想要這種東西
[00:17:44.320 --> 00:17:47.320]  但是求你幫助我
[00:17:47.320 --> 00:17:53.320]  讓我能夠控制我自己的這種情緒和慾望
[00:17:53.320 --> 00:18:00.320]  禱告就顯得尤為重要
[00:18:00.320 --> 00:18:03.320]  這就想起我之前
[00:18:03.320 --> 00:18:04.320]  我來美國
[00:18:04.320 --> 00:18:08.320]  想來美國深造這件事情
[00:18:08.320 --> 00:18:09.320]  這是我有史以來
[00:18:09.320 --> 00:18:11.320]  我和我太太做的
[00:18:11.320 --> 00:18:14.320]  可以說做的比較成功的一次
[00:18:14.320 --> 00:18:16.320]  長時間的禱告
[00:18:16.320 --> 00:18:23.320]  我發現我的福祉已經進入了一個低谷
[00:18:23.320 --> 00:18:25.320]  一周就是三次
[00:18:25.320 --> 00:18:28.320]  我的所有禱告就是講道講道講道
[00:18:28.320 --> 00:18:30.320]  持續了四年
[00:18:30.320 --> 00:18:36.320]  我發現難道我的福祉就這樣一直下去嗎
[00:18:36.320 --> 00:18:40.320]  我想對聖經對福祉有更深的認識和了解
[00:18:40.320 --> 00:18:46.320]  然後我那個想法就想出去深造
[00:18:46.320 --> 00:18:51.320]  來美國深造
[00:18:51.320 --> 00:18:54.320]  這一次是我做了回過頭來
[00:18:54.320 --> 00:18:57.320]  所有禱告是我堅持最久
[00:18:57.320 --> 00:18:59.320]  最忍耐等候
[00:18:59.320 --> 00:19:04.320]  神給我開路最順利的一個見證
[00:19:04.320 --> 00:19:07.320]  我太太有兩個人半年
[00:19:07.320 --> 00:19:11.320]  每天我們倆讀經完就禱告
[00:19:11.320 --> 00:19:13.320]  每天兩個小時
[00:19:13.320 --> 00:19:14.320]  早上一個小時
[00:19:14.320 --> 00:19:15.320]  下午一小時
[00:19:15.320 --> 00:19:16.320]  我們就為此
[00:19:16.320 --> 00:19:21.320]  然後安靜禱告
[00:19:21.320 --> 00:19:22.320]  安靜禱告
[00:19:22.320 --> 00:19:27.320]  持續半年的時間
[00:19:27.320 --> 00:19:30.320]  然後直到有一天禱告完之後
[00:19:30.320 --> 00:19:31.320]  我們發現
[00:19:31.320 --> 00:19:34.320]  半天我們倆都有同樣感覺需要出去
[00:19:34.320 --> 00:19:38.320]  我當時只是提出對她一個想法
[00:19:38.320 --> 00:19:40.320]  她就說我們一起禱告吧
[00:19:40.320 --> 00:19:42.320]  半年的時間
[00:19:42.320 --> 00:19:43.320]  半年後
[00:19:43.320 --> 00:19:46.320]  我說那就開始行動吧
[00:19:46.320 --> 00:19:49.320]  我一開始找別人
[00:19:49.320 --> 00:19:51.320]  找有沒有合適的人
[00:19:51.320 --> 00:19:54.320]  有沒有這樣的機會
[00:19:54.320 --> 00:19:56.320]  後來都沒有
[00:19:56.320 --> 00:19:58.320]  那我就自己上網找吧
[00:19:58.320 --> 00:20:01.320]  上網搜索
[00:20:01.320 --> 00:20:07.320]  正好就搜索出來一個神學院的名字
[00:20:07.320 --> 00:20:08.320]  就是美孚神學院
[00:20:08.320 --> 00:20:10.320]  然後我申報了
[00:20:10.320 --> 00:20:17.320]  我當時就抱著一個誓死的態度申報了
[00:20:17.320 --> 00:20:19.320]  過一個多月
[00:20:19.320 --> 00:20:22.320]  真的有回應了
[00:20:22.320 --> 00:20:24.320]  很快有回應了
[00:20:24.320 --> 00:20:25.320]  回應之後呢
[00:20:25.320 --> 00:20:27.320]  然後我就去簽證
[00:20:27.320 --> 00:20:30.320]  帶著一個忐忑的心去簽證
[00:20:30.320 --> 00:20:34.320]  誰知道我那次簽證是最為順利
[00:20:34.320 --> 00:20:36.320]  因為我一個生一個禱告生的
[00:20:36.320 --> 00:20:37.320]  你讓我去
[00:20:37.320 --> 00:20:41.320]  就幫助我全家都通過
[00:20:41.320 --> 00:20:42.320]  我一個人去
[00:20:42.320 --> 00:20:44.320]  我不想一個人去
[00:20:44.320 --> 00:20:45.320]  如果一去不知道幾年了
[00:20:45.320 --> 00:20:47.320]  兩年三年
[00:20:47.320 --> 00:20:51.320]  也可能四年
[00:20:51.320 --> 00:20:54.320]  那別人都跟我說了
[00:20:54.320 --> 00:20:57.320]  你簽完你就一個人先去吧
[00:20:57.320 --> 00:20:58.320]  我告訴你
[00:20:58.320 --> 00:21:01.320]  一家人簽是最難簽的
[00:21:01.320 --> 00:21:03.320]  移民傾向最大的
[00:21:03.320 --> 00:21:06.320]  人家很難給你通過的
[00:21:06.320 --> 00:21:11.320]  但是我就是這樣禱告
[00:21:11.320 --> 00:21:12.320]  到那人家只問了我
[00:21:12.320 --> 00:21:15.320]  簡簡單單問了我四個問題
