
[00:00:00.000 --> 00:00:05.140]  約翰一書是約書的門徒約翰
[00:02:46.480 --> 00:02:48.560]  地上有一堆螞蟻在那邊
[00:02:48.560 --> 00:02:50.440]  我們就是跟那個螞蟻叫死了
[00:02:50.440 --> 00:02:52.800]  那個螞蟻都聽不到我們在說什麼
[00:02:52.800 --> 00:02:54.760]  但是如果我們把我們自己
[00:02:54.760 --> 00:02:56.560]  變成那一隻螞蟻
[00:02:56.560 --> 00:02:57.920]  倒到他們中間去
[00:02:57.920 --> 00:02:59.160]  跟他們一起生活
[00:02:59.160 --> 00:03:00.840]  講他們的話
[00:03:00.840 --> 00:03:02.320]  他們就知道
[00:03:02.320 --> 00:03:04.080]  他們就能夠溝通
[00:03:04.080 --> 00:03:05.760]  這也是我們的耶穌
[00:03:05.760 --> 00:03:07.280]  祂造成肉身
[00:03:07.280 --> 00:03:09.320]  祂本是天上的神
[00:03:09.320 --> 00:03:11.920]  但是祂將祂自己降杯為人
[00:03:11.920 --> 00:03:13.520]  來到我們中間
[00:03:13.520 --> 00:03:16.640]  經歷了我們各樣的生老病死
[00:03:16.640 --> 00:03:19.000]  祂了解我們的悲歡離合
[00:03:19.000 --> 00:03:21.880]  祂甚至知道我們的軟弱
[00:03:21.880 --> 00:03:24.040]  耶穌就是這樣子的
[00:03:24.040 --> 00:03:25.160]  把神
[00:03:25.160 --> 00:03:27.240]  這個人看不見的神
[00:03:27.240 --> 00:03:28.360]  帶到地上來
[00:03:28.360 --> 00:03:29.920]  讓我們能夠再
[00:03:29.920 --> 00:03:30.880]  因著祂
[00:03:30.880 --> 00:03:32.000]  我們能夠看到
[00:03:32.000 --> 00:03:33.200]  我們的天父
[00:03:33.200 --> 00:03:34.800]  是何等的愛我們
[00:03:34.800 --> 00:03:35.680]  是帶
[00:03:35.680 --> 00:03:36.800]  耶穌來的時候
[00:03:36.800 --> 00:03:37.960]  祂帶著恩典
[00:03:37.960 --> 00:03:39.000]  祂帶著真理
[00:03:39.000 --> 00:03:41.160]  祂住在我們中間
[00:03:41.160 --> 00:03:42.480]  剛才我們一直講的
[00:03:42.480 --> 00:03:43.440]  神的話
[00:03:43.440 --> 00:03:46.080]  是有生命有能力的
[00:03:46.080 --> 00:03:47.160]  所以
[00:03:47.160 --> 00:03:49.520]  如果我們去每天
[00:03:49.520 --> 00:03:51.440]  跟祂有親密的關係
[00:03:51.440 --> 00:03:52.600]  我們去靈修
[00:03:52.600 --> 00:03:55.640]  我們去真實的經歷祂以後
[00:03:55.640 --> 00:03:58.560]  我們就能夠得到豐盛的生命
[00:03:58.560 --> 00:04:01.200]  剛才我們念過的那些經文說
[00:04:01.200 --> 00:04:04.320]  你去經歷
[00:04:04.320 --> 00:04:05.560]  然後你就做見證
[00:04:05.560 --> 00:04:06.760]  把你所經歷
[00:04:06.760 --> 00:04:08.840]  去傳出去給人家聽
[00:04:08.840 --> 00:04:09.600]  有時候
[00:04:09.600 --> 00:04:11.560]  像我現在在這邊講到
[00:04:11.560 --> 00:04:12.680]  我多講幾句
[00:04:12.680 --> 00:04:14.000]  你們都睡著了
[00:04:14.000 --> 00:04:15.840]  但是剛才我們在講見證的時候
[00:04:15.840 --> 00:04:16.960]  有沒有人睡覺
[00:04:16.960 --> 00:04:17.920]  沒有人睡覺
[00:04:17.920 --> 00:04:20.520]  大家都很喜歡聽見證
[00:04:20.520 --> 00:04:21.640]  所以弟兄姊妹
[00:04:21.640 --> 00:04:22.800]  去經歷神
[00:04:22.800 --> 00:04:24.000]  去做見證
[00:04:24.000 --> 00:04:26.040]  人就能夠因著你的見證
[00:04:26.040 --> 00:04:27.640]  認識我們的神
[00:04:27.640 --> 00:04:30.080]  Hallelujah
[00:04:30.080 --> 00:04:33.040]  如果我們這樣子的來經歷祂
[00:04:33.040 --> 00:04:34.480]  我們就能夠真正的
[00:04:34.480 --> 00:04:36.120]  從祂那邊得到
[00:04:36.120 --> 00:04:37.040]  剛才講的
[00:04:37.040 --> 00:04:39.000]  充足的喜樂
[00:04:39.000 --> 00:04:41.000]  一個屬神的生命的特質
[00:04:41.000 --> 00:04:42.920]  不是只有有神同在
[00:04:42.920 --> 00:04:44.000]  而且祂其實是
[00:04:44.000 --> 00:04:46.080]  帶著永恆價值的
[00:04:46.080 --> 00:04:46.920]  Hallelujah
[00:04:46.920 --> 00:04:48.040]  讚美主
[00:04:48.040 --> 00:04:50.160]  所以我們要在日常生活中
[00:04:50.160 --> 00:04:53.440]  來跟神建立關係
[00:04:53.440 --> 00:04:55.040]  我們有一個小朋友
[00:04:55.040 --> 00:04:58.000]  他上個禮拜回中國去了
[00:04:58.000 --> 00:04:59.240]  那他回去之前
[00:04:59.240 --> 00:05:00.360]  他就跟我說
[00:05:00.360 --> 00:05:01.400]  師母
[00:05:01.400 --> 00:05:02.480]  你知道我們要回中國
[00:05:02.480 --> 00:05:03.720]  還是要回台灣的人
[00:05:03.720 --> 00:05:04.960]  我們就會好像
[00:05:04.960 --> 00:05:06.480]  很努力的去shopping
[00:05:06.480 --> 00:05:08.520]  然後帶很多禮物回家
[00:05:08.520 --> 00:05:09.160]  那他就跟我講
[00:05:09.160 --> 00:05:10.120]  他說
[00:05:10.120 --> 00:05:12.200]  我這次要帶很多東西回家
[00:05:12.200 --> 00:05:13.760]  所以我很怕
[00:05:13.760 --> 00:05:15.800]  進關出關會有問題
[00:05:15.800 --> 00:05:17.280]  你為我禱告好嗎
[00:05:17.280 --> 00:05:18.520]  我說好
[00:05:18.520 --> 00:05:19.520]  結果那天
[00:05:19.520 --> 00:05:22.480]  他被我逮下來
[00:05:22.480 --> 00:05:23.200]  因為你知道
[00:05:23.200 --> 00:05:24.640]  大家要回家都很興奮的
[00:05:24.640 --> 00:05:27.480]  都恨不得早一點就衝到機場去
[00:05:27.480 --> 00:05:28.560]  那禮拜天的早上
[00:05:28.560 --> 00:05:30.280]  他們都很急著要去機場
[00:05:30.280 --> 00:05:31.920]  但是東東被我逮下來
[00:05:31.920 --> 00:05:33.240]  他就留下來聽到
[00:05:33.240 --> 00:05:35.480]  聽完到以後他才走
[00:05:35.480 --> 00:05:37.400]  Chris送他去機場
[00:05:37.400 --> 00:05:39.160]  我回到家以後
[00:05:39.160 --> 00:05:41.360]  我就看他送簡訊給我
[00:05:41.360 --> 00:05:42.880]  他就告訴我說
[00:05:42.880 --> 00:05:46.080]  平安入關即將起飛
[00:05:46.080 --> 00:05:48.320]  他就給我送了一個簡訊
[00:05:48.320 --> 00:05:50.960]  我說這個孩子還滿有禮貌的
[00:05:50.960 --> 00:05:52.560]  等到他到了
[00:05:52.560 --> 00:05:53.120]  回到家
[00:05:53.120 --> 00:05:55.040]  就是剛才Billy講的
[00:05:55.040 --> 00:05:56.560]  浙江的嘉興
[00:05:56.560 --> 00:05:58.400]  他是住的嘉興人
[00:05:58.400 --> 00:05:59.880]  他就第二天
[00:05:59.880 --> 00:06:01.520]  他就給我再送一個簡訊
[00:06:01.520 --> 00:06:03.040]  他告訴我說
[00:06:03.040 --> 00:06:06.120]  平安入關一切OK
[00:06:06.120 --> 00:06:08.280]  感謝讚美族
[00:06:08.280 --> 00:06:10.080]  所以弟兄姊妹你看他
[00:06:10.080 --> 00:06:11.160]  他在敬禮神
[00:06:11.160 --> 00:06:13.280]  然後他馬上又寫
[00:06:13.280 --> 00:06:17.080]  禮拜一中午兩點要去簽證
[00:06:17.080 --> 00:06:19.480]  請為我禱告
[00:06:19.480 --> 00:06:21.400]  然後到了禮拜
[00:06:21.400 --> 00:06:25.160]  又再來的時候他就說
[00:06:25.160 --> 00:06:29.280]  二十秒就搞定了
[00:06:29.280 --> 00:06:30.920]  我就給他回了一個簡訊
[00:06:30.920 --> 00:06:32.920]  我告訴他說
[00:06:32.920 --> 00:06:34.080]  當你有一個
[00:06:34.080 --> 00:06:36.160]  當你用一個嚴肅的心
[00:06:36.160 --> 00:06:38.320]  來面對這件事情的時候
[00:06:38.320 --> 00:06:40.280]  就是只要二十秒
[00:06:40.280 --> 00:06:42.240]  但是你完全不在乎
[00:06:42.240 --> 00:06:43.120]  你就跑去
[00:06:43.120 --> 00:06:46.200]  你有可能你要去簽好幾次
[00:06:46.200 --> 00:06:48.080]  我說我為你的生命感恩
[00:06:48.080 --> 00:06:51.200]  請繼續努力
[00:06:51.200 --> 00:06:52.240]  你知道他告訴我
[00:06:52.240 --> 00:06:53.840]  後來他就告訴我說
[00:06:53.840 --> 00:06:55.400]  他說師母
[00:06:55.400 --> 00:06:59.240]  我在陽光下等三個小時
[00:06:59.240 --> 00:07:01.520]  我禱告三個小時
[00:07:01.520 --> 00:07:04.240]  在我要進去簽證的時候
[00:07:04.240 --> 00:07:06.080]  我聽到神的聲音說
[00:07:06.080 --> 00:07:08.520]  You pass
[00:07:08.520 --> 00:07:10.880]  我們常常在講聽神的聲音
[00:07:10.880 --> 00:07:12.320]  我每次在講聽神的聲音的時候
[00:07:12.320 --> 00:07:13.560]  大部分弟兄姊妹都一副
[00:07:13.560 --> 00:07:16.640]  茫茫然不知道我在說什麼的意思
[00:07:16.640 --> 00:07:17.640]  但是弟兄姊妹
[00:07:17.640 --> 00:07:19.640]  當你認真的去敬禮神的時候
[00:07:19.640 --> 00:07:21.040]  當你每天去親近祂
[00:07:21.040 --> 00:07:21.920]  禱告祂的時候
[00:07:21.920 --> 00:07:23.640]  你就聽得到祂的聲音了
[00:07:23.640 --> 00:07:25.320]  Hallelujah 讚美主
[00:07:25.320 --> 00:07:26.200]  這就是
[00:07:26.200 --> 00:07:28.800]  所以你看東東他現在他可以
[00:07:28.800 --> 00:07:31.200]  把他的經歷去告訴別人說
[00:07:31.200 --> 00:07:33.280]  他所信的神
[00:07:33.280 --> 00:07:35.200]  是那個生活中的神
[00:07:35.200 --> 00:07:37.000]  是他生命中的神
[00:07:37.000 --> 00:07:39.600]  是他一步一步在走的神
[00:07:39.600 --> 00:07:41.960]  Hallelujah
[00:07:41.960 --> 00:07:45.600]  但是人常常會因為遠離神
[00:07:45.600 --> 00:07:47.600]  就落到罪惡裡面去
[00:07:47.600 --> 00:07:49.880]  我真的看到有時候
[00:07:49.880 --> 00:07:57.200]  人不願意在主的面前
[00:07:57.200 --> 00:07:59.200]  就是把他自己放在一個
[00:07:59.200 --> 00:08:01.680]  受攻擊的一個環境裡面
[00:08:01.680 --> 00:08:03.720]  弟兄姊妹我們常常說
[00:08:03.720 --> 00:08:07.080]  資質一定要連在葡萄樹上面
[00:08:07.080 --> 00:08:08.480]  所以這就是為什麼
[00:08:08.480 --> 00:08:10.080]  我們一再的強調
[00:08:10.080 --> 00:08:13.240]  我們一定要跟神發生親密的關係
[00:08:13.240 --> 00:08:17.320]  你才能夠有真實的喜樂
[00:08:17.320 --> 00:08:21.120]  當然信徒彼此之間的交通
[00:08:21.120 --> 00:08:23.120]  也是非常重要的
[00:08:23.120 --> 00:08:24.960]  我們在教會裡面
[00:08:24.960 --> 00:08:27.720]  什麼事情都有商有量
[00:08:27.720 --> 00:08:29.160]  你只要到了教會
[00:08:29.160 --> 00:08:30.360]  你有什麼需要
[00:08:30.360 --> 00:08:34.280]  像明雷23號要開刀
[00:08:34.280 --> 00:08:35.160]  我們怎麼樣
[00:08:35.160 --> 00:08:36.760]  趕快禱告
[00:08:36.760 --> 00:08:38.240]  我們彼此擔待
[00:08:38.240 --> 00:08:40.160]  我們一起努力的往前走
[00:08:40.160 --> 00:08:41.800]  是不是這樣子
[00:08:41.800 --> 00:08:48.160]  所以教會生活是非常重要的
[00:08:48.160 --> 00:08:49.000]  弟兄姊妹
[00:08:49.000 --> 00:08:52.600]  如果你嘗過主恩的甘甜
[00:08:52.600 --> 00:08:55.880]  然後你又再離開這個生命的主
[00:08:55.880 --> 00:08:58.760]  我幾乎可以保證
[00:08:58.760 --> 00:09:01.360]  你會很失落的
[00:09:01.360 --> 00:09:03.080]  你真的會很失落
[00:09:03.080 --> 00:09:11.760]  因為真的是只有在主的面前
[00:09:11.760 --> 00:09:13.120]  跟主相交
[00:09:13.120 --> 00:09:15.680]  才能夠帶來真正的喜樂
[00:09:15.680 --> 00:09:17.120]  而且那個喜樂
[00:09:17.120 --> 00:09:18.920]  是一個在靈裡面
[00:09:18.920 --> 00:09:20.920]  就有一個寧靜一個安寧
[00:09:20.920 --> 00:09:23.040]  而且很平安的感覺
[00:09:23.040 --> 00:09:25.920]  不是那種在魂裡面嘻嘻哈哈
[00:09:25.920 --> 00:09:28.880]  高高興興嘩啦嘩啦的那種喜樂
[00:09:28.880 --> 00:09:32.360]  所以在靈裡面的喜樂
[00:09:32.360 --> 00:09:34.160]  是持久的
[00:09:34.160 --> 00:09:36.480]  而且很充足的
[00:09:36.480 --> 00:09:37.800]  而且還有一個是
[00:09:37.800 --> 00:09:39.880]  你知道我們基督徒
[00:09:39.880 --> 00:09:41.440]  我們不比
[00:09:41.440 --> 00:09:43.160]  我們在教會裡面
[00:09:43.160 --> 00:09:44.480]  我們大家都一樣
[00:09:44.480 --> 00:09:47.200]  為什麼我們都叫弟兄姊妹
[00:09:47.200 --> 00:09:48.480]  是不是這樣子
[00:09:48.480 --> 00:09:49.840]  所以今天不管你在外面
[00:09:49.840 --> 00:09:51.880]  是個什麼了不起的人物
[00:09:51.880 --> 00:09:53.360]  你到我教會裡面
[00:09:53.360 --> 00:09:55.600]  我們一樣子叫你弟兄
[00:09:55.600 --> 00:09:57.000]  叫你姊妹
[00:09:57.000 --> 00:09:58.440]  不管你是個什麼
[00:09:58.440 --> 00:10:00.920]  有什麼大老闆
[00:10:00.920 --> 00:10:02.880]  你回到教會來
[00:10:02.880 --> 00:10:03.960]  你吃飽飯
[00:10:03.960 --> 00:10:05.600]  你照樣袖子一捲
[00:10:05.600 --> 00:10:07.240]  也要照樣去洗碗
[00:10:07.240 --> 00:10:08.320]  倒垃圾
[00:10:08.320 --> 00:10:09.880]  所以在主的家裡面
[00:10:09.880 --> 00:10:11.320]  我們在神的面前
[00:10:11.320 --> 00:10:13.360]  我們都是一樣的
[00:10:13.360 --> 00:10:14.800]  蒙神愛的
[00:10:14.800 --> 00:10:16.520]  一樣平等的
[00:10:16.520 --> 00:10:20.360]  所以因為這些
[00:10:20.360 --> 00:10:21.840]  所以能夠吸引我們
[00:10:21.840 --> 00:10:24.480]  能夠進入一個更深的境界裡面
[00:10:24.480 --> 00:10:26.840]  也就是說當我們與神相交
[00:10:26.840 --> 00:10:28.520]  蒙神保守的時候
[00:10:28.520 --> 00:10:29.800]  我們所得到的
[00:10:29.800 --> 00:10:31.800]  是一種充足的喜樂
[00:10:31.800 --> 00:10:32.840]  那我們麻煩德雷
[00:10:32.840 --> 00:10:34.520]  再給我們把經文叫出來
[00:10:34.520 --> 00:10:37.400]  我們一起來讀第五節到第十節
[00:10:37.400 --> 00:10:41.000]  好不好
[00:10:41.000 --> 00:10:42.360]  就是往下走
[00:10:42.360 --> 00:10:43.760]  再往下走一點點
[00:10:43.760 --> 00:10:44.720]  因為我不想說
[00:10:44.720 --> 00:10:46.160]  一開始就把它全部念完
[00:10:46.160 --> 00:10:47.120]  到時候你們就
[00:10:47.120 --> 00:10:48.800]  不曉得到哪裡去了
[00:10:48.800 --> 00:10:50.720]  那我們一起來第五節
[00:10:50.720 --> 00:10:54.520]  神就是光在他毫無黑暗
[00:10:54.520 --> 00:10:57.000]  這是我們從主所聽見
[00:10:57.000 --> 00:10:59.360]  又報給你們的訊息
[00:10:59.360 --> 00:11:02.400]  我們若說與神相交
[00:11:02.400 --> 00:11:04.960]  他兒子耶穌
[00:11:04.960 --> 00:11:06.840]  就是受光化
[00:11:06.840 --> 00:11:08.640]  復興正義的
[00:11:08.640 --> 00:11:11.320]  我們若在光明中心
[00:11:11.320 --> 00:11:13.680]  如同神在光明中
[00:11:13.680 --> 00:11:15.800]  就必是相交
[00:11:15.800 --> 00:11:17.920]  他兒子耶穌的血
[00:11:17.920 --> 00:11:20.880]  也洗淨了我們一切的罪
[00:11:20.880 --> 00:11:23.040]  我們若說自己無罪
[00:11:23.040 --> 00:11:24.640]  便是自欺
[00:11:24.640 --> 00:11:27.200]  真理在我們心裡
[00:11:27.200 --> 00:11:29.480]  我們若認自己的罪
[00:11:29.480 --> 00:11:31.200]  神是信使的
[00:11:31.200 --> 00:11:32.400]  是公義的
[00:11:32.400 --> 00:11:34.800]  必要赦免我們罪
[00:11:34.800 --> 00:11:37.640]  洗淨我們一切的不義
[00:11:37.640 --> 00:11:40.640]  我們若說自己沒有罪
[00:11:40.640 --> 00:11:43.360]  便是以神說謊
[00:11:43.360 --> 00:11:46.440]  他的道也不在我們心裡了
[00:11:46.440 --> 00:11:48.920]  好我們就停在這裡
[00:11:48.920 --> 00:11:52.400]  這裡他約翰就告訴我們說
[00:11:52.400 --> 00:11:54.240]  神就是光
[00:11:54.240 --> 00:11:56.640]  而且他是真光
[00:11:56.640 --> 00:12:01.640]  那光就是神的特性
[00:12:01.640 --> 00:12:03.240]  神就是光
[00:12:03.240 --> 00:12:04.760]  那我們來看一下
[00:12:04.760 --> 00:12:06.960]  光的作用是什麼
[00:12:06.960 --> 00:12:09.240]  光他能夠驅逐黑暗
[00:12:09.240 --> 00:12:12.320]  而且光在光中就沒有任何的
[00:12:12.320 --> 00:12:14.440]  藏不住任何的污穢
[00:12:14.440 --> 00:12:16.440]  跟任何的罪惡
[00:12:16.440 --> 00:12:19.520]  而且當你行在光中的時候
[00:12:19.520 --> 00:12:21.960]  一切都是赤路敞開的
[00:12:21.960 --> 00:12:25.640]  所以光能夠照亮指引人
[00:12:25.640 --> 00:12:29.760]  而且神以生命的光
[00:12:29.760 --> 00:12:31.120]  來照亮我們
[00:12:31.120 --> 00:12:33.160]  指引我們當行的路
[00:12:33.160 --> 00:12:34.520]  Hallelujah
[00:12:34.520 --> 00:12:37.520]  而且光還能夠消毒殺菌
[00:12:37.520 --> 00:12:42.520]  我那天跟我的鄰居去走路
[00:12:42.520 --> 00:12:43.680]  他就告訴我
[00:12:43.680 --> 00:12:46.760]  這兩天天氣要到90度
[00:12:46.760 --> 00:12:50.280]  他說你可以用一個黑色的塑膠袋
[00:12:50.280 --> 00:12:52.680]  把你所有的枕頭、背
[00:12:52.680 --> 00:12:55.720]  通通把用這個黑色塑膠袋給它紮緊了
[00:12:55.720 --> 00:12:57.360]  然後你拿到外面去曬
[00:12:57.360 --> 00:12:59.480]  他說你這個枕頭、背裡面
[00:12:59.480 --> 00:13:03.040]  所有的蒙蟲全部都死光了
[00:13:03.040 --> 00:13:05.480]  所以還有機會這兩天還很熱
[00:13:05.480 --> 00:13:06.760]  所以你們還可以試試看
[00:13:06.760 --> 00:13:09.360]  所以這個光是有殺毒的作用的
[00:13:09.360 --> 00:13:11.920]  90度太陽一曬就很厲害了
[00:13:11.920 --> 00:13:18.000]  而且神的光還有醫治之能
[00:13:18.000 --> 00:13:21.160]  你知道神的光還有醫治之能是什麼意思
[00:13:21.160 --> 00:13:23.160]  你知道我們西雅圖最缺什麼
[00:13:23.160 --> 00:13:25.640]  我們最缺陽光
[00:13:25.640 --> 00:13:28.640]  到了冬天的時候我們幾乎沒有陽光
[00:13:28.640 --> 00:13:32.960]  所以我前幾年我的醫生就給我開維他命D3
[00:13:32.960 --> 00:13:34.640]  叫我一定要多吃
[00:13:34.640 --> 00:13:36.240]  因為陽光不夠
[00:13:36.240 --> 00:13:38.520]  從陽光裡面的養分拿不到
[00:13:38.520 --> 00:13:40.520]  所以我只好自己補充
[00:13:40.520 --> 00:13:43.320]  但是陽光裡面很多東西
[00:13:43.320 --> 00:13:45.000]  很多的維他命的
[00:13:45.000 --> 00:13:46.600]  感謝贊美主
[00:13:46.600 --> 00:13:49.880]  而且光也還能夠安慰、鼓勵人
[00:13:49.880 --> 00:13:51.560]  很多好玩的事情
[00:13:51.560 --> 00:13:54.720]  都是發生在陽光普照的季節
[00:13:54.720 --> 00:13:56.880]  你看我們西雅圖的人
[00:13:56.880 --> 00:14:00.160]  夏天的時候爬山、玩水
[00:14:00.160 --> 00:14:02.920]  我們就把握這麼小一段時間拼命地玩
[00:14:02.920 --> 00:14:07.960]  因為只有這段時間裡面是陽光夠的時候
[00:14:07.960 --> 00:14:09.240]  Hallelujah
[00:14:09.240 --> 00:14:15.840]  所以神的大光是要照亮在黑暗時陰幽谷中的人
[00:14:15.840 --> 00:14:17.840]  所以神就是光
[00:14:17.840 --> 00:14:22.240]  當你行在光中
[00:14:22.240 --> 00:14:24.240]  你就必能夠見到神
[00:14:24.240 --> 00:14:26.840]  所以我們若是真的與神相交的話
[00:14:26.840 --> 00:14:28.840]  我們常常地活在主裡
[00:14:28.840 --> 00:14:31.560]  與神相交、行在光中
[00:14:31.560 --> 00:14:34.200]  你就必要走出黑暗
[00:14:34.200 --> 00:14:36.200]  你就不會在黑暗裡面
[00:14:36.200 --> 00:14:38.840]  而且神就是光
[00:14:38.840 --> 00:14:42.200]  祂的話一解開來就發出亮光
[00:14:42.200 --> 00:14:48.840]  像今天神的話一來解開了就發出亮光
[00:14:48.840 --> 00:14:51.440]  神的話是我們腳前的燈
[00:14:51.440 --> 00:14:53.440]  是我們路上的光
[00:14:53.440 --> 00:14:56.040]  而且神的話、神的光
[00:14:56.040 --> 00:14:59.840]  祂能夠照亮了我們的處境跟我們的未來
[00:14:59.840 --> 00:15:01.560]  Hallelujah 讚美主
[00:15:01.560 --> 00:15:05.160]  那我們說什麼叫做與神相交呢?
[00:15:05.160 --> 00:15:11.040]  人怎麼樣能夠認出你是神的兒女呢?
[00:15:11.040 --> 00:15:14.640]  如果你說我是基督徒
[00:15:14.640 --> 00:15:17.640]  你告訴別人說我是信主的
[00:15:17.640 --> 00:15:20.440]  你禮拜天也不上教會
[00:15:20.440 --> 00:15:22.440]  你的行為也是照樣
[00:15:22.440 --> 00:15:24.440]  你愛怎麼樣你就怎麼樣
[00:15:24.440 --> 00:15:32.240]  那你就真的很難讓人家在你身上看到神的樣子
[00:15:32.240 --> 00:15:36.040]  上幾個禮拜我在我家辦一個Garage Sale
[00:15:36.040 --> 00:15:39.240]  那有一個中國人他就來買東西
[00:15:39.240 --> 00:15:42.040]  他拿了好多東西
[00:15:42.040 --> 00:15:43.640]  那他一邊在拿我就跟他講
[00:15:43.640 --> 00:15:45.640]  我說這個是義賣
[00:15:45.640 --> 00:15:49.640]  我們賣掉的收入我們都捐給教會
[00:15:49.640 --> 00:15:52.640]  他一聽 教會啊
[00:15:52.640 --> 00:15:54.840]  他說我也去的
[00:15:54.840 --> 00:15:56.840]  他說我也去教會的
[00:15:56.840 --> 00:16:01.440]  裡面很多人他們連我都不如
[00:16:01.440 --> 00:16:03.440]  他這樣跟我講
[00:16:03.440 --> 00:16:06.040]  我也不曉得要跟他說什麼
[00:16:06.040 --> 00:16:07.840]  他就撿了很多東西撿完了以後
[00:16:07.840 --> 00:16:11.840]  他就跟我一邊撿東西一邊跟我殺價
[00:16:11.840 --> 00:16:18.440]  殺完架到最後他說就十塊錢就好了
[00:16:18.440 --> 00:16:21.840]  他就跟我講說他買的那些東西就十塊錢就好了
[00:16:21.840 --> 00:16:24.040]  我跟你講我在旁邊看得都傻眼了
[00:16:24.040 --> 00:16:26.040]  我都不曉得要說什麼
[00:16:26.040 --> 00:16:33.040]  我如果說不賣的話他又會給我們基督徒
[00:16:33.040 --> 00:16:35.040]  套上一個更大的罪名
[00:16:35.040 --> 00:16:40.840]  所以你知道與神相交的條件
[00:16:40.840 --> 00:16:44.040]  就是我們必須要選擇要離開黑暗
[00:16:44.040 --> 00:16:45.840]  而且要離開世俗
[00:16:45.840 --> 00:16:49.440]  當你成為一個基督徒之後是有限制的
[00:16:49.440 --> 00:16:54.640]  那個什麼黃色笑話 粗話 罵人的話
[00:16:54.640 --> 00:16:57.440]  都不可以放在嘴裡面
