
[00:00:00.000 --> 00:00:02.800]  敬禮大兄姊妹長輩們
[00:06:22.620 --> 00:06:25.620]  好像出埃及那樣
[00:06:25.620 --> 00:06:28.620]  他們犯了罪,他們應該
[00:06:28.620 --> 00:06:31.620]  神應該當他們有罪
[00:06:31.620 --> 00:06:34.620]  神應該不會當他們沒有罪
[00:06:34.620 --> 00:06:37.620]  但是現在
[00:06:37.620 --> 00:06:40.620]  不僅不僅罪,他直到
[00:06:40.620 --> 00:06:43.620]  三、四代
[00:06:43.620 --> 00:06:46.620]  但是現在反而容納的時候
[00:06:46.620 --> 00:06:49.620]  神說什麼?神要
[00:06:49.620 --> 00:06:52.620]  容納他們,但是神會
[00:06:52.620 --> 00:06:55.620]  後悔,會轉意
[00:06:55.620 --> 00:06:58.620]  不會罰他們
[00:06:58.620 --> 00:07:01.620]  對容納來說
[00:07:01.620 --> 00:07:04.620]  對容納來說,神應該
[00:07:04.620 --> 00:07:07.620]  好像出埃及那樣
[00:07:07.620 --> 00:07:10.620]  但是現在
[00:07:10.620 --> 00:07:13.620]  容納覺得神不是這樣
[00:07:13.620 --> 00:07:16.620]  神會回心轉意
[00:07:16.620 --> 00:07:19.620]  不會罰
[00:07:19.620 --> 00:07:22.620]  妮妮未成的人
[00:07:22.620 --> 00:07:25.620]  反而會教他們
[00:07:25.620 --> 00:07:28.620]  所以他就知道
[00:07:28.620 --> 00:07:31.620]  他的急促
[00:07:31.620 --> 00:07:34.620]  去哪裡?去他師學
[00:07:34.620 --> 00:07:37.620]  神要去妮妮未東邊
[00:07:37.620 --> 00:07:40.620]  但是他去西邊
[00:07:40.620 --> 00:07:43.620]  因為他知道神已經連萬
[00:07:43.620 --> 00:07:46.620]  和慈愛已經
[00:07:46.620 --> 00:07:49.620]  在妮妮未成的人
[00:07:49.620 --> 00:07:52.620]  所以他知道
[00:07:52.620 --> 00:07:55.620]  神不會罰他們,神會給他們機會
[00:07:55.620 --> 00:07:58.620]  所以對容納來說
[00:07:58.620 --> 00:08:01.620]  應該不僅僅
[00:08:01.620 --> 00:08:04.620]  這麼惡
[00:08:04.620 --> 00:08:07.620]  他不應該教他們
[00:08:07.620 --> 00:08:10.620]  我們知道
[00:08:10.620 --> 00:08:13.620]  他們是
[00:08:13.620 --> 00:08:16.620]  以色列的敵人
[00:08:16.620 --> 00:08:19.620]  所以他們是
[00:08:19.620 --> 00:08:22.620]  亞述國的首都
[00:08:22.620 --> 00:08:25.620]  所以他們是以色列的敵人
[00:08:25.620 --> 00:08:28.620]  所以他們不敢
[00:08:28.620 --> 00:08:31.620]  神會這樣對他們
[00:08:31.620 --> 00:08:34.620]  這樣連萬他們
[00:08:34.620 --> 00:08:37.620]  其實容納書在這節裡
[00:08:37.620 --> 00:08:40.620]  他要處理的一個問題
[00:08:40.620 --> 00:08:43.620]  是什麼問題呢?
[00:08:43.620 --> 00:08:46.620]  就是公義的問題
[00:08:46.620 --> 00:08:49.620]  就是一個公義的問題
[00:08:49.620 --> 00:08:52.620]  什麼是公義的問題呢?
[00:08:52.620 --> 00:08:55.620]  他講的是公義的原則和恩典的道理
[00:08:55.620 --> 00:08:58.620]  是神有公義的
[00:08:58.620 --> 00:09:01.620]  如果你有罪,你犯罪
[00:09:01.620 --> 00:09:04.620]  你不悔改
[00:09:04.620 --> 00:09:07.620]  你不悔轉到神那邊
[00:09:07.620 --> 00:09:10.620]  你不承認自己有罪
[00:09:10.620 --> 00:09:13.620]  當然你會得到你應該的懲罰
[00:09:13.620 --> 00:09:16.620]  我們本來都是罪人
[00:09:16.620 --> 00:09:19.620]  我們都是得罪神
[00:09:19.620 --> 00:09:22.620]  其實我們都不配
[00:09:22.620 --> 00:09:28.620]  神赦免我們的罪
[00:09:28.620 --> 00:09:31.620]  好像保羅所說的
[00:09:31.620 --> 00:09:34.620]  罪人當我是大罪人
[00:09:34.620 --> 00:09:37.620]  其實我們都是這樣的
[00:09:37.620 --> 00:09:42.620]  但是神有恩典的道理
[00:09:42.620 --> 00:09:47.620]  神總是要有連萬和慈愛的
[00:09:47.620 --> 00:09:53.620]  所以這讓我們看到一件事
[00:09:53.620 --> 00:09:56.620]  就是神是一個什麼屬性
[00:09:56.620 --> 00:10:03.620]  神是一個有恩典有連萬有慈愛的神
[00:10:03.620 --> 00:10:06.620]  雖然我們會犯罪
[00:10:06.620 --> 00:10:10.620]  雖然有些人的惡已經到了神面前
[00:10:10.620 --> 00:10:14.620]  但是神因為他的恩典和連萬和慈愛
[00:10:14.620 --> 00:10:21.620]  屬性他會連萬我們
[00:10:21.620 --> 00:10:24.620]  連萬我們
[00:10:24.620 --> 00:10:29.620]  記得在約翰福音八章的時候
[00:10:29.620 --> 00:10:32.620]  有一個婦人
[00:10:32.620 --> 00:10:35.620]  她做了不道德的事
[00:10:35.620 --> 00:10:38.620]  所以人家就抓她來
[00:10:38.620 --> 00:10:43.620]  在中國古代應該是浸豬籠
[00:10:43.620 --> 00:10:49.620]  但是以色列人要用石頭打死她
[00:10:49.620 --> 00:10:52.620]  但是他們要為難耶穌
[00:10:52.620 --> 00:10:56.620]  耶穌說這個婦人你們怎麼處理
[00:10:56.620 --> 00:11:00.620]  最後耶穌和他們在地下
[00:11:00.620 --> 00:11:02.620]  不知道發生什麼事
[00:11:02.620 --> 00:11:04.620]  但是耶穌說你們誰沒有罪
[00:11:04.620 --> 00:11:06.620]  可以定他的罪就定他的罪
[00:11:06.620 --> 00:11:11.620]  沒有一個人可以定他的罪
[00:11:11.620 --> 00:11:15.620]  沒有一個人可以定他的罪
[00:11:15.620 --> 00:11:17.620]  最後耶穌可以定他的罪
[00:11:17.620 --> 00:11:18.620]  因為耶穌是無罪的
[00:11:18.620 --> 00:11:20.620]  但是耶穌說我都不定你的罪
[00:11:20.620 --> 00:11:23.620]  但是不要犯罪
[00:11:23.620 --> 00:11:27.620]  黎明時期約翰福音的時代
[00:11:27.620 --> 00:11:29.620]  神真的給他們一個機會
[00:11:29.620 --> 00:11:31.620]  但是很可惜
[00:11:31.620 --> 00:11:36.620]  如果你在看那本新知書的時候
[00:11:36.620 --> 00:11:38.620]  你看到一百年後
[00:11:38.620 --> 00:11:41.620]  因為年年未成有
[00:11:41.620 --> 00:11:44.620]  梵同湧那個罪的時候
[00:11:44.620 --> 00:11:47.620]  不轉回神那邊的時候
[00:11:47.620 --> 00:11:50.620]  我們看到他迷茫
[00:11:50.620 --> 00:11:52.620]  所以我們看到
[00:11:52.620 --> 00:11:57.620]  其實神是給我們很多很多的機會
[00:11:57.620 --> 00:12:00.620]  所以我們要肯定一件事
[00:12:00.620 --> 00:12:04.620]  有時我們真的會做錯事
[00:12:04.620 --> 00:12:08.620]  但是我們都是肯定一件事
[00:12:08.620 --> 00:12:13.620]  如果我們願意回轉在神面前
[00:12:13.620 --> 00:12:16.620]  神同樣會回轉
[00:12:16.620 --> 00:12:17.620]  本來要罰我們
[00:12:17.620 --> 00:12:21.620]  但是他會轉他的三面
[00:12:21.620 --> 00:12:23.620]  同樣會拯救我們
[00:12:23.620 --> 00:12:25.620]  赦免我們
[00:12:25.620 --> 00:12:27.620]  這個是我們的信任
[00:12:27.620 --> 00:12:30.620]  這個是我們要確定的事
[00:12:30.620 --> 00:12:35.620]  所以我們要怎樣呢
[00:12:35.620 --> 00:12:37.620]  這也是讓我們看到
[00:12:37.620 --> 00:12:42.620]  不單單神是一個有點憐憫慈愛的神
[00:12:42.620 --> 00:12:45.620]  我們都要用公義
[00:12:45.620 --> 00:12:48.620]  或者我們要憐憫對人
[00:12:48.620 --> 00:12:53.620]  這個是我們今天都可以反思去思想的
[00:12:53.620 --> 00:13:01.620]  我知道有一個 我認識一個傳道人
[00:13:01.620 --> 00:13:06.620]  這個傳道人其實他講道很好
[00:13:06.620 --> 00:13:08.620]  他都可以傳福音
[00:13:08.620 --> 00:13:10.620]  但是有一次他被
[00:13:10.620 --> 00:13:13.620]  因為他在一個小地方
[00:13:13.620 --> 00:13:16.620]  開始教這個神寺
[00:13:16.620 --> 00:13:19.620]  他很有負擔去做
[00:13:19.620 --> 00:13:24.620]  但是之後因為跟人有些不對
[00:13:24.620 --> 00:13:26.620]  所以最後他覺得
[00:13:26.620 --> 00:13:30.620]  之後他離開這個教會
[00:13:30.620 --> 00:13:39.620]  但是他一直很複讀人對他的心境
[00:13:39.620 --> 00:13:43.620]  所以有一次他看到我的時候
[00:13:43.620 --> 00:13:44.620]  已經十幾年了
[00:13:44.620 --> 00:13:46.620]  但是他一直跟我看
[00:13:46.620 --> 00:13:51.620]  他怎樣被人欺負
[00:13:51.620 --> 00:13:53.620]  很多複讀
[00:13:53.620 --> 00:13:57.620]  其他的人其實跟我說
[00:13:57.620 --> 00:14:00.620]  他們都希望和他和解
[00:14:00.620 --> 00:14:02.620]  但是這個傳道人
[00:14:02.620 --> 00:14:05.620]  一想到 一聽到
[00:14:05.620 --> 00:14:08.620]  一想到 一聽到
[00:14:08.620 --> 00:14:10.620]  他就很
[00:14:10.620 --> 00:14:14.620]  那個心脈不平衡
[00:14:14.620 --> 00:14:17.620]  我應該是這樣很複讀
[00:14:17.620 --> 00:14:23.620]  這個複讀雖然他可以傳福音講道很好
[00:14:23.620 --> 00:14:26.620]  但是他心其實沒有釋放
[00:14:26.620 --> 00:14:28.620]  他心是沒有釋放
[00:14:28.620 --> 00:14:29.620]  因為每一次想到
[00:14:29.620 --> 00:14:34.620]  他就有很多很多埋怨在他心裡
[00:14:34.620 --> 00:14:35.620]  為什麼呢
[00:14:35.620 --> 00:14:40.620]  我看因為他有一個無憐憫的心
[00:14:40.620 --> 00:14:43.620]  因為這個無憐憫的心他怎樣
[00:14:43.620 --> 00:14:48.620]  他變了可能有人覺得沒事
[00:14:48.620 --> 00:14:50.620]  但是他怎樣
[00:14:50.620 --> 00:14:52.620]  他還是很複讀
[00:14:52.620 --> 00:14:58.620]  他生活在很不釋放的日子
[00:14:58.620 --> 00:15:03.620]  我時時和大兄姐妹說
[00:15:03.620 --> 00:15:06.620]  你和別人吵架
[00:15:06.620 --> 00:15:10.620]  或者別人說一些話得罪你
[00:15:10.620 --> 00:15:13.620]  你不要一直放在心裡
[00:15:13.620 --> 00:15:16.620]  你一直心裡不平
[00:15:16.620 --> 00:15:20.620]  其實那些人以為沒事
[00:15:20.620 --> 00:15:22.620]  但是你一直放在心裡
[00:15:22.620 --> 00:15:25.620]  最後死的不是那個人
[00:15:25.620 --> 00:15:26.620]  死的是你自己
[00:15:26.620 --> 00:15:30.620]  因為你血沖腦
[00:15:30.620 --> 00:15:32.620]  你血沖腦
[00:15:32.620 --> 00:15:33.620]  不要這樣
[00:15:33.620 --> 00:15:36.620]  如果有什麼事就拿來講
[00:15:36.620 --> 00:15:41.620]  拿來彼此和解彼此憐憫
[00:15:41.620 --> 00:15:43.620]  有時你以為你生氣
[00:15:43.620 --> 00:15:45.620]  不是一定每一個人知道
[00:15:45.620 --> 00:15:47.620]  每一個人有時說一些話
[00:15:47.620 --> 00:15:49.620]  他不知道你是不喜歡
[00:15:49.620 --> 00:15:50.620]  或者你生氣
[00:15:50.620 --> 00:15:51.620]  或者傷害到你
[00:15:51.620 --> 00:15:53.620]  所以你要說出來
[00:15:53.620 --> 00:15:55.620]  人家就知道不是
[00:15:55.620 --> 00:15:56.620]  變了埋怨
[00:15:56.620 --> 00:15:57.620]  變了複讀
[00:15:57.620 --> 00:16:00.620]  是不得釋放
[00:16:00.620 --> 00:16:03.620]  還有一個少年人
[00:16:03.620 --> 00:16:07.620]  這個少年人在他中學
[00:16:07.620 --> 00:16:11.620]  他在差不多小學到中學的時候
[00:16:11.620 --> 00:16:12.620]  因為在一個
[00:16:12.620 --> 00:16:14.620]  我不知道香港是不是這樣
[00:16:14.620 --> 00:16:16.620]  以前我們新加坡是這樣
[00:16:16.620 --> 00:16:18.620]  小學在一個學校
[00:16:18.620 --> 00:16:21.620]  中學又回另外一個學校
[00:16:21.620 --> 00:16:24.620]  另外一個學校就認識新朋友
[00:16:24.620 --> 00:16:30.620]  開始12歲13歲這樣去
[00:16:30.620 --> 00:16:33.620]  他去那個學校之後
[00:16:33.620 --> 00:16:35.620]  他認識了一個人
[00:16:35.620 --> 00:16:38.620]  這個人就帶他去購物中心
[00:16:38.620 --> 00:16:40.620]  他去購物中心就怎樣
[00:16:40.620 --> 00:16:41.620]  就偷東西
[00:16:41.620 --> 00:16:43.620]  這個少年人
[00:16:43.620 --> 00:16:44.620]  這個少年人
[00:16:44.620 --> 00:16:48.620]  其實他不是貪心要拿東西
[00:16:48.620 --> 00:16:50.620]  每一次他拿些小東西
[00:16:50.620 --> 00:16:52.620]  他覺得他很叻
[00:16:52.620 --> 00:16:57.620]  你看那個售貨員
[00:16:57.620 --> 00:17:00.620]  真是傻
[00:17:00.620 --> 00:17:03.620]  我拿些東西他都沒有看到
[00:17:03.620 --> 00:17:05.620]  你看我拿給我同學看
[00:17:05.620 --> 00:17:11.620]  你看我現在又拿多些東西了
[00:17:11.620 --> 00:17:13.620]  貪心就是覺得
[00:17:13.620 --> 00:17:15.620]  剛剛在小學的時候
[00:17:15.620 --> 00:17:18.620]  就想以為他很叻
[00:17:18.620 --> 00:17:23.620]  最後想表現
[00:17:23.620 --> 00:17:31.620]  有一天他被一個女的售貨員看到
[00:17:31.620 --> 00:17:32.620]  看到那個售貨員
[00:17:32.620 --> 00:17:35.620]  那個小姐就說
[00:17:35.620 --> 00:17:39.620]  你手拿什麼你打開
[00:17:39.620 --> 00:17:41.620]  開始他不打開
[00:17:41.620 --> 00:17:43.620]  最後他沒有辦法
[00:17:43.620 --> 00:17:44.620]  他就打開
[00:17:44.620 --> 00:17:46.620]  他打開裡面有些東西
[00:17:46.620 --> 00:17:51.620]  有些東西那個小姐就拿
[00:17:51.620 --> 00:17:56.620]  沒有說什麼就給他走了
[00:17:56.620 --> 00:18:00.620]  這個是差不多
[00:18:00.620 --> 00:18:03.620]  都有四十多年前
[00:18:03.620 --> 00:18:06.620]  差不多有四十多年前的事
[00:18:06.620 --> 00:18:09.620]  但是這個人一直有這件事
[00:18:09.620 --> 00:18:12.620]  他就知道
[00:18:12.620 --> 00:18:16.620]  原來我這樣做是錯的
[00:18:16.620 --> 00:18:22.620]  但是他都覺得自己
[00:18:22.620 --> 00:18:26.620]  幸好這個小姐有連萬的心
[00:18:26.620 --> 00:18:27.620]  有慈愛
[00:18:27.620 --> 00:18:30.620]  因為他沒有報警帶他經過
[00:18:30.620 --> 00:18:33.620]  或者他叫他家長來
[00:18:33.620 --> 00:18:34.620]  他沒有
[00:18:34.620 --> 00:18:36.620]  到現在四十多年了
[00:18:36.620 --> 00:18:39.620]  他家長都不知道有這樣的事
[00:18:39.620 --> 00:18:41.620]  但是這個少年人
[00:18:41.620 --> 00:18:43.620]  因為這件事他知道
[00:18:43.620 --> 00:18:49.620]  他很感謝這個小姐售貨員
[00:18:49.620 --> 00:18:51.620]  給他這樣的機會
[00:18:51.620 --> 00:18:54.620]  有一個迴轉的機會
[00:18:54.620 --> 00:18:56.620]  到現在他都很感動
[00:18:56.620 --> 00:19:05.620]  因為這個少年人就是我
[00:19:05.620 --> 00:19:07.620]  但是因為
[00:19:07.620 --> 00:19:11.620]  有時我們需要人家連萬我們
[00:19:11.620 --> 00:19:14.620]  給我們機會給我們慈愛
[00:19:14.620 --> 00:19:18.620]  但是很多時
[00:19:18.620 --> 00:19:21.620]  我們在人家後面
[00:19:21.620 --> 00:19:23.620]  批評人家
[00:19:23.620 --> 00:19:25.620]  說人家行話什麼
[00:19:25.620 --> 00:19:27.620]  其實我們是沒有連萬
[00:19:27.620 --> 00:19:30.620]  沒有那個連萬慈愛的
[00:19:30.620 --> 00:19:32.620]  因為我們很多時
[00:19:32.620 --> 00:19:35.620]  我們以為我們對聖經很熟
[00:19:35.620 --> 00:19:37.620]  我們就用經文什麼什麼
[00:19:37.620 --> 00:19:39.620]  我們說我們就是公義
[00:19:39.620 --> 00:19:40.620]  我們是公義之士
[00:19:40.620 --> 00:19:41.620]  我們有經文
[00:19:41.620 --> 00:19:43.620]  你看聖經說不可以這樣
[00:19:43.620 --> 00:19:44.620]  不可以這樣
[00:19:44.620 --> 00:19:45.620]  一條一條的
[00:19:45.620 --> 00:19:46.620]  這個人不好
[00:19:46.620 --> 00:19:48.620]  那個人不好
[00:19:48.620 --> 00:19:51.620]  我們要用公義的原則
[00:19:51.620 --> 00:19:56.620]  以為這樣做就是對的
[00:19:56.620 --> 00:19:58.620]  其實大兄姐妹
[00:19:58.620 --> 00:20:00.620]  我要說的
[00:20:00.620 --> 00:20:02.620]  如果我們用公義的原則
[00:20:02.620 --> 00:20:04.620]  去看人家
[00:20:04.620 --> 00:20:09.620]  去批評人家
[00:20:09.620 --> 00:20:11.620]  你敢不敢在神的面前
[00:20:11.620 --> 00:20:12.620]  跟神說
[00:20:12.620 --> 00:20:15.620]  神是用公義的原則來對我
[00:20:15.620 --> 00:20:18.620]  來對我
[00:20:18.620 --> 00:20:19.620]  神可以這樣
[00:20:19.620 --> 00:20:21.620]  因為神是公義的
[00:20:21.620 --> 00:20:23.620]  但是神更加有說明
[00:20:23.620 --> 00:20:25.620]  有連萬有恩典有慈愛
[00:20:25.620 --> 00:20:26.620]  我就不敢說
[00:20:26.620 --> 00:20:29.620]  神用公義來審判我
[00:20:29.620 --> 00:20:31.620]  是神可以用公義來審判
[00:20:31.620 --> 00:20:34.620]  但是我更加需要的
[00:20:34.620 --> 00:20:39.620]  神會需要你的連萬你的慈愛
[00:20:39.620 --> 00:20:43.620]  你的連萬你的慈愛來對我
[00:20:43.620 --> 00:20:44.620]  所以大兄姐妹
[00:20:44.620 --> 00:20:47.620]  我們感謝主耶穌
[00:20:47.620 --> 00:20:49.620]  所以
[00:20:49.620 --> 00:20:53.620]  第一章道聖肉身的耶穌
[00:20:53.620 --> 00:20:55.620]  祂是有恩典有真理的神
[00:20:55.620 --> 00:20:57.620]  就是這樣的
[00:20:57.620 --> 00:20:59.620]  所以現在
[00:20:59.620 --> 00:21:02.620]  求主幫助我們
[00:21:02.620 --> 00:21:04.620]  用連萬
[00:21:04.620 --> 00:21:07.620]  不要在
[00:21:07.620 --> 00:21:11.620]  第一我們不要用
[00:21:11.620 --> 00:21:14.620]  我們學用連萬
[00:21:14.620 --> 00:21:16.620]  去對人
[00:21:16.620 --> 00:21:18.620]  因為我們希望
[00:21:18.620 --> 00:21:21.620]  別人也可以用連萬來對我們
[00:21:21.620 --> 00:21:23.620]  所以我們有自己
[00:21:23.620 --> 00:21:26.620]  所以我們有一個書怎麼說
[00:21:26.620 --> 00:21:28.620]  請大家讀一讀
[00:21:28.620 --> 00:21:32.620]  第三節怎麼說
[00:21:32.620 --> 00:21:41.620]  所以有個書就說了
[00:21:41.620 --> 00:21:44.620]  連萬是想審判
[00:21:44.620 --> 00:21:47.620]  是我們都要受審判
[00:21:47.620 --> 00:21:50.620]  但是因為連萬的緣故
[00:21:50.620 --> 00:21:53.620]  我們又可以迴圈在上面
[00:21:53.620 --> 00:21:55.620]  我們又得到赦命
[00:21:55.620 --> 00:21:58.620]  那個減命的機會
[00:21:58.620 --> 00:22:02.620]  所以我們為什麼不給人機會
[00:22:02.620 --> 00:22:05.620]  反而我們在後面
[00:22:05.620 --> 00:22:08.620]  以為自己很神聖
[00:22:08.620 --> 00:22:10.620]  以為自己很叻
[00:22:10.620 --> 00:22:13.620]  以為自己是很
[00:22:13.620 --> 00:22:15.620]  聖經很熟
[00:22:15.620 --> 00:22:19.620]  就是用這樣去審判人的
[00:22:19.620 --> 00:22:22.620]  因為其實我們需要
[00:22:22.620 --> 00:22:25.620]  審判連萬賺取恩典
[00:22:25.620 --> 00:22:32.620]  所以看我們總結那件事
[00:22:32.620 --> 00:22:35.620]  我們應該有一個恩典的祈禱
[00:22:35.620 --> 00:22:37.620]  我們時時要感謝神
[00:22:37.620 --> 00:22:39.620]  給我們連萬
[00:22:39.620 --> 00:22:43.620]  我們赦罪我們
[00:22:43.620 --> 00:22:45.620]  我們都要感謝那些人
[00:22:45.620 --> 00:22:47.620]  好像我這樣
[00:22:47.620 --> 00:22:48.620]  四十幾年了
[00:22:48.620 --> 00:22:52.620]  想到那個受課院的小姐
[00:22:52.620 --> 00:22:54.620]  給我這樣的機會
[00:22:54.620 --> 00:22:57.620]  給我這樣的機會
[00:22:57.620 --> 00:23:00.620]  帶我去警察局
[00:23:00.620 --> 00:23:02.620]  有一個紀錄
[00:23:02.620 --> 00:23:06.620]  現在我感謝她
[00:23:06.620 --> 00:23:08.620]  因為她是連萬
[00:23:08.620 --> 00:23:11.620]  我們都可以感謝別人
