
[00:00:00.000 --> 00:00:01.040]  各位影視姊妹
[00:03:50.320 --> 00:03:51.960]  很可惜
[00:03:51.960 --> 00:03:54.400]  該隱不僅沒有悔改
[00:03:54.400 --> 00:03:57.800]  它還繼續不斷和神理論
[00:03:58.040 --> 00:03:59.600]  你對我的懲罰太大
[00:03:59.600 --> 00:04:00.240]  老實說
[00:04:00.240 --> 00:04:02.480]  一個預謀謀殺人的人
[00:04:02.480 --> 00:04:04.440]  應該是受什麼懲罰
[00:04:04.440 --> 00:04:08.240]  不是死刑最少都怎樣
[00:04:08.240 --> 00:04:10.240]  終身監禁
[00:04:10.240 --> 00:04:12.000]  但是神只不過是說
[00:04:12.000 --> 00:04:13.360]  它要離開伊甸
[00:04:13.360 --> 00:04:15.800]  然後地不會為它效力
[00:04:15.800 --> 00:04:18.840]  第三就是它要漂流遍地
[00:04:18.840 --> 00:04:21.680]  它要預告它將來的前程
[00:04:21.680 --> 00:04:23.640]  而那個人竟然和神說
[00:04:23.640 --> 00:04:25.560]  你對我的懲罰太大
[00:04:25.560 --> 00:04:26.960]  我受不住
[00:04:27.280 --> 00:04:28.400]  為什麼要這麼殘忍
[00:04:28.400 --> 00:04:30.200]  為什麼要對我這樣那樣
[00:04:30.200 --> 00:04:33.040]  神在那個地方
[00:04:33.040 --> 00:04:35.600]  看到一個不悔改的人
[00:04:35.600 --> 00:04:40.200]  他也是帶出一個訊息
[00:04:40.200 --> 00:04:44.680]  雖然該隱是這樣對他的弟弟
[00:04:44.680 --> 00:04:47.480]  但他也不願意其他人
[00:04:47.480 --> 00:04:49.240]  看到他這樣的時候
[00:04:49.240 --> 00:04:51.640]  用報復來互相冤冤相報
[00:04:51.640 --> 00:04:53.080]  所以因為這樣
[00:04:53.080 --> 00:04:54.800]  是給了他一句話
[00:04:54.800 --> 00:04:57.160]  如果有人殺該隱的時候
[00:04:57.400 --> 00:04:58.840]  遭報七倍
[00:04:58.840 --> 00:05:02.120]  這個是神自己說的
[00:05:02.120 --> 00:05:03.120]  那誰去報呢
[00:05:03.120 --> 00:05:04.480]  很明顯
[00:05:04.480 --> 00:05:05.920]  就不是人去報
[00:05:05.920 --> 00:05:07.000]  是誰去報
[00:05:07.000 --> 00:05:08.200]  神說
[00:05:08.200 --> 00:05:10.000]  「申冤在我」
[00:05:10.000 --> 00:05:11.800]  「我必報刑」
[00:05:11.800 --> 00:05:13.400]  是神自己去報
[00:05:13.400 --> 00:05:14.720]  但很可惜
[00:05:14.720 --> 00:05:17.320]  我們今天看到整個世界不是這樣的
[00:05:17.320 --> 00:05:21.920]  培根說了一句話
[00:05:21.920 --> 00:05:25.800]  「侵害他人是一個犯法的行為」
[00:05:27.000 --> 00:05:29.720]  「但報復這個侵害他的人」
[00:05:29.720 --> 00:05:34.520]  「就等於侵奪了律法的權威和尊敬」
[00:05:34.520 --> 00:05:37.840]  「亦都侵犯了律法的尊嚴」
[00:05:37.840 --> 00:05:40.920]  「他和那個侵害別人」
[00:05:40.920 --> 00:05:43.760]  「傷害別人的人是同樣的壞」
[00:05:43.760 --> 00:05:45.920]  接著
[00:05:45.920 --> 00:05:47.320]  也有人說
[00:05:47.320 --> 00:05:52.240]  「報復是為仇恨留下了有毒的尾巴」
[00:05:52.240 --> 00:05:55.040]  「這條有毒的尾巴」
[00:05:55.360 --> 00:05:58.080]  「是會繼續不斷毒人的」
[00:05:58.080 --> 00:06:00.680]  另外
[00:06:00.680 --> 00:06:01.800]  也有人說
[00:06:01.800 --> 00:06:04.720]  「報復是等於挖了兩個墳墓」
[00:06:04.720 --> 00:06:07.160]  「一個墳墓是給自己」
[00:06:07.160 --> 00:06:11.240]  「一個墳墓是給他要報復的人」
[00:06:11.240 --> 00:06:16.200]  我們發掘到這個原則
[00:06:16.200 --> 00:06:17.840]  這個看法
[00:06:17.840 --> 00:06:20.480]  我們屢見不鮮
[00:06:20.480 --> 00:06:23.480]  個人的層面我們看得到
[00:06:24.280 --> 00:06:25.600]  族的層面我們看得到
[00:06:25.600 --> 00:06:27.200]  村的層面我們看得到
[00:06:27.200 --> 00:06:29.320]  甚至於國家的層面
[00:06:29.320 --> 00:06:32.160]  我們到現在仍然繼續不斷在這裡看到
[00:06:32.160 --> 00:06:36.480]  最近看新聞的時候
[00:06:36.480 --> 00:06:39.000]  我昨天看到一個新聞
[00:06:39.000 --> 00:06:43.480]  令到我很難
[00:06:43.480 --> 00:06:44.840]  很難
[00:06:44.840 --> 00:06:48.360]  不為今天的美國來禱告
[00:06:48.360 --> 00:06:52.400]  《明報》記載
[00:06:53.920 --> 00:06:55.960]  美國納瓦達州
[00:06:55.960 --> 00:06:57.520]  一間中學
[00:06:57.520 --> 00:07:01.240]  是因為發生了一些校園欺凌的事件
[00:07:01.240 --> 00:07:05.160]  一個十二歲的人
[00:07:05.160 --> 00:07:06.920]  被他的同學欺凌
[00:07:06.920 --> 00:07:08.600]  是因為這樣
[00:07:08.600 --> 00:07:08.960]  有一天
[00:07:08.960 --> 00:07:11.720]  戴了一支槍
[00:07:11.720 --> 00:07:13.160]  是最近的事
[00:07:13.160 --> 00:07:18.320]  就想殺那些欺凌他的同學
[00:07:18.320 --> 00:07:21.600]  有一個教授的老師
[00:07:21.600 --> 00:07:23.560]  是因為這樣
[00:07:23.960 --> 00:07:25.520]  就想去阻止他
[00:07:25.520 --> 00:07:27.720]  來做這件事
[00:07:27.720 --> 00:07:30.840]  結果這個數學的老師
[00:07:30.840 --> 00:07:35.200]  就被這個十二歲的學生開槍打死了
[00:07:35.200 --> 00:07:39.080]  兩個同學
[00:07:39.080 --> 00:07:41.440]  被槍傷了
[00:07:41.440 --> 00:07:43.920]  各位親愛的兄弟姐妹
[00:07:43.920 --> 00:07:47.880]  當我們留意看到這些現象的時候
[00:07:47.880 --> 00:07:50.000]  我們的心
[00:07:50.000 --> 00:07:51.520]  很難過
[00:07:53.040 --> 00:07:54.600]  然後再一次被我們提醒
[00:07:54.600 --> 00:07:58.320]  為什麼會有這麼多問題產生
[00:07:58.320 --> 00:08:02.200]  有些學者 有些輔導家
[00:08:02.200 --> 00:08:04.240]  他已經很清楚地說出
[00:08:04.240 --> 00:08:06.440]  校園的欺凌
[00:08:06.440 --> 00:08:07.960]  和帶來
[00:08:07.960 --> 00:08:10.840]  因為受欺凌而產生的報復
[00:08:10.840 --> 00:08:12.720]  其實不是一次
[00:08:12.720 --> 00:08:14.480]  是多次發生了
[00:08:14.480 --> 00:08:18.040]  到底怎樣來根治這些問題呢
[00:08:18.040 --> 00:08:20.280]  你用恐嚇
[00:08:20.280 --> 00:08:21.480]  用高壓
[00:08:22.000 --> 00:08:23.120]  來去禁止欺凌
[00:08:23.120 --> 00:08:24.920]  解決不了這個問題
[00:08:24.920 --> 00:08:28.760]  他們提議說最重要的一件事是父母的教導
[00:08:28.760 --> 00:08:30.920]  和學校的配合
[00:08:30.920 --> 00:08:33.520]  以致在學校裏面
[00:08:33.520 --> 00:08:35.560]  繼續不斷去建立
[00:08:35.560 --> 00:08:36.840]  一些人
[00:08:36.840 --> 00:08:40.960]  怎樣去尊重每一個人的尊嚴
[00:08:40.960 --> 00:08:43.600]  每個人有神的形象樣式
[00:08:43.600 --> 00:08:45.000]  你怎樣去尊重每一個人
[00:08:45.000 --> 00:08:45.840]  這個是最重要的
[00:08:45.840 --> 00:08:47.920]  但是各位親愛的兄弟姐妹
[00:08:47.920 --> 00:08:50.280]  我見到在今天這個世界裏面
[00:08:51.520 --> 00:08:53.720]  風氣並不是這樣
[00:08:53.720 --> 00:08:57.200]  我們見到很多那些人是人身的攻擊
[00:08:57.200 --> 00:09:00.520]  是完全忽略了這個人
[00:09:00.520 --> 00:09:02.600]  他是有一個尊嚴在
[00:09:02.600 --> 00:09:05.480]  他不是評論這個事
[00:09:05.480 --> 00:09:07.520]  他是針對一個人
[00:09:07.520 --> 00:09:12.000]  這個就是見到在今天的社會裏面經常出現的現象
[00:09:12.000 --> 00:09:14.640]  我們現在就試一試看一看
[00:09:14.640 --> 00:09:16.720]  該人的板
[00:09:16.720 --> 00:09:18.840]  是一個什麼樣的板呢
[00:09:20.520 --> 00:09:21.640]  到底這個板
[00:09:21.640 --> 00:09:23.680]  當我們看回我們自己的時候
[00:09:23.680 --> 00:09:26.240]  我們是在跟隨該人的板呢
[00:09:26.240 --> 00:09:29.120]  還是我們在跟隨阿伯的板
[00:09:29.120 --> 00:09:33.120]  今天特別針對的是該人這個板
[00:09:33.120 --> 00:09:34.880]  我們一起看看今天的經文
[00:09:34.880 --> 00:09:38.360]  《創世記》第四章十七到二十四節
[00:09:38.360 --> 00:09:42.360]  四章十七到二十四節
[00:09:42.360 --> 00:09:44.520]  找到的時候我們一起讀這段經文
[00:09:44.520 --> 00:09:47.000]  該人與妻子同房
[00:09:47.000 --> 00:09:50.120]  他妻子懷孕生了兒郎
[00:09:50.760 --> 00:09:52.440]  該人建造了一座城
[00:09:52.440 --> 00:09:56.320]  就按他兒子的名張那城叫做爾諾
[00:09:56.320 --> 00:09:58.280]  爾諾生爾拿
[00:09:58.280 --> 00:10:00.520]  爾拿生米胡雅利
[00:10:00.520 --> 00:10:02.800]  米胡雅利生馬土薩利
[00:10:02.800 --> 00:10:05.000]  馬土薩利生拉麥
[00:10:05.000 --> 00:10:07.160]  拉麥娶了兩個妻
[00:10:07.160 --> 00:10:08.760]  一個名叫阿大
[00:10:08.760 --> 00:10:10.360]  一個名叫洗拉
[00:10:10.360 --> 00:10:12.040]  阿大生阿伯
[00:10:12.040 --> 00:10:14.400]  阿伯是住帳棚
[00:10:14.400 --> 00:10:17.200]  牧養畜牧之人的祖師
[00:10:17.200 --> 00:10:19.760]  阿伯的兄弟名叫尤伯
[00:10:20.200 --> 00:10:23.280]  他是一切彈琴吹簫之人的祖師
[00:10:23.280 --> 00:10:25.720]  洗拉又生了土伯
[00:10:25.720 --> 00:10:27.000]  該人
[00:10:27.000 --> 00:10:31.880]  他是打造各樣銅鐵利器的祖師
[00:10:31.880 --> 00:10:33.320]  土伯
[00:10:33.320 --> 00:10:35.400]  該人的妹子是南
[00:10:35.400 --> 00:10:38.320]  拉麥對他兩個妻子說
[00:10:38.320 --> 00:10:41.040]  阿大、洗拉聽我的聲音
[00:10:41.040 --> 00:10:44.480]  拉麥的妻子細聽我的話語
[00:10:44.480 --> 00:10:46.320]  壯年人傷我
[00:10:46.320 --> 00:10:47.480]  我把他殺了
[00:10:47.480 --> 00:10:49.400]  少年人損我
[00:10:49.520 --> 00:10:50.920]  我把他害了
[00:10:50.920 --> 00:10:52.880]  若殺該人
[00:10:52.880 --> 00:10:54.080]  遭報七倍
[00:10:54.080 --> 00:10:55.160]  殺拉麥
[00:10:55.160 --> 00:10:57.440]  必遭報七十七倍
[00:10:57.440 --> 00:10:58.440]  兄弟姐妹
[00:10:58.440 --> 00:11:01.880]  我們詳細來看一看
[00:11:01.880 --> 00:11:03.680]  在這段聖經當中
[00:11:03.680 --> 00:11:07.360]  到底該人的板
[00:11:07.360 --> 00:11:08.880]  是一個怎樣的板
[00:11:08.880 --> 00:11:11.480]  而帶給他們後代的
[00:11:11.480 --> 00:11:13.000]  是一個怎樣的影響呢
[00:11:13.000 --> 00:11:14.480]  首先
[00:11:14.480 --> 00:11:16.760]  這個板
[00:11:17.440 --> 00:11:19.800]  是由安置在伊甸
[00:11:19.800 --> 00:11:24.080]  轉到安置在羅德
[00:11:24.080 --> 00:11:26.240]  或者拿德這個板
[00:11:26.240 --> 00:11:28.200]  神造人的時候
[00:11:28.200 --> 00:11:30.560]  安著創世紀的二章十五節
[00:11:30.560 --> 00:11:32.720]  神造了一個原子
[00:11:32.720 --> 00:11:34.920]  這個原子的名字叫伊甸
[00:11:34.920 --> 00:11:36.760]  伊甸是什麼意思呢
[00:11:36.760 --> 00:11:38.440]  其實伊甸的意思就是
[00:11:38.440 --> 00:11:39.200]  豐盛
[00:11:39.200 --> 00:11:40.040]  滿足
[00:11:40.040 --> 00:11:40.880]  喜樂
[00:11:40.880 --> 00:11:41.800]  正
[00:11:41.800 --> 00:11:43.440]  有福
[00:11:43.440 --> 00:11:47.160]  你說得出最好的東西
[00:11:47.960 --> 00:11:48.680]  就是伊甸
[00:11:48.680 --> 00:11:50.040]  因為這樣
[00:11:50.040 --> 00:11:51.080]  在今天的中文
[00:11:51.080 --> 00:11:53.360]  往往把它翻譯成
[00:11:53.360 --> 00:11:55.560]  樂園Paradise這個字
[00:11:55.560 --> 00:11:56.960]  因為實際上
[00:11:56.960 --> 00:11:58.520]  伊甸這個字
[00:11:58.520 --> 00:12:00.280]  就是那種豐盛
[00:12:00.280 --> 00:12:01.280]  滿足的意思
[00:12:01.280 --> 00:12:02.720]  很可惜
[00:12:02.720 --> 00:12:05.760]  人因為犯罪
[00:12:05.760 --> 00:12:07.840]  我們跟這個伊甸
[00:12:07.840 --> 00:12:09.200]  就絕緣了
[00:12:09.200 --> 00:12:11.280]  已經不再是伊甸了
[00:12:11.280 --> 00:12:14.120]  按照創世紀
[00:12:14.120 --> 00:12:16.320]  四章的十四和十六節
[00:12:17.200 --> 00:12:19.280]  神就告訴那個人
[00:12:19.280 --> 00:12:22.120]  你必飄流浪蕩
[00:12:22.120 --> 00:12:25.160]  流離失所
[00:12:25.160 --> 00:12:28.600]  然後就直接告訴他
[00:12:28.600 --> 00:12:32.080]  以後這個地也不會再為你效力
[00:12:32.080 --> 00:12:34.280]  所以我們可以看到
[00:12:34.280 --> 00:12:37.440]  當時神造人的時候
[00:12:37.440 --> 00:12:40.680]  不單只是造了伊甸這個園給人
[00:12:40.680 --> 00:12:44.800]  他給人的時候特別用了一個字
[00:12:44.800 --> 00:12:46.320]  就是安字
[00:12:46.840 --> 00:12:48.240]  創世紀的二章十五節
[00:12:48.240 --> 00:12:49.720]  安字這個字
[00:12:49.720 --> 00:12:50.640]  Yashim
[00:12:50.640 --> 00:12:52.200]  到底什麼叫Yashim呢
[00:12:52.200 --> 00:12:54.320]  Yashim這個字你可以把它翻譯成
[00:12:54.320 --> 00:12:55.840]  得享安息
[00:12:55.840 --> 00:12:58.440]  或者叫安然居住
[00:12:58.440 --> 00:13:00.040]  或者叫做安享
[00:13:00.040 --> 00:13:02.160]  親愛的弟子妹妹
[00:13:02.160 --> 00:13:03.520]  神造人
[00:13:03.520 --> 00:13:05.280]  不是要作弄人
[00:13:05.280 --> 00:13:08.320]  神造人是要給人去嘆世界
[00:13:08.320 --> 00:13:09.440]  不是捱世界
[00:13:09.440 --> 00:13:13.320]  神造人是要給人一個豐盛喜樂滿足的
[00:13:13.320 --> 00:13:15.640]  不是給人去在一個地方
[00:13:15.840 --> 00:13:17.240]  繼續不斷地
[00:13:17.240 --> 00:13:20.720]  在那裏捱到積極
[00:13:20.720 --> 00:13:24.760]  更加不是想人在那裏受苦受難
[00:13:24.760 --> 00:13:26.280]  很可惜
[00:13:26.280 --> 00:13:28.360]  因為阿當的離開神
[00:13:28.360 --> 00:13:30.200]  然後有誤悔改
[00:13:30.200 --> 00:13:32.280]  以致和伊甸隔絕
[00:13:32.280 --> 00:13:35.160]  然後去到他的兒子該隱的時候
[00:13:35.160 --> 00:13:36.560]  就每況愈下
[00:13:36.560 --> 00:13:38.560]  不單止和伊甸園隔絕
[00:13:38.560 --> 00:13:41.040]  而且要飄流浪蕩
[00:13:41.040 --> 00:13:43.560]  在整個地球上沒有根
[00:13:44.200 --> 00:13:47.600]  實際上亦是沒有了一種人生的盼望
[00:13:47.600 --> 00:13:50.600]  因為這樣
[00:13:50.600 --> 00:13:54.720]  當該隱生了一個兒子之後
[00:13:54.720 --> 00:13:59.400]  他就將他的兒子的名字起名叫做爾諾
[00:13:59.400 --> 00:14:02.280]  爾諾這個字的字根
[00:14:02.280 --> 00:14:05.520]  就是和十四節
[00:14:05.520 --> 00:14:08.520]  有一個叫做Wanad
[00:14:08.520 --> 00:14:10.240]  N-A-N-A-D
[00:14:10.240 --> 00:14:11.240]  Wanad
[00:14:11.240 --> 00:14:12.920]  W-A-N-A-D
[00:14:13.160 --> 00:14:15.720]  這個字是一致的
[00:14:15.720 --> 00:14:20.120]  這個字的意思就是不得安息地飄流
[00:14:20.120 --> 00:14:22.800]  他為什麼要改他兒子的名字是這樣呢
[00:14:22.800 --> 00:14:24.640]  就是因為他覺得人生太苦了
[00:14:24.640 --> 00:14:26.480]  人生就是飄來飄去
[00:14:26.480 --> 00:14:28.120]  人生就是沒有根
[00:14:28.120 --> 00:14:29.640]  人生就是沒有盼望
[00:14:29.640 --> 00:14:33.840]  人生就是完完全全是一種虛空的虛空
[00:14:33.840 --> 00:14:36.960]  各位親愛的弟兄姊妹
[00:14:36.960 --> 00:14:39.920]  我們看得見今日的人
[00:14:39.920 --> 00:14:41.560]  是不是這樣呢
[00:14:44.040 --> 00:14:44.880]  你覺不覺得
[00:14:44.880 --> 00:14:47.080]  人生在這個世上
[00:14:47.080 --> 00:14:49.400]  是真是空虛
[00:14:49.400 --> 00:14:52.920]  有幾個人試過有空虛的感覺
[00:14:52.920 --> 00:14:53.960]  可不可以舉手
[00:14:53.960 --> 00:14:56.920]  人生在這個世上
[00:14:56.920 --> 00:15:00.520]  是不是都有一種好像寄居的客裡
[00:15:00.520 --> 00:15:04.720]  沒有一樣東西好像是我們
[00:15:04.720 --> 00:15:07.880]  最近
[00:15:07.880 --> 00:15:11.280]  當我們小朋友長大了
[00:15:12.040 --> 00:15:13.920]  討論到談婚論嫁的時候
[00:15:13.920 --> 00:15:16.440]  未來要找地方住
[00:15:16.440 --> 00:15:17.840]  我讓大家知道
[00:15:17.840 --> 00:15:19.720]  現在在香港找地方住
[00:15:19.720 --> 00:15:22.440]  真是非常非常困難
[00:15:22.440 --> 00:15:25.600]  排隊
[00:15:25.600 --> 00:15:26.960]  入了表
[00:15:26.960 --> 00:15:28.720]  去到五萬多
[00:15:28.720 --> 00:15:34.280]  今年政府蓋的居屋有多少呢
[00:15:34.280 --> 00:15:39.280]  只有萬多加起來
[00:15:41.000 --> 00:15:43.560]  那你再加上其他的私人住宅是怎樣呢
[00:15:43.560 --> 00:15:46.760]  最近又搶到一萬二千多一尺
[00:15:46.760 --> 00:15:48.200]  我不知道大家你覺不覺得
[00:15:48.200 --> 00:15:50.360]  很貴
[00:15:50.360 --> 00:15:52.520]  我跟他說
[00:15:52.520 --> 00:15:55.920]  兩隻腳合起來一疊一疊一萬二千多
[00:15:55.920 --> 00:15:59.480]  那如果他們弄一張床下去呢
[00:15:59.480 --> 00:16:01.200]  一張床
[00:16:01.200 --> 00:16:02.960]  已經那裡幾十萬
[00:16:02.960 --> 00:16:03.960]  只是一張床位
[00:16:03.960 --> 00:16:05.480]  已經是幾十萬
[00:16:05.480 --> 00:16:09.840]  有誰有能力可以afford得到
[00:16:11.000 --> 00:16:12.920]  你不需要聽不需要
[00:16:12.920 --> 00:16:13.800]  就這樣一間
[00:16:13.800 --> 00:16:14.960]  一百多尺
[00:16:14.960 --> 00:16:16.880]  有個廚房有個廁所
[00:16:16.880 --> 00:16:18.280]  然後就打通了
[00:16:18.280 --> 00:16:19.560]  擺到一張床
[00:16:19.560 --> 00:16:22.640]  然後都有張桌子吃飯
[00:16:22.640 --> 00:16:24.640]  大概二百多尺
[00:16:24.640 --> 00:16:26.720]  要多少錢呢
[00:16:26.720 --> 00:16:28.480]  二百多萬
[00:16:28.480 --> 00:16:29.840]  三百萬
[00:16:29.840 --> 00:16:32.520]  二百多萬三百萬
[00:16:32.520 --> 00:16:34.520]  你怎樣去找
[00:16:34.520 --> 00:16:37.280]  你怎樣去籌那個首期
[00:16:37.280 --> 00:16:39.800]  我發覺到今天年輕人
[00:16:40.320 --> 00:16:42.800]  真是相當困難面對這個生活
[00:16:42.800 --> 00:16:46.000]  另一方面我們又看一看
[00:16:46.000 --> 00:16:49.240]  有很多已經有的那個地方
[00:16:49.240 --> 00:16:50.600]  人多了之後又不夠
[00:16:50.600 --> 00:16:51.920]  不夠的時間
[00:16:51.920 --> 00:16:53.560]  你又搬不到出去
[00:16:53.560 --> 00:16:54.320]  接著又怎樣呢
[00:16:54.320 --> 00:16:55.640]  擺架
[00:16:55.640 --> 00:16:57.360]  有人提
[00:16:57.360 --> 00:16:59.400]  不如三層擺架床
[00:16:59.400 --> 00:17:02.040]  寧願矮一點
[00:17:02.040 --> 00:17:03.120]  三層
[00:17:03.120 --> 00:17:04.400]  那在房間
[00:17:04.400 --> 00:17:06.760]  本來兩個人都要三個人
[00:17:07.760 --> 00:17:10.600]  這個就是一個很現實的社會
[00:17:10.600 --> 00:17:13.080]  來到今天的香港
[00:17:13.080 --> 00:17:15.200]  我相信
[00:17:15.200 --> 00:17:18.240]  大部分人都不想離開這個家園
[00:17:18.240 --> 00:17:21.120]  但是一個住的選擇
[00:17:21.120 --> 00:17:22.480]  是令到我們
[00:17:22.480 --> 00:17:23.880]  不知所措
[00:17:23.880 --> 00:17:25.920]  我們都不知道將來到底是怎樣
[00:17:25.920 --> 00:17:27.800]  做父母當然
[00:17:27.800 --> 00:17:30.120]  我們都是為我們的子女擔心
[00:17:30.120 --> 00:17:31.120]  將來會怎樣
[00:17:31.120 --> 00:17:33.680]  另一方面又盡我們的所能
[00:17:33.680 --> 00:17:34.720]  來幫他們
[00:17:36.480 --> 00:17:38.360]  接著又說劏房都不行
[00:17:38.360 --> 00:17:41.440]  所以你又不要想太多劏房的事
[00:17:41.440 --> 00:17:43.760]  不過劏床應該可以
[00:17:43.760 --> 00:17:45.840]  每張床我架高
[00:17:45.840 --> 00:17:47.760]  我不蓋的那些應該OK的
[00:17:47.760 --> 00:17:51.840]  你行得 拆得的那些就沒有問題
