
[00:00:00.000 --> 00:00:05.320]  在上個月,我們一同思想的訊息是
[00:08:25.580 --> 00:08:28.580]  成為貧窮的人的困苦
[00:08:28.580 --> 00:08:33.580]  而稅利就是羅馬帝國的幫手
[00:08:33.580 --> 00:08:35.580]  在我們中國的歷史來說
[00:08:35.580 --> 00:08:38.580]  這些賣國賊
[00:08:38.580 --> 00:08:41.580]  我們就說他們是漢奸
[00:08:41.580 --> 00:08:42.580]  對於猶太人來說
[00:08:42.580 --> 00:08:44.580]  這些就是遊奸
[00:08:44.580 --> 00:08:48.580]  這些人就是推動整個稅務的系統
[00:08:48.580 --> 00:08:50.580]  是對那些貧窮的人
[00:08:50.580 --> 00:08:52.580]  對那些做生意的人
[00:08:52.580 --> 00:08:56.580]  對那些旅客是抽取很高昂的稅項
[00:08:56.580 --> 00:08:59.580]  這些稅利他們抽稅的方法是怎樣呢?
[00:08:59.580 --> 00:09:00.580]  抽了稅之後
[00:09:00.580 --> 00:09:02.580]  一部份就交給羅馬帝國
[00:09:02.580 --> 00:09:04.580]  另一部份就自己有了
[00:09:04.580 --> 00:09:07.580]  還有一樣就是當他們收海關稅
[00:09:07.580 --> 00:09:08.580]  貨品稅的時候
[00:09:08.580 --> 00:09:10.580]  他們是海鮮價的
[00:09:10.580 --> 00:09:12.580]  他們喜歡多一點就多一點
[00:09:12.580 --> 00:09:16.580]  所以當時的人是非常辛苦
[00:09:16.580 --> 00:09:18.580]  而這一班的稅利
[00:09:18.580 --> 00:09:20.580]  他們當中餘利
[00:09:20.580 --> 00:09:23.580]  他們當中收的佣金是可觀的
[00:09:23.580 --> 00:09:26.580]  佣金是真的不錯的
[00:09:26.580 --> 00:09:31.580]  這是一種制度化的搶劫
[00:09:31.580 --> 00:09:34.580]  所以當時的猶太人
[00:09:34.580 --> 00:09:37.580]  是很討厭這一班的稅利
[00:09:37.580 --> 00:09:38.580]  這一班是遊奸
[00:09:38.580 --> 00:09:40.580]  這一班是走狗
[00:09:40.580 --> 00:09:44.580]  是罪人當中最差的那一班人
[00:09:44.580 --> 00:09:47.580]  正正就是在這樣的政治經濟的系統當中
[00:09:47.580 --> 00:09:50.580]  耶穌基督就經過耶利哥
[00:09:50.580 --> 00:09:53.580]  在那個時候他遇見撒該
[00:09:53.580 --> 00:09:58.580]  路加是描述撒該是稅利長
[00:09:58.580 --> 00:10:01.580]  以及是十分富有的
[00:10:01.580 --> 00:10:02.580]  作為稅利長
[00:10:02.580 --> 00:10:04.580]  他管很多的稅利
[00:10:04.580 --> 00:10:06.580]  他也是很有錢
[00:10:06.580 --> 00:10:09.580]  他很有權力
[00:10:09.580 --> 00:10:12.580]  當耶穌基督進入耶利哥的時候
[00:10:12.580 --> 00:10:15.580]  撒該想知道耶穌基督想做什麼
[00:10:15.580 --> 00:10:17.580]  又想看他是什麼人
[00:10:17.580 --> 00:10:19.580]  於是他爬上樹
[00:10:19.580 --> 00:10:20.580]  要看耶穌
[00:10:20.580 --> 00:10:22.580]  耶穌又看見撒該
[00:10:22.580 --> 00:10:24.580]  並且邀請自己
[00:10:24.580 --> 00:10:27.580]  要去到撒該的家裡
[00:10:27.580 --> 00:10:32.580]  耶穌基督跟撒該的稅利長一起
[00:10:32.580 --> 00:10:37.580]  這個叫周圍的人都很憤怒
[00:10:37.580 --> 00:10:39.580]  當大家都很憤怒的時候
[00:10:39.580 --> 00:10:42.580]  撒該竟然在眾人的面前
[00:10:42.580 --> 00:10:45.580]  公開的回應和宣佈
[00:10:45.580 --> 00:10:50.580]  主啊,我把我所有的一半給給窮人
[00:10:50.580 --> 00:10:52.580]  我若訛詐了誰
[00:10:52.580 --> 00:10:55.580]  就還他四倍
[00:10:55.580 --> 00:10:56.580]  我們都可想而知
[00:10:56.580 --> 00:11:00.580]  當時周圍的人都很犬儒
[00:11:00.580 --> 00:11:02.580]  又是非常冷淡
[00:11:02.580 --> 00:11:04.580]  大家心裡想
[00:11:04.580 --> 00:11:09.580]  究竟可不可以相信撒該所說的話
[00:11:09.580 --> 00:11:13.580]  而且大家都不會相信撒該會變
[00:11:13.580 --> 00:11:16.580]  壞人怎會變呢?
[00:11:16.580 --> 00:11:21.580]  還有根本都不想撒該會變
[00:11:21.580 --> 00:11:22.580]  除此之外
[00:11:22.580 --> 00:11:24.580]  耶穌基督的回應
[00:11:24.580 --> 00:11:29.580]  又帶來周圍的人雙重的震盪
[00:11:29.580 --> 00:11:31.580]  耶穌基督回應撒該說
[00:11:31.580 --> 00:11:35.580]  你是亞伯拉罕的子孫
[00:11:35.580 --> 00:11:36.580]  意思就是說
[00:11:36.580 --> 00:11:38.580]  你是有信心的
[00:11:38.580 --> 00:11:40.580]  你都是公正的
[00:11:40.580 --> 00:11:41.580]  並且之後
[00:11:41.580 --> 00:11:44.580]  耶穌基督更甚的宣佈
[00:11:44.580 --> 00:11:49.580]  今天救恩臨到你這家
[00:11:49.580 --> 00:11:52.580]  你可想而知周圍的人聽到
[00:11:52.580 --> 00:11:54.580]  多麼不開心
[00:11:54.580 --> 00:11:56.580]  這就是故事
[00:11:56.580 --> 00:12:03.580]  故事的內涵就是撒該的歸順改正
[00:12:03.580 --> 00:12:06.580]  這個歸正的故事
[00:12:06.580 --> 00:12:08.580]  說到一些人
[00:12:08.580 --> 00:12:10.580]  大罪人
[00:12:10.580 --> 00:12:14.580]  不配有神的救恩的人
[00:12:14.580 --> 00:12:16.580]  不值得的人
[00:12:16.580 --> 00:12:19.580]  竟然得到神的寬恕
[00:12:19.580 --> 00:12:20.580]  得到神的憐憫
[00:12:20.580 --> 00:12:22.580]  得到神的救恩
[00:12:22.580 --> 00:12:25.580]  而撒該他就回應神的愛
[00:12:25.580 --> 00:12:26.580]  他怎樣回應
[00:12:26.580 --> 00:12:27.580]  他不是單單說
[00:12:27.580 --> 00:12:28.580]  你是我的主
[00:12:28.580 --> 00:12:30.580]  你的主我信你
[00:12:30.580 --> 00:12:34.580]  他的回應是生命的改變
[00:12:34.580 --> 00:12:37.580]  他承認耶穌基督是主
[00:12:37.580 --> 00:12:38.580]  並且說
[00:12:38.580 --> 00:12:40.580]  我要把事情做得對
[00:12:40.580 --> 00:12:42.580]  我以前做錯了的事情
[00:12:42.580 --> 00:12:44.580]  我要做對
[00:12:44.580 --> 00:12:47.580]  我要在經濟上的錯誤行為
[00:12:47.580 --> 00:12:48.580]  我要做對
[00:12:48.580 --> 00:12:51.580]  所以第一個歸順改正的行為
[00:12:51.580 --> 00:12:52.580]  就是說
[00:12:52.580 --> 00:12:53.580]  我還錢
[00:12:53.580 --> 00:12:58.580]  我四倍還給我欺騙過的人
[00:12:58.580 --> 00:13:03.580]  還有我將一半的身家給窮人
[00:13:03.580 --> 00:13:05.580]  窮人都是我欺騙過的
[00:13:05.580 --> 00:13:07.580]  我剝削過的人
[00:13:07.580 --> 00:13:12.580]  償還這些不正義賺回來的錢
[00:13:12.580 --> 00:13:13.580]  這個就是說
[00:13:13.580 --> 00:13:15.580]  對過往的錯誤
[00:13:15.580 --> 00:13:18.580]  作出悔改的行動
[00:13:18.580 --> 00:13:22.580]  所以撒該是一個頂呱呱的
[00:13:22.580 --> 00:13:24.580]  一個歸正的人
[00:13:24.580 --> 00:13:26.580]  我們說是一個model convert
[00:13:26.580 --> 00:13:29.580]  你說是不是呢
[00:13:29.580 --> 00:13:30.580]  沒錯的
[00:13:30.580 --> 00:13:32.580]  撒該真的不錯
[00:13:32.580 --> 00:13:35.580]  但當我們再細心去想的時候
[00:13:35.580 --> 00:13:40.580]  究竟撒該他除了給了一半的家產
[00:13:40.580 --> 00:13:41.580]  貧窮的人
[00:13:41.580 --> 00:13:43.580]  並且四倍償還
[00:13:43.580 --> 00:13:46.580]  他欺騙過的人之後
[00:13:46.580 --> 00:13:48.580]  他之後是怎樣的呢
[00:13:48.580 --> 00:13:53.580]  究竟這一次的歸正的行動
[00:13:53.580 --> 00:13:58.580]  是他信仰生命的開始
[00:13:58.580 --> 00:14:05.580]  還是他信仰生命的一個很美好的完結
[00:14:05.580 --> 00:14:08.580]  一次過歸正
[00:14:08.580 --> 00:14:11.580]  這一次的歸正之後
[00:14:11.580 --> 00:14:13.580]  他其他以後的生活
[00:14:13.580 --> 00:14:17.580]  他的態度行為還有沒有歸正呢
[00:14:17.580 --> 00:14:22.580]  例如他還有沒有去參與收稅呢
[00:14:22.580 --> 00:14:25.580]  這個就端乎於我們
[00:14:25.580 --> 00:14:28.580]  如何去思考什麼叫做歸正
[00:14:28.580 --> 00:14:30.580]  什麼叫做conversion
[00:14:30.580 --> 00:14:34.580]  歸正歸信改正
[00:14:34.580 --> 00:14:37.580]  就是說那種經驗的改變
[00:14:37.580 --> 00:14:40.580]  是指信念的改變
[00:14:40.580 --> 00:14:42.580]  態度的改變
[00:14:42.580 --> 00:14:45.580]  行為的改變
[00:14:45.580 --> 00:14:47.580]  在基督教神學當中
[00:14:47.580 --> 00:14:52.580]  歸正就是指人遇見耶穌基督之後
[00:14:52.580 --> 00:14:54.580]  那種生命的改變
[00:14:54.580 --> 00:14:57.580]  就是說知道自己是罪人
[00:14:57.580 --> 00:15:00.580]  知道自己有病
[00:15:00.580 --> 00:15:05.580]  並且知道需要耶穌基督在十字架上的救恩
[00:15:05.580 --> 00:15:09.580]  並且回應耶穌基督的救恩的其中一個表現
[00:15:09.580 --> 00:15:12.580]  就是改變我們生活的方式
[00:15:12.580 --> 00:15:14.580]  聽耶穌基督的命令
[00:15:14.580 --> 00:15:17.580]  我們要彼此相愛
[00:15:17.580 --> 00:15:21.580]  我們要傳福音給那裡的人聽
[00:15:21.580 --> 00:15:24.580]  這是我們理解的
[00:15:24.580 --> 00:15:26.580]  所以過往我們說歸信的時候
[00:15:26.580 --> 00:15:27.580]  我們說真的就是說
[00:15:27.580 --> 00:15:30.580]  哪你在哪年哪月哪日
[00:15:30.580 --> 00:15:33.580]  你聽過什麼福音的訊息
[00:15:33.580 --> 00:15:36.580]  你就信耶穌你歸信了
[00:15:36.580 --> 00:15:40.580]  所以過往我們對歸信的理解是過去的
[00:15:40.580 --> 00:15:42.580]  一次的
[00:15:42.580 --> 00:15:44.580]  那次你遇見耶穌啊
[00:15:44.580 --> 00:15:46.580]  你信耶穌啊
[00:15:46.580 --> 00:15:48.580]  並且我們又會理解
[00:15:48.580 --> 00:15:50.580]  這個歸信也是將來的
[00:15:50.580 --> 00:15:52.580]  是啊我們歸信了之後
[00:15:52.580 --> 00:15:53.580]  歸正了之後
[00:15:53.580 --> 00:15:57.580]  我們將來會能夠有永遠的生命
[00:15:57.580 --> 00:16:00.580]  我們在天家那裡
[00:16:00.580 --> 00:16:03.580]  這是我們理解的
[00:16:03.580 --> 00:16:06.580]  但是今天早上或者中午
[00:16:06.580 --> 00:16:11.580]  我想讓大家要去領受去明白的
[00:16:11.580 --> 00:16:14.580]  歸正的觀點
[00:16:14.580 --> 00:16:22.580]  不是單單是和耶穌基督一次過戲劇性的會遇
[00:16:22.580 --> 00:16:25.580]  不僅是過去的
[00:16:25.580 --> 00:16:28.580]  不僅是說是永遠將來的
[00:16:28.580 --> 00:16:33.580]  歸正也是此時此地
[00:16:33.580 --> 00:16:35.580]  Here and now
[00:16:35.580 --> 00:16:43.580]  此時此地是過往和將來的一個很重要的時間
[00:16:43.580 --> 00:16:44.580]  我們要著緊
[00:16:44.580 --> 00:16:46.580]  我們要知道
[00:16:46.580 --> 00:16:51.580]  所以歸正不是單單是一次過的事件
[00:16:51.580 --> 00:16:54.580]  歸正不是說在我們一生當中
[00:16:54.580 --> 00:16:56.580]  一次遇見耶穌基督
[00:16:56.580 --> 00:16:59.580]  只有一次的改變
[00:16:59.580 --> 00:17:04.580]  歸正是說我們遇見耶穌基督之後
[00:17:04.580 --> 00:17:07.580]  我們每天的改變
[00:17:07.580 --> 00:17:12.580]  我們的生命在人生的路上的改變
[00:17:12.580 --> 00:17:16.580]  這個歸正的過程是繼續持續的
[00:17:16.580 --> 00:17:18.580]  是繼續漸進的
[00:17:18.580 --> 00:17:21.580]  是發生在我們生命的每一個領域
[00:17:21.580 --> 00:17:23.580]  是關乎我們的靈性
[00:17:23.580 --> 00:17:24.580]  我們的理智
[00:17:24.580 --> 00:17:26.580]  我們的關係
[00:17:26.580 --> 00:17:27.580]  或者用另一個角度來說
[00:17:27.580 --> 00:17:29.580]  這個歸正的經歷
[00:17:29.580 --> 00:17:33.580]  是發生在我們生活的具體的生活裡面
[00:17:33.580 --> 00:17:36.580]  這個包括我們的工作
[00:17:36.580 --> 00:17:39.580]  我們賺錢的方式
[00:17:39.580 --> 00:17:41.580]  我們用錢的方式
[00:17:41.580 --> 00:17:45.580]  我們與人待人接物的方式
[00:17:45.580 --> 00:17:48.580]  我們對這個社會的責任等等
[00:17:48.580 --> 00:17:49.580]  換言之
[00:17:49.580 --> 00:17:52.580]  雖然我們已經是基督徒
[00:17:52.580 --> 00:17:57.580]  我們仍然需要繼續的歸正
[00:17:57.580 --> 00:18:01.580]  每當我們聽見耶穌基督對我們的教導
[00:18:01.580 --> 00:18:02.580]  對我們的要求
[00:18:02.580 --> 00:18:05.580]  每當我們聽到耶穌基督的福音的時候
[00:18:05.580 --> 00:18:11.580]  我們就要一次又一次一次又一次的歸正
[00:18:11.580 --> 00:18:16.580]  所謂歸正不是基督徒生命的結束
[00:18:16.580 --> 00:18:18.580]  而是開始
[00:18:18.580 --> 00:18:21.580]  歸正是新生命的開始
[00:18:21.580 --> 00:18:25.580]  叫我們進入新的門徒群體
[00:18:25.580 --> 00:18:28.580]  如果我們是這樣理解歸正的話
[00:18:28.580 --> 00:18:35.580]  於是撒該的歸正如果持續的話
[00:18:35.580 --> 00:18:39.580]  他會不會成為瑞利呢?
[00:18:39.580 --> 00:18:42.580]  我們記得撒該的故事
[00:18:42.580 --> 00:18:45.580]  只是盧家福音出現過一次
[00:18:45.580 --> 00:18:47.580]  我們看過一次
[00:18:47.580 --> 00:18:50.580]  其實之後的撒該他怎樣生活
[00:18:50.580 --> 00:18:53.580]  我們不知道的
[00:18:53.580 --> 00:18:56.580]  我們都會希望
[00:18:56.580 --> 00:18:58.580]  真的很希望很歡喜
[00:18:58.580 --> 00:19:05.580]  很想撒該繼續有生命持續的歸正
[00:19:05.580 --> 00:19:10.580]  我們都在想像撒該歸正之後
[00:19:10.580 --> 00:19:13.580]  心裡應該會有矛盾的
[00:19:13.580 --> 00:19:17.580]  因為一方面要做瑞利不是很好
[00:19:17.580 --> 00:19:20.580]  另外一方面做耶穌基督的門徒
[00:19:20.580 --> 00:19:23.580]  跟隨耶穌基督是有矛盾的
[00:19:23.580 --> 00:19:27.580]  我們會這樣想的
[00:19:27.580 --> 00:19:34.580]  究竟撒該應不應該繼續做瑞利呢?
[00:19:34.580 --> 00:19:37.580]  你怎樣回應?
[00:19:37.580 --> 00:19:39.580]  在我們的教會當中
[00:19:39.580 --> 00:19:43.580]  一些弟兄姊妹們已經回教會很多年了
[00:19:43.580 --> 00:19:46.580]  有些在教會當中繼續成長
[00:19:46.580 --> 00:19:48.580]  生兒育女有孫子
[00:19:48.580 --> 00:19:51.580]  有些弟兄姊妹們在當中做生意
[00:19:51.580 --> 00:19:53.580]  做得很好
[00:19:53.580 --> 00:19:55.580]  他們都是成功的商人
[00:19:55.580 --> 00:19:59.580]  他們會認為工作、生意是重要的
[00:19:59.580 --> 00:20:01.580]  是榮耀神
[00:20:01.580 --> 00:20:03.580]  是祝福別人的渠道
[00:20:03.580 --> 00:20:05.580]  因為一個生意
[00:20:05.580 --> 00:20:10.580]  能夠給很多人有好的工作機會
[00:20:10.580 --> 00:20:13.580]  但有些人可能認為
[00:20:13.580 --> 00:20:15.580]  我得救就得救
[00:20:15.580 --> 00:20:16.580]  我歸正就歸正
[00:20:16.580 --> 00:20:19.580]  我信耶穌就信耶穌
[00:20:19.580 --> 00:20:21.580]  這是靈性的事
[00:20:21.580 --> 00:20:24.580]  跟做工有什麼關係呢?
[00:20:24.580 --> 00:20:26.580]  我做什麼工?
[00:20:26.580 --> 00:20:27.580]  我怎樣做工?
[00:20:27.580 --> 00:20:29.580]  我怎樣做工?
[00:20:29.580 --> 00:20:31.580]  是為什麼人做工?
[00:20:31.580 --> 00:20:33.580]  跟我信仰是沒有關係的
[00:20:33.580 --> 00:20:35.580]  所以這些人認為
[00:20:35.580 --> 00:20:39.580]  我的歸正是屬靈的事
[00:20:39.580 --> 00:20:41.580]  是關乎教會的事
[00:20:41.580 --> 00:20:45.580]  是跟工作沒有關係的
[00:20:45.580 --> 00:20:48.580]  你又有什麼看法呢?
[00:20:48.580 --> 00:20:51.580]  如果我們做簡單的算術
[00:20:51.580 --> 00:20:53.580]  數一數我們的手指
[00:20:53.580 --> 00:20:55.580]  做一下加數
[00:20:55.580 --> 00:20:59.580]  我們都知道我們是長時間工作的
[00:20:59.580 --> 00:21:04.580]  我們一生人很長的時間是工作的
[00:21:04.580 --> 00:21:07.580]  你還記不記得在去年9月17日
[00:21:07.580 --> 00:21:08.580]  我在崇拜當中
[00:21:08.580 --> 00:21:10.580]  跟你們分享到說
[00:21:10.580 --> 00:21:11.580]  為什麼要工作?
[00:21:11.580 --> 00:21:13.580]  為什麼要熱情工作?
[00:21:13.580 --> 00:21:14.580]  我們的答案就是說
[00:21:14.580 --> 00:21:17.580]  因為工作是從神而來的
[00:21:17.580 --> 00:21:20.580]  是神給人的命令
[00:21:20.580 --> 00:21:23.580]  而馬丁路德又說得很清楚
[00:21:23.580 --> 00:21:26.580]  工作是創造的秩序之一
[00:21:26.580 --> 00:21:30.580]  馬丁路德認為創造的秩序有四樣
[00:21:30.580 --> 00:21:31.580]  四樣是什麼呢?
[00:21:31.580 --> 00:21:32.580]  是工作
[00:21:32.580 --> 00:21:33.580]  是家庭
[00:21:33.580 --> 00:21:34.580]  是教會
[00:21:34.580 --> 00:21:36.580]  是社會
[00:21:36.580 --> 00:21:38.580]  每一個人都在這個秩序當中
[00:21:38.580 --> 00:21:40.580]  你生出來就在這個秩序當中
[00:21:40.580 --> 00:21:43.580]  你生出來就有家庭的了
[00:21:43.580 --> 00:21:46.580]  同樣你生出來你就有工作的了
[00:21:46.580 --> 00:21:50.580]  這個是神創造的秩序
[00:21:50.580 --> 00:21:53.580]  從《創世紀》的一章26至31節
[00:21:53.580 --> 00:21:57.580]  和《創世紀》的二章19至20節
[00:21:57.580 --> 00:22:00.580]  我們看到神是一位工作的神
[00:22:00.580 --> 00:22:02.580]  神一開始就創造大地
[00:22:02.580 --> 00:22:04.580]  神自己會做工
[00:22:04.580 --> 00:22:06.580]  祂看做工有價值
[00:22:06.580 --> 00:22:08.580]  神要求我們做工
[00:22:08.580 --> 00:22:12.580]  神要我們管理萬物
[00:22:12.580 --> 00:22:17.580]  神要我們修理和看守伊甸園
