
[00:00:00.000 --> 00:00:03.880]  最後我們再用禱告去交託主
[00:06:49.100 --> 00:06:51.340]  今天我們也在這裡再讀一次
[00:06:51.340 --> 00:06:53.140]  讓我們深刻看看
[00:06:53.140 --> 00:06:56.900]  保羅如何領受從耶穌基督裡面
[00:06:56.900 --> 00:06:58.580]  對於主餐的教導呢
[00:06:58.580 --> 00:07:00.580]  我們一起讀吧 一二三
[00:07:00.580 --> 00:07:07.460]  我當日傳給你們的
[00:07:07.460 --> 00:07:11.100]  拿起餅來 捉著鳥 就抹開 說
[00:07:11.100 --> 00:07:14.020]  這是我的身體為你們捨的
[00:07:14.020 --> 00:07:17.380]  你們要如此行 為的是紀念我
[00:07:17.380 --> 00:07:20.660]  飯後他也照樣拿起杯來 說
[00:07:20.660 --> 00:07:23.500]  這杯是用我的血所納的新藥
[00:07:23.500 --> 00:07:28.100]  你們每逢喝的時候要如此行來紀念我
[00:07:28.100 --> 00:07:30.620]  你們每逢吃這餅 喝這杯
[00:07:30.620 --> 00:07:33.620]  是宣告主的死 直到他來
[00:07:33.620 --> 00:07:35.260]  我相信不需要我再多解釋
[00:07:35.260 --> 00:07:37.300]  因為每一次我們守主餐的時候
[00:07:37.300 --> 00:07:40.140]  我都將主餐的意義和大家分享
[00:07:40.140 --> 00:07:44.580]  我們在當中用一句說話能夠道出的就是
[00:07:44.580 --> 00:07:47.700]  主餐的意義就是我們要紀念主耶穌基督
[00:07:47.700 --> 00:07:51.820]  為我們受死 犧牲 成就救恩
[00:07:51.820 --> 00:07:54.620]  就要耶穌基督的血和我們納一個新藥
[00:07:54.620 --> 00:07:57.220]  以至能夠每一個人聚得潔淨
[00:07:57.220 --> 00:07:59.580]  成為上帝的兒女
[00:07:59.580 --> 00:08:03.860]  然後保羅也在二十七至三十四節
[00:08:03.860 --> 00:08:07.340]  更加將我們守主餐的時候
[00:08:07.340 --> 00:08:11.060]  應該有的態度 應該有的規矩
[00:08:11.060 --> 00:08:14.340]  應該有的次序帶出來
[00:08:14.340 --> 00:08:18.140]  以至讓哥倫多教會都要反省
[00:08:18.140 --> 00:08:20.500]  為什麼他們會這樣守主餐
[00:08:20.500 --> 00:08:22.060]  怎樣得罪了主
[00:08:22.060 --> 00:08:25.700]  怎樣他們要好好接受主的管教
[00:08:25.700 --> 00:08:27.540]  我又請大家一起幫我讀出
[00:08:27.540 --> 00:08:30.380]  二十七至三十三節
[00:08:30.380 --> 00:08:34.420]  「所以任何不按規矩吃了主的餅
[00:08:34.420 --> 00:08:35.740]  喝了主的杯
[00:08:35.740 --> 00:08:39.180]  就是剛犯主的身體和主的血尿
[00:08:39.180 --> 00:08:41.260]  人應該省察自己
[00:08:41.260 --> 00:08:43.740]  然後吃這餅 喝這杯
[00:08:43.740 --> 00:08:47.620]  因為人吃殼若不分辨是主的身體
[00:08:47.620 --> 00:08:50.740]  他的吃殼就是定自己的罪尿
[00:08:50.740 --> 00:08:55.820]  因此在你們中間有好些軟弱的與患病的
[00:08:55.820 --> 00:08:58.140]  長眠了的也不少
[00:08:58.140 --> 00:09:00.700]  我們若是先省察自己
[00:09:00.700 --> 00:09:02.980]  就不至於受審判
[00:09:02.980 --> 00:09:04.980]  我們受審判的時候
[00:09:04.980 --> 00:09:07.140]  就是被主管教
[00:09:07.140 --> 00:09:10.900]  這樣就免得和世人一同被定罪
[00:09:10.900 --> 00:09:13.020]  所以我的弟兄們
[00:09:13.020 --> 00:09:15.540]  你們聚會吃晚餐的時候
[00:09:15.540 --> 00:09:17.260]  要彼此等待
[00:09:17.260 --> 00:09:18.700]  若有人餓了
[00:09:18.700 --> 00:09:20.420]  要在家裡先吃
[00:09:20.420 --> 00:09:23.660]  免得你們聚會反被定罪
[00:09:23.660 --> 00:09:27.500]  其餘的事等我來的時候再安排」
[00:09:27.500 --> 00:09:31.660]  詳細我沒有時間逐節解釋裡面的經文
[00:09:31.660 --> 00:09:33.060]  但你會看到
[00:09:33.060 --> 00:09:36.620]  在當中保羅教導我們守主餐的時候是怎樣的
[00:09:36.620 --> 00:09:39.740]  在二十八節說要省察自己
[00:09:39.740 --> 00:09:41.460]  要帶著一個嚴謹
[00:09:41.460 --> 00:09:44.900]  莊重敬虔的心去聚會
[00:09:44.900 --> 00:09:47.500]  去守主餐
[00:09:47.500 --> 00:09:48.820]  不是亂來的
[00:09:48.820 --> 00:09:52.300]  不是吃喝玩樂的去守主餐
[00:09:52.300 --> 00:09:54.700]  在二十七節說要按規矩
[00:09:54.700 --> 00:09:56.460]  即是有禮罪的
[00:09:56.460 --> 00:09:58.340]  不能混亂的
[00:09:58.340 --> 00:09:59.620]  富有的人
[00:09:59.620 --> 00:10:01.540]  或者先到場的信徒
[00:10:01.540 --> 00:10:05.020]  應該等待遲來的或貧窮的信徒
[00:10:05.020 --> 00:10:08.700]  一起去守主餐
[00:10:08.700 --> 00:10:11.980]  更加好像在第三十三節說
[00:10:11.980 --> 00:10:15.380]  所以你們聚會吃晚餐的時候
[00:10:15.380 --> 00:10:18.180]  要彼此等待
[00:10:18.180 --> 00:10:20.860]  看到那個合一性就在這裡出現
[00:10:20.860 --> 00:10:25.140]  如果再加上我們剛才讀的十七至二十二節
[00:10:25.140 --> 00:10:26.420]  守主餐
[00:10:26.420 --> 00:10:30.220]  哥倫多教會分黨派的背景
[00:10:30.220 --> 00:10:32.220]  加上二十七至三十三節
[00:10:32.220 --> 00:10:36.260]  結合了中間對主餐的教導的時候
[00:10:36.260 --> 00:10:37.860]  我們會更加看到
[00:10:37.860 --> 00:10:40.700]  主餐不單是紀念主耶穌基督的犧牲
[00:10:40.700 --> 00:10:42.140]  成就救恩
[00:10:42.140 --> 00:10:47.260]  更加是帶出了教會的合一的意義
[00:10:47.260 --> 00:10:48.620]  在二十九節
[00:10:48.620 --> 00:10:49.500]  保羅說
[00:10:49.500 --> 00:10:50.900]  因為人吃喝
[00:10:50.900 --> 00:10:53.380]  若不分辨是主的身體
[00:10:53.380 --> 00:10:55.260]  這個主的身體是什麼意思呢?
[00:10:55.260 --> 00:10:57.780]  有些人表面上以為
[00:10:57.780 --> 00:11:00.980]  我們那時候說耶穌的餅
[00:11:00.980 --> 00:11:02.500]  就是象徵著耶穌的身體
[00:11:02.500 --> 00:11:05.140]  所以我們吃的餅就是紀念耶穌
[00:11:05.140 --> 00:11:06.620]  不單是這樣
[00:11:06.620 --> 00:11:07.980]  這個耶穌基督的身體
[00:11:07.980 --> 00:11:11.140]  如果我們結合剛才上下文所說的教導
[00:11:11.140 --> 00:11:12.060]  我們知道
[00:11:12.060 --> 00:11:16.020]  這個是指基督的身體
[00:11:16.020 --> 00:11:17.620]  基督的身體是什麼呢?
[00:11:17.620 --> 00:11:20.340]  就是教會
[00:11:20.340 --> 00:11:22.780]  教會就是主的身體
[00:11:22.780 --> 00:11:26.740]  我們再看之後的哥倫多前書第十二章
[00:11:26.740 --> 00:11:29.260]  保羅再引用一個身體的比喻
[00:11:29.260 --> 00:11:31.740]  去帶出教會的意義
[00:11:31.740 --> 00:11:34.100]  所以給我們有理由相信
[00:11:34.100 --> 00:11:37.180]  保羅是要提醒哥倫多教會
[00:11:37.180 --> 00:11:39.020]  我們要紀念主的身體
[00:11:39.020 --> 00:11:40.420]  教會的合一
[00:11:40.420 --> 00:11:42.500]  教會不可以四分五裂
[00:11:42.500 --> 00:11:45.740]  這個就是給我們的提醒
[00:11:45.740 --> 00:11:46.700]  去到這裏
[00:11:46.700 --> 00:11:48.060]  我們看到哥倫多教會
[00:11:48.060 --> 00:11:49.380]  這樣分門別類
[00:11:49.380 --> 00:11:51.620]  有錢的人先吃
[00:11:51.620 --> 00:11:53.740]  貧窮的人飢餓
[00:11:53.740 --> 00:11:56.180]  但今天在我們土瓜人浸信會
[00:11:56.180 --> 00:11:58.780]  有什麼值得我們借鏡學習的地方呢?
[00:11:58.780 --> 00:12:02.020]  我們有沒有這樣的事情發生呢?
[00:12:02.020 --> 00:12:04.500]  在當中我體會到
[00:12:04.500 --> 00:12:06.660]  我們土瓜人浸信會
[00:12:06.660 --> 00:12:09.300]  有沒有分門結黨的事呢?
[00:12:09.300 --> 00:12:10.900]  或者去到分門結黨
[00:12:10.900 --> 00:12:14.180]  我們會不會都分裂了一些少數的人呢?
[00:12:14.180 --> 00:12:17.660]  就好像在哥倫多教會裏面
[00:12:17.660 --> 00:12:20.380]  說的軟弱的 貧窮的
[00:12:20.380 --> 00:12:24.100]  而今天可能是一些比較靈敏淺薄的
[00:12:24.100 --> 00:12:28.260]  回來教會是剛剛來的新朋友
[00:12:28.260 --> 00:12:31.340]  或者他們為人比較低調的
[00:12:31.340 --> 00:12:32.540]  基層來的
[00:12:32.540 --> 00:12:36.100]  或者一些在教會裏面少數的朋友
[00:12:36.100 --> 00:12:39.580]  我們有沒有分裂了他們個別的需要呢?
[00:12:39.580 --> 00:12:40.740]  在這段時間
[00:12:40.740 --> 00:12:43.500]  特別我們S的使命組
[00:12:43.500 --> 00:12:45.580]  我們都時常去反省
[00:12:45.580 --> 00:12:50.580]  和去想想我們教會有什麼不足的地方
[00:12:50.580 --> 00:12:53.140]  當我們不斷去看我們教會的時候
[00:12:53.140 --> 00:12:56.420]  我們做那個自然教會健康調查
[00:12:56.420 --> 00:12:57.820]  我們發覺我們在
[00:12:57.820 --> 00:13:00.580]  相親相愛的關係這方面
[00:13:00.580 --> 00:13:03.700]  我們分數不理想
[00:13:03.700 --> 00:13:07.700]  特別在那些對新朋友的友善程度
[00:13:07.700 --> 00:13:09.420]  讓新人的融入
[00:13:09.420 --> 00:13:11.460]  敏感新朋友的需要
[00:13:11.460 --> 00:13:15.100]  這些分數上高 都非常之低
[00:13:15.100 --> 00:13:17.260]  甚至我們會發覺
[00:13:17.260 --> 00:13:18.940]  最近我們都發現
[00:13:18.940 --> 00:13:22.220]  有些頂姐妹回來教會兩年了
[00:13:22.220 --> 00:13:24.660]  我們仍然不認識她的名字
[00:13:24.660 --> 00:13:26.660]  甚至以為是新朋友
[00:13:26.660 --> 00:13:29.340]  甚至有些朋友不知不覺間
[00:13:29.340 --> 00:13:31.500]  就沒有繼續回來教會聚會
[00:13:31.500 --> 00:13:33.700]  我們都沒有察覺
[00:13:33.700 --> 00:13:36.460]  甚至沒有感覺
[00:13:36.460 --> 00:13:38.620]  沒有察覺已經很糟糕了
[00:13:38.620 --> 00:13:41.660]  有人回來教會然後又消失了
[00:13:41.660 --> 00:13:43.420]  如果這樣都沒有感覺的話
[00:13:43.420 --> 00:13:44.860]  就更加糟糕
[00:13:44.860 --> 00:13:46.740]  我們有沒有像哥倫多教會
[00:13:46.740 --> 00:13:50.540]  這些問題出現在我們當中呢?
[00:13:50.540 --> 00:13:52.740]  而主餐也帶出了一個
[00:13:52.740 --> 00:13:54.580]  對我們弟兄姊妹之間的關係
[00:13:54.580 --> 00:13:56.740]  相當重要的意義
[00:13:56.740 --> 00:13:57.820]  我會發覺
[00:13:57.820 --> 00:14:00.260]  原來保羅說到教會的合一
[00:14:00.260 --> 00:14:03.020]  他必然會帶出一個很重要的比喻
[00:14:03.020 --> 00:14:07.020]  就是教會是基督的身體
[00:14:07.020 --> 00:14:08.740]  無論在羅馬書第十二章
[00:14:08.740 --> 00:14:10.620]  我都提及過
[00:14:10.620 --> 00:14:12.660]  一個身子有好些肢體
[00:14:12.660 --> 00:14:13.980]  基督裡面是一個身體
[00:14:13.980 --> 00:14:15.740]  互相聯絡作肢體
[00:14:15.740 --> 00:14:18.260]  在哥倫多前書和以弗所書
[00:14:18.260 --> 00:14:20.740]  都同樣有提及到
[00:14:20.740 --> 00:14:23.020]  教會是基督的身體
[00:14:23.020 --> 00:14:25.340]  我們弟兄姊妹之間是怎樣的?
[00:14:25.340 --> 00:14:27.500]  就好像大家不同的器官
[00:14:27.500 --> 00:14:28.380]  有人是眼
[00:14:28.380 --> 00:14:29.060]  有人是耳
[00:14:29.060 --> 00:14:29.580]  有人是手
[00:14:29.580 --> 00:14:30.300]  有人是腳
[00:14:30.300 --> 00:14:32.380]  我們彼此依賴的
[00:14:32.380 --> 00:14:33.620]  我們可不可以說
[00:14:33.620 --> 00:14:35.180]  手走了不要緊
[00:14:35.180 --> 00:14:37.020]  或者沒了眼不要緊
[00:14:37.020 --> 00:14:38.580]  我們自己獨立生存
[00:14:38.580 --> 00:14:39.540]  不行
[00:14:39.540 --> 00:14:41.100]  我們是弟兄姊妹
[00:14:41.100 --> 00:14:43.860]  保羅不斷強調
[00:14:43.860 --> 00:14:45.860]  我們都是基督的身體
[00:14:45.860 --> 00:14:48.020]  我們是合一的
[00:14:48.020 --> 00:14:49.260]  但是很可惜
[00:14:49.260 --> 00:14:50.940]  這個這麼重要的真理
[00:14:50.940 --> 00:14:53.740]  好像我們已經遺忘了
[00:14:53.740 --> 00:14:55.100]  我們不單是忽略了
[00:14:55.100 --> 00:14:56.620]  我們的新朋友
[00:14:56.620 --> 00:14:57.980]  有軟弱的弟兄姊妹
[00:14:57.980 --> 00:14:59.740]  或者少數的弟兄姊妹
[00:14:59.740 --> 00:15:01.660]  就算連我們今天
[00:15:01.660 --> 00:15:04.580]  和我們一起聚集的敬拜的弟兄姊妹
[00:15:04.580 --> 00:15:06.580]  我們一起團契多年的
[00:15:06.580 --> 00:15:08.540]  我們一起受浸的
[00:15:08.540 --> 00:15:10.100]  加入教會的弟兄姊妹
[00:15:10.100 --> 00:15:12.020]  我們都遺忘了
[00:15:12.020 --> 00:15:14.580]  有沒有留意一下你身邊旁邊的空椅
[00:15:14.580 --> 00:15:17.380]  會不會平時坐在你旁邊的弟兄姊妹
[00:15:17.380 --> 00:15:20.100]  不知不覺間已經不在你旁邊呢?
[00:15:20.100 --> 00:15:21.900]  我們不單是遺忘了他們
[00:15:21.900 --> 00:15:24.940]  我們更加遺忘了耶穌基督給我們這麼重要的教導
[00:15:24.940 --> 00:15:27.060]  就是主耶穌基督用祂的身體
[00:15:27.060 --> 00:15:29.780]  用祂的血來建立的教會
[00:15:29.780 --> 00:15:34.020]  我們遺忘了這麼重要的肢體的關係
[00:15:34.020 --> 00:15:35.780]  我們今天
[00:15:35.780 --> 00:15:39.180]  遺忘了這麼重要的關係
[00:15:39.180 --> 00:15:40.900]  為什麼呢?
[00:15:40.900 --> 00:15:44.220]  當我們思想為何我會遺忘了我們的弟兄姊妹呢?
[00:15:44.220 --> 00:15:47.500]  為何我們今天的關係好像失落了呢?
[00:15:47.500 --> 00:15:48.420]  我會想
[00:15:48.420 --> 00:15:51.100]  既然我們今天說的是職場的使命
[00:15:51.100 --> 00:15:52.300]  也是的
[00:15:52.300 --> 00:15:54.420]  香港人的工時是怎樣的?
[00:15:54.420 --> 00:15:56.180]  全宇宙最長的
[00:15:56.180 --> 00:15:58.260]  每天上班都超過八個小時
[00:15:58.260 --> 00:16:00.340]  我甚至聽過一位大專生
[00:16:00.340 --> 00:16:02.180]  他是讀法律的
[00:16:02.180 --> 00:16:04.500]  他去律師行實習
[00:16:04.500 --> 00:16:06.620]  他知道幾點下班嗎?
[00:16:06.620 --> 00:16:08.020]  你猜猜
[00:16:08.020 --> 00:16:11.380]  半夜十二點才下班
[00:16:11.380 --> 00:16:14.500]  他十二點才離開中環
[00:16:14.500 --> 00:16:16.700]  回到家已經兩三點
[00:16:16.700 --> 00:16:20.540]  第二天早上又要八點多九點回到公司
[00:16:20.540 --> 00:16:23.940]  試問他哪裡有時間關心弟兄姊妹呢?
[00:16:23.940 --> 00:16:27.100]  他連關心自己身體上的需要都可能沒有時間
[00:16:27.100 --> 00:16:28.780]  何來有時間去關心別人呢?
[00:16:28.780 --> 00:16:29.780]  那倒是
[00:16:29.780 --> 00:16:31.460]  這就是忙碌的職場
[00:16:31.460 --> 00:16:33.780]  令我們都市人的失落
[00:16:33.780 --> 00:16:36.500]  第二的可能情況就是
[00:16:36.500 --> 00:16:37.980]  忙碌的侍奉
[00:16:37.980 --> 00:16:40.540]  關係變成責任的交代
[00:16:40.540 --> 00:16:42.340]  弟兄姊妹的關係應該是怎樣的?
[00:16:42.340 --> 00:16:44.500]  原本好像希伯來書那樣說
[00:16:44.500 --> 00:16:45.780]  我們要彼此相顧
[00:16:45.780 --> 00:16:47.500]  激發愛心面來行事
[00:16:47.500 --> 00:16:48.780]  又好像羅馬書那樣說
[00:16:48.780 --> 00:16:50.100]  要喜樂的人同樂
[00:16:50.100 --> 00:16:52.220]  與哀哭的人同哭
[00:16:52.220 --> 00:16:53.340]  但可能今天
[00:16:53.340 --> 00:16:55.020]  我們的弟兄姊妹的關係
[00:16:55.020 --> 00:16:58.260]  就變成了主管和義工的關係
[00:16:58.260 --> 00:17:01.660]  是部長和部員的關係
[00:17:01.660 --> 00:17:03.180]  我們見弟兄姊妹的時候
[00:17:03.180 --> 00:17:04.860]  多數在會議桌上
[00:17:04.860 --> 00:17:10.420]  就在問這個團契的周會什麼時候搞定
[00:17:10.420 --> 00:17:13.740]  或者我們的行事曆什麼時候做好
[00:17:13.740 --> 00:17:16.700]  我們在追問對方什麼時候完成事情
[00:17:16.700 --> 00:17:19.260]  做得怎麼樣?有沒有跟進?
[00:17:19.260 --> 00:17:23.740]  我在這裡不是指責我們的同工、部長、執事、理事
[00:17:23.740 --> 00:17:25.060]  不對、不應該開會
[00:17:25.060 --> 00:17:27.060]  或者不應該關心事工
[00:17:27.060 --> 00:17:29.540]  但如果弟兄姊妹之間
[00:17:29.540 --> 00:17:34.740]  只剩下責任交代的關係的時候
[00:17:34.740 --> 00:17:36.460]  我們就不知不覺間
[00:17:36.460 --> 00:17:39.980]  忘記了關心我們弟兄姊妹的
[00:17:39.980 --> 00:17:41.500]  她的靈性
[00:17:41.500 --> 00:17:43.060]  她的家庭
[00:17:43.060 --> 00:17:44.540]  她的健康
[00:17:44.540 --> 00:17:45.740]  她的工作
[00:17:45.740 --> 00:17:48.940]  她的生活
[00:17:48.940 --> 00:17:52.740]  第三個可能令我們遺忘了關係的
