
[00:00:00.000 --> 00:00:02.700]  大英姊妹,平安!
[00:09:10.920 --> 00:09:12.120]  生命的定期
[00:09:12.120 --> 00:09:13.120]  我們看一看
[00:09:13.120 --> 00:09:20.080]  在第一節和第二節
[00:09:20.080 --> 00:09:21.360]  那裡說到
[00:09:21.360 --> 00:09:22.360]  我們看一看
[00:09:24.160 --> 00:09:28.720]  他說傳道者考究過
[00:09:28.720 --> 00:09:30.160]  研究過
[00:09:30.160 --> 00:09:32.400]  就是發現有幾種人
[00:09:32.400 --> 00:09:34.320]  第一種人就是異人
[00:09:34.320 --> 00:09:36.360]  第二種人就是智慧人
[00:09:36.360 --> 00:09:37.880]  這兩種人
[00:09:37.880 --> 00:09:40.720]  他們都在神的掌管裏面
[00:09:40.720 --> 00:09:41.680]  神是甚麼神?
[00:09:41.680 --> 00:09:43.640]  是永恆的神
[00:09:43.640 --> 00:09:46.680]  即是說異人和智慧人
[00:09:46.680 --> 00:09:48.680]  是有別於其他人的
[00:09:48.680 --> 00:09:51.920]  因為他們在神的掌管裏面
[00:09:51.920 --> 00:09:54.560]  但是傳道者不知道的一切
[00:09:54.560 --> 00:09:56.200]  因為神做些甚麼
[00:09:56.200 --> 00:09:57.920]  對他們是怎樣
[00:09:57.920 --> 00:10:00.080]  傳道者是不知道神的心意
[00:10:00.080 --> 00:10:01.360]  所以他說
[00:10:01.360 --> 00:10:02.600]  他們雖然在神的裏面
[00:10:02.600 --> 00:10:05.440]  他又說是愛或是恨
[00:10:05.440 --> 00:10:06.600]  都在他們面前
[00:10:06.600 --> 00:10:08.320]  是人不能知道
[00:10:08.320 --> 00:10:10.320]  即是說神有祂的定案
[00:10:10.320 --> 00:10:12.880]  審判的權力在哪裏?
[00:10:12.880 --> 00:10:14.400]  在神的裏面
[00:10:14.400 --> 00:10:18.720]  神知道人一切的事
[00:10:18.720 --> 00:10:20.320]  神心中有數
[00:10:20.320 --> 00:10:21.520]  神愛他
[00:10:21.520 --> 00:10:22.760]  神不喜歡他
[00:10:22.760 --> 00:10:24.600]  要審判他、恨他
[00:10:24.600 --> 00:10:26.680]  都沒有人知道
[00:10:26.680 --> 00:10:28.080]  但是知道一件事
[00:10:28.080 --> 00:10:30.320]  異人和智慧人在哪裏?
[00:10:30.320 --> 00:10:31.480]  在神的手裏面
[00:10:31.480 --> 00:10:33.560]  神是一位怎樣的神?
[00:10:33.560 --> 00:10:35.560]  他是永恆的神
[00:10:35.560 --> 00:10:38.000]  第二節說到另一些人
[00:10:38.000 --> 00:10:40.480]  就是和惡人比較
[00:10:40.480 --> 00:10:42.200]  異人和惡人
[00:10:42.200 --> 00:10:46.640]  但是同樣遭遇到一件事
[00:10:46.640 --> 00:10:48.520]  然後他解釋這些是甚麼人
[00:10:48.520 --> 00:10:49.680]  異人和惡人
[00:10:49.680 --> 00:10:51.480]  他就用一些類比
[00:10:51.480 --> 00:10:52.680]  就是潔淨和不潔淨
[00:10:52.680 --> 00:10:53.920]  憲制和不憲制
[00:10:53.920 --> 00:10:56.800]  好人還是壞人?
[00:10:56.800 --> 00:10:58.720]  無論你是好人
[00:10:58.720 --> 00:11:02.280]  你的道德、品格是怎樣
[00:11:02.280 --> 00:11:04.120]  是好還是不好
[00:11:04.120 --> 00:11:07.600]  你有信仰和沒有信仰
[00:11:07.600 --> 00:11:08.840]  你是敬虔的人
[00:11:08.840 --> 00:11:10.720]  不敬虔的人都好
[00:11:10.720 --> 00:11:11.960]  他說都是一樣
[00:11:11.960 --> 00:11:13.240]  有甚麼一樣?
[00:11:13.240 --> 00:11:16.560]  然後第三節他就揭露了甚麼
[00:11:16.560 --> 00:11:20.840]  就是第三節他就說
[00:11:20.840 --> 00:11:21.560]  這些人
[00:11:21.560 --> 00:11:23.960]  所有的人都要面對一件事
[00:11:23.960 --> 00:11:28.160]  就是死亡
[00:11:28.160 --> 00:11:31.320]  都要面對死亡
[00:11:31.320 --> 00:11:33.640]  然後他又說
[00:11:33.640 --> 00:11:34.600]  有一個禍患
[00:11:34.600 --> 00:11:36.680]  我強調了禍患
[00:11:36.680 --> 00:11:37.880]  禍患是甚麼呢?
[00:11:37.880 --> 00:11:41.200]  人生在世有甚麼是禍患呢?
[00:11:41.200 --> 00:11:43.000]  就是惡
[00:11:43.000 --> 00:11:45.320]  以及狂妄
[00:11:45.320 --> 00:11:46.840]  罪惡
[00:11:46.840 --> 00:11:48.840]  罪惡的世界
[00:11:48.840 --> 00:11:55.160]  是令人生活得不美好
[00:11:55.160 --> 00:11:57.480]  罪惡世界包括是
[00:11:57.480 --> 00:12:00.320]  人自己犯罪
[00:12:00.320 --> 00:12:03.200]  以及人避人的罪
[00:12:03.200 --> 00:12:06.600]  來加害、受虧損
[00:12:06.600 --> 00:12:14.200]  就是說罪有分為犯罪和避罪
[00:12:14.200 --> 00:12:15.480]  你都有份
[00:12:15.480 --> 00:12:18.840]  在罪的世界裏面
[00:12:18.840 --> 00:12:20.320]  無論你是犯罪
[00:12:20.320 --> 00:12:22.600]  或者因為罪的緣故
[00:12:22.600 --> 00:12:24.600]  受到傷害、受到虧損
[00:12:24.600 --> 00:12:26.720]  都在罪的世界裏面
[00:12:26.720 --> 00:12:28.840]  原來這個罪的世界
[00:12:28.840 --> 00:12:31.360]  傳道者去觀察到
[00:12:31.360 --> 00:12:33.640]  是一件禍患
[00:12:33.640 --> 00:12:35.720]  人生的禍患
[00:12:35.720 --> 00:12:38.000]  就不外如是
[00:12:38.000 --> 00:12:40.520]  就是有罪
[00:12:40.520 --> 00:12:41.600]  這個罪
[00:12:41.600 --> 00:12:42.800]  傳道者怎樣看呢?
[00:12:42.800 --> 00:12:45.320]  就是去到蓋棺材那一刻
[00:12:45.320 --> 00:12:47.080]  去到躺下棺材那一刻
[00:12:47.080 --> 00:12:48.320]  人死了
[00:12:48.320 --> 00:12:49.680]  就沒有了
[00:12:49.680 --> 00:12:51.200]  第六節說
[00:12:51.200 --> 00:12:56.200]  他們的愛、恨、嫉妒早都消失了
[00:12:56.200 --> 00:12:56.840]  是甚麼時候?
[00:12:56.840 --> 00:12:59.280]  就是死的時候消失了
[00:12:59.280 --> 00:13:02.000]  在日光之下的一切事
[00:13:02.000 --> 00:13:03.600]  已經消失了
[00:13:03.600 --> 00:13:06.960]  所以他們也沒有份了
[00:13:06.960 --> 00:13:09.960]  這就是傳道者去看的
[00:13:09.960 --> 00:13:12.520]  人生的禍患
[00:13:12.520 --> 00:13:13.480]  我是感謝神
[00:13:13.480 --> 00:13:14.680]  今天我們知道
[00:13:14.680 --> 00:13:16.400]  我們可以解決罪的問題
[00:13:16.400 --> 00:13:18.400]  是怎樣解決?
[00:13:18.400 --> 00:13:20.360]  我們透過救恩
[00:13:20.360 --> 00:13:21.480]  透過耶穌基督
[00:13:21.480 --> 00:13:24.520]  在十字架上成就救恩
[00:13:24.520 --> 00:13:26.840]  因為罪帶來死亡
[00:13:26.840 --> 00:13:29.400]  罪的功架乃是死
[00:13:29.400 --> 00:13:32.320]  唯有我們在基督耶穌裏面
[00:13:32.320 --> 00:13:35.320]  得著永生
[00:13:35.320 --> 00:13:37.640]  我們這個是很寶貴的救恩
[00:13:37.640 --> 00:13:39.800]  是永恆的神
[00:13:39.800 --> 00:13:43.000]  介入在我們的生命裏面
[00:13:43.000 --> 00:13:45.040]  是一份奧秘
[00:13:45.040 --> 00:13:46.760]  日光之下
[00:13:46.760 --> 00:13:48.120]  是有時限
[00:13:48.120 --> 00:13:49.280]  但是
[00:13:49.280 --> 00:13:50.920]  永恆的神有沒有時限?
[00:13:50.920 --> 00:13:52.160]  剛才說
[00:13:52.160 --> 00:13:53.080]  沒有時限
[00:13:53.080 --> 00:13:54.520]  即是沒有時限的神
[00:13:54.520 --> 00:13:57.960]  竟然介入了我們有限的人生裏面
[00:13:57.960 --> 00:13:59.920]  是一份很大的奧秘
[00:13:59.920 --> 00:14:04.080]  和一份很大的恩寵
[00:14:04.080 --> 00:14:06.960]  我們過的是很絕望
[00:14:06.960 --> 00:14:10.240]  是很禍患的人生
[00:14:10.240 --> 00:14:12.200]  在罪的世界裏面
[00:14:12.200 --> 00:14:15.000]  我們都是受害者
[00:14:15.000 --> 00:14:17.160]  因為沒有愛
[00:14:17.160 --> 00:14:19.200]  神就是愛
[00:14:19.200 --> 00:14:20.680]  因為沒有愛
[00:14:20.680 --> 00:14:24.080]  所以會有罪惡
[00:14:24.080 --> 00:14:28.000]  人缺乏愛
[00:14:28.000 --> 00:14:29.760]  所以犯罪
[00:14:29.760 --> 00:14:31.240]  是不是?
[00:14:31.240 --> 00:14:33.800]  大家認不認同?
[00:14:33.800 --> 00:14:35.640]  人缺乏愛
[00:14:35.640 --> 00:14:38.280]  所以很負面
[00:14:38.280 --> 00:14:43.680]  真、敬、直、道比較
[00:14:43.680 --> 00:14:45.800]  人缺乏愛
[00:14:45.800 --> 00:14:48.160]  以致我們都會受虧損
[00:14:48.160 --> 00:14:49.360]  因為罪
[00:14:49.360 --> 00:14:51.960]  加害了我們
[00:14:51.960 --> 00:14:53.920]  在不同的關係網絡裏面
[00:14:53.920 --> 00:14:57.800]  可能我們都有受過虧損
[00:14:57.800 --> 00:15:00.520]  在
[00:15:00.520 --> 00:15:04.520]  在一個生死的議題裏面
[00:15:04.520 --> 00:15:06.040]  在安寧服務裏面
[00:15:06.040 --> 00:15:11.840]  其實有一個叫做「五道人生」
[00:15:11.840 --> 00:15:13.560]  「五道人生」就是說
[00:15:13.560 --> 00:15:16.280]  人與人之間的關係
[00:15:16.280 --> 00:15:21.000]  那種釋放、釋懷
[00:15:21.000 --> 00:15:24.040]  特別對臨終的病人
[00:15:24.040 --> 00:15:27.720]  是很大的祝福
[00:15:27.720 --> 00:15:31.200]  要釋去人生的禍患
[00:15:31.200 --> 00:15:33.600]  要釋去人生的禍患
[00:15:33.600 --> 00:15:36.680]  第一是「道愛」
[00:15:36.680 --> 00:15:38.560]  說「我愛你」
[00:15:38.560 --> 00:15:40.640]  我們中國人社會
[00:15:40.640 --> 00:15:42.800]  我們的家庭都很少說
[00:15:42.800 --> 00:15:44.680]  「爸爸,我愛你」
[00:15:44.680 --> 00:15:46.080]  「媽媽,我好疼你」
[00:15:46.080 --> 00:15:47.520]  「疼到你聾」
[00:15:47.520 --> 00:15:50.040]  現在可能會多一點
[00:15:50.040 --> 00:15:52.480]  但我們幾十歲的
[00:15:52.480 --> 00:15:55.640]  上一代對我們很少說這些話
[00:15:55.640 --> 00:15:57.080]  以致我們都覺得
[00:15:57.080 --> 00:16:00.560]  「好尷尬,不用了」
[00:16:00.560 --> 00:16:03.600]  「喝茶已經表達了我的愛」
[00:16:03.600 --> 00:16:06.520]  都很難說出口
[00:16:06.520 --> 00:16:10.040]  原來「道愛」是很重要的
[00:16:10.040 --> 00:16:12.480]  第二是「道謝」
[00:16:12.480 --> 00:16:16.040]  去感謝彼此對方
[00:16:16.040 --> 00:16:21.160]  去感恩、去感謝他的同行
[00:16:21.160 --> 00:16:22.800]  他的出現
[00:16:22.800 --> 00:16:24.760]  他所做的事
[00:16:24.760 --> 00:16:27.800]  得到一個肯定、一個honor
[00:16:27.800 --> 00:16:32.240]  「道歉」,說「對不起」
[00:16:32.240 --> 00:16:34.680]  「對不起」原來對某些人來說
[00:16:34.680 --> 00:16:37.160]  不是容易說的說話
[00:16:37.160 --> 00:16:39.800]  「心照」就可以了
[00:16:39.800 --> 00:16:44.000]  有些事未必是「心照」就可以了
[00:16:44.000 --> 00:16:45.800]  說「對不起」
[00:16:45.800 --> 00:16:49.480]  「道量」、「原諒」、「寬恕」
[00:16:49.480 --> 00:16:53.120]  去釋放大家的「厭愧」
[00:16:53.120 --> 00:16:58.440]  「道別」就是臨終病人時要說「再見」
[00:16:58.440 --> 00:17:01.600]  我會思想,五道人生
[00:17:01.600 --> 00:17:04.600]  可能除了「道別」之外
[00:17:04.600 --> 00:17:06.240]  在人生在世
[00:17:06.240 --> 00:17:07.440]  還有生命氣息
[00:17:07.440 --> 00:17:09.320]  健健康康的時候
[00:17:09.320 --> 00:17:11.480]  我們是否需要去學習
[00:17:11.480 --> 00:17:12.840]  有四道呢?
[00:17:12.840 --> 00:17:20.440]  「道愛」、「道謝」、「道歉」、「道量」
[00:17:20.440 --> 00:17:25.640]  不知道我們是否需要學習呢?
[00:17:25.640 --> 00:17:31.000]  在我的家族裏
[00:17:31.000 --> 00:17:35.480]  曾經我見過一個覺得很惋惜的
[00:17:35.480 --> 00:17:39.880]  就是有兩個長輩
[00:17:39.880 --> 00:17:42.800]  都不方便去講詳情
[00:17:42.800 --> 00:17:49.320]  就是彼此有心裏面的結
[00:17:49.320 --> 00:17:53.840]  兩位都離開了世界
[00:17:53.840 --> 00:18:00.320]  原來這個結可以到臨終時都解不開
[00:18:00.320 --> 00:18:05.400]  沒有道歉、沒有道量
[00:18:05.400 --> 00:18:10.640]  我們後輩看見感覺很惋惜
[00:18:10.640 --> 00:18:12.240]  在幾年前
[00:18:12.240 --> 00:18:13.360]  有一位姊妹
[00:18:13.360 --> 00:18:17.880]  在我們長青涼線區那邊的一位姊妹
[00:18:17.880 --> 00:18:22.200]  她是中學生那邊的朋友
[00:18:22.200 --> 00:18:25.720]  她很投入參與我們的教會活動
[00:18:25.720 --> 00:18:28.520]  亦看見她的生命很乖
[00:18:28.520 --> 00:18:33.520]  她都懂得背詩篇和主土文
[00:18:33.520 --> 00:18:36.600]  因為涼線區主打要背得到
[00:18:36.600 --> 00:18:38.600]  幾十歲的婆婆都懂得背
[00:18:38.600 --> 00:18:40.920]  大家懂得背詩篇和二十三篇嗎?
[00:18:40.920 --> 00:18:41.680]  曾幾何時?
[00:18:41.680 --> 00:18:43.560]  陳慕絲挑戰我們吧
[00:18:43.560 --> 00:18:48.160]  剛才今日的敬拜都有詩篇和二十三篇
[00:18:48.160 --> 00:18:49.800]  懂得背的
[00:18:49.800 --> 00:18:53.080]  背到最後一句「直到永遠」
[00:18:53.080 --> 00:18:54.360]  她又說「永永遠遠」
[00:18:54.360 --> 00:18:55.600]  「直到永永遠遠」
[00:18:55.600 --> 00:18:56.720]  很肯定的
[00:18:56.720 --> 00:18:58.160]  但有一件事
[00:18:58.160 --> 00:18:59.960]  她臨終之前
[00:18:59.960 --> 00:19:01.920]  我們很擔心
[00:19:01.920 --> 00:19:05.800]  就是她在病床上很重病的時候
[00:19:05.800 --> 00:19:07.720]  原來跟她聊天
[00:19:07.720 --> 00:19:13.920]  提到她爸爸的時候她的樣子都變了
[00:19:13.920 --> 00:19:18.200]  那個懷恨的心還是很強的
[00:19:18.200 --> 00:19:20.520]  但她爸爸已經離開了世界
[00:19:20.520 --> 00:19:26.000]  原來孩子被父親傷害
[00:19:26.000 --> 00:19:27.600]  是可以記住幾十年
[00:19:27.600 --> 00:19:30.960]  那種傷痕是可以不釋懷
[00:19:30.960 --> 00:19:36.320]  然後我們嘗試跟她開道去祈禱
[00:19:36.320 --> 00:19:37.440]  有一天
[00:19:37.440 --> 00:19:39.600]  我們發現她改變了
[00:19:39.600 --> 00:19:41.160]  神幫了她
[00:19:41.160 --> 00:19:46.280]  當她願意承認自己不能救的時候
[00:19:46.280 --> 00:19:48.480]  她選擇去原諒的時候
[00:19:48.480 --> 00:19:49.640]  雖然她的心不行
[00:19:49.640 --> 00:19:52.600]  但她願意去選擇去祈禱的時候
[00:19:52.600 --> 00:19:54.400]  她改變了
[00:19:54.400 --> 00:19:56.080]  到她臨終的時候
[00:19:56.080 --> 00:19:58.720]  她釋放了
[00:19:58.720 --> 00:20:00.960]  當年我跟何太一起去探望她的時候
[00:20:00.960 --> 00:20:03.600]  我們都感覺很安慰
[00:20:03.600 --> 00:20:04.960]  因為她在提爸爸的時候
[00:20:04.960 --> 00:20:10.000]  沒有了之前那種煩躁的樣子
[00:20:10.000 --> 00:20:12.440]  皺眉頭的樣子
[00:20:12.440 --> 00:20:14.640]  憤怒的樣子
[00:20:14.640 --> 00:20:16.720]  釋放了
[00:20:16.720 --> 00:20:19.000]  那種解放
[00:20:19.000 --> 00:20:21.200]  安心放下
[00:20:21.200 --> 00:20:26.280]  那種人生的禍患脫離了她
