
[00:00:00.000 --> 00:00:06.200]  讀一段聖經在撒馬爾街上第十七章第四十五到四十九節
[00:02:57.000 --> 00:03:00.000]  出去迎戰格里亞
[00:03:00.000 --> 00:03:04.000]  至終戰勝他生命中的巨人
[00:03:04.000 --> 00:03:07.000]  我相信那個勇敢的秘訣
[00:03:07.000 --> 00:03:10.000]  就在於他的堅持
[00:03:10.000 --> 00:03:12.000]  他不是堅持己見
[00:03:12.000 --> 00:03:15.000]  近來我看見很多人也很堅持
[00:03:15.000 --> 00:03:17.000]  他們是堅持己見
[00:03:17.000 --> 00:03:20.000]  自以為是自以為亦
[00:03:20.000 --> 00:03:23.000]  結果帶來更大的禍患
[00:03:23.000 --> 00:03:29.000]  大衛的堅持是一種對神的堅持
[00:03:29.000 --> 00:03:32.000]  這些年當我在服侍神的過程當中
[00:03:32.000 --> 00:03:36.000]  我越來越明白什麼是勇敢
[00:03:36.000 --> 00:03:41.000]  勇敢不是一種衝動的感覺或行動
[00:03:41.000 --> 00:03:47.000]  勇敢其實是一種對神的堅持
[00:03:47.000 --> 00:03:49.000]  跟你們說勇敢是一種對神的堅持
[00:03:49.000 --> 00:03:52.000]  跟他說
[00:03:52.000 --> 00:03:56.000]  今天當我們在面對我們生命中的巨人的時候
[00:03:56.000 --> 00:04:01.000]  我們需要這種對神的堅持
[00:04:01.000 --> 00:04:03.000]  堅持什麼呢
[00:04:03.000 --> 00:04:04.000]  四方面
[00:04:04.000 --> 00:04:07.000]  第一個要堅持信靠神
[00:04:07.000 --> 00:04:11.000]  跟你們說要堅持信靠神
[00:04:11.000 --> 00:04:13.000]  在剛才所讀的聖經當中
[00:04:13.000 --> 00:04:15.000]  在十七章四十五節裡面
[00:04:15.000 --> 00:04:18.000]  你看見大衛對非利人怎麼說呢
[00:04:18.000 --> 00:04:21.000]  他說你來攻擊我是靠著刀槍跟銅擊
[00:04:21.000 --> 00:04:24.000]  我來攻擊你是靠著萬軍之耶華的名
[00:04:24.000 --> 00:04:29.000]  就是你所怒罵帶領以色列的軍隊的神
[00:04:29.000 --> 00:04:31.000]  四七節他又說
[00:04:31.000 --> 00:04:33.000]  又使眾人知道耶華使人得勝
[00:04:33.000 --> 00:04:37.000]  不是用刀用槍因為征戰的勝敗
[00:04:37.000 --> 00:04:40.000]  完全在乎耶和華
[00:04:40.000 --> 00:04:44.000]  我們看見當大衛在面對他生命中的巨人的時候
[00:04:44.000 --> 00:04:49.000]  他的注意力不是集中在巨人的身上
[00:04:49.000 --> 00:04:54.000]  他的注意力是注意在神的身上
[00:04:54.000 --> 00:04:56.000]  事實上如果你讀整段這個故事
[00:04:56.000 --> 00:04:57.000]  你就會發現
[00:04:57.000 --> 00:05:02.000]  其實當時每個人都急著想要告訴大衛
[00:05:02.000 --> 00:05:05.000]  關於這個巨人有多麼厲害
[00:05:05.000 --> 00:05:06.000]  他們告訴他說
[00:05:06.000 --> 00:05:09.000]  他身高有六軸零一個虎口
[00:05:09.000 --> 00:05:12.000]  大概是三公尺真的很高
[00:05:12.000 --> 00:05:15.000]  頭戴銅盔身穿鎧甲
[00:05:15.000 --> 00:05:16.000]  那個鎧甲多重
[00:05:16.000 --> 00:05:18.000]  他說鎧甲重五千射克了
[00:05:18.000 --> 00:05:21.000]  大概是六十公斤很重
[00:05:21.000 --> 00:05:23.000]  手上拿槍槍頭有多重
[00:05:23.000 --> 00:05:25.000]  槍頭有六百射克了
[00:05:25.000 --> 00:05:27.000]  大概七公斤
[00:05:27.000 --> 00:05:32.000]  我相信這些人一定是主修巨人學的
[00:05:32.000 --> 00:05:36.000]  他們對巨人瞭如指掌
[00:05:36.000 --> 00:05:37.000]  你知道今天很多時候
[00:05:37.000 --> 00:05:40.000]  當我們在面對生命中的困境的時候
[00:05:40.000 --> 00:05:46.000]  我們也常常注意力是放在我們的難處上
[00:05:46.000 --> 00:05:49.000]  放在我們面對的困境上
[00:05:49.000 --> 00:05:50.000]  但事實上如果告訴你
[00:05:50.000 --> 00:05:52.000]  你越修巨人學
[00:05:52.000 --> 00:05:57.000]  你的心就越充滿恐懼
[00:05:57.000 --> 00:05:58.000]  我們看見大衛
[00:05:58.000 --> 00:06:02.000]  他的心中卻堅定的依靠神
[00:06:02.000 --> 00:06:04.000]  你說你怎麼知道
[00:06:04.000 --> 00:06:08.000]  因為在撒爾摩爾記上第十七章中
[00:06:08.000 --> 00:06:14.000]  你看他九次提到永生神跟萬鈞之煙花
[00:06:14.000 --> 00:06:17.000]  你就知道他不是主修巨人學
[00:06:17.000 --> 00:06:21.000]  他是主修永生上帝學
[00:06:21.000 --> 00:06:26.000]  你們跟你們說不要修錯課跟他說
[00:06:26.000 --> 00:06:29.000]  你問說為什麼會有人修巨人學呢
[00:06:29.000 --> 00:06:34.000]  是因為他們以為這不是神的事情
[00:06:34.000 --> 00:06:38.000]  在聖殿裡禱告讀經那是神的事
[00:06:38.000 --> 00:06:42.000]  在戰場打仗那就得靠刀靠槍
[00:06:42.000 --> 00:06:44.000]  那不是神的事情
[00:06:44.000 --> 00:06:46.000]  多少時候在我們生活當中
[00:06:46.000 --> 00:06:48.000]  這也不是我們常常有的心態
[00:06:48.000 --> 00:06:51.000]  我們常以為讀經禱告那是神的事
[00:06:51.000 --> 00:06:56.000]  可是做生意工作家庭的難處
[00:06:56.000 --> 00:06:58.000]  社會國家的問題
[00:06:58.000 --> 00:07:02.000]  那就得靠人的勢力跟才能才能解決了
[00:07:02.000 --> 00:07:05.000]  但大衛卻不是這樣想的
[00:07:05.000 --> 00:07:08.000]  大衛堅持的信靠神
[00:07:08.000 --> 00:07:12.000]  他相信神是坐在寶座上的主
[00:07:12.000 --> 00:07:21.000]  他掌管一切甚至征戰的勝敗都在於耶和華
[00:07:21.000 --> 00:07:22.000]  所以有人這樣說
[00:07:22.000 --> 00:07:28.000]  他說If he is not the lord of all, then he is not the lord at all.
[00:07:28.000 --> 00:07:32.000]  如果我們的神不是同管一切的主宰
[00:07:32.000 --> 00:07:35.000]  那他就根本不是主宰
[00:07:35.000 --> 00:07:42.000]  換句話說如果今天我們稱我們所信的神是主的話
[00:07:42.000 --> 00:07:46.000]  我們一定要確信那生命中的每一件事情
[00:07:46.000 --> 00:07:49.000]  祂都是主
[00:07:49.000 --> 00:07:50.000]  Amen
[00:07:50.000 --> 00:07:54.000]  所以今天當你在面對人生各樣問題的時候
[00:07:54.000 --> 00:07:57.000]  你也需要來堅持信靠神
[00:07:57.000 --> 00:08:01.000]  堅持相信我們的神仍然坐在我們生命的寶座
[00:08:01.000 --> 00:08:06.000]  祂仍然擁有我們生命生活裡面每一件事情的答案
[00:08:06.000 --> 00:08:07.000]  Amen
[00:08:07.000 --> 00:08:11.000]  無論我們生命中的巨人有多麼巨大
[00:08:11.000 --> 00:08:14.000]  無論你心中有多麼的恐慌
[00:08:14.000 --> 00:08:17.000]  你都要再一次選擇來信靠神
[00:08:17.000 --> 00:08:22.000]  相信這一切的答案都在祂的手中
[00:08:22.000 --> 00:08:24.000]  第二點只要你是神的兒女
[00:08:24.000 --> 00:08:26.000]  你要清楚明白一件事情
[00:08:26.000 --> 00:08:28.000]  我告訴你只要你是神的兒女
[00:08:28.000 --> 00:08:31.000]  你的事就是神的事
[00:08:31.000 --> 00:08:36.000]  可以禮貌說你的事就是神的事
[00:08:36.000 --> 00:08:40.000]  詩篇138篇第八就非常的喜歡這個經
[00:08:40.000 --> 00:08:41.000]  我們一同來念來
[00:08:41.000 --> 00:08:45.000]  耶和華必成全關乎我的事
[00:08:45.000 --> 00:08:48.000]  耶和華你的慈愛永遠長存
[00:08:48.000 --> 00:08:50.000]  求你不要離棄你所所造
[00:08:50.000 --> 00:08:54.000]  這裡講了耶和華必成全關乎誰的事
[00:08:54.000 --> 00:08:56.000]  我的事
[00:08:56.000 --> 00:08:59.000]  沒有說我們而是我的事
[00:08:59.000 --> 00:09:01.000]  今天只要你是神的兒女
[00:09:01.000 --> 00:09:03.000]  你的事就是神的事
[00:09:03.000 --> 00:09:06.000]  耶和華必成全關乎你的事
[00:09:06.000 --> 00:09:07.000]  Amen
[00:09:07.000 --> 00:09:11.000]  我們看見大衛就有這種確信
[00:09:11.000 --> 00:09:14.000]  他堅持信靠神
[00:09:14.000 --> 00:09:18.000]  他堅持他生活裡面每一件事情的主宰
[00:09:18.000 --> 00:09:20.000]  就是神自己
[00:09:20.000 --> 00:09:21.000]  Amen
[00:09:21.000 --> 00:09:24.000]  事實上在聖經當中我們也看見
[00:09:24.000 --> 00:09:28.000]  另外一個讓大衛能夠信靠神的原因
[00:09:28.000 --> 00:09:31.000]  是在45節裡面
[00:09:31.000 --> 00:09:33.000]  這裡說他我靠著耶和華的名
[00:09:33.000 --> 00:09:38.000]  就是你們所怒罵帶領以色列軍隊的神
[00:09:38.000 --> 00:09:40.000]  這裡以色列的軍隊很有意思
[00:09:40.000 --> 00:09:42.000]  他是用複數換句話說
[00:09:42.000 --> 00:09:47.000]  大衛所看到的不只是一支軍隊而已
[00:09:47.000 --> 00:09:50.000]  他看到另外一支軍隊
[00:09:50.000 --> 00:09:55.000]  什麼軍隊就是神的天使天君
[00:09:55.000 --> 00:10:00.000]  第二點今天如果你眼睛只是看見地上的軍隊
[00:10:00.000 --> 00:10:04.000]  你一定充滿害怕跟無助跟恐懼
[00:10:04.000 --> 00:10:06.000]  就像你記得在舊約時代
[00:10:06.000 --> 00:10:08.000]  以利沙的僕人嗎
[00:10:08.000 --> 00:10:12.000]  當以利沙的僕人住在多丹城的時候
[00:10:12.000 --> 00:10:16.000]  有一次亞蘭王的軍隊四面圍繞多丹城
[00:10:16.000 --> 00:10:20.000]  清早起來他的僕人看見他們被敵軍圍繞
[00:10:20.000 --> 00:10:21.000]  心中充滿恐懼
[00:10:21.000 --> 00:10:23.000]  回到以利沙面前對以利沙說
[00:10:23.000 --> 00:10:27.000]  哀哉啊我們怎麼辦
[00:10:27.000 --> 00:10:30.000]  列王經下第六章17節
[00:10:30.000 --> 00:10:31.000]  以利沙就禱告說
[00:10:31.000 --> 00:10:35.000]  耶和華求你開這少年人的眼目
[00:10:35.000 --> 00:10:39.000]  讓他能夠看見啊
[00:10:39.000 --> 00:10:40.000]  神就開他的眼目
[00:10:40.000 --> 00:10:43.000]  他就看見什麼滿山有火車火馬
[00:10:43.000 --> 00:10:47.000]  圍繞著以利沙哈利路亞
[00:10:47.000 --> 00:10:51.000]  今天當你在面對生命中的巨人的時候
[00:10:51.000 --> 00:10:54.000]  你可知道你不是孤單的嗎
[00:10:54.000 --> 00:10:57.000]  跟你媽說你不是孤單的
[00:10:57.000 --> 00:11:01.000]  那與你同在的比那世界上的更大
[00:11:01.000 --> 00:11:05.000]  那與你同在的比世界上的更多
[00:11:05.000 --> 00:11:09.000]  你要堅持來信靠神
[00:11:09.000 --> 00:11:11.000]  Amen
[00:11:11.000 --> 00:11:15.000]  你要堅持神的應許
[00:11:15.000 --> 00:11:19.000]  跟你們說堅持神的應許
[00:11:19.000 --> 00:11:26.000]  大衛是一個記得神的應許的人
[00:11:26.000 --> 00:11:33.000]  大衛也是一個紀念神的信使的人
[00:11:33.000 --> 00:11:35.000]  你知道當別人問他說
[00:11:35.000 --> 00:11:41.000]  你是怎麼要來面對哥利亞的征戰的時候
[00:11:41.000 --> 00:11:45.000]  你知道17章第37節他怎麼回答
[00:11:45.000 --> 00:11:46.000]  大衛又說
[00:11:46.000 --> 00:11:49.000]  耶和華救我脫離獅子和熊的爪
[00:11:49.000 --> 00:11:54.000]  也必救我脫離這非利是人的手
[00:11:54.000 --> 00:11:56.000]  換句話說他回想起
[00:11:56.000 --> 00:11:59.000]  他從前在曠野的日子
[00:11:59.000 --> 00:12:01.000]  神怎麼與他同在
[00:12:01.000 --> 00:12:04.000]  神使他的手有能力來征戰
[00:12:04.000 --> 00:12:06.000]  打獅子打熊
[00:12:06.000 --> 00:12:08.000]  神過去如何
[00:12:08.000 --> 00:12:14.000]  神現在也照樣按照他的信使會來帶領他
[00:12:14.000 --> 00:12:16.000]  Amen
[00:12:16.000 --> 00:12:19.000]  第五節今天當你面對生命中的困境
[00:12:19.000 --> 00:12:22.000]  面對生命中的巨人的時候
[00:12:22.000 --> 00:12:26.000]  你一定要紀念神的信使了
[00:12:26.000 --> 00:12:30.000]  回想一下神過去的恩典吧
[00:12:30.000 --> 00:12:32.000]  神從來沒有改變過
[00:12:32.000 --> 00:12:37.000]  甚至說在他沒有轉動的影兒
[00:12:37.000 --> 00:12:41.000]  你要堅持神的應許
[00:12:41.000 --> 00:12:44.000]  無論環境如何改變
[00:12:44.000 --> 00:12:45.000]  神是信使的
[00:12:45.000 --> 00:12:51.000]  神所應許的永不落空
[00:12:51.000 --> 00:12:56.000]  這就好像當大衛殺死哥利亞之後
[00:12:56.000 --> 00:13:00.000]  你還記得掃羅王就很忌妒他
[00:13:00.000 --> 00:13:03.000]  在曠野到處追殺他
[00:13:03.000 --> 00:13:07.000]  他後來就逃到亞都蘭洞裡面
[00:13:07.000 --> 00:13:10.000]  當時有四百個人跟隨他
[00:13:10.000 --> 00:13:13.000]  這四百個人怎麼樣的人呢
[00:13:13.000 --> 00:13:16.000]  上面就上第二十二章第二節說呢
[00:13:16.000 --> 00:13:18.000]  凡受窘迫
[00:13:18.000 --> 00:13:19.000]  欠債
[00:13:19.000 --> 00:13:23.000]  心裡苦惱的都聚集到大衛那裡
[00:13:23.000 --> 00:13:25.000]  大衛就做他們的頭目
[00:13:25.000 --> 00:13:28.000]  跟隨他的約有四百人
[00:13:28.000 --> 00:13:32.000]  你可以想像大衛當時的心情嗎
[00:13:32.000 --> 00:13:34.000]  自己的性命都不保了
[00:13:34.000 --> 00:13:37.000]  再加上旁邊還充滿這麼一大堆
[00:13:37.000 --> 00:13:41.000]  這種窘迫的欠債心中苦惱的
[00:13:41.000 --> 00:13:43.000]  換了我們一定怨天尤人神
[00:13:43.000 --> 00:13:47.000]  起碼給我一點像樣的人嘛
[00:13:47.000 --> 00:13:51.000]  怎麼是這些人呢
[00:13:51.000 --> 00:13:54.000]  但大衛沒有灰心
[00:13:54.000 --> 00:13:59.000]  大衛堅持神所給他的應許
[00:13:59.000 --> 00:14:04.000]  他知道神所應許的不是現在這個山洞
[00:14:04.000 --> 00:14:07.000]  神所應許的是王宮
[00:14:07.000 --> 00:14:11.000]  他知道神所應許的不是失敗
[00:14:11.000 --> 00:14:14.000]  神所應許是得勝
[00:14:14.000 --> 00:14:16.000]  所以無論環境這麼艱難
[00:14:16.000 --> 00:14:19.000]  他都堅持神的應許
[00:14:19.000 --> 00:14:23.000]  結果自終他登上王位
[00:14:23.000 --> 00:14:30.000]  那四百人後來成為大衛的四百勇士
[00:14:30.000 --> 00:14:35.000]  今天就算你所遇到的環境
[00:14:35.000 --> 00:14:39.000]  是與神所應許的完全不一樣
[00:14:39.000 --> 00:14:42.000]  特別是當你面對生命中的挫敗的時候
[00:14:42.000 --> 00:14:43.000]  讓我告訴你
[00:14:43.000 --> 00:14:47.000]  就算失敗也不要灰心
[00:14:47.000 --> 00:14:50.000]  因為失敗不是一個結果
[00:14:50.000 --> 00:14:53.000]  失敗永遠是個過程而已
[00:14:53.000 --> 00:14:57.000]  跟你跑出來說失敗永遠是個過程
[00:14:57.000 --> 00:15:00.000]  你要堅持神的應許
[00:15:00.000 --> 00:15:05.000]  因為即使不是按照你的時間跟方法來成就
[00:15:05.000 --> 00:15:08.000]  神的應許也必定按照神的方法
[00:15:08.000 --> 00:15:11.000]  神的時候來成就的
[00:15:11.000 --> 00:15:14.000]  Amen
[00:15:14.000 --> 00:15:20.000]  我記得有一次主耶穌跟祂的門徒在加利利海上
[00:15:20.000 --> 00:15:22.000]  在船上
[00:15:22.000 --> 00:15:27.000]  在還沒有要過海的時候到對岸的時候
[00:15:27.000 --> 00:15:30.000]  主耶穌很清楚對祂的門徒說
[00:15:30.000 --> 00:15:34.000]  我們要渡到那邊去
[00:15:34.000 --> 00:15:37.000]  你可知道當主耶穌說我們要渡到那邊去的時候
[00:15:37.000 --> 00:15:41.000]  主耶穌的意思就是我們會渡到那邊去
[00:15:41.000 --> 00:15:44.000]  我們就不會有淹死在海上了
[00:15:44.000 --> 00:15:46.000]  Amen
[00:15:46.000 --> 00:15:48.000]  可不可否認
[00:15:48.000 --> 00:15:50.000]  當他們在海上行走的時候
[00:15:50.000 --> 00:15:54.000]  我們聖經說忽然起了暴風
[00:15:54.000 --> 00:15:56.000]  而且水進入船內
[00:15:56.000 --> 00:15:59.000]  船都險些沉下去
[00:15:59.000 --> 00:16:02.000]  門徒們一陣慌亂大喊救命
[00:16:02.000 --> 00:16:03.000]  想找耶穌
[00:16:03.000 --> 00:16:05.000]  耶穌在哪裡
[00:16:05.000 --> 00:16:09.000]  才發現耶穌在船尾睡覺
[00:16:09.000 --> 00:16:12.000]  耶穌睡得很安穩
[00:16:12.000 --> 00:16:16.000]  門徒們搖起來說父子難道不知道我們快死了
[00:16:16.000 --> 00:16:19.000]  不顧念我們
[00:16:19.000 --> 00:16:23.000]  耶穌就起來平靜了風浪
[00:16:23.000 --> 00:16:25.000]  耶穌平靜風浪完了對門徒說
[00:16:25.000 --> 00:16:26.000]  你們為什麼膽怯
[00:16:26.000 --> 00:16:31.000]  你們為什麼沒有信心呢
[00:16:31.000 --> 00:16:33.000]  什麼意思
[00:16:33.000 --> 00:16:35.000]  耶穌在提醒
[00:16:35.000 --> 00:16:37.000]  我不是告訴你們
[00:16:37.000 --> 00:16:40.000]  我們會渡到那邊去嗎
[00:16:40.000 --> 00:16:42.000]  當耶穌說我們會渡到那邊去的時候
[00:16:42.000 --> 00:16:46.000]  他的意思就是我們會渡到那邊去的
[00:16:46.000 --> 00:16:48.000]  無論中間有多少的風暴
[00:16:48.000 --> 00:16:53.000]  主所應許的他必成就
[00:16:53.000 --> 00:16:56.000]  有一節聖經我非常的喜歡
[00:16:56.000 --> 00:16:59.000]  在希伯來書第十章三十五到三十七節
[00:16:59.000 --> 00:17:01.000]  我們一通懷念這件事太寶貴了
[00:17:01.000 --> 00:17:05.000]  所以你們不可丟棄勇敢的心
[00:17:05.000 --> 00:17:08.000]  存這樣的心必得大賞之
[00:17:08.000 --> 00:17:10.000]  你們必須忍耐
[00:17:10.000 --> 00:17:12.000]  使你們行完了神的旨意
[00:17:12.000 --> 00:17:15.000]  就可以得早所應許的
[00:17:15.000 --> 00:17:17.000]  因為還有一點點時候
[00:17:17.000 --> 00:17:19.000]  那要來的就來
[00:17:19.000 --> 00:17:21.000]  並不遲也
[00:17:21.000 --> 00:17:23.000]  太棒了
[00:17:23.000 --> 00:17:28.000]  所以說不可丟棄勇敢的心
[00:17:28.000 --> 00:17:31.000]  不要放棄對神的堅持
[00:17:31.000 --> 00:17:35.000]  堅持神的應許
[00:17:35.000 --> 00:17:39.000]  存這樣的心就一定得到大賞之
[00:17:39.000 --> 00:17:42.000]  要忍耐行完你們人生一切的道路
[00:17:42.000 --> 00:17:44.000]  行完神的旨意
[00:17:44.000 --> 00:17:46.000]  就可以得早所應許的
[00:17:46.000 --> 00:17:49.000]  因為還有一點點時候
[00:17:49.000 --> 00:17:50.000]  換句話說
[00:17:50.000 --> 00:17:53.000]  嘿再堅持一下吧
[00:17:53.000 --> 00:17:57.000]  跟你媽說再堅持一下
[00:17:57.000 --> 00:18:02.000]  那要來的就來並不遲也
[00:18:02.000 --> 00:18:04.000]  哈利路亞
[00:18:04.000 --> 00:18:08.000]  要堅持神的應許
[00:18:08.000 --> 00:18:10.000]  第三
[00:18:10.000 --> 00:18:11.000]  要堅持神的託付
[00:18:11.000 --> 00:18:16.000]  跟你媽說要堅持神的託付
[00:18:16.000 --> 00:18:21.000]  你要知道在大衛還沒有面對哥利亞之前
[00:18:21.000 --> 00:18:22.000]  其實啊
[00:18:22.000 --> 00:18:28.000]  撒摩爾記上十六章發生了一件非常重要的事情
[00:18:28.000 --> 00:18:29.000]  十六章十三節裡面
[00:18:29.000 --> 00:18:32.000]  這裡說撒摩爾就用腳裡的膏油
[00:18:32.000 --> 00:18:34.000]  在他豬胸中膏了他
[00:18:34.000 --> 00:18:35.000]  這個他就是大衛
[00:18:35.000 --> 00:18:36.000]  從這日起
[00:18:36.000 --> 00:18:39.000]  耶和華的靈就大大感動大衛
[00:18:39.000 --> 00:18:43.000]  撒摩爾起身回拉瑪去
[00:18:43.000 --> 00:18:44.000]  在舊約時代
[00:18:44.000 --> 00:18:47.000]  這個膏膜是非常重要
[00:18:47.000 --> 00:18:50.000]  膏膜代表神的檢選
[00:18:50.000 --> 00:18:52.000]  神的託付
[00:18:52.000 --> 00:18:53.000]  換句話說
[00:18:53.000 --> 00:18:54.000]  在那一天
[00:18:54.000 --> 00:18:59.000]  大衛從撒摩爾裡領受了從神而來的膏膜
[00:18:59.000 --> 00:19:02.000]  他就知道從現在開始
[00:19:02.000 --> 00:19:08.000]  他要去做神所託付他要去做的事
[00:19:08.000 --> 00:19:10.000]  以前
[00:19:10.000 --> 00:19:12.000]  他只是個牧羊童
[00:19:12.000 --> 00:19:14.000]  他只關心牧羊的事
[00:19:14.000 --> 00:19:17.000]  他只關心自己的事
[00:19:17.000 --> 00:19:20.000]  從現在開始不一樣
[00:19:20.000 --> 00:19:22.000]  當他被膏膜
[00:19:22.000 --> 00:19:26.000]  他開始關心神國的事情
[00:19:26.000 --> 00:19:30.000]  他才開始關心神的榮耀
[00:19:30.000 --> 00:19:35.000]  他開始關心神的名字的能力
[00:19:35.000 --> 00:19:38.000]  所以那天他去送飯給他哥哥吃的時候
[00:19:38.000 --> 00:19:40.000]  他哥哥剛好在軍隊裡面
[00:19:40.000 --> 00:19:45.000]  他就聽見戈利亞在那裡咒罵耶和華的軍隊
[00:19:45.000 --> 00:19:49.000]  以前也許他聽見了覺得沒什麼反應
[00:19:49.000 --> 00:19:51.000]  因為與他也沒有關係
[00:19:51.000 --> 00:19:54.000]  跟他一點關係都沒有
[00:19:54.000 --> 00:19:56.000]  可是現在
[00:19:56.000 --> 00:19:58.000]  他被膏膜之後
[00:19:58.000 --> 00:20:01.000]  他領受了神的託付跟呼召之後
[00:20:01.000 --> 00:20:04.000]  他開始關心了
[00:20:04.000 --> 00:20:06.000]  他不是關心他自己的事情
[00:20:06.000 --> 00:20:09.000]  他關心神的榮耀了
[00:20:09.000 --> 00:20:12.000]  他開始關心神國度的事情
[00:20:12.000 --> 00:20:15.000]  所以當他聽見戈利亞在那裡咒罵的時候
[00:20:15.000 --> 00:20:19.000]  他裡面產生一種神聖的厭惡感
[00:20:19.000 --> 00:20:21.000]  他開始對旁邊的人說
[00:20:21.000 --> 00:20:24.000]  這個沒有受過割禮的菲律賓是誰啊
[00:20:24.000 --> 00:20:27.000]  竟敢向永生的神的軍隊怒罵嗎
[00:20:27.000 --> 00:20:30.000]  你可以想像旁邊的人就一定對他說
[00:20:30.000 --> 00:20:31.000]  小聲點
[00:20:31.000 --> 00:20:32.000]  小孩子懂什麼
[00:20:32.000 --> 00:20:35.000]  難得不要命啊
[00:20:35.000 --> 00:20:41.000]  但大衛就是個生命中有託付的人
[00:20:41.000 --> 00:20:44.000]  他堅持神的託付
[00:20:44.000 --> 00:20:47.000]  不管環境多麼艱難
[00:20:47.000 --> 00:20:49.000]  不管別人怎麼說
[00:20:49.000 --> 00:20:53.000]  他就起來要去迎戰戈利亞
[00:20:53.000 --> 00:20:55.000]  自終戰勝了戈利亞
