
[00:00:00.000 --> 00:00:02.000]  如果大家還記得的話
[00:02:51.560 --> 00:02:53.320]  大衛就問耶和華
[00:02:53.320 --> 00:02:57.680]  我想由大的一個城去可以剝
[00:02:57.680 --> 00:03:01.320]  就這樣一句話你就看到一些東西了
[00:03:01.320 --> 00:03:03.920]  訴羅造王已經死了
[00:03:03.920 --> 00:03:06.400]  他自見是撒姆爾當日
[00:03:06.400 --> 00:03:08.400]  就高了他要造王的
[00:03:08.400 --> 00:03:12.240]  他一直以前很多年都不斷地逃難
[00:03:12.240 --> 00:03:15.040]  到處逃都不知道家在哪裡
[00:03:15.040 --> 00:03:17.280]  現在穩定下來
[00:03:17.280 --> 00:03:21.240]  他就問神可不可以上其中一個城
[00:03:21.240 --> 00:03:24.560]  上其中一個城的意思是他在那裡住下來
[00:03:24.560 --> 00:03:28.200]  我們說安頓下來
[00:03:28.200 --> 00:03:30.040]  安頓下來在一個地方住
[00:03:30.040 --> 00:03:32.040]  他就問神
[00:03:32.040 --> 00:03:37.200]  你會不會有一些事情發生在你身上
[00:03:37.200 --> 00:03:39.200]  你問一下神
[00:03:39.200 --> 00:03:41.200]  都會有的
[00:03:41.200 --> 00:03:42.760]  這個是很重要的
[00:03:42.760 --> 00:03:44.280]  是我們需要的
[00:03:44.280 --> 00:03:46.280]  你最好養成一個習慣
[00:03:46.280 --> 00:03:48.680]  有什麼決定
[00:03:48.680 --> 00:03:50.200]  尤其是大一點的決定
[00:03:50.200 --> 00:03:52.640]  你在祈禱裡面你都問一下神
[00:03:52.640 --> 00:03:58.760]  這樣神就有一點責任去幫你安排一下
[00:03:58.760 --> 00:04:00.160]  你又不問神
[00:04:00.160 --> 00:04:03.760]  可能那件事根本做下去踩到盾
[00:04:03.760 --> 00:04:05.280]  離開神越來越遠
[00:04:05.280 --> 00:04:07.480]  你不問神自己我行我素
[00:04:07.480 --> 00:04:10.080]  神都幫不了你
[00:04:10.080 --> 00:04:12.520]  但你又去問神好不好
[00:04:12.520 --> 00:04:14.280]  神就要回答你
[00:04:14.280 --> 00:04:16.280]  在你安排的事情上
[00:04:16.280 --> 00:04:22.640]  祂又會出手去左右一些事情的發生
[00:04:22.640 --> 00:04:25.040]  你在信心裡面就看到
[00:04:25.040 --> 00:04:27.440]  這個是神的手
[00:04:27.440 --> 00:04:29.640]  先插開一點說
[00:04:29.640 --> 00:04:30.960]  這個沒有預備的
[00:04:30.960 --> 00:04:32.240]  上兩個星期
[00:04:32.240 --> 00:04:35.160]  我們的業主就說
[00:04:35.160 --> 00:04:36.360]  你還租不租
[00:04:36.360 --> 00:04:40.080]  我們到一月底就會租約滿期
[00:04:40.080 --> 00:04:43.280]  這間屋子你如果記得兩年前說的時候
[00:04:43.280 --> 00:04:48.200]  租的時候其實都已經不是太理想
[00:04:48.200 --> 00:04:49.800]  很多東西又殘破
[00:04:49.800 --> 00:04:51.080]  業主又不肯修
[00:04:51.080 --> 00:04:52.520]  就熬了兩年
[00:04:52.520 --> 00:04:56.800]  又好像覺得都想搬
[00:04:56.800 --> 00:04:58.160]  但搬又很麻煩
[00:04:58.160 --> 00:05:01.640]  前兩個星期他這樣提出
[00:05:01.640 --> 00:05:03.080]  問一下地產
[00:05:03.080 --> 00:05:06.800]  剛好我們隔壁那座有個單位
[00:05:06.800 --> 00:05:08.320]  就看看
[00:05:08.320 --> 00:05:12.560]  看完覺得不錯
[00:05:12.560 --> 00:05:14.280]  又乾淨又潮濕
[00:05:14.280 --> 00:05:16.480]  很多東西又新淨
[00:05:16.480 --> 00:05:19.520]  想著也對的
[00:05:19.520 --> 00:05:23.720]  如果是公司持有的物業
[00:05:23.720 --> 00:05:24.720]  也好
[00:05:24.720 --> 00:05:26.000]  如果是就近一點
[00:05:26.000 --> 00:05:27.720]  隔壁那座不用搬那麼遠
[00:05:27.720 --> 00:05:28.720]  就說我媽
[00:05:28.720 --> 00:05:30.840]  怎知道到第二天
[00:05:30.840 --> 00:05:32.920]  星期一看完
[00:05:32.920 --> 00:05:34.920]  到第二天星期一
[00:05:34.920 --> 00:05:36.920]  他就打電話去那間公司
[00:05:36.920 --> 00:05:39.760]  租了給別人
[00:05:39.760 --> 00:05:41.480]  真的好
[00:05:41.480 --> 00:05:42.480]  不用搬
[00:05:42.480 --> 00:05:44.120]  因為他找我來搞
[00:05:44.120 --> 00:05:45.160]  因為很多東西剩
[00:05:45.160 --> 00:05:46.360]  搬一搬吧
[00:05:46.360 --> 00:05:48.080]  Rebecca
[00:05:48.080 --> 00:05:49.400]  搬一搬吧
[00:05:49.400 --> 00:05:50.200]  很多東西剩
[00:05:50.200 --> 00:05:51.680]  現在都還沒收拾好
[00:05:51.680 --> 00:05:52.880]  又要收拾很久
[00:05:52.880 --> 00:05:54.520]  還要搞那麼多東西
[00:05:54.520 --> 00:05:56.920]  所以有時候有些事情你問一下神
[00:05:56.920 --> 00:05:58.520]  神就會出手
[00:05:58.520 --> 00:06:00.320]  你在信心裡面就看到
[00:06:00.320 --> 00:06:01.720]  這是神的安排
[00:06:01.720 --> 00:06:03.920]  就非常樂意接受
[00:06:03.920 --> 00:06:07.040]  大衛想問可不可以上一個城
[00:06:07.040 --> 00:06:07.800]  也是
[00:06:07.800 --> 00:06:09.200]  給我們一個很好的典範
[00:06:09.200 --> 00:06:13.000]  我們有什麼生活上重要的變動
[00:06:13.000 --> 00:06:14.120]  很簡單的一個祈禱
[00:06:14.120 --> 00:06:15.920]  特別是你的心
[00:06:15.920 --> 00:06:17.840]  尊敬神問一下祂
[00:06:17.840 --> 00:06:20.280]  祂就會幫你負責
[00:06:20.280 --> 00:06:21.120]  神說好
[00:06:21.120 --> 00:06:21.920]  你上去吧
[00:06:21.920 --> 00:06:22.920]  上哪個城
[00:06:22.920 --> 00:06:24.320]  上希伯倫
[00:06:24.320 --> 00:06:25.320]  上了希伯倫
[00:06:25.320 --> 00:06:26.320]  猶大人
[00:06:26.320 --> 00:06:29.320]  他們的支派
[00:06:29.320 --> 00:06:30.920]  猶大是一個很大的支派
[00:06:30.920 --> 00:06:33.800]  所以猶大人就以他的支派
[00:06:33.800 --> 00:06:35.520]  也有很多人的了
[00:06:35.520 --> 00:06:37.320]  就來到希伯倫
[00:06:37.320 --> 00:06:40.800]  高大衛作猶大王
[00:06:40.800 --> 00:06:42.000]  因為當時
[00:06:42.000 --> 00:06:44.600]  這個素羅雖然死了
[00:06:44.600 --> 00:06:45.920]  但是他還有一個兒子
[00:06:45.920 --> 00:06:46.920]  還有一個兒子
[00:06:46.920 --> 00:06:49.720]  以及他手下還有一些很大的將軍
[00:06:49.720 --> 00:06:51.720]  就擁納了他另一個兒子
[00:06:51.720 --> 00:06:53.920]  叫伊斯波切做王
[00:06:53.920 --> 00:06:56.000]  就做以色列的王
[00:06:56.000 --> 00:06:59.320]  所以大衛只能夠作猶大的王
[00:06:59.320 --> 00:07:00.120]  明白嗎?
[00:07:00.120 --> 00:07:01.320]  就分開了
[00:07:01.320 --> 00:07:02.600]  但是大衛呢
[00:07:02.600 --> 00:07:05.520]  你知道他很忍得
[00:07:05.520 --> 00:07:06.920]  我作猶大王
[00:07:06.920 --> 00:07:08.720]  他就只能夠作猶大王
[00:07:08.720 --> 00:07:10.520]  他在那邊作以色列王
[00:07:10.520 --> 00:07:11.920]  他就作以色列王
[00:07:11.920 --> 00:07:15.120]  他又不會說上去跟他打過
[00:07:15.120 --> 00:07:17.120]  他有他作王
[00:07:17.120 --> 00:07:18.320]  我有我作王
[00:07:18.320 --> 00:07:19.720]  那邊呢
[00:07:19.720 --> 00:07:22.120]  素羅的手下
[00:07:22.120 --> 00:07:25.320]  阿尼爾是一個很威猛的大將軍
[00:07:25.320 --> 00:07:26.320]  所以
[00:07:26.320 --> 00:07:28.320]  大將軍以前素羅在這裡
[00:07:28.320 --> 00:07:29.920]  就全聽素羅的話
[00:07:29.920 --> 00:07:31.520]  現在他的兒子
[00:07:31.520 --> 00:07:33.720]  是這個大將軍擁納他的
[00:07:33.720 --> 00:07:37.520]  那麼你說大將軍跟那個王
[00:07:37.520 --> 00:07:40.320]  哪一個的氣勢厲害呢?
[00:07:40.320 --> 00:07:42.120]  因為大將軍厲害嘛
[00:07:42.120 --> 00:07:45.320]  那麼事件發展下去
[00:07:45.320 --> 00:07:48.320]  就是這個伊斯波切作以色列王
[00:07:48.320 --> 00:07:49.120]  有一次
[00:07:49.120 --> 00:07:50.720]  長話短說那些不重要了
[00:07:50.720 --> 00:07:52.320]  有某一次
[00:07:52.320 --> 00:07:53.720]  哇!這個大將軍
[00:07:53.720 --> 00:07:55.920]  喂!你怎樣怎樣怎樣
[00:07:55.920 --> 00:07:58.120]  那個大將軍立刻火都來了
[00:07:58.120 --> 00:08:00.120]  啊?你說我啊?
[00:08:00.120 --> 00:08:01.520]  看見嗎?
[00:08:01.520 --> 00:08:04.520]  做事的地方都會
[00:08:04.520 --> 00:08:06.320]  有些人覺得他的地位
[00:08:06.320 --> 00:08:08.520]  就是高人一等
[00:08:08.520 --> 00:08:09.720]  你就低微一點
[00:08:09.720 --> 00:08:10.520]  你說他
[00:08:10.520 --> 00:08:11.720]  那麼他也不喜歡
[00:08:11.720 --> 00:08:12.920]  啊?你說我啊?
[00:08:12.920 --> 00:08:13.920]  不喜歡
[00:08:13.920 --> 00:08:16.520]  那麼這個阿尼爾的大將軍
[00:08:16.520 --> 00:08:19.520]  就心裡面不服
[00:08:19.520 --> 00:08:22.720]  你竟然說我擁納你的作王
[00:08:22.720 --> 00:08:23.920]  那麼他怎樣呢?
[00:08:23.920 --> 00:08:25.720]  他跑去找大衛
[00:08:25.720 --> 00:08:26.520]  大衛
[00:08:26.520 --> 00:08:28.120]  我現在來投奔你
[00:08:28.120 --> 00:08:30.120]  那個以色列國
[00:08:30.120 --> 00:08:31.520]  全部都給你
[00:08:31.520 --> 00:08:32.920]  那個人不行了
[00:08:32.920 --> 00:08:35.920]  這樣背叛的主人
[00:08:35.920 --> 00:08:37.720]  但是當時的
[00:08:37.720 --> 00:08:41.120]  列國爭戰的情況下
[00:08:41.120 --> 00:08:42.920]  這些大將軍
[00:08:42.920 --> 00:08:47.720]  經常跑去投奔第二個主人
[00:08:47.720 --> 00:08:49.520]  就等於我們中國以前
[00:08:49.520 --> 00:08:51.720]  三國戰役的時候
[00:08:51.720 --> 00:08:52.720]  三國演義
[00:08:52.720 --> 00:08:53.520]  你就看見了
[00:08:53.520 --> 00:08:54.520]  那麼這個大將軍
[00:08:54.520 --> 00:08:58.120]  投奔去別的那裡
[00:08:58.120 --> 00:08:59.120]  就是會這樣
[00:08:59.120 --> 00:08:59.920]  那麼大衛就說
[00:08:59.920 --> 00:09:02.120]  你既然投奔過來投降
[00:09:02.120 --> 00:09:02.620]  好
[00:09:02.620 --> 00:09:04.120]  就接納他
[00:09:04.120 --> 00:09:07.920]  所以以色列國就歸了大衛
[00:09:07.920 --> 00:09:09.920]  那麼大衛就這樣接納他
[00:09:09.920 --> 00:09:11.920]  不過這個時刻
[00:09:11.920 --> 00:09:16.320]  之前原來大衛手下的將軍
[00:09:16.320 --> 00:09:18.120]  這個約翰
[00:09:18.120 --> 00:09:22.120]  已經跟以色列那邊的大將軍
[00:09:22.120 --> 00:09:26.120]  阿尼爾有些私怨結了
[00:09:26.120 --> 00:09:28.720]  原因就是在那時候有一次
[00:09:28.720 --> 00:09:31.920]  可能大家不知道為什麼兩軍相遇
[00:09:31.920 --> 00:09:34.920]  就不是大家互相打仗
[00:09:34.920 --> 00:09:36.320]  分立兩國
[00:09:36.320 --> 00:09:39.320]  那麼就說你叫那些小孩出來
[00:09:39.320 --> 00:09:41.720]  跟我的小孩玩兩手
[00:09:41.720 --> 00:09:42.520]  玩一下
[00:09:42.520 --> 00:09:43.520]  就是大將軍那些
[00:09:43.520 --> 00:09:45.320]  等於好像我們看的武俠片
[00:09:45.320 --> 00:09:46.920]  出來大家過兩招
[00:09:46.920 --> 00:09:49.720]  比試一下
[00:09:49.720 --> 00:09:51.120]  這樣的性質
[00:09:51.120 --> 00:09:52.720]  那麼你明白我們看武俠片
[00:09:52.720 --> 00:09:54.720]  出來比試一下
[00:09:54.720 --> 00:09:56.120]  比試一下比試一下
[00:09:56.120 --> 00:09:57.920]  就你真
[00:09:57.920 --> 00:09:58.920]  明白嗎
[00:09:58.920 --> 00:10:01.720]  就是本來比試一下就點到即止
[00:10:01.720 --> 00:10:03.720]  越打就越打出火
[00:10:03.720 --> 00:10:05.920]  就刀又拔了
[00:10:05.920 --> 00:10:07.320]  你殺我我殺你
[00:10:07.320 --> 00:10:10.120]  真的仇殺
[00:10:10.120 --> 00:10:14.520]  就演變成為一個戰鬥
[00:10:14.520 --> 00:10:15.920]  演變成一個戰鬥
[00:10:15.920 --> 00:10:17.720]  這個大將軍阿尼爾
[00:10:17.720 --> 00:10:23.120]  都想著不要再真的打下去了
[00:10:23.120 --> 00:10:25.120]  為了什麼都不是為了什麼
[00:10:25.120 --> 00:10:26.320]  就走了
[00:10:26.320 --> 00:10:28.320]  怎知道
[00:10:28.320 --> 00:10:30.920]  猶大那邊就是大衛手下
[00:10:30.920 --> 00:10:33.920]  那邊有三個大將軍的人才
[00:10:33.920 --> 00:10:36.120]  叫洗腦亞的三個兒子
[00:10:36.120 --> 00:10:39.320]  亞比西和阿薩克
[00:10:39.320 --> 00:10:40.520]  三個兒子
[00:10:40.520 --> 00:10:42.720]  一門三傑都是大將軍
[00:10:42.720 --> 00:10:45.320]  就像我們以前看電影一樣
[00:10:45.320 --> 00:10:48.320]  那個最小的亞薩克
[00:10:48.320 --> 00:10:50.120]  跑得很快
[00:10:50.120 --> 00:10:52.320]  死都追著阿尼爾
[00:10:52.320 --> 00:10:53.720]  阿尼爾都走了
[00:10:53.720 --> 00:10:54.720]  人家不跟你打了
[00:10:54.720 --> 00:10:56.720]  就是追著他
[00:10:56.720 --> 00:10:58.720]  追著都不肯走
[00:10:58.720 --> 00:10:59.720]  阿尼爾說
[00:10:59.720 --> 00:11:02.720]  算了還追什麼鬼
[00:11:02.720 --> 00:11:03.720]  都搞成這樣
[00:11:03.720 --> 00:11:05.320]  你回家我回家了
[00:11:05.320 --> 00:11:06.120]  不打了
[00:11:06.120 --> 00:11:07.320]  就是要追
[00:11:07.320 --> 00:11:08.720]  那麼這個阿尼爾
[00:11:08.720 --> 00:11:10.720]  大將軍那些很有火氣的
[00:11:10.720 --> 00:11:13.720]  記載就很簡單
[00:11:13.720 --> 00:11:17.720]  如果拍戲就一個回馬槍
[00:11:17.720 --> 00:11:21.720]  就刺穿他的身體
[00:11:21.720 --> 00:11:24.720]  刺穿他的身體
[00:11:24.720 --> 00:11:27.720]  那麼那個將軍阿薩克就死了
[00:11:27.720 --> 00:11:30.720]  那個將軍阿薩克是約翰的弟弟
[00:11:30.720 --> 00:11:33.720]  那麼這個約翰就懷恨在心
[00:11:33.720 --> 00:11:35.720]  因為他殺了他弟弟
[00:11:35.720 --> 00:11:38.720]  那麼這次你竟然背叛你的主人
[00:11:38.720 --> 00:11:41.720]  來投奔大衛
[00:11:41.720 --> 00:11:43.720]  那麼這個時刻大衛接納他
[00:11:43.720 --> 00:11:45.720]  這個約翰就不在附近
[00:11:45.720 --> 00:11:47.720]  回來聽到
[00:11:47.720 --> 00:11:49.720]  這樣都可以
[00:11:49.720 --> 00:11:52.720]  就跑去追這個阿尼爾
[00:11:52.720 --> 00:11:54.720]  追這個阿尼爾
[00:11:54.720 --> 00:11:57.720]  去到第三章我們看一看經文
[00:11:57.720 --> 00:11:59.720]  三章二十六節
[00:11:59.720 --> 00:12:05.720]  三章二十六節我讀給你們看
[00:12:05.720 --> 00:12:06.720]  約翰從大衛那裡出來
[00:12:06.720 --> 00:12:09.720]  就打發人去追趕阿尼爾
[00:12:09.720 --> 00:12:11.720]  在西拉井追上他
[00:12:11.720 --> 00:12:12.720]  將他帶回大衛
[00:12:12.720 --> 00:12:13.720]  大衛卻不知道
[00:12:13.720 --> 00:12:15.720]  阿尼爾回到希伯倫
[00:12:15.720 --> 00:12:20.720]  約翰令他到城門的傍頓
[00:12:20.720 --> 00:12:23.720]  假作要與他說機密話
[00:12:23.720 --> 00:12:25.720]  即約翰假設
[00:12:25.720 --> 00:12:28.720]  假作要跟這個阿尼爾說機密的話
[00:12:28.720 --> 00:12:31.720]  就在那裡刺透他的屠夫
[00:12:31.720 --> 00:12:32.720]  他便死了
[00:12:32.720 --> 00:12:34.720]  那麼這個阿尼爾死了
[00:12:34.720 --> 00:12:36.720]  被約翰殺了
[00:12:36.720 --> 00:12:39.720]  接報殺他兄弟阿薩克的仇
[00:12:39.720 --> 00:12:41.720]  大衛聽見又怎樣呢
[00:12:41.720 --> 00:12:43.720]  這樣殺了人
[00:12:43.720 --> 00:12:45.720]  原來在當時那個
[00:12:45.720 --> 00:12:47.720]  雖然經常爭戰的社會
[00:12:47.720 --> 00:12:49.720]  是不可以的
[00:12:49.720 --> 00:12:51.720]  不公義的
[00:12:51.720 --> 00:12:54.720]  在戰場上兩軍對壘
[00:12:54.720 --> 00:12:57.720]  殺就沒問題
[00:12:57.720 --> 00:13:00.720]  在神面前這個不是罪
[00:13:00.720 --> 00:13:02.720]  但是這樣不是戰爭的時候
[00:13:02.720 --> 00:13:04.720]  原來是不可以的
[00:13:04.720 --> 00:13:06.720]  大家跟著那節怎樣說
[00:13:06.720 --> 00:13:07.720]  大衛說
[00:13:07.720 --> 00:13:11.720]  留尼爾的兒子阿尼爾的血
[00:13:11.720 --> 00:13:14.720]  這罪在耶和華面前
[00:13:14.720 --> 00:13:19.720]  必永不歸我和我的國
[00:13:19.720 --> 00:13:21.720]  願留他血的罪
[00:13:21.720 --> 00:13:25.720]  歸到約翰頭上和他父的家
[00:13:25.720 --> 00:13:28.720]  又願約翰家不斷有
[00:13:28.720 --> 00:13:30.720]  患流症的長大麻瘋的
[00:13:30.720 --> 00:13:35.720]  駕拐而行的被刀殺的缺乏飲食的
[00:13:35.720 --> 00:13:38.720]  原來這個約翰這樣
[00:13:38.720 --> 00:13:40.720]  並不是戰鬥
[00:13:40.720 --> 00:13:43.720]  打仗的時刻這樣去殺人
[00:13:43.720 --> 00:13:44.720]  是不可以的
[00:13:44.720 --> 00:13:46.720]  是犯罪在神面前
[00:13:46.720 --> 00:13:49.720]  大衛就說了這番話
[00:13:49.720 --> 00:13:51.720]  去宣佈他的罪
[00:13:51.720 --> 00:13:52.720]  但很有趣
[00:13:52.720 --> 00:13:53.720]  宣佈完他的罪之後
[00:13:53.720 --> 00:13:55.720]  他沒有下文
[00:13:55.720 --> 00:13:59.720]  說明了這是罪
[00:13:59.720 --> 00:14:01.720]  就沒有其他下文
[00:14:01.720 --> 00:14:03.720]  其實我們在旁邊看
[00:14:03.720 --> 00:14:06.720]  看那些訴羅的案件
[00:14:06.720 --> 00:14:09.720]  這個約翰其實他面對神
[00:14:09.720 --> 00:14:13.720]  他肯悔改他的罪
[00:14:13.720 --> 00:14:15.720]  是可以的
[00:14:15.720 --> 00:14:17.720]  但沒有記載這件事
[00:14:17.720 --> 00:14:18.720]  即是怎樣
[00:14:18.720 --> 00:14:19.720]  這個約翰殺了就殺了
[00:14:19.720 --> 00:14:21.720]  大衛你說我有罪嗎
[00:14:21.720 --> 00:14:22.720]  有就有
[00:14:22.720 --> 00:14:23.720]  即是這樣
[00:14:23.720 --> 00:14:26.720]  這個約翰就是這樣的情況
[00:14:26.720 --> 00:14:28.720]  大衛就宣佈了他的罪
[00:14:28.720 --> 00:14:32.720]  接著以色列的王
[00:14:32.720 --> 00:14:36.720]  沒有了阿尼爾來保護他
[00:14:36.720 --> 00:14:39.720]  沒多久也被他自己的手下殺了
[00:14:39.720 --> 00:14:42.720]  以色列整個國歸了大衛
[00:14:42.720 --> 00:14:45.720]  大衛就變成了整個以色列國
[00:14:45.720 --> 00:14:48.720]  以色列由特朗普訴羅以前的手下
[00:14:48.720 --> 00:14:49.720]  全部歸了他
[00:14:49.720 --> 00:14:53.720]  正式做了以色列和猶大的王
[00:14:53.720 --> 00:14:55.720]  當日上希伯倫的時候
[00:14:55.720 --> 00:14:58.720]  只有猶大的人擁他做王
[00:14:58.720 --> 00:15:02.720]  現在全個以色列民族都擁他做王
[00:15:02.720 --> 00:15:07.720]  正式開始了他做王的生涯
[00:15:07.720 --> 00:15:08.720]  在希伯倫的時候
[00:15:08.720 --> 00:15:11.720]  做猶大的王做了七年多
[00:15:11.720 --> 00:15:14.720]  然後統一之後
[00:15:14.720 --> 00:15:19.720]  再做兩邊的王再做三十多年
[00:15:19.720 --> 00:15:21.720]  最後做了四十年
[00:15:21.720 --> 00:15:24.720]  大衛在這樣統一之後
[00:15:24.720 --> 00:15:26.720]  到了第六章
[00:15:26.720 --> 00:15:29.720]  你就看到他一些很有趣的事情
[00:15:29.720 --> 00:15:30.720]  他想到了
[00:15:30.720 --> 00:15:35.720]  他說第六章那段十七節
[00:15:35.720 --> 00:15:40.720]  講到耶和華的約桂進了大衛城
[00:15:40.720 --> 00:15:43.720]  原因是大衛做了兩邊的王之後
[00:15:43.720 --> 00:15:47.720]  他就想起神的約桂
[00:15:47.720 --> 00:15:50.720]  當日訴羅捧了出來打仗
[00:15:50.720 --> 00:15:52.720]  就流落了在某個地方
[00:15:52.720 --> 00:15:57.720]  一直沒有回到神的帳幕那裡
[00:15:57.720 --> 00:15:59.720]  大衛就覺得
[00:15:59.720 --> 00:16:04.720]  神的約桂這樣流落異鄉不好
[00:16:04.720 --> 00:16:06.720]  就找他回來
[00:16:06.720 --> 00:16:07.720]  搬他回來
[00:16:07.720 --> 00:16:10.720]  這裏就考一下大家的記性
[00:16:10.720 --> 00:16:11.720]  這個記性
[00:16:11.720 --> 00:16:14.720]  就真的要考一下在座有些人應該記得
[00:16:14.720 --> 00:16:18.720]  我來恩熙唐講道的第一篇
[00:16:20.720 --> 00:16:22.720]  講到這裏
[00:16:22.720 --> 00:16:24.720]  有提示
[00:16:24.720 --> 00:16:28.720]  就是約桂與牛車
[00:16:28.720 --> 00:16:33.720]  多謝你還有少少印象
[00:16:33.720 --> 00:16:38.720]  如果沒有記錯應該是2009年3月
[00:16:38.720 --> 00:16:41.720]  長話短說
[00:16:41.720 --> 00:16:43.720]  中間過程不講了
[00:16:43.720 --> 00:16:44.720]  想知道中間過程
[00:16:44.720 --> 00:16:46.720]  可以去聽那篇
[00:16:46.720 --> 00:16:48.720]  如果找到的話
[00:16:48.720 --> 00:16:51.720]  就想將神的約桂搬回來
[00:16:51.720 --> 00:16:52.720]  這個心
[00:16:52.720 --> 00:16:54.720]  你想一想
[00:16:54.720 --> 00:16:56.720]  在神的面前
[00:16:56.720 --> 00:16:58.720]  自己統一了作王
[00:16:58.720 --> 00:17:00.720]  神的約桂流落他鄉
[00:17:00.720 --> 00:17:03.720]  要將他搬回來
[00:17:03.720 --> 00:17:05.720]  這個心值不值
[00:17:05.720 --> 00:17:06.720]  好啊
[00:17:06.720 --> 00:17:09.720]  記掛著神的約桂
[00:17:09.720 --> 00:17:11.720]  怎可以這樣流落他鄉
[00:17:11.720 --> 00:17:12.720]  等於我們中國人
[00:17:12.720 --> 00:17:15.720]  有些人說祖先的墳墓倒塌了
[00:17:15.720 --> 00:17:18.720]  弄好它
[00:17:18.720 --> 00:17:20.720]  其實我們知道沒有什麼意思
[00:17:20.720 --> 00:17:22.720]  不過是一點心意
[00:17:22.720 --> 00:17:23.720]  應該這樣做
[00:17:23.720 --> 00:17:24.720]  看到他的心
[00:17:24.720 --> 00:17:26.720]  很記掛著神的東西
[00:17:26.720 --> 00:17:27.720]  很愛神
[00:17:27.720 --> 00:17:28.720]  到第七章
