
[00:00:00.000 --> 00:00:05.000]  多謝施班給我們獻詩的「薪火相傳」
[00:07:29.000 --> 00:07:30.000]  耶穌就好知道
[00:07:30.000 --> 00:07:32.000]  退到上到山上
[00:07:32.000 --> 00:07:33.000]  整夜
[00:07:33.000 --> 00:07:34.000]  因為重要的事
[00:07:34.000 --> 00:07:37.000]  更加要時間禱告
[00:07:37.000 --> 00:07:41.000]  當祂面向自己的門徒西門西門
[00:07:41.000 --> 00:07:43.000]  你會出賣我
[00:07:43.000 --> 00:07:44.000]  甚至乎撒旦
[00:07:44.000 --> 00:07:48.000]  已經將你的心可以壟斷的時候
[00:07:48.000 --> 00:07:50.000]  我要為你祈禱
[00:07:50.000 --> 00:07:52.000]  我已經為你祈禱
[00:07:52.000 --> 00:07:56.000]  當耶穌自己親自上到十架的時候
[00:07:56.000 --> 00:07:58.000]  避不了
[00:07:58.000 --> 00:07:59.000]  一定要來的
[00:07:59.000 --> 00:08:02.000]  神的旨意要行出來
[00:08:02.000 --> 00:08:03.000]  耶穌仍然祈禱
[00:08:03.000 --> 00:08:06.000]  在這麼多的難處裏面
[00:08:06.000 --> 00:08:07.000]  耶穌說
[00:08:07.000 --> 00:08:10.000]  父啊赦免他們
[00:08:10.000 --> 00:08:14.000]  耶穌都經歷過人生的常態
[00:08:14.000 --> 00:08:16.000]  但每一個人生的日子裏面
[00:08:16.000 --> 00:08:19.000]  耶穌都總離不開禱告
[00:08:19.000 --> 00:08:22.000]  所以耶穌都要祈禱
[00:08:22.000 --> 00:08:24.000]  你需不需要
[00:08:24.000 --> 00:08:25.000]  要
[00:08:25.000 --> 00:08:28.000]  所以耶穌在一個地方祈禱之後
[00:08:28.000 --> 00:08:29.000]  聖經就告訴我們
[00:08:29.000 --> 00:08:31.000]  門徒就來問耶穌
[00:08:31.000 --> 00:08:32.000]  耶穌說
[00:08:32.000 --> 00:08:34.000]  可不可以好像約翰那樣
[00:08:34.000 --> 00:08:37.000]  教導我們禱告
[00:08:37.000 --> 00:08:40.000]  其實他們不是不懂得祈禱
[00:08:40.000 --> 00:08:41.000]  不過他們知道原來
[00:08:41.000 --> 00:08:42.000]  施洗約翰
[00:08:42.000 --> 00:08:44.000]  或者當時的拉比
[00:08:44.000 --> 00:08:48.000]  都有一些叫做教導門徒一套的禱文
[00:08:48.000 --> 00:08:50.000]  或者禱告的方式
[00:08:50.000 --> 00:08:52.000]  禱告的方程式
[00:08:52.000 --> 00:08:53.000]  門徒都很想問
[00:08:53.000 --> 00:08:55.000]  耶穌祢有沒有
[00:08:55.000 --> 00:08:58.000]  耶穌就在這樣的背景環境下
[00:08:58.000 --> 00:09:01.000]  祂就說出如下
[00:09:01.000 --> 00:09:02.000]  禱告
[00:09:02.000 --> 00:09:04.000]  應該是這樣的
[00:09:04.000 --> 00:09:07.000]  所以今天我們說主禱文
[00:09:07.000 --> 00:09:09.000]  是主教導我們的禱文
[00:09:09.000 --> 00:09:11.000]  不是主耶穌去禱告的文
[00:09:11.000 --> 00:09:14.000]  是主教導我們每一個跟從祂的人
[00:09:14.000 --> 00:09:16.000]  如果你是跟從祂
[00:09:16.000 --> 00:09:17.000]  或者想跟從祂
[00:09:17.000 --> 00:09:19.000]  都可以用主禱文
[00:09:19.000 --> 00:09:21.000]  成為你生命裏面
[00:09:21.000 --> 00:09:24.000]  焦點、內容、方向
[00:09:24.000 --> 00:09:27.000]  然後耶穌基督更加不單止說內容
[00:09:27.000 --> 00:09:30.000]  還說到禱告的態度
[00:09:30.000 --> 00:09:32.000]  在五節到十三節
[00:09:32.000 --> 00:09:34.000]  祂用一個比喻行先
[00:09:34.000 --> 00:09:36.000]  然後就拆解比喻裏面
[00:09:36.000 --> 00:09:38.000]  原來有幾個三字
[00:09:38.000 --> 00:09:40.000]  是告訴我們
[00:09:40.000 --> 00:09:46.000]  要認真、用心投入的禱告
[00:09:46.000 --> 00:09:48.000]  今天就讓我們一起來思想
[00:09:48.000 --> 00:09:52.000]  耶穌教導的主禱文
[00:09:52.000 --> 00:09:54.000]  當聖經一開始說
[00:09:54.000 --> 00:09:56.000]  耶穌禱告、教導的時候
[00:09:56.000 --> 00:09:59.000]  要說我們在天上的父
[00:09:59.000 --> 00:10:02.000]  然後祂就用了三個元
[00:10:02.000 --> 00:10:04.000]  簡單來說
[00:10:04.000 --> 00:10:06.000]  耶穌基督用三
[00:10:06.000 --> 00:10:09.000]  一路用三來幫助我們
[00:10:09.000 --> 00:10:11.000]  面向我們人生裏面
[00:10:11.000 --> 00:10:13.000]  眾多的環境
[00:10:13.000 --> 00:10:16.000]  你記住這個三三三
[00:10:16.000 --> 00:10:18.000]  三元
[00:10:18.000 --> 00:10:20.000]  先是神
[00:10:20.000 --> 00:10:22.000]  然後三球
[00:10:22.000 --> 00:10:24.000]  再是人
[00:10:24.000 --> 00:10:27.000]  然後最後就是三眾
[00:10:27.000 --> 00:10:31.000]  是表達對神那種傳言的讚美
[00:10:31.000 --> 00:10:36.000]  三元是願人都尊你的名為聖
[00:10:36.000 --> 00:10:38.000]  願你的國降臨
[00:10:38.000 --> 00:10:43.000]  願你的旨意行在地如在天
[00:10:43.000 --> 00:10:46.000]  然後耶穌基督說完了
[00:10:46.000 --> 00:10:48.000]  環繞了好像十誡一樣
[00:10:48.000 --> 00:10:52.000]  如果你看到十誡就是先神後人
[00:10:52.000 --> 00:10:55.000]  不可以妄稱耶和華的名
[00:10:55.000 --> 00:10:58.000]  不可以敬拜偶像
[00:10:58.000 --> 00:11:01.000]  等等全部都是環繞神的
[00:11:01.000 --> 00:11:02.000]  到新約
[00:11:02.000 --> 00:11:04.000]  耶穌基督教導我們的禱文
[00:11:04.000 --> 00:11:06.000]  都是的
[00:11:06.000 --> 00:11:10.000]  亦都提醒了我們一個訊號
[00:11:10.000 --> 00:11:12.000]  一個標誌
[00:11:12.000 --> 00:11:14.000]  在我們人生裏面
[00:11:14.000 --> 00:11:17.000]  當我們一路時時都不斷地
[00:11:17.000 --> 00:11:19.000]  為自己眼前的需要
[00:11:19.000 --> 00:11:20.000]  我要怎樣
[00:11:20.000 --> 00:11:23.000]  神教導我怎樣
[00:11:23.000 --> 00:11:24.000]  祂說
[00:11:24.000 --> 00:11:28.000]  何不將你的心態轉移
[00:11:28.000 --> 00:11:30.000]  先看到神
[00:11:30.000 --> 00:11:33.000]  先神後人
[00:11:33.000 --> 00:11:39.000]  然後三個求是求你幫助我們
[00:11:39.000 --> 00:11:42.000]  在我們的飲食上賜下
[00:11:42.000 --> 00:11:46.000]  求你赦免我們的罪
[00:11:46.000 --> 00:11:49.000]  好像我們赦免人一樣
[00:11:49.000 --> 00:11:53.000]  求你幫助我們遠離試探
[00:11:53.000 --> 00:11:56.000]  等等都是歸納了
[00:11:56.000 --> 00:11:59.000]  三個人的需要
[00:11:59.000 --> 00:12:00.000]  當然
[00:12:00.000 --> 00:12:03.000]  馬太福音第六章九至十三節
[00:12:03.000 --> 00:12:05.000]  就是我們經常背的主禱文
[00:12:05.000 --> 00:12:08.000]  它還有三個的頌
[00:12:08.000 --> 00:12:12.000]  三願三求三頌
[00:12:12.000 --> 00:12:14.000]  就是因為一個的國度
[00:12:14.000 --> 00:12:19.000]  權柄榮耀都要歸給你
[00:12:19.000 --> 00:12:21.000]  原來
[00:12:21.000 --> 00:12:22.000]  基督徒去祈禱
[00:12:22.000 --> 00:12:25.000]  不是單單只是好像三四節中間
[00:12:25.000 --> 00:12:28.000]  而是有第一二節裏面
[00:12:28.000 --> 00:12:30.000]  願人尊你名
[00:12:30.000 --> 00:12:31.000]  願你的國降臨
[00:12:31.000 --> 00:12:32.000]  願你的子兒
[00:12:32.000 --> 00:12:34.000]  全部都是神
[00:12:34.000 --> 00:12:36.000]  當開始的時候
[00:12:36.000 --> 00:12:40.000]  耶穌教導我們要解釋清楚
[00:12:40.000 --> 00:12:41.000]  就是入屋
[00:12:41.000 --> 00:12:44.000]  你是拜神
[00:12:44.000 --> 00:12:47.000]  你就要知道神是怎樣的
[00:12:47.000 --> 00:12:49.000]  聖經就一直用這個
[00:12:49.000 --> 00:12:51.000]  我們在天上的符
[00:12:51.000 --> 00:12:53.000]  給我們去上通
[00:12:53.000 --> 00:12:55.000]  意思是什麼
[00:12:55.000 --> 00:13:00.000]  就是我們親切的符
[00:13:00.000 --> 00:13:02.000]  四個禮拜前
[00:13:02.000 --> 00:13:04.000]  我有機會
[00:13:04.000 --> 00:13:06.000]  在一個機會下
[00:13:06.000 --> 00:13:09.000]  人生也是一次上電台
[00:13:09.000 --> 00:13:12.000]  也都可能是最後一次
[00:13:12.000 --> 00:13:14.000]  訪問我一個這樣的
[00:13:14.000 --> 00:13:17.000]  即是不是的爸爸
[00:13:17.000 --> 00:13:20.000]  就是一個叫與你同行的電台節目
[00:13:20.000 --> 00:13:23.000]  就是怎樣做你兒子的
[00:13:23.000 --> 00:13:26.000]  父親或者女兒的爸爸
[00:13:26.000 --> 00:13:28.000]  這個節目已經一年幾年
[00:13:28.000 --> 00:13:30.000]  都找了不同的爸爸
[00:13:30.000 --> 00:13:34.000]  我這個爸爸是一個年紀最大的爸爸
[00:13:34.000 --> 00:13:35.000]  因為相對來說
[00:13:35.000 --> 00:13:37.000]  很多的子女
[00:13:37.000 --> 00:13:38.000]  這些爸爸的子女
[00:13:38.000 --> 00:13:41.000]  個個都是十歲八歲
[00:13:41.000 --> 00:13:44.000]  那個女主持那個DJ就說
[00:13:44.000 --> 00:13:45.000]  馮牧師
[00:13:45.000 --> 00:13:48.000]  可以說你是我們這麼多的爸爸當中
[00:13:48.000 --> 00:13:50.000]  最大年紀的那個
[00:13:50.000 --> 00:13:51.000]  當然她說得很好的
[00:13:51.000 --> 00:13:52.000]  她說最有資歷了
[00:13:52.000 --> 00:13:57.000]  其實就是老了
[00:13:57.000 --> 00:14:00.000]  在當中我很經歷到一件事
[00:14:00.000 --> 00:14:01.000]  我做爸爸
[00:14:01.000 --> 00:14:04.000]  今天做到此時此地
[00:14:04.000 --> 00:14:07.000]  我在學習怎樣跟兒子結連
[00:14:07.000 --> 00:14:09.000]  connect
[00:14:09.000 --> 00:14:10.000]  告訴他
[00:14:10.000 --> 00:14:13.000]  我今天不做你的嚴父
[00:14:13.000 --> 00:14:16.000]  我做你的朋友
[00:14:16.000 --> 00:14:18.000]  做你的軍師
[00:14:18.000 --> 00:14:21.000]  你可以接受我這個軍師
[00:14:21.000 --> 00:14:23.000]  拍拖結不結婚
[00:14:23.000 --> 00:14:25.000]  拍拖當然要結婚
[00:14:25.000 --> 00:14:26.000]  不過這麼早
[00:14:26.000 --> 00:14:28.000]  不太好
[00:14:28.000 --> 00:14:30.000]  我都要想一想
[00:14:30.000 --> 00:14:32.000]  你繼續想
[00:14:32.000 --> 00:14:34.000]  你有你的空間
[00:14:34.000 --> 00:14:35.000]  我做你的好朋友
[00:14:35.000 --> 00:14:38.000]  做你的軍師
[00:14:38.000 --> 00:14:40.000]  原來神就是這樣
[00:14:40.000 --> 00:14:43.000]  只不過我們在華人的世界裏
[00:14:43.000 --> 00:14:46.000]  我們當每逢講到天父
[00:14:46.000 --> 00:14:47.000]  神祭父的時候
[00:14:47.000 --> 00:14:49.000]  有些固執
[00:14:49.000 --> 00:14:51.000]  因為我爸爸小時候
[00:14:51.000 --> 00:14:53.000]  我爸爸一回來
[00:14:53.000 --> 00:14:55.000]  就走進房間
[00:14:55.000 --> 00:14:56.000]  拿一張報紙
[00:14:56.000 --> 00:14:58.000]  拋狗經馬經
[00:14:58.000 --> 00:15:00.000]  一回來就給我五毫子
[00:15:00.000 --> 00:15:03.000]  阿亨你給我按摩吧
[00:15:03.000 --> 00:15:04.000]  我就給你五毫子
[00:15:04.000 --> 00:15:07.000]  我是為五毫子折腰
[00:15:07.000 --> 00:15:08.000]  為爸爸按摩
[00:15:08.000 --> 00:15:10.000]  因為我儲了很多五毫子
[00:15:10.000 --> 00:15:12.000]  就可以買我喜歡吃的東西
[00:15:12.000 --> 00:15:14.000]  關係是建立緊緊的
[00:15:14.000 --> 00:15:16.000]  好像一個主人叫僕人做事
[00:15:16.000 --> 00:15:19.000]  每個月出一下薪水給你那種
[00:15:19.000 --> 00:15:22.000]  所以原來父
[00:15:22.000 --> 00:15:23.000]  按聖經講
[00:15:23.000 --> 00:15:26.000]  是一個很親密的關係
[00:15:26.000 --> 00:15:28.000]  我在電台最後講
[00:15:28.000 --> 00:15:29.000]  我說最大一樣東西
[00:15:29.000 --> 00:15:31.000]  我學到做父親的
[00:15:31.000 --> 00:15:34.000]  就是放下自己
[00:15:34.000 --> 00:15:37.000]  認清我自小到大
[00:15:37.000 --> 00:15:40.000]  對兒子未必很懂得教他
[00:15:40.000 --> 00:15:41.000]  所以我說我的關係
[00:15:41.000 --> 00:15:42.000]  和兒子建立
[00:15:42.000 --> 00:15:45.000]  就是我這個地上肉身的父
[00:15:45.000 --> 00:15:46.000]  有限制的父
[00:15:46.000 --> 00:15:50.000]  能夠去建立到和他一個關聯
[00:15:50.000 --> 00:15:52.000]  天上的父
[00:15:52.000 --> 00:15:54.000]  就不用放下自己
[00:15:54.000 --> 00:15:56.000]  是你去找他的時候
[00:15:56.000 --> 00:15:59.000]  他已經好像浪子的爸爸
[00:15:59.000 --> 00:16:01.000]  已經接觸你了
[00:16:01.000 --> 00:16:03.000]  只不過我們很多時候
[00:16:03.000 --> 00:16:06.000]  我們的祈禱
[00:16:06.000 --> 00:16:08.000]  是很供食
[00:16:08.000 --> 00:16:09.000]  背主禱文
[00:16:09.000 --> 00:16:12.000]  是很水過鴨背
[00:16:12.000 --> 00:16:13.000]  梁卡倫牧師
[00:16:13.000 --> 00:16:15.000]  在他凡人的祈禱裏面
[00:16:15.000 --> 00:16:17.000]  他特別這樣講到
[00:16:17.000 --> 00:16:20.000]  祈禱可以是很簡單的
[00:16:20.000 --> 00:16:21.000]  所以他說
[00:16:21.000 --> 00:16:23.000]  禱告是簡單的祈禱
[00:16:23.000 --> 00:16:26.000]  禱告是誠實的祈禱
[00:16:26.000 --> 00:16:29.000]  禱告是開放的祈禱
[00:16:29.000 --> 00:16:32.000]  禱告是信服的祈禱
[00:16:32.000 --> 00:16:34.000]  各位
[00:16:34.000 --> 00:16:36.000]  哪怕我們今天
[00:16:36.000 --> 00:16:37.000]  在人世間
[00:16:37.000 --> 00:16:40.000]  多少關係上的欠缺
[00:16:40.000 --> 00:16:43.000]  父 這個天上的父
[00:16:43.000 --> 00:16:46.000]  是屬靈 天上的父
[00:16:46.000 --> 00:16:48.000]  他比我這個肉身的爸爸
[00:16:48.000 --> 00:16:52.000]  更加了解我兒子心靈的需要
[00:16:52.000 --> 00:16:53.000]  最重要
[00:16:53.000 --> 00:16:56.000]  就是我兒子時時現在都會走過來
[00:16:56.000 --> 00:16:57.000]  跟我說 爸爸
[00:16:57.000 --> 00:17:00.000]  我很想放假和你一起旅行
[00:17:00.000 --> 00:17:03.000]  哇 我這個爸爸反應很大
[00:17:03.000 --> 00:17:05.000]  二十多歲的兒子
[00:17:05.000 --> 00:17:07.000]  還有人和你去旅行
[00:17:07.000 --> 00:17:10.000]  你是老人家
[00:17:10.000 --> 00:17:11.000]  但我兒子居然說
[00:17:11.000 --> 00:17:13.000]  爸爸 我真的很想去旅行
[00:17:13.000 --> 00:17:16.000]  因為每次旅行都是你付錢
[00:17:16.000 --> 00:17:18.000]  他後面那句都令到我
[00:17:18.000 --> 00:17:19.000]  嗯 是的
[00:17:19.000 --> 00:17:21.000]  我有主權
[00:17:21.000 --> 00:17:22.000]  我去哪裏
[00:17:22.000 --> 00:17:24.000]  你就要跟我去哪裏
[00:17:24.000 --> 00:17:27.000]  天上的父就是這樣
[00:17:27.000 --> 00:17:28.000]  還有他說
[00:17:28.000 --> 00:17:29.000]  我們在天上的父
[00:17:29.000 --> 00:17:31.000]  是表示了所有人
[00:17:31.000 --> 00:17:34.000]  不是單單只是教會裏面信耶穌
[00:17:34.000 --> 00:17:36.000]  那些人才稱他為父
[00:17:36.000 --> 00:17:37.000]  其實如果我們知道
[00:17:37.000 --> 00:17:39.000]  神是創造這個世界
[00:17:39.000 --> 00:17:40.000]  宇宙萬物
[00:17:40.000 --> 00:17:42.000]  人都是祂創造的
[00:17:42.000 --> 00:17:43.000]  只不過人今天遠離祂
[00:17:43.000 --> 00:17:46.000]  繼續在街上走來走去
[00:17:46.000 --> 00:17:50.000]  所以祂都可以背主禱文
[00:17:50.000 --> 00:17:52.000]  我們都可以在逛街裏面
[00:17:52.000 --> 00:17:53.000]  背主禱文
[00:17:53.000 --> 00:17:54.000]  告訴他們
[00:17:54.000 --> 00:17:57.000]  我們在天上的父
[00:17:57.000 --> 00:17:59.000]  願人都尊你的名為聖
[00:17:59.000 --> 00:18:04.000]  不是願人都看到社會能夠改變
[00:18:04.000 --> 00:18:06.000]  這麼簡單
[00:18:06.000 --> 00:18:09.000]  耶穌講完三願之後
[00:18:09.000 --> 00:18:12.000]  就是講這個三願給我們聽
[00:18:12.000 --> 00:18:14.000]  他說願人都尊你的名為聖
[00:18:14.000 --> 00:18:18.000]  尊為聖就是表達到分別為聖
[00:18:18.000 --> 00:18:19.000]  肅然起敬
[00:18:19.000 --> 00:18:21.000]  體為不同
[00:18:21.000 --> 00:18:23.000]  當你提到神的名字的時候
[00:18:23.000 --> 00:18:25.000]  人們會肅然起敬
[00:18:25.000 --> 00:18:30.000]  聖經怎樣教導我們尊神的名為聖呢?
