
[00:00:00.000 --> 00:00:06.260]  今晚我們查的經文是講男人心海底針
[00:07:12.000 --> 00:07:14.000]  他是一個很聰明的人
[00:07:14.000 --> 00:07:16.000]  能夠鑑貌辨識
[00:07:16.000 --> 00:07:18.000]  更加見微知著
[00:07:18.000 --> 00:07:20.000]  他為了要討好
[00:07:20.000 --> 00:07:22.000]  這個未來的君王
[00:07:22.000 --> 00:07:24.000]  就知道暗戀
[00:07:24.000 --> 00:07:28.000]  原來很愛他的妹妹
[00:07:28.000 --> 00:07:30.000]  甚至因為他的緣故
[00:07:30.000 --> 00:07:32.000]  而茶飯不思 日見銷售
[00:07:32.000 --> 00:07:34.000]  於是怎麼樣呢
[00:07:34.000 --> 00:07:36.000]  他就來獻計給她
[00:07:36.000 --> 00:07:38.000]  暗戀他對她
[00:07:38.000 --> 00:07:40.000]  其實絕對不是真正的愛
[00:07:40.000 --> 00:07:44.000]  只是企圖佔有她的情慾
[00:07:44.000 --> 00:07:46.000]  但是一直不得請的時候
[00:07:46.000 --> 00:07:48.000]  於是好像成了一種精神的折磨
[00:07:48.000 --> 00:07:50.000]  你很想得到的東西
[00:07:50.000 --> 00:07:52.000]  你經常得不到的時候
[00:07:52.000 --> 00:07:54.000]  很不開心
[00:07:54.000 --> 00:07:56.000]  於是日見銷售
[00:07:56.000 --> 00:07:58.000]  好 我再看第四 第五兩節
[00:07:58.000 --> 00:08:00.000]  我們來看看
[00:08:22.000 --> 00:08:24.000]  這一個小狡猾
[00:08:24.000 --> 00:08:26.000]  教這個王子
[00:08:26.000 --> 00:08:28.000]  你來炸餅吧
[00:08:28.000 --> 00:08:30.000]  你爸爸這麼疼你
[00:08:30.000 --> 00:08:32.000]  他一定會來看你的
[00:08:32.000 --> 00:08:34.000]  於是你跟爸爸說
[00:08:34.000 --> 00:08:36.000]  我好想我妹妹
[00:08:36.000 --> 00:08:38.000]  你帶她做東西給我吃
[00:08:38.000 --> 00:08:40.000]  於是你便有機會
[00:08:40.000 --> 00:08:42.000]  帶她去做你要做的事
[00:08:42.000 --> 00:08:44.000]  於是叫可以有機可乘
[00:08:44.000 --> 00:08:46.000]  因為在當時
[00:08:46.000 --> 00:08:48.000]  沒有人可以幫你
[00:08:48.000 --> 00:08:50.000]  當時沒有人可以幫你
[00:08:50.000 --> 00:08:52.000]  有機可乘
[00:08:52.000 --> 00:08:54.000]  因為在當時的習俗
[00:08:54.000 --> 00:08:56.000]  其實現在都應該要這樣
[00:08:56.000 --> 00:08:58.000]  就是男女授受不親
[00:08:58.000 --> 00:09:00.000]  但是如果你病重的時候
[00:09:00.000 --> 00:09:02.000]  就可以破例
[00:09:02.000 --> 00:09:04.000]  讓一些女士來帶去
[00:09:04.000 --> 00:09:06.000]  慰問你 探望你
[00:09:06.000 --> 00:09:10.000]  所以若拿達才來出這個奸計
[00:09:10.000 --> 00:09:12.000]  正如很簡單舉一個例子
[00:09:12.000 --> 00:09:14.000]  我一直都這樣說
[00:09:14.000 --> 00:09:16.000]  就是一些異性
[00:09:16.000 --> 00:09:18.000]  我們不應該有身體的接觸
[00:09:18.000 --> 00:09:20.000]  特別是中年女士
[00:09:20.000 --> 00:09:22.000]  我自己接觸的就是那些婆婆
[00:09:22.000 --> 00:09:24.000]  或者很小的小孩子
[00:09:24.000 --> 00:09:26.000]  不過英國都要很小心
[00:09:26.000 --> 00:09:28.000]  小的小孩子都要很小心
[00:09:28.000 --> 00:09:30.000]  但是當有一個病人患到重病
[00:09:30.000 --> 00:09:32.000]  去醫院探望他的時候
[00:09:32.000 --> 00:09:34.000]  當然都有其他人在
[00:09:34.000 --> 00:09:36.000]  我都會抓住他的手
[00:09:36.000 --> 00:09:38.000]  餵他去祈禱
[00:09:38.000 --> 00:09:40.000]  給他一個鼓勵
[00:09:40.000 --> 00:09:42.000]  因為他餓病在床
[00:09:42.000 --> 00:09:44.000]  所以我就會做這件事
[00:09:44.000 --> 00:09:46.000]  大衛很疼這個大仔
[00:09:46.000 --> 00:09:48.000]  當他知道暗戀患病的時候
[00:09:48.000 --> 00:09:50.000]  他一定會親自來慰問他的
[00:09:50.000 --> 00:09:52.000]  暗戀就趁機向黃柳求
[00:09:52.000 --> 00:09:54.000]  叫妹妹下來
[00:09:54.000 --> 00:09:56.000]  可不可以幫我呢
[00:09:56.000 --> 00:09:58.000]  帶她做一個餅給我吃
[00:09:58.000 --> 00:10:00.000]  好 我們來看看第六
[00:10:00.000 --> 00:10:02.000]  第七兩節
[00:10:02.000 --> 00:10:04.000]  於是暗戀討我裝病
[00:10:04.000 --> 00:10:06.000]  黃來看他 他對黃說
[00:10:06.000 --> 00:10:08.000]  舅父叫我妹子他馬來
[00:10:08.000 --> 00:10:10.000]  在我眼前為我做兩個餅
[00:10:10.000 --> 00:10:12.000]  我好從他手裡接過來吃
[00:10:12.000 --> 00:10:14.000]  大衛就打發人到宮裡
[00:10:14.000 --> 00:10:16.000]  對他馬說
[00:10:16.000 --> 00:10:18.000]  你往你哥哥暗戀的屋裡去
[00:10:18.000 --> 00:10:20.000]  為他預備食物
[00:10:44.000 --> 00:10:46.000]  在我小時候
[00:10:46.000 --> 00:10:48.000]  雲吞麵都是貴價食物
[00:10:48.000 --> 00:10:50.000]  有時候我會覺得
[00:10:50.000 --> 00:10:52.000]  有點不舒服
[00:10:52.000 --> 00:10:54.000]  我就說不想吃飯
[00:10:54.000 --> 00:10:56.000]  沒胃口
[00:10:56.000 --> 00:10:58.000]  我很想去吃粥
[00:10:58.000 --> 00:11:00.000]  我們家附近有大排檔
[00:11:00.000 --> 00:11:02.000]  家裡就會讓我們
[00:11:02.000 --> 00:11:04.000]  叫人去買
[00:11:04.000 --> 00:11:06.000]  叫我姐姐
[00:11:06.000 --> 00:11:08.000]  或者我媽媽去買皮蛋瘦肉粥
[00:11:08.000 --> 00:11:10.000]  但我要加油炸鬼
[00:11:10.000 --> 00:11:12.000]  就在吃雲吞麵
[00:11:12.000 --> 00:11:14.000]  那時候
[00:11:14.000 --> 00:11:16.000]  因為當你病的時候
[00:11:16.000 --> 00:11:18.000]  其實你想要什麼
[00:11:18.000 --> 00:11:20.000]  又合理的話
[00:11:20.000 --> 00:11:22.000]  又不過分的話
[00:11:22.000 --> 00:11:24.000]  就會得到了
[00:11:24.000 --> 00:11:26.000]  所以大衛不如有詐
[00:11:26.000 --> 00:11:28.000]  沒想到兒子會詐餅
[00:11:28.000 --> 00:11:30.000]  於是就吩咐他的女兒
[00:11:30.000 --> 00:11:32.000]  他馬去侍候他的兄長
[00:11:32.000 --> 00:11:36.000]  當他馬去到暗戀的住處的時候
[00:11:36.000 --> 00:11:38.000]  就在他寢室之外
[00:11:38.000 --> 00:11:40.000]  帶他去做餅
[00:11:40.000 --> 00:11:42.000]  那時候兩個人的距離
[00:11:42.000 --> 00:11:44.000]  就已經近了
[00:11:44.000 --> 00:11:48.000]  暗戀看著妹妹
[00:11:48.000 --> 00:11:50.000]  就會想
[00:11:50.000 --> 00:11:52.000]  我得到了機會
[00:11:52.000 --> 00:11:54.000]  越來越近了
[00:11:54.000 --> 00:11:56.000]  於是他淫慾的心
[00:11:56.000 --> 00:11:58.000]  就越來越熾熱
[00:11:58.000 --> 00:12:00.000]  當妹妹拿餅給他的時候
[00:12:00.000 --> 00:12:02.000]  他不肯吃
[00:12:02.000 --> 00:12:04.000]  於是就吩咐人出去
[00:12:04.000 --> 00:12:06.000]  然後叫妹妹親自拿來
[00:12:06.000 --> 00:12:08.000]  第九節
[00:12:08.000 --> 00:12:10.000]  在他面前將餅從鍋裡倒出來
[00:12:10.000 --> 00:12:12.000]  卻不肯吃
[00:12:12.000 --> 00:12:14.000]  便說眾人離開我出去吧
[00:12:14.000 --> 00:12:16.000]  眾人就都離開他
[00:12:16.000 --> 00:12:18.000]  出去了
[00:12:18.000 --> 00:12:20.000]  單純的他馬
[00:12:20.000 --> 00:12:22.000]  一直在宮中
[00:12:22.000 --> 00:12:24.000]  一個女孩子
[00:12:24.000 --> 00:12:26.000]  她很單純的心
[00:12:26.000 --> 00:12:28.000]  她怎會測得透兄長
[00:12:28.000 --> 00:12:30.000]  這個這麼恐怖的心態呢
[00:12:30.000 --> 00:12:32.000]  她怎會想到
[00:12:32.000 --> 00:12:34.000]  這個哥哥會對她有詐的企圖呢
[00:12:34.000 --> 00:12:38.000]  更加不會覺得哥哥要叫人們都離開
[00:12:38.000 --> 00:12:40.000]  她沒有這個性格
[00:12:40.000 --> 00:12:42.000]  很自然地走到她的臥室當中
[00:12:42.000 --> 00:12:44.000]  我經常都這樣說
[00:12:44.000 --> 00:12:46.000]  孤男寡女共處一室
[00:12:46.000 --> 00:12:48.000]  隨時會有損失
[00:12:48.000 --> 00:12:50.000]  這都是我們
[00:12:50.000 --> 00:12:52.000]  要很留意得必
[00:12:52.000 --> 00:12:54.000]  少女們
[00:12:54.000 --> 00:12:56.000]  或者你要教你的女兒
[00:12:56.000 --> 00:12:58.000]  要小心這些事情
[00:12:58.000 --> 00:13:00.000]  要記在心中警醒自己
[00:13:00.000 --> 00:13:02.000]  暗戀草屋的面孔
[00:13:02.000 --> 00:13:04.000]  終於暴露出來
[00:13:04.000 --> 00:13:06.000]  她竟然明目張膽地
[00:13:06.000 --> 00:13:08.000]  有一個
[00:13:08.000 --> 00:13:10.000]  很不好的要求
[00:13:10.000 --> 00:13:12.000]  第十一節
[00:13:12.000 --> 00:13:14.000]  拿著餅上前給他吃
[00:13:14.000 --> 00:13:16.000]  他便拉著她馬說
[00:13:16.000 --> 00:13:18.000]  我妹妹你來與我同寢
[00:13:18.000 --> 00:13:20.000]  哇
[00:13:20.000 --> 00:13:22.000]  明目張膽啊
[00:13:22.000 --> 00:13:24.000]  你來吧 我想和你發生關係
[00:13:24.000 --> 00:13:26.000]  她馬很驚訝的
[00:13:26.000 --> 00:13:28.000]  即時作出這個拒絕
[00:13:28.000 --> 00:13:30.000]  怎可以這樣呢
[00:13:30.000 --> 00:13:32.000]  她馬說我哥哥
[00:13:32.000 --> 00:13:34.000]  不要玷污我
[00:13:34.000 --> 00:13:36.000]  以色列中人中不當這樣行
[00:13:36.000 --> 00:13:38.000]  你不要做這醜事
[00:13:38.000 --> 00:13:40.000]  你玷污了我
[00:13:40.000 --> 00:13:42.000]  我何以掩蓋我的羞恥呢
[00:13:42.000 --> 00:13:44.000]  你在以色列中
[00:13:44.000 --> 00:13:46.000]  也成了云亡人
[00:13:46.000 --> 00:13:48.000]  你可以求王他必不禁止
[00:13:48.000 --> 00:13:50.000]  我歸你
[00:13:50.000 --> 00:13:52.000]  留意到她提醒了幾點
[00:13:52.000 --> 00:13:54.000]  第一 你是我哥哥
[00:13:54.000 --> 00:13:56.000]  哥哥怎可以對妹妹這樣呢
[00:13:56.000 --> 00:13:58.000]  而且你這樣做
[00:13:58.000 --> 00:14:00.000]  這件事是什麼
[00:14:00.000 --> 00:14:02.000]  是一件醜事來的
[00:14:02.000 --> 00:14:04.000]  在亂倫的行為
[00:14:04.000 --> 00:14:06.000]  在民族之中
[00:14:06.000 --> 00:14:08.000]  絕對不能有這件事
[00:14:08.000 --> 00:14:10.000]  如果我受辱的時候
[00:14:10.000 --> 00:14:12.000]  是會成為我很大的傷害
[00:14:12.000 --> 00:14:14.000]  而且這件醜事
[00:14:14.000 --> 00:14:16.000]  必定會傳揚出去的
[00:14:16.000 --> 00:14:18.000]  況且
[00:14:18.000 --> 00:14:20.000]  這件這麼不合理的事
[00:14:20.000 --> 00:14:22.000]  你這樣做的時候
[00:14:22.000 --> 00:14:24.000]  你就是云亡人
[00:14:24.000 --> 00:14:26.000]  她馬很清楚指出
[00:14:26.000 --> 00:14:28.000]  她更加施以緩兵之計
[00:14:28.000 --> 00:14:30.000]  說不如這樣吧
[00:14:30.000 --> 00:14:32.000]  你直接向父王大衛
[00:14:32.000 --> 00:14:34.000]  來大衛去求他
[00:14:34.000 --> 00:14:36.000]  把我嫁給你吧
[00:14:36.000 --> 00:14:38.000]  王是會答應的
[00:14:38.000 --> 00:14:40.000]  是沒有問題的
[00:14:40.000 --> 00:14:42.000]  但是這一切的話
[00:14:42.000 --> 00:14:44.000]  怎能夠進去
[00:14:44.000 --> 00:14:46.000]  已經被情慾核製住
[00:14:46.000 --> 00:14:48.000]  充分了她內心的
[00:14:48.000 --> 00:14:50.000]  就是暗戀
[00:14:50.000 --> 00:14:52.000]  竟然將她強暴了
[00:14:52.000 --> 00:14:54.000]  第十四節
[00:14:54.000 --> 00:14:56.000]  但暗戀不肯聽她的話
[00:14:56.000 --> 00:14:58.000]  因比她大力
[00:14:58.000 --> 00:15:00.000]  她就掂辱
[00:15:00.000 --> 00:15:02.000]  就掂辱她與她同寢
[00:15:02.000 --> 00:15:04.000]  即是將她強姦了
[00:15:04.000 --> 00:15:06.000]  好了
[00:15:06.000 --> 00:15:08.000]  這裡給我們一個提醒
[00:15:08.000 --> 00:15:10.000]  這裡經常有眼目的情慾
[00:15:10.000 --> 00:15:12.000]  然後眼目的情慾
[00:15:12.000 --> 00:15:14.000]  我們看了好像沒什麼
[00:15:14.000 --> 00:15:16.000]  但是會成為一個毒素
[00:15:16.000 --> 00:15:18.000]  存留在我們的內心裡面
[00:15:18.000 --> 00:15:20.000]  好了 我們繼續去做這些事的時候
[00:15:20.000 --> 00:15:22.000]  慢慢慢慢就會變成行動
[00:15:22.000 --> 00:15:24.000]  這時候你看看
[00:15:24.000 --> 00:15:26.000]  暗戀是看外貌的
[00:15:26.000 --> 00:15:28.000]  覺得她很漂亮
[00:15:28.000 --> 00:15:30.000]  但這只是眼目的情慾
[00:15:30.000 --> 00:15:32.000]  但是覺得她漂亮
[00:15:32.000 --> 00:15:34.000]  甚至可能有美好的新段
[00:15:34.000 --> 00:15:36.000]  但是不要忘記
[00:15:36.000 --> 00:15:38.000]  她們是沒有真正的感情的
[00:15:38.000 --> 00:15:40.000]  兩個人從來沒有談過情
[00:15:40.000 --> 00:15:42.000]  說過愛
[00:15:42.000 --> 00:15:44.000]  故此暗戀擁有的不是愛
[00:15:44.000 --> 00:15:46.000]  只是慾
[00:15:46.000 --> 00:15:48.000]  而且更加用心術不正的人
[00:15:48.000 --> 00:15:52.000]  從旁而入去推波助瀾
[00:15:52.000 --> 00:15:54.000]  出謀獻計當然是奸計
[00:15:54.000 --> 00:15:58.000]  這樣只會加速了暗戀的犯罪
[00:15:58.000 --> 00:16:00.000]  我們會不會有時候
[00:16:00.000 --> 00:16:04.000]  都陷在類似這樣的事態裡面呢?
[00:16:04.000 --> 00:16:06.000]  如果我們長期看一些不良的網頁
[00:16:06.000 --> 00:16:08.000]  雜誌
[00:16:08.000 --> 00:16:10.000]  我們就會不斷的吸收一些毒素
[00:16:10.000 --> 00:16:14.000]  再有一些不信的人誘餌我們
[00:16:14.000 --> 00:16:16.000]  罪就會屢應外合
[00:16:16.000 --> 00:16:20.000]  這只會使我們陷在更大的深淵裡面
[00:16:20.000 --> 00:16:22.000]  我曾經分享過
[00:16:22.000 --> 00:16:24.000]  我們來到英國其實都好了很多
[00:16:24.000 --> 00:16:28.000]  試探某個程度是少了的
[00:16:28.000 --> 00:16:30.000]  在香港那些報攤
[00:16:30.000 --> 00:16:32.000]  那些書刊
[00:16:32.000 --> 00:16:34.000]  很多色情的刊物
[00:16:34.000 --> 00:16:36.000]  英國應該是沒有吧
[00:16:36.000 --> 00:16:38.000]  還有我們這些不懂電腦的人
[00:16:38.000 --> 00:16:40.000]  是不懂上網的
[00:16:40.000 --> 00:16:44.000]  所以就不會陷在色情網站裡面
[00:16:44.000 --> 00:16:46.000]  在這方面就很厲害
[00:16:46.000 --> 00:16:48.000]  可能會上很多的網頁帶他們去看
[00:16:48.000 --> 00:16:50.000]  所以為什麼在香港那些
[00:16:50.000 --> 00:16:52.000]  以前只有十幾年前
[00:16:52.000 --> 00:16:56.000]  那些色情電影院全部都給了教堂呢?
[00:16:56.000 --> 00:16:58.000]  因為都不需要上戲院去看
[00:16:58.000 --> 00:17:00.000]  我們這些不懂電腦的人
[00:17:00.000 --> 00:17:01.000]  很感恩的
[00:17:01.000 --> 00:17:03.000]  某個程度是成為一個祝福
[00:17:03.000 --> 00:17:04.000]  所以我們要小心
[00:17:04.000 --> 00:17:07.000]  眼目的情慾就會引誘我們犯錯
[00:17:07.000 --> 00:17:10.000]  我們接著看第二個男士的心
[00:17:10.000 --> 00:17:12.000]  就是凶狠的心
[00:17:12.000 --> 00:17:14.000]  這是說什麼呢?
[00:17:14.000 --> 00:17:16.000]  暗戀做了這件事之後
[00:17:16.000 --> 00:17:18.000]  強暴自己妹妹
[00:17:18.000 --> 00:17:21.000]  竟然出了一個
[00:17:21.000 --> 00:17:24.000]  我們意料之外的反差
[00:17:24.000 --> 00:17:26.000]  這個反差是什麼呢?
[00:17:26.000 --> 00:17:29.000]  我們看看第十三章第十五節
[00:17:29.000 --> 00:17:32.000]  隨後暗戀極其恨他
[00:17:32.000 --> 00:17:35.000]  那恨他的心比先前愛他的心更深
[00:17:35.000 --> 00:17:38.000]  對他說你起來去吧
[00:17:38.000 --> 00:17:40.000]  大家讀過這段經文的時候
[00:17:40.000 --> 00:17:42.000]  會覺得有點奇怪嗎?
[00:17:42.000 --> 00:17:44.000]  你一直都這麼喜歡這個妹妹
[00:17:44.000 --> 00:17:45.000]  現在你得到她了
[00:17:45.000 --> 00:17:47.000]  但是為什麼會突然之間
[00:17:47.000 --> 00:17:48.000]  你這麼恨她
[00:17:48.000 --> 00:17:51.000]  還要趕她走呢?
[00:17:51.000 --> 00:17:54.000]  其實暗戀的慾望得逞之後
