
[00:00:00.000 --> 00:00:07.000]  我們都知道有一句話叫做病蟲
[00:03:13.000 --> 00:03:14.000]  我們相信了主耶穌
[00:03:14.000 --> 00:03:17.000]  是從神那裡拆來的救主
[00:03:17.000 --> 00:03:20.000]  救我們脫離了我們自己的罪
[00:03:20.000 --> 00:03:23.000]  救我們脫離這個邪惡的世代
[00:03:23.000 --> 00:03:25.000]  雖然我們現在還活在這個世代當中
[00:03:25.000 --> 00:03:27.000]  但是我們從加拿大書
[00:03:27.000 --> 00:03:28.000]  我們從菲律賓書裡面
[00:03:28.000 --> 00:03:30.000]  我們知道神救我們
[00:03:30.000 --> 00:03:32.000]  他已經給我們那個能力
[00:03:32.000 --> 00:03:33.000]  我們可以勝過
[00:03:33.000 --> 00:03:35.000]  從這個世界上來的罪
[00:03:35.000 --> 00:03:36.000]  我們能夠抵擋
[00:03:36.000 --> 00:03:39.000]  從這個世界上來的罪
[00:03:39.000 --> 00:03:40.000]  你們姐妹你相信嗎
[00:03:40.000 --> 00:03:42.000]  你有沒有經歷過這件事情
[00:03:42.000 --> 00:03:44.000]  因為我們信了主耶穌之後
[00:03:44.000 --> 00:03:46.000]  聖靈就進到我們裡面
[00:03:46.000 --> 00:03:47.000]  我們靠著神的大能
[00:03:47.000 --> 00:03:49.000]  我自己在聖經上面看
[00:03:49.000 --> 00:03:50.000]  他常常講到保羅
[00:03:50.000 --> 00:03:51.000]  特別是保羅
[00:03:51.000 --> 00:03:52.000]  當他講到聖靈
[00:03:52.000 --> 00:03:54.000]  講到神的大能的時候
[00:03:54.000 --> 00:03:56.000]  其實他就是指的聖靈
[00:03:56.000 --> 00:03:59.000]  就是指的聖靈在我們裡面
[00:03:59.000 --> 00:04:01.000]  那麼當我們信了主耶穌之後
[00:04:01.000 --> 00:04:04.000]  當我們有了這些事情之後
[00:04:04.000 --> 00:04:05.000]  那麼我們繼續的
[00:04:05.000 --> 00:04:07.000]  要在教會裡面成長
[00:04:07.000 --> 00:04:09.000]  我們繼續的要走這一條路
[00:04:09.000 --> 00:04:13.000]  所謂的成聖的道路
[00:04:13.000 --> 00:04:16.000]  英文就是Sanctification
[00:04:16.000 --> 00:04:19.000]  那我們是要繼續走下去的
[00:04:19.000 --> 00:04:21.000]  當我們信了主之後
[00:04:21.000 --> 00:04:23.000]  從禮福所說第四章十七節
[00:04:23.000 --> 00:04:25.000]  一直到第二十四節那邊
[00:04:25.000 --> 00:04:26.000]  第一件事情就是要告訴我們
[00:04:26.000 --> 00:04:29.000]  要脫去我們舊的衣服
[00:04:29.000 --> 00:04:31.000]  就是要把我們身上原來
[00:04:31.000 --> 00:04:33.000]  我們原來人的那個樣子
[00:04:33.000 --> 00:04:35.000]  我們原來人在主裡面
[00:04:35.000 --> 00:04:38.000]  其實活在這個世界上
[00:04:38.000 --> 00:04:41.000]  存在一個虛妄的形式
[00:04:41.000 --> 00:04:42.000]  在第十八節他說
[00:04:42.000 --> 00:04:43.000]  他們的心地昏昧
[00:04:43.000 --> 00:04:45.000]  與神所賜的生命隔絕了
[00:04:45.000 --> 00:04:47.000]  都因自己無知心力剛硬
[00:04:47.000 --> 00:04:49.000]  良心既然上進
[00:04:49.000 --> 00:04:50.000]  就放縱私欲
[00:04:50.000 --> 00:04:52.000]  貪行種種的污穢
[00:04:52.000 --> 00:04:56.000]  我們以前就是那個樣子
[00:04:56.000 --> 00:04:57.000]  他就告訴我們
[00:04:57.000 --> 00:04:58.000]  當我們信了主之後
[00:04:58.000 --> 00:05:00.000]  第一件事情就是要把這些舊的
[00:05:00.000 --> 00:05:05.000]  好像衣服一樣把它脫去
[00:05:05.000 --> 00:05:06.000]  很有意思的
[00:05:06.000 --> 00:05:08.000]  保羅沒有講其他的事情
[00:05:08.000 --> 00:05:10.000]  第一件事情就在二十五節
[00:05:10.000 --> 00:05:14.000]  我們要脫去的就是謊言
[00:05:14.000 --> 00:05:16.000]  就是虛妄的話
[00:05:16.000 --> 00:05:17.000]  或者是英文
[00:05:17.000 --> 00:05:20.000]  有的英文翻譯叫做worthless
[00:05:20.000 --> 00:05:24.000]  一點用處都沒有的話
[00:05:24.000 --> 00:05:26.000]  保羅教訓我們脫去舊的
[00:05:26.000 --> 00:05:27.000]  要穿上新的
[00:05:27.000 --> 00:05:29.000]  因為我們已經在基督裡了
[00:05:29.000 --> 00:05:30.000]  弟兄姊妹
[00:05:30.000 --> 00:05:31.000]  你真的是要想想
[00:05:31.000 --> 00:05:32.000]  第一件事情
[00:05:32.000 --> 00:05:35.000]  他告訴我們要棄絕謊言
[00:05:35.000 --> 00:05:37.000]  你有沒有說過謊啊
[00:05:37.000 --> 00:05:38.000]  想想看
[00:05:38.000 --> 00:05:41.000]  也許剛剛才講過
[00:05:41.000 --> 00:05:43.000]  也許昨天才講過
[00:05:43.000 --> 00:05:45.000]  我們每一個人都會說謊
[00:05:45.000 --> 00:05:46.000]  有很多人認為他說
[00:05:46.000 --> 00:05:49.000]  說謊是我們人的第二天性
[00:05:49.000 --> 00:05:52.000]  有的人說是第一天性
[00:05:52.000 --> 00:05:53.000]  我不知道
[00:05:53.000 --> 00:05:55.000]  但是我想第一天性是驕傲
[00:05:55.000 --> 00:05:57.000]  第二天性就是說謊
[00:05:57.000 --> 00:05:58.000]  弟兄姊妹
[00:05:58.000 --> 00:05:59.000]  想想看
[00:05:59.000 --> 00:06:05.000]  你有沒有說過謊
[00:06:05.000 --> 00:06:08.000]  我們每一個人都說過謊
[00:06:08.000 --> 00:06:09.000]  我們再想一想
[00:06:09.000 --> 00:06:15.000]  我為什麼會說謊
[00:06:15.000 --> 00:06:16.000]  你知道當我們說謊的時候
[00:06:16.000 --> 00:06:19.000]  多半是為了自己的利益
[00:06:19.000 --> 00:06:21.000]  我們說謊的時候
[00:06:21.000 --> 00:06:24.000]  多半是為了掩飾自己的錯誤
[00:06:24.000 --> 00:06:25.000]  我們說謊的時候
[00:06:25.000 --> 00:06:28.000]  多半是為了掩飾自己的短處
[00:06:28.000 --> 00:06:31.000]  就像聖經裡面講的說
[00:06:31.000 --> 00:06:34.000]  我們是以自己為中心
[00:06:34.000 --> 00:06:35.000]  弟兄姊妹
[00:06:35.000 --> 00:06:37.000]  我們還要再想想
[00:06:37.000 --> 00:06:42.000]  我們是不是繼續的說謊
[00:06:42.000 --> 00:06:45.000]  因為我們是以謊言開始
[00:06:45.000 --> 00:06:47.000]  因為你是以謊言開始的
[00:06:47.000 --> 00:06:50.000]  所以你後面就要用一串的謊言
[00:06:50.000 --> 00:06:51.000]  來遮蓋
[00:06:51.000 --> 00:06:54.000]  來掩飾你自己前面所講的謊言
[00:06:54.000 --> 00:06:55.000]  講久了之後
[00:06:55.000 --> 00:06:57.000]  都會出問題的
[00:06:57.000 --> 00:06:58.000]  對不對
[00:06:58.000 --> 00:07:00.000]  這就是我們人所碰到的事情
[00:07:00.000 --> 00:07:01.000]  對不對
[00:07:01.000 --> 00:07:04.000]  因為我們是從謊言開始的
[00:07:04.000 --> 00:07:05.000]  我們人際之間
[00:07:05.000 --> 00:07:08.000]  真的是我們人際之間的來往
[00:07:08.000 --> 00:07:09.000]  常常為了
[00:07:09.000 --> 00:07:11.000]  英文在詩篇裡面講的說
[00:07:11.000 --> 00:07:13.000]  Selfish game
[00:07:13.000 --> 00:07:15.000]  就是為了自己的
[00:07:15.000 --> 00:07:17.000]  所要得到的利益
[00:07:17.000 --> 00:07:18.000]  所以我們很多時候
[00:07:18.000 --> 00:07:21.000]  我們不說真話的
[00:07:21.000 --> 00:07:23.000]  我不需要舉個例子
[00:07:23.000 --> 00:07:25.000]  那麼你們自己會知道的
[00:07:25.000 --> 00:07:27.000]  我自己也曉得
[00:07:27.000 --> 00:07:28.000]  那麼我們在教會裡面
[00:07:28.000 --> 00:07:30.000]  其實也碰得到
[00:07:30.000 --> 00:07:31.000]  這是第一件事情
[00:07:31.000 --> 00:07:32.000]  第二個經文是在
[00:07:32.000 --> 00:07:37.000]  雅各書第一章第22節到第26節
[00:07:37.000 --> 00:07:43.000]  雅各書第一章22節到26節
[00:07:43.000 --> 00:07:45.000]  如果你有聖經的話
[00:07:45.000 --> 00:07:51.000]  請你翻到雅各書第一章22節到26節
[00:07:51.000 --> 00:07:52.000]  我們等一下
[00:07:52.000 --> 00:07:53.000]  在這邊看到了
[00:07:53.000 --> 00:07:55.000]  然後我們一起來念好不好
[00:07:55.000 --> 00:07:58.000]  從22節念到26節
[00:07:58.000 --> 00:07:59.000]  我們一起來
[00:07:59.000 --> 00:08:02.000]  只是你們要行道
[00:08:02.000 --> 00:08:03.000]  不要單單聽道
[00:08:03.000 --> 00:08:05.000]  自己欺哄自己
[00:08:05.000 --> 00:08:08.000]  因為聽道而不行道的
[00:08:08.000 --> 00:08:10.000]  就像人對著鏡子看
[00:08:10.000 --> 00:08:12.000]  自己本來的面目
[00:08:12.000 --> 00:08:14.000]  看見走後
[00:08:14.000 --> 00:08:17.000]  隨即忘了他的相貌如何
[00:08:17.000 --> 00:08:19.000]  唯有詳細查看
[00:08:19.000 --> 00:08:22.000]  那全被使人自由之律法的
[00:08:22.000 --> 00:08:24.000]  並且時常如此
[00:08:24.000 --> 00:08:27.000]  這人既不是聽了就忘
[00:08:27.000 --> 00:08:29.000]  乃是實在行出來
[00:08:29.000 --> 00:08:31.000]  就在他所行的事上
[00:08:31.000 --> 00:08:33.000]  必然得福
[00:08:33.000 --> 00:08:36.000]  若有人自以為虔誠
[00:08:36.000 --> 00:08:38.000]  卻不勒住他的舌頭
[00:08:38.000 --> 00:08:40.000]  反欺哄自己的心
[00:08:40.000 --> 00:08:43.000]  這人的虔誠是虛的
[00:08:43.000 --> 00:08:45.000]  在這裡
[00:08:45.000 --> 00:08:47.000]  聖經上讓我們看見
[00:08:47.000 --> 00:08:50.000]  為什麼我們基督徒的言語很重要
[00:08:50.000 --> 00:08:52.000]  這一段經文讓我們看見
[00:08:52.000 --> 00:08:54.000]  基督徒的言語
[00:08:54.000 --> 00:08:58.000]  反映出我們是一個什麼樣的基督徒
[00:08:58.000 --> 00:09:01.000]  在這裡他講有兩個不同的
[00:09:01.000 --> 00:09:06.000]  一個是專門聽道的
[00:09:06.000 --> 00:09:08.000]  但是卻不行道
[00:09:08.000 --> 00:09:14.000]  另外一個是聽得道又行道的
[00:09:14.000 --> 00:09:16.000]  我們的的確確
[00:09:16.000 --> 00:09:19.000]  我們應該做一個行道的人
[00:09:19.000 --> 00:09:22.000]  不要只是做一個聽道的人
[00:09:22.000 --> 00:09:24.000]  雅各在這裡告訴我們
[00:09:24.000 --> 00:09:34.000]  這個是叫做自己欺騙自己
[00:09:34.000 --> 00:09:36.000]  雅各他也舉一個例子
[00:09:36.000 --> 00:09:37.000]  他用一個鏡子
[00:09:37.000 --> 00:09:40.000]  他說因為人如果只是聽道
[00:09:40.000 --> 00:09:41.000]  但不行道
[00:09:41.000 --> 00:09:44.000]  他就像一個人對著鏡子看
[00:09:44.000 --> 00:09:46.000]  看他自己本來的面貌
[00:09:46.000 --> 00:09:50.000]  看過之後馬上就忘了自己原來的樣子
[00:09:50.000 --> 00:09:51.000]  你們照不照鏡子
[00:09:51.000 --> 00:09:56.000]  我知道男的不太喜歡照鏡子對不對
[00:09:56.000 --> 00:09:58.000]  你有沒有像雅各所說的
[00:09:58.000 --> 00:10:04.000]  照完鏡子之後走了就忘記你原來的樣子
[00:10:04.000 --> 00:10:06.000]  在這裡他就告訴我們
[00:10:06.000 --> 00:10:09.000]  他說當我們只聽道不行道
[00:10:09.000 --> 00:10:11.000]  就好像一個人看了鏡子
[00:10:11.000 --> 00:10:13.000]  看見自己本來的相貌
[00:10:13.000 --> 00:10:17.000]  但是看完了之後就忘了他自己是什麼樣子
[00:10:17.000 --> 00:10:24.000]  唯有詳細查看並且時常遵行
[00:10:24.000 --> 00:10:27.000]  他在這裡有一個句子很有意思
[00:10:27.000 --> 00:10:32.000]  查看那全被使人自由之律法的
[00:10:32.000 --> 00:10:34.000]  並且時常如此
[00:10:34.000 --> 00:10:36.000]  這人既不是聽了就忘
[00:10:36.000 --> 00:10:39.000]  乃是實在行出來
[00:10:39.000 --> 00:10:42.000]  就在他所行的事上必然得福
[00:10:42.000 --> 00:10:45.000]  我剛才念的是新義版本
[00:10:45.000 --> 00:10:47.000]  在這裡他就告訴我們
[00:10:47.000 --> 00:10:48.000]  不是聽了就忘
[00:10:48.000 --> 00:10:55.000]  而是行出來就必因他所做的得福
[00:10:55.000 --> 00:10:57.000]  接下去他就跳到了二十六節
[00:10:57.000 --> 00:11:01.000]  他說若有人認為自己是虔誠的
[00:11:01.000 --> 00:11:06.000]  這個字在英文裡面翻譯成religious
[00:11:06.000 --> 00:11:09.000]  就是宗教熱誠
[00:11:09.000 --> 00:11:13.000]  他說如果一個人認為他是一個虔誠的
[00:11:13.000 --> 00:11:14.000]  他是一個殊靈的人
[00:11:14.000 --> 00:11:17.000]  但是他卻不勒住他的舌頭
[00:11:17.000 --> 00:11:19.000]  他是欺騙他自己
[00:11:19.000 --> 00:11:22.000]  他的虔誠是虛的
[00:11:22.000 --> 00:11:24.000]  換句話講
[00:11:24.000 --> 00:11:27.000]  一個只聽道而不行道的人
[00:11:27.000 --> 00:11:32.000]  他在原理上他不管制他自己
[00:11:32.000 --> 00:11:36.000]  這個人是欺騙他自己
[00:11:36.000 --> 00:11:39.000]  唯一的就是讓人看見
[00:11:39.000 --> 00:11:43.000]  他只是一個披上宗教外衣的一個人
[00:11:43.000 --> 00:11:46.000]  他說這個人的虔誠是虛的
[00:11:46.000 --> 00:11:49.000]  我們真的是應該想想
[00:11:49.000 --> 00:11:52.000]  聖經上的話都是真實的
[00:11:52.000 --> 00:11:55.000]  聖經上的話真的是像一把兩刃的利劍
[00:11:55.000 --> 00:11:59.000]  我們要在這個劍的刺透之下
[00:11:59.000 --> 00:12:01.000]  我們要想一想
[00:12:01.000 --> 00:12:06.000]  是不是很注重我們外面的行為
[00:12:06.000 --> 00:12:09.000]  特別當我們在人面前的時候
[00:12:09.000 --> 00:12:12.000]  但是我們常常卻忽略了
[00:12:12.000 --> 00:12:14.000]  我們在行為上
[00:12:14.000 --> 00:12:17.000]  我們在行為上很小心謹慎
[00:12:17.000 --> 00:12:20.000]  我們希望人看見我們的善行
[00:12:20.000 --> 00:12:21.000]  有沒有啊
[00:12:21.000 --> 00:12:22.000]  我們很多時候
[00:12:22.000 --> 00:12:25.000]  我們不知覺的我們會做這些事情
[00:12:25.000 --> 00:12:27.000]  但是我們在言語上
[00:12:27.000 --> 00:12:29.000]  我們卻很放縱
[00:12:29.000 --> 00:12:31.000]  我們卻隨隨便便
[00:12:31.000 --> 00:12:34.000]  我們卻任意說話
[00:12:34.000 --> 00:12:36.000]  你們有沒有注意到
[00:12:36.000 --> 00:12:38.000]  你知道人在一起講話的時候
[00:12:38.000 --> 00:12:41.000]  你知道在聖經上告訴我們說
[00:12:41.000 --> 00:12:45.000]  這個以淫詞妄語和嬉笑的話都不相宜
[00:12:45.000 --> 00:12:47.000]  就是不能講的
[00:12:47.000 --> 00:12:49.000]  過去有人當我講這些事情的時候
[00:12:49.000 --> 00:12:50.000]  他們就說
[00:12:50.000 --> 00:12:56.000]  難道我們基督徒不能開玩笑嗎
[00:12:56.000 --> 00:12:58.000]  基督徒能不能開玩笑
[00:12:58.000 --> 00:12:59.000]  我自己是覺得
[00:12:59.000 --> 00:13:01.000]  你知道照我們人的本相
[00:13:01.000 --> 00:13:03.000]  當你跟一群人在一起的時候
[00:13:03.000 --> 00:13:06.000]  那麼那個淫詞妄語和嬉笑的話
[00:13:06.000 --> 00:13:07.000]  那個嬉笑的話
[00:13:07.000 --> 00:13:10.000]  就是很粗俗的那種笑話
[00:13:10.000 --> 00:13:14.000]  很多時候跟前面的淫詞妄語是有關係的
[00:13:14.000 --> 00:13:15.000]  你就會發現
[00:13:15.000 --> 00:13:18.000]  你知道當一個人開始的時候
[00:13:18.000 --> 00:13:20.000]  接著就會來了
[00:13:20.000 --> 00:13:21.000]  然後一直走下坡
[00:13:21.000 --> 00:13:23.000]  越來越厲害
[00:13:23.000 --> 00:13:26.000]  這就是我們人的光景
[00:13:26.000 --> 00:13:30.000]  我們很多時候不注意這些事情
[00:13:30.000 --> 00:13:36.000]  那麼夫妻之間的對話特別明顯
[00:13:36.000 --> 00:13:40.000]  剛才我們看見雅各書第一章25節那邊講到說
[00:13:40.000 --> 00:13:42.000]  使人自由的律法
[00:13:42.000 --> 00:13:44.000]  然後接下去他就說
[00:13:44.000 --> 00:13:48.000]  在他所行的事上必然得福
[00:13:48.000 --> 00:13:51.000]  你知道夫妻之間的爭鬧
[00:13:51.000 --> 00:13:55.000]  很多時候都是會埋怨對方
[00:13:55.000 --> 00:14:02.000]  因為如果你請他們把對方的錯誤寫下來的話
[00:14:02.000 --> 00:14:05.000]  寫得之快啊
[00:14:05.000 --> 00:14:07.000]  然後一個page還不夠
[00:14:07.000 --> 00:14:12.000]  還是說牧師你再給我一張page好不好
[00:14:12.000 --> 00:14:17.000]  我真的請他們做過這種事情
[00:14:17.000 --> 00:14:18.000]  然後你說
[00:14:18.000 --> 00:14:21.000]  你把你自己的錯誤寫下來
[00:14:21.000 --> 00:14:25.000]  你知道他寫幾個page嗎
[00:14:25.000 --> 00:14:28.000]  只有一行而已
[00:14:28.000 --> 00:14:30.000]  我說難道你沒有錯誤嗎
[00:14:30.000 --> 00:14:33.000]  哎呀想不起來啊
[00:14:33.000 --> 00:14:34.000]  我說OK
[00:14:34.000 --> 00:14:36.000]  所以都是對方的錯對不對
[00:14:36.000 --> 00:14:38.000]  都是對方的錯嘛
[00:14:38.000 --> 00:14:41.000]  所以我們常常會埋怨
[00:14:41.000 --> 00:14:43.000]  因為對方所做的事情
[00:14:43.000 --> 00:14:47.000]  因為他所做的事情導致我這樣子說話
[00:14:47.000 --> 00:14:48.000]  因為他所做的事情
[00:14:48.000 --> 00:14:52.000]  所以我今天才會做這件事情
[00:14:52.000 --> 00:14:54.000]  真的是這樣子
[00:14:54.000 --> 00:14:59.000]  中美中外完全一樣
[00:14:59.000 --> 00:15:01.000]  我看一個美國的counselor
[00:15:01.000 --> 00:15:04.000]  他寫了一本書
[00:15:04.000 --> 00:15:05.000]  他就講
[00:15:05.000 --> 00:15:08.000]  他說他也是這樣子叫這些人寫
[00:15:08.000 --> 00:15:10.000]  他說那真的是
[00:15:10.000 --> 00:15:13.000]  他說你可不可以再給我一個page
[00:15:13.000 --> 00:15:15.000]  他的錯很多
[00:15:15.000 --> 00:15:17.000]  那你的錯呢
[00:15:17.000 --> 00:15:19.000]  想不起來啊
[00:15:19.000 --> 00:15:21.000]  哎呀擠啊擠啊擠了個半天
[00:15:21.000 --> 00:15:26.000]  一項兩項
[00:15:26.000 --> 00:15:28.000]  結果怎麼樣
[00:15:28.000 --> 00:15:30.000]  結果兩個人在一起的時候
[00:15:30.000 --> 00:15:32.000]  越想越怎麼樣啊
[00:15:32.000 --> 00:15:35.000]  越氣
[00:15:35.000 --> 00:15:37.000]  是不是這樣子啊
[00:15:37.000 --> 00:15:39.000]  真的是這樣子
[00:15:39.000 --> 00:15:42.000]  然後我們上次我們也提到
[00:15:42.000 --> 00:15:48.000]  我們看一下《一夫所述》第四章三十一節
[00:15:48.000 --> 00:15:52.000]  《一夫所述》第四章三十一節
[00:15:52.000 --> 00:15:56.000]  在那裡他告訴我們
[00:15:56.000 --> 00:15:58.000]  他說一切的苦毒
[00:15:58.000 --> 00:15:59.000]  惱恨
[00:15:59.000 --> 00:16:00.000]  憤怒
[00:16:00.000 --> 00:16:01.000]  嚷鬧
[00:16:01.000 --> 00:16:02.000]  毀謗
[00:16:02.000 --> 00:16:04.000]  並一切的惡毒
[00:16:04.000 --> 00:16:06.000]  那個小字叫做陰毒
[00:16:06.000 --> 00:16:09.000]  都當從你們中間除掉
[00:16:09.000 --> 00:16:10.000]  真的是我告訴你
[00:16:10.000 --> 00:16:12.000]  我們人就是這樣子
[00:16:12.000 --> 00:16:14.000]  你想的都是對方的錯
[00:16:14.000 --> 00:16:15.000]  對不對
[00:16:15.000 --> 00:16:18.000]  所以都是他的問題
[00:16:18.000 --> 00:16:20.000]  到最後是怎麼樣
[00:16:20.000 --> 00:16:21.000]  越想越氣
[00:16:21.000 --> 00:16:23.000]  心裡面的那些苦毒
[00:16:23.000 --> 00:16:25.000]  那些惱恨
[00:16:25.000 --> 00:16:26.000]  憤怒
[00:16:26.000 --> 00:16:27.000]  嚷鬧
[00:16:27.000 --> 00:16:28.000]  毀謗
[00:16:28.000 --> 00:16:30.000]  全部都出爐了
[00:16:30.000 --> 00:16:31.000]  從哪裡出來
[00:16:31.000 --> 00:16:34.000]  從嘴巴裡面出來
[00:16:34.000 --> 00:16:37.000]  最後兩個人就是惡言相向
[00:16:37.000 --> 00:16:41.000]  有的時候你知道讓我坐在旁邊旁觀的人
[00:16:41.000 --> 00:16:45.000]  我都覺得有點臉紅
[00:16:45.000 --> 00:16:48.000]  我都有點覺得不好意思
[00:16:48.000 --> 00:16:52.000]  什麼話都說得出來的
[00:16:52.000 --> 00:16:56.000]  這些人說他們自己是基督徒
[00:16:56.000 --> 00:16:58.000]  我有的時候常常在想
[00:16:58.000 --> 00:16:59.000]  我就跟神禱告
[00:16:59.000 --> 00:17:03.000]  我說神啊 It's my fault
[00:17:03.000 --> 00:17:08.000]  我說我沒有好好的教他們
[00:17:08.000 --> 00:17:11.000]  真的是旁若無人
[00:17:11.000 --> 00:17:14.000]  我可以給你們很多很多的例子
[00:17:14.000 --> 00:17:16.000]  我有一次坐在汽車裡面
[00:17:16.000 --> 00:17:17.000]  因為我們去接這個人
[00:17:17.000 --> 00:17:20.000]  他被關到警察局裡面去了
[00:17:20.000 --> 00:17:22.000]  我們去接這個人
[00:17:22.000 --> 00:17:23.000]  一坐上車
[00:17:23.000 --> 00:17:25.000]  兩個人就來了
[00:17:25.000 --> 00:17:27.000]  那個講出來的話
[00:17:27.000 --> 00:17:31.000]  我一生都沒有用過的
[00:17:31.000 --> 00:17:33.000]  彼此的對罵
[00:17:33.000 --> 00:17:36.000]  坐在車子裡面真的很累
[00:17:36.000 --> 00:17:39.000]  窗子又是關起來的
[00:17:39.000 --> 00:17:40.000]  我就跟他們講
[00:17:40.000 --> 00:17:43.000]  我說你要不要把窗戶打開
[00:17:43.000 --> 00:17:45.000]  他們一面開車
[00:17:45.000 --> 00:17:47.000]  太太一面開車就說
[00:17:47.000 --> 00:17:48.000]  對不起啊
[00:17:48.000 --> 00:17:54.000]  他說我們忘記了你在車子裡面
[00:17:54.000 --> 00:17:59.000]  你能夠看見人的真相
[00:17:59.000 --> 00:18:01.000]  弟兄姊妹
[00:18:01.000 --> 00:18:02.000]  他在這裡告訴我們說
[00:18:02.000 --> 00:18:05.000]  他說使人自由的律法
[00:18:05.000 --> 00:18:06.000]  很多時候
