
[00:00:00.000 --> 00:00:02.080]  好,今日我會同大家分享一個題目,
[00:03:37.080 --> 00:03:39.080]  飛鳥來吃盡鳥,
[00:03:39.080 --> 00:03:42.120]  有落在土前石頭地上的,
[00:03:42.120 --> 00:03:45.080]  土技不深,百秒最快。
[00:03:45.080 --> 00:03:47.080]  日頭出來一曬,
[00:03:47.080 --> 00:03:49.960]  因為沒有根就孤端了,
[00:03:49.960 --> 00:03:51.960]  有落在荊棘裏的,
[00:03:51.960 --> 00:03:55.280]  荊棘長起來把他擠住了,
[00:03:55.280 --> 00:03:57.680]  又有落在好土裏的,
[00:03:57.680 --> 00:04:00.080]  就結實,有一百倍的,
[00:04:00.080 --> 00:04:02.960]  有六十倍的,有三十倍的,
[00:04:02.960 --> 00:04:05.960]  有耳可聽的,就應當聽。」
[00:04:05.960 --> 00:04:09.800]  這裡很清楚講到有一個人出去殺種,
[00:04:09.800 --> 00:04:14.000]  原來意思是看有一個殺種的人出去殺種,
[00:04:14.000 --> 00:04:18.720]  我相信那時剛剛附近有一個田地,
[00:04:18.720 --> 00:04:21.000]  剛剛有一個人來殺種,
[00:04:21.000 --> 00:04:23.720]  於是耶穌就拿一個他們可以看到,
[00:04:23.720 --> 00:04:25.720]  或者他們很熟悉的事物,
[00:04:25.720 --> 00:04:28.400]  來講解一個深奧的道理,
[00:04:28.400 --> 00:04:30.760]  那時我們會很快有反應的,
[00:04:30.760 --> 00:04:33.320]  講四種的土壤,
[00:04:33.320 --> 00:04:35.320]  究竟我是哪種呢?
[00:04:35.320 --> 00:04:37.320]  不用這麼快對號入座,
[00:04:37.320 --> 00:04:40.320]  我告訴大家,一會兒我會詳細解釋,
[00:04:40.320 --> 00:04:42.920]  其實可能我們在不同時段裏面,
[00:04:42.920 --> 00:04:44.920]  我們可能是不同的土壤,
[00:04:44.920 --> 00:04:47.720]  你不是一生都是一種的土壤,
[00:04:47.720 --> 00:04:49.720]  我們先看第一種的土壤,
[00:04:49.720 --> 00:04:52.120]  就是剛硬的路上,
[00:04:52.120 --> 00:04:55.120]  我們讀第十三章的第四節,
[00:04:55.120 --> 00:05:01.320]  「殺的時候,有在路旁的飛鳥來吃盡了。」
[00:05:01.320 --> 00:05:04.720]  巴勒斯坦的農地是長形的,
[00:05:04.720 --> 00:05:08.120]  在農地與農地之間有一條很窄的路,
[00:05:08.120 --> 00:05:09.520]  給人來走的,
[00:05:09.520 --> 00:05:13.120]  原本這些路很可能都有很鬆軟的泥土,
[00:05:13.120 --> 00:05:16.920]  但因為不斷有人來踐踏,
[00:05:16.920 --> 00:05:20.720]  又或者有些動物來帶走的時候,
[00:05:20.720 --> 00:05:23.720]  這些鬆軟的泥土踐踏得多的時候,
[00:05:23.720 --> 00:05:26.320]  慢慢就變成硬地了,
[00:05:26.320 --> 00:05:29.320]  所以有句說話,路是由人走出來的,
[00:05:29.320 --> 00:05:32.720]  但這些硬地如果殺種的人有殺種,
[00:05:32.720 --> 00:05:35.520]  其實他不是刻意殺在這些硬地上,
[00:05:35.520 --> 00:05:38.720]  大家知道種子是很細粒的,
[00:05:38.720 --> 00:05:42.120]  可能比起一粒芝麻更細,
[00:05:42.120 --> 00:05:43.520]  和輕飄飄的,
[00:05:43.520 --> 00:05:45.520]  當你要殺的時候,
[00:05:45.520 --> 00:05:51.320]  風吹來,很可能有些種子落在這些硬地上,
[00:05:51.320 --> 00:05:53.520]  但因為這些地是很硬的,
[00:05:53.520 --> 00:05:57.920]  所以這些種子沒有辦法將根紮下去,
[00:05:57.920 --> 00:06:00.920]  而有飛鳥來到的時候,
[00:06:00.920 --> 00:06:04.920]  就將這些種子帶去吞噬了,
[00:06:04.920 --> 00:06:06.320]  扔走了,
[00:06:06.320 --> 00:06:09.520]  究竟這個硬地是代表什麼呢?
[00:06:09.520 --> 00:06:11.920]  耶穌自己親自有解釋的,
[00:06:11.920 --> 00:06:15.720]  我們一起來看讀馬太封第十三章第十九節,
[00:06:15.720 --> 00:06:19.720]  「凡聽見天國道理不明白的,
[00:06:19.720 --> 00:06:24.720]  那惡者就來把所殺在他心裡的奪了去,
[00:06:24.720 --> 00:06:27.720]  這就是殺在路旁的了。」
[00:06:27.720 --> 00:06:30.520]  他說有些人聽到天國的道理不明白,
[00:06:30.520 --> 00:06:31.920]  於是怎樣呢?
[00:06:31.920 --> 00:06:36.520]  他就會將這些惡者,
[00:06:36.520 --> 00:06:38.520]  將這些種子拿走,
[00:06:38.520 --> 00:06:40.720]  究竟這個惡者是指什麼呢?
[00:06:40.720 --> 00:06:44.120]  路加福音更加清晰的讓我們看到,
[00:06:44.120 --> 00:06:47.120]  我們一起來讀路加福音第八章第十二節,
[00:06:47.120 --> 00:06:51.120]  「那些在路旁的,就是人聽了道,
[00:06:51.120 --> 00:06:55.520]  隨後魔鬼來,從他們心裡把道奪去,
[00:06:55.520 --> 00:06:58.120]  恐怕他們信了得救。」
[00:06:58.120 --> 00:07:00.520]  這個惡者就是指魔鬼,
[00:07:00.520 --> 00:07:03.520]  很清楚魔鬼的作為很簡單只有一件事,
[00:07:03.520 --> 00:07:06.120]  就是要繼續來管轄人類,
[00:07:06.120 --> 00:07:08.520]  不用讓人來歸向神,
[00:07:08.520 --> 00:07:10.720]  就算有人已經歸向神的時候,
[00:07:10.720 --> 00:07:13.720]  都要從神的手中搶奪這些人,
[00:07:13.720 --> 00:07:16.320]  當然要看那個人的反應是怎樣,
[00:07:16.320 --> 00:07:18.320]  所以為什麼我今天會講這篇道理,
[00:07:18.320 --> 00:07:19.520]  因為在未來日子裡面,
[00:07:19.520 --> 00:07:21.520]  我們就會來帶人去看魔鬼,
[00:07:21.520 --> 00:07:23.120]  他怎樣來帶人去迷惑人,
[00:07:23.120 --> 00:07:24.120]  怎樣攻擊我們,
[00:07:24.120 --> 00:07:26.120]  而我們怎樣來帶人去防禦,
[00:07:26.120 --> 00:07:28.120]  怎樣來帶人去回應,
[00:07:28.120 --> 00:07:32.120]  天國的道理有些人是覺得很難明,
[00:07:32.120 --> 00:07:34.520]  但天國的道理有時候很特別,
[00:07:34.520 --> 00:07:36.120]  可以很淺,
[00:07:36.120 --> 00:07:39.120]  也可以很深奧,
[00:07:39.120 --> 00:07:43.120]  耶穌祂講的道理不深的,
[00:07:43.120 --> 00:07:45.520]  你看看天上的小鳥,
[00:07:45.520 --> 00:07:48.120]  他們飛過,他們沒有耕種,
[00:07:48.120 --> 00:07:50.120]  沒有來帶人去儲糧,
[00:07:50.120 --> 00:07:52.120]  但神都養活他們,
[00:07:52.120 --> 00:07:54.720]  你看到嗎?地上的花,
[00:07:54.720 --> 00:07:57.720]  沒有人刻意來帶去栽植的野地的花,
[00:07:57.720 --> 00:07:59.720]  但是多麼美麗,
[00:07:59.720 --> 00:08:02.120]  所羅門王最繁榮的時候,
[00:08:02.120 --> 00:08:04.120]  他穿的那件衣服雖然很漂亮,
[00:08:04.120 --> 00:08:07.120]  但是人工做的,都不及這朵花那麼美麗,
[00:08:07.120 --> 00:08:10.120]  但神都照樣來照顧他,
[00:08:10.120 --> 00:08:13.120]  何況你是神的兒女,
[00:08:13.120 --> 00:08:15.120]  這就是這麼簡單的道理,
[00:08:15.120 --> 00:08:17.120]  於是你學習到甚麼叫信心,
[00:08:17.120 --> 00:08:19.120]  所以天國的道理可能很淺,
[00:08:19.120 --> 00:08:21.120]  但可能又很深,
[00:08:21.120 --> 00:08:23.120]  很簡單舉個例,
[00:08:23.120 --> 00:08:25.120]  我們有限的頭腦怎可能相信得到
[00:08:25.120 --> 00:08:27.120]  這個神可以是無所不知,
[00:08:27.120 --> 00:08:31.120]  甚至可以管理到這麼多的事,
[00:08:31.120 --> 00:08:34.120]  我問大家有沒有人看過一套電影,
[00:08:34.120 --> 00:08:37.120]  很多年之前的,叫做衰鬼上帝,
[00:08:37.120 --> 00:08:39.120]  有些人說不應該看,
[00:08:39.120 --> 00:08:41.120]  罵上帝,我記得我寫了一篇文章,
[00:08:41.120 --> 00:08:43.120]  其實這套電影值得看,
[00:08:43.120 --> 00:08:46.120]  因為中文名誤導了我們,
[00:08:46.120 --> 00:08:48.120]  英文名叫Almighty Blues,
[00:08:48.120 --> 00:08:50.120]  布魯士很厲害,
[00:08:50.120 --> 00:08:53.120]  他是講一個衰鬼和一個上帝,
[00:08:53.120 --> 00:08:55.120]  有沒有人看過這套電影想舉手,
[00:08:55.120 --> 00:08:57.120]  很多,如果我問大家,
[00:08:57.120 --> 00:09:00.120]  有沒有人看過我要講那套電影的經文,
[00:09:00.120 --> 00:09:03.120]  有這麼多人舉手,我真的開感恩會,
[00:09:03.120 --> 00:09:05.120]  但從來沒有這麼多人舉手,
[00:09:05.120 --> 00:09:11.120]  衰鬼上帝是講那個人很想做上帝,
[00:09:11.120 --> 00:09:14.120]  然後上帝出來說我讓你做,
[00:09:14.120 --> 00:09:16.120]  他不是很開心,
[00:09:16.120 --> 00:09:19.120]  番茄湯凍紅海的水,
[00:09:19.120 --> 00:09:22.120]  他能夠呼風喚雨,後來發覺很煩,
[00:09:22.120 --> 00:09:26.120]  因為同一時間有很多人向他祈禱,
[00:09:26.120 --> 00:09:28.120]  他怎會回應,他覺得太煩,
[00:09:28.120 --> 00:09:30.120]  後來你見到他reply to all,
[00:09:30.120 --> 00:09:32.120]  一set就搞定了,
[00:09:32.120 --> 00:09:35.120]  結果整個世界大亂,
[00:09:35.120 --> 00:09:41.120]  如果有十個人同一時間跟你講話,
[00:09:41.120 --> 00:09:43.120]  你聽到哪有人講話,
[00:09:43.120 --> 00:09:45.120]  我想我們有限頭腦,
[00:09:45.120 --> 00:09:47.120]  我們怎能相信我們的神,
[00:09:47.120 --> 00:09:49.120]  其實在這個世界同一時間有幾多人
[00:09:49.120 --> 00:09:51.120]  向我們彌大人發出呼求,
[00:09:51.120 --> 00:09:53.120]  他還要彌大人聽到之後,
[00:09:53.120 --> 00:09:55.120]  還有一個很奇妙的安排,
[00:09:55.120 --> 00:09:57.120]  為我們預備這麼多東西,
[00:09:57.120 --> 00:09:59.120]  我們很難彌大人去明白,
[00:09:59.120 --> 00:10:01.120]  我們很難去接受,
[00:10:01.120 --> 00:10:05.120]  但有時我們有些人很主觀地,
[00:10:05.120 --> 00:10:09.120]  我不明,怎可能,於是否定,
[00:10:09.120 --> 00:10:12.120]  很真,今天很多事你我都不明,
[00:10:12.120 --> 00:10:13.120]  但我們在經歷,
[00:10:13.120 --> 00:10:16.120]  我不是讀理科,讀理科人都不知,
[00:10:16.120 --> 00:10:19.120]  有些電話有whatsapp群組,
[00:10:19.120 --> 00:10:22.120]  如果我打一句說話然後send出去群組,
[00:10:22.120 --> 00:10:24.120]  可能群組有三十個人,
[00:10:24.120 --> 00:10:25.120]  可能有些人在大埔住,
[00:10:25.120 --> 00:10:27.120]  有些人在中歸澳住,有些人在澳洲住,
[00:10:27.120 --> 00:10:28.120]  有些人在英國住,
[00:10:28.120 --> 00:10:30.120]  他同一時間都會收到,
[00:10:30.120 --> 00:10:32.120]  為何會這樣,
[00:10:32.120 --> 00:10:34.120]  我不是很知,你知不知道,
[00:10:34.120 --> 00:10:36.120]  可能很多人都不求甚解,
[00:10:36.120 --> 00:10:39.120]  但他正在用,正在經歷是真實,
[00:10:39.120 --> 00:10:40.120]  但有些人就說,
[00:10:40.120 --> 00:10:42.120]  這個天國的道理很難明,
[00:10:42.120 --> 00:10:44.120]  他不願意去深思,
[00:10:44.120 --> 00:10:46.120]  他不願意去尋根究底,
[00:10:46.120 --> 00:10:50.120]  他很快就立刻彌大人去否定和放棄,
[00:10:50.120 --> 00:10:54.120]  於是他失去了尋找真理的機會,
[00:10:54.120 --> 00:10:59.120]  第二方面,為何成為一個硬地呢,
[00:10:59.120 --> 00:11:03.120]  人有他的主觀,有他的偏見,
[00:11:03.120 --> 00:11:05.120]  有他選擇性的思維,
[00:11:05.120 --> 00:11:11.120]  有時人那種主觀偏見已經先入為主,
[00:11:11.120 --> 00:11:15.120]  就算見到某些事實都可以將他扭曲,
[00:11:15.120 --> 00:11:18.120]  最簡單,為何耶穌要講比喻,
[00:11:18.120 --> 00:11:25.120]  如果看回上一章,耶穌基督曾經來醫好一個守夫的人,
[00:11:25.120 --> 00:11:29.120]  這個人已經被人醫治過,但藥食無靈,
[00:11:29.120 --> 00:11:32.120]  但耶穌叫他能夠得到醫治,
[00:11:32.120 --> 00:11:38.120]  還有一個人他又盲又啞,
[00:11:38.120 --> 00:11:41.120]  他被鬼附,所以他受了很多痛苦,
[00:11:41.120 --> 00:11:45.120]  耶穌斥責這隻污鬼,
[00:11:45.120 --> 00:11:50.120]  於是這隻鬼走了,一個人能夠重見光明,
[00:11:50.120 --> 00:11:52.120]  能夠再可以講說話,
[00:11:52.120 --> 00:11:56.120]  但不同的人看到這件事有不同的反應,
[00:11:56.120 --> 00:12:00.120]  我們一齊來讀白太坊第十二章二十二到二十四節,
[00:12:00.120 --> 00:12:01.120]  我們一齊來讀出,
[00:12:01.120 --> 00:12:08.120]  當下有人將一個被鬼附著又含又啞的人帶到耶穌那裡,
[00:12:08.120 --> 00:12:10.120]  耶穌就醫治他,
[00:12:10.120 --> 00:12:14.120]  甚至那啞巴又能說話又能看見,
[00:12:14.120 --> 00:12:16.120]  眾人都驚奇說,
[00:12:16.120 --> 00:12:18.120]  這不是大衛的祖孫嗎?
[00:12:18.120 --> 00:12:20.120]  但法利塞人聽見,
[00:12:20.120 --> 00:12:22.120]  就算這個人趕鬼,
[00:12:22.120 --> 00:12:26.120]  無非是靠著鬼王別西卜亞。
[00:12:26.120 --> 00:12:30.120]  你留意到耶穌都能夠趕走這隻污鬼,
[00:12:30.120 --> 00:12:32.120]  很多人就很驚訝,
[00:12:32.120 --> 00:12:34.120]  這個就是大衛的子孫,
[00:12:34.120 --> 00:12:37.120]  大衛的子孫背後的義是什麼?
[00:12:37.120 --> 00:12:39.120]  就是彌賽亞,要來的君王,
[00:12:39.120 --> 00:12:43.120]  但當時的法利塞人和文士他們有很偏見,
[00:12:43.120 --> 00:12:46.120]  他們見到耶穌粗衣麻布,
[00:12:46.120 --> 00:12:48.120]  但宣告自己就是要來的君王,
[00:12:48.120 --> 00:12:50.120]  他們完全接受不到這樣的東西,
[00:12:50.120 --> 00:12:53.120]  所以縱使耶穌能夠做了很多事,
[00:12:53.120 --> 00:12:57.120]  他都用他自己那一套固有思想來解釋,
[00:12:57.120 --> 00:13:00.120]  絕對不能夠有轉圜的餘地,
[00:13:00.120 --> 00:13:05.120]  他就說他是靠著鬼王來趕鬼,
[00:13:05.120 --> 00:13:08.120]  耶穌說如果我真的靠鬼王來趕鬼,
[00:13:08.120 --> 00:13:10.120]  他在一個國家內部紛爭,
[00:13:10.120 --> 00:13:12.120]  這個國家就會分裂,
[00:13:12.120 --> 00:13:15.120]  我怎可能靠著鬼王來趕鬼,
[00:13:15.120 --> 00:13:18.120]  所以你見到耶穌在第十二章,
[00:13:18.120 --> 00:13:22.120]  然後就不再當眾的彌賽亞的子孫說這麼多道理,
[00:13:22.120 --> 00:13:24.120]  因為這些人一直去聽,
[00:13:24.120 --> 00:13:26.120]  很熱切去跟,
[00:13:26.120 --> 00:13:30.120]  但目的就是要去找耶穌說話的把柄挑戰耶穌,
[00:13:30.120 --> 00:13:34.120]  所以耶穌就開始用比喻彌賽亞去說,
[00:13:34.120 --> 00:13:37.120]  有些人有心的他會聽得明白,
[00:13:37.120 --> 00:13:39.120]  這些有偏見的人,
[00:13:39.120 --> 00:13:42.120]  講極他都會否定,
[00:13:42.120 --> 00:13:44.120]  甚至引來的結果是什麼呢?
[00:13:44.120 --> 00:13:46.120]  我們一起去讀第十三章第五十八節,
[00:13:46.120 --> 00:13:48.120]  我們一起去讀出,
[00:13:48.120 --> 00:13:56.120]  因為這些人的不信,
[00:13:56.120 --> 00:13:58.120]  所以耶穌就不再來行異能,
[00:13:58.120 --> 00:14:01.120]  因為耶穌不是要表演給他們看,
[00:14:01.120 --> 00:14:03.120]  今日對我們來說,
[00:14:03.120 --> 00:14:07.120]  某個程度有時候我們都是一個硬地,
[00:14:07.120 --> 00:14:10.120]  特別當我們在社會做事做得久的時候,
[00:14:10.120 --> 00:14:14.120]  我們有時候會變成一個硬地,
[00:14:14.120 --> 00:14:17.120]  想一下我們少年時代的時候,
[00:14:17.120 --> 00:14:19.120]  我們很單純的,
[00:14:19.120 --> 00:14:21.120]  我們很容易信人的,
[00:14:21.120 --> 00:14:24.120]  我們很容易將我們自己一些事情,
[00:14:24.120 --> 00:14:26.120]  傾心吐意的去分享,
[00:14:26.120 --> 00:14:29.120]  我們很樂意見到有人有需要我們就幫人,
[00:14:29.120 --> 00:14:31.120]  但後來慢慢慢慢你發覺到,
[00:14:31.120 --> 00:14:34.120]  原來有些人是利用你這份單純的感情,
[00:14:34.120 --> 00:14:37.120]  有時候你用真心去對待別人,
[00:14:37.120 --> 00:14:39.120]  但你得到的回應原來是受到傷害,
[00:14:39.120 --> 00:14:41.120]  每一次的傷害,
[00:14:41.120 --> 00:14:42.120]  每一次的失望,
[00:14:42.120 --> 00:14:43.120]  每一次的難過,
[00:14:43.120 --> 00:14:46.120]  就叫你本來是鬆軟的土地,
[00:14:46.120 --> 00:14:48.120]  慢慢慢慢的變硬,
[00:14:48.120 --> 00:14:52.120]  每一次的失敗就會令到你傷痛,
[00:14:52.120 --> 00:14:56.120]  於是你的生命當中就加了一層的硬殼,
[00:14:56.120 --> 00:14:59.120]  而這些硬殼不斷不斷的來帶去加上的時候,
[00:14:59.120 --> 00:15:01.120]  你會變成另外一種動物,
[00:15:01.120 --> 00:15:02.120]  就是穿山甲,
[00:15:02.120 --> 00:15:05.120]  你會怎樣來保護自己,
[00:15:05.120 --> 00:15:07.120]  原來我們不得不承認就是這個社會,
[00:15:07.120 --> 00:15:12.120]  令到我們有時候肉心都變成為石心,
[00:15:12.120 --> 00:15:13.120]  所以有些人就說,
[00:15:13.120 --> 00:15:14.120]  信什麼鬼耶穌,
[00:15:14.120 --> 00:15:16.120]  你看看哪個基督徒也是這樣,
[00:15:16.120 --> 00:15:18.120]  哪個人也是這麼壞,
[00:15:18.120 --> 00:15:19.120]  你怎麼相信,
[00:15:19.120 --> 00:15:21.120]  我想我們很多時候都聽到這些的事,
[00:15:21.120 --> 00:15:24.120]  我們又不可以否定他們的經歷,
[00:15:24.120 --> 00:15:28.120]  於是我們變成為一個硬殼,
[00:15:28.120 --> 00:15:31.120]  甚至有些人既然他有偏見的時候,
[00:15:31.120 --> 00:15:34.120]  他就會選擇性去聽話,
[00:15:34.120 --> 00:15:37.120]  他有他自己的解釋,
[00:15:37.120 --> 00:15:39.120]  最簡單舉一個例子,
[00:15:39.120 --> 00:15:43.120]  最近我們的特首都在發出呼籲,
[00:15:43.120 --> 00:15:45.120]  經常叫我們表達我們的民意,
[00:15:45.120 --> 00:15:49.120]  上個星期就說泛民的議員要聽著,
[00:15:49.120 --> 00:15:53.120]  現在有一半的人願意先代替,
[00:15:53.120 --> 00:15:55.120]  一半的人願意先代替,
[00:15:55.120 --> 00:15:57.120]  即是有一半的人不願意代替,
[00:15:57.120 --> 00:16:00.120]  你們泛民的人要投票就要去遵照民意,
[00:16:00.120 --> 00:16:02.120]  我昨晚聽見有人說,
[00:16:02.120 --> 00:16:04.120]  其實我們很想推土地,
[00:16:04.120 --> 00:16:06.120]  但當推土地時很多人就有反對,
[00:16:06.120 --> 00:16:08.120]  我們要表達這個意見,
[00:16:08.120 --> 00:16:10.120]  大家知不知道現在我們大埔,
[00:16:10.120 --> 00:16:14.120]  有幾個地方已經被規劃要建樓,
[00:16:14.120 --> 00:16:16.120]  富亨邨後面,
[00:16:16.120 --> 00:16:19.120]  你知不知道五年前承規會已經說,
[00:16:19.120 --> 00:16:20.120]  那個地方不適宜建,
[00:16:20.120 --> 00:16:22.120]  因為在較高的地方,
[00:16:22.120 --> 00:16:24.120]  特別是近蘭打掃和大埔醫院,
[00:16:24.120 --> 00:16:28.120]  裡面的煙噴出來的時候對人有傷害,
[00:16:28.120 --> 00:16:31.120]  還有那個交通設施不夠,
[00:16:31.120 --> 00:16:35.120]  五年前的報告現在被否定,
[00:16:35.120 --> 00:16:38.120]  承規會說可以解決這個問題,
[00:16:38.120 --> 00:16:41.120]  甚至我們有時會來大埔修,
[00:16:41.120 --> 00:16:44.120]  都是建公屋,應該要幫助,
[00:16:44.120 --> 00:16:47.120]  但公屋佔的地域很少,
[00:16:47.120 --> 00:16:49.120]  大家明不明一棟公屋有三十幾層,
[00:16:49.120 --> 00:16:51.120]  高一層有二十幾三十個單位,
[00:16:51.120 --> 00:16:53.120]  可以住很多人,
[00:16:53.120 --> 00:16:55.120]  同樣三萬人可能住很細的地域,
[00:16:55.120 --> 00:16:58.120]  但其餘地方用來做低密度住宅,
[00:16:58.120 --> 00:17:01.120]  三萬人佔的地域很大,
[00:17:01.120 --> 00:17:04.120]  有時我們只聽一半的,
[00:17:04.120 --> 00:17:05.120]  但昨天他又在說,
[00:17:05.120 --> 00:17:07.120]  我們要表達民意,
[00:17:07.120 --> 00:17:09.120]  讓人不要反對,
[00:17:09.120 --> 00:17:11.120]  我是認同這件事,
[00:17:11.120 --> 00:17:15.120]  我是很認同政府要聽民意,
[00:17:15.120 --> 00:17:19.120]  我在想民意都很多人叫他下台,
[00:17:19.120 --> 00:17:21.120]  為何他聽不到這句,
[00:17:21.120 --> 00:17:23.120]  這就是一個問題,
[00:17:23.120 --> 00:17:27.120]  原來人很喜歡有選擇性去聽一些事,
[00:17:27.120 --> 00:17:29.120]  對的我就用,
[00:17:29.120 --> 00:17:31.120]  不對的我就否定,
[00:17:31.120 --> 00:17:34.120]  所以原來面對真理都是這樣,
[00:17:34.120 --> 00:17:36.120]  所以很可悲,
[00:17:36.120 --> 00:17:38.120]  另外為何會是一個硬地呢,
[00:17:38.120 --> 00:17:40.120]  其中一個很重要因素就是,
[00:17:40.120 --> 00:17:43.120]  人不願面對自己的道德操守,
[00:17:43.120 --> 00:17:48.120]  基督教的信仰不是聽了或拜個神就算數,
[00:17:48.120 --> 00:17:51.120]  民間信仰不會要求對我們生命有甚麼改變,
[00:17:51.120 --> 00:17:55.120]  但我們的信仰涉及到我們要面對我們的罪,
[00:17:55.120 --> 00:17:58.120]  當你跟隨時就要將這個罪放下,
[00:17:58.120 --> 00:18:01.120]  剛剛這個星期五,
[00:18:01.120 --> 00:18:05.120]  易小玲姐妹在我們九龍灣分享見證,
[00:18:05.120 --> 00:18:07.120]  我想很多人都聽過在我們教會,
[00:18:07.120 --> 00:18:08.120]  她自己說,
[00:18:08.120 --> 00:18:12.120]  當她要面對這個信仰時,
