
[00:00:00.000 --> 00:00:05.940]  今天和大家繼續講到生命記第十七章
[00:08:33.300 --> 00:08:35.220]  你打開聖經突然間會
[00:08:35.220 --> 00:08:39.420]  在撒姆爾記上八章一至二十二節
[00:08:39.420 --> 00:08:40.500]  我想是
[00:08:40.500 --> 00:08:44.380]  我想也是大家時常聽到就是內憂外患
[00:08:44.380 --> 00:08:47.100]  在裏面也都發生了一些事
[00:08:47.100 --> 00:08:47.780]  在當時
[00:08:47.780 --> 00:08:50.260]  就是在生命記
[00:08:50.260 --> 00:08:53.260]  接著去到後來他們進了迦南之後
[00:08:53.260 --> 00:08:55.940]  又發生了一件他們要求
[00:08:55.940 --> 00:08:57.740]  真的要求立王了這件事
[00:08:57.740 --> 00:08:59.180]  他們正正式式
[00:08:59.180 --> 00:09:00.420]  我要立一個王
[00:09:00.420 --> 00:09:02.780]  來治理我們一個的經文
[00:09:02.780 --> 00:09:03.900]  在當中
[00:09:03.900 --> 00:09:06.860]  我很快地讀給大家聽
[00:09:06.860 --> 00:09:09.580]  在撒姆爾記上八章一至二十二節
[00:09:29.180 --> 00:09:31.620]  拉瑪見撒姆爾對他說
[00:09:31.620 --> 00:09:32.820]  你年紀老邁遼
[00:09:32.820 --> 00:09:34.340]  你兒子不行你的道
[00:09:34.340 --> 00:09:36.620]  現在求你為我們立一個王
[00:09:36.620 --> 00:09:37.340]  治理我們
[00:09:37.340 --> 00:09:38.980]  像列國一樣
[00:09:38.980 --> 00:09:40.500]  撒姆爾不起悅他們說
[00:09:40.500 --> 00:09:41.980]  立一個王治理我們
[00:09:41.980 --> 00:09:43.580]  他就禱告耶和華
[00:09:43.580 --> 00:09:45.340]  耶和華對撒姆爾說
[00:09:45.340 --> 00:09:47.100]  百姓向你說的一切話
[00:09:47.100 --> 00:09:48.500]  你只管依從
[00:09:48.500 --> 00:09:50.660]  因為他們不是厭棄你
[00:09:50.660 --> 00:09:52.620]  乃是厭棄我
[00:09:52.620 --> 00:09:56.100]  不要我作他們的王
[00:09:56.100 --> 00:09:58.660]  自從我領他們出埃及到如今
[00:09:58.660 --> 00:10:00.420]  他們常常離棄我
[00:10:00.420 --> 00:10:01.660]  師封必伸
[00:10:01.660 --> 00:10:03.380]  現在他們向你所行的
[00:10:03.380 --> 00:10:06.020]  是照他們素來所行的
[00:10:06.020 --> 00:10:08.740]  故此你要依從他們的話
[00:10:08.740 --> 00:10:11.220]  只是當警戒他們
[00:10:11.220 --> 00:10:13.380]  告訴他們將來拿王
[00:10:13.380 --> 00:10:15.220]  怎樣管轄他們
[00:10:15.220 --> 00:10:18.100]  撒姆爾將耶和華的話都傳給
[00:10:18.100 --> 00:10:20.980]  求他立王的百姓說
[00:10:20.980 --> 00:10:23.220]  管轄你們的王必這樣行
[00:10:23.220 --> 00:10:26.060]  他必派你們的兒子為他趕車
[00:10:26.060 --> 00:10:28.380]  跟馬奔走在車前
[00:10:28.380 --> 00:10:30.820]  又派他們作千夫長、十夫長
[00:10:30.820 --> 00:10:32.340]  為他耕種田地
[00:10:32.340 --> 00:10:33.940]  收割、莊稼
[00:10:33.940 --> 00:10:36.300]  打造軍器和車上的器械
[00:10:36.300 --> 00:10:38.940]  必娶你們的女兒為他們製造香膏
[00:10:38.940 --> 00:10:40.380]  做飯、烤餅
[00:10:40.380 --> 00:10:42.380]  但必娶你們最好的田地
[00:10:42.380 --> 00:10:43.820]  葡萄園、橄欖園
[00:10:43.820 --> 00:10:45.220]  切給他的臣服
[00:10:45.220 --> 00:10:47.500]  你們的糧食和葡萄園所出的
[00:10:47.500 --> 00:10:48.860]  他必娶十分之一
[00:10:48.860 --> 00:10:51.180]  給他的太監和臣服
[00:10:51.180 --> 00:10:54.060]  又必娶你們的僕人、婢女
[00:10:54.060 --> 00:10:56.260]  建壯的少年人和你們的奴
[00:10:56.260 --> 00:10:58.580]  供他差役
[00:10:58.580 --> 00:11:01.180]  你們的羊群他必娶十分之一
[00:11:01.180 --> 00:11:03.180]  你們也必作他的僕人
[00:11:03.180 --> 00:11:05.780]  那時你們必因所選的王
[00:11:05.780 --> 00:11:06.900]  哀求耶和華
[00:11:06.900 --> 00:11:09.340]  而和華卻不應問你們
[00:11:09.340 --> 00:11:12.100]  百姓竟不肯聽薩姆爾的話說
[00:11:12.100 --> 00:11:15.260]  不然我們定要一個王治理我們
[00:11:15.260 --> 00:11:16.900]  使我們像列國一樣
[00:11:16.900 --> 00:11:18.660]  有王治理我們
[00:11:18.660 --> 00:11:19.660]  統領我們
[00:11:19.660 --> 00:11:21.580]  為我們征戰
[00:11:21.580 --> 00:11:24.140]  薩姆爾聽見百姓這一切話
[00:11:24.140 --> 00:11:27.340]  就將這話陳明在耶和華面前
[00:11:27.340 --> 00:11:29.100]  耶和華對薩姆爾說
[00:11:29.100 --> 00:11:31.140]  你只管依從他們的話
[00:11:31.140 --> 00:11:32.660]  為他們立王
[00:11:32.660 --> 00:11:34.460]  薩姆爾對以色列人說
[00:11:34.460 --> 00:11:38.060]  你們各歸各城去吧
[00:11:38.060 --> 00:11:41.180]  大家會留意到除了外面
[00:11:41.180 --> 00:11:43.820]  一個政治局勢
[00:11:43.820 --> 00:11:45.500]  或者是面前的強敵
[00:11:45.500 --> 00:11:46.500]  一個環境
[00:11:46.500 --> 00:11:51.660]  令到他們有這個想法去思考
[00:11:51.660 --> 00:11:53.940]  但裏面亦都發生了一些事
[00:11:53.940 --> 00:11:55.260]  去到後來
[00:11:55.260 --> 00:11:58.980]  當他們真的進去的時候
[00:11:58.980 --> 00:12:00.340]  大家注意到
[00:12:00.340 --> 00:12:02.940]  在當中薩姆爾兩個兒子的行徑
[00:12:02.940 --> 00:12:05.740]  就是他的兒子不行他的道
[00:12:05.740 --> 00:12:06.700]  貪圖財利
[00:12:06.700 --> 00:12:07.540]  收受賄賂
[00:12:07.540 --> 00:12:08.500]  屈往正直
[00:12:08.500 --> 00:12:11.860]  在當中亦都觸發了當時的以色列民
[00:12:11.860 --> 00:12:13.780]  反叛薩姆爾
[00:12:13.780 --> 00:12:17.700]  來帶來一個很堂皇的藉口
[00:12:17.700 --> 00:12:21.060]  很理直氣壯的藉口
[00:12:21.060 --> 00:12:22.700]  然後各支派的長老
[00:12:22.700 --> 00:12:24.940]  組成了一個可以這樣說
[00:12:24.940 --> 00:12:28.460]  叫以色列的政治聯盟
[00:12:28.460 --> 00:12:30.700]  即是一個組織的基礎
[00:12:30.700 --> 00:12:32.820]  以至他們的意見是
[00:12:32.820 --> 00:12:36.740]  令到當時的薩姆爾
[00:12:36.740 --> 00:12:38.420]  或者是以色列的群體
[00:12:38.420 --> 00:12:43.180]  不能夠不理會這個訴求
[00:12:43.180 --> 00:12:46.100]  他們的訴求就是要求薩姆爾
[00:12:46.100 --> 00:12:50.420]  去立一個君王來治理他們
[00:12:50.420 --> 00:12:53.980]  相對君主體制這種的制度
[00:12:53.980 --> 00:12:57.740]  我想簡單來說可以說是有優點的
[00:12:57.740 --> 00:13:00.220]  帶來一個局勢的穩定
[00:13:00.220 --> 00:13:02.500]  和一個集權化
[00:13:02.500 --> 00:13:05.340]  對當時的世界
[00:13:05.340 --> 00:13:07.700]  對當時以色列的世界
[00:13:07.700 --> 00:13:10.460]  皇權是一件很普遍的事
[00:13:10.460 --> 00:13:12.220]  正如當時的長老們
[00:13:12.220 --> 00:13:14.900]  他們亦都意識到
[00:13:14.900 --> 00:13:16.980]  這個情況
[00:13:16.980 --> 00:13:18.260]  這個需要
[00:13:18.260 --> 00:13:18.860]  為甚麼呢
[00:13:18.860 --> 00:13:22.780]  因為在過去他們不遠的地方
[00:13:22.780 --> 00:13:25.580]  那裏有一個非常強盛的帝國
[00:13:25.580 --> 00:13:26.660]  埃及
[00:13:26.660 --> 00:13:27.420]  亦都在前面
[00:13:27.420 --> 00:13:31.700]  他們要面對著迦南七國的威脅的時候
[00:13:31.700 --> 00:13:34.500]  要進入去跟他們打仗的時候
[00:13:34.500 --> 00:13:37.980]  在當中他們亦都見到
[00:13:37.980 --> 00:13:40.660]  這些外邦的國家
[00:13:40.660 --> 00:13:43.180]  都是有一個王來治理他們
[00:13:43.180 --> 00:13:48.020]  來讓他們感受到那種強大和安穩
[00:13:48.020 --> 00:13:49.140]  相對來說
[00:13:49.140 --> 00:13:53.740]  在直到去到撒姆爾的時代
[00:13:53.740 --> 00:13:55.140]  他們亦都感受到
[00:13:55.140 --> 00:13:58.860]  其實以色列裏面的管治
[00:13:58.860 --> 00:14:00.740]  都好像出現了一些問題
[00:14:00.740 --> 00:14:01.620]  不是那麼團結
[00:14:01.620 --> 00:14:05.300]  加上一些亂七八糟的處境
[00:14:05.300 --> 00:14:08.620]  令到他們帶來對上帝
[00:14:08.620 --> 00:14:11.460]  產生了一些疑惑
[00:14:11.460 --> 00:14:13.380]  我們看聖經亦都可以這樣看
[00:14:13.380 --> 00:14:18.020]  士師的出現是一個偶然
[00:14:18.020 --> 00:14:20.060]  當他們求問上帝的時候
[00:14:20.060 --> 00:14:22.300]  上帝就差一個士師來到去
[00:14:22.300 --> 00:14:23.820]  可以這樣說
[00:14:23.820 --> 00:14:26.500]  為他們消災解難
[00:14:26.500 --> 00:14:27.340]  對他們來說
[00:14:27.340 --> 00:14:29.580]  這個是一個變數
[00:14:29.580 --> 00:14:31.820]  是不可以預測
[00:14:31.820 --> 00:14:33.460]  無論怎樣看都好
[00:14:33.460 --> 00:14:35.860]  從長老的觀點的角度來看
[00:14:35.860 --> 00:14:37.300]  我想很合理
[00:14:37.300 --> 00:14:40.140]  起碼一班長老在當時他們覺得
[00:14:40.140 --> 00:14:41.460]  相對來說
[00:14:41.460 --> 00:14:44.180]  有君王治對他們帶來一個
[00:14:44.180 --> 00:14:46.300]  相對穩定的局面
[00:14:46.300 --> 00:14:53.020]  同時間在整體當時世界的版圖來看
[00:14:53.020 --> 00:14:54.580]  設立君王亦都是一件
[00:14:54.580 --> 00:14:57.020]  很合情合理的事
[00:14:57.020 --> 00:14:59.820]  而長老亦都想用一個政治的方法
[00:14:59.820 --> 00:15:03.060]  作為一個簡單的替代
[00:15:03.060 --> 00:15:04.900]  他們要求設立一個王
[00:15:04.900 --> 00:15:07.460]  所以對於當時的
[00:15:07.460 --> 00:15:09.100]  聖經背景世界來說
[00:15:09.100 --> 00:15:11.460]  是一件很合情合理的事
[00:15:11.460 --> 00:15:13.940]  對長老來說亦都是這樣看
[00:15:13.940 --> 00:15:16.340]  一個王可以領導
[00:15:16.340 --> 00:15:18.580]  整個國家的軍事組織
[00:15:18.580 --> 00:15:22.020]  他的統籌提高當時治國的效率
[00:15:22.020 --> 00:15:23.500]  亦都他們有期望
[00:15:23.500 --> 00:15:25.820]  大家會見到經文裏面去帶出
[00:15:25.820 --> 00:15:28.580]  他們期望在每次的戰爭裏面
[00:15:28.580 --> 00:15:34.020]  都為他們國家來贏得戰爭的勝利
[00:15:34.020 --> 00:15:36.940]  同時他們亦都確實是需要看見
[00:15:36.940 --> 00:15:41.260]  有一個軍事上臂
[00:15:41.260 --> 00:15:44.220]  常設的一個軍事上的需要
[00:15:44.220 --> 00:15:46.700]  如果能夠提供足夠的武器
[00:15:46.700 --> 00:15:49.620]  訓練來給他們
[00:15:49.620 --> 00:15:53.380]  我想他們面對著後來
[00:15:53.380 --> 00:15:56.140]  非利士人的一些增戰的時候
[00:15:56.140 --> 00:15:58.260]  可能不會輸得那麼慘
[00:15:58.260 --> 00:16:02.820]  大家在上次講到都聽過我講
[00:16:02.820 --> 00:16:04.660]  他們在出埃及之後
[00:16:04.660 --> 00:16:07.540]  其實是一個軍事競賽
[00:16:07.540 --> 00:16:10.500]  同時當跟人打仗的時候
[00:16:10.500 --> 00:16:12.220]  除了你依靠上帝
[00:16:12.220 --> 00:16:13.780]  就沒有甚麼依靠
[00:16:13.780 --> 00:16:16.620]  人家是進入鐵器的時代
[00:16:16.620 --> 00:16:18.620]  不是 青銅器的時代
[00:16:18.620 --> 00:16:21.780]  你仍然只是停留在一個
[00:16:21.780 --> 00:16:24.260]  落後一些可能
[00:16:24.260 --> 00:16:26.420]  仍然還在研發的階段
[00:16:26.420 --> 00:16:29.180]  事實上是很難跟人打
[00:16:29.180 --> 00:16:34.260]  所以在這個過程裏面
[00:16:34.260 --> 00:16:36.060]  他們慢慢看到
[00:16:36.060 --> 00:16:38.180]  其實立王治理
[00:16:38.180 --> 00:16:39.980]  有他們當時的迫切性
[00:16:39.980 --> 00:16:42.740]  有他們當時的需要性
[00:16:42.740 --> 00:16:46.100]  但是他們在這個過程裏面
[00:16:46.100 --> 00:16:50.060]  你都去衍生了另外一個問題
[00:16:50.060 --> 00:16:52.660]  就是他們慢慢覺得
[00:16:52.660 --> 00:16:55.100]  不是那麼需要上帝
[00:16:55.100 --> 00:16:56.700]  就是是否呼求上帝
[00:16:56.700 --> 00:16:59.260]  對他們的幫助好像
[00:16:59.260 --> 00:17:01.340]  不是那麼大
[00:17:01.340 --> 00:17:03.740]  雖然是見過很多上帝的作為
[00:17:03.740 --> 00:17:06.820]  但是當面對家南七國
[00:17:06.820 --> 00:17:09.620]  當面對當時社會的
[00:17:09.620 --> 00:17:12.580]  整個版圖的局勢來說
[00:17:12.580 --> 00:17:14.180]  求問上帝好像是一件
[00:17:14.180 --> 00:17:17.700]  不是那麼落地和不切實際的事
[00:17:17.700 --> 00:17:20.940]  所以他們聽到薩姆爾的
[00:17:20.940 --> 00:17:23.140]  這樣的講論之後
[00:17:23.140 --> 00:17:24.260]  你想清楚
[00:17:24.260 --> 00:17:25.860]  當你們設立王之後
[00:17:25.860 --> 00:17:27.500]  他們會要求有軍隊
[00:17:27.500 --> 00:17:30.220]  而軍隊會帶來徵兵和納粹
[00:17:30.220 --> 00:17:32.420]  這些是不能避免的代價
[00:17:32.420 --> 00:17:36.860]  而且軍王通常都是忠義燕郎
[00:17:36.860 --> 00:17:39.060]  最後帶來最壞的後果是
[00:17:39.060 --> 00:17:42.180]  百姓要被迫去做苦工
[00:17:42.180 --> 00:17:44.500]  但是當時的以色列人
[00:17:44.500 --> 00:17:47.460]  和他們一班長老
[00:17:47.460 --> 00:17:50.140]  他們覺得一個犧牲是值得的
[00:17:50.140 --> 00:17:54.900]  好過好像回到《史詩記第九章》
[00:17:54.900 --> 00:17:57.020]  亞比米勒的那個例子
[00:17:57.020 --> 00:18:00.100]  一個軍事的冒險家上士
[00:18:00.100 --> 00:18:02.940]  為自己的軍事力量來奪權
[00:18:02.940 --> 00:18:05.420]  並且成為軍王的時候
[00:18:05.420 --> 00:18:08.460]  造成當時以色列裏面
[00:18:08.460 --> 00:18:11.260]  一個衍生互相攻擊
[00:18:11.260 --> 00:18:14.180]  可以說是衍生了一些內戰的時候
[00:18:14.180 --> 00:18:16.460]  所帶來的亂象
[00:18:16.460 --> 00:18:18.580]  他說OK 我寧願
[00:18:18.580 --> 00:18:20.060]  你《史詩記第九章》最後
[00:18:20.060 --> 00:18:21.860]  都要搞出這些亂象出來
[00:18:21.860 --> 00:18:24.020]  你都是會自己做皇帝而已
[00:18:24.020 --> 00:18:25.820]  那為什麼我們不正正式式
[00:18:25.820 --> 00:18:28.660]  立一個皇帝來治理我們呢
[00:18:28.660 --> 00:18:35.420]  所以長老們都很有迫切的訴求
[00:18:35.420 --> 00:18:37.780]  來要求撒姆爾維他們
[00:18:37.780 --> 00:18:40.620]  尋找一個合適的人選
[00:18:40.620 --> 00:18:43.420]  去立一個皇帝來治理他們
[00:18:43.420 --> 00:18:47.420]  使他們有以色列第一位的軍王
[00:18:47.420 --> 00:18:50.700]  來出現在他們的眼前
[00:18:50.700 --> 00:18:53.340]  但是大家要再去想一下
[00:18:53.340 --> 00:18:55.860]  這個訴求
[00:18:55.860 --> 00:18:58.780]  他們有沒有將上帝
[00:18:58.780 --> 00:19:02.060]  來擺在他們考慮之列呢
[00:19:02.060 --> 00:19:06.180]  經文裏面給我們的提醒就是
[00:19:06.180 --> 00:19:09.140]  大概他們慢慢將上帝
[00:19:09.140 --> 00:19:14.980]  排擠在這些立皇的過程當中
[00:19:14.980 --> 00:19:17.620]  長老們的要求
[00:19:17.620 --> 00:19:19.620]  在聖經作者的眼裏面
[00:19:19.620 --> 00:19:22.100]  看來最壞的地方
[00:19:22.100 --> 00:19:23.820]  出現在《撒姆爾記》上
[00:19:23.820 --> 00:19:26.100]  八章二十節裏面描述了
[00:19:26.100 --> 00:19:27.300]  已經很明顯了
[00:19:27.300 --> 00:19:32.140]  就是他們盼望自己好像列國一樣
[00:19:32.140 --> 00:19:35.820]  而帶出他們不要上帝
[00:19:35.820 --> 00:19:41.780]  一個潛藏在他們心裏的動機
[00:19:41.780 --> 00:19:46.980]  或者在他們心裏想的那一件事
[00:19:46.980 --> 00:19:48.860]  所以在這裏
[00:19:48.860 --> 00:19:51.620]  在這裏強調以色列人
[00:19:51.620 --> 00:19:53.020]  透過他們的長老
[00:19:53.020 --> 00:19:55.500]  他們不單止棄絕了撒姆爾
[00:19:55.500 --> 00:19:58.940]  同時間是棄絕了上帝
[00:19:58.940 --> 00:20:00.020]  但是我們又奇怪
[00:20:00.020 --> 00:20:02.900]  就是發現撒姆爾在這個情況底下
[00:20:02.900 --> 00:20:06.500]  他是跟著上帝的旨意
[00:20:06.500 --> 00:20:10.140]  來去答應他們的期望
[00:20:10.140 --> 00:20:12.060]  有一天他們真的會這樣做
[00:20:12.060 --> 00:20:14.740]  如果他們有一天真的這樣做的時候
[00:20:14.740 --> 00:20:16.220]  你讓他們做
