
[00:00:00.000 --> 00:00:04.680]  在二零二五年預府祈靈修四十天裏
[00:04:57.720 --> 00:05:00.920]  很多時候現場的幾個證人
[00:05:00.920 --> 00:05:03.480]  他們的證供都不一樣的
[00:05:03.480 --> 00:05:04.920]  那是怎樣的呢?
[00:05:04.920 --> 00:05:06.720]  誰不真實呢?
[00:05:06.720 --> 00:05:10.520]  其實在他們的腦海裏面回想的東西
[00:05:10.520 --> 00:05:13.440]  有時候是會有少許不同的
[00:05:13.440 --> 00:05:15.200]  不過這個不是最重要的
[00:05:15.200 --> 00:05:17.840]  都是說主耶穌復活了
[00:05:17.840 --> 00:05:19.840]  有一個天使還是兩個天使
[00:05:19.840 --> 00:05:21.400]  不是很重要
[00:05:21.400 --> 00:05:22.760]  而是祂真的復活了
[00:05:22.760 --> 00:05:24.240]  有果絲布
[00:05:24.240 --> 00:05:25.640]  有果頭根
[00:05:25.640 --> 00:05:28.320]  然後屍體不見了
[00:05:28.320 --> 00:05:31.400]  三段聖經都是這樣記錄的
[00:05:31.400 --> 00:05:34.520]  有不同的重點的記錄
[00:05:34.520 --> 00:05:35.400]  不說這些了
[00:05:35.400 --> 00:05:37.000]  我們來看看
[00:05:37.000 --> 00:05:40.800]  這個主耶穌復活的屬靈意義在哪裏呢?
[00:05:40.800 --> 00:05:42.440]  讀完這些經文之後
[00:05:42.440 --> 00:05:47.240]  啊!靈修意義在哪裏呢?
[00:05:47.240 --> 00:05:49.240]  我在想的時候
[00:05:49.240 --> 00:05:51.120]  我自己思想的時候
[00:05:51.120 --> 00:05:53.320]  發覺起碼我能夠看到
[00:05:53.320 --> 00:05:56.400]  記起有五段的經文
[00:05:56.400 --> 00:05:57.640]  告訴我
[00:05:57.640 --> 00:06:01.800]  是主耶穌復活的屬靈的意義
[00:06:01.800 --> 00:06:03.640]  而這些屬靈的意義在我們身上
[00:06:03.640 --> 00:06:06.320]  在應用屬靈生命的時候
[00:06:06.320 --> 00:06:08.280]  在屬靈生命裏面應用的時候
[00:06:08.280 --> 00:06:10.280]  都是非常之重要的
[00:06:10.280 --> 00:06:13.760]  第一,證明自己是神的兒子
[00:06:13.760 --> 00:06:15.640]  留意看這個脈絡
[00:06:15.640 --> 00:06:19.000]  主耶穌的復活的屬靈意義在哪裏呢?
[00:06:19.000 --> 00:06:20.080]  第一個
[00:06:20.080 --> 00:06:23.520]  這個屬靈意義就是祂證明了自己
[00:06:23.520 --> 00:06:24.640]  是神的兒子
[00:06:24.640 --> 00:06:26.760]  證明了自己是神
[00:06:26.760 --> 00:06:28.000]  第二個
[00:06:28.000 --> 00:06:31.840]  就是在這個世代去顯明自己
[00:06:31.840 --> 00:06:37.000]  我就是來叫這個世代要悔改
[00:06:37.000 --> 00:06:38.200]  第三
[00:06:38.200 --> 00:06:41.200]  就是其實永生在主耶穌的復活
[00:06:41.200 --> 00:06:44.160]  你都看到是真實的盼望
[00:06:44.160 --> 00:06:45.880]  是真的、是會成功的
[00:06:45.880 --> 00:06:47.720]  不是只是說的
[00:06:47.720 --> 00:06:48.920]  「我給你這些」
[00:06:48.920 --> 00:06:50.240]  什麼都沒有
[00:06:50.240 --> 00:06:52.160]  拿手都沒有
[00:06:52.160 --> 00:06:53.680]  「我來買這間屋」
[00:06:53.680 --> 00:06:55.560]  那你下訂才是
[00:06:55.560 --> 00:06:57.160]  起碼下訂
[00:06:57.160 --> 00:06:59.320]  下了訂我就知道
[00:06:59.320 --> 00:07:01.120]  真的會實現了
[00:07:01.120 --> 00:07:03.120]  訂都沒有,口講的
[00:07:03.120 --> 00:07:05.120]  口講無憑
[00:07:05.120 --> 00:07:06.280]  中國人都說
[00:07:06.280 --> 00:07:09.280]  當然現在都說口講的都算
[00:07:09.280 --> 00:07:12.880]  你證明到口講過才算
[00:07:12.880 --> 00:07:15.320]  否則都沒有用的
[00:07:15.320 --> 00:07:16.760]  有的
[00:07:16.760 --> 00:07:20.400]  我自己小時候就聽
[00:07:20.400 --> 00:07:24.600]  以前聽那句笑人的說話
[00:07:24.600 --> 00:07:28.080]  「你不要大隻講啊,你大隻講啊」
[00:07:28.080 --> 00:07:29.720]  我又不是很大隻
[00:07:29.720 --> 00:07:32.160]  我又不是叫「講」,為什麼叫「大隻講」呢?
[00:07:32.160 --> 00:07:35.400]  有沒有「大隻講」、「口講講」呢?
[00:07:35.400 --> 00:07:37.160]  「大隻講」、「口講講」
[00:07:37.160 --> 00:07:38.760]  就是說只有「講」字
[00:07:38.760 --> 00:07:41.160]  主耶穌說「我給你永生」
[00:07:41.160 --> 00:07:43.480]  是不是真的可以的?
[00:07:43.480 --> 00:07:44.480]  可以的
[00:07:44.480 --> 00:07:46.480]  永生在主耶穌的身上
[00:07:46.480 --> 00:07:47.920]  因為祂的復活
[00:07:47.920 --> 00:07:50.760]  是有永生真實的盼望
[00:07:50.760 --> 00:07:55.160]  這一點解決了人生死亡、生死的問題
[00:07:55.160 --> 00:07:57.640]  在這裡有出路、有答案
[00:07:57.640 --> 00:08:01.480]  我本身是一個非常怕死亡的人
[00:08:01.480 --> 00:08:03.960]  從小就開始怕死
[00:08:03.960 --> 00:08:06.440]  做夢都夢見自己死過
[00:08:06.440 --> 00:08:09.080]  哎呀,好害怕,會驚醒
[00:08:09.080 --> 00:08:12.200]  不過由於主耶穌的復活
[00:08:12.200 --> 00:08:14.200]  認識了之後
[00:08:14.200 --> 00:08:20.040]  解決了、解答了我這麼怕死的人的問題
[00:08:20.040 --> 00:08:22.960]  第四樣主耶穌復活的屬靈意義
[00:08:22.960 --> 00:08:27.000]  就是生命更新是有可能的
[00:08:27.000 --> 00:08:29.960]  生命是可以被更新的
[00:08:29.960 --> 00:08:34.680]  就整個多差的生命都可以被更新的
[00:08:34.680 --> 00:08:38.840]  第五個主耶穌復活的屬靈意義就是
[00:08:38.840 --> 00:08:41.000]  忍受痛苦
[00:08:41.000 --> 00:08:46.120]  忍受人生那些苦痛的一個屬靈的能力
[00:08:46.120 --> 00:08:47.720]  那麼
[00:08:47.720 --> 00:08:51.320]  有沒有個人、基督徒都有喜樂的心的?
[00:08:51.320 --> 00:08:52.680]  有平安的?
[00:08:52.680 --> 00:08:54.680]  是喜樂的
[00:08:54.680 --> 00:09:00.280]  不過其實人生是充滿了苦痛的
[00:09:00.280 --> 00:09:05.240]  做基督徒有沒有生離死別的痛苦?
[00:09:05.240 --> 00:09:07.640]  生離死別是四個
[00:09:07.640 --> 00:09:09.880]  四大痛苦來的
[00:09:09.880 --> 00:09:12.440]  生都是痛苦嗎? 是的
[00:09:12.440 --> 00:09:15.480]  當我生活,我明天就要上班
[00:09:15.480 --> 00:09:17.480]  我就有很多生活的壓力
[00:09:17.480 --> 00:09:19.480]  有時比死更難受
[00:09:19.480 --> 00:09:23.400]  生老,哎呀老了,我現在老了
[00:09:23.400 --> 00:09:27.240]  我真的覺得老了,真的沒有用
[00:09:27.240 --> 00:09:28.760]  很多事情都忘記了
[00:09:28.760 --> 00:09:31.480]  很多事情要人幫忙
[00:09:31.480 --> 00:09:34.280]  疾病又纏身
[00:09:34.280 --> 00:09:38.200]  生老病,哎呀病死
[00:09:38.200 --> 00:09:42.040]  生老病苦死,有些是五種的
[00:09:42.040 --> 00:09:44.920]  基督徒都同樣面對的
[00:09:44.920 --> 00:09:47.400]  而且有時候加多了魔鬼的攻擊
[00:09:47.400 --> 00:09:48.920]  於是他們更加多面對
[00:09:48.920 --> 00:09:52.280]  有很多是自己罪的結果,有很多痛苦
[00:09:52.280 --> 00:09:55.720]  在這些裏面我怎樣去面對它呢?
[00:09:55.720 --> 00:09:59.960]  有很多是皇家在自己身上的痛苦
[00:09:59.960 --> 00:10:01.640]  被攻擊等等
[00:10:01.640 --> 00:10:06.360]  這些屬靈的戰鬥裏面
[00:10:06.360 --> 00:10:09.160]  其實很需要屬靈的能力
[00:10:09.160 --> 00:10:14.040]  主耶穌的復活都是賞賜了這種屬靈的能力
[00:10:14.040 --> 00:10:16.760]  因為我們有盼望看著將來
[00:10:16.760 --> 00:10:20.120]  朝更美家鄉走回去
[00:10:20.120 --> 00:10:26.280]  有首現在很流行的基督徒的現代聖詩叫《恩著信》
[00:10:26.280 --> 00:10:29.320]  朝更美家鄉走回去
[00:10:29.320 --> 00:10:30.840]  為什麼可以忍受得住?
[00:10:30.840 --> 00:10:34.200]  是因為我們知道主耶穌的復活
[00:10:34.200 --> 00:10:39.320]  有屬靈的意義裏面加添了我們生命的力量
[00:10:39.320 --> 00:10:41.560]  好,逐一和大家看看
[00:10:41.560 --> 00:10:44.920]  讀一下經文,思想一下
[00:10:44.920 --> 00:10:49.160]  第一,主耶穌復活的屬靈意義
[00:10:49.160 --> 00:10:53.000]  就是祂證明自己是神的兒子
[00:10:53.000 --> 00:10:55.720]  《南華書》一章第四節直接說
[00:10:55.720 --> 00:10:59.400]  從聖善的靈說,因從死裡復活
[00:10:59.400 --> 00:11:05.560]  以大能顯明是上帝的兒子
[00:11:05.560 --> 00:11:09.400]  主耶穌的復活是告訴人
[00:11:09.400 --> 00:11:15.880]  用祂自己復活的大能去顯明自己是上帝的兒子
[00:11:15.880 --> 00:11:20.040]  我是將命捨去
[00:11:20.040 --> 00:11:23.000]  耶穌說我可以將生命拿回來
[00:11:23.000 --> 00:11:30.920]  這個是以大能去透過復活顯明自己是上帝的兒子
[00:11:30.920 --> 00:11:33.640]  你知道上帝的兒子我曾經解釋過了
[00:11:33.640 --> 00:11:38.600]  上帝的兒子其實是指上帝本身
[00:11:38.600 --> 00:11:41.960]  這個是他們很喜歡用的
[00:11:41.960 --> 00:11:46.440]  後面什麼什麼的兒子去說前面那樣東西
[00:11:46.440 --> 00:11:51.800]  就是後面這個兒子那個人的實質
[00:11:51.800 --> 00:11:54.840]  所以什麼什麼的兒子就是指上帝
[00:11:54.840 --> 00:11:58.920]  所以勸慰之子就是那個人很會勸慰人
[00:11:58.920 --> 00:12:01.320]  巴喇巴令人很舒服
[00:12:01.320 --> 00:12:07.480]  主耶穌開玩笑的改了一個番名
[00:12:07.480 --> 00:12:15.560]  他的門徒雅各約翰和雅各叫做班尼奇、行雷之子
[00:12:15.560 --> 00:12:20.440]  因為他們的脾氣很猛的
[00:12:20.440 --> 00:12:25.240]  什麼什麼的兒子是指他的本質
[00:12:25.240 --> 00:12:26.840]  大家能夠理解了
[00:12:26.840 --> 00:12:30.040]  我們都解釋過了
[00:12:30.040 --> 00:12:34.280]  主耶穌復活的屬靈意義在這裡有一個
[00:12:34.280 --> 00:12:38.040]  就是要證明給所有人知道
[00:12:38.040 --> 00:12:43.000]  可以用復活去證明自己是神的兒子
[00:12:43.000 --> 00:12:44.520]  真是厲害了
[00:12:44.520 --> 00:12:47.880]  只有主耶穌能夠做這件事
[00:12:47.880 --> 00:12:49.000]  你行不行?我行不行?
[00:12:49.000 --> 00:12:51.000]  有沒有人行?我自己復活
[00:12:51.000 --> 00:12:54.280]  現在我死了我多少天會復活
[00:12:54.280 --> 00:12:57.320]  都沒有人能夠做到這件事的
[00:12:57.320 --> 00:12:59.560]  證明他自己是神的兒子
[00:12:59.560 --> 00:13:01.080]  既然他是神的兒子
[00:13:01.080 --> 00:13:03.800]  我們就可以相信跟隨他
[00:13:03.800 --> 00:13:06.120]  他就好像一個領袖那樣
[00:13:06.120 --> 00:13:08.760]  帶領我們走屬靈的天路
[00:13:08.760 --> 00:13:11.240]  將來就去到神面前了
[00:13:11.240 --> 00:13:14.920]  同樣有復活的生命
[00:13:14.920 --> 00:13:20.520]  第二就是復活的屬靈意義是向這個世代顯明自己
[00:13:20.520 --> 00:13:23.640]  叫世代悔改
[00:13:23.640 --> 00:13:24.840]  我復活
[00:13:24.840 --> 00:13:26.840]  你知道我是神的兒子
[00:13:26.840 --> 00:13:33.880]  大能向這個很差的世代講給他們聽
[00:13:33.880 --> 00:13:35.880]  我是信得過的
[00:13:35.880 --> 00:13:38.520]  你們要悔改跟從我
[00:13:38.520 --> 00:13:43.480]  如果不是你們會不得到救贖的
[00:13:43.480 --> 00:13:47.080]  就是說你上我這條船
[00:13:47.080 --> 00:13:52.040]  上這條船就經歷到經過洪水的氾濫
[00:13:52.040 --> 00:13:53.560]  都可以得救的
[00:13:53.560 --> 00:13:57.080]  你上這條船落方舟的時代就是這樣
[00:13:57.080 --> 00:13:59.640]  方舟代表主耶穌
[00:13:59.640 --> 00:14:02.200]  你上這條船你會得的
[00:14:02.200 --> 00:14:03.800]  浮得起的
[00:14:03.800 --> 00:14:07.800]  在這個世代顯明自己是神的兒子
[00:14:07.800 --> 00:14:09.320]  你悔改跟隨我
[00:14:09.320 --> 00:14:11.400]  之後我才是救主
[00:14:11.400 --> 00:14:14.040]  能夠叫死人復活的
[00:14:14.040 --> 00:14:15.240]  有這樣的經文嗎?
[00:14:15.240 --> 00:14:17.240]  有的
[00:14:17.240 --> 00:14:21.960]  《馬太福音》第十二章三十八節
[00:14:21.960 --> 00:14:29.240]  當時有幾個文士和法利賽人對耶穌說
[00:14:29.240 --> 00:14:31.240]  夫子、老師
[00:14:31.240 --> 00:14:36.600]  我們願意來顯個神蹟給我們看
[00:14:36.600 --> 00:14:38.280]  你是神的兒子嗎?
[00:14:38.280 --> 00:14:39.640]  這麼厲害?
[00:14:39.640 --> 00:14:41.880]  老師,你這麼厲害
[00:14:41.880 --> 00:14:43.880]  做個神蹟看看吧
[00:14:43.880 --> 00:14:46.600]  我們就可以相信你了
[00:14:46.600 --> 00:14:48.600]  主耶穌就說
[00:14:48.600 --> 00:14:50.600]  神蹟其實很有趣
[00:14:50.600 --> 00:14:52.600]  他們問你顯個神蹟
[00:14:52.600 --> 00:14:54.600]  其實你會發現
[00:14:54.600 --> 00:14:57.400]  主耶穌都行了不少神蹟
[00:14:57.400 --> 00:14:59.560]  其實他們這些狗仔隊
[00:14:59.560 --> 00:15:05.000]  天天各人分班輪值
[00:15:05.000 --> 00:15:07.960]  總是主耶穌一出門口
[00:15:07.960 --> 00:15:10.840]  就有幾個文士、法利賽人跟著
[00:15:10.840 --> 00:15:11.800]  做什麼的?
[00:15:11.800 --> 00:15:13.800]  要撿他的把柄
[00:15:13.800 --> 00:15:15.800]  吊著他的尾巴
[00:15:15.800 --> 00:15:19.000]  那些狗仔隊真厲害
[00:15:19.000 --> 00:15:22.040]  他們見過主耶穌有很多神蹟
[00:15:22.040 --> 00:15:24.760]  不過特意挑戰他
[00:15:24.760 --> 00:15:26.760]  你顯個神蹟看看吧
[00:15:26.760 --> 00:15:31.000]  讓我們知道你真是救主
[00:15:31.000 --> 00:15:32.200]  你是彌撤暗西
[00:15:32.200 --> 00:15:34.200]  你真是救主?
[00:15:34.200 --> 00:15:36.200]  留意了
[00:15:36.200 --> 00:15:38.200]  三十九節
[00:15:38.200 --> 00:15:40.200]  耶穌回答
[00:15:40.200 --> 00:15:42.200]  一個淫亂
[00:15:42.200 --> 00:15:48.440]  一個邪惡淫亂的世代求看神蹟
[00:15:48.440 --> 00:15:51.640]  除了先知若來的神蹟以外
[00:15:51.640 --> 00:15:55.400]  再沒有神蹟給他們看
[00:15:55.400 --> 00:15:57.400]  在說什麼呢?
[00:15:57.400 --> 00:15:59.400]  耶穌說
[00:15:59.400 --> 00:16:04.360]  對於不只是你們這些淫亂邪惡的人
[00:16:04.360 --> 00:16:06.360]  那些文士、法利賽人
[00:16:06.360 --> 00:16:11.160]  並不一定是淫亂邪惡的
[00:16:11.160 --> 00:16:13.160]  不過
[00:16:13.160 --> 00:16:17.000]  代表了用這個邪惡淫亂的世代
[00:16:17.000 --> 00:16:19.000]  想看神蹟?
[00:16:19.000 --> 00:16:23.480]  其實我的神蹟是要顯明給所有人看的
[00:16:23.480 --> 00:16:27.560]  這個世代是邪惡、罪惡與淫亂的
[00:16:27.560 --> 00:16:31.480]  淫亂除了是指人類的罪之外
[00:16:31.480 --> 00:16:35.800]  亦是指離開了上主敬拜其他的神
[00:16:35.800 --> 00:16:37.800]  例如拜馬門也是一個神
[00:16:37.800 --> 00:16:41.320]  財利、其他的偶像等等
[00:16:41.320 --> 00:16:44.520]  邪惡,哇,個個罪大惡極
[00:16:44.520 --> 00:16:47.080]  邪惡、淫亂的世代
[00:16:47.080 --> 00:16:49.960]  如果有一個神蹟要給他們看
[00:16:49.960 --> 00:16:53.000]  就只有一個
[00:16:53.000 --> 00:16:55.000]  就是若拿的神蹟
[00:16:55.000 --> 00:16:57.000]  之外就沒有了
[00:16:57.000 --> 00:16:59.000]  沒有了是嗎?
[00:16:59.000 --> 00:17:01.960]  已經沒有了,已經沒有方案了
[00:17:01.960 --> 00:17:05.640]  束手無策了,沒有辦法了
[00:17:05.640 --> 00:17:08.520]  再沒有神蹟,無限制
[00:17:08.520 --> 00:17:12.200]  神只是預備了一個神蹟給他們看
[00:17:12.200 --> 00:17:14.200]  這個神蹟最重要
[00:17:14.200 --> 00:17:16.200]  只有一個
[00:17:16.200 --> 00:17:18.200]  沒有做第二個給他們看
[00:17:18.200 --> 00:17:20.200]  給這個你
[00:17:20.200 --> 00:17:24.200]  接受就接受,不接受就沒有了
[00:17:24.200 --> 00:17:26.200]  有什麼方案給我?
[00:17:26.200 --> 00:17:28.200]  有什麼選擇?
[00:17:28.200 --> 00:17:30.200]  沒有選擇,只有一個
[00:17:30.200 --> 00:17:32.200]  那你知道
[00:17:32.200 --> 00:17:34.200]  除他以外別無拯救
[00:17:34.200 --> 00:17:36.200]  因為在天下人間沒有次下
[00:17:36.200 --> 00:17:38.200]  別的名可以靠就得救
[00:17:38.200 --> 00:17:40.200]  沒有了,交叉的
[00:17:40.200 --> 00:17:42.200]  交叉的,我手舉高一點,交叉的
[00:17:42.200 --> 00:17:44.200]  你看到沒有了
[00:17:44.200 --> 00:17:46.200]  只有一個
[00:17:46.200 --> 00:17:48.200]  除他以外
[00:17:48.200 --> 00:17:50.200]  別無拯救
[00:17:50.200 --> 00:17:52.200]  因為在天下人間
[00:17:52.200 --> 00:17:54.200]  沒有次下,別的名可以靠就得救
[00:17:54.200 --> 00:17:56.200]  就是什麼呢?
[00:17:56.200 --> 00:17:58.200]  就是有一個神蹟給他們看
[00:17:58.200 --> 00:18:00.200]  就是若拿的神蹟
[00:18:00.200 --> 00:18:02.200]  若拿的神蹟
[00:18:02.200 --> 00:18:04.200]  被雨淡了
[00:18:04.200 --> 00:18:06.200]  掉到海裡被雨吞了
[00:18:06.200 --> 00:18:08.200]  在漁福裡三日的那個神蹟
[00:18:08.200 --> 00:18:10.200]  沒錯了,就是這個
[00:18:10.200 --> 00:18:12.200]  這個就有問題了
[00:18:12.200 --> 00:18:14.200]  其實若拿的神蹟
[00:18:14.200 --> 00:18:16.200]  是什麼意思呢?
[00:18:16.200 --> 00:18:18.200]  先來略為看看
[00:18:18.200 --> 00:18:20.200]  若拿有沒有被
[00:18:20.200 --> 00:18:22.200]  被雨淡了
[00:18:22.200 --> 00:18:24.200]  被雨吞了
[00:18:24.200 --> 00:18:26.200]  究竟若拿
[00:18:26.200 --> 00:18:28.200]  有沒有
[00:18:28.200 --> 00:18:30.200]  死了呢?
[00:18:30.200 --> 00:18:32.200]  沒有,因為他在漁福中
[00:18:32.200 --> 00:18:34.200]  土告
[00:18:34.200 --> 00:18:36.200]  他是被雨淡了
[00:18:36.200 --> 00:18:38.200]  若拿就土告了
[00:18:38.200 --> 00:18:40.200]  其實這個土告
[00:18:40.200 --> 00:18:42.200]  你由
[00:18:42.200 --> 00:18:44.200]  他的內容去看的話
[00:18:44.200 --> 00:18:46.200]  他又不像
[00:18:46.200 --> 00:18:48.200]  是在漁福中土告
[00:18:48.200 --> 00:18:50.200]  真是神蹟
[00:18:50.200 --> 00:18:52.200]  因為在漁福中
[00:18:52.200 --> 00:18:54.200]  沒有氧氣
[00:18:54.200 --> 00:18:56.200]  怎麼能生存到三日呢?
[00:18:56.200 --> 00:18:58.200]  還有如果在漁福
[00:18:58.200 --> 00:19:00.200]  那個魚胃裡
[00:19:00.200 --> 00:19:02.200]  都有胃酸
[00:19:02.200 --> 00:19:04.200]  有消化液
[00:19:04.200 --> 00:19:06.200]  就會有
[00:19:06.200 --> 00:19:08.200]  那些消化液
[00:19:08.200 --> 00:19:10.200]  就是連魚骨
[00:19:10.200 --> 00:19:12.200]  吞一條魚進來
[00:19:12.200 --> 00:19:14.200]  吞一條蝦進來、蟹進來
[00:19:14.200 --> 00:19:16.200]  連那些蟹殼、魚骨、蝦殼
[00:19:16.200 --> 00:19:18.200]  都全部融化了
[00:19:18.200 --> 00:19:20.200]  那麼一個人
[00:19:20.200 --> 00:19:22.200]  怎麼裡面會沒事呢?
[00:19:22.200 --> 00:19:24.200]  不是的
[00:19:24.200 --> 00:19:26.200]  那些消化液在地上
[00:19:26.200 --> 00:19:28.200]  他坐在那裡
