
[00:00:00.000 --> 00:00:05.000]  (主席)今天和大家思想出《埃及記》二十章一至六節
[00:08:36.800 --> 00:08:39.400]  這個大神旁邊有個女神
[00:08:39.400 --> 00:08:41.000]  這麼厲害
[00:08:41.000 --> 00:08:43.400]  摩西
[00:08:43.400 --> 00:08:47.800]  上帝叫摩西,要告訴以色列人
[00:08:47.800 --> 00:08:49.800]  唯有我是獨一的神
[00:08:49.800 --> 00:08:52.400]  在我的面前,在我的臨在當中
[00:08:52.400 --> 00:08:54.600]  你不可有這些所謂的假神
[00:08:56.600 --> 00:09:01.000]  同樣,在人際關係和夫妻關係當中
[00:09:01.000 --> 00:09:05.200]  我們絕對不會在我們的配偶面前
[00:09:05.200 --> 00:09:08.000]  帶著我們所謂的第三者
[00:09:08.000 --> 00:09:10.400]  這個就是我的小三
[00:09:10.400 --> 00:09:13.000]  你認識的,不會這樣做的吧?
[00:09:13.000 --> 00:09:16.400]  就算讓你知道,我也不會讓你看見
[00:09:16.400 --> 00:09:19.200]  同樣,上帝說在我面前
[00:09:19.200 --> 00:09:21.600]  你不能有其他偶像,大家會明白
[00:09:21.600 --> 00:09:23.400]  這是不可能的事
[00:09:24.200 --> 00:09:27.600]  同樣,上帝不容許我們一邊敬拜上帝
[00:09:27.600 --> 00:09:29.800]  一邊拜偶像
[00:09:29.800 --> 00:09:30.800]  兄弟姐妹
[00:09:30.800 --> 00:09:33.600]  今天是禮拜日,你也要崇拜
[00:09:33.600 --> 00:09:35.000]  敬拜獨一的真神
[00:09:35.000 --> 00:09:38.800]  崇拜完之後,到禮拜一到禮拜六的時候
[00:09:38.800 --> 00:09:40.400]  你又拜你自己的神嗎?
[00:09:40.400 --> 00:09:44.400]  說得清楚一點,是拜你的偶像
[00:09:44.400 --> 00:09:47.600]  以上的書才知道,在這裡記載
[00:09:47.600 --> 00:09:50.400]  我們一起看螢光幕,44章第六節
[00:09:50.800 --> 00:09:54.800]  耶和華以色列的君王,以色列的救贖主萬鈞耶和華如此說
[00:09:54.800 --> 00:09:57.200]  我是首先的,我是末後的
[00:09:57.200 --> 00:10:00.600]  除我以外,再沒有別神
[00:10:00.600 --> 00:10:05.000]  為何上帝不讓我們拜其他的神
[00:10:05.000 --> 00:10:07.600]  是因為除祂以外,再沒有別神
[00:10:07.600 --> 00:10:09.000]  有的都是假的
[00:10:09.000 --> 00:10:12.000]  我們不會容許我們的子女
[00:10:12.000 --> 00:10:15.400]  你叫祂做爸爸吧,祂也是你的親生爸爸
[00:10:15.400 --> 00:10:19.000]  這是一個矛盾的宣告
[00:10:19.200 --> 00:10:21.200]  你多大方,你也不會跟你的子女說
[00:10:21.200 --> 00:10:23.600]  這是你的親生爸爸,除非你不是親生
[00:10:23.600 --> 00:10:28.800]  上帝說,在我面前你不能有別的神
[00:10:28.800 --> 00:10:33.000]  這個宣告,這個吩咐
[00:10:33.000 --> 00:10:34.800]  不是霸道的要求
[00:10:34.800 --> 00:10:38.600]  因為我們和神的關係
[00:10:38.600 --> 00:10:41.400]  就好像婚姻裡的夫婦
[00:10:41.400 --> 00:10:44.600]  是專一的,是有排他性的
[00:10:44.600 --> 00:10:48.600]  是非常親密,是不容許有第三者
[00:10:49.600 --> 00:10:52.400]  在結婚的時候,我們和對方立下盟誓
[00:10:52.400 --> 00:10:56.400]  約的精神就是要我們向納約的對方
[00:10:56.400 --> 00:10:58.800]  履行承諾和責任
[00:10:58.800 --> 00:11:02.400]  簡單來說,約最重要的
[00:11:02.400 --> 00:11:05.200]  就是要我們向對方忠誠
[00:11:05.200 --> 00:11:09.800]  你簽了約,你是我們合約的僱員
[00:11:09.800 --> 00:11:11.600]  你忠於我們公司
[00:11:11.600 --> 00:11:14.800]  你不可以去其他公司避勞
[00:11:14.800 --> 00:11:16.200]  或者幫其他公司
[00:11:16.200 --> 00:11:18.800]  這是正常的一種關係
[00:11:19.600 --> 00:11:22.400]  同樣,神都向以色列人宣告
[00:11:22.400 --> 00:11:24.000]  我和你是納了約的
[00:11:24.000 --> 00:11:27.000]  我既然履行了我的承諾愛你們
[00:11:27.000 --> 00:11:30.400]  你們是否履行你們約的承諾
[00:11:30.400 --> 00:11:32.600]  去遵行我的吩咐呢?
[00:11:32.600 --> 00:11:36.400]  弟兄姊妹,我們一直信耶穌
[00:11:36.400 --> 00:11:39.000]  我們都在神的約裡面
[00:11:39.000 --> 00:11:42.200]  我們的生命,不只是將我
[00:11:42.200 --> 00:11:44.600]  屬靈的生命交給上帝
[00:11:44.600 --> 00:11:46.200]  我的肉體靠自己
[00:11:46.600 --> 00:11:50.200]  上帝只管我將來去天堂
[00:11:50.200 --> 00:11:53.000]  其他事由我自己主宰
[00:11:53.000 --> 00:11:53.800]  不是這樣
[00:11:53.800 --> 00:11:57.800]  上帝是拯救我全人
[00:11:57.800 --> 00:12:02.800]  今天面對上帝這麼豐盛的恩典
[00:12:02.800 --> 00:12:04.600]  包括救贖我這個罪人
[00:12:04.600 --> 00:12:07.200]  包括在日常生活裡與我同在
[00:12:07.200 --> 00:12:08.600]  弟兄姊妹
[00:12:08.600 --> 00:12:11.600]  我們每個人都有不同的難處
[00:12:11.600 --> 00:12:14.400]  有時難到的地步
[00:12:14.400 --> 00:12:18.600]  我連啟示的信心和勇氣都沒有
[00:12:18.600 --> 00:12:22.400]  但你看到神的恩典
[00:12:22.400 --> 00:12:26.800]  你能否因為神的恩典
[00:12:26.800 --> 00:12:28.800]  仍然能夠持守上帝
[00:12:28.800 --> 00:12:30.200]  雖然我不明白
[00:12:30.200 --> 00:12:32.200]  雖然我現在很辛苦
[00:12:32.200 --> 00:12:33.800]  我很軟弱
[00:12:33.800 --> 00:12:37.600]  但上帝,我仍然對你忠誠
[00:12:37.600 --> 00:12:39.600]  你永遠都是我的神
[00:12:40.600 --> 00:12:45.200]  我不會拜求其他方案去解決我的難處
[00:12:45.200 --> 00:12:48.600]  能夠解決我的難處只有你
[00:12:48.600 --> 00:12:53.400]  能夠幫助我處理心靈裡的軟弱只有你
[00:12:53.400 --> 00:12:55.000]  能否是這樣呢?
[00:12:55.000 --> 00:12:56.800]  弟兄姊妹
[00:12:56.800 --> 00:13:01.600]  今天有什麼成為我們別的神?
[00:13:01.600 --> 00:13:03.600]  除了神之外
[00:13:03.600 --> 00:13:04.800]  除了獨一的神之外
[00:13:04.800 --> 00:13:07.400]  在我心裡有沒有其他的神呢?
[00:13:07.800 --> 00:13:10.600]  其實這些神,這些所謂的神
[00:13:10.600 --> 00:13:13.800]  其實是會破壞我們跟真神的關係
[00:13:13.800 --> 00:13:19.200]  我們是不用這個關係被破壞
[00:13:19.200 --> 00:13:22.800]  這就是我們所謂的別的神
[00:13:22.800 --> 00:13:25.400]  我們一起讀第四、第五節
[00:13:25.400 --> 00:13:26.400]  預備起
[00:13:26.400 --> 00:13:29.600]  不可為自己雕刻偶像
[00:13:29.600 --> 00:13:31.800]  也不可做什麼形象
[00:13:31.800 --> 00:13:36.400]  彷彿上天、下地和地底下水中的白麥
[00:13:36.800 --> 00:13:38.600]  不可跪拜那隻象
[00:13:38.600 --> 00:13:40.800]  也不可侍奉他們
[00:13:40.800 --> 00:13:44.400]  因為我要還你的神是忌邪的神
[00:13:44.400 --> 00:13:47.600]  恨我的,我必懲罰他們的罪
[00:13:47.600 --> 00:13:50.600]  至父及子,直到三、四代
[00:13:50.600 --> 00:13:56.200]  神說不要為自己雕刻偶像
[00:13:56.200 --> 00:14:00.800]  其實神原本的意思是不要為自己做偶像
[00:14:00.800 --> 00:14:04.600]  因為當時以色列人面對的文化環境
[00:14:04.800 --> 00:14:07.400]  是充斥著很多看得到的偶像
[00:14:07.400 --> 00:14:12.200]  是其他宗教提供的
[00:14:12.200 --> 00:14:14.400]  所以說你不要雕刻偶像
[00:14:14.400 --> 00:14:17.400]  因為怕他們受感染、受影響
[00:14:17.400 --> 00:14:20.000]  為什麼上帝說不要雕刻偶像?
[00:14:20.000 --> 00:14:21.400]  很明顯
[00:14:21.400 --> 00:14:24.800]  因為上帝根本不受偶像的
[00:14:24.800 --> 00:14:27.000]  或者一個實體的框框
[00:14:27.000 --> 00:14:28.600]  如果我們雕刻偶像去敬拜
[00:14:28.600 --> 00:14:29.400]  包括你說
[00:14:29.400 --> 00:14:31.400]  神啊,既然你是真神
[00:14:31.400 --> 00:14:34.200]  我雕刻偶像提醒我自己
[00:14:34.200 --> 00:14:35.800]  我怕我忘記你
[00:14:35.800 --> 00:14:37.400]  忘記你們的樣子
[00:14:37.400 --> 00:14:39.000]  自己找個樣子來
[00:14:39.000 --> 00:14:40.800]  有些人將耶穌像擺出來
[00:14:40.800 --> 00:14:42.800]  耶穌的相,什麼都好
[00:14:42.800 --> 00:14:44.600]  好像很適合,對嗎?
[00:14:44.600 --> 00:14:47.200]  但我們是一廂情願
[00:14:47.200 --> 00:14:49.800]  好心做壞事,做錯事
[00:14:49.800 --> 00:14:54.400]  上帝說我是靈來的
[00:14:54.400 --> 00:14:57.200]  我是超越實體的
[00:14:57.200 --> 00:15:00.200]  我是不受物件所控制
[00:15:00.200 --> 00:15:02.200]  你做我出來去拜
[00:15:02.600 --> 00:15:04.200]  我就變成受造之物
[00:15:04.200 --> 00:15:06.400]  我就變成你控制的物件
[00:15:06.400 --> 00:15:08.600]  我是超越的
[00:15:08.600 --> 00:15:11.400]  我是你的神
[00:15:11.400 --> 00:15:13.600]  這個神是指神的權能
[00:15:13.600 --> 00:15:15.400]  神創造的威嚴
[00:15:15.400 --> 00:15:17.200]  我不是你的偶像
[00:15:17.200 --> 00:15:18.800]  我不是你所做的
[00:15:18.800 --> 00:15:20.200]  我不是機械人
[00:15:20.200 --> 00:15:23.400]  我是創造你的上帝
[00:15:23.400 --> 00:15:26.000]  所以你不應該做我的像
[00:15:26.000 --> 00:15:28.000]  就算你做我的像也不對
[00:15:28.000 --> 00:15:31.200]  神說我是跟你同在
[00:15:31.200 --> 00:15:33.600]  你不需要做一個像證明我和你同在
[00:15:33.600 --> 00:15:35.600]  你去到哪裡,我和你一起
[00:15:35.600 --> 00:15:37.600]  所以你不需要擔心
[00:15:37.600 --> 00:15:43.000]  所以上帝說不可為你們做一個像
[00:15:43.000 --> 00:15:44.800]  表示我和你們一起
[00:15:44.800 --> 00:15:49.600]  上帝說是因為我是妓妾
[00:15:49.600 --> 00:15:53.400]  上帝妓妾是否很小器呢?
[00:15:53.400 --> 00:15:57.800]  我們看約書亞記第24章19節
[00:15:59.600 --> 00:16:01.200]  約書亞對百姓說
[00:16:01.200 --> 00:16:03.600]  你們不能夠侍奉耶華
[00:16:03.600 --> 00:16:05.200]  因為祂是神聖的神
[00:16:05.200 --> 00:16:06.400]  是妓妾的神
[00:16:06.400 --> 00:16:09.000]  必不赦免你們過犯的罪惡
[00:16:09.000 --> 00:16:13.200]  我們的上帝是妓妾的神
[00:16:13.200 --> 00:16:15.200]  是基於祂是聖潔的神
[00:16:15.200 --> 00:16:18.200]  是基於祂和我們所立的約
[00:16:18.200 --> 00:16:21.000]  是基於祂對我們的愛
[00:16:21.000 --> 00:16:23.600]  以至祂成為一個妓妾的神
[00:16:23.600 --> 00:16:25.600]  這個妓妾不是負面的
[00:16:25.600 --> 00:16:27.800]  是正常、合理的
[00:16:28.400 --> 00:16:33.400]  正如我們不容許我們的配偶有第三者
[00:16:33.400 --> 00:16:35.000]  我們不要大方地說
[00:16:35.000 --> 00:16:38.000]  配偶,你隨便找第三者吧
[00:16:38.000 --> 00:16:39.200]  我很大方的
[00:16:39.200 --> 00:16:42.400]  我很隨便的,不會的
[00:16:42.400 --> 00:16:45.000]  我一定很難過
[00:16:45.000 --> 00:16:47.000]  我一定很嫉妒那個第三者
[00:16:47.000 --> 00:16:49.200]  就算他比我好也好
[00:16:49.200 --> 00:16:54.400]  他也沒有資格奪取我和配偶原有獨有專一的關係
[00:16:54.400 --> 00:16:56.000]  同樣上帝也是
[00:16:56.600 --> 00:16:59.800]  上帝的妓妾是基於祂的神聖
[00:16:59.800 --> 00:17:01.800]  是基於祂和我們的約
[00:17:01.800 --> 00:17:04.000]  是基於祂和我們的愛
[00:17:04.000 --> 00:17:08.000]  正如耶利米蘇說的
[00:17:08.000 --> 00:17:08.800]  一起讀吧
[00:17:08.800 --> 00:17:11.800]  「豈有一國換了他的神明嗎?
[00:17:11.800 --> 00:17:14.800]  其實那不是神明
[00:17:14.800 --> 00:17:19.000]  但我百姓將他們的榮耀換了那無益的東西」
[00:17:19.000 --> 00:17:21.000]  上帝的妓妾
[00:17:21.000 --> 00:17:24.000]  皆因我們真的明知故犯
[00:17:24.000 --> 00:17:26.000]  我們經常笑耳熟地問
[00:17:26.000 --> 00:17:28.000]  哎呀,你們真是活理彈道
[00:17:28.000 --> 00:17:29.600]  當我們看歷史的時候
[00:17:29.600 --> 00:17:30.800]  我們會笑耳熟地問
[00:17:30.800 --> 00:17:33.200]  你明知上帝是真神
[00:17:33.200 --> 00:17:34.600]  明知是假的
[00:17:34.600 --> 00:17:35.600]  你把頭撞過去
[00:17:35.600 --> 00:17:37.600]  但回顧我們今天
[00:17:37.600 --> 00:17:39.600]  我們豈不是好像以色列一樣
[00:17:39.600 --> 00:17:41.600]  將那些假的
[00:17:41.600 --> 00:17:44.000]  換成那些無益的東西
[00:17:44.000 --> 00:17:46.800]  換成所謂榮耀的東西
[00:17:46.800 --> 00:17:48.600]  來拜,來追求
[00:17:48.600 --> 00:17:49.600]  多麼傻
[00:17:49.600 --> 00:17:53.200]  這是人類歷史一個很嚴重的悲劇
[00:17:53.200 --> 00:17:55.200]  過去的人怎樣無知
[00:17:55.400 --> 00:17:58.000]  今天你和我都一樣落在一個無知的裡面
[00:17:58.000 --> 00:17:59.200]  是的
[00:17:59.200 --> 00:18:00.400]  我想
[00:18:00.400 --> 00:18:04.000]  無論基於難度
[00:18:04.000 --> 00:18:05.800]  或者基於勇氣
[00:18:05.800 --> 00:18:07.800]  我們絕對不會丟一個偶像
[00:18:07.800 --> 00:18:10.600]  放在家裡等牧師來捉我們,是嗎?
[00:18:10.600 --> 00:18:14.200]  有些人很怕牧師去探訪
[00:18:14.200 --> 00:18:16.600]  因為看到一些不應該看的東西
[00:18:16.600 --> 00:18:18.800]  丟又不是
[00:18:18.800 --> 00:18:20.000]  不丟又不是
[00:18:20.000 --> 00:18:21.400]  是的
[00:18:21.400 --> 00:18:22.600]  牧師說
[00:18:22.600 --> 00:18:24.000]  這些東西不太好
[00:18:24.000 --> 00:18:24.800]  不如丟掉吧
[00:18:24.800 --> 00:18:26.000]  很值錢的
[00:18:26.000 --> 00:18:27.800]  我放在這裡裝飾而已
[00:18:27.800 --> 00:18:31.400]  我想我們也不要這樣丟黑偶像
[00:18:31.400 --> 00:18:32.800]  放在家裡去拜
[00:18:32.800 --> 00:18:36.000]  但其實偶像
[00:18:36.000 --> 00:18:38.200]  不只是丟出來才是偶像
[00:18:38.200 --> 00:18:40.200]  凡是
[00:18:40.200 --> 00:18:42.800]  你看重它多於上帝的
[00:18:42.800 --> 00:18:44.200]  這個就是你偶像
[00:18:44.200 --> 00:18:48.000]  可能是一些娛樂
[00:18:48.000 --> 00:18:49.800]  可能是一些人物
[00:18:49.800 --> 00:18:51.600]  可能是一些物件
[00:18:53.600 --> 00:18:55.400]  都可能成為你的偶像
[00:18:55.400 --> 00:18:58.200]  這些可能我們會忽略
[00:18:58.200 --> 00:18:59.600]  甚至不自知
[00:18:59.600 --> 00:19:02.200]  除我以外
[00:19:02.200 --> 00:19:04.000]  你不可以有這些偶像
[00:19:04.000 --> 00:19:06.400]  你說不會的,不會的
[00:19:06.400 --> 00:19:07.600]  會的
[00:19:07.600 --> 00:19:09.600]  其中一個偶像
[00:19:09.600 --> 00:19:10.600]  就是
[00:19:10.600 --> 00:19:12.000]  我們自己
[00:19:12.000 --> 00:19:14.600]  因為你和我都會很自我
[00:19:14.600 --> 00:19:17.200]  你和我都會有一種自戀狂
[00:19:17.200 --> 00:19:19.400]  我在人的當中我是最重要的
[00:19:19.400 --> 00:19:21.000]  我來到人們不歡迎我
[00:19:21.000 --> 00:19:22.200]  人們不重視我
[00:19:22.400 --> 00:19:23.600]  人們看不起我
[00:19:23.600 --> 00:19:25.800]  我就要做一些事
[00:19:25.800 --> 00:19:26.800]  去讓人知道
[00:19:26.800 --> 00:19:28.400]  小孩子都是這樣
