
[00:00:00.000 --> 00:00:03.640]  今日來到禮拜堂感覺很好
[00:01:56.200 --> 00:02:00.200]  他就是一路走
[00:02:00.200 --> 00:02:04.200]  由耶利哥上耶路撒冷
[00:02:04.200 --> 00:02:06.200]  經過這個耶利哥城
[00:02:06.200 --> 00:02:09.200]  其實這段路不是很長
[00:02:09.200 --> 00:02:11.200]  但是很重要
[00:02:11.200 --> 00:02:15.200]  他由耶利哥去耶路撒冷這條路當中
[00:02:15.200 --> 00:02:18.200]  其實是發生了很多的事
[00:02:18.200 --> 00:02:21.200]  耶穌也講了很多的教訓
[00:02:21.200 --> 00:02:22.200]  首先我們見到
[00:02:22.200 --> 00:02:24.200]  當他上去的時候
[00:02:24.200 --> 00:02:27.200]  有人問他
[00:02:27.200 --> 00:02:31.200]  究竟對瑞利的看法是怎樣
[00:02:31.200 --> 00:02:33.200]  瑞利呢
[00:02:33.200 --> 00:02:36.200]  其實現在我們的Inland Revenue
[00:02:36.200 --> 00:02:38.200]  就是我們的稅務局
[00:02:38.200 --> 00:02:41.200]  通常我們對稅務局有很多批評
[00:02:41.200 --> 00:02:44.200]  也有很多的諷刺
[00:02:44.200 --> 00:02:47.200]  如果那些小手巾扭不到水出來
[00:02:47.200 --> 00:02:50.200]  一個人一扭就扭到很多水出來
[00:02:50.200 --> 00:02:53.200]  就一定說這個人在稅務局工作
[00:02:53.200 --> 00:02:55.200]  所以呢
[00:02:55.200 --> 00:02:56.200]  他就說
[00:02:56.200 --> 00:02:58.200]  有一個法利塞人
[00:02:58.200 --> 00:03:00.200]  在聖殿中禱告
[00:03:00.200 --> 00:03:02.200]  他就很大聲
[00:03:02.200 --> 00:03:04.200]  好像很威風那樣
[00:03:04.200 --> 00:03:08.200]  但是另外一個瑞利就低著頭
[00:03:08.200 --> 00:03:10.200]  頭都不敢抬
[00:03:10.200 --> 00:03:12.200]  他說:神啊
[00:03:12.200 --> 00:03:14.200]  求祢開恩
[00:03:14.200 --> 00:03:16.200]  可憐我這個罪人
[00:03:16.200 --> 00:03:20.200]  耶穌就說這個瑞利的禱告
[00:03:20.200 --> 00:03:23.200]  比那個疑人還要好
[00:03:23.200 --> 00:03:29.200]  接著他又見到一個財主
[00:03:29.200 --> 00:03:30.200]  問耶穌
[00:03:30.200 --> 00:03:34.200]  究竟我做什麼事可以進到天國
[00:03:34.200 --> 00:03:36.200]  耶穌見到這個財主
[00:03:36.200 --> 00:03:37.200]  就很喜歡他
[00:03:37.200 --> 00:03:39.200]  很歡喜他
[00:03:39.200 --> 00:03:41.200]  就說
[00:03:41.200 --> 00:03:44.200]  你變賣你所有
[00:03:44.200 --> 00:03:46.200]  然後呢
[00:03:46.200 --> 00:03:48.200]  還要來跟隨我
[00:03:48.200 --> 00:03:51.200]  那個財主一聽到之後
[00:03:51.200 --> 00:03:53.200]  就很不開心
[00:03:53.200 --> 00:03:56.200]  悠悠瘦瘦地走了
[00:03:56.200 --> 00:03:58.200]  主要的問題
[00:03:58.200 --> 00:03:59.200]  聖經說
[00:03:59.200 --> 00:04:02.200]  因為他們家產甚多
[00:04:02.200 --> 00:04:04.200]  他不捨得
[00:04:04.200 --> 00:04:05.200]  接著
[00:04:05.200 --> 00:04:07.200]  進到耶利哥城
[00:04:07.200 --> 00:04:09.200]  近著門口的時候
[00:04:09.200 --> 00:04:12.200]  又見到一個盲眼的黑衣
[00:04:12.200 --> 00:04:14.200]  這個盲眼的黑衣看不到
[00:04:14.200 --> 00:04:16.200]  聽到人聲嘈雜的時候
[00:04:16.200 --> 00:04:19.200]  他就問究竟什麼人經過
[00:04:19.200 --> 00:04:21.200]  人們就說耶穌
[00:04:21.200 --> 00:04:23.200]  於是他就大聲喊
[00:04:23.200 --> 00:04:24.200]  大衛的子孫啊
[00:04:24.200 --> 00:04:26.200]  可憐我吧
[00:04:26.200 --> 00:04:27.200]  人們就叫他
[00:04:27.200 --> 00:04:28.200]  你不要出聲
[00:04:28.200 --> 00:04:29.200]  你不要出聲
[00:04:29.200 --> 00:04:31.200]  我們現在正在歡迎一個救世主來
[00:04:31.200 --> 00:04:34.200]  我們的救主過來彌賽亞
[00:04:34.200 --> 00:04:36.200]  但是他不停地喊
[00:04:36.200 --> 00:04:38.200]  耶穌就停在那裡
[00:04:38.200 --> 00:04:41.200]  說你叫他過來
[00:04:41.200 --> 00:04:42.200]  然後問
[00:04:42.200 --> 00:04:44.200]  你要什麼
[00:04:44.200 --> 00:04:46.200]  他說我要得漢見
[00:04:46.200 --> 00:04:48.200]  我想看得到
[00:04:48.200 --> 00:04:50.200]  這個盲眼的人得到意志
[00:04:50.200 --> 00:04:52.200]  所以
[00:04:52.200 --> 00:04:54.200]  來到這個時候
[00:04:54.200 --> 00:04:56.200]  耶穌進入了耶利哥城
[00:04:56.200 --> 00:04:59.200]  就發生了
[00:04:59.200 --> 00:05:01.200]  撒該的故事
[00:05:01.200 --> 00:05:02.200]  所以
[00:05:02.200 --> 00:05:04.200]  在整個故事當中
[00:05:04.200 --> 00:05:05.200]  我們見到
[00:05:05.200 --> 00:05:07.200]  耶穌進入耶利哥城
[00:05:07.200 --> 00:05:08.200]  這個耶利哥
[00:05:08.200 --> 00:05:10.200]  大家如果看回聖經的時候
[00:05:10.200 --> 00:05:11.200]  只有十字的聖經
[00:05:11.200 --> 00:05:13.200]  很簡單
[00:05:13.200 --> 00:05:15.200]  如果你在教會長大的時候
[00:05:15.200 --> 00:05:18.200]  一定從小就讀這個故事
[00:05:18.200 --> 00:05:21.200]  有個矮的瑞利走上爬樹
[00:05:21.200 --> 00:05:24.200]  耶穌進入耶利哥城
[00:05:24.200 --> 00:05:28.200]  他是經過了以前的財主的故事
[00:05:28.200 --> 00:05:31.200]  以前的盲眼黑衣的故事
[00:05:31.200 --> 00:05:32.200]  所以
[00:05:32.200 --> 00:05:36.200]  耶穌其實之前已經做了很多的事情
[00:05:36.200 --> 00:05:38.200]  對於當時的人來說
[00:05:38.200 --> 00:05:40.200]  是覺得這個是名人
[00:05:40.200 --> 00:05:41.200]  這個去耶路撒冷
[00:05:41.200 --> 00:05:43.200]  是很重要的
[00:05:43.200 --> 00:05:45.200]  所以
[00:05:45.200 --> 00:05:49.200]  引起那個城的轟動
[00:05:49.200 --> 00:05:51.200]  大家如果知道耶利哥城
[00:05:51.200 --> 00:05:55.200]  在約旦河的西邊
[00:05:55.200 --> 00:05:59.200]  當以色列人進入迦南的時候
[00:05:59.200 --> 00:06:02.200]  他第一個要攻陷的城池
[00:06:02.200 --> 00:06:04.200]  就是耶利哥城
[00:06:04.200 --> 00:06:05.200]  而這個耶利哥城
[00:06:05.200 --> 00:06:06.200]  他的攻陷
[00:06:06.200 --> 00:06:09.200]  是不用刀槍來攻陷
[00:06:09.200 --> 00:06:12.200]  他是要那些人圍住耶利哥城
[00:06:12.200 --> 00:06:13.200]  圍七天
[00:06:13.200 --> 00:06:15.200]  然後第七天圍七個圈
[00:06:15.200 --> 00:06:16.200]  大聲叫
[00:06:16.200 --> 00:06:19.200]  整個城就倒塌了
[00:06:19.200 --> 00:06:21.200]  這個城
[00:06:21.200 --> 00:06:24.200]  那個攻陷奪取
[00:06:24.200 --> 00:06:26.200]  是信心的結果
[00:06:26.200 --> 00:06:27.200]  所以今天
[00:06:27.200 --> 00:06:29.200]  耶穌又來到這個耶利哥城
[00:06:29.200 --> 00:06:31.200]  這個耶利哥城
[00:06:31.200 --> 00:06:33.200]  其實是一個綠洲
[00:06:33.200 --> 00:06:35.200]  他是約旦河旁邊
[00:06:35.200 --> 00:06:37.200]  差不多是水平線
[00:06:37.200 --> 00:06:39.200]  然後再上去
[00:06:39.200 --> 00:06:41.200]  一路登上去
[00:06:41.200 --> 00:06:42.200]  就是耶路撒冷
[00:06:42.200 --> 00:06:44.200]  所以在這個時候
[00:06:44.200 --> 00:06:45.200]  我們要發覺
[00:06:45.200 --> 00:06:46.200]  他進了城
[00:06:46.200 --> 00:06:47.200]  見到那個乞丐
[00:06:47.200 --> 00:06:49.200]  然後治好了他
[00:06:49.200 --> 00:06:51.200]  然後進了城之後
[00:06:51.200 --> 00:06:53.200]  兩幫人夾道歡迎
[00:06:53.200 --> 00:06:55.200]  想見耶穌
[00:06:55.200 --> 00:06:58.200]  聖經在這裡交代一下
[00:06:58.200 --> 00:07:01.200]  究竟這個撒該是什麼人
[00:07:01.200 --> 00:07:03.200]  他講了幾句很簡單的話
[00:07:03.200 --> 00:07:05.200]  講了我們看第二節
[00:07:05.200 --> 00:07:06.200]  有一個人
[00:07:06.200 --> 00:07:07.200]  講了一個人
[00:07:07.200 --> 00:07:08.200]  這個是人來的
[00:07:08.200 --> 00:07:10.200]  叫撒該
[00:07:10.200 --> 00:07:11.200]  作瑞利長
[00:07:11.200 --> 00:07:13.200]  瑞利長不是普通的收稅佬
[00:07:13.200 --> 00:07:14.200]  一個瑞利長
[00:07:14.200 --> 00:07:16.200]  是一個根治太平洋的
[00:07:16.200 --> 00:07:18.200]  他是高級的
[00:07:18.200 --> 00:07:20.200]  下面可能有很多局
[00:07:20.200 --> 00:07:22.200]  因為他是一個
[00:07:22.200 --> 00:07:23.200]  如果層壓式
[00:07:23.200 --> 00:07:24.200]  他是最高的那一點
[00:07:24.200 --> 00:07:25.200]  那個瑞利長
[00:07:25.200 --> 00:07:27.200]  因為他做瑞利長
[00:07:27.200 --> 00:07:28.200]  也告訴他
[00:07:28.200 --> 00:07:29.200]  他是一個財主
[00:07:29.200 --> 00:07:31.200]  這個瑞利長
[00:07:31.200 --> 00:07:35.200]  究竟這個名是什麼意思呢
[00:07:35.200 --> 00:07:37.200]  該撒這個意義
[00:07:37.200 --> 00:07:39.200]  希伯來文的意思
[00:07:39.200 --> 00:07:41.200]  是純潔
[00:07:41.200 --> 00:07:42.200]  是清白
[00:07:42.200 --> 00:07:44.200]  是無罪的意思
[00:07:44.200 --> 00:07:45.200]  一個這麼清白
[00:07:45.200 --> 00:07:46.200]  一個這麼無罪的意思
[00:07:46.200 --> 00:07:50.200]  竟然做了羅馬政府的高官
[00:07:50.200 --> 00:07:54.200]  來欺騙自己的八成
[00:07:54.200 --> 00:07:57.200]  所以父母的原意
[00:07:57.200 --> 00:07:59.200]  其實每個人的名字
[00:07:59.200 --> 00:08:01.200]  都代表你的父親
[00:08:01.200 --> 00:08:02.200]  你的母親
[00:08:02.200 --> 00:08:03.200]  或者祖父祖母
[00:08:03.200 --> 00:08:06.200]  對你的期望
[00:08:06.200 --> 00:08:08.200]  所以他的父母
[00:08:08.200 --> 00:08:11.200]  可能期望他做一個清白的人
[00:08:11.200 --> 00:08:12.200]  做一個無罪的人
[00:08:12.200 --> 00:08:14.200]  做一個純潔的人
[00:08:14.200 --> 00:08:16.200]  但是長大之後
[00:08:16.200 --> 00:08:18.200]  很多變化
[00:08:18.200 --> 00:08:20.200]  女大有十八變
[00:08:20.200 --> 00:08:22.200]  這個撒該
[00:08:22.200 --> 00:08:23.200]  他變了又不純潔
[00:08:23.200 --> 00:08:24.200]  又不受歡迎
[00:08:24.200 --> 00:08:27.200]  變了一個這樣的人
[00:08:27.200 --> 00:08:30.200]  上帝怎麼看這個
[00:08:30.200 --> 00:08:34.200]  在人眼中不是很好的人呢
[00:08:34.200 --> 00:08:36.200]  但是這個人呢
[00:08:36.200 --> 00:08:38.200]  有一個很特別之處
[00:08:38.200 --> 00:08:41.200]  我們會看看第三節
[00:08:41.200 --> 00:08:44.200]  他要見耶穌是一個怎樣的人
[00:08:44.200 --> 00:08:46.200]  可能聽聞耶穌很多
[00:08:46.200 --> 00:08:48.200]  但是從來沒見過
[00:08:48.200 --> 00:08:50.200]  可能我們都聽過很多名人
[00:08:50.200 --> 00:08:52.200]  但是我們從來沒見過面
[00:08:52.200 --> 00:08:54.200]  但是如果見到面
[00:08:54.200 --> 00:08:55.200]  可能很高興
[00:08:55.200 --> 00:08:57.200]  我們有時見到
[00:08:57.200 --> 00:08:58.200]  我們的朋友
[00:08:58.200 --> 00:08:59.200]  見到一些明星
[00:08:59.200 --> 00:09:00.200]  他就拍張照
[00:09:00.200 --> 00:09:03.200]  在地鐵上碰到明星
[00:09:03.200 --> 00:09:07.200]  雖然是幾十年前的明星
[00:09:07.200 --> 00:09:09.200]  他都很高興
[00:09:09.200 --> 00:09:11.200]  但是這個人呢
[00:09:11.200 --> 00:09:12.200]  因為人
[00:09:12.200 --> 00:09:13.200]  他有兩個原因
[00:09:13.200 --> 00:09:15.200]  令他看不到耶穌
[00:09:15.200 --> 00:09:16.200]  第一 人很多
[00:09:16.200 --> 00:09:18.200]  好像習近平那時經過車隊
[00:09:18.200 --> 00:09:21.200]  很多人在後面看不到
[00:09:21.200 --> 00:09:23.200]  第二 他長得矮
[00:09:23.200 --> 00:09:25.200]  矮仔多計
[00:09:25.200 --> 00:09:26.200]  於是他既然見不到
[00:09:26.200 --> 00:09:28.200]  又不可以找人幫忙
[00:09:28.200 --> 00:09:30.200]  喂 大佬你給個位我
[00:09:30.200 --> 00:09:31.200]  我站在你前面
[00:09:31.200 --> 00:09:32.200]  我不遮你
[00:09:32.200 --> 00:09:34.200]  但是人一見到他就說你啊
[00:09:34.200 --> 00:09:35.200]  不給不給
[00:09:35.200 --> 00:09:37.200]  於是他沒有老友
[00:09:37.200 --> 00:09:39.200]  所以也見不到
[00:09:39.200 --> 00:09:40.200]  於是他走到前面
[00:09:40.200 --> 00:09:41.200]  他就想到
[00:09:41.200 --> 00:09:43.200]  前面可以有棵樹
[00:09:43.200 --> 00:09:45.200]  我如果居高臨下
[00:09:45.200 --> 00:09:46.200]  那時可能沒有騎樓
[00:09:46.200 --> 00:09:47.200]  也沒有高樓大廈
[00:09:47.200 --> 00:09:48.200]  上不到去
[00:09:48.200 --> 00:09:51.200]  於是他就爬了一棵桑樹
[00:09:51.200 --> 00:09:53.200]  地中海氣候有很多桑樹
[00:09:53.200 --> 00:09:55.200]  這些可能是一些無花果樹
[00:09:55.200 --> 00:09:57.200]  桑樹 香港也有很多
[00:09:57.200 --> 00:10:00.200]  桑樹就是我們的Ficus
[00:10:00.200 --> 00:10:02.200]  我們的榕樹也是桑樹
[00:10:02.200 --> 00:10:05.200]  因為這些枝葉很粗壯
[00:10:05.200 --> 00:10:07.200]  所以容易可以
[00:10:07.200 --> 00:10:09.200]  你爬了一串前樓
[00:10:09.200 --> 00:10:11.200]  上面可能會掉下來
[00:10:11.200 --> 00:10:15.200]  所以他就爬了上一棵桑樹
[00:10:15.200 --> 00:10:17.200]  要看看耶穌
[00:10:17.200 --> 00:10:19.200]  他這個動機很強烈
[00:10:19.200 --> 00:10:22.200]  因為如果他不是動機強烈
[00:10:22.200 --> 00:10:24.200]  他不會犯難自己
[00:10:24.200 --> 00:10:26.200]  走了爬在樹上
[00:10:26.200 --> 00:10:29.200]  他有一個很強的動機
[00:10:29.200 --> 00:10:32.200]  他是很主動的去看耶穌
[00:10:32.200 --> 00:10:34.200]  但是結果是怎樣呢
[00:10:34.200 --> 00:10:36.200]  因為耶穌
[00:10:36.200 --> 00:10:38.200]  他知道耶穌在那裏經過
[00:10:38.200 --> 00:10:40.200]  那麼耶穌第五字那裏說
[00:10:40.200 --> 00:10:42.200]  耶穌到了那裏
[00:10:42.200 --> 00:10:43.200]  抬頭一看
[00:10:43.200 --> 00:10:44.200]  這裏寫得很簡單
[00:10:44.200 --> 00:10:45.200]  好像耶穌走過那裏
[00:10:45.200 --> 00:10:46.200]  不過一望下
[00:10:46.200 --> 00:10:48.200]  原來有個人在上高
[00:10:48.200 --> 00:10:53.200]  其實不單止一抬頭一望
[00:10:53.200 --> 00:10:55.200]  他還喊了他的名字
[00:10:55.200 --> 00:10:56.200]  他說薩戈
[00:10:56.200 --> 00:10:59.200]  突然之間你在街上見到一個人
[00:10:59.200 --> 00:11:01.200]  完全不認識的
[00:11:01.200 --> 00:11:03.200]  在群眾當中喊薩戈
[00:11:03.200 --> 00:11:05.200]  很驚奇
[00:11:05.200 --> 00:11:06.200]  因為很多時候
[00:11:06.200 --> 00:11:09.200]  我見到有人叫我黃長老
[00:11:09.200 --> 00:11:11.200]  我就想一想
[00:11:11.200 --> 00:11:13.200]  不知道你是誰
[00:11:13.200 --> 00:11:14.200]  你在哪裏住
[00:11:14.200 --> 00:11:15.200]  還在那裏住
[00:11:15.200 --> 00:11:17.200]  那你在做什麼
[00:11:17.200 --> 00:11:19.200]  我沒有轉工
[00:11:19.200 --> 00:11:20.200]  完全什麼都不知道
[00:11:20.200 --> 00:11:21.200]  完全沒有什麼訊息
[00:11:21.200 --> 00:11:23.200]  都不知道他是何方神聖
[00:11:23.200 --> 00:11:24.200]  這個時候
[00:11:24.200 --> 00:11:25.200]  這個耶穌就不同了
[00:11:25.200 --> 00:11:27.200]  他真的很厲害
[00:11:27.200 --> 00:11:30.200]  在樹底下一望
[00:11:30.200 --> 00:11:32.200]  薩戈
[00:11:32.200 --> 00:11:35.200]  你快點下來
[00:11:35.200 --> 00:11:38.200]  我今天必住在你的家
[00:11:38.200 --> 00:11:39.200]  這個人
[00:11:39.200 --> 00:11:42.200]  耶穌對他說這個話
[00:11:42.200 --> 00:11:44.200]  是一個很大的勇氣
[00:11:44.200 --> 00:11:46.200]  因為薩戈
[00:11:46.200 --> 00:11:47.200]  在城當中
[00:11:47.200 --> 00:11:50.200]  是一個不受歡迎的人物
[00:11:50.200 --> 00:11:53.200]  我們城中都很多人不受歡迎
[00:11:53.200 --> 00:11:55.200]  如果你和他在一起
[00:11:55.200 --> 00:11:58.200]  人們就會說你怎樣怎樣
[00:11:58.200 --> 00:11:59.200]  這個時候
[00:11:59.200 --> 00:12:02.200]  耶穌說我今晚住在你家
[00:12:02.200 --> 00:12:05.200]  耶穌如果和一些罪人吃飯
[00:12:05.200 --> 00:12:07.200]  人們都會罵他
[00:12:07.200 --> 00:12:08.200]  何況這次
[00:12:08.200 --> 00:12:10.200]  去了薩戈的家
[00:12:10.200 --> 00:12:12.200]  我住在你家
[00:12:12.200 --> 00:12:14.200]  其實耶穌未必是貪他家
[00:12:14.200 --> 00:12:16.200]  財主舒服多東西吃
[00:12:16.200 --> 00:12:17.200]  好好住
[00:12:17.200 --> 00:12:18.200]  其實不是
[00:12:18.200 --> 00:12:19.200]  耶穌是給他面子
[00:12:19.200 --> 00:12:22.200]  如果你走過習近平那天
[00:12:22.200 --> 00:12:24.200]  我今晚不去百家漢宮
[00:12:24.200 --> 00:12:25.200]  我去你家住
[00:12:25.200 --> 00:12:26.200]  嚇死你
[00:12:26.200 --> 00:12:28.200]  這個時候
[00:12:28.200 --> 00:12:30.200]  給你一個很大的面子
[00:12:30.200 --> 00:12:32.200]  這個薩戈的反應是怎樣呢
[00:12:32.200 --> 00:12:34.200]  他立即就下來
[00:12:34.200 --> 00:12:36.200]  叫他快下來
[00:12:36.200 --> 00:12:38.200]  他立即下來
[00:12:38.200 --> 00:12:40.200]  下來的感覺是怎樣
[00:12:40.200 --> 00:12:42.200]  本來他不敢驚動人
[00:12:42.200 --> 00:12:44.200]  今次他是怎樣
[00:12:44.200 --> 00:12:45.200]  開開心心
[00:12:45.200 --> 00:12:47.200]  歡歡喜喜的
[00:12:47.200 --> 00:12:49.200]  接待耶穌
[00:12:49.200 --> 00:12:51.200]  他很歡喜接待耶穌
[00:12:51.200 --> 00:12:54.200]  因為耶穌在這麼多人面前
[00:12:54.200 --> 00:12:56.200]  特意在眾人面前
[00:12:56.200 --> 00:12:58.200]  叫了一個人名
[00:12:58.200 --> 00:12:59.200]  就是薩戈
[00:12:59.200 --> 00:13:01.200]  我今晚去你家
[00:13:01.200 --> 00:13:05.200]  但是我們發覺
[00:13:05.200 --> 00:13:07.200]  其他人怎樣想
[00:13:07.200 --> 00:13:08.200]  其他人想
[00:13:08.200 --> 00:13:10.200]  耶穌啊
[00:13:10.200 --> 00:13:12.200]  我們來猜一下
[00:13:12.200 --> 00:13:14.200]  為什麼你和這個
[00:13:14.200 --> 00:13:18.200]  我們認為他是薩戈不赦的罪人
[00:13:18.200 --> 00:13:20.200]  這個大壞蛋
[00:13:20.200 --> 00:13:22.200]  你竟然走去他那裏
[00:13:22.200 --> 00:13:24.200]  你看到他怎樣
[00:13:24.200 --> 00:13:26.200]  眾人看見
[00:13:26.200 --> 00:13:28.200]  都私下議論說
[00:13:28.200 --> 00:13:30.200]  暗地裏批評
[00:13:30.200 --> 00:13:32.200]  他竟然
[00:13:32.200 --> 00:13:34.200]  走去罪人家裏
[00:13:34.200 --> 00:13:40.200]  為什麼他和官商
[00:13:40.200 --> 00:13:42.200]  鄉黑那些人
[00:13:42.200 --> 00:13:44.200]  混在一起呢
[00:13:44.200 --> 00:13:46.200]  是去摸底
[00:13:46.200 --> 00:13:48.200]  還是想做什麼呢
[00:13:48.200 --> 00:13:49.200]  這個時候
[00:13:49.200 --> 00:13:52.200]  人們就懷疑他的動機
[00:13:52.200 --> 00:13:54.200]  懷疑他的正義
[00:13:54.200 --> 00:13:57.200]  究竟耶穌為什麼走去那裏
[00:13:57.200 --> 00:13:58.200]  但是
[00:13:58.200 --> 00:14:00.200]  接著我們會見到
[00:14:00.200 --> 00:14:02.200]  第八節
[00:14:02.200 --> 00:14:05.200]  薩戈站在那裏對耶穌說
[00:14:05.200 --> 00:14:08.200]  中間可能也有些事情發生
[00:14:08.200 --> 00:14:09.200]  但是我們不知道
[00:14:09.200 --> 00:14:11.200]  是不是去到家裏才說呢
[00:14:11.200 --> 00:14:14.200]  還是當著面前說呢
[00:14:14.200 --> 00:14:18.200]  我猜他是當著眾人說
[00:14:18.200 --> 00:14:21.200]  薩戈對著很多人
[00:14:21.200 --> 00:14:23.200]  就對著耶穌說
[00:14:23.200 --> 00:14:24.200]  主啊
[00:14:24.200 --> 00:14:27.200]  我把一切所有的一半分給窮人
[00:14:27.200 --> 00:14:30.200]  我將我的錢財分給人
[00:14:30.200 --> 00:14:32.200]  第二
[00:14:32.200 --> 00:14:34.200]  我如果欺騙了誰
[00:14:34.200 --> 00:14:36.200]  我還他四倍
[00:14:36.200 --> 00:14:38.200]  耶穌馬上宣佈說
[00:14:38.200 --> 00:14:42.200]  今天救恩來到這個家
[00:14:42.200 --> 00:14:44.200]  因為
[00:14:44.200 --> 00:14:47.200]  他是阿伯拉罕的子孫
[00:14:47.200 --> 00:14:48.200]  阿伯拉罕的子孫的意思
[00:14:48.200 --> 00:14:51.200]  對於當時的希伯來人來說
[00:14:51.200 --> 00:14:52.200]  以色列人來說
[00:14:52.200 --> 00:14:53.200]  阿伯拉罕的子孫
[00:14:53.200 --> 00:14:56.200]  就是你祖宗遺傳來
[00:14:56.200 --> 00:15:00.200]  傳統上能夠得著救恩被揀選的
[00:15:00.200 --> 00:15:03.200]  選民的一部分
[00:15:03.200 --> 00:15:05.200]  你是得到救恩
[00:15:05.200 --> 00:15:08.200]  那些人不懷疑耶穌的情況
[00:15:08.200 --> 00:15:09.200]  那些人說
[00:15:09.200 --> 00:15:10.200]  究竟
[00:15:10.200 --> 00:15:12.200]  究竟你為甚麼會走去那裏
[00:15:12.200 --> 00:15:14.200]  聚人一起住呢
[00:15:14.200 --> 00:15:18.200]  第十節有個結論
[00:15:18.200 --> 00:15:20.200]  他說人子來
[00:15:20.200 --> 00:15:24.200]  為了拯救失喪的人
[00:15:24.200 --> 00:15:26.200]  他說我來
[00:15:26.200 --> 00:15:29.200]  我不是為了好人而來
[00:15:29.200 --> 00:15:33.200]  我來為了找尋和拯救
[00:15:33.200 --> 00:15:35.200]  如果他不去找尋
[00:15:35.200 --> 00:15:37.200]  怎可以拯救得到呢
[00:15:37.200 --> 00:15:39.200]  他找尋的過程當中
[00:15:39.200 --> 00:15:43.200]  就是知道有個人想見他
[00:15:43.200 --> 00:15:45.200]  有個人想見他的時候
[00:15:45.200 --> 00:15:49.200]  於是他就見到這個撒該
[00:15:49.200 --> 00:15:50.200]  所以我們見到
[00:15:50.200 --> 00:15:52.200]  在整個故事當中
[00:15:52.200 --> 00:15:55.200]  我們會見到三組人
[00:15:55.200 --> 00:15:57.200]  一個撒該
[00:15:57.200 --> 00:15:59.200]  一個耶穌
[00:15:59.200 --> 00:16:02.200]  一個眾人
[00:16:02.200 --> 00:16:03.200]  撒該這個人
[00:16:03.200 --> 00:16:06.200]  我們很難代替下去
[00:16:06.200 --> 00:16:09.200]  因為我們在大學環境當中
[00:16:09.200 --> 00:16:11.200]  大家都讀書有成
[00:16:11.200 --> 00:16:13.200]  學業又好
[00:16:13.200 --> 00:16:16.200]  社會地位又高
[00:16:16.200 --> 00:16:19.200]  可能做錯的機會也不是太多
[00:16:19.200 --> 00:16:23.200]  也很難去到撒該這樣討人厭
[00:16:23.200 --> 00:16:25.200]  但是撒該
[00:16:25.200 --> 00:16:29.200]  作為一個稅收稅的頂峰人物
[00:16:29.200 --> 00:16:30.200]  他不單止收稅
[00:16:30.200 --> 00:16:33.200]  而是從中抽佣
[00:16:33.200 --> 00:16:35.200]  否則他不會有那麼多錢
[00:16:35.200 --> 00:16:37.200]  他不用不正當的手法
[00:16:37.200 --> 00:16:38.200]  拿到錢
[00:16:38.200 --> 00:16:41.200]  他幫外邦人做事
[00:16:41.200 --> 00:16:43.200]  現在我們有時候
[00:16:43.200 --> 00:16:45.200]  幫一些政府做事
[00:16:45.200 --> 00:16:46.200]  多數都會被人罵
[00:16:46.200 --> 00:16:48.200]  他幫羅馬政府做事
