
[00:00:00.000 --> 00:00:04.000]  大家在機場有沒有見過這樣的一張牌
[00:08:12.000 --> 00:08:19.000]  她就用盡一切的方法去找
[00:08:19.000 --> 00:08:22.000]  當耶穌說這個比喻的時候
[00:08:22.000 --> 00:08:27.000]  當時在場的那些女士一定明白
[00:08:27.000 --> 00:08:31.000]  因為就是我剛才的解釋
[00:08:31.000 --> 00:08:35.000]  而這個比喻的中心訊息
[00:08:35.000 --> 00:08:38.000]  耶穌也不用我們猜
[00:08:38.000 --> 00:08:40.000]  祂在第十節那裡
[00:08:40.000 --> 00:08:45.000]  祂就說:我告訴你們一個罪人悔改
[00:08:45.000 --> 00:08:50.000]  在神的使者面前也是這樣為他歡喜
[00:08:50.000 --> 00:08:53.000]  所以失銀幣的比喻
[00:08:53.000 --> 00:08:59.000]  也是在說一個罪人悔改
[00:08:59.000 --> 00:09:03.000]  所以我們看到耶穌先向那些男士
[00:09:03.000 --> 00:09:05.000]  說了失陽的比喻
[00:09:05.000 --> 00:09:10.000]  跟著就向那些女士說了這個失銀幣的比喻
[00:09:10.000 --> 00:09:12.000]  他們完全明白的
[00:09:12.000 --> 00:09:18.000]  然後耶穌這個大師就將比喻推到最高峰
[00:09:18.000 --> 00:09:22.000]  祂將要說第三個的比喻
[00:09:22.000 --> 00:09:26.000]  第三個的比喻就是浪子的比喻
[00:09:26.000 --> 00:09:28.000]  一開始的時候
[00:09:28.000 --> 00:09:32.000]  耶穌就說一個人有兩個兒子
[00:09:32.000 --> 00:09:37.000]  猶太人是很喜歡對比的
[00:09:37.000 --> 00:09:40.000]  所以當耶穌只說一句
[00:09:40.000 --> 00:09:42.000]  一個人有兩個兒子
[00:09:42.000 --> 00:09:45.000]  猶太人已經可以聯想到
[00:09:45.000 --> 00:09:48.000]  這兩個兒子當然是一個是乖的
[00:09:48.000 --> 00:09:49.000]  一個是頑皮的
[00:09:49.000 --> 00:09:51.000]  一個是聽話的
[00:09:51.000 --> 00:09:53.000]  一個就是誤譯的
[00:09:53.000 --> 00:09:55.000]  果然真的是這樣
[00:09:55.000 --> 00:09:57.000]  因為那個小兒子
[00:09:57.000 --> 00:10:02.000]  他就要求父親分家產給他
[00:10:02.000 --> 00:10:05.000]  在當時那個年代
[00:10:05.000 --> 00:10:10.000]  這樣做絕對不能夠接受的
[00:10:10.000 --> 00:10:12.000]  是會令家庭蒙羞的
[00:10:12.000 --> 00:10:15.000]  是不可思議的
[00:10:15.000 --> 00:10:18.000]  就算在現在的年代
[00:10:18.000 --> 00:10:21.000]  如果你是做爸爸的
[00:10:21.000 --> 00:10:23.000]  你的兒子走來跟你說
[00:10:23.000 --> 00:10:24.000]  對不起老爸
[00:10:24.000 --> 00:10:26.000]  你遲早都八年歸老了
[00:10:26.000 --> 00:10:28.000]  你的身家遲早都是我的了
[00:10:28.000 --> 00:10:34.000]  不如你現在就分給我吧
[00:10:34.000 --> 00:10:35.000]  如果你做爸爸
[00:10:35.000 --> 00:10:38.000]  你會有什麼反應?
[00:10:38.000 --> 00:10:40.000]  會不會就是
[00:10:40.000 --> 00:10:43.000]  臭小子想謀我的身家
[00:10:43.000 --> 00:10:46.000]  你一個崩都分不到?
[00:10:46.000 --> 00:10:48.000]  但是在比喻裡面
[00:10:48.000 --> 00:10:50.000]  那個父親是怎樣的?
[00:10:50.000 --> 00:10:52.000]  他二話不說
[00:10:52.000 --> 00:10:57.000]  就將身家分了給那個小兒子
[00:10:57.000 --> 00:11:01.000]  而那個小兒子也二話不說
[00:11:01.000 --> 00:11:04.000]  因為聖經說過了幾天
[00:11:04.000 --> 00:11:07.000]  就收拾好他的那些
[00:11:07.000 --> 00:11:09.000]  收拾好包袱
[00:11:09.000 --> 00:11:11.000]  帶好他的那些身家
[00:11:11.000 --> 00:11:13.000]  就去到遠方那裡
[00:11:13.000 --> 00:11:17.000]  去過他要過的生活
[00:11:17.000 --> 00:11:22.000]  小兒子接下來的那個經歷
[00:11:22.000 --> 00:11:26.000]  或者我可以用三個英文字母
[00:11:26.000 --> 00:11:29.000]  3R去代表
[00:11:29.000 --> 00:11:31.000]  Rebellion
[00:11:31.000 --> 00:11:32.000]  Repentance
[00:11:32.000 --> 00:11:35.000]  和Rejoice
[00:11:35.000 --> 00:11:36.000]  勃逆
[00:11:36.000 --> 00:11:38.000]  悔改
[00:11:38.000 --> 00:11:42.000]  和患孕
[00:11:42.000 --> 00:11:46.000]  很快這個小兒子就敗光那些身家了
[00:11:46.000 --> 00:11:48.000]  還遇到大饑荒
[00:11:48.000 --> 00:11:52.000]  於是他墮落到一個怎樣的地步呢?
[00:11:52.000 --> 00:11:57.000]  他墮落到要去投靠一個外邦人
[00:11:57.000 --> 00:12:02.000]  並且和這個外邦人房住
[00:12:02.000 --> 00:12:05.000]  這個又是不可以想像的
[00:12:05.000 --> 00:12:08.000]  豬對於猶太人來說
[00:12:08.000 --> 00:12:11.000]  是不潔淨的動物
[00:12:11.000 --> 00:12:15.000]  外邦人和猶太人是劃清界線的
[00:12:15.000 --> 00:12:17.000]  相信這個小兒子
[00:12:17.000 --> 00:12:20.000]  他一定是因為在饑荒裡面
[00:12:20.000 --> 00:12:22.000]  他真的要走投無路
[00:12:22.000 --> 00:12:24.000]  他要保住自己的性命
[00:12:24.000 --> 00:12:28.000]  他才去到一個外邦人的家
[00:12:28.000 --> 00:12:31.000]  並且和他房住
[00:12:31.000 --> 00:12:33.000]  這個外邦人怎樣對他呢?
[00:12:33.000 --> 00:12:36.000]  如果我們看聖經的時候
[00:12:36.000 --> 00:12:38.000]  我們加一些想像
[00:12:38.000 --> 00:12:40.000]  我們看得詳細一點
[00:12:40.000 --> 00:12:42.000]  我們就會知道
[00:12:42.000 --> 00:12:45.000]  其實這個外邦人對他不好
[00:12:45.000 --> 00:12:48.000]  是苦待他的
[00:12:48.000 --> 00:12:49.000]  你說怎樣知道呢?
[00:12:49.000 --> 00:12:52.000]  第十六節那裡就說
[00:12:52.000 --> 00:12:54.000]  他說這個小兒子
[00:12:54.000 --> 00:13:01.000]  他恨不得拿豬吃的豆鴿來充饑
[00:13:01.000 --> 00:13:05.000]  但是他都沒有人給他
[00:13:05.000 --> 00:13:07.000]  就是說豬吃的那些東西
[00:13:07.000 --> 00:13:10.000]  他想吃都沒得吃
[00:13:10.000 --> 00:13:14.000]  這個外邦人一定對他很差
[00:13:14.000 --> 00:13:15.000]  於是這個小兒子
[00:13:15.000 --> 00:13:18.000]  他就在窮途末路當中
[00:13:18.000 --> 00:13:20.000]  他突然之間就想起
[00:13:20.000 --> 00:13:24.000]  不是的,我有個父親
[00:13:24.000 --> 00:13:27.000]  我爸爸很有錢
[00:13:27.000 --> 00:13:29.000]  家裡有很多工人
[00:13:29.000 --> 00:13:34.000]  為什麼我要墮落到現在這樣的地步呢?
[00:13:34.000 --> 00:13:37.000]  於是他就決定要回去
[00:13:37.000 --> 00:13:42.000]  回去家裡找他的爸爸
[00:13:42.000 --> 00:13:44.000]  他知道這個小兒子
[00:13:44.000 --> 00:13:50.000]  他知道他所犯的錯是極大的錯
[00:13:50.000 --> 00:13:53.000]  其實根據生命記二十一章
[00:13:53.000 --> 00:13:55.000]  十八至二十一節
[00:13:55.000 --> 00:13:57.000]  這個小兒子所犯的錯
[00:13:57.000 --> 00:14:00.000]  是要被石頭扔死的
[00:14:00.000 --> 00:14:04.000]  所以他都懷著戰戰兢兢的心
[00:14:04.000 --> 00:14:05.000]  他回去的時候
[00:14:05.000 --> 00:14:07.000]  他想想我怎樣跟爸爸說好呢?
[00:14:07.000 --> 00:14:10.000]  於是他就不斷地練習
[00:14:10.000 --> 00:14:13.000]  如果他見到他爸爸的時候
[00:14:13.000 --> 00:14:16.000]  他要說那一番話
[00:14:16.000 --> 00:14:20.000]  這番話就記載在十八和十九節
[00:14:20.000 --> 00:14:22.000]  請大家一起讀
[00:14:36.000 --> 00:14:41.000]  我得罪了天
[00:14:41.000 --> 00:14:43.000]  即是他得罪了上帝
[00:14:43.000 --> 00:14:45.000]  我得罪了你
[00:14:45.000 --> 00:14:47.000]  他知道他得罪了他爸爸
[00:14:47.000 --> 00:14:49.000]  他說我不配
[00:14:49.000 --> 00:14:52.000]  我不配做你的兒子
[00:14:52.000 --> 00:14:55.000]  你不如當我做一個工人
[00:14:55.000 --> 00:14:59.000]  我相信他是不斷地重複地
[00:14:59.000 --> 00:15:02.000]  去練習這番話
[00:15:02.000 --> 00:15:04.000]  預備他一見到他爸爸
[00:15:04.000 --> 00:15:06.000]  他就說這番話
[00:15:06.000 --> 00:15:07.000]  結果是怎樣呢?
[00:15:07.000 --> 00:15:11.000]  他這番話都未說完
[00:15:11.000 --> 00:15:14.000]  其實他的爸爸已經是
[00:15:14.000 --> 00:15:17.000]  一直等著他回來
[00:15:17.000 --> 00:15:19.000]  離很遠的時候
[00:15:19.000 --> 00:15:21.000]  他爸爸已經是跑過去
[00:15:21.000 --> 00:15:23.000]  抱著他、親他
[00:15:23.000 --> 00:15:26.000]  並且叫一個僕人
[00:15:26.000 --> 00:15:33.000]  將上好的袍、戒指和鞋給他
[00:15:33.000 --> 00:15:35.000]  上好的袍就代表
[00:15:35.000 --> 00:15:38.000]  父親對他的接納
[00:15:38.000 --> 00:15:43.000]  戒指就代表他恢復兒子的地位
[00:15:43.000 --> 00:15:47.000]  而鞋就代表他是一個尊貴的人
[00:15:47.000 --> 00:15:49.000]  他是一個VIP
[00:15:49.000 --> 00:15:53.000]  當時是奴隸才不會穿鞋
[00:15:53.000 --> 00:16:01.000]  因著父親的愛和恩典
[00:16:01.000 --> 00:16:04.000]  小兒子是被接納
[00:16:04.000 --> 00:16:07.000]  恢復了他兒子的身份
[00:16:07.000 --> 00:16:11.000]  這是一幅多麼美麗的圖畫
[00:16:11.000 --> 00:16:15.000]  而這個爸爸所做的
[00:16:15.000 --> 00:16:17.000]  亦都正正是代表了
[00:16:17.000 --> 00:16:21.000]  天父的心腸
[00:16:21.000 --> 00:16:23.000]  那個爸爸就說
[00:16:23.000 --> 00:16:28.000]  因為我這個兒子是死而復活
[00:16:28.000 --> 00:16:30.000]  失而又得的
[00:16:30.000 --> 00:16:33.000]  他們就快樂起來
[00:16:33.000 --> 00:16:37.000]  從這個失羊失銀幣
[00:16:37.000 --> 00:16:41.000]  找回到浪子犯罪
[00:16:41.000 --> 00:16:42.000]  跟著悔改
[00:16:42.000 --> 00:16:44.000]  結局都是一樣
[00:16:44.000 --> 00:16:46.000]  結局是什麼?
[00:16:46.000 --> 00:16:51.000]  結局就是一大群人都在歡喜快樂
[00:16:51.000 --> 00:16:55.000]  我相信當時聽耶穌說這三個比喻的人
[00:16:55.000 --> 00:17:01.000]  一定無論是男是女一定聽得清楚明白
[00:17:01.000 --> 00:17:04.000]  我相信法利塞人和民事在當中
[00:17:04.000 --> 00:17:07.000]  他們都聽得很明白
[00:17:07.000 --> 00:17:10.000]  並且他們會聽得很開心
[00:17:10.000 --> 00:17:12.000]  為什麼?
[00:17:12.000 --> 00:17:17.000]  因為他們知道他們不是像小兒子一樣
[00:17:17.000 --> 00:17:21.000]  法利塞人和民事他們的生活很嚴謹
[00:17:21.000 --> 00:17:23.000]  他們守足律法
[00:17:23.000 --> 00:17:28.000]  他們不是像小兒子一樣
[00:17:28.000 --> 00:17:32.000]  但我希望你看聖經的時候
[00:17:32.000 --> 00:17:35.000]  你不要停在這裡
[00:17:35.000 --> 00:17:39.000]  你不要以為你已經明白了浪子的比喻
[00:17:39.000 --> 00:17:41.000]  那些教訓
[00:17:41.000 --> 00:17:44.000]  因為如果你這樣
[00:17:44.000 --> 00:17:49.000]  你就錯過了浪子的比喻的高潮
[00:17:49.000 --> 00:17:58.000]  你就錯過了耶穌對法利塞人和民事的責備和審判
[00:17:58.000 --> 00:18:00.000]  於是鏡頭一轉
[00:18:00.000 --> 00:18:06.000]  就轉了去大兒子的身上
[00:18:06.000 --> 00:18:07.000]  大兒子
[00:18:07.000 --> 00:18:10.000]  剛才大家讀經的時候讀過了
[00:18:10.000 --> 00:18:13.000]  他在外面做完事回來
[00:18:13.000 --> 00:18:18.000]  他就聽到家裡好像有很多人在跳舞歡樂的聲音
[00:18:18.000 --> 00:18:20.000]  他就問那個僕人
[00:18:20.000 --> 00:18:22.000]  發生什麼事?
[00:18:22.000 --> 00:18:23.000]  那個僕人就說
[00:18:23.000 --> 00:18:24.000]  你不知道嗎?
[00:18:24.000 --> 00:18:26.000]  你弟弟回來了
[00:18:26.000 --> 00:18:28.000]  你弟弟回來了
[00:18:28.000 --> 00:18:33.000]  你爸爸還把最好的那隻肥牛宰了
[00:18:33.000 --> 00:18:37.000]  現在整條村的人都來了
[00:18:37.000 --> 00:18:40.000]  大家一起歡喜快樂
[00:18:40.000 --> 00:18:44.000]  大兒子的反應是什麼呢?
[00:18:44.000 --> 00:18:48.000]  聖經說他生氣他生氣
[00:18:48.000 --> 00:18:52.000]  他說了一番話
[00:18:52.000 --> 00:18:55.000]  我和大家看這段說話之前
[00:18:55.000 --> 00:18:56.000]  我想問你
[00:18:56.000 --> 00:19:01.000]  這個大兒子究竟他生氣誰呢?
[00:19:01.000 --> 00:19:04.000]  如果他是生氣弟弟
[00:19:04.000 --> 00:19:06.000]  雖然是不對
[00:19:06.000 --> 00:19:09.000]  但是都情有可原
[00:19:09.000 --> 00:19:13.000]  你這個臭小子敗光了老豆腐的身家
[00:19:13.000 --> 00:19:15.000]  現在懂得回來了嗎?
[00:19:15.000 --> 00:19:18.000]  你回來是不是想騙老豆騙第二次?
[00:19:18.000 --> 00:19:23.000]  如果他的怒氣是因為生氣弟弟
[00:19:23.000 --> 00:19:26.000]  都或者說得去
[00:19:26.000 --> 00:19:28.000]  但是他生氣誰呢?
[00:19:28.000 --> 00:19:31.000]  他生氣爸爸
[00:19:31.000 --> 00:19:36.000]  如果我嘗試去演繹這番話
[00:19:36.000 --> 00:19:39.000]  這個大兒子其實就是這樣說
[00:19:39.000 --> 00:19:42.000]  老豆你很不公平
[00:19:42.000 --> 00:19:44.000]  我多乖多聽話
[00:19:44.000 --> 00:19:47.000]  我幫你做多少事
[00:19:47.000 --> 00:19:49.000]  你不但不稱讚我
[00:19:49.000 --> 00:19:53.000]  你又不在我的朋友面前稱讚我
[00:19:53.000 --> 00:19:55.000]  又不和我開派對
[00:19:55.000 --> 00:19:56.000]  不和我慶祝
[00:19:56.000 --> 00:19:59.000]  但是那個臭小子
[00:19:59.000 --> 00:20:01.000]  他敗光了你身家之後他回來
[00:20:01.000 --> 00:20:03.000]  你又和他開派對
[00:20:03.000 --> 00:20:07.000]  你還把最好的東西給了他
[00:20:07.000 --> 00:20:14.000]  老豆你真是一個非常之不公平的老豆
[00:20:14.000 --> 00:20:22.000]  究竟大兒子的問題出在哪裡呢?
[00:20:22.000 --> 00:20:25.000]  這個就帶我們去到浪子比喻
[00:20:25.000 --> 00:20:30.000]  這個非常之重要的教導
[00:20:30.000 --> 00:20:32.000]  第一個的問題
[00:20:32.000 --> 00:20:37.000]  他是有一個自以為意的心
[00:20:37.000 --> 00:20:42.000]  大兒子說我從來沒有違背過你的命令
[00:20:42.000 --> 00:20:44.000]  我是一個好人
[00:20:44.000 --> 00:20:47.000]  我做的都是好事
[00:20:47.000 --> 00:20:51.000]  他將罪看成什麼呢?
[00:20:51.000 --> 00:20:55.000]  罪的定義在大兒子的心裡
[00:20:55.000 --> 00:21:00.000]  就是放在外表的行為上
[00:21:00.000 --> 00:21:03.000]  你看我做得多好
[00:21:03.000 --> 00:21:05.000]  我為你做這樣
[00:21:05.000 --> 00:21:08.000]  我為你做那樣
[00:21:08.000 --> 00:21:10.000]  他不明白
[00:21:10.000 --> 00:21:14.000]  上帝看人是看什麼
[00:21:14.000 --> 00:21:17.000]  是看我們的內心
[00:21:17.000 --> 00:21:21.000]  是看我們做那件事的動機
[00:21:21.000 --> 00:21:24.000]  是看我們裡面的生命
[00:21:24.000 --> 00:21:32.000]  是看我們裡面那個的態度
[00:21:32.000 --> 00:21:34.000]  第二
[00:21:34.000 --> 00:21:37.000]  大兒子他是有驕傲的心
[00:21:37.000 --> 00:21:42.000]  他將自己和他弟弟去比較
[00:21:42.000 --> 00:21:44.000]  他指出他弟弟的罪
[00:21:44.000 --> 00:21:48.000]  他和昌記一起吞了你的錢
[00:21:48.000 --> 00:21:49.000]  我沒有啊
[00:21:49.000 --> 00:21:53.000]  我做得多好
[00:21:53.000 --> 00:21:56.000]  這個心態正正就是
[00:21:56.000 --> 00:22:01.000]  法利塞人和民事的心態
[00:22:01.000 --> 00:22:03.000]  法利塞人和民事
[00:22:03.000 --> 00:22:06.000]  他們都是以為守律法
[00:22:06.000 --> 00:22:08.000]  禁食、祈禱、施羽
[00:22:08.000 --> 00:22:12.000]  就能夠帶他們上天堂
[00:22:12.000 --> 00:22:16.000]  法利塞人的祈禱是怎樣的呢?
[00:22:16.000 --> 00:22:19.000]  路加福音十八章就告訴我們
[00:22:19.000 --> 00:22:21.000]  法利塞人的祈禱就是
[00:22:21.000 --> 00:22:23.000]  神啊我感謝你
[00:22:23.000 --> 00:22:25.000]  我不像那個人那樣
[00:22:25.000 --> 00:22:27.000]  勒索不義姦淫
[00:22:27.000 --> 00:22:31.000]  我也不像這個稅吏那麼差
[00:22:31.000 --> 00:22:33.000]  我一個禮拜禁食兩次
[00:22:33.000 --> 00:22:38.000]  我所得的我都捐上十分之一
[00:22:38.000 --> 00:22:41.000]  這種自義的心態
[00:22:41.000 --> 00:22:44.000]  這種驕傲的心態
[00:22:44.000 --> 00:22:51.000]  正正就是上帝不喜悅的
[00:22:51.000 --> 00:22:54.000]  剛才我說路加福音十八章
[00:22:54.000 --> 00:22:57.000]  法利塞人的祈禱是這樣的
[00:22:57.000 --> 00:23:02.000]  稅吏的祈禱是怎樣的呢?
[00:23:02.000 --> 00:23:04.000]  他一路擲心口
[00:23:04.000 --> 00:23:10.000]  神啊開恩可憐我這個罪人
[00:23:10.000 --> 00:23:18.000]  他的心是承認他的罪
[00:23:18.000 --> 00:23:20.000]  第三
[00:23:20.000 --> 00:23:24.000]  大兒子他是有一個憤怒的心
[00:23:24.000 --> 00:23:26.000]  我想大家都明白
[00:23:26.000 --> 00:23:29.000]  憤怒不是罪
[00:23:29.000 --> 00:23:31.000]  我們知道耶穌也發怒
[00:23:31.000 --> 00:23:35.000]  耶穌發的是異怒
[00:23:35.000 --> 00:23:41.000]  一所書第四章都叫我們生氣卻不要犯罪
[00:23:41.000 --> 00:23:43.000]  但是我想問你
[00:23:43.000 --> 00:23:48.000]  大兒子他的怒氣在哪裡來呢?
[00:23:48.000 --> 00:23:50.000]  大兒子的怒氣
[00:23:50.000 --> 00:23:57.000]  是因為他爸爸寬恕了他弟弟而來的
[00:23:57.000 --> 00:24:01.000]  所以在大兒子的心裡是沒有愛的
[00:24:01.000 --> 00:24:04.000]  他做得多好都沒有用
[00:24:04.000 --> 00:24:07.000]  他對他弟弟沒有愛
[00:24:07.000 --> 00:24:09.000]  他對他爸爸沒有愛
[00:24:09.000 --> 00:24:12.000]  他只想著自己
[00:24:12.000 --> 00:24:18.000]  只想著他爸爸有多不公平
[00:24:18.000 --> 00:24:20.000]  我們都知道
[00:24:20.000 --> 00:24:24.000]  耶穌說最大的誡命是什麼?
[00:24:24.000 --> 00:24:28.000]  最大的誡命就是愛神愛人
