
[00:00:00.000 --> 00:00:04.000]  有一本書叫做《世未人生一百篇》
[00:05:17.480 --> 00:05:20.080]  「專靠」其實跟之前有關的
[00:05:20.080 --> 00:05:21.480]  「專靠」的意思是說
[00:05:21.480 --> 00:05:23.080]  緊緊貼著神
[00:05:23.080 --> 00:05:26.880]  不可以有其他偶像去敬拜
[00:05:26.880 --> 00:05:30.180]  頂多我們這一段聖經是在說
[00:05:30.180 --> 00:05:32.180]  我們一個的概念
[00:05:32.180 --> 00:05:34.080]  就是「分別為性」
[00:05:34.080 --> 00:05:34.680]  意思是說
[00:05:34.680 --> 00:05:38.580]  信耶穌的人是跟這個世界有分別的
[00:05:38.580 --> 00:05:40.380]  頂多不要誤會我
[00:05:40.380 --> 00:05:41.780]  我說跟這個世界有分別
[00:05:41.780 --> 00:05:43.980]  不是說我們故意、標奇立異
[00:05:43.980 --> 00:05:44.980]  弄古弄怪
[00:05:44.980 --> 00:05:46.080]  弄得自己很怪
[00:05:46.080 --> 00:05:48.380]  意思跟這個世界有分別
[00:05:48.380 --> 00:05:49.480]  不是
[00:05:49.480 --> 00:05:51.380]  「分別為性」的意思就是說
[00:05:51.380 --> 00:05:54.480]  我們清楚自己的身份
[00:05:54.480 --> 00:05:57.180]  我們很清楚自己真正的身份
[00:05:57.180 --> 00:05:58.880]  頂多你的身份是什麼
[00:05:58.880 --> 00:06:00.180]  是神的兒女
[00:06:00.180 --> 00:06:01.880]  是天國的子民
[00:06:01.880 --> 00:06:04.880]  所以神的兒女、天國的子民
[00:06:04.880 --> 00:06:08.080]  我們是有獨特的價值觀的
[00:06:08.080 --> 00:06:11.180]  會說我們的價值觀是有獨特性的
[00:06:11.180 --> 00:06:12.880]  是跟這個世界有分別的
[00:06:12.880 --> 00:06:15.680]  我們的價值觀叫「天國的價值觀」
[00:06:15.680 --> 00:06:17.180]  我們的天國的價值觀
[00:06:17.180 --> 00:06:20.280]  是跟這個世界的價值觀不同的
[00:06:20.280 --> 00:06:21.480]  我舉個例子
[00:06:21.480 --> 00:06:24.280]  其實約書欄自己
[00:06:24.280 --> 00:06:28.280]  就是實踐天國價值觀的一個好榜樣
[00:06:28.280 --> 00:06:29.080]  什麼價值觀?
[00:06:29.080 --> 00:06:31.780]  我們在聖經裡面有很多天國的價值觀
[00:06:31.780 --> 00:06:32.680]  其中有一個東西
[00:06:32.680 --> 00:06:37.880]  就是「真正的謙卑,凡事歸榮,要比神」
[00:06:37.880 --> 00:06:38.980]  不是假扮出來的
[00:06:38.980 --> 00:06:43.480]  是「真正的謙卑,凡事歸榮,要比神」
[00:06:43.480 --> 00:06:45.180]  你要留意約書欄
[00:06:45.180 --> 00:06:48.180]  講述他的經歷的時候
[00:06:48.180 --> 00:06:52.480]  他絕對可以好像今天世界的領袖一樣
[00:06:52.480 --> 00:06:57.680]  在這裡間接或者直接去高舉自己
[00:06:57.680 --> 00:07:00.480]  誇耀自己的豐功偉績
[00:07:00.480 --> 00:07:02.380]  又或者奸詐一點
[00:07:02.380 --> 00:07:05.480]  不直接去誇耀自己豐功偉績
[00:07:05.480 --> 00:07:08.980]  他用橫手請人去稱讚他都可以
[00:07:08.980 --> 00:07:10.680]  結果都是一樣
[00:07:10.680 --> 00:07:12.080]  特朗普就說
[00:07:12.080 --> 00:07:15.980]  「是我啊,令美國強大的」
[00:07:15.980 --> 00:07:17.680]  很多世界領袖都是這樣
[00:07:17.680 --> 00:07:20.080]  因為要銷售自己
[00:07:20.080 --> 00:07:23.480]  我們想想如果用世界的準則
[00:07:23.480 --> 00:07:26.080]  約書欄會怎樣去講自己?
[00:07:26.080 --> 00:07:27.880]  我啊約書欄
[00:07:27.880 --> 00:07:29.780]  在四十年前
[00:07:29.780 --> 00:07:32.780]  已經是「出類拔萃,與眾不同」
[00:07:32.780 --> 00:07:38.880]  當年摩西派12名探子去偵察加勒尼的時候
[00:07:38.880 --> 00:07:40.680]  回來的時候怎樣?
[00:07:40.680 --> 00:07:43.180]  大部分人都說「不要進去」
[00:07:43.180 --> 00:07:44.580]  「不要進去,那裡很危險的」
[00:07:44.580 --> 00:07:47.180]  「有很多難處的,不要進去」
[00:07:47.180 --> 00:07:48.780]  只是我啊
[00:07:48.780 --> 00:07:51.480]  還有我約書欄和加勒
[00:07:51.480 --> 00:07:53.080]  支持進去,贊成進去
[00:07:53.080 --> 00:07:54.080]  結果怎樣?
[00:07:54.080 --> 00:07:55.680]  我們全部都錯了
[00:07:55.680 --> 00:07:58.380]  所以你們今天跟我們一定沒有錯
[00:07:58.380 --> 00:07:59.980]  是我啊
[00:07:59.980 --> 00:08:01.580]  在你們過約誕河的時候
[00:08:01.580 --> 00:08:04.180]  是我吩咐祭司抬起約櫃
[00:08:04.180 --> 00:08:06.680]  把腳踏進水裡
[00:08:06.680 --> 00:08:07.980]  當踏進水裡的時候
[00:08:07.980 --> 00:08:09.580]  那些河水就分開了
[00:08:09.580 --> 00:08:12.980]  這裡這麼大這麼深的約誕河
[00:08:12.980 --> 00:08:17.480]  幾十萬人可以走河床過去
[00:08:17.480 --> 00:08:18.980]  你說多厲害?
[00:08:18.980 --> 00:08:20.880]  是我約書欄
[00:08:20.880 --> 00:08:24.280]  帶領你們圍繞耶利哥城六天
[00:08:24.280 --> 00:08:25.980]  第七天就城就破了
[00:08:25.980 --> 00:08:28.380]  連我討過的神都特別聽的
[00:08:28.380 --> 00:08:30.380]  太陽暫時不下山
[00:08:30.380 --> 00:08:34.180]  讓我帶領你們打敗所有敵人
[00:08:34.180 --> 00:08:36.480]  你們今天在加勒地
[00:08:36.480 --> 00:08:39.780]  今天這麼安樂、這麼安逸的生活
[00:08:39.780 --> 00:08:41.680]  這麼喜樂、這麼快活的生活
[00:08:41.680 --> 00:08:44.280]  是全靠我約書欄
[00:08:44.280 --> 00:08:47.380]  我的遠見和領導才能
[00:08:47.380 --> 00:08:49.680]  甚至乎這個世界的領袖
[00:08:49.680 --> 00:08:51.980]  如果約書欄是好像這個世界的領袖
[00:08:51.980 --> 00:08:52.880]  他都會這樣
[00:08:52.880 --> 00:08:53.880]  會繼續下去
[00:08:53.880 --> 00:08:56.080]  不斷地表揚自己
[00:08:56.080 --> 00:08:57.980]  但是要留意約書欄怎麼說
[00:08:57.980 --> 00:09:00.580]  約書欄寄23章3節
[00:09:00.580 --> 00:09:01.280]  我們一起讀
[00:09:01.280 --> 00:09:02.580]  1、2、3
[00:09:02.580 --> 00:09:04.480]  耶和華,你們的神
[00:09:04.480 --> 00:09:06.180]  因你們的緣故
[00:09:06.180 --> 00:09:09.580]  向那些國民所行的一切事
[00:09:09.580 --> 00:09:12.280]  你們親眼看見了
[00:09:12.280 --> 00:09:14.680]  因那為你們爭戰的
[00:09:14.680 --> 00:09:18.180]  是耶和華,你們的神
[00:09:18.180 --> 00:09:19.980]  只是講「神」
[00:09:19.980 --> 00:09:22.080]  一隻字都沒有提自己
[00:09:22.080 --> 00:09:24.180]  等於說這個就是
[00:09:24.180 --> 00:09:28.280]  天國價值觀和這個世界的價值觀不同的地方
[00:09:28.280 --> 00:09:30.080]  其中一個例子
[00:09:30.080 --> 00:09:30.880]  等於說
[00:09:30.880 --> 00:09:35.480]  信耶穌的人和這個世界的價值觀有分別
[00:09:35.480 --> 00:09:37.980]  不是排他
[00:09:37.980 --> 00:09:39.280]  而是甚麼呢?
[00:09:39.280 --> 00:09:42.480]  我們發現有些東西比這個世界更好
[00:09:42.480 --> 00:09:44.380]  我們發現原來有些東西
[00:09:44.380 --> 00:09:48.280]  比這個世界的其他東西更加精彩、更加美好
[00:09:48.280 --> 00:09:50.780]  就在神的原住的同在裡面
[00:09:50.780 --> 00:09:53.480]  可以經歷到神一切的祝福
[00:09:53.480 --> 00:09:55.580]  這一切的賞賜
[00:09:55.580 --> 00:09:58.080]  這就是我們發現更好的東西
[00:09:58.080 --> 00:09:59.880]  所以我們很想要
[00:09:59.880 --> 00:10:01.380]  所以我們渴望
[00:10:01.380 --> 00:10:04.280]  所以我們渴望在神的同在裡面
[00:10:04.280 --> 00:10:08.080]  以下這位姊妹叫吳淑芳
[00:10:08.080 --> 00:10:11.280]  吳淑芳已經結婚二十多年了
[00:10:11.280 --> 00:10:14.180]  但是和她結婚開始的那一天
[00:10:14.180 --> 00:10:17.380]  她心裡面都有種恐懼
[00:10:17.380 --> 00:10:19.180]  這種恐懼是甚麼呢?
[00:10:19.180 --> 00:10:22.080]  因為她看的算命
[00:10:22.080 --> 00:10:23.780]  她看的獎賞
[00:10:23.780 --> 00:10:25.380]  她的占卜
[00:10:25.380 --> 00:10:27.080]  她看的風水
[00:10:27.080 --> 00:10:28.780]  所有的東西都是
[00:10:28.780 --> 00:10:30.880]  每隔兩年左右就告訴她
[00:10:30.880 --> 00:10:34.180]  她的老公到了五十歲一定有外遇
[00:10:34.180 --> 00:10:36.980]  大家可以想像一下
[00:10:36.980 --> 00:10:39.880]  如果你的婚姻你帶著這種恐懼
[00:10:39.880 --> 00:10:41.380]  會是怎樣呢?
[00:10:41.380 --> 00:10:42.480]  客觀上
[00:10:42.480 --> 00:10:44.780]  她老公是很愛她、很疼她的
[00:10:44.780 --> 00:10:46.680]  但是她感受不到
[00:10:46.680 --> 00:10:50.880]  因為心裡面就是被這種恐懼捆綁著
[00:10:50.880 --> 00:10:53.780]  所以由於有這種恐懼發生
[00:10:53.780 --> 00:10:55.680]  就經常會有很多懷疑
[00:10:55.680 --> 00:10:57.180]  大家可以想像
[00:10:57.180 --> 00:10:59.580]  帶來的懷疑是甚麼呢?
[00:10:59.580 --> 00:11:01.480]  經常打電話,打給誰?
[00:11:01.480 --> 00:11:03.780]  經常聽WhatsApp,打給誰?
[00:11:03.780 --> 00:11:06.080]  同朋友應酬,為甚麼這麼晚回來?
[00:11:06.080 --> 00:11:08.480]  大家可以想像萬七之多
[00:11:08.480 --> 00:11:09.980]  萬七之多的原因
[00:11:09.980 --> 00:11:14.280]  結果兩夫妻因為這樣經常吵架
[00:11:14.280 --> 00:11:17.780]  所以吳淑芳
[00:11:17.780 --> 00:11:20.980]  無論她拜了十幾年佛
[00:11:20.980 --> 00:11:22.880]  吃了十幾年齋
[00:11:22.880 --> 00:11:25.080]  都沒有平安
[00:11:25.080 --> 00:11:28.580]  她說這個世界沒有任何東西可以給她
[00:11:28.580 --> 00:11:29.980]  她都很平安
[00:11:29.980 --> 00:11:31.780]  結果到有一天
[00:11:31.780 --> 00:11:33.580]  她終於忍受不住
[00:11:33.580 --> 00:11:35.980]  她要找真神
[00:11:35.980 --> 00:11:38.380]  於是她去找教會
[00:11:38.380 --> 00:11:40.480]  當吳淑芳相信了耶穌
[00:11:40.480 --> 00:11:43.080]  當她和以往的偶像
[00:11:43.080 --> 00:11:46.280]  那些結連關係一到兩年的時候
[00:11:46.280 --> 00:11:48.280]  她突然間覺得
[00:11:48.280 --> 00:11:49.980]  整個人都輕鬆了
[00:11:49.980 --> 00:11:51.480]  她說不知為甚麼
[00:11:51.480 --> 00:11:53.080]  我說十幾年了
[00:11:53.080 --> 00:11:55.580]  我敲經念佛,吃長齋
[00:11:55.580 --> 00:11:57.280]  做了這麼久的事
[00:11:57.280 --> 00:11:59.980]  我從來都沒有試過這麼自在
[00:11:59.980 --> 00:12:01.380]  這麼輕鬆
[00:12:01.380 --> 00:12:03.280]  這麼舒服
[00:12:03.280 --> 00:12:07.980]  她說我首次感受到我老公愛我
[00:12:07.980 --> 00:12:10.280]  她說這個是很大的突破
[00:12:10.280 --> 00:12:16.380]  我首次感受到我老公愛我
[00:12:16.380 --> 00:12:21.780]  有一次教會頂姐妹為吳淑芳禱告
[00:12:21.780 --> 00:12:25.680]  在她的腦海裡面浮現兩個字
[00:12:25.680 --> 00:12:27.380]  「遺棄」
[00:12:27.380 --> 00:12:29.880]  原來吳淑芳小時候
[00:12:29.880 --> 00:12:33.680]  她親生媽媽就是送她去給人領養
[00:12:33.680 --> 00:12:37.680]  所以她現在的媽媽是她的養母
[00:12:37.680 --> 00:12:40.680]  吳淑芳心裡面一直有小孩
[00:12:40.680 --> 00:12:43.980]  但是埋藏著一種感受
[00:12:43.980 --> 00:12:49.480]  媽,為甚麼你丟下我?
[00:12:49.480 --> 00:12:51.080]  神在她依次的過程裡面
[00:12:51.080 --> 00:12:55.880]  找回她以往的傷重出來
[00:12:55.880 --> 00:12:57.080]  依次她
[00:12:57.080 --> 00:13:01.180]  讓她有能力去原諒她親生的媽媽
[00:13:01.180 --> 00:13:05.080]  並且有能力去找回她親生的媽媽
[00:13:05.080 --> 00:13:09.480]  現在圖的這張照片就是她親生媽媽
[00:13:09.480 --> 00:13:13.880]  吳淑芳親口面對面跟她媽媽說
[00:13:13.880 --> 00:13:17.580]  媽,從今天起
[00:13:17.580 --> 00:13:19.580]  請你不要因為小時候
[00:13:19.580 --> 00:13:22.680]  將我送給人領養而難過
[00:13:22.680 --> 00:13:25.480]  因為這個是神的賜意
[00:13:25.480 --> 00:13:27.580]  當吳淑芳說完這句話
[00:13:27.580 --> 00:13:31.480]  她跟她媽媽中間那種無形的障礙
[00:13:31.480 --> 00:13:33.480]  那種距離馬上消失
[00:13:33.480 --> 00:13:37.380]  你見不見?搭著她媽媽的肩膀
[00:13:37.380 --> 00:13:39.880]  吳淑芳心裡面那個心靈重擔
[00:13:39.880 --> 00:13:42.980]  亦都馬上消失
[00:13:42.980 --> 00:13:46.680]  吳淑芳後來接受訪問的時候這樣說
[00:13:46.680 --> 00:13:48.280]  她說這個世界
[00:13:48.280 --> 00:13:50.180]  我很想從這個世界
[00:13:50.180 --> 00:13:54.380]  任何物質或者非物質找到平安
[00:13:54.380 --> 00:13:55.980]  找不到
[00:13:55.980 --> 00:13:59.280]  我反而在神那裡找到更多的東西
[00:13:59.280 --> 00:14:00.980]  比我想像中更多
[00:14:00.980 --> 00:14:02.480]  是甚麼呢?
[00:14:02.480 --> 00:14:07.380]  真正的自由喜樂
[00:14:07.380 --> 00:14:10.180]  關係的復活
[00:14:10.180 --> 00:14:12.580]  幸福的婚姻
[00:14:12.580 --> 00:14:14.980]  被愛的感覺
[00:14:14.980 --> 00:14:17.580]  愛人的能力
[00:14:17.580 --> 00:14:22.880]  我們給掌聲給耶穌好嗎?
[00:14:22.880 --> 00:14:24.780]  突破祝福
[00:14:24.780 --> 00:14:27.680]  我們渴望在神的同在裡面
[00:14:27.680 --> 00:14:30.080]  賜給我們一切福氣
[00:14:30.080 --> 00:14:35.480]  這是第一個,若是一直累積這麼久的得勝人生
[00:14:35.480 --> 00:14:37.780]  突破人生的智慧
[00:14:37.780 --> 00:14:42.780]  第二個智慧是大膽遵守神的命令
[00:14:42.780 --> 00:14:45.380]  我們一起看約瑟廷二十三章六節
[00:14:45.380 --> 00:14:47.080]  領子我們一起讀,一二三
[00:14:47.080 --> 00:14:49.580]  所以你們要大大壯膽
[00:14:49.580 --> 00:14:54.680]  謹守遵行寫在摩西律法書上的一切話
[00:14:54.680 --> 00:14:57.380]  不可偏離左右
[00:14:57.380 --> 00:14:59.780]  大大壯膽謹守遵行
[00:14:59.780 --> 00:15:03.180]  在原文是同一句,不是兩句
[00:15:03.180 --> 00:15:09.880]  換句話說,是大膽的遵守神在聖經的吩咐和命令
[00:15:09.880 --> 00:15:14.380]  但是看上去,不知道大家覺不覺得有點奇怪
[00:15:14.380 --> 00:15:17.180]  遵守神的命令要大膽的嗎?
[00:15:17.180 --> 00:15:21.580]  現在不是說特技人在玩特技
[00:15:21.580 --> 00:15:26.380]  不是玩花式跳傘、亡命飛車
[00:15:26.380 --> 00:15:31.880]  或者在摩天大廈、大瀑布上行鋼線、搵命磅
[00:15:31.880 --> 00:15:34.880]  向超高難度動作挑戰
[00:15:34.880 --> 00:15:38.080]  不是說這件事嗎?為什麼要大膽呢?
[00:15:38.080 --> 00:15:41.480]  因為這個世界是不恕的世界
[00:15:41.480 --> 00:15:44.780]  因為這個世界甚至有些情況
[00:15:44.780 --> 00:15:48.880]  世界的價值觀是和基督信仰的價值觀是敵對的
[00:15:48.880 --> 00:15:53.280]  所以如果你堅持實踐天國價值觀的時候
[00:15:53.280 --> 00:15:57.080]  可能有些處境別人會不明白你
[00:15:57.080 --> 00:15:59.680]  別人可能會誤解你
[00:15:59.680 --> 00:16:03.180]  可能有人甚至有些地方會嘲笑你
[00:16:03.180 --> 00:16:07.880]  所以你必須要勇氣、膽量
[00:16:07.880 --> 00:16:10.180]  膽量、勇氣
[00:16:10.180 --> 00:16:13.380]  我舉一些例子
[00:16:13.380 --> 00:16:16.380]  當今的傳媒資訊
[00:16:16.380 --> 00:16:19.180]  可能我們身邊的朋友
[00:16:19.180 --> 00:16:21.880]  可能Facebook、IG
[00:16:21.880 --> 00:16:25.080]  這些資訊甚至有些分享和教導
[00:16:25.080 --> 00:16:28.580]  不斷地告訴你這個世界是沒有希望的
[00:16:28.580 --> 00:16:31.080]  所有人都不開心的
[00:16:31.080 --> 00:16:33.580]  因為天災打仗
[00:16:33.580 --> 00:16:35.180]  因為疫情嚴峻
[00:16:35.180 --> 00:16:37.180]  因為經濟下滑
[00:16:37.180 --> 00:16:39.380]  你聽那些人說著說著
[00:16:39.380 --> 00:16:40.680]  你聽著聽著
[00:16:40.680 --> 00:16:41.980]  一邊聽一邊聽
[00:16:41.980 --> 00:16:43.180]  日積月累
[00:16:43.180 --> 00:16:45.580]  一邊漸漸形成一種
[00:16:45.580 --> 00:16:47.880]  好像有指定的動作
[00:16:47.880 --> 00:16:49.380]  是你一定要做的
[00:16:49.380 --> 00:16:51.480]  就是你應該不開心的
[00:16:51.480 --> 00:16:53.280]  你是應該受苦的
[00:16:53.280 --> 00:16:55.480]  你想想是不是呢?
[00:16:55.480 --> 00:16:56.580]  是不是別人說
[00:16:56.580 --> 00:16:57.780]  你是應該受苦
[00:16:57.780 --> 00:17:00.380]  你就受苦呢?
[00:17:00.380 --> 00:17:02.280]  天國價值觀是不是這樣呢?
[00:17:02.280 --> 00:17:03.680]  我們看一些肥立比書
[00:17:03.680 --> 00:17:05.380]  四章六至七節
[00:17:05.380 --> 00:17:06.280]  我們一起讀好嗎?
[00:17:06.280 --> 00:17:07.380]  一二三
[00:17:07.380 --> 00:17:09.280]  應當一無掛慮
[00:17:09.280 --> 00:17:13.680]  只要凡事藉著普告祈求和感謝
[00:17:13.680 --> 00:17:15.980]  將你們所要的告訴神
[00:17:15.980 --> 00:17:18.880]  神所賜出人意外的平安
[00:17:18.880 --> 00:17:24.180]  必在基督耶穌裡保守你們的心懷意念
[00:17:24.180 --> 00:17:25.880]  聽著聽著
[00:17:25.880 --> 00:17:27.780]  有一些短期的
[00:17:27.780 --> 00:17:30.380]  有一些小小的不開心一定會的
[00:17:30.380 --> 00:17:32.480]  但是天國價值觀
[00:17:32.480 --> 00:17:35.180]  不是被這些不開心捆綁
[00:17:35.180 --> 00:17:38.180]  好像我們英訓是不開心那樣
[00:17:38.180 --> 00:17:40.780]  我相信耶穌這麼多年
[00:17:40.780 --> 00:17:44.680]  這個天國價值觀幫了我很多
[00:17:44.680 --> 00:17:46.380]  當我禱告神
[00:17:46.380 --> 00:17:49.080]  祂就有那種平安賜給我
[00:17:49.080 --> 00:17:51.180]  這就是我們行天國價值觀
[00:17:51.180 --> 00:17:55.180]  你必須有這種膽量和勇氣
[00:17:55.180 --> 00:17:57.480]  我自己帶我的小組
[00:17:57.480 --> 00:18:00.780]  其中一個組員最近和我分享
[00:18:00.780 --> 00:18:05.680]  他說他們有一個親戚是很理性的
[00:18:05.680 --> 00:18:07.180]  我們很多頂尖門都很理性
