
[00:00:00.000 --> 00:00:02.000]  (主席)各位電影姊妹,早安
[00:07:20.800 --> 00:07:22.800]  (主席)比土瓜灣還要舊
[00:07:22.800 --> 00:07:24.800]  (主席)我現在經常跟土瓜灣比
[00:07:24.800 --> 00:07:26.800]  (主席)經常跟土瓜灣比
[00:07:26.800 --> 00:07:28.800]  (主席)那我就發現
[00:07:28.800 --> 00:07:32.800]  (主席)當原來我的生活不合我的理想
[00:07:32.800 --> 00:07:35.800]  (主席)我就會很不滿
[00:07:35.800 --> 00:07:38.800]  (主席)就,我們看回這節聖經
[00:07:38.800 --> 00:07:40.800]  (主席)這個詩人也是
[00:07:41.300 --> 00:07:43.800]  (主席)比我更大的不理想
[00:07:43.800 --> 00:07:45.800]  (主席)當他的生活不理想
[00:07:45.800 --> 00:07:49.800]  (主席)其實他的心懷不停在掙扎裡面
[00:07:49.800 --> 00:07:51.800]  (主席)第一節裡面看到
[00:07:51.800 --> 00:07:54.800]  (主席)他怎麼說呢,第一節
[00:07:54.800 --> 00:07:56.800]  (主席)在信仰裡面,他說
[00:07:56.800 --> 00:08:00.800]  (主席)上帝實在是恩待以色列的清心的人
[00:08:00.800 --> 00:08:02.800]  (主席)這個是他的信念
[00:08:02.800 --> 00:08:04.800]  (主席)都是我們的信念,是不是
[00:08:04.800 --> 00:08:06.800]  (主席)神一定是怎麼樣
[00:08:06.800 --> 00:08:09.800]  (主席)會祝福恩待好的人,是不是
[00:08:10.300 --> 00:08:11.800]  (主席)清心的人有好報
[00:08:11.800 --> 00:08:13.800]  (主席)這些信念是很好的
[00:08:13.800 --> 00:08:15.800]  (主席)但是第二節
[00:08:15.800 --> 00:08:17.800]  (主席)他自己就在說
[00:08:17.800 --> 00:08:20.800]  (主席)他說,他幾乎滑跌
[00:08:20.800 --> 00:08:22.800]  (主席)幾乎閃失
[00:08:22.800 --> 00:08:24.800]  (主席)這個意思就是
[00:08:24.800 --> 00:08:26.800]  (主席)他差點失信心
[00:08:26.800 --> 00:08:28.800]  (主席)神都不信
[00:08:28.800 --> 00:08:30.800]  (主席)跌倒,或者做了一些
[00:08:30.800 --> 00:08:32.800]  (主席)神不喜歡的事情
[00:08:32.800 --> 00:08:35.800]  (主席)因著那個艱難的生活的緣故
[00:08:35.800 --> 00:08:37.800]  (主席)而第三節他就提到
[00:08:37.800 --> 00:08:39.800]  (主席)他說他心裡面很掙扎
[00:08:40.300 --> 00:08:41.800]  (主席)是心懷不平
[00:08:41.800 --> 00:08:42.800]  (主席)為什麼
[00:08:42.800 --> 00:08:45.800]  (主席)因為他見到惡人和狂傲人
[00:08:45.800 --> 00:08:47.800]  (主席)享平安
[00:08:47.800 --> 00:08:49.800]  (主席)我不知道這個是不是我們的心境
[00:08:49.800 --> 00:08:52.800]  (主席)就是不多不少,又或者不是這樣
[00:08:52.800 --> 00:08:55.800]  (主席)現實上是很多
[00:08:55.800 --> 00:08:57.800]  (主席)令到我們很不滿意
[00:08:57.800 --> 00:09:00.800]  (主席)但是信仰上又告訴我們什麼
[00:09:00.800 --> 00:09:03.800]  (主席)神是很信實,很公義
[00:09:03.800 --> 00:09:05.800]  (主席)很愛我們
[00:09:05.800 --> 00:09:07.800]  (主席)以至我們心裡面很多掙扎
[00:09:07.800 --> 00:09:09.800]  (主席)怎麼樣,怎麼樣
[00:09:10.300 --> 00:09:11.800]  (主席)私人甚至跌倒
[00:09:11.800 --> 00:09:13.800]  (主席)未跌倒,甚至而已
[00:09:13.800 --> 00:09:16.800]  (主席)這個就是他心懷不平
[00:09:16.800 --> 00:09:20.800]  (主席)然後這個私人他又會
[00:09:20.800 --> 00:09:22.800]  (主席)在掙扎裡面
[00:09:22.800 --> 00:09:24.800]  (主席)而他自己就會看到
[00:09:24.800 --> 00:09:27.800]  (主席)心懷不平的事是什麼呢
[00:09:27.800 --> 00:09:29.800]  (主席)他很清楚的
[00:09:29.800 --> 00:09:31.800]  (主席)他寫得出來
[00:09:31.800 --> 00:09:33.800]  (主席)四至十二節就說了他
[00:09:33.800 --> 00:09:35.800]  (主席)究竟什麼事,而致心懷不平
[00:09:35.800 --> 00:09:37.800]  (主席)很不滿意
[00:09:37.800 --> 00:09:39.800]  (主席)第一,他見到什麼
[00:09:40.300 --> 00:09:42.800]  (主席)惡人死的時候沒有痛苦
[00:09:42.800 --> 00:09:44.800]  (主席)生的時候是什麼
[00:09:44.800 --> 00:09:46.800]  (主席)沒有病痛,很健壯
[00:09:46.800 --> 00:09:48.800]  (主席)他就說什麼
[00:09:48.800 --> 00:09:50.800]  (主席)很不公平
[00:09:50.800 --> 00:09:52.800]  (主席)這些惡人竟然不會
[00:09:52.800 --> 00:09:55.800]  (主席)受到人生的苦難和災害
[00:09:55.800 --> 00:09:58.800]  (主席)很不平,這是第一點
[00:09:58.800 --> 00:10:01.800]  (主席)第二,他看到那些人很驕傲
[00:10:01.800 --> 00:10:03.800]  (主席)這些人驕傲的情況是怎樣呢
[00:10:03.800 --> 00:10:05.800]  (主席)很明顯
[00:10:05.800 --> 00:10:07.800]  (主席)私人形容什麼
[00:10:08.300 --> 00:10:10.800]  (主席)就好像鏈子戴在他們的項上
[00:10:10.800 --> 00:10:13.800]  (主席)大家看看隔壁有沒有項鏈
[00:10:13.800 --> 00:10:15.800]  (主席)很大條的
[00:10:15.800 --> 00:10:17.800]  (主席)看不看得到
[00:10:17.800 --> 00:10:19.800]  (主席)意思是什麼
[00:10:19.800 --> 00:10:21.800]  (主席)這個驕傲是不用遮掩的
[00:10:21.800 --> 00:10:23.800]  (主席)說話,吃東西,說話
[00:10:23.800 --> 00:10:25.800]  (主席)權力,他自己做的事
[00:10:25.800 --> 00:10:27.800]  (主席)表達出這種驕傲
[00:10:27.800 --> 00:10:30.800]  (主席)接著說他們的強暴是怎樣的呢
[00:10:30.800 --> 00:10:33.800]  (主席)好像衣裳遮住他們的身體
[00:10:33.800 --> 00:10:35.800]  (主席)什麼意思呢
[00:10:35.800 --> 00:10:37.800]  (主席)衣服你看到了
[00:10:38.300 --> 00:10:40.800]  (主席)看到他們要做的強暴的事
[00:10:40.800 --> 00:10:42.800]  (主席)裡面的當然是看不到
[00:10:42.800 --> 00:10:44.800]  (主席)他們自己的生命
[00:10:44.800 --> 00:10:46.800]  (主席)你看不到的
[00:10:46.800 --> 00:10:48.800]  (主席)意思就是說他們是很明顯
[00:10:48.800 --> 00:10:50.800]  (主席)很直接,很驕傲
[00:10:50.800 --> 00:10:53.800]  (主席)而且做很多強暴的事情
[00:10:53.800 --> 00:10:56.800]  (主席)還有一樣,他很看不過眼的
[00:10:56.800 --> 00:11:00.800]  (主席)就是他們的肚子
[00:11:00.800 --> 00:11:02.800]  (主席)眼睛都凸出來了
[00:11:02.800 --> 00:11:04.800]  (主席)這個形容不知道怎樣
[00:11:04.800 --> 00:11:07.800]  (主席)他們的眼睛因體判而凸出
[00:11:08.300 --> 00:11:10.800]  (主席)看看旁邊的人有沒有凸出眼睛
[00:11:10.800 --> 00:11:12.800]  (主席)摸摸他的肚子
[00:11:12.800 --> 00:11:14.800]  (主席)其實說的是什麼呢
[00:11:14.800 --> 00:11:16.800]  (主席)說的是很發福
[00:11:16.800 --> 00:11:18.800]  (主席)他自己就說
[00:11:18.800 --> 00:11:22.800]  (主席)他們所得的是過於他們心裡面所想
[00:11:22.800 --> 00:11:27.800]  (主席)所以他們是很明顯發福過盛
[00:11:27.800 --> 00:11:30.800]  (主席)捏了很多財,吃了很多東西
[00:11:30.800 --> 00:11:33.800]  (主席)意志度和身形都是這樣
[00:11:33.800 --> 00:11:35.800]  (主席)眼睛凸出的意思是說他們
[00:11:36.300 --> 00:11:38.800]  (主席)嘩,真是眼金金,要拿什麼
[00:11:38.800 --> 00:11:40.800]  (主席)拿很多很多的東西
[00:11:40.800 --> 00:11:42.800]  (主席)令他們有很多很多的擁有
[00:11:42.800 --> 00:11:44.800]  (主席)其實他們是很想這樣
[00:11:44.800 --> 00:11:46.800]  (主席)所以他們看到什麼
[00:11:46.800 --> 00:11:48.800]  (主席)很不情,很不滿
[00:11:48.800 --> 00:11:50.800]  (主席)第八節提到
[00:11:50.800 --> 00:11:55.800]  (主席)他們的言語是譏笑人,詆毀人
[00:11:55.800 --> 00:11:57.800]  (主席)欺壓人
[00:11:57.800 --> 00:11:59.800]  (主席)用說話來恐嚇你
[00:11:59.800 --> 00:12:01.800]  (主席)讓你去就範
[00:12:01.800 --> 00:12:03.800]  (主席)他們很自高
[00:12:03.800 --> 00:12:05.800]  (主席)自高到什麼地步呢
[00:12:06.300 --> 00:12:08.800]  (主席)他們褻瀆上天
[00:12:08.800 --> 00:12:11.800]  (主席)不只是褻瀆猶太人的神
[00:12:11.800 --> 00:12:13.800]  (主席)是上天的意思是什麼
[00:12:13.800 --> 00:12:15.800]  (主席)所有傳遞其他的神
[00:12:15.800 --> 00:12:17.800]  (主席)他們都不放在眼內
[00:12:17.800 --> 00:12:19.800]  (主席)他們毀謗人
[00:12:19.800 --> 00:12:21.800]  (主席)這裡說到毀謗全地
[00:12:21.800 --> 00:12:23.800]  (主席)意思也不只是猶太人
[00:12:23.800 --> 00:12:25.800]  (主席)總而言之不是他們自己的人
[00:12:25.800 --> 00:12:27.800]  (主席)就毀謗了
[00:12:27.800 --> 00:12:29.800]  (主席)所以這班人是什麼呢
[00:12:29.800 --> 00:12:31.800]  (主席)我自己比較形容
[00:12:31.800 --> 00:12:33.800]  (主席)他們目中無人
[00:12:33.800 --> 00:12:35.800]  (主席)而心中無神
[00:12:36.300 --> 00:12:37.800]  (主席)他們自己就是什麼
[00:12:37.800 --> 00:12:38.800]  (主席)就是神
[00:12:38.800 --> 00:12:40.800]  (主席)就是最厲害的那一班
[00:12:40.800 --> 00:12:43.800]  (主席)私人就在這個地方生活
[00:12:43.800 --> 00:12:46.800]  (主席)而他講到他們自己的子民的時候
[00:12:46.800 --> 00:12:48.800]  (主席)第十節
[00:12:48.800 --> 00:12:51.800]  (主席)他就說上帝的民
[00:12:51.800 --> 00:12:53.800]  (主席)歸道者類
[00:12:53.800 --> 00:12:55.800]  (主席)也就是說地老到這裡住
[00:12:55.800 --> 00:12:57.800]  (主席)喝盡苦水
[00:12:57.800 --> 00:12:59.800]  (主席)這是他的形容
[00:12:59.800 --> 00:13:01.800]  (主席)接著那些人還說
[00:13:01.800 --> 00:13:03.800]  (主席)你的神哪裡認識
[00:13:03.800 --> 00:13:05.800]  (主席)你的神沒有知識
[00:13:06.300 --> 00:13:07.800]  (主席)你的神如果真是神
[00:13:07.800 --> 00:13:09.800]  (主席)應該就不會這樣
[00:13:09.800 --> 00:13:11.800]  (主席)所以他聽到這些說話
[00:13:11.800 --> 00:13:13.800]  (主席)其實都不知怎樣
[00:13:13.800 --> 00:13:16.800]  (主席)就是被人詆毀他的信仰
[00:13:16.800 --> 00:13:18.800]  (主席)但他自己真的被捉
[00:13:18.800 --> 00:13:20.800]  (主席)國家敗亡
[00:13:20.800 --> 00:13:22.800]  (主席)接著第十二節
[00:13:22.800 --> 00:13:24.800]  (主席)他就會覺得
[00:13:24.800 --> 00:13:26.800]  (主席)這些就是惡人
[00:13:26.800 --> 00:13:28.800]  (主席)他有一個小的總結
[00:13:28.800 --> 00:13:30.800]  (主席)這些就是惡人
[00:13:30.800 --> 00:13:31.800]  (主席)他們享福
[00:13:31.800 --> 00:13:32.800]  (主席)安逸
[00:13:32.800 --> 00:13:33.800]  (主席)他們很有錢
[00:13:33.800 --> 00:13:34.800]  (主席)很有財勢
[00:13:35.300 --> 00:13:38.800]  (主席)所以他自己是非常之不滿
[00:13:38.800 --> 00:13:40.800]  (主席)明白嗎
[00:13:40.800 --> 00:13:42.800]  (主席)我今天帶大家看
[00:13:42.800 --> 00:13:44.800]  (主席)就不是看他那些
[00:13:44.800 --> 00:13:46.800]  (主席)怎樣不滿的事
[00:13:46.800 --> 00:13:49.800]  (主席)因為我猜我們都很難明白
[00:13:49.800 --> 00:13:51.800]  (主席)我們都不是一個忙過的地方
[00:13:51.800 --> 00:13:53.800]  (主席)我很想帶大家看
[00:13:53.800 --> 00:13:56.800]  (主席)他是知道自己的不滿
[00:13:56.800 --> 00:13:59.800]  (主席)他能夠了解
[00:13:59.800 --> 00:14:02.800]  (主席)知道他自己不滿的是甚麼
[00:14:03.300 --> 00:14:05.800]  (主席)而且他能夠又知道
[00:14:05.800 --> 00:14:09.800]  (主席)他表達到他自己不滿的情緒
[00:14:09.800 --> 00:14:11.800]  (主席)我很想帶大家看
[00:14:11.800 --> 00:14:13.800]  (主席)他知道又能夠講出
[00:14:13.800 --> 00:14:15.800]  (主席)他不滿的情緒
[00:14:15.800 --> 00:14:18.800]  (主席)他有幾樣東西在第十三、十四節
[00:14:18.800 --> 00:14:19.800]  (主席)是表達了的
[00:14:19.800 --> 00:14:21.800]  (主席)第十三節是這樣說
[00:14:21.800 --> 00:14:22.800]  (主席)他說
[00:14:22.800 --> 00:14:25.800]  (主席)我徒然潔淨了我的心
[00:14:25.800 --> 00:14:28.800]  (主席)我徒然洗手表明無辜
[00:14:28.800 --> 00:14:30.800]  (主席)這個意思是甚麼
[00:14:30.800 --> 00:14:32.800]  (主席)他其實是在問
[00:14:33.300 --> 00:14:34.800]  (主席)我做的事有沒有價值
[00:14:34.800 --> 00:14:36.800]  (主席)徒然
[00:14:36.800 --> 00:14:38.800]  (主席)這是一個宗教的情操
[00:14:38.800 --> 00:14:39.800]  (主席)潔淨我的心
[00:14:39.800 --> 00:14:40.800]  (主席)即是我
[00:14:40.800 --> 00:14:41.800]  (主席)因著我的宗教信仰
[00:14:41.800 --> 00:14:42.800]  (主席)我行好事
[00:14:42.800 --> 00:14:43.800]  (主席)行好行為
[00:14:43.800 --> 00:14:44.800]  (主席)是不是
[00:14:44.800 --> 00:14:45.800]  (主席)潔淨我的心
[00:14:45.800 --> 00:14:46.800]  (主席)或者我徒然洗手
[00:14:46.800 --> 00:14:47.800]  (主席)很多獻祭的東西
[00:14:47.800 --> 00:14:48.800]  (主席)我都要做
[00:14:48.800 --> 00:14:50.800]  (主席)我做足了宗教的活動
[00:14:50.800 --> 00:14:52.800]  (主席)我現在在問
[00:14:52.800 --> 00:14:53.800]  (主席)我在懷疑
[00:14:53.800 --> 00:14:55.800]  (主席)究竟我持守的信仰
[00:14:56.300 --> 00:15:03.800]  (主席)是不是有價值
[00:15:03.800 --> 00:15:04.800]  (主席)這是他在表達的情緒
[00:15:04.800 --> 00:15:05.800]  (主席)很懷疑
[00:15:05.800 --> 00:15:06.800]  (主席)第十四節提到
[00:15:06.800 --> 00:15:07.800]  (主席)他說
[00:15:07.800 --> 00:15:08.800]  (主席)我終日是遭災難
[00:15:08.800 --> 00:15:09.800]  (主席)每早晨受懲罰
[00:15:09.800 --> 00:15:10.800]  (主席)即是
[00:15:10.800 --> 00:15:11.800]  (主席)每早晨都要受懲罰
[00:15:11.800 --> 00:15:12.800]  (主席)很難理解
[00:15:12.800 --> 00:15:13.800]  (主席)我只想到
[00:15:13.800 --> 00:15:14.800]  (主席)如果有人坐牢
[00:15:14.800 --> 00:15:15.800]  (主席)我們大概知道
[00:15:15.800 --> 00:15:16.800]  (主席)一早起床
[00:15:16.800 --> 00:15:17.800]  (主席)吃少少東西
[00:15:17.800 --> 00:15:18.800]  (主席)然後要做運動
[00:15:18.800 --> 00:15:19.800]  (主席)做運動之後
[00:15:20.300 --> 00:15:26.800]  (主席)就要做苦工
[00:15:26.800 --> 00:15:27.800]  (主席)吃完午餐之後
[00:15:27.800 --> 00:15:28.800]  (主席)又要做什麼
[00:15:28.800 --> 00:15:29.800]  (主席)開山石石
[00:15:29.800 --> 00:15:30.800]  (主席)種樹
[00:15:30.800 --> 00:15:31.800]  (主席)作泥
[00:15:31.800 --> 00:15:32.800]  (主席)或者
[00:15:32.800 --> 00:15:33.800]  (主席)做其他事情
[00:15:33.800 --> 00:15:34.800]  (主席)大概這樣
[00:15:34.800 --> 00:15:35.800]  (主席)然後又做運動
[00:15:35.800 --> 00:15:36.800]  (主席)吃東西
[00:15:36.800 --> 00:15:37.800]  (主席)又找回監倉
[00:15:37.800 --> 00:15:38.800]  (主席)我想到這些
[00:15:38.800 --> 00:15:39.800]  (主席)但究竟他當時是怎樣
[00:15:39.800 --> 00:15:40.800]  (主席)又不太清楚
[00:15:40.800 --> 00:15:41.800]  (主席)但他感覺到
[00:15:41.800 --> 00:15:42.800]  (主席)每天起床
[00:15:42.800 --> 00:15:43.800]  (主席)每天就是受痛苦
[00:15:43.800 --> 00:15:44.800]  (主席)每天起床
[00:15:45.300 --> 00:15:50.800]  (主席)就是受懲罰
[00:15:50.800 --> 00:15:51.800]  (主席)其實他在表達一個心情
[00:15:51.800 --> 00:15:52.800]  (主席)就是
[00:15:52.800 --> 00:15:54.800]  (主席)他的痛苦要到什麼時候
[00:15:54.800 --> 00:15:55.800]  (主席)每天這樣
[00:15:55.800 --> 00:15:56.800]  (主席)重複重複
[00:15:56.800 --> 00:15:57.800]  (主席)其實在表達
[00:15:57.800 --> 00:15:58.800]  (主席)他自己的痛苦
[00:15:58.800 --> 00:15:59.800]  (主席)另外第十五節
[00:15:59.800 --> 00:16:00.800]  (主席)他就說
[00:16:00.800 --> 00:16:01.800]  (主席)我若說
[00:16:01.800 --> 00:16:02.800]  (主席)我要這樣說
[00:16:02.800 --> 00:16:03.800]  (主席)是會用奸詐
[00:16:03.800 --> 00:16:04.800]  (主席)來代替神的指紋
[00:16:04.800 --> 00:16:05.800]  (主席)這個就是
[00:16:05.800 --> 00:16:06.800]  (主席)所謂的奸詐
[00:16:06.800 --> 00:16:07.800]  (主席)奸詐
[00:16:07.800 --> 00:16:08.800]  (主席)奸詐
[00:16:09.300 --> 00:16:15.800]  (主席)是會用奸詐來代替神的指紋
[00:16:15.800 --> 00:16:16.800]  (主席)這句說話
[00:16:16.800 --> 00:16:17.800]  (主席)不容易解釋
