
[00:00:00.000 --> 00:00:06.360]  上星期講到介紹過大家一首我很喜歡的詩歌
[00:04:11.040 --> 00:04:16.640]  在《路加福音》二章29到32節
[00:04:16.640 --> 00:04:20.080]  路加在聖明的引領下讓我們明白
[00:04:20.080 --> 00:04:23.600]  就是耶穌基督降世的時候
[00:04:23.600 --> 00:04:25.680]  試過表達了他們的心意
[00:04:25.680 --> 00:04:29.440]  而音樂也活躍了起來
[00:04:29.440 --> 00:04:32.800]  不會因為年月的流逝而停止
[00:04:32.800 --> 00:04:38.720]  反而讓我們不住的歌唱
[00:04:38.720 --> 00:04:43.280]  要明白這首詩歌《薩加利亞之歌》
[00:04:43.280 --> 00:04:46.400]  我們要由《路加福音》第一章開始
[00:04:46.400 --> 00:04:47.840]  我們開始讀
[00:04:47.840 --> 00:04:50.720]  今天我們要讀的經文會比較多一點
[00:04:50.720 --> 00:04:52.800]  要讓我們慢慢讀
[00:04:52.800 --> 00:04:59.200]  慢慢去明白這件事 這個故事
[00:04:59.200 --> 00:05:03.200]  《路加福音》第一章5節
[00:05:03.200 --> 00:05:05.680]  當猶太王希律的時候
[00:05:05.680 --> 00:05:08.640]  阿比亞班女有一個祭司
[00:05:08.640 --> 00:05:10.400]  名叫薩加利亞
[00:05:10.400 --> 00:05:12.480]  他妻子是阿倫的後人
[00:05:12.480 --> 00:05:14.720]  名叫伊利沙伯
[00:05:14.720 --> 00:05:17.920]  他們二人在神面前都是二人
[00:05:17.920 --> 00:05:21.440]  進行主的一切誡命禮儀
[00:05:21.440 --> 00:05:23.360]  沒有可指責的
[00:05:23.360 --> 00:05:24.960]  只是沒有孩子
[00:05:24.960 --> 00:05:27.520]  因為伊利沙伯不生育
[00:05:27.520 --> 00:05:30.720]  兩個人又年紀老賣了
[00:05:30.720 --> 00:05:33.520]  薩加利亞按班次在神面前
[00:05:33.520 --> 00:05:36.000]  供祭司的職訓
[00:05:36.000 --> 00:05:38.560]  照祭司的規矩祭簽
[00:05:38.560 --> 00:05:40.560]  得盡主殿燒香
[00:05:40.560 --> 00:05:41.760]  燒香的時候
[00:05:41.760 --> 00:05:45.920]  鐘百聲在外面禱告
[00:05:45.920 --> 00:05:49.600]  救約祭司共有24班
[00:05:49.600 --> 00:05:52.160]  阿比亞班是第8班
[00:05:52.160 --> 00:05:55.600]  每班供職7天
[00:05:55.600 --> 00:05:58.720]  第11節
[00:05:58.720 --> 00:06:02.560]  有主的使者站在香壇的右邊向他顯現
[00:06:02.560 --> 00:06:05.600]  薩加利亞看見就驚慌害怕
[00:06:05.600 --> 00:06:06.880]  天使對他說
[00:06:06.880 --> 00:06:08.640]  薩加利亞不要害怕
[00:06:08.640 --> 00:06:12.640]  因為你的祈禱已經被聽見了
[00:06:12.640 --> 00:06:16.000]  你的妻子伊利沙伯要給你生一個兒子
[00:06:16.000 --> 00:06:20.400]  你要給他起名叫約翰
[00:06:20.400 --> 00:06:21.680]  然後天使繼續說
[00:06:21.680 --> 00:06:24.400]  第14節
[00:06:24.400 --> 00:06:26.160]  你必歡喜快樂
[00:06:26.160 --> 00:06:28.400]  有許多人因他出世
[00:06:28.400 --> 00:06:30.640]  也必喜樂
[00:06:30.640 --> 00:06:33.520]  他在主面前將要為大
[00:06:33.520 --> 00:06:36.000]  淡酒 濃酒都不喝
[00:06:36.000 --> 00:06:37.840]  從無福慮
[00:06:37.840 --> 00:06:40.640]  就被聖靈充滿了
[00:06:40.640 --> 00:06:43.680]  他要使許多以色列人回轉
[00:06:43.680 --> 00:06:44.880]  歸於主
[00:06:44.880 --> 00:06:46.880]  他們的神
[00:06:46.880 --> 00:06:50.000]  他必有伊利亞的心智能力
[00:06:50.000 --> 00:06:52.480]  行在主的前面
[00:06:52.480 --> 00:06:55.360]  叫為父的心轉向兒女
[00:06:55.360 --> 00:06:57.440]  叫伯翼的人
[00:06:57.440 --> 00:06:59.760]  轉從二人的智慧
[00:06:59.760 --> 00:07:04.640]  又為主預備合用的百姓
[00:07:04.640 --> 00:07:06.320]  第18節
[00:07:06.320 --> 00:07:08.080]  薩加利亞對天使說
[00:07:08.080 --> 00:07:10.400]  我憑著什麼可知道這事
[00:07:10.400 --> 00:07:11.600]  我已經老了
[00:07:11.600 --> 00:07:15.280]  我的妻子也年紀老了
[00:07:15.280 --> 00:07:17.120]  天使回答說
[00:07:17.120 --> 00:07:21.200]  我是站在神面前的加百列
[00:07:21.200 --> 00:07:23.360]  奉差而來對你說話
[00:07:23.360 --> 00:07:26.000]  將這好信息報給你
[00:07:26.000 --> 00:07:28.640]  到了時候這話必然應驗
[00:07:28.640 --> 00:07:30.880]  只因你不信
[00:07:30.880 --> 00:07:32.400]  你必啞巴
[00:07:32.400 --> 00:07:33.760]  不能說話
[00:07:33.760 --> 00:07:40.000]  直到這是成就的日子
[00:07:40.000 --> 00:07:41.200]  21節
[00:07:41.200 --> 00:07:43.040]  百姓等候薩加利亞
[00:07:43.040 --> 00:07:45.600]  猜疑他許久在殿裡
[00:07:45.600 --> 00:07:46.720]  及至他出來
[00:07:46.720 --> 00:07:48.240]  不幸和他們說話
[00:07:48.240 --> 00:07:51.520]  他們就知道他在殿裡見了異象
[00:07:51.520 --> 00:07:54.400]  因為他直向他們打手式
[00:07:54.400 --> 00:07:56.400]  竟成了啞巴
[00:07:56.400 --> 00:08:00.000]  他共夕的日子已滿就回家去了
[00:08:00.000 --> 00:08:01.360]  這些日子以後
[00:08:01.360 --> 00:08:05.200]  他的妻子伊莉莎白懷了人
[00:08:05.200 --> 00:08:06.960]  這就是這首詩歌
[00:08:06.960 --> 00:08:10.960]  薩加利亞之歌的背景
[00:08:10.960 --> 00:08:15.520]  然後到第57節
[00:08:15.520 --> 00:08:17.360]  伊莉莎白的產期到了
[00:08:17.360 --> 00:08:19.200]  就生了一個兒子
[00:08:19.200 --> 00:08:22.720]  倫理親族聽見主向他大師憐憫
[00:08:22.720 --> 00:08:25.040]  就和他一同歡樂
[00:08:25.040 --> 00:08:26.320]  到了第八日
[00:08:26.320 --> 00:08:29.040]  他們來要給孩子行葛禮
[00:08:29.040 --> 00:08:31.120]  並要照他父親的名字
[00:08:31.120 --> 00:08:32.880]  叫他薩加利亞
[00:08:32.880 --> 00:08:33.760]  他母親說
[00:08:33.760 --> 00:08:34.720]  不可
[00:08:34.720 --> 00:08:36.720]  要叫他約翰
[00:08:36.720 --> 00:08:37.600]  他們說
[00:08:37.600 --> 00:08:43.680]  你親族中沒有叫者名字的
[00:08:43.680 --> 00:08:45.760]  他們就向他父親打手式
[00:08:45.760 --> 00:08:48.480]  問他要叫這孩子什麼名字
[00:08:48.480 --> 00:08:50.640]  他要了一塊寫字的板
[00:08:50.640 --> 00:08:52.400]  就寫上說
[00:08:52.400 --> 00:08:56.000]  他的名字是約翰
[00:08:56.000 --> 00:09:00.800]  他們便都稀奇
[00:09:00.800 --> 00:09:02.400]  六十四節
[00:09:02.400 --> 00:09:04.800]  薩加利亞的口立時開了
[00:09:04.800 --> 00:09:06.640]  舌頭也舒展了
[00:09:06.640 --> 00:09:09.440]  他說出話來稱眾神
[00:09:09.440 --> 00:09:11.360]  周圍居住的人都懼怕
[00:09:11.360 --> 00:09:15.840]  這一切的事就傳遍了猶太的山地
[00:09:15.840 --> 00:09:19.360]  凡聽見的人都將這事放在心裡說
[00:09:19.360 --> 00:09:22.240]  這個孩子將來怎麼樣呢
[00:09:22.240 --> 00:09:28.800]  因為有主與他同在
[00:09:28.800 --> 00:09:32.320]  這裡呀
[00:09:32.320 --> 00:09:35.920]  薩加利亞的口立時開了
[00:09:35.920 --> 00:09:37.920]  舌頭也舒展了
[00:09:37.920 --> 00:09:41.920]  就說出話來稱眾神
[00:09:41.920 --> 00:09:45.440]  薩加利亞他不單止說出話來
[00:09:45.440 --> 00:09:48.400]  更加將這個喜訊唱出來
[00:09:48.400 --> 00:09:49.520]  就是今天的經文
[00:09:49.520 --> 00:09:54.960]  《薩加利亞的我主頌》(Benedictus)
[00:09:54.960 --> 00:09:56.960]  整篇的我主頌
[00:09:56.960 --> 00:10:00.800]  唱出了三個訊息
[00:10:00.800 --> 00:10:02.160]  第一是
[00:10:02.160 --> 00:10:06.560]  我們的天父是聽禱告的
[00:10:06.560 --> 00:10:09.120]  大家如果還記得我講過
[00:10:09.120 --> 00:10:14.560]  我們的禱告有時是不會被蒙英雲的
[00:10:14.560 --> 00:10:18.400]  嗯 這個豈不是很矛盾
[00:10:18.400 --> 00:10:20.480]  有一個媽媽和她的兒子在聊天
[00:10:20.480 --> 00:10:22.800]  說到身體 說到健康
[00:10:22.800 --> 00:10:25.600]  她說最近覺得心跳得很快
[00:10:25.600 --> 00:10:29.040]  有一些不舒服 睡覺一般般
[00:10:29.040 --> 00:10:32.480]  孫女聽到就馬上為媽媽祈禱
[00:10:32.480 --> 00:10:37.280]  主耶穌 求祢使媽媽的心停止跳動
[00:10:37.280 --> 00:10:40.480]  讓她可以安睡
[00:10:40.480 --> 00:10:46.080]  耶穌說不 是因為我們求的不對
[00:10:46.080 --> 00:10:47.280]  有一個男孩祈禱
[00:10:47.280 --> 00:10:49.120]  求神在聖誕節的時候
[00:10:49.120 --> 00:10:50.880]  讓他有一輛單車
[00:10:50.880 --> 00:10:52.320]  他一直這樣祈禱
[00:10:52.320 --> 00:10:53.840]  但是他家裡很窮
[00:10:53.840 --> 00:10:57.600]  實在沒有餘錢去買一輛單車
[00:10:57.600 --> 00:10:59.600]  結果聖誕節來了
[00:10:59.600 --> 00:11:02.000]  他仍然沒有單車
[00:11:02.000 --> 00:11:04.640]  有一個微信的朋友就笑他說
[00:11:04.640 --> 00:11:10.240]  看來你的神都沒有回答你祈求單車的那個禱告
[00:11:10.240 --> 00:11:12.240]  這個男孩就看著這位叔叔
[00:11:12.240 --> 00:11:18.960]  他說 神答了 他說不
[00:11:18.960 --> 00:11:24.720]  不蒙英雲並不代表神沒有聽禱告
[00:11:24.720 --> 00:11:29.920]  禱告沒有蒙英雲並不代表神不存在
[00:11:29.920 --> 00:11:36.320]  更多的時候只不過是禱告未蒙英雲
[00:11:36.320 --> 00:11:39.520]  還記得耶穌所行的第一個神蹟嗎
[00:11:39.520 --> 00:11:41.920]  記載在約翰福音第二章
[00:11:41.920 --> 00:11:46.160]  在加利利的加拿有個婚宴的宴席
[00:11:46.160 --> 00:11:48.160]  耶穌的母親都在那裡
[00:11:48.160 --> 00:11:53.840]  耶穌和她們的門徒都有被邀請去出席
[00:11:53.840 --> 00:11:55.840]  走 用盡了
[00:11:55.840 --> 00:11:57.440]  耶穌的母親對祂說
[00:11:57.440 --> 00:12:03.600]  他們沒有走了 耶穌怎樣回答瑪利亞呢
[00:12:03.600 --> 00:12:06.000]  約翰福音二章第四節
[00:12:06.000 --> 00:12:10.080]  耶穌說母親 我與你有什麼相干
[00:12:10.080 --> 00:12:14.560]  我的時候還沒有到
[00:12:14.560 --> 00:12:16.960]  我們禱告耶穌回答說
[00:12:16.960 --> 00:12:19.680]  我的時候還沒有到
[00:12:19.680 --> 00:12:23.920]  又或者沒有回答
[00:12:23.920 --> 00:12:27.040]  都總是不好受的
[00:12:27.040 --> 00:12:33.120]  雖然撒加利亞和伊利沙伯
[00:12:33.120 --> 00:12:37.280]  他們兩個人在神面前都是異人
[00:12:37.280 --> 00:12:42.400]  進行主的一切誡命禮儀是無可自責的
[00:12:42.400 --> 00:12:44.960]  只是他們沒有小朋友
[00:12:44.960 --> 00:12:48.800]  因為伊利沙伯不能夠生育
[00:12:48.800 --> 00:12:53.440]  兩個人由年紀老賣了
[00:12:53.440 --> 00:12:58.080]  他們的禱告雖然沒有說
[00:12:58.080 --> 00:13:02.080]  但是可以肯定已經禱告了很多年
[00:13:02.080 --> 00:13:05.200]  但是總是未蒙映雲
[00:13:05.200 --> 00:13:10.640]  又或者好像落空了一樣
[00:13:10.640 --> 00:13:12.720]  在這裡我要特別的指出
[00:13:12.720 --> 00:13:17.840]  即使是多麼愛神 多麼順服
[00:13:17.840 --> 00:13:23.760]  並不代表我們所有禱告都蒙神應運
[00:13:23.760 --> 00:13:26.000]  問題的關鍵是
[00:13:26.000 --> 00:13:29.120]  即使禱告落空了
[00:13:29.120 --> 00:13:31.680]  我們是不是仍然依舊
[00:13:31.680 --> 00:13:34.480]  仍然同樣的順靠神
[00:13:34.480 --> 00:13:39.600]  仍然同樣的忠心呢
[00:13:39.600 --> 00:13:41.360]  直到當日撒加利亞
[00:13:41.360 --> 00:13:46.800]  按單次在神面前擔當祭司的職份
[00:13:46.800 --> 00:13:49.120]  第十三節 天使對他說
[00:13:49.120 --> 00:13:50.960]  撒加利亞不要害怕
[00:13:50.960 --> 00:13:58.080]  因為你的祈禱已經被聽見了
[00:13:58.080 --> 00:14:01.520]  你的妻子伊利沙伯要給你生一個兒子
[00:14:01.520 --> 00:14:05.040]  你要給他起名叫約翰
[00:14:05.040 --> 00:14:07.600]  禱告終於蒙映雲
[00:14:07.600 --> 00:14:08.960]  我們要知道
[00:14:08.960 --> 00:14:13.920]  這個結果其實是實現了兩個禱告
[00:14:13.920 --> 00:14:15.440]  哪兩個禱告呢?
[00:14:15.440 --> 00:14:19.440]  第一個固然是撒加利亞和伊利沙伯多年來的禱告
[00:14:19.440 --> 00:14:24.080]  甚至可能他們已經放下的禱告
[00:14:24.080 --> 00:14:25.840]  而第二個英雲
[00:14:25.840 --> 00:14:27.440]  在第十三節
[00:14:27.440 --> 00:14:33.760]  這個撒加利亞的祈禱已經被聽見了
[00:14:33.760 --> 00:14:37.200]  是預表著尼塞亞的降生
[00:14:37.200 --> 00:14:43.600]  是全以色列族禱告的實現
[00:14:43.600 --> 00:14:46.160]  第七十六節
[00:14:46.160 --> 00:14:50.080]  這裏指的是司祭約翰
[00:14:50.080 --> 00:14:53.200]  你要稱為至高者的先知
[00:14:53.200 --> 00:14:56.160]  因為你要行在主的前面
[00:14:56.160 --> 00:14:58.560]  預備他的道路
[00:14:58.560 --> 00:15:01.440]  叫他的百姓因罪得赦
[00:15:01.440 --> 00:15:03.600]  就知道救恩
[00:15:03.600 --> 00:15:06.320]  因我們神憐憫的心腸
[00:15:06.320 --> 00:15:10.160]  叫清晨的日光從高天臨到我們
[00:15:10.160 --> 00:15:14.000]  要照亮坐在黑暗中死任內的人
[00:15:14.000 --> 00:15:18.960]  把我們的腳引到平安的路上
[00:15:18.960 --> 00:15:21.520]  這裏只是很清楚的表明
[00:15:21.520 --> 00:15:26.400]  我們的天父是聽禱告的
[00:15:26.400 --> 00:15:30.000]  但是不是照我們的意思
[00:15:30.000 --> 00:15:31.680]  不是照我們的時間
[00:15:31.680 --> 00:15:34.480]  不是照我們的想法
[00:15:34.480 --> 00:15:38.640]  很多時我們硬性的要他照我們的方法
[00:15:38.640 --> 00:15:44.400]  要一些事情發生或者一些事情不發生
[00:15:44.400 --> 00:15:48.400]  有一個大家都應該很熟悉很熟悉的故事
[00:15:48.400 --> 00:15:50.240]  但是或者你再聽
[00:15:50.240 --> 00:15:56.000]  對我們來說都是一個適時的提醒
[00:15:56.000 --> 00:15:58.640]  有一位牧師他由年輕的時候
[00:15:58.640 --> 00:16:02.000]  就一直守著他的教堂
[00:16:02.000 --> 00:16:04.320]  有一天外面刮著風暴
[00:16:04.320 --> 00:16:08.960]  落在傾盆大雨 養成水災
[00:16:08.960 --> 00:16:11.200]  雨水慢慢浸過道田
[00:16:11.200 --> 00:16:12.560]  浸過道路
[00:16:12.560 --> 00:16:14.720]  浸到教堂裏
[00:16:14.720 --> 00:16:17.200]  牧師就跪在教堂裏祈禱他
[00:16:17.200 --> 00:16:20.880]  懇求上帝保護他
[00:16:20.880 --> 00:16:22.320]  救他脫離
[00:16:22.320 --> 00:16:26.880]  眼看為就要瀰臨的水災
[00:16:26.880 --> 00:16:31.200]  結果洪水浸入了教堂裏
[00:16:31.200 --> 00:16:37.200]  浸過了地板 浸到牧師的膝頭
[00:16:37.200 --> 00:16:39.840]  一個救生員撐著救生艇過來
[00:16:39.840 --> 00:16:43.200]  跟牧師說「快點上來啦 牧師
[00:16:43.200 --> 00:16:46.560]  洪水就快要淹過來啦」
[00:16:46.560 --> 00:16:50.720]  牧師搖頭說「不行 我要守著教堂
[00:16:50.720 --> 00:16:54.880]  沒關係 上帝會派天使來救我的」
[00:16:54.880 --> 00:16:58.080]  洪水仍然一直地向上升
[00:16:58.080 --> 00:17:00.560]  浸過了教堂的燈
[00:17:00.560 --> 00:17:04.720]  牧師只好站在桌上
[00:17:04.720 --> 00:17:07.360]  這個時候又有一個拯救人員
[00:17:07.360 --> 00:17:11.040]  撐著一艘更加大的船過來
[00:17:11.040 --> 00:17:13.920]  跟牧師說「牧師 牧師 快點上來啦
[00:17:13.920 --> 00:17:16.880]  再不上來你會被淹死的」
[00:17:16.880 --> 00:17:21.920]  牧師還是搖頭說「不行 我要守著教堂
[00:17:21.920 --> 00:17:27.040]  沒關係 上帝會派天使來救我的」
[00:17:27.040 --> 00:17:29.600]  大雨仍然無停
[00:17:29.600 --> 00:17:31.760]  水一直上升
[00:17:31.760 --> 00:17:35.200]  牧師就從一個桌子
[00:17:35.200 --> 00:17:39.200]  再爬到更高的桌子上面
[00:17:39.200 --> 00:17:41.360]  最後爬到屋頂
[00:17:41.360 --> 00:17:43.280]  坐在屋頂上面
[00:17:43.280 --> 00:17:47.600]  握著教堂頂的十字架
[00:17:47.600 --> 00:17:48.880]  這個時候
[00:17:48.880 --> 00:17:51.600]  一架直升機慢慢地飛過來
[00:17:51.600 --> 00:17:55.520]  救生員扔給牧師那條承梯
[00:17:55.520 --> 00:17:59.200]  要他緊握著就可以逃生
[00:17:59.200 --> 00:18:01.520]  救生員喊著「牧師 快點上來啦
[00:18:01.520 --> 00:18:04.800]  要不然你真的會淹死的」
[00:18:04.800 --> 00:18:06.400]  牧師仍然搖頭說
[00:18:06.400 --> 00:18:09.760]  「不行 我要守著我的教堂
[00:18:09.760 --> 00:18:14.080]  沒關係 上帝會派天使來救我的」
[00:18:14.080 --> 00:18:16.400]  在洪水不斷地
[00:18:16.400 --> 00:18:21.360]  洶湧地侵襲整片大地的時候
[00:18:21.360 --> 00:18:24.320]  牧師被淹死
[00:18:24.320 --> 00:18:25.120]  牧師死了之後
[00:18:25.120 --> 00:18:26.640]  上到天堂見到上帝
[00:18:26.640 --> 00:18:29.040]  他埋怨上帝說
[00:18:29.040 --> 00:18:30.240]  「上帝啊
[00:18:30.240 --> 00:18:35.120]  你為什麼不派天使來救我呢」
[00:18:35.120 --> 00:18:36.320]  上帝說
[00:18:36.320 --> 00:18:37.440]  「為什麼沒有呢
[00:18:37.440 --> 00:18:40.400]  我第一次派天使撐著救生艇去接你
[00:18:40.400 --> 00:18:41.360]  你不接受
[00:18:41.360 --> 00:18:43.120]  我又再派天使
[00:18:43.120 --> 00:18:45.760]  撐著一艘更加大的船去接你
[00:18:45.760 --> 00:18:47.440]  你仍然不接受
[00:18:47.440 --> 00:18:48.800]  最後我再派天使
[00:18:48.800 --> 00:18:51.040]  握著直升機去接你
[00:18:51.040 --> 00:18:52.640]  你還是不接受
[00:18:52.640 --> 00:18:56.640]  那我也沒辦法的」
[00:18:56.640 --> 00:18:58.080]  頂姐妹
[00:18:58.080 --> 00:19:03.680]  天使並不局限於我們想像之中的那個模樣
[00:19:03.680 --> 00:19:06.800]  不見得一定是要有光環
[00:19:06.800 --> 00:19:11.360]  不見得一定是有一雙翅膀
[00:19:11.360 --> 00:19:14.800]  上帝使萬事互相效力
[00:19:14.800 --> 00:19:17.760]  祂隨時隨地差派不同的人
[00:19:17.760 --> 00:19:21.760]  不同的事作為祂的天使
[00:19:21.760 --> 00:19:24.000]  只要透過禱告祈求
[00:19:24.000 --> 00:19:29.120]  上帝就派出天使在我們四周圍扎營
[00:19:29.120 --> 00:19:34.320]  準備隨時提供幫助
[00:19:34.320 --> 00:19:35.360]  問題就在於
[00:19:35.360 --> 00:19:41.600]  關鍵也在於我們是否認得出天使
[00:19:41.600 --> 00:19:46.960]  我們是否懂得接受救恩
[00:19:46.960 --> 00:19:49.600]  要想不遺留上帝的救恩
[00:19:49.600 --> 00:19:54.080]  我們一定要熟悉上帝的方式和祂的策略
[00:19:54.080 --> 00:19:56.960]  怎樣認識 怎樣明白
[00:19:56.960 --> 00:20:04.640]  每日藉著讀經 祈禱 仰望 學想去認識上帝
[00:20:04.640 --> 00:20:07.840]  才能認出祂的作為
[00:20:07.840 --> 00:20:10.880]  否則
[00:20:10.880 --> 00:20:13.280]  將上帝派來的天使
[00:20:13.280 --> 00:20:16.000]  我們會視作陌生人
[00:20:16.000 --> 00:20:22.000]  是否令人後悔 令人惋惜
[00:20:22.000 --> 00:20:24.000]  當我們真正明白這個故事
[00:20:24.000 --> 00:20:29.040]  我們就不會錯過體會每一個神的恩典
[00:20:29.040 --> 00:20:34.800]  我們也不會錯把焦點放在其他人 事 物身上
[00:20:34.800 --> 00:20:36.800]  只有單單的仰望
[00:20:36.800 --> 00:20:39.760]  就好像瑪利亞在《尊主眾》裡面
[00:20:39.760 --> 00:20:42.160]  她單純地向天使說
[00:20:42.160 --> 00:20:46.000]  在《路加福音》一章38節裡她說
[00:20:46.000 --> 00:20:51.200]  「情願照你的話 成就在我身上」
[00:20:51.200 --> 00:20:52.960]  還有一點我們說
[00:20:52.960 --> 00:20:55.760]  我們的天父是聽禱告的
[00:20:55.760 --> 00:20:59.600]  撒加尼亞和伊利沙伯犯了一個錯
[00:20:59.600 --> 00:21:03.600]  是你和我都時時會犯的
[00:21:03.600 --> 00:21:06.560]  我們對我們的天父太沒信心
[00:21:06.560 --> 00:21:13.760]  或者是我們太理性 我們一定要把事情解釋得清清楚楚
[00:21:13.760 --> 00:21:16.160]  解釋得到的
[00:21:16.160 --> 00:21:19.120]  或者我們覺得他的能力太有限
[00:21:19.120 --> 00:21:21.280]  又或者我們太客氣了
[00:21:21.280 --> 00:21:26.240]  所以我們不敢求
[00:21:26.240 --> 00:21:32.160]  回看第18節
[00:21:32.160 --> 00:21:33.760]  撒加尼亞對天使說
[00:21:33.760 --> 00:21:37.200]  憑著什麼我知道這事 我已經老了
[00:21:37.200 --> 00:21:42.720]  我的妻子也年紀老了
[00:21:42.720 --> 00:21:44.640]  天使回答說
[00:21:44.640 --> 00:21:47.600]  我是站在神面前的加伯列
[00:21:47.600 --> 00:21:52.240]  奉猜而來對你說話 將這好信息報給你
[00:21:52.240 --> 00:21:55.520]  到了時候 這話必然應驗
[00:21:55.520 --> 00:21:59.360]  只因你不信 你必也罷 不能說話
[00:21:59.360 --> 00:22:03.920]  直到這時成就的日子
[00:22:03.920 --> 00:22:07.440]  這是神蹟
[00:22:07.440 --> 00:22:12.560]  但是你相信神蹟嗎?
[00:22:12.560 --> 00:22:16.320]  在一個嬰兒病了 醫生都束手無策
[00:22:16.320 --> 00:22:18.640]  嬰兒病房裡面
[00:22:18.640 --> 00:22:20.800]  這個嬰兒的媽媽問我
[00:22:20.800 --> 00:22:24.480]  Pastor John 會有神蹟嗎?
[00:22:24.480 --> 00:22:28.880]  我告訴她 神蹟天天都有
[00:22:28.880 --> 00:22:32.080]  我們每天可以睜大眼
[00:22:32.080 --> 00:22:37.360]  可以呼吸 是理所當然的嗎?
[00:22:37.360 --> 00:22:43.280]  於是我和這個媽媽一起求神蹟
