
[00:00:00.000 --> 00:00:05.100]  我們感謝您恩典,使我們平安能夠在這裡敬拜您
[00:03:06.600 --> 00:03:08.100]  我背了幾次就認識了
[00:03:08.100 --> 00:03:11.600]  但是其實我也用了教大家的一個方法
[00:03:11.600 --> 00:03:16.600]  記不記得將聖經放在電腦裡
[00:03:16.600 --> 00:03:18.600]  我有一個版型電腦
[00:03:18.600 --> 00:03:21.600]  第一版一打開那個電腦
[00:03:21.600 --> 00:03:23.600]  就一定看到那個聖經
[00:03:23.600 --> 00:03:25.600]  每打開一次就讀一次
[00:03:25.600 --> 00:03:28.600]  都讀了很多次了
[00:03:28.600 --> 00:03:32.600]  這次經文提到我們要親近上帝
[00:03:32.600 --> 00:03:34.600]  要用三心一體
[00:03:34.600 --> 00:03:36.600]  我們的上帝是三位一體的
[00:03:36.600 --> 00:03:38.600]  我們來親近上帝的時候
[00:03:38.600 --> 00:03:41.600]  我們要用三心一體
[00:03:41.600 --> 00:03:43.600]  我們要用誠實的心
[00:03:43.600 --> 00:03:45.600]  用堅定的信心
[00:03:45.600 --> 00:03:49.600]  這兩個心是我們自己要盡力的
[00:03:49.600 --> 00:03:53.600]  另外一個心是靠上帝的幫助
[00:03:53.600 --> 00:03:58.600]  是使我們無潔淨、無愧的良心
[00:03:58.600 --> 00:04:00.600]  除了這三個心之外
[00:04:00.600 --> 00:04:04.600]  還要帶一個清水洗過的身體
[00:04:04.600 --> 00:04:07.600]  這個說法可能我們不是太明白
[00:04:07.600 --> 00:04:09.600]  我相信作者是想到
[00:04:09.600 --> 00:04:12.600]  當以色列人出埃及之後
[00:04:12.600 --> 00:04:15.600]  準備見上帝的時候
[00:04:15.600 --> 00:04:17.600]  上帝吩咐他們
[00:04:17.600 --> 00:04:20.600]  去西乃山見上帝之前要怎樣呢?
[00:04:20.600 --> 00:04:23.600]  要洗滌衣服和潔淨自己
[00:04:23.600 --> 00:04:25.600]  衣服又要潔淨
[00:04:25.600 --> 00:04:27.600]  身體又要潔淨
[00:04:27.600 --> 00:04:31.600]  這個記載在出埃及第十九章四至十五節
[00:04:31.600 --> 00:04:35.600]  是不是說我們每次來教會敬拜之前
[00:04:35.600 --> 00:04:39.600]  都要先洗個澡洗乾淨呢?
[00:04:39.600 --> 00:04:41.600]  不是的
[00:04:41.600 --> 00:04:43.600]  希伯來書的經文告訴我們
[00:04:43.600 --> 00:04:47.600]  信了主的人已經無潔淨
[00:04:47.600 --> 00:04:49.600]  用清水洗過的身體
[00:04:49.600 --> 00:04:52.600]  就是說凡是對耶穌有信心的人
[00:04:52.600 --> 00:04:55.600]  就已經潔淨了
[00:04:55.600 --> 00:04:57.600]  只要我們不是自欺欺人
[00:04:57.600 --> 00:05:00.600]  而是真心信耶穌
[00:05:00.600 --> 00:05:03.600]  我們只要帶著誠實的心
[00:05:03.600 --> 00:05:05.600]  和堅定的信心
[00:05:05.600 --> 00:05:08.600]  來敬拜上帝就行了
[00:05:08.600 --> 00:05:12.600]  上星期羅馬書裡面提到的毒素
[00:05:12.600 --> 00:05:14.600]  我只讀過一次
[00:05:14.600 --> 00:05:16.600]  不知道大家有沒有留意
[00:05:16.600 --> 00:05:19.600]  沒有包括憤怒的
[00:05:19.600 --> 00:05:21.600]  但是憤怒
[00:05:21.600 --> 00:05:25.600]  其實是人際關係最厲害的毒藥
[00:05:25.600 --> 00:05:29.600]  有一位美國很著名的牧師叫John Piper
[00:05:29.600 --> 00:05:33.600]  印尼叫約翰派博
[00:05:33.600 --> 00:05:35.600]  他說在婚姻中
[00:05:35.600 --> 00:05:39.600]  憤怒無異於謀殺
[00:05:39.600 --> 00:05:45.600]  我認為憤怒是一個比情慾更可怕的敵人
[00:05:45.600 --> 00:05:47.600]  除了婚姻
[00:05:47.600 --> 00:05:52.600]  憤怒還會毀掉你與其他人的關係
[00:05:52.600 --> 00:05:58.600]  有些人心中的憤怒遠比他們想像的多
[00:05:58.600 --> 00:06:02.600]  因為憤怒善於偽裝
[00:06:02.600 --> 00:06:06.600]  當我們靠自己的意志壓住怒氣
[00:06:06.600 --> 00:06:11.600]  憤怒卻在我們裡面堆積焚燒
[00:06:11.600 --> 00:06:15.600]  挫敗感就會咬裂我們的心靈
[00:06:15.600 --> 00:06:19.600]  所以如果我們要做一個成熟的基督徒
[00:06:19.600 --> 00:06:24.600]  就一定要毀滅自己心中的憤怒和苦毒
[00:06:24.600 --> 00:06:27.600]  憤怒和苦毒是有密切關係的
[00:06:27.600 --> 00:06:29.600]  因此我們要一起處理
[00:06:29.600 --> 00:06:33.600]  如果我們不毀滅憤怒的話
[00:06:33.600 --> 00:06:39.600]  憤怒就會毀掉我們和我們的婚姻
[00:06:39.600 --> 00:06:43.600]  派博牧師說憤怒的文章題目
[00:06:43.600 --> 00:06:48.600]  叫做「在憤怒毀掉你和你的婚姻前毀滅它」
[00:06:48.600 --> 00:06:51.600]  應該是用「Q」那個字
[00:06:51.600 --> 00:06:58.600]  給我們一個感覺好像是一場很厲害的搏鬥
[00:06:58.600 --> 00:07:01.600]  是一場你死我活的拼搏
[00:07:01.600 --> 00:07:03.600]  故此請大家準備好
[00:07:03.600 --> 00:07:06.600]  將今天學到的東西一定要應用在生活上
[00:07:06.600 --> 00:07:11.600]  除非你覺得我已經勝過憤怒
[00:07:11.600 --> 00:07:17.600]  今天的經文是來自馬太福音記載一段很著名的講章
[00:07:17.600 --> 00:07:22.600]  裡面所記載的幾乎是耶穌講道的筆記
[00:07:22.600 --> 00:07:26.600]  這篇講章一開始是講天國的
[00:07:26.600 --> 00:07:28.600]  就是八福
[00:07:28.600 --> 00:07:32.600]  八福的重點就是說人生所有的福氣
[00:07:32.600 --> 00:07:35.600]  都是包含在天國裡面
[00:07:35.600 --> 00:07:37.600]  所以主耶穌鼓勵我們
[00:07:37.600 --> 00:07:41.600]  要先追求上帝主權的實現
[00:07:41.600 --> 00:07:42.600]  進行祂的旨意
[00:07:42.600 --> 00:07:45.600]  或者和學府的翻譯就簡單一點
[00:07:45.600 --> 00:07:49.600]  裡面要先追求祂的國和祂的義
[00:07:49.600 --> 00:07:55.600]  很可惜很多基督徒都是不理會耶穌講什麼的
[00:07:55.600 --> 00:07:57.600]  有福嗎?我說要
[00:07:57.600 --> 00:07:59.600]  有福就是要
[00:07:59.600 --> 00:08:02.600]  但是講到要放棄地上的物質
[00:08:02.600 --> 00:08:04.600]  甚至要放棄自己
[00:08:04.600 --> 00:08:06.600]  要捨己為人的時候
[00:08:06.600 --> 00:08:08.600]  又要憤怒難離
[00:08:08.600 --> 00:08:11.600]  不做
[00:08:11.600 --> 00:08:13.600]  在登山寶物裡面
[00:08:13.600 --> 00:08:16.600]  主耶穌用了一個方法教導他的信徒
[00:08:16.600 --> 00:08:20.600]  就是用一個比較的方法
[00:08:20.600 --> 00:08:25.600]  很多時候耶穌就先講一般世人的教導
[00:08:25.600 --> 00:08:29.600]  然後他就會指出真正的門徒
[00:08:29.600 --> 00:08:33.600]  是應該怎樣去處理人生的問題
[00:08:33.600 --> 00:08:37.600]  今天經文就是討論殺人和憤怒
[00:08:37.600 --> 00:08:40.600]  開始的時候主耶穌就指出
[00:08:40.600 --> 00:08:43.600]  跟隨他人所聽到的一般的教導
[00:08:43.600 --> 00:08:48.600]  他說你們聽過古人曾被禁戒
[00:08:48.600 --> 00:08:49.600]  不可殺人
[00:08:49.600 --> 00:08:52.600]  殺人的應受裁判
[00:08:52.600 --> 00:08:55.600]  當然在主耶穌的時代
[00:08:55.600 --> 00:08:58.600]  他是在教導猶太人
[00:08:58.600 --> 00:09:01.600]  因此古人的教導
[00:09:01.600 --> 00:09:06.600]  也是舊約聖經中的教導
[00:09:06.600 --> 00:09:10.600]  我們也知道十誡之中其中有一誡
[00:09:10.600 --> 00:09:12.600]  就是不可殺人
[00:09:12.600 --> 00:09:15.600]  而在《新命紀》裡面就講到
[00:09:15.600 --> 00:09:18.600]  殺人者死的條例
[00:09:18.600 --> 00:09:23.600]  但是主耶穌是進一步教導他的門徒
[00:09:23.600 --> 00:09:25.600]  不能動怒
[00:09:25.600 --> 00:09:28.600]  二十二節說
[00:09:28.600 --> 00:09:30.600]  但是我告訴你們
[00:09:30.600 --> 00:09:34.600]  向弟兄動怒的也應受裁判
[00:09:34.600 --> 00:09:38.600]  罵弟兄為廢物的得上法庭
[00:09:38.600 --> 00:09:40.600]  罵弟兄為蠢東西的
[00:09:40.600 --> 00:09:43.600]  逃不了地獄的火刑
[00:09:43.600 --> 00:09:45.600]  但是這裡所講的法庭
[00:09:45.600 --> 00:09:49.600]  不是我們現在一般所了解的現代法庭
[00:09:49.600 --> 00:09:55.600]  因為現代法庭是不會受你吵架的事的
[00:09:55.600 --> 00:09:59.600]  希臘文是用審判和公會的審判
[00:09:59.600 --> 00:10:03.600]  很可能是一些民間的宗教團體
[00:10:03.600 --> 00:10:05.600]  或者民間的長老
[00:10:05.600 --> 00:10:08.600]  組成的議會
[00:10:08.600 --> 00:10:10.600]  受公會的審判
[00:10:10.600 --> 00:10:12.600]  可能不是很嚴重
[00:10:12.600 --> 00:10:14.600]  但是主耶穌還說
[00:10:14.600 --> 00:10:18.600]  你罵弟兄是蠢東西
[00:10:18.600 --> 00:10:21.600]  蠢材
[00:10:21.600 --> 00:10:23.600]  你這樣罵弟兄的話
[00:10:23.600 --> 00:10:26.600]  逃不了地獄的火刑
[00:10:26.600 --> 00:10:30.600]  這樣問題就很嚴重
[00:10:30.600 --> 00:10:33.600]  為什麼罵弟兄是蠢東西
[00:10:33.600 --> 00:10:39.600]  這樣罵一罵都要落地獄
[00:10:39.600 --> 00:10:44.600]  我相信主耶穌在這裡可能是用了誇張的講法
[00:10:44.600 --> 00:10:46.600]  來去強調
[00:10:46.600 --> 00:10:52.600]  發怒罵人是違背法律的原意
[00:10:52.600 --> 00:10:55.600]  因為在這段經文前面
[00:10:55.600 --> 00:11:00.600]  耶穌是講到有關承傳法律的問題
[00:11:00.600 --> 00:11:02.600]  上個星期我都簡略提到
[00:11:02.600 --> 00:11:07.600]  遵守法律和承傳法律是有分別的
[00:11:07.600 --> 00:11:12.600]  或者大家看看馬太福音第十七節和二十節
[00:11:12.600 --> 00:11:19.600]  馬太福音第五章第十七節
[00:11:19.600 --> 00:11:25.600]  不要以為我來的目的是要廢除摩西的法律和先知的教訓
[00:11:25.600 --> 00:11:27.600]  我不是要來廢除
[00:11:27.600 --> 00:11:31.600]  而是來承傳他們的真義
[00:11:31.600 --> 00:11:33.600]  然後二十節就說
[00:11:33.600 --> 00:11:34.600]  我告訴你們
[00:11:34.600 --> 00:11:41.600]  你們一定要比經學教師和法理賽人
[00:11:41.600 --> 00:11:45.600]  更忠實地實行上帝的旨意
[00:11:45.600 --> 00:11:48.600]  才能夠進天國
[00:11:48.600 --> 00:11:53.600]  主耶穌是要承傳法律
[00:11:53.600 --> 00:11:55.600]  作為耶穌的門徒
[00:11:55.600 --> 00:11:57.600]  我們都要承傳法律
[00:11:57.600 --> 00:11:59.600]  所以主耶穌說我告訴你們
[00:11:59.600 --> 00:12:03.600]  你們一定要比經學教師和法理賽人
[00:12:03.600 --> 00:12:06.600]  更忠實地實行上帝的旨意
[00:12:06.600 --> 00:12:09.600]  才能夠進天國
[00:12:09.600 --> 00:12:16.600]  怎樣才能夠更忠實地實行上帝的旨意呢?
[00:12:16.600 --> 00:12:21.600]  就是我們不單止按照法律所說
[00:12:21.600 --> 00:12:23.600]  不可以殺人
[00:12:23.600 --> 00:12:28.600]  我們要從不可殺人的原因開始
[00:12:28.600 --> 00:12:32.600]  來著手進行上帝的教訓
[00:12:32.600 --> 00:12:36.600]  不可殺人其實就是教導我們要尊重生命
[00:12:36.600 --> 00:12:40.600]  因為生命是很寶貴的
[00:12:40.600 --> 00:12:46.600]  一個人死了是沒有辦法將生命挽回
[00:12:46.600 --> 00:12:50.600]  但是不可殺人這條界面的目的
[00:12:50.600 --> 00:12:54.600]  其實是要人和諧共處
[00:12:54.600 --> 00:12:58.600]  如果一個社會是讓人可以隨便殺人
[00:12:58.600 --> 00:13:00.600]  而沒有後果的話
[00:13:00.600 --> 00:13:04.600]  我相信每天都有很多人被殺
[00:13:04.600 --> 00:13:09.600]  而我們都不可能活在一個可以隨便殺人的社會
[00:13:09.600 --> 00:13:12.600]  所以不可殺人的界面
[00:13:12.600 --> 00:13:15.600]  其實起初的時候是教導以色列人
[00:13:15.600 --> 00:13:20.600]  去發展一個和諧社會來榮耀上帝
[00:13:20.600 --> 00:13:25.600]  不過如果我們只是在行動上沒有殺人
[00:13:25.600 --> 00:13:29.600]  在心裡面他是恨人殺人
[00:13:29.600 --> 00:13:32.600]  口裡面有時候是罵人
[00:13:32.600 --> 00:13:36.600]  這樣就不符合法律的精神
[00:13:36.600 --> 00:13:40.600]  這樣就不是承傳法律
[00:13:40.600 --> 00:13:43.600]  所謂主耶穌的門徒
[00:13:43.600 --> 00:13:47.600]  耶穌要求門徒要比經學教師和法理賽人
[00:13:47.600 --> 00:13:50.600]  更真實地去實行上帝的旨意
[00:13:50.600 --> 00:13:53.600]  才能夠進天國
[00:13:53.600 --> 00:13:55.600]  有件事我們一定要留意
[00:13:55.600 --> 00:14:00.600]  導致我們可能殺人的原因
[00:14:00.600 --> 00:14:03.600]  其中一個原因就是憤怒
[00:14:03.600 --> 00:14:08.600]  耶穌講完承傳律法之後馬上講憤怒的問題
[00:14:08.600 --> 00:14:14.600]  很可能是受了該人薩瓦伯的事件影響
[00:14:14.600 --> 00:14:20.600]  該人薩瓦伯是聖經之中記載第一件謀殺案
[00:14:20.600 --> 00:14:23.600]  而這件謀殺案的起因
[00:14:23.600 --> 00:14:30.600]  就是該人憤怒非常生氣
[00:14:30.600 --> 00:14:35.600]  有些人覺得上帝都發怒
[00:14:35.600 --> 00:14:38.600]  我們既然是按照上帝形象去做
[00:14:38.600 --> 00:14:42.600]  發怒也很正常
[00:14:42.600 --> 00:14:45.600]  不過假如我們研究聖經中
[00:14:45.600 --> 00:14:49.600]  記載有關上帝發怒的情形
[00:14:49.600 --> 00:14:53.600]  上帝發怒通常都是由於人犯罪
[00:14:53.600 --> 00:15:00.600]  例如在初夏及多摩西上山見上帝的時候
[00:15:00.600 --> 00:15:04.600]  人民就在下面等了四十天
[00:15:04.600 --> 00:15:06.600]  就不耐煩了
[00:15:06.600 --> 00:15:09.600]  就開始做了一隻金牛
[00:15:09.600 --> 00:15:14.600]  他做了一隻金牛是用來代表上帝去拜的
[00:15:14.600 --> 00:15:19.600]  這樣很明顯將上帝變成一隻動物
[00:15:19.600 --> 00:15:24.600]  假如有一個人給你看一隻豬的照片
[00:15:24.600 --> 00:15:27.600]  告訴你這隻豬就是我媽媽
[00:15:27.600 --> 00:15:31.600]  他還有唐人街賣豆漿的
[00:15:31.600 --> 00:15:36.600]  你說他媽媽應不應該生氣呢?
[00:15:36.600 --> 00:15:41.600]  他媽媽發怒合不合理呢?
[00:15:41.600 --> 00:15:46.600]  上帝的發怒一般都是合情合理
[00:15:46.600 --> 00:15:50.600]  並且上帝發怒的時候他沒有犯罪
[00:15:50.600 --> 00:15:53.600]  只有人發怒
[00:15:53.600 --> 00:15:55.600]  人發脾氣發怒
[00:15:55.600 --> 00:15:59.600]  才會不合情理和犯罪
[00:15:59.600 --> 00:16:05.600]  我們雖然在情緒上可能會發怒
[00:16:05.600 --> 00:16:09.600]  但是我們要很小心處理
[00:16:09.600 --> 00:16:12.600]  我們發怒的時候
[00:16:12.600 --> 00:16:15.600]  用的言語和行為
[00:16:15.600 --> 00:16:17.600]  在耶穌的教導裡面
[00:16:17.600 --> 00:16:21.600]  他沒有說發怒要受審判
[00:16:21.600 --> 00:16:24.600]  他說人向弟兄動怒
[00:16:24.600 --> 00:16:28.600]  罵弟兄為廢物和罵弟兄為蠢東西
[00:16:28.600 --> 00:16:31.600]  這樣的人就會受審判
[00:16:31.600 --> 00:16:34.600]  我相信這樣發脾氣的人
[00:16:34.600 --> 00:16:36.600]  是非常自我中心
[00:16:36.600 --> 00:16:38.600]  我們罵人家是廢物
[00:16:38.600 --> 00:16:42.600]  其實是間接罵上帝
[00:16:42.600 --> 00:16:46.600]  罵上帝做一些廢物出來
[00:16:46.600 --> 00:16:49.600]  事實上上帝是不會做廢物的
[00:16:49.600 --> 00:16:54.600]  只有人才會製造垃圾
[00:16:54.600 --> 00:16:57.600]  經文就很簡單
[00:16:57.600 --> 00:17:04.600]  但是不向弟兄動怒就很不容易
[00:17:04.600 --> 00:17:08.600]  小孩子有時候在家都會罵自己的弟弟
[00:17:08.600 --> 00:17:12.600]  Stupid都會罵
[00:17:12.600 --> 00:17:16.600]  以前派博牧師就說
[00:17:16.600 --> 00:17:21.600]  要在憤怒毀掉你和你的婚姻之前毀掉他
[00:17:21.600 --> 00:17:24.600]  聖經有沒有教我們一些不發怒的
[00:17:24.600 --> 00:17:30.600]  或者是控制發怒行為的方法呢
[00:17:30.600 --> 00:17:32.600]  有啊
[00:17:32.600 --> 00:17:35.600]  我想提三個方法
[00:17:35.600 --> 00:17:40.600]  第一方法是在二忽所書四章二十六節
[00:17:40.600 --> 00:17:43.600]  它說你們若發脾氣
[00:17:43.600 --> 00:17:46.600]  不可因這脾氣而犯罪
[00:17:46.600 --> 00:17:49.600]  也不可生一整天的氣
[00:17:49.600 --> 00:17:53.600]  或者和合本的譯本就簡單些
[00:17:53.600 --> 00:17:55.600]  生氣卻不要犯罪
[00:17:55.600 --> 00:17:58.600]  不可含怒到日落
[00:17:58.600 --> 00:18:03.600]  這個方法是一個人已經生氣了
[00:18:03.600 --> 00:18:05.600]  已經開始發脾氣
[00:18:05.600 --> 00:18:08.600]  準備反應的時候用的
[00:18:08.600 --> 00:18:11.600]  如果你已經開口罵了人
[00:18:11.600 --> 00:18:15.600]  這個方法已經失去了一半的效果
[00:18:15.600 --> 00:18:19.600]  因為當你開口罵人的時候已經犯了罪
[00:18:19.600 --> 00:18:26.600]  這個方法是假設你知道自己開始發脾氣
[00:18:26.600 --> 00:18:31.600]  有些人是不知道自己發脾氣的
[00:18:31.600 --> 00:18:34.600]  因為他已經習以為常
[00:18:34.600 --> 00:18:36.600]  一遇到某些情況
[00:18:36.600 --> 00:18:40.600]  就好像自己身上有一個按鈕
[00:18:40.600 --> 00:18:43.600]  一按那個按鈕就發出來了
[00:18:43.600 --> 00:18:44.600]  一定發的
[00:18:44.600 --> 00:18:49.600]  於是他不知道自己在發脾氣
[00:18:49.600 --> 00:18:51.600]  也不知道自己犯罪
[00:18:51.600 --> 00:18:55.600]  這節的經文其實提到兩件事
[00:18:55.600 --> 00:18:58.600]  就是生氣和犯罪
[00:18:58.600 --> 00:19:02.600]  一個人生氣發怒
[00:19:02.600 --> 00:19:04.600]  這個是情緒的反應
[00:19:04.600 --> 00:19:07.600]  有時是我們控制不了的
[00:19:07.600 --> 00:19:13.600]  但是言語和行為就是我們可以控制的
[00:19:13.600 --> 00:19:18.600]  如果我們有生氣發怒的情緒反應
[00:19:18.600 --> 00:19:22.600]  那個情緒本身未算犯罪
[00:19:22.600 --> 00:19:29.600]  但是假如我們有不適當的言語和行為
[00:19:29.600 --> 00:19:32.600]  那些東西使我們犯罪
[00:19:32.600 --> 00:19:35.600]  保羅說假如我們知道自己生氣了
[00:19:35.600 --> 00:19:38.600]  我們要小心不要犯罪
[00:19:38.600 --> 00:19:42.600]  並且不可以生一整天的氣
[00:19:42.600 --> 00:19:49.600]  後面他說開始生氣發怒的情緒不是犯罪
[00:19:49.600 --> 00:19:53.600]  但是如果我們的反應是我不說話
[00:19:53.600 --> 00:19:55.600]  我又不打人
[00:19:55.600 --> 00:20:01.600]  一天兩天都不說話
[00:20:01.600 --> 00:20:03.600]  都不打人
[00:20:03.600 --> 00:20:05.600]  行不行呢
[00:20:05.600 --> 00:20:08.600]  不行的
[00:20:08.600 --> 00:20:13.600]  你連續這樣一天兩天三天四天都不說話不打人
[00:20:13.600 --> 00:20:15.600]  其實都是犯罪的
[00:20:15.600 --> 00:20:18.600]  因為慢慢變成了腐毒
[00:20:18.600 --> 00:20:23.600]  其實腐毒是你的怒氣積聚在心裡面
[00:20:23.600 --> 00:20:26.600]  越積越多就變成了腐毒
[00:20:26.600 --> 00:20:30.600]  這樣就不能夠承傳法律
[00:20:30.600 --> 00:20:34.600]  主耶穌的教導是要我們和人和諧相處
[00:20:34.600 --> 00:20:40.600]  所以今天馬太福音經文五章二十三至二十六節
[00:20:40.600 --> 00:20:44.600]  就是要我們和人和好的兩個例子
[00:20:44.600 --> 00:20:48.600]  這兩個例子很簡單我不會說了
[00:20:48.600 --> 00:20:53.600]  所以當我們開始生氣開始發怒的時候不是犯罪
[00:20:53.600 --> 00:20:57.600]  但是如果我們持續生氣持續在脾氣裡面
[00:20:57.600 --> 00:21:00.600]  我用無聲來懲罰對方
[00:21:00.600 --> 00:21:04.600]  我不和他說話我不理他
[00:21:04.600 --> 00:21:07.600]  就是犯罪
[00:21:07.600 --> 00:21:11.600]  並且再提醒大家亞國書四章十七字說
[00:21:11.600 --> 00:21:17.600]  知道應該行善而不去行的就是罪
[00:21:17.600 --> 00:21:19.600]  好了四章第一個方法
[00:21:19.600 --> 00:21:22.600]  二分所說四章二十六節只是上半集
[00:21:22.600 --> 00:21:24.600]  還有下半集的
[00:21:24.600 --> 00:21:28.600]  假如我們真的控制不住自己
[00:21:28.600 --> 00:21:31.600]  發怒的時候不犯罪了
[00:21:31.600 --> 00:21:33.600]  那怎麼辦呢
[00:21:33.600 --> 00:21:34.600]  發怒的時候不犯罪
[00:21:34.600 --> 00:21:37.600]  那我們應該做些什麼呢
[00:21:37.600 --> 00:21:42.600]  第二步我覺得四篇四節很好
[00:21:42.600 --> 00:21:46.600]  要漸漸驚驚不再犯罪
[00:21:46.600 --> 00:21:50.600]  在我方寂靜時沉思默想
[00:21:50.600 --> 00:21:54.600]  如果你開始生氣不要出聲不要犯罪
[00:21:54.600 --> 00:21:59.600]  回到房間好好去想去沉思默想
[00:21:59.600 --> 00:22:02.600]  想些什麼思想些什麼
[00:22:02.600 --> 00:22:06.600]  我建議你問自己兩個問題
[00:22:06.600 --> 00:22:08.600]  第一個問題就是
[00:22:08.600 --> 00:22:11.600]  我這樣發怒合理嗎
[00:22:11.600 --> 00:22:16.600]  這個是上帝問若拿先知的問題
[00:22:16.600 --> 00:22:20.600]  你問自己這樣發怒對不對呢
[00:22:20.600 --> 00:22:24.600]  如果你得到的答案是不合理
[00:22:24.600 --> 00:22:27.600]  你自己也知道不合理
[00:22:27.600 --> 00:22:29.600]  那你就要祈禱
[00:22:29.600 --> 00:22:31.600]  求上帝連晚醫治你
[00:22:31.600 --> 00:22:37.600]  使自己以後不要那麼容易發生生氣
[00:22:37.600 --> 00:22:41.600]  但你也可能覺得我發怒很合理
[00:22:41.600 --> 00:22:45.600]  那個人做的事情真的完全不對
[00:22:45.600 --> 00:22:49.600]  那我們就要思想第二個問題
[00:22:49.600 --> 00:22:55.600]  我們怎樣去處理最能夠解決這個問題
[00:22:55.600 --> 00:22:57.600]  和合乎聖經的教導呢
[00:22:57.600 --> 00:23:00.600]  在這個時候我們要應用的原則
[00:23:00.600 --> 00:23:03.600]  是愛倫如己
[00:23:03.600 --> 00:23:06.600]  如果別人真的不對
[00:23:06.600 --> 00:23:09.600]  我們覺得他真的不對
[00:23:09.600 --> 00:23:10.600]  很不對
[00:23:10.600 --> 00:23:11.600]  我們很生氣
[00:23:11.600 --> 00:23:13.600]  很生氣我們不要去罵人
[00:23:13.600 --> 00:23:17.600]  我們要想些方法幫助別人
[00:23:17.600 --> 00:23:22.600]  能夠去效法耶穌的行為
[00:23:22.600 --> 00:23:26.600]  第二個方法就是處理奴役的第二個方法
[00:23:26.600 --> 00:23:28.600]  就是今天的金句
[00:23:28.600 --> 00:23:31.600]  你們每一個人都應該隨時聆聽別人的意見
[00:23:31.600 --> 00:23:33.600]  不急於發言
[00:23:33.600 --> 00:23:35.600]  更不要輕易動怒
[00:23:35.600 --> 00:23:38.600]  和合本的版本就簡單些
[00:23:38.600 --> 00:23:39.600]  快快地聽
[00:23:39.600 --> 00:23:40.600]  慢慢地說
[00:23:40.600 --> 00:23:42.600]  慢慢地動怒
[00:23:42.600 --> 00:23:44.600]  在一般的情況下
[00:23:44.600 --> 00:23:49.600]  人發怒都是由於外面有些事情發生了
