
[00:00:00.000 --> 00:00:04.500]  這是耶穌在病之駕以前
[00:07:01.500 --> 00:07:03.500]  這個警察就把他捉起來
[00:07:03.500 --> 00:07:05.500]  就關在監裡頭
[00:07:05.500 --> 00:07:07.500]  後來
[00:07:07.500 --> 00:07:14.500]  因為他在當地的名聲很壞很壞
[00:07:14.500 --> 00:07:16.500]  所以就是有些群眾呢
[00:07:16.500 --> 00:07:18.500]  看他關在監裡頭
[00:07:18.500 --> 00:07:21.500]  就是衝到監裡頭去
[00:07:21.500 --> 00:07:23.500]  把他給抓住
[00:07:23.500 --> 00:07:25.500]  把他殺了
[00:07:25.500 --> 00:07:27.500]  就這樣的
[00:07:27.500 --> 00:07:29.500]  以後他的會眾呢
[00:07:29.500 --> 00:07:35.500]  就開始慢慢的就是比較大起來了
[00:07:35.500 --> 00:07:38.500]  人數也多起來了
[00:07:38.500 --> 00:07:47.500]  後來這個摩門教的人呢
[00:07:47.500 --> 00:07:52.500]  因為他們那個時候勢力就比較大了
[00:07:52.500 --> 00:07:55.500]  在當地的話就容納不下他們
[00:07:55.500 --> 00:07:57.500]  跟法律上有些事情呢
[00:07:57.500 --> 00:07:59.500]  比較違背
[00:07:59.500 --> 00:08:02.500]  而且他們還主張一夫多妻制
[00:08:02.500 --> 00:08:06.500]  所以就跟這個美國的憲法就不符合
[00:08:06.500 --> 00:08:07.500]  這樣的話呢
[00:08:07.500 --> 00:08:09.500]  他們就好像受到逼迫了
[00:08:09.500 --> 00:08:13.500]  就要一大群的信眾
[00:08:13.500 --> 00:08:16.500]  就一直往西走
[00:08:16.500 --> 00:08:17.500]  往西走
[00:08:17.500 --> 00:08:19.500]  本來在紐約那一片的地方
[00:08:19.500 --> 00:08:23.500]  後來就慢慢的長途跋涉呢
[00:08:23.500 --> 00:08:25.500]  就到了鹽湖城
[00:08:25.500 --> 00:08:27.500]  現在在猶他州
[00:08:27.500 --> 00:08:28.500]  Utah
[00:08:28.500 --> 00:08:30.500]  這個Solid City這個地方
[00:08:30.500 --> 00:08:32.500]  他們才定居下來的
[00:08:32.500 --> 00:08:35.500]  所以現在這個猶太州呢
[00:08:35.500 --> 00:08:38.500]  就是這個摩門教的大本營
[00:08:38.500 --> 00:08:41.500]  那個很大的禮拜堂
[00:08:41.500 --> 00:08:42.500]  在那個地方
[00:08:42.500 --> 00:08:46.500]  好多人到那個地方去聚集
[00:08:46.500 --> 00:08:48.500]  到世界各地多人去
[00:08:48.500 --> 00:08:50.500]  勢力很大
[00:08:50.500 --> 00:08:52.500]  在一百多年以前呢
[00:08:52.500 --> 00:08:58.500]  他們就是有這樣的勢力
[00:08:58.500 --> 00:08:59.500]  到現在呢
[00:08:59.500 --> 00:09:00.500]  差不多有一百五十年
[00:09:00.500 --> 00:09:02.500]  或者一百六七十年了
[00:09:02.500 --> 00:09:05.500]  那麼他們的主張是什麼呢
[00:09:05.500 --> 00:09:06.500]  他們的教義是什麼呢
[00:09:06.500 --> 00:09:07.500]  第一個
[00:09:07.500 --> 00:09:09.500]  他否認基督是神
[00:09:09.500 --> 00:09:10.500]  他說呢
[00:09:10.500 --> 00:09:12.500]  這個基督跟人呢
[00:09:12.500 --> 00:09:14.500]  都是神的兒女
[00:09:14.500 --> 00:09:18.500]  只是這個基督先有
[00:09:18.500 --> 00:09:20.500]  人是後有
[00:09:20.500 --> 00:09:22.500]  是先後的差別
[00:09:22.500 --> 00:09:25.500]  而不是性質上的差別
[00:09:25.500 --> 00:09:27.500]  因為這個聖經說呢
[00:09:27.500 --> 00:09:30.500]  基督雖然他是成為人
[00:09:30.500 --> 00:09:31.500]  可是他呢
[00:09:31.500 --> 00:09:34.500]  跟神是同等的
[00:09:34.500 --> 00:09:37.500]  他不是說性質上的
[00:09:37.500 --> 00:09:39.500]  這個異樣的
[00:09:39.500 --> 00:09:41.500]  不是先後的問題
[00:09:41.500 --> 00:09:43.500]  而是性質上的問題
[00:09:43.500 --> 00:09:46.500]  這個是他們就否認基督是神
[00:09:46.500 --> 00:09:47.500]  第二個呢
[00:09:47.500 --> 00:09:52.500]  他否認這個三位一體的說法
[00:09:52.500 --> 00:09:55.500]  說是神呢是三個神
[00:09:55.500 --> 00:09:56.500]  三位神
[00:09:56.500 --> 00:09:59.500]  不是一位神
[00:09:59.500 --> 00:10:02.500]  他不認為基督跟父呢
[00:10:02.500 --> 00:10:05.500]  是同等的
[00:10:05.500 --> 00:10:08.500]  這個是對這個三位一體的認識
[00:10:08.500 --> 00:10:11.500]  這個說法是完全不同的
[00:10:11.500 --> 00:10:12.500]  第三個呢
[00:10:12.500 --> 00:10:17.500]  就是他反對陰性稱一的真理
[00:10:17.500 --> 00:10:19.500]  在摩門教裡頭
[00:10:19.500 --> 00:10:20.500]  一個人呢
[00:10:20.500 --> 00:10:24.500]  要藉著信心加上行為
[00:10:24.500 --> 00:10:26.500]  才能得救
[00:10:26.500 --> 00:10:27.500]  怎麼能得救呢
[00:10:27.500 --> 00:10:32.500]  要信這個Joseph Smith是先知
[00:10:32.500 --> 00:10:36.500]  而且信他們所編的這個摩門經
[00:10:36.500 --> 00:10:38.500]  摩門經他就根據
[00:10:38.500 --> 00:10:40.500]  那時候發現的經片
[00:10:40.500 --> 00:10:43.500]  一個經的片詩上面所寫的話
[00:10:43.500 --> 00:10:48.500]  翻譯出來的這樣的神經
[00:10:48.500 --> 00:10:51.500]  所以這個就是說
[00:10:51.500 --> 00:10:54.500]  這個是他們說的主要的
[00:10:54.500 --> 00:10:57.500]  他們說怎麼能夠得救呢
[00:10:57.500 --> 00:11:00.500]  就是要接著洗禮
[00:11:00.500 --> 00:11:02.500]  接著洗禮才能得救
[00:11:02.500 --> 00:11:04.500]  就是死去的人
[00:11:04.500 --> 00:11:05.500]  死人呢
[00:11:05.500 --> 00:11:07.500]  如果他要得救的話
[00:11:07.500 --> 00:11:09.500]  他也得經過洗禮
[00:11:09.500 --> 00:11:12.500]  就是有活在世上的人
[00:11:12.500 --> 00:11:14.500]  代替他洗禮
[00:11:14.500 --> 00:11:18.500]  要接著死人洗禮才能夠得救
[00:11:18.500 --> 00:11:20.500]  所以這個摩門教呢
[00:11:20.500 --> 00:11:24.500]  是比較在今天所活動的呢
[00:11:24.500 --> 00:11:26.500]  是比較厲害的
[00:11:26.500 --> 00:11:29.500]  所以你看見他們的服裝呢
[00:11:29.500 --> 00:11:31.500]  他們是兩個人兩個人
[00:11:31.500 --> 00:11:34.500]  到各個家去傳道的
[00:11:34.500 --> 00:11:36.500]  他們是多半男的
[00:11:36.500 --> 00:11:39.500]  穿著黑色的西裝
[00:11:39.500 --> 00:11:41.500]  打扮得很整齊的
[00:11:41.500 --> 00:11:43.500]  而且很有禮貌的
[00:11:43.500 --> 00:11:45.500]  跟你傳道
[00:11:45.500 --> 00:11:49.500]  這個是摩門教這樣的信徒
[00:11:49.500 --> 00:11:51.500]  第二個我們要所說的呢
[00:11:51.500 --> 00:11:54.500]  就是地緣華見證人
[00:11:54.500 --> 00:11:56.500]  這就叫守望臺
[00:11:56.500 --> 00:12:01.500]  因為他們出的雜誌傳單
[00:12:01.500 --> 00:12:06.500]  Wall Tower都是守望臺雜誌
[00:12:06.500 --> 00:12:09.500]  他會用這個守望臺的雜誌
[00:12:09.500 --> 00:12:12.500]  能夠賣或者是送給
[00:12:12.500 --> 00:12:16.500]  他們所要傳道的人
[00:12:16.500 --> 00:12:18.500]  而且他們的聚會的地方
[00:12:18.500 --> 00:12:20.500]  你可以看見有個牌子叫做
[00:12:20.500 --> 00:12:22.500]  王國聚會所
[00:12:22.500 --> 00:12:25.500]  在四十九街也有這樣的一個
[00:12:25.500 --> 00:12:27.500]  一種房子
[00:12:27.500 --> 00:12:28.500]  在別的地方也有
[00:12:28.500 --> 00:12:32.500]  就是Hall of Kingdom
[00:12:32.500 --> 00:12:34.500]  這個是王國聚會所
[00:12:34.500 --> 00:12:36.500]  你看見王國聚會所
[00:12:36.500 --> 00:12:39.500]  這房子上面有這樣的幾個字的話
[00:12:39.500 --> 00:12:43.500]  你就知道這是耶和華見證人
[00:12:43.500 --> 00:12:44.500]  他們有什麼特點呢
[00:12:44.500 --> 00:12:49.500]  他們也不承認三位一體的證明
[00:12:49.500 --> 00:12:51.500]  他說神就是一位
[00:12:51.500 --> 00:12:53.500]  叫做耶和華
[00:12:53.500 --> 00:12:57.500]  他不承認聖靈是神
[00:12:57.500 --> 00:13:02.500]  他說聖靈是神所發出的力量
[00:13:02.500 --> 00:13:04.500]  他是沒有位格的
[00:13:04.500 --> 00:13:06.500]  他是一種力量
[00:13:06.500 --> 00:13:09.500]  但聖經明明告訴我們
[00:13:09.500 --> 00:13:11.500]  聖父、聖子、聖靈
[00:13:11.500 --> 00:13:14.500]  他們都是神
[00:13:14.500 --> 00:13:16.500]  三位一體的神
[00:13:16.500 --> 00:13:19.500]  每個人都有他的位格
[00:13:19.500 --> 00:13:21.500]  person他有他的位格
[00:13:21.500 --> 00:13:25.500]  三個位格是一位神
[00:13:25.500 --> 00:13:28.500]  組成三個神
[00:13:28.500 --> 00:13:30.500]  這個舊約的時候
[00:13:30.500 --> 00:13:33.500]  為什麼他再三強調
[00:13:33.500 --> 00:13:35.500]  神就是耶和華
[00:13:35.500 --> 00:13:41.500]  其實我們在神的啟示裡頭
[00:13:41.500 --> 00:13:44.500]  神在舊約的時候
[00:13:44.500 --> 00:13:45.500]  你看聖經裡頭
[00:13:45.500 --> 00:13:48.500]  沒有提到子
[00:13:48.500 --> 00:13:51.500]  沒有提到耶穌、基督
[00:13:51.500 --> 00:13:54.500]  只是預言有一位彌賽亞要來
[00:13:54.500 --> 00:13:56.500]  在聖經裡頭、舊約裡頭
[00:13:56.500 --> 00:13:58.500]  沒有提到聖靈這個字
[00:13:58.500 --> 00:14:00.500]  但提到神的靈
[00:14:00.500 --> 00:14:02.500]  而在舊約的時候
[00:14:02.500 --> 00:14:04.500]  神要能相信的
[00:14:04.500 --> 00:14:06.500]  就是獨一的真神
[00:14:06.500 --> 00:14:08.500]  就是你相信一位神
[00:14:08.500 --> 00:14:10.500]  因為在其他的宗教
[00:14:10.500 --> 00:14:12.500]  有很多的神
[00:14:12.500 --> 00:14:15.500]  其他宗教有很多的神
[00:14:15.500 --> 00:14:17.500]  各種各樣的神
[00:14:17.500 --> 00:14:19.500]  但屬於在聖經
[00:14:19.500 --> 00:14:21.500]  舊約裡頭神給人的啟示
[00:14:21.500 --> 00:14:24.500]  你只要相信獨一的真神
[00:14:24.500 --> 00:14:29.500]  摩西從神所領受的十條誡命裡頭
[00:14:29.500 --> 00:14:32.500]  就講到你就是獨一的神
[00:14:32.500 --> 00:14:37.500]  這個是神在舊約的時候
[00:14:37.500 --> 00:14:39.500]  給人的啟示
[00:14:39.500 --> 00:14:42.500]  但是為什麼這麼啟示呢
[00:14:42.500 --> 00:14:45.500]  因為耶穌、基督還沒有來
[00:14:45.500 --> 00:14:47.500]  耶穌、基督要來
[00:14:47.500 --> 00:14:52.500]  只是預言還沒有來到世間
[00:14:52.500 --> 00:14:54.500]  而到新約的時候
[00:14:54.500 --> 00:14:56.500]  當耶穌、基督降生以後
[00:14:56.500 --> 00:15:00.500]  神的啟示慢慢又再進了一步了
[00:15:00.500 --> 00:15:04.500]  說獨一的真神有三個位格
[00:15:04.500 --> 00:15:07.500]  因為耶穌來到世上
[00:15:07.500 --> 00:15:10.500]  祂是要把父顯明出來
[00:15:10.500 --> 00:15:12.500]  祂是神的兒子
[00:15:12.500 --> 00:15:19.500]  那麼聖靈就在要把父與子顯明給人
[00:15:19.500 --> 00:15:21.500]  所以到新約的時候
[00:15:21.500 --> 00:15:28.500]  神就要人來認識三而一的神的真理
[00:15:28.500 --> 00:15:29.500]  在舊約的時候
[00:15:29.500 --> 00:15:32.500]  神不要求人能夠明白
[00:15:32.500 --> 00:15:38.500]  聖子、聖父、聖靈三位一體的真理
[00:15:38.500 --> 00:15:39.500]  因為是舊約
[00:15:39.500 --> 00:15:41.500]  耶穌還沒有來
[00:15:41.500 --> 00:15:44.500]  所以神的啟示只是到這個地步
[00:15:44.500 --> 00:15:48.500]  就是你信獨一的真神就可以了
[00:15:48.500 --> 00:15:50.500]  但是到了新約
[00:15:50.500 --> 00:15:52.500]  耶穌來了以後
[00:15:52.500 --> 00:15:54.500]  那麼你就要認識到
[00:15:54.500 --> 00:15:58.500]  神的啟示就進一步了
[00:15:58.500 --> 00:15:59.500]  因為我們要知道
[00:15:59.500 --> 00:16:02.500]  神的啟示不是固定不變的
[00:16:02.500 --> 00:16:05.500]  有些啟示它按照時間的話
[00:16:05.500 --> 00:16:08.500]  會漸漸的再顯明
[00:16:08.500 --> 00:16:10.500]  現在我們所得到啟示
[00:16:10.500 --> 00:16:12.500]  就要比在舊約的時候
[00:16:12.500 --> 00:16:16.500]  聖徒所得到啟示的要更多一些
[00:16:16.500 --> 00:16:21.500]  神把更多的啟示來向我們打開
[00:16:21.500 --> 00:16:22.500]  所以他們說
[00:16:22.500 --> 00:16:26.500]  神之一位就是耶和華
[00:16:26.500 --> 00:16:34.500]  這個就是在英文聖經裡頭
[00:16:34.500 --> 00:16:37.500]  你就可以看到
[00:16:37.500 --> 00:16:40.500]  你看這個聖經很多翻譯英文版本的
[00:16:40.500 --> 00:16:43.500]  它就不寫到耶和華這個字
[00:16:43.500 --> 00:16:45.500]  它是用The Lord
[00:16:45.500 --> 00:16:48.500]  主、神、主或者God
[00:16:48.500 --> 00:16:51.500]  或者The Lord來用的
[00:16:51.500 --> 00:16:53.500]  所以這個耶和華的名字
[00:16:53.500 --> 00:16:55.500]  就在舊約的時候
[00:16:55.500 --> 00:16:58.500]  表示神跟人的關係
[00:16:58.500 --> 00:17:00.500]  耶和華這個名字
[00:17:00.500 --> 00:17:08.500]  最開始是摩西跟神告訴摩西
[00:17:08.500 --> 00:17:12.500]  要祂出來拯救以色列人離開埃及
[00:17:12.500 --> 00:17:14.500]  所以摩西就問神了
[00:17:14.500 --> 00:17:16.500]  人家要問我
[00:17:16.500 --> 00:17:19.500]  你所信的這位神叫什麼名字呢
[00:17:19.500 --> 00:17:21.500]  那麼神就告訴他
[00:17:21.500 --> 00:17:23.500]  你就告訴他
[00:17:23.500 --> 00:17:25.500]  祂叫耶和華
[00:17:25.500 --> 00:17:26.500]  耶和華的意思就是
[00:17:26.500 --> 00:17:30.500]  神跟人中間一種的關係
[00:17:30.500 --> 00:17:33.500]  所以他們就一直把耶和華
[00:17:33.500 --> 00:17:36.500]  當作是一位神
[00:17:36.500 --> 00:17:37.500]  就把耶穌基督
[00:17:37.500 --> 00:17:40.500]  把聖靈都被他抹殺掉了
[00:17:40.500 --> 00:17:42.500]  所以這個是一個
[00:17:42.500 --> 00:17:46.500]  跟對摩門教一樣的
[00:17:46.500 --> 00:17:51.500]  否認神的三位一起的真名
[00:17:51.500 --> 00:17:52.500]  第二個
[00:17:52.500 --> 00:17:56.500]  他們說耶穌基督是神的
[00:17:56.500 --> 00:17:59.500]  第一個受造之物
[00:17:59.500 --> 00:18:00.500]  他常常會用
[00:18:00.500 --> 00:18:03.500]  哥羅西書的一些聖經
[00:18:03.500 --> 00:18:08.500]  祂是首生的
[00:18:08.500 --> 00:18:11.500]  祂是第一個生下來的
[00:18:11.500 --> 00:18:14.500]  所以祂也是個受造的
[00:18:14.500 --> 00:18:16.500]  耶穌不是神
[00:18:16.500 --> 00:18:19.500]  祂的肉身沒有復活
[00:18:19.500 --> 00:18:21.500]  祂只是祂的靈復活了
[00:18:21.500 --> 00:18:22.500]  所以你看見
[00:18:22.500 --> 00:18:24.500]  耶和華見證人的教義裡頭
[00:18:24.500 --> 00:18:27.500]  他否認主復活
[00:18:27.500 --> 00:18:30.500]  這復活不但是他的靈復活
[00:18:30.500 --> 00:18:34.500]  而且更重要的是身體復活
[00:18:34.500 --> 00:18:35.500]  這樣的話
[00:18:35.500 --> 00:18:37.500]  我們信徒到有一天
[00:18:37.500 --> 00:18:39.500]  主來的時候
[00:18:39.500 --> 00:18:41.500]  也有這個復活的盼望
[00:18:41.500 --> 00:18:43.500]  所以信徒的復活
[00:18:43.500 --> 00:18:46.500]  不是只是將來靈的復活
[00:18:46.500 --> 00:18:51.500]  而是還有身體的復活
[00:18:51.500 --> 00:18:53.500]  第三個他們所主張的
[00:18:53.500 --> 00:18:54.500]  就是沒有地獄
[00:18:54.500 --> 00:18:56.500]  沒有人性
[00:18:56.500 --> 00:18:58.500]  他說沒有這個地獄
[00:18:58.500 --> 00:18:59.500]  他說神是愛
[00:18:59.500 --> 00:19:01.500]  神怎麼可能
[00:19:01.500 --> 00:19:04.500]  把人永遠的放在受苦呢
[00:19:04.500 --> 00:19:05.500]  放在地獄裡頭
[00:19:05.500 --> 00:19:08.500]  叫他受苦呢
[00:19:08.500 --> 00:19:11.500]  他說就沒有這個地獄
[00:19:11.500 --> 00:19:13.500]  這個不信的人呢
