
[00:00:00.000 --> 00:00:04.440]  我們一起祈求有神所賜的平安
[00:05:52.960 --> 00:05:54.840]  能夠安靜在神面前
[00:05:54.840 --> 00:05:57.440]  看看藉著祂自己的說話
[00:05:57.440 --> 00:06:00.400]  在大衛身上所做、所行的
[00:06:00.400 --> 00:06:01.800]  給我們有甚麼提醒
[00:06:01.800 --> 00:06:04.720]  我們從低頭祈禱
[00:06:04.720 --> 00:06:06.320]  求天父這個時候
[00:06:06.320 --> 00:06:08.320]  饒恕、證明我們的罪
[00:06:08.320 --> 00:06:10.160]  好讓我們能夠清楚看到
[00:06:10.160 --> 00:06:11.440]  今天我們在祢面前
[00:06:11.440 --> 00:06:12.880]  是何等樣的人
[00:06:12.880 --> 00:06:14.720]  有祢的一臉在我們身上
[00:06:14.720 --> 00:06:16.200]  求主光照
[00:06:16.200 --> 00:06:18.040]  聖靈感謝祢
[00:06:18.040 --> 00:06:19.520]  祢給我們今天早上
[00:06:19.520 --> 00:06:20.640]  每個人在祢面前
[00:06:20.640 --> 00:06:23.160]  讓我們的口、我們的言語
[00:06:23.160 --> 00:06:25.400]  心、我們的意念能夠融合
[00:06:25.400 --> 00:06:27.840]  感謝主水定我們每個人禱告
[00:06:27.840 --> 00:06:29.920]  我們今晚祈禱感謝
[00:06:29.920 --> 00:06:35.040]  祢水定是逢求耶穌基督獲勝的免治機構
[00:06:35.040 --> 00:06:46.160]  天父我們今天早上一同在祢面前齊集
[00:06:46.160 --> 00:06:49.680]  是因為祢不單止給我們有生命氣息
[00:06:49.680 --> 00:06:51.120]  有這個機會
[00:06:51.120 --> 00:06:52.640]  而是祢用祢的愛
[00:06:52.640 --> 00:06:55.800]  吸引和招敘我們來到祢面前
[00:06:55.800 --> 00:06:58.680]  仰望為我們信心創始成
[00:06:58.680 --> 00:07:00.240]  心中的耶穌基督
[00:07:00.240 --> 00:07:02.080]  在這個時候我們懇求祢
[00:07:02.080 --> 00:07:04.720]  不單止赐下恩賢
[00:07:04.720 --> 00:07:06.200]  更加赐出祢的聖靈
[00:07:06.200 --> 00:07:08.080]  給我們心中的感動
[00:07:08.080 --> 00:07:10.000]  求主使我們這一刻
[00:07:10.000 --> 00:07:11.280]  口裡的言語
[00:07:11.280 --> 00:07:12.680]  心裡的意念
[00:07:12.680 --> 00:07:14.760]  都能夠蒙祢月亮
[00:07:14.760 --> 00:07:16.240]  將榮耀歸給祢
[00:07:16.240 --> 00:07:18.360]  享受祢所賜的平安
[00:07:18.360 --> 00:07:20.320]  奉耶穌基督名字祈求
[00:07:20.320 --> 00:07:22.080]  阿們
[00:07:22.080 --> 00:07:24.440]  今天早上跟大家看
[00:07:24.440 --> 00:07:27.920]  這個人物是大衛
[00:07:27.920 --> 00:07:29.600]  我用一個題目叫做
[00:07:29.600 --> 00:07:32.920]  「建殿與祝壇」
[00:07:32.920 --> 00:07:35.320]  建殿即是建一家禮拜堂
[00:07:35.320 --> 00:07:37.760]  祝壇即是
[00:07:37.760 --> 00:07:40.400]  舉行一個祈禱會
[00:07:40.400 --> 00:07:42.360]  到底這兩件事
[00:07:42.360 --> 00:07:44.720]  如果以現在的術語來看
[00:07:44.720 --> 00:07:47.040]  你說去建一家禮拜堂好
[00:07:47.040 --> 00:07:49.720]  還是舉行一個祈禱會好呢?
[00:07:49.720 --> 00:07:51.480]  五個人都說好
[00:07:51.480 --> 00:07:53.800]  我今天想從歷史上看回
[00:07:53.800 --> 00:07:58.880]  到底大衛這個合乎上帝心意的人
[00:07:58.880 --> 00:08:00.400]  他做的事
[00:08:00.400 --> 00:08:03.120]  為甚麼要合乎上帝心意呢?
[00:08:03.120 --> 00:08:04.120]  第二
[00:08:04.120 --> 00:08:08.480]  大衛當他有些行動想做
[00:08:08.480 --> 00:08:11.040]  上帝不准他做的時候
[00:08:11.040 --> 00:08:13.600]  你就看看這個合乎上帝心意的人
[00:08:13.600 --> 00:08:16.200]  如何回應神
[00:08:16.200 --> 00:08:19.440]  希望這個成為我們眾人的提醒
[00:08:19.440 --> 00:08:21.920]  因為我覺得聖經上人不可忌在
[00:08:21.920 --> 00:08:25.880]  按照哥倫多次書第十章所說的
[00:08:25.880 --> 00:08:27.640]  無論他們的失敗
[00:08:27.640 --> 00:08:29.000]  他們的軟弱
[00:08:29.000 --> 00:08:32.000]  都是我們的警惕和提醒
[00:08:32.000 --> 00:08:33.720]  免得
[00:08:33.720 --> 00:08:35.920]  哥倫多次書第十章所說的
[00:08:35.920 --> 00:08:39.920]  我們自以為站立得穩的人
[00:08:39.920 --> 00:08:41.720]  以致我們跌倒
[00:08:41.720 --> 00:08:42.800]  今天
[00:08:42.800 --> 00:08:45.040]  很多時候我們在信仰上
[00:08:45.040 --> 00:08:47.760]  我們以為自己站立得穩
[00:08:47.760 --> 00:08:50.240]  結果我們跌倒七彩
[00:08:50.240 --> 00:08:51.280]  為甚麼呢?
[00:08:51.280 --> 00:08:53.120]  原來很多事
[00:08:53.120 --> 00:08:54.720]  我們的侍奉
[00:08:54.720 --> 00:08:56.120]  我們所做的
[00:08:56.120 --> 00:08:58.200]  不是按照上帝的吩咐
[00:08:58.200 --> 00:08:59.760]  上帝的引領
[00:08:59.760 --> 00:09:02.560]  是我們想怎樣做
[00:09:02.560 --> 00:09:03.880]  你想怎樣做
[00:09:03.880 --> 00:09:07.000]  上帝有時容許你
[00:09:07.000 --> 00:09:08.840]  有時上帝不准你
[00:09:08.840 --> 00:09:10.960]  甚至你想怎樣做
[00:09:10.960 --> 00:09:12.120]  上帝給你教訓
[00:09:12.120 --> 00:09:13.680]  大衛就學到了
[00:09:13.680 --> 00:09:15.840]  我們一起看幾段經文好嗎?
[00:09:15.840 --> 00:09:18.120]  大家先看《撒姆爾記下》第七章
[00:09:18.120 --> 00:09:20.000]  第一到十七節
[00:09:20.000 --> 00:09:21.160]  我讀第一節
[00:09:21.160 --> 00:09:22.640]  大家讀第二節
[00:09:22.640 --> 00:09:23.440]  輪到你讀
[00:09:23.440 --> 00:09:25.600]  不止中段
[00:09:25.600 --> 00:09:28.560]  《撒姆爾記下》第七章一到十七節
[00:09:28.560 --> 00:09:30.840]  王住在自己宮中
[00:09:30.840 --> 00:09:33.000]  耶和華使他平靜
[00:09:33.000 --> 00:09:36.000]  不被四圍的仇敵擾亂
[00:09:36.000 --> 00:09:45.360]  (王住在自己宮中)
[00:09:45.360 --> 00:09:52.680]  牙丹對王說:你可以完全照你的心意去做
[00:09:52.680 --> 00:09:55.360]  因為耶和華與你同在
[00:09:55.360 --> 00:09:59.720]  (王住在自己宮中)
[00:09:59.720 --> 00:10:02.800]  你去對我僕人大衛說
[00:10:02.800 --> 00:10:04.640]  耶和華如此說
[00:10:04.640 --> 00:10:08.760]  你要建造聖殿給我居住嗎?
[00:10:08.760 --> 00:10:19.680]  (王住在自己宮中)
[00:10:19.680 --> 00:10:23.280]  凡我與以色列人所走的地方
[00:10:23.280 --> 00:10:26.440]  我何曾向以色列任何一位領袖
[00:10:26.440 --> 00:10:29.800]  就是我吩咐牧養我百姓以色列的
[00:10:29.800 --> 00:10:31.320]  說過這話
[00:10:31.320 --> 00:10:38.800]  你們為何不給我建造香柏木的御殿院呢?
[00:10:38.800 --> 00:10:54.680]  (王住在自己宮中)
[00:10:54.680 --> 00:10:56.240]  你無論往哪裡去
[00:10:56.240 --> 00:10:57.800]  我都與你同在
[00:10:57.800 --> 00:11:00.840]  剪除你所有的仇敵
[00:11:00.840 --> 00:11:02.920]  我必使你得大名
[00:11:02.920 --> 00:11:06.600]  好像世上偉人的名一樣
[00:11:06.600 --> 00:11:21.920]  (王住在自己宮中)
[00:11:21.920 --> 00:11:25.760]  並不像我命令時施斥你我百姓以色列的日子
[00:11:25.760 --> 00:11:27.440]  我必使你平靜
[00:11:27.440 --> 00:11:30.040]  不受任何仇敵擾擾
[00:11:30.040 --> 00:11:32.200]  並且也說應許你
[00:11:32.200 --> 00:11:35.640]  也說必為你建立家室
[00:11:35.640 --> 00:11:48.920]  (王住在自己宮中)
[00:11:48.920 --> 00:11:52.440]  他必為我的名建造殿宇
[00:11:52.440 --> 00:11:55.640]  我必堅定他國道的王位
[00:11:55.640 --> 00:11:57.440]  直到永遠
[00:11:57.440 --> 00:12:07.240]  (王住在自己宮中)
[00:12:07.240 --> 00:12:09.080]  這是第一個故事
[00:12:09.080 --> 00:12:12.280]  大衛住在皇宮裏面
[00:12:12.280 --> 00:12:14.800]  覺得環境這麼好
[00:12:14.800 --> 00:12:16.920]  大衛很有心
[00:12:16.920 --> 00:12:20.680]  上帝的藥櫃在布幕裏面
[00:12:20.680 --> 00:12:22.080]  那怎麼行呢?
[00:12:22.080 --> 00:12:23.920]  他自問自己不配
[00:12:23.920 --> 00:12:25.840]  都這樣享受
[00:12:25.840 --> 00:12:31.200]  那上帝的藥櫃豈不是要放在更加好的地方?
[00:12:31.200 --> 00:12:32.200]  不要忘記
[00:12:32.200 --> 00:12:34.240]  如果看聖經在歷代寺
[00:12:34.240 --> 00:12:38.200]  他已經為上帝預備了很多金銀
[00:12:38.200 --> 00:12:39.600]  不是一噸兩噸
[00:12:39.600 --> 00:12:42.320]  照聖經記載是一千噸
[00:12:42.320 --> 00:12:45.440]  預備為上帝建聖殿
[00:12:45.440 --> 00:12:49.240]  這個心好不好?
[00:12:49.240 --> 00:12:51.280]  他想做
[00:12:51.280 --> 00:12:54.400]  拿丹也說好
[00:12:54.400 --> 00:12:56.640]  每個人都說好
[00:12:56.640 --> 00:12:58.280]  但是每個人都說好
[00:12:58.280 --> 00:13:00.280]  唯獨是一個說不好
[00:13:00.280 --> 00:13:02.880]  誰說不好?
[00:13:02.880 --> 00:13:09.880]  那怎麼辦?
[00:13:09.880 --> 00:13:12.400]  上帝所喜悅的
[00:13:12.400 --> 00:13:14.400]  上帝沒有罵他
[00:13:14.400 --> 00:13:17.000]  上帝沒有說你流無辜人的血
[00:13:17.000 --> 00:13:18.440]  沒有說這些
[00:13:18.440 --> 00:13:21.240]  是他後來自己跟所羅門說的
[00:13:21.240 --> 00:13:22.240]  我看聖經看到的時候
[00:13:22.240 --> 00:13:25.520]  我都說其他的將都是上帝叫我打的
[00:13:25.520 --> 00:13:27.160]  是不是?
[00:13:27.160 --> 00:13:28.880]  但有一件事
[00:13:28.880 --> 00:13:31.720]  大衛合乎上帝的心意蒙福
[00:13:31.720 --> 00:13:33.920]  接著上帝允許他
[00:13:33.920 --> 00:13:35.520]  你的兒子
[00:13:35.520 --> 00:13:37.480]  你的後裔跟他一起
[00:13:37.480 --> 00:13:40.000]  還要賜福給他
[00:13:40.000 --> 00:13:41.240]  聽著
[00:13:41.240 --> 00:13:42.680]  最後一句怎麼說?
[00:13:42.680 --> 00:13:43.400]  他說
[00:13:43.400 --> 00:13:47.080]  如果他犯了罪
[00:13:47.080 --> 00:13:49.080]  我亦會用人的杖
[00:13:49.080 --> 00:13:53.640]  用世人的鞭責罰他
[00:13:53.640 --> 00:13:56.880]  這就是上帝的公義
[00:13:56.880 --> 00:14:00.400]  禱告不是只拿東西
[00:14:00.400 --> 00:14:02.920]  上帝很悅納大衛的心意
[00:14:02.920 --> 00:14:06.480]  就將整個福氣給了他
[00:14:06.480 --> 00:14:07.400]  如果你想清楚
[00:14:07.400 --> 00:14:09.680]  看大衛是不是合乎上帝的心意
[00:14:09.680 --> 00:14:11.160]  今年的《獨經式二元》
[00:14:11.160 --> 00:14:12.400]  第一季、第三季裡面
[00:14:12.400 --> 00:14:14.680]  都有兩篇文章講這件事
[00:14:14.680 --> 00:14:17.440]  你可以看
[00:14:17.440 --> 00:14:20.440]  當大衛這樣有個心意
[00:14:20.440 --> 00:14:22.560]  想服侍上帝
[00:14:22.560 --> 00:14:24.160]  想侍奉上帝
[00:14:24.160 --> 00:14:26.960]  想做主的工作
[00:14:26.960 --> 00:14:29.880]  他的心意而已
[00:14:29.880 --> 00:14:31.800]  你都說好
[00:14:31.800 --> 00:14:36.120]  但上帝說不好怎麼辦?
[00:14:36.120 --> 00:14:40.320]  如果你家裡有老人家
[00:14:40.320 --> 00:14:42.560]  他生日很開心
[00:14:42.560 --> 00:14:46.360]  你有心意想給他
[00:14:46.360 --> 00:14:47.640]  他說你心意領了
[00:14:47.640 --> 00:14:48.960]  禮物我不要
[00:14:48.960 --> 00:14:50.560]  你都很氣餒
[00:14:50.560 --> 00:14:53.240]  有沒有搞錯?
[00:14:53.240 --> 00:14:54.920]  你紮家衣
[00:14:54.920 --> 00:14:57.720]  孫子畫張卡給我
[00:14:57.720 --> 00:15:01.720]  畫張卡給我
[00:15:01.720 --> 00:15:05.680]  我就算看到都好像很差
[00:15:05.680 --> 00:15:07.520]  但他解釋給我聽
[00:15:07.520 --> 00:15:08.960]  我都說哦
[00:15:08.960 --> 00:15:10.160]  我都說接納吧
[00:15:10.160 --> 00:15:12.400]  但上帝真的做到很絕
[00:15:12.400 --> 00:15:13.320]  好了
[00:15:13.320 --> 00:15:14.320]  心領
[00:15:14.320 --> 00:15:15.720]  麻煩你不用做
[00:15:15.720 --> 00:15:17.440]  但他不是責罰他罵他
[00:15:17.440 --> 00:15:19.520]  而是說你這樣心意我領受
[00:15:19.520 --> 00:15:22.040]  我就將這個福氣給你
[00:15:22.040 --> 00:15:22.720]  弟兄姊妹
[00:15:22.720 --> 00:15:24.920]  這件事上面看一件事
[00:15:24.920 --> 00:15:32.960]  不是你想做的事上帝就一定要收的
[00:15:32.960 --> 00:15:34.840]  你想做而已
[00:15:34.840 --> 00:15:37.960]  他說不收你怎麼辦?
[00:15:37.960 --> 00:15:39.040]  賭氣?
[00:15:39.040 --> 00:15:39.880]  不是
[00:15:39.880 --> 00:15:42.200]  到後來對所羅門
[00:15:42.200 --> 00:15:44.320]  他安排很多人來見聖殿的時候
[00:15:44.320 --> 00:15:50.680]  但他計劃好所有全所有的奉獻
[00:15:50.680 --> 00:15:52.800]  這個心意上帝知道
[00:15:52.800 --> 00:15:54.840]  今天很多時候弟兄姊妹
[00:15:54.840 --> 00:15:58.120]  在這個世界上我們做的工作
[00:15:58.120 --> 00:16:00.920]  你是不是按照上帝的吩咐
[00:16:00.920 --> 00:16:02.880]  有上帝的說話
[00:16:02.880 --> 00:16:04.760]  然後你跟著去做
[00:16:04.760 --> 00:16:07.680]  還是你按照你的領受
[00:16:07.680 --> 00:16:09.960]  記得我六月十六日說
[00:16:09.960 --> 00:16:13.200]  羅德是跟阿伯羅罕去迦南地的
[00:16:13.200 --> 00:16:17.440]  他沒有上帝的說話
[00:16:17.440 --> 00:16:19.920]  我快要退休了
[00:16:19.920 --> 00:16:20.960]  在這十五年裡面
[00:16:20.960 --> 00:16:23.880]  我在教會裡面所看到的東西
[00:16:23.880 --> 00:16:25.080]  弟兄姊妹
[00:16:25.080 --> 00:16:27.240]  不單止令我大開眼界
[00:16:27.240 --> 00:16:31.040]  有很多給我很得激勵
[00:16:31.040 --> 00:16:33.240]  我今早提名提過
[00:16:33.240 --> 00:16:35.720]  我來的時候林鄭月娥長老在這裡
[00:16:35.720 --> 00:16:37.480]  郭京國執事在這裡
[00:16:37.480 --> 00:16:41.160]  陳偉明長老在這裡
[00:16:41.160 --> 00:16:43.400]  我們在你們中間有五千人身上
[00:16:43.400 --> 00:16:45.520]  我有很多學習的
[00:16:45.520 --> 00:16:48.120]  但是給我一個很大的警惕
[00:16:48.120 --> 00:16:50.080]  原來募會不是一件
[00:16:50.080 --> 00:16:53.360]  回去工作的事那麼簡單
[00:16:53.360 --> 00:16:56.320]  我回頭看為什麼她的生命會這樣
[00:16:56.320 --> 00:16:57.920]  一點很簡單
[00:16:57.920 --> 00:16:59.640]  從開始的時候
[00:16:59.640 --> 00:17:00.960]  她認識耶和華
[00:17:00.960 --> 00:17:02.440]  她跟隨耶穌
[00:17:02.440 --> 00:17:04.760]  到底是她有上帝的說話
[00:17:04.760 --> 00:17:07.480]  心靈有感動性靈感動下面
[00:17:07.480 --> 00:17:09.560]  為罪為義為審判自己
[00:17:09.560 --> 00:17:10.800]  認罪悔改
[00:17:10.800 --> 00:17:12.040]  得到這個救恩
[00:17:12.040 --> 00:17:12.800]  還是說
[00:17:12.800 --> 00:17:14.840]  你信好,我信那個好
[00:17:14.840 --> 00:17:18.640]  這樣信耶穌也沒什麼差的
[00:17:18.640 --> 00:17:23.000]  原來很多人這樣信耶穌的
[00:17:23.000 --> 00:17:24.920]  哇!牧師你說什麼呀?
[00:17:24.920 --> 00:17:26.800]  你想連我們的信心也動搖?
[00:17:26.800 --> 00:17:28.280]  不是
[00:17:28.280 --> 00:17:32.320]  你回到整個懷疑裡面去
[00:17:32.320 --> 00:17:35.000]  大衛在這件事情上面
[00:17:35.000 --> 00:17:37.560]  他完全信服
[00:17:37.560 --> 00:17:41.040]  記得我上次說過雅各的故事嗎?
[00:17:41.040 --> 00:17:42.360]  雅各
[00:17:42.360 --> 00:17:44.800]  他爸爸吩咐他娶一個老婆
[00:17:44.800 --> 00:17:45.800]  是不是?
[00:17:45.800 --> 00:17:48.040]  他發財回來
[00:17:48.040 --> 00:17:51.320]  十三個小孩
[00:17:51.320 --> 00:17:53.280]  結果他怎樣對法老說?
[00:17:53.280 --> 00:17:57.800]  我一生的年日又苦又少
[00:17:57.800 --> 00:17:59.720]  以你以雅各的財富
[00:17:59.720 --> 00:18:00.960]  那麼多子女
[00:18:00.960 --> 00:18:03.160]  怎麼會又苦又少?
[00:18:03.160 --> 00:18:05.600]  他跟法老說謊
[00:18:05.600 --> 00:18:07.200]  客氣
[00:18:07.200 --> 00:18:08.600]  不是
[00:18:08.600 --> 00:18:11.160]  直到他臨死對約瑟說
[00:18:11.160 --> 00:18:14.600]  請你把我的遺體放在
[00:18:14.600 --> 00:18:16.800]  尼雅的身旁的時候
[00:18:16.800 --> 00:18:20.440]  他完全信服這位神
[00:18:20.440 --> 00:18:21.200]  所以弟兄姊妹
[00:18:21.200 --> 00:18:24.400]  不要人生跟上帝爭執
[00:18:24.400 --> 00:18:25.640]  不信服
[00:18:25.640 --> 00:18:29.480]  到最後你也要信服的
[00:18:29.480 --> 00:18:31.520]  到那時候很淒慘的
[00:18:31.520 --> 00:18:34.280]  不如早早服了
[00:18:34.280 --> 00:18:35.800]  為什麼我要服?
[00:18:35.800 --> 00:18:36.760]  很簡單
[00:18:36.760 --> 00:18:38.000]  因為他是創造者
[00:18:38.000 --> 00:18:39.320]  你是被造之物
[00:18:39.320 --> 00:18:41.720]  就是這麼簡單
[00:18:41.720 --> 00:18:43.640]  這是理性問題
[00:18:43.640 --> 00:18:45.400]  但是另一個問題
[00:18:45.400 --> 00:18:48.520]  我是罪惡深重要滅亡的人
[00:18:48.520 --> 00:18:53.200]  他為我成就了救贖的恩典
