
[00:00:00.000 --> 00:00:03.500]  我想問在座之中有誰是七十歲的?
[00:01:50.500 --> 00:01:52.500]  現實是怎樣呀?
[00:01:52.500 --> 00:01:54.500]  現實是什麼樣子的?
[00:01:54.500 --> 00:01:56.500]  勞苦酬煩
[00:01:56.500 --> 00:01:59.500]  轉眼成空
[00:01:59.500 --> 00:02:01.500]  現實的情況就是人生短促
[00:02:01.500 --> 00:02:03.500]  很快就會過去
[00:02:03.500 --> 00:02:06.500]  現實的情況是人生非常的短
[00:02:06.500 --> 00:02:08.500]  很快就會過去
[00:02:08.500 --> 00:02:12.500]  為什麼會是人生裡面這麼多勞苦酬煩呢?
[00:02:12.500 --> 00:02:17.500]  為什麼我們的人生當中會有這麼多的勞苦酬煩呢?
[00:02:17.500 --> 00:02:23.500]  因為我們訂錯了人生方向和人生的目的
[00:02:23.500 --> 00:02:28.500]  因為我們訂錯了錯誤的人生的方向和目的
[00:02:28.500 --> 00:02:33.500]  今天這一段的聖經講的不是消極的說話
[00:02:33.500 --> 00:02:36.500]  今天這一節的聖經不是消極的話
[00:02:36.500 --> 00:02:39.500]  而是它提供生活指引給我們
[00:02:39.500 --> 00:02:42.500]  而是要提供生活指引給我們
[00:02:42.500 --> 00:02:47.500]  讓我們可以在往後的日子能夠活得喜樂滿足
[00:02:47.500 --> 00:02:51.500]  讓我們在以後的日子裡面可以活得滿足和喜樂
[00:02:51.500 --> 00:02:54.500]  回到一條正路上
[00:02:54.500 --> 00:02:56.500]  回到一條正路上去
[00:02:56.500 --> 00:02:59.500]  這個就是今天我想給大家的訊息
[00:02:59.500 --> 00:03:02.500]  這就是我今天想要給大家的訊息
[00:03:02.500 --> 00:03:06.500]  莫函請讀出第十二節
[00:03:06.500 --> 00:03:09.500]  求您指教我們怎樣算自己的日子
[00:03:09.500 --> 00:03:12.500]  好教我們怎樣有智慧的心
[00:03:12.500 --> 00:03:17.500]  聖經第十二節告訴我們
[00:03:17.500 --> 00:03:23.500]  要我們去求神去教我們怎樣去計劃人生
[00:03:23.500 --> 00:03:28.500]  這一段教我們怎樣向神去求有智慧的來計劃我們的人生
[00:03:28.500 --> 00:03:30.500]  不要以為自己可以搞定
[00:03:30.500 --> 00:03:32.500]  不要以為自己可以解決
[00:03:32.500 --> 00:03:35.500]  聖經說要我們去求神去指教我們
[00:03:35.500 --> 00:03:38.500]  聖經叫我們去求神來指教我們
[00:03:38.500 --> 00:03:43.500]  我們才可以得到生活上的智慧
[00:03:43.500 --> 00:03:46.500]  這樣子我們才可以得到生活上的智慧
[00:03:46.500 --> 00:03:51.500]  怎樣數算我們自己的日子呢
[00:03:51.500 --> 00:03:54.500]  怎樣來數算自己的日子呢
[00:03:54.500 --> 00:04:00.500]  我想跟大家分享我曾經怎樣數算我自己的日子
[00:04:00.500 --> 00:04:02.500]  我今天想來跟大家分享一下
[00:04:02.500 --> 00:04:05.500]  我曾經是怎樣來數算我自己的日子的
[00:04:05.500 --> 00:04:12.500]  在二十年前我為自己的人生所剩下的日子計算過一次
[00:04:12.500 --> 00:04:17.500]  在二十多年前我為自己剩下的人生計算過一次
[00:04:17.500 --> 00:04:23.500]  當時我的工作是很理想
[00:04:23.500 --> 00:04:25.500]  當時我的工作非常理想
[00:04:25.500 --> 00:04:27.500]  收入很理想
[00:04:27.500 --> 00:04:28.500]  收入也很理想
[00:04:28.500 --> 00:04:30.500]  家庭很理想
[00:04:30.500 --> 00:04:31.500]  家庭很理想
[00:04:31.500 --> 00:04:32.500]  生活得很理想
[00:04:32.500 --> 00:04:34.500]  生活得非常理想
[00:04:34.500 --> 00:04:37.500]  連在教會的侍奉都很理想
[00:04:37.500 --> 00:04:39.500]  連在教會的侍奉都非常理想
[00:04:39.500 --> 00:04:41.500]  一切都很理想
[00:04:41.500 --> 00:04:42.500]  一切都很理想
[00:04:42.500 --> 00:04:45.500]  但是我感受到神的呼召
[00:04:45.500 --> 00:04:47.500]  但是我感受到神的呼召
[00:04:47.500 --> 00:04:49.500]  要做一個傳道人
[00:04:49.500 --> 00:04:51.500]  要做一個傳道人
[00:04:51.500 --> 00:04:54.500]  要做傳道人即是要轉行做牧師
[00:04:54.500 --> 00:04:59.500]  如果做傳道人意思就是說要轉行去做牧師
[00:04:59.500 --> 00:05:02.500]  要做牧師就要先進去神學院接受裝備
[00:05:02.500 --> 00:05:06.500]  要做牧師就要先進去神學院接受裝備
[00:05:06.500 --> 00:05:09.500]  我當時向神禱告
[00:05:09.500 --> 00:05:11.500]  我當時是這樣向神禱告的
[00:05:11.500 --> 00:05:18.500]  我說「神啊,我願意投資四年的時間和金錢去神學院進修」
[00:05:18.500 --> 00:05:23.500]  我願意投資四年的時間和金錢去到神學院進修
[00:05:23.500 --> 00:05:26.500]  然後就全職去侍奉神
[00:05:26.500 --> 00:05:28.500]  然後就全職去侍奉神
[00:05:28.500 --> 00:05:33.500]  大家可以想像四年不去工作
[00:05:33.500 --> 00:05:36.500]  即是四年沒有收入
[00:05:36.500 --> 00:05:39.500]  是一個相當大的數目的錢
[00:05:39.500 --> 00:05:41.500]  大家可以想像一下
[00:05:41.500 --> 00:05:43.500]  如果四年沒有工作沒有收入
[00:05:43.500 --> 00:05:46.500]  這會是一大筆的金錢
[00:05:46.500 --> 00:05:48.500]  我又估計神學畢業之後
[00:05:48.500 --> 00:05:52.500]  我可以有十五年的時間去侍奉神
[00:05:52.500 --> 00:05:54.500]  我又計算了一下
[00:05:54.500 --> 00:06:00.500]  神學院畢業以後大概會有十五年的時間可以去侍奉神
[00:06:00.500 --> 00:06:02.500]  如果神給我健康
[00:06:02.500 --> 00:06:04.500]  我相信可以再多幾年
[00:06:04.500 --> 00:06:06.500]  如果神給我健康的話
[00:06:06.500 --> 00:06:09.500]  我相信還能再多做幾年
[00:06:09.500 --> 00:06:11.500]  我就在想這麼大的投資
[00:06:11.500 --> 00:06:16.500]  只是換取十五至二十年的侍奉日子
[00:06:16.500 --> 00:06:17.500]  值不值得呢
[00:06:17.500 --> 00:06:19.500]  我就想這麼大的投資
[00:06:19.500 --> 00:06:22.500]  只能換取十五年左右的侍奉時間
[00:06:22.500 --> 00:06:24.500]  這個投資值不值得呢
[00:06:24.500 --> 00:06:26.500]  值不值得呢
[00:06:26.500 --> 00:06:28.500]  值不值得呢
[00:06:28.500 --> 00:06:31.500]  這個是我問神的問題
[00:06:31.500 --> 00:06:33.500]  就是我問神的問題
[00:06:33.500 --> 00:06:37.500]  那我將同樣的問題去問另外一位牧師的時候呢
[00:06:37.500 --> 00:06:41.500]  我用同樣的問題去問另外一個牧師的時候呢
[00:06:41.500 --> 00:06:43.500]  那個牧師立刻說當然值得啦
[00:06:43.500 --> 00:06:46.500]  那個牧師就立刻說當然值得
[00:06:46.500 --> 00:06:49.500]  我心裏面就說牧師當然這樣說啦
[00:06:49.500 --> 00:06:52.500]  我心裏面就想說牧師當然是這樣講啦
[00:06:52.500 --> 00:06:55.500]  不過我亦都很願意這樣去做
[00:06:55.500 --> 00:06:58.500]  但是我自己也很願意這樣去做
[00:06:58.500 --> 00:07:01.500]  於是我就決定投資下去
[00:07:01.500 --> 00:07:03.500]  就是要辭職
[00:07:03.500 --> 00:07:04.500]  要搬屋
[00:07:04.500 --> 00:07:07.500]  要進去神學院進修
[00:07:07.500 --> 00:07:09.500]  於是我決定這樣去投資
[00:07:09.500 --> 00:07:11.500]  所以我就要辭職搬家
[00:07:11.500 --> 00:07:14.500]  去到神學院裏面進修
[00:07:14.500 --> 00:07:16.500]  四年之後畢業
[00:07:16.500 --> 00:07:18.500]  神立刻差了我來
[00:07:18.500 --> 00:07:20.500]  T4C道服事
[00:07:20.500 --> 00:07:22.500]  四年神學院畢業以後
[00:07:22.500 --> 00:07:25.500]  神立刻就差遣我來到了現在的華人教會
[00:07:25.500 --> 00:07:28.500]  時間過得好快好快
[00:07:28.500 --> 00:07:30.500]  時間過得非常非常的快
[00:07:30.500 --> 00:07:33.500]  竟然在這裏侍奉了十七年
[00:07:33.500 --> 00:07:36.500]  我已經在這裏侍奉了十七年
[00:07:36.500 --> 00:07:39.500]  是不是已經超過了我所求的十五年
[00:07:39.500 --> 00:07:42.500]  已經超過了我所求的十五年
[00:07:42.500 --> 00:07:47.500]  在這十七年的侍奉裏面呢
[00:07:47.500 --> 00:07:49.500]  我的經歷好大
[00:07:49.500 --> 00:07:55.500]  亦都是神的恩典
[00:07:55.500 --> 00:07:57.500]  這十七年證明
[00:07:57.500 --> 00:08:00.500]  我當年的投資是值得的
[00:08:00.500 --> 00:08:08.500]  親愛的弟兄姊妹
[00:08:08.500 --> 00:08:11.500]  投資在神的國
[00:08:11.500 --> 00:08:13.500]  一定是值得的
[00:08:16.500 --> 00:08:18.500]  請讀第十四節
[00:08:18.500 --> 00:08:31.500]  我在這十七年的侍奉裏面
[00:08:31.500 --> 00:08:36.500]  深深體會到神的恩慈和人的軟弱
[00:08:44.500 --> 00:08:48.500]  神的話語將我帶入一個更深的領域裏面
[00:08:48.500 --> 00:08:51.500]  來去更深地認識神
[00:08:51.500 --> 00:08:58.500]  這種屬靈的盡心
[00:08:58.500 --> 00:09:01.500]  帶給我很大的喜樂和滿足
[00:09:01.500 --> 00:09:07.500]  我不知道怎樣可以
[00:09:07.500 --> 00:09:11.500]  令到你明白和感受到那種喜樂滿足
[00:09:15.500 --> 00:09:17.500]  我只能夠鼓勵大家
[00:09:17.500 --> 00:09:19.500]  你努力投資在神的國
[00:09:19.500 --> 00:09:24.500]  到時你自然就會感受到那種喜樂滿足
[00:09:24.500 --> 00:09:34.500]  不只是牧師才這樣說
[00:09:34.500 --> 00:09:39.500]  我相信很多弟兄姊妹都可以見證這樣
[00:09:45.500 --> 00:09:47.500]  我們再讀第十二節
[00:09:47.500 --> 00:09:56.500]  求你指教我們怎樣贖算自己的仁慈
[00:09:56.500 --> 00:09:58.500]  好教我們得著智慧的心
[00:09:58.500 --> 00:10:02.500]  我們怎樣可以得著智慧的心
[00:10:02.500 --> 00:10:04.500]  來贖算自己的仁慈
[00:10:09.500 --> 00:10:16.500]  在四年前我再次感受到神給我新的呼召
[00:10:16.500 --> 00:10:25.500]  今次是呼召我去中南美洲宣教
[00:10:25.500 --> 00:10:31.500]  我又向神祈禱
[00:10:31.500 --> 00:10:36.500]  我在84C侍奉得幾好
[00:10:40.500 --> 00:10:41.500]  工作穩定
[00:10:41.500 --> 00:10:43.500]  生活穩定
[00:10:43.500 --> 00:10:45.500]  家庭穩定
[00:10:45.500 --> 00:10:49.500]  弟兄姊妹又很支持我們
[00:10:49.500 --> 00:10:54.500]  亦都很關懷我們
[00:10:54.500 --> 00:11:01.500]  我說神啊何必要我再去另一個地方
[00:11:01.500 --> 00:11:08.500]  我留低在這生活和工作都是駕輕就熟
[00:11:09.500 --> 00:11:15.500]  我留低在這生活和工作都是駕輕就熟
[00:11:15.500 --> 00:11:18.500]  駕輕就熟
[00:11:18.500 --> 00:11:24.500]  即是說一切都很自然很容易
[00:11:24.500 --> 00:11:30.500]  再等三五年我就可以退休了
[00:11:30.500 --> 00:11:36.500]  為甚麼還要我重新上路呢
[00:11:40.500 --> 00:11:42.500]  不過如果是神祈的旨意
[00:11:42.500 --> 00:11:44.500]  我很樂意去跟從
[00:11:44.500 --> 00:11:52.500]  經過一年左右的祈禱和思考之後
[00:11:52.500 --> 00:11:59.500]  我就向大約在三年前
[00:11:59.500 --> 00:12:03.500]  我向牧長團和執事會去表達了我的意願
[00:12:10.500 --> 00:12:11.500]  等了三年
[00:12:11.500 --> 00:12:17.500]  將會在今年的七月一日離開T4C
[00:12:17.500 --> 00:12:19.500]  轉做宣教士
[00:12:19.500 --> 00:12:32.500]  會到中美洲的貝里斯服侍
[00:12:37.500 --> 00:12:39.500]  做傳福音的工作
[00:12:39.500 --> 00:12:47.500]  如果主願意我就可以做三五七年之後才退休
[00:12:47.500 --> 00:13:00.500]  現在我亦都藉著這個機會和大家分享我的宣教意象
[00:13:00.500 --> 00:13:08.500]  和怎樣確定到我這個意象和將來去到貝里斯的時候我會做些甚麼呢
[00:13:08.500 --> 00:13:23.500]  我現在給一些投影片給大家看
[00:13:29.500 --> 00:13:32.500]  這幅相我在當地拍的
[00:13:32.500 --> 00:13:37.500]  令我想起耶穌當年呼召門徒跟隨他的時候的景象
[00:13:37.500 --> 00:13:54.500]  我和我太太已經決定了會去貝里斯做宣教的工作
[00:14:00.500 --> 00:14:04.500]  為甚麼我會選擇去貝里斯呢
[00:14:04.500 --> 00:14:13.500]  在2016年的時候已經開始
[00:14:13.500 --> 00:14:18.500]  下一張slide
[00:14:18.500 --> 00:14:27.500]  從三年前我每一年都會去貝里斯做短期的宣教工作
[00:14:30.500 --> 00:14:36.500]  原本的目的只是去支援在貝里斯中部的華人教會
[00:14:36.500 --> 00:14:48.500]  中部的大城市叫貝里斯市
[00:14:48.500 --> 00:14:55.500]  那裏有一間華人教會
[00:14:55.500 --> 00:14:57.500]  他們沒有牧師很多年
[00:15:00.500 --> 00:15:05.500]  我去到可以幫他們講道、教諸學和探訪
[00:15:05.500 --> 00:15:14.500]  我記得去年都和大家講過這些
[00:15:14.500 --> 00:15:21.500]  現在就不詳細講那些細節了
[00:15:21.500 --> 00:15:26.500]  下一張
[00:15:27.500 --> 00:15:30.500]  但我也有機會去到北部的
[00:15:30.500 --> 00:15:35.500]  近墨西哥邊境的兩個城市去探訪那裏的華人
[00:15:35.500 --> 00:15:45.500]  在那裏逐家去拍門和他們聊天
[00:15:45.500 --> 00:15:47.500]  找機會傳福音給他們
[00:15:55.500 --> 00:16:00.500]  我估計在貝里斯信耶穌的華人少於2%
[00:16:00.500 --> 00:16:14.500]  神就是這樣讓我看到當地華人極之需要耶穌的福音
[00:16:22.500 --> 00:16:28.500]  所以我將來在那裏的工作就是繼續去拍門
[00:16:28.500 --> 00:16:32.500]  繼續去向當地的華人傳福音
[00:16:32.500 --> 00:16:49.500]  我也想到英文的事工方面又怎樣呢
[00:16:52.500 --> 00:16:57.500]  因為貝里斯他們的官方語言是講英文的
[00:16:57.500 --> 00:17:04.500]  是中南美洲唯一一個國家是講英文的
[00:17:04.500 --> 00:17:10.500]  英文事工有什麼可以做呢
[00:17:10.500 --> 00:17:18.500]  原本我去貝里斯的目的就是做華人的事工
[00:17:23.500 --> 00:17:27.500]  但是神有祂的旨意顯明給我
[00:17:27.500 --> 00:17:33.500]  我曾經和大家分享過
[00:17:33.500 --> 00:17:36.500]  我很想幫那裏的兒童
[00:17:36.500 --> 00:17:39.500]  幫他們能夠改變他們的生命
[00:17:39.500 --> 00:17:41.500]  改善他們的生活
[00:17:51.500 --> 00:17:53.500]  怎樣幫他們好呢
[00:17:53.500 --> 00:18:00.500]  我深信只有耶穌基督的福音可以改變他們的生命
[00:18:00.500 --> 00:18:06.500]  他們的生命改變了之後
[00:18:06.500 --> 00:18:08.500]  他們的生活自然會改變
[00:18:08.500 --> 00:18:14.500]  但是我一個人可以做些什麼呢
[00:18:14.500 --> 00:18:18.500]  神為我開了門
[00:18:21.500 --> 00:18:24.500]  也是一個偶然的機會
[00:18:24.500 --> 00:18:28.500]  我認識到當地一個扮青少年事工的組織
[00:18:28.500 --> 00:18:38.500]  他們有一個口號
[00:18:38.500 --> 00:18:43.500]  就是借著耶穌基督的福音來改變當地他們的生命
[00:18:51.500 --> 00:18:53.500]  就是那句口號
[00:18:53.500 --> 00:18:59.500]  下一張
[00:18:59.500 --> 00:19:07.500]  在去年Maggie和我去探訪這個組織
[00:19:07.500 --> 00:19:13.500]  這個組織機構的主任
[00:19:13.500 --> 00:19:18.500]  邀請我為他們的童工去領查他們的生命
[00:19:21.500 --> 00:19:27.500]  那裏的主任就讓我帶領當地的童工們去再查經
[00:19:27.500 --> 00:19:32.500]  我非常樂意幫助他們
[00:19:32.500 --> 00:19:40.500]  連續三個早上的七點鐘開始在他們查經
[00:19:40.500 --> 00:19:47.500]  大家能不能從此看出他們的學習態度
[00:19:51.500 --> 00:19:53.500]  他們非常專心地去學習
[00:19:53.500 --> 00:19:59.500]  那種認真的態度讓我非常感動
[00:19:59.500 --> 00:20:05.500]  這班年輕人他們很有心去侍奉
[00:20:05.500 --> 00:20:12.500]  但是對聖經對信仰的認識是很淺
[00:20:12.500 --> 00:20:20.500]  所以我希望能夠在這方面幫到他們
[00:20:22.500 --> 00:20:25.500]  幫助他們認識聖經和這個信仰
[00:20:25.500 --> 00:20:32.500]  事後這個組織的主任
[00:20:32.500 --> 00:20:37.500]  他邀請我下次再來教他們的童工
[00:20:37.500 --> 00:20:46.500]  我當然也很樂意去幫他們
[00:20:51.500 --> 00:20:52.500]  下一張
[00:20:52.500 --> 00:20:59.500]  這一班年輕的童工他們很有理想
[00:20:59.500 --> 00:21:04.500]  很有服侍的熱誠
[00:21:04.500 --> 00:21:11.500]  他們也都願意將生命和時間投資在神的國裏面
[00:21:16.500 --> 00:21:22.500]  下一張 這一班年輕人最年輕的只有十八歲
[00:21:22.500 --> 00:21:27.500]  最大的也不過只是二十六歲
[00:21:27.500 --> 00:21:34.500]  他們每一個人背後都有一個很感動很動人的故事
[00:21:41.500 --> 00:21:49.500]  這一班年輕人他們是需要自己出錢去到那裏去服侍去接受訓練
[00:21:49.500 --> 00:21:59.500]  他們會在那裏兩三年
[00:21:59.500 --> 00:22:03.500]  訓練完之後他們就會離開
[00:22:03.500 --> 00:22:07.500]  回到他們的教會
[00:22:09.500 --> 00:22:11.500]  繼續服侍
[00:22:11.500 --> 00:22:15.500]  繼續去做年輕人的工作
[00:22:15.500 --> 00:22:20.500]  他們會成為教會的支柱
[00:22:20.500 --> 00:22:30.500]  他們在那段時間需要離開他們的工作
[00:22:30.500 --> 00:22:36.500]  也需要離開他們的家庭
[00:22:37.500 --> 00:22:40.500]  他們也都是投資時間和金錢
[00:22:40.500 --> 00:22:49.500]  目的只是為了可以用福音來去改變他們身邊的人的命運
[00:22:49.500 --> 00:23:01.500]  我認為這一班年輕人他們很有智慧的心
[00:23:01.500 --> 00:23:04.500]  曉得怎樣數算他們自己的日子
[00:23:07.500 --> 00:23:10.500]  曉得有智慧去數算自己的日子
[00:23:10.500 --> 00:23:12.500]  下一張
[00:23:12.500 --> 00:23:16.500]  回到剛才那個問題
[00:23:16.500 --> 00:23:20.500]  怎樣可以幫到那些兒童呢
[00:23:20.500 --> 00:23:25.500]  神給我的意象就是這樣
[00:23:25.500 --> 00:23:31.500]  我去教那些年輕的童工
[00:23:31.500 --> 00:23:34.500]  教他們聖經的知識
[00:23:35.500 --> 00:23:37.500]  兼顧他們的信仰
[00:23:37.500 --> 00:23:39.500]  然後他們就去教那些小朋友
[00:23:39.500 --> 00:23:46.500]  用福音去將那些兒童的生命改變
[00:23:46.500 --> 00:23:51.500]  他們的命運
[00:23:51.500 --> 00:23:53.500]  他們的生活就會改變
[00:23:53.500 --> 00:24:01.500]  我很樂意在這方面去支援他們
[00:24:06.500 --> 00:24:07.500]  下一張
[00:24:07.500 --> 00:24:16.500]  我將來去到白尼茲的我的工作計劃會是怎樣呢
[00:24:16.500 --> 00:24:21.500]  會分為兩部分
[00:24:21.500 --> 00:24:25.500]  華人方面和英文方面
[00:24:33.500 --> 00:24:36.500]  在華人方面我會繼續去拍門
[00:24:36.500 --> 00:24:37.500]  繼續去傳福音
[00:24:37.500 --> 00:24:45.500]  希望能夠成立查經小組
[00:24:45.500 --> 00:24:48.500]  或者團契
[00:24:48.500 --> 00:24:52.500]  最好當然是能夠有崇拜有教會
[00:24:52.500 --> 00:24:59.500]  在英語士工方面
[00:25:01.500 --> 00:25:09.500]  我會參與和協助當地的機構來訓練他們的童工
[00:25:09.500 --> 00:25:17.500]  教導他們聖經
[00:25:17.500 --> 00:25:19.500]  鞏固他們的信仰
[00:25:19.500 --> 00:25:27.500]  這個就是我的意象和使命
[00:25:30.500 --> 00:25:31.500]  下一張
[00:25:31.500 --> 00:25:41.500]  我的這個理想這個使命這個意象能不能夠成功
[00:25:41.500 --> 00:25:45.500]  需要大家的祈禱和經濟上的支持
[00:25:45.500 --> 00:25:53.500]  在這裡呼籲大家
[00:25:56.500 --> 00:26:01.500]  如果你個人想支持我的士工的話
[00:26:01.500 --> 00:26:03.500]  請等一下如果崇拜的時候
[00:26:03.500 --> 00:26:07.500]  我在門口你可以來跟我拿一份資料回來看看
[00:26:07.500 --> 00:26:17.500]  在這裡先多謝大家
[00:26:17.500 --> 00:26:25.500]  我們再讀回詩篇九十篇第十七節
[00:26:26.500 --> 00:26:29.500]  大家來看一下詩篇的九十章十七節
[00:26:29.500 --> 00:26:33.500]  願主我們神的榮美歸於我們身上
[00:26:33.500 --> 00:26:35.500]  願您建立我們手所做的功
[00:26:35.500 --> 00:26:38.500]  我們手所做的功願您建立
[00:26:38.500 --> 00:26:42.500]  第十七節說
[00:26:42.500 --> 00:26:49.500]  我們願意神去建立我們手上的功
[00:26:49.500 --> 00:26:53.500]  第十七節說我們願意神去建立我們手中的工作
[00:26:53.500 --> 00:26:55.500]  願意我們手所做的功
[00:26:56.500 --> 00:26:57.500]  神會建立
[00:26:57.500 --> 00:27:06.500]  我希望我的宣教的使命
[00:27:06.500 --> 00:27:10.500]  也都成為大家的傳播音的使命
[00:27:10.500 --> 00:27:17.500]  我相信神會建立我手上的功
[00:27:17.500 --> 00:27:25.500]  我亦都相信神會藉著大家的支持
[00:27:25.500 --> 00:27:29.500]  會建立我的宣教的工作
[00:27:29.500 --> 00:27:38.500]  親愛的弟兄姊妹
[00:27:38.500 --> 00:27:44.500]  你們怎樣數算自己的日子呢
[00:27:44.500 --> 00:27:51.500]  你怎樣計劃你往後的日子呢
[00:27:53.500 --> 00:27:57.500]  你想怎樣去度過以後的年日呢
[00:27:57.500 --> 00:28:03.500]  你會投資多少時間
[00:28:03.500 --> 00:28:06.500]  在神的國度和神的事工上面呢
[00:28:06.500 --> 00:28:18.500]  我們要將我們的人生方向目的
[00:28:18.500 --> 00:28:20.500]  按神的心意來去計劃
[00:28:24.500 --> 00:28:28.500]  如果只是按我們自己的心意來去計劃
[00:28:28.500 --> 00:28:31.500]  我們只會遭遇更多的勞苦受煩
[00:28:31.500 --> 00:28:41.500]  如果你肯按聖經的教導來去計劃你的人生
[00:28:41.500 --> 00:28:45.500]  你就會有喜樂滿足甚至歡呼
[00:28:54.500 --> 00:28:56.500]  在結束我的訊息之前
[00:28:56.500 --> 00:28:59.500]  我想大家跟我一起去讀一節的聖經
[00:28:59.500 --> 00:29:08.500]  是彼得前書四章二節
[00:29:08.500 --> 00:29:14.500]  留在這裏我們一起讀
[00:29:16.500 --> 00:29:23.500]  你們存這樣的心從今以後就可以不從人的情慾
[00:29:23.500 --> 00:29:28.500]  只從神的旨意在世度餘下的光陰
[00:29:28.500 --> 00:29:34.500]  這句聖經是講了我們剛才的訊息
[00:29:34.500 --> 00:29:41.500]  從自己的情慾來去走你的人生路
[00:29:41.500 --> 00:29:43.500]  你只會有更多的勞苦受煩
[00:29:47.500 --> 00:29:51.500]  但是你按神的心意按聖經的教導來生活
[00:29:51.500 --> 00:29:54.500]  你就必定會有喜樂滿足
[00:29:54.500 --> 00:30:05.500]  希望今天的聖經和今天的訊息
[00:30:05.500 --> 00:30:09.500]  能夠幫到你怎樣去計劃你以後的人生
[00:30:14.500 --> 00:30:17.500]  願聖靈給你有智慧的心
[00:30:17.500 --> 00:30:22.500]  曉得怎樣去計劃一個能夠彰顯神的榮美的生命
[00:30:22.500 --> 00:30:37.500]  願聖靈給你們智慧的心去計劃怎麼樣來彰顯神的榮美
[00:30:37.500 --> 00:30:45.500]  這樣你就可以一心飽得神的慈愛又能夠常常歡呼喜樂
[00:30:45.500 --> 00:30:52.500]  我們一起祈禱
[00:30:52.500 --> 00:30:59.500]  慈悲人愛天父
[00:30:59.500 --> 00:31:03.500]  多謝你留下寶貴的聖經教導我們
[00:31:06.500 --> 00:31:09.500]  我們的確經歷很多勞苦受煩
[00:31:09.500 --> 00:31:16.500]  原來我們是定錯了人生方向
[00:31:16.500 --> 00:31:21.500]  走錯人生路
[00:31:21.500 --> 00:31:26.500]  用錯了時間心機
[00:31:26.500 --> 00:31:32.500]  多謝神你給我們今天的聖經的教導
[00:31:35.500 --> 00:31:39.500]  讓我們可以走回一條符合你心意的路
[00:31:39.500 --> 00:31:46.500]  求神給我們有智慧的心
[00:31:46.500 --> 00:31:52.500]  曉得怎樣去數算我們往後的日子
[00:31:52.500 --> 00:32:00.500]  曉得按你的心意去計劃我們以後的人生
[00:32:04.500 --> 00:32:07.500]  以致我們雖然在困難裏面
[00:32:07.500 --> 00:32:11.500]  我們仍然可以經歷你所賜的喜樂滿足
[00:32:11.500 --> 00:32:18.500]  甚至向你歡呼
