
[00:00:00.000 --> 00:00:03.000]  好,我聽信息之前先跟心禱告
[00:04:34.000 --> 00:04:38.000]  我們就說我們不要歸咎於底娜她出去
[00:04:38.000 --> 00:04:41.000]  是那些壞的人士
[00:04:41.000 --> 00:04:43.000]  從這段聖經裡面我們知道
[00:04:43.000 --> 00:04:48.000]  是哈姆的兒子事劍他的問題
[00:04:48.000 --> 00:04:55.000]  不是底娜她去引誘他的犯罪
[00:04:55.000 --> 00:04:57.000]  不過如果從聖經裡面
[00:04:57.000 --> 00:05:01.000]  我們知道有很多的蛛絲馬跡告訴我們
[00:05:01.000 --> 00:05:04.000]  其實如果我們稍微留意一下
[00:05:04.000 --> 00:05:07.000]  剛才我們所讀的三十四章第一節
[00:05:07.000 --> 00:05:13.000]  其實反映出底娜作為雅各利亞的女兒
[00:05:13.000 --> 00:05:21.000]  其實她也有一份很嚮往在迦南地的女子的生活是怎麼樣的
[00:05:21.000 --> 00:05:24.000]  所以聖經的作者很刻意在這裡說出
[00:05:24.000 --> 00:05:30.000]  說他要去看看那個地方裡面的女子們是怎麼樣的
[00:05:30.000 --> 00:05:35.000]  聖經談論到眼看是一個很重要的訊息
[00:05:35.000 --> 00:05:39.000]  如果我們再小心一點去看的時候
[00:05:39.000 --> 00:05:46.000]  我們會發現到其實同樣描述到有關於底娜的母親尼亞
[00:05:46.000 --> 00:05:53.000]  聖經也有一個很特別的陳述對於她去介紹
[00:05:53.000 --> 00:05:56.000]  如果大家曾經記得
[00:05:56.000 --> 00:06:02.000]  聖經裡面去寄述到底娜的母親尼亞
[00:06:02.000 --> 00:06:05.000]  也同樣談論到她的眼睛
[00:06:05.000 --> 00:06:07.000]  她的眼睛是什麼呢?
[00:06:07.000 --> 00:06:12.000]  其實早在《創世紀》第29章第17節裡面已經談論過了
[00:06:12.000 --> 00:06:17.000]  聖經用了一個字眼說她好像無神一樣
[00:06:17.000 --> 00:06:20.000]  如果我們回到第29章第17節
[00:06:20.000 --> 00:06:26.000]  那裡是她這樣介紹尼亞的,她說尼亞的眼睛沒有神器
[00:06:26.000 --> 00:06:30.000]  這個是我們中文和合本的翻譯
[00:06:30.000 --> 00:06:34.000]  如果我們去仔細看其他不同的翻譯
[00:06:34.000 --> 00:06:40.000]  原來說到尼亞的眼睛是很漂亮的
[00:06:40.000 --> 00:06:42.000]  譬如說NRSV的翻譯譯本裡面
[00:06:42.000 --> 00:06:45.000]  用到說她的眼睛是很lovely的
[00:06:45.000 --> 00:06:48.000]  很美麗的這樣的意思
[00:06:48.000 --> 00:06:52.000]  如果我們讀到這個希伯來文的時候
[00:06:52.000 --> 00:06:54.000]  Rakauk這個字眼
[00:06:54.000 --> 00:06:59.000]  其實就形容到她是一個充滿柔嫩的眼睛
[00:06:59.000 --> 00:07:02.000]  在這裡告訴我們知道
[00:07:02.000 --> 00:07:05.000]  原來底娜她的母親
[00:07:05.000 --> 00:07:07.000]  在《創世紀》第29章第17節
[00:07:07.000 --> 00:07:11.000]  她有一雙很柔嫩、很可愛的眼睛
[00:07:11.000 --> 00:07:14.000]  只不過在和合本聖經裡面
[00:07:14.000 --> 00:07:19.000]  想將底娜她的母親尼亞形容得比較差一點
[00:07:19.000 --> 00:07:22.000]  好像她自己有私謀那樣
[00:07:22.000 --> 00:07:25.000]  說到她的眼睛不好的意思
[00:07:25.000 --> 00:07:27.000]  這個是我們和合本翻譯的譯者
[00:07:27.000 --> 00:07:29.000]  她本身的前設
[00:07:29.000 --> 00:07:32.000]  但是如果從聖經裡面告訴我們知道
[00:07:32.000 --> 00:07:36.000]  既然尼亞她有一雙這麼美麗的眼睛
[00:07:36.000 --> 00:07:39.000]  很自然我們可以推論到
[00:07:39.000 --> 00:07:42.000]  她所生的女兒的眼睛
[00:07:42.000 --> 00:07:45.000]  也不應該不美麗
[00:07:45.000 --> 00:07:47.000]  在這樣的情況之下
[00:07:47.000 --> 00:07:49.000]  也反映到什麼呢?
[00:07:49.000 --> 00:07:51.000]  當一個人的那雙眼睛
[00:07:51.000 --> 00:07:54.000]  其實是對照她的內心
[00:07:54.000 --> 00:07:57.000]  是怎樣的淑寧狀態
[00:07:57.000 --> 00:07:59.000]  她整個人的心理狀態
[00:07:59.000 --> 00:08:02.000]  甚至是她的人的性情是怎樣
[00:08:02.000 --> 00:08:04.000]  而在《三十四章》第一節
[00:08:04.000 --> 00:08:05.000]  更加直接講到
[00:08:05.000 --> 00:08:09.000]  她是想去見一下、看一下
[00:08:09.000 --> 00:08:12.000]  甚至說是她去測試
[00:08:12.000 --> 00:08:15.000]  去看看究竟當地的女子是如何
[00:08:15.000 --> 00:08:18.000]  這個反映出其實
[00:08:18.000 --> 00:08:22.000]  迪娜她自己也要有一些責任
[00:08:22.000 --> 00:08:28.000]  如果她自己不是有一種嚮往之情
[00:08:28.000 --> 00:08:35.000]  她想知道在迦南地上的女子的生活是怎樣的話
[00:08:35.000 --> 00:08:42.000]  我們就很肯定她不會遇見這件不幸的事件
[00:08:42.000 --> 00:08:44.000]  不過有些人就說
[00:08:44.000 --> 00:08:46.000]  不幸不是她自己想的
[00:08:46.000 --> 00:08:49.000]  只是這個事件不好
[00:08:49.000 --> 00:08:54.000]  不過聖經的作者也都很巧妙地去談論到
[00:08:54.000 --> 00:08:56.000]  這個眼睛
[00:08:56.000 --> 00:09:01.000]  同樣講到迪娜的母親亞利亞的眼睛
[00:09:01.000 --> 00:09:04.000]  其實這個字眼是反映了另一個層面的
[00:09:04.000 --> 00:09:07.000]  如果我們仔細去參考
[00:09:07.000 --> 00:09:11.000]  在聖經裏面是用同一個字眼去形容眼睛的時候
[00:09:11.000 --> 00:09:13.000]  只有三段
[00:09:13.000 --> 00:09:15.000]  第一段我們剛才看了
[00:09:15.000 --> 00:09:17.000]  在《創世紀》第29章17節
[00:09:17.000 --> 00:09:20.000]  是談論到利亞的眼睛是怎樣
[00:09:20.000 --> 00:09:26.000]  另外兩段分別記載在《生命紀》第28章
[00:09:26.000 --> 00:09:30.000]  分別是第54節和第56節
[00:09:30.000 --> 00:09:33.000]  在這兩段《生命紀》的記載裏面
[00:09:33.000 --> 00:09:37.000]  同樣是談論到有這種眼睛的人
[00:09:37.000 --> 00:09:39.000]  他用這個形容的時候
[00:09:39.000 --> 00:09:42.000]  是談論到這個人是心懷惡意的人
[00:09:42.000 --> 00:09:48.000]  是一個不會腳踏實地的女子的嬰幼眼神
[00:09:48.000 --> 00:09:51.000]  西方也有句諺語
[00:09:51.000 --> 00:09:56.000]  Night mother, night daughter, night father, night son
[00:09:56.000 --> 00:09:59.000]  即是說有其父必有其子
[00:09:59.000 --> 00:10:01.000]  有其母必有其女
[00:10:01.000 --> 00:10:06.000]  不多不少子女承接了父母的遺傳
[00:10:06.000 --> 00:10:09.000]  甚至可能因為在他的教導之下
[00:10:09.000 --> 00:10:12.000]  承接了他的一些習慣思想行為
[00:10:12.000 --> 00:10:15.000]  如果從聖經的學者去看見
[00:10:15.000 --> 00:10:19.000]  底那他的母親利亞是有一雙這樣的眼睛
[00:10:19.000 --> 00:10:23.000]  也被形容為可能心懷有別樣的意念
[00:10:23.000 --> 00:10:29.000]  是一個不腳踏實地的女子嬰幼眼神的話
[00:10:29.000 --> 00:10:33.000]  不多不少底那遇見這件事情
[00:10:33.000 --> 00:10:35.000]  當然是一件不幸的
[00:10:35.000 --> 00:10:37.000]  但是他自己也有一個責任
[00:10:37.000 --> 00:10:40.000]  其實在這裡也反映到我們今天做基督徒
[00:10:40.000 --> 00:10:45.000]  我們不可以說我們做了基督徒
[00:10:45.000 --> 00:10:47.000]  我們一定上帝很報受
[00:10:47.000 --> 00:10:49.000]  所以我們什麼問題都沒有
[00:10:49.000 --> 00:10:54.000]  弟兄姊妹,在上帝他自己獨生兒子
[00:10:54.000 --> 00:11:00.000]  都是來到這個世界遇上很多被迫害的事件
[00:11:00.000 --> 00:11:02.000]  有些不公平的對待
[00:11:02.000 --> 00:11:05.000]  縱使他很有才華很有才能
[00:11:05.000 --> 00:11:08.000]  誰說耶穌基督沒有才能呢?
[00:11:08.000 --> 00:11:12.000]  但是當我們看見在這樣的狀態之下
[00:11:12.000 --> 00:11:15.000]  不多不少我們基督徒應該承接到的
[00:11:15.000 --> 00:11:18.000]  都應該是有耶穌基督的樣式
[00:11:18.000 --> 00:11:20.000]  和他所遇見的遭遇
[00:11:20.000 --> 00:11:26.000]  因為我們所學習所承傳的應該是有上帝的屬性
[00:11:26.000 --> 00:11:29.000]  在這段聖經裡其實不是教導我們
[00:11:29.000 --> 00:11:34.000]  怎樣去譴責底那還是事件等等這些人物
[00:11:34.000 --> 00:11:36.000]  而是反而讓我們去看看
[00:11:36.000 --> 00:11:42.000]  上帝在每一個人生命裡都有他本身的計劃
[00:11:42.000 --> 00:11:45.000]  問題就是我們有沒有容讓自己
[00:11:45.000 --> 00:11:52.000]  去在上帝的計劃裡和上帝給我們安插在的環境裡
[00:11:52.000 --> 00:11:55.000]  去盡忠在這樣的狀態之下
[00:11:55.000 --> 00:11:59.000]  去仍然對上帝的說話不離不棄而活
[00:11:59.000 --> 00:12:02.000]  今天很多基督徒覺得自己不快樂
[00:12:02.000 --> 00:12:04.000]  甚至有些人信上一主離開主
[00:12:04.000 --> 00:12:06.000]  其實他都有一個問題
[00:12:06.000 --> 00:12:13.000]  就是他不妥協在上帝為他所安排的這個環境裡
[00:12:13.000 --> 00:12:20.000]  而更加不願意在上帝所安排的環境、狀況裡
[00:12:20.000 --> 00:12:22.000]  去活出主的道理
[00:12:22.000 --> 00:12:27.000]  他要將上帝的環境為我們有預備的去改變
[00:12:27.000 --> 00:12:30.000]  這個其實值得我們很多基督徒去反思
[00:12:30.000 --> 00:12:32.000]  我們經常說我們祈求主
[00:12:32.000 --> 00:12:35.000]  主祢的安排是最美、最善的
[00:12:35.000 --> 00:12:38.000]  但是當上帝真的給了一個環境
[00:12:38.000 --> 00:12:41.000]  未必是我們能夠喜歡的時候
[00:12:41.000 --> 00:12:45.000]  難道我們就說上帝不對我們好呢?
[00:12:45.000 --> 00:12:49.000]  很可惜今天很多基督徒是帶著這種心態
[00:12:49.000 --> 00:12:54.000]  我們不要停留在這個點裡面
[00:12:54.000 --> 00:12:56.000]  我們繼續去看看這段聖經
[00:12:56.000 --> 00:13:02.000]  當底拿出去察見當地人的女子的情況之後
[00:13:02.000 --> 00:13:09.000]  巧遇在事件地方的一個男子
[00:13:09.000 --> 00:13:15.000]  這個男子原來聖經記載他是一個地主的兒子
[00:13:15.000 --> 00:13:17.000]  是一個希末人
[00:13:17.000 --> 00:13:20.000]  他的爸爸叫做哈末
[00:13:20.000 --> 00:13:22.000]  記不記得哈末是誰
[00:13:22.000 --> 00:13:25.000]  晶晶其實就是雅各
[00:13:25.000 --> 00:13:31.000]  就是底拿他的爸爸所買的地方的地主
[00:13:31.000 --> 00:13:34.000]  用一百銀錢買了他的地方
[00:13:34.000 --> 00:13:36.000]  來給城族居住的人物
[00:13:36.000 --> 00:13:39.000]  原來這個是地主的兒子士劍
[00:13:39.000 --> 00:13:42.000]  士劍一見到底拿就馬上抓住他
[00:13:42.000 --> 00:13:46.000]  然後從聖經裡面就說跟他行人
[00:13:46.000 --> 00:13:47.000]  癲烏了
[00:13:47.000 --> 00:13:51.000]  其實後來我們更加知道原來他一直被禁錮
[00:13:51.000 --> 00:13:53.000]  在這個情況之下
[00:13:53.000 --> 00:13:57.000]  我們見到真是一件不幸的事件
[00:13:57.000 --> 00:14:00.000]  沒錯在這個世界裡我們發生很多不幸的事件
[00:14:00.000 --> 00:14:02.000]  但是從這段聖經裡面
[00:14:02.000 --> 00:14:06.000]  可以看到有些不幸中之幸的事情
[00:14:06.000 --> 00:14:07.000]  是什麼呢?
[00:14:07.000 --> 00:14:10.000]  原來縱使在這樣的不幸的事件發生之後
[00:14:10.000 --> 00:14:11.000]  第三節說
[00:14:11.000 --> 00:14:16.000]  士劍的心原來是戀著雅各這個女兒底拿
[00:14:16.000 --> 00:14:20.000]  我特別留意看看
[00:14:20.000 --> 00:14:21.000]  在這段聖經裡面
[00:14:21.000 --> 00:14:24.000]  他每一次談論到底拿的時候
[00:14:24.000 --> 00:14:28.000]  都故意作者提到雅各的女兒
[00:14:28.000 --> 00:14:32.000]  我相信作者一直想告訴我們看的時候
[00:14:32.000 --> 00:14:34.000]  當看到底拿的時候
[00:14:34.000 --> 00:14:36.000]  讓我們想起雅各
[00:14:36.000 --> 00:14:38.000]  雅各是一個什麼人
[00:14:38.000 --> 00:14:41.000]  不只是專注看底拿
[00:14:41.000 --> 00:14:44.000]  士主發生一些不幸的事被癲烏了
[00:14:44.000 --> 00:14:45.000]  那怎麼樣呢?
[00:14:45.000 --> 00:14:47.000]  他爸爸是一個什麼人呢?
[00:14:47.000 --> 00:14:51.000]  造成一個很大的比對
[00:14:51.000 --> 00:14:54.000]  或者是讓我們作為一個聖經的讀者
[00:14:54.000 --> 00:14:56.000]  我們去更仔細看一下
[00:14:56.000 --> 00:15:01.000]  原來作者一直在做一些比較
[00:15:01.000 --> 00:15:05.000]  比較一個如果只是按自己喜歡而活的人
[00:15:05.000 --> 00:15:09.000]  和一個如果是有神生命的人
[00:15:09.000 --> 00:15:11.000]  在這裡當然是指到雅各
[00:15:11.000 --> 00:15:17.000]  他的反應和他對處理事件應該是怎樣處理
[00:15:17.000 --> 00:15:24.000]  在這裡我們看到士劍因為他仍然沒有丟棄底拿
[00:15:24.000 --> 00:15:27.000]  於是他向他爸爸哈姆說
[00:15:27.000 --> 00:15:33.000]  可不可以和我向這個女子的爸爸要求
[00:15:33.000 --> 00:15:35.000]  我們想娶她為妻
[00:15:35.000 --> 00:15:37.000]  大家知道我們來到這裡
[00:15:37.000 --> 00:15:39.000]  我們停一停想一想
[00:15:39.000 --> 00:15:42.000]  其實這段聖經來到這一點
[00:15:42.000 --> 00:15:47.000]  告訴我們知道其實愛或者說戀愛
[00:15:47.000 --> 00:15:50.000]  今天很多的基督徒男女
[00:15:50.000 --> 00:15:53.000]  談論到戀愛的問題
[00:15:53.000 --> 00:15:57.000]  其實基督徒的戀愛和不是基督徒的戀愛
[00:15:57.000 --> 00:15:59.000]  最大的分別在哪裡呢?
[00:15:59.000 --> 00:16:06.000]  其實就是我們對上帝的婚姻設計的看法
[00:16:06.000 --> 00:16:10.000]  今天的人如果他們沒有信主
[00:16:10.000 --> 00:16:12.000]  他們對戀愛的看法是什麼?
[00:16:12.000 --> 00:16:18.000]  按照我自己喜歡的程序步驟去做就行了
[00:16:18.000 --> 00:16:21.000]  你不要管我有沒有性關係也好
[00:16:21.000 --> 00:16:24.000]  我喜歡有性關係都沒問題的
[00:16:24.000 --> 00:16:26.000]  我最終都會娶你的
[00:16:26.000 --> 00:16:29.000]  這些經常我們在電視劇集
[00:16:29.000 --> 00:16:32.000]  甚至實際生活我們經常聽見
[00:16:32.000 --> 00:16:35.000]  而今天還演變成很多
[00:16:35.000 --> 00:16:38.000]  先同居有了嬰兒生了子女
[00:16:38.000 --> 00:16:41.000]  子女長大了過了十多二十年
[00:16:41.000 --> 00:16:43.000]  真的有需要結婚了
[00:16:43.000 --> 00:16:46.000]  有了婚姻的憑據了
[00:16:46.000 --> 00:16:49.000]  我們才去登記結婚
[00:16:49.000 --> 00:16:53.000]  但這個次序不是上帝的設計
[00:16:53.000 --> 00:16:55.000]  上帝的設計是什麼呢?
[00:16:55.000 --> 00:17:01.000]  當一男一女他們在戀愛裡的時候
[00:17:01.000 --> 00:17:03.000]  在戀愛的過程當中
[00:17:03.000 --> 00:17:10.000]  是上帝保持彼此性結這個主題之下去發生
[00:17:10.000 --> 00:17:14.000]  去進展感情或者這段婚姻
[00:17:14.000 --> 00:17:19.000]  不是說我可以先有肉體試試肉體
[00:17:19.000 --> 00:17:24.000]  然後我們再去看看有沒有需要有個婚約
[00:17:24.000 --> 00:17:26.000]  上帝不是這樣設計的
[00:17:26.000 --> 00:17:29.000]  上帝的設計是當我們去到上帝的面前
[00:17:29.000 --> 00:17:31.000]  有了婚約之後
[00:17:31.000 --> 00:17:34.000]  才發展到有肉體的關係
[00:17:34.000 --> 00:17:36.000]  但這個不是我說的
[00:17:36.000 --> 00:17:39.000]  這個是在《創世紀》裡面所談及的
[00:17:39.000 --> 00:17:46.000]  所以多倫多姐妹 如果我們不去認同上帝的設計
[00:17:46.000 --> 00:17:51.000]  不認同上帝 甚至今天在我們生活裡怎樣安排
[00:17:51.000 --> 00:17:54.000]  有這樣的際遇 有這樣的環境
[00:17:54.000 --> 00:17:58.000]  而我們仍然願意在上帝的設計裡
[00:17:58.000 --> 00:18:02.000]  活出主的教導的話
[00:18:02.000 --> 00:18:06.000]  我們如果拒絕 結局是誰受害呢?
[00:18:06.000 --> 00:18:10.000]  不是上帝 是我們
[00:18:10.000 --> 00:18:18.000]  史劍其實可以先去要求聘取亞國的女兒底娜
[00:18:18.000 --> 00:18:20.000]  成為他的妻子
[00:18:20.000 --> 00:18:23.000]  有了這個婚約 就和他有關係
[00:18:23.000 --> 00:18:25.000]  但是從這段聖經裡面我們看見
[00:18:25.000 --> 00:18:29.000]  他將上帝的設計倒轉來運作
[00:18:29.000 --> 00:18:31.000]  當然我們不可以說
[00:18:31.000 --> 00:18:35.000]  史劍他要按照上帝的教導而活
[00:18:35.000 --> 00:18:39.000]  但是底娜卻是亞國的女兒
[00:18:39.000 --> 00:18:42.000]  在亞國的教導之下
[00:18:42.000 --> 00:18:46.000]  他應該明白上帝在這個婚姻的設計是怎樣
[00:18:46.000 --> 00:18:48.000]  好像我們基督徒一樣
[00:18:48.000 --> 00:18:52.000]  我們不會說我們似乎和世上的人一樣
[00:18:52.000 --> 00:18:56.000]  先同居 有性關係
[00:18:56.000 --> 00:18:58.000]  然後看看合不合適
[00:18:58.000 --> 00:19:01.000]  然後我們才結婚
[00:19:01.000 --> 00:19:03.000]  我們不是走這一套
[00:19:03.000 --> 00:19:05.000]  為什麼我們不走這一套呢?
[00:19:05.000 --> 00:19:08.000]  因為我們尊重上帝的設計
[00:19:08.000 --> 00:19:11.000]  特別是上帝對婚姻的設計
[00:19:11.000 --> 00:19:16.000]  我們總是要榮耀上帝的設計
[00:19:16.000 --> 00:19:19.000]  在我們每一方面的生活中
[00:19:19.000 --> 00:19:22.000]  這個正正就是我們今天作為基督徒要學的東西
[00:19:22.000 --> 00:19:27.000]  也都是這段聖經裡面要凸顯亞國
[00:19:27.000 --> 00:19:33.000]  他怎樣和他的兒子和女兒不同的地方
[00:19:33.000 --> 00:19:36.000]  這個故事其實發展得很快
[00:19:36.000 --> 00:19:42.000]  因為從第五節開始我們就知道亞國一早就收到消息
[00:19:42.000 --> 00:19:46.000]  知道原來史劍已經玷污了他的女兒底娜
[00:19:46.000 --> 00:19:48.000]  其他兒子都還不知道
[00:19:48.000 --> 00:19:52.000]  其他兒子因為當時他們正在放牧
[00:19:52.000 --> 00:19:54.000]  在田野當中
[00:19:54.000 --> 00:19:58.000]  但是我們留意一下在第五節的尾
[00:19:58.000 --> 00:20:00.000]  他提到亞國
[00:20:00.000 --> 00:20:05.000]  亞國卻是閉口不言等他們回來
[00:20:05.000 --> 00:20:11.000]  其實亞國為什麼閉口不言等他們回來呢?
[00:20:11.000 --> 00:20:15.000]  是不是亞國想著找那些兒子才一起去
[00:20:15.000 --> 00:20:21.000]  大家怎樣想計劃去殺或者去報仇報復呢?
[00:20:21.000 --> 00:20:25.000]  我相信亞國在這裡閉口不言
[00:20:25.000 --> 00:20:28.000]  其實有一樣東西很重要的就是
[00:20:28.000 --> 00:20:32.000]  他很想藉著這一件不幸的事件
[00:20:32.000 --> 00:20:34.000]  事件發生了
[00:20:34.000 --> 00:20:36.000]  很不幸了
[00:20:36.000 --> 00:20:38.000]  自己的女兒被玷污了
[00:20:38.000 --> 00:20:43.000]  但是我們去看看究竟為什麼這件事會這樣發生呢?
[00:20:43.000 --> 00:20:47.000]  從這件事裡面我們去明白
[00:20:47.000 --> 00:20:52.000]  嘗試去明白亞國是一個怎樣尊重神的人
[00:20:52.000 --> 00:20:57.000]  而我們看完這段聖經應該學會怎樣去尊重上帝
[00:20:57.000 --> 00:21:00.000]  縱然有些事情是不幸發生在我們身上
[00:21:00.000 --> 00:21:05.000]  縱然有些事情是我們不見得是很理想的情況
[00:21:05.000 --> 00:21:07.000]  都發生在我們身上之後
[00:21:07.000 --> 00:21:10.000]  我們怎樣面對好呢?
[00:21:10.000 --> 00:21:16.000]  這個反而是這段聖經最重要的主旨
[00:21:16.000 --> 00:21:22.000]  其實亞國他留在事件買了一個地
[00:21:22.000 --> 00:21:27.000]  其實是不是他自己也要去承擔這一方面的責任呢?
[00:21:27.000 --> 00:21:33.000]  聖經在這段裡面不是去怪責亞國
[00:21:33.000 --> 00:21:35.000]  他在一個外邦地方買地
[00:21:35.000 --> 00:21:40.000]  反正當時這個正正就是迦南地的一部分
[00:21:40.000 --> 00:21:47.000]  正正是上帝說要阿伯拉罕去他的家人遷去的地方
[00:21:47.000 --> 00:21:50.000]  所以從這段聖經裡面
[00:21:50.000 --> 00:21:56.000]  不是談論到有關於亞國是否買錯地、住錯屋
[00:21:56.000 --> 00:22:00.000]  在一個錯誤的地方去住腳或者生活
[00:22:00.000 --> 00:22:03.000]  他其實仍然在上帝的設計裡面
[00:22:03.000 --> 00:22:09.000]  不過上帝設計給阿伯拉罕和他的後裔迦南地
[00:22:09.000 --> 00:22:13.000]  在一個外邦的文化充斥的地方
[00:22:13.000 --> 00:22:15.000]  這個地方的人是怎樣呢?
[00:22:15.000 --> 00:22:16.000]  其實很簡單的
[00:22:16.000 --> 00:22:20.000]  那裡的人生活如同一個野獸一樣
[00:22:20.000 --> 00:22:22.000]  It's like animal
[00:22:22.000 --> 00:22:23.000]  我為什麼會知道呢?
[00:22:23.000 --> 00:22:27.000]  因為當我們仔細去了解到迦南地這位地主
[00:22:27.000 --> 00:22:30.000]  他的名字叫做哈末
[00:22:30.000 --> 00:22:37.000]  哈末他自己原本的名字的意思就是紅聖的雷
[00:22:37.000 --> 00:22:40.000]  紅聖的雷是什麼意思呢?
[00:22:40.000 --> 00:22:42.000]  It's like an animal
[00:22:42.000 --> 00:22:45.000]  看上去好像地主一樣
[00:22:45.000 --> 00:22:47.000]  但其實他的生命裡面
[00:22:47.000 --> 00:22:49.000]  從他的名字告訴我們
[00:22:49.000 --> 00:22:51.000]  他只是like an animal
[00:22:51.000 --> 00:22:55.000]  好像一個動物、一個畜生
[00:22:55.000 --> 00:22:57.000]  畜生的意思是什麼呢?
