
[00:00:00.000 --> 00:00:01.760]  今天講什麼題目呢?
[00:01:23.160 --> 00:01:24.200]  給你啊
[00:01:24.200 --> 00:01:25.720]  哇,你是法拉臣
[00:01:25.720 --> 00:01:28.400]  你一給,給三代的,是不是?
[00:01:28.400 --> 00:01:31.280]  喂,我想告訴你,弟兄姊妹
[00:01:31.280 --> 00:01:33.240]  臣給阿伯拉罕那塊地
[00:01:33.240 --> 00:01:34.920]  到現在
[00:01:34.920 --> 00:01:38.400]  到現在,以色列都沒有拿到
[00:01:38.400 --> 00:01:39.960]  拿了很少而已
[00:01:39.960 --> 00:01:41.680]  那,什麼時候會拿呢?
[00:01:41.680 --> 00:01:42.480]  我們不知道啊
[00:01:42.480 --> 00:01:43.960]  十二月去埃及之後
[00:01:43.960 --> 00:01:46.160]  不知道有沒有奇妙的事情發生
[00:01:46.160 --> 00:01:47.360]  不過我們看到呢
[00:01:47.360 --> 00:01:47.880]  由什麼?
[00:01:47.880 --> 00:01:49.280]  由敘利亞
[00:01:49.280 --> 00:01:51.880]  一直殺下去到埃及
[00:01:51.880 --> 00:01:53.160]  我告訴你
[00:01:53.160 --> 00:01:56.400]  那個修國的浪潮
[00:01:56.400 --> 00:01:58.040]  是令你很震驚的
[00:01:58.040 --> 00:01:59.440]  我一定要告訴你們
[00:01:59.440 --> 00:02:01.760]  因為我們有份的
[00:02:01.760 --> 00:02:02.680]  我們什麼?
[00:02:02.680 --> 00:02:04.080]  我們
[00:02:04.080 --> 00:02:06.120]  一零年的十月
[00:02:06.120 --> 00:02:08.840]  開始為非洲祈禱,是不是?
[00:02:08.840 --> 00:02:09.520]  為什麼?
[00:02:09.520 --> 00:02:12.680]  為以色馬尼的後代祈禱,是不是?
[00:02:12.680 --> 00:02:14.360]  我最記得這個人
[00:02:14.360 --> 00:02:15.560]  告訴我們
[00:02:15.560 --> 00:02:16.840]  那個音樂呢
[00:02:16.840 --> 00:02:19.000]  是那些中東阿拉伯的音樂
[00:02:19.000 --> 00:02:20.160]  是他才會的
[00:02:20.160 --> 00:02:21.120]  我哪會認識?
[00:02:21.120 --> 00:02:23.160]  音樂就是音樂
[00:02:23.160 --> 00:02:25.280]  音樂對我來說就是一些聲音
[00:02:25.280 --> 00:02:25.920]  是不是?
[00:02:25.920 --> 00:02:27.040]  但原來有些人呢
[00:02:27.040 --> 00:02:28.160]  可以taste到
[00:02:28.160 --> 00:02:30.040]  這個是什麼音樂來的
[00:02:30.040 --> 00:02:31.200]  就是他說的
[00:02:31.200 --> 00:02:33.200]  在那個尋求營裡面
[00:02:33.200 --> 00:02:34.680]  你記不記得?
[00:02:34.680 --> 00:02:36.560]  那我們就開始
[00:02:36.560 --> 00:02:38.840]  主席就帶我們去看什麼?
[00:02:38.840 --> 00:02:40.120]  阿拉伯人
[00:02:40.120 --> 00:02:41.280]  哇
[00:02:41.280 --> 00:02:42.120]  一零年的時候
[00:02:42.120 --> 00:02:43.880]  叫我們認識什麼?
[00:02:43.880 --> 00:02:44.520]  知道什麼?
[00:02:44.520 --> 00:02:45.360]  那當然
[00:02:45.360 --> 00:02:47.400]  黃鶴年那時候當然是跳出來
[00:02:47.400 --> 00:02:49.400]  他對宣教很有負擔的
[00:02:49.400 --> 00:02:50.560]  什麼去規劃啊
[00:02:50.560 --> 00:02:51.480]  去畫圖啊
[00:02:51.480 --> 00:02:53.000]  去搞什麼地圖啊
[00:02:53.000 --> 00:02:55.960]  搞什麼地方是阿拉伯國家啊
[00:02:55.960 --> 00:02:58.240]  然後我們就逐個國家這樣站
[00:02:58.240 --> 00:03:00.600]  搞這件事都要搞很久的嘛
[00:03:00.600 --> 00:03:01.000]  喂
[00:03:01.000 --> 00:03:02.840]  那我每天停工
[00:03:02.840 --> 00:03:03.960]  在那裡站著等
[00:03:03.960 --> 00:03:05.280]  可以了嗎?
[00:03:05.280 --> 00:03:06.040]  這樣的嘛
[00:03:06.040 --> 00:03:06.640]  是不是?
[00:03:06.640 --> 00:03:07.160]  喂
[00:03:07.160 --> 00:03:08.040]  當然
[00:03:08.040 --> 00:03:08.720]  怎樣?
[00:03:08.720 --> 00:03:09.680]  找事做啦
[00:03:09.680 --> 00:03:10.240]  是不是?
[00:03:10.240 --> 00:03:11.960]  我就是這樣
[00:03:11.960 --> 00:03:13.440]  我的脾性就是這樣
[00:03:13.440 --> 00:03:14.920]  不一定你要學我的
[00:03:14.920 --> 00:03:16.920]  不過有我這群人都挺好的
[00:03:16.920 --> 00:03:17.400]  是不是?
[00:03:17.400 --> 00:03:19.360]  還有有你這群人都挺好的
[00:03:19.360 --> 00:03:22.640]  你和旁邊的人有誰都好
[00:03:22.640 --> 00:03:23.160]  是不是?
[00:03:23.160 --> 00:03:24.520]  有誰都是好的
[00:03:24.520 --> 00:03:25.800]  因為個個不一樣嘛
[00:03:25.800 --> 00:03:26.600]  對不對?
[00:03:26.600 --> 00:03:28.240]  那我做的是什麼?
[00:03:28.240 --> 00:03:28.400]  喂
[00:03:28.400 --> 00:03:29.400]  不要等啦
[00:03:29.400 --> 00:03:29.560]  喂
[00:03:29.560 --> 00:03:31.440]  那麼多人開工了
[00:03:31.440 --> 00:03:32.240]  那怎樣開啊?
[00:03:32.240 --> 00:03:32.640]  喂
[00:03:32.640 --> 00:03:35.680]  人家說上帝知道他叫我們站的嘛
[00:03:35.680 --> 00:03:37.240]  他知道什麼重要嘛
[00:03:37.240 --> 00:03:37.840]  是不是?
[00:03:37.840 --> 00:03:40.080]  我需要看著地圖才來站嗎?
[00:03:40.080 --> 00:03:42.040]  我需要得到資料才來站嗎?
[00:03:42.040 --> 00:03:44.240]  我是相信這些的
[00:03:44.240 --> 00:03:46.040]  我相信什麼都不知道都可以站的
[00:03:46.040 --> 00:03:47.040]  行不行?
[00:03:47.040 --> 00:03:48.720]  你說這麼奇怪的
[00:03:48.720 --> 00:03:49.120]  是不是?
[00:03:49.120 --> 00:03:50.200]  很多人經常問我
[00:03:50.200 --> 00:03:51.640]  你什麼時代圖啊?
[00:03:51.640 --> 00:03:53.480]  我問一下主
[00:03:53.480 --> 00:03:54.960]  不是問你好一點
[00:03:54.960 --> 00:03:56.760]  問主好一點
[00:03:56.760 --> 00:03:57.400]  你明白嗎?
[00:03:57.400 --> 00:04:00.720]  我告訴你的東西可能是不需要站的
[00:04:00.720 --> 00:04:03.480]  我需要站的東西是連我自己都不知道的
[00:04:03.480 --> 00:04:04.880]  站不站啊?
[00:04:04.880 --> 00:04:05.800]  那你現在和旁邊的人說
[00:04:05.800 --> 00:04:07.320]  怪不得經常都站不中
[00:04:07.320 --> 00:04:09.800]  (笑聲)
[00:04:09.800 --> 00:04:10.400]  是不是?
[00:04:10.400 --> 00:04:11.400]  就是站就站了
[00:04:11.400 --> 00:04:12.400]  不過不中啊
[00:04:12.400 --> 00:04:13.160]  你明白嗎?
[00:04:13.160 --> 00:04:15.360]  就是因為你按你自己的意思站嘛
[00:04:15.360 --> 00:04:16.800]  所以我說不要管那麼多啦
[00:04:16.800 --> 00:04:19.280]  現在對著電視機站啊
[00:04:19.280 --> 00:04:20.200]  是不是?
[00:04:20.200 --> 00:04:20.920]  嘩!
[00:04:20.920 --> 00:04:21.920]  真厲害啊
[00:04:21.920 --> 00:04:23.520]  我試過在殷光堂說
[00:04:23.520 --> 00:04:24.120]  嘩!
[00:04:24.120 --> 00:04:25.320]  我真的走過去
[00:04:25.320 --> 00:04:27.720]  按著他的樣子來祈禱啊
[00:04:27.720 --> 00:04:29.400]  就是有個屬靈的兒子馬上
[00:04:29.400 --> 00:04:32.960]  那我要不要轉個64吋的電視給你啊?
[00:04:32.960 --> 00:04:33.800]  我說為什麼啊?
[00:04:33.800 --> 00:04:36.840]  他說讓你兩隻手可以放在他的臉上嘛
[00:04:36.840 --> 00:04:37.680]  (笑聲)
[00:04:37.680 --> 00:04:39.640]  我懷疑都挺好的
[00:04:39.640 --> 00:04:40.160]  是不是?
[00:04:40.160 --> 00:04:41.000]  就是大一點是不是?
[00:04:41.000 --> 00:04:42.560]  你可以放在他的臉上
[00:04:42.560 --> 00:04:44.040]  我真的這樣站的
[00:04:44.040 --> 00:04:44.840]  真的這樣站
[00:04:44.840 --> 00:04:47.080]  我覺得就是那段時間
[00:04:47.080 --> 00:04:49.680]  我們不知道什麼路怎麼站的時候
[00:04:49.680 --> 00:04:51.880]  站到整個非洲爆的時候
[00:04:51.880 --> 00:04:53.120]  我們就站著了
[00:04:53.120 --> 00:04:54.880]  你覺得精不精彩啊?
[00:04:54.880 --> 00:04:56.480]  所以其實呢
[00:04:56.480 --> 00:04:59.440]  那個茉莉花革命
[00:04:59.440 --> 00:05:00.720]  是不是?
[00:05:00.720 --> 00:05:01.520]  就是
[00:05:01.520 --> 00:05:03.120]  這麼短的時間就停了
[00:05:03.120 --> 00:05:05.640]  你有份的
[00:05:05.640 --> 00:05:06.680]  卡達菲死了
[00:05:06.680 --> 00:05:08.880]  你有份的
[00:05:08.880 --> 00:05:09.880]  你明不明白啊?
[00:05:09.880 --> 00:05:11.160]  你有份的
[00:05:11.160 --> 00:05:12.600]  因為我們不停地站
[00:05:12.600 --> 00:05:14.320]  我那時候記得教你們站了
[00:05:14.320 --> 00:05:17.360]  「主!我不同意他!我同意你!」
[00:05:17.360 --> 00:05:19.080]  你記不記得?
[00:05:19.080 --> 00:05:20.840]  嘩!真是
[00:05:20.840 --> 00:05:23.040]  其實我真的沒話好說
[00:05:23.040 --> 00:05:25.320]  我都不知道什麼是對什麼是錯
[00:05:25.320 --> 00:05:26.040]  是不是?
[00:05:26.040 --> 00:05:29.280]  就是我給意見下去就死得人多了
[00:05:29.280 --> 00:05:29.880]  是不是?
[00:05:29.880 --> 00:05:30.800]  我只是說
[00:05:30.800 --> 00:05:32.240]  嘩!這個這麼殘酷的局面
[00:05:32.240 --> 00:05:33.560]  我不同意
[00:05:33.560 --> 00:05:34.600]  那我就同意誰啊?
[00:05:34.600 --> 00:05:35.920]  我同意主你啊
[00:05:35.920 --> 00:05:36.680]  嘩!同意主你
[00:05:36.680 --> 00:05:38.600]  你會不會做奇妙的事啊?
[00:05:38.600 --> 00:05:41.280]  嘩!你可不可以對著你的惡劣環境這樣說
[00:05:41.280 --> 00:05:43.960]  「主!我不同意這個環境!我同意你!」
[00:05:43.960 --> 00:05:47.360]  等更惡劣的來到你啊
[00:05:47.360 --> 00:05:49.040]  你有沒有這樣想過啊?
[00:05:49.040 --> 00:05:50.160]  你有沒有這樣想過啊?
[00:05:50.160 --> 00:05:51.920]  主說對了!你其實是對的
[00:05:51.920 --> 00:05:53.280]  因為現在這麼惡劣的環境
[00:05:53.280 --> 00:05:54.320]  都逼不了你悔改
[00:05:54.320 --> 00:05:56.960]  要更惡劣
[00:05:56.960 --> 00:06:00.000]  所以現在逼到你就是來同意我了
[00:06:00.000 --> 00:06:00.560]  這樣
[00:06:00.560 --> 00:06:01.400]  很好啊
[00:06:01.400 --> 00:06:04.200]  因為你真的不知道那個屬靈的元素
[00:06:04.200 --> 00:06:06.240]  是怎麼樣爆發的
[00:06:06.240 --> 00:06:09.280]  所以我們12月去埃及
[00:06:09.280 --> 00:06:10.880]  我猜
[00:06:10.880 --> 00:06:13.920]  將會有不可思議的事發生
[00:06:13.920 --> 00:06:16.240]  因為連不哭的馬牧師
[00:06:16.240 --> 00:06:17.640]  前幾天已經哭了
[00:06:17.640 --> 00:06:19.360]  哭到發瘋似的
[00:06:19.360 --> 00:06:20.400]  在埃及
[00:06:20.400 --> 00:06:23.200]  他預備我們可以去聚會
[00:06:23.200 --> 00:06:24.600]  他不太哭
[00:06:24.600 --> 00:06:26.280]  他是個快樂的人
[00:06:26.280 --> 00:06:28.480]  哭得四周的人
[00:06:28.480 --> 00:06:29.560]  我看到那張東西
[00:06:29.560 --> 00:06:31.600]  很多人遞紙巾給他
[00:06:31.600 --> 00:06:33.240]  很多人為他祈禱
[00:06:33.240 --> 00:06:36.040]  他當然進入渠道裡了
[00:06:36.040 --> 00:06:38.040]  嘩!感謝主啊
[00:06:38.040 --> 00:06:39.840]  原來香港有一份的
[00:06:39.840 --> 00:06:41.240]  因為馬牧師某程度上
[00:06:41.240 --> 00:06:43.800]  代表我們香港去預備道路
[00:06:43.800 --> 00:06:44.760]  你明白嗎?
[00:06:44.760 --> 00:06:47.000]  嘩!感謝主啊
[00:06:47.000 --> 00:06:47.840]  你知道嗎?
[00:06:47.840 --> 00:06:50.080]  埃及的弟兄姊妹告訴我
[00:06:50.080 --> 00:06:51.960]  她說11年到現在
[00:06:51.960 --> 00:06:53.880]  11年到現在
[00:06:53.880 --> 00:06:57.120]  埃及新近歸主的人數
[00:06:57.120 --> 00:07:00.040]  是超過500萬
[00:07:00.040 --> 00:07:05.040]  只是埃及哦!
[00:07:05.040 --> 00:07:07.040]  你可能不知道500萬是什麼
[00:07:07.040 --> 00:07:11.720]  所以少少掌聲我
[00:07:11.720 --> 00:07:14.600]  差不多是整個香港
[00:07:14.600 --> 00:07:16.600]  嘩!真是
[00:07:16.600 --> 00:07:19.320]  上世紀我講過
[00:07:19.320 --> 00:07:22.120]  如何向阿拉伯人傳福音
[00:07:22.120 --> 00:07:24.720]  即是你預備多少人去死
[00:07:24.720 --> 00:07:26.000]  你明白嗎?
[00:07:26.000 --> 00:07:27.560]  其實那時我要講
[00:07:27.560 --> 00:07:29.360]  其實只有祈禱
[00:07:29.360 --> 00:07:31.120]  所以那時我跟我的學生講
[00:07:31.120 --> 00:07:32.320]  我預告
[00:07:32.320 --> 00:07:35.680]  未來的佛兄是屬於什麼代禱者
[00:07:35.680 --> 00:07:37.040]  我真的這樣預告
[00:07:37.040 --> 00:07:37.960]  不過
[00:07:37.960 --> 00:07:41.000]  你說沒有死人就會有這樣的事發生
[00:07:41.000 --> 00:07:43.440]  伊拉克死了多少人
[00:07:43.440 --> 00:07:45.520]  那些是我們的弟兄姊妹
[00:07:45.520 --> 00:07:46.600]  你知道嗎?
[00:07:46.600 --> 00:07:51.600]  他們是很古老的東正教的東傳
[00:07:51.600 --> 00:07:54.800]  一個很龐大的
[00:07:54.800 --> 00:07:56.320]  一個皈順群體
[00:07:56.320 --> 00:07:58.280]  在伊拉克的北部
[00:07:58.280 --> 00:08:00.320]  侯賽因多惡劣也好
[00:08:00.320 --> 00:08:01.880]  他多回教也好
[00:08:01.880 --> 00:08:05.720]  北部絕大多數是基督徒
[00:08:05.720 --> 00:08:07.840]  我又會問
[00:08:07.840 --> 00:08:10.600]  基督徒在那裡做什麼
[00:08:10.600 --> 00:08:11.720]  你明白嗎?
[00:08:11.720 --> 00:08:18.400]  為何環境好像被惡者掣肘著呢?
[00:08:18.400 --> 00:08:19.400]  即是說
[00:08:19.400 --> 00:08:21.880]  我們的信仰有很多時候
[00:08:21.880 --> 00:08:24.040]  我們不懂得拿
[00:08:24.040 --> 00:08:24.640]  拿什麼?
[00:08:24.640 --> 00:08:27.400]  拿神應許給我們
[00:08:27.400 --> 00:08:30.480]  所以現在以色列人懂得繼續這樣拿
[00:08:30.480 --> 00:08:32.760]  嘩!一定是我們的
[00:08:32.760 --> 00:08:34.160]  是神應許給我們的
[00:08:34.160 --> 00:08:35.840]  主!給我們!
[00:08:35.840 --> 00:08:37.360]  不過他的心要改變
[00:08:37.360 --> 00:08:39.720]  他不可以排外
[00:08:39.720 --> 00:08:42.280]  他不可以排斥阿拉伯人
[00:08:42.280 --> 00:08:43.720]  為何他不能給呢?
[00:08:43.720 --> 00:08:46.600]  因為他排斥以實瑪利
[00:08:46.600 --> 00:08:47.400]  是不是?
[00:08:47.400 --> 00:08:50.000]  那現在為何會有這麼大的復興呢?
[00:08:50.000 --> 00:08:53.760]  即是下甲是埃及人
[00:08:53.760 --> 00:08:55.440]  所以大明經常說
[00:08:55.440 --> 00:08:57.240]  我不是以實瑪利
[00:08:57.240 --> 00:08:59.840]  我是以實瑪利的母親
[00:08:59.840 --> 00:09:01.520]  他經常覺得我們搞錯了
[00:09:01.520 --> 00:09:04.080]  一觸光講完阿拉伯人
[00:09:04.080 --> 00:09:05.640]  他說我是以實瑪利的母親
[00:09:05.640 --> 00:09:07.080]  我是埃及
[00:09:07.080 --> 00:09:10.200]  下甲是我們埃及的
[00:09:10.200 --> 00:09:11.320]  所以我們就說
[00:09:11.320 --> 00:09:14.240]  嘩!他和埃及和好了
[00:09:14.240 --> 00:09:19.560]  以色列又和以實瑪利的代表和好了
[00:09:19.560 --> 00:09:21.160]  嘩!你就會看見那個什麼?
[00:09:21.160 --> 00:09:22.480]  那個失地開始什麼?
[00:09:22.480 --> 00:09:23.760]  修復
[00:09:23.760 --> 00:09:25.160]  真的是這樣的
[00:09:25.160 --> 00:09:27.920]  什麼時候可以什麼?
[00:09:27.920 --> 00:09:29.360]  可以亞述
[00:09:29.360 --> 00:09:31.400]  即是現在伊拉克
[00:09:31.400 --> 00:09:31.840]  不是
[00:09:31.840 --> 00:09:33.680]  這個敘利亞
[00:09:33.680 --> 00:09:34.920]  以色列
[00:09:34.920 --> 00:09:38.040]  和埃及三角一律
[00:09:38.040 --> 00:09:41.920]  會不會是這次埃及聚集就是呢?
[00:09:41.920 --> 00:09:46.320]  嘩!我心跳得很厲害
[00:09:46.320 --> 00:09:47.400]  如果是的話
[00:09:47.400 --> 00:09:49.320]  煮回來的腳步
[00:09:49.320 --> 00:09:50.600]  又近什麼?
[00:09:50.600 --> 00:09:52.440]  很多了
[00:09:52.440 --> 00:09:53.960]  你聽到會不會打冷顫?
[00:09:53.960 --> 00:09:55.160]  回來不是吧?
[00:09:55.160 --> 00:09:56.280]  說說而已吧?
[00:09:56.280 --> 00:09:57.640]  不是真的吧?
[00:09:57.640 --> 00:09:59.120]  嘩!很害怕的
[00:09:59.120 --> 00:10:00.760]  有個可愛的老姐妹
[00:10:00.760 --> 00:10:02.840]  她說煮呀!我不反對你回來
[00:10:02.840 --> 00:10:06.240]  不過等我穿好婚紗才好
[00:10:06.240 --> 00:10:09.200]  原來她心裏面還有一個上網
[00:10:09.200 --> 00:10:09.920]  她不反對
[00:10:09.920 --> 00:10:10.960]  不過我還沒穿婚紗
[00:10:10.960 --> 00:10:12.160]  所以你先不要回來
[00:10:12.160 --> 00:10:12.960]  等我穿好
[00:10:12.960 --> 00:10:17.080]  她不知道主已經預備了婚紗給她
[00:10:17.080 --> 00:10:17.880]  你明不明白?
[00:10:17.880 --> 00:10:19.000]  當我們見主的時候
[00:10:19.000 --> 00:10:20.680]  我們所有人都結婚了
[00:10:20.680 --> 00:10:21.520]  是不是?
[00:10:21.520 --> 00:10:22.040]  是不是?
[00:10:22.040 --> 00:10:23.680]  嘩!感謝主
[00:10:23.680 --> 00:10:26.280]  嘩!接下來是一個什麼日子呢?
[00:10:26.280 --> 00:10:29.480]  我覺得我們要認識這位多代的父郎
[00:10:29.480 --> 00:10:30.960]  Kame這個地
[00:10:30.960 --> 00:10:31.600]  是不是?
[00:10:31.600 --> 00:10:32.480]  是什麼?
[00:10:32.480 --> 00:10:35.640]  是神的應許要發生的
[00:10:35.640 --> 00:10:37.480]  然後世界就會不一樣
[00:10:37.480 --> 00:10:38.360]  如果不是的話
[00:10:38.360 --> 00:10:40.720]  現在的局面其實是很困難的
[00:10:40.720 --> 00:10:41.800]  很困難的
[00:10:41.800 --> 00:10:43.400]  好!我們下去吧
[00:10:43.400 --> 00:10:44.640]  那麼雅各呢
[00:10:44.640 --> 00:10:45.840]  就做了這個夢
[00:10:45.840 --> 00:10:47.120]  就驚醒了
[00:10:47.120 --> 00:10:49.680]  驚醒了他就說了一句話
[00:10:49.680 --> 00:10:53.040]  他又說「真在這裏,我竟不知道」
[00:10:53.040 --> 00:10:54.360]  什麼意思呀?
[00:10:54.360 --> 00:10:55.560]  又說「真在這裏」
[00:10:55.560 --> 00:10:58.040]  就是他有假在這裏嗎?
[00:10:58.040 --> 00:10:58.640]  是不是?
[00:10:58.640 --> 00:10:59.440]  他的意思就是說
[00:10:59.440 --> 00:11:03.960]  咦!什麼神?我去到哪裏神又去到哪裏?
[00:11:03.960 --> 00:11:06.960]  什麼神不是在我爸爸的帳篷裏嗎?
[00:11:06.960 --> 00:11:07.800]  你明白嗎?
[00:11:07.800 --> 00:11:09.800]  所謂第二代的信仰呢
[00:11:09.800 --> 00:11:11.800]  如果是爸爸媽媽指使你信的
[00:11:11.800 --> 00:11:14.280]  就是爸爸媽媽的神來的
[00:11:14.280 --> 00:11:15.120]  不是我的神
[00:11:15.120 --> 00:11:16.000]  你明白嗎?
[00:11:16.000 --> 00:11:17.520]  所以我離開了爸爸媽媽
[00:11:17.520 --> 00:11:18.320]  祂是不是在這裏?
[00:11:18.320 --> 00:11:19.400]  祂不是在這裏的
[00:11:19.400 --> 00:11:22.280]  所以教義代的困難就是在這裏
[00:11:22.280 --> 00:11:24.760]  就是他看到他爸爸媽媽
[00:11:24.760 --> 00:11:26.640]  可能是信一個宗教而已
[00:11:26.640 --> 00:11:28.520]  他沒有經歷到神
[00:11:28.520 --> 00:11:30.960]  他也看不到他的家庭怎樣經歷主
[00:11:30.960 --> 00:11:32.720]  或者他的家庭有經歷主
[00:11:32.720 --> 00:11:34.400]  不過從來沒有說過
[00:11:34.400 --> 00:11:36.720]  沒有和孩子分享過
[00:11:36.720 --> 00:11:37.840]  所以孩子就說
[00:11:37.840 --> 00:11:39.240]  「爸爸媽媽經常都是這樣」
[00:11:39.240 --> 00:11:41.000]  「禮拜日神那麼早就抄來起身」
[00:11:41.000 --> 00:11:42.360]  「快點上禮拜學呀」
[00:11:42.360 --> 00:11:43.320]  「快點上主教學呀」
[00:11:43.320 --> 00:11:44.000]  「乖呀」
[00:11:44.000 --> 00:11:44.600]  「聽話呀」
[00:11:44.600 --> 00:11:45.600]  「背了金句沒有?」
[00:11:45.600 --> 00:11:47.800]  他自己也沒有背呢
[00:11:47.800 --> 00:11:48.880]  你明白嗎?
[00:11:48.880 --> 00:11:49.480]  就是
[00:11:49.480 --> 00:11:52.400]  那你就發現那些小朋友兩樣東西就踩到你了
[00:11:52.400 --> 00:11:53.480]  你明白嗎?
[00:11:53.480 --> 00:11:54.240]  那他就說
[00:11:54.240 --> 00:11:56.120]  「這些是你的命令來的」
[00:11:56.120 --> 00:11:58.000]  不是他
[00:11:58.000 --> 00:12:01.480]  所以他不覺得神會與他同在
[00:12:01.480 --> 00:12:03.000]  「我離開我爸爸媽媽」
[00:12:03.000 --> 00:12:04.840]  「就離開所有的東西了」
[00:12:04.840 --> 00:12:05.680]  對不對?
[00:12:05.680 --> 00:12:06.760]  他現在就說
[00:12:06.760 --> 00:12:07.720]  「嘩」
[00:12:07.720 --> 00:12:09.160]  「我真的無法估計」
[00:12:09.160 --> 00:12:13.640]  「原來神竟然和我一起在這裏」
[00:12:13.640 --> 00:12:15.360]  「祂跟著我」
[00:12:15.360 --> 00:12:16.240]  「哎呀」
[00:12:16.240 --> 00:12:17.160]  「祂是誰?」
[00:12:17.160 --> 00:12:18.800]  「祂是我的神」
[00:12:18.800 --> 00:12:19.520]  對不對?
[00:12:19.520 --> 00:12:21.560]  他說「我竟然不知道」
[00:12:21.560 --> 00:12:23.720]  「祂突然間醒了」
[00:12:23.720 --> 00:12:25.600]  「這個是柏子來的」
[00:12:25.600 --> 00:12:26.920]  「你一拿開柏子」
[00:12:26.920 --> 00:12:28.600]  「你就會看清楚一些東西的」
[00:12:28.600 --> 00:12:29.720]  「突然間醒了」
[00:12:29.720 --> 00:12:32.160]  「你說一個人突然間醒了好不好?」
[00:12:32.160 --> 00:12:33.480]  「非常好」
[00:12:33.480 --> 00:12:34.600]  所以接著他就
[00:12:34.600 --> 00:12:35.560]  「懼怕」地說
[00:12:35.560 --> 00:12:36.840]  「懼怕」的意思就是
[00:12:36.840 --> 00:12:37.880]  「打爛陣」
[00:12:37.880 --> 00:12:38.560]  人呢
[00:12:38.560 --> 00:12:43.120]  打從心底裏面產生出一種敬畏
[00:12:43.120 --> 00:12:44.200]  敬畏
[00:12:44.200 --> 00:12:45.520]  就是說很敬畏
[00:12:45.520 --> 00:12:46.800]  「嘩」
[00:12:46.800 --> 00:12:48.440]  「嘩」
[00:12:48.440 --> 00:12:49.840]  「嘩」
[00:12:49.840 --> 00:12:51.600]  「就是這裏」
[00:12:51.600 --> 00:12:52.920]  「這個地方」
[00:12:52.920 --> 00:12:54.400]  「荒山野嶺」
[00:12:54.400 --> 00:12:57.240]  是多麼值得別人站起來
[00:12:57.240 --> 00:12:58.920]  「撒個冧」
[00:12:58.920 --> 00:13:00.960]  他的可畏的意思就是這樣
[00:13:00.960 --> 00:13:03.720]  就是站起來向他致敬
[00:13:03.720 --> 00:13:05.720]  就是說這個地方是聖地
[00:13:05.720 --> 00:13:07.640]  可畏的意思不是「得人驚」
[00:13:07.640 --> 00:13:08.520]  是聖地
[00:13:08.520 --> 00:13:10.600]  原來的意思就是這樣
[00:13:10.600 --> 00:13:12.640]  「不是第二個地方來的」
[00:13:12.640 --> 00:13:13.680]  「這個地方」
[00:13:13.680 --> 00:13:15.160]  「這個荒山野嶺」
[00:13:15.160 --> 00:13:16.240]  「原來是什麼?」
[00:13:16.240 --> 00:13:17.400]  「原來是」
[00:13:17.400 --> 00:13:18.360]  「神的殿」
[00:13:18.360 --> 00:13:19.000]  「天的門」
[00:13:19.000 --> 00:13:21.000]  這個是和合本的翻譯
