
[00:00:00.000 --> 00:00:02.000]  大家姐妹 平安
[00:02:34.000 --> 00:02:39.000]  因為你將真理完全的
[00:02:39.000 --> 00:02:44.000]  藉著你的話語藉著聖經啟示了給我們
[00:02:44.000 --> 00:02:49.000]  當我們戰戰兢兢打開你的話語的時候
[00:02:49.000 --> 00:02:52.000]  讓我們真的有一個謙卑的心
[00:02:52.000 --> 00:02:54.000]  一個受教的心
[00:02:54.000 --> 00:02:57.000]  一個渴求主你話語的心
[00:02:57.000 --> 00:03:03.000]  以至主你的話語不是單單進入我們的腦袋
[00:03:03.000 --> 00:03:10.000]  而是進入我們的心裏去更新去改變我們的生命
[00:03:10.000 --> 00:03:12.000]  多謝你聽我們的祈禱
[00:03:12.000 --> 00:03:15.000]  奉耶穌基督成名祈求
[00:03:15.000 --> 00:03:17.000]  阿們
[00:03:17.000 --> 00:03:19.000]  如果我問你
[00:03:19.000 --> 00:03:23.000]  教會有什麼獨特的訊息給這個世界
[00:03:23.000 --> 00:03:28.000]  是其他的群體沒有的呢?
[00:03:28.000 --> 00:03:31.000]  我相信你會回答
[00:03:31.000 --> 00:03:34.000]  福音的真理
[00:03:34.000 --> 00:03:36.000]  那我就會再問
[00:03:36.000 --> 00:03:38.000]  對你來說
[00:03:38.000 --> 00:03:43.000]  福音真理究竟是什麼呢?
[00:03:43.000 --> 00:03:45.000]  可能有人就說
[00:03:45.000 --> 00:03:48.000]  我從小回教會都是這樣說的
[00:03:48.000 --> 00:03:51.000]  福音就是好消息
[00:03:51.000 --> 00:03:53.000]  為什麼是好消息呢?
[00:03:53.000 --> 00:03:59.000]  因為人的罪直著得著福音
[00:03:59.000 --> 00:04:01.000]  是能夠得到赦免
[00:04:01.000 --> 00:04:05.000]  還有我們可以從永死
[00:04:05.000 --> 00:04:10.000]  因著福音的緣故進入永生
[00:04:10.000 --> 00:04:14.000]  這些答案都是非常之好的
[00:04:14.000 --> 00:04:16.000]  但我們也都明白
[00:04:16.000 --> 00:04:20.000]  福音真理是深奧的
[00:04:20.000 --> 00:04:23.000]  是複雜的
[00:04:23.000 --> 00:04:26.000]  保羅他在提摩太前書一章十五節
[00:04:26.000 --> 00:04:29.000]  他說:基督耶穌降世
[00:04:29.000 --> 00:04:31.000]  為要拯救罪人
[00:04:31.000 --> 00:04:33.000]  這話是可信的
[00:04:33.000 --> 00:04:35.000]  是十分可佩服的
[00:04:35.000 --> 00:04:37.000]  在罪人中
[00:04:37.000 --> 00:04:41.000]  我是個罪魁
[00:04:41.000 --> 00:04:43.000]  在教穆書信裏面
[00:04:43.000 --> 00:04:48.000]  保羅有五句可信的話
[00:04:48.000 --> 00:04:51.000]  而這一句就是第一句
[00:04:51.000 --> 00:04:53.000]  這句可信的話
[00:04:53.000 --> 00:05:00.000]  可以說是福音一個簡潔的核心
[00:05:00.000 --> 00:05:03.000]  因為他提到人的罪
[00:05:03.000 --> 00:05:05.000]  上帝的救贖
[00:05:05.000 --> 00:05:08.000]  耶穌基督度成肉身
[00:05:08.000 --> 00:05:11.000]  還有提到信心
[00:05:11.000 --> 00:05:17.000]  斯特德穆斯當他演繹這節經文的時候
[00:05:17.000 --> 00:05:20.000]  他就這樣形容福音
[00:05:20.000 --> 00:05:24.000]  他說:福音是真確的
[00:05:24.000 --> 00:05:26.000]  是可以信賴的
[00:05:26.000 --> 00:05:28.000]  是為萬民預備的
[00:05:28.000 --> 00:05:32.000]  是關乎基督和他的救贖工作的
[00:05:32.000 --> 00:05:35.000]  福音亦都是每一個人
[00:05:35.000 --> 00:05:41.000]  必須自己親自去領受的
[00:05:41.000 --> 00:05:44.000]  福音不單止可信
[00:05:44.000 --> 00:05:48.000]  亦都是十分可佩服
[00:05:48.000 --> 00:05:50.000]  為什麼呢
[00:05:50.000 --> 00:05:54.000]  因為他見證著上帝赦罪的大能
[00:05:54.000 --> 00:05:56.000]  上帝同在的大能
[00:05:56.000 --> 00:06:02.000]  和上帝轉化生命的大能
[00:06:02.000 --> 00:06:06.000]  有一個城市轉化的推動者
[00:06:06.000 --> 00:06:10.000]  馬克比亞博士
[00:06:10.000 --> 00:06:13.000]  他寫了一本書
[00:06:13.000 --> 00:06:17.000]  叫做《A Disruptive Gospel》
[00:06:17.000 --> 00:06:20.000]  還沒有中文翻譯
[00:06:20.000 --> 00:06:22.000]  裡面他講到
[00:06:22.000 --> 00:06:27.000]  福音是會擾亂人的生命
[00:06:27.000 --> 00:06:31.000]  不過這個擾亂人的生命不是負面的
[00:06:31.000 --> 00:06:33.000]  所以不是在破壞
[00:06:33.000 --> 00:06:36.000]  而是正面的
[00:06:36.000 --> 00:06:41.000]  因為如果福音真的有轉化生命的能力的話
[00:06:41.000 --> 00:06:45.000]  它自然就會衝擊人的生命
[00:06:45.000 --> 00:06:48.000]  擾亂人的生命
[00:06:48.000 --> 00:06:50.000]  他用了一個例子
[00:06:50.000 --> 00:06:54.000]  他說在過去二十多年
[00:06:54.000 --> 00:06:57.000]  在紐約這個城市
[00:06:57.000 --> 00:06:59.000]  有很多人的生命
[00:06:59.000 --> 00:07:05.000]  就是被福音擾亂了
[00:07:05.000 --> 00:07:09.000]  他們的生命被福音改變了
[00:07:09.000 --> 00:07:12.000]  紐約在過去二十多年
[00:07:12.000 --> 00:07:16.000]  教會的人激增
[00:07:16.000 --> 00:07:18.000]  由百分之一
[00:07:18.000 --> 00:07:20.000]  人口的百分之一
[00:07:20.000 --> 00:07:23.000]  增加到百分之五
[00:07:23.000 --> 00:07:26.000]  但是這班轉化城市的領袖
[00:07:26.000 --> 00:07:28.000]  他們不滿足
[00:07:28.000 --> 00:07:31.000]  他們的意象是重大的
[00:07:31.000 --> 00:07:34.000]  他們要在未來的十年
[00:07:34.000 --> 00:07:43.000]  將教會的人口增加到百分之十五
[00:07:43.000 --> 00:07:47.000]  而紐約這個城市也成為
[00:07:47.000 --> 00:07:53.000]  城市轉化運動的一個模範
[00:07:53.000 --> 00:07:56.000]  保羅是用他自己的生命
[00:07:56.000 --> 00:08:01.000]  去見證福音轉化生命的大能
[00:08:01.000 --> 00:08:05.000]  他說:我從前是褻瀆神的
[00:08:05.000 --> 00:08:08.000]  是逼迫人、舞蔓人的
[00:08:08.000 --> 00:08:13.000]  然而我還夢了憐憫
[00:08:13.000 --> 00:08:20.000]  因我是不信、不明白的時候而作的
[00:08:20.000 --> 00:08:22.000]  我相信大家都記得
[00:08:22.000 --> 00:08:26.000]  《史道行傳》九章的記載
[00:08:26.000 --> 00:08:31.000]  保羅在去大馬式的路上
[00:08:31.000 --> 00:08:33.000]  怎樣遇到耶穌
[00:08:33.000 --> 00:08:36.000]  之後生命怎樣完全扭轉
[00:08:36.000 --> 00:08:44.000]  並且他領受了作外邦人使徒的照明
[00:08:44.000 --> 00:08:48.000]  保羅信耶穌之前是怎樣的呢?
[00:08:48.000 --> 00:08:52.000]  他用了三個字去形容他自己
[00:08:52.000 --> 00:08:55.000]  他是褻瀆神的、逼迫人的
[00:08:55.000 --> 00:08:57.000]  和舞蔓人的
[00:08:57.000 --> 00:09:04.000]  褻瀆就是用言語去攻擊耶穌
[00:09:04.000 --> 00:09:08.000]  逼迫就是一個行動
[00:09:08.000 --> 00:09:11.000]  我們都知道保羅是去
[00:09:11.000 --> 00:09:12.000]  那時候他叫掃羅
[00:09:12.000 --> 00:09:15.000]  他是去抓那些基督徒
[00:09:15.000 --> 00:09:21.000]  將他們收監甚至殺死他們
[00:09:21.000 --> 00:09:28.000]  而舞蔓就是在侮辱、貶低其他人
[00:09:28.000 --> 00:09:31.000]  並且以此為樂
[00:09:31.000 --> 00:09:35.000]  那個人是很享受怎樣去侮辱人
[00:09:35.000 --> 00:09:40.000]  很享受怎樣去貶低人
[00:09:40.000 --> 00:09:44.000]  保羅他逼迫教會
[00:09:44.000 --> 00:09:46.000]  但是他卻不知道
[00:09:46.000 --> 00:09:48.000]  在那個時候他卻不知道
[00:09:48.000 --> 00:09:53.000]  其實他是在逼迫耶穌
[00:09:53.000 --> 00:09:56.000]  我們在《士徒行傳》九章四節
[00:09:56.000 --> 00:09:59.000]  看到耶穌對他說
[00:09:59.000 --> 00:10:05.000]  「掃羅,掃羅,你為什麼逼迫我?」
[00:10:05.000 --> 00:10:11.000]  逼迫教會就是逼迫耶穌
[00:10:11.000 --> 00:10:16.000]  我相信當保羅用這三個字去形容他
[00:10:16.000 --> 00:10:20.000]  信主之前的他是怎樣的時候
[00:10:20.000 --> 00:10:23.000]  可能他想表達的
[00:10:23.000 --> 00:10:28.000]  就是從言語上的邪惡
[00:10:28.000 --> 00:10:31.000]  褻瀆就是言語上的
[00:10:31.000 --> 00:10:35.000]  逐漸加強變成了行為
[00:10:35.000 --> 00:10:37.000]  逼迫是一個行為
[00:10:37.000 --> 00:10:39.000]  然後再加強
[00:10:39.000 --> 00:10:43.000]  就變成了思想中那種邪惡
[00:10:43.000 --> 00:10:46.000]  因為是很享受怎樣去侮辱人
[00:10:46.000 --> 00:10:50.000]  很享受怎樣去貶低人
[00:10:50.000 --> 00:10:52.000]  弟兄姊妹
[00:10:52.000 --> 00:10:55.000]  如果信主前的你
[00:10:55.000 --> 00:11:00.000]  是好像保羅那樣去逼迫耶穌的話
[00:11:00.000 --> 00:11:04.000]  那我希望信主後的你
[00:11:04.000 --> 00:11:11.000]  是能夠好像保羅一樣那麼愛耶穌
[00:11:11.000 --> 00:11:14.000]  我希望你能夠記得
[00:11:14.000 --> 00:11:20.000]  保羅在提摩泰前書一章五節所說的話
[00:11:20.000 --> 00:11:26.000]  他說命令的總歸就是什麼?
[00:11:26.000 --> 00:11:30.000]  命令的總歸就是愛
[00:11:30.000 --> 00:11:33.000]  如果你的言語、你的行為、你的思想
[00:11:33.000 --> 00:11:36.000]  不是有愛在裡面的時候
[00:11:36.000 --> 00:11:39.000]  你就需要檢視你自己
[00:11:39.000 --> 00:11:42.000]  你就需要警惕
[00:11:42.000 --> 00:11:46.000]  請問今天你的生命
[00:11:46.000 --> 00:11:53.000]  又是不是見證著福音的大能呢?
[00:11:53.000 --> 00:11:55.000]  如果你上過浸禮班
[00:11:55.000 --> 00:11:59.000]  你就會寫過德教的見證
[00:11:59.000 --> 00:12:02.000]  而保羅他見證的模式
[00:12:02.000 --> 00:12:10.000]  也是很多教會普遍採用的德教見證的模式
[00:12:10.000 --> 00:12:15.000]  就是說信主之前我是一個怎樣的人
[00:12:15.000 --> 00:12:17.000]  我怎樣遇到耶穌
[00:12:17.000 --> 00:12:19.000]  我怎樣去相信祂
[00:12:19.000 --> 00:12:21.000]  然後信了耶穌
[00:12:21.000 --> 00:12:26.000]  我又是成為一個怎樣的人
[00:12:26.000 --> 00:12:31.000]  一個在我們教會四年前受浸的弟兄
[00:12:31.000 --> 00:12:34.000]  和我分享他的見證
[00:12:34.000 --> 00:12:38.000]  他說他自小就不信有神
[00:12:38.000 --> 00:12:42.000]  他認定人死是如燈滅
[00:12:42.000 --> 00:12:44.000]  在他十五六歲的時候
[00:12:44.000 --> 00:12:50.000]  他的姐姐就成為他家裡第一個的基督徒
[00:12:50.000 --> 00:12:52.000]  當時他真的很不明白
[00:12:52.000 --> 00:12:56.000]  他說我姐姐讀書成績不錯
[00:12:56.000 --> 00:12:59.000]  什麼時候變得這麼迷信
[00:12:59.000 --> 00:13:02.000]  跑去信耶穌了
[00:13:02.000 --> 00:13:05.000]  他姐姐邀請他回報道會
[00:13:05.000 --> 00:13:08.000]  他就一口拒絕
[00:13:08.000 --> 00:13:12.000]  當他進入社會工作之後
[00:13:12.000 --> 00:13:17.000]  他最好交情的那些同事都不是基督徒
[00:13:17.000 --> 00:13:22.000]  他們一輩子就故意去戲弄那些基督徒
[00:13:22.000 --> 00:13:26.000]  拿他們信的神來開玩笑
[00:13:26.000 --> 00:13:29.000]  他們會約那些基督徒同事
[00:13:29.000 --> 00:13:31.000]  約他們一起打麻將
[00:13:31.000 --> 00:13:33.000]  一起買六合彩
[00:13:33.000 --> 00:13:37.000]  又假意和他們討論信仰
[00:13:37.000 --> 00:13:42.000]  靠著人多勢眾就強詞奪理
[00:13:42.000 --> 00:13:46.000]  討論就變成了謾罵
[00:13:46.000 --> 00:13:53.000]  那個弟兄說那些基督徒同事根本就不是他的對手
[00:13:53.000 --> 00:14:00.000]  弟兄移民後就在他姐姐和姐夫的家裡住
[00:14:00.000 --> 00:14:02.000]  他姐姐和姐夫是信了耶穌的
[00:14:02.000 --> 00:14:10.000]  所以他家裡有很多基督教的擺設、金具、屬靈書籍等等
[00:14:10.000 --> 00:14:13.000]  弟兄一開始進去住的時候
[00:14:13.000 --> 00:14:16.000]  覺得渾身不自在
[00:14:16.000 --> 00:14:24.000]  但是就在那個時候聖靈就開始在他的心裡動弓
[00:14:24.000 --> 00:14:30.000]  最後他自己都信了耶穌
[00:14:30.000 --> 00:14:34.000]  他在我們教會受浸之後就加入小組
[00:14:34.000 --> 00:14:38.000]  他說他記得第一次開組的時候
[00:14:38.000 --> 00:14:45.000]  他就想到自己過往那種狂妄自大
[00:14:45.000 --> 00:14:51.000]  怎樣去嘲弄、去逼迫那些基督徒的同事
[00:14:51.000 --> 00:14:54.000]  他心裡很懊悔
[00:14:54.000 --> 00:14:57.000]  他對自己說
[00:14:57.000 --> 00:15:04.000]  我不奢望對小組有什麼貢獻
[00:15:04.000 --> 00:15:14.000]  我只希望我不會成為小組裡一條寄生蟲
[00:15:14.000 --> 00:15:16.000]  因為他知道自己的不足
[00:15:16.000 --> 00:15:21.000]  所以遇到有合適的侍奉崗位的時候
[00:15:21.000 --> 00:15:24.000]  他都會參與,他都會珍惜
[00:15:24.000 --> 00:15:27.000]  現在四年之後
[00:15:27.000 --> 00:15:30.000]  他已經答應做建筑組長
[00:15:30.000 --> 00:15:36.000]  他參與御茶,並且他大茶經
[00:15:36.000 --> 00:15:42.000]  這位弟兄從嘲弄基督徒變為自己成為基督徒
[00:15:42.000 --> 00:15:44.000]  從火鐘心變為謙卑
[00:15:44.000 --> 00:15:46.000]  從打麻將買六合彩
[00:15:46.000 --> 00:15:50.000]  變成小組在教會裡侍奉
[00:15:50.000 --> 00:15:54.000]  他的生命完全扭轉過來
[00:15:54.000 --> 00:15:58.000]  他說感謝主
[00:15:58.000 --> 00:16:05.000]  祂喚醒我這個無知自大的人
[00:16:05.000 --> 00:16:14.000]  他的福音就是這樣改變了他的生命
[00:16:14.000 --> 00:16:16.000]  從保羅的見證
[00:16:16.000 --> 00:16:20.000]  我們可以學到什麼功課呢?
[00:16:20.000 --> 00:16:27.000]  相信我們可以學一個三重毀身的功課
[00:16:27.000 --> 00:16:31.000]  第一重的毀身就是對耶穌的毀身
[00:16:31.000 --> 00:16:33.000]  怎樣對耶穌毀身呢?
[00:16:33.000 --> 00:16:35.000]  因此在頭腦裡相信
[00:16:35.000 --> 00:16:40.000]  並且跟隨和效法祂
[00:16:40.000 --> 00:16:46.000]  第二重的毀身就是毀身於教會
[00:16:46.000 --> 00:16:49.000]  耶穌是教會的頭
[00:16:49.000 --> 00:16:53.000]  教會是耶穌的身體
[00:16:53.000 --> 00:16:55.000]  是不能夠分開的
[00:16:55.000 --> 00:17:00.000]  毀身於耶穌就是毀身於教會
[00:17:00.000 --> 00:17:08.000]  當阿拿尼亞按手在訴羅身上的時候
[00:17:08.000 --> 00:17:10.000]  祂說了幾個字
[00:17:10.000 --> 00:17:14.000]  祂說兄弟訴羅
[00:17:14.000 --> 00:17:18.000]  一個教會最大的敵人
[00:17:18.000 --> 00:17:24.000]  就成為教會裡的一份子
[00:17:24.000 --> 00:17:32.000]  第三重的毀身就是毀身於耶穌的使命
[00:17:32.000 --> 00:17:35.000]  在《使徒行傳》九章十五節
[00:17:35.000 --> 00:17:39.000]  或者我們一起讀出這節經文
[00:17:54.000 --> 00:17:57.000]  羅的一生就是領受了
[00:17:57.000 --> 00:18:02.000]  這個作愛幫人使徒的這個召命
[00:18:02.000 --> 00:18:07.000]  他一生就是為這個召命而活
[00:18:07.000 --> 00:18:11.000]  三重的毀身是對耶穌的毀身
[00:18:11.000 --> 00:18:13.000]  對教會的毀身
[00:18:13.000 --> 00:18:16.000]  和對使命的毀身
[00:18:16.000 --> 00:18:21.000]  耶穌在升天之前是頒佈了大使命
[00:18:21.000 --> 00:18:26.000]  使萬民作祂的門徒
[00:18:26.000 --> 00:18:32.000]  我們都要毀身在這個大使命當中
[00:18:32.000 --> 00:18:34.000]  這也是我們教會
[00:18:34.000 --> 00:18:38.000]  為什麼在過去這幾年裡
[00:18:38.000 --> 00:18:47.000]  特別強調要銳意塑造門徒的原因
[00:18:47.000 --> 00:18:52.000]  今年是曾錦帆牧師將IDMC
[00:18:52.000 --> 00:18:55.000]  IDMC就是銳意門訓研討會
[00:18:55.000 --> 00:19:00.000]  帶來香港的第四年
[00:19:00.000 --> 00:19:02.000]  第一年在城鎮
[00:19:02.000 --> 00:19:04.000]  接著在恩福
[00:19:04.000 --> 00:19:07.000]  現在第四年已經去到基博了
[00:19:07.000 --> 00:19:10.000]  機場的亞洲博覽會
[00:19:10.000 --> 00:19:11.000]  為什麼
[00:19:11.000 --> 00:19:15.000]  因為越來越多人想參加
[00:19:15.000 --> 00:19:23.000]  越來越多人願意毀身在大使命當中
[00:19:23.000 --> 00:19:28.000]  今年的主題就是進入聖賢
[00:19:28.000 --> 00:19:31.000]  Getting into the world
[00:19:31.000 --> 00:19:33.000]  陳俊義傳道
[00:19:33.000 --> 00:19:35.000]  李素鳳傳道
[00:19:35.000 --> 00:19:37.000]  賴偉業傳道
[00:19:37.000 --> 00:19:40.000]  將會帶領一班弟兄姊妹
[00:19:40.000 --> 00:19:47.000]  去參加今年11月香港的IDMC
[00:19:47.000 --> 00:19:50.000]  雖然在香港是第四年
[00:19:50.000 --> 00:19:57.000]  但是在新加坡IDMC已經超過20年了
[00:19:57.000 --> 00:19:59.000]  所以這個題目
[00:19:59.000 --> 00:20:03.000]  我自己在新加坡都參與過
[00:20:03.000 --> 00:20:07.000]  我大致上知道曾錦帆牧師會說什麼
[00:20:07.000 --> 00:20:12.000]  當然他也會不斷的修改和更新
[00:20:12.000 --> 00:20:16.000]  進入聖賢
[00:20:16.000 --> 00:20:21.000]  就是幫助弟兄姊妹幫助門徒
[00:20:21.000 --> 00:20:27.000]  去培養出讀聖經讀神的話
[00:20:27.000 --> 00:20:29.000]  一種態度
[00:20:29.000 --> 00:20:31.000]  這種態度
[00:20:31.000 --> 00:20:38.000]  包括三個用D字開始的字
[00:20:38.000 --> 00:20:44.000]  Delight, Devotion 和 Discipline
[00:20:44.000 --> 00:20:48.000]  作主門徒我們是喜悅神的話
[00:20:48.000 --> 00:20:52.000]  作主門徒我們是要對神的話忠誠
[00:20:52.000 --> 00:20:55.000]  忠誠就不單止是頭腦的相信
[00:20:55.000 --> 00:20:58.000]  並且在我們的生命裏面活出來
[00:20:58.000 --> 00:21:08.000]  作主門徒我們就要有紀律有規律的去研讀神的話
[00:21:08.000 --> 00:21:12.000]  我們認識曾錦帆牧師都知道
[00:21:12.000 --> 00:21:17.000]  他能夠將一些很複雜的東西簡化
[00:21:17.000 --> 00:21:20.000]  並且他用一種表達方式
[00:21:20.000 --> 00:21:25.000]  能夠讓人會記得
[00:21:25.000 --> 00:21:30.000]  我參加他進入聖賢的研討會
[00:21:30.000 --> 00:21:39.000]  我真的記得他怎樣表達讀聖經的態度
[00:21:39.000 --> 00:21:49.000]  讀聖經是會從「吓」去到「嗯」
[00:21:49.000 --> 00:21:55.000]  再去到「啊哈」最後就是「嘩」
[00:21:55.000 --> 00:21:57.000]  「你試過未?」
[00:21:57.000 --> 00:22:00.000]  「你試過打一本聖經?」
[00:22:00.000 --> 00:22:03.000]  「吓?講乜嘢呀究竟?」
[00:22:03.000 --> 00:22:08.000]  去到「嗯」我都開始明白他講甚麼了
[00:22:08.000 --> 00:22:11.000]  然後就「嘩」突然之間聖靈引導你
[00:22:11.000 --> 00:22:16.000]  「啊哈」原來是講這件事的
[00:22:16.000 --> 00:22:22.000]  到最後聖靈真的讓你不單止明白
[00:22:22.000 --> 00:22:25.000]  更加從你的生命裏面
[00:22:25.000 --> 00:22:27.000]  你應用出來
[00:22:27.000 --> 00:22:29.000]  從其他人的生命見證
[00:22:29.000 --> 00:22:37.000]  你看到「嘩」原來神的話是這麼精彩的
[00:22:37.000 --> 00:22:39.000]  我鼓勵大家
[00:22:39.000 --> 00:22:47.000]  你可以去參加今年11月在基博的IDMC
[00:22:47.000 --> 00:22:50.000]  上網報名就可以了
[00:22:50.000 --> 00:22:52.000]  但如果你真的想參加
[00:22:52.000 --> 00:22:57.000]  我都希望你通知我們三位傳道人
[00:22:57.000 --> 00:23:08.000]  我們一起去領受「毀身於大使命」這個議長
[00:23:08.000 --> 00:23:12.000]  接著保羅就在16節那裏他這樣講
[00:23:12.000 --> 00:23:14.000]  請大家一起讀出
[00:23:14.000 --> 00:23:17.000]  然而我夢了憐憫
[00:23:17.000 --> 00:23:22.000]  是因耶穌基督要在我這罪魁身上
[00:23:22.000 --> 00:23:25.000]  顯明他一切的忍耐
[00:23:25.000 --> 00:23:31.000]  給後來信他得永生的人作榜樣
[00:23:31.000 --> 00:23:35.000]  上個星期劉牧師對於「因為憐憫」
[00:23:35.000 --> 00:23:38.000]  作出很好的演繹
[00:23:38.000 --> 00:23:40.000]  我不再在這裏重複
[00:23:40.000 --> 00:23:44.000]  我只是想加多一句
[00:23:44.000 --> 00:23:51.000]  如果你真正明白上帝的「因為」和「憐憫」
[00:23:51.000 --> 00:23:55.000]  那你就會是一個感恩的人
[00:23:55.000 --> 00:23:58.000]  如果你是一個感恩的人
[00:23:58.000 --> 00:24:01.000]  你就會有愛心
[00:24:01.000 --> 00:24:06.000]  用包容、用忍耐、用接納
[00:24:06.000 --> 00:24:10.000]  去對待其他的人
[00:24:10.000 --> 00:24:13.000]  弟兄姊妹真的很真的
[00:24:13.000 --> 00:24:17.000]  你和我都是罪人
[00:24:17.000 --> 00:24:19.000]  我們以前信耶穌之前
[00:24:19.000 --> 00:24:21.000]  我們都是骯髒
[00:24:21.000 --> 00:24:25.000]  我們都是得罪神、得罪人
[00:24:25.000 --> 00:24:32.000]  但是今天你和我都是一個蒙恩的罪人
[00:24:32.000 --> 00:24:35.000]  為什麼我們不懂得去感恩
[00:24:35.000 --> 00:24:38.000]  為什麼我們不懂得去愛其他人
[00:24:38.000 --> 00:24:39.000]  去包容其他人
[00:24:39.000 --> 00:24:45.000]  去忍耐、去接納其他人
[00:24:45.000 --> 00:24:50.000]  從第十二節的感謝
[00:24:50.000 --> 00:24:55.000]  保羅就進入第十七節的讚美
[00:24:55.000 --> 00:24:57.000]  請大家一起讀出
[00:24:57.000 --> 00:25:01.000]  但願尊貴榮耀歸納
[00:25:01.000 --> 00:25:04.000]  不能扭歪、不能看見
[00:25:04.000 --> 00:25:07.000]  永世的君王、獨一的神
[00:25:07.000 --> 00:25:09.000]  直到永永遠遠
[00:25:09.000 --> 00:25:11.000]  阿門
[00:25:11.000 --> 00:25:13.000]  歷世歷代的人
[00:25:13.000 --> 00:25:18.000]  經歷過上帝那種奇妙作為之後
[00:25:18.000 --> 00:25:21.000]  對上帝的回應
[00:25:21.000 --> 00:25:24.000]  就是從心底裏面
[00:25:24.000 --> 00:25:28.000]  不斷地向祂發出感恩和讚美
[00:25:28.000 --> 00:25:34.000]  因為這個是上帝所配得的
[00:25:34.000 --> 00:25:36.000]  在十九世紀
[00:25:36.000 --> 00:25:39.000]  巴美洲有一個宣教士
[00:25:39.000 --> 00:25:45.000]  去到一個印第安人的部落傳福音
[00:25:45.000 --> 00:25:50.000]  當那個部落的酋長聽到
[00:25:50.000 --> 00:25:55.000]  上帝偉大、全能的訊息的時候
[00:25:55.000 --> 00:25:56.000]  他的回應
[00:25:56.000 --> 00:25:59.000]  就將他手上拿著的那支杖
[00:25:59.000 --> 00:26:02.000]  是代表他的權柄的
[00:26:02.000 --> 00:26:07.000]  他將那支杖奉獻給神
[00:26:07.000 --> 00:26:09.000]  第二次
[00:26:09.000 --> 00:26:11.000]  當他聽到
[00:26:11.000 --> 00:26:16.000]  這個上帝竟然成為人的樣式
[00:26:16.000 --> 00:26:18.000]  來到這個世界
[00:26:18.000 --> 00:26:23.000]  去憐憫人、去教導人、去醫病、去趕鬼
[00:26:23.000 --> 00:26:25.000]  他的回應
[00:26:25.000 --> 00:26:29.000]  就是將他騎著的那一隻駿馬
[00:26:29.000 --> 00:26:33.000]  拿了去奉獻給神
[00:26:33.000 --> 00:26:35.000]  之後
[00:26:35.000 --> 00:26:37.000]  他又聽到
[00:26:37.000 --> 00:26:42.000]  耶穌被釘死在十字架的訊息
[00:26:42.000 --> 00:26:43.000]  死了之後
[00:26:43.000 --> 00:26:45.000]  他三日復活
[00:26:45.000 --> 00:26:47.000]  並且將來
[00:26:47.000 --> 00:26:49.000]  耶穌會再回來
[00:26:49.000 --> 00:26:52.000]  是接那些信祂的人
[00:26:52.000 --> 00:26:55.000]  去天上面
[00:26:55.000 --> 00:26:57.000]  這個酋長聽了之後
[00:26:57.000 --> 00:27:02.000]  他既感動又震驚
[00:27:02.000 --> 00:27:05.000]  他跟那個宣教士說
[00:27:05.000 --> 00:27:10.000]  我的杖已經奉獻給了神
[00:27:10.000 --> 00:27:14.000]  我的駿馬也奉獻給了神
[00:27:14.000 --> 00:27:18.000]  我再沒有其他的東西可以奉獻
