
[00:00:00.000 --> 00:00:03.560]  午安各位弟兄姊妹
[00:05:20.240 --> 00:05:22.240]  多瑪敢不敢?
[00:05:22.240 --> 00:05:26.800]  多瑪我相信你不需要再摸
[00:05:26.800 --> 00:05:31.160]  多瑪好像是一個懷疑者
[00:05:31.160 --> 00:05:32.720]  不過我覺得
[00:05:32.720 --> 00:05:34.640]  我們要多謝多瑪這個
[00:05:34.640 --> 00:05:37.000]  這麼誠實的懷疑者
[00:05:37.000 --> 00:05:41.280]  因為他讓我們知道一個很重要的事情
[00:05:41.280 --> 00:05:42.760]  就是
[00:05:42.760 --> 00:05:46.960]  耶穌基督這個復活的身體
[00:05:46.960 --> 00:05:50.720]  是還有傷痕存在的
[00:05:50.720 --> 00:05:53.240]  星期五晚
[00:05:53.240 --> 00:05:56.920]  鄧說梅教師跟我們分享了很寶貴的訊息
[00:05:56.920 --> 00:05:59.640]  人世間有苦難
[00:05:59.640 --> 00:06:05.600]  而耶穌基督來為我們親身承擔這些苦難
[00:06:05.600 --> 00:06:08.200]  多瑪這件事情
[00:06:08.200 --> 00:06:09.680]  讓我們知道
[00:06:09.680 --> 00:06:13.000]  復活的基督他的身體
[00:06:13.000 --> 00:06:16.720]  仍然有這些傷痕存在
[00:06:16.720 --> 00:06:21.240]  這些傷痕沒有因為復活而消失
[00:06:21.240 --> 00:06:22.800]  仍然存在
[00:06:22.800 --> 00:06:25.600]  不過傷痕存在
[00:06:25.600 --> 00:06:31.080]  但是耶穌這個傷口不再痛了
[00:06:31.080 --> 00:06:33.840]  所以摸的時候是不痛的
[00:06:33.840 --> 00:06:35.200]  有傷痕
[00:06:35.200 --> 00:06:38.080]  但是沒有痛苦
[00:06:38.080 --> 00:06:40.760]  人世間我們會有苦難
[00:06:40.760 --> 00:06:42.720]  苦難會帶來痛苦
[00:06:42.720 --> 00:06:44.080]  但是
[00:06:44.080 --> 00:06:47.040]  復活的基督只是讓我們知道
[00:06:47.040 --> 00:06:51.560]  苦難帶來的痛苦不是永久的
[00:06:51.560 --> 00:06:53.440]  會完結的
[00:06:53.440 --> 00:06:57.240]  復活的基督已經承擔了這一切
[00:06:57.240 --> 00:07:01.240]  羅馬書第四章二十五節也告訴我們
[00:07:01.240 --> 00:07:04.520]  耶穌被教給人
[00:07:04.520 --> 00:07:06.040]  和合本修定本就說
[00:07:06.040 --> 00:07:11.040]  耶穌被出賣是為我們的過犯去復活
[00:07:11.040 --> 00:07:13.880]  是為使我們清怡
[00:07:13.880 --> 00:07:18.640]  耶穌基督不是單單只釘在十字架上
[00:07:18.640 --> 00:07:22.080]  承擔我們的罪就完
[00:07:22.080 --> 00:07:24.880]  他還復活的
[00:07:24.880 --> 00:07:27.800]  所以他承擔罪之後
[00:07:27.800 --> 00:07:34.960]  他是復活使我們完完全全的被神接納
[00:07:34.960 --> 00:07:37.880]  所以我們得的福分
[00:07:37.880 --> 00:07:44.720]  不只是單單去到我們的過犯得到赦免就完
[00:07:44.720 --> 00:07:46.720]  我們要經歷的就是
[00:07:46.720 --> 00:07:49.920]  耶穌不單只是在十字架上的主
[00:07:49.920 --> 00:07:52.880]  他也是一位復活的主
[00:07:52.880 --> 00:07:57.040]  使我們能夠與上帝和好
[00:07:57.040 --> 00:08:00.960]  使我們得清為義
[00:08:00.960 --> 00:08:04.560]  在基督教的信仰裡面復活是很重要
[00:08:04.560 --> 00:08:07.640]  不過有時候我們都會覺得很奇怪
[00:08:07.640 --> 00:08:13.720]  為什麼福音書裡面記載耶穌的復活不是很多
[00:08:13.720 --> 00:08:16.520]  相對於記載耶穌的受難
[00:08:16.520 --> 00:08:19.160]  復活是少很多的
[00:08:19.160 --> 00:08:22.640]  就用剛才的馬可福音做例子
[00:08:22.640 --> 00:08:24.040]  馬可福音
[00:08:24.040 --> 00:08:27.400]  剛才我們看了十六章一至八節
[00:08:27.400 --> 00:08:31.440]  現在比較多的聖經學者都告訴我們
[00:08:31.440 --> 00:08:35.080]  馬可福音其實在十六章八節就完結了
[00:08:35.080 --> 00:08:38.800]  雖然看起來好像還有九節之後的經文
[00:08:38.800 --> 00:08:40.720]  因為那一段的經文
[00:08:40.720 --> 00:08:43.920]  是一些很重要的抄本都沒有的
[00:08:43.920 --> 00:08:45.880]  所以比較接納的就是
[00:08:45.880 --> 00:08:48.840]  馬可福音去到十六章第八節
[00:08:48.840 --> 00:08:51.960]  如果是十六章第八節我們就知道了
[00:08:51.960 --> 00:08:53.600]  記載耶穌復活的
[00:08:53.600 --> 00:08:57.240]  在馬可福音裡面記載了多少?
[00:08:57.240 --> 00:08:59.600]  八節經文而已
[00:08:59.600 --> 00:09:02.440]  但是記載耶穌受難
[00:09:02.440 --> 00:09:04.640]  從受難周開始
[00:09:04.640 --> 00:09:10.200]  由騎老進入耶路撒冷開始是十一章至十五章
[00:09:10.200 --> 00:09:12.480]  五章的經文就是記載
[00:09:12.480 --> 00:09:17.400]  祂那七天受難周的事情
[00:09:17.400 --> 00:09:19.600]  但是四十天復活
[00:09:19.600 --> 00:09:21.440]  就是八節的經文
[00:09:21.440 --> 00:09:22.560]  是不是很好笑?
[00:09:22.560 --> 00:09:23.560]  相對於受難周
[00:09:23.560 --> 00:09:30.400]  就算只是說耶穌在被釘十字架之前
[00:09:30.400 --> 00:09:33.120]  那一段時間那十二個小時
[00:09:33.120 --> 00:09:36.840]  其實福音書裡面記載這十二個小時是非常的詳細
[00:09:36.840 --> 00:09:42.280]  馬可福音都用了一張多的篇幅來記載
[00:09:42.280 --> 00:09:45.000]  復活就相對是少
[00:09:45.000 --> 00:09:47.480]  福音書裡面都是這樣
[00:09:47.480 --> 00:09:49.920]  而且我們看到耶穌復活之後
[00:09:49.920 --> 00:09:52.960]  都相對很低調
[00:09:52.960 --> 00:09:54.720]  復活之後那四十天
[00:09:54.720 --> 00:09:58.600]  祂只是向信的人來顯現
[00:09:58.600 --> 00:10:01.960]  然後四十天之後就升天
[00:10:01.960 --> 00:10:03.840]  升天之後
[00:10:03.840 --> 00:10:06.280]  都好像沒有什麼出現
[00:10:06.280 --> 00:10:09.320]  除非一些很特殊的情況
[00:10:09.320 --> 00:10:13.920]  復活的基督都沒有再向人來顯現
[00:10:13.920 --> 00:10:16.080]  不過有時候都可能有一些特殊的情況
[00:10:16.080 --> 00:10:18.280]  因為有些我們都不知道
[00:10:18.280 --> 00:10:21.400]  譬如我們會探訪老人家的時候
[00:10:21.400 --> 00:10:25.840]  有些老人家都說他見到耶穌坐在他旁邊
[00:10:25.840 --> 00:10:28.560]  我們沒有辦法肯定那一個是真還是假
[00:10:28.560 --> 00:10:32.880]  但是那一個是他很主觀的一個經歷
[00:10:32.880 --> 00:10:35.200]  在四十天裡面
[00:10:35.200 --> 00:10:40.040]  耶穌沒有向其他人顯現
[00:10:40.040 --> 00:10:43.080]  沒有向不信主的人顯現
[00:10:43.080 --> 00:10:45.120]  有時候我就在想
[00:10:45.120 --> 00:10:47.840]  哪些人釘耶穌在十字架
[00:10:47.840 --> 00:10:49.400]  比拉多
[00:10:49.400 --> 00:10:52.720]  祭司獎文士等等這些人
[00:10:52.720 --> 00:10:55.040]  為什麼耶穌這四十天
[00:10:55.040 --> 00:10:58.680]  不向比拉多顯現
[00:10:58.680 --> 00:11:02.280]  去到比拉多面前向他顯現
[00:11:02.280 --> 00:11:04.560]  你釘我在十字架
[00:11:04.560 --> 00:11:06.720]  去到祭司獎文士
[00:11:06.720 --> 00:11:10.760]  一群宗教領袖面前來顯現
[00:11:10.760 --> 00:11:13.480]  你釘我十字架
[00:11:13.480 --> 00:11:15.640]  去到那些
[00:11:15.640 --> 00:11:18.240]  在耶路撒冷那群群眾
[00:11:18.240 --> 00:11:21.120]  大聲說釘他們十字架的一群人
[00:11:21.120 --> 00:11:22.600]  向他顯現
[00:11:22.600 --> 00:11:24.240]  你釘我十字架
[00:11:24.240 --> 00:11:25.840]  我在這裡
[00:11:25.840 --> 00:11:28.480]  這群人會怎樣
[00:11:28.480 --> 00:11:31.560]  會不會馬上俯伏來敬拜主
[00:11:31.560 --> 00:11:36.360]  承認他是神的兒子耶穌基督
[00:11:36.360 --> 00:11:38.360]  我不知道
[00:11:38.360 --> 00:11:42.080]  有時候我們心裡面都會有這樣的想法
[00:11:42.080 --> 00:11:46.080]  就是如果復活的主顯現
[00:11:46.080 --> 00:11:50.080]  我們就會完全的信服
[00:11:50.080 --> 00:11:56.080]  或者我們家裡有一個很難信主的家人
[00:11:56.080 --> 00:12:00.560]  最好耶穌親自向他顯現
[00:12:00.560 --> 00:12:06.080]  他就一定會來信主
[00:12:06.080 --> 00:12:09.760]  但可能我們要再想一想
[00:12:09.760 --> 00:12:13.280]  在當時耶穌活在世上
[00:12:13.280 --> 00:12:15.720]  祂有沒有行過神蹟
[00:12:15.720 --> 00:12:17.960]  耶穌行過很多神蹟
[00:12:17.960 --> 00:12:21.280]  這一群釘他十字架的人
[00:12:21.280 --> 00:12:24.800]  見過耶穌行神蹟沒有
[00:12:24.800 --> 00:12:27.280]  一群釘他十字架的人
[00:12:27.280 --> 00:12:31.880]  他們知道耶穌行這些神蹟嗎
[00:12:31.880 --> 00:12:33.440]  他們不知道
[00:12:33.440 --> 00:12:37.960]  他們見不見到那些耶穌醫好的人
[00:12:37.960 --> 00:12:42.320]  見不見到耶穌叫他從死裡復活的拉薩路
[00:12:42.320 --> 00:12:44.720]  他們見得到
[00:12:44.720 --> 00:12:49.640]  就算耶穌沒有向他們顯現
[00:12:49.640 --> 00:12:53.600]  他們知不知道耶穌的能力
[00:12:53.600 --> 00:12:58.160]  不過他們一樣沒有信主
[00:12:58.160 --> 00:13:00.160]  所以我不敢肯定
[00:13:00.160 --> 00:13:02.320]  如果耶穌向他們顯現
[00:13:02.320 --> 00:13:05.600]  他們是不是就會完全降服
[00:13:05.600 --> 00:13:08.720]  在主的面前
[00:13:08.720 --> 00:13:11.200]  但我們見到的就是
[00:13:11.200 --> 00:13:14.160]  復活的主沒有向這一群人顯現
[00:13:14.160 --> 00:13:17.120]  去向那一群跟從祂的人
[00:13:17.120 --> 00:13:19.880]  這一群軟弱的門徒
[00:13:19.880 --> 00:13:21.880]  耶穌向他們顯現
[00:13:21.880 --> 00:13:24.160]  兼顧他們的信心
[00:13:24.160 --> 00:13:27.840]  還有耶穌沒有叫那一群人來信主
[00:13:27.840 --> 00:13:29.640]  沒有向他們顯現叫他們信主
[00:13:29.640 --> 00:13:32.400]  但耶穌吩咐他們的門徒
[00:13:32.400 --> 00:13:35.760]  差派他們去傳福音
[00:13:35.760 --> 00:13:38.560]  洗萬民作祂的門徒
[00:13:38.560 --> 00:13:45.200]  這是耶穌復活之後所做的事情
[00:13:45.200 --> 00:13:47.200]  叫這些人
[00:13:47.200 --> 00:13:50.160]  其實不只是經歷神蹟
[00:13:50.160 --> 00:13:55.760]  而是真正認識耶穌到底是誰
[00:13:55.760 --> 00:13:57.840]  福音書甚至聖經裡面
[00:13:57.840 --> 00:14:01.600]  講耶穌復活之後的行動不多
[00:14:01.600 --> 00:14:04.720]  但由使徒行傳開始
[00:14:04.720 --> 00:14:06.800]  連同一些書信
[00:14:06.800 --> 00:14:09.200]  我們見到的是
[00:14:09.200 --> 00:14:14.240]  講復活的主和耶穌基督的再來
[00:14:14.240 --> 00:14:16.240]  是相當多
[00:14:16.240 --> 00:14:20.640]  差不多每一卷的書信都講到耶穌會再來
[00:14:20.640 --> 00:14:23.120]  和耶穌會得榮耀
[00:14:23.120 --> 00:14:24.640]  從一個角度看
[00:14:24.640 --> 00:14:26.720]  有沒有講耶穌復活
[00:14:26.720 --> 00:14:27.840]  如果耶穌不復活
[00:14:27.840 --> 00:14:29.840]  耶穌不升天
[00:14:29.840 --> 00:14:32.640]  耶穌怎會再來呢
[00:14:32.640 --> 00:14:35.840]  所以這些書信也都告訴我們
[00:14:35.840 --> 00:14:40.160]  耶穌基督是復活的主
[00:14:40.160 --> 00:14:42.880]  在使徒行傳裡面
[00:14:42.880 --> 00:14:45.920]  今天我們要看的就是使徒行傳第十章
[00:14:45.920 --> 00:14:48.720]  不過用了很多時間講其他的
[00:14:48.720 --> 00:14:50.400]  因為今天也是復活主日
[00:14:50.400 --> 00:14:54.480]  所以主題就會在復活那裡
[00:14:54.480 --> 00:14:56.720]  其實在使徒行傳裡面
[00:14:56.720 --> 00:15:01.040]  每一次當彼得講道的時候
[00:15:01.040 --> 00:15:05.840]  也都差不多講到耶穌復活
[00:15:05.840 --> 00:15:07.120]  第二章
[00:15:07.120 --> 00:15:10.000]  當五神節聖靈降臨的時候
[00:15:10.000 --> 00:15:11.520]  彼得就站出來
[00:15:11.520 --> 00:15:14.160]  向那些來到耶路撒冷的
[00:15:14.160 --> 00:15:19.360]  從各地來的猶太人來說
[00:15:19.360 --> 00:15:21.200]  然後說什麼呢
[00:15:21.200 --> 00:15:23.680]  耶穌是復活的主
[00:15:23.680 --> 00:15:25.840]  第二章三十二節
[00:15:25.840 --> 00:15:29.120]  這耶穌神已經使他復活了
[00:15:29.120 --> 00:15:33.040]  我們都是這時的見證人
[00:15:33.040 --> 00:15:35.360]  講耶穌基督的復活
[00:15:35.360 --> 00:15:36.800]  第三章
[00:15:36.800 --> 00:15:41.360]  就是講到彼得醫好一個生來瘸腿的人
[00:15:41.360 --> 00:15:44.480]  在聖殿的尾門那個地方
[00:15:44.480 --> 00:15:46.480]  然後他在那裡講道
[00:15:46.480 --> 00:15:49.760]  你們殺了一個生命的創始者
[00:15:49.760 --> 00:15:53.040]  神卻叫他從死人中復活
[00:15:53.040 --> 00:15:57.280]  我們都是這時的見證人
[00:15:57.280 --> 00:15:59.120]  然後第四章
[00:15:59.120 --> 00:16:03.440]  當彼得和約翰因為一個去醫好的人
[00:16:03.440 --> 00:16:05.840]  被人拉到工會那裡
[00:16:05.840 --> 00:16:08.480]  他就在一班宗教領袖面前
[00:16:08.480 --> 00:16:09.760]  也都講
[00:16:09.760 --> 00:16:13.120]  他們能夠醫好一個人
[00:16:13.120 --> 00:16:16.480]  是因著你們所釘十字架
[00:16:16.480 --> 00:16:22.080]  神使他從死人中復活的拿撒人耶穌基督的名
[00:16:22.080 --> 00:16:24.000]  也都再提耶穌的復活
[00:16:24.000 --> 00:16:25.360]  第五章
[00:16:25.360 --> 00:16:29.200]  也都是一樣一班宗教領袖繼續逼迫他們
[00:16:29.200 --> 00:16:32.560]  但是彼得也都說
[00:16:32.560 --> 00:16:35.600]  我們是這時的見證人
[00:16:35.600 --> 00:16:40.400]  耶穌基督是神使去復活
[00:16:40.400 --> 00:16:42.400]  今天我們要看的第十章
[00:16:42.400 --> 00:16:43.600]  史達林傳第十章
[00:16:43.600 --> 00:16:47.440]  請大家打開史達林傳第十章
[00:16:47.440 --> 00:16:49.520]  也都是我們今天經課其中一段
[00:16:49.520 --> 00:16:58.240]  第三十六節到四十三節
[00:16:58.240 --> 00:17:01.920]  我想大家一起由三十四節開始
[00:17:01.920 --> 00:17:04.720]  讀到四十三節
[00:17:04.720 --> 00:17:06.400]  找到我們一起讀
[00:17:06.400 --> 00:17:08.080]  彼得開口說
[00:17:08.080 --> 00:17:11.600]  我真的看出上帝是不偏待人的
[00:17:11.600 --> 00:17:12.960]  不但如此
[00:17:12.960 --> 00:17:16.240]  在各國中那敬畏他而行義的
[00:17:16.240 --> 00:17:18.160]  都為他所圓立
[00:17:18.160 --> 00:17:20.560]  上帝藉著耶穌基督
[00:17:20.560 --> 00:17:22.480]  他是萬有的主
[00:17:22.480 --> 00:17:24.320]  傳和平的福音
[00:17:24.320 --> 00:17:27.280]  把這道傳給以色列人
[00:17:27.280 --> 00:17:30.320]  這話在約翰傳楊洗禮以後
[00:17:30.320 --> 00:17:32.000]  從加利利起
[00:17:32.000 --> 00:17:33.680]  傳遍了猶太
[00:17:33.680 --> 00:17:36.000]  上帝怎樣以聖靈和能力
[00:17:36.000 --> 00:17:38.080]  高了拿撒勒和耶穌
[00:17:38.080 --> 00:17:40.240]  這都是你們知道的
[00:17:40.240 --> 00:17:43.120]  他到處奔波行善事
[00:17:43.120 --> 00:17:46.000]  醫好凡被魔鬼壓制的人
[00:17:46.000 --> 00:17:48.640]  因為上帝與他同在
[00:17:48.640 --> 00:17:50.480]  他在猶太人之地
[00:17:50.480 --> 00:17:53.200]  和耶路撒冷所行的一切事
[00:17:53.200 --> 00:17:55.440]  由我們作見證人
[00:17:55.440 --> 00:18:00.160]  他們竟把他掛在木頭上殺了
[00:18:00.160 --> 00:18:01.280]  第三天
[00:18:01.280 --> 00:18:03.200]  上帝使他復活
[00:18:03.200 --> 00:18:05.040]  使他顯現出來
[00:18:05.040 --> 00:18:07.920]  不是顯現給所有人看
[00:18:07.920 --> 00:18:11.200]  而是顯現給上帝預先所揀選
[00:18:11.200 --> 00:18:13.600]  為他所見證的人看
[00:18:13.600 --> 00:18:17.920]  就是我們這些在他從死人中復活以後
[00:18:17.920 --> 00:18:20.560]  和他同吃同喝的人
[00:18:20.560 --> 00:18:23.520]  他吩咐我們傳道給眾人
[00:18:23.520 --> 00:18:26.160]  證明他是上帝所立定
[00:18:26.160 --> 00:18:29.680]  要作審判活人死人的審判者
[00:18:29.680 --> 00:18:32.800]  眾先知也為這人作見證
[00:18:32.800 --> 00:18:34.320]  凡信他的人
[00:18:34.320 --> 00:18:37.680]  必藉著他的名德蒙謝罪
[00:18:37.680 --> 00:18:43.280]  這裡是彼得所說的一篇道
[00:18:43.280 --> 00:18:46.160]  裡面將剛才說到
[00:18:46.160 --> 00:18:48.560]  耶穌基督復活之後
[00:18:48.560 --> 00:18:49.840]  向什麼人顯現
[00:18:49.840 --> 00:18:54.160]  為何只向這些人顯現
[00:18:54.160 --> 00:18:57.600]  也再一次說這是復活的基督
[00:18:57.600 --> 00:19:02.800]  而他們是復活基督的見證人
[00:19:02.800 --> 00:19:06.640]  彼得和誰說了這段話
[00:19:06.640 --> 00:19:09.760]  今天時間不夠
[00:19:09.760 --> 00:19:13.520]  所以我請大家看第十章
[00:19:13.520 --> 00:19:15.200]  第一節開始
[00:19:15.200 --> 00:19:19.760]  彼得去到哥尼留的家裡
[00:19:19.760 --> 00:19:22.960]  對他的家人說了這番話
[00:19:22.960 --> 00:19:24.240]  可能我們都聽過
[00:19:24.240 --> 00:19:28.480]  因為哥尼留這件事是很重要的
[00:19:28.480 --> 00:19:32.800]  我相信你看聖經的時候都看過
[00:19:32.800 --> 00:19:36.640]  哥尼留是一個住在蓋薩尼亞
[00:19:36.640 --> 00:19:39.600]  一個羅馬的白夫長
[00:19:39.600 --> 00:19:41.840]  即是軍官
[00:19:41.840 --> 00:19:44.400]  但他是一個敬畏神的人
[00:19:44.400 --> 00:19:46.800]  所以他在禱告的時候
[00:19:46.800 --> 00:19:50.080]  上帝就給他意象
[00:19:50.080 --> 00:19:53.600]  叫他去邀請彼得
[00:19:53.600 --> 00:19:57.920]  彼得當時在約柏這個地方
[00:19:57.920 --> 00:20:00.320]  他說你派人去約柏
[00:20:00.320 --> 00:20:05.360]  邀請稱為彼得的西門來到你家裡
[00:20:05.360 --> 00:20:06.800]  他就派人去
[00:20:06.800 --> 00:20:10.480]  一個路程其實差不多是一天的路程
[00:20:10.480 --> 00:20:13.200]  而第二天
[00:20:13.200 --> 00:20:16.400]  彼得在他自己的禱告裡面
[00:20:16.400 --> 00:20:17.680]  他什麼時候禱告呢
[00:20:17.680 --> 00:20:20.320]  就是他肚子餓的時候在祈禱
[00:20:20.320 --> 00:20:23.760]  上帝就給他見到意象
[00:20:23.760 --> 00:20:25.280]  見到意象有什麼呢
[00:20:25.280 --> 00:20:30.720]  有些走獸飛鳥那些降下來
[00:20:30.720 --> 00:20:33.440]  上帝就叫他宰來吃
[00:20:33.440 --> 00:20:40.000]  好像見到豬扒、乳鴿那些
[00:20:40.000 --> 00:20:43.840]  那些是猶太人不吃的東西
[00:20:43.840 --> 00:20:47.520]  但他聽到的聲音就是上帝叫他
[00:20:47.520 --> 00:20:48.800]  你吃吧
[00:20:48.800 --> 00:20:51.200]  他肚子餓的時候
[00:20:51.200 --> 00:20:52.960]  其實他也想吃
[00:20:52.960 --> 00:20:54.560]  不過有掙扎
[00:20:54.560 --> 00:20:56.320]  因為按照他們的文化
[00:20:56.320 --> 00:20:57.760]  他們不吃這些東西
[00:20:57.760 --> 00:20:59.840]  這些是不能吃的東西
[00:20:59.840 --> 00:21:03.040]  舊約聖經裡面說這些不能吃
[00:21:03.040 --> 00:21:04.480]  他又不吃
[00:21:04.480 --> 00:21:07.680]  但三次的意象
[00:21:07.680 --> 00:21:09.280]  他都是這樣
