
[00:00:00.000 --> 00:00:05.360]  今天經文是列王記上十七章一到二十四節
[00:02:22.400 --> 00:02:25.400]  神如何來掌管萬事之前
[00:02:25.400 --> 00:02:27.400]  我們先稍稍重溫一下
[00:02:27.400 --> 00:02:31.200]  獵王紀上下的一些歷史背景
[00:02:31.200 --> 00:02:34.400]  獵王紀上下本來是一卷書來的
[00:02:34.400 --> 00:02:36.000]  叫做《獵王記》
[00:02:36.000 --> 00:02:40.200]  後來它才被別人分割成為上下兩卷書
[00:02:40.200 --> 00:02:42.200]  它記載了以色列一段
[00:02:42.200 --> 00:02:45.400]  為期大約四百年的王國歷史
[00:02:45.400 --> 00:02:52.000]  由晚年的大衛的技術開始逐漸過渡到所羅門的王國
[00:02:52.000 --> 00:02:53.600]  接著就是王國分裂
[00:02:53.600 --> 00:02:56.400]  到最後就是亡國
[00:02:56.400 --> 00:03:01.000]  而這一章的經文背景就是在王國分裂之後
[00:03:01.000 --> 00:03:04.400]  北國的以色列第七個皇帝阿哈
[00:03:04.400 --> 00:03:07.400]  他將巴黎的敬拜引入了以色列
[00:03:07.400 --> 00:03:11.800]  成為了北國正式公開信奉的一個新宗教
[00:03:11.800 --> 00:03:16.000]  我們先看一看稍為上文一點的
[00:03:16.000 --> 00:03:19.000]  皇上十六章三十到三十三節
[00:03:19.000 --> 00:03:24.000]  經文提到阿哈行耶和華眼中看為惡的事
[00:03:24.000 --> 00:03:27.000]  甚至比以前的皇帝更加厲害
[00:03:27.000 --> 00:03:30.600]  犯了尼伯的兒子耶羅波安所犯的罪
[00:03:30.600 --> 00:03:34.000]  這裡說的尼伯的兒子所犯的罪
[00:03:34.000 --> 00:03:37.800]  是指昔日耶羅波安創造了一個
[00:03:37.800 --> 00:03:41.000]  模仿耶路撒冷崇拜的新宗教
[00:03:41.000 --> 00:03:44.200]  就是在伯特利和丹這兩個地方
[00:03:44.200 --> 00:03:47.600]  設立金牛獨讓人去敬拜
[00:03:47.600 --> 00:03:51.200]  令人們取代了對耶和華的敬拜
[00:03:51.200 --> 00:03:56.000]  阿哈現在可以說是在重蹈耶羅波安的覆轍
[00:03:56.000 --> 00:03:58.000]  在金牛獨的敬拜以外
[00:03:58.000 --> 00:03:59.600]  他引入了巴黎
[00:03:59.600 --> 00:04:03.600]  成為了北國合法信奉的一個神明
[00:04:03.600 --> 00:04:07.000]  而且他表現得更加投入
[00:04:07.000 --> 00:04:09.800]  有些釋經書告訴我們
[00:04:09.800 --> 00:04:12.800]  他之所以娶耶洗別為妻
[00:04:12.800 --> 00:04:15.400]  是因為他想在以色列裏面
[00:04:15.400 --> 00:04:19.400]  加強推行巴黎的敬拜
[00:04:19.400 --> 00:04:22.000]  他又在撒瑪利亞做巴黎的廟
[00:04:22.000 --> 00:04:26.000]  在廟裏面為巴黎築壇
[00:04:26.000 --> 00:04:27.800]  他又做亞瑟拉
[00:04:27.800 --> 00:04:31.000]  野神發怒比以前的王更甚
[00:04:31.000 --> 00:04:35.000]  阿哈寧願選擇去敬奉
[00:04:35.000 --> 00:04:39.400]  迦南人認為是來掌管暴風雨水
[00:04:39.400 --> 00:04:42.600]  戰爭和繁殖的神巴黎
[00:04:42.600 --> 00:04:45.200]  和迦南的女神亞瑟拉
[00:04:45.200 --> 00:04:49.200]  他也不去專心敬拜耶和華以色列的神
[00:04:49.200 --> 00:04:52.000]  所以在聶皇紀上十七章
[00:04:52.000 --> 00:04:55.600]  神要透過以利亞所經歷的一切
[00:04:55.600 --> 00:04:57.200]  來給予她的信心
[00:04:57.200 --> 00:05:01.800]  可以站穩在神的說話和信實上
[00:05:01.800 --> 00:05:03.600]  神要讓以利亞知道
[00:05:03.600 --> 00:05:06.600]  唯有這位神是掌管一切
[00:05:06.600 --> 00:05:09.400]  預備她在接下來的第十八章
[00:05:09.400 --> 00:05:16.000]  來面對和阿哈和巴黎先知的抗衡
[00:05:16.000 --> 00:05:20.000]  我們回到今天的經文第十七章
[00:05:20.000 --> 00:05:23.400]  第十七章我將它分為三段
[00:05:23.400 --> 00:05:25.000]  在當中我們可以看到
[00:05:25.000 --> 00:05:28.600]  神藉著她的說話一次又一次地應驗
[00:05:28.600 --> 00:05:31.800]  來表明她是掌管宇宙的神
[00:05:31.800 --> 00:05:33.600]  掌管萬有的神
[00:05:33.600 --> 00:05:39.200]  這三段是首六節說到神藉著烏鴉養活以利亞
[00:05:39.200 --> 00:05:41.000]  第二段七到十六節是
[00:05:41.000 --> 00:05:44.600]  神藉著撒勒法的寡婦供養以利亞
[00:05:44.600 --> 00:05:47.000]  第三段是十七至二十四節
[00:05:47.000 --> 00:05:50.800]  神使撒勒法的兒子復活
[00:05:50.800 --> 00:05:55.600]  一至六節指到以利亞向阿哈宣告
[00:05:55.600 --> 00:05:59.600]  未來幾年如果不向神求雨水
[00:05:59.600 --> 00:06:03.600]  這個地方幾年就不會有雨水
[00:06:03.600 --> 00:06:06.600]  我們要知道巴勒斯坦地
[00:06:06.600 --> 00:06:10.400]  是一個很靠賴天雨來養活百物的地方
[00:06:10.400 --> 00:06:12.200]  如果真的不下雨的話
[00:06:12.200 --> 00:06:15.400]  將會造成很嚴重的旱災
[00:06:15.400 --> 00:06:18.200]  這個消息固然是對那位
[00:06:18.200 --> 00:06:23.000]  被視為掌管暴風雨水的巴黎的諷刺
[00:06:23.000 --> 00:06:28.400]  但其實更重要的是對阿哈的嚴重警告和勸告
[00:06:28.400 --> 00:06:31.400]  要勸他回到神那裡
[00:06:31.400 --> 00:06:34.600]  這段經文也揭開了第十八章
[00:06:34.600 --> 00:06:37.800]  神與巴勒斯坦的序幕
[00:06:37.800 --> 00:06:42.200]  神要挑戰巴勒斯坦的真實和實力
[00:06:42.200 --> 00:06:45.400]  當以利亞向阿哈宣告完之後
[00:06:45.400 --> 00:06:48.400]  神也有話對以利亞說
[00:06:48.400 --> 00:06:51.400]  神指示他要去到基納溪旁
[00:06:51.400 --> 00:06:53.800]  躲藏不讓人看見
[00:06:53.800 --> 00:06:57.600]  為的不是怕阿哈追殺他
[00:06:57.600 --> 00:06:59.200]  要躲避阿哈
[00:06:59.200 --> 00:07:02.600]  而是要象徵神的同在和祝福
[00:07:02.600 --> 00:07:06.200]  暫時離開這個地方
[00:07:06.200 --> 00:07:09.400]  其實當以利亞宣告完這段話之後
[00:07:09.400 --> 00:07:11.000]  他自己也會受到影響
[00:07:11.000 --> 00:07:12.600]  因為如果天真的不下雨的話
[00:07:12.600 --> 00:07:14.600]  他自己也會受影響
[00:07:14.600 --> 00:07:17.000]  他也要喝水 也要吃東西
[00:07:17.000 --> 00:07:19.000]  但神應許他
[00:07:19.000 --> 00:07:22.200]  你仍然要喝基納溪旁的水
[00:07:22.200 --> 00:07:24.400]  至於你每天所需的食物
[00:07:24.400 --> 00:07:28.000]  我會吩咐烏鴉來供養你
[00:07:28.000 --> 00:07:30.800]  我相信烏鴉在我們中國人的社會
[00:07:30.800 --> 00:07:33.800]  似乎是一些不太正面的東西
[00:07:33.800 --> 00:07:36.200]  我們會說天下烏鴉一樣黑
[00:07:36.200 --> 00:07:38.800]  或者你的烏鴉嘴
[00:07:38.800 --> 00:07:41.200]  在猶太的文化裡也是
[00:07:41.200 --> 00:07:43.400]  原來烏鴉在律法裡
[00:07:43.400 --> 00:07:45.200]  是視為不潔和可憎
[00:07:45.200 --> 00:07:47.400]  是不可以拿來吃的
[00:07:47.400 --> 00:07:51.800]  聖經雖然對烏鴉的描述多數是負面
[00:07:51.800 --> 00:07:55.000]  但在這裡 這麼卑微的烏鴉
[00:07:55.000 --> 00:07:57.600]  卻仍然是神所看顧
[00:07:57.600 --> 00:07:58.600]  甚至在這裡
[00:07:58.600 --> 00:08:03.200]  他成為了神來供養以利亞的使者
[00:08:03.200 --> 00:08:05.200]  經文第六節說到
[00:08:05.200 --> 00:08:07.600]  烏鴉早晚去丹餅
[00:08:07.600 --> 00:08:09.800]  肉來給以利亞
[00:08:09.800 --> 00:08:13.800]  以利亞也繼續喝溪裡的水
[00:08:13.800 --> 00:08:16.800]  神的應許得到應驗
[00:08:16.800 --> 00:08:18.200]  從這些應許裡
[00:08:18.200 --> 00:08:21.200]  我們看到神主義的成就
[00:08:21.200 --> 00:08:24.200]  不是在於他所使用的媒介
[00:08:24.200 --> 00:08:25.600]  有多少的能力
[00:08:25.600 --> 00:08:29.200]  而是在於神自己的能力
[00:08:29.200 --> 00:08:32.400]  我們看到神掌控萬事
[00:08:32.400 --> 00:08:35.600]  是因為他能夠在卑微的人身上
[00:08:35.600 --> 00:08:38.400]  成就大事
[00:08:38.400 --> 00:08:42.200]  這一點讓我想起了教會的普通話事供
[00:08:42.200 --> 00:08:44.800]  我們很快就要啟動這個事供
[00:08:44.800 --> 00:08:46.000]  在兩個禮拜前
[00:08:46.000 --> 00:08:49.000]  我們都在崇拜來派問卷給大家填
[00:08:49.000 --> 00:08:53.000]  希望去了解大家日後對這個事供的負擔
[00:08:53.000 --> 00:08:55.200]  我們想了解一下
[00:08:55.200 --> 00:08:57.000]  當你收到問卷的時候
[00:08:57.000 --> 00:08:59.600]  不知道你有什麼感覺
[00:08:59.600 --> 00:09:01.000]  或者你會說
[00:09:01.000 --> 00:09:04.400]  普通話?我一點都不懂
[00:09:04.400 --> 00:09:05.800]  煲冬瓜我就行
[00:09:05.800 --> 00:09:07.200]  普通話我就真的不行
[00:09:07.200 --> 00:09:10.000]  所以普通話事供不用預我了
[00:09:10.000 --> 00:09:12.000]  加上我又沒有什麼恩賜
[00:09:12.000 --> 00:09:15.200]  所以我幫不了什麼
[00:09:15.200 --> 00:09:16.600]  不過弟兄姊妹
[00:09:16.600 --> 00:09:18.000]  我想說的是
[00:09:18.000 --> 00:09:20.000]  不要認為你自己很卑微
[00:09:20.000 --> 00:09:21.400]  沒有什麼可以做
[00:09:21.400 --> 00:09:25.600]  就用這個作為我們逃避侍奉神的藉口
[00:09:25.600 --> 00:09:26.800]  只要你願意的話
[00:09:26.800 --> 00:09:30.000]  我相信神都可以在你
[00:09:30.000 --> 00:09:33.600]  透過你來成就大事
[00:09:33.600 --> 00:09:35.600]  試想想在《新約聖經》那裡
[00:09:35.600 --> 00:09:38.800]  我們知道有五餅二魚的神蹟
[00:09:38.800 --> 00:09:40.600]  如果當時的小朋友
[00:09:40.600 --> 00:09:43.200]  小朋友在當時的社會是很卑微的
[00:09:43.200 --> 00:09:44.600]  他覺得我這麼微小
[00:09:44.600 --> 00:09:47.200]  我手裡有的食物又不多
[00:09:47.200 --> 00:09:49.400]  我怎麼能夠餵飽這幾千人呢?
[00:09:49.400 --> 00:09:50.800]  他不出來的話
[00:09:50.800 --> 00:09:56.200]  我相信就不會成就了餵飽幾千人的神蹟
[00:09:56.200 --> 00:10:00.000]  所以弟兄姊妹
[00:10:00.000 --> 00:10:02.000]  你雖然不懂普通話
[00:10:02.000 --> 00:10:03.200]  但是有沒有想過
[00:10:03.200 --> 00:10:06.400]  其實你仍然可以參與普通話的事供?
[00:10:06.400 --> 00:10:07.000]  試想想
[00:10:07.000 --> 00:10:10.000]  如果將來我們真的有普通話的事供崇拜
[00:10:10.000 --> 00:10:12.000]  或者其他的事供
[00:10:12.000 --> 00:10:13.600]  可能我們出出入入教會
[00:10:13.600 --> 00:10:16.200]  我們都會碰到我們的福音對象
[00:10:16.200 --> 00:10:18.800]  或者在當中服侍的弟兄姊妹
[00:10:18.800 --> 00:10:22.600]  你仍然可以給他們一個親切的笑容
[00:10:22.600 --> 00:10:26.000]  你仍然可以用一個友善的態度
[00:10:26.000 --> 00:10:29.800]  來表達對他們那份的支持
[00:10:29.800 --> 00:10:34.000]  又或者你未必在當中成為一個侍奉人員
[00:10:34.000 --> 00:10:36.600]  但是你身邊會不會有一些
[00:10:36.600 --> 00:10:39.200]  你認識他真的講普通話的人呢?
[00:10:39.200 --> 00:10:41.400]  你可以帶他回到教會
[00:10:41.400 --> 00:10:44.000]  給他有機會來認識神
[00:10:44.000 --> 00:10:47.000]  而另一樣我相信每一個人都可以做到的
[00:10:47.000 --> 00:10:51.600]  你可以為普通話的事供來禱告守望
[00:10:51.600 --> 00:10:53.800]  所以不要小看自己
[00:10:53.800 --> 00:10:55.000]  只要你願意的話
[00:10:55.000 --> 00:10:57.800]  我相信神一定都會使用你
[00:10:57.800 --> 00:11:02.400]  在你的身上成就祂自己的心意
[00:11:02.400 --> 00:11:04.400]  經文第二個段落
[00:11:04.400 --> 00:11:07.400]  是講到溪水乾了之後
[00:11:07.400 --> 00:11:10.400]  耶和華又有說話對以利亞說
[00:11:10.400 --> 00:11:11.400]  他吩咐以利亞
[00:11:11.400 --> 00:11:14.200]  你起身去西頓的撒勒法
[00:11:14.200 --> 00:11:15.800]  還要住在那裏
[00:11:15.800 --> 00:11:19.800]  我已經吩咐那裏的一個寡婦供養你
[00:11:19.800 --> 00:11:21.800]  在這個過程裏面我們看到
[00:11:21.800 --> 00:11:25.600]  其實神是一直看顧著以利亞
[00:11:25.600 --> 00:11:28.800]  因為祂指示以利亞去了基納溪旁之後
[00:11:28.800 --> 00:11:32.000]  祂沒有由此就任由他自生自滅
[00:11:32.000 --> 00:11:33.800]  「食自己啦你」
[00:11:33.800 --> 00:11:36.400]  而是神在每個階段
[00:11:36.400 --> 00:11:39.200]  都在那裏帶著指引著他
[00:11:39.200 --> 00:11:41.800]  如何看得出呢?
[00:11:41.800 --> 00:11:43.400]  首先我們要知道
[00:11:43.400 --> 00:11:45.400]  由基納溪旁
[00:11:45.400 --> 00:11:47.800]  去到撒勒法的路途
[00:11:47.800 --> 00:11:49.200]  其實很不容易的
[00:11:49.200 --> 00:11:50.200]  大家看到
[00:11:50.200 --> 00:11:52.800]  由這裏到這裏
[00:11:52.800 --> 00:11:55.000]  其實以利亞是要跨過約旦河
[00:11:55.000 --> 00:11:57.000]  然後向西北方向走
[00:11:57.000 --> 00:11:59.200]  一直跨過以色列境
[00:11:59.200 --> 00:12:03.200]  去到這個地方
[00:12:03.200 --> 00:12:05.800]  這個路途不短的
[00:12:05.800 --> 00:12:09.400]  沿路上要喝的水 要吃的東西
[00:12:09.400 --> 00:12:11.600]  如果不是有神的供應
[00:12:11.600 --> 00:12:15.200]  他根本不可能去到終點
[00:12:15.200 --> 00:12:16.200]  其次
[00:12:16.200 --> 00:12:18.200]  神指示他去的這個地方
[00:12:18.200 --> 00:12:21.400]  其實是耶齊別的鄉下
[00:12:21.400 --> 00:12:23.000]  你知道耶齊別
[00:12:23.000 --> 00:12:24.600]  一直都不太妥當
[00:12:24.600 --> 00:12:26.800]  這個以利亞
[00:12:26.800 --> 00:12:30.200]  所以如果以利亞還要藏身在這裏
[00:12:30.200 --> 00:12:31.200]  即是住在那裏
[00:12:31.200 --> 00:12:33.200]  不是一段短的時間
[00:12:33.200 --> 00:12:36.600]  如果不是神來看顧保守他
[00:12:36.600 --> 00:12:38.000]  其實我相信
[00:12:38.000 --> 00:12:42.200]  他的命真是凍過水
[00:12:42.200 --> 00:12:45.600]  而這個對於出生在西頓的
[00:12:45.600 --> 00:12:47.400]  這位耶齊別來說
[00:12:47.400 --> 00:12:51.200]  無疑也是一個很大的諷刺
[00:12:51.200 --> 00:12:53.400]  最後以利亞能夠去遇到
[00:12:53.400 --> 00:12:55.400]  撒勒法的寡婦
[00:12:55.400 --> 00:12:58.800]  我相信也不是一個偶然或巧合
[00:12:58.800 --> 00:13:01.000]  因為當他來到撒勒法的城門口
[00:13:01.000 --> 00:13:02.600]  還未入城的時候
[00:13:02.600 --> 00:13:03.800]  他就已經看到
[00:13:03.800 --> 00:13:06.600]  神的說話是多麼真實可靠
[00:13:06.600 --> 00:13:09.400]  他見到一個女人在執柴
[00:13:09.400 --> 00:13:10.400]  你或許會問
[00:13:10.400 --> 00:13:12.800]  他怎麼知道這個就是寡婦呢?
[00:13:12.800 --> 00:13:17.400]  其實當時的一些背景可以告訴他
[00:13:17.400 --> 00:13:19.800]  就是
[00:13:19.800 --> 00:13:21.200]  當時的婦人
[00:13:21.200 --> 00:13:23.200]  如果她的丈夫還在
[00:13:23.200 --> 00:13:25.000]  即是還在生的話
[00:13:25.000 --> 00:13:29.200]  原則上他們是不用這樣出來執柴
[00:13:29.200 --> 00:13:31.400]  所以當以利亞見到這個女人
[00:13:31.400 --> 00:13:35.000]  在城郊的地方執柴的時候
[00:13:35.000 --> 00:13:37.600]  他知道這個就是神要為她預備
[00:13:37.600 --> 00:13:40.400]  供養她的寡婦
[00:13:40.400 --> 00:13:44.400]  而之後以利亞在撒勒法兩年多的日子裡
[00:13:44.400 --> 00:13:47.000]  神果然真的照他所應許的
[00:13:47.000 --> 00:13:50.800]  藉著這個寡婦供養了她
[00:13:50.800 --> 00:13:53.200]  我們看回這段經文
[00:13:53.200 --> 00:13:55.400]  它說到他怎樣供養她呢?
[00:13:55.400 --> 00:13:58.200]  本身這個寡婦自己也很窮
[00:13:58.200 --> 00:14:00.200]  沒什麼面子 沒什麼油
[00:14:00.200 --> 00:14:02.200]  想多做幾個餅也不行
[00:14:02.200 --> 00:14:03.600]  但是
[00:14:03.600 --> 00:14:05.200]  以利亞跟她說
[00:14:05.200 --> 00:14:07.600]  耶和華的神曾經這樣說
[00:14:07.600 --> 00:14:09.600]  潭內的面不會減少
[00:14:09.600 --> 00:14:11.400]  坪裡的油也不會短缺
[00:14:11.400 --> 00:14:15.400]  直到耶和華洗羽降在地上的日子
[00:14:15.400 --> 00:14:17.600]  最後的結果是怎樣呢?
[00:14:17.600 --> 00:14:21.000]  潭內的面真的沒有減少
[00:14:21.000 --> 00:14:23.800]  坪裡的油也沒有減少
[00:14:23.800 --> 00:14:28.600]  就正如耶和華藉著以利亞所說的話一樣
[00:14:28.600 --> 00:14:31.000]  可見在整個過程裡
[00:14:31.000 --> 00:14:35.400]  神由始至終都沒有忘記她的僕人
[00:14:35.400 --> 00:14:38.600]  神仍然在掌管一切的發展
[00:14:38.600 --> 00:14:41.200]  以利亞要做的
[00:14:41.200 --> 00:14:46.600]  只是按著神給她的吩咐去做就行了
[00:14:46.600 --> 00:14:48.800]  弟兄姊妹同樣的
[00:14:48.800 --> 00:14:50.200]  如果我們清楚知道
[00:14:50.200 --> 00:14:52.600]  神要我們做某一件事的時候
[00:14:52.600 --> 00:14:56.200]  我們就儘管按著神的吩咐去信服
[00:14:56.200 --> 00:15:00.800]  並且我們深信神一定會在當中帶領、去掌管
[00:15:00.800 --> 00:15:03.800]  祂一定會負責到底
[00:15:03.800 --> 00:15:06.400]  既然我們在幾年前領受了
[00:15:06.400 --> 00:15:10.000]  神要我們發展普通話事工的心意
[00:15:10.000 --> 00:15:12.600]  我們就要忠心去服事
[00:15:12.600 --> 00:15:15.800]  相信神在當中會帶領我們
[00:15:15.800 --> 00:15:18.400]  我自己有一個小小的經歷
[00:15:18.400 --> 00:15:21.000]  記得我在2004年的時候
[00:15:21.000 --> 00:15:24.400]  我很清楚看到神要帶我回中國
[00:15:24.400 --> 00:15:27.600]  要我離開香港回到國內一個貧困縣
[00:15:27.600 --> 00:15:31.000]  去做農村的扶貧和發展工作
[00:15:31.000 --> 00:15:33.600]  當時我的家人不贊成
[00:15:33.600 --> 00:15:36.000]  我的同事也不想我去
[00:15:36.000 --> 00:15:38.200]  他們都叫我不要去
[00:15:38.200 --> 00:15:41.000]  家人當然是怕我一個女孩子
[00:15:41.000 --> 00:15:42.800]  去到一個陌生的地方
[00:15:42.800 --> 00:15:44.800]  如果有什麼頭暈身痛
[00:15:44.800 --> 00:15:46.000]  有什麼事情發生
[00:15:46.000 --> 00:15:48.600]  沒有人照應會很淒涼
[00:15:48.600 --> 00:15:50.400]  而同事叫我不要去
[00:15:50.400 --> 00:15:52.200]  是因為他們說
[00:15:52.200 --> 00:15:55.000]  江維銘,北方很冷
[00:15:55.000 --> 00:15:58.200]  你經常怕冷,你受不了
[00:15:58.200 --> 00:16:01.600]  第二,你去工作的地方
[00:16:01.600 --> 00:16:04.200]  很落後,窮鄉僻壤
[00:16:04.200 --> 00:16:05.800]  環境又這麼惡劣
[00:16:05.800 --> 00:16:09.000]  你不行的,不要去
[00:16:09.000 --> 00:16:11.200]  我的大老闆甚至跟我說
[00:16:11.200 --> 00:16:12.600]  他說你回去工作時
[00:16:12.600 --> 00:16:15.400]  經常要跟當地的官員打交道
[00:16:15.400 --> 00:16:17.800]  跟他們打交道很複雜的
[00:16:17.800 --> 00:16:19.600]  你一個弱質女子
[00:16:19.600 --> 00:16:21.200]  你會被他們欺負的
[00:16:21.200 --> 00:16:22.200]  你不要去了
[00:16:22.200 --> 00:16:24.000]  你快點跟新公司辭職吧
[00:16:24.000 --> 00:16:25.000]  如果要賠的話
[00:16:25.000 --> 00:16:27.000]  最多我跟你賠了
[00:16:27.000 --> 00:16:30.800]  面對家人和同事這番好意
[00:16:30.800 --> 00:16:34.000]  我雖然心領也很感動
[00:16:34.000 --> 00:16:38.800]  但我沒有因此放棄回中國工作
[00:16:38.800 --> 00:16:40.000]  因為由始至終
[00:16:40.000 --> 00:16:41.800]  我很清楚看到
[00:16:41.800 --> 00:16:43.800]  是神為我開了這條
[00:16:43.800 --> 00:16:47.000]  回去中國服侍貧窮人的路
[00:16:47.000 --> 00:16:49.200]  於是我就毅然一個人
[00:16:49.200 --> 00:16:52.800]  隻身回到中國的河北省
[00:16:52.800 --> 00:16:54.400]  在那裏
[00:16:54.400 --> 00:16:57.800]  正是三年零八個月的時間
[00:16:57.800 --> 00:16:59.400]  我在那段日子
[00:16:59.400 --> 00:17:03.200]  我走過了一條很有恩典的路
[00:17:03.200 --> 00:17:05.200]  其實在當中工作
[00:17:05.200 --> 00:17:07.600]  真的會遇到不少困難
[00:17:07.600 --> 00:17:10.000]  但每一次有困難的時候
[00:17:10.000 --> 00:17:12.000]  我都會跟自己說
[00:17:12.000 --> 00:17:14.400]  既然是神帶我來到這裏
[00:17:14.400 --> 00:17:16.800]  神一定會負責到底
[00:17:16.800 --> 00:17:20.400]  我就是一路這樣帶著這個信念
[00:17:20.400 --> 00:17:23.200]  一路一路這樣去做
[00:17:23.200 --> 00:17:24.600]  到最後
[00:17:24.600 --> 00:17:26.800]  以前那個很怕事
[00:17:26.800 --> 00:17:28.800]  又很依賴的我
[00:17:28.800 --> 00:17:30.200]  我竟然能夠靠著
[00:17:30.200 --> 00:17:32.800]  主給我的那份勇氣力量
[00:17:32.800 --> 00:17:35.600]  我竟然夠膽在各級官員裏面
[00:17:35.600 --> 00:17:37.600]  我去堅守我的原則
[00:17:37.600 --> 00:17:41.000]  我要為著機構和老百姓的福祉
[00:17:41.000 --> 00:17:44.400]  我不要向他們妥協
[00:17:44.400 --> 00:17:46.400]  以前甚至到現在
[00:17:46.400 --> 00:17:48.800]  我都是沒有甚麼方向的人
[00:17:48.800 --> 00:17:50.800]  很多時候我在旺角太子那一帶
[00:17:50.800 --> 00:17:53.000]  我經常都會不知如何走路
[00:17:53.000 --> 00:17:55.600]  不知如何去哪裏乘車
[00:17:55.600 --> 00:17:58.600]  但卻在神的看顧之下
[00:17:58.600 --> 00:18:00.600]  我在大陸那麼久的日子
[00:18:00.600 --> 00:18:02.800]  有時很多時候一個人背著背囊
[00:18:02.800 --> 00:18:05.600]  拿著電腦就要大江南北周圍去
[00:18:05.600 --> 00:18:07.200]  我竟然每一次都能夠
[00:18:07.200 --> 00:18:10.800]  很平安地到達我要去的地方
[00:18:10.800 --> 00:18:13.800]  北方的確是一個冷的地方
[00:18:13.800 --> 00:18:15.800]  從溫度來看
[00:18:15.800 --> 00:18:17.000]  我以前都很怕冷
[00:18:17.000 --> 00:18:19.000]  現在其實我都怕冷
[00:18:19.000 --> 00:18:21.600]  但到了冬天的時候
[00:18:21.600 --> 00:18:24.200]  會跌到零下十幾二十度的北方
[00:18:24.200 --> 00:18:26.000]  我竟然覺得很舒服
[00:18:26.000 --> 00:18:28.400]  很爽
[00:18:28.400 --> 00:18:30.400]  我以前在香港天冷的時候
[00:18:30.400 --> 00:18:33.400]  冷起來我的手關節都可能會痛
[00:18:33.400 --> 00:18:34.600]  但我竟然去到北方
[00:18:34.600 --> 00:18:36.000]  我試過零下三十度
[00:18:36.000 --> 00:18:38.000]  我一點事都沒有
[00:18:38.000 --> 00:18:39.400]  而且在那段時間我發覺
[00:18:39.400 --> 00:18:42.400]  自己的皮膚都更漂亮了
[00:18:42.400 --> 00:18:43.800]  所以在座的姐妹
[00:18:43.800 --> 00:18:45.600]  如果你們想皮膚更漂亮
[00:18:45.600 --> 00:18:46.800]  你不妨可以考慮一下
