
[00:00:00.000 --> 00:00:04.080]  各位聽眾 九月份仍然是猜拳月
[00:04:18.680 --> 00:04:22.840]  她為什麼會拒絕神給她的呼召呢?
[00:04:22.840 --> 00:04:23.680]  但你再看的時候
[00:04:23.680 --> 00:04:27.000]  你會發覺神好像不太放棄她
[00:04:27.000 --> 00:04:30.800]  或者說不放過她
[00:04:30.800 --> 00:04:33.840]  她不願意另外找其他人代替她
[00:04:33.840 --> 00:04:35.960]  為什麼會這樣呢?
[00:04:35.960 --> 00:04:37.360]  我們一起再看
[00:04:37.360 --> 00:04:41.080]  我們剛才讀過第四章的經文
[00:04:41.080 --> 00:04:42.240]  我們首先再看
[00:04:42.240 --> 00:04:46.720]  為什麼若娜不願意回應神給她的呼召呢?
[00:04:46.720 --> 00:04:49.800]  我們再看第四章第一節
[00:04:49.800 --> 00:04:53.240]  聖經說到若娜對這事非常不高興
[00:04:53.240 --> 00:04:55.920]  並且發起怒來
[00:04:55.920 --> 00:04:57.920]  向耶和華禱告說
[00:04:57.920 --> 00:04:58.720]  耶和華說
[00:04:58.720 --> 00:05:02.040]  「我還在本國的時候不是這樣說過嗎?
[00:05:02.040 --> 00:05:04.720]  我知道你是有恩典有憐憫的神
[00:05:04.720 --> 00:05:06.840]  不輕易發怒
[00:05:06.840 --> 00:05:08.680]  並且有豐盛的慈愛
[00:05:08.680 --> 00:05:11.200]  轉而不降災禍
[00:05:11.200 --> 00:05:15.440]  所以我才急忙逃亡他師去」
[00:05:15.440 --> 00:05:25.040]  若娜當她從大禹的肚子裡出來之後
[00:05:25.040 --> 00:05:28.120]  她經歷了很多
[00:05:28.120 --> 00:05:30.520]  她開始對神信服
[00:05:30.520 --> 00:05:32.880]  她願意聽從神的吩咐
[00:05:32.880 --> 00:05:36.040]  所以聖經到後來的第三章就提及到
[00:05:36.040 --> 00:05:40.680]  神再次呼籲若娜回到尼尼尼城
[00:05:40.680 --> 00:05:44.680]  向人發出悔改的訊息
[00:05:44.680 --> 00:05:48.720]  聖經說到當時尼尼迷人聽見了這個呼籲後
[00:05:48.720 --> 00:05:50.240]  他們謙卑下來
[00:05:50.240 --> 00:05:52.240]  他們回轉向神
[00:05:52.240 --> 00:05:54.840]  聖經說到從君王到百姓
[00:05:54.840 --> 00:06:00.120]  他們都很願意轉離他們所行的惡道
[00:06:00.120 --> 00:06:04.360]  聖經說放棄他們手中的強暴
[00:06:04.360 --> 00:06:07.200]  因此神就收回對他們那種審判
[00:06:07.200 --> 00:06:09.440]  要降災的計劃
[00:06:09.440 --> 00:06:12.040]  神寬恕了他們
[00:06:12.040 --> 00:06:13.480]  這件事情發生之後
[00:06:13.480 --> 00:06:15.000]  聖經就在第四章講述到
[00:06:15.000 --> 00:06:17.200]  若娜很不開心
[00:06:17.200 --> 00:06:19.200]  聖經說她很憤怒
[00:06:19.200 --> 00:06:22.560]  憤怒包含了一種燃燒的意思
[00:06:22.560 --> 00:06:24.120]  或者用我們今天所說
[00:06:24.120 --> 00:06:27.120]  她怒火中燒
[00:06:27.120 --> 00:06:27.920]  很憤怒
[00:06:27.920 --> 00:06:30.080]  為什麼神會這樣做呢?
[00:06:30.080 --> 00:06:32.000]  她接受不了神這樣做
[00:06:32.000 --> 00:06:32.720]  然後她就說
[00:06:32.720 --> 00:06:34.320]  我在本國的時候
[00:06:34.320 --> 00:06:36.000]  在我自己國家的時候
[00:06:36.000 --> 00:06:38.560]  我起碼說過媽
[00:06:38.560 --> 00:06:42.160]  這句話背後其實是在說若娜說
[00:06:42.160 --> 00:06:44.400]  我和妳說過了
[00:06:44.400 --> 00:06:46.920]  我也說過了
[00:06:46.920 --> 00:06:47.600]  說什麼呢?
[00:06:47.600 --> 00:06:50.560]  就是我自己說過的說話
[00:06:50.560 --> 00:06:51.560]  妳記得的
[00:06:51.560 --> 00:06:52.920]  其實大家在留意
[00:06:52.920 --> 00:06:53.600]  如果妳記得
[00:06:53.600 --> 00:06:55.880]  聖經在第一章第一節的時候
[00:06:55.880 --> 00:06:59.200]  神有說話臨到若娜
[00:06:59.200 --> 00:07:01.560]  突然間若娜將她自己的說話
[00:07:01.560 --> 00:07:04.200]  和神的說話有一種比較
[00:07:04.200 --> 00:07:06.200]  我和妳說過了
[00:07:06.200 --> 00:07:10.240]  我知道妳是一個願意施憐憫的神
[00:07:10.240 --> 00:07:12.400]  正如當時第二節所說
[00:07:12.400 --> 00:07:14.680]  說我知道妳是有恩典有憐憫的神
[00:07:14.680 --> 00:07:16.200]  不輕易發怒的
[00:07:16.200 --> 00:07:18.560]  妳有豐盛的慈愛的
[00:07:18.560 --> 00:07:23.040]  妳是願意轉移不降災禍的
[00:07:23.040 --> 00:07:24.280]  若娜很知道
[00:07:24.280 --> 00:07:26.400]  上帝是一個願意寬恕
[00:07:26.400 --> 00:07:28.800]  願意憐憫的上帝
[00:07:28.800 --> 00:07:30.000]  但是她這樣說的時候
[00:07:30.000 --> 00:07:33.800]  並不是表達她接納
[00:07:33.800 --> 00:07:35.720]  而是她言下之意是
[00:07:35.720 --> 00:07:40.800]  不認同上帝這麼大的憐憫
[00:07:40.800 --> 00:07:43.040]  其實再進一步去想的時候
[00:07:43.040 --> 00:07:44.800]  若娜說的是
[00:07:44.800 --> 00:07:47.200]  神妳很軟弱
[00:07:47.200 --> 00:07:52.880]  為什麼妳對惡人會這麼柔弱
[00:07:52.880 --> 00:07:58.000]  妳不願意去寬容他們
[00:07:58.000 --> 00:08:02.440]  不願意去按他們的惡來懲罰他們
[00:08:02.440 --> 00:08:06.320]  為什麼妳不理會他們的惡呢
[00:08:06.320 --> 00:08:07.920]  若娜在她的心裡說
[00:08:07.920 --> 00:08:09.600]  我知道妳是這樣
[00:08:09.600 --> 00:08:11.880]  所以當時我就急速地
[00:08:11.880 --> 00:08:17.280]  快速地去到他師的地方
[00:08:17.280 --> 00:08:18.320]  當若娜這樣說的時候
[00:08:18.320 --> 00:08:20.400]  其實可能她也忘記了
[00:08:20.400 --> 00:08:22.600]  她在餘福裡面曾經向神
[00:08:22.600 --> 00:08:24.320]  不斷地去呼求
[00:08:24.320 --> 00:08:27.080]  求神來救她 拯救她
[00:08:27.080 --> 00:08:31.200]  神也寬容了她的叛逆
[00:08:31.200 --> 00:08:34.120]  違背上帝對她的猜排
[00:08:34.120 --> 00:08:36.600]  然後將她拯救出來
[00:08:36.600 --> 00:08:37.880]  當時妳讀聖經的時候
[00:08:37.880 --> 00:08:41.200]  妳會發覺聖經講述若娜很歡喜
[00:08:41.200 --> 00:08:44.480]  很感謝多謝上帝寬容她
[00:08:44.480 --> 00:08:47.640]  她可以從餘福裡面得到拯救
[00:08:47.640 --> 00:08:48.320]  但這個時候
[00:08:48.320 --> 00:08:50.560]  突然間若娜似乎忘記了
[00:08:50.560 --> 00:08:52.480]  她很歡喜神的憐憫
[00:08:52.480 --> 00:08:57.680]  但卻是不歡喜神憐憫微微的人
[00:08:57.680 --> 00:09:02.240]  在那裡對神有一種抗議
[00:09:02.240 --> 00:09:04.160]  為什麼若娜會這樣做呢?
[00:09:04.160 --> 00:09:06.240]  大家讀到聖經歷史的時候
[00:09:06.240 --> 00:09:09.560]  會知道若娜其實對微微的人
[00:09:09.560 --> 00:09:12.560]  是極大的憤恨
[00:09:12.560 --> 00:09:16.160]  她知道這個亞述帝國
[00:09:16.160 --> 00:09:19.560]  是猶太人長期的敵人
[00:09:19.560 --> 00:09:23.560]  亞述國多次入侵猶太國
[00:09:23.560 --> 00:09:26.760]  是帶給他們的民族很大的傷害
[00:09:26.760 --> 00:09:31.520]  他們的同胞也因為亞述帝國吃盡苦頭
[00:09:31.520 --> 00:09:35.760]  相信也有不少若娜的親友朋友
[00:09:35.760 --> 00:09:38.560]  她知道他們因為亞述人的緣故
[00:09:38.560 --> 00:09:41.280]  受了很多的痛苦
[00:09:41.280 --> 00:09:43.840]  而且她也相信這個時候
[00:09:43.840 --> 00:09:47.520]  神的子民被外邦帝國傷害
[00:09:47.520 --> 00:09:49.640]  神的命也被羞辱
[00:09:49.640 --> 00:09:51.960]  因此如果神審判他們
[00:09:51.960 --> 00:09:53.360]  懲罰他們的時候
[00:09:53.360 --> 00:09:55.520]  神的命就可以得到榮耀
[00:09:55.520 --> 00:09:57.320]  神可以得到尊崇
[00:09:57.320 --> 00:10:00.440]  這是神應該要做的事情
[00:10:00.440 --> 00:10:03.680]  而且她相信當亞述受到懲罰的時候
[00:10:03.680 --> 00:10:05.080]  大快人心
[00:10:05.080 --> 00:10:06.240]  每個人都會高興
[00:10:06.240 --> 00:10:09.320]  因為他們應得這些懲罰
[00:10:09.320 --> 00:10:11.920]  但是當她發覺神不是這樣做的時候
[00:10:11.920 --> 00:10:13.080]  她就說
[00:10:13.080 --> 00:10:16.920]  所以我就快速地來到他斯
[00:10:16.920 --> 00:10:19.640]  他斯是一個很遠的城市
[00:10:19.640 --> 00:10:24.880]  離開尼尼眉城是一個很長的路程
[00:10:24.880 --> 00:10:25.880]  她就說
[00:10:25.880 --> 00:10:27.680]  我就快速地走
[00:10:27.680 --> 00:10:31.280]  意思是說她會搶先一步
[00:10:31.280 --> 00:10:33.800]  要盡量避免這件事情會發生
[00:10:33.800 --> 00:10:39.600]  就不讓尼尼眉可以得到赦免
[00:10:39.600 --> 00:10:42.720]  當我們讀到這裡的時候
[00:10:42.720 --> 00:10:46.040]  你會發覺為何若娜這麼自私
[00:10:46.040 --> 00:10:48.080]  只想著自己
[00:10:48.080 --> 00:10:51.040]  但有時候我們也會去體會一件事情
[00:10:51.040 --> 00:10:53.440]  我們如果對於某一些的人
[00:10:53.440 --> 00:10:55.240]  或者某一些的民族
[00:10:55.240 --> 00:10:58.200]  我們曾經受過他們的傷害
[00:10:58.200 --> 00:11:01.240]  或者某一些群體對你有一些很
[00:11:01.240 --> 00:11:03.960]  很不公義的對待的時候
[00:11:03.960 --> 00:11:05.560]  有時候你的心也會覺得
[00:11:05.560 --> 00:11:09.520]  希望神快快地來審判他們
[00:11:09.520 --> 00:11:12.000]  來懲罰他們
[00:11:12.000 --> 00:11:14.360]  有些時候或者會感受到
[00:11:14.360 --> 00:11:16.800]  某一些群體
[00:11:16.800 --> 00:11:19.000]  它好像有些行為表現
[00:11:19.000 --> 00:11:21.760]  是你很不接受很不喜歡的
[00:11:21.760 --> 00:11:24.840]  在那個時候你也會希望神盡快地
[00:11:24.840 --> 00:11:27.280]  來審判它
[00:11:27.280 --> 00:11:28.280]  我記得一位姐妹
[00:11:28.280 --> 00:11:30.840]  這位姐妹她也很坦白地分享
[00:11:30.840 --> 00:11:32.960]  她有一次在街上走
[00:11:32.960 --> 00:11:35.560]  當時很多人都很擠迫
[00:11:35.560 --> 00:11:37.480]  突然間看到一個少年
[00:11:37.480 --> 00:11:40.040]  在人群當中穿插
[00:11:40.040 --> 00:11:42.360]  很快地在那裡穿插跑
[00:11:42.360 --> 00:11:44.040]  來到她身邊的時候
[00:11:44.040 --> 00:11:46.200]  他也穿過在她身邊
[00:11:46.200 --> 00:11:47.840]  但是不小心一撞
[00:11:47.840 --> 00:11:50.280]  撞到她姐妹的身邊
[00:11:50.280 --> 00:11:52.520]  然後她就馬上走了
[00:11:52.520 --> 00:11:53.680]  姐妹很痛
[00:11:53.680 --> 00:11:57.880]  被她撞到手臂差不多瘀了
[00:11:57.880 --> 00:11:58.720]  當她回頭
[00:11:58.720 --> 00:12:01.840]  正在心裡面咒罵這個少年的時候
[00:12:01.840 --> 00:12:03.160]  突然間看到這個少年
[00:12:03.160 --> 00:12:06.480]  撞到前面的柱子裡
[00:12:06.480 --> 00:12:09.600]  撞到那條燈柱裡
[00:12:09.600 --> 00:12:10.960]  她就說我也忍不住
[00:12:10.960 --> 00:12:14.840]  她的心很快樂
[00:12:14.840 --> 00:12:16.200]  看到她這樣的情況
[00:12:16.200 --> 00:12:19.520]  她說活該了
[00:12:19.520 --> 00:12:21.720]  在那時候她突然間察覺
[00:12:21.720 --> 00:12:23.760]  自己裡面的那種情緒
[00:12:23.760 --> 00:12:27.400]  竟然幸災樂禍
[00:12:27.400 --> 00:12:28.480]  有些時候
[00:12:28.480 --> 00:12:32.040]  人也會有一種這樣的情況
[00:12:32.040 --> 00:12:35.440]  就是不願意看到曾經傷害自己的人
[00:12:35.440 --> 00:12:38.680]  得到神的憐憫
[00:12:38.680 --> 00:12:39.600]  又或者某些人
[00:12:39.600 --> 00:12:40.800]  某些生活行為
[00:12:40.800 --> 00:12:42.200]  是你不接受的
[00:12:42.200 --> 00:12:44.760]  你覺得神啊
[00:12:44.760 --> 00:12:46.360]  你應該管教他
[00:12:46.360 --> 00:12:48.840]  而不是憐憫他
[00:12:48.840 --> 00:12:49.840]  有些時候
[00:12:49.840 --> 00:12:52.320]  內心的那種憤怒
[00:12:52.320 --> 00:12:55.480]  叫我們抗拒神的呼召
[00:12:55.480 --> 00:12:56.920]  不願意去接受
[00:12:56.920 --> 00:12:59.320]  神是有恩典有憐憫的神
[00:12:59.320 --> 00:13:03.720]  也不願意神對他們施憐憫
[00:13:03.720 --> 00:13:05.960]  我記得我在不同場合
[00:13:05.960 --> 00:13:07.160]  提過一位宣教士
[00:13:07.160 --> 00:13:08.680]  想起他的事情
[00:13:08.680 --> 00:13:12.120]  這位宣教士他本身是美國人
[00:13:12.120 --> 00:13:14.960]  但是神感動他去到菲律賓
[00:13:14.960 --> 00:13:17.680]  來做宣教服侍
[00:13:17.680 --> 00:13:19.760]  去到有差不多兩年的時間
[00:13:19.760 --> 00:13:24.040]  但是發覺完全沒有呼音的果效
[00:13:24.040 --> 00:13:27.320]  很多人也不願意來接觸他
[00:13:27.320 --> 00:13:29.640]  一個很奇怪的情況就是
[00:13:29.640 --> 00:13:30.960]  為什麼兩年
[00:13:30.960 --> 00:13:35.040]  都好像和他們之間建立不了關係呢?
[00:13:35.040 --> 00:13:36.480]  但是當宣教士他自己覺得
[00:13:36.480 --> 00:13:38.040]  這個時候要真的向神祈禱
[00:13:38.040 --> 00:13:39.240]  求神自己工作
[00:13:39.240 --> 00:13:40.880]  所以有一次去了一個地方
[00:13:40.880 --> 00:13:42.160]  去到一個山頭
[00:13:42.160 --> 00:13:43.280]  在上面的地方
[00:13:43.280 --> 00:13:45.560]  看到下面很多的社區
[00:13:45.560 --> 00:13:49.040]  在一個地方為菲律賓人祈禱
[00:13:49.040 --> 00:13:50.400]  當他在祈禱的時候
[00:13:50.400 --> 00:13:51.640]  他也在為他們祈禱
[00:13:51.640 --> 00:13:53.680]  突然間心裏有一種感動
[00:13:53.680 --> 00:13:55.720]  你要為自己祈禱
[00:13:55.720 --> 00:13:57.640]  這個時候他感受到
[00:13:57.640 --> 00:14:00.000]  上帝一直在提醒他
[00:14:00.000 --> 00:14:01.640]  提醒他什麼呢?
[00:14:01.640 --> 00:14:05.400]  你怎樣看菲律賓人?
[00:14:05.400 --> 00:14:07.560]  這位宣教士突然想起
[00:14:07.560 --> 00:14:09.280]  沒錯他來了兩年
[00:14:09.280 --> 00:14:12.040]  但是很不喜歡和他們一起生活
[00:14:12.040 --> 00:14:15.400]  因為覺得菲律賓人很不守規矩
[00:14:15.400 --> 00:14:16.760]  很不懂得尊重別人
[00:14:16.760 --> 00:14:18.320]  生活很混亂
[00:14:18.320 --> 00:14:21.560]  很多貪污的問題
[00:14:21.560 --> 00:14:23.120]  很多時候見到他們的時候
[00:14:23.120 --> 00:14:28.720]  自己都會有一種厭惡的情緒出現
[00:14:28.720 --> 00:14:30.200]  而上帝會覺得
[00:14:30.200 --> 00:14:33.360]  我在美國的生活不是這樣的
[00:14:33.360 --> 00:14:35.360]  這個時候神提醒他
[00:14:35.360 --> 00:14:38.600]  他是帶著一種好像大民族主義的心態
[00:14:38.600 --> 00:14:41.680]  要看其他民族的人
[00:14:41.680 --> 00:14:42.280]  就在這個時候
[00:14:42.280 --> 00:14:43.560]  當他回看自己的時候
[00:14:43.560 --> 00:14:48.080]  突然反省很多自己對菲律賓人的態度
[00:14:48.080 --> 00:14:51.080]  在這個時候他的禱告方向改變了
[00:14:51.080 --> 00:14:53.880]  不再是為菲律賓人
[00:14:53.880 --> 00:14:55.760]  而是為自己
[00:14:55.760 --> 00:14:58.800]  求神赦免他那種驕傲
[00:14:58.800 --> 00:15:03.200]  赦免他那種對人不尊重的
[00:15:03.200 --> 00:15:06.760]  他自己本身不懂得尊重別人的生命
[00:15:06.760 --> 00:15:08.160]  一直在祈禱的時候
[00:15:08.160 --> 00:15:13.560]  神重新把那種愛菲律賓人的心放在他裡面
[00:15:13.560 --> 00:15:14.480]  這位宣教士說
[00:15:14.480 --> 00:15:17.840]  當他在那次的祈禱之後
[00:15:17.840 --> 00:15:21.640]  他突然間發覺上帝開了很多福音的門
[00:15:21.640 --> 00:15:24.000]  讓他接觸到當地的人
[00:15:24.000 --> 00:15:26.480]  也察覺當地的人和以前不同
[00:15:26.480 --> 00:15:28.040]  是接納他
[00:15:28.040 --> 00:15:30.840]  願意和他聊天相處
[00:15:30.840 --> 00:15:32.360]  而在那次之後
[00:15:32.360 --> 00:15:36.600]  神讓他承傳了很重要的福音的工作
[00:15:36.600 --> 00:15:40.240]  也建立了當地人的教會
[00:15:40.240 --> 00:15:41.360]  當我想起他的時候
[00:15:41.360 --> 00:15:47.240]  我就會想起一個真正要被神使用
[00:15:47.240 --> 00:15:49.360]  接受神呼召的人
[00:15:49.360 --> 00:15:51.200]  他首先要知道
[00:15:51.200 --> 00:15:55.240]  這位上帝是憐憫人的神
[00:15:55.240 --> 00:15:58.160]  而他也願意學習神這一種的憐憫
[00:15:58.160 --> 00:16:00.960]  來去侍奉神
[00:16:00.960 --> 00:16:01.720]  在看這個時候
[00:16:01.720 --> 00:16:03.680]  在第二方面我們再思考一件事情
[00:16:03.680 --> 00:16:06.920]  就是若拿逃避上帝
[00:16:06.920 --> 00:16:10.520]  但是似乎神不肯放手
[00:16:10.520 --> 00:16:11.920]  不肯放棄他
[00:16:11.920 --> 00:16:14.920]  或者說不肯放棄向他施恩
[00:16:14.920 --> 00:16:16.400]  大家再留意
[00:16:16.400 --> 00:16:18.800]  在聖經裡面一開始的時候
[00:16:18.800 --> 00:16:22.320]  如果你看回聖經第一章第三節就說到
[00:16:22.320 --> 00:16:27.080]  當時就說若拿就起來逃往他師去
[00:16:27.080 --> 00:16:29.360]  在聖經第一章第三節說
[00:16:29.360 --> 00:16:32.560]  他要逃往他師去躲避耶和華
[00:16:32.560 --> 00:16:35.680]  他下到約伯找到了一隻船
[00:16:35.680 --> 00:16:37.640]  開往他師去的船
[00:16:37.640 --> 00:16:39.800]  他給了錢就上船
[00:16:39.800 --> 00:16:43.120]  要和他們同往他師去
[00:16:43.120 --> 00:16:45.560]  目的是什麼?
[00:16:45.560 --> 00:16:50.440]  是離開耶和華
[00:16:50.440 --> 00:16:53.640]  當時若拿要離開耶和華
[00:16:53.640 --> 00:16:55.680]  其實他知道上帝無所不在
[00:16:55.680 --> 00:16:57.800]  他不能夠離開神
[00:16:57.800 --> 00:17:01.440]  但是他選擇要去一個很遠的地方
[00:17:01.440 --> 00:17:04.440]  很清楚向神表示我不願意
[00:17:04.440 --> 00:17:06.000]  我不願意聽從
[00:17:06.000 --> 00:17:09.320]  不願意接受這個呼召
[00:17:09.320 --> 00:17:12.680]  聖經就說當時他找到一隻船
[00:17:12.680 --> 00:17:15.360]  這句話表面看似很自然
[00:17:15.360 --> 00:17:20.000]  去到海邊的城市找一條船去他師
[00:17:20.000 --> 00:17:22.600]  但是這個字的背後有一個含義
[00:17:22.600 --> 00:17:26.400]  就是一個碰巧的意思
[00:17:26.400 --> 00:17:27.640]  恰巧
[00:17:27.640 --> 00:17:31.160]  他剛好會遇到一隻船
[00:17:31.160 --> 00:17:34.120]  然後可以去他師的船
[00:17:34.120 --> 00:17:37.000]  而去到他師的地方
[00:17:37.000 --> 00:17:40.640]  似乎他很想逃避開神
[00:17:40.640 --> 00:17:44.600]  就立刻有一個機會讓他逃避開神
[00:17:44.600 --> 00:17:46.000]  有人曾經這樣說
[00:17:46.000 --> 00:17:51.360]  如果人立志要逃離開神的時候
[00:17:51.360 --> 00:17:57.880]  撒旦總會讓他處處有方便
[00:17:57.880 --> 00:18:01.040]  當你的心要遠離神的旨意的時候
[00:18:01.040 --> 00:18:05.320]  你會留意有些方便的機會出現了
[00:18:05.320 --> 00:18:09.760]  因為撒旦不願意你和我聽從神的旨意
[00:18:09.760 --> 00:18:11.960]  會幫助你
[00:18:11.960 --> 00:18:16.560]  讓你可以成功離開神的旨意
[00:18:16.560 --> 00:18:18.840]  當若拿在這個情況之下
[00:18:18.840 --> 00:18:21.520]  很快就找到這隻船
[00:18:21.520 --> 00:18:22.680]  但是你會留意到
[00:18:22.680 --> 00:18:25.680]  其實神好像沒有忘記他
[00:18:25.680 --> 00:18:27.880]  其實大概神就可以跟他說
[00:18:27.880 --> 00:18:32.160]  好啊 這麼尊貴的身份積分
[00:18:32.160 --> 00:18:33.960]  你不要 不要緊的
[00:18:33.960 --> 00:18:36.960]  我可以另外找人
[00:18:36.960 --> 00:18:39.640]  幸好神的確可以另找高明
[00:18:39.640 --> 00:18:41.800]  有更多的人願意去信服
[00:18:41.800 --> 00:18:47.880]  為什麼神好像一直要留意著若嵐
[00:18:47.880 --> 00:18:49.000]  我記得很多年前
[00:18:49.000 --> 00:18:50.920]  我在神學院裡面
