
[00:00:00.000 --> 00:00:04.000]  過去這個系列 大家知道
[00:01:28.000 --> 00:01:32.000]  是到我們有事需要求神幫忙的時候才去祈禱
[00:01:32.000 --> 00:01:34.000]  平時我發覺
[00:01:34.000 --> 00:01:36.000]  可能我們都沒有這樣的習慣
[00:01:36.000 --> 00:01:39.000]  隨時隨地 或者有沒有事都好
[00:01:39.000 --> 00:01:41.000]  我們都去祈禱
[00:01:41.000 --> 00:01:44.000]  這個其實是一個很普遍的問題
[00:01:44.000 --> 00:01:46.000]  有問題 有需要就去神祈禱
[00:01:46.000 --> 00:01:48.000]  沒有的時候 無謂麻煩他
[00:01:48.000 --> 00:01:50.000]  好像我們長大了
[00:01:50.000 --> 00:01:52.000]  爸爸媽媽都在
[00:01:52.000 --> 00:01:55.000]  我們長大了 自己可以應付的事情
[00:01:55.000 --> 00:01:57.000]  可以解決的事情
[00:01:57.000 --> 00:01:59.000]  無謂去麻煩他們
[00:01:59.000 --> 00:02:01.000]  無謂要他們擔心
[00:02:01.000 --> 00:02:04.000]  算了 真的不行的時候就跟他們說
[00:02:04.000 --> 00:02:06.000]  我們對家人
[00:02:06.000 --> 00:02:08.000]  當我們成長之後
[00:02:08.000 --> 00:02:10.000]  有時會有這樣的想法
[00:02:10.000 --> 00:02:12.000]  不知道是不是你們的想法
[00:02:12.000 --> 00:02:14.000]  但對天父上帝
[00:02:14.000 --> 00:02:16.000]  就不可以這樣
[00:02:16.000 --> 00:02:17.000]  為甚麼呢
[00:02:17.000 --> 00:02:19.000]  爸爸媽媽養大了我幾十年
[00:02:19.000 --> 00:02:21.000]  多多少少我們對他們都有很多的認識
[00:02:21.000 --> 00:02:23.000]  但對上帝來說
[00:02:23.000 --> 00:02:25.000]  我們對上帝的認識
[00:02:25.000 --> 00:02:27.000]  無論你多厲害
[00:02:27.000 --> 00:02:29.000]  寬恕我這樣說
[00:02:29.000 --> 00:02:32.000]  我們是一個永遠長不大的屬靈baby
[00:02:32.000 --> 00:02:35.000]  因為我們的天父上帝
[00:02:35.000 --> 00:02:38.000]  天父是上帝創造宇宙萬物的主宰
[00:02:38.000 --> 00:02:41.000]  他是智慧和愛心的來源
[00:02:41.000 --> 00:02:43.000]  你怎麼努力都好 老實說
[00:02:43.000 --> 00:02:46.000]  有一天 當我回天家見到他的時候
[00:02:46.000 --> 00:02:49.000]  你才能完全看到 原來上帝真的是這樣
[00:02:49.000 --> 00:02:52.000]  我一生的精力 希望去了解 去認識你
[00:02:52.000 --> 00:02:54.000]  其實都是有限制的
[00:02:54.000 --> 00:02:58.000]  好像一個永遠長不大的屬靈baby一樣
[00:02:58.000 --> 00:03:00.000]  所以其實
[00:03:00.000 --> 00:03:02.000]  如果我們把自己放回一個baby
[00:03:02.000 --> 00:03:04.000]  一個這樣的處境的時候
[00:03:04.000 --> 00:03:06.000]  baby最需要甚麼
[00:03:06.000 --> 00:03:09.000]  爸爸媽媽疼愛 爸爸媽媽愛
[00:03:09.000 --> 00:03:12.000]  我們希望認識爸爸媽媽多一點
[00:03:12.000 --> 00:03:14.000]  我覺得我們基督徒
[00:03:14.000 --> 00:03:16.000]  對上帝的時候
[00:03:16.000 --> 00:03:18.000]  應該抱著這樣的心
[00:03:18.000 --> 00:03:21.000]  去認識 去學習
[00:03:21.000 --> 00:03:24.000]  每天都活在神的愛裡面
[00:03:24.000 --> 00:03:26.000]  而這件事來說
[00:03:26.000 --> 00:03:28.000]  其實就是為甚麼我們基督徒
[00:03:28.000 --> 00:03:31.000]  要時時祈禱的一個最主要的原因
[00:03:31.000 --> 00:03:34.000]  就是我們希望能夠透過祈禱
[00:03:34.000 --> 00:03:36.000]  去和上帝建立一個
[00:03:36.000 --> 00:03:38.000]  更加親密的關係
[00:03:38.000 --> 00:03:40.000]  你不要告訴我
[00:03:40.000 --> 00:03:42.000]  我愛你 但我不想和你聊天
[00:03:42.000 --> 00:03:44.000]  這個是
[00:03:44.000 --> 00:03:46.000]  不要說英文
[00:03:46.000 --> 00:03:48.000]  大家知道
[00:03:48.000 --> 00:03:50.000]  是一個白色的謊言
[00:03:50.000 --> 00:03:52.000]  或者沒有這麼白色 總之是謊言
[00:03:52.000 --> 00:03:54.000]  你會不會說 我很愛你老婆
[00:03:54.000 --> 00:03:56.000]  我愛你老公 但我不想和他聊天
[00:03:56.000 --> 00:03:58.000]  會不會這樣呢
[00:03:58.000 --> 00:04:00.000]  是絕對不可能的事
[00:04:00.000 --> 00:04:02.000]  如果你想愛一個人
[00:04:02.000 --> 00:04:04.000]  你是想認識他多一點的時候
[00:04:04.000 --> 00:04:06.000]  唯一的方法是甚麼
[00:04:06.000 --> 00:04:08.000]  經常要和他溝通
[00:04:08.000 --> 00:04:10.000]  有事要說也好 沒事要說也好
[00:04:10.000 --> 00:04:12.000]  你會和他聊天
[00:04:12.000 --> 00:04:14.000]  如果我有事要和你說 有問題要解決
[00:04:14.000 --> 00:04:16.000]  這很糟糕
[00:04:16.000 --> 00:04:18.000]  你想想 如果我們是這樣的話
[00:04:18.000 --> 00:04:20.000]  可能你每天和你老婆聊天
[00:04:20.000 --> 00:04:22.000]  不夠十句
[00:04:22.000 --> 00:04:24.000]  給你小朋友的指示也不夠十句
[00:04:24.000 --> 00:04:26.000]  會不會這樣呢
[00:04:26.000 --> 00:04:28.000]  我希望這個不會出現在我們當中
[00:04:28.000 --> 00:04:30.000]  但事實上很多時候
[00:04:30.000 --> 00:04:32.000]  有問題有需要才和你說
[00:04:32.000 --> 00:04:34.000]  沒事就不說話的話
[00:04:34.000 --> 00:04:36.000]  可能大家沒甚麼話要說
[00:04:36.000 --> 00:04:38.000]  這是一個很嚴重的問題
[00:04:38.000 --> 00:04:40.000]  我們不可能這樣
[00:04:40.000 --> 00:04:42.000]  和我們所愛的人
[00:04:42.000 --> 00:04:44.000]  和我們所尊敬的人
[00:04:44.000 --> 00:04:46.000]  建立一個很感人的關係
[00:04:46.000 --> 00:04:48.000]  所以第一件事
[00:04:48.000 --> 00:04:50.000]  我想和大家分享的是
[00:04:50.000 --> 00:04:52.000]  為何要祈禱
[00:04:52.000 --> 00:04:54.000]  因為我們希望和上帝建立一個
[00:04:54.000 --> 00:04:56.000]  更美好的關係
[00:04:56.000 --> 00:04:58.000]  而當你和上帝有一個
[00:04:58.000 --> 00:05:00.000]  很美好的關係的時候
[00:05:00.000 --> 00:05:02.000]  另一件事我相信我們能夠體會到
[00:05:02.000 --> 00:05:04.000]  是甚麼呢
[00:05:04.000 --> 00:05:06.000]  你能夠越來越知道
[00:05:06.000 --> 00:05:08.000]  神的心意是怎樣
[00:05:08.000 --> 00:05:10.000]  當你能夠和一個人
[00:05:10.000 --> 00:05:12.000]  接觸的時候和溝通的時候
[00:05:12.000 --> 00:05:14.000]  我相信很自然
[00:05:14.000 --> 00:05:16.000]  你就會知道
[00:05:16.000 --> 00:05:18.000]  他的感覺是怎樣
[00:05:18.000 --> 00:05:20.000]  他的看法是怎樣
[00:05:20.000 --> 00:05:22.000]  我們就越來越可以和上帝
[00:05:22.000 --> 00:05:24.000]  心意相通
[00:05:24.000 --> 00:05:26.000]  你越來越和心意相通的時候
[00:05:26.000 --> 00:05:28.000]  你就能夠知道
[00:05:28.000 --> 00:05:30.000]  他想我們做甚麼
[00:05:30.000 --> 00:05:32.000]  他是一個怎樣的上帝
[00:05:32.000 --> 00:05:34.000]  所以祈禱的時候
[00:05:34.000 --> 00:05:36.000]  能夠幫助我們去分別
[00:05:36.000 --> 00:05:38.000]  上帝的旨意
[00:05:38.000 --> 00:05:40.000]  他給我們的範疇
[00:05:40.000 --> 00:05:42.000]  但是很多時候有些事
[00:05:42.000 --> 00:05:44.000]  我們要透過禱告去了解
[00:05:44.000 --> 00:05:46.000]  分辨神給我們的心意和計劃
[00:05:46.000 --> 00:05:48.000]  你越和他接觸得多
[00:05:48.000 --> 00:05:50.000]  你就越能夠體會到
[00:05:50.000 --> 00:05:52.000]  上帝到底是怎樣想事的
[00:05:52.000 --> 00:05:54.000]  他做事的方法是怎樣
[00:05:54.000 --> 00:05:56.000]  我們怎樣才能夠配合到
[00:05:56.000 --> 00:05:58.000]  他的心意和計劃
[00:05:58.000 --> 00:06:00.000]  所以基督徒
[00:06:00.000 --> 00:06:02.000]  是必須要經常
[00:06:02.000 --> 00:06:04.000]  祈禱的
[00:06:04.000 --> 00:06:06.000]  這裡也打了出來
[00:06:06.000 --> 00:06:08.000]  這個是給我看的
[00:06:08.000 --> 00:06:10.000]  第三件事
[00:06:10.000 --> 00:06:12.000]  有幾件事
[00:06:12.000 --> 00:06:14.000]  先講為什麼我們要祈禱
[00:06:14.000 --> 00:06:16.000]  因為很多時候我們都知道要祈禱
[00:06:16.000 --> 00:06:18.000]  但是不祈禱
[00:06:18.000 --> 00:06:20.000]  第三件事
[00:06:20.000 --> 00:06:22.000]  為什麼我們要時日祈禱
[00:06:22.000 --> 00:06:24.000]  因為時日祈禱的時間
[00:06:24.000 --> 00:06:26.000]  可以幫助我們去完成上帝的工作
[00:06:26.000 --> 00:06:28.000]  耶穌曾經和門徒說
[00:06:28.000 --> 00:06:30.000]  我所做的事
[00:06:30.000 --> 00:06:32.000]  你們都要做
[00:06:32.000 --> 00:06:34.000]  記得嗎
[00:06:34.000 --> 00:06:36.000]  而且
[00:06:36.000 --> 00:06:38.000]  你要做的比我所做的更大的事
[00:06:38.000 --> 00:06:40.000]  耶穌做了什麼事呢
[00:06:40.000 --> 00:06:42.000]  在世上的時候
[00:06:42.000 --> 00:06:44.000]  大家知道耶穌在世上做了什麼事嗎
[00:06:44.000 --> 00:06:46.000]  很簡單的
[00:06:46.000 --> 00:06:48.000]  治病 趕鬼 叫死人復活
[00:06:48.000 --> 00:06:50.000]  窮人又呼應全級他們
[00:06:50.000 --> 00:06:52.000]  聖經也說
[00:06:52.000 --> 00:06:54.000]  耶穌在世上做過的事
[00:06:54.000 --> 00:06:56.000]  約翰來問他
[00:06:56.000 --> 00:06:58.000]  他也說你回去跟約翰說
[00:06:58.000 --> 00:07:00.000]  這些是我所做的事
[00:07:00.000 --> 00:07:02.000]  耶穌對他的門徒說
[00:07:02.000 --> 00:07:04.000]  我所做的事你們都要做
[00:07:04.000 --> 00:07:06.000]  而且要做的比我更大的事
[00:07:06.000 --> 00:07:08.000]  那你就要想一想
[00:07:08.000 --> 00:07:10.000]  有沒有搞錯
[00:07:10.000 --> 00:07:12.000]  耶穌是神的兒子就做這些事
[00:07:12.000 --> 00:07:14.000]  但是我們竟然能夠
[00:07:14.000 --> 00:07:16.000]  做比耶穌更大的事
[00:07:16.000 --> 00:07:18.000]  How can it be
[00:07:18.000 --> 00:07:20.000]  我們怎麼能夠做這些事呢
[00:07:20.000 --> 00:07:22.000]  透過祈禱
[00:07:22.000 --> 00:07:24.000]  透過祈禱的時候
[00:07:24.000 --> 00:07:26.000]  我們教會的服事也是
[00:07:26.000 --> 00:07:28.000]  禱告的時間教會有很多事要做
[00:07:28.000 --> 00:07:30.000]  你選擇做哪些不做哪些
[00:07:30.000 --> 00:07:32.000]  選擇了之後怎麼做呢
[00:07:32.000 --> 00:07:34.000]  很多時候我告訴大家
[00:07:34.000 --> 00:07:36.000]  要靠禱告
[00:07:36.000 --> 00:07:38.000]  去了解和神探討
[00:07:38.000 --> 00:07:40.000]  研究我們應該
[00:07:40.000 --> 00:07:42.000]  怎麼做好神的工作
[00:07:42.000 --> 00:07:44.000]  這是第一件事
[00:07:44.000 --> 00:07:46.000]  能夠幫助我們
[00:07:46.000 --> 00:07:48.000]  從神的角度去看
[00:07:48.000 --> 00:07:50.000]  我們的事供 去看教會
[00:07:50.000 --> 00:07:52.000]  那種服事
[00:07:52.000 --> 00:07:54.000]  但是祈禱還有一個很重要的功課
[00:07:54.000 --> 00:07:56.000]  祈禱跟神談
[00:07:56.000 --> 00:07:58.000]  祈禱跟神討論這件事做不做好
[00:07:58.000 --> 00:08:00.000]  這個事供做不做好
[00:08:00.000 --> 00:08:02.000]  開什麼報道會好
[00:08:02.000 --> 00:08:04.000]  搞什麼family fun day
[00:08:04.000 --> 00:08:06.000]  或是church picnic
[00:08:06.000 --> 00:08:08.000]  在我們跟神討論
[00:08:08.000 --> 00:08:10.000]  研究的過程當中
[00:08:10.000 --> 00:08:12.000]  我們不單單可以從神那裡
[00:08:12.000 --> 00:08:14.000]  領受一些insights
[00:08:14.000 --> 00:08:16.000]  一些啟發
[00:08:16.000 --> 00:08:18.000]  和我們完成這個工作的力量
[00:08:18.000 --> 00:08:20.000]  而在祈禱當中
[00:08:20.000 --> 00:08:22.000]  提醒我們意識到
[00:08:22.000 --> 00:08:24.000]  原來you are not alone
[00:08:24.000 --> 00:08:26.000]  你不是自己一個人在做
[00:08:26.000 --> 00:08:28.000]  甚至你不是跟大兄姊妹
[00:08:28.000 --> 00:08:30.000]  一起去做這個工作
[00:08:30.000 --> 00:08:32.000]  這是一個人的工作
[00:08:32.000 --> 00:08:34.000]  在祈禱當中 你跟神討論研究這些事供的時候
[00:08:34.000 --> 00:08:36.000]  是提醒了我們
[00:08:36.000 --> 00:08:38.000]  原來我們是與天父同工
[00:08:38.000 --> 00:08:40.000]  當你發覺原來
[00:08:40.000 --> 00:08:42.000]  我們與天父同工的時候
[00:08:42.000 --> 00:08:44.000]  那個情況就不一樣了
[00:08:44.000 --> 00:08:46.000]  如果靠我們自己
[00:08:46.000 --> 00:08:48.000]  怎麼能夠比耶穌所做更大的事
[00:08:48.000 --> 00:08:50.000]  impossible 不可能
[00:08:50.000 --> 00:08:52.000]  但是靠著上帝的時候
[00:08:52.000 --> 00:08:54.000]  我們做很多我們自己覺得不可能的事
[00:08:54.000 --> 00:08:56.000]  我不需要再說很多
[00:08:56.000 --> 00:08:58.000]  我們在回點教會當中的經歷和見證
[00:08:58.000 --> 00:09:00.000]  今天早上九點半
[00:09:00.000 --> 00:09:02.000]  我們剛剛簽了
[00:09:02.000 --> 00:09:04.000]  一個refinance document
[00:09:04.000 --> 00:09:08.000]  當我做這些事情的時候
[00:09:08.000 --> 00:09:10.000]  我就覺得很感恩
[00:09:10.000 --> 00:09:12.000]  因為神透過我們
[00:09:12.000 --> 00:09:14.000]  這是其中一個
[00:09:14.000 --> 00:09:16.000]  提醒我們 讓我們看到
[00:09:16.000 --> 00:09:18.000]  神是一個
[00:09:18.000 --> 00:09:20.000]  可以將不可能變成可能的
[00:09:20.000 --> 00:09:22.000]  一個上帝
[00:09:22.000 --> 00:09:24.000]  我去看的時候
[00:09:24.000 --> 00:09:26.000]  教會在十年當中
[00:09:26.000 --> 00:09:28.000]  買了兩個建築物
[00:09:28.000 --> 00:09:30.000]  每座建築物現在超過一千萬
[00:09:30.000 --> 00:09:32.000]  I don't know how we can get it
[00:09:32.000 --> 00:09:34.000]  但是God make it happen
[00:09:34.000 --> 00:09:36.000]  你就發覺原來我們真的可以
[00:09:36.000 --> 00:09:38.000]  做一些比耶穌更大的事
[00:09:38.000 --> 00:09:40.000]  福音傳遍這個世界
[00:09:40.000 --> 00:09:44.000]  除此之外
[00:09:44.000 --> 00:09:46.000]  我們與神要有好關係
[00:09:46.000 --> 00:09:48.000]  要與祂聊天
[00:09:48.000 --> 00:09:50.000]  我們要明白神的心意
[00:09:50.000 --> 00:09:52.000]  溝通多一點
[00:09:52.000 --> 00:09:54.000]  我們要做神的工作
[00:09:54.000 --> 00:09:56.000]  當然更加要在禱告裡面
[00:09:56.000 --> 00:09:58.000]  向神拿智慧和節取力量
[00:09:58.000 --> 00:10:00.000]  除此之外
[00:10:00.000 --> 00:10:02.000]  如果你發覺神時時在你身邊的時候
[00:10:02.000 --> 00:10:04.000]  我們可以靠著祈禱
[00:10:04.000 --> 00:10:06.000]  可以勝過
[00:10:06.000 --> 00:10:08.000]  引誘和試探
[00:10:08.000 --> 00:10:10.000]  大家知道我們每天
[00:10:10.000 --> 00:10:12.000]  都生活在暴露很多的
[00:10:12.000 --> 00:10:14.000]  引誘和試探當中
[00:10:14.000 --> 00:10:16.000]  在我的記憶當中
[00:10:16.000 --> 00:10:18.000]  其實做基督徒
[00:10:18.000 --> 00:10:20.000]  幾十年了
[00:10:20.000 --> 00:10:22.000]  做牧師是一樣的
[00:10:22.000 --> 00:10:24.000]  幾十年了
[00:10:24.000 --> 00:10:26.000]  我會發覺
[00:10:26.000 --> 00:10:28.000]  很多時候都會面對
[00:10:28.000 --> 00:10:30.000]  信從肉體還是信從聖靈
[00:10:30.000 --> 00:10:32.000]  兩者之間的掙扎
[00:10:32.000 --> 00:10:34.000]  有些事你知道是我自己想做
[00:10:34.000 --> 00:10:36.000]  但不太妥當
[00:10:36.000 --> 00:10:38.000]  有些事你知道是上帝想我做
[00:10:38.000 --> 00:10:40.000]  但我好像沒有力量去做
[00:10:40.000 --> 00:10:42.000]  我相信每個基督徒
[00:10:42.000 --> 00:10:44.000]  無論信仰多久
[00:10:44.000 --> 00:10:46.000]  我們經常都會遇到這樣的
[00:10:46.000 --> 00:10:48.000]  引誘和試探
[00:10:48.000 --> 00:10:50.000]  落在這些掙扎當中
[00:10:50.000 --> 00:10:52.000]  我的經驗告訴我
[00:10:52.000 --> 00:10:54.000]  每一次我遇到一些事
[00:10:54.000 --> 00:10:56.000]  我祈禱通常都會得勝
[00:10:56.000 --> 00:10:58.000]  我會頂得住
[00:10:58.000 --> 00:11:00.000]  當我裝模作樣
[00:11:00.000 --> 00:11:02.000]  有意無意不去祈禱的時候
[00:11:02.000 --> 00:11:04.000]  其實我是向
[00:11:04.000 --> 00:11:06.000]  引誘低頭
[00:11:06.000 --> 00:11:08.000]  很多時候我會失敗
[00:11:08.000 --> 00:11:10.000]  我不知道這是否你的經驗
[00:11:10.000 --> 00:11:12.000]  當你落在引誘試探當中的時候
[00:11:12.000 --> 00:11:14.000]  但聖經說
[00:11:14.000 --> 00:11:16.000]  你去祈禱
[00:11:16.000 --> 00:11:18.000]  特別當你知道這是引誘和試探
[00:11:18.000 --> 00:11:20.000]  你去祈禱的時候
[00:11:20.000 --> 00:11:22.000]  原來是神看著你的
[00:11:22.000 --> 00:11:24.000]  大家不要誤會
[00:11:24.000 --> 00:11:26.000]  我們不告訴神,神就不知道
[00:11:26.000 --> 00:11:28.000]  我們會不會自己騙自己
[00:11:28.000 --> 00:11:30.000]  我不告訴神,神就不知道
[00:11:30.000 --> 00:11:32.000]  神看不到就當他不知道
[00:11:32.000 --> 00:11:34.000]  你看不到神,即不是神看不到你
[00:11:34.000 --> 00:11:36.000]  你沒有這樣的神聽
[00:11:36.000 --> 00:11:38.000]  但神是全知全能的上帝
[00:11:38.000 --> 00:11:40.000]  但你又不用害怕
[00:11:40.000 --> 00:11:42.000]  神經常盯著我,我就很害怕
[00:11:42.000 --> 00:11:44.000]  其實不是的
[00:11:44.000 --> 00:11:46.000]  聖經告訴我們
[00:11:46.000 --> 00:11:48.000]  我們的天父上帝是一個慈愛的天父
[00:11:48.000 --> 00:11:50.000]  如果我們當過爸爸媽媽的時候
[00:11:50.000 --> 00:11:52.000]  小孩在長大過程當中
[00:11:52.000 --> 00:11:54.000]  你是不是常常看著他
[00:11:54.000 --> 00:11:56.000]  看著他做什麼
[00:11:56.000 --> 00:11:58.000]  怕他跌倒
[00:11:58.000 --> 00:12:00.000]  可以扶他起來
[00:12:00.000 --> 00:12:02.000]  怕別人拐帶他,騙他
[00:12:02.000 --> 00:12:04.000]  你就要幫他
[00:12:04.000 --> 00:12:06.000]  其實我們的父親,我們的天父
[00:12:06.000 --> 00:12:08.000]  是這樣看著我們
[00:12:08.000 --> 00:12:10.000]  配著這樣的心態
[00:12:10.000 --> 00:12:12.000]  如果我們知道
[00:12:12.000 --> 00:12:14.000]  有一個這樣愛我們的父親
[00:12:14.000 --> 00:12:16.000]  時常看著我們的時候
[00:12:16.000 --> 00:12:18.000]  第一,我們覺得安心一點
[00:12:18.000 --> 00:12:20.000]  不要緊,有什麼事
[00:12:20.000 --> 00:12:22.000]  我後面有一個爹地,天父上帝
[00:12:22.000 --> 00:12:24.000]  照著我,看著我
[00:12:24.000 --> 00:12:26.000]  另外講壞話的,比較富度的
[00:12:26.000 --> 00:12:28.000]  如果你真的常常記得
[00:12:28.000 --> 00:12:30.000]  上帝時常在你身邊看著你的時候
[00:12:30.000 --> 00:12:32.000]  你敢不敢犯罪
[00:12:32.000 --> 00:12:34.000]  你敢不敢故意做得罪他的事
[00:12:34.000 --> 00:12:36.000]  但很多時候
[00:12:36.000 --> 00:12:38.000]  因為我們被很多其他的事情
[00:12:38.000 --> 00:12:40.000]  影響了我們的五官感覺
[00:12:40.000 --> 00:12:42.000]  以致到
[00:12:42.000 --> 00:12:44.000]  我們告訴自己
[00:12:44.000 --> 00:12:46.000]  神不在,神看不到
[00:12:46.000 --> 00:12:48.000]  神聽不到
[00:12:48.000 --> 00:12:50.000]  於是我們將自己
[00:12:50.000 --> 00:12:52.000]  暴露在隱憂和試探當中
[00:12:52.000 --> 00:12:54.000]  而且我們會
[00:12:54.000 --> 00:12:56.000]  掉進魔鬼的陷阱裡
[00:12:56.000 --> 00:12:58.000]  所以
[00:12:58.000 --> 00:13:00.000]  祈禱為什麼這麼重要
[00:13:00.000 --> 00:13:02.000]  特別當我們
[00:13:02.000 --> 00:13:04.000]  面對這些試探隱憂的時候
[00:13:04.000 --> 00:13:06.000]  禱告會幫助我們
[00:13:06.000 --> 00:13:08.000]  提醒我們
[00:13:08.000 --> 00:13:10.000]  天父在我們身邊
[00:13:10.000 --> 00:13:12.000]  而接下來的時候
[00:13:12.000 --> 00:13:14.000]  我想跟大家分享
[00:13:14.000 --> 00:13:16.000]  其實祈禱
[00:13:16.000 --> 00:13:18.000]  是可以幫助我們
[00:13:18.000 --> 00:13:20.000]  去
[00:13:20.000 --> 00:13:22.000]  做什麼
[00:13:22.000 --> 00:13:24.000]  克服世界外障礙
[00:13:24.000 --> 00:13:26.000]  是一個讓我們靈命
[00:13:26.000 --> 00:13:28.000]  獲得復興的機會
[00:13:28.000 --> 00:13:30.000]  對不起,屬靈增賤的武器
[00:13:30.000 --> 00:13:34.000]  預計試探
[00:13:36.000 --> 00:13:38.000]  我們大家知道
[00:13:38.000 --> 00:13:40.000]  其實我們今天生活的世代裡
[00:13:40.000 --> 00:13:42.000]  是充滿了很多問題
[00:13:42.000 --> 00:13:44.000]  靈性上的挑戰
[00:13:44.000 --> 00:13:46.000]  剛才說到隱憂和試探
[00:13:46.000 --> 00:13:48.000]  但是聖經提醒我們
[00:13:48.000 --> 00:13:50.000]  我們的增賤
[00:13:50.000 --> 00:13:52.000]  不是和一個普通的人在增賤
[00:13:52.000 --> 00:13:54.000]  是與天空
[00:13:54.000 --> 00:13:58.000]  掌握黑暗世界
[00:13:58.000 --> 00:14:00.000]  那個屬靈的惡魔在增賤
[00:14:02.000 --> 00:14:06.000]  講得清楚一點
[00:14:06.000 --> 00:14:08.000]  我們的對象
[00:14:08.000 --> 00:14:10.000]  是魔鬼撒旦
[00:14:10.000 --> 00:14:12.000]  其實
[00:14:12.000 --> 00:14:14.000]  我們如何去得勝呢
[00:14:14.000 --> 00:14:16.000]  如果我們看以弗所書
[00:14:16.000 --> 00:14:18.000]  上帝賜給我們
[00:14:18.000 --> 00:14:20.000]  有全副的軍裝
[00:14:20.000 --> 00:14:22.000]  我們所需要的裝備
[00:14:22.000 --> 00:14:24.000]  都給了我們
[00:14:24.000 --> 00:14:26.000]  最後那個是屬靈的寶劍
[00:14:26.000 --> 00:14:28.000]  就是上帝的道
[00:14:28.000 --> 00:14:30.000]  其實
[00:14:30.000 --> 00:14:32.000]  我覺得
[00:14:32.000 --> 00:14:34.000]  這個屬靈的寶劍
[00:14:34.000 --> 00:14:36.000]  如何能夠變成削鐵如泥
[00:14:36.000 --> 00:14:38.000]  可以斬妖除魔呢
[00:14:38.000 --> 00:14:40.000]  靠著祈禱
[00:14:40.000 --> 00:14:42.000]  不是我們不懂聖經
[00:14:42.000 --> 00:14:44.000]  不是我們對真道沒有認識
[00:14:44.000 --> 00:14:46.000]  但是當你不祈禱的時候
[00:14:46.000 --> 00:14:48.000]  這個寶劍
[00:14:48.000 --> 00:14:50.000]  有時候會失去了應有的效力
[00:14:50.000 --> 00:14:52.000]  但是如果你透過禱告
[00:14:52.000 --> 00:14:54.000]  拿著聖靈的寶劍
[00:14:54.000 --> 00:14:56.000]  這把聖靈的寶劍
[00:14:56.000 --> 00:14:58.000]  就會變得很鋒利
[00:14:58.000 --> 00:15:00.000]  可以
[00:15:00.000 --> 00:15:02.000]  攻破魔鬼一切的盾牌
[00:15:02.000 --> 00:15:04.000]  一切的抵擋
[00:15:04.000 --> 00:15:06.000]  我們能夠克服
[00:15:06.000 --> 00:15:08.000]  魔鬼給我們的攻擊
[00:15:08.000 --> 00:15:10.000]  所以這個
[00:15:10.000 --> 00:15:12.000]  是相當重要的
[00:15:12.000 --> 00:15:14.000]  因為我們和魔鬼在爭戰
[00:15:14.000 --> 00:15:16.000]  我們必須要靠著禱告
[00:15:16.000 --> 00:15:18.000]  成為一種武器
[00:15:18.000 --> 00:15:20.000]  去打勝
[00:15:20.000 --> 00:15:22.000]  屬靈的爭戰
[00:15:22.000 --> 00:15:24.000]  接下來
[00:15:24.000 --> 00:15:26.000]  我相信
[00:15:26.000 --> 00:15:28.000]  如果你能夠勝過魔鬼
[00:15:28.000 --> 00:15:30.000]  接下來
